,UKF243,UKF248,UKF251,UKF259,UKF260,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
WNT4,0.003941499338939378,-0.020095276175368753,-0.024367172356085338,,0.04732934833000426,0.03277064134202069,,0.001018198944073815,-0.0011033966133160095,-0.03911600835208872
TNFSF4,-0.04733889478730706,-0.006787191304912098,0.013103062247284933,-0.02950372083235603,-0.028100377835159708,-0.015027683916868808,-0.016673683168968022,0.03330870719345001,-0.003041846051422785,0.015494249442745753
NTN1,-0.04517444682923832,0.013897997382989323,0.056146225435308186,-0.022537809078554728,0.033624626516832096,0.025527961711198244,0.01908796219224223,0.04510666409079192,0.020831935056889832,-0.04066805200900961
CXCL12,0.08694692941512065,-0.02842938746965144,0.010323595749776275,-0.009065001905529849,0.014686600147119037,-0.03638893042291559,-0.0196568726734231,-0.008498037901139578,0.0060929542287622256,-0.02948086434350586
GNRH1,-0.023107300603983933,-0.008567105087063046,-0.03362636713306749,-0.01672599426221993,0.005784995828567608,-0.02041916218755314,0.0026977405188724104,0.005999856117194281,-0.004225480771597822,-0.005752155459236406
FGF8,,,,,,,,0.00942381860826304,-0.029682137582860778,
RIMS1,0.053101093339088815,0.04615150237320717,0.036053756279626085,-0.026314600791791393,-0.017577952455706515,-0.062447877337157634,0.030952631286284574,0.01508555690393838,0.017877071361891178,-0.051417253097972244
FGF14,0.0005807647135628108,-0.007597940848905363,-0.0020819564186832533,-0.016446516828279238,-0.016143645069559686,-0.04862876667301482,0.0015383604551196786,0.05298489104903354,0.03958381627766768,-0.03781641369680635
IGF1,-0.02444675819883489,-0.03651268617304747,0.032897245309689835,-0.027161385316728164,0.009238025952319718,0.07097823767740451,-0.031635127568189286,0.03216848060617325,-0.004079941017675072,0.030773276424453638
TNFSF10,-0.0009465995182401274,-0.053791416731258555,0.014625149218178703,0.052541308084597976,-0.0377057596258823,-0.04680907842584728,0.025644357423616614,0.0503762724978745,0.05556233514211368,0.06681394208286418
GDF5,0.015199306860009048,-0.019800357533900713,,,0.002151975677742823,-0.017363907649033658,,-0.022532872110381363,-0.018208894739536255,-0.048044147149428104
CHAD,,,,,-0.01926916662653418,,,-0.00030695735942662264,-0.008981006829159786,
RGMA,0.032356660653167384,0.04058909031710826,0.03242583270165362,0.006505935117280484,0.00436306285970478,0.03988905397555193,0.06470014799687639,0.0544446495082807,0.047061923639742,-0.08280556929747955
WNT16,0.0008300067214206239,0.10049970231602193,-0.01892086913640987,0.0011733624631943527,0.11005642050341405,,,,,0.009976043213182993
CX3CL1,-0.03234190930536779,0.03358418183770518,0.044128113018465275,-0.06475336439980364,0.018659087366453775,-0.043151278062777326,0.02226157519131748,0.006397556479214703,0.013409705429652707,0.08410164826412511
FGF1,0.04588117477320686,-0.048689380696024284,0.04178982931168035,0.04300427592296049,0.08679488965485367,-0.0012835400775590747,-0.026108441488001642,0.04515361616801829,0.03324790112371601,0.021493672973180653
ALOX5AP,-0.0866608494907211,0.03906951399763934,-0.0032798398261351027,-0.03505096895294161,-0.03983864657885991,0.06349757290184863,-0.0966422035872026,-0.09925305507735367,-0.054452305091589784,0.026605412934688488
IL1RN,-0.04685684103542972,0.02111696051423258,-0.04076239382343374,-0.031263481384615335,-0.06360645301003717,-0.018648300054624107,-0.020550545252773722,-0.031326434698238585,-0.02132582636901731,0.014426062750699244
PCSK9,,,,,,,,-0.018687500044386532,-0.004156445201086178,
NPW,0.02917836645969026,,,0.04911203603943434,-0.00408759290031906,0.011781776891322239,-0.0679728977943599,-0.011433340974437455,-0.03578893098617075,-0.02002726230578119
CXCL9,-0.016606441012192472,-0.00870285421075572,-0.019132043864909107,-0.020041577415238182,-0.018907542015215505,,0.03343443578053993,,,0.08858637317358369
ANGPTL4,-0.0922002466969861,-0.041161380742201645,-0.015029893946496287,-0.012519209954002512,-0.05393961640399165,-0.05973243750221103,-0.001074891063877728,-0.11883272671477077,-0.05260728147519726,0.08885385020114518
UCN2,,,,-0.012206969640169575,,,,-0.004340445903651728,-0.03960648404268742,
COL4A3,0.03150158287381919,-0.022803865234448134,-0.046107239031066435,-0.01676104400962933,0.042548638771129285,0.005841144820826633,,,0.09498361299218244,-0.022195896817414195
NRG3,0.04479532019707395,0.02151082974989389,-0.027044206612264945,-0.02867385755098346,0.06535013728126601,-0.05169251776378502,-0.03127438794960085,0.021207045791559843,0.05699328555763476,-0.03781076800557136
IL23A,0.08829572558410555,0.010967508823076151,0.00023061135049681262,-0.019205153379366808,-0.03278551768729379,-0.028613409880393806,0.11287059668494057,-0.01868749352540336,0.21308763591839386,-0.02485748196037925
COLQ,0.09552493080010226,0.016543078805726922,-0.016265855342301377,-0.0021012061968487764,-0.014535414731202997,0.03721082346255151,0.004932362035198139,0.04842108552713223,-0.006167581245754908,-0.05647587827364587
SCGB1A1,,,-0.0017678852176876206,,,,,,0.1018112491920895,
TNFSF12,0.027396428859217826,0.07623925025180356,-0.04334333973380947,0.010490526643197974,0.018630409487929073,-0.04445156595332076,-0.046046076343602575,-0.02231734919511917,0.03455639729108817,0.041555311501044086
DKK2,-0.04626259652230417,-0.034481902895983546,-0.008117406651098173,-0.012386932535165956,0.09845194775687799,,,-0.022059288668785253,,0.03550858847973137
FYN,0.06610074663409654,0.03937924412483285,0.02942378454369768,0.024720112429330636,0.03753751206974931,0.06505251869755507,0.03611685481982072,0.13590359694060267,0.08328890612018329,-0.07768405676887466
ACE,-0.061734471172165906,-0.07101225863853707,-0.022545253921534166,0.08283308127450283,0.034976984665484746,9.3566679101117e-05,-0.01039322433987254,0.06764325561564882,0.08070864718085928,-0.014360008805044067
IL18,-0.021343349250640877,-0.00016060316705616452,0.0030437692599103285,0.001043235117586071,0.07043888141995941,-0.013012145691837545,-0.05364931676927418,-0.00032996737621620643,0.04273983789998729,-0.04183647302132669
PPBP,,,,,-0.012405932139643442,,,0.014494131600126605,0.033183649916744606,-0.020752738173409103
CCL27,0.0036870837372675195,-0.021833969946132827,,0.013405776753951637,-0.02499792507124793,0.007980394969486836,-0.0820282319651606,0.01969157598984718,0.08340732440895425,-0.038403273729146356
SERPING1,0.10127678133847592,-0.008445740624340978,0.02054149561187929,0.054198068547580656,-0.06989334789819518,-0.03476319252588574,0.04951102260721556,-0.04001370674766062,-0.055251847743006656,-0.06536848806211693
AZGP1,0.033419851976503955,0.05067702765397562,-0.016135197310583615,-0.07614785628373268,0.028152784290385945,-0.022289536252039763,,0.08396380178837984,0.045187514221824814,0.04897289850005594
INHA,-0.004601401087805907,0.028826504839520664,0.01708965957462225,-0.03128679826045936,-0.04786294895245803,0.06855850136608924,0.06404146893966281,-0.02550361286271394,0.08097400928653824,-0.01818708084581584
SEMA3G,-0.011810415489528017,-0.04283122430492331,-0.0002305509895500575,-0.009980226027010847,0.013730710530067445,-0.026538349243205493,0.09244878410865273,,,-0.03788839075022509
COL6A1,-0.03859599211087793,-0.04568487159734709,0.045933951471768666,0.010523666519317132,-0.09663809730943558,-0.009609826076722021,0.043822264773090175,-0.07656504298294207,-0.05351695724489394,-0.03471114474562875
FGF17,-0.011286563502764364,0.007914142038736909,0.025559096618967023,-0.022912291144865118,-0.005951474642583537,0.028853960246507788,,0.0397695983533795,0.0663024715972667,0.05209800250039882
TNFSF8,-0.02310278952344798,,0.06889631194775675,0.021678762744287386,-0.012405928923950389,,,-0.024827649285225146,0.007409748157095538,0.04287261602396282
FGF20,,0.022797421545436885,0.011899489710836595,-0.007335870497758494,0.004902237761904501,-0.00788045307582768,-0.013075487655469257,-0.026997969490269745,0.04814082263144074,-0.017299404245312462
ICAM3,0.03771121555429852,-0.0018486523694212832,0.07105486446167346,0.033991465766389124,0.060738024795667,-0.029392192079392608,-0.017219629231819102,0.04636730594445344,0.0792452522711692,-0.025112759675008867
LAMA4,0.033282317937213396,-0.059486744680907075,0.009250856323322452,0.05765698883137174,-0.023145222250248513,-0.04960113137341709,0.06447443901511002,0.029254292638093884,0.01792946809378671,-0.017023976769847113
INHBE,-0.019004380897291163,,,,,,,,,
DLL4,0.09032950765338434,-0.08498321204697012,0.008749379315938874,0.06185854830103695,0.059634873582887764,0.08477841427992107,0.06897353309072944,0.042669877177197765,-0.012968073434612943,-0.012553509082182977
SEMA3A,0.07201990228811948,0.03919113253888808,-0.035088054173244086,-0.027220285055516668,-0.01581222815417288,-0.03694391537079709,,0.027399793288066777,-0.007217896488028656,0.0025208266696214957
RLN2,,,-0.020015551847533987,-0.015714924597197887,-0.01902876247813785,-0.017888231911376406,,0.03216669772017418,,-0.02032349171707287
C5,0.03428661584838124,0.025177429190381708,-0.00953025287965775,0.008283700528186598,0.004352385845271424,0.07456014756417749,0.13930836865506377,-0.008594117262436533,0.04618023876749664,-0.0241630530777332
EDN2,-0.031245201120563542,0.03499449262275144,,,-0.016315870513052038,-0.008819694794067084,,,,
C1QA,-0.008008407820520069,0.05661284076325491,0.052315859665812835,0.013823082161367376,0.006228330457407663,0.05987697532506937,-0.010608196716859827,-0.07073241132898576,-0.014409284333385798,-0.08069312368708516
UTS2B,-0.024844202402221245,0.02900558693987491,0.16440782917319616,-0.015714924506913835,0.01302605717022827,,0.01751260179953016,,,
COL9A3,0.0024691344138426143,0.0007211368799893204,0.017960640999217,0.04342432606066315,0.07562961540709193,0.10319484746995977,-0.03666746025826888,0.12270812073040942,0.06738819687611074,-0.021860967000797097
DLK1,,,,0.01858529854640274,-0.011082358291331735,,,,,-0.0055084061252207665
HGF,0.07198631351746575,0.001276983914721029,-0.005963397229230213,0.032096092536285585,-0.007911456900426928,0.04887570603963052,0.02981497548788513,0.005400053114394136,0.033158958146133115,0.053626246684607796
P4HB,-0.05768778714503319,-0.035946331207733676,-0.005008121577883503,0.030072674333269163,-0.08398050404815473,0.011696182226237688,0.06529584764379762,-0.10464080997163656,-0.05930477817029006,0.02190209272332601
ADCYAP1,,-0.027598654452976903,0.10187170344765753,-0.012296007213281635,0.028233091633739806,-0.026358816568027493,0.02795707937371812,-0.005070069958821324,-0.0035844712785935147,-0.02909663778042395
GREM1,-0.02484418699874521,0.004319580418044123,-0.012122568333922567,-0.013582621500679808,0.027239227170231764,0.008692715581953381,0.032351055954155404,0.009660981247289037,-0.005848108875541857,-0.03950157008729445
EGF,-0.031418966527509314,-0.019442556345915567,0.001752285949431912,-0.018396101880287653,-0.025283827842553456,0.02103583334508427,-0.037860603409196274,-0.0006705621840115031,-0.02176930022616383,0.023963527618831228
VEGFB,0.004158799322046105,0.0648926171608607,-0.009049025315348229,-0.01648122774455328,-0.05595071570432377,0.061504349292550435,-0.00090989209574457,-0.08395881355208047,0.013107966124349403,-0.06124232086932671
FARP2,0.04770173935935497,0.11619431365566053,-0.01518775296925796,-0.013045328587772628,0.04007903897622355,0.022518663721612216,-0.048000868498502776,0.03987296436183986,0.04405196819678905,0.019508278674831174
IHH,,,,,,,,-0.022473588065997842,-0.02655493741997147,
LAMA2,0.008497031990828536,-0.026321461998829437,-0.04794569457214057,0.01641328783255639,0.04808544462627005,0.027096578801745267,-0.02694018661064958,0.06359250000289335,0.05943550273857458,-0.05282134586531049
SERPINC1,,,,,,,,,0.0353588380551287,
NRG1,0.05228945062151045,-0.030611555740866155,0.029169244218158932,-0.027482938556685696,-0.010512048550420913,0.04939080141318984,-0.06786965564167947,-0.03617440982855632,0.03914843144625243,-0.027259794566017938
SPINK1,-0.058300551699393036,-0.014459907796326757,,-0.03110673159304832,-0.022185304635762938,-0.017888231911376406,,-0.04738601606304324,-0.01788506456820986,0.03359920008385663
EFEMP2,0.035332048134455125,-0.024255518548084543,0.029235139726386916,-0.03217010870355268,-0.0316292276165305,0.029415192325740806,-0.011692845850776363,-0.02936390662615925,-0.03378789804937181,-0.03928901994220889
SELPLG,0.02140349633630949,0.02460871981719507,-0.06427270309540675,9.483905268368421e-06,-0.0025594629303340327,-0.0038181745117655866,0.009270296206730462,0.08763738693342829,0.05593114571594298,-0.020882739427883858
GDF6,-0.02913366192364171,0.03565531173638871,,0.016494009064477323,,,,0.004232274311640391,-0.00910101665784431,
HLA-E,0.02970923238016465,-0.06805880915133382,0.009182181282924255,0.029770319109297266,-0.03703740523785491,-0.033685947714003905,-0.04045672937364419,-0.07336131073658597,-0.03902249805030997,-0.030094334744403147
PTN,0.06722260721738631,0.024025791215989,0.004662811507528426,0.038846555832034925,0.040009281304653636,0.1300150507571517,-0.031068889841136715,0.05441635425386529,-0.015399583610461688,-0.0922305838783151
CD274,0.027275749757949237,0.028958022633755406,0.0676902508150454,-0.010681244649630335,-0.021993389727824803,0.041176676867082276,0.01648913967444335,0.020110233702888225,-0.04081452254475592,-0.03806756173217784
CD14,-0.012741851497287293,0.0010332518641858238,0.08334180509495419,0.01050311636053448,-0.05803137780102254,0.04491214057728153,-0.08269323089511328,-0.05930864093771488,-0.018873208412156072,-0.1041861024069292
SFTPD,-0.013027493018856038,0.004780760847606835,-0.031760715763775774,,-0.013932177121258953,-0.03024542777057733,0.05862987393927155,0.014683395813115802,0.009309573890838748,0.011006492852992532
SLIT1,0.06151417862372784,0.08877009781867327,-3.0343937713556483e-05,0.05734326244010217,0.016337599532439292,0.006835002201461297,0.07796136541858484,-0.04502009732813546,-0.0372935739528282,-0.03671228762138312
CNTF,,,,0.07991379172855936,-0.01240593005623639,0.011354061974238803,,,,
BST1,0.04936017422236093,0.005866743683732933,0.00969480063222265,0.029953569928755395,0.023175287286617472,0.07167085723012673,-0.0038129801681717895,0.060118689155171434,0.023877606706065282,-0.012519435637515829
AGTRAP,-0.003919223795827233,0.00365465027124096,-0.043287118354203714,-0.0046923843439585465,-0.04322324394679462,0.03338888778067566,0.07578544889633543,-0.019985463274504907,0.025956822286777384,0.0006186611335911073
LAMC1,0.09865119831278257,-0.026552403928565883,-0.0453117292181243,0.0979923938700686,0.009333617651372854,0.017341278578919643,0.058500478670654374,-0.04965396424940248,0.0012202861913256874,0.005945557350315404
COL6A3,-0.024255223159843166,-0.03813898543831129,0.03963998728090562,0.050634437173323235,-0.047925287606904,0.0017314910484992172,-0.013070193483820589,-0.003728539224545395,0.011267991844940095,0.00886674114669168
FN1,-0.07493261282331329,-0.1048005729496355,0.029765808986476308,0.06427537643403342,-0.04005241621053439,-0.008028054270556712,0.0734146757168149,-0.06680681416939521,-0.049282707293302426,0.11864406358122735
MIF,-0.05918563197170751,-0.0193342146701661,-0.04950641012633969,-0.05985776009129026,-0.05039967436174012,-0.04672287937012768,0.0046942230409138235,-0.05450223092673598,0.007334402351226283,0.03559231055764006
JAG1,-0.011531372078267378,-0.0705813960773811,0.058877138865305836,0.05128300136126161,-0.009243893727427769,0.08746488305923059,0.08810613828209568,0.007370421051768647,-0.06891367986187906,-0.02357103707633673
NID2,-0.027030316162492,-0.06056000061037976,-0.01608668105353101,0.04331051192451784,0.016925407249875794,-0.03848715719155909,0.0353459144056846,0.003298826345148234,0.04668627736218655,-0.0027983613066308085
EFNB1,-0.03336662640249279,-0.02708598450037917,-0.025220305555480906,-0.0063622640808528195,0.02609954904261111,0.0624183509574717,-0.030989322954507473,0.01306733304159726,0.05109510691880837,-0.05503922635569314
COL4A2,0.05664411858276698,-0.06069267540436676,0.028576971111350283,0.03289347632458943,0.03028352659783479,0.02942269560927682,0.06156062364058413,0.003718548768450643,0.026999809376715936,-0.04909100447747267
SPP1,-0.08732119873969325,0.023500354496538957,0.10219030819387424,-0.09996497575232789,-0.14044175114013152,0.032065960427196526,-0.11584195976478501,-0.16594733300709374,-0.07911636471114127,0.07275624870592295
PODXL2,0.011822307336831667,0.028730439147729016,-0.013787320477047588,-0.028461056538010985,-0.05175506341258042,0.027313518573443458,-0.04558024435894881,0.036248196219125714,0.049834467920591964,-0.03490645087749338
FGF9,0.041183050013574425,-0.018763791802171026,0.0195238738210442,-0.00583036140580617,0.013724944555563329,-0.038788436826801546,,0.008679852309521875,0.023322803494085435,-0.06535433698089108
ITIH2,-0.023102814119443035,0.0013299177531661895,,0.053030153527843814,-0.01890754084901534,-0.02911149057185762,0.0381083176541357,0.10011769023760404,0.07435611881801539,-0.059096977538791375
ADAM10,-0.012403094388674993,-0.018329194342072735,0.020510463514432753,0.021855370742092994,0.013176143445946056,0.045948003376906,-0.0018859287717041583,0.015919220525600433,-0.09995066753622231,-0.06809128704369641
CFH,-0.023958761251425976,0.024306611736678387,-0.034366692398801746,0.009119226848831001,0.03722608611453421,0.0273788930326837,0.04652976491478703,0.047164870840770375,0.06061371349972884,-0.018143004744699393
COL4A5,0.0706227324184773,0.06652456254178683,-0.0035282464058976437,0.02800256649413996,-0.025788783614038812,0.12104923857778971,-0.06730568353864867,0.04083716095306794,0.03196840532251602,-0.015129184655983176
LTBP3,0.06038542550781792,0.027186554554698306,0.03515312119444055,0.03778407322601612,-0.034387164545714666,0.019024856017595886,0.07646877469934431,-0.02805599821445256,-0.03957168231549606,0.03028471754693662
GNB3,-0.05396727673875022,0.07115103452697387,-0.030560530193585875,-0.015838196683466536,-0.026879236782027853,0.044087317236683445,-0.023162479315137742,0.012448556096119787,-0.02186935668603464,-0.02273260359126551
COL6A2,-0.03326200420011255,-0.04387611670350687,0.025220112434529145,0.06312309648785838,-0.009075658936732036,-0.04905753824543668,-0.016911112475334077,-0.05757208666205571,-0.023817467680910018,-0.05679759404275279
PLG,,,,,,0.09604823855087714,,,,
GDF9,-0.05726432686175376,0.04956498423495489,0.033352118023096435,-0.06155034829893011,0.007934055816066553,0.003825719604386251,-0.042929498332917856,0.015324095905544633,-0.003919805962864014,0.06620640241826349
NCAM1,0.05065215146890922,0.04692505375356421,-0.014439917312062777,0.03466762996727813,0.005626513631725889,0.044734269772940385,-0.0405934237126433,0.042468577688648555,-0.004134825552035762,-0.026335697772478652
APOC2,-0.001829797519444854,0.022287152384910715,0.00025618755691100874,-0.03690260965606646,0.008037223035936217,-0.013416558962044703,0.04057327601120809,-0.04068622062058739,0.008664589664391374,-0.06802849058546669
BST2,-0.026060484651558,0.020947129071846485,0.023047465928939796,-0.02991285601476701,-0.04558676873898176,0.12182138030004121,0.01908756948248873,-0.0024961262596588465,0.025944295587969558,-0.04893405289958795
COL5A1,0.020889337313007208,-0.036614470331009744,-0.045466453895885946,0.06473235313962564,-0.06239792576928721,-0.03112014113627081,0.07096209866976248,-0.09845209272014502,-0.03306699735954024,0.06339380596477835
CALM3,0.034205462458827295,-0.00443631335142959,0.11455050443734072,0.018168145683577396,0.09036583383385012,-0.04004858447468834,-0.0056857106160026144,0.09278851558897627,0.04317206993481931,-0.03135670333747963
THBS2,0.017181319730381776,-0.028397919212344507,-0.027098099350293118,-0.05400689277196068,-0.034048073765446295,0.020527654808089876,-0.008997875982288591,0.025302970769956242,-0.01566619035505817,-0.07793038504870836
SERPINE2,0.07913835612842172,0.0014707857838149336,0.04825784923329884,-0.01415900016119012,-0.03601134448611585,0.021436216499959526,0.07972671743195213,-0.04336043682455704,-0.028945124251552636,0.1254424217514963
EFNB2,0.008673300710357724,0.0007897109847904365,-0.031152703573594454,0.011888631338377247,0.02091914122102562,0.04191281043046537,-0.058815988382517156,-0.0407666066457186,0.020664598545109172,-0.05416753031529736
PROK1,,0.0019009855493787736,-0.01129606297928246,0.010646205973538273,-0.013607002429349839,,,-0.01716826298675863,-0.02403159562729752,-0.023177365685758598
MMP9,-0.030556028206497925,-0.06674747252936171,-0.018920872751952342,0.07975166637868535,-0.05329173451428538,-0.03950936789947182,-0.06935834489231996,2.0286463286652106e-05,-0.048519705237680205,0.0011896584876126912
DMP1,,-0.029573498611160876,,,,,,,,-0.019663693983296433
NPPA,0.05952244245390411,0.0225427490337805,0.024865171139982625,0.0472779387210718,0.05064566190160538,0.013244818520087317,0.010392916356226264,0.061167876262866544,0.03985462454904146,-0.02403234120725616
APOB,,,0.1667015145101744,,-0.017911575021178645,,,,,-0.023177365321849906
C4B,0.03505524799825793,,-0.0076659660170164045,-0.007021219293154713,,0.058642370469178556,,,,
NTNG2,0.00791581372893802,0.05985156369230698,-0.024800057127854526,-0.03967519249682125,0.03422150795312613,0.02961992716499065,0.020526680127040682,0.030107553038778885,0.029746576956829418,-0.036936175168367884
LAMA1,-0.02511705892797428,0.002571618504195889,0.014732788416777793,0.039655103555904826,-0.010907970482058186,0.0045380848298682795,-0.05638699239752712,0.003332399193290067,0.027606678536421403,0.03449960351540113
UCN,-0.040586417050989324,0.013118273716605908,-0.028567197472910245,-0.04571297273290736,0.02497414261026493,-0.04736606150943809,0.05013070334406739,0.04490593337690054,-0.013796271494100957,0.041144281728335744
ARTN,-0.03837910578703434,-0.03922257872024754,,-0.021022395812458378,0.01001646567943404,0.04502259438352884,0.03360434977253665,-0.03231267229902098,-0.03786218207201765,-0.03342497391874633
PDGFD,0.023403529600658782,-0.030707883682771598,0.0795873142670069,0.10411917178148813,-0.0006901503649120956,0.04107377578303639,-0.03630060025602402,0.11944805904596051,0.10760100090317949,-0.0691845331452082
EDN1,-0.06366323182008633,-0.0643730958474075,-0.042298383125918375,-0.06379605309390801,-0.02234926466192015,0.013129746109489079,0.004174410750262513,0.04795901348907213,0.018455719930926723,-0.07695943687368811
ARPC5,-0.03861823489198291,-0.03794852995535449,-0.07610482259072496,0.05072233246367017,-0.053452695409845555,0.04951515046863242,-0.01075231358386535,-0.019581951935358454,-0.025921162154370733,0.006037980504832487
GSTO1,-0.036450079774578634,-0.06817012598406678,-0.01761954960150161,0.01002272703935911,-0.03035316366170103,-0.015075354966461884,-0.04318836816085466,-0.05052454686077446,0.013437184012266975,0.02347110748749005
PROK2,,,,,,,,-0.014917878273671737,-0.024508029026878285,
SYK,-0.0441308337407493,-0.0035985226106475462,-0.032657930425544594,-0.038300960318667296,-0.0005177711450270858,0.014482920185346342,0.022795744450419448,0.05528927064701758,0.07135270004226735,-0.0111950946979658
ST6GAL1,-0.005310179879992459,0.008877057082621743,-0.010549532689402603,-0.023170363398840058,-0.04873311444913378,0.015724092744560485,-0.09994526019008868,0.07808769969748258,0.06981225564017275,-0.03430827643727499
WNT3,-0.05761832525263044,-0.005685367269162148,-0.03399500421358222,0.01124955063406208,0.05074712251490613,-0.0055149979540461205,0.005733926872029304,0.002892968996502521,0.011746241814452186,-0.016506825882710185
HSP90B1,-0.06498290571436148,-0.03417959996526112,0.019222514354535484,0.029182978505964446,-0.07224683473975446,0.016656894138351943,0.045072914330433415,-0.09298567392883057,-0.05314047770880252,0.07022070443821297
ZP3,0.05747501556008959,0.0329007403706344,0.03240433028428833,-0.036866726210947894,0.011287094499970953,-0.03384224117426247,-0.020457576648379983,0.04963446451141319,-0.022724477327921027,-0.022032100218991085
ANGPT4,,-0.02313477675947108,-0.014831458361301786,,,,,,,
NRG2,-0.04188060936697084,-0.009384811710615967,-0.01319586968014423,-0.026451558523569115,0.05082941627849238,0.04102035897137684,0.10723272338296207,0.0464225179980549,0.053537838147058946,-0.02246173289683763
MELTF,0.02445880927074749,0.009764361334179865,-0.05532696693945228,-0.050346545637808514,0.04145066283156479,-0.022691465042243297,0.06746699419622895,-0.022781544504864734,0.04300700357245355,0.022153001484900337
NLGN1,-0.02593064371904033,0.020759600411939583,-0.01993974791294821,-0.03274063264278564,0.07262359185111202,0.06371277044323141,-0.028444449914105593,0.0735953945927654,0.02116240904790394,-0.01175414499316707
SLIT3,-0.028510062437029526,-0.03394794265099886,-0.03889950117848784,-0.029009209341184117,0.06580392683503436,-0.061234595354345944,0.06066502515594726,0.05534312533086767,0.05442368582627226,-0.09106497160117197
CCL8,-0.015325044805082722,-0.01467540426370605,-0.017460556364606816,-0.013696587512155694,-0.03977715168744862,-0.001787689650712943,0.04679075717604117,0.017653465146532068,0.0015926240086764024,-0.026992856974726906
S100A4,-0.08803073376829836,0.02500883101455152,0.03522558596012601,0.02432906236851999,-0.04193596835182004,-0.05274907523014522,0.0012029802975085852,-0.11104858635392427,0.010846959651320875,0.03435412736696131
TNFSF13B,0.0225440529315437,-0.0098777725754306,-0.02936846278355641,0.032710541707614615,-0.01624306213989641,0.03446363215697755,0.05578254516872292,0.02264979689436536,0.03580115707799975,-0.08271051795239377
HSPG2,0.0422468320267422,-0.04929839145528251,-0.04267957357246837,0.05057955875094498,0.033267911909490334,0.014575515753397396,0.0085634990414826,-0.012436712194302786,0.015815695364909094,0.022683777070152258
FAM3C,0.00965031191602079,0.07314726449082716,0.003106207544137759,-0.05093614268869402,-0.03238636952805772,0.019097281195893746,0.06625560478076682,0.030763117843162296,0.0043850974300116636,0.013303344905351358
FLT3LG,0.08061486898544543,0.021372404909586085,0.0006044363006130983,0.06042967004758104,0.014818167978156301,0.11983237440810302,0.021437521471787648,0.03814606011879843,0.021671130078810375,0.005406557235288513
A2M,-0.05946714343925434,-0.038524462897827697,-0.03154774383253449,0.07603379846999243,-0.0272549074854765,0.03193241477172763,0.07508995181455858,-0.09940004937319603,-0.017594672578064328,0.01708220412527437
VCL,0.05171511654697791,-0.02546568278267259,-0.01097101602382071,0.060546833308019465,-0.023335755793052915,0.040385950772646916,-0.07538550668157049,-0.04473781930194154,-0.051134134416102574,0.06478289871485755
FGF2,0.01421320930513165,-0.012161724263355775,-0.05569285684650612,-0.0007882480587381224,-0.029186649950958023,0.06366759532195798,-0.055080031296456194,-0.04874729275823109,0.011897928244226107,-0.0023712588551162146
AGRP,,,,-0.025052050010681372,-0.012405932139643442,,0.021389971265391963,0.006294381396041533,-0.018661699296368194,-0.01729939997181648
CNTN3,-0.0095447650323078,-0.016153822002214432,-0.0197473196270683,-0.008960994455116158,0.08699725289497659,-0.01430382842359224,-0.04836989521390302,0.0621122044042912,0.03686391946560488,0.0518863927418491
RNASE2,-0.009768675540612413,0.01885479557929059,-0.024948855118499005,-0.0704574547039605,-0.032244270939811644,0.006434958242880321,-0.052918038203045185,-0.041961027314669615,0.038593459289205885,-0.030687747717721134
ADM2,-0.0050680538904991955,-0.02212596857801141,0.0866378038264195,-0.018966975542659355,,,0.05838879073742546,,,-0.01851644359304786
GAL,0.050293792493989645,-0.015734376938317474,0.08713025326005627,-0.029667089620396877,-0.025326166717842716,-0.02742004635696122,0.014613691355548823,-0.04124741777623306,-0.012497153272592874,0.058609467200475086
IL36B,,,,,,,,,,0.117502263097653
CXCL6,-0.030206122666489716,-0.02466892148254297,,,-0.012405925028888909,,,-0.05016899980542135,-0.000225969099834751,-0.0233836767883209
PDGFC,-0.008778842075380603,-0.01996035056124431,0.006070542323537713,-0.034834325846051124,0.015139328121957032,0.03168993724025502,-0.08920826986154591,0.04362804403848894,0.02076269707484666,-0.0015065537058676242
COL8A2,0.020943883440594085,-0.017699117941893005,0.04808690026918028,0.030809139177410072,0.020838130313992852,0.03750424227683736,-0.08854238820544562,0.03178618153339602,-0.03991189395752379,0.024340604319450947
SPON2,-0.05464788539551311,-0.04619404919711443,-0.030661096650488336,0.01116958117406354,0.002860179246816961,-0.049062112314178445,0.02735418651560051,0.0302615435464657,0.03933063222049092,0.029360287129039125
LCN2,-0.026078709882863368,,,-0.018604504676730804,,,,-0.03739101191064039,-0.03929396885370431,
SEMA3D,,0.03479441690256469,-0.040970883571157635,0.0335543938464565,0.000786816693240169,-0.020993391818329595,-0.037860600363464045,,,0.02897609886013224
BMP6,,0.023634727004533253,-0.018920873920051123,-0.013251535398970251,-0.015018301958943124,,,0.023689171914690593,0.11599898589761551,-0.018982988545109714
TIMP2,0.06099759585950867,0.004062192840546897,0.007189472625078031,0.061043325099320894,-0.01677793765043765,0.04888988340170769,0.038654616287593264,-0.029889240743816523,-0.06010897511432959,-0.13115079446939948
EFNA1,-0.07095313362496714,-0.03600302028419757,-0.028395539201693937,0.024953978799307087,-0.044998205954939974,0.046223612199943316,-0.04198011138335514,0.04621147219874647,0.03683881069744944,-0.04081782972021479
S100A12,,-0.03382037788801511,,-0.015281708933086469,,,,-0.018929555202709912,,-0.016264972272578417
