,MGH258,UKF243,UKF255,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
COL14A1,-0.001478052124306792,-0.0166137957877359,-0.08274629481251741,-0.024470413095930274,0.01797119228847539,0.03502814999837376,8.181332847212306e-05,0.02509056675306946,-0.076878774236657,0.144866091937344,
HLA-A,-0.022141933879119904,0.06731376163838762,-0.12081281624411185,-0.004258422670233964,0.01055224772618107,0.08566402773488566,-0.009239250373914156,0.0005918143842491479,0.05123831500857504,-0.01660899869513466,-0.09653456861262277
CD5L,-0.04012669067415576,,,,,,,,,,
FGF18,,,-0.0005816122050146024,-0.012071086304508753,0.027702547210637123,0.07635371025246324,,-0.011826514672620124,0.06270075019011251,0.12502420347110618,
ADM,-0.032681940386947494,-0.0035920716310409557,0.07217397957748563,-0.01950346901125981,0.09862296965758977,0.14664568150351562,0.00045342142957220893,-0.007264123845710978,0.047904583610624725,-0.00018204198694224025,-0.1448244157002836
CCL15,,,,,,,,,0.07847429944404291,,
GNAI2,-0.019157664769290535,0.026985054194864987,0.07180029883884691,0.01904947017378339,0.028496310351111793,0.013754521416761171,-0.060883137946278844,-0.010935321141972515,-0.08996248115067718,-0.04988736596595287,0.022468893890404858
HDC,,,,,,,,,-0.043825456952388334,0.008469146246053294,
COL11A1,0.010191526467093513,,-0.03870085700336718,-0.023054442067485182,-0.033045521108664856,0.010687138942335611,0.05017460279935184,0.05391196284036777,0.032034027001363555,-0.03857051292080854,-0.06180986423935386
NUCB2,-0.0757987820507643,-0.020380663012118425,0.02440109321510518,0.042507956623521255,0.06320334500621111,0.03867955884843462,0.014851007576914835,0.0674088327773377,0.03350452188422054,0.04159128881464823,0.003424948662424894
FGF16,,,,,,,,,,0.1446026942995281,
CXCL1,,-0.01699326155968939,-0.02256615291051638,-0.025490147250664612,0.061561367867601594,0.09731535761124681,-0.014659559612706258,0.0410940955968177,0.0012281265677465244,0.0028393740729754442,-0.030501957619384106
VCAN,-0.08877232392999843,0.039635376819880774,-0.02612982783610799,0.028472386409087072,-0.06457530629514197,-0.052989536536464064,-0.05865841039454173,0.005430104198440724,-0.017783120877393026,-0.014463352368390843,0.09162502534931866
MMP7,,-0.0637040053704478,,-0.011125454928088967,0.020617105589147748,0.027842479866530875,,-0.01875278056873482,-0.06950716429772813,-0.02275632406701812,
PTPN6,0.03563259634113762,-0.05780579398095744,-0.03153360471172261,0.021211068706280575,-0.027355136624415313,-0.02306390369037965,0.04628382921031061,0.08362704983693893,-0.08704542313047076,0.0027947278096041943,-0.041783148526587766
PTGS2,-0.03393622470174888,-0.01058233573119317,0.04214874005969234,-0.015523864145290434,0.026887148800940133,0.08344392408562329,-0.03352289762006266,0.044816606165291185,0.0864876798672108,-0.02822615510281459,-0.07976346741117593
XCL1,-0.020495381718118027,,,-0.018273143444103617,,,,,,0.0826779688290959,
CD58,0.011371970394964478,0.06661132659340449,-0.017938350166340437,-0.036881642927821465,-0.05709213579504877,-0.033856843494121804,0.050375209921224046,0.019089954489660197,0.02056595355743403,-0.07114757060505944,-0.08458789342596859
TNFSF14,0.04101110274945712,-0.050890809819645874,-0.01702137015761931,-0.029466270175280675,-0.012627616463650322,-0.04464328011067105,-0.039015333452932836,0.058888360613451006,-0.04119297318515568,6.31297631765203e-05,-0.057406662981131604
CNTN4,,0.09473926619632336,-0.026327592874175895,0.00773880351526356,-0.0255624493997518,0.005540961418077398,-0.03402910736615706,0.004007613899150992,-0.029223697763186625,0.029155923391532293,-0.08013896728979722
INSL3,,,,-0.012828819659370643,-0.031118591034430723,0.03751676511196371,,0.036297833825258134,0.04829496153643364,,
BTLA,,,,,,,,,-0.022738758971910914,,
MFNG,0.041771724936983196,-0.01225845492530594,0.0038420077767200803,0.04816530909605327,-0.07821498848823584,-0.026442180429031514,-0.02021913148811671,0.011074567619393025,-0.03382284848866911,-0.025316523409055953,-0.11555212608325992
ICAM1,-0.006260621329505984,-0.023109174948369438,-0.02506241669168257,0.00622614325647808,-0.01092439789421565,0.030656946372018476,-0.019721733402284208,0.0032067737340598893,-0.04874306690985842,-0.026586327126324666,0.0581047633188787
PROS1,-0.09332861452041552,-0.035297791616513204,-0.003268269124617773,-0.004973778401018279,0.05180480272012744,0.016366975022444413,-0.07640041850934344,-0.010209538382265963,-0.012136864476734857,-0.08404967165816411,-0.0939490265753471
CLCF1,-0.04599958380530216,0.03234954400157466,-0.050789630361462196,-0.02560801191264922,0.009445793020564332,0.0004456639168852336,-0.016670581078555485,0.015357566301947723,0.02715409336419193,-0.012337670841556186,
PSAP,0.14052735718003642,-0.015729832349094083,-0.07028547864707954,-0.017441970270860876,0.024404699168799532,0.10202376795958357,0.03666194045778759,-0.026830640470350508,-0.08871115160143116,-0.0004912261781742086,0.029633002869345556
EFEMP1,0.09955646831775111,-0.06452172218605452,-0.04484391600748301,0.0015435092641337697,-0.03907696094477729,-0.023831170483068802,-0.0004310849360526609,0.014923133054882324,-0.08466612323025217,-0.04678087265640642,0.02766964890560062
C1QTNF1,0.029029023349045367,0.04403298150356941,-0.0228778421602748,0.05424252709511287,0.023778407174398008,0.062189403930734494,-0.044428371458915344,-0.09549527407214733,0.03502010851579113,-0.02787684178431242,0.07623915669588056
ALB,0.06419379440923757,-0.005350111902037743,,0.1216889526823678,-0.027806486192043133,-0.013286090608984887,0.0197115498312869,-0.04482210500388222,-0.026590921310191425,-0.028800879605761796,-0.0325891814532756
CCL13,,,,,0.10552417926170307,,,-0.002573345071375817,,,
EFNA3,-0.03755531666845102,-0.04944777694303795,-0.060930321132776445,0.005118749307601951,-0.007649366060393507,-0.02991698268111346,0.007598563757394342,0.02040524563181109,-0.018511488794730715,0.01662110055392351,-0.04596567245986301
DRAXIN,-0.023817300755114724,-0.007577920695787873,-0.06620352380054967,0.01081485038114681,0.09614501409128105,-0.016772597226634888,-0.006731975194769205,-0.06426901795021245,-0.01581468715056604,-0.05793746326175285,-0.05923383346521788
RAET1L,,,,,,-0.010961310445713095,,0.01661439909892614,,,
NPTX2,-0.022457048966861966,0.0038135205138170656,-0.03663353946506944,0.015352056740534194,0.025037485215216242,-0.019283170031466783,-0.00555697801420421,-0.0020218576568900143,0.00923765143847636,-0.033762813708490415,-0.09183068332536697
FGF11,-0.05829381040711575,0.023928763209368265,0.07356166280085465,-0.023415605523880008,-0.004627288264064099,0.024198239492141175,0.04261724663982755,-0.0015154776719742194,-0.05224889389696291,0.08129252967088682,0.01017700446580342
CD59,0.08368752740133152,-0.03611731963351334,-0.004030997881275652,0.04955540005118514,-0.03755934303620122,-0.0018166371144178134,0.022879745526404753,0.06583501833845995,-0.03077717548888057,-0.132882841875588,0.09359199728413671
COL9A2,0.00761753685042649,-0.02078462825039621,-0.025358019934082855,0.0041104080681270885,-0.006179662466839756,-0.0498027871425531,0.0011866470168912077,-0.025137886648116947,-0.06621295570478643,-0.00933780437010766,-0.03418058686556478
DLL3,0.06783883165608598,-0.03982052557436425,-0.02844901735484769,0.06350121120006265,-0.13115753724239754,-0.09547125292217197,-0.045442548433719525,-0.02087536882007525,-0.0757084288291673,-0.07928540288950375,-0.07634010074752254
FGF5,,,,,,,,,-0.027294939435726428,-0.03307895316004689,
LIN7C,0.05163701496905459,-0.02975057640610654,-0.0029226897858364636,0.024760744747927155,0.005976708522143046,-0.00022769654317384468,0.0125919069116588,-0.02301286029184751,-0.009191392846797708,-0.076167399253216,-0.030063849230547272
GDF7,-0.02122921104083033,-0.018985873640811172,,-0.0013094216625475197,,0.05123359957317165,0.015745585738113407,0.04595954395780558,-0.03354439427309925,-0.009830988201750487,
PSPN,-0.012508888546629744,0.016599062312506532,-0.05631535024907757,0.01912163232915503,0.028713003935348674,-0.010710089354876972,0.0840609839552396,-0.041904494230834345,-0.027240754766341097,0.00452986102813029,-0.09349437251371986
ANGPT1,-0.011385206910984904,0.07967864939851263,-0.02690742879477839,0.02931905363334326,-0.06421958740874718,0.016761311957660337,-0.019589707819205878,0.01430584041979183,-0.058069518349916804,-0.037277992506538925,-0.030932621804946898
PNOC,-0.02998005948007504,-0.036157211391309035,-0.025081067979836644,0.06620631781043261,,-0.02391376761443802,,-0.013039693963992197,-0.02427065536254788,-0.005282553508282875,0.06891662115011346
L1CAM,-0.03187893282086657,-0.052923120665001426,0.019083845112108037,-0.044158467421003454,0.04818177653940937,0.03858642019294787,-0.018170539988664698,-0.030105513819776927,0.0277458313548087,0.013312384430002594,-0.060290901574160685
APOA1,-0.04471276621194409,0.0777030555007283,-0.04441555030000083,0.20036140882604728,0.016103184701289235,-0.036861839230316946,0.04350588564248775,0.048686070652191236,-0.03195541269442952,-0.008150739208576176,-0.04795538756438351
PSEN1,0.054136051182763864,-0.04247438234379508,0.01708173146502586,0.045886051023916,0.011324523507044285,-0.007806858806060623,0.018830374703669772,0.0389040633104045,0.004144928435933715,0.016904691392072756,0.06763500708528884
CALM2,0.0042414818453075185,0.0008255624344872073,-0.013924795448600619,0.03414933028101141,-0.02583118501450308,-0.07872250408859674,0.028096173973653084,-0.0019402503261080587,-0.08099485096425263,0.05279321720391404,0.033339989558961405
CLEC2B,-0.01488186451965001,0.023556097339308985,0.09311002716657533,0.025719960758440588,0.04145771748662765,0.08601654126458999,0.03683353927519249,0.015605005737787553,-0.016879378314336304,0.018259017206973777,0.016880541751422787
NTNG1,-0.0444306920108485,-0.03835748686860299,,0.10097019956149164,-0.008285516496133344,-0.05693180734727894,-0.025838511959676833,0.028372904260238745,-0.05436566029418617,0.012735286449162591,-0.07371884765066576
LRIG1,-0.026774999125331683,0.03805918369691777,-0.035944449413071324,0.0379692666136583,-0.100439691233579,-0.050912036031105216,0.07041935234719472,0.002377646375951039,-0.05545703166352602,-0.05081621653073782,-0.05569515669840148
CPAMD8,-0.018679883812917304,,,-0.01423012299500232,,0.02677170894273296,-0.0012837180007286653,,-0.024640209806430124,0.003354952147019523,0.03996782434579649
GHRL,-0.02980241171280579,,,0.01918441207952814,,,0.015093479134651012,-0.032875115501108595,-0.03382548308883708,0.05932044573419146,
NPY,0.04440588434641147,-0.055174924351623765,0.003303825136097333,0.008550247849072283,0.013636877751838798,0.05372563865588822,-0.05049413640740519,-0.01032977252247938,-0.015493219148638685,-0.007742249078104078,0.012231145401318535
MMP2,0.011420982168142798,0.04282372921747731,0.02593364477920408,-0.039303592468303956,-0.03817213354614339,-0.0245975041041249,-0.04077041943097692,0.014448982919994581,-0.020747906870520673,-0.03033494103718049,-0.024254082441220563
PPY,,,,-0.010399904829109718,0.0333221059803424,0.1348976684209731,,-0.04808591408028851,0.06864100375444027,0.026325880209114052,
ALKAL2,-0.010268280932872964,-0.024816100308389485,,-0.013798034070748599,-0.009685437312498683,-0.02723100012241567,0.04355337228630887,0.07989827116756724,0.0029961734144031194,0.040024185375554695,-0.0175683472977421
CSF1,0.020614501715735718,-0.03130633728824259,0.011726595770787307,0.0011883745161444367,-0.02127644029349173,0.014411718220151496,-0.002959470548864314,-0.058373548704809285,0.032606839147703064,0.038326841335864774,-0.027004470500855627
SEMA4C,-0.0038685440358500614,-0.0013118306422437481,-0.02866658924079927,0.00900172376239193,-0.01238801881870239,-9.017910426950577e-05,-0.021392489418793546,0.014880422162156015,-0.07533841748833163,0.030015637625770242,0.09582507466991408
BMP8A,,,,,,,,,-0.021106841305697014,,
ICAM2,-0.04118960016288055,0.016178528568756276,-0.020752474600404736,0.038569135862172366,-0.061235981678184,-0.01891881552143165,-0.022956115735162843,-0.01279804559495228,-0.03706876704966906,0.06465560168646048,-0.10092486990777796
SYTL3,0.03754853646730715,0.07879532329734401,0.03086907514350556,-0.02829330931727562,-0.030182316680718323,0.03588484345616379,-0.03780582374616144,0.012220595147189494,-0.04731269371123756,-0.04273904890769012,
IL1A,-0.02170572477281176,-0.04516657546527513,-0.03621920417467667,0.026925781644412713,-0.03308895681585673,0.021498963481608593,0.039848487834935456,0.006854107671973796,-0.041462095477028185,0.010830221081480896,-0.09227979515800226
HLA-G,,0.02959038504181495,,,0.002187985202819755,0.001357484588205268,,-0.048143760518564456,,,
PGF,-0.0218529289390224,-0.02010207306322019,-0.05177046980123328,-0.018364457590849557,-0.039308290245534436,-0.0011760711114039402,-0.04310536697342279,0.006378541622233184,-0.022767668430551228,0.03419185726699008,0.010299683510830042
LGALS8,0.04580574054522183,-0.008944486464984466,0.009515315030952848,-0.033046330778955836,-0.026967019983161564,0.06711403311369654,-0.04709257375398129,0.015584264071679172,0.06162145114911535,0.07421463934556889,-0.018462781041194996
DKK3,0.002276054024786389,-0.014031487479007112,-0.007737340961824315,0.011192432104791383,-0.11688458590158497,-0.018426207648625296,0.030789492814620054,0.0021002315564552284,-0.00023041696593259785,0.01382627484313246,-0.15374932602910896
COL16A1,-0.11293033021535012,-0.0007251016522587802,-0.004375554188150648,-0.027946750224114164,0.02301451014442537,-0.002833179182894584,-0.05715254618926678,-0.019130861476316305,-0.06424467744741198,-0.06407849364853771,-0.004673183276084513
TPH1,0.021166658715282793,0.13735558572194145,-0.03144670832058197,0.011632606288015575,-0.05032719233499857,-0.01597347277842658,-0.03228037284397529,0.011986869537801148,-0.054436429628067495,0.008445501303706325,-0.04586113394951134
TNC,-0.10777414512960375,-0.013780116778145161,-0.054656290894788656,-0.0012172490793705025,0.011661155305378916,0.07390371836599019,-0.030237094164477993,-0.006177185473673378,-0.079845798722586,-0.026162865079817386,0.1329906560396372
TNFSF9,0.08497513995422391,-0.035634873686821784,0.011251490974480277,-0.032692476250226005,-0.03080907441342994,0.06815070192969858,-0.0281685691194219,-0.04696958327391702,-0.007195924329347949,0.10792903277224777,-0.03757767851966497
C4A,,,,-0.012328565529142708,0.013372472745442184,,0.061159504938907414,-0.030712782973908226,0.03137289159103396,,
CNTN2,0.07283970605478325,0.0022679376516303875,0.007396710195307996,0.017581568592820816,-0.056708556610847206,-0.02642905011361103,-0.011577833381522793,0.02032809378882255,-0.04926805985116294,0.06772324532645262,0.15447506541510972
F7,,,,,-0.02913620994863333,,,0.03429288550019622,,-0.012545806050609145,
LUM,-0.002875393572604946,-0.018051080360074665,-0.06603087030430532,0.04424562744210468,-0.040528616483389505,-0.04681152193252158,-0.05677242777604706,0.059717200927986505,-0.047669006131692324,-0.042592736618368245,
IZUMO1,-0.017849212266177923,,,,,,,,,,
BTC,,,,,-0.021079023576640012,0.048404120096951865,0.0007440891000342576,0.02259211604131408,-0.02934899226616071,0.03589098143356748,
APOC1,0.1065253336641379,0.06152900709431458,-0.020451139782220122,-0.010452338860602529,-0.023753523581477115,0.002610677163657035,0.019432350174537687,0.006850249570516647,-0.11555417261340845,0.036203461784913106,0.11749193881504588
PKM,0.003678833655709462,-0.014276443838094425,-0.047732339920439036,-0.021762489381651276,0.02985601261788161,0.07567042970351444,-0.01849666963995088,-0.04809408671735743,-0.03937588281345516,-0.04160226907774097,-0.020800327345580908
TNF,,0.013476876942557647,,-0.02812674093409277,0.06579500173014055,0.03569562389586202,,,-0.0392446302095865,0.047198359715399034,-0.03590794890520671
GNAS,-0.03664658481645061,0.011481394712118882,0.06372293668786275,0.045246465915795966,-0.01610591987976664,0.030106712459278064,-0.018100431588975615,-0.016630455111409027,0.02597755733522102,-0.04875076537756821,-0.050857979006056514
BMP8B,0.0038805846922184235,0.04293881859611449,-0.06051691581230808,-0.03202056814782401,-0.04509071820712117,0.000737780863893637,0.03959668530020514,-0.03357390410732759,-0.07871543129743153,-0.012101404686096091,-0.08624434848466127
LIPH,,-0.003934351827802727,-0.022566150538019265,-0.009940194033274287,-0.02077132421109324,-0.029247193015862264,,0.08553798338011544,-0.023737869665802228,-0.05812870698629589,
CCL28,,-0.0189858569752357,,-0.015306263547237737,,,-0.025534300576432974,,-0.016389507913602927,-0.008146822237088803,
PTPN11,-0.033848769419127615,0.05370440911699531,0.054198555098973686,0.03986015488723418,0.060806032119843305,-0.06036477466626573,-0.058010820635373286,-0.02048015719271441,0.002283052129114933,-0.057054332260321784,-0.02624310991983286
ADAM12,0.007468811795477781,-0.03342834706837902,-0.08007886491179358,0.016826187312867523,0.05965800707405042,0.04780780101906585,-0.05637304983345728,-0.009961390007946672,-0.007693161388757551,-0.04212194636328961,
EPO,,0.018191665208865244,,-0.010399905283067617,-0.022558188566460042,-0.0303754395655771,,-0.029077239971303,-0.01742887956817525,,
EDN3,-0.026233680722171422,-0.02620266281872099,-0.026618942401113427,0.05246331804316386,-0.038727371833192796,0.011581488344174287,-0.008504900988758177,-0.025349569636467843,0.022664530938686513,-0.024523157353171895,-0.024194348979395857
CCL22,,,,-0.007417232434322415,-0.025531010820137257,-0.027777874387354302,-0.03169585624123004,-0.009551504111077337,-0.026932186185474206,,
CCL2,0.007081091975894484,-0.07640478332738718,0.012147211213877376,0.041791755829652985,-0.026064284155101806,-0.02194877456380095,-0.05688294806295249,0.008557673097412606,-0.042149740637006834,-0.07183586807713153,0.05913584302012638
DSCAM,-0.06334325009699,-0.04121074678391483,-0.00393004414438206,-0.011043135104230375,-0.09609942669696128,0.009696510871768314,0.0018780562080234528,-0.03289255087209247,-0.03147899787595093,-0.004069891870024391,0.02623153808736237
ANG,0.0004626797955961959,0.07350356713188731,0.013334802156426464,0.02553996090119707,-0.014306282132462446,0.040708575332474344,-0.008392468917239397,0.03141725461508128,-0.030864904219892537,0.07842736558710735,
FBLN2,0.03585933599114338,-0.0007829998468298648,0.0387820904730292,-0.0029512995850743432,-0.04181910638676433,-0.0361626066266246,0.0724905807298104,0.03040031479013567,0.0033580791878537355,-0.009638980190921197,-0.021018937404478102
VTN,,-0.02457833288439904,-0.02632759728482127,-0.017085876449084533,-0.02578555326368735,-0.021359396753539813,,-0.037651101208196695,-0.01354252127210009,0.004503215704672333,
VEGFA,-0.061698927971811784,-0.0024748100233293294,0.015977989818879924,-0.0268266797949408,0.0985400653111363,0.10962832373077554,0.04848105206521681,-0.00592924183246175,0.12304311778614534,-0.05114193643377788,0.010508624402359947
F10,,,,0.03693525651723061,,-0.03647989840917411,-0.02742288476822719,0.04994410592578354,-0.03077059509208084,0.007617083485632902,
SERPINA1,0.08008841452236595,-0.041667236974295106,-0.06794398367672161,-0.007500812678477843,-0.020301987206924596,0.004936619868245366,0.02741379539527109,0.03414347525377401,-0.04133625467219737,-0.035672543444961485,0.08304205962945789
VWF,-0.044876699774764175,0.05147440947711066,-0.006190583189191393,0.028281824746702527,-0.06375621536734903,-0.03736950630011392,-0.02315557783891098,-0.005555076066959578,0.013268428384564627,0.04728712734382762,-0.020459342619496737
GDNF,,,0.012713743795252813,,0.004074150839102869,0.10367214134844047,,-0.012989299594833515,,,0.05997874396502029
VASP,-0.007767100610503733,-0.023652543006019964,-0.010989933508909637,0.03860231920846134,-0.05063899560855869,0.05603908593993293,0.0651403920976091,-0.0063960031266966245,0.010996283120315576,-0.05411091556240958,-0.01848205537847768
ADAM15,-0.05808078953626783,-0.06132065302933235,-0.02909005551835823,0.030831654676752883,-0.004768105237230823,0.05708325947736947,-0.05373050204672084,-0.007636426436485259,0.092727839432468,-0.014038557444224643,0.07569625277692613
WNT2,,-0.022076408385203545,-0.0026424208631737754,,-0.02798119348874957,0.05116882952034264,,-0.01311341624455924,-0.04238466639837077,-0.023684753360413653,
CALCB,,-0.023106339918679775,-0.02744142090455514,,-0.024488662201887088,0.029562498829068622,,-0.045419913676006396,,-0.0012912354146619087,
OLFM2,0.006166932411274594,0.05529874866280042,0.04988552227979378,-0.02407552299929427,-0.05878180279066656,-0.01527953595722701,0.018835432250200897,-0.023883662645791615,-0.025817772306702937,-0.07494315181640367,-0.029040718788670428
MFAP2,-0.06131794355698449,0.05356472768798848,,-0.027312140488056576,-0.05080371466304932,0.02304861924100232,-0.02888514776888333,0.03468202953389068,0.007725359554243961,-0.02523078669393405,
HLA-C,-0.06633781213706796,0.023192063359495127,-0.13448649186356965,0.011621023730571141,0.031397633864334196,0.032062487709305205,0.009262576485648601,0.02998953339452766,-0.10062442475696007,0.06298600282425203,0.07350515844332976
THBS1,0.15390103471546332,-0.0356575868878947,-0.0696533805334996,0.0002897664962919409,-0.0899915695748882,-0.004161824307777127,0.011540024891253534,0.04344779414184087,0.005728309891972831,-0.09743450233336932,0.00583448002994097
HSPA4,-0.0466674884114026,0.05406134340553281,-0.013724631185590952,0.009640859157496465,0.03623298433330981,-0.03023247550571775,0.11973847765493605,-0.02193221328005614,-0.04160102631427552,-0.12781399980783567,-0.04763144845868172
LMAN1,0.019006140873395916,-0.005191411443027646,0.0398156679370912,0.008766069117628833,0.04619945548106677,0.050688651516654935,0.04008237633591496,-0.031711054336414815,0.06741983320927772,-0.03594661337441947,-0.0783773370160292
LYPD3,,,-0.030943464961510722,-0.014560703911159878,-0.047051111501347435,-0.043690167473058726,,-0.04631082623060694,0.06203381943392247,-0.04327659978927982,
APOE,-0.03517060102152316,0.04092974070825241,0.0051796210053509,0.0108383285273299,-0.05671563109941812,0.10125973876103454,-0.06685699812104623,-0.027431144562124716,-0.08153363481436073,0.029653569624944084,0.025588823116365136
SOSTDC1,0.031646217745434156,0.057475867533152696,,-0.0033414863375665427,0.018882970632020126,-0.019399011210814828,,0.03473480101540918,-0.029065175499311435,0.041788165861624156,-0.04897219766133427
ANXA1,0.047403630308234176,-0.05193377822471978,0.006049617561536004,-0.023831525697147082,0.07265435335555127,0.04969848989777928,-0.01288839009780074,0.024665472482895894,0.004435833948455387,0.016678160875159505,-0.018807137360899624
WNT2B,-0.030109988032195473,0.02176506714593577,-0.03094347068817001,-0.029257827024222756,0.012433161525338441,-0.025770421881316157,-0.029789066595748887,-0.01478658256693086,-0.04424676551297677,-0.03201185978823073,-0.06481516628158905
AMH,,-0.0037130757151740117,0.0038192990327882057,0.0030118416541987866,-0.005917225928274742,-0.026980508270565837,-0.02553429732026688,-0.022237662987050755,0.06297285187558135,0.028733788164130577,
GDF10,,-0.0215448166313471,,0.005970129381153425,-0.03478485954881618,-0.019268404661337866,-0.03222715085220816,0.030865174337947332,-0.008306073326978644,-0.022942735278963414,-0.06427392434733387
EFNB3,-0.0059208840575605375,0.10562912285734322,-0.03327690951295795,-0.025864094480152106,-0.038008145650155874,0.010703825090331803,-0.012380534093938893,0.015330217833238036,-0.020776118772237905,0.041296668349740606,-0.05650754031786497
LTB,-0.01979149994528045,-0.003980211121707412,,0.013478687783861711,-0.031876141194957866,0.003481294698509666,0.024157386317846544,-0.035266261973610796,-0.005028175393169026,0.14603100638750904,-0.05740653407388062
ANGPT2,-0.02856180881961638,0.059478594813408815,-0.04527950823216902,0.00755948642054178,-0.07616055540793447,-0.061784719146968974,-0.03227123678574551,-0.004056283700798302,-0.055761382341032256,-0.03388908764871422,0.017166436263977805
NRTN,,,,,,,0.029041500675015115,-0.025891195805582246,,,-0.02842556746901329
ADAM17,0.04833431599702264,-0.06587062835380732,0.003468730608338444,-0.013222133514756042,0.008549746286901116,0.014364086995489855,0.03109046521309065,-0.044895042768012164,-0.006689454444292121,-0.018478998220722083,0.04814343262492224
LRPAP1,0.025615125367782196,-0.06787117451221446,-0.02177079737313364,0.025830990593718486,-0.08209430559267009,-0.04291672876787365,0.010322956763281078,0.017667942824338177,-0.04388783656494523,0.03748253911838281,-0.10183684355718026
NID1,-0.059529790480376925,0.04331700068913376,-0.031045220835109,0.020895160650973004,0.026724292194765582,-0.01731490228598268,-0.015180044822985655,0.09068757039269593,-0.007608554852957341,-0.04581582332264114,-0.0988913558485454
MST1,-0.037262452599372387,0.013155261842279452,-0.07423399714144897,-0.026760746225797293,-0.05426465461666787,-0.0371947495147906,0.010873626488869413,0.004555483539822265,-0.03692216109133083,-0.015612158490651897,0.007966978036194599
DCN,-0.04024108234192592,0.044203863286118035,-0.02707449635001899,0.0649996131181597,-0.03627125491444507,-0.010295085173097915,0.031330581360896,0.0796374160281023,-0.024338269232220447,-0.05630322010610744,-0.06942088277403623
IGFL2,,,,0.07709784147407639,,0.05298755833966362,,,-0.04605001563348008,,-0.056523815092843266
COL7A1,-0.013845227952896052,0.08685005940840716,-0.057131542295207866,-0.032135148752205224,0.010262662385088278,0.02848613051547175,-0.005116962794875185,-0.04112152389139222,0.05128307923699748,-0.07525785029736712,-0.03146589796565001
CALR,0.001604958752899297,-0.072430571393566,-0.05347121369181352,-0.010828948214926408,0.00996523981867856,0.03287290288287973,-0.04869505624229779,-0.026286764379478245,-0.03536383505630363,-0.017773415310618292,-0.0915614288426676
PIGA,-0.03292192896990334,-0.012563100393520446,0.005553543417096963,0.03921548621948156,0.10640555033329166,0.04167432760311346,0.008195140906595115,0.0006288209469726805,0.04598220622740686,-0.011477545926857347,-0.023897743411189287
CD200,-0.061147024136061934,0.01569537530178143,-0.012926759560999309,0.03695396087174025,-0.08995735564480288,-0.06682054823126399,0.007509356244990406,0.035986114807361996,-0.04763593284874915,0.025317791824498045,-0.08596436343397268
GRP,,,,0.09618681002307697,,-0.00020229416246327745,-0.03526698977029904,-0.014738030966988442,-0.020680489987526997,0.11537955517185847,
CDH1,0.04198955075603543,,,0.07328810975842136,0.04967687909460979,-0.015217640479252479,0.03626886486795243,0.013426695492323138,-0.010485625725833305,-0.07889508475272082,-0.019426612437561205
LPL,0.018791642952440568,0.026828727001284663,0.06016354451804848,-0.01749024647972847,-0.13605536880034091,-0.040799575702668046,-0.0030176849412613042,0.01793482327953655,0.043299329150511476,-0.07589159718728022,-0.14530972136635825
SEMA5A,-0.02461664161872448,0.09768896962028924,-0.02136306329529694,-0.003197432485060864,-0.08568087943056577,-0.03922033551449814,0.008852915396157087,-0.033238513882891375,-0.0379215642572014,-0.09609873884692473,-0.1088055934911109
SEMA7A,0.07660000140706627,0.04716024837515033,-0.03628473577376585,0.037566565643396777,-0.024765818732235555,-0.021097105472128216,0.03032715366568177,-0.010118351406228942,0.000183828801843802,0.022271477549520205,0.036434427911568444
SEMA4G,0.007483459764487533,0.08555346926583941,0.0433187696076466,-0.03807778960682847,-0.07000831984277055,-0.010320585158441678,-0.010435859182250623,-0.03993676526124626,-0.03506428576336516,0.07392958878159184,-0.036385409509212895
SEMA3B,0.012377103123223107,0.016519862371274587,-0.039379897283799925,0.09968429513358186,-0.0069553808725948026,-0.009158661389129585,-0.03032102316427483,0.05008533204716926,0.019986519901317265,-0.00868384032228913,-0.07172044208941956
RPH3A,-0.09711549063089987,0.07527898368275998,0.03506599115358336,0.048952864892241196,-0.04161064292461201,-0.011918915607178785,-0.04302787313403163,-0.07673407256499605,-0.04191090671453032,-0.04109039669496794,-0.06014274929537312
JAG2,0.02276360084321109,0.022220044235600613,-0.04522130902315817,-0.012173401362440679,-0.06018054927806591,0.07419959010833162,0.02562668597438079,-0.024188844520910302,0.031332520624708066,0.028629871442629292,0.0033834037419594246
CGN,0.0798412206609703,0.05186383590146637,0.03746508161943989,-0.018409593524652174,-0.006453299009562674,-0.008974063649267845,-0.003056713376637226,-0.036067275622248596,-0.02934666879607564,-0.042680650475845704,-0.05191671545712151
GDF15,-0.030671753449823348,0.050783841145754315,0.02606968791178985,0.001286297800418734,0.05879741634462676,0.13534169956429487,0.0012624853225616133,0.047781262107528866,-0.03929519210957182,-0.005487048999346929,
SEMA4F,-0.008862114581734231,0.003702809747011265,0.025406203299966762,0.027455308530545168,-0.08425385481329055,-0.009696902565876197,0.016719598945202894,0.008440861864237295,-0.06564118967868852,0.027909829822688217,-0.07674746976967003
NXPH1,0.0184970683657757,0.04903078490090226,-0.01837767634274225,0.05165936156833001,-0.053802866650378596,-0.07872736673929673,0.007522668597794233,-0.05005538893670965,-0.018750872738762154,-0.09176004635997284,0.0669318052107591
ARF1,-0.06273601649942812,0.012339418841938352,0.03175350027022036,-0.011925667493876975,-0.05363015068363796,-0.13286928310507695,0.048703317781661294,0.013668356602353524,-0.029313947012706065,0.026333208440278214,-0.07497598080331869
