,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
RAET1L,,,-0.011381076084985484,,,,,,,,-0.01874105972849958,,,,,,,0.028406819847352004,,-0.000483050209449819,,
NPTX2,-0.034237480595260994,-0.009821785020896773,0.023360363764444433,-0.014618291278708857,-0.018014203413271514,0.03949732042757406,0.0015601541418773447,-0.0798719985822585,-0.0022760942768497894,0.023709768598363413,0.01269813547428382,0.10539328500743704,-0.02201432603288975,-0.005775999313645163,,0.04311848444058107,-0.04366082939052585,0.04786850123989521,0.04116991615508788,-0.006889486347641499,0.10032812264680138,-0.07488712020893218
FGF11,-0.003178032717286143,-0.035125546477422685,-0.027666112119870804,0.029800565957693374,-0.061659361828682875,-0.0011679614784806853,-0.009115520519660272,0.09599138397861154,0.04326098844878796,-0.0020377887831935435,-0.01189293511419805,-0.026886035770920795,-0.06255707263948089,-0.06559809989881464,-0.1243979933578357,-0.026682396222829644,-0.04194495118728017,-0.04151687920908898,0.02302589498285311,0.010776959447218737,-0.038473902230801126,0.06851952862719718
CD59,0.04343406193789331,0.01189205402284609,0.025408457961596773,0.029541342286296096,0.03422275231492735,-0.022201628649932616,-0.027571638208404838,-0.0494711287423716,-0.02493527643738368,0.06316004253916309,0.021392873669854564,0.11224535223745914,0.07778921390451211,0.07000640993319707,-0.03565640947222643,0.07280237050570752,-0.07651874214913686,-0.036588200151330325,0.005218831936644279,-0.023136271285701143,0.05439014161370765,0.0622707142104617
COL9A2,-0.01654443674331173,0.04661519401477946,-0.0016406131670395022,-0.038743183952969926,-0.05560139094755115,0.021068255761388564,0.012565015208231193,0.07999993201067389,0.007215185588525203,0.025921155257999002,0.07071293408205724,0.06059750949215856,-0.026116276328202005,0.12044746386823926,0.001676689160080244,0.056750462048490914,0.05329241959755713,0.14086006911559848,0.009963460379972961,-0.037732215681476014,0.01806704764888233,-0.03340801905901225
DLL3,0.006361057640046381,0.073953590518682,-0.034253422218132115,-0.0074869243368367085,-0.04788156092017513,0.013665226122141943,-0.009135315842680635,0.09300160963432991,0.0290435016581454,-0.022190058527996735,-0.011542219435486702,-0.030937532753811694,-0.018891260740948625,-0.06911211027898553,0.16634364680972943,0.07269844136640093,0.12016691812351862,0.12558402446635467,0.09030854749600317,0.01796478500723075,0.0033638237938769695,-0.03437815055171104
FGF5,,,,,,,,,-0.019456037545086433,,,-0.024774531059713154,,,,,,,,,-0.007334440591437659,
LIN7C,0.05869813414505729,0.026384991658063704,0.0024469107930847043,0.05038786074639345,0.05381747545247574,0.0365138314130282,-0.001791952458890885,-0.01650078338749892,0.052530055439193174,0.016664947308029747,0.00018501848272863716,-0.026714072104803713,0.11805778614120174,0.09805848194383694,0.06348322666659871,-0.008427651647682263,0.019643687562868644,0.05059703651885192,0.010929661348175072,0.06388470461137237,0.10217370318543478,-0.02623278341042264
GDF7,-0.02076316692710156,0.011046512762604472,0.02292943910521572,-0.029434184345659555,,-0.006135367676755382,,-0.012631735405878017,0.022911272947508922,-0.0013125578397122086,-0.017157357920610766,-0.045539441517245136,,,,0.028198620639773967,,0.04914922195695438,0.013766099774255719,-0.03350521964678778,0.12720546715685668,
PSPN,-0.06554374630349653,0.04168161760623645,-0.028074935301771704,-0.008257721164597383,0.014713178489904203,0.058330282716625846,-0.04065263592128232,0.017610532107739607,-0.004641573543079664,0.08365336312628818,0.03064341064814192,-0.036905817054661,0.043432903495517046,-0.03259270970266675,0.039151932048481664,-0.07112984785134215,-0.0005446690760255127,0.029216898483057845,-0.016632426981593985,0.024217981771956398,0.01121271806267133,-0.05545767541573935
ANGPT1,0.005123771523198873,-0.01967797591526946,0.03919140456433115,-0.039557048947787596,0.0019491603637207286,-0.007965877384582938,0.03433162490992846,-0.04869275382832844,-0.02791335377660791,0.020632037438002373,0.01677683051598398,-0.024375238490035377,-0.061486982351205054,-0.01124029532043643,0.06973316070509726,0.08771112910316055,0.007843826669459965,0.00906900503256108,0.015740484500763825,0.0014251400703158778,0.102428432729715,-0.03392613684824757
PNOC,-0.029321908302291987,0.04274034538471057,0.020197779635876482,-0.004673502662992827,0.034876034747079315,0.018297856296978127,0.02543155087459504,-0.08369424325256346,-0.007220789424433316,-0.027368233748067735,0.001798444641218487,0.009212922593946498,,,,,,0.017308233795832455,,-0.0010670498595396266,0.04713749223043534,-0.0813706409855349
L1CAM,-0.031179095744276897,0.03192156344386495,0.019940698514410056,0.020192844283919254,0.10142073221950086,0.03770519202934889,-0.03823365931178358,-0.009459953720447382,0.008074235682480363,-0.04601789975279807,-0.02088327454230203,-0.04424361829878832,-0.06451455555376023,-0.061650951985107005,0.04105546485043488,-0.0021211277979348167,-0.049746302899819426,-0.09241815398220275,0.043459939563002266,0.09118849375349239,0.058010268720396524,-0.058168626699497766
APOA1,0.039392755751350095,0.11152451509740915,-0.04270090258222151,-0.040762393856852625,-0.016871197405402934,-0.011469021018363456,0.011270888986237385,0.03279296580897355,-0.041638863028129594,0.013707095615334593,-0.016903153026041735,0.06003979223362456,0.047541685710508985,0.08445645072172307,-0.028321369916081734,0.004867284227593468,-0.09974393724514886,0.013484712435566077,-0.05129423604999889,0.04768522069381153,0.03144386255605437,0.04181763296347357
PSEN1,0.09354437644189983,0.0014380122981468618,0.02617465815429056,0.013624152397766072,-0.024432689966664266,-0.0004545986259579027,0.019264931902332486,0.043044465074264404,-0.03166756779206237,0.02694915898639857,-0.006076439002983547,0.016696471308641235,0.01567025796461742,0.07300521466154847,0.011513261687405652,-0.004113628964025551,-0.04203267211908979,0.024550377957120968,-0.008454829449052305,-0.047757227315226115,-0.00073051468874062,0.006525266815642877
CALM2,0.023905694673510242,0.009878963589270219,-0.04424102188563117,0.056516755949197035,-0.01498241386397299,-0.0020424551420393186,-0.014308692014098637,-0.06144394409159199,-0.02205569685226556,0.012412484244155702,0.001982017918993267,-0.1590217457853657,0.002469424667327146,0.10824521350707551,0.07141554752071888,0.01983320998095423,0.04886717017215195,0.12276228252745969,-0.059538090477889924,0.06470744787889321,0.010949170916487177,0.05004607402952895
CLEC2B,0.03736344654750246,-0.037216483308661535,0.058975788396465015,0.044570151510081375,-0.07437589864438904,0.031525446665293125,-0.019681775169962477,0.022393287032857694,-0.05121387273624017,0.02407580173625219,-0.011204728672948838,0.09464347357310028,0.048427703897097746,0.04493386908266288,-0.08839205910634002,0.045856608198561334,-0.041446322433765136,-0.042473335137844515,0.02283214806843574,0.025185106029365523,-0.02192736674609632,-0.027479538870405627
NTNG1,-0.053609779869626416,0.07302896751104446,0.0031589652876114985,0.020707492805240278,,0.039293415515026665,0.027537741279996836,-0.006825651330818676,-0.021223885947507057,0.09471130227151435,-0.016861636874817745,-0.025369151434924683,-0.05872919510482451,0.060576922689561295,-0.03427761849894691,0.16609305781082806,0.06171617214827355,0.12547925921584718,0.004794695142954062,-0.02068823950788899,-0.015106222986153717,-0.07969070455750239
LRIG1,-0.005973787535972663,-0.02343775539383863,-0.023192586279089634,0.03279184363960765,0.010170545913091442,-0.02521947855573516,0.034138293142668835,0.009438289285414006,-0.004543088267852079,-0.05502627412200613,0.04380435310725,0.056017148630379814,-0.03033533133654369,0.13796116126958283,-0.002977967376264507,-0.0038711074569759284,0.08905437336226718,0.12904723511832578,0.025011839477033566,-0.028632586767826287,0.03259084646745339,0.014891248539753783
CPAMD8,-0.01826980498900794,,0.036414600653217194,,,0.013904940201151293,0.08664485188322213,0.021875405145875354,-0.017600604286495406,-0.021247892517884902,0.003645744852582365,0.0015678611899161417,-0.04437841110369223,,-0.04418889551361136,-0.03728524828950456,,0.02278792741486666,-0.06128197199067862,,-0.02295093140544893,0.06819365020972826
GHRL,0.0398505010754606,,0.04983870467788623,0.06453997162339703,,0.013226652047691025,0.05721614267582182,-0.018378047035105642,-0.03743016730940912,0.0008230134135180783,-0.0156472136136532,-0.027630685927421485,-0.05979190933425342,-0.048692298449973734,0.009948302838418016,-0.04000549881257476,,,0.05870834863540614,-0.036242400129607305,-0.020231484839355298,
NPY,0.10128461990515347,-0.012249073683507625,0.040690278011325715,0.007331156154502902,-0.017207276591775778,-0.016374070839097542,0.013525122838977693,-0.05363976086849373,0.03837814795535882,0.007194150229529294,0.03695444301715612,0.02757778650486752,0.014546642483090198,0.04162967790810777,,0.13763593453875317,-0.06531735948648451,-0.05262193143747806,-0.03672768132903374,-0.03412837636890175,0.005965414949784924,-0.03848547840950724
MMP2,-0.003021576203841116,0.03668401979296378,0.0547806957337495,0.015329431876964096,0.021320838874242444,-0.025846010257598657,0.1339733741390314,0.0352794577972796,-0.004207707058212643,-0.05549847370687448,0.0020566852402735497,0.052080967079908225,0.04876136052230023,0.09628240949314737,0.02487523747812675,0.09396179208078292,-0.059421283070037426,0.05732237610214364,0.027139082520955347,0.0029822383426185493,0.048579200494224956,-0.08670613889417995
LHB,,,,,,0.001812820420189113,,,,,,,,,,,,,,,,
PPY,,,0.05040729647792021,,,-0.007047346683154594,,,,0.01463802482712428,,,,,,,-0.04991088952617727,-0.05799856713721156,,-0.05629621714623705,-0.015410194855913642,
ALKAL2,-0.02735918330880091,-0.025175167456508416,-0.02134342044903503,0.043295249822213486,,0.05860826178716275,,0.045071610524865545,-0.019956157860143542,0.008557380385695576,0.051996778358763096,0.07629835995901552,-0.006739982584436855,0.024883735027181306,,-0.009291679094641249,-0.04291832054235546,0.12736407322113572,0.02907072988968377,0.08012959243192982,-0.05289762180597691,0.01784811882465428
CSF1,-0.002249251299865106,-0.015048675792012077,0.002411576345281857,-0.05158252868475808,0.03679098257528828,-0.007294129494827919,-0.006105649242309244,0.046960547964028904,0.002411017928582849,0.0031054267997868983,0.002667184134194518,0.04610197944015897,0.047090086432884586,-0.04697797404436741,0.06841545402791337,0.0027588270209190306,-0.007444062183396343,0.00376261352536011,0.01267119487253473,-0.015597294489731144,-0.027968981363244952,0.0034554305691141913
SEMA4C,-0.0452453749666832,-0.022227500607030975,0.06514633033093147,0.025080807478834195,0.07806420172871525,-0.03308223772844372,-0.0022449014766378716,-0.012988102549763231,-0.0309461127378709,0.0028995094452348375,0.001715534684399233,0.028530954359415567,0.00900779562874529,0.06821626612874396,0.010590379107828913,-0.002088066639496478,0.036358977373419456,0.06464401590342791,0.11812759841931134,-0.03684167826805361,0.028993932728292624,0.04186247119286023
ICAM2,-0.03292688552487825,0.15415410781869548,0.05614597569226203,0.003721782800513998,-0.037190780145037496,-0.028187526113580153,0.0011719512149852185,0.0025100120464760256,-0.002238637994360607,0.015304794626837197,-0.0035030867029799454,0.048341069455541105,-0.06426521654841164,0.05562870353352971,-0.002043359463619684,0.11919801783128577,0.03236318613244786,0.09522433911476079,0.028712045694826435,0.04109927491195856,0.06995142964927395,0.07653986649947728
SYTL3,-0.04992584096648124,-0.022000217241626232,-8.069196171900637e-05,-0.028421187857626744,-0.044614709159496814,-0.001038450987279077,0.041600192185712107,-0.01042319161816052,-0.021713580452038028,-0.04223555383536497,-0.01801262392201676,-0.035827913506003214,-0.047426174076438635,-0.016640411256400076,-0.038320934925229026,0.05178283390547792,0.012931244200703167,-0.023233398232145777,-0.009615919156830367,0.05851602381849812,-0.02596929320959333,
IL1A,-0.021229219770099707,0.016065637202236777,0.13441973205355037,-0.04714198903147389,-0.0035544178455298864,0.03543235963969833,0.02039290607233702,0.05488624994239832,-0.004839678051829743,0.04010930833504498,-0.024134368961966926,-0.02373757259069848,-0.03230747526892821,-0.10436204603424701,0.04192538450680907,0.025946999247687706,0.07292022742695989,0.00891296123653031,-0.02428187495039428,-0.053442541881813646,0.01959003716479535,0.10075241309140658
HLA-G,,-0.011314624734092137,0.061793818606734385,,,-0.01687944322974988,,-0.012844437107070956,,,,,,-0.029839472973258944,0.012435433879804897,,-0.003175910547482008,-0.038845409228224846,,-0.04694014756035206,,
PGF,-0.0770384421280297,0.05203512592836233,0.08522343056935382,0.07126955670519032,-0.012821408118790395,-0.05646198983410701,0.01044397787972547,0.05697327504121732,0.0027311229374119774,0.014295283338647526,-0.017711968676009333,0.1299798526275541,-0.036859530103846586,0.1346500102593735,-0.12333586523751601,0.11880140850078477,-0.021257340712978797,0.07491232433892507,-0.018995947232793225,0.030258312382521083,0.03181698195161665,0.06543958825617294
LGALS8,0.08325219688485856,-0.017616968825458174,0.05040003190898903,0.02704946845189272,0.03962922691871061,0.0026222412951733345,0.024235450320133908,0.006494967842296063,-0.012334113987056855,-0.01260563764723978,-0.006727051743170451,0.00506538210274115,0.058102823612432866,0.16408627516093344,0.061026332587124914,-0.029783076896077898,-0.013078624437887381,-0.024378007396907746,0.05518688853919982,0.038327368154572765,0.04579037841785378,-0.08765442331918667
DKK3,0.024464386420200296,0.010948984792085883,0.004144800521610662,0.039956581953959375,0.08354453503232033,0.0039039640724899943,-0.0074491760812460265,-0.11218095606323161,-0.014256596492566432,-0.0030200378521646493,-0.01092668424599389,-0.11941768925945873,-0.028352115904609985,0.12171781251772498,-0.020081974801363523,0.04915950171645219,0.08157446081244593,0.06829378768339465,-0.01600908678748955,0.014799256856716585,0.07560520902929072,-0.10718716678436484
COL16A1,0.01077880798090106,0.0012546660727307756,0.039002098688755524,-0.04025961965342526,0.07500678038782102,-0.02666290734541279,0.03723850404864865,-0.018400146301121245,-0.04469530083890515,-0.023380237064971266,-0.013248317874647529,0.027458885228805737,-0.060612597514181715,0.06178063308624144,0.12084297368908256,-0.0698306144923806,-0.038428542587260424,0.08237274457668593,0.01931123217510312,0.015824144646047995,0.021125795444810948,-0.08869222691822642
TPH1,0.05408750568143553,0.13112365311431448,-0.012858812392880675,,0.06036083773335469,-0.012332805660827586,-0.023133418412333014,0.02054472786164856,-0.020922677990821238,-0.010873226527092932,,,,0.011351434608369734,-0.03710845023746039,,-0.02246109354803937,0.057688668556077814,0.051369606788942784,0.06317699774401213,-0.025058970356769,-0.012268530860913096
TNC,-0.026946755149008995,0.026290430436004836,-0.0341481160320187,-0.009543584198156997,-0.0023140170016430098,-0.017710314520470387,-0.02064660122509597,0.0851433457742666,0.028669777076557348,-0.01895873566435074,-0.02317350769995822,0.13637358059050328,-0.038642250084562194,-0.07412373738026065,0.04923139896049041,-0.07436767279304601,-0.08113845950790653,-0.04032084180920359,0.03968121067095477,-0.0419123824206221,0.0008739726947478405,9.103528218008998e-05
TNFSF9,-0.018269796317861235,0.11339696425607701,-0.022865756289943216,-0.021802576538264423,-0.02845680363413225,-0.005756040138334588,-0.016880615104719193,-0.0075411230783797,-0.04723095295843291,0.07740806221401259,-0.026135572173974584,-0.01825372873005845,,,-0.03765195739478142,0.0905946697410836,-0.027200839722551363,0.024389349517715306,0.06211582924499744,-0.013467803047337315,-0.057384269956625225,0.07336837415607743
C4A,,,,-0.023282122999099143,,-0.01894686835368908,,,,-0.020338384004373287,,-0.02981435050143983,,-0.042869548516582444,,,-0.018455141452735403,,0.024604696560949157,-0.022490716444166416,,
CNTN2,0.06004566014630061,-0.03772975783983935,0.030677275364586015,0.037983850284901484,0.011706084588020901,0.04691493440930073,0.063536111934006,0.0007960550112860869,-0.07162415720740872,-0.011150648602117657,0.04734438480367967,0.07860395936151583,-0.057880300138609606,-0.05299348048864705,0.07507036436102206,0.04251065937129414,0.057151083376078854,0.19923547196466668,0.04066529221113329,0.0013764899666826769,0.08132474168170378,0.18981521560998493
F7,,,-0.012544740614198177,,,,,0.005853360140700291,-0.01760059405643543,,,,,,,,-0.002405933516733444,,,-0.03350522288666065,-0.028368648191773503,
LUM,-0.055499854423714884,0.01907663186274013,0.06430783343491561,0.03486143484034687,0.012283727968486197,-0.045030523690728214,0.0140451082844466,-0.010382392195808702,0.05478150698372372,-0.03946740847744512,0.02514057741572165,0.06677057449287721,-0.1287967085652373,0.030625039339160925,-0.057325891876754714,-0.05655236265321664,-0.0662958087253052,0.07506333750753605,0.060873414602721714,0.031031836915196846,0.02622189256071493,
IZUMO1,0.034658441697614915,,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.011381071344401516,-0.00906136086617812,,0.04697550694795985,0.013150622222404986,,,,0.019877419775502017,-0.036335540391753685,,,0.026941860843281706,,-0.011566518085965132,0.08117053218672994,-0.04346378413240473,0.027765563185395206,-0.02145126813158425,
APOC1,0.059501404338307765,0.04205128951226294,-0.05363894860492271,0.002790812675492975,0.011794478201088015,0.06081199058804452,-0.03520764874844429,0.07999094143518239,0.004929026135035406,0.0211699891983222,0.03541872047116114,0.08308928878340738,0.13013332387059096,0.03712519396880344,0.021171653812118926,0.00011333636207638312,0.03452813661698609,0.09925519128463825,0.06497586143297349,-0.04137487898738233,-0.012201986803167445,0.09148744814677423
PKM,-0.04228297743358162,-0.014544207323466795,0.018428325528660406,-0.01264940638755353,0.03447872656445867,-0.0009482283724536464,-0.04530687263202819,-0.02581774687313381,0.0317177850470294,-0.0063405436864586336,-0.0011649803022482608,-0.031217078716202808,-0.022368827632857958,-0.11965241953638879,-0.10636845420019238,-0.07591645408352432,-0.1218542132386759,-0.12450246564269818,0.03967140802025785,-0.028468405588227552,-0.048891464905771204,-0.03905250380462726
TNF,,0.08414967604171367,0.016482233443934024,-0.014306006625719724,,0.017641215285252084,-0.0035930577636042868,-0.014588225631840947,0.005679820560429907,0.06863713322037072,0.0015506068593235795,0.15391593424934003,-0.07753854527768739,0.059643988328920726,0.10016632964638521,-0.0596818117650143,-0.010653652389811013,0.024880855950283012,,,0.02386253107686021,0.11570363972519451
GNAS,-0.03476145431862895,0.016360868053510776,-0.03195331724655809,0.010844373308084788,-0.0347341984831123,-0.013265849323332525,0.01604941807583594,-0.10700888455572354,0.04265251803961504,-0.007157798196275217,-0.05781763169557415,-0.1625208966182454,0.057203252524965414,0.009343834215332901,0.036975850081832025,0.03147522878569047,-0.12153857728670389,-0.0246263450302422,0.011839470149754724,0.048491832835420225,0.07262699900524135,-0.052103940635156124
BMP8B,-0.042317257114103855,-0.026194288132452493,-0.013025128247682422,0.037708056927943316,-0.05164682513186558,-0.024470844754865856,-0.012480783528132781,0.07099531034063404,-0.03454301395504696,-0.021716935639575153,-0.015189349511816677,0.10196071735655668,-0.1043592390910582,0.02180168121565043,-0.005456798195482694,-0.0264892836695898,0.002025589289152732,0.0190645509202368,-0.028017438495873,0.0007358377993653617,-0.020491716882269945,0.005912508655471894
LIPH,,0.12866744318085183,-0.0128588092271416,,-0.01833701251502234,-0.024003195744377183,,,,-0.019996772190684853,,,,0.062382233999681014,,,-0.03656488258641099,0.006046890915392549,,0.030079940375681905,-0.0352066814261626,
CCL28,,-0.019260565629455124,-0.018087514722118822,,,,,-0.027188242959364138,,-0.012782220203766284,-0.01796579312743307,-0.037034052375260154,,-0.03742475469369231,,,,,0.027393895881852537,,-0.018398022776694146,
PTPN11,0.044097946213693694,-0.06658761059096141,-0.012214288683697465,-0.0033357480264331195,0.03999519488905563,-0.007450524336303868,0.053071915095693534,0.002167382670870994,-0.03234536085350604,0.01959719439569946,0.00036556238193248493,-0.01200386411310663,0.12295307887098211,0.01802104979960558,-0.026676093372845013,0.05653140159441032,-0.009210448496937333,-0.028713889949320167,0.013856807837572363,-0.0439866281080711,0.012973920025693359,-0.015635959898519364
ADAM12,-0.04089978187530677,-0.008188054778128881,0.05239586378887943,-0.02772450890440555,0.08539979713082173,-0.010312847981935349,0.01372295284155777,0.05216757929440888,-0.03263500506779455,-0.03120122139734216,-0.017362822206243078,-0.009725380294073252,0.04195263559035949,0.09254917617027031,0.08498904964413345,0.08305345751384649,-0.042944206110136454,0.03556157506493605,-0.018418346915400487,-0.030316023485545587,0.051134319694979544,
EPO,,0.03889000622056116,-0.017278058741016063,,,-0.02447084544007528,0.004721180720900733,,,0.06857905177965447,,,,,-0.052920593720005474,-0.048709967492403125,-0.03971039630945693,-0.03013062613910757,,-0.019537178346870476,,
EDN3,-0.025657773663802955,-0.026581792307017724,0.03721444118601982,0.038735164093300134,-0.021630267826296245,0.007735881828894547,0.09030801882588785,-0.025199824803002403,-0.03118576905216569,0.05745353692177655,-0.035930238937972675,-0.03074513982931284,,,,-0.03732608244136251,-0.011552911067123514,-0.017518342911637067,0.036078451048178625,-0.02375697036127959,-0.035206671518327945,-0.04897323272763836
CCL22,,,,-0.017547083183890488,,,,,,0.054932688598702525,,,,,,,-0.0449436157013108,-0.04439901999233565,0.007148410113909567,0.041905308871528074,,
CCL2,0.028997427446768663,-0.06460652138040593,0.04503472920465557,0.05011758099936709,-0.053142311060644216,-0.006723913709481812,-0.024793515678202423,0.06297555609671625,0.015854794401327886,0.0550377736932301,-0.04336526207430878,0.09380287724708977,-0.0017047526751399,0.012170088594193237,0.06407957124529032,0.023549320230750802,-0.04478339273776084,0.020638925202100127,0.005598647590063601,0.02162759859231204,-0.0052139497050960526,0.1462996044284591
DSCAM,0.09127062034989956,0.08787811824182803,0.004941893451162324,0.02067344543559802,-0.038722315931963396,0.043141764795575924,-0.04298950444407761,0.01048548354422412,-0.018068435518122195,-0.041345052968901626,-0.004152599991209161,0.005468030747885796,-0.016865700316487427,0.0935091617539064,0.07804933380941775,0.06572076590480852,0.015918313843142698,0.06553811021155673,0.011892193230375167,-0.008387189890706356,-0.0029728668838702958,-0.05026343031326322
GPHA2,,,0.24891227216583897,,,,,,,,,,,,,,,,,,,
ANG,0.04516090375565741,-0.0017443375854278396,0.0009635466266458292,0.0322645240805389,-0.05201226267681586,0.011450334039624683,0.05275669442387895,0.030934454010350228,0.001447337235963364,-0.01479986203380001,0.013239368001367255,0.04281679041858755,0.0059137137349884765,-0.022779297679393278,-0.13931589613049353,0.000761165655166747,-0.017314595888828294,-0.021948799379586627,-0.02500048784086335,-0.02574318002897423,-0.07310635870852207,
FBLN2,-0.024057319455539527,0.010045877643794094,-0.05240382350818742,0.0422167474782101,-0.025144305638385357,-0.002795167982833403,0.0409314933842211,0.0038899617427070148,-0.024743797054556253,-0.005988729494712979,-0.04739327085345878,0.0016167921500196763,-0.026205575205685276,-0.053689934244823614,,0.012127678768397718,-0.07445117229335103,0.01337831875245988,-0.011152149758923357,0.0793025220982356,-0.043321643196268834,0.014560288600101298
VTN,,0.020785284972090486,-0.0243076306984222,,0.07918156099244547,-0.022009380930196498,0.03688130077599688,-0.02929212835159333,0.04858992799841574,0.01039058621049244,0.0008020766799596271,,0.0492975172144308,0.0946154386353851,-0.0020009671194320777,,-0.03567399016210143,-0.034139987468456805,,-0.0054092803485623776,0.008307536384407673,
VEGFA,0.010778368942375447,-0.050656748212330814,-0.046520329862993426,-0.021659787871808996,-0.007832428910066353,-0.0021438528113838103,-0.0326885771422911,0.13312273267093672,0.08390177324764916,-0.023119510086844732,-0.004279693902079497,-0.014703797383667937,0.06568080367576518,-0.12692827172641236,-0.1089847193311433,-0.021516104692272636,-0.09446291850968622,-0.18546717572447183,-0.0077906319345214785,-0.012262039399820032,-0.09926036178183963,-0.10176847348818782
F10,,,,-0.033597258930130824,,,0.04212073220189655,0.05773411821864606,0.0969534930792578,0.02585426908305743,0.0018326576241307732,-0.012958994209276094,-0.04082651615833653,,0.07261570062670676,,,-0.014211184014020675,0.09946615543050581,0.1079795219121393,-0.011402989552281455,
SERPINA1,-0.00028443863198303776,-0.019981088193043204,0.0016023497975630125,-0.0020329303456121505,0.05147509493272754,0.011166257766654855,0.01062510070661805,0.07217232896920017,-0.031950722730997985,0.008571218461868098,0.04164230492004953,0.12595576866231198,0.02426781505789797,-0.10778549682242985,0.007132936818776664,0.09523455303237316,-0.06650662067789731,0.010342431634428712,0.028814032833958468,-0.003727218181048465,-0.05241253986812369,-0.01747016072739023
VWF,-0.08485648475579409,0.08281861210762541,0.06492875036304943,-0.020236357876275604,-0.003976424789993602,-0.04249888042111455,0.03390264799632286,-0.0516070381031782,-0.018396766298309383,-0.018017621669252255,-0.01615094091440697,0.07200990269398905,-0.08222480752943798,0.13014439562327984,0.011681763310792835,0.06897898520180426,-0.00017283125156937202,0.011547188698239126,0.011198425321018937,0.040544826734185434,0.0479956476529224,0.031203253091749296
GDNF,,,0.1016498759219342,,-0.03264440690310454,0.03721674890038607,,0.027974541861730224,,,,,,,-0.05085009825518997,-0.04159887632324132,0.03063439195848453,0.014595566955080807,,-0.02764484579220295,,-0.05838843203218914
VASP,-0.011007955910031925,-0.0002884012787453172,0.10083783979006697,0.03916870669293202,0.0242347052857658,-0.03495566170651538,0.06985613550256023,0.03628659080696995,0.05549428663076927,-0.04563937207457236,0.040018220986434906,0.05858404868802766,0.024743374472164816,0.013386892000667951,0.04571144795863961,0.05859856635566435,-0.007212687493411932,0.017247452263287912,-0.010846786210426897,0.021195368821564788,-0.04880631589070877,-0.06165857795679805
ADAM15,0.017491382572881548,0.09522256709534997,0.01768616027404162,0.06637316480239505,-0.01735785552259363,0.04856953676368469,0.026118534138847387,0.02723966923325997,0.023578875567537263,-0.04403308615447267,-0.02233353564023097,0.06898755571203946,0.06483578125064116,0.10541322936619826,-0.0067907506394572475,-0.003619057028900855,0.008397031181996664,-0.0720784778910202,0.019867652889122636,0.04466357695605948,-0.010551735582951109,0.15663198735110023
WNT2,,0.028386062708941395,-0.02249334610677559,,0.016775935303923427,,-0.02011066262600346,-0.012409546720418435,-0.025945818586284832,,-0.02038353970368683,-0.015926249717355817,,-0.0546879114433657,,,-0.009178745830413856,-0.015082701033051083,,0.004139602188806812,0.0036362311218882653,
CALCB,,0.026762114662778613,,-0.011494246037644058,-0.0326444224313492,,-0.030230276767622716,-0.004529198007084138,-0.019456037333651345,,,-0.008707987221382642,,,,,-0.0012425693629585836,0.08108684518471289,,0.05540613184212413,0.03091285375434835,
OLFM2,0.008779937501995178,0.009643383459233936,-0.028407149647548254,-0.004085053658876447,-0.024740913832494518,0.019670923565284538,-0.04806552632743772,0.04164653493574295,0.06317741552478044,0.006083191581668369,0.052495205607765855,0.007903073006700723,0.032071815005244864,0.0907492096277375,0.08618047751165707,0.06594481078885957,0.015237547720386371,0.06259605334616432,0.044561883703986255,0.012116709861063675,0.0033471921803746502,0.01728752549374554
MFAP2,-0.028122281883525776,0.12945289887532166,0.07016801759109177,-0.030976570592888688,,0.0261187038124041,0.05516526909732793,0.1644272384591579,-0.005644927399064332,-0.004867274415163525,-0.008977093730902528,0.03443877422300088,-0.00692750979225235,0.06677202131503793,0.021428287344958767,0.10878939707202065,-0.023104702456331894,0.045841008803973224,0.0168938882728703,0.06410606661856758,0.04273689774214861,
HLA-C,-0.01211523940930833,0.015072704912461137,-0.005200444916507078,0.009821730371871458,-0.060568750917094225,-0.008421588363762493,0.00034979638864608307,0.0592107561659437,0.045851557041832504,0.05598817230106712,-0.019231319262932315,0.1083629396573048,0.09236867822754566,-0.028204517659284067,-0.0017500677036818564,0.016852641383282983,-0.01915601792951362,-0.05062674959618602,-0.012317032396957254,-0.04170479948422386,0.02494102402817743,0.13678541445734121
THBS1,-0.027273411966810147,-0.03500321770737272,-0.017613005008177505,0.026339198969790558,-0.10369220836398255,-0.01192902482117743,0.03501364467410134,0.0629962156513616,0.008184606925911508,0.029171775860967867,0.04343896629400191,0.09875759031902773,0.012053440789470736,0.014822157542345357,0.08178189392223732,0.06054613471286371,0.05899567889681849,-0.02226870154387803,0.05617869383661023,-0.016118781384024637,0.0071712253005922905,0.05757688825730004
HSPA4,0.04610695007160636,-0.016297438818077787,-0.019074080675609003,-0.011940607055393099,-0.046050785733682674,-0.00047128759594130095,-0.03902592009583205,-0.007151562148019248,0.05470202197943138,0.007513905512808962,0.04712214414529558,-0.03686320704873821,0.016575102071866098,0.09401328869333873,0.02744520861886788,-0.007077777078996892,0.002585620148477139,0.06668787196120109,-0.012199504065039855,-0.0004588355625657756,0.054155394587895776,-0.09328639805053375
