,MGH258,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
HDC,,,,,,,0.10773525529749944,-0.017439992608689947,,,,0.06331017904953436,,,,,0.08760312459134131,
COL11A1,0.07825224740083195,0.018464605883088833,0.014337442423263087,0.022922392003528365,0.00991930782092061,0.04321705008309086,-0.029413798813373002,0.015778245426738793,-0.01594293066599226,-0.06774191528272543,0.10210594190237704,,0.005943056628612493,-0.006814980726586025,-0.04438538157047494,,-0.006981860624160408,0.03292498836645518
NUCB2,0.021322699262365376,-0.0028583340446061856,-0.04015984052447873,0.0012552960993133288,-0.014358061246748604,0.013255798333086306,0.06204829554408619,0.0199629124508282,0.012288387568001253,-0.029728358418959232,0.022059492461438988,0.1287752056270726,0.02560788021444167,0.048116039668601,0.05737656199084534,-0.042841106107148114,0.004868950170715925,-0.08907282887409253
CXCL1,,0.015091367207670165,-0.021097782825828772,-0.021238789815869144,-0.006031904585006996,,-0.0252906490100731,-0.013036693388618846,0.012316807359855197,-0.04977112790965959,-0.052649062772376645,0.06383309817264105,,-0.06255868670311276,-0.008079126353253235,-0.034318699137176514,0.06560316555408345,-0.030864790399340265
VCAN,-0.029989503734488554,0.036730081849750254,0.10718591229144402,-0.016449161257430157,0.0426904048867699,-0.019532857742578555,0.0689446709236267,-0.02282642555841473,0.02685345540165882,-0.1205977761100124,-0.05629504695026125,-0.036256021591115996,-0.04730792865072137,0.03893141666135476,0.014357180495131749,0.06686993144524221,-0.003895391973801596,0.07491077528602648
MMP7,,-0.017428080299641092,,-0.02275566351622678,,-0.018641184509590483,-0.01574925344682723,-0.01408656455284454,-0.023806761431895727,0.01896031013786424,0.21273143339585995,,,0.07749243208345948,-0.01650994645351837,,0.04583797806926466,
PTPN6,0.03915189361104673,-0.03225191272503995,0.038409184822724034,0.01664650732059833,0.03803940273413246,-0.0456299187056744,0.06990971373600029,-0.041106323606071415,-0.03308998788816051,-0.01693412304837846,0.04446507918636293,0.06612242608221577,0.141001967394138,0.05157848282689321,0.01270089836762673,0.08320364470229068,0.11481575972076556,0.0016167203663691471
PTGS2,-0.0008472211003570442,-0.04765882144682235,-0.06806867361265466,0.008665301655448866,-0.04715000124808435,-0.028580392329820143,-0.05857213584289059,0.004115103878089783,-0.03555366627477646,0.04616454106633835,-0.05025267620230414,-0.032520607866532235,-0.06540729366695122,-0.028462635916807474,-0.016210003972883306,-0.03625366183369753,-0.005244686861996239,0.056472056315909215
XCL1,0.025063163125169513,0.023807848953461337,,-0.01245378729885592,0.059539960299465,,,,,,,,,,,,,
CD58,0.0665505139020089,0.07048618061152195,0.06625558798306938,0.07296935787058957,-0.0023350560281876075,-0.004524884123923209,0.059915213409915374,-0.009505505883428326,0.06378152415929811,0.10617148692733774,0.006820805658369776,0.012619752722717141,0.15600902830252042,0.04212224599652509,0.026566017475543033,-0.006493936266870106,-0.007151756523572679,-0.0768352130504108
TNFSF14,-0.033527144076589036,0.02677084082259419,0.03819069195441199,-0.011292457164169928,-0.030493847734188825,,0.03822958027828471,-0.012733418997933475,,0.023005529010074,-0.0614366874404309,,-0.05056365245211062,-0.024644976862342512,-0.019263422037825707,-0.03694726755536064,0.020235499756003736,-0.03351587184871018
CNTN4,,-0.01694776534922404,-0.0246144674720938,0.03175457982238239,0.020358135385552575,0.0046660680816180584,-0.05592234616511992,-0.01663049513508901,0.0018058233743733303,0.014388977190362634,,,0.036809586783648346,-0.022372857965973242,-0.047895366232476075,-0.05184169936038124,0.02128008975947288,0.08382483252203282
NTF4,,,,-0.015753495552572782,,,,,,,,,,,,,,
INSL3,,-0.009458566493097934,,-0.011446116929267239,,,,,,,,,,-0.014305272744245836,0.058228600231585444,,0.04468092880278802,
BTLA,,,,-0.01816846609271079,0.019926692990657188,,,-0.016261011575638713,,,,,0.012847057842949204,,,,0.05904364707166877,
MFNG,0.021694358727156787,0.03615239677700009,0.017467362123039138,-0.06527076624724783,-0.015924839241294165,0.019317462656306926,0.017563351692907785,-0.009905007813385868,-0.002018086550052172,-0.03256033528307836,-0.02980042434492463,0.23327440169498564,0.12106600085839889,0.016804938503837737,0.0020044788119770096,-0.008131017516064898,0.07082508813762521,-0.04776710092906796
ICAM1,0.006864692511306143,-0.050380871255699934,-0.028974885239966098,0.010317988194738342,-0.06571002696113394,0.07182474748069859,0.05537657395663029,0.0440754705952016,0.016036034139144215,0.10360746642127401,0.08551004653880641,0.18565656802734823,0.1296665670000239,-0.054151109763665876,0.017199976636997676,0.020381254344512767,0.003445630488922328,0.0060075485800970664
PROS1,-0.021705660884370037,0.04048123881888512,-0.04000903519812255,0.08714872785867675,-0.04497074778884758,0.07594713973542677,0.08219778964390397,-0.013381019076300895,0.048462216403038154,0.052732000120617184,-0.020378535557243928,0.05900976834884582,0.021321433514458185,0.036391667908332224,-0.03830699938342396,-0.00039913087742917335,-0.055453965124685374,-0.0019477138627925674
CLCF1,0.026942893220018766,0.011188736680338039,-0.04748944361300778,-0.0031697056778911717,-0.020341112802736216,-0.017328842518073748,-0.042751519580482955,-0.03477681825419391,-0.03765922698138831,0.03349616264418076,-0.014843838442033587,-0.030331447557096856,0.07623614007489715,0.009162800357373924,-0.04612273835943046,0.07420638002982162,0.029618218832285853,
PSAP,-0.04900258531154996,0.03902968865303235,-0.019760154440756447,0.029091233493140276,-0.0753556038386251,0.026704412414319003,-0.054198613176391526,0.0074896737874648065,-0.06793806135563693,-0.017773235309907973,0.07644930174055825,-0.046371172501367824,0.017791102539388575,-0.02364662138289138,-0.09834249125506409,-0.05909210355315181,0.015254248273955606,-0.03420306494361627
EFEMP1,-0.08150987196696863,-0.02317521997698765,0.039270564924550284,-0.025031881296634473,-0.06671626336871228,0.057456541096575796,0.09961748395557048,0.0038308210037478513,0.02650953732833464,-0.01940789821738986,0.16239509474419148,-0.017340400749465926,0.08730914879391892,0.05155466595955187,-0.04505923984236946,-0.002304853986488748,-0.09458781632479014,-0.03850016323600351
C1QTNF1,0.027245551568639906,-0.017879789384069793,-0.04252289564422165,-0.036293830878791,0.012734100790408565,0.04086972764895336,0.02058565017408167,-0.02825828516839966,-0.00025942935542621964,0.02496802316434077,0.03009819293572742,-0.0597268960291292,0.0021897368559873195,-0.028622204104582806,-0.015735468082968718,0.051998445439887735,-0.007668957504544268,0.007511329088268351
ALB,0.09477360623001997,-0.01816597325282058,,-0.020320946471420097,-0.038519239243525,0.06411894421768487,-0.02641739115981947,0.06263718619303942,0.04062501603908798,-0.06298384714084897,-0.0178884458894704,0.05378862477707383,-0.035817254811931175,0.08391050701113119,-0.03224648747372389,-0.03777871101803759,-0.025678823926033857,-0.05458499608258733
CCL13,,,,,,,,,,,,,,,0.046065752600172934,,,
EFNA3,-0.014733229587702056,0.014063618432439551,-0.0380206968692497,-0.006351851241682286,-0.0744811257741667,-0.0375042245551574,-0.1044600704902187,-0.022642052427932845,-0.0026412503241429897,-0.07557170237927249,-0.028512215672094374,-0.08073479687757544,0.02360813780766082,0.02681375844311445,0.04454596476973403,0.0897453090774084,0.05997263563539201,-0.0008319365460439467
DRAXIN,-0.03228196472801247,0.010532332290584912,-0.06408283587466473,-0.026648827267058587,-0.051188004734927545,0.02598265689370315,0.12173282105747563,-0.011612657395863044,0.005088455109940186,0.135238005132325,0.011988256370133971,0.040092078081216904,0.13830731269746116,0.003148797748543255,-0.0011057852904681224,-0.03142338065264761,0.09018717477189583,0.06221601739306197
RAET1L,,-0.01852356427838867,,,,,,-0.013908770675474929,,,,,,-0.014481549544482625,0.04076766770479741,,,
NPTX2,0.09252617619008888,-0.02807022526471725,0.01905059729637961,0.0236825959288449,0.02469565461652494,0.013681489524200004,-0.07908090401628859,0.00036364060945770146,0.08005663241461639,0.06667234477910584,0.11658398228014921,,0.12831280850473206,0.004489747172818533,-0.0075054837748045125,0.10109407754341343,0.08548795971793474,0.05554278905835935
FGF11,-0.005636734675905453,0.013350093460763348,-0.054074216878039906,-0.007418698985364971,0.016475887270529076,0.04331193056006999,-0.003564140580472553,-0.026321211882049857,-0.004639705782841382,0.10777120891350302,0.04623246805725758,-0.11321115525961284,0.07220184301662785,0.04620689474051105,-0.02526876617164812,-0.00036253656442772174,0.004473380663254334,0.05483976725118427
CD59,-0.022686567964984927,0.03569108520695879,0.092055928160515,0.011895437638854662,0.015772181902554302,-0.03725543214253196,-0.020368541360475785,-0.02656760609705278,-0.04561788600107277,0.03159495432641924,0.14524069287052543,0.035240290751071164,0.06038215121851323,-0.02788376708717786,-0.06513561563963496,-0.01299179312875103,0.06289306460982151,-0.039758721135240614
COL9A2,0.02855432660525778,0.0468650801171914,0.06441709060317785,0.016812298050968868,0.06903684397504807,0.041644017573112875,0.03039320709244558,-0.026707348921772213,0.04385940865701498,-0.02253314591405481,0.06345447784655801,0.12570709276995673,0.023890197322540066,0.023636427585467072,0.0200017450960067,0.0755078547826012,0.047532508573307784,-0.013317105443454097
DLL3,-0.06465859952217559,0.04563759868846654,0.09751565389147887,-0.04216446747006061,0.006891015575139158,-0.012749938126843805,0.006707282982472764,-0.03735121623443823,0.03732950535469655,-0.028250108215560853,-0.015931262484462493,0.07613546580906268,0.08276790345658182,0.04202637027975639,0.04689331898384343,-0.06313162174692608,0.043812920451972735,0.05058698735036943
FGF5,,,,,,,-0.021036019865077936,,,,,,,,,,-0.04473936583304959,
LIN7C,0.0017043083907922391,-0.0020616433001164245,-0.0007960716476216223,0.0270583410850405,0.022188760877119133,-0.0008174457549411594,0.006072761088243877,0.0077881893678707365,-0.009066195150338583,-0.05476491248462811,-0.13096837835562386,-0.07445842229370964,0.00197686722372957,-0.016465685609022628,0.0035115673885287623,-0.04365349350760768,0.03865777113608936,0.07053383159266786
GDF7,0.1385766815400153,-0.011253004162733,,0.02295377465565393,,0.03225153415141967,0.049228732650521134,-0.01273341850311279,,,,,-0.02598507132819256,-0.012414289549345602,-0.01566003620777201,,-0.03251329621467706,
PSPN,-0.050828718645812516,-0.03914695123863823,-0.06142031660790117,0.02406325889071394,0.0028012395758068966,0.011848064402678467,0.04618239374132832,-0.009055133569942218,-0.02486521961385488,0.1255982636120234,0.02014860201931584,0.048185226014210075,0.07458003353234784,0.06624767654672575,-0.001223864386980182,-0.05053641958490468,0.07042330346876235,-0.05458504718825652
ANGPT1,0.01156386655648458,0.07812790191112265,-0.025156573713064314,0.029024806856669715,0.0688043447095435,-0.006873385392232028,0.0469684916834457,-0.018793824888389554,-0.010295860182626376,0.04174386842594104,0.06679213108131835,-0.041800408641259335,0.0048811584813595035,-0.039560245908113884,-0.005987100182112704,0.06282380612513101,0.06333339133620856,0.004692692422554004
PNOC,0.036263318979049705,0.04663582935587905,0.009924751994288227,-0.00620372747674104,0.051820821956278164,-0.027776252185540345,-0.029403672938725478,0.008992322375432071,-0.0304771933339443,,,,,-0.013201410113420136,-0.018565612530475006,-0.03299170473972799,-0.04100003370210812,0.04334243339915891
L1CAM,0.027410706733808465,-0.012429650055786385,-0.028555126458198504,0.030493113281185785,-0.08352855172082937,0.01329202403458873,-0.03487128514964237,-0.005132593412968637,-0.002696799070820562,0.003774590339237044,-0.04772638647820591,-0.06857079313075107,0.1094860660704541,-0.026161491028758366,0.04814981373077989,-0.02984965008147019,-0.04097355086255631,0.06215878905066781
APOA1,-0.04471276621194409,0.06995005640340791,0.025362585648677292,0.030746798558262498,-0.009023487072664085,0.010245115355807277,-0.03575450272949695,-0.020607815308567982,0.02167850378786758,0.035736440038579384,0.005735702002663302,0.04228000636362094,0.060732347687948156,-0.02610701789880594,-0.014092715381001621,,0.040447569332114686,-0.027997910705790087
PSEN1,-0.05739843644103812,0.027705822246580133,0.023490108014633103,-0.0020924195220300363,0.017138357945400196,-0.0492516469781961,0.00047399782611511266,0.042380857527143906,0.03193625581130189,-0.01875667400547073,0.08710509839192085,0.03203559804029456,-0.13212482191842573,0.0012020010242209357,-0.054057355549213565,-0.023255674429545264,0.05259003949624864,0.03618371707440361
CALM2,0.05736689149339223,0.016879496821594023,0.07383437253820416,0.011322385227101796,0.0795340415390074,0.009316257062115836,-0.06134120330609023,0.032825464119759624,-0.03140395381291904,-0.01502965788058503,0.026458652657881124,-0.08436417253396246,0.008622747103045465,0.030972596966114558,0.012924061337370738,-0.07745112562039888,-0.022809493717535236,-0.018210244316128596
CLEC2B,0.01937343321040573,-0.0431672603947985,-0.12001442818963527,-0.020679344535001604,-0.059361155044826974,0.030620661032042334,0.03329864557390291,0.01750051619005527,-0.030953584020747556,-0.0488620926019886,0.06480591188264775,0.032136880083131696,0.03927432409626126,-0.06526230196759228,0.00967313986831812,0.03458122764742146,0.016674123526779026,-0.05243889138490558
NTNG1,-0.07604465532222132,-0.037059734004275174,,-0.029101465562238655,0.047003979733389906,0.007917610977225339,-5.4289222354004615e-05,0.0073823633410203355,-0.04658890034362655,-0.049268894293320174,0.028142386608892338,-0.012995440487256572,-0.04133337040429355,0.02234053892837718,0.06870389388423646,-0.04504973160968406,0.05831585987078131,0.051516746110351994
LRIG1,-0.0448491876746895,0.031596810075669654,0.10536433712058357,-0.007760604612900851,0.07551233490936733,0.019678179804047624,0.06026424567845376,-0.015345415385791632,-0.004837397978790596,-0.11530020366686501,0.09770640528098049,0.10151691997224223,0.04066570353036933,0.008122903284115909,0.012720842713790358,0.08358006228134635,-0.029013825044988954,-0.04214711951839697
CPAMD8,-0.018679883812917304,-0.018427355469801367,,-0.01353871392864424,0.020027585648647338,-0.024992627311570932,0.04376836555376806,0.08541330384948816,0.04646457909882198,-0.0163321684333019,,0.03226055973388372,0.04225278888846047,-0.01394645172423118,,-0.008952031359078003,0.06419351572862161,0.02265568264429425
GHRL,0.05169977074417268,0.0212458918304571,,-0.03611248089648183,0.0013319848680793602,-0.018956198412797765,0.10478970329436389,-0.011612657395863044,-0.01965827878423909,-0.04111977417055475,-0.052949879362249805,0.04827827882094202,0.04621335568430707,,-0.016939369574932018,,0.08207562571951504,
NPY,-0.027404118594925267,0.0365366971423231,0.005681953537404215,0.05800529457004694,0.003770551038795948,-0.005604918500912774,-0.0823095291545266,0.09495713596444956,-0.06442584189524919,-0.05812189176968944,-0.000284199887435584,,-0.0479561870388448,-0.01671050373103114,0.0038787203476520473,-0.02445743141452213,0.06204223719297693,-0.04290537772148918
MMP2,0.06538959169365333,0.06686716349618668,0.09164866798047545,-0.0074679573043418095,0.011526036483790974,-0.039474098870921494,0.08474583389191626,0.016106237139842973,0.027815870974025374,0.04708581384961207,0.031458847349983575,0.03226066100351231,0.06602330118435482,0.10654145750231538,0.031140417565572984,-0.08273467065621294,0.12169664294486938,0.07343354851793567
LHB,,,,-0.011791197384622485,,,,,,,,,,,,,,
PPY,,0.06956324484643764,,-0.020525035706353258,,,,,,,,,,0.05808086337411694,-0.03434482850836859,,-0.017495303444310113,
ALKAL2,-0.027973279722043637,-0.025115219973226573,,-0.011619889677734639,,0.017638832722307634,0.013741759688157768,0.056332259041344736,-0.006337298664815965,-0.020286218497011885,0.055957787843725786,,-0.02095750933440165,0.010908622111997062,0.014844474181388312,,0.06325974574965011,0.06251742755032015
CSF1,0.06956202100377709,0.023994620731024527,0.04805780354754852,0.006835417671117972,0.01368058757168387,0.003324043547341838,0.028057464644171966,0.020713879003145693,-3.3798527882145166e-05,0.05347727181878164,0.056822864770694266,0.023698087279411566,0.1070679810209186,0.0012865076670917196,-0.023896279291676505,0.013438737280206461,0.03679912395986149,0.0460976007727313
SEMA4C,0.01775491320108195,-0.0237127930601284,0.029207542145659068,0.004724927915839759,0.04612269889878288,-0.038095965730694965,0.056432766926244625,0.014741057989769615,0.035585607692736256,0.05627577617033636,0.07430008345581592,-0.009828291322858805,0.11728786670789546,0.03578680357772237,0.023526179923604923,0.06450578777327066,0.13736554145729296,0.09938009129080944
BMP8A,,,,,,,,,,,,,,,,,-6.941943487300371e-06,
ICAM2,0.04647272196703484,0.048982117029920426,0.0345968838302936,0.04854922372111693,0.054923748822228585,-0.0488238778543817,-0.006068207907670406,-0.04657590910148079,0.03063016903298799,-0.012225411554333841,0.03451807473399118,0.018230055171575728,0.07189205301423524,0.01583426448884414,0.019777452856136565,-0.03312295968858546,0.13074134348110922,-0.06715056944538332
SYTL3,-0.0411349710881296,-0.04556144945130484,-0.015108730424904215,-0.04677649252278339,0.025305640716143902,-0.009096493964237227,0.018284408638765893,-0.026161255901840742,0.014554919154170528,-0.03191813728694936,0.04009482264967934,-0.056381087700936076,-0.03662869960477581,0.009940651635202734,-0.02919920004451326,0.0012393174620864002,0.0784512236454336,
IL1A,-0.02170572477281176,0.04550379146539471,-0.05741569321507928,-0.02811700334672105,0.013686001229630132,-0.010586849384595172,0.003692451105360401,0.013096411767054996,-0.007238498098481087,0.01846325811197483,-0.020626241616979794,0.17998276038376387,-0.015099837826750546,0.022357916926325987,0.0060110755974813156,-0.05184172320463871,-0.01827779389004531,-0.053875937532850214
HLA-G,,-0.02850334233122766,,-0.012453786174174327,,-0.013757231539101869,,,,,0.03433602295649856,-0.044219868797816635,,-0.011459353312954333,-2.1623239800507972e-05,,,
PGF,0.033194265155352023,0.08060015903443597,-0.03715808909065405,0.06340550959550935,0.011131870772842119,0.010070153742808969,0.03641993618336482,0.033248667466024964,-0.003822703576345651,-0.04550118316741846,0.08098682650275607,0.1046776329815287,0.10430686283471932,-0.006145362872440415,-0.017892098339943933,-0.01915021401607034,0.17164979212307982,-0.00012154015501791003
LGALS8,-0.057949883092793045,0.07030388021038941,0.009469911243343858,0.01247374285162272,-0.0188632231946789,0.0007047431260698516,0.08607207537354507,-0.007355032967276233,0.008086725177934118,0.026239675399696443,0.0952724033663957,0.03981231100914697,0.10352464485055958,-0.04381287909544376,0.025122200244807887,0.008183202415850712,0.010932757416937505,0.002314327576887897
DKK3,-0.061402495114270345,-0.0005862594616931283,0.07243167185636296,-0.019120164058290423,0.06364659283593585,0.0131863573890128,-0.0747719052313029,0.014527741969851035,-0.04950929035254862,-0.014449063819363712,0.012375386183357108,0.04335814109104251,-0.05470897970124691,0.002772620151745175,-0.02730942273898311,-0.003334906761474068,0.017856081680956554,0.04484027388195678
COL16A1,0.08611892974274223,0.053976613023893324,0.03618460218158635,0.019110891975476663,0.05747537604184565,0.04745784649721654,0.02212115981599021,-0.001064813258998096,0.03446625031067444,-0.03306421936879958,0.0480711144698159,-0.03836729084585481,0.08737782671814398,0.006804641173451542,0.07630664480343603,-0.028359668018290856,0.16654104662770006,0.01598799107855506
TPH1,-0.03479964631979021,0.07660782835628493,0.007292734139917641,0.030064061988439274,-0.028982555428697567,-0.014577705269664745,-0.005741899223871797,,0.0003584235778708444,,0.031934762545075226,-0.04238049493019339,,0.055971888920455744,0.057588686741088836,,0.049564866918203394,0.06257128790884714
TNC,-0.01657714472881241,0.043436249004104956,-0.08468458991010508,0.017198827970738614,-0.024343370337840425,-0.013761298851820931,0.07243439266501468,-0.01352408890034741,0.04506373212052811,-0.03784305829825748,0.03539425104826947,-0.052629191479756,0.11088436065370039,0.021923953607721806,-0.062383876912634306,-0.004316401293347861,-0.06170958934642253,-0.0676660628671172
TNFSF9,-0.018679874947140525,-0.037215752117632325,-0.03274117849773677,-0.020423215678407443,-0.004252683764365624,0.06744711492583857,-0.034784555695035656,0.05301457388598486,-0.03144978876697354,,,-0.04300121884019153,-0.019500579936469222,-0.005734081927662706,-0.02420174401609618,-0.06529832575960909,0.006243776052637168,0.08765573993448593
C4A,,,,-0.013979148715710966,,,,,-0.016294484422513994,,-0.03563687887021537,,,,-0.015825197068955313,0.05325465125852373,0.014372922031583097,
CNTN2,0.017544559130744104,0.011482026628732097,0.09447044765827124,-0.011465454571456875,0.09265338518587217,-0.045947175123946124,-0.01035633020201056,0.05177592912032684,0.06922059966793827,-0.04147055332018652,-0.03700492621443572,-0.03745446812002974,-0.0687712378237607,-0.004772333129216936,-0.05763770857712075,0.05628023101927822,0.05994412470952874,-0.04539255681509497
F7,,-0.020417516532498365,,,,-0.012660778625208133,-0.01902989986272169,,,,,,,,-0.015660037722059247,,,
LUM,0.05532281047115426,0.022439989958510525,0.07356178138775885,0.010136202568366616,0.008084618627320302,-0.03328400406293235,0.05467743884864206,0.03554025996214494,0.006089419831078122,-0.013134536211938459,0.0173424102007126,0.01909375633925468,0.08739132088969169,0.015293640997706678,0.010750574351690521,0.000735182828037902,0.06756023830098155,
IZUMO1,-0.017849212266177923,,,,,,,,,,,,,,,,,
BTC,,-0.018523556562728815,,-0.021975103920596706,0.05435756960012217,,,-0.008499101352804291,,,,-0.03139209738712629,,0.016974415142177682,-0.015154520756585086,,0.038592267456564966,
APOC1,-0.043559292435375804,0.05316616657567481,0.026386421399253717,0.03585305331201316,-0.0015279537951665089,-0.03595594853196526,0.08655211618071942,0.003295650068595235,0.008657473767465387,0.019105876746575868,-0.005746741381929686,0.10769675046800103,0.11336699639412716,0.06266001768402385,-0.06092060509060845,-0.1678726501454238,-0.011535080646205205,-0.011684848359576859
PKM,0.06209744597170072,-0.019155263082484667,-0.0814682637637955,0.06162433488150168,-0.07478644052407964,0.021166912511877925,-0.0016837881239082817,0.0045341715223563605,0.06750488367272611,0.05108241418232079,0.0675415618853005,-0.02965951458632295,0.08228150205496017,-0.037749476317757893,-0.07772236905895605,-0.03511662736479443,-0.07627214353143368,0.02647230811752307
TNF,,0.05355637240046215,,0.03627108721879188,0.027137831497375333,0.05160985829357735,0.029703757199072145,-0.016977448466832572,0.016939335400800407,0.026668352069456943,0.0709876537530611,0.06877107467701656,0.0366198447801748,-0.014481553494328524,,,0.06873207368687932,0.059222979534502576
GNAS,-0.025331684868033475,-0.03820740837264647,-0.05967270507365808,0.02163148787177021,0.08807470599802869,0.02562038482538054,-0.07857791868299997,0.0011517611686226565,0.06629249168696691,0.03027740278474474,-0.047409008263115206,-0.016024590668086803,-0.02331551799033454,-0.042438063323478575,0.052282749644425495,-0.0017301151238293554,-0.018960528085539285,0.060458977250810994
BMP8B,0.02286899190447671,0.1636453543001088,-0.002018442928310452,-0.018054782016825484,-0.015564998893189963,0.03829189579013162,0.015575959117965658,0.013921326040397454,0.04013198361425037,0.0878460604381473,0.0478469917503449,0.09346592352052033,0.0343034853239463,-0.028943954461730943,0.05975845865572808,-0.08192716002275578,0.13817557342668793,0.0021874472127680375
LIPH,,-0.020928687013763915,-0.02109778060770905,-0.017709746893218716,,,,,,,-0.014558267857716344,,,0.08230945932465496,-0.010209944904234259,,0.004938118752135691,
CCL28,,0.00588004636468771,,,,0.02942469669805179,,-0.013333402712147256,-0.014700427239329562,,0.07642049604505873,,,,,,-0.011258415236551252,
PTPN11,-0.02584690114978065,-0.025412588179406368,0.05861394291672282,-0.01833192870863238,0.03948004487111941,-0.0024084095201200137,0.031565278073640665,0.0026863738828848305,0.006669121304177992,-0.0897171829889804,-0.05163835772261756,-0.04243431103989322,-0.026571406191218543,-0.013578640299262305,0.010934008417208964,-0.12605168417031026,-0.06860268113710637,0.08640965617224051
ADAM12,0.07643012278202242,0.03138817605347665,0.09826876597285943,0.035858562568998095,-0.006519341180917487,-0.03306751386135741,0.09156596607675536,0.03139230096886202,0.020311080714356933,0.0036366180593705288,0.027069562232869056,0.029220547051512332,0.028535800239402106,-0.030464257235226118,0.009633482517940845,0.0400088550729863,0.073720770292854,
EPO,,0.022611691607378987,,-0.018054782522378392,-0.031099752979097117,,,,-0.000503739863530855,,,0.08746471225279717,-0.0483990613332528,-0.01676852604515933,-0.014982460337706728,,-0.02944233021362277,
EDN3,0.044193743548861235,-0.027121476422799624,0.01564931705333214,-0.022475694700207185,0.0157162608069593,-0.018159293317688476,-0.03371829725188659,-0.02265143255287138,-0.018727997988621126,,,,0.00036866623274268024,0.016107630360301994,-0.03700331496126573,,-0.0126026855972738,0.09235375857619384
CCL22,,,,,,,,,,,,,,-0.01533456031600527,-0.013146456719577813,-0.03939821486389149,0.08948188980001458,
CCL2,0.020719485285942096,0.028054079274955252,0.05537980728855173,-0.03503753434953277,-0.05522805986386732,-0.025982334226579373,-0.0021824003939923784,-0.005005348460260586,0.04930702185368914,-0.03777202267828121,0.0717094254418031,0.06637741433836628,0.03940137404682066,-0.035954393221507584,0.017565752344280743,0.09839065840096252,-0.08302073519483365,-0.02260445230393463
DSCAM,0.028143649759811564,-0.007786837633782367,0.10574118679499761,-0.02643307882992131,0.01631646141962463,0.08152093682065528,0.06363744021979531,-0.01202721110565314,0.06439457878802053,0.11400312324332479,0.03053427251830272,0.004680902162132673,0.06137334429205264,-0.010341382619014254,-0.012202937882595574,-0.03507989524556185,0.0024186447266243585,-0.09080149112791291
GPHA2,,-0.008933523145276515,,,,,,,,,,,,,,,,
ANG,0.11399919345232856,-0.016070775250016083,-0.1024614766437201,0.005092456765844961,-0.05621200710600097,-0.029644658434704388,0.03920862984904539,0.04374780019749554,0.09451819050261624,0.017094960324935238,-0.04850142245807304,-0.04721093132876131,-0.04291983190368225,0.0308534142522857,0.020679250673464943,-0.010564073174634333,0.06852011871076555,
FBLN2,0.015238621276747886,-0.05239622906591247,0.13973406864561505,-0.02737625008304357,0.010754964451840036,0.007635105585682056,0.12219636950589226,-0.015364807948691694,-0.0202052369631333,0.05949796426363115,-0.04897876949161547,,-0.05556444920472984,0.01661299238765124,0.09634200118279747,-0.04987464359730283,0.02249550362676851,-0.027392734706673458
VTN,,-0.03956251204502264,0.057355579238818406,0.028369589280623636,-0.0085666451154932,-0.014577700502741977,-0.007117098176172043,-0.017779657949410606,-0.01540290373818097,-0.023529627151360675,-0.010804827998222504,0.038845846343848286,,-0.01179128947244979,-0.01940026395488424,,0.02182190040469267,
VEGFA,0.008892719639622957,-0.08067870555217854,-0.17595129990484001,-0.013205574097742223,-0.060451170490192954,0.019299461308780887,0.04134338587805066,-0.030233388110778657,0.014835819936771417,0.034645181363727996,0.0397699169370832,-0.13813234832390622,0.06963751044844926,-0.014494111331288842,-0.007909763481704161,0.07030007903805353,-0.1428089988753218,0.045774896010221916
F10,,,,,0.007478938695604204,0.005720722697629256,-0.018038276198698595,0.008108389123084161,,-0.045787612502466456,,0.10363781375111161,,0.06403117447198156,0.018570665897247696,-0.031097060766991775,0.13031901545028415,
SERPINA1,-0.06316344532769697,-0.005643192634261002,0.06738106496824262,0.053953902177905154,-0.02103509345471401,0.010578139800747571,0.07155546092206211,0.013366827155896766,0.0027725372131377204,0.05306649725306013,-0.0493785280528055,0.05083625502665995,0.023442515338693234,0.011801689950649454,-0.05243124942469338,0.0012881659327591381,0.03387824381437198,-0.028024003870525782
VWF,0.027291863324418682,0.04041856610090617,0.1125704127734529,0.04341332685635803,0.0868451787334687,-0.000329751594772981,0.0630926042170729,-0.014728129632476822,-0.020826268806790844,-0.04145437248000143,0.0408737834232181,0.04410864089402276,0.09107882255190881,0.01977338494769009,0.05694087220958078,-0.06415899831786381,0.14779952590738712,0.0454618346290783
GDNF,,-0.03277583986890272,0.04996321097310841,-0.014685422731473878,,0.04177611216450168,,,-0.0001683538474788236,,,0.047383546749190694,0.04431402349595502,-0.036763034348247396,-0.020979991598899468,,,-0.03788756881400558
VASP,-0.04820055981331329,0.044291504614813966,0.05750064932454395,0.008475298127705512,-0.05812256547694984,0.020639200278777203,0.05030687826837169,0.037707785691372654,-0.027220031215930637,0.04224415823704453,0.020393863273350563,0.08380862264300178,0.03432922772234847,0.027337069186992698,0.002741469761369006,0.11362116548119501,0.1357270485145873,0.01913306770691544
