,UKF243,UKF248,UKF259,UKF269,UKF275,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
BDNF,-0.029586304036250146,0.0272987527844751,0.010575176087073587,-0.05265212578067363,-0.04133829649234766,,0.08782765902743331,0.019743164164344986,-0.04169913615235997,0.04918774788281247,0.06065928173573712
CCL5,-0.0079839788090586,-0.01880335391204827,-0.03283340430453185,0.09645736780256402,0.011593756298233893,-0.012230103455636797,0.002296363289268029,0.002812915045755195,0.0428090052256132,0.06557993583022265,-0.04067809361710272
GAD1,0.02164040130880222,0.06834600804784471,-0.004896626187801841,-0.04867001437510478,-0.03980929734102521,0.017161434714511786,-0.022828884760919047,0.05940889833416958,-0.014190602091416146,-0.013151175734505187,0.05034465480321943
COL14A1,-0.1060075222379528,0.0045759629024486066,-0.004061131778636668,0.09897649803004992,-0.031245983945547073,-0.020350165464147144,0.021378874572904303,-0.06935504372141325,0.06090959457212453,0.012339075202489627,-0.03329094115019745
HLA-A,0.038434651979744675,0.03934188720489409,-0.0015858591191118946,0.11789610402456138,0.036375783430184765,0.044307759069284886,0.04195175007247527,-0.08356612005475714,-0.019452559631906032,0.04304170434476199,-0.007608851540286952
CD5L,,-0.017093130806759227,,,,-0.028388588947297528,,,,,
FGF18,,-0.015466193898879512,-0.0122485319394023,,-0.01541342875567238,,-0.03142531904193866,-0.035226817410024834,,0.0020689517886843664,-0.042265564901398975
ADM,0.059820641389098296,-0.024817495959672087,-0.010249527084578375,0.07266137491921049,-0.004456381975505179,0.05648471653618511,0.011900899771385582,-0.032776282299194104,0.06630310419093326,0.026752033839635217,-0.028430638604376647
CCL15,,-0.028518374660898297,,,,,,,,-0.024049866258916093,
GNAI2,-0.0234088160336218,-0.013446330207737382,0.03185243885915552,0.04354030197196288,0.015759228309343135,0.12113609156903485,-0.0702909232989619,-0.08356133557825204,-0.07589551411569233,0.022171758184802003,-0.011092154136802835
HDC,,,,0.08516371983874335,,,,,,0.04929730981199663,-0.030787402407290654
COL11A1,,0.03086447749736553,0.04542743196263836,-0.04125313136175348,-0.019297086184955098,-0.02875811491881507,0.020832290432952115,-0.0023877396193645295,0.031317534693351606,-0.0030143364322148514,-0.004728174256711788
NUCB2,0.04933066568784676,-0.015094696510173531,0.007603523557932874,0.02853349344610279,-0.0027595264285084696,0.08046902169341781,-0.014954034701124625,-0.022119568274204485,-0.007682805601243837,0.018829516053588225,0.029458746543388693
FGF16,,,,,,,,,,,-0.03033698273508747
CXCL1,0.06437119056463979,0.047047943398812436,0.032538591844378115,-0.051316543492358965,0.003153223509626533,,0.01385677909753945,-0.05469430666088125,-0.029255373028258445,0.022686992492248027,0.01504267180607051
VCAN,-0.0760378885025101,0.021768860825320216,0.011227912173633834,0.05103430652578828,0.023952478903606984,-0.014539145461687402,-0.07009451195182767,0.0074866872422377695,0.011867821801455337,-0.022717977837613507,0.004057191113295678
MMP7,0.013771659269869861,0.0008924659941371973,-0.024350914675537627,-0.016562150527251174,-0.014205963124005856,,0.04707416441212004,-0.0745752366177066,,0.06577550571120523,-0.06016182662407933
PTPN6,0.03729301029008212,-0.008486821776757851,0.07373133121487192,0.07489925616379353,0.0300621244289179,0.039995378207899265,0.06555720436207367,0.05437320365971656,0.09372889342986436,0.06507592770342732,0.044025550136172056
PTGS2,-0.04595082499555897,0.009560153127268066,0.0018881263650079982,-0.057071326625791306,-0.055342923316979716,0.003925169390354425,0.01705640760910497,-0.009054703594141582,0.01780840455912299,0.0378300253069675,-0.015723487275944976
XCL1,,-0.0187310140844462,0.007868213320802566,,-0.023332762894145764,,,,,,0.03438329201495214
CD58,-0.0534512721807347,0.013829731457379197,0.017085048017994958,0.07905972502404597,-0.05118895980091387,-0.004817827973774829,0.028979371378826602,-0.01861125010969136,0.00728539113697929,0.0861513714647212,0.07099654242128173
TNFSF14,-0.0768964138908069,-0.018873427680583987,0.0048358464090599435,0.0021271454162168015,-0.037625135351110874,-0.033906606012405215,-0.025138602351434836,-0.028014123388695644,0.02905669335536566,0.010263896028557958,0.016455042353367616
CNTN4,0.04847163558027437,-0.012276300321407642,0.026507707554819522,0.00042833263934616365,0.05105022120185281,-0.04409219878734377,-0.000501492807190638,0.011247256221594136,0.10198273964917358,0.1278099871395699,0.07468626670327398
NTF4,,,-0.01685787038328337,,,,,,,,
INSL3,,0.06438406909873687,-0.012248529536924253,,-0.016380969603806153,,-0.027957261063460623,-0.022292065887371718,,0.09501541614481568,
BTLA,,,0.0426226316757227,,,0.03780356778014357,,,,-0.03184139470137499,
MFNG,-0.02797505786391478,0.0031472849327380055,-0.0021099163685613606,0.07177803058015253,-0.05458652049440483,0.08345033666607762,0.1222494452555936,0.03129438990859561,0.029499882764338972,0.06568374350739561,0.0315095150730694
ICAM1,-0.044819994384922256,0.014908887213543954,-0.004755196020400131,0.057775421972727566,0.002715634433497235,-0.02246833659743119,0.01947814662182568,-0.01914050176275989,-0.025355338045561213,0.09043153186347525,0.0607919831607242
PROS1,0.005156702743479901,0.009718552537727247,-0.03958439470483069,0.10392445568337166,0.04905405788419827,0.018799939070824306,0.014416697317514122,0.016988671027482794,-0.010413134813943964,0.013603578031132765,-0.02203713163811957
CLCF1,-0.0035979608540106837,0.022165693636601713,0.029979049300366347,0.06786987540182497,0.017303371631020737,0.0023455338030320674,0.03351058352841132,-0.00274641579334728,-0.022955749065563302,0.0619967184442252,0.005353516052206975
PSAP,-0.04673601683965143,0.00461405079314551,-0.0340025156698695,-0.04994069207217075,0.038345079784764334,-0.03569517658864057,0.07555143775113944,-0.05991584321199389,0.006307434746759922,0.07049326809556447,-0.04715412447175409
EFEMP1,-0.09922025190397243,-0.0073300660033224,0.023092053576346586,0.0799951457589032,0.035441002731301616,0.023187792549490126,0.02106062307966437,0.05389627065263981,0.02117509842887292,0.08269400723442527,-0.0474989877389695
C1QTNF1,0.03124205455595076,-0.024855331335852906,-0.0012905630313253507,0.07377945305688571,-0.06074301716491079,-0.044873579162271506,0.029793154370653663,-0.052721572674236036,-0.03106218866814513,0.01331399883053722,0.01268109441591436
ALB,-0.01274731926110764,0.05499310890403121,0.03246596373305046,-0.027780923737330987,0.04283904765586324,0.08052267058184134,-0.02011591934695985,0.024290159703674614,0.021416787814312777,0.03245207001060026,-0.04358943469436522
CCL13,,,,,,,-0.01866116365583868,,,,
EFNA3,0.028058379872701468,0.014580681756748943,0.008417508023559157,-0.005598226148154059,0.01130640456634756,0.08894348289122023,-0.017961660519590063,0.02505565378981432,-0.022108735220766586,0.04789484394607715,0.06977736157691923
DRAXIN,-0.031040995548152737,0.00556636405791577,0.009442862040716052,0.03701417786894992,0.01817153106123022,0.04833078491951031,-0.015620426277238739,-0.05958062868875649,-0.038803687591369804,0.05725137387184319,0.034872397547059175
RAET1L,,-0.0130714181099992,,,,,,-0.003743689681075994,,,
NPTX2,-0.03422465439531947,0.08590176275254281,-0.010279791799113586,-0.09301366490867863,-0.058211930698711174,-0.06112351746403088,0.04024234848283588,0.025728350511489577,0.03329599877489926,0.04189410732068881,-0.0624768598295882
FGF11,0.059101820954311275,0.06243009731128643,-0.008737227273164418,0.09399241968584625,-0.03610550476814649,-0.023706370291506608,-0.006515465314473914,-0.004908986603592155,0.015519237067344753,0.0021747904755145837,0.009936967323163346
CD59,-0.01141813707438704,-0.005918668420691864,0.0032033043222715477,-0.07066472988417555,-0.007951064188904408,0.010566910278167812,0.050853955325739976,-0.008487419613327022,-0.0003990177980510894,0.007010904794307705,-0.00946576044159228
COL9A2,-0.03501657428946558,0.04055066629173377,0.018728379533702485,-0.01929144695614758,0.04815890343017665,0.00495476125529249,0.004295043136198283,0.03558995372447438,-0.04723112837659453,0.0012005412711506252,0.07104799968266168
DLL3,0.03059027863760511,0.019996974609275693,0.014453389481520055,0.034301779256809786,0.011373380086137936,0.03773529407382295,-0.014995708657680497,0.04329860532599704,-0.0208120613537222,-0.051020995036663484,0.0320246949940542
FGF5,,,,-0.022121793180606544,,,,,,0.06614513087247037,-0.01148593833654171
LIN7C,0.07421926488100072,0.0423697665745901,0.008118248979627513,-0.004009123174949513,0.02626880256576009,0.033867107782995946,-0.06755050023540185,0.02099282982323414,0.02896051717615886,-0.00599791074281447,0.0495259448299256
GDF7,0.050964200488054626,0.036263944315752306,-0.02185495266167273,-0.0008935648443382431,0.02895525368386335,0.26541914798357535,,0.0016289320184319327,-0.03180168130925219,-0.03767636683568592,-0.03599443838627057
PSPN,-0.015592594503905757,0.07407150950882206,0.024133283682237817,0.034074233208504515,0.033365485890892554,0.008073616255746425,0.0197507854248026,0.0200973994207696,-0.012847150214696781,0.004144526722750649,0.04240543802392691
ANGPT1,-0.032314603671666026,-0.037234337091081905,0.06995619937024253,0.025819743004314142,0.029218443680134636,-0.03798111846314078,-0.011764545084720433,-0.003951020192531082,0.01671015476811839,0.02965248202345537,0.009126001021424957
PNOC,0.06598630588879993,0.05982466201362402,-0.04993453381622239,-0.06651142145457327,-0.0304978018235743,,,-0.02057190445201062,,-0.008934712323911988,0.04067768396378218
L1CAM,-0.040186920135211114,0.01742208470486821,0.0009025114455452228,-0.04350168418921665,0.050967203234213866,-0.028412178648922714,-0.017525642704044914,-0.06657546665956206,-0.03107012099400238,-0.04136322991259854,-0.020870085593152222
APOA1,-0.023070451034586586,0.004169028398120345,-0.019075061020338686,0.020057038252860045,-0.02133087202256073,0.06165766660678985,0.04864799980591258,0.018152133805378407,-0.026848150125860684,0.062160463544814366,0.08298592293512018
PSEN1,-0.012754319473819605,0.027482250602344157,-0.02123603809505474,-0.0054659881188000355,-0.004400818827099174,-0.06106107626474133,0.024874350742207094,-0.04157155831255513,0.023585091230394022,0.03526156328622327,-0.01561096752565843
CALM2,-0.03233851626836353,0.053537216333146974,-0.006072450914024873,-0.1252560909512408,0.0043067355042969175,-0.09387313016203377,0.019525711608398673,0.06277580715742198,0.028864083909426748,-0.004286110369366551,0.01118052209505229
CLEC2B,-0.02899045510074838,-0.0032506829307364137,0.012611003359699875,0.1178555705538321,-0.049171919552688466,0.0492124795313959,0.05435899129578202,0.046670579741644354,-0.07936995205124618,-0.0023024839876959646,0.040691277211304895
NTNG1,0.016139537199182798,0.021951857643326106,0.030303428141176272,0.0539029210022118,0.024345643201028156,-0.02771703066329203,-0.02482973586507545,0.10888044804930809,-0.04518465444693191,-0.050399108463607505,0.012161839970069043
LRIG1,0.0020007983899328107,0.03225217266732086,0.03338182724755449,-0.0017826366099857383,0.04529479262967818,0.04467347129477632,-0.014456801429657797,0.06339971664276582,0.0007596926203387985,-0.03334704236522178,0.03275115774844239
CPAMD8,,0.025100421740367983,-0.014487824864251398,0.06039455848688229,-0.018170277424493123,-0.04750838773167179,,0.0711936715046172,-0.02488026065966286,0.053833116165827206,-0.033370945313037526
GHRL,,-0.015530180225020689,-0.015494291266601437,0.015690500745331192,-0.013661983357320938,0.08571152583911873,,,0.07045834959643706,0.0363801394377928,-0.029416835519598263
NPY,0.009481519609283406,-0.021600124560139166,0.010075303378161033,-0.03519727453393481,0.004225876348084815,-0.009139430754263288,0.031747301083381835,0.040194566897488716,-0.046968831882897195,0.03394535759339643,0.06296512559507343
MMP2,-0.04206898815863873,0.030938597617349434,-0.03235080540939531,0.036940094641148294,-0.008342741798323844,0.07354101248293334,0.025422271630924437,-0.03869389789912949,-0.0303470119890709,0.04567096380625722,0.0803884604798575
LHB,,,-0.012617801332429542,,,,,,,,
PPY,,0.055105842868782014,-0.00844099987292682,,-0.01327951669845834,,0.05958482433170423,0.009839112654491097,,0.06235681837601907,0.06741192116432686
ALKAL2,0.10028042224792909,0.031637502663025036,-0.012434484359460887,-0.022690437137500387,-0.03203233505600052,0.033896150335397175,0.04988679190170884,0.06848018558694938,-0.0343336420871267,-0.005441296006674305,-0.002748079172509042
CSF1,-0.022609179542433983,0.011213497161565368,0.02014336339468779,0.06857616641042588,-0.009421510932461224,0.021222870976332117,-0.004898539496181122,-0.04462462709832667,0.05350602963682106,0.08329461491879166,0.04878909185408474
SEMA4C,0.018412405455602274,-0.016813534276345507,-0.07246535006314932,0.01578286166786254,0.02269540568388183,0.02767591231715213,0.008924930371572376,0.01367357279327343,-0.018854589283138233,0.07649774645674197,-0.04472312136023251
BMP8A,,,,,,,,,,5.692733932474905e-05,
ICAM2,0.022045162195255597,0.008244517391918912,0.007449748931996381,0.039678080586421145,-0.02596925304490076,0.03972714142508526,-0.023283391376675885,0.033098961353624286,-0.009878013022446348,0.07011172043149412,0.01869087530559829
SYTL3,0.04242030722135214,0.02971719505849053,0.04527657456941499,0.06090159639927364,-0.05173992297575435,0.0480196388287204,0.0834579879297485,0.04916874977091447,-0.012085285609030322,0.009738002392005094,0.01677624523653939
IL1A,0.005684906299294847,-0.02292270734551467,-0.05088125272985718,0.013226793449607418,0.01242824272114468,0.0006654028660387568,0.08243352927176693,0.038869168293459364,0.03305192044171233,-0.02455965215093836,0.09619608451631467
HLA-G,0.018165833433068282,0.04665499109053796,-0.013326839900689233,,,,0.04671459208656323,0.08416504164606588,,,
PGF,0.05802548966901087,0.04254500836960548,-0.011733751362015349,0.10572058971033026,0.014078006225028665,0.03395798335076811,0.021776928712171614,0.07426528011694751,-0.01075742565628729,0.10437976117538897,-0.024392953193198636
LGALS8,-0.08635139372922475,0.05317435584448706,-0.06366599213969594,0.06322013749098064,-0.025630710071081912,0.021159056112127934,0.06450447572258154,0.020779610224503885,-0.008844422746269615,0.01740111573941365,-0.02944813006178244
DKK3,-0.04612981598826233,-0.0040070670425613256,0.023307173026155936,-0.06340530583589402,0.03144967106997507,-0.05024271431040317,0.02503455388174242,-0.02901631863117105,0.03895213451626666,0.003836661051491648,0.01871444653526558
COL16A1,-0.023940247607578496,-0.003511158618377625,0.0041888625867929725,-0.020413577619984847,0.03786014705052386,0.006537264520706143,0.02940953216789079,-0.063643181148379,-0.06295468518336221,0.046796906960827694,0.047350748115694244
TPH1,0.08808519574297813,-0.014768631009077113,0.02579819210371036,-0.023789384360756782,0.004488303157452116,,-0.04521446530608608,-0.01427235008648051,0.06054415702647057,0.07555512885067232,0.025404789644230735
TNC,-0.07933052807584172,0.0017778959087715544,0.000105348609481144,0.09858487361081421,-0.006095830145930703,0.026840442400227593,0.005536379609677249,-0.06228661711350091,-0.02330623866662375,0.08133253942738265,-0.034699736782111225
TNFSF9,0.025669436269500277,0.051791758119661836,0.003988480471203211,-0.02250240533987258,-0.020652316078680753,-0.04702870505319384,-0.009163320117298744,-0.011338114564871693,-0.045630595724358146,0.007289865964695692,0.04965088742405437
C4A,,,-0.014959135661774509,,0.05569851901619279,,0.00026928949592386174,,0.04946380938766993,0.06971214548038834,
CNTN2,-0.001183678763803674,-0.02599042746968849,0.001129434512217947,-0.0886429426887228,-0.004960002057427856,0.01178368838553639,-0.009460501806917708,0.06431078112487128,-0.016217340388969315,-0.012577456580735278,0.021030735067735302
F7,,-0.014407912610829514,,-0.02001212737537137,,,0.22626003976646156,,,,-0.04124837422448637
LUM,-0.041248767739903276,0.04464094070134141,-0.019983464113656025,0.1461112958758365,-0.022741774487528992,0.055834249624589,0.05412339312007096,0.04822929793823426,0.06121207771278801,0.08175406632894429,0.03351521967946223
BTC,,-0.013071412665333453,0.05626191558260359,,,,-0.018937610782021934,0.004916024281744762,-0.0004441108357340324,0.1006149636393229,-0.0077374871633723264
APOC1,-0.004528572310077946,-0.018657532163362106,-0.0035097417973672914,0.1258682859119072,0.015327384205815689,-0.023618589435732584,0.039376552170242184,0.07962887651057499,0.009605606743444347,-0.01924542011171288,0.02276925934214521
PKM,0.010208554463094708,-0.05689292883875255,0.017969720499247544,0.027807872449212866,0.006484812461120711,0.0300294650691292,0.010293860525765896,-0.037621827602936114,-0.08688152720260887,0.029377516335276806,-0.06107753848413381
TNF,-0.04143193216006875,-0.0035034696068112904,0.001143424570073278,-0.015740183800248546,0.03463497676680114,-0.004149979314491063,0.17276120617107416,-0.022566766144107426,,0.06674422960375044,0.09913298420585055
GNAS,-0.008823294603168145,0.006537073662986404,-0.0182773746454079,-0.05526114739051595,-0.017263530372816607,-0.03425057005898964,-0.0668170685798723,-0.054047534015423136,-0.03705562908305942,-0.03039104896794189,0.07354034012275885
BMP8B,0.04721555682485194,0.051418719212363136,0.041451480606509494,0.004427654225892061,-0.033133283901254855,-0.0007002860195952217,0.012374115654913677,-0.03564934346637314,-0.021583914007292457,0.08152163794508994,0.008421895206690042
LIPH,0.1281823157975663,-0.01476862737315563,0.04279642810271343,,-0.012692517366246108,,-0.01866117051896072,-0.008396164062248822,,0.10616300797709068,0.014642405166177631
CCL28,-0.028687779212265372,-0.020773911512241918,,,-0.019544388694559597,,,,0.008721533675418194,-0.0229504517411437,0.048437644675843786
PTPN11,0.04789981305708152,0.03665370192341261,0.007612622952480216,-0.0027571776085863688,0.06499629747186612,-0.06211589088494305,-0.028476014423698442,-0.01576847708858974,-0.027028664865767875,-0.07310120525210256,-0.0024583594498191327
ADAM12,0.03934283327948547,-0.03184531743619592,0.030042252765058484,0.07667243580360518,-0.01839941268852204,0.16111412220913562,0.0871164722877065,-0.017906952031480343,0.04651315315703588,0.03694316960349367,-0.05906665788506076
EPO,0.009853159743533974,-0.019844233378854118,-0.01932048557381396,,-0.013279517278111866,-0.03245509025581355,-0.02026650776616157,0.03667717646394832,,0.04261331106862724,
EDN3,-0.023645050141256747,0.027792586041030597,0.02405773172353596,0.06379841461425512,-0.020582596837442096,-0.024870092034434077,0.07898090448334656,0.0634107606042125,0.017315291384268572,0.0554384466502692,-0.031702177172411534
CCL22,,,,,-0.026738595625357464,,-0.022937321741940905,-0.0066037257148634865,-0.022749578567284,0.031744130828674305,
CCL2,-0.011732634266148144,-0.020034819082252103,-0.04768632885269137,0.07928589504868418,0.06104321034306062,0.039479947100042496,0.06649035443225744,-0.04812647368512199,0.013712516899262844,0.047481266797002035,-0.09016831534597505
DSCAM,-0.015445278396022432,0.05282925362296467,0.005653202118620874,0.05394068158894253,-0.03686113405193808,0.003224277595396537,0.03444859242584007,0.036215632615815466,-0.028903348306944958,0.0058900331718265584,0.043407760688663095
GPHA2,,-0.01646038564015063,,,,,,,,,
ANG,0.05619671720043879,-0.003001598724541278,0.027529765046004618,0.048336347615935187,-0.034034307703093396,-0.01385834592298545,0.047363358264429486,0.01270091884316982,-0.06346025847656038,0.05965986990475789,0.03276216587405164
FBLN2,-0.06305317320046397,0.02097933383198364,-0.0292954204316215,0.04617900479279149,0.007992691479899686,-0.029028727239601954,0.06387737161521152,0.051123045438477156,0.10021815165354472,0.018973929159450693,0.00807018587249598
VTN,-0.019852396316613105,0.06824444036696788,-0.012933336788510559,-0.010495843384631451,0.06966522399011463,,0.04968730255015775,-0.01837449774752831,,0.024215542491378205,0.09166658789773834
VEGFA,0.07179481776975381,-0.02897779500910964,0.012283648017511594,0.05925071196199483,-0.014964128221012913,0.051659240135564534,-0.007880911280908823,-0.07939614795604358,0.0013642015825294882,-0.0413987247152633,-0.02603116884432686
F10,,,,-0.008778105213155989,0.022719296461501406,,,0.01966493396617168,0.18280694224721583,0.07758288504612712,-0.015976036651891536
SERPINA1,-0.10425193583396786,0.012052377787913147,0.07683527153325052,0.03083267653497392,-0.033177175239175065,-0.008998065134328612,0.07430422469748152,-0.04774474657868201,-0.09415505540270445,0.03823916524558011,-0.04568907307443854
VWF,-0.011994710049866452,0.048070046867215194,-0.006202399791027834,0.11586102236075839,0.05010391064819659,0.07115514253553126,0.01198841028877238,0.020521703630745364,-0.006916485892902885,0.05293872568368229,-0.007259753048470948
GDNF,,0.00603265471042451,-0.01571492194254492,,,-0.027717022923938205,-0.017089758803963583,-0.043228820900359746,,,
VASP,0.009803905253168136,0.039161455501268067,0.00047223775705999133,0.04637760581998176,0.0272680379656912,0.05251770453948432,0.05583016054348081,-0.03464745859838491,0.03137000007468216,0.08077887709396525,0.01963738348490947
ADAM15,-0.016764622251220652,0.030695382318901517,0.05207921679673184,0.03286772127159173,0.05493843920369469,-0.04816709874421167,0.032602863469130196,0.00352750070160235,0.03696583477838152,0.07251067256720223,-0.00037428950168030156
WNT2,-0.03335762669973768,-0.025834106499162502,,-0.02725750818815668,,,0.09257186725276448,0.0031868283278864034,,0.11431595035420865,0.0012972479757506928
CALCB,-0.03491386134717314,,,-0.022121792940201817,,,-0.022000865062160174,-0.005238614442417522,,,0.012522756327949126
OLFM2,-0.028308901018808928,-0.02269629807519989,-0.010556408528969925,-0.04484839327581699,0.027334316548849765,0.0763142549395837,-0.015479891680554,0.02420069007133892,-0.06371829934594507,0.0022594285524560865,0.03466561018020208
MFAP2,-0.04476125927681624,-0.0009050127429180886,-0.036744444658227314,0.10609978102408518,-0.03487455237730628,0.07343036427394753,0.04293120271841354,0.02209682192573696,0.06769556323714762,0.0828168346718069,-0.016080776481444327
HLA-C,0.014433274765081787,0.03719526072607386,-0.03429005471327167,0.13182107469050308,0.0023618747727328897,-0.037874411451911616,0.11104370043746019,0.007181477995905083,0.016571457072789186,0.06623869922928999,-0.011999686970487396
THBS1,-0.08011323375221321,-0.021709576084018918,0.034304945319991405,0.13519883673710337,0.069250106016843,0.0764662427372794,0.010717863406481386,0.015530585082236467,0.011982527768093065,-0.000856107484501388,0.008500735106224408
HSPA4,0.026590215865636608,0.04189013821297602,-0.017162345939355672,0.017581084774816288,0.012022174792440315,0.018557362769143448,0.0011136151249196836,0.0653467332934791,-0.0014541511658632221,-0.04794774586235741,0.032330084265983064
LMAN1,0.028119017005197755,-0.03712115071653823,-0.06837631483690737,0.06465981587275776,0.005364536154808831,0.007269450323964103,0.0024627607746390335,-0.020794013975810793,0.09954565374847273,0.00339329763326916,-0.00728125509078879
LYPD3,,0.03844742652022873,-0.014165368498196853,-0.022327041755992844,0.07233137921040864,-0.03530770936087401,0.1445710130904174,-0.0331764279880542,,0.010179964640128861,-0.04675608215587978
APOE,-0.08321438178236083,-0.06023241801667362,-0.031703896850497536,0.029447991011184668,0.021214211736908524,0.026242061145146267,-0.010382774302666417,0.014385696973199637,-0.025846779966516246,-0.010982324089620726,0.046432457966298836
SOSTDC1,0.014949691791018535,0.05230384616081126,,0.010831313110866457,-0.03211875070720319,,0.010164079447090245,0.01839576146580622,,0.035168055636534266,0.03240165191885878
ANXA1,0.03599011628397563,0.02823157319907362,0.016957970996103276,0.0823605902244672,0.04512511069063456,0.01101710191284668,0.054624652360814756,0.016404624157692373,0.04490432739356971,0.0070035260210652844,-0.006407593162907674
WNT2B,0.08392655224741571,0.031461259986196685,0.018645381957320583,0.05081551626755514,0.014357482822536072,0.01491977952273058,0.03824799938076602,-0.009387945659164402,-0.007921127584675208,-0.0027661110717026537,0.030028401915759593
AMH,-0.010077080178706349,-0.0020701445761948816,-0.004999938039752399,0.06582542918984806,-0.01914175190030601,0.027069346972327275,-0.017452306390101962,-0.012364258725371622,-0.018327143416689652,-0.02578776579662404,0.046949814578764515
GDF10,-0.03255438737872171,-0.017093131590958127,,0.03007056621007917,0.11893342611494541,,0.02484298269838138,0.10766810502046127,-0.001428659822460751,0.01097283865237431,-0.021666912877709724
EFNB3,0.04669464334950916,0.015573418425896752,-0.01740809082134799,-0.024067850106484108,0.051702068259058466,0.05403946155263316,0.019213729824149508,0.011258258991144547,-0.031038416701189654,0.002351542612592805,0.03324376188287116
LTB,-0.025019197706354614,-0.0291088475770979,-0.03356368342614344,0.028578814449674955,0.02479431297204347,0.11701789250554565,-0.04399104776986224,0.0467592582478456,0.004207335813489771,0.09430442130427959,0.00406202737321447
ANGPT2,-0.0001518043767331594,0.03982768278746462,-0.033387284385931235,0.1293759590149561,0.008086745329982966,0.16094844643448566,0.062045029563205206,-0.0008125691253906743,0.007216485480607867,0.05530165624210479,0.015226574542345725
NRTN,,,,,,-0.003516464414843343,,,-0.023130921523234153,,
ADAM17,-0.008157400770526119,0.04794742896270033,-0.0469756927128147,0.07197656709422845,-0.014941400757046665,0.05660071627050325,-0.0051467440196556235,-0.012645413590197671,0.04781676478888071,-0.008911994277482372,0.07189843895438412
LRPAP1,0.028052834401196772,0.05085270517387647,-0.04239247662200703,0.007177419717350075,0.028999546840374493,-0.001074216112036204,0.012849743314947022,0.03655176429955652,-0.07073764881894412,0.019698769375151658,0.018799080193392173
NID1,-0.02107400080047115,0.02287760128779419,-0.030508174720452686,0.12077775527462992,0.01112184436771432,0.07428186773964042,-0.009620734780236102,-0.019958848141286678,0.024759683009375914,0.05831774570205408,-0.003445525940870771
MST1,0.09477291061430432,0.08804312290492619,-0.002072442958825766,0.09813623444572821,0.0034996324602409976,-0.048927483357696866,0.030698150708371605,0.028974874480122564,0.05576425004312901,0.07744544799567206,0.028222626797038845
IL13,,,,-0.022407821622389475,,,,,,,
DCN,-0.06422998692817723,-0.006484603104651072,-0.028535384061879155,0.09327934155272986,0.005005182836463817,0.08219675582703222,0.030585489172189485,0.011193709208933627,0.009054576473977475,0.053642890101920054,0.028384612649408208
IGFL2,,,,,0.019172368423924606,,,-0.025891055163840188,,-0.05096508122316566,
COL7A1,-0.06524135613107264,-0.0077941240374337735,0.005473099220798779,0.04771721338875314,-0.033835768808377416,0.03945522782313227,0.03936071960639295,0.002662925109456149,0.06973207445594003,0.04424546202171249,0.02661993110863909
CALR,-0.005492076913480906,0.04427191884918295,-0.01257156669204547,0.045675285735695556,0.014992294036476882,0.05984662457094219,0.06362972745526825,-0.06756341544562339,0.0323181279472789,0.03495647115768225,-0.00040369682342791276
PIGA,0.09627979144035227,0.03008239567024651,0.008221994867707938,0.0003379368258354988,-0.02937466637242606,0.006487425562937754,0.08089835015270834,0.008943853243843955,0.006629672914766353,-0.05758363856807211,0.04538468080092734
CD200,-0.017909294684358975,0.05931559640081001,-0.02568278408127954,-0.0287035397994808,-0.022259145945801525,0.12274262093512481,-0.062318867228124374,0.06335255825041344,0.005595753712178514,0.019941523423239026,0.0005676115826341605
GRP,,-0.0028431211024146637,,,-0.0010739420273125882,,,0.09147695445473977,-0.025312745884030534,-0.028959172535498408,0.06977584304403191
CDH1,,0.013473904539700801,-0.04302924269498916,0.08689568651409078,0.017269312589005686,-0.016508745002437198,0.03316574116830556,0.07253477447588325,-0.020646935093426244,-0.013831187256574675,0.058794628225447475
LPL,0.002787514737463554,0.02946344344780137,0.007890651800887818,0.10965413623263223,0.01645458835412177,0.06584408243129976,0.008404633463322538,0.06074704530146497,0.04944928336511957,-0.004281446138544155,0.0550918155860809
SEMA5A,-0.021197639637289014,0.09524212205199353,0.01108363868613063,0.03754308193894698,0.06268706662277011,0.02637021022648642,0.005585456220115423,-0.019428301999586173,0.005289338241935359,0.01828202831201737,0.05466018926184728
SEMA7A,-0.031603777694306084,-0.01712736548834857,0.018186890216828105,0.04726749365327117,-0.0034973452653416083,0.014357165295680993,0.004752565117434702,-0.01866038287338963,-0.03903889634144254,0.05860591757918128,0.06984864512052803
SEMA4G,-0.055218453610212485,0.014567219597119523,0.01978174612306155,0.046281819679116175,-0.019483202908692227,-0.04658567919789198,-0.0026992508801664907,0.020753909881771004,-0.05910552053346562,0.09362177223774465,0.06391534160687572
SEMA3B,-0.020793496076693483,-0.0041153761926582925,0.008684608782042882,0.00408625170401759,0.004380138244859445,0.0004523498121294211,0.005981568724703381,-0.038935259492859225,0.01481003440225102,0.06972957343357915,-0.02550694563423354
RPH3A,0.024723602041070263,0.018293281878338563,-0.0036622166258566346,-0.005239196886729747,-0.04294928051797276,-0.041430403052202094,0.02465133428443065,0.0660403880851028,-0.017651637493572608,0.04446937975793408,-0.015259167324411278
JAG2,0.024371449609138243,-0.007595305220217853,0.07808728829591666,-0.017374470575163684,-0.004445449547405548,0.08378557880248272,0.0588181151916949,0.025821623129334982,0.02848986931777621,0.07256903579243656,0.08848945518240833
