,UKF248,UKF266,UKF269,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
MMP1,0.023950457333088784,,,,,,0.004851403720057472,-0.03427568301395193,-0.022199817097554628,0.02614144764496804,-0.0057558477324486336,
MATN1,0.07139096128885386,0.026524237976090024,-0.02585377281500311,,,-0.013411563047468402,0.038173559200829474,0.07548184806915528,-0.005422638579113309,0.025408956841525863,-0.0001761487288804314,
ADAM28,-0.010072248234289255,0.01764441550751478,-0.05600428678831229,0.029370995410273742,-0.0759597834125204,-0.0614035154525688,0.06070578852072087,0.050405764955229075,-0.007858165886869314,0.028643113733451367,0.05774951829382293,0.03400480912055293
TCN2,-0.11223908680990584,-0.0158120976553558,-0.10772415590587432,0.018256495624121388,-0.09676170833087851,-0.01216052694233087,0.013048914665952106,0.026324788105966414,-0.009881561269811616,0.1502890812950144,0.07046482956849283,0.01367427431641291
THPO,0.09398792368774074,0.002811628367773102,-0.03346669264252754,0.07165146733545345,-0.04014739786285935,-0.013411564588088431,,,-0.03188587087008042,0.03657732828684099,0.05037287768187477,
CUBN,-0.03815002477411417,-0.03721226241697018,-0.01916814511782986,-0.04022712414521551,0.0034243410380439664,0.00036672695488705506,0.019240774469169015,0.02491063913788851,-0.035576054853698406,0.09004503933473229,0.06606617619229202,
TIMP3,0.02160412610794489,-0.020008856406260725,-0.12715426345291705,0.01636573113384089,0.04292780574088207,0.0006815967107344922,0.006821049604575678,-0.005108603892057176,-0.11668577163650938,-0.07470923183198262,0.09433789592084622,-0.022304598181823912
PIGF,-0.029066935737506554,-0.05068533863674385,-0.14135595795180467,0.05318942113685712,0.025753354782390343,-0.08564251604696232,0.12415308817732267,0.10742282599871528,0.0248080122383372,0.2296977882291466,0.016744133548358804,0.08867038115897023
CRH,-0.014223507098741926,0.023486757572176418,0.002853407395801336,-0.01043077716109814,0.04258656654942611,0.019127007114488923,0.024786677613591292,0.04087035722928007,-0.03195961929269883,0.04194434942429136,0.12615450710987872,0.07516606883344581
BDNF,0.03236597229353577,0.054207283066212524,0.3101737511859692,-0.04010443304795701,-0.0398491710307878,-0.015104866312336093,0.031877499607820194,0.06530368612932304,0.0516841137549677,0.17996534956271706,0.13944621798788956,0.16270870546083713
CCL5,0.015422266942941097,0.01286710029731395,-0.05597719524025753,0.037762801561161005,-0.010376890552006053,0.03815154928590207,0.03762591369164575,0.02548663977303408,0.021204564783271658,0.0900537465068207,-0.03955842073221394,
GAD1,0.03181818838860911,0.10268780398508813,0.23074639223460042,-0.07616668249235292,0.2126384352045246,0.2379941258714288,0.035856297216204105,0.12420736347098751,0.06270883895807092,0.1381551690816792,0.012693592956029068,0.15693401743320123
COL14A1,0.01784328724025247,-0.0028370815225369096,-0.04374446564133989,0.039596434857008395,-0.002434674598071058,-0.044928520950979094,0.051943845959744536,-0.0861627035174585,0.023303671751539794,0.07136586910835464,0.049240213342162414,
HLA-A,0.033548245323036546,-0.026822687150916878,-0.19411592410337422,-0.03505391739699727,-0.1957862584212098,-0.16323280119374206,-0.14542342387005514,-0.20008597333189448,-0.11216800131456955,-0.05488337118915451,0.058745364757710854,0.0024597653031707173
CD5L,-0.014223505453190495,,,,-0.029224713070170636,,,,,,,
FGF18,-0.01286970162153238,0.0332163006925159,,,,,0.023643842400672275,0.04104645155877221,0.10819691846488504,0.054884079987752875,-0.010934095696911174,
ADM,0.030198156942257588,-0.015880682126135255,-0.056445710522125575,0.016465257109531856,-0.04152497569350678,-0.14604254229201563,-0.09310492588534972,-0.21410752103702968,-0.04344604164188558,0.007148397947457146,-0.04348210491905126,0.08621290191199014
CCL15,-0.023730658946634613,,,0.05575533989979814,,,,,,-0.03101584033934464,,
GNAI2,0.01508427647615188,-0.08711799201151715,-0.2389812020413488,0.048319245480826827,-0.1243584281389114,-0.12486561031196984,-0.08322449495669441,-0.0773560688986316,-0.034927494787377375,0.0011678092364049235,0.05255095148283332,-0.10868616111616908
HDC,,,-0.08071054377056039,-0.025249738820125968,,,,,,0.09994078775852445,0.04670425455721947,
COL11A1,0.030164902847397413,-0.08757801843268301,0.002123075120324105,-0.006083522698957915,-0.01815612152422436,-0.04040999557859679,-0.020521735443268792,-0.033752482410674925,-0.03967320643822544,0.10964655262186002,0.16496067353765634,-0.043534073781662005
NUCB2,0.007968479086497015,0.03678158577829983,-0.051431823149745114,-0.0035160980886177924,0.0511297028061269,0.0032473076815013697,-0.042260862425736845,-0.004105027265817612,-0.042451989601218695,0.03393055002165032,-0.048541343418284894,-0.02459221942502496
FGF16,,,,,,,,,,,0.014844786309427928,
CXCL1,-0.007070264847479986,,0.015637387844464133,-0.03597926151857088,0.04043207100867314,-0.018194403264044354,-0.03501934736470116,-0.1516723185120265,0.04059455155336269,0.0800228555673585,-0.02383501052713072,-0.04376737373845411
VCAN,0.007167895194361995,-0.07172590730951735,-0.16965478996360442,0.020691331888529993,-0.03607714810612015,-0.1602445416948144,0.04065683665090149,0.05716937822896029,-0.005063826743752655,-0.1769879440727784,0.0921552615032466,-0.025673875178311927
MMP7,-0.022542819153895114,-0.004678600244229984,-0.017999375962154677,-0.002791071305081665,-0.024656536483884044,-0.020728939419119113,-0.014804655243651198,-0.09045580992894495,-0.055553816416380186,0.005557111614134052,0.05788208519364371,
PTPN6,0.08486009130754162,-0.04526480751999392,-0.1132162517539852,0.029608014708919415,-0.032823646008541645,-0.028540826610468376,0.08776757491492493,0.05296449305097842,0.031188709859669997,0.0856599462548863,0.12002564542137935,0.1332745513454217
PTGS2,0.040292212182773235,0.008382744551005374,0.2693733953993355,0.013860754778846684,-0.012854590952900712,0.015750654592146206,-0.054415895311169415,-0.14398720160220962,-0.030924682543625466,0.033818638562082844,-0.03662670262562551,0.07574242077094324
XCL1,-0.015586417958526146,,,,-0.03234236030580303,,,,,,0.04599701769061181,
CD58,0.0034048552883766065,-0.056556722828268305,-0.13848576950632474,0.02677653354762005,-0.004455899021582462,-0.10261203148114464,0.03983653360048119,0.034379619454584016,0.00699520084738316,0.1498703651163636,0.12895084760674297,0.08715689428294363
TNFSF14,-0.015704922905582026,,-0.03750434503043176,-0.02103968319970461,-0.05493534828368743,,-0.003928771720914955,-0.03797768298974953,0.026532841208573486,-0.006515363441026759,0.05612293332701954,-0.047526701798175384
CNTN4,-0.014926275822931864,0.057164323468502566,0.15324476476199209,-0.006763070946650833,0.13951361319508096,0.10155748732034382,0.04896948363211803,0.10791721214246104,0.0929319416293086,0.017228691805540514,-0.020371603426910342,0.0935158622616139
INSL3,0.08267535903660694,,,,,,0.006097948314650231,0.02182173475672876,0.04845619867898345,0.03269794506910278,,
BTLA,,,,0.006702104460854095,,,,,,0.048952026624593956,,
MFNG,-0.010561623256378758,-0.02637360401944513,-0.07343629930779916,0.03017250618514356,-0.0006087658124217853,-0.016350319416101725,0.0461881839540891,0.05024155307591413,0.027241135916811442,0.0811477493216913,0.027470389232839402,0.10200864754571268
ICAM1,0.06705256225581435,-0.05763724182108766,-0.15093984468598773,0.02056659247152715,-0.04872046929553265,-0.040871522170197426,-0.027574943882492868,-0.06581432423977294,0.11021077829001694,0.14385820535072846,0.05215362571952249,0.010861656498257212
PROS1,-0.00022393088018495287,-0.06783826744712779,-0.12760834475617427,-0.00010319472754936022,-0.05432808362487955,0.017470914477172764,-0.0059126110788849644,0.0014765410547322231,-0.022120315824608223,0.15829653302578034,0.13668723654426143,0.17149350677474387
CLCF1,0.05215758164267738,0.03665605358953203,-0.011447944966247,0.04635610589968785,-0.035994527085644316,-0.03994037846308025,0.0200624639976439,0.03141569222403784,-0.022627099993480133,0.11594221521776596,0.050819283107585336,
PSAP,0.03746739490982678,0.06533067623746257,0.09876747598479384,0.012108090515641613,-0.10099546228474318,0.12690324037164394,-0.022036402275810902,-0.07952585008043841,-0.07262379816966966,0.06750406981550647,-0.005211962376062126,-0.017600098110604666
EFEMP1,0.04126860343738011,-0.022621669172561247,-0.1898451776318321,0.06641987805033284,-0.17741206871497334,-0.11069719526179075,0.05756120992916259,0.05430928400750652,-0.02541447456142999,0.05584088244487164,0.12367184161902339,-0.02099149393530365
C1QTNF1,0.05827898263999636,-0.038002851825101845,-0.13677193310372224,0.06082350041506401,0.059181867708900486,-0.08561279170308166,-0.08440909344323502,-0.1324644859291334,-0.07066346500269076,0.0984850272346013,0.13957320940113035,0.0763050949327583
ALB,0.04206224349754256,-0.011506719999736962,0.022939940282451745,-0.040625812770229704,-0.05143101239228887,-0.029015896692662888,0.024696655727024855,0.02089989143998482,0.04863524343728594,0.05862643555934763,0.04840231602756967,-0.06200439008030661
CCL13,,,,,,,-0.024431924243567518,,-0.01085364980018459,,,
EFNA3,0.06015940119292917,0.07718170769515846,0.1899765915495133,-0.00022039163464907893,0.2041090270860609,0.016147602657142116,0.16762485395577204,0.08022366952314165,0.17198041001588382,0.12237624609386023,0.10149710918049186,0.18625807331297672
DRAXIN,0.0035946263224262667,-0.06499090136147856,-0.12253697612773311,-0.005962241043523234,0.0836607928020376,-0.07937616490286341,-0.005662024317502833,-0.09885408516861822,0.06055193919957701,0.18619213537729237,0.14015445623040493,0.25658139287361104
RAET1L,-0.010876965072717208,,,-0.02364438887147244,,,,0.1479068033521675,0.047228287094845375,,,
NPTX2,0.06775366566071901,0.1303354583734392,0.2389949826285394,0.03218048029502842,-0.05294873712195238,-0.06520228989499888,-0.0437524365603685,0.061924675927515827,0.04076016205298158,0.028258490687207576,-0.007594303151504496,0.09412653348303894
FGF11,0.08071856925629141,-0.008380223001298901,-0.1453781339875014,-0.018514795876385236,0.04618381247434119,-0.08259119359277517,-0.002219718827611361,-0.09693877529554155,0.06979234928116297,0.16505744226671865,0.11320513387584681,0.105252114217779
CD59,-0.013345694350223574,0.09144864272970393,0.15696341641300945,0.01389047234131379,0.024353274895538055,0.13345952103354375,-0.005565741675318686,-0.014864360506597816,-0.1488485620547886,-0.0860624369325273,0.05860789917989684,0.11587182120443583
COL9A2,-0.004585606999660899,-0.05796258379866269,-0.11842732094297713,0.013622586574958937,-0.07707312748909692,-0.07908073710120903,0.1757858812893766,0.17617377998596548,-0.02251799113030308,0.14919145300360975,0.12351082953081513,0.05312968257314393
DLL3,-0.054928633313530574,-0.008699207203328629,-0.048953083216112164,0.03747891676798889,0.15872043577885553,-0.06389225966442814,0.1650278513505053,0.17561060993227726,0.011986095201877607,0.19209271900807687,0.15376326548493058,0.029026722639642538
FGF5,,,0.057488389193051166,,0.023544602001873263,,,,,0.07197647303050932,0.017611691591601867,
LIN7C,-0.013925573064068903,0.04245181390035617,-0.09555023979605992,0.013517290193594758,0.06200778566540891,0.017262868476253048,0.10111097242835043,0.01626767711591545,0.11794405541685139,0.15594146932711386,0.020920651646558708,0.11664432960714073
GDF7,0.02768226424722999,-0.009574592829399688,-0.04300626401691611,0.003909601419033286,0.14797206119201955,,,0.011642688973458363,-0.013806058783983822,-0.00013953108442615693,0.04829067910121297,
PSPN,0.03232145685612535,0.014129304006260026,-0.027676007334036763,0.015012354103859737,0.06447307213365208,-0.010377127490334507,0.006159268174542859,0.044299594360597834,0.040420159468701984,0.194093913847576,0.03908588795452163,0.015394191583486342
ANGPT1,-0.019281877167005346,0.021100157937674873,-0.13894764603656648,0.04937840296428445,0.03760494978009778,-0.0212548868877707,0.018980918166604875,-0.01565927721805832,0.02263272311444025,0.15848883648429415,0.05970327072542616,0.02233020212639434
PNOC,0.08988002807440672,0.033113148360700194,0.2304369042086901,0.01877913795690921,0.0863395273372509,0.1284055128916738,,-0.04893303525936538,0.003612094948436407,0.08894872707771699,0.07471663953636241,0.06867259006960978
L1CAM,0.041930413523338546,0.04293247536668838,0.16347341653559114,-0.027576063162162597,0.13136632439063903,0.23604574094737782,0.06614220562689238,-0.05423024199740769,0.18128147350655657,0.0649168377350405,0.004025862708924792,0.267225952935145
APOA1,0.010677069425547721,0.05236730669497085,-0.051452385555742546,0.033868009717283376,0.05862531600300093,-0.0038557627752502876,0.03732657725577947,0.02609182393264725,0.008229422737271877,0.18552662287790705,0.05391848097525857,0.020395869920344912
PSEN1,-0.023775695485266788,-0.010158631099194874,-0.05729667221122935,0.04530143343866705,-0.09461086441221993,-0.09555626761488147,-0.012021697252673772,-0.018439723198929368,-0.04369879607232959,0.016258017817847553,0.1427521398930981,-0.014740259605924422
CALM2,0.026405217788097575,0.08972720201124898,0.18559015288907849,-0.0007482175361491489,0.21070538509346723,0.18326825775675434,0.16158473079516425,0.18868653011779857,0.13165486154743994,0.2162038770414705,0.026931785557426844,-0.01405948915115943
CLEC2B,-0.001101389310250613,0.00035429261169766423,-0.10790442312203254,-0.009002216647063337,-0.06925810067799601,0.039777293197764754,-0.05927165107615517,-0.05222706142381609,0.033143447046344726,0.05789406544405543,0.0331674870058901,0.04477796554901633
NTNG1,0.016546097501018518,-0.03249756611966056,-0.05885470032154147,0.046329433818165046,0.036819744163876386,0.1581493197217071,0.06765272207506377,0.11132589532252213,0.02322399282753,0.21671792500395526,0.09436070777102468,0.00714778506030891
LRIG1,0.002484005449568683,-0.09072247048085497,-0.17868246050420644,-5.468651596696347e-05,-0.048815934472795024,-0.12692670192381653,0.1632202572437735,0.14521637480230074,-0.04070330080183121,0.21347014004725315,0.09307562640722022,-0.07837694987273408
CPAMD8,0.10726712502070802,0.021099650582025467,-0.021748746529198774,0.008325000066146504,0.030087046080066994,0.08709187563060256,,0.004196935703160003,,0.046604283299177145,-0.06499011252326099,0.040154244915342474
GHRL,-0.01695843952248598,0.012466825096544917,0.08085441715067831,0.011806956306229648,-0.006215546077674396,-0.017116787227375425,,,-0.049295394562641766,0.04175305061444247,0.00424843604598311,
NPY,-0.022837833045779517,0.12161161874791879,0.2259916968821868,0.002013685604868281,-0.0021217026967350417,0.09619459635690446,0.02449405226074788,-0.0381143174653381,0.04125368024867017,0.022109231210280786,-0.018562384238373208,-0.008726470572637162
MMP2,-0.038472623171822325,-0.10311606177827136,-0.175554150182872,-0.0015143616381161245,-0.055886018349475104,-0.15744211826604634,0.10003986032679373,-0.045052003650945846,-0.026881592852326244,0.01647193140617421,0.20721510095757953,0.0923217392816277
PPY,0.0002863694101021402,,,,,,0.01854117562610486,0.0028779089044371387,-0.003054997970078104,0.1664287046886818,0.06741933164713888,
ALKAL2,0.06330682254542465,0.07192260972491389,-0.024659461228269057,-0.03804409692442475,-0.09326453891014526,-0.0440480934451143,0.004506938472521053,0.07479012390868073,0.12887455469360662,0.028743511980647254,0.04731633357524405,0.10168528710241977
CSF1,0.012557301001697595,-0.08062014184979935,-0.15045565169185685,-0.018576742507287695,-0.04273424264847351,-0.11161617223964512,-0.02237035292023877,-0.10107928799159441,0.014738047717632168,0.16875637305944205,0.11736521208494605,-0.04918903182732911
SEMA4C,-0.01833656197075482,-0.0797760287256797,0.030185742089770057,0.0013580013599498537,0.013152017885796894,-0.08249425913119444,0.031207835101927033,0.01105299842778858,-0.05633696395815089,0.1775089885676845,0.11555068261012282,0.09005702414249889
BMP8A,,,,,,,,,,0.04903407249213249,,
ICAM2,-0.021541760413997975,0.02267665497062754,-0.06664919153787308,-0.008028103453823052,0.026802543474930354,0.0243654253821316,0.009947598694898923,0.09468441963468582,-0.011701894930817594,0.01652531528348243,-0.0044137819611611215,0.04068278555768624
SYTL3,0.09695266089159534,0.00024916902486874995,-0.09093734949176248,0.004840535798545156,0.058604134709834756,-0.0418740970897827,0.03779904361919179,0.03831599852843151,-0.01906527169174435,0.08848847110889728,-0.01736764395197595,
IL1A,-0.002004036576427592,0.024756499138189024,-0.022445158538051034,0.020161537428556742,-0.05849324513342483,-0.025776994955316955,-0.013222868369080666,-0.06155390770510499,-0.009416200685917578,0.0574091839415048,0.06119156778610261,0.017525533385572944
HLA-G,-0.01673705202373903,-0.018429508850671652,,,,,0.01797640053096919,0.025073136128185708,0.025667319890454187,,,
PGF,-0.04292819310683645,0.00901725536674366,-0.13078686320532876,0.04196029964938,-0.059865583654510675,-0.0808704155439739,0.02376907227108433,0.08456620049611856,-0.04874928545110464,0.04772511459503612,0.05367574148582633,-0.05037600555300638
LGALS8,0.06763037561796512,0.016558407031567333,0.02529726851473802,-0.006346049004380047,0.10030394005065758,0.020876099330570205,-0.01896181764586785,0.019616382178334973,0.05699387284986386,0.11882498529655262,0.03125241369192968,0.11337094184571128
DKK3,0.024083330392741346,0.12722203280307445,0.22835863323940742,-0.06298275103327548,0.19473140543592368,0.17797654723876516,0.12720525986125672,0.0898355822268367,-0.01973367527684388,0.1234971949076767,-0.014793131246491805,0.190045274679286
COL16A1,-0.0034857132834753483,-0.059536590727934185,-0.100928519667848,0.0198717903665133,-0.05079763958997507,-0.14693125621853148,0.0040231177208374744,0.04246263792460384,-0.032302101574095764,0.10430750323464258,0.1735252460216841,0.024482636093665605
TPH1,-0.012289246836553826,0.013780095949995139,-0.02585377257095438,,,-0.016140230854504292,0.010448555813099492,-0.06148481458904273,0.03129626081873105,0.13365712818921377,0.10551505657140524,-0.03796821351662615
TNC,0.03090246682006973,-0.07976469594613081,-0.20363621807051238,0.062064798336345456,-0.1334853533958143,-0.18391455773940749,-0.002919399547829772,-0.128426728968557,0.011900199677019623,0.1437490857031471,0.05151686417573868,-0.015414516505299
TNFSF9,-0.021852945246107928,0.09137769562511265,0.1083835537879595,0.023971907400024296,0.008394870262562599,-0.0024713805933849983,0.003454123213098796,-0.09802327870171612,-0.0241365864119668,0.032375123209885996,0.021720476788893796,0.13140272795615535
C4A,,,,,-0.02853745747538144,-0.014187876054722002,0.009513175240281842,,-0.03387873147851422,0.048632669807030314,,
CNTN2,-0.016128940803557992,-0.05353285869533025,-0.06912385966141968,-0.008961670231819704,-0.16036448026253272,-0.08953847457862125,0.20842195876234407,0.17920209821417105,0.05726381347127852,0.133190950927103,-0.025051844086115806,-0.07830241205783835
F7,-0.011989086487783077,0.07727805223057774,0.04894447385321124,,,,0.09654198541823793,,-0.016728736508927918,,-0.005513710347065936,
LUM,0.014120292571226774,-0.008137006141484002,-0.12521506212240313,0.12054651804593366,-0.04494725954656205,-0.04558212271579421,-0.0014215368614915074,0.0752062109792174,0.08264692470813809,-0.10813969131858031,0.12010799028952411,
BTC,-0.010876960542111678,,,0.020950326222184543,-0.019200887464567124,,0.02739859446302741,-0.06595943614280643,-0.056826577248765484,0.16710863096841447,0.07112846333001399,
APOC1,0.033161779951698465,-0.07329570839520651,-0.19441451685850147,0.005709172564427467,-0.19169285043680953,-0.15768513208924456,0.1551584089996426,0.07853178523912133,0.0010038498674581379,0.07378219896566207,0.08218240581572069,-0.12451508536621772
PKM,0.030343521442603574,-0.015146164298501186,0.032235579980141746,-0.029195167942813266,0.17823976969708774,-0.053327544866584496,-0.10477964127277556,-0.20861590845581474,-0.006596166183918435,0.07933725435259974,0.002186188890009719,0.12466349752117503
TNF,-0.027976120785168933,-0.036681527801900475,-0.03191896564658926,0.038513386101538746,-0.08921429087342532,-0.03370261588248806,0.05278647029877252,0.005047887496854939,,0.18573226219378763,0.04801684561912145,-0.06937343599613674
GNAS,-0.04790607473244621,0.14829529076624318,0.21316329999304146,-0.05062189676287202,0.21522340658932218,-0.11840017563803656,-0.0877973521538446,0.013803267638881197,0.08565600699233515,0.14089742156138232,0.03728680759963518,0.17900867445076937
BMP8B,0.03892630356772535,-0.08961420150969923,0.0031789202849778634,0.002039673642531362,-0.016145005555476388,-0.04440325868772365,0.025410522820750975,-0.027332824913203175,-0.04755706618213395,0.062429787969550656,0.0758818925867515,0.04273173844986415
LIPH,-0.01228924381103734,,,,,,-0.009745947989526556,0.05041370440220804,-0.0372650332857538,0.10662421691452358,0.03256193900670286,
CCL28,-0.017286350114493202,0.023516709806933173,,-0.005876843196694304,0.012098131276897187,0.06742044641728553,,,,0.019114919488387373,0.04420560348919353,
PTPN11,-0.029049904951947706,-0.011597289826593552,-0.13073469729339568,0.01639459266847728,-0.0720984298407663,-0.05265701865346331,-0.05420349737467487,-0.08409319210153693,-0.03376224386200205,-0.0010777537224981367,-0.01863140398077424,0.05467714489960757
ADAM12,-0.045203247746930485,0.030012909064134834,-0.06387268510340587,-0.04832423710503385,-0.016600208684310544,-0.08542106154082899,-0.04917906769722553,0.00910694018776486,-0.029954122547632082,-0.043620632532904054,0.09778054351111626,
EPO,-0.01651274800792509,,,,,-0.016140233224751856,0.03588551332225809,0.019075220213765356,-0.018893823732432872,0.07746472709504511,,
EDN3,-0.02140728022556556,-0.0027007361762824535,0.002863307117514643,0.028740158451386246,0.007654197181538047,0.08614491729966459,0.05237038982446526,0.02328524367252098,0.010237723638116442,0.12497332838128201,0.01192293271045238,0.039394579572840704
CCL22,,,,,,,-0.01980332432103412,-0.030058928785223118,-0.026326858297722487,0.035089821208184296,,
CCL2,0.024317832319609992,0.022012211538153012,0.013763069897847273,-0.00381056379442556,-0.141009089464636,-0.09729317948416905,-0.006078219176543318,-0.04301892528947996,0.02996904577313369,0.05598205864790692,-0.009394183438799017,-0.03247534631196193
DSCAM,-0.0009338645845440185,-0.05070730966510773,0.0450967241400376,0.07550445397922699,0.16970195046528316,-0.06274849246878372,0.10223754733363657,0.10499922019922744,-0.01671836764786339,0.21579089345359265,0.15172167827551006,0.040510760199438875
GPHA2,-0.013696986676175206,,,,,,,,,,,
ANG,0.06159594407774409,0.03067532475533168,-0.08908830335303339,0.0355191254842838,-0.06254323439269,-0.07654180425041944,0.03649201957206366,-0.035647077781088346,0.0613089917126237,0.1212665922417951,0.02791496167569076,
FBLN2,-0.02399596007273872,0.09202400002398747,0.02783710182302968,0.04329667327922615,-0.06955195475727086,0.03366699361954164,-0.012598961998847079,0.08174390570480107,0.04483709056294512,0.03593502819745092,0.03166750185387355,0.07921925801223642
VTN,-0.023230953570027385,-0.0201054438228142,-0.02588363695127813,0.01238012152678182,,-0.013411562063183662,-0.01680892763605757,-0.03444266120870923,-0.016551810131479154,-0.002105575840753359,0.05056302713849532,
VEGFA,0.048371289924473815,-0.03992152846037666,-0.08415888039559544,0.04368100777587563,0.013101714947790355,-0.15526938207905588,-0.12560936577985451,-0.21826530265919564,-0.05128690959230462,-0.07110287535515711,-0.02945271178075212,0.05243326647374154
F10,,0.08003027770067647,-0.035363905106907796,0.09633934488931459,0.018577413442402015,,,-0.034894417525468124,0.0631300726449668,0.12403841669005225,-0.02291454242703608,
SERPINA1,0.04185767234135399,0.004984822216771079,-0.15297251686855515,0.02103688819650495,-0.12328070365989281,-0.06986658688236057,-0.07798794107575424,-0.06669431826331851,-0.03210986674964919,0.029343017507751534,-0.029322426254963518,0.04237349919856948
VWF,-0.06816755169899814,-0.011675164016492691,-0.07945075455225077,0.03979855202411395,-0.05367466134121192,0.03966675516241659,0.04283743507009729,0.08672010093895,-0.02809350561288099,-0.07882147972702248,-0.016969177515626245,0.04758955677786555
GDNF,-0.019245846000542962,-0.050495522345319684,,,,-0.01614023196780226,0.03169538841284647,0.05635032611107644,0.005163769853558544,,,-0.05372592403411965
VASP,-0.024653923214584327,0.022286524325187875,-0.037238586394147,-0.03051604782117138,-0.030151077817236485,-0.07607978116422494,0.01610100411750918,0.04700445282897829,0.005880335849905177,0.021257750731763263,-0.03479219157356934,0.1528714671620173
ADAM15,-0.005831440294619172,-0.0578669056248507,-0.06361020192705304,0.03533364380813374,-0.04805190002574676,-0.021402749661527443,-0.0203394055761293,-0.03529729762567189,-0.04857552478484674,0.035895408657579744,0.04428498444705697,-0.035868720513637584
WNT2,-0.021497030521982465,0.020798902235648176,0.23937982392326002,-0.002152893384050023,-0.012905439618401049,0.07392504973827776,0.013942025116088358,0.016608807340322423,-0.005665178396136186,0.10628530746945823,0.13916016987835744,
CALCB,,0.0029531905559322465,0.0722061183570549,,0.013816607631863612,,-0.014946357019160906,-0.012478821093537233,-0.02432769813339708,,-0.0363715946961667,
OLFM2,0.005649894669505882,0.031169807430160807,0.1318977810631504,0.007095932479450668,0.16365765694205225,0.0075151073314245346,0.16144325714831106,0.10008787098777487,0.05131468789769285,0.22238470617908984,0.19727830718806416,-0.034917692688906064
MFAP2,-0.034721677602305816,-0.041813100843403145,-0.10073895589385039,0.034012509053647694,-0.03124554975032274,-0.037779043285084704,0.03190620583832209,0.06102344290570396,0.06547931018085133,0.061843750067498274,0.08975062803811613,
HLA-C,0.041083566503637495,-0.026802684718414932,-0.2058497864183314,0.046563904312785405,-0.19452147183549642,-0.18406364015466328,-0.014672696934240738,-0.06867259633412742,-0.0027266498563588604,0.12353864055596042,0.05627531497355782,0.04799205220834211
THBS1,-0.0049248442990994104,-0.009240704129359604,0.04510983536694657,0.005588999798786676,0.012775140661122014,-0.036205215983596176,-0.04555059022311357,0.007103584838581638,-0.07419148861272566,-0.21320649036249312,0.07327106209670516,-0.074154615725263
HSPA4,-0.0164974450474252,-0.025743747449746546,-0.014472427230207406,-0.012847809332177267,0.04409791944050941,-0.028663177138676308,0.06853302102553625,-0.005744389667126662,-0.009130281037588667,0.03139327513184998,-0.035248877178053056,-0.05324491883327673
LMAN1,0.014684558973885816,-0.0394886827288567,-0.19991501904822115,0.012263696472286352,-0.08500891150703484,-0.07127903685397545,-0.08573075090395631,-0.13702111768093456,-0.03490023292517841,-0.07676985120383506,-0.03423650535708486,0.017448059042975066
LYPD3,-0.018747721472950646,0.02393091778441582,-0.03729513874208031,0.06818414879320348,-0.032342346885726896,,0.05330454982117757,0.03551140853325988,-0.009137933666265988,-0.024903379148713673,0.019606298956205827,
APOE,0.011489795375295753,-0.02743271559459271,-0.12029229886621273,-0.00970597993352329,-0.20721648487393732,0.03877047710525075,0.08472613018532466,0.005342209437546084,-0.14231338378062255,0.0726901736731487,0.05916693975545512,-0.09414777582292502
SOSTDC1,0.009192726983269275,0.12807660533425583,0.029852937952235523,-0.045686723664669436,0.09189511798832084,0.0447689175022157,0.11535758564662295,0.022613914566644525,0.14620432464772692,0.037554055430687155,0.012058115054693464,0.04393583513220987
ANXA1,0.04940343501569036,-0.03522484478760682,-0.20136595867637186,0.09542158493191465,-0.12923014905295002,-0.1276183112912726,-0.009313783182436013,-0.032474500238976606,-0.07795547283273133,-0.03622756057791834,-0.002525832272249351,0.021935206132184394
WNT2B,-0.008215295492305097,0.09669676353388777,-0.038554430952482024,-0.0068363472258753935,0.04686478910281407,-0.026429554057763274,0.1250330669930033,0.03832126689461724,0.019901411412101548,0.1681438501009537,0.06283804379788704,0.16175483322294995
AMH,0.035991204154165846,-0.03970109621058174,-0.014020376633670803,-0.012952100463332762,,-0.046944349337806536,0.047957022037476475,0.04425148597821756,-0.014980237253998403,0.04424819658238391,0.09418312415869545,
GDF10,-0.014223506105736682,-0.005210735253565176,0.13694569799823944,-0.015577296821251663,0.11642410443158427,0.08389863775961395,0.12009789254879513,0.035180222201342856,0.12250616413521645,0.00830217913776457,0.08638401353821447,0.10911257684442505
EFNB3,-0.020355893670159494,0.1048855918262841,0.14625784622366259,0.005550399428078795,0.0981091841016348,0.14083009826493506,0.1409487779528107,0.004101442799228071,0.10571457751843966,0.18730924778515307,0.1029550876009044,0.22706933535106086
LTB,-0.02422200221420063,-0.01106860506462406,0.04244350351934354,0.0030750469578730857,0.04277256308108701,-0.0299990588873143,0.04579858073941321,0.10004524994916279,0.003464384678547175,0.1197771156193131,-0.020301938834305536,0.024526207420010767
ANGPT2,-0.07033368074128843,0.017399494110603115,-0.1581086391101856,-0.0010598252289355443,0.016551702415579603,-0.0833124980824308,-0.006371704643201844,0.03204313651334635,-0.034926858398939546,-0.020939474980520085,0.0715414819296312,0.026391751168701596
NRTN,,,,,,,,,-0.0013987665302734895,,,0.05063604374810733
ADAM17,0.011620522386986893,-0.02597546295642888,-0.10085786676257974,-0.010644157442453343,0.05874978628101367,0.0006027091110735601,-0.10141488272382694,-0.036542228534099316,0.006787686451949997,0.009369680069255978,0.09473698632678483,0.08576978372734781
