,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
LIF,0.050682590374832,-0.08311934932380917,-0.027915994110268436,-0.03575681902584456,-0.07014326780732251,-0.05140792541207958,-0.07138280256263346,-0.05934130115070894,-0.06799430518989918,-0.01847900476430776,-0.051810773697751,0.08344676243722358,-0.04111644571610528,-0.030573379995219658,-0.07153351101128357,-0.002550940562779695,0.15839762536637886,0.015871837067243162,-0.07187584606022218,
IL17B,-0.036410100972900754,,,0.008910657964015523,,,,-0.05487546319918074,,,,0.07399880245933774,,0.006298338744623112,-0.03387121554109002,0.015978687426826142,,0.03249918757760267,-0.01903444281618669,
MMP1,,-0.0029318840961391466,,-0.01658930878021078,,-0.01872904838296945,,,,,,-0.09123183617474598,,-0.01880348468443574,-0.020515736712758685,-0.044399001412540655,,0.1039262928554334,-0.011698009997498968,
MATN1,0.03457138663500494,-0.04172733741186282,,0.005441640747172906,,,0.06285743000142488,0.015960444599332397,0.038169401090430655,,,-0.016538450294468435,-0.028817281691142876,0.021967495667072078,-0.04250474594269293,0.03325368298905554,,-0.007642341432809853,0.051561031200235356,
ADAM28,-0.044045798689840064,-0.007880303396742106,0.08327126389677825,-0.04748890353041866,0.01344128538623755,-0.03145659100973005,-0.07271577316124345,-0.044341717153516216,0.025686134002697016,0.03773264112945721,-0.13843956563594678,-0.02045596419293863,-0.02817118218305075,0.08194881506092222,0.011541532484606863,0.04842128626059184,0.13457896359436256,0.04439106092902746,0.025985197007659906,-0.007394249419456127
TCN2,0.06304249903516904,-0.03515178143159018,-0.08262031807414687,0.08423048830612324,0.012804071819828206,0.03596808454561129,0.013879815825906501,-0.11617070235840317,0.01700255731164516,0.029308290260287785,-0.08952920498734405,-0.004700234538139863,0.007862570897843998,0.06022770404893236,0.016958019483890592,-0.023084420274399144,0.008106009477858899,-0.029057289615116357,0.0822073479672939,-0.0007304598097325265
THPO,,0.06904314339367415,,,0.04156333665153243,,0.0811169346794429,0.04315789853049171,-0.05611505220912779,-0.0006401140658112234,0.028893223576394747,,0.10541323675048411,,,-0.051248974786651955,,-0.007727918716401914,0.015834195994116063,
CUBN,-0.0683912154915086,0.0023725768432616627,-0.015344135304600479,0.007152314648189528,0.04648316050666693,0.035466209693425385,-0.029622642143523916,-0.05699108525457656,-0.011743804749582774,0.039411110335847675,0.011313299112025589,-0.01166612502594442,-0.039579774804277996,0.09381559638095577,0.08954569018693578,-0.06300794718881174,0.07306995890117693,0.0869132563502687,-0.009970358062376707,
TIMP3,-0.013559544007672791,-0.0115966404912352,0.03160529576629893,-0.00142071266978447,-0.016605097087768198,0.11025885014521007,-0.029862869524747603,-0.11430931845478459,0.005111271730312135,-0.016531040101447354,0.05133318368658096,-0.016275307244164275,0.0076249502549562585,-0.05043260863585283,-0.06449285018502306,-0.20017741159263477,0.032519976597163665,0.023402188076416863,0.024880695181568067,0.021383758691118096
PIGF,0.00978788183326988,0.04859714126188368,-0.02797032195721835,-0.022918643382288304,-0.05806250335841516,-0.03059953865259289,-0.0414335371051334,-0.17074760591376661,0.008260176287380698,0.04299979294613243,0.05004816313736993,0.030831786555324103,-0.05130010366179409,0.07206194050093565,0.1432794041790329,-0.02640723322281404,0.08963648985062975,0.07422101919892822,0.09291758535409249,0.020043024487827667
CRH,,0.008329023473833476,-0.027685568692881007,,0.03925694337834205,0.093839757357382,0.11474289332352622,0.16477100330006939,0.06411768515312459,0.04844277738592172,0.03342855536014319,,0.007899027728836674,0.04388061500346441,0.09288103088906435,0.06518576389982016,0.06727475219041729,0.021060707845310108,-0.029457404714573854,0.11411527834536023
BDNF,0.1293680920114928,-0.0468218866556958,0.0007784829287039179,0.054091598828108337,-0.02635999002328315,-0.007112892971751741,0.01713225435695928,0.25659845129465975,-0.05027357730855677,-0.005192264622879133,0.08225066953588801,-0.025510528230927226,0.040796779824741745,0.07564551271794831,0.04758523097771751,0.07080095664137315,-0.05332138127736996,0.02236806823246431,-0.006492169165186894,0.17655213906896827
CCL5,-0.05723786757399824,-0.004919347714190379,0.049897483232998543,,0.08715321717272284,-0.02313686790268762,-0.001499579081797767,-0.06925111888418818,-0.029155641614125684,-0.01129915671555755,-0.06968916705761727,0.04821285856636147,-0.03909411254405125,-0.002849541804110731,0.08209491114025318,-0.06618220012322193,-0.009858708283031868,0.08984136580815197,0.05045208981513962,
GAD1,0.05947595778442403,0.1385711390984057,0.08426596443149445,0.05737287859765538,-0.0591892477415748,0.14471142853760424,0.18501416213294158,0.2619830056191364,0.11409066737942203,0.03228219120223094,0.3163622290240333,0.037209656792588114,0.3148831317541851,0.00718060114290367,0.0972885245416704,0.030118657710925555,-0.0497903820771578,0.12111819314220985,0.20827794570797395,0.22204004747253053
COL14A1,0.051503980590531094,-0.009226406411227246,-0.024707527823301496,0.014558138693602587,-0.05061971752046063,-0.006300393111112767,0.02207423600110993,-0.033359057617483964,-0.03180493575761224,0.01613120574752032,-0.05244733040971848,-0.04083786164836918,-0.06634388591342583,0.03425606413883074,-0.02108164382802314,-0.12291548668138613,,0.09051564084003633,0.05382986422023336,
HLA-A,-0.10000481666402024,-0.10087869401567107,0.017360525926164234,-0.027152115747542963,0.0839957574062873,-0.14512466880243746,-0.15724352928930255,-0.2172476942494938,-0.06507422094062518,-0.003071268985988202,-0.30439164954804104,0.030722325423711037,-0.28239364748178036,-0.1104582470181974,-0.20716305320557216,-0.2528857511942247,0.04856619276885899,0.06727142216924702,-0.04071987582902711,-0.09404428733948764
CD5L,,-0.012551091415100083,0.011017617908593007,,,,,,,,0.015722867020894912,,,,,,,,,
FGF18,,-0.010121413609253088,,-0.018857417888781373,0.008002766231244155,0.03138101939607453,0.04611597138867618,,-0.0076894393379405125,,,-0.017172387217119,,-0.021835393399899785,0.022507523565663927,0.10422849814148262,,-0.002987714761681379,-0.011432128966971477,
ADM,-0.10407677756775123,-0.05681629885542819,-0.03442945742283955,0.0453081400424366,-0.017890622165504428,-0.11537956951562951,-0.016269248318477782,-0.05910132178296059,-0.10469717309253827,-0.04138639926740081,-0.0634060021173799,-0.054492118134367405,-0.24132301639416634,-0.12970279277696406,-0.19546297293545753,-0.1032033620558108,0.10500829608900433,0.009097678780883035,-0.14999036473571417,0.1238332820603503
CCL15,,0.012322538712238073,,,,,,,,-0.0196403238818572,,,,,,,,-0.020554682847864283,,
GNAI2,9.170756693090454e-06,-0.06913244712615703,-0.03221283740598572,-0.0302261690452166,0.05758242958611132,-0.07553067003060997,-0.15813339502010693,-0.22134362618157893,-0.02910514661349533,-0.004432677922862851,-0.2118569137455702,-0.04788860260350841,-0.1680903685271387,-0.09568951340097552,-0.06254723410076549,-0.14384023474924595,0.004009814110033071,0.05348756750627337,0.018348173455260606,0.020163578343652913
HDC,,,,,,,,-0.10541661055450352,,-0.04057824914282699,,,,,,,,0.026475014537578757,-0.060685322271248135,
COL11A1,,-0.026647050064569692,-0.015009025404432623,0.02621495715302105,0.004850827625675789,-0.05455512241852573,-0.10457544364359911,0.0640680686988938,0.007512102628322918,-0.07632251619730301,0.13136093150762995,-0.013549013229113976,-0.05774185180284336,-0.018090577351313964,-0.0791973799762594,-0.07423361212303363,,-0.026438027790266102,-0.0415313154758819,0.06595093422338534
NUCB2,0.06502565355378635,-0.02791760314165767,0.016935899779535173,0.03834718086538113,-0.023591661563639642,-0.05492842698542967,0.11081401568743911,-0.08625625311526304,-0.08049542186499148,-0.004997286040083489,0.0732552690239633,0.035861529840068365,-0.03518491522021035,-0.09610628113289608,0.04004617831502401,-0.06896793037367469,0.05290373275043596,0.04887094130965901,-0.01793448423978849,0.028232562878378317
FGF16,,,,,,,,,,,,,,,,,,,0.057156037151122906,
CXCL1,0.004333909315172268,0.11710820457616081,0.012899977691047886,-0.0185814035866534,0.01957147234821532,-0.008796494112190129,,0.011524990127036285,0.00600963859271115,-0.038650802263016766,-0.03876877328601545,0.05830571716650053,-0.02222087496452142,-0.04024934149014736,-0.0686418405722497,-0.12557088265569105,-0.04323850022386844,0.08702866410106896,-0.05502815107062826,-0.07505741912830455
VCAN,-0.020629491325844643,-0.024071260099229785,0.021884029264564613,0.006945849534127337,0.008371747527449581,-0.04095361763411614,-0.1497663850349453,-0.21382608020457325,-0.033110502335462984,0.027015192969021037,-0.08231194724064284,0.07799998201870106,-0.24014583380874088,0.012322217597186472,0.14149631127921083,-0.01714478927546663,-0.05601234103931205,-0.04732382099260626,-0.02132651761300599,-0.172212358146149
MMP7,0.017088406937003052,-0.010134980649165584,,,-0.04218128225620025,,0.0004946501978969941,-0.029515759798378595,0.09823731641605894,0.0037883545071213972,-0.01394605235504864,0.045139843580432853,0.016137127585983804,-0.005703389495542771,-0.09207356061324301,-0.19177353303606,,0.06130648862291781,-0.03893609043679833,
PTPN6,-0.01488147848946007,-0.03933097036304255,0.0034419494785161014,-0.07167256763042754,0.052494927025123206,-0.053393280990174485,0.008673608323086158,-0.08343291515297493,0.06098856263065443,-0.03376818063779404,-0.13279332340220346,0.0012044854038408758,-0.07340753476474852,0.06905110884002615,0.06211789023728864,0.008115099535689065,0.022795138031250894,0.10361608094388779,0.026120959792751888,-0.030351921019442986
PTGS2,-0.005717765113793452,-0.04582588993696694,-0.026505686919623326,0.07686078099808281,-0.012001068279765917,-0.10330792407179117,0.03943114452351606,0.2657771293313207,-0.048106778726489476,0.019280131840414796,0.048790166982854634,0.04349979123125271,0.03741122765775879,-0.09637072417782008,-0.13757173755158028,-0.10086713662276942,-0.03552869657847659,0.07287310162727469,-0.12460251921115964,0.10870363931187414
XCL1,,-9.483440681816206e-05,,,0.0018963174390795735,-0.019914930097972263,,,-0.019624288580507562,,0.06384160305007854,-0.03083979326969875,,,,,,,0.020685813736402957,
CD58,0.013334373328220317,-0.022495965151895655,-0.003635493197475321,0.024130589544809414,0.03398530909719722,0.012012605466692914,0.014992482018424584,-0.15952673212294322,-0.02854922831998649,-0.04052314913775216,-0.021200938262280145,0.040215730708368244,-0.08774816883786256,0.007276246281461637,0.020414786197917287,-0.016672436007308906,-0.033209624635489585,0.054707902613218166,0.02923539621566451,0.11059240176640454
TNFSF14,-0.029247616599066144,-0.04147257912222254,-0.0199094028753128,-0.028792558067218782,0.021177942281789396,-0.04844507042691388,,-0.04844852819338703,-0.0006891169926769799,-0.029105049079417265,-0.08323988330056206,,,-0.024032328811210566,-0.00617943252768211,-0.03555104846578863,0.008333217508577745,0.08469368910503801,0.07392330790930984,0.04124458934140662
CNTN4,0.20155283047619793,0.03233762284662106,0.03102213518339682,0.002752966104762847,-0.03455793434156189,0.06606569211813157,0.08725877716692254,0.10445581893437131,0.05232722443842443,0.0710453767056709,0.2930860432632662,,0.1091014617482762,0.032401005056153225,0.12950326822956834,0.028378193187865275,-0.034972502317327875,0.08366739005137219,0.11234686749082555,0.08822831186065647
NTF4,,,,,0.05086936902993904,,,,,,,,,,,,,,,
INSL3,,-0.027209531617950825,,,-0.021217218675544502,,,,0.0021392062267398732,,,,,0.030522269846022982,0.002356389491532238,-0.01686440981736208,,0.08965438715844284,,
BTLA,,,,,-0.033678174045434855,-0.020761977593173372,,,,-0.035393341390611954,,,,,,,,0.06475555093452094,,
MFNG,-0.05901565340434511,0.024896772259220542,0.02534034161441156,0.004650943094875881,-0.02642152898089708,-0.047946068387090236,-0.008680264817431343,-0.06424101980497322,-0.0033808047229944944,0.006919274406542023,-0.08356062438328639,0.05306430608473737,-0.008354914850861107,0.12687200886633188,0.11307874065344081,0.010776003109045485,0.03375702381362611,0.012408158873851346,-0.045475312532516785,0.04834275554501785
ICAM1,-0.036697463744335815,-0.015315213349131052,-0.020676773555696932,0.04677786682323163,0.06775643396542955,-0.0911923183527387,0.005257859351827174,-0.11828016970838201,-0.09263521171144312,0.037904905823588284,-0.050116399809421584,0.026045258547758326,-0.024331762976520937,-0.014783181870909799,-0.05684370142423022,-0.0509959798750463,-0.02783837037047009,0.02688528192663532,-0.055490742301297434,-0.0077730342915328186
PROS1,-0.07552843990994945,-0.0080099686185532,0.019883540232983214,0.03017827378140392,-0.006949796857154066,-0.11622873209373212,-0.14535339105129716,-0.1500793490500797,-0.0606753044182414,-0.030467568002574476,-0.12108691099312235,0.04171836336148019,0.01791577572682359,0.02277921748691698,-0.055152972488116854,-0.16794243201545206,-0.024978559131927404,-0.03550975109037599,-0.09144459795191366,0.06681549148052945
CLCF1,-0.0230228647486577,-0.08886709139279546,-0.014372464062446622,-0.00852051821034607,-0.017349529814609844,-0.0672384976081697,-0.008856426294471573,-0.041460539229576515,-0.08087460778267792,0.011050297191872982,-0.08307135885227772,0.004434686841627997,-0.06769646245328712,-0.030495388450673948,-0.018890560932830928,-0.04522441200608795,-0.03245512896470545,0.03692270279727337,-0.08299988400100279,
PSAP,0.029097570561629774,-0.07783834271847728,0.02880905681315203,-0.018280406456184953,0.07560020331609729,-0.028658871596690234,0.01712174691431951,0.07239927649643259,0.06754623893965452,-0.02288979848600593,-0.09492606948294055,0.015067574718991112,0.29057704166685794,-0.007397842771721484,-0.11109311450175918,-0.14031252062049693,0.04874370535756791,-0.008381277290960104,0.08475067254774032,-0.06344626810707772
EFEMP1,-0.1337483849696217,-0.11138025660883566,-0.009563534720759803,0.05386262260856195,-0.02162684045320675,-0.18789854018459587,-0.06434691678475117,-0.19866096329069302,-0.005275293820597309,-0.01802403884108296,-0.288465814113706,0.07086326508334019,-0.14505167699957905,0.03469506936449215,0.03487086246840567,-0.13913218409821865,0.09246213500150713,-0.06690390619897822,-0.04355750021392236,-0.08494956527158208
C1QTNF1,-0.09176671902937128,-0.06730183509078533,-0.025212817341239868,-0.028177159163703835,-0.03900211100573572,-0.04351930201679026,-0.008561954438276101,-0.12853447138532073,-0.028900738889565347,0.013314152695902129,0.016442763947584284,-0.030035411520249848,-0.09499366021381007,-0.08634757703872321,-0.16377475372151648,-0.1726472201561588,0.10108343872646232,0.03818841419745869,-0.07435415587601485,0.06791519330476127
ALB,0.03196897014807032,-0.04554563749851565,-0.02332192725215269,,0.0017479621412872903,-0.04904159103753742,-0.019556663195850574,-0.041063150924839156,-0.00790194505496258,0.04907599851355651,-0.060562680798104875,-0.01565567815240656,-0.05604233491827688,0.09917272886034292,0.04960471739045115,0.050232474753240504,0.05696875867089848,0.018634349982063668,-0.011696061591758688,0.005855152191858901
CCL13,,,,,,,,,,,,0.07447280422589918,,0.00347560274658235,,-0.10951659920941818,,,,
EFNA3,-0.005353338060860661,0.011526445005625,-0.008585192645111263,-0.0031123362132187845,-0.019288050670404323,0.010082003530805987,0.13193262859120025,0.24329420388984602,0.06962910905728198,0.004642596878755502,0.2691571996378599,-0.02287057883630487,0.04642924681970017,0.1492783659710691,0.03733116871109172,0.18870674760636866,0.020200824654398992,0.09966909831049985,0.12135979742526828,0.29339698984873885
DRAXIN,0.08115184561285815,0.09874387179525147,-0.027016656470510877,-0.002046202999944335,-0.0536793266659316,0.031904813418587634,-0.026517253431799608,-0.1361974731584882,-0.09250289750514673,-0.0008979378435341313,-0.008172095568981408,-0.037239596944063674,-0.1159787721228308,-0.022707272093605256,-0.051536293106596895,0.03519923132516264,0.031009494739542242,0.03810255225284208,0.025513352228135975,0.19622440183284187
RAET1L,,-0.0336778320097519,,,,,,,,0.04586894499248631,,,,,0.04483273186401459,-0.02871771300039989,,,,
NPTX2,0.1400958963419641,0.09185996099438509,-0.010151602709670736,0.0882209224940646,0.04581642065563032,0.17126396072273575,0.13221805664111086,0.23441930681551118,0.12205705596685673,0.050692569825251124,-0.08899025635731746,0.05070257375866933,-0.13344576703735608,-0.004231313706879904,0.04241190844761314,-0.1450307386336752,0.02925065327135202,0.08933564988870815,0.07170903253478296,0.19819196329152328
FGF11,-0.019437905411986128,0.02322404639240002,-0.03945873861519221,0.049165001249507796,0.005305689490146393,-0.05160129850426472,-0.10093725303248939,-0.13287218072711263,-0.007363550971596123,-0.0068735197877617645,0.038904882032020895,-0.05085588795460123,-0.11355781554438146,-0.024049986580145736,-0.0528590242996022,0.011360627420957121,-0.029108245338254554,0.06418287492839767,-0.009992763634692899,-0.027650980883012096
CD59,-0.019340067978059004,0.007716571456887034,0.03385348326315397,0.029965068741533672,0.023322957577235813,0.08978150738683643,0.07356806118544194,0.15964506061135975,0.046827658908516666,-0.027693175227999942,-0.08400077632327328,-0.015514157564452274,0.15529804692476515,-0.01339718592518691,-0.060061720741083686,-0.22114173258186573,0.022979513871956386,0.01579449912078356,0.08951623030289592,0.022185607054726518
COL9A2,-0.04499425030559747,0.04103258222745738,-0.003499592201411738,-0.02077018980758358,-0.021863325518787547,0.008900041624723326,-0.08719274484329062,-0.09164113626058656,-0.00047073411815403196,-0.0030726686842262167,-0.0688730211915978,0.02478432103038283,-0.07313518119308753,0.10687912777481215,0.1651204443010336,0.1334455431159869,-0.004595309667374924,0.03070785488701148,0.028263807389923613,0.10030436876441294
DLL3,0.10857576512833396,0.12417195090927906,-0.04530314343843479,-0.032867272845962844,0.054650087666890695,0.021248655400537143,-0.10418703237981843,-0.018700759998729864,0.04870218048769871,0.03283761030168982,0.1374237308087854,-0.000848540598924806,-0.04804252785894798,0.12022904510333171,0.20553621058747035,0.22391411796360214,0.10349805606474499,0.041580220476063974,0.029457969690305424,0.030236373445985017
FGF5,,,,,,,,-0.017152659687354698,,,0.04639456607796922,-0.03777066809449763,,,,,,-0.022944021347963382,0.021406163966821396,
LIN7C,0.010858357625781176,0.01939474376879096,0.03359734598310271,0.02081581204097812,0.013747407332978254,-0.03235079696385172,-0.02646833782576144,-0.07903442597864799,0.024645623642855545,-0.0012152181962180434,0.13042888261665253,0.05413136913770568,-0.030496485475194533,0.09649070358310943,0.147445310854781,0.08401728830411491,0.07111524099484602,0.011963304054562675,0.08110994779995562,0.07567466318043124
GDF7,0.0732501224888702,0.014069654037483784,-0.02601983364032197,,0.04696863943877129,,0.005719335357421335,-0.023692724303579465,-0.00786426042590483,0.047503451477569285,0.13018268699603688,,,,0.04781043406244332,0.027641882515448694,,0.07394428701296953,0.015919814666012527,
PSPN,0.0014166360702022526,-0.055444717946199575,0.039255174585686656,-0.03351204627266848,0.03798445591827906,-0.045732634387582086,0.05096400522914962,-0.015318094065514954,-0.0338637834914731,0.05163384468129115,0.09828864828385804,-0.03740479083158398,-0.047726419092313316,0.007701552116383484,0.0027881628202064707,0.022457191574299096,0.03898666329534126,0.033786822139500135,0.013797925806226028,0.030254499136947586
ANGPT1,-0.04693238318681033,0.05612739468197303,0.0955169200739303,-0.022156093504175196,-0.034707101975484704,-0.011624510438810574,-0.001244831950297459,-0.17640821611887203,0.053782949871500015,-0.02821071309341592,-0.06887441099363369,-0.04420237768180095,-0.015184388764814379,0.01784166602303925,-0.02212789546112167,-0.033404675968399536,0.09739556584318142,0.07183694572794364,0.002385697293317433,0.05021864528090915
PNOC,0.09372412100697385,0.07957389782354507,0.0031816776819685215,0.005371670734106025,0.0014120511953260413,0.18762645446609152,0.20659873335504375,0.21484916211784122,0.11942687146883689,0.04112818988747108,0.19147543275829373,-0.01565567815240656,0.08470024150246803,,-0.022573182583688293,-0.01510652278175205,0.0642877698716665,0.009897144493998948,0.16149108312481442,0.11948691652896938
L1CAM,0.107268509094053,0.06542904618262138,0.010216410397409342,-0.029992040005122574,-0.030637271788099784,0.03984493553471348,0.14449959724486722,0.23748402924002418,0.17819797096890705,0.060273745231630885,0.2880665892699144,0.06928636358501847,0.3922451826243723,0.06361507234963391,-0.06018090213794081,0.09084746633271314,0.014525994254145148,-0.011783020728444869,0.18773600502518198,0.17183140511322922
APOA1,-0.020853024941930427,0.07932246702640236,0.011997724069124511,-0.0445099671909305,0.02078284515317998,0.045147893176266995,0.06802414257680736,-0.041436899691117975,-0.039767034070047946,-0.005232816842962724,0.04693353290498711,0.036064789717557104,-0.010048582715025475,0.01452494600974045,0.06545098448250734,-0.01609124831376244,,0.1056396342942481,-0.022500128139508697,0.0816192015827228
PSEN1,-0.009799358446867298,0.03323103515690995,0.052927156342665406,-0.048930468964655575,0.014892623883694243,0.03474914469146837,-0.030701071308558727,-0.03214771445468964,0.0031021213582087034,0.01854881782631593,-0.16309223425012026,-0.0018366310925339848,-0.14607701382863242,0.03112788702260885,-0.003625978503943965,-0.001489782954411009,-0.0010580501800269556,-0.048835516509591274,-0.0502491102839915,-0.11408007024142246
CALM2,0.08457255844049105,0.12651316366494117,0.002170650196203831,-0.015858614002100275,0.00764826425188577,0.1542871037161181,0.20343718670248837,0.19848607868966842,0.14963610480207523,0.0766802172819313,0.31879236461122407,0.0034648905026843308,0.28706543557838193,0.15336479621317825,0.1759996383208475,0.1821331505063735,-0.0011960520494201639,0.006905293341917937,0.1777435828546056,0.004166205146550794
CLEC2B,0.0025570758166225385,-0.023663890967435063,0.0003785856132195959,0.023531267577271572,0.041967286977279986,-0.04500432281122092,0.02362345748011673,-0.16640451856345906,-0.0012221832208369444,0.046119616242634366,-0.033724655763613706,0.02360433012134778,-0.02756434404624289,0.048156391013334944,-0.0498584311563605,-0.0604223916071299,-0.010911419895830882,0.0536065107071031,-0.0542731823048988,0.04196812047008543
NTNG1,0.08348952138732445,0.03101737909797303,0.0682383484710414,,0.021482360125309755,0.0522611018886968,0.08729992151789943,-0.015041243793068442,0.002291873611173449,-0.005752224136103294,0.08224976004091801,-0.025655136215130634,0.18041639120472336,0.1104633171345132,0.1380774455774762,0.06106183717467821,-0.024327529233225845,0.09267045576884612,-0.04303570070258745,0.09709219238412752
LRIG1,-0.08400851087091125,0.04731140364674619,0.02847185419662511,0.009420468626295269,0.06276235418924316,-0.016329980402800974,-0.13038053468063576,-0.1257627058889183,-0.07307488838633631,0.011780462629241099,-0.10235373518915578,-0.011173914345002454,-0.13558662106237468,0.12976303390498628,0.18931700053117864,0.13796813545240474,-0.0018003382738467173,0.014822297506584453,0.008980870390545828,-0.01050244417907259
CPAMD8,,-0.04739116571376,,,-0.02509618377872666,-0.025285250674946,0.016362637275576786,-0.0018095709247997293,0.03404218541008626,0.025572154082661818,-0.05159632181739646,,0.06178073836369988,,-0.011565733985542084,,-0.004820921420264206,0.03536442683125171,-0.01708320616153498,-0.0783684251967942
GHRL,,-0.008843455525981913,-0.03300334891451899,,0.0405384530797246,-0.04282243236563689,0.04606026613186922,0.007331433570403255,-0.045153225914215674,-0.03442886254788364,-0.02462323934149708,,-0.027686932926475283,,,-0.01658294449733772,,0.023935575081904477,-0.012483685131100708,
NPY,-0.009721539218799794,0.054213187505013624,0.025482890587998724,-0.017436608995144605,-0.02201085650894087,0.09599469164703225,0.09862532660431537,0.1955884307864792,0.002030191052763731,0.008632339936860712,0.04432774975037846,,0.08726317052971659,-0.005299441474997087,-0.015075753017949835,-0.01692241231844535,-0.040932305744768506,0.04908837873939019,0.06670674856939247,-0.12764823780521625
MMP2,0.01727987885892202,0.042734083482912515,-0.06315162842400261,-0.0034415061934856875,0.03867637778327275,-0.022192907334514327,-0.043786387134367506,-0.16952832517743985,0.02459342991039331,0.008875472592538227,-0.05854614924014986,-0.05967567814094681,-0.24004213045040906,0.042142760172696345,0.06444368323416176,-0.03244441254855528,0.18180413183966274,0.05353500122068359,0.019070456563624803,0.08137504666076391
LHB,,,,,0.12663195598835156,,,,,,,,,,,,,,,
PPY,,-0.04401636059004249,,,0.08474171645713872,,,,-0.03257110115884498,,,-0.014480804167969935,,0.022930792836831738,-0.10377533641693844,-0.055635716385423584,,0.09353556944019427,0.006001533174539175,
ALKAL2,0.02858524902872479,-0.045754989378264596,-0.02088517959243786,,-0.021539334413734786,,0.017915701131751186,-0.002349142804939517,0.028813076914812368,-0.012582536232419004,-0.11922709864246903,-0.03691912085231021,-0.08256052960168296,0.015000665291536992,0.01586095721237178,0.11388603021355066,,0.08432638860607714,-0.09446177225239936,-0.08129139776171766
CSF1,-0.08669678467991625,-0.056239400230154245,-0.0022162922731578942,-0.001315661886044093,0.04699946906407499,-0.09005117242242804,-0.031092685869996636,-0.08965484132072855,-0.06354043968159145,-0.047838509224107005,-0.08915438786822243,0.10417844422060171,-0.11138243797139394,-0.010919068470922303,0.0015835232045887232,-0.04810253959493492,-0.009180172964895952,0.010955194728325256,-0.017717158977956865,-0.06038815059546981
SEMA4C,-0.0025409687386971948,0.03066858909955276,-0.0032549995065722574,0.023123297943080184,-0.009198605312245117,0.01795098745359754,0.0014090867984942802,-0.04601002932135848,-0.015579332583191252,-0.023322973322999065,0.028645532800761323,0.029671310029469065,-0.08649088038464416,0.07214779519001492,0.014475853659618981,0.032056862293307474,-0.03970469137883034,0.08308705609729554,0.11251972164234463,0.014978776174917338
BMP8A,,,,,,,,,,,,,,,,,,0.054252945734971185,,
ICAM2,0.07973568933810686,0.026847681208859574,0.001578351439583721,0.08166775380941114,-0.008632973704572729,0.07321631575750052,0.02038563585808105,-0.011488961369928923,-0.00250776369590179,0.02660286985993662,0.054638653444388376,0.05543185977762773,0.06587767155565014,0.07991960073320487,0.09315566674234359,-0.01274450495457948,-0.014158453466101706,0.059301363931064,0.05853576486697427,0.011049750116923577
SYTL3,-0.025100768056284726,-0.0472268651060416,-0.008533120966993588,-0.010213871771135682,0.020667629579184495,-0.04564167965850028,-0.04734134651854958,-0.12972356912720762,-0.027653279549748395,0.010813595048291557,-0.02270954713978285,-0.0025075391114390074,-0.023136610522171197,-0.07053970307963006,0.04138817013123952,0.014042066311407654,0.1346640955660857,0.004111733231791781,-0.0482298894540708,
IL1A,-0.040197146930912815,-0.01699845085903848,-0.041673541813422636,-0.05056759644576332,-0.01957581471950635,-0.013971956495459162,-0.032155053711546845,-0.03965486454343424,-0.1171001577538346,-0.02668847655069728,-0.06472958602834246,,-0.013333351075696224,-0.018959166425322277,-0.03584192657484421,-0.036448675585942364,-0.009426840313283245,0.015942847511781304,-0.06346623427549747,0.06314652871120899
HLA-G,0.0911430823166552,-0.0038163553839762154,,,-0.02308509569042515,,-0.030704061322550824,,,,,,,0.01667914306658755,-0.050635555964239125,0.07051494084097835,,,,
PGF,-0.008080095053820572,-0.03949847149664056,0.010610801062862813,-0.08775727197067562,0.025662920343125346,-0.0653636632947341,-0.017544527631800543,-0.1432945104105651,-0.04927140574051292,0.011995317256770818,-0.004864915888676322,0.06220586086114728,-0.11975149698722236,0.05213373908873433,0.10130592202292918,-0.04913279765711193,-0.011689259111823933,0.0933633667421374,-0.028263112273123604,0.047332814928613284
LGALS8,-0.020332313121668645,0.02757836697709374,-0.02000456837810179,0.020430812042463647,0.07703840792194613,-0.006550311923525839,0.09703640147971304,-0.026337606164207664,0.03286417509401174,0.018948525050177394,0.15656992305715442,-0.027747251318408744,0.1446537345547835,0.005599970587648976,-0.029041076186823916,0.0824283673292092,0.04564150270630346,0.08163282829099329,0.09687749089580856,0.09742921230848407
DKK3,0.08681468245481412,0.16663295302904943,0.08579093379907358,0.0005193834407131539,-0.027687577067264237,0.1353026207511317,0.13455521703969223,0.24240093654092723,0.09279110244938267,0.05837550722170842,0.32025189230425394,-0.05000947442568801,0.3099709886033659,0.0844523987994957,0.12108751976077567,-0.01069504337656318,0.053749441691352755,0.06950922032929119,0.20695699544493618,0.13662018292231012
COL16A1,-0.08018837743511087,0.1212626593067627,-0.03278551603154032,-0.010150903230467153,0.004628161074918822,0.0038477783048243707,-0.002103862346732928,-0.06595716649933712,-0.027000093179114937,0.06151755675826947,0.0408325549091628,0.032069555301816675,-0.2258315132159265,-0.005291501347700985,-0.02536202010223638,0.01642599922636675,0.07526809529309555,0.05793724196571536,0.07286968403210357,0.08684412646770415
