,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF334,ZH8812bulk,ZH916bulk
SERPING1,0.02971176941927188,-0.05536244786954335,-0.017236722435629515,0.012981634631349732,0.10629507044620998,0.0047674689035576935,-0.03729936029746843,-0.10750224829747294,-0.013894464797996183
AZGP1,-0.0372564251039787,-0.05051768065197061,-0.038277084489614734,0.04523234131140632,0.03774947352682958,-0.020219293025089465,0.036938069728085936,-0.1079535201679565,0.012410667496252473
INHA,-0.02512133175351151,-0.02056317456482375,-0.02107045622280444,-0.01835172015469268,-0.012563083495097912,-0.0161449450670803,0.015229716779444924,-0.018834957381855966,0.020673955097542697
SEMA3G,-0.00021620741235874,0.01238956590767447,-0.027884471372262822,-0.024611229476879926,0.0030660437808360504,-0.019719301159903068,0.03488975471900763,-0.017376694043780644,0.13259898880246185
COL6A1,0.04528336117106238,0.04245017693616521,0.029165882985479074,0.0024619447719853066,-0.0708654739542061,0.01657991395677604,-0.06697760601310507,-0.03736304442784028,-0.015221006526860698
FGF17,-0.01797813232456414,-0.018396699410467208,-0.022289540726181716,0.02198913299964348,-0.018639485248348096,-0.02046531424612474,-0.013230357649059974,,-0.03460676253916186
TNFSF8,-0.015913283308969593,-0.012502866005814746,,0.11292200699378378,-0.01628760688770969,,,-0.016864635340608676,0.03344061907979113
FGF20,0.09243083645009267,-0.011506238309407156,0.03878991241085251,-0.01945560166918205,-0.029190507358634987,-0.02102972419345899,-0.012166840808654813,0.04184457981209814,-0.018983011008054808
ICAM3,0.009135115393851086,0.00034795478027223515,0.04607670160336698,-0.01084170077529189,-0.04600171584643139,0.012604325844624394,-0.04014320020041164,-0.025995027093972178,0.0634225944173759
LAMA4,-0.018979675918051494,-0.0198102965048101,0.0396377795718182,-0.01838723950342994,0.00014575508399259913,0.024593518727770197,0.03956035968308343,-0.04203628254966115,0.005809615212876628
DLL4,-0.03078198634142475,0.011903990454542747,0.0037575113521058174,0.0052055528922806925,-0.023495208244928803,-0.014673565144819604,-0.025795109105675028,-0.02862476175419546,0.029914984552457072
SEMA3A,-0.007656504569924419,0.015247463395630252,-0.015957940192340484,-0.028132445427275516,-0.028329591875720223,-0.021341826412089447,0.04954386090587407,0.019500464329634797,-0.06629332027636496
RLN2,0.002382639799865785,-0.012617801608967331,0.029083959983432116,-0.015511372021983435,-0.016590961458704496,0.03294075744582112,-0.009585544092866324,0.047877286936809725,0.11347949757728758
C5,0.00973795253841856,0.003615389534429254,-0.0007507785856696802,0.06336492041113931,0.040594816766521234,-0.01010754320426097,0.023555216624186345,-0.015607877272961356,0.036173379030726864
COMP,,,,,,,,-0.020195853037963455,
EDN2,,,,-0.01650781081340723,-0.020146956072995173,,0.030784398756675026,,
C1QA,0.021802213470810947,0.05550981123326675,0.0037726402067336197,-0.026802336744050404,0.07494972370798916,0.04130941393948261,0.003221059223166539,-0.09911742253216974,-0.02711082815814093
UTS2B,-0.019440087986291713,-0.01261780153647661,-0.01221318885974041,,-0.014341102056080395,-0.02556755493168806,,,
COL9A3,0.03130037908618879,-0.028952796167046185,-0.010090481478277133,0.012958493204824364,-0.06320530926727966,-0.032701283207037475,-0.06360589506613896,0.03915020761123013,0.0501030231050752
DLK1,,-0.007147821599026802,0.044453384472652104,,0.0363251731238529,,,,0.04196726403205054
HGF,-0.0024014518352031013,0.006736211403156769,-0.0375178750343058,0.0013784909493362286,0.022560138145657035,-0.016762012106111022,-0.014599848971991434,-0.05845940432996275,0.003844943971092309
P4HB,-0.0020798584488727176,-0.03389086437210173,-0.001684103468632211,-0.021601684428042486,-0.03989736257811147,0.03177000777813563,-0.025634366273281993,-0.12524227784945788,-0.04278157537684215
ADCYAP1,-0.024150032435974512,-0.0007788344548722948,0.006731554295960037,-0.0274900667438431,-0.027501308917806416,-0.02005382957501314,0.10705096887431179,-0.03400355932562623,-0.04595786610547798
GREM1,-0.0030211502262002237,-0.010905736286881776,0.035077447079260866,-0.03709277282509159,-0.012470996099877257,-0.0118986025071649,-0.03256101061785211,0.09071802872216159,0.08490265601698607
EGF,0.001095904823596008,-0.057120231426871816,-0.019545628627669405,0.029293877506810513,-0.017665204883662154,-0.018238190308200078,-0.017446751113991115,-0.0218662080765123,0.04265857751383907
VEGFB,0.013936809577386591,-0.07486013861184736,0.007846786034037672,0.051124673353668985,-0.00647019053094956,0.04454239484543033,-0.05279339929505153,-0.023946017367306,0.015278474039310022
FARP2,0.035023802164023295,0.04753211459929044,0.053390191545174784,-0.010241974128940557,-0.04811802800747455,0.031370141917799674,0.07387265813429755,-0.05787674756243109,-0.03464237473287254
BMP3,,,-0.019054964844191453,,,-0.00863096002510726,,,
IHH,,,,,,0.041548631158521594,,,
LAMA2,0.06246034024127497,-0.011377570893804404,0.026573524703962115,-0.030722123828789513,-0.05974121676013674,-0.024205522508119286,-0.037165311114515515,-0.014410887783463947,0.032489590017516286
SERPINC1,,,,,0.02086515000265816,,,,
NRG1,0.024246719728584214,-0.022066556170529265,0.011390117019552557,-0.026602571946640532,0.016850583136478015,-0.03126525316144242,0.017549186886063318,,0.001580886448609659
SPINK1,,-0.024976166160826898,,,,,-0.009585544092866324,,-0.022522558710832637
EFEMP2,0.016807999145677165,0.024897027146366067,-0.05480412195302702,-0.030124238115776733,-0.02135655340540929,-0.02774533210663505,-0.08129328458027134,-0.07289092328340253,0.00045056856358396393
SELPLG,0.0403488864427338,0.005502581235063535,0.1157844638369832,-0.027044295244343083,-0.05842796358680586,-0.03764220738117972,-0.005719354517052125,0.046304227495777533,0.06482669977032875
GDF6,,-0.014135109390748248,-0.024372359522596518,-0.015511373695197896,,,,,
HLA-E,0.030806892862097496,0.026795079322023074,0.019581416491199634,-0.01674888022754271,0.07566207356909437,-0.06345990277215509,0.0011544575595254624,-0.05980635538549022,-0.03533357311174984
PTN,-0.05306508960179372,0.045852691393090034,-0.003953651591398833,0.0160103576680363,-0.06594878932926747,0.04251998100107313,-0.0493079433100187,-0.1381306352859718,0.041737442125045994
CD274,-0.017972546642158083,-0.04265190130167924,-0.027247850360945645,-0.002303860566057808,0.02780307860030791,0.06777069555627047,-0.01577532507960187,-0.045964898948454694,-0.026448955820337496
FGF10,,,,,,-0.013293793337633676,,,
CD14,0.021737485149358124,-0.043862645930116594,0.053975248997899065,-0.06337333650364677,0.030684432803416022,-0.0055475759226810105,-0.06870734910396296,-0.08867468529745746,-0.05392551011358092
SFTPD,0.03239939276025703,,0.012021868290898845,,-0.004724699810640855,0.02778016954363524,-0.016207240768054472,-0.02245302366565411,0.028307687599966276
SLIT1,0.03711349942962805,0.059479544310107324,-0.01094200434175311,-0.04567132997246713,0.060525134549004746,0.012549830016750798,0.007809754532520203,-0.04813055301278338,0.029682071227738863
LPA,,,-0.012213191921635532,,,,,,
CNTF,,-0.009945694631777309,,-0.01622883624726737,0.02821170855794136,-0.011898601478796752,-0.011129839604704761,0.1004727938611427,
BST1,-0.007893139999245043,-0.015750122711078444,-0.019666601655169796,-0.011655990230891353,0.034815172838035785,0.028757656424159783,0.023356387443570763,-0.03205257773383766,0.03271232558035042
AGTRAP,0.05079069341099593,-0.00382437017016584,0.030665379166333457,0.03539199870791669,0.006988519402723123,-0.03939407760899098,-0.006977110026112413,0.007847579717025736,0.034145279487764815
LAMC1,-0.042220127431037105,-0.019418942147746112,-0.0029976096433981573,-0.012886300961096607,-0.05494263234565678,-0.005883067686145076,-0.03713778334003178,-0.11470738335784501,-0.0250867456958136
COL6A3,0.0006545465004947199,-0.026634039215754093,0.08584854001700024,-0.004031866512639515,-0.02711738947845803,-0.03281428991858438,0.027294647944913816,-0.04855918545222699,-0.0005720028975802999
FN1,0.0692454383249661,-0.00702323391319936,0.04665473100781018,0.007869941791764047,-0.06710842528787347,0.0074643953173133566,-0.007185657531534505,-0.08828057787261451,-0.06357558225944213
MIF,0.053191346769828333,-0.05502746974954853,-0.0257704624659969,-0.017278362151952647,-0.051016901303109256,0.022329879348777275,-0.007033243834848895,0.10716588944230512,-0.0496179184398281
JAG1,0.013635519283176904,0.01399983058375382,-0.013954166746640422,-0.028658907095247044,-0.04128915483709635,0.002098202339783421,-0.07792726267251192,-0.0325626064103864,-0.049235908623324276
NID2,-0.029822681125992283,-0.050009664343256766,-0.009679626849567712,-0.00015787550365521324,-0.0021145937257397514,-0.0004157864412102868,-0.009517981298569086,-0.05537207705947371,-0.0025731986301419664
EFNB1,-0.02314337749572667,-9.150176906788009e-05,0.04319861546464822,0.05151170516329355,0.012423148029618086,-0.05225429265711901,-0.028756759203756182,-0.08651916572531941,-0.009934913117814201
COL4A2,-0.037049209662483054,0.010475645766545106,0.05539378051644107,-0.032487465455284185,-0.0759511441715983,-0.03978016147687755,-0.05818755558848147,-0.10339796421839093,0.03285004227842687
SPP1,0.03296584634607921,-0.06997145948442386,0.014867205788720108,-0.0017068111293546448,0.0008857289786876212,0.03775449262124578,-0.02700961475856563,-0.07411674708460257,-0.08794296493268863
PODXL2,-0.014259344110354647,-0.019087502235331278,-0.04488596379275062,0.015018137799650534,-0.0003649204899733011,0.05716030106175094,-0.026790977667829705,0.01845240080838056,0.008838285825481688
IFNE,,,,,,0.02967302176287523,,,
FGF9,0.02029160739265907,-0.027231638870459346,0.0081805305183125,0.006264223976729662,-0.008122912743212413,0.03102546798403591,0.06219102446625407,,-0.0015367939952227573
ITIH2,,-0.013287831972151802,-0.019423989721300786,-0.015801948766521263,,0.028785743502308003,-0.015599611960986262,-0.05075186674448885,0.04007895061317021
ADAM10,0.02718257718362466,-0.025361402323051292,-0.01389418578882585,-0.02807826289274234,0.021085162195621513,-0.05617707964044989,-0.0073113665887583005,0.02833075242231383,-0.02926164712043441
CFH,-0.016790364446202525,-0.025289279081870883,0.023625307880304102,0.027613276204067814,-0.01087691645041735,0.003319376361814419,-0.024669143114228975,-0.038621520891221374,0.009465546342043947
COL4A5,-0.015819588542831442,0.019510189204239175,0.004467187224868166,-0.0464164417215335,-0.07465423061735203,-0.001727625905725951,-0.04286142812121793,-0.04208201164299568,0.004749517472185963
LTBP3,0.034825562313253546,0.015093408925065999,0.0022811130729135385,-0.029823232400431592,-0.026217343812546826,0.0187985676560344,-0.04870706806800546,-0.11422833660009112,-0.002948207460534003
GNB3,-0.003207073157798028,-0.03354051521609736,-0.012922953414985767,-0.02991772051351343,-0.025330398542089787,-0.017596475435317813,-0.03537337689363556,-0.029689791864272046,0.014325680726157248
COL6A2,-0.04033791297123087,-0.0028662348592588443,-0.0014636555166568786,-0.0028053833987088978,-0.07161347643470274,0.006975557355141135,0.0005779785774067375,-0.025734346595911495,-0.03015078450333578
PLG,,,,,,,-0.02967038421409882,,
GDF9,-0.003545264590452758,0.012519275833123645,-0.02477131868374388,0.022476625948971776,-0.009596155033362995,-0.018238190211128432,-0.033711350325967615,-0.025510477286924994,-0.03525421427198671
NCAM1,-0.0420119896038629,0.016229842865501033,-0.015485658619620715,-0.007800058990946401,0.10143490130837114,0.011186834555401324,0.008063351753599825,0.07341966763801784,-0.03231166726762464
APOC2,0.01409944917297323,0.002572303733409444,-0.0369756462264895,-0.010687210695050572,0.059293701960307525,0.011343279134077539,0.015637139361240567,-0.05238694692915546,0.058763122774800114
BST2,0.03982545051156299,-0.002776329049836408,0.03811635971004887,0.037813568900358106,0.06869759798372115,-0.04730605989445647,-0.030513307745054306,-0.10876238222276326,-0.01996648610451395
COL5A1,-0.03882046804386253,-0.05009888416465363,0.001117350668988401,0.08053962492173357,-0.07189107318251929,-0.021968387704941007,-0.011949856859346932,-0.025883271226465623,-0.016918550286687095
CALM3,0.02926332393661432,0.0027954370605497137,0.023471029593878905,-0.010600423428880543,0.04468301469011669,-0.023279392593141827,0.010128704881997712,0.07905550278992546,0.02737887015997765
THBS2,-0.037223200797100585,-0.0305109958942556,0.014757177670122142,-0.006574321708188126,-0.001629659240380645,-0.054094904582845084,-0.059865157594498876,0.024281884852798374,0.09319678567896177
SERPINE2,-0.06052960691978385,-0.024486822391895178,-0.021773309259948925,0.016682072622086944,-0.03162679900616574,0.034195573796863964,0.04027983736946424,-0.05330502908163363,-0.042811782451036375
EFNB2,0.10567612621081027,0.04525003192145204,0.06723110807284369,-0.035434517694793714,-0.06466121928754683,0.007332193495719043,-0.027833212603406682,0.00359304199730193,-0.030867002594709578
PROK1,-0.020805341393923232,-0.011393138831750887,-0.017643353522677357,,-0.021129723514740528,,,-0.017376683938811362,-0.025433025421652038
LACRT,,,,,,-0.01683640040401981,,,
MMP9,-0.01615514457562784,-0.01905093126626763,0.08421584402274201,0.025992604745929536,0.02871439054799321,,-0.007750504043513486,-0.046552845338024604,-0.01507165156315581
DMP1,,,,,,,,,0.07031204192687815
NPPA,-0.041243055093892186,0.058980160894718345,-0.03392968543025592,-0.0215119781222538,0.06016355098059856,0.02133045468226501,0.0441519271204269,0.08841726385628906,-0.032019337114777426
APOB,-0.01639358824690104,,,-0.012443412518819388,-0.026532690524571422,-0.012423088313622273,,0.087601430822839,-0.02543302502232715
C4B,-0.018826657212829848,-0.01696671239745622,,,-0.0171825473053731,,-0.01662931135341546,-0.019298353676349835,
NTNG2,-0.01341947049417463,0.04601533287363307,-0.00579976370248755,0.006705933733827661,-0.022745613162944392,-0.023216853693857186,0.026788048131290185,-0.06586272494988123,0.0333953360788951
LAMA1,-0.04073293924447953,-0.046369207770407414,0.02310187725385646,-0.03671785421648718,0.0047388781653182575,0.0010427533838458921,-0.018538983614995376,0.01566152165712553,0.056119320904021955
UCN,-0.01629332830873554,-0.019624586027432934,-0.022397546444254478,-0.020846049856345118,-0.006768576039748199,-0.01759647882842744,-0.02538146158622795,-0.007019498481544307,0.02602029457363303
ARTN,,0.10739607880040748,-0.0014551525313470234,-0.018849912995398673,-0.008885853733464222,,-0.011129840378742775,-0.02404458607924614,-0.02246401336987928
PDGFD,-0.003553189053933083,-0.011898572111009911,0.003924409891642874,0.003460215979998763,0.025088331234260068,-0.018507137314163292,-0.028234370778550403,-0.07186741063093284,-0.00012778614531337075
EDN1,-0.017896077773056848,-0.04023746790343958,0.029346479848262882,-0.00835683024474276,-0.000998033586190576,-0.0031424759962304255,-0.047879115814086305,-0.04862226702009318,0.04313393155097269
ARPC5,0.010862004799494956,-0.033438280742525625,0.0018245533078896858,0.03957058751569192,-0.024735719976542475,0.04650351175317404,-0.012371136903934099,0.02013171271805814,-0.0642954184960448
GSTO1,0.062391435557740564,0.003344318267108864,0.04676737716990951,0.030040161188298293,-0.012700838802881921,-0.0025389822720122534,0.04429521706736686,0.006944806447933813,-0.0013307369564780761
PROK2,,,,,,0.038220480806164525,,,
SYK,-0.0004413449244975244,0.06808163182116952,0.05619014388575085,-0.05105647162733202,0.030601620633202636,0.03185152757073296,-0.001021709192775724,0.04675460294668874,-0.008230147358038993
ST6GAL1,-0.022627124754477788,0.0019451036126896977,0.03307924565687651,0.015249056677954726,0.052900715743761435,0.014568572776370583,-0.043888097961189323,0.02979470193336031,0.013336263341737915
WNT3,-0.030777749034591472,-0.006603050047995233,0.07285217239008154,-0.031127332223726562,0.00217214100360036,-0.02382973370619789,0.03183570783933769,0.0009752822248856355,0.013169548687070641
HSP90B1,-0.036918454194031725,-0.01323145495964937,-0.0031265660067713694,0.00482767230266072,-0.0036159197928890023,0.008896299510351122,-0.09388772377549923,-0.026487427882700577,-0.049742323721502085
ZP3,-0.0165590696827505,0.005427772704557984,-0.025165076855210956,0.031503409253241084,0.00654470122034496,-0.01242308941922848,-0.018987718139853626,-0.02840855590702061,0.06517056450853426
ANGPT4,-0.022969946933304144,,,,,,,-0.024044585003682832,
NRG2,0.08189452230075932,0.04618559722151553,-0.029644664269441002,-0.030357472515306082,-0.012698929066646434,-0.01419881086572834,-0.006097293978012933,-0.07995073924795572,0.1658579389812949
MELTF,-0.021285404463249644,0.02552930513184951,0.03602695854735476,0.03028798195455502,-0.01826899596572302,-0.02904963384206438,-0.025945752163911852,-0.04839553849583187,-0.0468289446391148
NLGN1,-0.007442516497153922,0.08157925425259308,0.01969661029250956,0.0018112238653088845,0.0004198152713948201,-0.0267581544604629,-0.004720638062357103,-0.025910454140489682,0.015224902718179686
SLIT3,0.028123769012042846,-0.023292027017764377,-3.798300642736407e-05,0.0038890887915684846,0.02660272223061786,-0.003738083366002174,0.003237670941078538,-0.024418213041467345,0.014342773805270525
CCL8,0.02791439278557535,-0.030786170828705283,-0.02107045598688725,0.007586007390731576,0.007776104371770412,-0.011210309834239863,-0.010384920010621662,,-0.004627278143152716
S100A4,-0.040507109725570964,-0.05435137555360094,-0.01105714975248201,-0.031589494325409154,0.042614680801337276,0.022512558457627067,-0.028275541911865813,-0.0531129282578133,-0.04151370443746281
TNFSF13B,-0.0362288973037229,0.004018856248385068,-0.014551272698408863,-0.019613548054308136,0.09465327418398113,-0.011122417303593129,-0.027964541313689636,-0.03970527153296632,0.048131270096753595
HSPG2,-0.023357008766463606,-0.03564742707955626,0.009054104533862505,-0.001505901170995668,-0.049658579768095554,0.02407459026202041,-0.009824027084538833,-0.10868389376038116,0.016849800244505806
FAM3C,0.04461667554882107,0.025051982309890808,-0.007325139306850347,-0.0071673895896049574,0.047204151535824135,-0.03375511137393737,-0.005436423021156422,-0.04550153612478561,-0.029291769632731186
FLT3LG,0.03381334185176716,0.0007181245151627228,0.00402780437847647,-0.015975412478110143,0.03499737883194277,-0.039398151579093425,-0.03147157506066256,0.022070645004124596,0.011699557670528068
A2M,0.026112587612778078,0.036761957895318303,0.0039915146427190375,0.06323982740422666,-0.07013442223303983,-0.03715937798270668,0.0024669905488804117,-0.09741301586236611,-0.03790468209415781
VCL,-0.023585827959375343,-0.06783691044354345,0.018574082288601492,0.003507744437888485,0.0018442713213108715,-1.532241927149705e-05,-0.03393200782794472,-0.06650789527953073,-0.02677671796696349
FGF2,-0.02752856373623592,-0.005980235316135759,0.06970539363009004,-0.022154387702227493,-0.0540810686053626,0.04291320493402879,-0.009726201162666844,-0.003053985270881368,-0.015081150790088335
AGRP,,0.008180913107345074,0.19397092101836227,,-0.015504782250972175,,,,-0.018983006318655092
CNTN3,-0.01686078690653969,-0.011098393699151148,-0.04340784726569775,-0.03881331482070569,-0.0026038595292048345,0.0295033200243879,-0.008710142072672594,-0.0272468141009511,-0.018326928200971624
RNASE2,-0.015834873884504778,-0.02860126965867595,0.00734387700733445,-0.015732812817514208,0.06645510349571274,0.015526928223182777,-0.0328496165307968,-0.03868760929912191,-0.07220652120419295
ADM2,-0.027996897437998963,-0.015228933046365646,,,,,,,-0.02031849464712619
GAL,0.023119142012238893,-0.011140929977955582,-0.04250686392556798,-0.019215334076379924,0.01878238899940227,0.008677260976748933,-0.01469323881115015,,0.014396018141500835
IL36B,,,,,,,,,-0.027276627578260416
CXCL6,,,,,,0.00461579037151163,,,0.026575481297256707
PDGFC,0.039464369037001394,-0.06253718654419224,-0.008294684728797757,-0.021312628048781757,-0.04008433276542408,0.016598827670036582,-0.0009349505640491286,-0.052715497266099746,-0.005607616294114548
COL8A2,0.006391528409501018,0.034402786604820275,0.006373645716772691,-0.025615864421224745,0.007920120313558918,0.04284304492111185,-0.0548263284198685,0.0904877265966075,0.07870802558181197
SPON2,-0.06387159513821553,-0.008385299219290798,0.03749915940725237,-0.01360546282810895,-0.03196315752274949,0.037526566279757735,-0.010751211979110806,-0.08361871282947822,0.002117033695987334
LCN2,,-0.014937898530289602,,,,,,,
SEMA3D,0.019358251104718595,0.0012347911495613755,0.005054718040626391,-0.003060718571780239,-0.009420212671620474,0.02075357222253945,0.10792428424751775,-0.011363142450114048,0.07389509085562353
BMP6,-0.016155145572981658,-0.010639901174468797,-0.01668936078373755,0.01377195596738596,-0.014167436169394946,0.04115990810957048,,-0.022891725474188444,-0.02083044452905015
TIMP2,-0.021287017125770025,0.007913434307661433,-0.03952963525109096,-0.06972280587346005,0.04281993405134713,-0.01693796944761853,0.01758171460319879,-0.02890400645061352,-0.07044895902583918
EFNA1,0.04094803833009498,-0.04055016231884993,-0.026412980944926147,-0.0022854496737063855,0.014491086267745378,0.0004869423847272883,-0.019490786115049452,0.05919970535822708,-0.05551771985676816
S100A12,,-0.012269964794998173,,,,,,-0.018599278626904088,-0.017847906397107573
TFPI,0.027790027545847303,-0.0034148029354302083,0.006434265729886717,0.012492180343061541,-0.026664965833969462,-0.02792586297258245,-0.036995567754488,-0.04073685331192756,-0.013855650212916633
GPC3,-0.025437637428549077,-0.01542016878004867,0.006196494360612707,0.023522153946353208,-0.0185843558377516,-0.03326826463337592,,-0.03997863598666546,-0.011507398487845268
NMU,,,-0.0019376949254744447,-0.031830250682326124,,-0.014783127451870366,-0.021803811751049534,,-0.04366763134525157
SCGB3A2,,,,,,,-0.015511097875957574,,-0.020830463174716884
LAMB3,-0.008642633789642171,-0.03941030507529615,0.09932346084807886,0.01816533382419782,0.04397511906597825,0.03172435453701474,-0.030265265894305574,0.02824074849474984,-0.022500590472498923
LGALS9,-0.020436365886264154,-0.029126118511893458,-0.006863768794084472,0.023732133225736248,0.05886049322435246,0.0030959946584772366,0.009484052975514416,0.041597712397225615,0.04790293893022164
VIM,0.03646933970079401,-0.0713954077922289,0.05637400359576861,-0.04356325595977621,-0.060159463784958005,0.004023923649818958,-0.05549502643938905,-0.14994319479738918,-0.0826733355877199
PLAU,0.0005758668470938074,-0.048055603814346315,-0.020371313756581366,-0.029696025802965466,-0.04518150591666428,-0.028864608453697788,-0.06278649505475908,-0.038927593254112214,-0.04228657157816668
TGFB3,0.012706478448707276,-0.05578778052750689,0.0324291743758888,-0.011574255865646855,-0.022794566182524664,0.03899156887124331,-0.05097675654314329,-0.045849616193348486,0.0019351457523881987
APLN,-0.005947528743308865,-0.011227201066111405,0.010047953305631723,0.0014524954215599146,-0.0016803644004113184,-0.008897320836155787,-0.037121968138892805,0.0003678536542990244,-0.04392875892865337
SHANK2,-0.03221029375414256,-0.026935218464695435,-0.028042058472235443,0.003319253021585696,-0.0074507868045234245,0.04997244234910733,0.04191065896483516,0.037599354961359355,0.01094093210854858
LTF,,0.04961823147076365,0.18049290124080067,-0.02419964507852006,0.05917100775550289,0.035034671576576526,0.036280286812509825,0.02604400659328878,-0.003052814059452469
PYY,,,,,-0.017614004488806616,,-0.009304582385873334,,0.007502809112707376
PENK,0.02312752085995385,0.05903593403336412,0.0029155132534218415,0.013498649587501846,0.01583245693498822,0.07937114408575742,-0.016629306730266788,-0.021269105011916038,0.04488997142136461
CTF1,0.022525586714578355,-0.023196024527914652,-0.027613036142402143,-0.031150648271978883,-0.012562195053623638,0.03307470028257476,0.0038334818501161924,-0.03135147177839719,0.007164502937658017
COL3A1,0.003782113471589662,0.0008155628309615104,0.023773483823201935,0.003177406831799565,-0.03458480407745216,0.03360292591739723,0.0032247797565034143,-0.11311872784060628,-0.02073159643938321
S100A10,-0.060130896036394814,-0.040091294809581,-0.014465648189732665,-0.0429642947141312,0.004184267397127398,0.027645087507218273,-0.048247909261726396,-0.023222393603067146,-0.1021844450645061
FGF13,-0.031683791121408414,0.05923077723685712,-0.015563249809922458,-0.02376484706574271,-0.0074655759253008675,-0.03773865710220144,0.037531088949883135,-0.016864635835436046,-0.007418162187786864
SEMA4A,-0.021476494918442526,-0.02585115554758093,0.0295262189767839,-0.021108534588579985,0.017712783394446274,-0.027769029266060275,-0.002738174291049298,0.04483547653314658,-4.7855500969709816e-05
EFNA4,0.001301140045055229,0.009816263006117579,-0.02376359565767955,0.00023860705747073856,0.03417086477278179,0.06363607735332469,0.039824118220087766,-0.03403103645086766,0.11044714428230837
HSPA8,-0.014999801858520501,-0.037184252054749324,-0.003581340545126141,0.0600886180141865,0.058206888341173935,-0.01800824073612932,0.08365831419781618,0.06418179693854323,0.004542351086178657
NPB,-0.019033199425096917,-0.010639902196776213,-0.020025637104814493,,0.005216195915072448,-0.01702928094081597,0.043121205056223286,0.012676566188347116,-0.02433663325080141
ULBP1,0.006620311944682352,-0.018233596450551146,-0.018038163031764736,-0.016368860492434495,0.004062545691033705,,-0.010384919762734385,,-0.03283166200531143
SEMA3E,-0.04526883313364594,0.049546657337491154,-0.028255290017053923,0.008542562037291793,-0.0488334240841507,-0.05410207653593847,0.03292733451935422,-0.08038428710733872,0.020263512157139223
ADAM9,-0.003179955897604078,-0.02718102514074865,-0.03694081569840105,-0.03370004451932835,-0.04694590877805609,-0.04604836740294793,-0.03421360418913368,-0.08822847230801882,-0.041444151406525596
ASIP,,-0.009801200209394515,,,-0.01938015116294366,-0.011067754179732657,-0.01333241332613819,-0.04286958922683316,0.0574027668894347
IBSP,,-0.05106601858594618,0.04601404169738527,-0.03150722415236708,,,-0.008723316509418558,-0.021890179068937615,0.03948268208556211
FAT4,0.040473542659627125,-0.023754737255447436,-0.01641508925027592,0.009731780818653921,0.0009761573173272408,-0.03460351128042816,-0.0021829698531405776,-0.03699406328282399,-0.0555631967825207
MDK,-0.04945704781232269,0.042137225979672524,-0.027298865909380948,0.021590488071581853,-0.026058325570109075,-0.045303252043559776,-0.03187998819346969,-0.06742681295235026,-0.02278379198932017
BMP5,,0.0019236822799593872,,,,,,,-0.0034698665058496146
CAMP,-0.016155145572981658,-0.019036902058106098,,,,,,,-0.026060242603267333
HSPA1A,-0.03197229324051981,0.007695598323667885,0.04440341671658439,-0.02521869474979582,-0.007734320179190207,0.03379846661836568,0.031109403172491862,0.06467813974815578,-0.04287870081835245
SOST,,,,,,,-0.012814717476881256,,
SEMA3F,-0.011119973406958954,0.017427059370684672,0.0793816250604964,0.06499147916073592,-0.0221881162911604,-0.016739207194421776,-0.03261149819242383,-0.05289421230497739,0.01625193111155955
ARF6,0.007161368571753406,-0.01599616081426782,-0.020327586187011575,-0.0635939180195572,-0.0008917662273031113,-0.023028314194622625,-0.01934849006001627,0.004666652197414706,0.04316133851385923
IL6,-0.021365489975472926,-0.0217768761723073,-0.01917867169264566,-0.036287629886529206,0.003001072402682256,,-0.0132303621326641,,-0.018476485854691176
CALM1,0.029707539522146848,0.024164951447951673,0.012401675975815896,0.0014689766123193167,-0.010177449472856027,-0.0321664126228021,0.034677035203339784,0.0906639664850156,0.027585440607711252
VIP,0.03770587018777651,-0.01661447702870268,0.055179388148573406,0.01937412757811145,-0.03418888859968605,0.005089797763535508,0.016571729027849858,,-0.04287602154662198
NMB,-0.011805077871677214,0.022977433270537247,-0.020268688120193962,-0.0031802035029313246,-0.033611437694026275,0.04858641861722885,-0.017116452270585496,-0.07016243108524747,0.022712568256685703
CCL26,-0.016860788000739313,0.017609260329125558,0.015523528793522092,-0.020733281596552647,-0.013079237591387096,,-0.014693242328903518,-0.020414590819532254,0.008186348891190213
FBLN1,-0.05480242136646119,0.10360103289240104,0.036365791875303886,-0.008418396755259601,-0.044392992350208466,-0.0022113303862556343,-0.009316713318636463,0.004795681717534313,0.06732769116974788
SAA1,,0.0030529267302050384,,0.015419487461734528,0.08973166753394828,-0.012803084151816413,,0.1223177808000557,-0.07969021456170422
MICB,0.0017771390261148733,0.028690616946733704,-0.02163190487784835,-0.04419573970802037,-0.002314066110226949,-0.00620606636434494,-0.02348673900426497,-0.03329134927417446,0.003719999413100552
MMP13,,,-0.01221318885974041,,,,-0.008867195142578525,,
F13A1,-0.023650857372050256,-0.038372375511605834,-0.0053690818812222344,-0.027240567165321326,0.013134663661595065,-0.006390426743484434,-0.01899077507389393,-0.038791468430528595,0.0313238771156712
CXCL11,0.08324891121047404,-0.03602183071917656,-0.019178673037623706,-0.022407597902276907,0.015478636555280562,-0.016345209272099273,-0.010886875525207855,,0.1193037706282575
COL5A2,0.08220483163839708,-0.034552299829072174,0.013054108118237623,0.018979254340106312,-0.026991809855986763,-0.04412449677179408,-0.0425189862685551,-0.1036090419572031,-0.015748250450393547
