,UKF266,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
GHRL,-0.017564922379542894,,,-0.022189512629388532,,-0.02231067422898706,-0.022691712757835155,
NPY,-0.004377138741089141,0.010385426238798576,0.014416153445826932,-0.018381041652408354,0.029842732072406557,0.020655855477649476,0.0009503447103223214,0.10516893829117717
MMP2,-0.07051574058880326,0.011390719607271766,-0.03663300961440346,-1.678689374124284e-05,-0.11050130183102227,0.018852076112825245,0.052729996370181824,0.012885652484092968
PPY,,-0.01786784216829038,-0.03869135785160698,-0.05552376466437792,,0.051391499696455595,0.06581822535659834,
ALKAL2,0.09100859220700923,-0.09601307428082631,0.011219365501738082,0.04421904228212756,,-0.004128431852131503,-0.013228068786884874,-0.032412946178552136
CSF1,-0.006715193291552867,-0.017541875280776744,0.02311122897617733,-0.04534275095770983,0.050425452360361785,0.006598990061756117,0.02151449713621261,-0.003925208212341547
SEMA4C,-0.017648795633112207,0.010525040233688126,0.03552102802313679,0.09128978935002613,0.059513406014715296,0.046169028061385974,0.029949483928527677,-0.036436647080747606
BMP8A,,,,,,0.028137072395815633,,
ICAM2,0.004702156351726116,0.0620102626949092,0.1256614280732241,-0.038761857263535884,-0.017337455254692127,0.039917539570150345,-0.02935794143879137,0.005892143609312251
SYTL3,-0.022693957093950112,0.010928869866923917,0.05715551376286205,0.112306969602454,0.10615675951936421,-0.027330844929368065,-0.03911398388680519,
IL1A,-0.023601533735756536,-0.004086802425270626,0.010598284260670908,-0.041865854331484056,-0.03260338449277353,-0.022809448489103188,0.03551152195936769,-0.04509142012846418
HLA-G,0.015963303424208958,0.02207043835776901,0.004055766820251805,0.010989766409070916,,,,
PGF,0.0535104845678683,0.014230445265111925,0.02610179926772534,-0.020534023289265138,-0.01782157137136764,0.04773711384793794,-0.010345425736727002,-0.04782863389996149
LGALS8,-0.04177008916663397,0.0011933818388403844,0.0005255981820822533,-0.047567387109335814,-0.021987890295990242,-0.04111025621755007,-0.0464245441393009,0.03799949622148482
DKK3,0.10830120816417661,0.046332350337948115,0.0515231720151165,-0.027940654478954035,-0.05480900817623614,-0.04570644036742771,-0.06960130209632978,0.07012342907666813
COL16A1,0.009119759850422418,-0.02908536565177833,0.018915369767980982,-0.032713245104947886,0.023923468693705107,-0.0587275878239437,-0.045978893252556656,-0.0228411339199392
TPH1,-0.013507785472462936,-0.0019707409145849624,0.01860828556021734,0.02821178146420884,,-0.011623526640868022,0.10912335636835342,0.08502451790184457
TNC,-0.09556681973119041,-0.08361970400972332,-0.042804865318031446,0.039609718178536944,-0.12091659528054714,0.08305022051395132,0.03670364865435266,-0.00926867313384329
TNFSF9,0.0022995606070611192,-0.02640747774641614,0.005795523260467224,-0.0065463590436716824,-0.002013571159476729,-0.009840253896428322,-0.045018572202101065,-0.0528584244866499
C4A,,-0.004897713906568916,,0.038413943047199944,-0.04868042838142501,-0.01790912365195075,,
CNTN2,-0.07051506249958232,0.047917690808302466,0.0699182905319486,-0.010490543198961874,0.042779567582694904,0.029688864677037945,-0.08820560875413026,-0.04276081844548764
F7,-0.011731550228247194,-0.04100611465174628,,0.05695282596560662,,,-0.031818387093545494,
LUM,0.02523884104873797,0.04046050473384983,0.10409999534599487,1.5108177241762918e-05,-0.01598438004115136,-0.002283810390791857,0.02215951061730876,
BTC,,-0.029666482327469216,0.026866486425891668,-0.01278035720921784,,0.06214532304223069,0.059051275450241844,
APOC1,-0.0730596680761608,0.02924464404255657,0.040006477385504516,0.027004461131017465,-0.17674649650270494,-0.08853898330719549,-0.011765552944471092,-0.08326139111538336
PKM,-0.006724632761870699,-0.06741188241260852,-0.14917108752904903,0.02982223954502737,-0.06274656837859692,0.05570527887416485,0.0950255344763096,0.04262683647102918
TNF,-0.02882113025320787,0.0852717295466502,0.024569182054509763,,,-0.020034549300061013,0.05422554402548473,-0.03860925790199215
GNAS,0.086465596043334,-0.02251343462992605,-0.024495696211642087,0.16770363735815288,0.011362485270579717,-0.043994482034895185,0.011802870008539017,0.09766654334909389
BMP8B,-0.04038906760894825,0.04119101891486613,-0.017943456284067204,0.03461991942359334,0.06161789064122354,0.07667875113795286,0.03246845709993968,-0.008567355706362998
LIPH,,-0.014053486577451644,0.01210059478200714,-0.032861704498986434,,0.00904159860778325,0.012867228535469385,
CCL28,-0.02522834818722603,,,,,-0.023424016636237055,-0.03746681940852343,
PTPN11,-0.04134385534589476,0.014554993623432894,-0.009442720179124465,-0.012671983259819636,-0.0019733264140842596,0.03297207121180633,-0.049528973349045595,0.00676844932582254
ADAM12,-0.04092081116588161,-0.005275237543539729,0.018319181164930802,-0.0448854321230401,0.010265989814877094,0.058312559925721624,-0.055739579917779336,
EPO,,-0.03174824962899343,0.08045072752320706,0.00431270131566591,,-0.024909494971296065,,
EDN3,0.005051034967918828,0.037143107717068066,0.037715979767889915,-0.013670881610862398,,-0.03481669640788327,0.010035638224238686,0.02616746114155213
CCL22,,0.038810796141593884,0.04482766641691114,0.031343855983676575,-0.02114135604642615,0.016094512935633385,,
CCL2,-0.01998493866733393,-0.051109022291972,-0.038841214640071384,-0.043343689137776246,0.1544099894910692,0.062063991128095165,0.08665963560411002,-0.16105362359905315
DSCAM,-0.018194816282581402,0.09054376474735593,0.08932297158962649,-0.0571264588147839,-0.029058202010913907,0.00514439107065226,0.12373699058655589,0.05645890836939241
ANG,0.044824962346381,0.005632894920912123,0.0008547851279046855,-0.02337347400376308,-0.018316266803492586,0.022885016127565317,-0.010454434280536334,
FBLN2,0.0734824205663695,0.0632078584280675,0.032593292236769204,-0.05945670018796031,-0.04795039133960069,0.03139384555297584,0.0110182806187734,-0.052142024374608256
VTN,-0.013507781055404908,0.02724564066855784,-0.02561018939727749,-0.022980752054727792,,-0.029632801205169233,-0.014779139056273517,
VEGFA,-0.06591762117148185,-0.05203219498780466,-0.13312551091195174,0.000430330862851045,0.0011571111445120665,0.07470431044208371,0.049566752038567724,-0.026426620055041185
F10,-0.02348972437101445,,0.13211071795873724,-0.04888470545694576,0.033139595233624176,0.024587798405890034,-0.01715511727416507,
SERPINA1,-0.01051056481427572,-0.012762520039186735,-0.015186860820859273,0.07543156094114109,-0.018554762294813915,0.010428172128911818,-0.003236643085844281,-0.14501101799282443
VWF,0.02569174059817329,0.054695913424708094,0.08993190000727008,-0.020540082592335536,0.00519421504559675,0.00909778955960439,-0.10976434347119382,0.013077692906359606
GDNF,-0.021025384955408438,0.015467374316425161,-0.04143120666775461,0.07650625865371921,,,,0.06370515207624486
VASP,0.008103975890329431,-0.0038008100046762034,-0.028192065360425858,0.06688832957814879,5.8059682280499954e-05,0.0191386313654629,0.025884285611689543,0.1154260257712848
ADAM15,-0.029796043896002936,0.007726758753496586,-0.021445179793525754,0.00012205872985197535,-0.10612350046782082,0.017346873846253327,0.009780004835292571,-0.1149398733542939
WNT2,0.04590990499749169,-0.014672238818698018,-0.037405718759134454,-0.04199038346605765,,0.0879485983047248,-0.02945252783162267,
CALCB,-0.013691581133688575,-0.034465185818225136,0.05385485188027175,0.0611702293458026,,,0.06895180724304194,
OLFM2,0.029602773359065276,0.007631049236892159,0.038488426170900196,0.003692450305752724,-0.005155611529840526,0.028452589750144062,-0.001680419936165307,-0.035923506069003054
MFAP2,-0.03389115509166126,-6.294867601966265e-05,-0.009233196987269803,-0.04644704151547947,,0.08165944774168608,0.019514251820281055,
HLA-C,-0.06696397601087409,0.045791968529449695,-0.012377391196147778,0.04119037983349694,-0.11667307690167605,-0.009911683203395395,-0.03242027275858902,-0.08121711266194422
THBS1,-0.008271101718741953,-0.021132375732983173,0.024652747944272215,-0.008978885039972693,0.136812139358673,0.029696084241638263,-0.03405955563977823,-0.0010208762703560678
HSPA4,-0.02713394535264824,-0.07861182926229296,0.006260306776822656,-0.049804421573854195,0.01773030292906594,0.02184264207553257,-0.013923478708554786,-0.04691253987245339
LMAN1,-0.025278386923905008,-0.06392414545412903,-0.08882015154516588,0.031838631266275556,-0.02157578129096255,0.048044929700612554,0.0148466507844712,-0.08784258080140331
LYPD3,0.004801779196706654,-0.005812555098038359,0.04301363927693362,-0.021926087738434085,,0.059756118356711074,0.09170906488687766,
APOE,-0.01695143897164246,0.028573481075471804,-0.019922592183111713,0.013345547223696182,-0.10741548271555933,-0.10573188487548409,-0.05878238858198123,-0.10411719133588536
SOSTDC1,0.008793698520489486,-0.0018959056732594773,0.047365538359361116,0.025846684184925483,,0.020851211874918174,-0.037568366741301595,0.09549037301350989
ANXA1,-0.037156301636657625,-0.10235445583537256,-0.015719717354914675,-0.03784311091846269,-0.03681228373354615,-0.07448484532477335,-0.011417582413199833,-0.017425121701240727
WNT2B,0.02056004755665994,0.06863773913941297,0.06130576704730788,0.051253012342802946,-0.01389143331472131,-0.004017558762254396,-0.0004248122328381,0.13130738530993094
AMH,0.006914410219583475,0.06377151077382884,-0.02509743287660847,0.02642953763115763,,-0.013475882997046785,0.008767889598850094,
GDF10,-0.028344045298444438,-0.02081453797376134,-0.03423846788324572,0.0914327259528124,-0.02221621302138323,-0.01225879984290272,-0.01449489549144574,0.026875852777482813
EFNB3,0.03284852379944037,0.07506540698026128,0.0025071770993814594,0.021045732080764587,-0.06037889496443105,0.07593768932772658,-0.00218316650158723,0.13666398462363974
LTB,-0.014052347565019973,0.12515275460666836,0.15284348553865565,0.012349986816128493,,0.03868344712131014,-0.009930022061476773,-0.039086820331610546
ANGPT2,-0.011669199809371563,-0.00021201911870499048,0.005032631236456329,0.005816261567578292,-0.0016898440263591306,0.058445885587700856,-0.06213286781879113,-0.06672129984864987
NRTN,,,,-0.00411728297503471,,,,0.06830455892975335
ADAM17,-0.0007039993791316423,-0.048619323660871856,-0.016476095021070974,0.028334892065621432,0.019035967934759278,0.021867023336774757,-0.002582882729161077,0.008036162815916226
LRPAP1,0.0751170794927258,0.00881137120174501,0.02810248207069162,0.0023330455222314644,-0.1293870835226532,0.013653364987657473,-0.015089227988789854,0.11664951773056262
NID1,-0.06086513008834352,0.036120522314923374,0.007161838656511452,0.023366676560670173,-0.07078006596091156,0.049199621083957035,-0.053118461223657376,0.02162857884087975
MST1,-0.037771350149812505,0.0394666494999376,0.027973109712855514,-0.0013976514289364907,0.010167067768519772,0.01518303681095555,0.04930652814190422,-0.01568093685113058
DCN,0.015562872315235107,0.04883735488583714,0.037014551950485725,-0.011500268921446894,-0.04314834881813164,-0.03121107668894419,-0.042742247856688835,0.1099664306426515
IGFL2,,,-0.013085085104662851,,,0.01695068612390177,,0.00457963810991588
COL7A1,-0.021004942410083608,-0.04485446335169686,-0.0014701040507333683,0.008187091558646158,-0.06436245414263493,0.010484409529958017,0.08755551041307018,-0.0695132714131605
CALR,-0.08836844143438403,-0.03144456067613679,-0.043577505651239995,0.021766831601722946,0.01805132320435944,0.032404134629435526,0.06820911401823462,-0.030402128480449014
PIGA,-0.05197444720206594,0.049267522064298346,0.04208488473990909,-0.010766552863934051,-0.0734652481301681,0.053297956950308874,0.058976051544049723,0.03942519311764883
CD200,0.06927784081480211,-0.02562798984664953,0.06279475974976778,0.052640617009191336,0.003039337246582847,0.007876480511832793,-0.04968527337220248,0.06594395280161687
GRP,0.0020643937677817643,,-0.034020844452546356,-0.04070405597625059,,0.025405507591397248,0.13204171278279803,
CDH1,-0.0032912430796765355,-0.055880576725775406,0.031975203643538105,-0.0461663935922065,0.11775069115278841,0.07860576963274445,-0.01397073332787856,-0.02759323999585621
LPL,-0.02672485522209131,0.08585272240611763,0.11785156669389313,0.09060753112329384,-0.08316296564140946,0.014510894530487017,0.11314015219435593,0.02991847739231399
SEMA5A,-0.05243607442176047,0.07205090932433454,0.07575491537804702,0.00996571211863387,-0.05145680379605131,0.024647654866057463,-0.03754175701767745,0.062336527737730386
SEMA7A,-0.0077238406973153635,0.002287746715161261,0.07057325905775694,0.025897041743870145,0.011089862708697527,-0.0016573215641400602,-0.019314821489873745,0.050239093988229976
SEMA4G,-0.034723916576541974,-0.05125695728587679,0.07891836105335993,0.02864563229525489,0.06405805087135405,-0.018915867388270228,0.07308001731286727,-0.040041579349804235
SEMA3B,-0.0841677843451763,0.026262082855668476,0.010224263078930434,0.07012839307806472,-0.08123303571083793,0.015392727656117109,-0.033449386631076855,-0.026453862194822122
RPH3A,0.054960539658844274,0.046821936091150505,0.08854903172193566,-0.025346334165465494,0.08282418312841797,0.022684722542160335,-0.02886183216879963,0.03246814397047156
JAG2,-0.019396114011094215,0.05904669911680998,0.010351475442274586,-0.0238435117411324,0.032786073008251815,0.06554903734912487,-0.03325089162931965,0.11759505951280257
CGN,-0.022228320800783876,0.017576124773548436,0.02964786055679001,-0.04312443826830573,-0.004157394944606406,0.01809446832273734,0.11085555295438913,0.06084445047814687
GDF15,-0.03094164202292897,0.014059434061333455,-0.08488769910625985,0.07255549641697098,-0.010194185619231872,0.020228043077685998,0.11578021975103053,
SEMA4F,-0.009438342672325604,-0.0017287979908695256,0.04660008248665729,0.008686417655176214,0.053496147275264645,0.02156381327806925,0.03977713562723543,0.07983621119146164
NXPH1,-0.0285457621874355,0.10568175738269622,0.08773113574960335,-0.029535137682574496,-0.0075455479327882005,0.003495846939378592,0.12083718479086294,0.025086589230196552
ARF1,0.05811901668347319,0.015056142079275317,-0.013042027495135352,0.018174291580696507,0.017974549809344778,0.03553942889959929,0.038173970212153595,0.05057322300866964
DSC3,,,,,,-0.00856777394792718,,
EBI3,-0.033722873425014586,0.006990661415104123,0.055508603808349176,0.01146917988414584,0.04808761211476991,-0.03574239817184747,0.07522858322891972,0.06122385896001414
TIMP1,-0.08841173621338796,-0.07768539112283719,-0.1401609400635058,0.030979547698664404,-0.014732859947332989,0.04911834140597612,0.0080908504775803,-0.06307021779126658
SEMA3C,-0.0299512428513739,-0.01948750440069006,-0.03537412529692766,0.019805288162803265,-0.12218124222238469,0.002840260711906666,-0.011626996514986155,-0.0613260003168288
GNRH2,,,,,,-0.02699284086659546,,
GAS6,-0.06031725725874203,-0.0021872360542520447,0.03714262643164826,0.056313936313324,-0.09839194798677091,-0.05924557375907905,-0.02958134381361345,-0.017391478290328756
MEPE,0.02974719776652421,-0.029549557913883064,0.07359629758243838,-0.000837883273581563,,0.02817356826732248,-0.033145191418357325,0.10381185394338063
SERPINE1,-0.05022086564752587,-0.11110650196572411,-0.1287962701303737,0.01790198985408052,-0.056712117656418114,0.07617761392158487,0.0872713925826981,0.022386869192010793
RSPO2,-0.0001327157503354351,0.03580836129523982,0.08741523433696909,-0.0473875493847118,-0.10175735090204487,-0.059083382542019836,-0.03188829472235173,0.2242408381995344
SHBG,-0.015085843272772933,-0.03792327578875004,0.02875434121755354,-0.017144040222941574,,-0.011773577643556672,-0.04470515914612311,
LGALS3BP,-0.06094811602396677,-0.02367170337746258,-0.09288529423380906,-0.02702747612249809,-0.050669525857645406,0.026225849056191904,0.0622124145235537,-0.04336446145508019
LAMB1,-0.029715394498284035,-0.03610247713930594,0.06080422768492149,0.028782487140281192,-0.031165554780558945,0.03320744761534368,0.022738722500049678,-0.002481735465104373
SPTBN2,-0.008226400539578951,0.0273505839038896,0.061035431100125576,0.030232897096023486,0.08802102538575532,-0.04758174567246595,-0.0744495009249096,0.12692841531554125
COL1A2,-0.05311160039172889,-0.006420338891092399,0.017563160373984515,0.0007608306276123164,0.0024702331454219094,0.035921184211576807,-0.02731611826545328,-0.055149121815362606
DEFB1,,,,,,0.011862982108291995,0.03911840527823504,
WNT11,,0.0014390538525478325,0.08594330772444439,0.013875716977524585,,-0.007837823075404702,-0.027601583298913077,
LGALS1,-0.04467989305287718,-0.07404584561267383,-0.1097973232229379,-0.0611915504902825,-0.17433891409416474,0.0816963494976371,0.01007030461310002,-0.027762809147949135
BCAN,-0.08036200067722503,0.10159207072870675,0.1289327179565248,-0.0689499768664042,-0.13142831299788071,-0.03239590774718093,0.04238734495722819,-0.0027261715357508073
ANOS1,0.05121759588467182,0.070611847841521,0.08844895264046944,-0.014697553699400852,0.032109954915070966,-0.028557363434694196,-0.021757613783842396,-0.043956969782225186
EDA,-0.02585508973065315,-0.043283591133623525,0.02047760694093402,0.04941568750422874,0.02485553809482334,0.0001711234104704246,0.0018049145646091488,-0.042707399820059215
FGF22,-0.022110584981308593,-0.029916246436819317,0.1665194692418304,0.007067114264498976,0.011254686042838625,-0.020094755579778235,0.0149664116254111,-0.010800072636260713
SHANK1,-0.011941369217727286,-0.025472588606412248,0.06396152811677905,-0.004323048111600029,,0.004692081778639134,0.007801139467331015,
NPVF,,0.02657599537562488,-0.017152831308395757,,,,,
RAET1G,,,,,,0.09337525673531026,-0.006036435906954751,
TGFB1,,-0.03123556509501185,-0.007866394717521624,0.0056040397256565695,-0.009481052972066938,-0.0087151498598894,0.0026376823395159424,-0.050824004385570914
MSTN,-0.030490282199654176,-0.01844839030200295,0.05603006157066109,-0.008132870692429989,,0.017142034626208662,-0.020047636112214617,0.014003334759482934
WNT4,-0.02437203960829942,0.03009717150905054,0.05483773517580966,0.08967785172873169,,0.04584455076557339,0.08780506324511887,0.011732979449819247
TNFSF4,-0.014577698370016903,0.07547817671419887,0.03374829042402493,0.04171861876803876,,-0.04064262753110148,0.007829725919651769,-0.015137523563881872
NTN1,-0.06679356555466491,0.08488756677727392,0.002281668418172644,-0.06275826424183108,0.0160840297308834,0.01928532494138382,0.07726709081800591,-0.052049226201256495
CXCL12,0.08653207463615312,-0.046447054839025725,-0.014500621392618377,0.021839631648703665,-0.07031894052050233,0.03916241502375791,-0.027110501911996123,-0.06358041320558917
GNRH1,0.0794286412346783,0.013906789362215262,-0.019919441749969898,0.006999956045706102,,0.022212671789095955,-0.034864036952195816,
FGF8,-0.016976545299588662,-0.04501600398711802,0.06641904680904372,0.02086413885106379,,,,
RIMS1,0.047124117621283,-0.006932021973677808,0.022821676135600506,0.010517371409786954,-0.015585940476172984,-0.020107559121411978,-0.049705971474044174,0.11290903592324919
FGF14,0.06948340873735635,0.03482740295738688,0.007601129705051859,0.00865563689807466,0.006820778562146537,-0.04492131374075302,0.10301794870189336,0.1567059336117868
IGF1,0.09325474920131989,0.039990099857311105,-0.019617603601256497,0.05855209012350591,0.0965022406285165,-0.0420071303564433,0.024590983636773447,-0.09054683725373908
TNFSF10,0.04828818427893564,0.02765705901703266,0.06954778577145344,-0.003729880713792379,-0.005624134560204962,0.047971874420494186,0.00508712965102905,0.05827822437269684
GDF5,-0.014052353022666457,0.016485557877012075,0.008954897637296283,0.009737410240756791,,-0.03921241121677132,0.011859163872929034,
CHAD,0.007178158388488685,0.1444280737060679,0.08313121013102634,-0.037167931343787285,-0.07314560271539049,,,-0.017217226519260855
RGMA,-0.08769691385723741,0.09517955864984755,0.11039700627180239,-0.07094689402502449,-0.1381333330283785,0.018360249280956416,0.0457971718501779,-0.00663806632416901
WNT16,-0.016368814371210603,,,-0.025663122619867133,,-0.022418721050129344,0.09158859878803408,
CX3CL1,0.055301779832117974,0.0007041207197480426,0.029013752571010857,0.023998931872301215,0.07087637675882087,0.055193604129877116,-0.035638045435499054,0.15671389982986092
FGF1,-0.06557972792083094,0.04573953376634509,-0.00040837060326766707,-0.004409633464504164,-0.03177747123282847,-0.02938058152151167,-0.09534724522136541,-0.03532983049559258
ALOX5AP,-0.05775424176128182,-0.01700465874463954,-0.021076388509213253,0.08756302765153383,-0.029686839686505796,-0.0007047594843842498,0.04085929176910066,0.05544188506969771
IL1RN,-0.01667522544720708,-0.038669933714177755,-0.07752946437301043,0.0049778152694411135,-0.12242426379553335,-0.03148696913986205,0.04608895215175087,
PCSK9,,-0.03134227829331084,-0.020430117771169497,0.06560423719001406,,,,
FGF23,,,,,,,,-0.016008190217504666
NPW,-0.017273031168121535,0.0035957995609274557,-0.021339080891488067,-0.03413839016402638,,-0.00902717365938732,0.07293612669910272,-0.08227304806041952
CXCL9,,,,,,0.01821411055947708,-0.0047876196062603075,
ANGPTL4,-0.020945918439822152,-0.0833545619352394,-0.1803047011120514,-0.03284772224041134,0.16413486145308032,0.03991059606655678,0.07341296115105393,-0.07141398417348378
UCN2,,-0.011775160948143648,0.002592862598319643,-0.04070405597625059,,,,
OBP2A,,,,,,0.09075754103999358,,
COL4A3,,,0.005718025306975835,0.03144914697270102,,0.03479132232074579,0.06681274310629705,
NRG3,0.05315990573334459,-0.01720817070300088,0.13664932169738425,0.009152626535184786,0.057516954112452785,-0.08485443401511406,0.010208943809252562,0.042143160935811504
IL23A,,-0.03134226735981068,-0.03252524426376804,,,-0.040391193173065006,-0.019752977446880555,
COLQ,0.010588662130770936,0.03537092219699498,0.018344113541739288,-0.03543344077824461,,0.006414574377221783,0.07955866222482166,0.08508796522127755
SCGB1A1,,,-0.002008284730671263,0.048378588637475545,,,,
TNFSF12,0.0028820686355883643,0.05971812828707859,-0.03341325048097252,0.023699037365808105,0.0031439316171978974,-0.008355889804406559,-0.03622221603720888,-0.014368893891802393
DKK2,0.0392116692111385,0.06916461525630335,,-0.03932682198875003,-0.07832189166539251,-0.04150210936622894,0.0022440689089906333,
FYN,-0.04741103167849798,0.061889161392888414,0.10608173199451336,-0.021935664940154052,-0.017713672292029733,0.0062258813365393025,0.05776996302976174,0.004832451762136228
ACE,-0.015529551400786544,0.016309529212481064,0.031181042777483507,-0.036420216004808305,,0.05915141018013382,-0.07213502718446672,-0.0043623285718185625
IL18,-0.02501974769347052,0.02837456451822727,0.05017144440514316,0.012401222265567776,-0.013117639834241347,0.01160059990906565,-0.05675770626584729,-0.004914151716960954
PPBP,,-0.0008639051019809366,-0.028126240245153956,,,,-0.028489769400987037,
CCL27,,-0.01895099989973158,0.07940324702781168,0.008461537817033847,,0.028628339463801673,0.03415531159211103,
SERPING1,0.046755529355764575,-0.05073677462603349,-0.013830620409641186,-0.018247090653694526,-0.10076505781663368,0.04156007528353954,0.07113073048633199,0.001863260177105763
AZGP1,-0.06497444832297436,-0.005755647939270713,-0.022057757163635998,0.0733212309599911,0.00790719271871378,-0.008721065407491551,0.08917247009295018,-0.07758739068322687
INHA,-0.02199230912080563,0.05535305314071803,0.04143855562552873,-0.06416891166914956,,-0.021157481503297743,0.07564331368586868,0.11088753061750592
SEMA3G,-0.015122058427666027,,,-0.039289199224253044,,0.014232409814223647,-0.05201393215819106,
OXT,,,,0.0009738794874056057,,,,
COL6A1,-0.05915406825801059,-0.032878296294683515,-0.06227518091892701,0.005905349922312923,-0.11412026784905809,0.04189770701248573,-0.002092542893860001,0.08938165865579091
FGF17,-0.023264729753712483,0.02400953734581187,0.08950060191873774,0.025653945318411316,,0.005975759501757521,-0.006673330731518638,0.010999334842509347
TNFSF8,,0.0006182672872982376,-0.013163320708747605,0.05241876529688461,,-0.005695797259738561,0.09808398321612019,
FGF20,-0.014577702972199794,-0.02560239512259696,-0.04147823786073201,-0.009786723812823105,,-0.025806248611779416,-0.02374896428630871,
ICAM3,-0.03121010392685315,0.06703392372107851,0.019522894562942428,0.06776514782201505,0.0017804647373391182,0.07976653627246562,0.01862830357509585,0.08199428663230045
LAMA4,-0.040905953817298536,-0.04447067592726154,0.024084619728881318,0.014308879667429088,-0.010102204521442875,0.051116653373229716,0.0015049793031939312,0.139796029153838
DLL4,-0.053018454134679746,0.04568239696480341,0.10568057270164463,-0.06003437228680426,0.09439750892565624,0.04419242893546698,-0.06494157762985274,0.03767021997311921
SEMA3A,-0.03769327040045045,0.037510739630400095,-0.030655320223203116,0.00460314722339936,-0.03285994440706139,-0.06026452903615806,0.04078299581780275,-0.12563190350295791
RLN2,-0.017125379214952097,-0.013670469815251628,,-0.019336198434828977,,-0.01678446853115923,-0.02790049137632234,
C5,-0.04450810265875516,-0.03213403741912607,0.0023897221876319945,-0.020933295913543006,0.10522490508294403,0.01981372409883202,0.06783209918466376,0.097467482836655
COMP,,,,,,-0.038003957750237564,,
C1QA,-0.05562594662192398,0.020577950934695395,0.06818241321803072,0.09157153717975504,-0.09794903905643497,-0.045165750540419804,-0.08934023660954052,-0.05943552329886331
UTS2B,0.01670625747338092,,,,,-0.00785911624875332,,
COL9A3,-0.027683451917746398,0.079328817606262,0.08451905222902122,-0.03141635030280915,0.04603361624319133,-0.04638556985666693,0.03435780731435999,-0.03454889346658748
DLK1,0.007042351922034944,,,,,,-0.021128345652847783,
HGF,0.051842811788884634,0.05931739467427767,0.0137800974661148,0.007343299563313568,-0.0164187267795578,0.03264486753895454,-0.016080275829111257,0.054610281214784416
P4HB,-0.021972971542916695,-0.05934216768500004,-0.1062132028115366,8.273668087436056e-05,-0.027357757897118303,0.05432862675335824,0.0324938041951084,-0.06201116222834017
ADCYAP1,0.04294347167980108,0.01850400216146071,0.05698781678229397,0.017552898724419067,,0.05478928060081186,0.04156262283744334,0.09077971630062774
GREM1,-0.03355386695134447,-0.03857693663352663,-0.011826709716743463,0.04639190203462799,0.08669642500912694,0.057234030053080746,-0.09333489177510282,0.10060637889107474
EGF,-0.020400768839307113,0.06462608687892989,-0.03145333778083696,0.04003888071661819,,0.01304265784778941,0.0577614669068078,0.014065881004237817
VEGFB,-0.029136929963063895,-0.0755270987289581,-0.02916799072502039,-0.01080506844126155,0.025447647949876546,-0.028353488792445133,0.046228149566929236,0.025666262788631416
FARP2,-0.002051850801280707,0.035311021914080754,0.0003457972769640435,-0.004687788441158978,-0.07600765238431129,0.0283991206982477,0.03990415404257978,0.027735458536031255
BMP3,0.018572008283432744,,,,,,,
IHH,,-0.03769222473528866,-0.005419044821531238,0.04367732525719734,,,,
LAMA2,-0.051908900186851945,0.028551679573550176,0.076734263502357,0.014054703764969069,0.04005878703307163,0.001525722922913463,-0.07852466810857915,-0.07624446333771813
SERPINC1,,,0.0214852020799341,-0.01759366367900415,,,,
NRG1,-0.015014293402535779,0.008373970380477077,-0.02203320363862621,0.07203756139958241,,-0.0035459660889497952,0.03899064216110835,
SPINK1,,-0.03413139960543557,-0.08588826121509137,0.011811285262870574,,-0.02202085915370546,0.007402185870017711,
EFEMP2,-0.028185672485073903,-0.048420675665373475,-0.06598897762805754,-0.0375875341823389,0.007579682116586248,0.017969159467093695,0.04093844838609418,-0.04215344728186609
SELPLG,0.03419525470773587,0.08126214998169314,0.06542593873509418,-0.021940932650500622,0.01844370512655377,-0.014922810225158172,0.038223769619731014,-0.011723030755730186
GDF6,0.03588240391728438,0.06257489206195617,0.010510303388085583,-0.04973722335286814,,,,
HLA-E,-0.05068715094770752,-0.0264432884652876,-0.04125048089706402,-0.012161275630885315,0.0006382282684172209,-0.009724329336728822,-0.06203483017224724,-0.05166812820763364
PTN,-0.06710725946758406,0.12241313034298887,0.10254245193458844,-0.04300355588103203,-0.17955624184691338,0.029997338281806358,0.08009020525019743,-0.0013437154832343806
CD274,0.026752695176680837,0.016403764233968016,0.010912916618565768,-0.019066000977840048,0.11348339166154284,0.0585270645987129,0.06250760953103975,
CD14,-0.06548070467129512,0.06724109219567824,0.05120044304928326,0.06629068432385211,-0.01560695326533494,-0.11431636087975364,0.022041739755536572,-0.12058986890079848
SFTPD,-0.028821130203946357,0.031108692047095286,0.03250785425329572,-0.02094640672216174,-0.0440127232320305,-0.01899093681717625,0.024146096194865956,-0.013473082676510307
SLIT1,-0.017944307167305867,0.0123838451116245,0.051774390061504603,0.004759162451942561,0.022836333433669576,-0.0022530849407129882,-0.011970705972133755,0.13162955410392385
LPA,-0.01274753091495164,,,,,,,
CNTF,,,,0.06170463437510618,,,,-0.013183761676740489
BST1,0.01663096047167523,0.018953081012721133,0.1052030038411237,0.027030962090030936,-0.07469509585312556,0.0343543066478458,0.08007726072930156,0.05496980222509812
AGTRAP,-0.06966892693171028,-0.013340727256880366,-0.013684277544494979,0.017032473497645324,0.012641149428650187,-0.0007295427829524494,0.030023007751777856,0.04380079496711674
