,MGH258,ZH1007inf,ZH1019T1,ZH881inf,ZH916T1
WNT16,-0.003983354996287234,,,,0.004422088418227879
CX3CL1,0.014676971656183518,0.012535800703258779,-0.006576584641433339,-0.015841511088629107,-0.007155372206876606
FGF1,0.04195839449063898,-0.020903284463504316,-0.057512280175584476,-0.009919255154810978,0.01573140235855176
ALOX5AP,0.032008992628090094,0.09712874422698405,-0.06048260037457076,0.08017515407025665,0.040797602832118904
IL1RN,-0.019211523352869443,,-0.027087309814363796,0.05506586233440557,-0.008837959334976246
NPW,,0.044301866293583084,0.06838233418946298,,0.007808426700837111
CXCL9,-0.04960963622604316,-0.030696009248483147,0.07996361592191314,,0.026001994994907747
ANGPTL4,0.05743289272382134,0.08768959366853929,0.055649236949024294,-0.10243069893515167,-0.022252806197085827
OBP2A,,0.05162217472231222,,,-0.02867375824325437
COL4A3,,,,,0.0018912354342793796
NRG3,-0.008623463640956204,0.02007140915178914,-0.03521590144364211,-0.04307905365968135,0.09830900200358296
IL23A,,-0.03264985290316236,0.0614797510101162,,-0.020053357658777634
COLQ,-0.005717046320540299,0.0681074121022574,-0.045535556123722225,,0.08233296189170498
TNFSF12,0.020982104049304364,0.06126023188409317,-0.0442496431494486,0.045109960069197146,0.06202546080632318
DKK2,,,,0.05234316925214483,0.021204109066475248
FYN,-0.047261916303633356,0.009189325734262049,0.12369408590568683,-0.04201493581092287,0.06161824958273849
ACE,0.007081939793034587,0.10567256891109501,0.034687558446282095,,-0.0017940313264899004
IL18,0.02977652792730759,0.008948349714969207,0.003638807779917004,-0.0168636076736176,0.08873012325570835
CCL27,0.06475674097606424,0.12355287047276811,0.1256804112550282,,0.14367000715374031
SERPING1,-0.0818122093931144,-0.037604947738557326,-0.05192955870108769,-0.051273205894015496,0.004382690803462322
AZGP1,0.02600582910835271,0.07651910227281336,,0.09389135698725407,0.059796724340679695
INHA,-0.029974459101535542,,-0.017970466818372416,,0.026010631944180948
SEMA3G,-0.019428186103130077,0.06945769300561679,-0.000413319285087717,,0.02804937387771946
COL6A1,0.08078246865812513,0.07097867675173532,-0.002629647006161882,0.09063257870656624,-0.0925981999282258
FGF17,,,,,0.07987475012295006
TNFSF8,-0.02374159817985325,-0.03992630448674894,,,-0.055797277905544965
FGF20,-0.0009910654651990472,-0.028173952604715096,-0.042632214149687896,,-0.00018220933696745407
ICAM3,0.010311164200881646,0.07370933814982757,0.015321109170520451,-0.008659828867293572,0.07468007908689551
LAMA4,8.89786136722712e-05,0.06392648545921756,-0.06018185052445372,0.058600606431600255,-0.013522408555932635
DLL4,-0.05478527108527432,0.08842723865352814,0.025538541441610486,-0.008604041207113286,0.05273658552224119
SEMA3A,0.10701562023710133,-0.0015527125588623938,,0.04215106023325273,0.10502047913460083
RLN2,,,,,-0.03152722572398582
C5,0.05457881208278467,-0.007471785180731798,0.06956227411931523,-0.04222522235263753,0.03328267780969843
COMP,,,,,-0.005961842392050944
C1QA,-0.05301841415586733,0.025090563419034696,-0.07720719358100682,0.041450425399150406,-0.027846193835744836
UTS2B,-0.020133368211304504,,0.005620090220606084,,-0.008525511208146562
COL9A3,0.022810238754009313,0.0032208326302961827,-0.03818814786543356,0.05929776263955777,0.012983142463723821
DLK1,,0.06263687810932773,,,
HGF,0.034931472372035546,-0.010180692420757307,0.0870395246958264,-0.026122297501333294,-0.0025868511187131394
P4HB,0.026318695703932072,0.049584303823836,0.09970090305541403,-0.022873236783802323,-0.10306556223368375
ADCYAP1,0.062449204843182546,0.13500816198022764,-0.04619560597250418,,0.12945386064409084
GREM1,0.08575737204584195,0.019704374395718115,-0.0054230700099168905,0.04036342531814355,-0.03232575298299537
EGF,-0.029404306315331308,-0.029581005160469832,0.04976789502522065,,0.03476481031637044
VEGFB,-0.07028364500077827,-0.00567303813544453,0.049200843241098385,-0.020309224484637515,0.04537473260859256
FARP2,-0.061326193973134956,0.010107841862830319,-0.05859536664218422,0.01783050022713883,0.016076336160334475
LAMA2,0.06454826173685745,0.07737229563429779,-0.06188828384465855,-0.043224036417403015,-0.051329456983177764
NRG1,,-0.029118866253037282,0.056394646318974014,,0.08110009793254755
SPINK1,,,,,-0.024956103900847834
EFEMP2,-0.02221064066240324,0.07536585079652228,0.10091707521075861,0.05933556555073927,-0.029093685933575857
SELPLG,0.02294077209519422,0.015300294895753092,-0.04097111577556152,0.03594390844859081,0.04984914336731127
HLA-E,-0.10417447602011715,-0.04275282733166405,0.028257345175940828,0.018743975034924733,-0.08981503168053996
PTN,-0.01175957099174498,0.08439587381771663,-0.046320647760105166,0.057697428750326345,0.08376033700607534
CD274,-0.048544947266816546,0.003914260947238702,0.08182309415721717,0.03111583988953203,0.06502307497344793
CD14,-0.011657939882568356,0.029131001879596136,0.00023691986486334415,0.007602111469569655,-0.012930439771398586
SFTPD,,-0.03738820356284033,0.10428687493514967,0.022808914964314534,0.05728789012567872
SLIT1,0.07116478334733581,0.02791571922565095,0.032269917020696655,-0.086561851668974,0.023515532091637068
CNTF,-0.025968417446838695,,,,
BST1,-0.028456208446938587,0.1514184528241167,0.097497237322632,-0.0196041410735651,0.03975038112044978
AGTRAP,0.07580675908928139,0.013782143988429984,-0.04426337525538104,0.15876501476376026,0.0570464100383896
LAMC1,0.046945703050443745,0.08631485031942596,0.027871946774431906,-0.04361865086387192,-0.05935447028504298
COL6A3,0.026440546860699923,0.06007153316382793,0.050801773036753074,0.059032542304238274,-0.08578588275348589
FN1,0.0033648236737302876,0.06358024651711683,0.02521670694933327,0.01526404300536693,-0.09927606434088228
MIF,0.08445267017092874,-0.02774692050006667,0.05482596441702149,0.11519623916094064,0.12747028670989174
JAG1,0.006484441556471281,0.06494735748645636,-0.04273221019509125,-0.009293234311570071,-0.08418620255145173
NID2,0.05481505693296648,0.06357106589982553,0.003032843803517363,0.19293519801364536,-0.0081409266578298
EFNB1,0.05537505387676371,0.04843311894406027,0.045683375427046855,-0.06443275281086845,0.060018266018145645
COL4A2,0.029292936429247525,0.04848705314286357,-0.010095141563068878,0.06977860944440938,-0.08909309110969899
SPP1,0.02564169155022266,0.08920130503614032,-0.008172629481296736,-0.04467192162494318,-0.06786399000998208
PODXL2,0.029952516263933766,-0.03512292648676439,0.01965968752590971,0.03629358814199243,0.05386543347857451
FGF9,0.0568936146168885,,,,0.0451257760732681
ITIH2,0.050051955252610934,,-0.06866498320758549,-0.030367536762645378,-0.04001598957228535
ADAM10,0.024712145489026355,0.02488652678751108,-0.0012621619282459735,0.006799000780634014,-0.08173540581566191
CFH,0.02518207103420447,0.00989189895514942,0.015416170136558422,-0.027776155462810388,-0.021772710151215898
COL4A5,0.05406895132269917,0.11920269537721061,-0.07933674806974989,0.03874028823274287,0.11043124396373924
LTBP3,-0.017487975757651802,-0.08469810224990623,0.05237396882040236,0.022519431052188902,0.002757527662085756
GNB3,0.057847180682741806,-0.007864153841704372,-0.009798173211336803,,0.06318993179088253
COL6A2,0.08848260704247199,0.11303748644532127,-0.03007732823024754,-0.01669068065847598,-0.08117315961890255
GDF9,-0.006146796073318876,-0.03812799638481963,-0.05709593666089573,,-0.021976281719339335
NCAM1,-0.018731715248775083,-0.062424962138935385,-0.0392963006918557,0.019774659416655713,0.05378305118982312
APOC2,-0.010679499042737649,0.03517397981114699,-0.05141148462333923,-0.07102522074389098,0.04640801855003333
BST2,-0.05463763348050717,0.048492483716560134,-0.08270229085796128,0.023005333212325785,-0.04067402864154338
COL5A1,0.05595187084433543,0.02959726985122298,-0.012539153908653778,-0.03671008136379468,-0.09455776249836575
CALM3,0.0009434034490292326,-0.056715481816718205,0.0014210367996050648,-0.06666777353322273,0.0022096030962124266
THBS2,0.018375516002084872,-0.022391175593175838,0.03115804816315877,0.09656965284042862,-0.08406471215448451
SERPINE2,-0.007855030699435259,0.03176822994124268,-0.012498810588353835,-0.05900034214380036,0.03212025103094214
EFNB2,0.007601153284234869,0.022172764099516813,0.042425150432232765,-0.056568498600802625,0.006192467830626593
MMP9,0.021551419206985816,0.05824117700705547,-0.07931825006316653,,-0.07263034288867755
DMP1,,-0.03388871376076271,,,
NPPA,0.05222743453045543,-0.01257987110550465,0.03841534482154863,0.18658806222442825,0.10399916944041641
APOB,,,,,0.024126088047742203
C4B,,-0.03180017285969234,,0.018003552578413486,0.0009323098150341117
NTNG2,-0.037021974539664194,0.0423629979022788,0.011960999446360828,0.007972205469214587,0.046204690943758064
LAMA1,0.01825923127263166,-0.04957501876105088,-0.04717637203801129,,0.07104558923391342
UCN,0.06391728660425931,-0.032299122456145635,0.05195280255052726,-0.03470926085486228,0.12554978435262262
ARTN,,,0.02495940945299006,,0.0012241548714959146
PDGFD,-0.0009978969103311205,0.06643753559052215,0.042548540200971215,0.075638262866744,0.0791302511357722
EDN1,-0.024981908541641958,-0.014480928309186535,0.0009906134138387892,0.02295463617766954,0.012740384222114851
ARPC5,-0.04500666180109039,0.009660708877546973,0.10598344981381404,0.04711291932829357,-0.02863295048392245
GSTO1,-0.019963941364769373,0.08312681199724815,-0.015347086615230156,0.043424874556692465,0.0044740501572918985
PROK2,,,,,-0.023609805562148933
SYK,-0.05670920566393275,-0.0495276566026774,-0.005465012138298491,-0.03747587890178421,0.007777934480958602
CD40LG,,,,,-0.028003205522738522
ST6GAL1,-0.02701465713004973,-0.02249556717284309,0.012595687105050268,0.0775084683190237,0.11246917870281697
WNT3,0.05909925574549988,0.057296040269675136,-0.030201141757151558,-0.03671006878540012,0.027649933066450454
HSP90B1,0.01701712341756541,-0.008569626168490822,-0.07628007429414016,-0.04483971109243708,-0.10178895704004194
ZP3,-0.06941239564863293,-0.018918639741685103,-0.049952834986499335,0.06794595483282745,0.04847215538768848
NRG2,0.06613435736620334,-0.0040259248657187,0.03472909998378548,-0.06669615616811488,0.16868734857609313
MELTF,-0.015104102729795375,0.021913593305455375,0.009142157329745394,0.20425942324900473,0.07940407764817126
NLGN1,-0.05100678362768902,0.06749781277241469,0.028351187949118235,0.09567994708823771,0.06122355348735815
SLIT3,-0.0301832241512108,0.07237736547140368,-0.00357302704191837,0.016505758782664803,-0.004831331502718114
CCL8,,-0.04333426213508072,-0.0019145985315003587,-0.03621877838500745,0.017157769777141695
S100A4,0.03800143793424781,0.0275318842923198,-0.0066499382815456585,0.052969936521492754,0.014420212082496475
TNFSF13B,-0.06312622373034626,0.018498592992757763,-0.08013759043701787,0.017102188379033587,-0.017362533593355094
HSPG2,0.000895983627512383,0.0791553176967873,0.07787430540794167,0.050542210250985424,-0.05015786052277325
FAM3C,-0.025409069565376977,-0.010936095692441979,-0.048216500072124316,-0.04168832990624208,0.023419787801602403
FLT3LG,0.05630131149810468,-0.00870891524538952,0.016890946493615066,0.00038612965545217716,0.07067188968159169
A2M,0.031512524124617226,0.06248397747659186,0.018532954050471624,0.043933103423324266,-0.02928894096098377
VCL,0.050631294642999425,0.056047720232195945,-0.060659625790342654,-0.05538163536345742,-0.059130228975284464
FGF2,-0.006820167574162306,-0.03869730514317431,-0.05568798557787675,-0.11341906423162772,0.05496361138570646
AGRP,-0.019830579025943682,-0.004644360578872872,-0.038793660483373744,,
CNTN3,,,0.014683074235982245,-0.036218749301001156,
RNASE2,-0.02505249023845259,0.0005972689569578039,-0.04114698181360417,-0.05613153462204501,0.07023029076289689
ADM2,,,0.07465469853963203,,-0.026614860639439773
GAL,,0.04745775671637847,0.05949962900597862,,-0.026257033356019057
CXCL6,,,,,0.005492682823873649
PDGFC,-0.058845679720229464,0.021179996165151375,0.045385564170349724,0.032096082697357184,0.015219984722201006
COL8A2,-0.004739778437184968,0.08631124901110529,0.04407598368398833,0.12390799860704345,0.15588043387095013
SPON2,0.06208751728023134,0.0772433897145718,0.02439685391353566,-0.03815147196495659,-0.047794196579125495
SEMA3D,-0.01075500975201456,-0.030486121726759702,0.1244694331682268,0.09073146932417579,
BMP6,,,,,-0.02367168504226578
TIMP2,-0.0556146765503857,0.020716877942484124,-0.006497172501109521,0.04315041439422145,-0.03408397559620847
EFNA1,-0.012432027907752528,0.05943159315697375,0.003760779700232702,-0.042595273294826604,0.02992221528797867
S100A12,,,,,0.01777519468956126
TFPI,-0.014805886468122505,0.0028025657852232106,-0.09556909021123951,-0.03862167906773575,-0.01194114303268279
GPC3,-0.028034939479550717,-0.03885573951203515,-0.011069548973851552,,0.0341314855272697
NMU,0.04513660611886546,-0.004198590533354947,0.04299368609672431,,0.014931733430907198
SCGB3A2,,-0.025672960536704183,,,-0.021443633497642254
LAMB3,-0.03342731184630647,0.03413086517592913,-0.0006878988262276121,0.02367528819829719,0.027802545074445566
LGALS9,0.0007676005329537109,0.07647430908801356,-0.01432462289937517,0.05156837404201877,0.05823493775561245
VIM,-0.057619211239086046,0.07335292759232327,0.13401815106551837,-0.033671684051853834,0.09116357285395042
PLAU,-0.00578564200366507,0.018555917499539425,0.011271014849631904,-0.04060633720371342,0.051114317135359466
TGFB3,-0.04456695963671831,0.010826848290063092,-0.04392065042228031,-0.0057659819265781466,-0.0403807024582034
APLN,-0.016232842058087858,0.06011564336581487,0.03771855352525745,0.052214214811409684,-0.03178176501738865
SHANK2,-0.0034129191283014167,,,0.021149814969258336,-0.04139286034712172
LTF,,-0.07275529350310884,0.0020492046225984123,0.08239665921645499,0.06470396308742807
PYY,,,,,0.05247199560065323
PENK,0.07326681688437052,0.02672954453733929,,0.06420479487507567,-0.03152722924963074
CTF1,-0.03741058410054101,0.08166799757634942,-0.022967844307177247,-0.02823097258810783,0.08618405036390202
COL3A1,-0.012314484777914482,0.04956914570368068,0.00415189127573848,-0.03470926085486228,-0.11132305357629455
S100A10,0.09725163576589295,-0.01786043894197927,0.09791563754872187,0.07709931998356867,0.012755545654684996
FGF13,-0.030390724802946942,0.07134375136397354,,0.09948180424606624,0.0096855025809696
SEMA4A,-0.03336921421909475,0.013301702232274865,-0.0031723101019682865,0.0037697981623737355,0.03779989698745254
EFNA4,0.043080464343666296,0.06173230418790879,0.1293655934320609,0.01620938233406503,-0.006202734107275399
HSPA8,0.06124426344486848,0.09372887140338386,-0.10626639699503952,0.006685883055669654,0.03652325231147902
NPB,-0.044043748760385235,0.01827792766659348,0.16161829834376917,0.03460537802336319,-0.0044519060638949755
ULBP1,,,0.056530638466184405,,0.07668040260942909
SEMA3E,0.14728231089198282,0.005888051526551912,0.023496313532145846,-0.04484976087907688,0.03154953525150607
ADAM9,0.015141627971961598,0.015105236506922512,-0.005500637842779388,-0.03756350619500794,0.03667555057179387
ASIP,0.003054786160583092,0.09403168642993331,-0.07906516874452073,0.11781828528517796,0.07844868928067292
IBSP,,0.10379177864533301,-0.025645709416855664,,-0.07056768893944901
FAT4,-0.0022816317102889445,0.08158521444499961,-0.02265154252179236,0.003061006880218089,-0.03560698783486754
MDK,0.06669532580552229,-0.01955572067713192,0.010233399652066868,0.014224680050583543,-0.0035615755754950656
BMP5,,-0.03429289562969249,,,0.00409605564238418
CAMP,,,,,-0.008161696959338764
HSPA1A,-0.032192560347043986,0.021636371840117352,0.004328744234882038,0.08893860222630176,0.01729230610179826
SOST,,,0.04276211144487258,,
SEMA3F,0.015329993439073345,0.06874453328717228,0.07365579168080387,,0.016119104176034054
ARF6,0.010459083153888746,0.09069907901482226,0.01125492410594457,-0.04999558171683447,-0.013866452996967073
IL6,-0.009890258441994603,0.08271314527748636,0.11224160589601898,-0.03228862026202687,-0.0383568926339508
CALM1,0.022815362532567485,0.020923459708368865,-0.0491317234343439,-0.05018655766327345,0.1267216192584384
VIP,,-0.030486193728160395,,-0.03205663242378211,0.010126801242405597
NMB,0.0009064908948049404,0.005081954612986792,-0.010074337970394363,-0.07600130318727852,0.08492940251889057
CCL26,0.03118457377532382,-0.056481492681365444,-0.040814907227697546,,0.030439607882729543
FBLN1,-0.02684048521001869,0.024788978457632838,0.017584610109304757,-0.020715202887755302,0.012940921355243705
SAA1,-0.022417729602144925,0.11800453526058113,0.1329683164509289,,-0.005743533823442237
MICB,-0.020834950674562078,0.15273127096536065,0.0011572895009558254,,0.0379394768392842
MMP13,,-0.006775305562027296,-0.033948953510208345,,-0.031527215930533904
F13A1,-0.03080208687755283,0.09326622566123348,,,-0.023354471253747136
CXCL11,-0.02472883744841311,,0.027634454696729767,,-0.051362258721196034
COL5A2,-0.01864062009075026,0.04851966782312107,-0.017229522320887092,-0.017266144073619576,-0.03817737018904364
EFNA5,0.08126494055847437,0.05483402443910806,0.11131441359865024,-0.06056677802090949,0.10663238316898928
AREG,,,,0.011321859928456617,-0.03667681694438621
EDIL3,0.06426701749153757,-0.013520327634081137,0.039957479242655365,0.03794958845660513,-0.028253445723076413
CD86,0.010708606641487796,0.008649304524521225,0.010463599876584632,-0.013238676882879765,0.024768875722976924
AHSG,,0.12986462392457981,,,
HRAS,0.08129383853858216,0.01916845815729582,0.019081448322113042,0.05409773920139429,0.05690984469825033
C1QTNF5,-0.03317775184634173,,0.06290769714473077,0.07034579411874449,0.040517343922253285
RLN1,-0.02043194811007348,,,,-0.00845317083983369
COL4A1,0.06444906745483886,0.05593380176093449,-0.035399047336094495,0.044987058631245226,-0.06349230030464229
CCL3,-0.03954386204356713,0.028949302950383025,0.01278666790197429,-0.05526039620574595,0.05684190758139362
BGN,0.031484825510883246,0.03214694842912628,0.029564506326617314,0.07875392219347968,-0.07170012357021131
RETN,,-0.001912405440262427,-0.04263218414076159,,-0.04303361275642375
S100A9,0.0562412819119608,0.08182027366267335,0.013649279885682,-0.04609982233752963,-0.015495688666680472
HCRT,-0.01128831723367399,-0.027925064687726313,0.01932471436335075,0.06981448283627252,0.07990542704715184
FADD,-0.02581065145428482,0.00689353541040616,0.01758151813858975,0.0037069840051653044,0.04780697085806464
ACTR2,-0.004634636128726304,-0.025763609050594924,-0.06882976224733439,-0.041316004978743825,-0.11308932554213727
BMP2,-0.032182742228896076,0.04895940583693803,-0.06349034223000129,-0.07575876750187852,-0.0024171863138867083
PDYN,,,,0.13751088865451142,
CD55,0.08122608127532278,-0.038662260766610834,0.09403241133639302,-0.03532387096664359,-0.02642469983938488
CD6,-0.01929527628042926,0.03262431659084533,0.11486216035123564,,-0.009524339182561225
IL16,0.05976787761052001,0.04716334120728964,0.10044882081601228,,0.0005373213691910692
LAMA5,0.09614409909648297,-0.022252698768598,0.03618695371412249,0.02126183382778507,0.020011115132092156
RGMB,-0.05698940068874036,0.030215342079558453,0.10660490814858221,0.0380879414813836,-0.013259344282618142
INSL5,0.051386154975968365,0.01067855600943326,-0.05420777822128899,,0.010093121964416606
IL12A,-0.013995019320225002,-0.012159772327133939,-0.04236213871176258,0.016380313620056274,0.035628115772227756
S100A8,0.07827789510596762,0.038380768304516706,-0.01409279222812081,-0.046001215686762895,0.07697271994208672
TAC3,,,,0.034045577605065665,0.0696904922659868
TAC4,,,8.726142566177767e-05,,
MFAP5,-0.01600537271997883,-0.03136766718372987,-0.05321552097992755,-0.03815147196495659,0.07215931416116492
CXCL16,-0.0026598407613217944,0.08630914334005567,0.05278233148528333,-0.042855954102096104,-0.016722549552355956
AGRN,0.0202949214240834,0.04904907784859046,0.0019867705728954794,-0.040435538599452515,0.014385359413177116
COL4A6,0.024844510527966834,-0.05715929169073745,0.019623469167849125,0.0387459923469338,0.03439114397978565
FST,,0.11508175995895283,0.027592865343541037,-0.04680744124782726,0.023640177455975065
MEGF10,0.012774040534001775,0.0901181940785269,0.07454157314018563,0.09998479487296398,0.05024475941929929
C1QB,-0.05011749087889946,0.016208202944958013,-0.03373347648094449,0.09543956699510156,0.018442323438292815
HLA-B,-0.0679571374510438,0.10702946083149194,0.050743813207945604,0.05293660160687345,-0.09182893927285932
PDGFA,0.04705680829826274,-0.05697671219852681,-0.09624315230326079,-0.04167150911345694,-0.05340439311101784
LAMA3,,,0.05395752132818797,,-0.028869291025431988
DKK1,0.0022634946346965735,0.08590138927911126,0.12103114975079772,,0.0221144560286303
INHBA,-0.025488843295431197,0.023983717483338274,0.06466062292938875,-0.06856143685121494,-0.03263791305669648
LEP,,,,,0.04123346443073879
IL7,-0.03039072184198149,0.24214460505933041,0.05797758966915918,,0.04186505907677515
FABP5,0.0844278671224984,0.12638223736354753,0.004351994422552774,-0.06672434551463129,0.08238155332821984
CCL4,0.07805148749787175,0.0887356187201211,0.008953460604822942,0.0008745209914130747,0.05708404102694008
FBN1,0.04667960212432493,0.08433819329473882,0.015543568438052898,-0.0530101495898071,-0.05670623474424926
TCTN1,0.02513311837145816,0.061016584015440835,-0.01877852610657891,0.019456326107248418,0.09756353948225431
NCR3LG1,-0.02425251782370296,,,,
BMP7,-0.05646226116578632,-0.06485719280354361,-0.03446376081252574,0.023510317124030126,0.11731444804151356
NLGN2,0.08074530022211776,0.12448227164442613,0.02545237681199042,0.0321560363809867,0.04538386389667813
CCL25,0.004390607954700976,-0.03306737560741169,,,-0.027852064326950202
NPNT,0.04342743459412994,0.036883654434283764,0.04136238781722807,0.043108732986444666,0.09862425987138873
KITLG,0.04889775428559309,-0.010186183973745495,-0.03997339403680296,-0.043700410625225714,0.09424954027601051
MADCAM1,-0.020431953201178618,0.002290591208265679,0.013602458809307048,,0.061280184042474484
F12,0.008581668315169466,0.0013916616289944344,-0.03151124372086616,0.01676447948917747,0.03205647962494709
S100B,-0.040674648684100874,-0.07177123530751234,-0.08094058592902834,0.04961028237955521,0.1244642559982763
IL27,,0.07003608286047604,,,-0.0448459794489533
CD99,-0.016684947331882177,0.13508334248834736,-0.0044307388747067055,0.011671030601217313,0.04096032597695168
PDGFB,0.09917707339914991,0.1295326300425921,-0.104937986267732,-0.035876565547636484,0.013240249098618128
CLEC2D,0.013132806945017204,0.008131064888881259,-0.03191214206107742,-0.0013083486765668399,0.012943305257640461
F8,-0.03614614672341268,0.08484232506228631,-0.004487710878841247,0.025157604843356215,0.08267664435789439
C3,-0.06534659321867375,-0.05044199071106873,-0.020387986346008254,0.031314127191784794,0.02996451856710609
DLK2,,-0.028173946729905305,0.06154951076057589,0.08575293744879171,-0.028003188474507085
TSLP,-0.020133369317427423,-0.04062677049249321,,,0.03687083829482078
OSM,-0.019211526692549427,0.002740598738036852,-0.005505545707468882,0.07299197263842705,0.0898261875048732
PRND,-0.020431950655625575,,0.03439457689495943,,0.019286867704377868
SLPI,-0.0547322606126854,0.09220834153432389,-0.07298402063628977,,-0.002879149243966766
AFDN,0.05890786012378189,0.036242388106559005,0.016262277377827167,-0.044551536254364615,0.02049748653187085
ULBP2,-0.0005572696311507166,0.036151702715349926,-0.022763905952510016,,-0.01342212215771439
ICAM4,,,-0.038793660483373744,,-0.01586893670792048
ANGPTL1,-0.021686268858746107,-0.03180018733898531,0.03084942670878356,,0.016823253251928984
LTBP1,0.03262338691867166,-0.006159615832638961,0.03080302708434486,-0.03856020586639516,0.03757062094600848
NTN4,-0.04776018691689761,0.016208000118251978,0.17196754264696096,-0.02057389527587188,-0.026759880935830458
APP,-0.04324520997838874,0.009630426787545067,-0.0013946101110782416,-0.013255775420905907,-0.049077145207553075
RIMS2,-0.020431948958590743,-0.04463750949493674,,-0.0068236324809101655,-0.030914165435156373
WNT7A,0.06940564911599428,0.10928210032017759,-0.014236615998730738,0.1286165150049906,0.09471426975416906
GAST,,,,,0.016713477404066073
GPI,-0.08142087357685533,-0.020716640294394836,0.06555515054013944,-0.03326052455142217,-0.04126852440260173
IL1B,-0.02548885347828991,0.1592650286022899,0.01697851915774804,-0.04656978720014145,0.03887019229589103
HAS2,-0.008803156528423572,0.024063668228352823,-0.06472609046568603,-0.030707918341333764,0.01959531915812545
IL11,,0.0368391212988188,-0.013383099688134005,-0.037676160750651354,0.046330447062857674
SEMA4B,-0.021021625224170695,0.019583383226186708,-0.061145701422475655,-0.013445205999434532,0.09074639290334775
FGF12,0.03895785512152077,-0.004100975207390999,0.03198470827570337,-0.03881198596478977,0.0857403857540908
CP,0.07981216499962823,0.04851084142811332,-0.020753712592616005,0.02381675103534574,-0.028048442039108265
NLGN3,-0.05655812233061757,-0.03097492413130142,-0.019838516995885676,0.08306752889915743,0.09506447804036208
GZMB,-0.02524598968568551,,,,0.08961173304474014
PROC,0.057866281122434186,0.015210283366912667,0.022992761982929367,-0.03470926085486228,0.022582369233675292
TNFSF11,,0.010245635098408165,,,-0.05053648441998468
AGT,-0.14755296611510316,0.06402152358235053,-0.08307246217242631,0.049701622020390746,0.06908955601492124
PTHLH,0.12153372318649104,0.08861410974278953,-0.0367280923669463,-0.04838836176918052,0.030514561564405494
COL1A1,0.07846577537198504,0.0655992876467619,-0.013898562844969781,0.008944984718282688,-0.12134931312901487
LAMB2,0.008766083910958285,0.06766513719232908,-0.03078276799116663,0.011008088805547375,-0.009916105403147689
DSC2,-0.031020921841827982,0.10430050236554826,0.08415129211216188,-0.05534121750530916,0.027774949308596485
WNT5B,0.0013535177538263725,0.02938907450531762,0.04617636688393568,,-0.03431823561955373
LEFTY1,-0.02268818519752547,0.037000386795028165,0.020437919116940904,0.0366671708345124,0.02042811100891901
CXCL5,0.009906753440546503,0.07720206042135966,,,-0.06232650389525611
S100A1,0.03570450824800541,-0.00017974647293175465,-0.02008469354040556,0.03889377519158469,0.019235488733652543
C4BPA,,-0.029581022955829116,,,-0.025154833725001813
NPTX1,0.0901401359031939,-0.021726237410496105,0.04456503584204439,-0.010200744777290991,
TGS1,-0.03671961143532544,0.047193495191818084,0.06854968675764789,0.016194970880509724,0.08002694824910822
SST,-0.026205219629041723,,,0.01878189992908524,
IL34,0.010862302599463643,0.022656840990353387,-0.03713677683417944,0.0315948148389084,0.06395173256862278
DHH,,0.06418078226885486,,,0.00910856013924573
XCL2,-0.038405280222203235,,,,0.10520991392569053
TF,0.041437472553949334,-0.0367605750533076,0.03681482766563729,0.09495005244239313,0.044031210146757815
IL33,-0.015709651656725037,-0.05686370789391882,0.043437502441356614,0.005128222474684601,0.006710639985384553
RBP4,,0.09818336449621703,,0.022564454231009164,0.019767165109181657
CCL19,,,,,0.015773493770775606
CCL20,,,0.027366323556906894,,-0.01647843036567047
NAMPT,0.07246053782522115,0.036697711933069574,0.0014567547684527784,-0.08047173441872026,-0.04027820860821561
