,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
NUCB2,-0.07580581007673795,-0.0009856124883540938,-0.0003910357120671517,0.06849283506115858,0.02353452026599208,-0.0749532686488936,0.041115056099005926,0.024236740407776756,-0.0072608735179138465,-0.006690804844182335,-0.06344458959359124,0.03970373919390779,0.08840526057994806,0.0741171732267262,-0.1480859468270772,-0.07803762718724319,-0.004634037010213331,0.04208812335537043,0.040598053024126654
FGF16,,,,,,,,,,,,,,,,,,,-0.012346396387647203
CXCL1,-0.023975377127936404,-0.017279648631573684,-0.06031983862546376,0.03666210386406266,0.0713294658880098,0.08835400755987355,,-0.029735809708057673,-0.022595390673654528,0.05128207161211498,-0.029769732404147608,0.0012555780972924137,-0.04475472124450988,,-0.019702250133260258,-0.02639272273040008,-0.06492328533361084,0.03355662757544323,0.0954314128775944
VCAN,0.054375987147362706,-0.03500016818768913,0.07732596786277976,-0.21678662370513116,-0.1734061491173463,0.04188310136337321,0.3441643011353971,0.09570834510254309,-0.04601146849766961,-0.019549559274981275,-0.06777850223855257,0.09912057706302824,0.034769106743975646,-0.07161376520177097,0.04648154849803866,0.03935410300963435,0.09220691831896007,-0.1858734772746297,0.0556284976827686
MMP7,0.05516117072835822,0.015170301667761787,,,0.0281629190765911,,0.12121289349073526,-0.017906675662652215,-0.013991713460063135,0.024499141928905906,0.024851550409941768,-0.01529264546192778,,,-0.043253517010835574,-0.07675201264218601,0.008916665782743359,-0.11361780429269559,0.09467110073827537
PTPN6,-0.09981129824729525,0.02014469800178545,0.029635682442393275,-0.06863077875983678,-0.04053889746969889,0.038464954352489374,0.11136068297529148,0.029333504613242963,-0.043028968615299756,-0.012150874426606072,-0.033970930098400534,0.06765850044872473,0.0692537779685072,0.05143323623875476,0.052553698410383286,0.04288817391990247,-0.021144838207278558,0.15164212148599662,0.11210600622249953
PTGS2,0.08385245180575676,0.03236123841930709,-0.002564241123334875,0.25517439675090303,0.1899820532233312,-0.015117981393638015,0.08542588216902977,-0.09256072071189346,0.03522421282511925,-0.001532387096990384,0.07791411677394329,0.026040387402725285,-0.058618027696311116,0.054458953646387934,-0.06755549445704492,-0.10708507616309833,0.014613965349151313,0.16998065308322444,0.16609441957602122
XCL1,,0.02133164044066598,,,0.01909503059852309,0.24679753736034563,,,0.025367607429043443,,-0.0050394821803429165,,,,,,,,-0.012155043142014326
CD58,0.045730603339483825,-0.008588303139064446,0.011852336229829674,-0.04303771693748844,-0.04347576656532696,-0.047247753106071995,0.1290619122033506,0.10881536771706216,0.017619627321413343,0.1264591912249331,0.007013671414653561,0.1186820514020134,-0.07073997804614666,0.1807301421743304,0.1361336097487644,0.08147938939972194,0.01717501881929969,0.04679178770596752,0.03970101006971286
TNFSF14,-0.008525133363964139,-0.015255843035395893,0.006331777962349841,0.003753147453550659,-0.02587184081972672,0.019112126713312846,,-0.01536706373641386,-0.021484783557704407,-0.006970238991314425,,,,0.07032193861236082,-0.09023677232951105,-0.016840040380352857,-0.0003957714667134205,0.008934140355054788,-0.031450792254311154
CNTN4,-0.1087825866342452,-0.03552924842487924,-0.026361006630006165,-0.01729933181179226,0.024911725457519598,-0.023524133263781697,-0.09294190159651387,-0.06358290686312495,-0.023742920036258174,0.018937215988603255,,-0.01733072955012945,,-0.04524184455708801,0.014408142791593921,-0.06273131709995589,0.09447447720775183,0.018449316778588652,-0.11328802560094389
NTF4,,,,,0.039374414159379936,,,,,,,,,,,,,,
INSL3,,0.028920629092298675,,,-0.020012250182811248,,,,-0.016133917207426164,,,,,,0.04676004584271472,0.012774924768463055,-0.003054131579543397,0.010526350852867636,
BTLA,,,,,0.05392170801428174,-0.02063721369498453,,,,0.027246419295957253,,,,0.015429051536004856,,,,-0.02322312807129148,
MFNG,-0.10396971866007153,-0.023238795813388103,0.10540367203840548,-0.062125512902606164,-0.05127307079418937,0.019304360887784876,0.11816084981230578,0.08888906093056112,-0.027535780224152043,-0.006216640088971295,-0.04461233158424944,0.030060007888548162,0.02919963009046359,0.08137460199279817,-0.03244329716432578,0.016515861947997732,0.010587692070893594,0.08298471332065038,0.033509038053969376
ICAM1,0.0949695673800252,-0.016027088353064663,-0.04950651793650778,0.1702322450033813,0.058965691226567904,-0.06870247020111851,0.054701404237902686,0.06804227540378638,-0.00225906734964122,0.027526973110568072,0.0286500621909397,0.10761429178602178,0.07301665245347895,0.2002665286303411,0.04192854470519418,-0.036040459227836434,-0.04037459346021306,0.138613959676235,0.14945765098178537
PROS1,0.13162005917330002,0.019153622875831992,0.024311211878694842,-0.0732420718078409,0.01118838030284059,0.024559633905050237,0.2186766764387968,0.12686868039649926,0.0497747895063559,0.0636289070433232,-0.0594888039884347,-0.012724180786723582,-0.0092334475383483,0.1981643708306931,0.10499999233781115,0.08305717975857577,-0.020247716418312144,0.043292181842747565,0.13925854854596567
CLCF1,0.08879822882785976,0.007252493987768493,-0.0072528937445569715,0.06710758923826145,0.10742331102200389,-0.028542875063360146,0.09988386844824766,0.006299942576820741,0.04538299891062785,0.00933917225211343,-0.005405205059013076,0.06425512715872018,0.09797673827901812,0.03918096193345021,0.02105107335799647,0.07901267072497897,-0.0024467343435891514,0.10082444283675132,0.2237466822195216
PSAP,-0.1629241501220662,0.010577761705648838,-0.09015507448472096,-0.23325129014158763,-0.034952542310435854,-0.038695192598604745,-0.31529696003220736,-0.08815309415383507,-0.0533888513995935,0.0034395860793119534,-0.052690346417974945,-0.15091591534705637,-0.010431110957399183,0.045204824635237506,0.09314038050631294,-0.0099669981669704,-0.06069338371429989,0.06108574991233139,-0.13781559394725287
EFEMP1,0.2117703425541004,0.03408000417237999,0.018777774906622448,-0.05935738233778986,-0.0606884875825362,-0.027643365133036894,0.10556981834903775,0.06515497445122856,-0.08155789276179863,0.023732428098929458,-0.05057633919003164,0.15134817715254162,-0.07994523337892727,0.1884306930520748,0.0534122724604819,0.16056507957894048,0.03661253646583495,-0.03144517994903211,0.21578869152415892
C1QTNF1,0.3510792506408431,0.04563053579246902,0.003437321545425744,0.032824062477878446,-0.025910732742091006,-0.0487987082448502,0.12670234390166354,0.1008334301734664,0.05160897005847226,0.006249962896309868,0.11008296488630666,0.11822257097805594,-0.014062166524887714,0.07644845985213064,-0.027114257439657508,-0.0765961362536515,-0.02968190554311979,0.08032908691364331,0.21470394680887128
ALB,0.050613150013118086,0.008250537955407138,0.022655548449171482,,0.07300489852155156,-0.007785377638201339,0.08088930147010291,-0.030036195490117084,-0.017614005917470876,0.0664809466460028,-0.0292844193200083,0.07625591514940334,-0.012974215424888485,-0.00929353921107977,0.0612332850380765,0.05478512595455894,-0.0045949949024977205,0.08058857434159289,0.09202080277562008
CCL13,,,,,,,,,,,0.0265288063189724,,,,-0.01634275358306357,,-0.03279145590926535,,
EFNA3,0.02585335748033603,-0.010349114803791117,0.09936125067742105,0.08037791348947752,0.09361250155869662,-0.036055027040971924,-0.09264211779071396,-0.07186177834833152,0.005512383206333995,-0.023391577609115397,0.023720228208841877,0.06148812532121175,-0.04062120801951015,0.19475221004445947,0.18296509853291956,0.11646327617092411,0.09465998077868777,0.13039831974076552,-0.030399928742956776
DRAXIN,-0.08577074821498394,0.01800732071846877,0.02519454259947534,0.05755505180053063,0.03761005910135154,-0.016350906004436234,0.3082891544724819,0.16435796217270737,0.053964281699055254,0.05159955726234133,-0.03799606512714888,0.15701459412304197,0.08307889184159518,0.12748131265361834,0.05363399997498044,-0.0658404469340289,0.1436937639522903,0.024655049042073957,0.01872593686577042
RAET1L,,0.008814331896736994,,,,,,,,-0.019441285244558227,,,,,,0.03985406796235221,0.06555797414724361,,
NPTX2,-0.1699286679966389,0.044124888939497973,-0.03935906241738077,-0.11756883385438556,-0.007639956233709258,-0.020655728854393006,-0.2627345942397773,-0.14682352274478472,-0.05485704410615588,0.010016249562008134,-0.04052408366750763,0.10924334252643417,,0.03844558403998559,-0.0952841894743259,0.03053931686194502,-0.0463315601744053,-0.05952824291153422,0.02353001994762818
FGF11,0.3179762588673156,0.11642663795430085,0.042558975934628686,0.24738197623247438,0.10993050590387193,0.05927699696445998,0.19998085622897063,0.1447963101530021,0.035000928981285574,0.03888260895496049,0.0401442047192812,0.2128165680824572,0.09105904233067598,0.09739030633838061,0.10570847104770499,0.07212485135495948,0.07175055004880286,0.19966514392051232,0.2931261038667485
CD59,-0.08262875151600861,-0.06448857798416568,-0.09495908026742725,-0.09967883214382021,-0.07931920184367705,0.03971403534614909,-0.20819404976312775,-0.08872280369946912,-0.10900326349325176,0.022910162196854156,0.00776119444357666,-0.11707718002042784,-0.08526439106204761,0.05249431393984617,-0.08318493920779386,-0.03448197364359235,-0.14372185434845342,-0.14538487848942844,-0.10803463171223858
COL9A2,0.11967742844287015,-0.00806965471886854,-0.022895014356078092,-0.07936300806743994,-0.1026848629769271,0.048332469820420894,0.20560408527245339,0.07626987617284595,-0.02806520394496441,0.07482576329030784,-0.014298241038098998,-0.011362104472950166,-0.020031450731916787,0.01749923934008609,0.05770593641022457,0.137382125933619,0.0006627681346603167,0.12109478974057124,0.07047205062374112
DLL3,-0.17676267201009677,-0.06330211020575421,0.09616032107407513,-0.06736791838452053,-0.1337071859252812,0.04654476432461974,0.21665813295241856,0.07871639272085192,-0.02968111154080313,-0.01077663276137829,-0.017404578016781292,-0.060162149105665655,-0.023142098652405994,0.06621698000585506,0.17859636993261338,0.13808701042681554,0.022289283314960738,0.13783211304326604,-0.06308595813096053
FGF5,,,,,,,,-0.0239176533814017,,,-0.03283655214661461,,,,,,,0.04478540370275297,0.09098209822351433
LIN7C,0.10372923349565744,0.012023578055648455,0.01868517910459929,0.0029755828924412026,-0.017441448313273548,-0.03592520815815631,0.012487875434324102,0.1151772845589419,0.009515196203596496,-0.008161696408938013,-0.029208081178019103,0.06632532267539441,0.12723626395290646,0.11525306516974225,0.1116757090982946,0.10354486388650103,0.08905628749580738,0.10431797369145458,-0.021621679407071496
GDF7,-0.0255649189284101,-0.0408141225995563,-0.023504227443049232,,0.0530468216938628,,0.044851551829473174,-0.013632283239893177,-0.004941106839701932,-0.025747037155599357,,,,0.04830072420672394,,-0.007727717470041365,0.00760707670976494,0.051715927284482925,-0.06683065720897324
PSPN,0.01252361314260247,0.025523545612494453,0.011704010303555881,-0.004673761326125074,0.11507343067837432,0.07022897967652679,0.014134378688217557,-0.006735316061170784,-0.017945975513698163,0.021046594049271186,0.002550928800899165,0.043937953458906304,-0.008980647121676958,0.12287697495035099,-0.001069927413674584,0.03794891117273596,0.021156966942788038,0.11261854132583694,0.035162371791878096
ANGPT1,-0.04812153373400721,-0.03330976365502335,-0.05319181465047324,-0.051820997270764904,-0.021587681519108157,-0.06325002731784463,-0.035283965866603005,0.10850696150533186,-0.03597357806219193,0.021414041321074526,-0.026409371848362503,0.013402374120098582,0.08148715040183308,0.0996519575195082,0.04982034474617737,0.05645344925713549,0.013373780059257639,0.08005063635480071,-0.025005829022382606
PNOC,-0.16456689849802006,0.007859528009991002,-0.008162682808677713,-0.04592041330109308,-0.04506839214447374,0.014040338496799684,-0.17815190652029114,-0.07419018666558988,-0.07694087921130062,0.03802061260679296,0.04019061779371464,-0.07821979828307572,,,,-0.0034570559573204726,0.0009069564454935533,0.03866209498235878,-0.08092011229300312
L1CAM,-0.19013639313554215,-0.02409506082777501,0.072790065948356,-0.04128464060024109,0.040223109377719925,0.011186278843053638,-0.04274287858699597,-0.06654325472409801,-0.0344241908630084,-0.013849952949024302,0.09840928583467023,-0.2168331793168443,0.04076578075972404,0.10612976526184352,0.13604312443068325,0.020574421099941814,0.21084817615345536,0.0901115934846083,-0.1369751741034691
APOA1,0.032190905308136876,0.023105806813996446,0.004663495137910349,0.008572604645310074,-0.023841676859843355,-0.007194729680679016,0.03617524536891085,-0.02040304651625371,-0.021009166825767984,-0.026143534371591066,0.00020411138269498596,-0.03467657882277433,0.02053087313468069,0.06245782371904112,0.12744115407507123,0.1202773588022379,0.02454708716039148,0.04625430487685722,0.10712295809168658
PSEN1,-0.029899271675301167,-0.034205680230994115,0.043501568883008525,0.018114490910620243,-0.02474473739643687,0.04560709252590842,0.10092140637579282,-0.01357072182615568,-0.021074504160798507,0.03825424887946532,-0.011377590314203021,0.0972404225662825,0.007052722065805737,-0.1131849754254751,0.007978928317890469,0.02541036197226344,-0.04736676415441371,0.041372730785015584,0.048379586705973955
CALM2,-0.17946785724200678,-0.06316267907646847,-0.05449364874309137,-0.18480330865791783,-0.13855176901249186,0.032375698145691974,-0.28715312198434007,-0.17714821647521123,-0.08194443702628892,-0.08319574997522448,-0.03304620286126126,-0.18692296726039123,0.046183926856656454,-0.17467860738445182,0.11594984507634991,0.12785295494667542,0.11253862657577134,0.12734098631046176,-0.1945263417249276
CLEC2B,-0.021037534416748528,0.06297241456967821,0.024029816676447324,0.2392381865646277,0.01358966218256016,-0.055871615485360085,0.06073308811601805,0.14503083999633468,0.0038679249084045673,-0.02858572605022068,0.03491809649570684,-0.0010216040583355475,0.029023146220495954,-0.06290703253824975,-0.05832818212901454,-0.021025148947972725,0.024034988065901576,0.07427684897806096,0.0768733661498583
NTNG1,-0.09570757720341477,-0.045255861995977455,0.06960268426424708,,0.0009232204017581933,-0.04282861199730325,0.030762288794294226,0.03294225960939708,-0.02718414397146193,0.024232741753948347,0.0018867643943020049,-0.04786213979320553,0.10917233989842473,-0.030487167021705973,0.03494494913638697,0.12105308245969372,0.058553573983058195,0.10786346251616871,0.029234683518343626
LRIG1,0.12216924753513964,-0.015669500266117985,-0.010495945045031159,-0.19938056041865038,-0.0669335536809351,0.07319443530590591,-0.010135913128416734,0.10478622180134771,0.07000808454346176,0.027723705403461942,0.013542550687702612,0.0793817867455389,-0.07136444520768292,0.2692012669583855,0.07388267448506064,0.1446329500766247,-0.0718472123239451,0.06617455338556451,0.015239628102039108
CPAMD8,,-0.005188156622119833,,,0.0619130529270542,-0.01061289332802913,-0.0008887239304787904,-0.021636736239436568,-0.01789623927600848,-0.019215202190656228,,-0.026288914014957438,0.11412516877698338,0.05571591684785043,,0.010402834098573621,,-0.024323251988119448,-0.016165124553638232
GHRL,,0.03357172239287427,0.003602654541441808,,-0.0440560959384577,0.03488388815228436,0.00826028085535486,-0.021139473528477646,-0.03137845625153559,-0.01429251498211483,,0.004599259133846652,0.009570458129503063,0.021532524657604513,,,0.02163657337229701,0.018957372780927115,0.07797063342190158
NPY,-0.19867522680583571,0.026653955714561146,-0.004178226114518837,0.03472883667187498,-0.03987782919345577,0.048119880507243744,-0.19751378295295222,-0.0713545319160425,0.03900768365984173,-0.0017685504689706223,,-0.019557304031487352,,-0.061012519543174756,-0.0008776223322909456,-0.022633337912125216,0.01560647496079315,-0.0004903601882488043,-0.1489854803643453
MMP2,-0.11792289708692683,-0.073645654401829,0.024778835225008896,-0.132225978303032,-0.1033350428912717,-0.023763937574290003,0.2680912664882463,0.12420243200242732,-0.008236605440220328,0.01624053188365875,0.05359717466044536,0.08465882917278168,-0.0009456169549922481,0.14526147827578584,-0.009222674656818383,-0.014368281835375358,0.005329779343679857,-0.10702291104410776,0.06478945031639878
LHB,,,,,0.019097156179472687,,,,,,,,,,,,,,
PPY,,0.012891692097038727,,,-0.010861010582735553,,,,-0.013079239394826699,,-0.019407181669379082,,,,0.09180495185717379,0.06848464922399106,0.02136455721005079,0.13997537989187123,0.08777214882507049
ALKAL2,-0.06339007230861865,-0.055883965166106254,0.04942457894967944,,-0.01447567550601512,,0.07737860304855493,0.05680834539914343,0.0065608652499362236,-0.03384555851620052,0.09502961311066753,0.06534162395829819,,0.05439058987006877,0.0010251946121567729,0.06497753980720446,-0.02783311942524595,0.01970087842565567,0.008520750814791754
CSF1,0.17015981735757824,-0.007920475529459493,0.027395284012893505,-0.04932374752856637,-0.0778782156498753,0.031915022632642634,0.17748153978589246,0.04371904041099316,0.010521596614237419,-0.0341865852404753,-0.0448381864836879,0.14825935941963875,0.03247886046519788,0.06120519841805487,0.04187058641223031,-0.007260571199795466,-0.037879309005974963,0.10522525936979645,0.2044161518213211
SEMA4C,0.03968967301186931,-0.020890183139283498,0.025915614286199103,-0.06251431140813996,0.009190584299220345,0.015259807892250763,0.08164644866549567,0.001837244891796242,0.04631058323469013,-0.03302602206280178,-0.04939171136546707,0.07580967185281762,-0.07739539275038508,0.09849910495402821,0.06111974039435356,0.09826350920073816,-0.014044943516325443,0.07316923815810132,-0.056366734222993466
BMP8A,,,,,,,,,,,,,,,,,,0.008904799556556006,
ICAM2,-0.16230411882863716,-0.019653753801859054,-0.0020194754292978383,-0.026672214888023932,-0.03799694630372814,0.08881631953740049,0.03730013084059948,0.0890957089738208,0.009152947088415936,0.04726760101597792,-0.0010095364587830947,0.023558777393961765,-0.028337535187597577,0.002310406762859103,0.03530941844337998,0.07495735829462652,-0.011046129468962383,0.014167059266535519,-0.05702090416639492
SYTL3,-0.00014578526804536642,0.054617757416662686,0.023931346054266566,0.10485013535238794,0.061732099562151074,-0.00032044666841048896,0.12917804713124934,0.06738751471685843,-0.01120326894585645,0.03733526690805361,-0.004672270313056091,0.04741056729211015,0.02846111039231764,0.09739461243736218,-0.04206395885422357,0.06048655387612312,0.009423395000009006,0.11031514360286684,0.12799056977759968
IL1A,-0.10178603955732649,0.011174728844509015,0.0032534552291769644,0.183824712358677,0.06978697540403316,-0.006888039745838571,0.009665803240345614,0.010949844826777801,-0.006944014140135113,0.00661037053696515,,0.04343315203825336,-0.04737468842738781,0.017555286762882205,0.05200535449774555,0.025902654613600744,0.0827426286473489,0.07354291482974318,0.16653358756185324
HLA-G,-0.07198003933006909,0.05010499330807562,,,0.07897509722492922,,-0.021321635181320568,,,,,,-0.080924368675553,,0.09977395866841988,0.10059832697442543,0.001353300025491625,,
PGF,0.14765173776440418,0.01800120745812155,0.007727355343270599,0.14616661946847403,-0.015569971701684787,0.0071281402133849285,0.13795478985177675,0.08548668197951245,-0.02814417896221313,0.03735109767387604,-0.03395444226540054,0.1601027225393319,0.11796586183454905,0.11765777721554979,-0.036271079020363105,0.07007965345914842,-0.061322916089163335,-0.010740198393952571,-0.04198074973849026
LGALS8,-0.004322599719608129,0.0700820934955434,0.02020897341937212,0.0034005395850629223,0.03694904454707907,-0.005707468509378861,-0.005316595160793772,0.06134011143524039,-0.043959586672464,-0.014495570434050248,0.04166732527346912,0.021548560348608012,0.005987630737646543,0.1515922554173595,0.0672551089787142,-0.015558138948758786,0.044898104237391885,0.07043069137294995,-0.05220654500602709
DKK3,-0.23775134809266313,-0.07010917374460368,-0.14028234531957956,-0.15458193951359933,-0.13388207012589654,0.028521538897629147,-0.33808158665322247,-0.11126574367254265,-0.04582846791218981,-0.07041869156412077,0.0018473310129284554,-0.1871085550914581,-0.058581868340547655,0.09677013487584853,0.09670888868320414,0.12434306626790449,-0.10114214472836579,-0.043785212120309426,-0.29877389443049407
COL16A1,0.15813191873294669,-0.034198311872379844,-0.005221190741972168,-0.15408857962990466,-0.06381323639546282,0.0392420206316408,0.06966140814867199,0.0567403143392472,0.04862910521390618,-0.015483481819162117,-0.0704349774536099,0.08439637563853884,0.036169888056276314,0.08109532736957319,-0.008733635062714728,0.050553737170860855,0.014848591259988001,-0.009781086110606142,0.06903502450250952
TPH1,0.029612214773233236,0.011106118617070844,,0.05770660474586967,-0.0400357450873612,-0.024671597268272342,-0.03439251766560158,0.06462225307828569,0.06972334008328415,,,0.09417882509291885,0.011707138547428103,,0.05343835056895126,0.09725571481714786,0.07561388893815844,0.023957225179602228,0.10873301354935322
TNC,0.219518670874989,0.041922288189400574,0.012463333209132383,0.01528700408135718,0.09734240955198209,0.011955811433393658,0.2573537411809026,0.16287666848057458,0.09126364521297713,-0.0178969895933919,0.025262532966149175,0.16673928180133724,-0.03410125094031739,0.2791995298059883,-0.08431871280092203,-0.05444782610150616,0.03935192950197158,0.03490941237014825,0.2005756456799642
TNFSF9,-0.17915777566684976,0.03625269384824209,0.008149432504942884,-0.0041219513499648214,-0.007050869172823292,0.05437333804820608,-0.029242891932342033,-0.0445846094613471,0.08802322360400407,-0.0189516418577831,0.04702909528227183,-0.052890372978606014,0.05777909979328626,0.03779590223213195,0.08046630627228038,-0.04346403442688562,0.03615182047910961,0.04922870497885645,0.04339173381118406
C4A,,,-0.04713008443176754,,0.048366573737716745,,,,0.002310610452597799,,-0.0036036867145980357,0.03955093969750363,,,0.02171278688594587,,-0.004493311274355113,0.11348922261688008,
CNTN2,-0.02467792948789944,0.022419547594229934,-0.004705881687555902,-0.05068910587717152,-0.03149301928970144,-0.015707222280903918,0.01594750225031092,-0.016926087613311942,-0.014633693530579217,-0.025872839568970466,-0.008897221921121337,-0.017398268492642963,-0.043946800316374456,-0.24585112391646893,0.17946239839952371,0.10769787076149451,0.007975299055622546,0.08253282841524769,-0.18613430392662927
F7,,0.004569221163295948,,,,,-0.01772691288691549,-0.021636723663441687,,,-0.009245285216379644,,,,0.011316631483752315,,0.01354922520859579,,0.021306085559674493
LUM,-0.05423739730537943,-0.020987740387464978,0.015643910397299357,-0.062127394790755706,-0.02360586368736233,-0.001167727322874404,0.04219150355408705,0.10555665438148375,-0.021424261076113973,0.023453288349980797,-0.01115015565947908,0.03680156612392891,-0.005470772348807392,0.13441306877808346,-0.08255136900805896,0.030331465608595277,-0.016509867375826864,-0.13639530294079588,0.022108634759674346
BTC,,-0.028235864342423436,-0.04206514036245028,,0.013871485499571,-0.04137283714802942,,,,0.028756951131781443,,,0.04880365451100642,,0.05999919326214942,0.05604899974946911,-0.03512889129294752,0.06177886512991765,0.1276479384709177
APOC1,-0.2093169260546335,-0.01718441792644776,-0.06089817193363766,-0.15184122348090578,0.027785375560253196,-0.03615386687381398,0.24574911152143172,0.1837235558750009,-0.04156353911800824,-0.01056401014414235,-0.09263756282775552,0.060658352427443725,-0.09867079342354913,0.07190598808759467,-0.04108886899701332,0.08346105129466416,-0.03220349582934303,0.12574861060768552,-0.010143897876577082
PKM,0.3065175907704958,0.06607541102242495,0.00620112113441397,0.100321264130436,0.08870685219169874,-0.019611463048599124,-0.04258144104111794,0.0711720223573555,0.037483216811071605,0.0021813693582752457,0.0598341456147431,0.17371001209144385,0.08045702758491123,0.206014562139944,0.011735264826851548,-0.08935097966715128,-0.028523543285281068,0.11102865978144703,0.17842319112874458
TNF,-0.20538089755912534,0.02579353814320473,-0.0014904052330070498,,0.04492255739620864,0.01931945079703691,0.06329011832285684,0.04171997630524088,-0.01819512636375268,0.06607879333436074,-0.023195737955128186,0.07403173957876992,-0.08162260759923756,0.07976568509302949,-0.006763187070171036,-0.004961217483392572,,0.02298744132808529,0.017955522435987796
GNAS,-0.16699957968893733,0.06267015524297548,0.015285329946529336,0.09538930370755538,-0.13182007083132335,0.005898365650725437,-0.2631403430060284,-0.07732108725438594,-0.001259455080726369,-0.011420530064519823,0.08883161156028647,0.21229225128982865,0.07076239492109052,-0.10165989515386743,0.018772784138590296,-0.018014929629488176,0.16258458657559358,-0.013687788885567598,-0.17374998839958603
BMP8B,0.028646041005456247,0.015491638039901634,-0.0021468331834251066,-0.002360062231034885,0.01602853064885447,-0.01091380734173805,0.2935323868680369,0.010435330415313625,0.0015011128232337565,-0.029750741189555764,-0.024820436539343977,0.01653559168252682,0.04386220708923898,0.039534062359544465,0.143286306510411,0.07993070153948097,0.003324944466654335,-0.010584521579880043,-0.07536258891330178
LIPH,0.002067869073296478,0.0431767335616863,,0.06830400528869003,0.0408033199725085,,,,-0.01250109299349731,,,,,,0.014449435926196956,0.007128366439282971,0.00619738734491053,0.055930597621157034,0.06680791837754572
CCL28,-0.053907620719232635,0.02475583807069789,,,,,0.007485400868129895,,-0.00445523558882333,0.0033787078441705745,,0.02005670841717952,,,,,,-0.011900872855663368,-0.014784890229637328
PTPN11,-0.052822213054719555,0.050795558456748824,0.009306502736399562,-0.0505852476931789,-0.06719147282752652,0.06254800327630855,0.0516524206507901,0.05752571350094844,0.0018094101619976172,-0.025732244089936032,0.056208414304961186,0.06144838205306268,0.11500957400315692,-0.16040058927262665,-0.03553937601533352,-0.06866600306282611,-0.03761050293559399,0.1069074417149146,-0.13738180861602156
ADAM12,0.06575241607213583,-0.014670914691862113,0.017405074701503872,-0.003660568037693492,0.019231021435459593,-0.022001451188032473,0.10607451146572784,0.036912748240229575,0.05213565404450361,-0.04992121882748603,-0.08014653453303948,0.09646244965696855,0.04075149124426595,0.17764699850052895,-0.12409700882437598,-0.008872647321328425,-0.028462559104435178,-0.09234209896432533,0.045933889955774285
EPO,0.135185721364377,-0.014304424436962575,,,0.09934063459994956,-0.012682744508209144,,,-0.01307923996573808,,0.01480499205222815,0.06705264093464772,0.0078090742765684834,0.006617405015422705,0.0447933351604377,-0.006466734226891985,0.009720871754976088,0.07244873546756188,
EDN3,-0.008328991113606406,0.004625807159778186,-0.011485555096506068,0.09549283361765852,0.02919013350317951,-0.0008277198762502553,0.05403884105957963,-0.018010433561875337,-0.020272176880907183,-0.033191419664002894,,-0.05753874603729955,,-0.05540355474002942,0.17426394256606031,0.15889771623787277,0.04088295927894804,-0.0033542360225659092,0.05414398704042016
CCL22,,,0.0009792892384021194,,,,,,0.01678975453052128,,,,,,-0.023878676127726317,-0.04044737503065263,-0.04255832117055472,-0.02012799660858319,
CCL2,0.08813601663944998,-0.03499624705137778,0.005756262045533619,-0.01620884048208937,-0.06086528825731592,-0.04159582411527733,0.08902515962687638,0.04586764076182601,-0.049315219599243114,0.02300554928975311,0.030504057196552945,0.11292442870581075,-0.005456561002293763,0.1404737510460587,-0.07533733849132054,-0.13037150722215834,0.008756346296331428,0.0024111261761776055,0.20660593441334704
DSCAM,0.00946916290716028,0.0008413880319888791,0.10434016026846668,-0.011803352351800715,0.00394113662179814,0.044818859549223204,0.1285374897166102,0.05489169770479773,0.030378768772756068,-0.013081966527995951,0.030752262401007938,0.049560447658351776,0.019704393041895515,0.1302457983190322,0.16515861534405987,0.1430767605757499,0.055741425505424276,0.13769107621556023,0.06071887121406766
GPHA2,,0.016314894026507033,,,,,,,,,,,,,,,,,
ANG,0.18278459509385972,0.11878318909081953,0.017458710269226636,0.09092020219683311,0.16043288120019628,0.02260422977349445,0.03620006139900916,0.06168060629852577,0.06270910375369142,0.013134858136976476,0.05345215581997353,0.215249849086911,-0.11559097032650693,0.19502259079305248,0.12037044685029101,0.10887727606167863,0.024858990388298793,0.18134157082436636,0.04701733202906508
FBLN2,-0.11425760508309017,-0.08136891977643028,-0.01582895835112559,0.06220638227846725,-0.006040269865825151,0.040048294791122194,-0.03556786489656495,0.039882108129451026,-0.045766766097097934,0.07123834204337043,-0.09235610461948834,0.0025847724390483775,,-0.11913504141410183,0.059448490227044945,0.16891330279856362,-0.000974080583765365,0.029041066617310606,0.09617206057996909
VTN,0.026319012154315105,0.05770582258363315,,-0.041096650346265376,0.012488506055603367,0.07104434428735419,-0.034392506419217296,0.06845707705067662,0.03223961616036982,0.007517976122519706,,-0.032408252624653675,-0.14114012696940031,,-0.030742194739586833,-0.01817866530134183,-0.019920837569167654,0.026478542561876248,-0.00526255888464427
VEGFA,0.4213274791230994,0.0913714496320111,-0.0431530879961795,0.20744718502345222,0.18781059029500274,0.015454731103140343,0.2659469511523522,0.08826683702148333,0.09321352325571225,0.03568064764446207,0.1547427644538842,0.26118125278054494,0.08728225924917442,0.2384358718261826,-0.010890492437890633,-0.1015873186826116,0.05506172060756313,-0.012981905234259676,0.25748484939118454
F10,,,0.0002539189204163279,,,0.018527880746342505,-0.02210968571788288,0.07577209748441098,0.06365814608156235,0.022654446347946902,0.09202970407770736,,0.00992246675925891,,,-0.014884560015048258,-0.01826530100428757,-0.014154138456159824,-0.036741620090850594
