,MGH258,UKF251,UKF255,UKF259,UKF269,UKF275,UKF296,UKF313,ZH1007nec,ZH916T1,ZH916bulk
ADM,0.03587991036654483,-0.021161644264584608,-0.037700236213403585,0.06900554581381184,0.006271884322076199,-0.04074169519123496,-0.012175615888442699,-0.01686089402261294,-0.009987033430375488,0.04422122217706939,0.046656739858203004
CCL15,,,,,,,0.04371853208526361,,,-0.031708748594940966,
GNAI2,-0.09630153213947071,-0.013635473799236126,0.007928586354090756,-0.06197122701905984,0.07700441069353749,-0.02822628736627989,-0.011826944584400522,-0.04157212235553043,-0.054149702402691395,-0.03254456359244174,0.06815233961237564
HDC,,,,,0.07860700766562925,,0.012040290402485219,,,0.08786835130832511,0.17435939620072655
COL11A1,-0.0336034653167429,-0.012834069007640708,-0.001865617994338285,-0.03704172257858534,-0.017049488427204353,-0.02831589750301851,0.04192793317879205,-0.020637144484234406,0.03137368104612791,0.010491147373794783,0.0406695313163333
NUCB2,-0.006876941957608777,0.05560431361119468,-0.028561158991616927,0.019311406195095037,0.0401065799494834,0.03625947714498664,0.006341211926084499,-0.020140345612089387,0.02824306967072596,0.0009731317141322614,-0.026130489873827264
FGF16,,,,,,,,,,,0.06621399576728595
CXCL1,,-0.017768788288539422,0.01755203668157428,0.025663477279789768,-0.03326950681001769,-0.031307476224055976,0.02318554377735051,0.021673727423240516,-0.03252705614804677,0.006361513867401206,-0.0011877821103255682
VCAN,-0.025280503168978157,0.012034574169978112,-0.06047133344538192,-0.0700414622918288,0.024815086165821093,-0.04099417433086383,-0.038461832866105466,0.022052601655049277,0.001808025842030948,-0.1288054047069488,0.06797853144313802
MMP7,,,,-0.022280123942086425,0.1130567879719758,-0.013664492096406784,0.037279434201753454,0.06557553476916715,-0.02662424387176799,-0.038645769869221094,0.02545001342258616
PTPN6,-0.02899147282649167,0.09636935835275631,0.08053802352230766,0.027386410869969218,0.11061322458171123,0.02772022708124288,0.04675259624769408,0.02132869988899259,-0.03057119261168308,0.07312690889273935,0.002325398900914386
PTGS2,-0.057829733121939765,-0.01585771146480789,-0.001330151327733206,0.06454202578101688,-0.06154169487515457,0.04727331542518083,-0.02185252055135365,-0.005558425138057954,-0.030745828642291757,-0.03874445658882426,0.003889664336970819
XCL1,0.10126827626002576,,,-0.01219353258449396,,0.002493056177065297,,0.012651103066957783,,,0.023626681672651268
CD58,-0.009985691221994086,0.002667865197719068,0.0016166155018199288,-0.0036168940117078173,0.03470686313928128,-0.002225917617868884,0.004278604429302182,0.09926569812451662,0.044527088905460546,0.07634583034146213,0.02431971377964102
TNFSF14,-0.03174048792203098,-0.0008423981278606154,0.0815356203946323,-0.046952228050947904,-0.025325295640074467,-0.019016170717893854,-0.02020194009895872,,-0.041993022772204826,0.12304937265540355,0.1319071685601113
CNTN4,,-0.014506994312289771,-0.02927199741963172,-0.021913971795086487,-0.04315745221715555,-0.0065260101186840995,0.04641499768227899,,,0.06008111500882856,-0.035448980473277825
NTF4,,,,-0.01542428473606768,,,,,,,
INSL3,,,,-0.011206920143542971,,-0.015756596559401054,,,,0.07279836186477394,
BTLA,,,,0.014366611145321924,,,-0.002132301002854727,,,0.03268891807325732,
MFNG,-0.03051612091640869,0.04513866724964188,0.051405237456970954,0.04767859627816476,0.017272202710459324,0.024466092231056176,0.009814408707694924,0.010972304383481676,0.027916172809942175,0.042560286756054375,0.00934945831939105
ICAM1,0.018779702858445955,-0.03307017064871177,0.06759126329984592,-0.01346144204960164,0.02913405999723344,-0.021178825564918683,-4.724801985006339e-05,0.015400122327582779,-6.503206644351407e-05,0.06467901607254453,0.03011006958778848
PROS1,-0.005950992522401606,0.06584181046158097,-0.014277325747334162,0.012890329197383822,0.07229309380449904,-0.027544564920612215,0.04035681460691557,0.02145916256711162,-0.027509836090271668,0.060345108981000165,0.0693878928416577
CLCF1,-0.022863973477023975,-0.010702995193945576,0.06106758283577034,0.029504116850487948,-0.017123607705963672,-0.007968398986662493,0.039698682706128946,0.04026723746622691,-0.0319596623791526,0.0057561143983819825,0.10077122714964601
PSAP,0.012882168646799877,0.0670043430973277,0.0034360115434695837,-0.0500229575167901,0.03866677816996954,0.009547564066493376,0.07030604970735102,-0.029504715690879035,-0.02580207100085138,0.06589098861755671,0.01646892269009743
EFEMP1,0.056661620660407926,0.06188130748833174,0.04174714099415645,-0.021920773432054674,0.0830162043728757,0.007495004897136463,-0.023864286500240705,0.0003658013900681195,0.04714933678439869,0.053543559425739205,0.08629591473939124
C1QTNF1,0.0009382519387363615,-0.004008497331624968,0.052867304444135996,0.038519541719435155,0.02451211587522379,0.001935245414331183,0.006244929583160175,0.008852830297142613,-0.010444153584476968,-0.05892223526322629,0.06323171328127147
ALB,-0.039227068083337924,-0.024446711908916036,,0.038539983437607145,-0.02038732948212619,-0.017202070735106167,0.02088770724338014,-0.02162584137889175,0.02157293258897814,0.022082366799497287,0.10863347615721894
CCL13,,,,,,,,0.02587206747507007,,,
EFNA3,-0.044623412566131844,0.017619609679561922,0.03187585330663416,0.07646830649712943,-0.08171561979388961,0.06763920433021543,-0.005830870413758502,0.005207547070119821,0.08557956583089527,0.0998923169057108,0.0008805902037316254
DRAXIN,-0.06770173566984918,-0.024263108044638815,0.129698947157401,-0.0018753907156989897,0.09065498880721744,-0.011173467095521297,0.004997843041892902,0.042035459805787496,-0.044260479445533574,0.06369781406698477,0.021635438055572123
RAET1L,,,,,,,-0.011566195209563385,,,,
NPTX2,-0.03305591789632077,-0.005356591305052757,-0.027792499623969666,0.030968776280826758,-0.08101355144474623,0.02508251364491476,-0.0020052339520946635,0.11642574208490114,0.008512858334322538,0.003617112964477305,0.05790325604131846
FGF11,0.0015716513014260242,-0.022659638815652944,0.01196499322172165,0.014281941994545008,0.03387535819121801,-0.03218519433525222,0.035817467012116765,-0.026553060497220695,-0.0880675506633871,0.021522783403339487,0.11055146605853541
CD59,-0.03507356477880232,0.008366770425566342,0.05046484943870937,-0.033292721131318405,-0.0544721666587853,0.046842817173382935,0.006146824655581859,0.03700941268298861,-0.017480015680660637,-0.010281417993194309,-0.05780524390529741
COL9A2,-0.032228482728771685,0.07497572469097527,0.03817413371805882,-0.048085555868576095,0.0024788644452981043,0.007814977652389789,0.022174506089588496,0.018049558487062304,-0.003189994381803084,0.14957225538657334,0.03553738172656478
DLL3,0.08185835679737283,-0.0030835614132288056,-0.0027690408573775717,-0.07819983394049794,0.02229136378901691,0.009067957713127357,0.011962682623735012,0.06856448100286787,-0.00386361730811936,0.07375163266580693,-0.03333906861405494
FGF5,,,,,0.006990679210017927,,,0.014764724080293837,,0.070264705844487,0.0010271827677191287
LIN7C,-0.04462362358089093,-0.022934353310669283,-0.007408784432764126,-0.028726259117774173,0.013772079228143856,-0.050974114889689295,0.0017817989200065788,0.042647285957236804,0.04112606046043588,-0.005892764558488009,0.002290266820435783
GDF7,-0.009269715763405365,-0.015567037197781533,,-0.019996417405201618,0.05056549918808798,0.01951556553613556,0.008506820685153797,,,0.1316919651304033,-0.03513417154683994
PSPN,-0.041763316489201945,0.05511689318319647,0.07818332233691824,0.015506170231064627,-0.04940676322138202,-0.04750751308751472,-0.003930597892703704,0.009060555240782172,-0.044876921172424,0.01494378120629402,-0.0012332979218953933
ANGPT1,-0.02318534196656185,-0.024817710280415097,0.005235606454083391,-0.02761661663613077,0.022962949640480897,0.036922026862785506,0.010830043838997978,0.05462590220691657,-0.06469285934805453,0.026395896583501555,0.0631071281362605
PNOC,-0.038114332380300806,-0.02147381126488575,-0.03887551396898149,0.00036206564792871124,-0.036753268983727445,0.03445083267194929,0.05556822357339366,-0.02162584137889175,,0.041400624431295,0.030100100063178595
L1CAM,0.11521556635841755,-0.03281842769997006,-0.008190214854081392,0.021074092554551737,-0.047074635950722435,-0.025509752059945257,-0.028432183260919078,0.08021359393630802,-0.03726452918601216,0.017094537249534955,0.00985590294039276
APOA1,-0.023475761725746266,0.00786763440661214,0.09131283661522921,-0.01745292648751907,0.05622301184168734,0.08827049955284774,0.027560380338577262,0.025029481240328607,0.04448990385946198,0.06612245707081944,0.06758267058984747
PSEN1,0.026192674570628408,0.01697108523932759,-0.03077743765940731,-0.06233681941232313,0.05528325647835472,0.012746256157751051,-0.008027362013662944,-0.050297271039834376,0.009408512981853936,0.0193535643714704,0.032116885664012024
CALM2,-0.043447550510776534,0.0629965006437512,0.03407833837907286,-0.08176296305591083,-0.07728932783047401,0.033166023715704,-0.03731207632468834,0.03882300493003625,0.11932754701541229,0.07526127967304731,-0.09625829013383952
CLEC2B,-0.019553508149449436,-0.02193154603496802,0.0437544197372009,0.0075707874486670625,0.03195962592861512,0.007298759993045393,0.02009210618946298,0.045173199128829895,-0.06808612481111459,0.10524475227564828,-0.03875041242028658
NTNG1,0.031208029447626354,-0.0234270053314526,,0.004183350091201185,0.061998528330256174,0.03545349733919305,-0.04621763690449182,0.07528007884891089,-0.0334331031027753,0.11468317333755974,0.07056236595114304
LRIG1,0.06230092102820707,0.023319935402873138,-0.03906910093640554,-0.05061973504985509,0.030610676316090133,0.03940529982577093,0.014713679561837134,-0.056602945516969115,0.03134709602763802,0.11368645707342545,0.12065857276542591
CPAMD8,0.016638068837914535,,,-0.013255786812436684,0.037943577572336615,0.01452298728289837,-0.011913233994336967,,,0.02078310150755341,0.014274226763158551
GHRL,0.05580037462691819,0.048778625886734844,,0.017382353424976807,-0.01895990606856294,0.06950533405834515,-0.03418347872021916,,0.07356194455589236,-0.006070279740743628,0.02423318435433926
NPY,0.049074338919935026,-0.039938309543263925,0.062144155567985436,-0.02679497147117039,-0.08685092376237355,-0.024628721392640832,-0.003147722969766397,,-0.04756610335339545,-0.014770602048537758,-0.03985157060887602
MMP2,0.04978742729022451,0.04500365767646674,-0.03189762881245787,-0.04958413185980162,0.12026341431292203,0.00580296767510138,0.019146554466479827,-0.05166114183283543,-0.07599725237456342,0.058627590115434454,-0.03652718613946145
LHB,,,,-0.011544789233135722,,,,,,,
PPY,,,,-0.0051578965328213325,,-0.012773357876985513,,-0.020002938929041158,,0.0760894253050596,0.06883439541701206
ALKAL2,-0.008178043965474018,-0.012495097858504403,,-0.01137706145235824,-0.016651621176803102,-0.030811398381185365,-0.010420059066464602,0.059073181992628704,0.08015151324458608,0.0025277413426847057,0.0871623836590471
CSF1,-0.02628184686510761,0.004199632882500688,0.07418545977458435,0.01110271054788518,0.0674026801482944,0.017471935186703876,0.008150718235655502,0.023015519002715413,0.06289303710597557,0.0792139808131053,0.0692911231516583
SEMA4C,-0.0663377336764324,0.05391008792422127,7.396601953201558e-06,-0.0049813278147418085,-0.06539842697981335,0.008222793089424776,-0.009752809343983405,0.0031413366239040614,-0.10654606938101056,0.08556870679312964,0.057742408719876834
BMP8A,,,,,,,,,,-0.027577387292894683,
ICAM2,0.01607578742868885,0.000623753933616193,-0.05088682948295247,0.000127832295213816,0.12884649970557727,0.01166126224282041,0.03154208008700632,0.020955377773664345,-0.13653653595067,0.08043688280427909,0.002738631902037242
SYTL3,-0.041506317699277005,-0.03536208224795171,0.03416396720991491,0.029479136719081474,0.036144003958148964,-0.022229643401851216,0.019488896334733254,0.02738455549293154,0.03600849348613552,0.02625178507067744,-0.02781092672107889
IL1A,-0.02759498222797408,-0.024932272225120455,0.0444408571909583,-0.0342429515391344,-0.029660432397957234,0.00943222169479845,-0.055818431876625,,-0.030933289546656806,0.1352796162050929,0.011360265958678596
HLA-G,,,,0.08210861345772673,,,,,-0.03873315443835623,,
PGF,0.05640708033409072,-0.020972920024903342,0.05828611182737939,0.01135159186542513,0.05970879552339353,-0.04776395440840002,-0.007448181366827181,0.021217789592977657,0.039374923463211746,0.08170291007471224,0.024921864657469928
LGALS8,-0.0535249978737883,0.008154971197653809,0.04204994601901664,-0.0046441225305855795,-0.0007380340037669945,-0.023005877122153934,0.05307450421523144,0.0557205344634994,0.021414498985700633,0.0663391654799794,0.004120405720524452
DKK3,0.09105128875517969,-0.035677969561991756,-0.03305502047587663,-0.08012921344957125,-0.10017142085600104,0.09713733085234401,-0.03733982728909299,-0.05100910978821029,-0.025616572521731423,0.1064029096091586,-0.06007826956266805
COL16A1,0.004927521162875811,0.02167835543727838,-0.057961328227310385,-0.03740882493515003,-0.002715447588674278,-0.05135030054972465,0.026791718262136513,0.006521809048551638,-0.09197275001448525,0.0697280415088204,0.06414963683677613
TPH1,0.010564029245502822,,0.04290507991483032,-0.008989331399945823,-0.01745809540839567,-0.029542096420643732,,,0.043957819927337945,0.09005616895937625,-0.051868775510467036
TNC,-0.019562937076822218,0.003907395571436705,0.05370223346749556,0.05541273566912733,0.051001374104816706,-0.02766385238596815,0.0038751039056861545,-0.04783547306956344,-0.005178668171361594,0.01616282105723023,0.1322708244266794
TNFSF9,-0.003537343550382861,-0.02089465218874976,-0.009915380527734129,-0.019996418750277405,-0.039409987733860084,0.06339085605710883,-0.028400247128682433,-0.014924040935947765,,-0.0010802280298864845,0.12187227011997409
C4A,,-0.012313358865802808,,0.07075178289070987,,0.021578248827275645,,-0.023720947758995074,-0.04548579309720572,-0.001249070615553878,
CNTN2,0.015072758809432459,0.040627466161993406,0.05729959955050444,-0.020431365740091436,0.009267252205218322,0.03549045524739515,0.009502180560966387,0.07910748094663304,0.01754266582772587,0.034794447756775114,0.03704186712112648
F7,,,,,-0.014686114770608803,,,-0.02162584441353684,,,-0.013784131765428738
LUM,0.014681715425211394,0.016636821038436042,0.00724262141627123,-0.011689861015826702,0.06357436822644964,-0.011626410766210689,0.006002915401256099,-0.06487473016672046,-0.025389054486970777,-0.0013306692269378848,-0.04731530213348996
IZUMO1,-0.022692110050408238,,,,,,,,,,
BTC,,-0.019268219657485774,,-0.03133497306729527,,,0.04156670804276256,,,0.17335737102887636,0.09769572733185071
APOC1,0.032008224042607336,0.07705599123692888,-0.020477721732677125,-0.0029413292881095184,0.10143689288007096,0.007126585107424256,-0.004345420140773134,0.024239003794149807,-0.06867721177375535,0.09413673721784675,-0.06090235741327048
PKM,-0.06588971184737412,0.013364521288673874,0.0990730358948473,0.040984618142765356,-0.03264397978659977,0.009328978164682387,0.03024293471102378,-0.021481459553381047,-0.035174671775342045,0.01529040363916117,0.08079242654527906
TNF,,0.01978918490538548,,-0.010210411201285541,-0.021553695734969822,0.06137450520263226,-0.04310386116256718,0.030651502883436505,0.08283585494631611,0.07596262864604418,-0.023966388234708664
GNAS,-0.013547400165969857,-0.03056896015876372,0.10858148344144006,-0.07371318381855053,-0.10831776111795617,0.04156451260128822,-0.055341212930173835,-0.04596904175141319,-0.16518283700745867,0.017534742758226758,-0.06174196854539108
BMP8B,0.08400517471275444,-0.034109911838724256,0.07269184832032995,-0.0015446892558752686,0.062258655414089016,0.03773499891758951,-0.01476566918815744,0.033609372909790595,0.006590024438380346,0.026252722232185024,-0.02200380876576027
LIPH,,,0.10283483577435631,-0.017339655048182898,,-0.01220873246823334,,,-0.03873317677860055,0.02439030660937649,-0.010422625160770154
CCL28,,,,,,-0.018799439539204144,0.046712527185833415,,-0.0352268398959663,-0.03025921627029659,0.005556221764974235
PTPN11,-0.0012910903164965934,0.01555359770697599,-0.015740902270382082,-0.026981388171202856,0.07554619075897956,-0.06222852094008743,-0.05909771755998055,0.03294336652242354,0.11006064762498273,0.007124634616669095,-0.09763262077342869
ADAM12,0.04824710418784855,-0.014662830684783345,-0.05238371774269217,0.03642812245654575,0.032919753446554824,-0.04839556413892158,0.05406779979683102,-0.054117162874985025,-0.06776345998170019,-0.01401718737318747,0.05556418041976687
EPO,,,,0.04941492531815392,,-0.012773358434545107,,-0.019663052227945944,,0.11557451398694567,
EDN3,-0.019101415312697666,-0.01099265572022323,-0.0295959306649339,0.047009636133233265,0.07537947650416711,0.008060200120271362,-0.022992409296348913,,,0.01068146562058375,0.0007497573175372721
CCL22,,0.13228808215537513,,,,0.029323911010320076,,,,0.06978847793229051,
CCL2,0.0354190112473839,0.04533501309819843,0.08276691747596136,-0.009925263679700704,-0.04247659243622146,-0.023980432955384226,-0.022357369268087096,0.030472315838675934,0.1416215399441337,-0.01477080466672111,0.0785617751425922
DSCAM,0.018540769060073865,-0.0029350556860389754,-0.03128689380092901,-0.00279183362274863,0.03143164511637548,0.012386034430575224,0.008913867621552793,0.02445132990613653,0.06339559114073119,0.02500053228877478,0.08206178674153705
ANG,0.050588323923873815,0.03265043510777529,0.016377421494255223,0.030878794028634006,0.010839226554869982,0.023107140229137017,-0.006306213535301208,-0.019014323713893326,0.07339471813728042,0.049143917465438246,0.04217261018888109
FBLN2,-0.03127111170441242,-0.0159957169839669,-0.03440406435406508,0.03719053480938875,0.028604890358100963,0.049126125678303725,-0.029033449179785835,-0.024119423433430046,-0.05623226199816523,0.03969730314306244,-0.03628451503201498
VTN,,,0.005185889056014696,-0.022730658603031844,0.053905202987012985,-0.020985193433236248,0.019629631944454683,,0.03475519833508216,0.02579086518787923,0.041033618010507186
VEGFA,-0.007346431783110901,0.02748725421095248,-0.01783385239995875,0.043155056051715476,-0.02150927480439942,0.002680451215627807,-0.0037367920862047574,-0.017044731741938702,-0.02431870800325432,-0.14985840500032369,0.06093917104756677
F10,,0.019780874938621552,,,-0.023879935807258352,0.06488097603197675,-0.010570957583688706,-0.022932891628003483,,-0.04263170469146736,-0.031552965691847366
SERPINA1,0.011365975022484312,-0.0013204558029404445,-0.029415304920548332,0.016412351425192918,0.05708797564822919,0.038602121689455454,0.019866618732699046,0.01632705445927271,0.05433964204445044,0.013960000075272063,-0.019444750743636986
VWF,0.03143485139216696,0.050112436276236044,-0.014222103687402855,-0.05561209217517697,0.0535991898048906,0.00446431924593924,-0.02408932082638883,0.021911933655121212,0.019607747819969552,0.01634637490382917,-0.0381518675800161
GDNF,,,-0.04466618772642374,0.025337071967855746,,,,-0.007507722439833593,,,
VASP,-0.016192079352314852,-0.01731570515682318,0.09021969687561146,-0.03280097619705917,0.019149596397456975,-0.036513574617084994,0.09733587296612886,0.005534041022556658,0.054195043249367796,0.0059638270722043,-0.024969793674623958
ADAM15,0.08616667377030737,0.0017707486342322493,-0.04041581324697346,0.04534688386281003,0.06337033665093293,-0.038488990750635825,0.011879697292293835,0.007119156739904865,0.005051058173645565,0.026304472526883876,0.08056837204826467
WNT2,,,0.051034354322353724,,-0.016943704016242803,,0.040591429519049926,,-0.04288731000520945,0.0041767309021718615,0.08339934223223643
CALCB,,0.03380528155146913,0.17376369412435352,,-0.016234315520661558,,,,,,0.0045776613635551975
OLFM2,0.012782286221558331,-0.032252179463079116,0.035825379884817536,-0.04912859690158958,-0.048740449814272675,0.006757503681298153,0.029694621723424852,0.05117531471871776,0.07703694750772408,0.03436124095568391,0.09353379326729981
MFAP2,0.00400006400230261,-0.033807359885032404,,-0.03361971375928881,0.010990749790304719,0.01806582455048626,-0.010076295237357834,0.030503481600252604,-0.03016700125452939,0.059554203061135354,0.03051145549891696
HLA-C,0.00514472226749577,0.015943136277260492,0.010493518777654646,-0.026136324406363477,0.06863522168837409,-0.007003462855825439,-0.026082513260677658,0.036939639690264925,-0.0575443114385229,0.09391617644615557,-0.021194510818715262
THBS1,0.014735673635223111,0.05033088702061378,0.05619147863061229,0.0006316342815474513,0.009571551290108069,-0.001744439604142459,0.004616022378684747,0.020904058258735408,-0.03268320411100252,-0.09835072420149278,-0.007457159741815297
HSPA4,0.03088432553158986,0.01690249647579743,-0.02501554127456992,0.020310390324051672,0.016806535312669315,-0.019559112229182482,-0.05503866580575908,0.006361367874749519,-0.014594747921473096,0.018184035937544574,0.004337824145403883
LMAN1,0.012469391878199362,0.026170722975285096,-0.051054489381325896,0.0608266211269465,0.02882345483114797,-0.03284944952650878,-0.01969986768998439,0.013010082931002245,-0.00840703578127596,-0.07093545397448589,-0.01379671394168657
LYPD3,,-0.0143495682993089,0.024858471392089073,-0.012960751989419247,0.0817648772947455,-0.01788372923158657,0.009668754116004435,0.0003002990939662753,-0.04288735799635364,-0.018840996538057278,-0.005267882905053105
APOE,0.05710337816047259,0.015592724968681082,-0.02538888925294317,-0.07991466293910741,0.05151045608047568,0.017881135590964485,-0.03714954877156279,0.013545700707050252,-0.04510576042723071,0.06295366077159988,-0.08118551938153505
SOSTDC1,-0.023748159732947628,,,,-0.0170079968047785,0.03409043393521041,-0.011535880392639503,,,-0.011485409190734286,-0.006811342695454
ANXA1,-0.03800712797977993,-0.019424650081922897,0.02150835928470812,-0.0022867601143961316,0.08407234422629122,-0.036059699422065356,0.006378843061658683,-0.03642410291665889,-0.007556334201436847,0.050104317904347495,0.08282734988846903
WNT2B,0.004644455191641332,-0.020211902168887838,0.025689206101759388,0.016661285760004283,0.03728699628182669,-0.006267051265948571,0.03819503148100856,0.002568085962858307,-0.025018977884586072,-0.041169025659549156,-0.06994315887381164
AMH,,-0.0017592724876809073,-0.04790160209742665,-0.0022325954747477697,-0.033306509903809005,-0.0032807114723654527,-0.030034784530571772,0.057464956233059944,,0.026244064731079736,0.0011540278112693707
GDF10,,-0.016143499053916238,,,-0.026159086371153977,0.016065163624072978,0.023355195502615667,,0.027392990683125958,-0.024478109652256674,-0.012828269277736325
EFNB3,-0.0030239027542367574,0.0008773574691462755,0.04725760797996991,0.008280304843374811,-0.05968746399554046,-0.02292682678222566,0.026945137955932258,-0.004851603756317345,-0.07549452542251596,0.0627687526752473,0.016810709569635693
LTB,-0.06550093070160593,-0.009382394026151875,,0.037367134625964735,-0.026567535461027605,0.1420404492366163,-0.00990667160999283,0.022164371033758474,-0.06028462218740867,0.00336535162662103,0.047976815437296455
ANGPT2,0.06010946250790473,-0.018902746773465054,0.05972543391285914,0.004676144570591527,0.053554586256024675,-0.019113019911100274,-0.02589310675931313,0.02660990520871525,-0.0621593293626483,-0.03162299510981488,-0.04069957104473346
ADAM17,0.003649910969553839,-0.009873949193311977,0.03970986424472196,-0.0015788518631495402,0.04032577580682767,-0.0329695319458468,0.03253983625149607,0.008411482794266402,-0.04891885005825105,0.0057634995700108355,-0.007959645762942284
LRPAP1,0.0035003150423942586,0.009557944196213074,0.01255738496430299,-0.07406569778134746,0.001667474507644682,-0.005906545259881315,0.04604598167869105,-0.017779720031841587,-0.04289281228808957,0.03984746986761182,0.08926742640192736
NID1,0.03614831985848799,0.02112122632625493,-0.06463406856878735,-0.045167164154725915,0.08021945543767812,-0.05591484781354274,-0.013917257270708026,-0.021838290210630683,-0.10012583284178306,-0.035220928831344187,-0.058231773208207674
MST1,-0.016398134457334793,0.025615077197392467,-0.038463891933460885,0.044763548765712216,0.1331684426859694,-0.035095476459263905,0.053721498804129145,-0.05799624864664727,-0.02631556261894486,0.06063930018209139,0.054676641616073066
CCL14,,,,,,,,-0.005276084303977518,,,
IL13,,,,,-0.01644422074340482,,,,-0.034701497890090444,,
DCN,0.048778961671266434,0.023637399720136267,-0.02068456846112924,-0.06595217306665518,0.06395658778165537,-0.008151033843334815,0.010051883530055712,-0.05584989397510402,-0.07394548011241885,-0.02364121338567481,-0.05155793430201548
IGFL2,,,,,,0.13212622564613177,,,,-0.04130374535194538,
COL7A1,-0.03833905018645919,-0.02251217799539866,-0.02775960549478822,-0.019773873069515505,0.08336324575675944,-0.004324505765679427,0.05528057707695547,-0.03104645600853954,-0.06803751660836228,0.009593889059747963,0.05451236719091167
CALR,0.008778488842792448,0.04834552484656929,-0.1119346256889746,-0.05216614711741342,0.10793137669314992,-0.04626654881496193,-0.03033289378526635,-0.03905527869900221,-0.04653204724220589,-0.03182540052070214,-0.007060840678180591
PIGA,0.05168022684764486,0.012260119719428971,-0.018448145004325792,0.0010148738903301788,-0.030723179909027655,0.038535671427710125,-0.026162812605899734,0.027445393997899744,0.03774383573732741,0.009953378842293303,0.022185837807301448
CD200,0.006036544555288933,0.06206654095541885,0.11634803247912162,0.003769185219127192,-0.0840885707784866,-0.0027812186792529146,-0.005332835871311637,0.02784001458023576,-0.051543308594115454,0.0841288020419894,0.008099474635013258
GRP,,0.12635817105076996,,,,0.00039773383233515294,0.009464043378761807,,,0.01796926134103708,-0.03581331094358488
CDH1,-0.05291269475039964,-0.022967904527195437,,-0.04271117606891492,0.05546536109177146,-0.003066969933036355,,,0.00055096301566062,-0.04440218904113632,-0.010940577565484725
LPL,-0.0004333592049476087,0.030587388205471955,0.0304041230330209,-0.02138850687510917,0.126668289885717,-0.01832706604891271,-0.00524777390970733,0.016950773069281173,-0.12511233797535296,0.02022833239222172,0.017809109486551955
SEMA5A,-0.01589734596370328,0.0169713582652415,0.021923018867583792,-0.0011493557601384087,0.0635692955283627,0.001210414435611975,0.036069469575350156,-0.052076867928391314,-0.13622936225886803,0.03750671661359781,-0.027716887598903985
SEMA7A,0.11197910376853347,0.06445701877289353,-0.023778170851869427,0.004781857315823278,0.03798062668791953,0.0010028309304810094,0.016029501643599352,0.03427998802982418,-0.048616132126469654,0.06982883464712474,-0.029615664332068678
SEMA4G,-0.0018992982733585574,0.007685375773307669,-0.0420828623830849,0.029568751533096863,0.006204584163765309,0.001330471509480782,0.05139698091175831,-0.05119501957788917,0.05485366782533177,-0.02675770853782671,0.04893187984659129
SEMA3B,-0.009500724698100298,-0.019351280598289944,0.05953886907752941,-0.021270230046908124,0.023935548344544935,-0.003531594558432676,-0.01025664120187655,-0.043015498983176845,-0.04962955973690709,0.09646418978220912,0.13579659678370726
RPH3A,-0.007414623393481131,0.052495212789745664,0.02390195851804338,-0.03938302690854209,-0.0372936521383615,0.044226094290111796,0.04585735397102779,,0.010302510304809186,0.0676268912276513,0.01401068196382486
JAG2,-0.04998476383991697,0.07548374067621613,0.011121514936119622,-0.04717244841796187,-0.001370496580011547,-0.04673856724877323,0.06185343987345322,0.010082756435921868,-0.0058351445294015595,0.07168702131672543,0.0036591513792997186
CGN,0.02559259111051034,-0.018656740298212078,0.01806338495050342,0.038319977417201716,0.01419726923868208,0.010891824193784523,0.04658856356107274,,-0.07911910795137299,-0.014238975405365615,0.10784119293192507
GDF15,-0.0340011344059535,0.04231682210177936,-0.017453959097192752,0.05525970405945756,0.13685141929815262,-0.02236792414932452,,0.03640685965905448,-0.07073154276198172,0.09327859225040633,0.03212481367001147
SEMA4F,-0.057187229049172235,0.053520663223244544,0.05777779240633615,0.018494647724121526,-0.04984463516455594,0.00422145095212831,0.00726386142296365,0.02795409794459833,-0.10381060112555236,0.03400027146407175,0.06355847531828832
NXPH1,-0.02027895484986265,-0.023853080175073947,-0.06688091962722306,-0.01747383137249906,0.0285619505556753,-0.020194984759089193,0.014300031165284798,,0.05064199832452747,0.02364703948139156,0.002989254623944455
ARF1,0.00016012313276272228,-0.003644468022281794,-0.026388100454861833,0.02906217166456779,-0.034396760312894126,0.0038441043322770163,0.00858372787783398,0.043088947014403134,-0.005519413562595292,-0.039887609653097005,-0.01533877044476162
DSC3,,,,,,,,-0.025348656234762228,,0.048691304140234905,
EBI3,-0.04393258698383537,0.04416812479462304,-0.02506917850812847,-0.035411045306830945,0.008760900019276402,0.025859634624826728,0.020426527397334953,0.049442330556041615,0.044997758737074914,0.1055075348142224,0.02533377906260348
TIMP1,-0.00889897296173476,-0.01838116266691495,0.059041238408001726,0.00833269418654851,0.04490745953463952,-0.02861513547088819,0.03674749776395008,-0.014563990535708869,-0.09620936585483922,-0.09050731191715301,-0.03323014064845786
SEMA3C,0.0011847805979108231,-0.02332025660710335,0.015570110246416259,-0.004783516720342246,0.006645470195884975,-0.0031360443759390266,0.01547904281219619,-0.056685739020341304,-0.031500392891414465,0.02561434486585675,0.02483064063122377
GNRH2,,,,,,,,,,-0.034869434316762156,
GAS6,0.022218102914006443,0.06860676503101601,-0.025810925738609658,-0.01777121254015822,0.01845187081556348,0.02052975046280951,0.014922715018863539,-0.0834420485614265,-0.02866729402116229,0.09268133235339551,0.037207001748933294
