,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
CXCL12,-0.04074535204429974,0.02651116057003575,0.0247312366262355,0.014899452577438832,-0.027798027959230382,-0.005508021744533088,-0.03083694143447508,-0.010578561383062034,0.006661744978196353,-0.03451929425291081,0.021387151629370743,0.04865724035107048,0.0663699410091652,-0.02811580378894198,-0.028498286972719732,-0.03693687285174979
GNRH1,0.0532813837426343,0.08392546942172595,0.012536174992563962,0.008710051845859653,0.0047022522605128705,-0.012954206624993973,0.09267012961398541,0.04155418479855278,-0.01920353497554676,0.03811460703383485,0.03530687735385245,0.047909753466699026,-0.01204818008583339,-0.01809216139615301,0.013598215863948436,0.015936714432849188
FGF8,,,,,,0.06209879505977009,,,,,,0.058803777341146585,0.011351100496985102,,0.018394298798202736,
RIMS1,-0.037911160031359255,0.06294110882659443,-0.020470319914403918,-0.02320991742588125,-0.010021982224396521,0.038771912981274054,-0.08718790517136386,0.055243446927513186,-0.012176281627868265,-0.00498001363206272,0.012171527793048255,0.016896147355963155,0.030468751903991037,0.0300948924127327,-0.02031742333363239,-0.005902167815068291
FGF14,-0.02600459150342657,0.05429236853940711,-0.03440600984331006,0.0071639120175439755,0.08801819639675347,-0.024539548082963818,0.0660052460265408,0.06809398366997206,-0.03771121108300537,0.04763465907756504,-0.025019089260717338,0.007623366337294473,0.024821871053222096,0.0016111665697587372,-0.03660324232000522,0.06259319098067839
IGF1,0.09010738218866492,0.03682487645061687,0.04033478869115517,-0.028971883274650456,0.04037957648097952,-0.026959502530231265,-0.014169506238810995,-0.0070638577641564185,-0.01651428316024828,0.037865955581180194,-0.04744184121152579,0.07097285187886634,0.03502336091658509,0.052585124501398954,-0.051468184794313546,-0.02216726961119158
TNFSF10,0.08255512822239425,0.011239410280966904,-0.01675978918498859,0.11784574010076043,0.1051717294090524,0.020537416877581927,0.12834893328611136,-0.026638365180019666,-0.00920581094833789,-0.020484771322475125,-0.10961372661645728,-0.012010755787704741,0.05862169953092498,0.0687842933728683,-0.01574383091719605,-0.001219274044991441
GDF5,0.07167076574062466,-0.0343612011360575,,,0.004093600748611655,-0.01498530995128249,0.018852990269760467,,-0.0031298058658633947,-0.016812305674679475,,-0.010217817673615858,-0.04557355678933804,-0.03144660651009443,0.00011216690519788549,0.02634947209850018
CHAD,,,,-0.009535400077828129,0.001818606520178861,0.004283533178983911,,,,,,0.10801380930242717,0.03855375484416808,-0.020115897558855636,0.016536039073094175,
RGMA,0.08819031685561367,0.013234097206699913,0.021382187748457473,0.005724682241525575,-0.034430368900825,0.05961114639826911,0.17266659313961535,-0.02662069114301747,0.03647222285673718,0.07192072925449013,-0.11285735167272566,0.01830391205294348,0.03850118339999364,0.03677385168085047,0.004557236902209122,0.03382581625539537
WNT16,0.029908413545590963,-0.020631889226751764,-0.016910990639813977,-0.017320122529861433,-0.023774925669597814,0.0032378102205586337,0.009492408697299053,-0.03029791148633999,-0.004985366617517605,,,,,-0.016617873515775882,-0.02084481670664607,0.012722182923098272
CX3CL1,-0.02885227341194844,0.000288990087964646,0.012306719272040715,0.08958297340404087,0.020822615315588638,-0.03089689793615595,-0.004140545306638437,-0.0004635949308344882,0.024108390698720044,-0.025313788063078668,-0.06393940834330097,0.050532806065437405,-0.039269195228959775,0.13066837921323715,0.011883789465078787,0.056876932586967265
FGF1,0.03587524923663365,0.06243485598328359,-0.020750813593208604,0.0825056561181621,0.009197411847301828,-0.06155768232180487,-0.021070571847660712,-0.04982280046332464,0.02306863306925022,-0.06481913636403255,0.05544969182077838,0.04663562470149951,-0.0017817904795122586,-0.05250858171376319,-0.02276024980685535,0.0722976115737786
ALOX5AP,-0.04932184584305556,0.08172265497088708,0.009157236610623025,0.04493385894530797,0.020494468276803516,0.012620909165577945,0.20039409133518543,0.08658100158272107,0.005016264135424426,-0.03382649566333334,-0.037745533930503464,-0.026758467296948297,0.015055355466090816,-0.04355097324289476,-0.025688560000902114,0.014831954774876716
IL1RN,0.07464173770654266,0.017769047034593737,-0.008986616741397344,-0.06280137869090137,0.00564680766780991,0.16666520782627753,0.020961201031930696,-0.04171964398944419,0.04944802198734927,0.018916136425226222,-0.06524666764145626,-0.021243894185312737,-0.011581715015208048,,-0.058079724773273354,-0.014473364523284484
PCSK9,,,,,,,,,,,,0.10795007870261292,-0.0045939391171059265,,-0.020233150877617314,
NPW,-0.012846373312693008,,,-0.022071408226943413,0.06155991619350267,-0.01841981378029376,,-0.0006438755730796926,,-0.003444244417703417,0.03761752221581582,0.005176709365353908,-0.0296628978103776,0.03520416508912008,-0.00025034650546475716,0.02757994790179604
CXCL9,0.043846204129423534,0.018795820548762377,-0.002304402945472905,,-0.007719219279572032,,0.1251416209083055,-0.011924082685961613,-0.017289355537091832,,-0.06845417763317595,,,0.002209314619628879,,-0.035037329470029945
ANGPTL4,-0.038938761612796725,-0.053410158591540934,0.007049277434737529,-0.1624263265277801,0.04497500109816598,0.01802133796167722,0.05563733984376483,-0.04496692823739925,0.026592363264420087,0.036815994020209006,0.09286021445265041,-0.09337079848508405,-0.01339270748874297,-0.013555999600469156,-0.007214089789153723,-0.002413621341956763
UCN2,,,,-0.028971880463814804,,,0.06276050296430875,0.01259966859102145,,,,-0.01620654502018265,-0.018274410309949952,,-0.006754993871847662,
OBP2A,,,,,,,,,,,,,,,,-0.02279711945048523
COL4A3,0.027271125270546592,0.03658584816843829,-0.024785485303008455,0.08388496615640569,-0.06795310168407243,,,0.023412527791841966,,0.03767504374648322,,,-0.017907700264175763,-0.015160397682468884,-0.03197700209674104,-0.03687671484013173
NRG3,-0.017528664827655544,0.02567497224279537,-0.04736180430958246,-0.01830150540489355,-0.005225333868053033,-0.024609846992562922,-0.05988346168579781,0.015223255256554415,-0.038774589881706595,0.020875798105740934,-0.03669219680394613,0.047985132814798395,0.011958571387598663,0.08441680925043268,0.015480286328045637,0.058821421243376186
IL23A,-0.011303897938241908,0.001016939560838648,-0.022557423154083586,-0.020565937954468726,0.03424780612766864,,0.02547009095557524,,,0.0235923455665074,-0.06069167523295381,-0.02324734511184294,0.0006557440859816073,,,0.03303893232472981
COLQ,0.05121410980257482,0.013066337957976782,-0.0015020644335739376,0.045382659794066846,0.029502259850539447,0.0763525014209196,0.039609325812979275,-0.0047350317223373494,0.004892040785645326,-0.00486117031213,0.04119502811673594,0.017315326961196045,0.04729344180150824,0.004979303793114648,0.014629739781813637,-0.007036989202450356
SCGB1A1,,,0.0024254636819308188,,,,,,,,,,0.014596690840698237,,-0.023409881043745997,
TNFSF12,0.05182763133307123,0.048308093903616574,0.05162481443325423,0.03791597743159169,0.01085429333717793,0.018407702009841355,0.09582301065591645,-0.003548814618444176,-0.021684232803998407,0.0021333548228085262,-0.06094858799966665,-0.023889294599651778,-0.029535465403080732,-0.002311074110571803,-0.05027428077251873,-0.029680305075213607
DKK2,0.07366726216371179,-0.02003636646614698,0.04569551662796338,,0.13986580845761895,-0.025405522637460598,-0.04755657276002473,-0.007830593872595788,-0.030955384564974753,,,-0.02744187688455391,,,-0.012819705663029878,0.04841415362966686
FYN,0.0011740286675373704,0.018668740968044384,0.01852494438617323,0.1308758970672718,0.028948704563751766,0.09727143864979401,0.14468995354720163,0.014714436415805268,-0.04766518241374333,0.03509190157938714,0.004673261049942114,0.062755632231745,0.032667796588518205,0.015399923816851145,-0.08020989821113045,0.07384284331017113
ACE,0.017989524467331017,0.10426973868036275,-0.015635909917319685,0.014584365452676546,0.017435633426551838,-0.002661428566428865,0.10016700536951884,-0.018732549295203894,0.051780009654811485,-0.05604166190357643,-0.054430462744760176,0.06526735873110293,0.0414138352762894,0.07899817298629008,-0.000856333219919738,-0.009431782945680216
IL18,-0.01230982814637272,0.019123403864295174,0.019194191519701996,0.13856083054732757,0.0012130845797379093,0.0640259142837746,0.12234955567120254,-0.024732772437041986,-0.012244935338986556,0.043614321962645065,0.06671604284426277,0.03731684144721629,0.004019475539482827,0.020127686973053466,-0.024179113897293304,0.035122619103019274
PPBP,,,,,-0.024877733787754656,,,,,,,-0.028464138426950468,0.0044761120732863995,0.07091971377353665,,
CCL27,-0.0016140420550677461,-0.024353157605803408,,0.04901441572000212,-0.03413368781537613,,-0.019115786107468963,-0.03215122776991853,-0.021167288410667978,-0.020626533829136293,-0.013509308502764545,-0.04482918351769641,0.0547973816297593,0.01980305961567926,0.09570517058022371,-0.04329295225777066
SERPING1,0.02369228123636837,0.023269353649213825,-0.011444896745047931,-0.04856573549712783,-0.023511272391127776,-0.03219774255094573,0.20221249580349743,0.12225459410498717,0.0026713246794120697,-0.06983294529304364,0.04437437976640444,0.0282268466223625,-0.012915218558545606,0.0190772621450821,0.03605045120991237,0.05983492142220038
AZGP1,0.06852952655331568,0.019463943366336632,0.042821939645158985,0.024285288096433644,-0.06977781466294164,0.08309628772371971,-0.02064556845698665,0.06086464776804928,0.10314871232929376,0.0035460216954013965,,0.03402521535549834,0.007243002259179943,0.04534717957440889,-0.006469073429466897,0.07979288744904038
INHA,0.03869746916984407,0.014860847759768337,-0.02629668124191695,-0.004549288160954983,0.09180105595304582,0.03899682306113471,0.05672127206048411,-0.014712648320198635,0.008375822510390556,0.04112672763371089,0.06894868986750274,-0.006794682934211236,0.14443507202781974,-0.01855937319775901,0.027823869627254066,0.09896433003397187
SEMA3G,0.016940572150574453,0.03092239385289183,0.14453693892038252,,-0.04298204682289853,0.030143108411467227,-0.04337231622312699,0.0048558446541439705,-0.02393427516467612,0.06958281211814074,0.06235203422653982,,,-0.017122446478826197,-0.010625132852312393,-0.024933286310413763
OXT,,,,,,,,,,,,,,,-0.01960333719297079,
COL6A1,0.06458366172744896,0.07018075090005135,0.0003854700858013529,-0.08168483520119144,0.02465718429045296,0.041891977962458395,0.19061911516839858,-0.05109374043464414,-0.00401081168410846,0.0070695523165176825,0.08593157756538751,0.020768743607396917,-0.02036133540012895,0.03238954112723273,-0.03503812581023735,-0.06299909811300504
FGF17,-0.02324219689094265,0.07130301155193401,-0.018819273584012218,-0.024528576751871305,-0.0021478816785981416,-0.009248353561562216,-0.019254087234748342,0.01709620742321067,0.04420488913996297,-0.02390573175496628,,-0.006745996262221452,0.10210318041030429,,0.011063492838938996,-0.021718662809456415
TNFSF8,-0.028943561214536468,,-0.016657816663314305,,-0.024877727339294768,,0.03934031254543562,0.05212928991514696,,,,-0.030885732774426296,-0.024789509968547008,-0.016617879976303398,-0.020844819457949453,0.03425593816414316
FGF20,,0.00791401247308381,-0.0311507078223926,,0.0514818866894327,-0.015545538676959196,0.028072753085728347,-0.012636714094759983,-0.030955393445234854,-0.021984079372014912,-0.044419410767369105,0.08286356129411786,0.10683259340461199,-0.044038620928148184,0.03291068026529589,0.1887087358853053
ICAM3,0.05076182424323186,0.011969087280675394,-0.030303086540229455,0.011814242356394727,-0.0339906386175585,-0.011539482508076503,0.084657437081613,0.013690515642890826,0.017041988035452295,0.0036821622415159727,-0.025005674907643764,0.07775408261517769,0.07964012077465685,0.018130930732843574,0.01536587399922982,0.04800065706931524
LAMA4,0.0681519115304187,0.08481506256279012,0.041217089785435757,0.05997182028877209,0.01923400437405996,-0.0039053041783773963,0.1723619471737057,0.02307880160955973,0.008898705539044932,-0.037834749964816755,-0.020984869411777952,0.09546616084676764,0.001555956367232387,0.010643755184936043,-0.004419850668239884,-0.059124362539452774
INHBE,-0.03314111199113596,,,,,,,,,,,,,,,
DLL4,-0.043365587778129655,0.011594898154238184,-0.02428027824188272,-0.017069593636439017,0.03033769023368683,-0.04336331880973547,0.11143925194867649,-0.06908691657810338,-0.0021250094372171277,0.05573291881133212,0.004804767292822422,0.00727931065377907,0.05192566232668598,0.07431181243478296,0.03868755977121203,0.0020195166213160063
SEMA3A,0.07820389584536079,0.036574778587480705,-0.03136080860847843,0.020425061353151495,0.1342668744902495,-0.04019578351875702,0.0011240473891893207,-0.010979890784000069,0.024194080816947853,-0.035770312223924794,,-0.018875368280549084,-0.021297294097612808,-0.011607705956100403,0.07244145828011836,0.06494877279114183
RLN2,,,-0.017889390149261608,-0.01877437915543226,0.001710406731061945,-0.01826235899107893,0.07040753740019706,-0.023015658449397534,-0.022390116105580518,-0.017319973646044644,,-0.02135740919665325,,-0.027669882238093968,0.00936225991342811,-0.02506577354369652
C5,-0.02800700518333216,0.004335210798616924,0.03215273628136554,0.03172062270561758,-0.020786201651145468,0.04233143163637134,0.0794910835360723,-0.033349234688419424,-0.03567883150130304,0.027403224342480922,0.007085660186260849,0.041285721892925654,0.033785992378362155,-0.020425512028816113,0.00970578811316721,-0.018178891530258375
COMP,,,,,,,,,,,,,,-0.019900356872574167,,-0.030964417550603876
EDN2,-0.039144510682386405,-0.027515208097439767,,,0.02714623886800073,,-0.02291898219172304,-0.027948679220624262,,0.026863486304850154,,,,,,
C1QA,0.002383686615360104,0.0719507418580015,-0.015385361820770816,0.0870260868440586,-0.05664806442980803,0.04442440202617286,0.20826926078764957,0.019562413301512736,0.0051899724483578345,0.014371069085272399,0.006063170077351209,0.016909690928329727,0.03746317554706877,-0.04402788634482067,0.008160427858991117,0.007804089859537154
UTS2B,-0.031125232402139172,-0.029444374367008606,-0.02034962963374242,,0.07076427020390211,-0.013593855326228192,,0.02207804842548651,,,0.11069961784036411,,,,,0.003962278443526055
COL9A3,0.09541273666727235,0.08887042504358218,0.015964327600004474,0.08909426372915269,-0.01972410261842193,0.08954212387299461,0.0982900004223013,-0.0670211144072096,0.039296552444217335,0.03548486720588152,-0.01889374684798907,0.0597537430559682,0.05478183046318322,-0.04864176554838795,0.017188931174704523,0.04957237844998415
DLK1,,,,,0.08143378852851513,-0.05021037642093045,,-0.016643311673804662,,,,,,,,
HGF,-0.018385893799519278,0.057603770876985004,0.04121610870682198,0.1072663905706605,0.05709584866635433,0.010154676767711451,-0.00298430900110699,0.006950754574067988,0.015914468571231976,-0.01333183788712935,-0.05764303840911932,0.06174550681323366,0.0006711446556776058,0.03622040659650712,-0.027780730079041912,0.06295282648651901
P4HB,0.04416133480729179,0.031140952101582083,0.003083280292519558,-0.1175425747409722,-0.005293474190470687,0.04768488469452174,0.1824464403302768,-0.0472885629869935,0.023314167609287485,0.02839343404892352,0.009121859329414898,-0.03890855650697913,-0.043528234187372145,0.07953423375554378,-0.01631594280169558,-0.07518235051481219
ADCYAP1,,0.028810342849839396,-0.025279937830605104,-0.02613882138198214,-0.026868268992583183,0.005881778616267533,-0.04828516136321326,-0.02249385335651067,0.009230365441839743,0.015395552910265842,0.028828225032480205,-0.08016561949815366,0.0562663969575411,-0.003132623846674707,0.10841537440493942,0.08287924413207601
GREM1,0.044094266293334176,-0.038703554336206765,-0.0011284637404624794,,0.03925423863973949,0.06758090477484138,-0.054204025147355964,0.042072292394825926,0.02873525032599716,0.023687985404196754,-0.058526354346329544,0.014092445463730976,-0.059159146922918356,-0.033192092604586235,0.0022690032034573915,-0.00722083786431828
EGF,-0.04929113670633111,0.02466155884010776,0.05764959888769752,,-0.020522860616817094,0.046718961119298345,0.023643734019425728,-0.0028780384050933567,-0.003631470049476769,-0.03152426889656792,-0.022803418241510384,-0.026112955176101446,0.03471575013973805,-0.03634017103078817,0.06170557596691069,0.04676394828669439
VEGFB,0.019043567083903472,0.041959830054197365,0.02959169042174977,-0.0579481944996649,0.015322961458759846,0.04564887264440127,0.11420968611501559,-0.030116242090214004,0.00620962306398277,0.04064515801496936,0.058977541078730926,-0.09969116241954103,-0.027370668448665,0.009226127534224013,0.010683653747345614,0.03843345677410029
FARP2,0.03108462598172786,0.034559151274546195,0.007427302514924603,-0.020892794857327066,-0.017412183256467022,0.053361978406269155,0.1211687829930566,0.0007561616647080814,-0.05864203113719891,0.003664610848833509,-0.0434015608631793,-0.0002725195116375899,0.03258280963244165,-0.04359041512537757,0.006411579951214536,0.05885304952428594
BMP3,,,,,,0.20951087052641962,,,0.0360900263663681,,,,,,,
IHH,,,,,,,,,,,,0.002228570155074593,0.1165616162876566,,-0.02258543428378888,
LAMA2,0.065676391842234,0.042526090785975364,-0.03474012188794048,0.04249999115081989,-0.015517019505099398,-0.055355210424578395,0.14023880730080088,-0.003291868440480936,-0.0020380061799856663,0.0058270680356232,-0.12811770972682077,0.08085154910350077,0.04976165940828479,0.029803247944171198,0.01167359992372094,-0.049997427265133766
SERPINC1,,,,,,,,-0.007885728049339248,,,,,0.12743603482319174,,0.010729330594676137,
NRG1,-0.0328363245995712,0.04014948678055115,-0.00863755220786207,-0.016809497068422555,-0.050320266855539184,0.12329852910681663,-0.055502987761878515,0.07013811284980309,-0.04399483597389826,0.053129624002236614,0.07972467248035336,-0.034797671238361215,-0.03726544749218679,,0.02661761143817722,0.0824221353362669
SPINK1,-0.03168653684731814,0.017340072748669486,,-0.052173239530663766,-0.027868999964711417,,,,,0.002842667157455219,,-0.004054115692742299,-0.004450544004154295,,0.0532870724473259,0.03867680133008312
EFEMP2,0.05095149437903774,0.025891898944735193,0.02803417824377826,-0.035596590701649916,0.0033171378034910254,0.008891217211173403,0.16253419137023803,-0.0038145848455641246,0.0337154473410013,0.05496608138503058,0.040581126458991826,-0.013575067999815213,0.02730859534234907,-0.003681052685675036,-0.05268690663913281,0.02178273086944752
SELPLG,-0.03514467131037657,0.08777241635001534,-0.019459404104331984,0.018827165333796348,-0.03917813031713862,0.007866387500522555,0.07380781916638102,0.04944943355963248,-0.006255768743670094,-0.00027162692894940564,-0.07674562370178145,0.07380181924806162,-0.014393311886980238,0.019791751901289553,-0.015769566391754142,0.08078323702681973
GDF6,-0.0364991390513558,0.00042035774570895455,,0.014967163762947844,,0.04015821026275034,0.041633450758259215,,,,,0.03476495981539949,0.07938634725789996,,0.012787002765651761,
HLA-E,0.0242371489693326,0.022628626078483413,0.008249249353735359,0.045625030983055544,0.03645598628428449,-0.06604681656772536,0.16735355145513034,0.09768905182288139,0.011117667996309546,-0.006401485639964421,-0.03637717363328882,0.036388340607214346,-0.026328196925225325,0.05990907006122151,-0.01369995255508436,-0.0322033249589056
PTN,0.12079173216980255,0.06376687523457907,0.0684085036376703,0.0849937218452388,-0.03792774517705358,0.09008480071962006,0.16997153248960706,-0.08793865938307693,-0.020155234874857895,0.04712354524168874,-0.03575009281373351,0.011227373357890643,0.07817094440275178,0.005029318654973982,-0.03534901523609238,-0.021129732929010055
CD274,0.0952245629787872,-0.014711737942049033,-0.0006862241082107726,0.07678338029689766,-0.010213369798487443,0.017853159490077375,0.1116365627145487,0.02936115344374832,-0.03170549810519111,0.008041293339570649,-0.03986960913203319,0.022502793379204255,-0.04553752291783833,0.04934659763190032,-0.049669670907583556,0.04020192099774942
CD14,-0.00457558767940891,0.09209082928536683,0.029124641874262978,0.07614640027167728,0.0213136351358538,-0.007392114579650367,0.1952306368628195,0.014285247735820612,0.033850558967950105,-0.00837989339398341,-0.04335760184556045,0.02001908533319433,0.03181773868997688,0.047028917955202566,0.03515320477651314,0.03690328988399156
SFTPD,-0.03956988983556711,0.057657988237694455,0.018134304770118913,,0.052947579449481245,-0.030734608542481175,,0.04000596714204884,,-0.017206618200856765,-0.02778031844205581,0.11708578539091183,0.012339656583144227,-0.02171986769250624,0.040799189486507494,0.09331924032594711
SLIT1,-0.01079687823320799,-0.0003460726636987986,0.0017780137650221471,0.09351584408752892,-0.011826740012431823,0.07744948830985632,0.12588871998815482,0.019486077385266524,0.004500812187305615,0.01571744773295147,-0.06384420982011318,-0.03500471670247484,0.061014234809109454,-0.028141645129943448,0.02544860406146025,0.003991157232357917
LPA,,,,,,-0.013593858734261896,,,,,,,,,,
CNTF,,,,,-0.010078192015896655,,0.05000115820975187,-0.018144051486953305,-0.030344843963823292,-0.0026595780974204637,,,,-0.017122453235451977,-0.022863359852022615,
BST1,0.005661906772224311,0.03222245061309892,0.023501213105225193,0.016205940963786285,0.03430143811723516,0.04660936043291231,0.16148102069949416,0.0014953754745768162,-0.04890949896272222,0.03830364025353777,-0.10296448087342683,0.013195790201360177,0.09191464577395053,-0.03207659199138565,0.03556960021895021,0.032715326060599334
AGTRAP,0.03465453069372063,0.029545009109234265,0.029130985771935604,0.003659731707098675,0.002129879255738356,-0.011003414747233039,0.13214677109150916,0.017455320490760838,0.011225349697568622,-0.03130091443445948,-0.02177840241596556,-0.023236610034189954,0.012865436785776523,0.051452613915195324,-0.023727857918503473,0.0754346117765386
LAMC1,0.026635051495555243,0.04414354020861084,-0.08209019397454034,-0.0648237568511338,-0.02460557220061749,0.03551337097630692,0.14225078113352982,6.756063201965559e-05,-0.036350622870529856,0.04734370565603847,-0.08833475754145734,0.044344908546709264,-0.012991895186672812,0.041434520437959456,0.016015820980015597,-0.05747046503297778
COL6A3,0.054987392491393054,0.010554708903830295,0.0001484463541086996,-0.012261440018471419,0.06795327956437545,-0.00961154670619536,0.07596075881643527,-0.03761834875145392,0.027538028318025442,-0.0026839477562264017,0.015593914690402456,0.09943698816915708,-0.03312115595726948,-0.013364648510258339,-0.006518235087193394,-0.05083103854912028
FN1,-0.001783051780133493,0.08195940401910902,0.042671768978007826,-0.15291446141927817,-0.056068185474836614,-0.006443856972823542,0.14100165265471434,-0.08297358992936694,0.0012519190064800344,-0.03114782964905341,0.0389970697167962,0.02563540381189535,-0.05667846901741208,0.09570138558597024,-0.058980671392373465,-0.10433546570187373
MIF,-0.028653639496924888,-0.09421873129106252,-0.03611150441756911,-0.08338087956147783,0.026864509576689913,-0.016604178490759017,0.001862843411074437,-0.011993492232868452,-0.024958700802730497,0.03173614583968788,0.02093254590908034,-0.07703603972538627,0.03495108352348538,-0.03965416231929362,0.03261543685619121,0.0517020967476262
JAG1,0.08292513283409844,0.0771216130127689,0.014381586162508472,-0.026076647011839295,0.010870145982215515,0.0384683522327565,0.12765326853480613,-0.08335096375508418,-0.02573874204890744,0.06904697188934845,-0.0518565951529698,-0.02234901383284314,0.015800985626119573,0.04630113733166954,-0.04897031638860636,-0.08219402779588303
NID2,-0.0011641273935687803,0.07102567179169178,-0.01037343800938751,0.031175677699865335,0.0240250386213469,0.09988246390663066,0.14525909631918715,-0.024733197836620854,-0.03858550654415535,-0.0056322093161492405,-0.044031795635335574,0.059566852499595556,0.0023957364331436597,0.08168740671518944,-0.00996470524963982,-0.02087129239282667
EFNB1,-0.013798713248427364,0.004715067586704396,0.0016609374381365107,0.04932358312529375,0.016951877161981647,0.03878404158727477,0.06431855438218079,-0.003990289430786101,-0.022554675517885044,0.052824791274629815,-0.024668356953640214,0.001504566790325799,0.033391247913896416,0.05552302329409567,0.01862025168863563,0.09703813191566059
COL4A2,0.07946270316067243,0.09485583204327784,0.013761283349939972,-0.012634475465700127,0.0337534390059041,0.06127182793880791,0.1871369603669789,-0.025967360627308738,0.0085166801801793,0.010269309685155319,-0.02345825976548213,0.12101240558088558,-0.03378175630024951,0.10809226623665995,-0.03279416675577641,-0.08013474879151682
SPP1,-0.08470798915329207,-0.013684295132388037,0.010068448453655624,0.10386130021457085,0.023577638988311608,0.032782942204135274,0.23805685472823973,0.011201910407486429,0.015394211481752386,-0.005301082498338483,0.00661256016105674,-0.11256574736063853,0.022578163741238687,-0.04065009715703731,-0.024356443339961124,-0.06682422721188506
PODXL2,0.0348705904822805,0.008834259889362756,-0.020721869429023973,0.03800810928773774,-0.002286467547052353,-0.020993669905340052,-0.018553325885744626,-0.007297146069148273,0.026486509934041714,-0.03195168566992161,0.00038286654891778036,0.016183460140827298,0.020668858668915907,-0.038063071815881734,0.04134238871035973,0.09612298893673703
FGF9,-0.018840080990645547,-0.025214908607562255,0.03884023279572205,-0.021617030914751045,0.047518002579579874,0.07158634187914352,-0.07859707209976508,0.023420343001988284,0.0009902245987868528,-0.019400299554462846,,0.02581598632974804,0.0012988453997721356,,0.0037376203937155013,-0.03547744518102108
ITIH2,-0.028943592028810552,0.019520703535912315,,,0.019562252786000534,-0.0038020196786224315,0.014209759541189491,,-0.03457877318216381,-0.028186701290527645,-0.04100879034465259,0.028122928591254356,0.025489611723136397,-0.05000928944502278,0.012176668093868762,0.02927010375051591
ADAM10,6.061751528316475e-05,0.08563296321504127,-0.009567295272111542,0.06355108937960284,0.0027039075150326153,0.023897808485031105,0.08125635204538566,-0.05179710664929959,-0.03768438427796233,0.05597552180954839,0.045052992966225475,-0.008519542537906474,0.019839559402198597,0.032490855044744436,-0.006943904304306509,-0.031047560364318164
CFH,-0.031064530551397233,0.04207399767536922,-0.01859553733046709,-0.027328181172832672,0.02409150959792124,0.013721329813081322,0.13502049486694975,-0.019356644100299976,-0.001017130360438991,-0.03368036661557702,-0.011546295705333744,0.10748362519647127,0.0076809224854327805,0.04064553800069488,-0.004520070230593142,0.013938089403206538
COL4A5,0.09434383925816985,0.014649634004496563,0.01397703434087783,0.07216021259520679,0.036595980285664347,0.037375040609437915,0.11069364142945119,-0.06594236516601298,-0.012841677573068325,-0.003228508180283235,-0.03622265258679995,0.030791428605573927,0.06481291986250151,-0.058427690007891615,0.05549662440538686,0.07146913945207127
LTBP3,0.01569395215978883,-0.04213489552203897,0.025369117902581794,-0.06479239914813029,0.0033571131749568156,0.044582411383977415,0.05964476536396516,-0.0051128988647584205,-0.01468435603865615,-0.013769550473751186,0.0072847103663405055,-0.056075746936830644,-0.05386481385245235,0.020457564313855887,-0.027679695926179942,0.06570933554651812
GNB3,0.05317963196624039,0.004261225652943993,-0.01598679770342468,0.11569228961099781,0.03460212103537433,0.07963459961937278,0.09986491762485707,0.007905901233796121,0.0387364567406653,0.020334579693602566,-0.030440144147378,0.021613080998337003,-0.0019875029209959955,-0.01107598176907969,0.025076951406821143,0.04471202325294176
COL6A2,0.0371453681877418,0.04256000674520414,0.03065815666335732,-0.10477240393830714,0.07651137912359722,-0.024315687141777217,0.12792179338717982,-0.079928556330153,-0.03234644696636876,-0.04293877211492576,0.07041089192930457,0.04222313506186544,-0.03850515207157893,0.05542298588826489,-0.03784550935782309,-0.05759880384722548
PLG,,,,,,,,,,0.04474774740289697,,,,,,
GDF9,-0.02520989084672554,0.044385266247204624,0.041378674258152004,-0.02682790616932816,-0.007278789059244915,-0.012876867183439646,0.05832791500897019,0.06819678498991619,,0.008962872216833827,-0.07588053081966939,0.029696804737576483,0.12676798562440722,-0.0054969999424921406,0.04116431278981439,0.0496963873833085
NCAM1,-0.012433919801880066,0.0010519552067158261,0.03823941106918191,0.10559910645799217,-0.008529196364318831,0.013282662472589326,-0.08171503268875453,0.06366791468839939,0.058709629573454415,0.04448729907912886,-0.049378196474107815,-0.03925630539643663,-0.015932148311335447,-0.06460816690711088,-0.011010056989917529,-0.01003298907129589
APOC2,-0.006891233992307111,0.013398308408688699,0.011106294385864912,0.1137068478865609,-0.01741623794202958,0.048741053109226946,-0.0019601682402119363,0.029785119948641144,-0.0011038122816247745,-0.005405577844026354,0.07283542960544692,0.046301370076180265,-0.008268959304834298,-0.0007774185367043909,-0.02857403753133715,0.10722191464261457
BST2,0.08340224043238259,0.06693738533133321,-0.029366569786230288,0.04379152403292735,-0.04936582311760437,0.03274400463342641,0.15149358263301546,0.043119623290800345,0.05398490221646592,0.010869874372149504,-0.06314841072596135,0.05756152242445597,0.046173090639053345,0.05855106350088603,-0.06793863112729583,-0.029617627225355478
COL5A1,-0.03428640319383591,0.06252757517498339,0.12399567344237558,-0.08079129838563477,0.04291786724389409,0.07123248261783469,0.11061551575400792,-0.07196430879786081,-0.04935232474546658,-0.029566539423664315,0.08328441395777579,0.024073783478289364,-0.024907579341798092,0.0836725544568956,-0.01463897272900792,-0.06890710973389082
