,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH8812bulk,ZH881inf,ZH916bulk
NODAL,,-0.02610046988707055,-0.0027731688424347646,0.004556677260275637,-0.00713489274362633,0.010003440272374549,-0.0027795130576684685,,,,-0.008983374247901814,,0.021674194889022898
INHBB,0.013610459835564997,-0.020062716049336703,0.03411660328048029,0.050836969177744426,-0.01898432883082693,0.11860526814180491,0.015140140344517798,0.07467741367474447,0.03322968159526267,-0.04775946938706884,0.029994635617424274,-0.05401158232310545,0.09565671707503079
LCN1,,-0.012702692447106716,,,,,0.00905050979521627,,,,,,0.002272605521530962
ARF4,0.0028272617724698287,-0.03924260471443583,-0.024574175976796748,-0.007372868511465063,-0.024429855758708718,0.007691406497664179,-0.030392603643721094,-0.0018428393289288822,-0.038335071787948795,0.048654070094052176,-0.08679660773383559,0.13220730306630019,-0.03987903337459042
CXCL14,0.03781873539786891,0.0383995635311608,0.050768078660263324,-0.06757346332524818,0.0208286928409419,-0.046674869694119964,-0.023345548715339635,0.0191418793672941,0.10883866507399818,-0.052870141520918006,-0.050361914114069456,0.030753187816568064,0.11305961093600904
LIF,-0.06198194422329886,-0.05340067138625522,-0.03362455926626673,0.003743431169261296,-0.024847688301953746,0.010268408583885594,0.06744441525707683,-0.04220087115547401,0.0525305894439315,-0.0034922275691057748,0.038418722300264004,-0.04015232361098315,-0.059201535232591244
IL17B,-0.004145903306615085,,,,,,-0.01008088918729686,,,,,,-0.0362082034021914
MMP1,,-0.01751275915603391,,,-0.013141909810537766,,,,,,,,0.019224164454815697
MATN1,-0.020583457407232213,0.1263326451342855,,,,-0.02186186804437781,-0.016084498746021407,0.03691492701462182,,,-0.06646834500339105,,-0.032996899346844674
ADAM28,0.08800492764353068,-0.046574454854040964,0.02298591085460093,0.08495547297172525,-0.04573592813874592,0.019966073299137285,-0.007703080210084227,0.019208065972833935,0.03548399721618999,0.02013070665229328,0.014000945208919776,-0.007401611694998471,0.032578820880787715
TCN2,-0.04352592903930784,-0.02807386825145881,-0.008505021496537583,0.03667636135573379,0.06879757926402902,-0.013712410643473082,0.019850106969994216,0.014724984832291056,-0.03243564850799275,0.08838206097190049,-0.07264921842203163,-0.01811449864311223,0.0633223105958281
THPO,,0.09403955752821609,,0.05695869983832567,,-0.031088529596113124,0.05619346793013555,0.003580837756889361,-0.017172954661507506,-0.00570607190212089,,,0.050453609575517984
CUBN,-0.05281480587792281,0.02771976787415689,0.0021924102473219707,-0.032387041027777064,0.061052178894749655,-0.03889163163437043,0.017196006147386977,-0.03480471191191274,0.01860680890530521,0.017608553111233747,0.021346014956111794,0.057826933877007325,0.030860764835206063
TIMP3,0.05346845298699226,-0.030017833233694384,-0.08540648905138139,-0.011410978567736206,0.04802361697029107,-0.008909888251079903,0.04905999788272978,0.05125562140218758,-0.0020085744943169623,0.05832395926481351,-0.0334425911909214,0.0901245336156272,-0.0068536803075890974
PIGF,0.17784267397315093,0.0017775510078889918,-0.032047950520460326,0.004422758454839128,0.014434833537814733,-0.0334983081458421,-0.013787244566045692,0.005052121582987621,0.014721403874845858,0.04713998366231597,0.01409215799249569,-0.02539656110962908,0.018149364852378336
CRH,,0.008268491555521371,-0.015112980137633654,0.034044742023482594,0.013751533662011154,-0.018423177417392363,-0.023591161922447947,0.05605348065619963,-0.031070884596426398,0.019556777439597356,-0.008716590001060029,-0.03974820482452864,0.006687607266109569
BDNF,-0.005317639865925016,0.02790327388531685,0.009503624317599671,-0.05673106532178567,0.022084428488845422,0.008434920818210536,-0.031137258353163028,-0.03996888428610214,0.01504192390563424,0.1533396554570888,-0.008896885538578864,-0.036763606324606006,-0.05822542760677782
CCL5,-0.033382534769118184,-0.06412561948804658,0.007964562973818496,-0.014547095951198338,-0.022971407598859867,-0.02691172793243355,-0.011053673090465113,-0.052887300497197164,-0.042912632329754945,-0.020120635637422238,-0.007953292703145588,-0.048991416423680906,-0.03917047190617797
GAD1,0.035562704615452065,0.0034673132580245233,-0.020283137591574008,0.01794822903352257,0.1059468750569165,-0.044303854392499196,0.008491192083775686,0.023471626820286775,0.006382599857189202,0.0060732339147549054,0.03308323004632462,0.011788467993732234,0.027917992276254307
COL14A1,0.0009680285144718492,-0.006462071899431603,0.032194440299764385,-0.02153036252999617,-0.05128323969796874,0.035865777855107556,0.060513896727416874,0.0001439950341899043,-0.009245127126688513,0.023060609297051306,0.02088520070818412,,-0.04992831968239237
HLA-A,-0.03841195244828891,-0.060439487162580255,0.10638478042588558,0.005959285577392206,-0.0041245315541269595,0.06554490746320242,0.025500397284935736,-0.008797267652319722,0.0167140023809392,0.004115396381482843,-0.08488822360072594,-0.025994852338757434,-0.0886090306940946
CD5L,,-0.014882714843572297,0.053783849046708826,,,,,,,-0.0414980804025438,,,
FGF18,,-0.01346616697167031,,-0.01680588643557046,-0.01822111891531917,0.0038505361633863005,,0.015577384030341023,,,,,-0.04529878619908623
ADM,-0.12192157123230365,-0.035677063854058416,0.0005852820333846797,-0.027438275855102758,-0.08899687109261585,0.028386794478913596,0.013810424498905126,-0.05110506686868302,-0.03336180944035971,0.022708358265719562,-0.03765207178372986,0.0858823657293123,-0.16230426291837913
CCL15,,-0.024830491422464993,,,,,,,-0.010153460791524073,,,,
GNAI2,0.05828925206011684,-0.030102029948680286,-0.03028795701819859,0.03566805004462737,0.015687907004460645,0.03206780566439161,0.01521300086939352,-0.01710538019807708,0.017303689836328313,0.0056729898729879595,0.0020406552350820477,-0.1015358649809066,0.022657842973837307
HDC,,,,,,,-0.0171867222370244,,0.11865633602263337,,,,-0.03299688440286125
COL11A1,,-0.02332162110689808,-0.093002239972399,-0.010746608179198296,0.0004152289758440977,0.010573601254992652,-0.027892101927978273,-0.00484362012950321,-0.03130532158966422,-0.018762885509243918,-0.01611010621333684,,-0.010860926910038501
NUCB2,-0.02731188488379119,-0.048726022407332356,-0.03809629935289728,0.01880752665736976,-0.030468613715192352,0.028513946656980385,0.03315252086707817,-0.021371676273485355,0.03154667122816135,0.07058600562439786,-0.052014386933494625,0.07191836833231406,-0.12184237620940863
FGF16,,,,,,,,,,,,,-0.032514140010858124
CXCL1,0.007752023690806586,-0.038106984953507825,-0.051780710189967175,0.017299004576535597,-0.015654788167286868,,0.05631112801995614,0.0589670813847107,0.05700877493012288,-0.041358852444522726,-0.09412694069694899,-0.04359560846179629,0.002965567980182704
VCAN,0.06790290298519461,0.010238973725074856,0.007817371494255078,0.042487404007155914,0.0006765891582338687,0.04050251560234628,0.07670849737192935,0.016218053667097627,0.009525984401886026,0.0039871555136751155,0.026015155485155577,0.0426443242705798,-0.01839604750413825
MMP7,-0.0933928653711905,0.00069388588478597,,-0.03341124541814448,,-0.02264560884015523,-0.011198015166453376,-0.015531793538035646,0.00939471546001781,-0.030786097536539696,,,-0.05902771742246539
PTPN6,0.03143980897142746,-0.029635669973724584,0.06871496560052878,0.02280339197106075,-0.029295125375169546,-0.012745504074950176,-0.010030653407669227,-0.018658484441942524,-0.01404371340919404,0.02114488628417878,-0.013085744515190137,-0.07847059916225244,0.02682368975284031
PTGS2,-0.10125597178330104,0.03310098565594236,0.06417876978336438,-0.06968091755738572,-0.05496304169250363,0.008164156016779433,0.012653606767789557,-0.03276803943103142,-0.015265325659224194,-0.05739768223075498,-0.03720005508591393,-0.0489943485945012,-0.07356310863728655
XCL1,,-0.016308793544101023,,-0.018285405896019357,-0.013974026329533158,,,-0.025510389741291967,,0.026975323038631562,,,0.016307559834264428
CD58,-0.05073262947580497,0.002818960551400359,0.051870072033901,-0.0053137341411495795,-0.006313732808323717,-0.022014345142383956,0.03169615196609229,0.0005969868019344421,0.002426232335255,-0.04187570560083618,-0.06736802036590214,0.0032759729002160487,-0.024425238330697253
TNFSF14,0.009192448963003454,-0.016432790778143618,-0.024468955145478834,0.03958207391162743,-0.03933221787589049,,0.04355536611412918,0.022752813263542348,0.022157654507837635,-0.0609026394215084,-0.03121919153090184,0.05947652751679059,0.09359544951874717
CNTN4,0.03391265263985226,-0.02889082127132213,0.016434792645577886,0.0017818506683020448,0.05039923637589394,-0.009943120250504077,-0.01704519571935003,-0.008464727456651106,0.004633937844427348,-0.033363578155872604,-0.015134898750265356,0.04847434969456866,0.08468714219403728
NTF4,,,,-0.023130237697763796,,,,,,,,,
INSL3,,-0.014609669080470048,,-0.016805883139193928,,,,-0.01790979151629746,,,,,
BTLA,,,,-0.026676043924710457,-0.01456838764248151,,,,-0.01949258211366711,,,,
MFNG,0.04365974107457659,0.007338148383735299,-0.011032325894614264,-0.02426047154822084,0.01757408978074284,-0.06226065340858299,-0.0018140341760812756,0.028150527130952382,-0.024714966534395182,0.0465801602622984,-0.02861776353288771,0.048043569693350725,0.005361099206094681
ICAM1,-0.12061231097997448,0.01627486813594529,0.08805073557985311,0.03777046384817557,-0.0441340213934283,0.04385699336063651,-0.023587834561740514,0.002180397867693078,0.001604944202138584,0.009376308468751633,-0.025893749117727433,-0.137432887515189,-0.040561880657933286
PROS1,-0.0019358287112669391,-0.047653733347467184,-0.00991181596188777,0.01746232907438867,-0.03881029824924261,0.038955275411723125,0.008813711918877306,-0.062031878549756087,-0.023172573813894277,-0.017728566471012043,-0.03640986645214395,0.07524014319894033,-0.034766924424430176
CLCF1,-0.026442271627352916,0.049139732351714066,0.01430654435714049,-0.055642471777316946,-0.01725197667360805,-0.02105135481680663,0.03175476457827542,0.03780941113118429,-0.033837790970393515,0.033737963885551676,0.0008495486874859896,0.11227574826651293,-0.10174130470011375
PSAP,0.09568864461343025,0.022844469617051652,0.039151084708371746,0.00225217816928858,-0.047348464471026,0.012369415723577427,0.012254875867588881,0.07456748752595069,-0.027717480241585678,0.0588789226914908,0.004682290496112056,0.08375831309497263,-0.08758353499712107
EFEMP1,-0.005829050559430537,-0.03455695661637848,-0.05751037119904026,0.013364790945346691,-0.048979426628566476,0.03220339344603582,0.026428584268316797,0.07967185064235477,0.0031449122846467234,0.025180968496970085,-0.08158700586575882,0.13071068263609656,-0.05872122143310705
C1QTNF1,-0.14572788196868142,0.0016886797696251325,0.058265947578745765,0.002522268029284568,0.026127406615900146,0.10784449230247058,0.013506118040867042,-0.017515415067143568,-0.016293790618254353,-0.007601908577082617,-0.04427897042159373,0.09457319362347409,-0.0839456564317972
ALB,-0.02913365505325162,-0.02258692963662129,0.020339977786989094,-0.029836446175320032,-0.03441179461988287,-0.021661868853600136,-0.0187832615599557,-0.005306305135612913,-0.017336619693558396,-0.04281384329068214,0.05862581806335119,-0.017467078409859612,-0.00023776216526619489
EFNA3,-0.08386614848134046,0.06634656843177515,-0.05270339049883927,-0.017754815341043367,-0.011170348311379414,0.06944581719621158,-0.0027715899275917487,-0.02854907726160098,0.03543420367208657,-0.02840040412708086,0.12359183111364247,0.025224298444531532,0.04463820729778414
DRAXIN,0.05720113444825232,-0.024457551756619834,-0.06262405851053773,0.02199640723278799,-0.017335325233981683,0.033833749740222165,2.258653628818447e-05,0.009872039993116396,-0.013920454874152126,-0.015324840402976402,0.008620418698111632,0.04357403753096034,-0.021192227090187032
RAET1L,,-0.011381074101141118,,,,,,,-0.016672877528605478,,,,
NPTX2,0.12018686605628705,0.00496092771488764,0.12680018516862357,-0.03418373135560735,0.043360376228240294,-0.009180533386264407,-0.030703369324256456,0.03735154369524159,0.049561188947277734,-0.043632688706138525,-0.09718327692425381,-0.11407562324778854,-0.059599839187309385
FGF11,-0.054366127802671006,-0.0032006666933412494,0.02418991028133991,-0.012662280535543602,0.01748565562863898,-0.042467753620663094,0.039017928509185465,-0.00015132173487700793,-0.031552058219473635,0.039665935390199476,0.013393103347149023,0.06655253407954774,0.0037739370794401855
CD59,0.03278055349307899,0.005929300679017804,0.027335376677826727,0.1017289711502995,-0.002257827507918782,0.05044929690319228,0.009180975270605012,0.004477465697658891,-0.037113406642520344,0.01149645599855976,-0.015561781273837783,-0.06359275742172092,0.009109067057721998
COL9A2,0.035479009719251775,-0.019993239930457384,0.00807539633108954,0.055287067638266046,-0.00399529392234635,-0.001084979473545567,-0.021039172818001363,-0.015564003861610061,-0.025979019861687623,0.012356847808205312,0.08098105283469575,-0.12081004953767017,0.0879970907755649
DLL3,0.18833827072114387,-0.011603431942706442,-0.11557171529265854,0.05791103915084388,0.0226723805001286,-0.003946801993556618,-0.006004584772808095,0.07925069320490999,-0.025345805800830734,0.02458578049550602,0.05970426662909425,0.010935175856176902,0.08454336992458734
FGF5,,,,,,,-0.014957005440687244,,,0.009677684225330632,,,-0.05577461540534892
LIN7C,-0.038653150088772126,-0.017806307203997708,-0.009668580778255045,0.036913958738741245,-0.0027782205671779484,-0.01549995015202988,-0.031721318808668936,0.036379924604346366,0.03176128073346144,0.05699725157461223,-0.07711317099062404,-0.054861241745830625,0.06743343719942807
GDF7,-0.02058347141495575,-0.026839392258949483,-0.05061200451582111,-0.029986602011078504,,0.050917022606862546,-0.026755638513607388,0.002262443661662779,-0.015263946194556776,-0.04298956823816846,0.023047238500896367,,0.058431398386647904
PSPN,0.055736268520853074,0.010893207842461967,0.05765534811736986,0.010343648081416466,-0.04534487263263438,-0.005174386574016825,0.036766035405418444,-0.047913415305086,-0.03462770911582885,-0.048590908607715574,-0.06114572017272964,-0.05631421758538777,-0.0015124078503677516
ANGPT1,0.09798914540694648,-0.04260462460026506,0.03237922433101172,0.01887597327489578,0.08936518461168698,0.05258653973391445,0.0805773582712396,0.05387482551550171,0.012776184143302581,0.05568748252197492,-0.0026053909848821406,0.0629190164438761,0.12126886463727608
PNOC,0.17383526537657354,0.016938137454929596,0.04142683959453689,-0.056062587376292966,0.049813886177604384,-0.02462409364716103,-0.031723118001046456,0.033651467655959354,0.043673863661961465,-0.0334666174079552,,0.19183036136013457,0.037316586199923125
L1CAM,0.18229833291461622,-0.004459184197173887,-0.029305269058449906,-0.012734858556726823,-0.06438918204135569,-0.08064033946515155,-0.03613315707837729,-0.012430382031391088,0.013284141841365844,-0.04126235581100946,-0.0003728171915561518,0.005995065749149328,0.007297055543302266
APOA1,-0.04421737401536111,-0.024496737302896036,0.0017516612425003048,-0.026172386278239312,-0.005389377979910866,-0.03467983399267634,-0.032010253856292026,-0.02332166410321153,-0.0016008763509391725,0.009625704216110696,-0.019846489601787788,,-0.05055032857509285
PSEN1,0.06287465329765461,-0.0374095025706115,0.01644751619928585,-0.034694808008290785,0.02259439966319599,-0.030573840567045988,0.0261738053738856,0.00035000606773615743,-0.018719445293873434,-0.01292297458765767,-0.019406245290219077,0.0076465718418872375,0.03249799807989505
CALM2,0.07065965432865887,0.04055571115951806,0.08936179049220074,0.07931813274960685,0.07862329067629781,-0.06534175869368293,-0.045864201213681864,0.05181204030301224,-0.016998699094777386,-0.020444816340605743,0.015775797882417057,0.03352246056759089,0.14269346062332158
CLEC2B,-0.0736775312195634,-0.006969040324397453,-0.02562611327598986,-0.008730501393557574,-0.026310451271186305,0.015403615915667466,-0.012719619210695986,-0.007931551424113613,0.028234775174706454,0.04960871728955265,0.03264622520421666,0.016424166084022633,-0.0703753956435117
NTNG1,0.028136298878995613,-0.03518607961161683,-0.013984539522611972,0.015376940556335286,0.007187051038122817,0.07209735946501743,0.003766945396549506,-0.031393887456219745,0.0004258372324233411,-0.03416394445804344,-0.022817801831907493,0.034310300091858086,-0.05339210600375669
LRIG1,0.03316353638516136,0.026964205316215756,-0.018793461088621486,0.00999613754655941,0.023241034816064737,-0.005869751540139746,0.04905575175657642,0.018639300072016748,0.009515314229966335,0.06389664450716348,-0.01275162804261856,0.11239975880858943,0.10458310102435203
CPAMD8,,0.08516982398503409,,0.03914803079640202,-0.01774230474032737,-0.04309676925504882,-0.013530624283718998,-0.01986609390877234,0.013424839098491525,0.09442708141613207,-0.009427011334563173,-0.04070153742981731,0.03797749196655858
GHRL,,0.017317627717083388,-0.025893509269318854,0.03226262072206362,-0.006235434103525755,-0.023028292763892618,-0.028774780825505393,0.06362406395825564,-0.013920454874152126,0.0007681086921471963,0.05348195664458841,,-0.03152795771131076
NPY,0.08430078165604682,0.00945873330501916,-0.027722682460403554,0.026355182878705335,0.03873567252434895,-0.051541199150443064,-0.018424535636553725,-0.00458470851889281,0.056033174209855104,0.05485484571173267,-0.01706245135638118,0.11610282377415221,0.0718860478933047
MMP2,0.17934170220173792,0.01133821591293523,-0.06527998565295874,0.058168953859543356,0.09214780909843821,0.07391863574125233,0.0023949978708223685,0.010951625538881802,0.036186506880318284,0.00805240647818283,-0.02376045813318716,0.02561692390413453,0.021884615398398366
LHB,,,,0.05023980156974201,,,,,,,,,
PPY,,-0.019190740020816225,,0.007774264179424368,,,,-0.014518882658284075,,,,,-0.06402523247985877
ALKAL2,-0.026904292159114232,-0.021343416728646543,-0.02345474409877378,-0.017061026828671038,,0.032664480763023064,0.11159574034463388,-0.01066235212096512,0.02537129525387053,0.0027456447165245266,-0.02668358919437025,,-0.047053120027508964
CSF1,-0.07249347607739944,0.03602073334584102,0.032861803332418144,0.020920352265697856,-0.027829976305820292,0.013183206152594298,0.008586775156278315,0.006383210048772064,-0.03477110623396752,0.01446010630286055,-0.02299888380878302,-0.03715759431697132,-0.03773315308798291
SEMA4C,-0.0010577691245921704,-0.03717642596913132,0.0311286005825674,0.01827610343740052,0.02471475822061808,0.022331187315603053,-0.022809323891007805,0.030497953965745277,0.058043527963713086,0.06759749691745827,0.08426749702182208,-0.11250851189351063,0.06833158344497883
ICAM2,0.005551117721402346,-0.02873141245649257,-0.005040952463644268,-0.004426355095906993,0.053401667453305414,0.008222237675778104,-0.0577222990710447,-0.01565635928383055,-0.012005389432987982,0.030040228349669316,-0.03850867599594177,-0.030042379798640502,0.053119783906354606
SYTL3,0.03240924466449862,0.013826894627551082,-0.042663348476811136,0.03599564237170616,-0.007066446588299268,-0.01742206253766279,0.02553032967050701,-0.03781837465625812,-0.03136031399345823,-0.023243944292799596,0.034819650523877345,0.12054394917685124,-0.025207378629944804
IL1A,0.08078965127264255,-0.028967500499479857,-0.009213760239145892,0.02172666908752314,-0.04843776343456903,-0.030942523786890417,0.01720202045904743,-0.0069843546360482366,0.004005139655683408,-0.013613013887672045,0.05935422113361765,0.08832236074979144,-0.0006447829143577004
HLA-G,-0.03255435591626251,-0.017512755446335366,,-0.018285404244693628,,0.07428488767121089,,,,,,,
PGF,-0.04654714405266708,-0.05584366400629304,-0.017836332994053083,0.014671532854465763,-0.008251965752475516,0.10878763510242369,0.07604169901896525,0.0006813500285397786,0.04564194994522352,0.005983344730823905,-0.04154644350826643,-0.04858326024590661,0.03525816679065432
LGALS8,0.05683168129308328,0.021646376792846766,0.005413749412974493,0.016054860500459754,0.00670403107431269,-0.07271942454408657,0.06584172671698879,0.0012893306248696651,0.043745644225835614,0.03294920305229018,0.028668510744351068,-0.08783395865940145,-0.037935311228033446
DKK3,0.0648781328385497,0.06656672754484144,0.06502618769054117,0.0164730702511107,0.05400997821080578,-0.02957534672129073,-0.012786979578628692,-0.03065622411716347,-0.002974216699809221,0.002262498279019016,-0.044265992042934965,0.13579468780670254,0.08532969687750873
COL16A1,0.07107284882073468,-0.014177711953173489,0.005372523517156452,0.00019490049891284416,-0.009226450218559787,0.024338479858557475,0.011415514821355223,0.0705720438586507,0.06594863639770841,-0.01526845239227681,0.001379231072278339,0.057331636603174606,0.12318244565662491
TPH1,0.12346586679362125,-0.012858810151450925,,-0.03327471355785544,0.024541720302888006,-0.017709229322528164,0.17478997281326636,-0.024950206945595885,,,-0.04127620877693133,,-0.052525054113769086
TNC,-0.09143829895784904,0.04976895873465373,0.06888053870574617,-0.04228576661853154,-0.06980902114601388,0.02576078388650459,0.05128323019251654,-0.03454400212846594,-0.016010317405137076,0.07112766765546187,-0.0057144303049006875,0.09389013482467679,-0.06911577705229206
TNFSF9,0.005625972763454682,0.0385786257956344,-0.006167712229639061,-0.010914422003657777,-0.011204146481266518,-0.02305649781902807,-0.01383736041315826,-0.02609597661044174,-0.023251363600002475,-0.014401413093064572,0.03297273779856467,-0.05820956637451421,-0.08942541048532222
C4A,,,0.01535066998546394,-0.020525034048965572,,,,-0.017211407143031706,,-0.020471869844443207,-0.004570919134132373,0.1407013324017213,
CNTN2,0.0588305190027503,-0.0047554700070263425,0.01796671190064899,-0.011344531049219083,0.06754848599434961,-0.014568656585442773,0.0029233767360249416,0.010448047130726426,0.03711337950777393,0.03150732363989515,0.08109724295209338,-0.014504817571892998,0.045887089232319996
F7,,-0.012544738427514527,,,,-0.015380516201143505,-0.013530616419267545,,,,,,0.06633548865476775
LUM,-0.02602342517064351,-0.024833692572849297,0.00587375594113808,0.027257527201995247,0.0036615216347975683,0.03857390239701033,-0.06515062713959782,0.06042160386171214,-0.029652582909408313,-0.02351819884001285,-0.08117295924959388,0.07563824564541066,0.011287369611766235
BTC,,-0.011381069360557975,-0.00548067499094846,0.04937257986733971,0.01886961931847065,,,,0.018438362224177236,-0.01795351381781766,-0.05490048850840122,,-0.05220657509239969
APOC1,0.09944363777619686,0.029661503652875353,0.07265646454998044,0.03377648688546319,0.03506560371574503,0.05994171167085883,0.00791636787416476,0.06831126830471236,0.0387401866887981,0.024236090073541102,-0.0017527227763238847,0.040450475597104726,-0.06438926467476842
PKM,-0.026991761503581138,-1.0252421210276001e-05,-0.06659992594912267,-0.03811711888807258,-0.08257203085167648,-0.0636006150873627,0.04161015668323531,-0.10714035766492173,-0.029299304652675696,-0.013231386386392596,-0.009999163452137404,-0.024597002285488306,-0.10574773355284317
TNF,0.11366551744119831,0.05877210082154451,0.010908049662559241,0.007689325930384838,-0.016513171061245654,-0.03778561674887546,-0.019857858525736554,-0.009267396008263736,-0.020351397376536642,0.02013980515438888,,,0.07478030630203081
GNAS,0.1433938530843864,-0.001920287305654217,-0.050180479317757626,0.06621089701641328,0.07232099485305588,-0.025791988698323505,-0.04309494141087166,-0.008785412012291346,-0.04428676819748678,-0.003810753442542104,-0.07671522167600295,0.09232241887385811,0.08730187048626303
BMP8B,0.01638764123814367,0.002104608072138154,-5.9782863876250073e-05,-0.026509126068993773,0.015750927754929415,-0.0024964855166869663,-0.006491889359383732,-0.018922103568636738,-0.01351311867197054,-0.021561760333161442,-0.047147815584427176,0.005883717798951019,0.0816531583445886
LIPH,-0.028161873568485336,-0.012858806985712401,,-0.014552654378737933,,,,-0.01387709917938157,,,,,-0.024943447585957425
CCL28,-0.02058345334702784,-0.018087511569269837,,,,0.012353953609111042,,-0.021368449810914243,-0.015983165992606064,0.058268296257072784,0.01382689516561301,,-0.02066499293948081
PTPN11,0.03545511731703241,0.0018156412240037565,0.03526173321963045,0.005164055005040814,0.01027279393664479,-0.04229284177198483,0.037076900909437535,0.0610611082846519,0.02005178552165765,0.06952966096759318,0.030055529451362556,0.1265885897972201,0.013211838276028719
ADAM12,-0.0014277808048678022,0.009661679311346587,-0.04032239597577679,-0.027815859256687628,0.0011706863371617007,0.10915018947332754,-0.0007320393080051168,-0.014735880816708364,-0.015446736331319454,0.05263437636069124,-0.11519803692975338,-0.03795208422651146,-0.05361337502839561
EPO,-0.05679365830010727,-0.01727805572926399,,-0.026509126811277216,-0.01868865122506765,,,-0.01451888329203617,,,,,
EDN3,0.03134774995433913,-0.02239943227933807,-0.07311318545413714,-0.03300017822097013,-0.019145726841981115,0.04644672150676557,0.008585619891762085,-0.010188550597827882,-0.020695157340608422,0.0539710206137329,-0.01874164978459584,,-0.026442290253635873
CCL22,,,0.014559633515206935,,,,,0.0296990714937701,,,0.004974677571828078,0.02762592029898208,
CCL2,-0.12196918852808743,0.030367239445996976,0.0034774620882196284,0.008243279725163737,-0.07534494944721518,0.06818935374088121,0.034042705489264545,-0.0486820350806054,-0.030711659955529477,0.02693244823726529,-0.02093449131509132,-0.13918969264878803,-0.08156848966783582
DSCAM,0.10783724212608121,0.007993201881105924,-0.011682958634998474,0.026312965065472278,-0.01215138303225562,0.0017987480691057946,-0.029617470489822356,0.06776163029067013,0.03648584925175661,-0.026660907445116025,0.07218885936060573,0.0015222119972695893,0.09861380894730908
GPHA2,,-0.014331793775352274,,,,,,,,,,,
ANG,-0.07581309628469665,-0.01975004999958805,-0.0173543027073525,-0.031211847383465226,-0.01616868773641162,-0.03601280480684819,0.0735792047690935,0.0033909165822894514,-0.028526661314771898,0.01835586892800607,0.004576885458884202,-0.05919858658746878,0.01940893665912926
FBLN2,-0.009193650394893699,-0.07110701521413514,-0.03378350599041414,0.007270250521975352,-0.028430973978883625,0.007753615303151207,0.010707977255155163,-0.004431597340870117,-0.06160422463338287,0.009400057227566372,0.03492036657408866,0.02349712950598045,0.001090530084553392
VTN,-0.026646517401538953,-0.024307626461339882,,-0.017204281713982365,-0.018842136676419437,-0.017709223531594202,-0.02280820488161427,-0.0238528947480218,0.03430907319549184,,,,0.0264814992701525
VEGFA,-0.10437786664749572,-0.006492945885011552,-0.04673282248441164,-0.05287845138307098,-0.07960108687779915,0.03958287859388745,0.027265682387770954,-0.05385794458603359,-0.006135992795775132,-0.0704341786514517,-0.05326048893677994,0.040144547521655215,-0.16403671870429365
F10,,,0.014724255184849749,,0.12564321375523171,-0.030795937384207283,-0.022001070846278736,-0.015919641726418462,-0.003455813341375979,0.09883447883971319,0.005567654143843487,-0.03465236874084941,-0.0017708427306550878
SERPINA1,0.004759439317364823,0.038964660022300854,0.06126642360330571,0.015855132150228286,-0.005206376713798086,0.06579496895465407,-0.022918628719186034,-0.009763195992851964,-0.02308852533541148,-0.02285385107021865,0.043342825328704655,-0.004993128712037119,-0.059444972759367755
VWF,0.015166461641595125,-0.07822801433170791,0.010519067022786132,-0.0037041940081052457,0.0764990593464296,0.03317449785853095,0.0001014795923499149,-0.0160331174984115,-0.03351678574901322,0.00010248702511984016,-0.13884418311448393,-0.04021680373255314,0.07577317981161776
GDNF,,0.015047828370870452,,0.0068284082121745455,,0.027934343653167753,,,,,,,
VASP,-0.014842128715681727,-0.01179011633915436,0.006900524268067308,0.013622385891219587,-0.060986556040090296,-0.0382562168734706,-0.04558327528635885,-0.03524565868208243,0.05407221584960313,0.015220931115867822,-0.06154872416667673,0.047017020594295765,-0.03952320584274859
ADAM15,-0.0361223021565766,-0.044716227816270555,-0.019261143348350343,0.011171003309352395,-0.10141282579028602,0.029294282896586,0.001129968161269567,-0.0018829728220808677,-0.01112287686806827,0.03420722927179128,-0.012427186746346687,-0.12483827275850472,0.06012829252101844
WNT2,0.14463702050294677,0.03896218847325618,,,0.0820363641231979,0.0711188088400434,-0.03473102527889032,,-0.018134100525928287,-0.0034113340805920498,,,0.08796831859323924
CALCB,-0.02505066115040655,,0.028982485549972674,,-0.02275935788671155,-0.01795019254479475,-0.0149570052781446,,,0.03533711921047244,,,-0.005348108429086832
OLFM2,0.13203413570433242,0.013199147075550286,-0.018356239293428823,-0.0034770949206637987,0.0722058191610977,0.027048347757558416,0.001096735177816903,0.041671393919166314,-0.04628303401656282,0.0015455213660805634,0.036832422201166594,-0.06786135008690544,0.08590727739854447
MFAP2,0.03943476092493446,-0.011344612947351458,0.019845871195360378,0.0016037200698602169,0.020976069147807783,-0.026651804725809868,-0.053940708664862724,0.05566317648461899,-0.03078260535043918,-0.03901312509260874,-0.04939296356093271,,0.008466542038046336
HLA-C,-0.005575044913081727,-0.007321387355863522,-0.015225522130905342,-0.012872630442738757,0.012153895982582699,0.036961832131884684,0.0034257120276062424,-0.001757629189979925,-0.028147718684149243,0.00424795673278241,0.0025699659699870083,-0.05054859521526494,-0.0638814295672047
THBS1,0.003746007531552122,-0.00811992447811523,0.03238022775163821,0.0297316603913843,-0.057650335358622996,-0.0036158321103670244,0.00046288256064182606,-0.014476839780726034,-0.017066300580954125,0.05431527334312697,0.00972830725914669,-0.02635250678085366,-0.05862720432592438
