,MGH258,UKF243,UKF259,UKF260,UKF296,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1
FGF11,-0.028692351672702773,0.0015143125010408333,-0.022824221886271593,0.029352496688688636,-0.005549830792451386,-4.0754939402545596e-05,0.08695160847145476,0.01905195281609806,0.07327560985369552
CD59,-0.019818677198267135,0.0203404816352599,-0.018167131420026107,-0.03690679681857158,0.020825855615604915,-0.00041540853462776885,0.03315029732850666,-0.023191672158352626,-0.08226839492549029
COL9A2,0.04454186739668628,0.017438910723664006,0.023128788002591008,-0.015544178109160083,0.005179955889905219,-0.002430960027931744,0.034114888098386385,0.034592761833920835,0.07910817608073868
DLL3,-0.0539849000835994,-0.043347714954824576,0.020398335126808463,0.016595500081767613,-0.007390805197805121,0.036148743681578006,0.026279959286473725,0.048573691931844715,0.20710154935548022
FGF5,,,,,,,,,-0.05403331175696811
LIN7C,-0.0023831007355380805,-0.040732950366187334,0.034321883854974526,0.021282290234719576,-0.004758986115419914,0.046470062753619826,0.0011779342818971797,0.08647541702625142,0.0729266386698737
GDF7,-0.01717852584182761,-0.0205834779441456,0.01944437022167925,,-0.018131306568191268,0.0512046720260128,0.0314727653699083,-0.019924148916191365,-0.015553923940973564
PSPN,-0.03504096726899667,-0.019573856909427333,0.011927332227377786,0.07869911034257018,0.0006464592527407352,0.057550213879611664,0.05502344778726494,0.056361381075538515,0.09157211030826003
ANGPT1,-0.0012315148862972768,0.05796192324773856,0.025986258696314442,0.04912937611329479,-0.03474561040291237,0.043175279843095396,0.006168520492266076,0.02982355082757125,0.041012869493063195
PNOC,-0.024259649853565844,-0.03919973224698139,0.05285315956454256,-0.015927944066705134,-0.015440870767070427,,,-0.023620892306360736,-0.021768454574911663
L1CAM,-0.02579620458903891,-0.05737644248310035,-0.04126779061735472,0.014281056444690634,-0.02747693300582219,-0.034186589976911444,0.0016174191055668573,0.03808975605696596,0.05208681328345493
APOA1,0.06180702734593678,0.0515512489974018,0.013477112763778592,-0.01688319121772811,0.011717243047389494,0.05885877562357157,0.045369125537010876,-0.0017705995068758435,0.12348203474462315
PSEN1,-0.04470470670681439,-0.08260589250177695,-0.04519453015589235,0.0882343237893664,0.013579708766058289,-0.004910930019752989,0.03163810368007579,0.020213387491601897,-0.010651567144643765
CALM2,-0.05818200516474826,0.0035557775808207678,0.05820582256054125,0.0201049347029525,-0.031126261595552745,-0.02179863664570927,0.016569581308918842,0.049843523566438,0.12194873437158082
CLEC2B,-0.04318828754400273,0.06719653129629818,-0.023298837949142802,-0.0213446226081358,0.042984343816990504,0.004130244392154184,0.032902912405269755,0.029206248242970575,-0.032331024322261294
NTNG1,-0.06085577456480225,0.020579069204343502,-0.030767178368997058,0.006151887071012243,-0.006166045789558789,7.23083903555721e-05,0.04925409823648145,0.033629854481048924,0.024411446744337147
LRIG1,0.02752876326993384,0.06358022412253908,0.04337809128092778,-0.041389670168937985,-0.0023576359483955074,0.04731135324179589,0.08578083730737156,-0.008055394021644686,0.09633124017310125
CPAMD8,-0.01511562846991163,,-0.013952919543906728,-0.01598416296867596,0.00906444348655146,0.025499270934355025,0.06441148451928695,,-0.022099909535828015
GHRL,-0.024115898550000753,,-0.0040173874587623795,-0.02707035601294887,0.12292470084178168,-0.029940969690775192,0.012309859330511331,-0.004069487560614565,-0.03033822041863869
NPY,-4.35172519187742e-05,-0.016800564095747983,0.025489093564912874,-0.04451405496128592,0.03518068719399078,-0.030831159834801634,-0.027144514041860187,0.006696908683640584,-0.026633489890715855
MMP2,-0.0430158661107192,-0.04155977061228129,-0.0318554787075107,0.006562156873469273,-0.008759327306389952,0.04340549312417302,0.0037055772323122613,0.021310260585583655,-0.021354729306645368
LHB,,,-0.012151939194599415,,,,,,
PPY,,,-0.021152981986025183,,,,,-0.017364291323301393,0.04147325414453611
ALKAL2,-0.02263577801650625,-0.026904300693303036,0.01216433128122356,,-0.030212425673793723,-0.025606461955537407,-0.020203518431993854,0.012200756847797959,0.023582285405357468
CSF1,0.03160162403890894,0.10949984482771137,-0.02591705499540081,0.0400761947551292,-0.017509518012758032,0.013747203850895891,0.030677334875982485,-0.04334621101881265,0.04861877966590992
SEMA4C,-0.025179154463298915,-0.0171205020356256,0.028236258357212506,0.008297428394758962,-0.023985701429409888,0.09096174825984023,0.029798761879628585,0.007514824440689208,0.017761423967528354
BMP8A,,,,,,,,,-0.01893081621899398
ICAM2,0.0231823363633269,-0.04063122483117293,-0.025780802103719965,-0.02775398407628273,-0.009364294802297333,0.02365314101525057,0.09545326345223121,0.035519222441976035,-0.012133595143779553
SYTL3,-0.018221887164900467,-0.024499514485970986,-0.0007797859466836125,-0.001114833598563975,0.03322409932146908,-0.004943251616698913,-0.04650440228114135,0.07521231329396104,-0.062100610305821494
IL1A,-0.017564117347940812,-0.06234629535998738,0.03119928625474238,0.05422211974666229,0.012719769239143707,0.03365871057459243,0.013172226855731911,0.03958166141155565,0.036991478627754315
HLA-G,,-0.03255436624268248,-0.012834799333312547,,,,,0.07276682429259897,
PGF,0.06383291958894345,-0.043599357919081254,-0.025736767599404773,0.03404015565520441,-0.029898976066428468,0.08165192152509933,0.04757586071813022,0.036599155144252826,-0.017482979735950917
LGALS8,-0.04992252269627999,0.074906294472911,0.03983433469032925,-0.017224722931778187,0.03550857082118425,-0.02850138883919742,0.03730311099821758,0.029691731007901376,0.003969976824348591
DKK3,-0.057594401944566866,0.020521341288088833,0.01897240295115567,-0.008703134175233138,-0.02461564461852404,0.029710088417680563,0.0136861346909037,0.01076208463207264,0.014493079088004648
COL16A1,0.0025624058973679645,0.10155103732748222,0.015675700399113812,-0.02983049149065359,0.030675790980531758,0.03387278947067468,0.06132589195732406,0.0342067289225725,0.08682392556095232
TPH1,-0.028159625077032326,0.014169912734573343,0.08772320208060334,0.07841943270621692,,,0.028881893306778525,0.0008973900163967894,-0.024185314886261463
TNC,0.06662449292142121,0.12453294902199952,-0.05825810543616291,0.051802534090856195,-0.023075048388169112,0.06856788104253556,0.0928986714643203,-0.043157510928879574,-0.06919776117269852
TNFSF9,-0.015115621295788424,-0.0386334413918375,-0.006654117685766738,0.02299326552356119,0.014060114862933081,-0.029245752239600596,-0.02120683037334724,-0.005997019522437749,-0.029959409494190195
C4A,,,-0.014406829064461543,,,,0.052161448225521566,0.054325624204798396,-0.008368113309496593
CNTN2,-0.050085346459738986,0.0008769693921242161,0.06873003816162505,-0.017099017809258807,-0.0225758506710628,-0.0801513777241548,0.011442009983497129,0.01470687385176181,-0.02087873896320423
F7,,,,,,,,0.016491852189648985,
LUM,0.057546943771203965,0.015076269195089366,-0.021755815577337415,0.02053411328061333,-0.0415499876244427,0.03495277669569371,0.028223632880407426,0.06878047524651627,-0.08681656226910418
IZUMO1,-0.014443454991382998,,,,,,,,
BTC,,,0.0037275993742906938,-0.01477734931963965,0.010117276201184938,,-0.023087380140793607,0.058370534792793805,0.06531569560580959
APOC1,-0.04704843333375117,-0.07515751654368975,0.052819770738497765,0.012321895658283863,0.007900942646823212,0.04922496427153975,-0.06084601572781431,0.03571024787144992,0.11166131617190848
PKM,-0.08121751557121583,0.04158388130412391,-0.02410163474529305,0.046247367373665985,-0.0502768531194646,0.11057231801191894,0.024772785742760376,-0.04811053658603991,-0.06933557315359969
TNF,,-0.06108875247029708,-0.012342488336171792,-0.03389820907061371,-0.024174444814058393,0.10079414744889514,,,0.009550676389531675
GNAS,0.07780540777598603,-0.1144900897599404,0.003474656518800082,-0.03470455846214392,-0.06650338512797233,-0.028956475359341455,0.05565808003441478,-0.003398469914648408,0.13519189629833642
BMP8B,-0.03501142660183656,-0.0014420766248313174,-0.018607152953468667,0.030439221221202253,-0.01605158287450069,0.047210592799162725,-0.007129814014243565,0.008759432602164446,-0.025923739478488333
LIPH,,0.012955729711871679,-0.018251561769189226,,,,,-0.01950380587027802,0.11897409811145723
CCL28,,-0.02058345987621196,,,-0.018985633128448306,,-0.018599280790541347,,-0.014699819728517095
PTPN11,0.020769796667036156,-0.05550444192541696,-0.02592835854780894,-0.01357854290066413,0.03274018679148059,-0.0017495922760822058,0.012444597539610617,-0.0096327709481442,0.035020107600863805
ADAM12,-0.06680004624426729,0.0856852113848653,0.023441485606959328,-0.012574066579362572,0.04526525244099237,0.05952705758822192,0.0867136766732936,0.01844189319674323,-0.11205079135363984
EPO,,-0.00045646858101887,-0.0029994743612192587,-0.016836732950891418,,-0.031115884893250473,,-0.019062074119039967,0.08841737275000566
EDN3,-0.021228106939317058,-0.02840753827875914,0.0014422371219937947,-0.01724851548177913,0.016745391726234453,-0.023843869018031115,-0.01092234458430617,-0.009692718975818252,-0.01341738655622129
CCL22,,,,,,,-0.02308738116255163,-0.016726140216146962,-0.024155592950581666
CCL2,-0.0068517010374954486,0.1086794006802271,-0.03185680567952449,0.04742134114863601,-0.043804970207354466,0.010024864015457333,-0.007408309983267823,0.03844783606514504,-0.0991476488105066
DSCAM,-0.06991493528043906,-0.05162918739998909,-0.02685390353975291,-0.022495969596431496,-0.011121695779088343,-0.022114196675936865,-0.028829383691049135,0.008796718231341693,0.11298519855491876
ANG,-0.003959719130498008,-0.026547968584230825,-0.0015673112474849176,0.06062617428696582,0.046506756720677694,0.03730939151764833,0.010401854127593023,0.02391936364748544,0.038184781122724644
FBLN2,0.02913016271242058,-0.04559792728161774,-0.02821380352933035,-0.042019164774032856,0.016433818091234318,-0.04293436387125936,0.04355544079887819,0.0811182743469988,-0.025716074203468435
VTN,,-0.02664652585396019,0.09854492573508554,0.0711935610647374,0.020176407885019298,,,-0.024682813176300205,0.007049876427650238
VEGFA,-0.04116559130850885,-0.010843902801357413,-0.037416347097270014,0.03358903837786872,0.01569913462169203,0.08223261175942212,0.025654937397715013,-0.08738641734996346,-0.018107583924213445
F10,,,,-0.01583797068914561,-0.025608775450013697,,-0.01997493263479739,0.024852302540816405,0.036193226245607
SERPINA1,-0.009131678502101748,-0.08134320951001346,0.02076493768236554,0.05543720566549351,0.02362974107621031,0.05203797106706312,-0.003635255375304639,-0.010748061860328399,-0.06682326341130729
VWF,0.06028574508250113,-0.056966823897434675,-0.03482291919803234,-0.023585273944645088,0.01685198752410496,0.03917756609521353,0.07311954525719608,0.052041200211559106,-0.09318455968471306
GDNF,,,-0.015134710942299453,,,-0.02657332603567049,,-0.02669268904176996,
VASP,-0.008842202411884045,0.015231609171901516,0.009477559901171221,-0.020718266379643233,0.018507979456421856,0.0965607213952384,0.04870296882601286,0.009980511436458998,-0.0523059592898598
ADAM15,-0.025611130790742596,-0.07299219836316707,-0.01512644417481621,0.0028016915218808686,-0.027049940522159054,0.020393138414050892,-0.0403369662951107,0.034938612106149805,-0.039102352995471476
WNT2,,-0.023934071914710874,,-0.013640306421781998,-0.008645325203945018,,,0.1223752017073971,-0.014127712974834472
CALCB,,-0.025050669096613448,,-0.020504060258684603,,,,-0.02977578896163827,
OLFM2,-0.05345541506379627,0.005988070477241939,0.02156679725918373,-0.07048734112043284,0.0012627017860007328,0.06408238922607332,0.03651184148635446,0.018186253869504253,0.11588666382943934
MFAP2,0.055984599183921666,-0.032116169659418964,-0.035387802158407054,0.01234246757434474,-0.012705530792835632,0.015301533464706227,0.07148888991850728,0.03404784242858298,-0.04317872579447455
HLA-C,-0.00884500828258172,0.06337027107501594,0.035310938552268675,-0.006368108516762735,0.05546627362149469,-0.06503360589566187,0.11068158279835391,-0.023501952389821123,-0.018608997399474875
THBS1,-0.03280979304255378,0.03826472088084207,-0.020047706301028662,-0.010432268015106487,-0.03257753232638049,0.022233579955134735,0.05728636359595613,-0.0001226138924538583,-0.14664539074549116
HSPA4,0.011713614689856143,0.03058375642351175,-0.005021662297424718,0.02379789067761099,0.006981358984313115,-0.046107558079539895,-0.04233940264333875,-0.0006071237411617562,0.027477385600417462
LMAN1,-0.00907417139767075,0.016350771639375098,-0.06572331598339129,-0.03309497063763889,0.02709809720063672,-0.009544833450095344,0.04779969095893072,-0.015986503730305763,-0.0942356846814772
LYPD3,,,0.02871542269258955,0.06918230845403572,-0.025156447155276245,0.11862935466661953,,0.06088214007785225,-0.032417404541395245
APOE,0.02797195876109657,-0.014834906624463812,0.04432765938365316,-0.034975905865455674,-0.04703768073007757,0.10176184053551456,0.01793796652614669,0.0022711070347797304,0.08974600825056407
SOSTDC1,0.19555757841439483,-0.03031034419059717,,-0.021192054606059343,-0.009673402924968691,,,-0.036897231416993484,0.03724038942401339
ANXA1,-0.00590724517267743,0.04165147706066946,0.04850965461935202,-0.006264925211706808,0.08369842379998285,0.07474225912640156,-0.014531429252059974,0.048250651157886335,-0.038243596552822424
WNT2B,-0.002475992571954418,-0.017832034177919093,-0.005621440261071872,-0.009496621796712948,-0.02726156951118577,0.04245593947563112,-0.03687975868055982,0.07110513315493497,0.019366615062332403
AMH,,-0.0005774650419356045,-0.018956655810049697,-0.02107874558013918,0.005769429110614788,0.025236394116776046,-0.01859927841873769,-0.005367716819077729,0.012760343178564526
GDF10,,-0.0233577483097084,,-0.023358368673671626,-0.005419250575314662,,-0.023474378159884856,-0.013489866305641812,0.0006047789975543156
EFNB3,-0.03076943689800121,-0.07043229128642672,0.009489175903613301,0.030930078740274865,0.016026037902057564,0.061633442551556436,0.07305935699184021,0.04718101727330921,0.08954547392221437
LTB,0.03027999208068526,-0.028407532055115054,-0.0058785618436979934,-0.024178563697461953,0.03229783831205409,0.03839239313986965,0.012526147069530891,0.06467531409393062,-0.02355296315804696
ANGPT2,0.03273095689487602,-0.05713515382868816,-0.058950922600571956,-0.019762243863445585,0.04481676471232312,0.06246379580099237,0.0491440620920605,0.028743010359318966,-0.06635038733371781
NRTN,,,,,,-0.027217201633543214,0.1497067522378665,0.027197205149982553,
ADAM17,-0.0559156987522271,0.01900208787639963,-0.0002589134412676329,-0.0016918776534397015,0.05733166543866766,0.06651763393130261,0.0027812933254111253,-0.00496623851880422,-0.03643816552327086
LRPAP1,0.006720029845318492,0.040593579301336585,0.001820748401480182,0.0014719003345607462,0.017185375725880175,0.013876251349049984,0.05829518816983824,0.018145032126682777,0.05524123818099245
NID1,-0.023007228705146387,0.0006522863789510789,-0.051172802090004355,-0.05452696958730263,0.009979112712871387,0.01132674792905262,0.031187716302977314,0.054215145624424754,-0.08582534165131474
MST1,-0.039049352449879796,0.08209059833681595,0.014540914530981986,0.03415396584233013,0.0004109363153102852,0.13742473221106663,0.02752286718026877,0.010409791266254348,0.10158442360814728
DCN,-0.014750426835080073,0.0336959163326717,-0.005154631841422361,-0.028107248126408923,-0.08051069278383355,-0.024021983948687434,0.06406341353641483,0.08434661619422783,-0.09954575389799741
IGFL2,,,,,,,,,0.042992077493885
COL7A1,0.033111200056724036,-0.045429123066241396,-0.0486477750758803,0.015179177381059315,0.0003103869241821154,0.11994612424926596,-0.008500729520517818,0.035065862725529535,-0.0010387004467668948
CALR,0.027488355227886795,0.04058189498134732,-0.04000763124620974,-0.037392922570982895,-0.00045057405542178893,-0.0008713577293434803,0.0031629003664237773,-0.049536607056602094,-0.10639385258947727
PIGA,0.00946287549886102,-0.013123645037257586,0.0490635578412765,-0.06609664454400653,-0.0006874885132966373,0.029412549566707566,-0.059452046358373874,-0.011508910044378437,0.021026690222542464
CD200,0.024888107897990574,0.03980069722758061,0.011650103981166922,-0.007430748223142432,-0.004677280667957457,-0.004963754750269759,0.0432559126641999,0.04918301395168783,0.046377511758551655
GRP,,,,,-0.026413799955737425,,-0.025688608286390472,-0.01861705562159121,-0.018548419898668025
CDH1,0.07658387878080992,,-0.06000230660356557,,,0.1398450050349072,0.051248085955816376,0.05101528239162655,0.04923963580146359
LPL,-0.050834641631135956,0.09650181427915687,-0.05169350433907604,-0.004148834190811132,-0.001046476195925599,0.010737668062634114,0.07512699352300548,-0.05104432838855229,0.16299896975410566
SEMA5A,0.06309869103471838,-0.07472579045063978,0.03326404901648067,0.031201726409101335,0.02954032998761748,0.036417118421626905,0.028237902169718276,-0.05888761135030775,0.07711918132818799
SEMA7A,0.012607556003522301,-0.015041519828980795,0.015537263518417475,-0.04652278974406204,-0.021574891616831,-0.0035355513216001728,0.09144798184544094,0.010810800960047232,-0.01577090827454468
SEMA4G,0.031308092124247684,-0.025402141212598713,-0.026550658492240104,-0.017541503108154655,-0.019835311338703723,-0.028783689937769297,-0.05188359920745939,0.04552788359147846,0.04830283318676744
SEMA3B,-0.014946362128912385,0.04045427612119737,0.018954144797582857,0.014535555442540352,-0.04051776865646145,0.10037836636743123,-0.03164470981312765,0.003216387484035043,0.015452635469418866
RPH3A,0.06329364610455775,0.023979059837601152,0.09787570923378558,-0.044830180790844845,-0.05076569392323059,0.07835712511444247,-0.031805466127613494,0.00996147644612988,0.0211811610483926
JAG2,0.06107206986053498,0.012509424794987975,0.008588226731052953,-0.019767894300012863,0.024746394998534524,0.07042938210322419,0.03000262150967558,0.006178021859227927,-0.03397727709461091
CGN,-0.02777709920832638,-0.03352500718100677,0.002010394628802363,0.04115626167601505,0.008216036639954427,0.030702248548059974,0.005503582691602483,0.007542855748001635,0.10368958630212473
GDF15,-0.011027520772980658,-0.051469392004652954,0.010509816633869472,0.021753815145976442,,0.08180609653141935,0.08390130508720918,-0.0036053687230454675,0.036103862813567256
SEMA4F,0.0023674046500628395,0.04620081184629351,-0.04207189335030882,0.03272572414177417,0.013304951394750932,0.020928191298163857,0.05436055533963728,0.001408804738699263,0.011927649153942805
NXPH1,0.0054746640379023945,0.03185217794496767,0.023159301324523218,-0.019707876586519884,-0.023976415074113935,0.06783115610229765,0.015336100566428085,-0.019395434208056995,0.13790861746678718
ARF1,0.039896612820353304,-0.09457493938705258,-0.030035826253776165,-0.05035707083072958,-0.021357570054605302,-0.025202300055283875,0.029998313205861365,0.0364957439983779,-0.02463616210480732
DSC3,,,,,,,,,-0.01563204135475088
EBI3,-0.0049298083791096785,-0.03593165791237824,0.020126182095475093,0.038844938715523795,-0.02148021815236999,0.0652271921871323,0.013799200334337519,0.027428679266992807,0.041209925884103694
TIMP1,0.021014215558176362,0.10990937541251358,-0.033363448324482486,-0.003938789303549838,-0.03128113802149007,0.051446015146034314,0.10592195132437317,0.0008022615933078268,-0.12908286001852276
SEMA3C,-0.009172179664662836,0.0013221267583668013,-0.028458873673671673,-0.015199526291534655,-0.0136098182805502,-0.031089568186544507,-0.02511099300946785,0.058277084709935395,-0.05999019925526078
GNRH2,,,,,,,,,-0.016939447271637726
GAS6,-0.041110329253051144,-0.009048229820300648,-0.0042731678367306505,0.08103764883007615,-0.033080826563484565,0.05307291958731232,0.0845295923730525,0.053955209119322854,-0.024642216294933555
MEPE,,-0.0004578642025005515,0.01777567640797902,0.01885025210082373,-0.0424431492107544,,,-0.002881948746058711,-0.021601009121775833
SERPINE1,-0.04448934078726229,0.07822311002202922,-0.02930070046524567,0.008362541912660216,0.012234371389901523,0.12550952964448223,0.07535538804083816,0.02943430282294927,-0.14395119825868466
RSPO2,-0.015970526958630216,-0.04869630302133417,0.07750705582754476,-0.027890558004011953,-0.01780285704750178,,-0.0018246971077396903,-0.01916357410965901,0.03800486939638688
SHBG,-0.017942098555003956,-0.03341641984738685,-0.02466855322433622,0.036001074460843344,0.02158994768575777,-0.015990583233081272,0.07232594628195546,-0.027014750603349385,-0.019471184650085134
LGALS3BP,-0.06509815638581365,0.08384977127053608,-0.018020822908517385,-0.024463442479475652,0.025401224693014157,0.05619553385309898,0.101911100789551,0.013365504833826359,-0.06598716002085861
LAMB1,-0.05559905550380696,0.05370448601998913,-0.006836139830673375,-0.03337043327920103,-0.04577777477410993,0.03511381659235189,0.13544382187064674,0.016001104216925202,-0.09839136949069055
SPTBN2,-0.0412099134024519,-0.056013780523036405,0.049477230808623984,0.01640882527984435,0.0008065635784413838,-0.021420880067310417,0.003809405284945168,0.03633305130838498,0.1392104918463369
COL1A2,0.05676631325507806,0.036760398171982275,-0.024056214671946748,-0.034154896167030005,0.017458558454018044,-0.012537992601248124,0.07427812316058785,0.06526376066423861,-0.12962976907431514
DEFB1,,,,0.012831216105473624,,,,,-0.03347670997962169
WNT11,,,0.04958263336699759,,0.007703531741946584,,,0.039431925522202614,-0.020745675822795552
LGALS1,-0.022613749836984585,-0.016509170014263448,-0.02923074127206058,0.017482290579619572,-0.01847635308457094,0.01912720116711656,0.06862350655328839,-0.07503819689193675,-0.12836927900270423
BCAN,0.03378906040204184,-0.006941360666870794,0.045339854230713586,-0.02427535247664772,-0.00988344011876242,0.10028165248315983,0.024332711962968608,0.0024068613962657387,0.16801146817080106
ANOS1,-0.05050797662529006,0.03412176537711653,0.024757611313108444,0.011141925351717874,0.008874257417855616,0.0016031468470878627,-0.006722790433591725,0.045351965598685796,0.12112284678491514
EDA,-0.022483165124099574,-0.03610042532793101,0.044648470324687495,-0.005345381319449153,0.03301295194782839,-0.04487610988979039,-0.019685508904911386,-0.03822185365515888,0.0045075272251713875
FGF22,,-0.03669718526211004,,0.01631336031310212,0.027720284388459627,0.20935932372676969,-0.005669377640987066,-0.02857720948187065,-0.015136909345200482
SHANK1,-0.019034877968066535,,0.08307839632685303,,0.009412155205903997,-0.03437590385445067,,0.047732825726517304,0.0355542549639041
RAET1G,,,,,,,,,-0.01949146767775418
TGFB1,0.03195919933433315,-0.03077666744794286,0.0037554822796813467,-0.025945024506957726,0.008253921873223165,0.008982204851658987,0.0668395577280267,0.02458451804017999,-0.06719919697646044
MSTN,-0.001974024110857116,-0.016769075933861777,-0.01664445302288008,0.018825428319090783,0.03716737875163679,0.024568089281181607,0.04490572373165362,0.049116992539511455,0.06512936800342298
WNT4,,-0.026646522482236406,,-0.022080374404698837,0.023112883695196453,-0.027217195822158927,0.008997368402176784,0.04903681321930549,-0.081585371271747
TNFSF4,0.009736532578485618,-0.04707166767965227,0.002743251550784177,-0.0003192234800382836,0.03290611079999519,0.09077796527356768,0.045661320319047065,0.04569988465453538,-0.027516075520518622
NTN1,0.02796979319273761,0.013598323883343925,0.011673080293297722,-0.0071459384990544715,0.016167667713685125,0.08281769179071564,0.01026889435226501,-0.015225329487556264,0.017543019925528636
CXCL12,-0.02193348631236124,-0.02503251236671774,0.02128336667354744,-0.008361361083266572,0.04968548827260816,0.08246488823095312,0.045316315613875884,0.06258643923471745,-0.08386018873064892
GNRH1,-0.024545017412501046,-0.030997971556425225,-0.025265335727840524,-0.025270087315721237,0.028467376866381282,-0.035151376896766805,-0.018360800933429487,0.001286485413275863,0.03647650871200914
FGF8,,,,,,,,-0.03434258245641154,
RIMS1,-0.020409457668759873,-0.041764384148858795,-0.017232141280108103,-0.03874153598171059,0.024247887737900486,0.06558028551253109,-0.05331725532734142,-0.0032045896739589905,0.07904395857434363
FGF14,0.04394628550731268,-0.04434078346739907,0.0032678288362390927,-0.0035389904620195256,-0.02639815411570374,0.041977043220043336,0.0164557517224953,-0.021331473017476493,0.05001463383441771
IGF1,0.0758883707966376,-0.017698673541464083,0.06788323098667545,-0.019939176648015425,0.04226683753944418,-0.05661337347780393,-0.029542407538299304,-0.006054118280502249,-0.04181084986597035
TNFSF10,0.017647405179046085,-0.032939641001716966,-0.017322579898337957,0.01858659391254406,-0.030921312968027772,0.05410388129167369,0.08258253561289529,0.03813360072076924,0.05351046066281568
GDF5,-0.015970520654914746,-0.0025089121321407383,,0.02137407985104757,-0.02332718242840515,-0.026573311195684634,-0.03455445788772202,0.013053629399393783,-0.03484216296755813
CHAD,,,,-0.019553970363544827,-0.01960313545245386,,0.07852031847080433,0.07282662924101171,
RGMA,-0.05099363115368786,0.04235917216779014,0.042445069206909526,0.030808313777622363,-0.022497571684282788,0.12103591837105823,-0.011979109256819066,0.06313928755134954,0.1490904813424471
CLEC3A,,,,,0.010788574258933186,,,,
WNT16,0.048750478576140246,0.07214118726692877,0.03713649339510614,-0.012031222908620916,0.07099579877467596,,0.10346475446004619,-0.016973406995349063,-0.012006636511836654
CX3CL1,0.039074587814301405,-0.013675293082859868,-0.013910839050795598,0.06031880452108742,-0.011349269010292153,0.06580760734579756,0.020793735806656038,0.027001428727274457,0.08541748678837585
FGF1,-0.03642067541445084,-0.014015097148078205,0.009064589151985918,0.04235818514260977,0.04606442610813169,-0.02810656658640682,-0.02030368271476541,-0.018946782163487438,0.013192878973109978
ALOX5AP,-0.011103553907602412,-0.009505388002966055,-0.006366635755675352,0.044943061338232684,0.0330404081549053,-0.05357598090067557,-0.04103860627632324,-0.008636750899269442,-0.0032609442988829917
IL1RN,-0.014212752088017136,-0.021584236417873347,-0.030670382272835833,0.01963259852865918,,-0.01697776331997574,,-0.030555138409437004,0.0038262936301765773
PCSK9,,,,,,,,-0.016475342982248745,
NPW,,-0.013353821697592567,-0.017270686240831227,-0.021861208340282563,,-0.005413073552931419,0.08582083368895067,0.0034124005496947575,0.016552945932389245
CXCL9,0.018140457267308664,-0.03508785645618723,-0.04237863158372508,-0.019187000838110525,0.08759222047646241,-0.034635945386367654,-0.02209372643420762,,-0.025674211813425413
ANGPTL4,-0.030522294156101498,0.05736732075900585,-0.021358637845831033,-0.0064096139135413404,0.04856992411099134,0.0326308472149863,0.04089675155478159,-0.03272429258972375,-0.1300453846736972
UCN2,,,-0.011975391372796365,,,,,0.020815611856615058,
OBP2A,,,,,,,,,-0.017558868532617275
COL4A3,,0.011086974555769869,-0.014815773677805105,0.003863512296435534,-0.024938571501027684,,0.01707694637050754,-0.02603806398096392,-0.028403298460538944
NRG3,-0.025796204644748976,-0.037481074832266044,0.08394579613191006,-0.02903523656111923,0.023542439746236803,-0.04160337246051204,-0.018407898300823917,0.05912773483602905,0.04051228156213966
IL23A,,0.01463447671673119,0.02716713231372488,-0.03327009691887883,,,,,0.07579517856962316
COLQ,-0.025932109736411493,-0.03277165063991457,0.0382514706273249,0.013634391239326677,0.03760367436729047,0.03037833537065605,0.00497014510350798,-0.015894884834860214,0.021636755051826093
SCGB1A1,,,,,,,,0.07943645807200413,
TNFSF12,0.01632610341695162,0.08348821414911733,-0.01677039396297746,0.021360834378539546,0.011817812334881987,0.04589789760667496,0.1228193369640914,0.05159843358530572,-0.024563097469728
DKK2,,-0.03709077166308594,0.08300709917116784,0.01352608288835771,-0.016051581064449857,-0.02311622359988614,,-0.021941284870897693,-0.03927006977411681
FYN,-0.006610590928556225,0.05381779962167263,-0.03092437522026676,-0.019186478033681537,-0.029635713491806603,0.07221578988202287,0.07847701430496716,-0.007225868072808336,0.03808367467561697
ACE,-0.030121711080279525,-0.025281922682910792,-0.005705588597848962,-0.010448677822793219,-0.0011328542745432336,0.024334842707421537,0.16580454222490207,0.02374251111965843,-0.05415958781395291
IL18,-0.052675642855584306,0.020981510063694513,-0.019386827189290835,0.012815809019093263,0.017208148177183198,0.026398260751949117,-0.01828393503643591,0.0539679115097037,0.06568009235059342
PPBP,,,,-0.012589295328252004,,,0.0931719019407994,,
CCL27,-0.016177662188654886,-0.053069032688264156,-0.0282138077255371,-0.02536740147963602,0.0512933895958492,-0.04160338496511571,0.06163026055606059,-0.011557113082368725,0.03007042085093818
SERPING1,-0.03175281437077347,0.024818532687296745,-0.014171403342436021,0.06953049013759266,0.026804313730823565,-0.018751996475956434,0.05843312968264552,0.04727937051978821,-0.11940665538288678
AZGP1,-0.006425016700705164,0.030584562848185334,0.0716731892073165,0.002251991285534401,0.00422255896707057,0.016508379479655576,0.036727111420789556,-0.02588724346296827,-0.010165476067262959
INHA,-0.022175209553015638,0.05182376801140575,-0.002164875432695207,0.06358569027451616,-0.01419580442327587,0.09001287363473724,-0.018834950079858213,0.04022468984145165,-0.009912733331488718
SEMA3G,-0.024545019967521464,-0.033840595124683744,-0.022576686078310898,-0.02175092337118636,0.005073041540067525,-0.04160335667602842,0.33255244247572463,0.02747330725838708,-0.043366920663728506
OXT,,,,,,,,-0.015962501629350808,
