,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916bulk
COL14A1,-0.03322086260118096,0.006925520922669202,0.05980468479912821,0.009388589274100155,0.041025809501979815,0.09242888364436333,0.04156834373693651,-0.006595029522578472,-0.03054109029693009,0.06644636191158806,-0.01755491323500978,-0.005839895672903521,-0.006749851617818272,-0.0506212258086474,-0.034289507075070995,0.04780482910408086,-0.07105925902695785,0.025783635643102754
HLA-A,-0.07049377309469036,-0.038508349865070526,0.0030949795882207125,-0.018691294688784943,-0.00884980015676903,0.000631624416278252,0.18288089094004717,0.014117699235284342,0.005875998869479478,0.1541236131453402,0.0716100191572204,-0.06964657651743673,-0.07639971100903613,-0.01802168495630547,-0.04005510993120037,0.060593489615572184,-0.04967067624792068,-0.008039730875234056
CD5L,0.15032392027838876,0.017885140648319812,0.018631527232107974,,,,,,,-0.04684146542087389,,,,,0.2696763609954877,,,
FGF18,,-0.01724794442016294,,-0.020516156735135103,-0.023689403212979302,0.005456053523371309,,-0.018185923605882087,,,,,,,,,0.06378317134877771,-0.010487814882942524
ADM,0.020494361141283144,-0.05400769989238173,-0.01761748679727371,-0.050879210738062355,-0.07061514518439108,-0.1115078838397786,0.09917299864406712,-0.09496219521703751,0.008297361838548957,0.04127557686353556,-0.026880274187321522,0.1266034833583529,-0.08376463500882043,-0.0375924643927984,-0.01196905821354641,0.023972960841981923,-0.07959347448837646,-0.07568624870075599
CCL15,,-0.010105587840917106,,,,,,,0.021127137503821086,,,0.04001824127116982,,,,,,
GNAI2,0.00873754909498283,0.03789088017813639,-0.02345838576132258,0.03281236798876441,-0.045624599411538035,-0.003581855372324348,0.16106341132395818,-0.011373720867108032,0.042948038482208316,0.1461388758329839,0.017193185781552787,-0.0005638842115713874,0.00017417312013892758,0.004414699728072105,-0.05797902084484283,-0.013184344980359067,-0.009522748031416669,-0.04802551951301314
HDC,,,,,,,0.11595028253838506,,-0.007316603420502092,,,,,-0.045201602714630265,,,,-0.020539135380172213
COL11A1,-0.012038903886703603,-0.03808982939088438,-0.02041156846725077,-0.08719969142230806,-0.0116938900391549,-0.011849511065541475,-0.053201030576300094,-0.034733106171141934,0.07335000904350213,-0.005586802018415676,0.05023309385598116,0.18495612107562315,0.0013164951440974063,,0.030603130159746375,0.06293421536235491,-0.011579028679740972,-0.06048551969755276
NUCB2,-0.04514302657631418,-0.023774166639632992,-0.009769738344754092,0.07495136533455117,-0.008611440284993426,-0.008282831455845824,0.07920892405397621,-0.0039227427269474795,-0.0171158550878015,-0.020583667937417383,0.0451196585053069,0.013900148480005222,-0.02096478731832432,0.028431998495108808,0.08307709783778473,-0.03306071345943197,0.014229453674154948,0.005640730082182958
FGF16,,,,,,,,,,,,,,,,,,0.0788828120548736
CXCL1,,-0.05289970655624705,-0.005566967847425373,-0.02021586362411669,-0.03474802139519228,0.055013025712842605,0.01224354439632191,-0.0008407480896369464,-0.00725640935823964,0.07869530966385696,-0.021563276479613043,-0.0017247318689854337,0.07934772012038283,0.012602848248684791,,-0.04140278155244846,-0.03881633493004285,-0.05653857355370069
VCAN,-0.02471428995372229,0.02724576411542375,0.014416382883770491,0.06772988366972522,0.04321279870448803,0.008979830696469314,0.1183499518307561,0.013694726869113275,-0.006750260869431598,0.039149690655283634,0.027651813396078518,-0.11260375169369584,-0.05803147308249395,-0.0777656992612921,0.044632832323941725,-0.003387074398164543,0.021058505851427132,-0.07029561812062013
MMP7,,0.005261914783501719,,,-0.009904791659833326,,-0.011793590762194836,0.10173293561304383,0.009674558448060465,0.012309662625269257,0.0031722099314491535,0.07597066699529147,-0.06568652530387374,,,,-0.007268045752506598,-0.04505356209148851
PTPN6,0.020644927682775843,0.014349803493035683,-0.02174966302566268,-0.01973240699063615,0.007245448513060383,0.014960583206210822,0.13916513169608638,0.04050350177542569,-0.01845842826746696,0.06107207961282404,0.03331113243176184,0.07766347196854925,0.11672941199928058,0.006618594916960596,-0.04169297893165744,0.06432841873040648,0.011960340403139098,0.007240907224521704
PTGS2,-0.048835522772185565,-0.018641858238417165,-0.02509753996922542,-0.05100834005063825,0.0013036293838478686,-0.03473387274300408,-0.13350558023221246,-0.0029905136475026355,-0.004517485156512546,0.0052615692119883,0.09357403156465784,-0.039902030193711385,-0.020297450971681716,0.022457173933063065,-0.04080355957277622,-0.005161562393048769,-0.061525975285547,-0.03191428498066019
XCL1,-0.022003739316242044,0.012652635859585428,,,-0.002760470436197583,0.03868979110785118,,0.08493948291947896,,-0.019922282313293325,,,,,,,,-0.008057069296190073
CD58,-0.040934043886914386,0.07804978811778134,-0.032138966174121486,0.05742937528362476,0.027565289611332786,0.07358420507265354,0.14088909878270425,-0.030273241854661858,-0.03968538758362519,-0.0809951971905213,0.04099609943921554,0.04935423407110794,0.05823416838300704,-0.016499878341703737,-0.036689430563616586,0.05137186149238589,0.05430187413205001,-0.07423183637471571
TNFSF14,0.06921364342720775,0.04216078182165515,-0.018321993937928164,0.028777193746627017,-0.03455515594381598,-0.030888687835092483,0.04174524556526132,0.05062366524299141,-0.02072437578159068,0.13197251349529857,,-0.004189625948717119,0.008544527790813656,,0.013290142417840788,-0.011062725888705735,-0.019440759176746314,-0.0111148562994996
CNTN4,,-0.03700438889469797,-0.022959799110610763,0.06257474742098186,0.0269546663715917,-0.034825608609399566,-0.0936030851273773,0.09086369377411051,0.0427700719339141,-0.04189339457611365,-0.04998781388461955,0.017529616798930545,,,0.10358686829832478,-0.03456569580193856,-0.03972591648692729,0.09814043982648843
NTF4,,,,,-0.032604143157521054,,,,,,,,,,,,,
INSL3,,-0.018712582491145553,,,-0.023689398566441127,,,-0.005133508736602063,,,,,,,,,-0.03160402279934865,
BTLA,,,,,0.04101668198532217,0.020566234912885544,,,0.018388542991798425,,,,,,0.0673258257840125,,,
MFNG,-0.007944928846353026,0.05426150888164194,0.051806304587434765,0.17789151538136203,-0.024407931961490187,0.04376285905382634,0.08891157245572935,0.04491561373691919,0.014573966291998813,0.08352576920709173,0.057775208151731,0.00735806611352639,0.07962449420834385,0.13041995928800973,0.04661598377719505,-0.023205463861866976,0.05358622142749201,-0.054830888768126834
ICAM1,0.09434007329828917,-0.03603225554339725,-0.010386255366644198,-0.016898977880681704,-0.003512529476358919,-0.05671308386932153,0.11475923167378535,0.04929353235602708,-0.04813656015796362,0.07965446412075236,0.040635298612508856,0.13792778626681743,-0.006813997916643481,-0.009861886117223571,-0.07566853375332798,0.05043100163093933,0.012162027201989724,-0.023120563855145056
PROS1,-0.04255469872767935,0.03505905240700234,0.06518650168744428,0.00968154767374765,-0.011403938297524556,-0.019178986215468076,0.18161897018714562,-0.05240620245027619,-0.024891315478775003,0.08038255062448847,0.03708527954139425,0.17064455743415036,0.027673571677136497,0.024124666962430305,-0.000497709235311943,0.09772521784516078,-0.02381426231974268,-0.04613206406545911
CLCF1,0.06642968860730483,0.006219526152162651,0.02331895331050768,-0.025263691418006506,0.02940045269092536,-0.07831424094480098,-0.003799375157722264,-0.03222507637516655,-0.024115129419062107,-0.0444842223953635,0.035511286779265155,0.07063908325240827,0.04931529763159787,-0.0671873120685282,-0.004279771885000341,0.007653519445966861,0.03952149041197224,-0.041845656947378386
PSAP,0.00916188968560847,0.018102120702153786,0.010317541668312898,0.04443574272097454,-0.019447241717509414,-0.00319050547550375,-0.058343775104465395,0.07994054150389282,-0.009140087776735485,0.0797270640530381,-0.0028804221808025393,0.0621883638555223,-0.10151898428169853,-0.07135886299057051,-0.07743258671993668,0.0890540142022953,-0.002619536862094831,0.005743888512929138
EFEMP1,0.06844990241044309,0.06421326215868534,0.015138323691207614,-0.047974223242053055,0.021330374692573293,0.01801666597679729,0.12534754804295686,0.039445078715714406,-0.04179272744087609,0.1666905510416399,0.06744415845331375,0.06840669571282358,-0.0426438073606711,-0.0521557351788168,-0.06261103235448863,0.04727126300819184,-0.02258342565753228,-0.06974206624146952
C1QTNF1,-0.04383445640139054,0.0010983041463304825,-0.013570925274883083,-0.026587591890345125,0.011566979490825743,-0.05226340348571408,0.0761282362901455,0.018078824265934244,-0.019742734705578666,0.01636757023830569,-0.020969842686018345,0.043886689951572244,-0.08257019888647427,-0.0851750808331799,-0.03808982359567525,0.10877831650752194,-0.004435809666711902,-0.06620020913316076
ALB,0.024027086728699857,0.04334255191981652,0.03125410690766971,,0.031837444818893626,0.0728784674155996,0.02018842484690697,0.03150103379674953,-0.02353851374803201,0.12216943273004711,0.033348185370541066,0.07370223450221933,0.03015423872705809,0.04634166059181588,-0.006099597410793696,-0.03728725405097905,-0.045680232947630205,-0.029079728406081203
CCL13,,,,,,,,,,,,,,,,,-0.0354504787620323,
EFNA3,-0.028007278357523382,-0.0030591744786366407,-0.038294619733311976,-0.02512678609087119,0.04880193882966273,-0.037352157615382214,-0.1067828706736303,0.02618321420014823,-0.0036249968806505504,-0.06239616803264423,-0.03261746836336616,-0.012913272018766138,0.015946499469241995,-0.0755530211906238,-0.06366829648179388,-0.00623472480727094,0.02200448290256832,0.023039649803496338
DRAXIN,-0.00829223299106168,0.02347729169192757,0.0037354366655487576,-0.06765730760611505,0.022388978948689554,-0.07396020211446663,0.1166669307797021,0.013779746473432178,0.040672454207013625,0.03761483385389948,0.03614752023035054,0.025193335800422965,-0.012138326259178538,-0.04231970507825789,-0.0643500068413231,0.09249510202394362,-0.027851062498031768,-0.016573954512251646
RAET1L,,0.03238485864690137,,,,,,,0.002356421135243279,,,,,,,,-0.027881293371332935,
NPTX2,0.01798032725912223,0.015203605250783108,-0.015663883278824134,0.05017880297144214,0.05483851332949656,0.005971634659101637,-0.13104667002569734,0.0337699418299174,-0.0017163742165237604,0.11675911536017435,-0.027620844954879858,-0.0219429154523133,-0.08416806264648351,,0.054121164915292126,0.0353892097517249,-0.014778228214065697,0.0015236317570604464
FGF11,0.05455438113572439,0.028690506184170232,0.062090712961701225,0.012538365496178224,-0.03583405479687166,-0.026249903635123188,0.1703520175739463,0.03349772293199723,-0.01483427128988244,0.03148291242549008,0.0256235662572464,0.0717610665627903,-0.0008281469890399642,0.03244384157808951,0.0327745855732126,0.06556403484681819,-0.02432795809838853,-0.015690264902824123
CD59,0.015560109372180204,0.030014820563077374,0.02154528010281231,0.028471497450061996,-0.006658071343889774,-0.026345134808845202,-0.0728978337293928,0.016494482851010173,0.0507231590119686,0.03810303171541523,0.05536157211984988,0.1660994087223764,-0.060591198541422385,0.11146208359810827,-0.03667474215261062,0.03925087001244312,-0.04446278757799702,-0.03302429104155315
COL9A2,0.03793363567315109,0.016035574381613765,-0.01563041625893088,0.06643965777233997,-0.004297198185785835,0.04396817130458133,0.10968534570192065,0.04520202648056459,0.01328798822349869,-0.0005664816870346176,0.03333584672606545,0.05910386819401202,0.1091076180855566,0.03997929338298972,0.07990541344386433,0.07431915173590294,0.09907023270490249,-0.011619935935932064
DLL3,-0.036834198257519254,0.039897337660023915,0.01660732566052522,0.08088938256859661,0.022217283434771834,0.0023841789963943267,0.09415840430273222,0.05966151541983646,-0.02907170187314497,-0.07454893614595136,0.0379901827210593,-0.0692328148655182,0.0657465212836828,-0.019230138660930072,0.04191818409615379,0.04364350507538504,0.0312717238887917,-0.08206512379576501
FGF5,,,,,,,-0.03521018864906323,,,-0.026511216541738273,,,,,,,,-0.03471728914164288
LIN7C,-0.006996154019468054,-0.006353477394756279,-0.01147157156384989,0.008155261656826191,0.008532958797733716,0.03206297559730084,0.13131266542417538,-0.03730756424398665,0.007234038488958838,-0.057509377657859996,0.02358132164767912,-0.021167393225858422,0.015360915998685736,-0.006015512021258865,0.0039683721760725085,-0.0673366764050694,-0.00561850968822988,0.012477005388780603
GDF7,-0.022791574807264,-0.03437684583350241,-0.024637498238051964,,-0.028365146231276565,,0.007022703215932043,0.005299683891571787,-0.020724374976241404,-0.04873173955719227,,,,,-0.03360886770200963,-0.020772478667030168,-0.025692225825426275,0.08093529243872132
PSPN,0.038371627064088164,-0.06494280581244284,0.034175688014223174,0.048658015050549924,0.003997396462920414,0.032118513182517454,0.07902449442807688,-0.004720787773306785,0.08164543331817513,0.00018786725566193608,-0.02853754393606864,-0.021496648055487157,0.13662530811125512,0.04632933590859493,-0.054790600626222576,-0.062405394062353535,0.058265036833029915,-0.07244731151823063
ANGPT1,-0.04886829536194901,-0.026313254372711224,0.042361380036984135,0.019373865317716336,0.006837815192720608,0.17066333749288362,0.1501441192028335,0.01674256950297544,-0.020081198087642985,0.09914422184524826,0.0696774230053953,0.10866121914986666,-0.00214014917438927,-0.06574767314350974,-0.03533407598550726,0.05637530007900761,-0.009012475150930182,0.006661808965537029
PNOC,0.026046578442764135,-0.024942119216908688,-0.04514067401029043,0.06788677262604467,0.05637425121221018,0.023895465714704824,-0.08387991671019282,0.06012685943583988,-0.014523366608580396,-0.03380700006882158,0.01549072751244756,,,,,,-0.03045918306904032,-0.04620166987374964
L1CAM,0.1465036542058322,0.0030274185694947656,0.002836461802249762,-0.021997174964871097,0.03349862890677025,-0.00978129755793932,-0.08467905313076686,0.016960864869158983,-0.0022359797305127943,-0.0997039067071858,-0.07577430661770809,-0.060106671719872884,-0.06122137210161589,0.005950657767107478,-0.05790049038021606,0.015089255684300038,-0.017453660038557767,0.038320941748941954
APOA1,-0.008843939198502074,0.07118965501240557,-0.024359902124029813,0.006403261212084519,-0.0036060114649586906,0.0267196935517631,0.0768247843144218,0.021418300226763068,-0.0068239736227441354,-0.01829068948660798,-0.008457468845762567,0.04540408030670598,-0.004997816297263672,-0.07544546145198901,0.04444445140970514,0.030807279300699295,-0.038901885347940444,0.03145271974950897
PSEN1,-0.03815256103194098,0.03569346831034535,0.008803302677347438,-0.003625080431073175,0.0012675536468577506,-0.013976685545587803,-0.04676331048793238,-0.03569884238219879,0.016696461234355177,0.1371936862438424,0.01645892675954125,0.005248460451023184,-0.0969176895571738,0.00030531576777083287,0.010646260365371902,-0.008305915723156018,-0.023519497078669297,-0.036967219175218606
CALM2,0.09583249751325858,0.046319135138922926,-0.006055484141086382,0.07522071434042663,0.04007425581586305,-0.011184465133831251,-0.1822722036272715,0.02332998252981078,-0.011893076000447813,-0.1501810172120354,-0.010442658355719238,0.025639187718354606,0.08485554977547685,-0.019111830274589174,0.13900199177290143,-0.023395127819023073,-0.03547183872728972,0.10926096283500976
CLEC2B,0.026809162836734495,-0.020962770553872377,0.09001488887167372,-0.00902915910024227,0.00784941335045644,-0.014926259737689226,0.1329432683203721,0.005628472289164522,0.006280861135343764,0.03286883523642854,-0.023857590413314766,0.03132109269454804,-0.010952705728769687,0.11687864532259878,0.015371971277136525,0.029675555053324695,0.05149476971083691,-0.017560455143318845
NTNG1,0.006682934189400267,-0.019718803366765847,0.06316783448168631,,0.022246536153438617,0.014282895365212822,0.05025049016148979,-0.016163888889413853,0.015048672079988855,-0.011234163289121841,-0.020529144937994154,0.22128966474992187,0.0283809254135873,-0.035063148106876864,0.0025328002294741714,0.0404581342724215,0.07538626696395025,-0.03847570043037594
LRIG1,-0.02816527614847725,0.057155088010817694,-0.02549438539555904,0.03910959969743713,-0.031666756622986666,-0.00751437810702308,0.08798614654310098,-0.07091338801451377,0.02647904440537263,0.03288363286508846,0.04974395339410463,-0.09025244507223326,-0.05238266954338733,0.048536125181068965,0.012654199291976203,0.06631284228748893,0.031685835831178955,0.031000580447367906
CPAMD8,0.02526714123015324,-0.004246578027078376,,,-0.005875326679566025,0.022639343459554227,0.042339566980328286,0.044882132423159166,0.001044225992089049,0.04440830619096766,-0.006742345201443858,0.03677995597464297,,0.12408325004901909,-0.058786735816997615,-0.024812446105172505,,-0.02226268895574287
GHRL,-0.0026107607346617695,-0.003025906527980331,0.031451307826758985,,0.10547655111862343,-0.03382136171027745,0.05669489554847803,0.04356586823285386,-0.01890027146156047,0.04175658389338826,0.09376795329220208,-0.028782845317354876,-0.019707706961120633,0.05473925702874809,0.1434652531037692,0.041510133400676,0.028076383645276082,-0.019624791958746404
NPY,-0.02942092467695138,0.11266746814901318,-0.02821547624617163,-0.018970370449629525,0.03827408718238672,-0.046456866741356476,-0.11255677538303473,0.0037464948658449955,-0.05685330569951813,-0.04467036098861891,0.04238720973357001,-0.04828353239857195,-0.06187350601313368,,0.1895700903870994,-0.036838278396083744,-0.04589605215339294,-0.07442422256547228
MMP2,0.02564113744438819,0.05096840789142645,0.01683099444387361,0.05168159525790648,0.02051139495912445,0.10188125040215149,0.18746245685225724,-0.022976419153311257,-0.029644634791988464,0.1112063756396861,0.08431766865895102,0.06029520967188183,-0.03349700777562735,0.032719445532145786,-0.0282365619392238,0.047889563814344775,0.032713514444944074,-0.03931047720278653
LHB,,,,,-0.00031341954191252115,,,,,,,,,,,,,
PPY,,-0.010857128052152996,,,0.07725620202904196,,,0.0016775867132994306,,,,,,,,,0.023278663787448937,0.030266399641373058
ALKAL2,0.09639115947214497,-0.027337405383917462,-0.019775628949936647,,0.026662162393217066,,0.047173870269954433,-0.030341290381386006,0.03481728162495421,0.049159304322006214,0.09023348773854112,-0.004975017007581526,-0.05690479319700229,,-0.023055221949793803,0.07042002689826697,0.07883094233414985,-0.05170866724255157
CSF1,-0.024018159860163864,0.02409987805315778,-0.02942445523901356,-0.047116648782318575,0.004318778344058956,-0.007388681647823229,0.09884075880002154,-0.026371056828689097,-0.008110826197158146,0.06839344564895722,0.03565836184073032,-0.0036537158011911426,-0.027145718457169288,0.01440304504183142,-0.027669796605399054,0.051665922616277206,-0.044815455916050254,-0.05201127793677381
SEMA4C,0.031685810789662136,0.039971028820822506,-0.007615892156152458,-0.029476507859562167,0.06040836091007227,0.019059787319629835,0.05984182512900596,-0.017292526308126933,-0.0009907322803067427,-0.01766380352926699,0.0033685624012481786,0.02594645769128958,-0.15670994108365424,0.010182282493668933,-0.041871637955833825,0.10334524999975575,0.020531592495885057,-0.004881226892896702
ICAM2,-0.001542884087757422,-0.03787114758598074,-0.035671656556686804,0.012313997855477925,0.034793578439554856,0.055841615684458716,0.10436699395528756,0.027083757033373825,0.043673841307211164,0.014620619566761224,0.12416972974383543,0.03158664818265634,-0.1054925953656745,0.09727235687802736,0.1134970881459811,0.04560673293454341,0.06806930268382624,0.03404705140339665
SYTL3,-0.02747987787760934,-0.012862995625778011,0.047386952556424854,-0.0009785346257969155,0.03192258061492069,-0.010116902842069555,0.05800061413556022,-0.0475599750743021,-0.0027662889703141086,0.04835298079693685,0.10916476603858245,-0.035891328161069116,-0.026664789146542026,0.07290755840179917,-0.0011541637170212255,-0.006433862946352474,0.03819206031972229,0.03327346414206706
IL1A,-0.023303157566899078,-0.00754740582830283,-0.005898899899419162,-0.032715213798293355,0.019591091639006013,0.06858760151093202,0.11581701837059385,0.023290308135911462,-0.04212688695613837,-0.002347365301147568,-0.030549859809556382,0.04804185140459567,0.0775576574669714,0.07326218000259116,-0.032086414149065524,0.1254646367414408,-0.00014752601822712875,-0.03527618024320451
HLA-G,,-0.022430958506437677,,,-0.025774916171517438,,,,,,,,0.07584392631155004,-0.014858514435792402,,,0.048542279216659656,
PGF,0.034013021081797906,0.007725887791786132,0.06046135116415153,0.010444147407081232,0.011024139554151744,-0.02107037389115954,0.173844106520021,-0.04792351855811448,0.014830942787492333,-0.005114781345710807,-0.0493552448739991,0.07738304380524418,-0.09327374394738269,-0.011394291568404144,-0.0013347117868454067,-0.0048663422174149455,0.050663691048796394,0.026583593741530475
LGALS8,-0.06736568699807373,-0.0025607803391302923,0.03968211390447613,0.002308463685251107,0.009742269586409395,-0.0011571550593633044,0.032093489266518484,0.03130044275932524,0.007856508092813875,0.003498913603037409,-0.04794197455127463,0.055070818477927615,9.052060334142625e-05,-0.05695642361054222,-0.021103205047849564,0.053912646144732936,-0.03618804796621479,0.042916712092099685
DKK3,-0.04378951916740659,0.03098336407720523,-0.01729752629892258,0.039010081473154094,-0.034651537760613686,0.06705932759415144,-0.11412870860376262,-0.034272926794217104,0.013799424141283826,-0.13904958218288188,-0.04830284638778033,0.026764336562259544,-0.09936612529153542,0.010183470693968804,-0.04508993331735498,0.04677976980943088,-0.04933541853104043,0.08416258922859718
COL16A1,-0.004121049458052682,0.01626344996345546,-0.014612823759090442,0.047544619778630365,0.01287250459956671,-0.013237543752194813,0.0027847994876352973,-0.008429344048589525,-0.006146211190834404,0.06656153631746442,0.09713373110035951,0.07735811891125945,0.0028333402061873343,-0.017908105757035806,0.005867191211896286,0.10213930303663665,0.02446437982314042,0.035850925608932604
TPH1,0.14586448489754925,-0.016470020256561732,,-0.02817149956207194,0.02483949722549321,-0.01576942530592701,0.00661641852671776,0.025605963750899956,,,-0.019128753788163182,,0.03253630538574639,0.3422431189715851,,0.1438748097711926,-0.011099004025463387,0.044726993368714274
TNC,-0.014462277128771787,0.03347035475864157,-0.00816693427236575,-0.01944856326887098,0.0020812358598617485,0.004593307980980991,0.15883813813490993,-0.059368425769223784,0.007916444219281967,0.1456716598538876,0.07077771686869264,0.09345509819922983,-0.10441329970759101,-0.06575556117431017,-0.07753992757188263,0.0540050510757085,-0.016463004964758495,-0.05252469839454905
TNFSF9,0.0706520070021643,0.07863303115511829,0.008162493728716807,0.0010045068422524664,0.015626598121142473,0.040407811182569434,-0.033342864967316026,-0.0492534690396218,-0.031569161199429506,-0.04527039628605158,0.00845192808502687,,,0.058679003606785726,-0.02625208652364868,0.06647233163411664,-0.03970595370156979,0.0009984802071075591
C4A,,,-0.01948799591767865,,-0.028931875114718997,,,0.08630374014041173,,-0.031904325465933,-0.0168149012411439,,0.00297808186807698,,,0.03297723935549077,-0.02596319264100345,
CNTN2,0.0791226040147887,0.006695886976954829,0.004726483824219279,-0.024232908001889708,-0.0074543661240013305,0.03647728189553447,-0.02577394909937367,-0.04032837701025094,0.028586058434639648,0.11623613902143318,-0.029866545567035076,-0.014623825851467542,0.015258521133485298,-0.0005004641302800457,0.057921576044812045,-0.0310034946466936,0.013307327370764533,0.09256588291061994
F7,,-0.016067746049670043,,,,,0.0220553471399369,,,,,,,,,,-0.025692228309801734,0.010730731592853258
LUM,0.04659040268028862,-0.014682130036925102,0.03859374760968099,-0.01737914570141512,-0.018464052267596676,0.057915829242052505,0.16459349301290213,0.0014050742015407043,0.025857851857712208,0.1254471494951623,0.009579603853516945,0.09229156136562087,-0.018789009846766,0.0612636389163325,-0.08831499427407263,0.055335343648415615,0.046041643360963176,-0.04414474982136031
IZUMO1,-0.01916282502599385,,,,,,,,,,,,,,,,,
BTC,,-0.0145772774231816,0.012044392834753668,,-0.031102253423148624,0.0031157691252215796,,,-0.05425512236500109,0.035997496588249314,,,,-0.03052719753664604,,-0.0008672753194641293,-0.024862865218731704,0.0010798329562497963
APOC1,0.03513519491908222,0.018364764428553882,0.0839262136503675,0.14504465498746272,0.06158470030087722,0.10384283575413499,0.20908273430813495,-0.016061745804303126,0.06784944814701886,0.1421909490010444,0.06864052603688423,0.17122387071238063,-0.03379627748476509,0.07783297536235873,-0.038807559555425454,0.09898302642011592,0.0716453818179804,0.00027609655735987774
PKM,0.06513788560549331,-0.02654700966112034,-0.07766030154361693,-0.07016787693978842,-0.04121773565582217,-0.02304779962929444,0.06584769916943878,-0.041495890912284186,-0.05840274620439116,-0.09829909086943137,-0.047707155320184116,0.047946286651979524,-0.04692163847563637,-0.09555833216019065,-0.04820375887633931,0.08640073730704238,-0.07783984709127874,-0.051192260955346694
TNF,,-0.00887952486092984,-0.03564759972257995,,-0.010595581626240386,0.03299921489973478,0.07047236300236301,-0.042374874059080324,-0.027631779170726307,0.07793274377475201,-0.015141645275558712,0.16648767010568538,0.07399682579983517,0.02358464176646458,-0.036994142836756866,,,0.026040846311862542
GNAS,-0.08052365140579947,-0.04038594425499692,-0.07432677876025928,0.05588504627635681,0.03839434851394223,0.014158722631122844,-0.160787091935218,-0.005294942318187287,0.023390534071887757,-0.154452085861007,-0.06495577481002049,0.028379878825735665,-0.04412695560470261,0.032544436615418657,-0.051151715252845176,0.09027120500858209,0.003098088264736689,0.0178983290653884
BMP8B,0.07659217411837708,0.021417971334191092,-0.016222872676179622,-0.006849991709484174,-0.003722909158151637,-0.001666392317291319,0.007299400778024666,0.04139923265818157,0.04581710695218863,0.04669390820644447,-0.01395854217570691,0.00543032646956569,-0.01799031973068772,0.060543985454932954,0.009179556850897053,-0.013101322621109206,-0.02862329941061288,-0.007770936984752282
LIPH,,-0.016470016201771517,,-0.020215861498717718,0.028977195623073732,,,-0.014975587511891944,,,,,-0.06363419262332924,,,,0.03895642578037593,-0.0036496346811958295
CCL28,,-0.023167126540324195,,,,,,0.013482015820855842,0.07126020738660241,-0.03963012577603018,-0.01516993270989369,,0.028605249489002903,,,0.054513027594158096,,0.00035790956932119073
PTPN11,0.017841121749977575,-0.05712927999294751,0.0030296311998313785,0.0019317666916185284,0.025883170974418387,0.05150858912892528,0.01939462554248672,-0.040421653057601356,0.018365593923208703,0.016322812873449413,0.011638595404570129,-0.08901032502501542,-0.0032855651788621823,-0.012451328663260194,0.04643103836843775,-0.09427031031322324,0.009673537441732476,0.0049562938490138545
ADAM12,0.03284591575298806,-0.026705348501316714,-0.023206436817192592,0.015999416846519583,-0.017564162157269626,0.03401243709155048,0.16928428260617895,-0.04991377240151362,-0.006877952389887207,0.05519623629405355,0.1011655471688561,-0.0030145706728533397,-0.01510612879929226,-0.028420918242813443,-0.06314024673613775,0.08713225800616753,0.031100988792912353,-0.04435047333963553
EPO,,0.04056979636744369,,,0.013270942967892815,-0.030959833749224022,,0.019287570062198098,,,-0.01912875659728546,,,-0.036120725121157715,-0.030193176810427772,,0.03629333354239935,
EDN3,-0.028164348430061287,-0.028689987567360867,-0.03470956656798192,0.06250509406174945,0.025911349179173798,0.026072670072738356,0.05238349491962048,0.03285216750478576,-0.06104453699988344,0.0019824770327769485,-0.019326136897458213,,,,-0.023136804740599128,0.1149248363337226,-0.04136539609859501,-0.03415090931749552
CCL22,,,0.04147788359700746,,,,,-0.03154820806450158,,,,,,,,-0.0321956527753628,-0.021568387860811975,
CCL2,0.02701340152602752,0.015597169754483615,0.00045155346534669937,-0.05701575894782209,0.06248335068488892,-0.012944535617392141,0.03179795977835775,0.007410191594317927,-0.021066067578652793,0.10845652302361893,0.06415900356653814,0.03153942751469135,0.028616423048295123,0.0670515189088289,-0.03912217796403642,-0.009422954946404936,0.0496714543187457,-0.09818467464259266
DSCAM,0.0019231486483839546,0.014565532327452783,0.022956491378217897,0.01737768125066108,0.048642468282595816,-0.008080329611718149,0.06994918210726947,0.002111601050498228,0.05019059994103036,-0.0411476008245046,0.02728089840756783,0.034360422007412565,0.09889395100416909,-0.0433726388205833,0.030730979073505565,0.03890876466335524,0.022349924253334003,-0.0463202204002137
GPHA2,,-0.01835666994168066,,,,,,,,,,,,,,,,
ANG,0.06397907323571195,0.0020706414624358472,0.039302319363495264,-0.06759367233991864,0.02980477395507438,0.0029123386272838017,0.08878537333264908,0.023090400650367778,-0.0029852315966536085,0.06661628513712846,0.009191544505509314,0.002633292958162528,0.007611107414595119,-0.02226963335464758,-0.04103158285184076,0.04292308393513732,-0.03532037182967909,0.014083880988149002
FBLN2,0.04570785369980707,-0.03455404959577541,0.02467340086340905,0.02866037680073084,0.06971664786038768,0.09795706405093603,0.046154742283701256,0.059495969535228135,0.010911060721345983,0.09795038499066416,2.619675457358905e-05,-0.029224823820499016,0.0013874738123195098,,-0.04166119151216456,0.08398864857593825,0.020629891516733487,-0.011406689667729019
VTN,,-0.03113407037602392,,-0.0006185241577238459,0.08742189043746307,-0.007754895075265539,-0.004150493509438503,-0.02574105063986919,0.05194870355328964,,-0.015894845057294528,-0.03506594415743267,-0.05524955857844523,0.05358078640588071,,,-0.03182853193879537,-0.03471730119350266
