,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
DEFB1,,,0.01083656504351647,,,0.004423403897083462,,,-0.024423860896129076,,,,,,,,-0.033069097034393556,0.019285294428698526
CEACAM16,,,,,,,,,,,,-0.02459065839758608,,,,,,
SCT,,,,,,,,,0.003982633913769275,,,,,,,,,
WNT11,,-0.03717414470996166,,,0.006858068650124575,,,-0.00390189087525522,,0.06598010259906484,,,-0.05012865198631796,-0.0830212910553917,-0.046349083023828966,,0.0582913564415134,0.06347663210141848
LGALS1,-0.003849011427042378,-0.0494032725640126,0.022643024938103926,-0.21796133810983415,0.0012027084896923967,-0.009731947666966246,-0.051850301973507075,-0.011923389251565624,0.012675337142599096,-0.018113787459937344,-0.14686363272721034,-0.05495476430060168,0.12261450169156761,0.10555726865737287,0.12194891786702461,0.0744107961016121,-0.007305232985123997,-0.1245999473499568
BCAN,0.019927065605607253,-0.010758874255069332,0.03357547822267697,0.18058142041394742,-0.005664896584762826,-0.013489536741505468,-0.012848194539413658,-0.0817809190333275,0.002821845010302646,0.058235419462789956,0.12697090949133816,-0.147951472947076,-0.10079520991906105,-0.09835089100684331,-0.0049492591345974505,-0.06489511972639571,0.010428053895464365,0.10839202324655718
ANOS1,0.04338472925376003,0.03023717446696742,0.0427744172888964,0.06297362845160098,-0.03404604619828369,0.04228606614373172,-0.0015502779296216428,-0.042556911912188584,-0.03651186462308999,-0.055065730715306946,-0.038407298668141465,-0.06711787278430895,0.021531403222193945,-0.031317354674985455,-0.027402730567481975,0.06852354389647722,0.006470057090574701,0.06740928035991527
EDA,0.04638128338603932,0.0369852785427414,-0.00567791657667762,-0.04135718841123915,0.012164923659459627,-0.041956246583297566,-0.014893460235200844,-0.026104023892135557,-0.035174648945022396,0.030554347416525168,-0.03230333067681145,0.06507450624516598,-0.06824119116952569,-0.013200264173780576,0.02333402352855123,-0.041545822047513704,-0.03405656772363071,0.09950013146984463
FGF22,-0.0031783540805848695,0.02934779196408234,-0.004450764095791531,,,0.08244990927858158,-0.014600006973167542,-0.02001213174592462,,0.036683186879164574,0.1038077336778529,-0.03073602286076864,0.032513347850573804,-0.005441375690498881,0.025922646812400887,-0.032148074408187025,-0.02959462001934832,0.037774309756794376
SHANK1,,0.020679391940432376,0.009468412424405272,,-0.030411056502765803,,0.01905773888571627,0.0637260759316127,0.0027622551240246694,0.008854198761931425,0.01762688477401529,0.052062121147180486,-0.04920942604924893,-0.0065473880301319416,-0.0025536356617149383,,-0.027529447234066588,-0.004360496996106344
NPVF,,,,,,,,,,,,,-0.046741716918039265,0.011548954884211806,,,,
RAET1G,,,,,,,,,,,,,,,,,-0.019254139261915684,0.01099092808075577
TGFB1,0.004455716698465253,-0.03654746609500561,-0.05893499406053678,-0.02765776457237829,0.009068643769002138,-0.0012689557856800258,,0.06134388078218595,0.010988058089326439,0.01448829495775823,-0.06052953347211066,0.01578307438518272,0.047785425113248355,0.10035541242154297,-0.050738578950684836,0.07985191431721632,0.05363747480387186,-0.023617461005835862
MSTN,-0.03467617305703468,-0.05099623056362888,0.012665798849305698,,0.004630302372879513,-0.03354428215201977,0.014942213589104105,0.014409457136255823,0.002177411456636049,0.0036302391821696344,,0.007329312055790183,0.014241724497061573,-0.03782718576814176,0.010875507469069443,,0.03627589242514091,-0.017877281644866908
WNT4,-0.026646535470117222,0.07179394018441333,0.029843913343752724,0.12392160605264854,,0.06080408549264607,0.05366375535950898,0.11441712462262461,-0.034494834559379725,0.0070885786606795405,-0.04079115744813556,-0.0004374875727149757,0.08740151157910148,0.02922925482394392,-0.026915002332364855,,-0.03152325593302966,0.0363129613536441
TNFSF4,-0.021032450473686105,-0.0002825386774680628,-0.0014482050779435415,-0.055839570567809846,0.09872909749489174,0.020184752428684744,0.05649229896147546,-0.02551000069321422,0.007480461553235445,-0.022176778101953447,-0.04399257204844429,0.02377835903387852,0.05697020629657735,0.06510279829602815,0.0379672158490676,,0.033296041878427,0.009497944630880151
NTN1,-0.016573464036823367,0.06753643651105673,0.07898750390094808,0.066548918398176,-0.003060483660252777,-0.07107834841999308,-0.027280861963446833,-0.05765983456207677,-0.009086509190274978,0.004961759183718416,-0.01827845165567734,-0.042007865664309946,0.013510055942455025,-0.0334396028403196,0.031149896218027065,-0.08913158999442235,0.058828326221129344,0.01942277979748247
CXCL12,-0.05403826445937345,0.031914075705149265,0.07008434922251917,0.02260613863519022,0.005063737465372383,0.06760811499702538,0.04396990017735483,0.04129681572108225,0.018480707450012752,0.0044287604341810265,0.03822870399428344,0.044854174426185583,0.09360340144239464,0.060819615124635726,0.028496957351589577,0.0856894079483113,0.0075213368290440894,0.16663199091653486
GNRH1,-0.030997986665262045,0.013562831114501085,0.023928254497149786,-0.017735940464830055,-0.012271715998360497,-0.01426635680433245,-0.010389073789521605,0.08672703507043539,-0.011261041269771545,0.049459801376030905,0.05914851176160593,-0.046793907378473915,0.030000149259335716,0.05046753640383891,0.06186674097689227,,0.05239251487227535,-0.028918696199695816
FGF8,,,,,,,0.011411501135352272,,,,,,-0.01223443192900857,-0.06180854878020036,0.03393810213784541,,,
RIMS1,-0.0417644045053929,0.008330323280783234,-0.012070385584713317,-0.03880227436983423,-0.03480944720110674,0.14599886342771215,0.0017890180274503153,0.02237051583463585,0.00868113056596842,0.053135516980781325,0.09039287373812338,0.14241151735421023,0.003982612170929731,-0.03554805949842078,0.011017480874903257,0.05587260951532872,-0.033298181501049934,0.07313075451921135
FGF14,-0.05565673654716579,-0.05108890012655411,0.01877809674133865,0.016098954041020335,0.057135767057652116,0.023762598608346248,0.02479671581398114,0.023497845549769466,-0.017307847716722263,-0.009191069866591711,0.15015466655517823,0.11234205862031174,0.006413194506520371,-0.021821020061114995,0.052609913667707016,-0.036624562157933624,0.07703756182854458,0.15771472939921813
IGF1,-0.030476841991191054,-0.02059037268826636,0.03174251861662139,0.12772780494524147,0.019701605759794724,0.06194548849049381,0.0029896281038438066,-0.03164507691711832,0.02905907270267199,0.06807094155771029,0.013062588610020907,-0.018171864225577292,0.013915546284757711,0.04327641496641001,-0.08098598024788821,-0.04582696126977327,0.0304656741013331,0.01242570136131604
TNFSF10,-0.05638773005000341,0.0036837823800352923,-0.009833811854257947,0.002004735416638003,0.0037846398867733984,0.07476819181286105,0.058427996468273236,-0.04741141363796105,0.04343167476277882,0.004093654015499376,-0.06963419792654663,-0.02785162473159914,-0.002338663701356595,0.0314849348503781,0.008824515221689082,-0.03505055387020732,0.029724089451533636,0.002536129293916182
GDF5,0.00042571189650124006,0.0021761771761982765,,,,0.06362585043629351,-0.037731425322000293,-0.023714391894053666,,0.08604790861775746,0.002488560450991257,-0.013759184366789684,-0.01751444353363426,-0.03245185696776026,0.01619331995271851,,-0.02330589441864039,0.027377327053010835
CHAD,,,,0.04855993808718163,,0.044554567443371294,0.07320489842189963,,,-0.020010390226005113,,,-0.036950513012621186,-0.06991707953938169,-0.00581544741195798,-0.03947953341821093,,
RGMA,0.07133663724070442,-0.0021010640376818044,-0.03594784490899629,0.01959496779864346,-0.040349289572053165,-0.03667719025219861,-0.04703041591427073,-0.07813077240622589,0.012461476002546561,-0.02497918593551352,-0.04179967921889756,-0.11199729008712525,0.01672977633715285,-0.0327598965994608,0.1313087936292515,0.038381182880291374,0.05992295377441966,0.018947077866662335
CLEC3A,,,,,,,,,,-0.014204345702232047,,,,,,,,
WNT16,-0.03825236472369068,0.017441228410741406,0.016627018061352684,-0.03721595269179002,0.03894811131895845,-0.0060498945018467075,-0.015268747404885695,0.047430747743631395,-0.038615395960738444,-0.008045515533408385,0.014384510273271566,,,,-0.03075856851792143,,-0.036175223268369056,-0.031953115984729635
CX3CL1,-0.03343055825296655,0.035179663197099094,-0.003367898084211172,0.17574170277462545,-0.0038115616120636894,0.02828125284939663,0.009941787956448655,0.008977978044926855,-0.015513295565709984,0.019373371847541634,0.09993089290492932,0.07817049749372547,0.11226220874224928,0.0382653498634872,0.029963102576316795,0.04152471248840224,0.07912440624828221,0.1108040413678596
FGF1,-0.021506653794044664,0.09707855396886385,-0.054333890184529644,0.06519439572593898,-0.019182564398348204,0.10326397341603276,-0.038339775558876056,-0.047550899106215044,-0.026827850704988963,0.037728431192996875,-0.21195770158525915,-0.013320531978482156,-0.06139025827854036,-0.021273583148332307,-0.11490503081466732,-0.04756640097732557,0.011406912623692688,-0.027877914395650034
ALOX5AP,0.07911583936434925,0.124248490411016,0.024704693121714364,0.06597628259205404,0.016512698847912295,-0.02434672598965281,0.007103937465346631,-0.06964642282764066,-0.04985084852762499,0.036918890821941844,-0.1798599706267972,-0.07779536096650659,0.15711968962264797,0.020534065803336103,0.024093717734802435,-0.06304432633209467,-0.038445525637508284,-0.040236502412021875
IL1RN,5.018294640862817e-05,-0.06011507043195851,0.006295536093695752,-0.025930278123252763,-0.002480728446611873,-0.010325699771322847,0.018217422091275637,-0.02032622803006648,0.03609486723607985,,-0.0070607547313921645,-0.014776938680220795,0.01712028469002996,0.018113062382698213,-0.02500548703279401,-0.03989974522689019,-0.048359545496856185,0.012954800135850101
PCSK9,,,,,,,,,,,,,0.013939839288231065,-0.008025545177011439,-0.016272725015909005,,,
NPW,-0.05824448080980248,,,-0.0395741546196129,0.05409322274372574,0.061844211128077656,0.01279144729932468,,-0.031142808116429655,,,0.10646721012762489,0.059721141612143314,0.04559384241174732,0.04779300014538139,,-0.038893980788192256,0.022133049501441227
CXCL9,0.0008277939279202087,0.05370401759536962,0.049006400642861596,,0.06289354631362841,0.047580728051493375,,-0.024583401731556122,0.0038366067283314973,-0.02381180031706018,-0.027202175768872315,,,,,,-0.0031575094520856044,-0.05779456411202424
ANGPTL4,0.011080130830363499,0.0005510188196337418,-0.03561893168449732,-0.1599986313969626,0.03379473952441759,-0.11446729461145237,-0.025959970520369555,0.07207086039947516,-0.02239938720311987,0.024265658814362923,-0.0031465520577852353,-0.08247134497012781,0.0926258592536876,0.09973521416997555,0.010330897543824637,0.0132286249388922,0.07298776621662512,-0.002397109878416724
UCN2,,,,-0.018144641890239455,-0.01804921322460689,,,-0.021539027679728994,-0.03517465111433919,,,,0.04845008770076288,0.03044708754343524,-0.03373712661786621,,,
OBP2A,,,,,,,,,,,,,,,,,0.07768627099692613,
COL4A3,0.030826281843292242,0.04508961531506934,0.009805686032351489,-0.004134610078003219,-0.02029163438055899,-0.06558623775060486,,,-0.04550214211879798,0.008716837441748686,,-0.018635520058483283,,-0.045862126535151815,0.01843895918847695,,-0.028057459453457848,0.012515795821755252
NRG3,-0.03748109310105639,-0.00700008622247328,0.059630529666633104,-0.039324661714301795,0.015463521718995118,0.08405727598633515,0.06819434043051265,0.07318225254158212,0.014364323934110142,0.0007444264134962812,0.11935563290738634,0.11166549448378672,0.007240288026757318,-0.01641802988518812,0.010716669881346542,0.026898809377876188,0.02828276637415737,0.07566516076699864
IL23A,-0.028499051045580617,-0.024537942809875136,-0.05136879467136115,-0.01971918519682074,0.09763709994935697,0.0367039855556062,,0.03330633893774623,,,,-0.022673305448544588,0.0010747285318424705,-0.009771005826358974,,,0.0430306373095401,-0.02470831402023439
COLQ,0.002763295582433938,-0.061453954662753565,-0.005353148816544658,0.08275101678833541,0.018442555364377854,0.04616152295857002,0.01750382477622637,0.0632927023308176,0.009602550213264921,0.04499169483766123,0.06327006376408324,-0.011874580751854007,-0.0015143720501670974,0.023394064974677185,-0.03945023284366828,,0.09473885884091508,0.10143696338199612
SCGB1A1,,,-0.004202197576041698,,,,,,,,,,,-0.04859791041107193,-0.012667224904215582,,,
TNFSF12,0.062001694537070114,0.03862051164650676,0.0685463550287817,0.006511891682501285,-0.03607328685769664,0.02306987586734888,0.0016989696564549538,0.034852324964560796,-0.013063560558277539,0.03953257329304007,-0.02652614034991946,0.03154135728564334,0.00972454610463474,0.07173822135684786,-0.03937581078382521,0.02936389987727942,0.025721874719688894,0.06863751977653917
DKK2,-0.020414148900875468,-0.007344695099902741,-0.004654874819523094,,0.044862520763575414,0.03477580520710701,0.00024359143382185716,0.06771722280230584,-0.0022455358021857053,0.018594946884403177,-0.015521452216530595,,0.03819136165495054,,-0.0010348353462951406,-0.040316337738177874,-0.027492990488427085,0.05349142676565666
FYN,0.02187492100236297,0.04382784248595773,-0.022874071402351422,0.1376329599118393,-0.0008267986062585851,-0.014358579662800146,-0.023884221067283145,-0.06437399779133669,-0.03593435583600753,0.027271958516459905,0.042576927931975726,-0.04444790300028771,-0.0288537524347304,-0.07063483238606524,-0.002978232752025592,0.011881048122375743,0.03472770529342966,0.032055650535517136
ACE,-0.024307670354137664,0.117786738291032,0.03684405905140887,0.07184756039573063,0.005117174544031915,0.030931254184514978,-0.003578463349431874,-0.017354848169473948,-0.016397623394867576,-0.002316547272221575,0.13624685806475367,-0.008009224536605835,-0.08943936015475057,-0.06101005440317227,0.04761865228006912,,0.07427559505297515,0.18024405189862883
IL18,0.07426859448216558,0.12801112154173508,-0.008548871625652923,0.056020832886021936,0.014436147315601252,-0.007497841612535926,-0.0435899379565354,-0.06848854443542923,0.038540107670669184,-0.060740510908786766,-0.11598737936225452,-0.02058391042168181,0.006078066454048415,-0.021028347435065035,-0.05418582135621218,0.05360045093662476,0.017580103044460747,0.01624555949303685
PPBP,,,,,,0.11724129886016446,,,,,,,-0.016128887237448004,0.05439625727463024,,,,-0.028719790828392423
CCL27,0.05645585080486656,-0.001707997411271206,,0.010727780393656213,-0.04252362329243596,0.008608007717217496,,0.015422188636153024,-0.006435643249331743,-0.016878961346385227,-0.03330351433065945,-0.03968658711285407,0.08712726427930528,0.00010734039857219337,0.029050360293972885,,0.014743969343271244,0.07170932746950737
SERPING1,-0.0424955465422293,0.1484602670638443,-0.022563809040698556,0.02600592259922838,0.004924864160300309,0.02250575240544831,-0.04878658634942516,-0.02984719874094319,-0.023033012749814383,-0.002553140204945498,-0.0891370504639557,0.08786739701409522,0.08728971863245104,0.099050576847608,-0.015993327461671127,0.005846591297873469,0.02746599964089363,0.0023872453288554516
AZGP1,-0.023718383871660483,0.04212244703671131,0.004937749766616338,0.005090778646681904,0.03830527569992771,-0.1077723475118187,-0.02544396812597351,0.03278883415917417,-0.034255115841116866,0.0017993937449419944,-0.057533769719271134,-0.04552187580470278,0.0006859278071892981,0.02994700811078704,-0.07403912609461735,-0.040676044339764725,0.03152116477423899,0.045480344103059255
INHA,0.16062475305007642,-0.024013533972174237,0.02556841749736545,-0.004403719771520003,0.02465155874826737,0.05107933643541822,0.0007113981324193303,0.013714640425887163,0.022920377022567558,-0.014683057418571545,0.02453393165400524,-0.04006649169459973,0.06543262776661612,0.06470329801607179,0.04286895225688373,,0.01431711189263115,0.0762525529771444
SEMA3G,0.034602703568787724,0.024588720757107475,-0.025830211756455883,,-0.03402739904251616,0.004866725163701891,-0.030604442299237748,-0.041418131068299155,-0.028954499979647677,-0.031762706712308034,-0.00906249184242967,0.07944356798105374,,,-0.033850286983746,,-0.023198238590194032,0.04636395648298998
OXT,,,,,,,,,,,,,,,-0.028926643909402232,,,
COL6A1,0.018626484444363805,0.1274751634422129,0.09217808659068945,-0.11637924157816346,-0.026026789702388003,-0.04171137524001293,-0.026553455967248445,-0.05478454215274572,-0.02382894981084185,-0.01884090669946303,4.5097135704615526e-05,-0.14432320192197895,0.1096318095063342,0.15374545502479323,0.02130855244858442,0.09324261104926557,0.005944091391271255,0.1138971708904747
FGF17,-0.024498136959966513,0.03062385767307704,0.002780458835782264,-0.033160456684621455,0.04710381518964335,0.12832536428877309,0.014660310972269613,-0.031722419279740566,0.0026433502646981645,0.019667934450654186,0.02922864598952956,-0.019564441487343508,0.02173294781228356,-0.012116299256425385,0.0035930529118107517,,-0.01652453326716859,-0.00012050639617535825
TNFSF8,-0.018522538142587325,,0.07451857372509538,,0.002102783308948919,-0.023565653893644234,,-0.020326228203711636,0.04067612066510539,,,,0.01949236871254328,-0.041504119030338495,0.03599044922672937,,0.02701602716568001,0.02412509675808903
FGF20,,0.03460249897480472,0.035131159447322514,,0.019963611296683014,0.1416916068212818,-0.01914821088212161,-0.03274174744922003,0.008565587517594534,0.002656234053073485,0.006834434219640219,0.020329525953472816,0.016448426590369988,0.0485795614280602,-0.048832606612604725,,-0.028448132866018324,-0.01825949072041389
ICAM3,-0.011933828917505114,0.13485260481371192,0.021899819804044495,0.004676073601657802,0.03858618344065464,0.01555031755764292,0.022485770691315417,-0.0005470035581575723,0.02402629656609359,-0.006011902152250592,-0.03857941987797597,-0.05936190935030933,0.022712475291480464,-0.04258769324563336,-0.05838564311560693,0.059566949111323375,0.020301748662191935,-0.05919339731778906
LAMA4,0.04101565241156509,0.06559095536802385,-0.02220776713237333,0.03305822147390502,-0.011758664745507406,-0.018047531604960972,0.04212932161220133,-0.03162393010830433,-0.057086269389865364,0.005341654567667578,0.0507864819712503,-0.040893429596940555,-0.04588879018629268,0.048398618499194794,-0.0222304325632576,-0.012936928156156827,0.06375016804450219,0.15013670729868037
INHBE,-0.0291336750789347,,,,,,,,,,,,,,,,,
DLL4,0.07338378518546808,0.05467936519593712,0.06333415618624218,-0.02234377364305763,-0.0035382159278343644,0.007679724531067406,0.013587234013456701,-0.03017393317271275,-0.03939347714365405,-0.023635327760324235,0.017717721679709496,-0.028429001635668166,-0.014534078749377089,0.06260770402866733,0.009030462736716706,0.08015212352798157,0.1146576362694018,0.11605165731806502
SEMA3A,-0.02016662736460573,-0.025800992646705184,0.06210515273485518,0.06209208562660697,0.03477583484179927,0.05676713404471771,0.0300905022152999,0.0290823968497993,-0.01453647609582741,0.03134167327386924,0.05399228676133276,0.019464421084772098,0.006521614095150629,0.012230647653038018,-0.029847226260270115,0.045172763323724094,0.044190419223070064,0.0810988625683815
RLN2,,,0.0034370241045520926,0.13660989312267738,-0.02323607195106482,-0.015471887524848016,0.02416619237803319,-0.02610402052685687,0.007829988846777547,0.016077956535265486,-0.020482214343074547,-0.014174659635339407,0.0331638709891791,,-0.033737122897636265,,-0.019071165311788093,0.05023808516005919
C5,-0.009793606435055141,0.02148909137464498,0.07192746337046475,0.029908871393423908,0.04039872081463637,0.05830965137929149,-0.0016567411958055753,-0.021656535857463233,-0.024201525970717064,-0.007738488350426395,-0.0172307981255201,-0.042676142471836875,-0.010615544699047911,0.061655888511557476,0.017568863133127405,0.1092600451006096,0.03127985793559275,0.012546631794747494
COMP,,,,,,,,,,,,,,,,,0.04662310333177692,
EDN2,-0.025050673163994452,-0.030748703142098467,,,,-0.018828652900766612,,-0.027780923036075218,0.03353344267239519,,,0.013934981369904249,,,,,,
C1QA,-0.044426131829616335,0.14724623255275623,-0.004552935099175539,0.08317731604177572,-0.001385920898042182,0.012413362509703343,-0.06491206213164705,-0.060859426966892866,-0.028499827881355994,0.0027247819939388543,-0.18462376780612533,-0.060297174577137694,0.032146853217670565,-0.007222887117627487,-0.07812926027504515,0.07770377322329007,-0.02367373979884264,0.07983603777294503
UTS2B,-0.019918706619832603,0.0299460743664476,0.03960143714405277,,-0.023236071817570914,-0.025847146774444992,-0.011530102990271308,,0.06426328659309885,-0.01263065536686056,,,,,,,-0.020320288975823917,
COL9A3,0.03697363822130484,0.010447975366089683,0.03194879483283914,0.1020420764292695,0.018884662876358493,0.02489612830781568,-0.024133494568728004,-0.05677327486348162,0.0035258893710735273,0.0031772878243396794,-0.056848182906210826,-0.0945183188393433,0.12971127607713817,0.013980842323074697,0.04443405221398026,0.01066385052555637,0.042750430791077376,0.10736722111652834
DLK1,,,,,0.001596901340243722,0.04753902827169631,0.013177782500117082,,0.028189602307912155,,,,,,,,,0.05300931413114375
HGF,-0.007209304449168584,0.04027363635730987,0.07732729946967117,-0.0031917796510483325,-0.018326490083792463,0.131349583982144,0.05159561685168508,0.01617517541774872,-0.02846107699312389,-0.014749265847050093,-0.0400182889269808,-0.021589581968471837,0.007222150485017526,0.020041002767496693,-0.030370869872102215,0.057948442866031506,-0.03901335830901205,0.04745887006356878
P4HB,0.014874358064153152,0.009404744849142258,0.02457244895624963,-0.177421984368407,0.01872406550127623,-0.07652438825570015,-0.029113398397372422,-0.06630940602062971,0.01302712894473167,-0.07091012062387345,-0.0699329322305792,-0.08715197767380102,0.1354414770442559,0.12391308743119529,0.048202653244172756,0.041484402745244904,-0.0034043073122005762,0.02652023828752604
ADCYAP1,,0.05185376665944986,-0.022602921282458954,-0.002440804594905727,-0.04691611936227522,0.0291234552185416,-0.03144042786950465,0.03858086597980741,0.01983111128610661,-0.013650463840467785,0.08375345959316961,0.14182740159795185,0.04757494504479406,0.052706162056586986,0.04090306867021631,,0.01374569684807883,0.09944890103468722
GREM1,-0.01991869427017794,-0.043251866335651465,0.0399289500914312,,-0.0200832507036115,0.034605572125668047,-0.03701720476895289,-0.04978770412113262,-0.030271952296078188,-0.01916557887405729,-0.07735781082272071,0.01883408869487388,-0.018943766653165085,0.05239927461650657,0.04283160614408036,-0.057135285240904894,0.02368560453249962,0.07366120185799158
EGF,0.038735731066533226,0.054604156463898004,0.02984832927840503,,0.0017108738372640915,0.07103861024058981,-0.04141434590370979,-0.012557035066355271,0.013139732698709631,0.009814294032982231,-0.03910830613994935,0.0018352909811208795,-0.012134825733011048,0.0026074204221160522,0.06270601730402743,,0.04551408512153747,0.008380402320744601
VEGFB,-0.03353306498852492,-0.039986843347828566,-0.029235748808844313,-0.018137022824489608,0.03802289698523122,-0.07651590126433168,0.008781592009966272,-0.03840197304690909,0.01266664501385312,0.009776581410455603,-0.05833918062365754,-0.13014507671596617,-0.03673225748630759,0.006389869891261411,-0.024904220989414465,-0.00571339197422749,0.01457126313735713,-0.03790011314195377
FARP2,0.05737556795213902,0.07802634687127412,0.05882020808569219,0.07227399032793445,0.05604198293797212,0.02419245654699145,0.06036748017663627,-0.0020112275095825207,-0.018544636237303343,0.029703739097264245,0.025676094975780876,-0.014215486786840339,-0.03893101696112563,-0.02070166531549748,0.025760173620353093,-0.05431426858788832,-0.00016984005895392222,0.03518820300091928
BMP3,,,,,,,0.003525580986502928,,,0.011031622103906196,-0.029852705265310506,,,,,,,
IHH,,,,,,,,,,0.02279103186032643,,,0.009441079806177735,-0.0015649617607155733,-0.02196295444371625,,,
LAMA2,0.027698404686621197,0.03217880400582774,0.015290577056717406,0.08464242465794232,0.0008286769123324758,0.025316684539384234,-0.008475145559642915,0.00850070220393774,0.023851745431817457,-0.03259989061288238,0.0008488994394444162,-0.05599987029785224,0.008485548363515559,0.03225564806989627,-0.07667701698484933,0.020832034592772112,-0.0300707556228505,-0.04591439963901536
SERPINC1,,,,,,,,,0.054553605151365675,,,,,-0.024715763599879807,-0.02171705016165215,,,
NRG1,0.052351899970971595,0.06677674027898829,0.03389441967033524,0.023758974585113408,-0.02633550262064275,-0.03263326448903489,0.04407761277369217,0.03038727568290684,-0.037906341372783564,-0.03811735451211586,0.13752020994363537,0.09468874311524525,-0.005051604866543062,0.07699425094076752,-0.029828369538886606,,-0.04444400318843853,0.05674720425403622
SPINK1,0.002602874955607685,-0.05683049889570469,,-0.04968433639833711,0.08934261158961142,0.05992583971835889,,,,,,-0.014174659635339407,0.021962004684908897,0.07935474637826918,-0.012256166840558002,,-0.026584427256728816,-0.05524115784336952
EFEMP2,0.006803780173278243,0.07716218561602273,-0.04439905150822986,-0.06841105990776666,-0.09627861421937031,-0.014868979986430601,-0.04836663200659933,-0.067940432377106,0.03087943702071607,0.021464250062109832,-0.01993801645744705,-0.11452775856755046,0.10688575915058998,0.119053192506466,0.08938994068063204,0.11684059713651246,0.03561113831200508,-0.03545014663920323
SELPLG,0.016580577742697368,0.048480154332660126,0.09668313931695355,0.0610674121203719,-0.002394347788952548,0.08139064779223312,0.007364241450248531,0.012071943982895107,-0.06320611036149058,-0.022548924353124916,-0.0895747909373812,-0.059107363728817364,0.08620941564290224,0.016894091662147864,0.01769404457279174,0.03898771966802607,-0.023291351589577614,0.04290472345809078
GDF6,0.14478065934731374,-0.024527276851928806,,0.052310129451237204,0.0317644415834965,,0.029340412027045775,0.0051120379046125175,,,,,0.07360476838345094,0.0033609737058173184,-0.004683400253330878,,,
HLA-E,0.0409199735306785,0.14923333090730895,0.03430304559449078,-0.022588292895318475,0.042341622038036125,0.027866150832649806,-0.047657985316485255,-0.04990539625630202,0.0027896411253180826,-0.0755295464343199,-0.16042660704582462,-0.09754283274167534,0.02987154212236226,0.0017466191168410822,0.0010652282685298126,0.11221942776104563,0.01078272876388543,0.12307151823864111
PTN,0.03966662761320743,0.013566904158390517,-0.003875825804199304,0.1391354007437354,-0.045236487873575607,-0.027647436798738226,-0.03143053957636545,-0.061738407732182095,-0.013621599519279767,0.009904409110980974,-0.1006556069461585,-0.16445723976184842,0.16437598679896703,0.06206225112991126,0.1674129938930705,-0.04076210634443365,0.058100057504491535,0.09883269809625748
CD274,0.05525334623659121,0.027964098279733,0.03240435033295749,0.006514149054224626,0.025351637817419174,0.030013123334311255,0.008470098674198059,-0.006012701332946015,0.04662337174640656,0.0030969648267391604,0.05251251157248588,-0.023327821715055607,0.11025578598515927,0.0958351895097475,0.012577368927574733,0.15658928338959724,0.08601453294968005,0.007581488714431801
FGF10,,,,,,,,,,-0.021412871351439343,,,,,,,,
CD14,0.01252291308648695,0.1623371877798651,0.007176788096125338,0.10731802358500914,-0.03704503749010443,-0.04569381007417772,-0.026851465382187068,-0.031614904939030256,-0.008234644796371806,-0.03441503998379163,-0.1547831596696984,-0.11996316136233491,0.15005431816144912,0.06418617092940625,0.001947818916162272,-0.049119775454107624,-0.014988751298571442,0.018980054120193397
SFTPD,-0.02532289611304517,0.04700393596183421,0.03177815063382378,,,0.016352456125477647,-0.011812998588343927,,-0.009651573033418437,0.016897057453521817,,0.00556283505909117,0.006399945621370542,0.04493058991299114,0.0340640016288271,-0.03314009633836835,0.10569651223456523,0.04400089488757099
SLIT1,-0.05574981001548359,-0.05574216218267643,0.0628654699290657,0.05534439857140586,-0.04857078881479087,-0.01038542118542776,0.013549198363344539,-0.029979750798280465,0.06658504712172199,0.06987152007196605,0.18408570034500035,0.08562960736337964,0.1063915088652507,0.01770627312794364,0.08006341094937339,-0.004392167146509485,0.07590930599677267,0.10856956290267793
LPA,,,,,,,0.03503152085140918,,,,,,,,,,,
CNTF,,,,,-0.018315304300160914,0.04037974376826357,,-0.027311437951798658,-0.023125017472462248,-0.01916557721762152,-0.04774300449846437,-0.016458292472935218,,,-0.03373712661786621,,,
BST1,0.0785088913924074,-0.004391136305060019,-0.016902921659842196,-0.01967570693784768,-0.025236882484206132,0.03425697589324782,-0.0056468393067170535,-0.03866026491063863,-0.014398425228196454,-0.03599950438510274,-0.0008502622207134456,-0.03426333854871866,0.02190905685426978,0.034324834356205085,0.004273701365670697,0.007394978927141398,0.0524199580012625,0.023062982703633085
AGTRAP,0.004340846600735759,0.06608723240695986,-0.0020397036918469984,0.00827365944574231,-0.02096157215463703,0.0025486735270746214,0.04047667522758931,-0.07048576339635654,0.013546073678993386,-0.00555519153866035,-0.1083111872475436,-0.06787841281729448,0.11237487609672368,0.08564315089529849,0.03044674799222399,0.03997641624590557,0.048547593795104114,-0.058124116712496954
LAMC1,0.09021613531377032,0.09823200157020212,0.01862580230224921,-0.04253298167294919,0.03043898816799871,0.005078405858834073,0.02518062361420805,-0.036975838071359526,-0.0012327764312492248,0.002440388321745654,-0.013863033968019136,-0.07687408191362811,0.07539967074142079,0.05502528465810551,0.01036816449195234,0.10833037859016618,0.05057083995957991,0.13105316575435813
