,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
WNT16,-0.03274292926005412,-0.020670274205786956,-0.0004058045727651495,0.07731872831258468,0.06777218897098646,-0.018078050217095538,-0.0444979755414505,-0.02200822110317242,,,,,,0.15497859148292586,-0.02012386712835384,0.061011953724158546,-0.02770636203222717,
CX3CL1,0.041778638816408094,0.007192787262845134,0.03532857842914188,0.016112345964173012,-0.038985129735922525,-0.013253725174603088,0.05846108996843661,0.046137177139841605,0.014040013996045158,-0.0792371926171623,0.0411351741033667,0.08877333552402833,0.08583962690222664,-0.04597424345352283,0.04975013500108776,0.09101994471019074,-0.02770742387241774,0.11109985039222584
FGF1,-0.0221532938132736,0.013901649705287084,0.09276846543901303,-0.08099256305047979,-0.007541861358719772,-0.05963039097483804,0.090877906840648,-0.014986382539820875,0.039939460981369086,-0.0005466292811923621,-0.04468917927672515,0.04285617948847463,-0.021902029269209415,0.010563791100119452,-0.0033543371607679543,0.025198754536147852,-0.062194403890288456,0.03144468692175525
ALOX5AP,-0.0038778305950506265,-0.007566985666708957,-0.023612566220004443,0.03927866467680662,-0.03103234043483293,0.06478890188680371,0.017113420542849034,0.0009422502233296207,0.05705670463697221,-0.09275828024045096,0.030266630248032098,0.09914288284698031,0.015996388515047893,0.02399893731007,-0.039103951023798815,0.002051693628069685,0.029622078793715118,-0.0102909938122451
IL1RN,0.014626071632481398,0.04857553574817089,-0.08303860014763277,-0.02935211032860341,-0.05953738234633541,0.08352536798144189,-0.018812284040717636,0.01715644440332681,0.00769234840294022,,-0.019850900559168175,-0.04115433935377565,-0.036938120168155536,,-0.04874040619473215,-0.011442115447954353,-0.04951907308867237,
PCSK9,,,,,,,,,,,,0.011375456730480502,-0.009348763182426915,,0.018990183134075318,,,
FGF23,,,,,,,,,,,,,,,,,,-0.018243981612530397
NPW,,,-0.01916220842246981,-0.026830836052639525,0.017459412838593907,-0.019076685566669003,,-0.01774934037959686,0.06555592310436462,-0.030327879309389794,0.008620271743471665,0.024078034936579947,-0.06466890293528318,0.045462238012632536,-0.0092488842185069,0.021977358504016775,0.007945544229918283,0.03877872092843483
CXCL9,0.03571710109966161,-0.032747781644619146,,-0.028443926011487087,-0.026902251520996373,,-0.006152770198068471,0.11676447665507332,,-0.037627280517373414,0.007645475656276957,,,-0.018525695639444777,,-0.008522221580648557,0.01990143397619769,
ANGPTL4,-0.059330836552854274,-0.050142812595743186,-0.12842150771643102,0.0061756039105612115,-0.020115255039376848,0.08271118295168656,-0.02240374000879009,0.003331744438599872,-0.020476311593253076,0.03652367967232002,0.012876148543177784,0.01569358764585206,-0.03930537614102061,-0.045820216295727245,-0.06784956267426144,-0.012048090738622768,0.10989012085712843,-0.02866687732528637
UCN2,,,-0.0251480142555535,0.061596104753068114,,,0.018243749013635305,-0.020047224162570085,,,,-0.027228615494948632,0.015420611526308097,,-0.005614384144893701,,,
OBP2A,,,,,,,,,,-0.0284978238795461,,,,,,-0.01668833789004172,,
COL4A3,0.08292778615418935,0.042385389785974156,0.03428211874515076,-0.01999050868872898,0.013761092430785632,,,-0.004481965792393893,-0.028999516449628508,,,,-0.020211404676028735,-0.01507370324279705,-0.01819855452229539,0.038250107238722145,-0.02187117034889862,
NRG3,-0.00867152531931676,0.02569231204845554,-0.024199013160150152,0.004151656577909957,0.04152772850982434,-0.055466464045260386,0.05810693906916535,0.011345818568498514,-0.01850203912488128,0.051187006265216495,-0.037053698348048884,-0.006944646489044116,0.02740495709658783,0.008232579278927522,0.09195252849930285,0.006558224291586747,-0.0003923103631153409,0.054104180127873665
IL23A,-0.026652043883696668,-0.027571898767014182,0.08878582523938243,-0.009932685488533401,-0.021284236391886646,,-0.024386988696407826,,-0.035282884097629766,0.0884127267111921,0.05272374385834068,-0.015747213902655603,-0.032802468839591765,,,0.04296946002987797,-0.024493816441496025,
COLQ,0.030293962483985463,0.025229822977105333,0.03393958911319921,-0.010142267299458128,0.007417682898605104,0.030079370823999866,-0.057713014491919665,-0.010301806509044163,0.011089525583626848,-0.03263075682462505,0.06860140843727684,0.0712273504714058,0.06032648462953359,-0.016411323861373856,0.0034534822562433177,0.10894304116757747,0.009461037447493971,-0.04930700558697822
SCGB1A1,,-0.020975361350984274,,,,,,,,,,,0.01832505153699673,,-0.02260021482773274,,,
TNFSF12,0.023470630131372693,0.02829818798139896,0.024939173393728954,-0.04560243050671345,-0.011990912081935104,0.021803655588540215,-0.0012764652944921174,-0.020799952288111333,-0.05051776019363618,0.0667729026753355,0.044718650164333046,0.0069347035101144875,-0.02313797745106675,0.025077791194589902,0.03609150771198868,0.018525076203947218,0.01894305575703785,0.0751128419451043
DKK2,-0.03766567164680415,-0.024614301028648183,,-0.018878619559149167,-0.018646226714045932,-0.026311512852004417,-0.035502565351465884,0.03378178225787106,,,,0.028305189616186385,,,-0.02601384044395414,0.05466403299669282,-0.013093386523723211,
FYN,0.031098046196779052,0.012099765932224437,0.0553234572461632,0.004359470251246376,0.06378485052390287,0.16203467795696563,-0.07677818030538949,-0.013228965507877102,0.06271368732669542,-0.005994311422963998,-0.10009288916334667,-0.008313536638804707,0.027442362528270103,0.01238091839571793,-0.021381299873281464,0.06121860587336083,0.06074879565616711,-0.0451633291531039
ACE,0.039003245835343085,-0.01997509826044719,-0.009169280676249907,-0.02027498358265715,-0.008388541101536006,-0.0065514330775426335,0.007712819380436012,0.053264947625540855,0.04575850538403931,-0.05537918055623557,-0.11323841025218391,0.007532737206199095,-0.0250797408473465,-0.03399300926098884,-0.03372683496371109,0.037297472816587164,-0.0049953747189759555,-0.04566379822303887
IL18,0.06153772177321811,0.01566961956515923,-0.040812856420774916,-0.041791366107052065,-0.017194918465844956,0.016682593565297166,0.07091563435505145,0.0369862319548407,-0.04250335736762634,-0.022948811591574157,-0.13126572706362774,0.025083880482178005,0.05870327004954221,0.024827601117520623,-0.05162900480490253,0.045674544671168125,-0.03194894188731639,0.06993939326505867
PPBP,,,,,-0.017651554416989967,,,,,,,0.06910113909035043,0.0253937759478659,-0.03271672132899904,,,0.003921928979832848,
CCL27,0.00528463287104766,,0.025970872928862968,0.03833465745612799,-0.02459519069677156,,-0.016157313239465655,0.010872984609144794,0.00527273715049309,-0.026223800647733723,0.06219192015299771,0.031000236745614095,0.034175941036987074,0.06641271429714285,0.01905366414489885,0.057618815966632195,0.11056090020090815,
SERPING1,-0.007902309650243688,0.027365831068111163,-0.0459465770322234,0.021791825758085522,0.012326115523995592,-0.043120020395146376,0.008354842771479501,0.030469236208536806,-0.05830480200154001,0.05744449530616197,-0.01654357027922651,0.04768565820347026,-0.037187800396577105,0.019066576436777935,-0.009904720349182192,-0.006193828207862582,0.06982343689430696,0.015360661885729458
AZGP1,-0.039674869565688387,0.022897177131295826,0.0405917734162568,0.018923181725718684,0.005786997269046318,0.13365620276675233,0.029045810996122492,0.0759782081779341,0.018322285871042312,0.03744016382650573,,-0.016616731923201674,-0.015773572139880516,0.011490962467918052,-0.019619825716481226,0.05492876318930815,0.08420261144991548,-0.0235094240365423
INHA,-0.04574398258251812,0.04303328158797979,0.05781728537428097,0.025489536577836324,0.04099899572116255,0.0385465612538252,0.028988871351204655,-0.019680497147013063,-0.0017299710970310907,,0.048012979777671896,0.012082807125198648,-0.04040978282488313,0.121129906986341,0.05600062919895662,-0.019391061720764914,0.06149088660648396,-0.031069352482230334
SEMA3G,0.08040901985226723,-0.03940817500259858,,-0.008823635105715448,-0.01745207173758349,-0.020006388691504264,0.035588278970715356,0.01320425949105309,-0.03272414942519788,0.03916096029540203,-0.004822915163371785,,,0.013501721094993249,-0.032406868051255144,-0.020123952923870578,-0.03733408274333231,
OXT,,,,,,,,,,,,,,,0.0011567630573562323,,,
COL6A1,0.03790949432365609,-0.02623061861926552,-0.05212019297884352,-0.006825252904903865,-0.006002548255563524,0.12091251522656427,-0.0029620441841727214,-0.014427704817340339,0.02346920532160809,-0.0855443537724963,-0.07811951862492536,0.053120151873588574,0.013355686851822264,0.04139663554684211,-0.02565220766427799,-0.026177685338214324,0.03824842027367129,0.1028983832267176
FGF17,0.04976837276545643,-0.023002765102324883,-0.016660141423238163,-0.02668956384683754,-0.0317161363332217,-0.025694038873975308,-0.016055457853687644,-1.934764552192963e-05,-0.030445050149364546,,,-0.004888915010121907,-0.027142105213398802,,-0.0064266891714371555,-0.01589886758593866,0.0680433249167411,-0.033616423598404936
TNFSF8,,-0.02036082009824951,,0.02543966688534845,-0.017651549841599716,,-0.018812284201429313,-0.016412750833004107,,0.11561451037928046,,0.020674532290079376,0.04856833502919263,-0.025444207147304197,0.053103040724777645,0.08065228460829553,0.1089937995671847,
FGF20,0.03614725345665957,0.014697078394126534,,-0.04865594567518803,0.05895791433757667,-0.016099910500838564,0.008230549862973478,0.03089251303531357,-0.027997737355584598,-0.022628835056401803,-0.044857042933857734,-0.0031519444134852966,-0.0053503858821486935,-0.04129118657216247,0.06576380474079094,0.09349871567503189,-0.017046313573004228,
ICAM3,-0.0037150176338513995,-0.024605152625164328,0.053964945087170375,-0.0009964751235197313,0.01297838943098929,0.02120146435680036,0.014258673962557266,-0.03477558715249972,-0.018213605189283652,-0.08871667799172588,-0.0023609898104472614,0.0020314346562709954,0.0794833001869089,0.007085029305408208,-0.020408339448298615,0.04077794063519948,0.027528086438052966,-0.009237115167365825
LAMA4,0.10138425641335641,0.013805238141769293,0.040768455681422615,-0.008437357123621349,-0.05442047182911759,0.019113647140837443,0.013094014241855597,0.018664659618464308,0.0009226882569228832,0.007307079078319414,-0.11839140037062296,0.03588536930618948,0.009021079866383713,0.006465742141461859,0.018561390167943826,-0.021493297707738578,0.03157786454616822,0.06565910741880986
DLL4,0.04686351697832428,0.02553062557657146,0.15913218801836146,-0.0352263802612212,-0.034971036364618485,0.0030112077603156504,-0.012509942936827365,-0.037226784788282556,0.0686510661986071,0.014735648227739893,-0.09808307082916608,0.10365423290959293,-0.01008322840224664,-0.015442888153050427,-0.03686998991682999,0.010142655426413773,0.10483007742837057,0.11642358355359593
SEMA3A,0.001737165759294634,-0.004284195768514874,-0.0008615070581353083,0.026707073373803167,0.006952348880761163,0.014576911593253347,0.0004809984419221313,0.036179000175240936,-0.029149040091204132,-0.023432192745810793,,-0.0016703824050409263,0.021918784540046476,0.030505343734297006,0.03190166713694553,0.07145573295539402,0.040409234590499644,-0.06326217390006836
RLN2,,-0.021866170210570763,0.059973707790234775,-0.023950730499981653,-0.012876430594222105,0.0002961780234583991,-0.024159733327283207,-0.01671843619378891,-0.022057783950911954,,,-0.014467015025079598,,0.04439561455522926,-0.0220725934657656,0.07474099194850153,-0.020026158577192137,
C5,0.025007515092889013,-0.032980098825027546,0.05789352289755065,0.03320934093373864,-0.08219838988926438,0.047202409242156164,0.002300180302570612,-0.00826001277392313,-0.03845098986187275,0.03220024335441805,0.03530812205230407,-0.00220411861606804,-0.027095044754133782,0.004192778080620962,0.010421962332884064,0.003908734876471613,0.058999193379821645,0.09320755536003153
COMP,,,,,,,,,,,,,,-0.030470120333826824,,-0.02266710334940218,,
EDN2,-0.026946646313840417,,,,0.08810816903805892,,0.005120200878427815,0.06211775694468446,0.043316435876536837,,,,,,,,,
C1QA,0.05774386720104151,0.06420754787678508,0.008748648322757761,0.03222839705792636,-0.005340205459579409,0.07661682363345132,0.005690137300502103,-0.00828436109210026,0.04321018943238024,-0.0959430460594537,-0.042317127958277176,0.05743409196054402,0.05397982697474168,0.0599470781284558,-0.037062642739051604,0.006557033598149704,-0.06024727242738584,0.03674633778336023
UTS2B,-0.028835949166378147,-0.02487331661844565,,-0.02395073036238195,-0.01936047272914034,-0.014078627872703075,,-0.014451290256442846,,,-0.042589684351945954,,,,,0.105811227957216,,
COL9A3,0.06682911969027557,0.032262151145865774,0.0829264686288768,0.02658359779539125,-0.005960077834243113,0.17721524328499186,-0.020462742139053046,-0.023863351712651037,0.012177994548014194,-0.0060626686007446695,0.07592438674421936,0.11970548478632552,0.07666235074741198,-0.030499758562656114,0.028185331104878295,0.05678470215501938,-0.021999926871090463,0.04161902114298417
DLK1,,,,-0.039863365092978935,0.029790483316485362,0.06371402822278925,,0.012383576441642265,,-0.03963099617993701,,,,,,,0.048780353832325374,
HGF,0.0004793113961857163,-0.020431293774326093,0.12096696511942427,0.00684782601794376,0.009786881992701658,0.0004999943148579165,-0.04207490862796444,0.014710930167752614,-0.033596456416052294,0.04977718957077057,-0.058210953366705884,0.011470068283297667,0.05498630049942751,0.01718912068034632,0.07453769251164703,0.04566036406442728,0.0300005104399824,0.008841311730084485
P4HB,-0.021481820257458283,0.01484379208871366,-0.08739512917836689,-0.06597302083198818,-0.05994718059917598,0.13550985099200505,0.016404448457559635,0.025057046076725254,-0.025602000100879593,-0.002159883166466151,-0.1043248570326796,0.031050423709331136,-0.0046201148795632935,-0.05369015461151708,0.011451154902870249,-0.037040470318912846,0.11738095239844232,-0.022975695730353435
ADCYAP1,0.02911549347582913,-0.009121704679389286,0.06756466302420738,0.0036010517206329956,0.013434963246495655,-0.04274128444994174,-0.023625946744516298,-0.02771261204677203,-0.032502769638708906,-0.049670544101530344,-0.0486063959330943,-0.005054740089392502,0.08130973472786264,-0.051302242221838316,0.0645797771955385,-0.028110324103263185,0.018570015321307413,-0.0641062087447444
GREM1,0.00735858843067543,-0.02566290080357064,,0.05261354169228275,-0.029091502496088502,0.07836787647439757,0.07940958729406498,-0.0027716303760190624,-0.007054633660512208,0.05348371999739911,0.010945272816913461,-0.01997291797894979,-0.050391675225849634,-0.011453935279733724,0.06928867433235754,0.001409869369984287,0.09296917624842302,0.02975296722869986
EGF,0.007913157135978456,0.029530524128738404,,0.020173546366124468,-0.014672132714245471,0.07562187303966143,0.019250907488959402,-0.026535978721892783,0.04837116278648382,-0.023758955513640517,-0.044857005043878864,-0.017688311882936066,0.027725043582364644,-0.036352985732604016,-0.014642051161015135,0.07739928472868216,0.037434335409748554,-0.04503301911585707
VEGFB,-2.9778500073223704e-05,-0.01600878802628076,-0.0498419694494093,0.011585541942188596,0.00913084434329983,0.06259031950332497,-0.037685866571091374,0.022010315393874737,0.01829314217806891,0.07685747894239257,-0.04126476856222195,-0.04755924885843775,0.05581117299147601,-0.014625019775673232,0.009254756469804124,0.03448805266227104,0.031240992331726045,-0.031106703667124504
FARP2,0.019759813669260846,0.02262421205957431,0.012339721478919095,0.0010427609588068308,0.02172628479704096,0.045700403740483966,-0.05955223809596545,0.04544958569898857,-0.03704444648914997,-0.06322500475374089,-0.005527259319641706,0.0075342331047696,0.021474673709242716,0.03661066749271494,0.024897812322986886,0.02952219233924037,0.0828774152775652,0.18038076570576891
BMP3,,,,,,0.011771564900848875,,,,,,,,,,,,
IHH,,,,,,,,,,,,0.07127677379028151,0.01213056887095597,,0.013810233654935585,,,
LAMA2,0.08608793782715166,0.007876204658806635,0.010230007986222544,0.03259933115278197,-0.02058372872803759,-0.0004473027880184096,0.009841729984724924,0.012129867017928663,-0.008612108121614162,-0.06520005248329999,0.02252637676610517,0.02655253625188284,-0.0030421016492403726,0.021870001961734678,0.032942545127721636,0.014705603500372592,0.018496150250747464,0.0500809241676478
SERPINC1,,,,,,,,-0.015461575090935181,,,,,-0.024386213943639552,,-0.0044909867628747475,,,
NRG1,-0.050010512427449104,0.00689838739265397,-0.022226217558337997,0.016780997415520128,-0.03570385213765783,-0.039522970638662024,0.008571554569956348,-0.00787926857761016,0.012578776339780655,-0.02338777347695012,-0.0226452092214235,-0.002159456845047051,-0.004066183872320051,,0.033867644471276666,0.060361285206890714,0.07640765426282167,
SPINK1,-0.029424420971180722,,-0.02393448105944171,-0.028640756614144166,-0.031565956320548136,,,,-0.022057783950911954,,,-0.007086811297037937,-0.03989660439385283,,0.07390094567241329,-0.025577865466403664,0.08831236884382694,
EFEMP2,0.0051131446751449434,-0.023221635057194833,-0.08175536036569281,0.012191544817412666,-0.020473231220816346,0.07167778062215316,0.053223537691943844,-0.013958505126416885,0.0689720183135975,-0.033520380063147566,-0.09906033401922089,0.03137186973978973,-0.02056010297949558,0.04894760049782569,-0.01659200142506753,0.006759076904348888,0.0376332177778028,0.01988593829995897
SELPLG,0.05977150326645694,0.08469529357157335,0.07839627702932705,-0.03856523724585478,-0.004048874424400803,-0.026301550211044977,0.02914973630183772,-0.013326525263962195,0.013328912123584656,-0.08564830264438685,-0.04679591095508194,0.09494807450750957,0.04454936525247328,0.048467183501140355,-0.01736966614464688,0.08135111481170168,0.003194634463745302,0.01835507867676557
GDF6,-0.045743978117330227,,-0.039590970679408685,0.029323142300950494,,0.040770717381198696,-0.007652836752286221,,,,,0.014856494929373524,0.11089103182602501,,-0.015554247125753809,,,
HLA-E,-0.01620980507463881,0.020863660681954166,-0.028249875206523136,0.014827994740783739,0.016930965701223686,0.016997281489697577,-0.0016233681806236524,-0.014677024986912668,0.040760833823481446,-0.0002852989942810255,-0.08706976304615727,0.06117871082100538,-0.013346790578451858,-0.041279484278109985,0.02909407908251179,0.001295051063907586,-0.04555627729025777,0.09585956603083054
PTN,0.10236982897664858,0.03506933205534037,0.13701470783469583,0.008420792395949601,0.007414861353464359,0.1629840935528046,-0.03728903674739684,-0.01575384865476207,0.030670637014202487,-0.0832275504912225,0.08108349397002598,0.09113006288012071,0.02607889170586385,0.01657860358172969,0.038583521351221436,0.0015880650907039225,-0.018470323825494978,0.08054780871582135
CD274,-0.026881674054463393,-0.01240822493969114,-0.019007419099445068,0.01653663538081192,-0.003810133382515536,-0.008057494233720043,-0.012102319519373073,-0.03631093327746501,-0.016096976569342548,-0.06536514258726105,0.01159794917908758,-0.029713550557915427,0.006272157913298424,-0.022248515687011132,0.016490372059425842,0.000893853993669514,0.06829656831840775,
CD14,0.02643380299292545,-0.03212316459981808,-0.014268523825941872,0.038145145696371154,-0.024531315137674557,0.0905184707932654,-0.02753284401517443,-0.046066557690105404,0.05144337819086802,0.03659257879828801,-0.052312745056223714,0.09643173852174527,0.04075811267100139,0.006511193403099752,-0.04652782720497291,0.02394795341215588,-0.030251848578419765,0.01246447524735535
SFTPD,-0.0434794544538103,0.08166677761212238,,,0.016137953570814264,0.01439390936264795,,-0.026537674690071095,0.018337259717156114,0.16919452043129699,0.09489802451134123,-0.04757523442263016,-0.006079763457367886,0.02073184286294024,0.01950379871040657,0.03657094967740527,-0.0009421662808243523,-0.04374860377976817
SLIT1,0.011514698443183523,0.021556116102255322,0.09841490477948842,0.016177636056305497,0.006020613987975015,0.1054007993428737,-0.051167596476836934,0.050748658820869506,0.06066650549298169,-0.09299167777005789,-0.07341836664883404,0.051866994856682516,-0.007109267615826371,-0.04299356808383024,0.08269684271141055,0.009245756653207206,-0.036309178760960244,-0.0570732455387681
LPA,,,,,,-0.01407863140227119,,,,,,,,,,,,
CNTF,,,,0.04426522572724339,-0.017651551452652212,,-0.025277219538700196,-0.013179730128007265,-0.02561144104397627,,,,,-0.006664696737317751,0.11198981925503937,,,-0.04374879151190247
BST1,-0.002007283331159329,-0.015674488139108614,0.04175612804707466,0.03196950779695007,0.036629126521381845,0.025638482021940048,-0.015169960855045234,0.02714584244450214,0.07739084341468436,-0.05800279951983483,0.046926070015753524,0.015568831779030356,0.03275420366341615,0.004282140608918432,0.0028363789131892357,0.020274007778386907,0.09254730318596918,-0.04503302893113118
AGTRAP,-0.017197061827065683,0.03926328322260803,0.0496424738666012,0.012301521345548874,-0.014206190929776163,0.12005662939277909,0.0302623696699488,-0.04852583233868944,-0.000715671702164861,-0.026223380402792484,-0.005080218662654655,0.07420087055491738,-0.02857556803354739,0.011692675860053741,0.0031656335964656314,0.02747142880586262,0.05246271948202693,0.1666478116463604
LAMC1,0.1223281512479088,0.016213816583317865,-0.05712672121311639,-0.020433563904454465,-0.04761656821440803,0.0990832915889778,0.010546939938529062,0.044039997641011415,-0.0009017203229912729,-0.033505645802504445,-0.014259940513987374,0.04598562484525301,0.024045145559479807,-0.017148447620061114,-0.011550015667639153,0.005020807605919422,0.05079390597929355,0.17565478766097592
COL6A3,0.016978639828693364,0.01079300628936441,-0.06847431103723363,0.013959605487623827,0.011323399517505746,0.02897115088356838,0.06271645170750208,0.03435111258148346,-0.040597314239882984,0.006593802968662293,0.00977252396925678,0.059633192261586074,0.04554893241761936,-0.05883838159549736,-0.040441471405364963,-0.0028686923584592184,0.06504428128974094,0.007962078930598087
FN1,0.0738778546621224,0.03266927131943701,-0.11726315604397848,-0.019783933831381596,-0.08439657461549734,0.028958575964028975,-0.01697903667695735,0.015653185638673826,-0.030522015437015812,-0.04667726053707258,-0.12023545507529246,-0.012249931347516781,-0.031589366407920025,-0.040740772068019813,-0.02772732604282993,-0.01566417739877938,0.0945184812686995,0.03550704214457337
MIF,-0.050817104631117056,0.037540960564419516,-0.08855986550274968,-0.011156117398504691,0.001287485482239021,0.08281586720711602,0.014856051457816297,-0.01448753393303775,-0.03803433691937832,0.10947284590202941,-0.011437186221551881,-0.0050675780485740845,-0.07263165446916198,0.047409577896494824,0.05128106227323466,-0.03734268272894275,0.017889200759610233,-0.03021239282421515
JAG1,0.08058373486555151,0.06951847754583054,-0.04280702301066359,-0.0317372265978438,-0.09084066090670981,0.08806537053683729,-0.006872263725655062,-0.00886706496697367,0.062084721199691266,-0.04058018225861786,-0.06175758066807905,0.03799427523701428,0.06320355401489333,-0.0005936879716430376,-0.01213546941628912,-0.031220048411073207,0.0534772317063467,0.038660440070754254
NID2,0.058956801315684315,-0.0008319650027761409,0.0442119417479812,0.00905250465369196,-0.025683480176876338,0.12709767031271713,-0.019066696697964666,0.007520966428166176,0.04522201005753437,0.02135710037369742,-0.028285651278514432,0.06051181513246967,0.05407491383712939,-0.004114068845337204,-0.008598012210483537,0.013630036483103887,0.024495328038598437,0.09762346190983193
EFNB1,-0.04006556515306145,0.00017361196389595413,0.026187785346043102,0.002057446050686152,0.012984541611954595,0.11090665310819631,-0.07065448138593422,0.026753959231148223,0.025475753463791023,0.03487117014598202,0.0038532304032220335,0.014338986240972365,-0.00038952791640498204,0.03263235642690687,-0.014297681978676481,0.009919173110571411,0.05662105369098092,0.04536172287866794
COL4A2,0.0916953375685143,-0.07775936481085567,-0.04711070695893985,-0.006326712244665832,-0.03000744939376013,0.023093350795442072,-0.016573735114421645,-0.016067562611202603,0.013479043303318887,-0.03736810313575661,-0.04951620012933685,0.04451698313655661,0.008024725322328306,-0.023183226715543046,-0.009963882747111744,-0.003622799863535778,0.03010019638439949,0.09274161103287051
SPP1,-0.06286817198771896,-0.011250149006022999,-0.037982826605560585,0.019267271491614522,-0.05102097572890698,0.1637718123251384,-0.017228930579672605,-0.045518971973571715,0.03871630813254379,-0.024546025694591165,0.024293040314749485,0.055084896643740416,-0.010429918816087099,0.03696957027714621,0.011840370564705539,-0.04508318254105064,0.031659036298619186,0.059223456584539425
PODXL2,0.008588402860852877,0.007148344424285735,0.047983874391809136,-0.004643109117661046,-0.011514758489213073,0.14314834561356163,-0.03384565655155873,0.023181756955457378,-0.030251126482483553,-0.006346599128331795,-0.03682734108134407,0.016814647956987328,0.05125883295377275,-0.032042862420238766,0.09505856686189945,0.0485059796270873,-0.014228911658381384,0.0729002058508496
FGF9,0.031059509371135326,0.103525954222329,-0.02858293916354887,0.013792763204794119,0.08304537094973322,-0.032981254576059264,0.007476547115074436,-0.0025370549478882357,-0.0006854774866316689,,,-0.007842280160836962,0.030175444254788523,,-0.025763348649529613,0.03804921400974717,-0.05565576442016842,-0.0005307557098462675
ITIH2,0.097578970927772,,,-0.002049509207845993,0.014671209140399911,-0.00591554812394148,0.006392605570259206,,0.013590537428105958,,0.027678519807285983,0.10786052645559302,-0.007250039688614919,0.031499871493747104,-0.042059136623030326,0.05143235953421854,0.031099748681336102,
ADAM10,-0.026605540684754316,0.03823438609844629,0.03226211013120757,0.020375145936702307,-0.0014950729983086936,-0.00783258238606395,-0.0048419598782773205,-0.03838959384336005,0.07378381323024306,-0.006679723853428311,0.02547514293784432,-0.007125224922364621,-0.0018940999395653747,-0.03691336958532168,-0.02150653400206148,-0.0013567860864527811,0.016667014700985017,-0.011488664023734295
CFH,0.09290306311504257,-0.003315309281818696,-0.031402667444534724,-0.042500930997342944,0.0009631811383502485,0.023741905308964445,0.03167740651760258,0.03339603449587393,-0.006704151048150398,-0.0014112879600164181,-0.05583902289112405,0.0252670060628842,-0.024869903665966742,-0.040369735471734426,-0.025109077337447248,0.05570978933962163,0.007889248895951832,-0.017459224409344762
COL4A5,0.08546190476913451,0.02288908299161539,0.02137242560322204,0.057814705051160986,0.012271979570190078,0.13155078203376455,0.01473606077605694,0.048691192517860894,0.0796654787948066,-0.09062676970248779,-0.010311750984519556,0.0567739405603698,0.0935267962256801,0.02666778613289319,0.03574639495860002,0.038035976296043446,0.04273976897611069,0.035124428631255984
LTBP3,-0.04777582840737949,0.01306421550021108,-0.02208532011448536,-0.01491136656634773,0.015058359360258294,0.04863119992693508,-0.044246029660840666,0.057680970733345,0.048818457291528276,-0.029442117926662164,0.021945285167710507,-0.018815802646437528,-0.08054893416265224,-0.09095697328328507,-0.02349756866850205,0.004962272251159439,0.08953317326371202,-0.056457684491809386
GNB3,0.045883267822009154,0.03418186424101104,0.0722386871818264,-0.020055218586027455,0.03573363298760672,0.0906347527822448,-0.03524143551163407,-0.02871008186629225,-0.02504032644572316,-0.0029976837238106873,0.02920227521070299,0.034053299652257236,0.05204227956666367,0.021731997361607795,0.03145593210888625,0.04393973302873457,0.0037529082396919405,
COL6A2,0.01573213904154538,0.010818637037974182,-0.09132617244721915,-0.012621901515501684,-0.05587159383493959,0.008553574786171235,-0.008266239959915699,0.03270444755174367,0.022018310247605696,0.020175124486215293,-0.06170800232717222,0.0419583232051605,-0.013570796286149003,-0.026222498366592108,-0.03163309780257542,-0.015035774921454746,0.04671009148656047,-0.05844697085856924
PLG,,,,,,,,,0.04240085899633834,,,,,,,,,
GDF9,-0.004894524690289936,0.027406850977708418,0.09518142843242491,0.004969103123055237,0.041727018992140666,0.051389757472001474,-0.036569905680815445,0.022269152203772343,-0.0020161812287633305,-0.004741782691966864,0.13390976727411869,0.03293287171845026,0.11379778003215096,0.029743099821788403,0.042289504110733615,0.011182256650798575,0.07049530413468502,0.06017660946846828
NCAM1,0.02832003440119525,-0.006755002779154866,0.08319520472542935,0.009513658201621223,-0.002201591179751629,0.049732124934517515,0.07261569903741277,-0.051002759671680574,0.04521862913117603,0.037913980763107646,-0.008239996347929374,0.014002086468365552,0.020977709621045358,0.01681119741151811,0.0005932742823314551,-0.006137520937671952,-0.05464748383232014,-0.011418360450876462
APOC2,0.08882225437752043,0.041877592626161336,0.009845690751381466,0.061849196948374055,-0.006074321429420393,0.052123608949449896,0.019240203256243354,0.014441408692851645,0.013952631308278708,-0.0611491157745091,-0.029403529989186727,0.03791732357285821,0.049067403162288026,0.02213717612361456,0.031042090092622023,0.06843166938325056,-0.06703323224163929,-0.006804989428372945
BST2,0.008961462535667994,0.013982650902411912,-0.023208777474711815,0.003443511313066803,-0.013469349301415353,0.0009657571586365106,0.0058778752266261435,-0.004521081689485005,0.0701689627185294,-0.006888436384628765,0.006143860830990689,0.033427849312274396,0.03857421121211288,0.017303871228769908,-0.005380858931443563,0.008339443830789614,0.08811238966539905,-0.006948310360793293
COL5A1,0.058927173464814915,0.038332980158738275,-0.05810005180816078,0.006305806698336478,-0.009834199321444557,0.08759530933711974,0.03376589639711091,0.006230339483020408,-0.026449939299966547,-0.03868056092829478,-0.11466097038578564,0.03873700653589409,0.01185616380876541,-0.0318930527186171,0.0019597975770212907,-0.004300291794972717,0.1419619611533366,0.20198300060940846
