,UKF243,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
TGFB2,0.011694361978958203,-0.023204229984304783,-0.03315728554712278,0.0373235311909501,0.06082064992816319,0.023847692256395648,0.01970421976307596,0.00821551018583387,-0.014022147976306845,0.10009183250511026,0.06483966028233949,-0.015179013465652222,0.09300867133116646
COL18A1,-0.01886929883812847,-0.008024599205511561,0.033576510109817076,-0.027409059449216115,0.030192461501094645,-0.019956167018590137,0.00495827247584088,0.04705652328598152,0.02588826564435947,0.009411076292385414,0.04660143320105754,-0.09737922288236082,-0.034517135320654174
NODAL,,-0.01901385680150177,0.046647217160353166,-0.0029556621612924303,0.06147064669962286,,,-0.010386221839721576,0.06139675512423868,0.04937218446763264,-0.02937375482792304,0.0009638121423018649,-0.02882529903006467
INHBB,0.06974748067407814,-0.03187982886614751,-0.026223789114222622,0.005631782820190789,0.08554268481574363,-0.08434470200224695,-0.020980182550139073,0.06084650165883652,0.03819136194649399,0.09355745328017233,-0.05306075044758801,0.12973338522608865,0.0700317230596172
LCN1,,,,,-0.014337203072008333,,,,,,,-0.02117472793209219,0.0011866533497668478
ARF4,-0.03567287100840872,-0.02845224711149627,0.029069468668497248,-0.039736905099387064,0.05343949290035109,0.011138332931458808,-0.03531208083292082,0.11211499470625401,-0.07031310997670191,0.15043022561530506,0.004422125839151366,-0.11283711834556956,-0.00298140836920276
CXCL14,-0.06517950119079936,-0.03408015020912807,-0.0045637297323643695,0.033677250909346625,-0.01939601683929495,-0.07703049407489812,0.008100050073554516,0.004214277550831431,-0.02717462700825364,0.1382140549606982,0.0637182826850683,0.05532160011775663,0.045415969022777405
LIF,-0.006340501419565424,-0.010184534948534047,-0.005849112239567816,-0.020277153537733714,-0.028425721363051305,-0.0033123651213925473,0.025742951611239222,0.050867973754067715,-0.018200271050455963,0.1663584610097931,0.008127899877162125,-0.06946615781255226,0.0024021982696018356
IL17B,-0.026124254510753505,,,,0.009653752062347563,,,,0.06579305433497964,,,-0.023647499384956475,-0.0026277428861230237
MMP1,,,,-0.012009720719314861,,,,,,,,-0.07380460118239372,-0.05450694397100405
MATN1,0.09105469094753353,,,,-0.01503158270653026,0.011202368336192509,,-0.014505253010271097,-0.0759459152705854,,-0.019751750106213745,-0.025466384325305246,-0.022195901286825078
ADAM28,0.022309535109200307,0.02903179707573599,-0.0225404657167037,-0.05505588353402145,-0.00734101868810837,0.0034787468024590805,0.01380228143527366,0.011879256797848455,0.039883741487167036,0.02773153083684763,0.04572304245684106,-0.0031123448208556287,-0.01578589162313862
TCN2,0.054869039110818925,0.03320399302351777,0.03568568682697648,-0.006762004721171445,0.04089010949789812,-0.009187129522948803,0.0066480648883910564,-0.01153776875563272,0.12256369307631769,-0.01603314495769649,0.050458914153037666,-0.031131327788159243,-0.03734202438934717
THPO,,,-0.056124470765633545,,0.024790798935252666,0.046294051691370554,0.019593789507805003,-0.01450525467652605,0.05218045134855699,-0.005538087728153742,,0.03315195051279225,0.05794014858979566
CUBN,0.060474831084765125,-0.0007314990184250877,-0.01905567028964186,-0.030162632748589897,-0.013240883694817011,0.027879917437010838,0.07529433842506698,0.06337095853773589,0.05994712484862045,0.024975070887988417,-0.0352657314243432,-0.025025934351673728,-0.023310896616156138
TIMP3,-0.023891326722544796,-0.047377413827317756,-0.03427029903153991,0.039850202028155986,0.04844051346441451,-0.032911153995010795,0.0136086658329736,0.006944465643903866,-0.10306972040704451,0.05110413805449993,0.03274200993023732,-0.05310100368801911,-0.00034952520818807225
PIGF,-0.051609147794024444,-0.01613501773053685,0.002446820702174171,0.04497523724279555,0.11663957267709608,0.002950098263897329,0.02893016713797612,0.023245854388417867,0.0033886491367386756,0.003025924911295896,-0.032569911092554645,0.13096874074032006,0.024059067272095645
CRH,,0.030639527958493326,-0.011145175599775008,0.046258430868608764,-0.02204684815982463,0.029975609310777626,0.037443967771953836,-0.019839452346031218,,,-0.03329132715925956,-0.03139941142647672,-0.04861252717056301
BDNF,0.0315633707119511,-0.021346268252301563,0.011821379858002651,0.013739480237555012,-0.0689528366790704,0.05161990033588152,0.040842703328837056,-0.016336642252009054,,,0.045602822548884155,-0.029652632735497488,0.05070966260346613
CCL5,-0.036613598623942215,0.0332408031227119,-0.03635424972126012,-0.039501285428114964,0.05469703828137069,0.0011244023710500733,0.034064549083774605,-0.019678122306649348,-0.02798014548058511,0.02280067895185531,-0.03405272699388533,0.06152061768412573,-0.03334434309445285
GAD1,0.012428248498696408,0.007616259712470199,0.005808556351531998,0.08954602755129434,-0.05517298040477983,0.041691851810800616,-0.047264759075731216,-0.05503238888431695,0.014412878185415074,0.019587415251175588,0.017651063575712014,0.06468198517282597,-0.06939882544586631
COL14A1,-0.022845550057728713,0.005576993672008417,-0.011339882607035954,-0.016443530612180794,0.019686629594409973,0.00907941645094577,-0.042118517687448884,0.10402271054093525,0.1617676986956041,0.10002083942821892,0.010423972721363806,-0.020028947838648645,0.05356630372073832
HLA-A,0.002582271860614977,0.01454278742775032,-0.03257265925453168,-0.08937902776700098,0.04474237265592394,-0.0193233413794407,-0.016032287609563694,0.06433852297483154,0.028273011391212348,0.039952418339699106,0.07723447338363396,-0.06936151208473885,-0.05518848535418416
CD5L,,-0.06285683720346254,,,,,,,,0.01610590703975116,,,
FGF18,,,-0.013000313773651559,-0.0166513507185189,,-0.01580374381816953,,,,,,-0.0009163386443388734,0.002633736468359393
ADM,0.04735205225077076,0.014620663437755943,-0.0017084005501508807,-0.0557520853051983,0.0839271991874158,-0.08536021682547755,0.10518307614563231,0.06021852111475243,-0.04047423840935705,0.1434822730087418,0.04150508062521742,-0.022289494552434702,0.06275304840058844
CCL15,,,,,,,0.01220369128374074,,,,,-0.018160455806923725,
GNAI2,-0.022213810462485998,0.009042599664330854,-0.00820430213318455,-0.06707563178992251,0.05280531336820638,-0.011429808787293189,0.04090856094168986,-0.027123430748854198,0.1112055373668425,-0.014547960182052176,0.012867718220905261,-0.029697242810954944,-0.042423495225799364
HDC,,,,,0.08702043112650329,,0.030939227584738316,,-0.00485671134976479,,,0.06174813151939357,0.15645059414024579
COL11A1,,0.04577163331789394,0.026766372238760546,-0.050672925681030156,-0.02606624201410594,-0.0046324896001480815,0.013644098250198926,0.050562522258707034,,-0.06312239050886652,-0.01116356188873076,0.04353913726051081,0.027661807919828123
NUCB2,0.0202687889724452,-0.05101477759461976,-0.01388919529463085,-0.03547833971461034,0.025418119562019236,-0.029419385884452975,-0.006959355376337799,0.05657928645508612,0.03726138011554131,-0.002339631707604093,0.01955703539294317,-0.023535548602505986,-0.07712438432610964
FGF16,,,,,,,,,,,,,0.0487861945574677
CXCL1,0.053300221031144936,-0.025598584341321288,-0.003669757765464315,0.03977811197092277,0.05876406455780817,-0.01662367269204834,-0.016283646298165866,-0.019678125642908023,-0.04442887900281333,,-0.029689764707965572,-0.03616466540487705,-0.0066876634060133635
VCAN,-0.029758777553945487,-0.000130626197352374,-0.01490332083197322,-0.02872330685644515,0.03970890678219465,0.02676520644859214,0.006550376815171611,0.021734659495113603,0.006411233726106488,-0.034173587022911046,-0.012007684252179277,-0.05694138038559116,-0.05846019734058632
MMP7,-0.08945046641519333,,0.03790251342198145,,-0.010464975861629507,-0.0016186257823304748,-0.0012264543390023885,-0.0224193488741539,,,,-0.14252570735479134,-0.10495960043099632
PTPN6,-0.012741240715494958,0.06905599800787607,0.012968626237705049,-0.05880813329128925,0.06146904176349664,-0.009383704258379052,0.01680100675365841,0.008214351953796358,0.037627484627809474,0.07365778665500367,0.06646591324671165,-0.005708061873796722,0.029612123310507384
PTGS2,-0.011868900655082153,-0.02284539372074368,-0.028908566892219215,-0.07499311175321662,-0.08447928573957822,0.053018251627287155,-0.003569650669485687,0.016933123722156933,0.020715798680923027,0.08151696985621547,-0.003885684479622845,-0.045027831006159494,0.028861789251084662
XCL1,,,0.046242910884309756,-0.012770149541543572,,0.017908914534118067,,,,,,,0.01548399909723665
CD58,0.016165056678652368,0.030032668176941796,-0.04811822140533609,-0.004436016460955931,0.10368033021635105,-0.044523003214450844,0.001378740765928385,0.03794567310097503,-0.009795792209435389,0.08938293311081145,0.012059540412431376,0.044031500204354354,0.026098538459621328
TNFSF14,-0.04229041582122835,-0.001943802299571113,0.023192086826286547,-0.03594370671924122,-0.021805315155087716,-0.03531830315865723,-0.04484406809228654,,,0.13221465746036268,-0.04109810539125417,-0.03303684272951056,0.0075695042871014055
CNTN4,-0.034051065292774074,-0.020899484613801048,-0.042349787066304934,0.009101959284833589,-0.03715896786596994,0.04493956535889352,-0.007047369165481709,0.02976001376708892,,0.01263249805267926,-0.024786918580014562,0.010018806884087213,0.00998883929243131
NTF4,,,0.028621109364160093,,,,,,,,,,
INSL3,,,-0.024791310519998288,,,-0.008540097976994836,,,,,,-0.0248657832579127,
BTLA,,,-0.009007174055927932,-0.013313306014064127,,,-0.019983103756901793,,,0.00829267619130614,,-0.02404396910484928,
MFNG,0.0347509305244697,0.03953449813259268,-0.06230033910942148,-0.06847772784040737,0.06403754255709643,0.03174802573543612,0.010017064414641242,0.01518184751788401,-0.02263303130374609,-0.029661242206565148,0.021459814908500203,0.028703460782726765,-0.06446447221437637
ICAM1,0.04650249525166779,-0.00783414334597879,0.015100191112235487,-0.11899569278532662,0.092087886828067,0.013251651566119614,0.06658004691688507,0.055810250384082494,0.021470510121154668,0.03509448125368869,-0.018265250036106514,0.05895843852178819,-0.04429323534249621
PROS1,0.0021848156927105713,-0.02612951525207601,-0.03644186347993357,-0.08060489616435766,0.08551264875885926,-0.0239971615315123,0.05900021363920767,0.028393044936163306,0.05362951329590399,0.1842716426339075,0.015200056690792978,-0.04707104884135924,0.002839767073722702
CLCF1,0.04123358882336677,-0.0192952796828345,-0.02290308985476062,-0.06771381334248854,-0.010975357088943087,-0.014616513905833402,-0.028675590357390292,0.06294759875897128,0.016670697811168443,-0.008201496648716092,-0.004875727809830715,-0.04722724024788179,-0.008209966451795097
PSAP,0.05894063304230675,0.002711222001433078,-0.035283882631790116,0.0008381842389901351,-0.041633256721773114,0.013874954746710714,0.07741126377744562,-0.04908314872459612,-0.05830236451632865,0.012848542893319981,0.03629356243450344,-0.04641520762874991,-0.12004018515148913
EFEMP1,-0.0028820920106760917,0.03860873021978139,-0.010672845634175334,-0.10978106225917769,0.03993489529607816,0.021567428101366765,0.009626720779122085,0.05945874902544926,-0.017709529610978023,0.0909471188532311,-0.011156131365505877,-0.1478137512556119,0.006171193910246397
C1QTNF1,0.007907042326022923,0.045137462364321354,0.05523016925576943,-0.04894823844241807,0.036000402415352344,-0.020192596182426286,-0.02482503995945145,0.056501488592571154,0.14009006332332305,-0.04217011094176281,0.035343245255631664,0.016339978947483423,0.05343779124436338
ALB,0.12984399302844465,0.002267693023022105,-0.017688918449288535,-0.005305413469409227,-0.017553680353682363,-0.03056093643480361,0.03309139104294494,0.01415713446663637,0.019742103243602815,-0.04215442629361819,-0.030387519646258958,-0.012937926828116788,0.00025890839221042486
EFNA3,-0.013289819816313856,-0.019594499626089824,-0.02522035246427926,0.059132287015593143,-0.07012044426271294,0.032869500575269196,-0.0076087663384500365,0.032978405990071735,-0.08503081024589658,0.0800631386134952,-0.05734258229658812,0.06831219131561653,0.010605869900558184
DRAXIN,-0.07318645690731272,0.004763817710044879,-0.07296681384250397,-0.003232411539707022,0.032227667939895774,0.011891545231696027,0.026032733749059046,0.0702762237669381,0.02152924629369755,0.04836663340797886,0.010495818102400826,0.05188171360065509,0.0023749957628314495
RAET1L,,,,,,,-0.013249510034534484,,,,,,
NPTX2,-0.06128320474716502,0.015844224637718875,-0.026518412236287245,0.12320750885697015,-0.05063522457978286,0.058380812617973295,0.02947520697892928,0.0258281776066485,,0.11512767288506437,0.050004069328409055,0.035637143691991384,-0.05343297166551755
FGF11,0.012198489209997443,0.029134463262447063,-0.016970188200388533,-0.048281900624116414,0.046258364132887655,-0.05221099562005772,0.0014071357178085933,0.0789095949334415,0.01575031388569884,-0.0032144017058455803,0.009918231633877946,0.0664399342114221,-0.011430853107219854
CD59,0.057917355095049125,-0.023657746770217085,0.029190581069156903,0.009456717678123713,-0.09726432544535057,0.030287934636413293,0.0662403340812712,-0.03792108401533684,0.034047851759137465,-0.029228356670660746,0.0379544542814971,-0.06131483564993268,-0.12071441944860532
COL9A2,0.00026449938985311265,0.021245356595311998,-0.02041494649619116,-0.06007525647111235,0.08085603435771192,0.02504283358854251,0.04685230906164667,0.008660335487524203,-0.01186117019665516,-0.0017306157027521414,0.03637652556492318,0.1587453599768835,0.051630397921845754
DLL3,-0.01031065894202339,0.01632605217906276,0.0333265825771953,0.02607828953143917,0.055963188945197084,0.0344041501884649,0.01727041065598386,-0.039434454954908625,-0.0010797627435008199,-0.04008426752899055,0.017432429795501074,0.18984095627898304,-0.0065595022839002376
FGF5,,,,,-0.013977896848002533,,,,,,,-0.06370226805599978,-0.037517702643358776
LIN7C,-0.031078511362074138,-0.03237471519021076,0.024093307715330692,-0.021933845955930294,0.06804199327785457,0.017337691594151366,0.002041271684731205,0.06983381714825955,0.07034371219577125,-0.00745785777811328,0.07865690707305867,0.03083957059830022,-0.009771949851503706
GDF7,-0.020583491798788545,-0.0075958055694590205,-0.016843509395163842,,-0.008896319963864334,0.010808506338989055,-0.016071769837231017,,,-0.03270916987416793,0.029681229017203496,-0.03546985042321779,-0.033929378636594086
PSPN,-0.039234752675239355,-0.0224143990751555,0.02976480465811137,0.012900521553398266,0.028484124345476026,-0.016455985482693843,-0.006836154641807712,0.029758714029073534,0.027163835246292074,0.03727834655489277,-0.03643388575827406,0.07407957861776908,0.06452719167349198
ANGPT1,-0.001975336186509941,0.03519327000101624,0.029758978953728723,-0.030285061166150942,0.021085963120622494,0.009607261000912774,0.01856550180408316,0.0065065863015446096,-0.039525539880904605,-0.03560303168122321,-0.03499366370133244,0.025101728707988616,-0.028671745305244696
PNOC,-0.039199758632138225,0.02907236307186893,0.007213425615518877,0.08938389562529934,-0.03934477420395558,0.0699925549127758,0.01862989014552063,-0.028701040753207792,,,,-0.02566379670994439,-0.09945679442636154
L1CAM,0.06223816939834328,-0.013696370672701961,0.011766132691926938,0.0025347186728041766,-0.06709799933857172,0.05423943447135621,0.008258320426679963,-0.06402189916483168,0.05158991113883226,0.11156126537230936,0.038594696336318055,0.02294328787782868,-0.03958771317317206
APOA1,0.08167836980562197,-0.010081965793932047,0.06308691300819143,-0.016655818835160378,0.022376351696510803,0.07501895207630198,0.06486490956491188,0.03401267766223289,0.024181997658442353,0.004645255624824925,0.009262824233114995,0.07537082460480991,0.047917482194868175
PSEN1,0.0131981647631734,0.012337258694607195,0.057547747455166096,0.022575625904982178,-0.04567263508328283,0.00536277310824921,0.026630302516082314,-0.006506492340427216,-0.015657126130448135,-0.058962777687961834,0.025359324464313618,0.050756582061841075,0.003076124239191669
CALM2,-0.011432095889097115,-0.10510859774286017,0.03257074470244867,0.06006587954329905,-0.08849175520512229,0.08055849887845463,-0.0035092554195065868,-0.07819073812894314,0.1321060417553582,0.05626628585484951,-0.05381183604665346,0.17114886075700128,0.011554888175359579
CLEC2B,-0.036284895048932515,0.04887992166953162,0.00822962078537945,-0.009293372302380712,0.02238186653022461,0.01720547425424552,0.054569260256340735,0.017723491305127455,-0.03921219997681761,0.024465356082073644,0.05396218800687636,-0.03688066507372787,-0.019180323415852844
NTNG1,-0.01039386354897574,-0.0032126588742198746,0.012527731978836155,0.018513983647830478,0.040035983572756194,0.002362045082366431,0.05676308033644326,0.017433785842079535,-0.0602643130988227,-0.02778322383182559,0.10776692670182546,0.04409579863815458,0.006410560027523089
LRIG1,-0.0030776833213342417,-0.04993202572829883,-0.058107912457235365,-0.017602992926327447,0.04752924944793487,-0.05134502150747594,0.04338437092251013,0.03816174945661674,0.015573590131712174,0.04273497271865609,0.01087376976504968,0.14520285273351535,-0.016887147657689068
CPAMD8,,,0.011658427569020208,-0.01621378687878765,-0.012644888796551255,-0.012415849630502147,0.0248244406264276,-0.02679101026217674,-0.006482730314811346,-0.0059260373010723046,-0.012970203580545805,-0.026054563666146387,0.05920441560836537
GHRL,,0.0073467056267170075,0.05576143256316657,0.030021680442816796,-0.012385442285170198,-0.005837858377623064,-0.017387518182980406,-0.018512631866792275,0.04754339302981195,-0.04010657024742893,-0.013401612469225062,-0.035767073803335755,-0.02120779379236936
NPY,0.041952833255974036,-0.016163877619741276,0.05932464640341837,0.04249030572405241,-0.034273683591434984,0.02917815857841494,0.04496304449083618,-0.04249155911093969,,-0.024494080674337004,-0.025050056429764198,-0.01787083014398983,0.01939856227373183
MMP2,-0.05132517286147574,-0.021554995247299247,-0.014818111952251857,0.0714539532899582,0.10838246312906978,0.052854582406489097,0.011492312793545786,0.01385785049355474,-0.040652110412492,0.023378135328704183,0.06442499780524323,0.03239453512865712,-0.011093886027856435
LHB,,,-0.02553872527872922,,,,,,,,,,
PPY,,,0.03293438739004127,,,-0.010433005242881684,,,,,,0.041945247655401356,0.032067088036030075
ALKAL2,-0.026904318802462274,-0.018001048309540073,0.010658996788675493,,-0.014337200748360411,0.008441398236529604,-0.030796796780303032,0.0053737043690627135,,-0.021620854344034282,-0.03484343727730541,-0.013013038748420162,0.06581529422409357
CSF1,-0.04240562550160275,-0.03810099346115429,0.016074873304294076,-0.05406969620479259,0.03806269430208091,-0.01175848109309509,0.052659938036163444,0.06592636966615326,-0.01858888550604524,0.0010888291926417647,-0.008578304296747026,0.029111491290090098,0.08851534599863883
SEMA4C,-0.04991521895248338,0.0028342721479524325,-0.05607558182591406,-0.02663905942449611,0.015615812830392001,-0.028592632377758838,0.01301252312433249,0.0166427483047589,0.043405559325297355,0.0455077553820778,0.008990170048713567,-0.014529949077748372,0.043302526497280364
BMP8A,,,,,,,,,,,,-0.003501249318419141,
ICAM2,0.03412887781826185,-0.03056955727616606,0.017293005974354365,0.005781103390178975,0.05074931942857927,0.0006670355483334218,-0.014426216719166147,-0.017162240051536434,0.037300050883084,0.0176080058905277,0.027282480842304033,-0.011990734606202008,-0.03701590454207906
SYTL3,0.010549116211474759,0.03147537121748376,0.04134286621358196,-0.025660451473250773,0.028028236514924344,0.044947716888970556,0.03344355289767145,-0.0032721053699889223,-0.039281111235567316,0.09118787096726474,0.09439763835970302,0.02303960495327979,-0.04089210916617856
IL1A,-0.02164469191217823,0.05951235364391402,-0.02154391022086944,-0.031513937284015844,-0.03477913117557039,-0.0075509582993215545,-0.020334701532534333,-0.015486317427784464,-0.0220257206021639,0.06462537724948088,-0.03819261500846231,0.01471021481888119,-0.012117292442326637
HLA-G,-0.03255438815487447,,-0.026973835939432658,,,,,,0.012089645380324093,,,,
PGF,-0.01353850519918531,0.09389156888550468,0.018732342515644613,-0.05442638287038924,0.0363723626350978,-0.018911920852300344,-0.02331996207334993,0.04734414753997917,-0.005855114123614907,0.08386064374518148,0.10052189358418745,-0.03481050382377278,-0.04537569269057254
LGALS8,0.07193031224948825,0.026526080652801303,-0.03367379022785984,-0.029656304724509787,0.021633569641833453,0.02351382396209779,0.03385683681132922,-0.017545122678718442,0.05806081153104822,0.13080342704397543,0.03606114935303005,0.017892348340349692,-0.008809875130795666
DKK3,0.0025736805059144705,-0.07130745622672734,-0.0015271102527664904,0.0625478917916264,-0.08495460072177533,-0.027113726487819283,-0.05296531420147759,-0.06368544663890552,0.009564059125574845,0.0590299225165098,-0.0280264828272691,0.11981559616218088,-0.04980786365173919
COL16A1,-0.028309112046401297,0.05105347308886726,-0.025629167304920576,0.008025616426304004,0.05259398763379443,-0.010165489362924253,0.042506600318498615,0.04455632909391828,-0.015256190261447086,0.01572153983602905,-0.010224167722223421,0.07648534636217791,0.04349692590088346
TPH1,-0.02741344443622917,,-0.012966293679572617,-0.015915933669286186,-0.015031582564638447,-0.03012798376879828,,-0.017456438996717952,0.06570987482836348,,0.020737824884274836,0.007443614221743571,0.06826633868778233
TNC,0.01018580023455376,0.02488441406074032,-0.05986159613502036,-0.02980660698232897,0.0723450529415985,-0.07172069568127673,0.04918322530086537,0.0765417343485202,0.0008849254829228742,0.09742796544593786,0.017260434463221085,-0.12947186987119289,0.00042354741893893007
TNFSF9,-0.038633467395826605,-0.030101856561669367,-0.023494504304621407,0.10564866320188053,0.011564295734709067,-0.003902936856362321,-0.020848586269953135,-0.02961695518318471,0.03475997291041894,-0.05600298863146231,-0.0005072994380376753,0.11186900048239935,0.031889975244527684
C4A,,-0.017739226239445446,-0.0302776407718047,,,0.035477858218235146,,0.0746266414932099,,,0.06656446630533942,-0.0015606072978611386,
CNTN2,0.03007121796873174,0.001016222301346975,-0.03896010009828087,0.06328524236474467,-0.028160583954182253,0.06197457193167111,0.0074492644618104915,-0.06351758529822266,0.0105646112419285,-0.09564251675075908,-0.059891437907883115,0.023111710946883957,-0.030069399861358155
F7,,,,,-0.012644881446918898,,,,,,,,-0.029737631508344416
LUM,0.1001897068378756,0.0486625095535944,0.04300848212051272,0.02099766254394773,0.0649717665400995,-0.042649342132371613,0.08536365250883773,-0.005295508266660625,0.028214973920462464,0.03801506694942626,0.07784412840863278,-0.08257645780787692,-0.05361071556379181
BTC,,0.06709074191550422,0.054412002442978114,-0.03898507043265368,,,0.029691560219753062,,0.0062159585321563335,,0.021203854819549863,0.06811686354586632,0.07287755720095045
APOC1,-0.03046158306703451,0.08955121948471652,0.008896635718361509,0.07762838776393019,0.09974091892861969,0.03704529584982597,-0.0010041400680371095,-0.02530747311687523,-0.05261834632797502,-0.021699635335413917,0.0031666155381133796,0.12742402743799033,0.0367399560621445
PKM,0.04105366621569111,0.027401144539041248,0.010384413068330144,-0.03667048964995293,0.021235498090466716,-0.0340631056468807,-0.007699226600774492,0.03750200816649957,-0.026497674143398972,0.013329642528848282,0.03879004151265549,-0.07135574567554635,-0.038525131687954885
TNF,-0.04890059679566321,-0.02219282750226041,-0.002449294315584908,-0.0343851810395452,0.023192772129121887,-0.010994438597477705,0.008653743659511628,0.0022587259751371096,-0.09574272710138751,-0.00670902256759588,,0.07495854296602435,0.06683078258312593
GNAS,-0.032053841407588976,0.06684846926932213,0.01623634212498581,0.1372400215671058,-0.07474765235438,0.028703265983398077,-0.005574984902293952,0.10247476240178896,-0.0023180485189704288,-0.035258119258745675,0.07779214672624833,0.12620889406414357,-0.04825260017073299
BMP8B,-0.019797567407678227,-0.03423442312738731,-0.014141000217337437,-0.044625430620955565,0.02142532841845511,-0.014568578023221323,0.01151889609849176,0.09024460871083188,0.07159581085681369,0.09185293060165228,0.016647214082552708,-0.04375187223099474,-0.027513366886586482
LIPH,0.013122174382906209,,0.003763842051407932,,,-0.021689847847780015,,,,,,0.00719886557395191,0.07933109414505493
CCL28,-0.020583473730842742,,,,,0.07887452168195842,-0.014521653050776772,-0.013843714434676914,,,-0.01859927216354541,-0.017330269536923414,0.008317344834305894
PTPN11,-0.07023991770863268,0.01667730245224484,0.061816745573962356,0.01674309455493798,0.02110045896379211,0.05965272321853245,0.0005877809224871901,-0.020236684450314745,-0.0028491132705855808,-0.03106360800729609,0.03323010653308404,0.0493385659583112,-0.07014734655964627
ADAM12,-0.06036059585493542,-0.0058385207259699385,-0.0594034398971495,0.02056772804945212,0.002701927489162971,-0.07350014310073362,0.0123883974236543,-0.012951694150810314,0.03241643099025617,0.004886474776772705,0.03303090660404523,-0.08933493595738855,0.002000576375555053
EPO,0.028280236042208876,,-0.008038747613051695,-0.017078604637339217,,-0.022692953725648442,,0.07819930425634175,0.00835935244517408,-0.05262098781290681,,0.026762756995826767,
EDN3,-0.02840755739974058,-0.01704361506657162,-0.009437139019207386,0.02344049035111565,-0.022404945607585446,0.03011641247187792,-0.014935006257044933,0.021151714982342994,,-0.0403230679543529,0.03811930159034183,0.06754424537189135,0.044005021461171835
CCL22,,0.12649474620908802,,,,-0.019679918438358358,,,,,0.021869727733006036,-0.012884311013359472,
CCL2,0.01861487262468581,-0.005429919352247564,-0.01987049854271026,-0.10430879374902642,-0.04996135423815173,0.020904258400736914,-0.03285901691418073,0.08108632533330995,-0.02899800922315222,0.07846874896437084,0.005703290305551476,-0.10859116342846448,0.015384275442211211
DSCAM,0.026556135079590183,-0.02701500916249495,0.008600519722403667,-0.015386869877635155,0.011675512424711506,0.009089572068820056,0.040418077196530934,0.061929639279090426,0.1176002054028304,0.011895453132195007,-0.0511606204270712,0.11755075373080462,0.040969764304071975
ANG,-0.035238734205259435,-0.02459404425221737,0.013762991186959951,-0.05631694434646017,0.010417248386008512,0.01370304717446509,0.02779996587500529,0.01956469939906319,-0.08598462776584724,0.10276116179619095,-0.01760635959880814,0.07613444407384767,0.007292371823086884
FBLN2,0.035363306139784466,0.05122626521085391,-0.0039024098998701267,0.07792005020923781,0.07591454842192125,-0.004320337946998581,0.011589240881442012,0.013025919756723847,,-0.0726075650997961,0.004141812416623671,0.02845837966206082,0.05229480183416152
VTN,-0.026646543789612388,,-0.04375416856413229,-0.017218867158676484,-0.0033442425907472995,-0.007552462955937183,0.038796111090812366,-0.014505251945719628,-0.05580993330756739,,,0.039109524415206744,0.04750556085265787
VEGFA,0.04047987604187597,0.03799974211540889,-0.08498418682062069,-0.07691142789132921,0.07605376012578444,-0.052183089975584296,-0.028924453102253802,0.10469342629644339,-0.1255259527724698,0.05716291461460142,0.0028908541975707536,-0.04604045314676735,0.04022212814940091
F10,,0.0013607575437631675,,0.030185178119978204,0.05700852517506422,-0.024882333286932255,0.004299429865127948,,0.03600425220326963,,-0.019974923369726092,0.09939974742822422,0.020121437038537263
SERPINA1,-0.06661894114758389,-0.03218700986413602,-0.02282740263073111,-0.047432815334103595,0.026013550024019547,-0.013567717877213215,-0.011545830184354223,0.06427993466637,-0.04355100746189032,0.040486853544498734,0.006536635697590827,-0.02092636928514952,-0.07679514877016408
VWF,0.03974508612260853,0.042131628024840696,0.014154880692670617,0.04801531341003356,0.05518076295112314,-0.07200943587663526,0.051210887640136274,-0.005037793494883279,0.07529709378866502,-0.04881455696429104,0.02468588941671131,-0.03259032239464924,-0.059167475553549835
GDNF,,,0.022223651697531134,,,,,-0.01745644020080346,0.06847750042598177,0.005545571398011466,,,
VASP,-0.031085935999553865,0.020988156067849456,-0.047541381479264545,-0.0945274635864157,0.038071268127198916,0.018276707218985472,0.0011972124263658701,0.06991378768685423,-0.04302777308389997,0.03389636507537518,0.01675924401392243,-0.07853341806505959,-0.014641708131396945
ADAM15,-0.0727195698806801,-0.027626583710467032,0.005125274622632085,-0.1014764587516038,-0.01347111278763203,0.011918143110323708,0.015660435639363385,0.015468965020808249,0.009697345911093152,0.04780652254807019,-0.048066067086085,0.032625396405029046,0.08686861755783368
WNT2,-0.023934088024622983,,,-0.013836259159615642,-0.03245747891841317,,-0.05327631510296289,-0.016336639895619804,,,,-0.005397291643164248,-0.0488972302683469
CALCB,0.04484599236470684,-0.01141822705552635,,-0.020798615719548684,-0.013977896696100181,,,,,,,,0.06269488338827364
OLFM2,0.00146603094358401,-0.0050736442328830275,0.0032040917001176787,-0.024997553686415003,-0.0026395199847991328,-0.008381771547014383,0.04293699456548829,0.01731978146672132,-0.03587243295155984,-0.0014816733767804692,0.022194098801375184,0.17381607895307224,-0.0311008068504955
MFAP2,-0.032116191276662875,0.11656347039530106,0.00866898292172758,-0.0008357168650230284,0.014762263360142719,-0.011108097585030112,0.07883377357343271,-0.0068510779979203875,0.03761315080554947,0.0993744427280909,0.012478059083385647,-0.009717206539645603,0.03850995001008659
HLA-C,-0.02961322802594336,-0.04827503713499564,0.023908578387335074,-0.017962105161736745,0.0579059613712106,0.04415959614651804,-0.002113853626953894,0.09886479481082414,-0.037078379865303046,0.04504517058890952,0.002558426475338354,-0.005737397846697001,-0.03415103969721996
