,UKF260,UKF266,UKF275,ZH1007nec,ZH1019T1,ZH916T1,ZH916bulk
NRG2,0.04433692516830974,0.02995884937988742,0.029352523444274376,-0.05312952264358493,-0.011573664129702234,-0.01030902590699041,-0.0416533735457097
MELTF,0.06000212448450008,0.07719342270123297,0.019399825480606234,-0.012211402236563331,0.01976004123590149,0.07666897345200327,0.013284805047491003
NLGN1,0.02100121833427242,0.021775455268052742,-0.03588360369778569,-0.038840032536871454,0.09826993310630146,0.04842462912888152,0.0553779610272226
SLIT3,-0.00481352162013938,-0.04062452890403204,0.08950803538381909,-0.05644369560526707,-0.040477294522449046,0.0362414531810008,-0.05930324294242163
CCL8,0.014812544639386183,0.00907609180826,-0.02725370474774637,0.006198136142265191,0.05253948799651579,0.09791435507282549,-0.025793937948783333
S100A4,-0.003838248760375612,0.009486440831062233,-0.0010272913254542322,-0.0647337929161377,0.06813483573528306,-0.05299092309398799,-0.0004561128111281537
TNFSF13B,0.05878802058556025,-0.019151653123565343,0.029879014337600755,0.23599693401248653,-0.004740036611964709,0.005641679318257658,-0.012441602506086608
HSPG2,0.027189483644639627,0.007052749066940417,-0.059950353027955296,-0.026778570976461934,-0.02156398073895372,-0.0355887087245404,-0.010046990383342757
FAM3C,-0.023913792343789854,0.018674137342388812,-0.03328912914851433,0.08989129339652692,0.0606314753697981,0.02795398239346971,0.05426172458418665
FLT3LG,0.024647490783783657,0.02682417072462301,0.021465931292879256,0.12717786736554818,0.03672768389582341,0.07334019108068777,-0.018518417315625226
A2M,0.05281971596904386,-0.11165658507630695,-0.06342156646664991,-0.013877083749974834,0.09605663263215208,-0.021954713187008187,0.013194327226982962
VCL,0.02480679612668987,0.0005803192741588768,-0.03899615146434033,0.09174329893134121,0.028495398054197173,-0.062396904409625274,-0.050978992945408405
FGF2,-0.039035517607411245,-0.019192207292764718,-0.010922120202062211,-0.09198876444504776,0.01588965678238397,0.001857502087825594,0.010699133765403587
AGRP,-0.01765155421561643,-0.014033346855666392,-0.011243784223832437,-0.051669489955314736,0.15890451096572775,,-0.020105752893876446
CNTN3,0.00040279711670455556,0.08003341286757465,0.054061152621761546,,-0.007302377374995583,,0.02308165745969561
RNASE2,0.007062658428179487,0.0018622124405038628,-0.0009228701377304625,0.06587089134984989,0.08853379473200636,-0.002459354580113448,0.011635889178314048
ADM2,,,,,-0.031398495243400305,0.006839703069285116,-0.021520228445017622
GAL,0.024553618143248673,-0.013297721594948492,0.0549853588496896,-0.019360797377329663,0.1455711386298072,-0.01702629659764939,-0.03223389165833784
IL36B,,,,,,,-0.028889898926486468
CXCL6,-0.017651544098209068,,,,,0.008331704392560351,0.016195017608935124
PDGFC,-0.022795246286553533,0.00642060895409164,0.023776634256458765,-0.05350624420698968,0.0008451045586098264,0.05357288547156126,0.02506493910732154
COL8A2,0.022512886940792,-0.02966243328749216,0.005253982558877821,0.042649163959944045,0.07604337022366352,0.06704203148626915,0.056660135567803374
SPON2,0.05260808629526555,-3.147151876150915e-05,0.004177876659669146,-0.09332153224433487,-0.008572153543501363,-0.023293525418304768,-0.00782603851931621
SEMA3D,-0.010720790613447283,-0.022028521873251137,0.030851445310996643,,-0.03735499151216503,,0.0010757742206283952
BMP6,-0.0045676183954115835,-0.01835024892535506,-0.010273965329865103,,,0.049802762546886016,0.04733991968843437
TIMP2,-0.0003791074713474057,0.0007789088006722516,0.01065208776795399,-0.021127271629253187,0.05716411785944207,-0.012110700491225593,-0.049070243207284134
EFNA1,-0.03250718972220681,-0.021913500853246597,0.07619628476751869,-0.0589545089040131,0.026496057452031242,-0.00903838626853045,-0.0237420164456947
S100A12,,,,,,-0.018807305825157706,-0.018903517686797305
TFPI,0.04670327897985553,-0.002590620805133554,0.04856393366890992,-0.05458031136416584,-0.07623277950034485,-0.021557063669637763,-0.01291349966679036
GPC3,0.001057443720919954,0.00028564379685654004,0.02781219876558438,,-0.0319320548417273,0.02881538806170757,0.12497726066190575
NMU,0.04518555018321346,0.07074731017522788,,0.015904074395006483,0.015613108552831807,0.0375624931702767,0.002081724617649462
SCGB3A2,,,,,,-0.027148692483347864,-0.022062477261268847
LAMB3,0.06325889035996268,0.024630604539961378,-0.01462655436370985,0.1167781707814774,-0.040475678850101594,0.03670247890075492,0.05457497495989171
LGALS9,0.028956158295024435,-0.04925155449960939,-0.004757861335993423,0.09279968769691813,0.03201750058773063,0.05498635279757313,0.03621517447586339
VIM,0.034689352891110824,-0.05107955321746027,-0.07073490696688704,-0.02684478702075018,0.12706887603320136,0.012114456841609101,0.013018967171432402
PLAU,0.05179377014678721,0.05706303612067204,-0.05379964304110497,0.028327436180833,0.12269737210300491,-0.0052639291163520795,0.024148254555100716
TGFB3,0.03740714908029159,-0.047479859788188625,0.0753267300230543,-0.07854808730426563,0.038519160860268666,-0.04120899652022045,0.010085496156895343
APLN,-0.038922476858354704,0.006801428403824826,-0.0060768702462720365,-0.08778162601839411,-0.011738344256128064,-0.08757081451998712,-0.0013108326449095388
SHANK2,0.03934552315345196,-0.006951025776081296,0.063595019265244,-0.0483269866261792,,-0.011440321266197758,0.051918311447139855
LTF,0.06545426783382635,-0.022916390932035572,-0.01244937420481948,-0.021652672377849794,0.11873772275588423,-0.001464161531231771,0.037079035051588466
PYY,,,-0.01277335357465853,,,0.029036178301579965,0.005092726980218105
PENK,0.010693070726167085,0.0069243206108637505,0.0008842034102677095,,,-0.02044373973357687,-0.02068384356208499
CTF1,-0.03451757006877286,0.06745360085097664,0.016714403176484236,0.04623336817961839,0.019730070491902053,0.09925983661074739,-0.030951202917541647
COL3A1,0.08156366658452659,-0.01532123711960138,-0.05263755440391973,-0.059698116103941226,0.02414659376295474,-0.06670450079171862,-0.014546305769134413
S100A10,-0.0007163455145584974,-0.04567949252966403,-0.053323870017541214,-0.007809402306702818,0.01475124507423257,0.01337582278401699,0.05245013387991121
FGF13,-0.014852323901794931,0.028644243253432056,-0.008447626300003666,,,-0.02820270496169871,-0.018830766509723255
SEMA4A,0.04408745189026053,0.05026449308238526,-0.008207866207420323,0.023791272711426278,-0.010895051573335117,0.07134916499691742,-0.0268727871378071
EFNA4,0.0376344552133765,-0.02612849595203309,-0.007530380424224745,0.03105379337195264,-0.0010273531941264553,0.02842635858402207,0.0015175241663313642
HSPA8,0.022568564997416538,0.022053812128466528,0.025473416691224295,0.020849535293822927,0.07947879029004819,-0.034189238622742646,0.03262972046493518
NPB,,-0.022018544060731674,-0.015235461503763177,-0.057988143110561115,0.07869858217523885,0.0008271737515030752,0.1434527251828646
ULBP1,0.02863204981454858,-0.01983328097931455,0.0023400397961750477,0.08744138335092867,-0.033991624118644606,-0.024054356481571462,0.07934207605289144
SEMA3E,-0.03711859879809424,-0.02400867020588218,-0.020004091710182616,-0.06581287402354512,-0.03826892085926648,0.05163937487692479,-0.007071696600761293
ADAM9,0.012811459767889402,0.01689055095961024,0.021905588253727126,-0.05022123314967923,0.10195879995120032,0.05040137115846396,0.02606381749272811
ASIP,0.07011623265439239,,0.06367683627647773,-0.03148318295404722,-0.06838319584044211,0.06546609392057609,0.022801463596970384
IBSP,0.021921725694454382,-0.013008142368400732,,-0.06479173265091656,0.008511994116171272,-0.06837293310897635,-0.029058083145932365
FAT4,0.023769686523323178,0.052344469958744526,0.005656803964482827,-0.06196897386278031,-0.04695709050353309,-0.03406094635919843,-0.0914928141360619
MDK,0.05711604719460636,-0.008649797905126405,-0.08099978687748914,-0.0106366334761641,0.008060971172666152,0.04736626481742982,-0.0006740701613864528
BMP5,,,,,,0.011929459608522576,-0.035781806694097605
CAMP,-0.02566611996384402,,,,,-0.022334245223763906,0.08161087928361853
HSPA1A,0.019389733618440867,-0.03016303643752173,-0.02789537830294698,-0.025421103276660566,0.13720440484680232,0.022544893671999872,-0.05801030062633226
SOST,,,,,0.031212072962680477,,
SEMA3F,0.02942241465812221,0.05364595571072733,-0.028743473586266822,-0.05731970404451971,-0.05893868180806428,-0.029166403207789914,-0.03793290900257235
ARF6,-0.028497311388953915,-0.01352725798461922,-0.019520140418280693,0.0030283038750724997,0.05223327800080909,-0.06347280247383304,-0.031779053054503015
IL6,0.0692104690150523,-0.003490581521186885,0.015053370198800424,-0.043416545028720145,-0.045794147848429716,0.01600013532559801,0.0273256052569584
CALM1,0.02547411394626792,0.039594723545490505,0.015563709623356433,-0.0056757324431997045,0.009700054217653494,0.015109181921206487,-0.005845562202990567
VIP,0.0010254904194557796,0.030579997896267905,0.13533149148891363,,,-0.023575753569291376,-0.005604637484991682
NMB,0.0016121440074988898,-0.008536224275238407,-0.007586933271027932,0.07716172432887457,0.02813059554509975,-0.012428510812159494,-0.01726554429518011
CCL26,0.010812180224888982,-0.014229495439404459,-0.009484823644045274,-0.058318580872625904,0.042256021555935726,0.028671621084102372,0.12710947751467266
FBLN1,0.04989413485633391,-0.020440109874095287,0.013383427340928124,-0.05436674284190044,-0.03516999625291946,0.08317816866082736,0.057835561907763684
SAA1,0.05249702520479332,,-0.021594631036603633,-0.04570548535144899,-0.05103938475032102,-0.025566151529771913,0.0024275562087198465
MICB,-0.002606775984941756,0.006647199560413458,-0.018221137022109177,-0.03994627128174794,0.1085764263171155,0.07936418902464275,0.02304561958908739
MMP13,,0.013687885706223079,,,0.033231084011034855,-0.020443731096847426,
F13A1,0.045865946220363565,-0.02974563300187593,-0.010162356814351608,-0.09689954820933157,,-0.0664489722466379,-0.0020378523007547355
CXCL11,-0.0238007969336158,0.04806758873819897,-0.015075480980317508,-0.035877740297946256,-0.014080072753802773,0.006535956001131003,0.04793427912029549
COL5A2,0.014791041437560078,-0.015187685687988567,-0.03349011249221724,-0.08604198322426036,0.0064663029939235174,-0.042265962984584245,-0.04133606513432255
EFNA5,0.03211868420738577,-0.012930807050129126,0.08384163033051038,-0.035257098239621344,0.008789264474562051,0.041009884157384234,0.03583573754679317
AREG,-0.04212367896174063,,-0.02935712167203153,,,-0.033830987377976206,-0.044389768980981015
EDIL3,0.05413523648175216,-0.0460280461393432,0.0356485538254821,-0.012575275122703957,0.10289563104564917,0.010251409120168286,0.0008153818168740131
CD86,-0.022141360474638147,-0.019735856246781473,0.016951698587615173,0.023570268732775297,0.012166419486942779,0.061564646149081505,-0.036855191771845264
AHSG,0.04003649396897024,,,0.030795805303182364,,,
WNT9B,,,-0.011243784223832437,,,,
HRAS,-0.024144615434659695,-0.03487884873589162,0.06061091053253114,-0.049771288986637886,0.021720570544618883,0.027993904685319322,0.04194239366261019
C1QTNF5,,,,-0.0003311658400027692,-0.019837835392921777,0.06586470046853611,-0.010057000680334395
RLN1,,,,-0.03532736122137932,,0.009426344646248171,
COL4A1,0.08503823718311221,-0.005599188962097452,-0.04909392456428986,-0.08193070443141373,0.07932378368174522,-0.06096032191880041,-0.01905859867270032
CCL3,-0.03865576725451201,-0.03231084168844939,-0.07106249269973779,-0.029437865319082587,-0.025327676138487545,0.13341734806283637,-0.018181746493527544
BGN,-0.04668289487893422,0.004845717532085239,0.009006460142662183,-0.07354567758961536,0.0017832383501280237,-0.07194962041119167,0.004452682985604075
RETN,-0.01950577401769533,,,-0.021496218232986763,0.19458610930812176,0.018064503725047025,-0.008110912757665683
S100A9,0.010154374527905486,0.0153308931878478,-0.044456437187867084,0.06528113841175966,0.11184902191516503,-0.06864990413399709,-0.044436738577175644
HCRT,-0.03877958023861464,-0.027453674678400264,0.006820014267467593,0.004858646510183579,-0.046387145945583484,0.07895119848056649,-0.01921867128113741
FADD,0.0696819319987827,0.016461391882476254,0.0051998260218001436,0.05030450222230646,-0.0019792328941567352,0.07214396467629529,0.0016203778432595135
ACTR2,0.07208849067835843,0.020401579169283136,0.005220463026268831,-0.06389394598941268,-0.03800589173753949,-0.07588507637915376,-0.05139038085958932
BMP2,-0.026096021277577958,0.020895248332512464,-0.005135247731818744,0.013256192497822653,0.05912170574691118,-0.013460274296349127,0.06090888645702714
PDYN,0.06918925585107624,0.030590971528890135,0.07962063899750711,,,,-0.002406691612638956
CD55,0.06826009604368899,-0.06491372237635455,0.01838278027691492,0.038681804990054226,0.09701845849351783,-0.008290480959844714,0.024126322693437615
OSTN,0.10722975781844057,,-0.02082652460430218,,,,-0.04040454237724644
PDX1,,-0.0008194330207296083,-0.01442703098694345,,,,
CD6,0.03530696780167974,0.007488776608134639,-0.019025991095251084,-0.036420895226614756,-0.003872394094388008,0.012255848051571143,-0.038516128644743575
IL16,0.024775733641824164,0.004622094915540996,-0.004291474233472241,0.00155552362557477,0.14605188921134962,0.021564106582085286,-0.035454420699707154
LAMA5,-0.002132330943500805,-0.0023873679604421464,-0.00747782418375259,-0.137639430080257,0.01017772319227414,-0.026483996516547537,-0.03088852030416127
RGMB,0.02925911114524211,0.044355414856096294,-0.011943529737708554,-0.018077137252739038,-0.022170229087778322,-0.002032546741629457,-0.0010404750158374873
INSL5,-0.01765155421561643,,-0.017223107755604823,,0.06127023603218203,0.04821036990166544,
IL12A,-0.028421040088515263,-0.021756061235131498,-0.012708012526186651,0.0086230432435116,-0.04608720079431833,0.0537538960234016,-0.04335622384613281
S100A8,0.011202420346459595,-0.05003289443650658,-0.04395608524795901,0.07299353807690388,-0.08123683639855725,-0.04821626454004141,0.02829852428388102
TAC3,0.021069536371403626,0.01641875090601523,0.0564528758905502,,,0.13277546694906855,-0.007400490450841383
TAC4,,-0.017243389966241026,,,-0.055565219234155826,,
MFAP5,,,,,0.005228737040267286,-0.0057758177131406975,0.04158032843386566
CXCL16,-0.06376445294691004,-0.05256760786391568,0.03161709514056818,0.00994909914773013,0.07912098824613703,0.028673112958638468,-0.034440946561126985
AGRN,0.036781792357146376,0.0059304629003642285,-0.015609570036179238,-0.07576832405108194,0.05253091699496425,0.0064052033720001155,0.012547834589049428
COL4A6,0.02379009072880778,,-0.017301494455053558,0.041846267519478404,-0.05482220991584797,0.08161287665003883,-0.011400091584554356
FST,-0.016379464913790224,-0.012453640775190336,-0.029203100004473796,0.10767101768225955,-0.0723523021107294,-0.027666008511941113,0.06774113676294864
MEGF10,-0.0022321439905532434,-0.0035152418663369884,0.03869990880412936,-0.05754783529233028,-0.026105104175492656,0.07666214014242093,-0.006025089675939558
C1QB,0.042716611485416014,-0.07149985809001554,-0.0077663004069984535,0.11358257956351793,0.134559130515477,0.01800315966672166,-0.012715799872070346
HLA-B,-0.005145109982088825,-0.023344372732481706,0.01853341586046734,-0.0321094385062084,0.1015376773690569,-0.028486298259535095,0.006358123445536725
PDGFA,0.02037639117977729,-0.037684283504173126,-0.026596481625444653,0.07692990544396233,-0.004267477105463206,-0.08611216868734818,-0.022524390841967102
LAMA3,0.027366520757712412,-0.015349890456642831,-0.021679470499168272,,0.10086925809996837,0.05169849670525125,0.015763395140211654
DKK1,0.04638896248772758,-0.014229495439404459,-0.01199540466988361,-0.04010761441073998,0.14353437701855296,0.034328565881793144,0.08924831251419185
INHBA,-0.021968769109369905,-0.04006002336329086,0.016780506397041036,0.011899438958451282,0.05282755757295,-0.030321638050492615,0.021335653583246236
LEP,,,,,,-0.016311582463262066,
IL7,-0.03432392921802205,,0.03172159732247752,,-0.03942747707256335,0.04955153673372819,0.06445830529128645
FABP5,0.011113235440772721,-0.01453206653558475,-0.02136768315319817,-0.005474969385656128,0.05893324892678478,0.026968972905776305,0.0272735484992204
CCL4,-0.00034804448588956994,-0.011036988036768803,-0.06222658504428597,-0.08281107388756694,0.01922552183809684,0.10974126833087611,0.05012736557414368
FBN1,-0.006357799121291286,0.008967324880152576,-0.006954058449847739,-0.04112492122318504,0.014205906377154704,-0.022743620660216214,-0.0003430250629764474
TCTN1,0.053914676967749174,0.06185535557487974,0.004369255092036466,-0.006422752275711445,-0.037221729843174664,0.08118517307118488,0.05023647623777221
NCR3LG1,,,,,,,-0.02485060404597908
BMP7,0.0011485981711070671,0.003385944619299989,-0.023124694474771265,0.0252775107597286,0.013970802657909566,0.08213222551515113,0.002746790547334421
NLGN2,-0.03771016442302263,0.018837476951435898,0.001634162161532048,-0.05245016730824805,0.02441525425251347,0.05317988970200029,0.060191104061016146
CCL25,,,,0.009200952187081933,,0.07591270681106502,-0.025563033754842535
NPNT,0.0011580218774993522,0.05480354208925699,-0.024793659323998105,0.03593882724241021,-0.01956861038828986,0.06537529328948831,-0.02732825320015214
KITLG,-0.010931998342519752,0.008388728402382606,0.03765447078866976,-0.003349753283813599,0.05584789517154512,0.0302301513607183,0.014347870922025028
MADCAM1,-0.0033856856530032112,0.012628374031462964,0.08846688231831715,-0.054468583563363544,-0.06545728058411172,0.13044086577477032,-0.0034557300010057642
F12,0.08554054706379444,0.03241121699003087,0.008973020111824546,-0.09183086574993342,0.031814092741571515,0.035378757781670364,-0.01883023524195438
S100B,-0.006550783471892761,-0.08257709041859145,-0.013712416370243199,0.05817725423092933,-0.010937244094134572,0.13396132549442036,-0.02771197991429498
IL27,-0.019360473039704607,,-0.01203146286684836,-0.03476942387328792,,0.02902245334715119,-0.02124433943355608
CD99,0.04574584633570488,-0.031222076985237882,-0.03515317636724588,-0.027091587047446478,0.06994348068074756,0.0006375975137316872,0.028306184497343425
PDGFB,-0.04696757727719348,0.02182626665730784,0.006771037792460629,-0.06643585361519422,-0.03109916329884117,0.03534953632249845,0.042260054824746165
CLEC2D,-0.02754526839787589,0.02796924617853904,0.028743328840543807,-0.06046434873793252,0.039664412867559666,0.04173991052973794,-0.02195180648777961
F8,0.04732177056056427,0.00877447486050968,0.01279767294377642,0.04548977760321206,0.08729839847419302,0.1357221061291042,-0.053681760619183345
C3,0.020608676188359237,-0.04308663396884197,-0.003294745558187258,0.04736994765625664,0.04019215665764271,0.013187723275290969,0.018544039242806752
DLK2,-0.008639209023967582,0.06989710225701282,0.01705978244191688,-0.013278987369956795,-0.03399157928676329,-0.01815858578469364,-0.04467851784579427
TSLP,0.0018274589818476482,-0.017725536395022452,-0.023186218802947908,-0.029631572157231813,,-0.0004891194258056845,0.012672338215197722
OSM,0.062060973860179974,-0.021087293769998218,0.011553885539314869,-0.026124026070001753,-0.033058590007959895,-0.005125556428889487,0.028943829047439147
PRND,,,,,0.07183946669891861,-0.021218325756523344,
SLPI,0.049317076582128284,0.07686325780523508,-0.06693911313082171,-0.012334818727168451,0.09567226804679907,0.005825973512583467,0.028205871171655704
AFDN,0.0259829686754815,0.05029938559648338,-0.01749185097737499,-0.12401267996971017,-0.04219666106482627,0.019878288698914805,0.0024892167449528254
KISS1,,,,-0.03852767182931191,,,
ULBP2,-0.0004166353332816243,0.011150041307034305,-0.03724985687022467,-0.018467213404690975,-0.026564174084334365,0.06042525404348587,0.04424848604352729
ICAM4,-0.016869082624677175,,0.12724716554437263,,-0.033991624118644606,0.023743661824200925,0.061108547235239695
TDGF1,,-0.01517421272752438,-0.010399904470898513,,,,
ANGPTL1,0.0038908086057416677,-0.019199558795731188,0.009901348276114557,,0.15074088576411154,-0.028790230615233524,-0.02387105542620611
LTBP1,0.01932264172115242,0.02703687028161245,0.028194555978930464,0.1137712425912769,0.006101261786983355,0.02151384571383126,-0.009123112831426484
NTN4,-0.007568113445094496,-0.02077644827537714,0.02264376365706645,-0.032987002490752614,-0.043582679543873286,0.0037900701018233813,-0.031282088027297136
APP,0.08814553237809267,0.004092928723534667,0.07467919069376397,-0.019056632545964004,-0.06507149599956535,-0.03512326462895114,-0.002768300613709285
RIMS2,0.06076852906126456,0.008221382550213454,0.03213952572114593,-0.04479759594488095,,-0.020046200293496373,-0.010105122509970487
WNT7A,-0.001894927832450572,0.11119092156933794,-0.0055569858604610075,0.00843258118636009,-0.015488613509932308,0.002150662593565837,-0.0429850167342573
GAST,,,,,,0.08895386422446874,0.03100780266069284
GPI,-0.06785339821386005,0.009067077515164475,0.05203151065684193,0.006188865421307431,0.020738668847455073,-0.06788361771348063,-0.0015238536709088206
IL1B,-0.008548947128754474,-0.01007380618429906,-0.06101044132900751,0.015727946183661117,-0.02514943787645323,0.09631885827084131,-0.037314748368254644
SFTPA2,,,,,,,-0.020105753031841776
HAS2,0.040797894639022086,-0.012167316551478673,-0.03985643185826688,0.0974741588993209,0.025483931190833576,0.0034740115451796024,0.021988563819908827
IL11,-0.01739445332341815,0.030023108643432654,0.02776179201553507,-0.05126053414195118,-0.032976037277005626,-0.04256146095283657,-0.020050022421995054
SEMA4B,0.02226497078354609,0.047478065679773605,-0.053168604679490215,-0.058239000766784094,-0.037612245057960465,0.08469580800753514,-0.0338021395490205
FGF12,-0.027566164306479183,0.0006745677996619635,0.0335004329732626,0.035151581167515385,0.01638200655338853,0.03550383979392234,-0.03989459998813029
CP,0.038059383793526434,-0.0013411422096572556,-0.004199997673409064,0.022417209358505906,-0.048827535569890466,-0.00037767988599915914,0.03178721985431193
NLGN3,-0.06252861821650324,-0.022645468170053445,-0.00077476770449914,0.04622716328674152,0.03690153484140554,0.09610447893877633,0.08082302436909256
GZMB,0.09109760915449526,-0.02955368142054103,0.06402730968738508,,,-0.05269345913227853,-0.058928279520236104
PROC,-0.018887134931347714,0.09876838364725309,0.035345677582080404,0.02490513448169693,-0.07618358655667269,0.0474661901783154,-0.03033277853807645
TNFSF11,,,,,,-0.040220026513963156,-0.020965077260028084
AGT,-0.00620194532496089,-0.03888667699603588,0.04660116653256525,0.025488712079370313,0.046310348732089536,0.04677332942628683,-0.023815000621270045
PTHLH,0.0103149795111676,-0.0005652730982108005,0.0039122634864754155,-0.057296115405733025,0.05269130897297924,-0.001027616632279798,0.012536002805898318
COL1A1,0.05029028480790781,-0.03811198530478686,-0.04494876983616832,-0.0324643545588714,-0.03348442810691674,-0.08613063011267685,-0.03371831822915085
LAMB2,-0.01433594706863021,-0.0372325917204194,-0.021144711269560267,-0.01182049889606507,0.08758279561515397,0.01075877732415321,-0.0418882772749342
DSC2,0.010742356844666892,0.04341754585214362,0.03137948666630803,-0.08486770543912887,0.17871061101764152,0.0628012754934338,-0.0411140106121351
WNT5B,0.06669165866241317,0.04398455748931998,0.07181498460391554,-0.057169315275177886,-0.0012705618888654104,-0.03721350353455866,0.02718306100145787
LEFTY1,-0.020682747356185135,0.019577975363976177,-0.01959490835538384,0.05515882930309906,-0.006326312094531934,0.019468554277414497,-0.0003821748383748389
FGL1,-0.0002853149386582463,-0.02279002657381566,,,,,-0.006505628078310711
CXCL5,0.03237891173028765,-0.012579382599567913,-0.012669861969000887,0.13132880100806846,,0.057459566344021835,0.04163589047886329
S100A1,0.029716545721089827,-0.039934692070330104,-0.049132558142589634,0.0065018830409228675,-0.01805103043658805,0.05898006460300171,0.05652253052204011
C4BPA,,,-0.015059228355153154,,,-0.016311578465822915,
NPTX1,0.02409980063024978,0.05422203747753751,0.09959176856550343,-0.08395276960868119,-0.03997834691906755,,0.0553202471379043
TGS1,0.021655807751090904,0.022065824279138745,-0.004443785723313205,-0.04570210955465129,0.037601323351559926,0.050832086225976,-0.02842252985056708
SST,0.012503564274468562,0.08452956382405619,-0.036515520180830575,,,,0.019483923681388137
IL34,0.00688153877080255,0.0007884248321973192,0.08172009409375613,-0.056815432567101636,-0.07005909081180554,0.02585493822626098,-0.018713149966633095
DHH,,,,,,-0.02409029368146841,
XCL2,0.0015028662788266083,,0.07071599051192597,,,-0.01702629238236974,0.03796568703852701
TF,0.024270067528856687,-0.045398898640061615,0.018202710210689744,0.018885862250068282,0.006601533063339003,0.046148174021707795,0.011549898768093427
IL33,0.012383745861591773,0.05827056193133409,0.03949610288907653,0.08860185827289131,-0.03439278721658315,0.004044559286777074,0.029997689960474482
RBP4,0.09539904927682316,0.024794679477504265,0.05778039494404629,0.036267750597939095,,-0.016406048871360625,0.039657677626840124
CCL19,,-0.016066591933792878,0.1038699365965476,,,0.048437604073707584,-0.03073429984423423
CCL20,-0.051837679548939836,,-0.021339016583957815,-0.05446848896020867,-0.03308066312009293,0.08439084633163668,0.027657207746277314
NAMPT,-0.016021841833878423,-0.059035453627058095,-0.07282736927897027,-0.016858996521725553,0.017067531131437427,-0.06963073364494253,0.0011241787333874074
