,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
RGMA,0.0376969683664212,-0.050771842662970613,0.018246200811190324,0.03384394921896471,-0.02616326379659426,-0.013154974949025835,0.10497487585563764,-0.002125046272939944,-0.006420464371197646,-0.08808273013951358,0.016531397161104036,-0.01628768757943493,0.0027075049220959776,0.11725845197022118,0.13950875217474462,0.05092564671606484,-0.06521143085300889,-0.030669924223543105,0.025311732815470642,0.03320791603316831
CLEC3A,,,,,,,,,0.012910231714032418,,,,,,,,,,,
WNT16,-0.007907655319628096,0.01936047673546179,-0.012026454643143109,-0.02725504664092637,0.07362787727158246,-0.02110909620334023,0.013413714482655435,-0.03116430022662215,0.019247562820819127,0.11885155243088816,,,,,,0.024142871974200363,-0.026477203429904023,,0.07835861017544468,-0.02686598313041217
CX3CL1,-0.01707368522888265,-0.0431173856398504,-0.02709914400267534,0.025101149691359178,0.013930967712183212,0.007578037699557902,0.008831877601148399,-0.043250965899001875,0.02184856685991109,0.09473964867052011,0.020675798423456144,-0.045601156723200566,-0.003934157566302494,0.049113299530212644,0.06729667293350854,0.03299303738656897,-0.0013140153233546384,-0.028479111812083905,0.018320072712655722,0.009817764590842123
FGF1,0.06421397803338573,-0.0060473848319929704,0.0077171041789000526,-0.010253013129398282,0.06875296842194693,-0.08888821731651227,-0.05866173092667147,-0.1154165697811997,0.06407097316412742,-0.10515812626716028,0.05883605918652691,-0.045415761526979445,0.06391035138093,0.1104606561301076,0.14113557064752968,-0.04924852708856967,-0.003090928684778981,0.011936068585950681,0.032004603356541865,-0.017564545056078282
ALOX5AP,-0.10032212320292423,-0.0423160884564876,0.022903690257672436,0.031195089560433664,-0.06513558322417884,-0.01294630182549819,0.08194516294014856,-0.0843967749417843,-0.026735522179998188,-0.135846036157444,0.07773054378891073,-0.01524597193524052,-0.016325382893018943,-0.08545842580654912,-0.14804179425253633,-0.03246391635423787,0.002859912234844263,-0.006842385811831326,0.004991426702714548,-0.015845288114955787
IL1RN,-0.07213477267765016,-0.03968174751110929,-0.0014331154149484135,-0.013641835399135657,-0.06271918250543937,0.04775385128711025,0.036276299683948174,0.09402413773935822,,-0.04223615980949438,-0.017750057225810162,,0.1659418932514298,-0.071143917144603,-0.06546004184871138,,-0.027578406626763675,0.005988434691637104,0.009953128165145408,0.0031482781588864856
PCSK9,,,,,,,,,,,,,,-0.03203498037465633,0.022493565018857277,,0.018217316598460064,,,
NPW,0.05520363338786232,,,0.09577349299010017,0.10469079407369912,-0.02227516717963766,,-0.025133597568888923,,,-0.04059428616089133,-0.036954279542146626,0.09948971568597242,0.009205221591231326,-0.037191613065623894,-0.003884503557929414,-0.020914536414382855,,-0.00254619320723901,0.0437196859122308
CXCL9,0.07620211513541408,0.012464345051890181,-0.019053434254989475,-0.04330693567806135,-0.0018446723366141696,,0.03505888203444153,-0.01386644936465472,0.01903861138331731,-0.02137724403424977,,-0.012989491132197644,,,,0.1302403090160633,,,0.024529686147806602,0.09504861844701294
ANGPTL4,-0.07306324685104827,-0.028962007412057865,-0.039717290141893596,-0.003804756615445325,-0.021777951629728665,-0.004189732988420173,-0.010723677368189894,0.1149181953266618,0.029582076503535636,-0.06646903573315445,0.035187678629542946,0.037936615438872404,0.00303744457504851,-0.156723508382876,-0.24692208898584397,0.017815123823969253,-0.02600874027892957,-0.05312537713634238,0.03194744631372014,0.017582981630118708
UCN2,,,,-0.017968691067771554,,,0.10540294737592289,0.02109304691272918,,,,,-0.008669507648466756,-0.006569991934807647,-0.04246214424546478,,-0.029041168287178724,,,
OBP2A,,,,,,,,,,,,-0.034724371567304194,-0.01703334183075801,,,,,,0.03594245287236285,
COL4A3,-0.023102715029739866,0.03481386897613927,0.015633664115048906,-0.033923950770951915,-0.033469722699749384,,,-0.02833580307449948,0.0016568510899561616,,0.0002752782617897114,,,,-0.004485619644797408,-0.029441662927435202,-0.003079812984271841,,0.015207023966899482,-0.021207782275869145
NRG3,-0.009680853041154,0.002416480577841083,-0.02392661837455758,0.0008963906023280263,0.0660501203744158,0.0047923145561581445,-0.050832331033927126,-0.0356688079457919,0.03653488870966127,0.10952413514457911,-0.06237845764103143,0.04834182350812309,,0.014522018652289779,0.15323646799093782,0.06705488346884798,0.047323305595934576,-0.07979795126814127,0.107852383102902,-0.016072239250642127
IL23A,-0.030781280528657338,0.042281424959605844,0.08389396856724535,-0.028270035738224137,-0.024579392369831556,,0.0250033488936026,,,,0.023466192593014284,-0.03195349319843336,0.07957145102749166,-0.039880156087420654,0.10131950965031172,,,,-0.031176432684290867,-0.023750879258389132
COLQ,0.08437157837780063,-0.014911392114333137,-0.01865871179338277,-0.005807414175693045,-0.012046161591180089,0.03945546357680319,0.008279790311885764,-0.009736562258080218,-0.026162714847949922,-0.0005959138344477444,0.04629538072477927,-0.02034617207994486,0.09058946637976033,0.1366558665386488,0.20248263464561364,-0.055584296446585045,-0.01765390595465211,,-0.0145602813818909,0.018600404919805736
SCGB1A1,,,0.039555914847844646,,,,,,,,,,,,0.03420994948987655,,0.02198228397942754,,,
TNFSF12,-0.08740397905271831,0.04897845934928779,-0.03454987817855846,0.0035567132164260906,-0.029011326861199366,0.04724742578157301,0.0712358955724414,-0.0206297216662259,-0.011196611361236048,-0.01867987958036456,-0.033907518197453725,0.010451679572182945,-0.016851215188042744,0.027057997445010813,0.018116871049766614,0.07307399661513787,0.018882217083381326,0.13596952202719897,0.002708089078587747,0.024490714715299945
DKK2,0.10361412940265191,-0.04838649241234813,-0.01432118277419039,-0.018233596917394592,-0.014048099690132041,-0.030723017658351094,-0.048885013508230164,-0.019623645278134212,-0.0252250385274447,0.08834314375386432,,,,0.005052097716689577,,,-0.034226709063149195,-0.018306885305974317,-0.003307535517298258,0.02266808773083932
FYN,-0.00027639487203334,-0.008698653115864027,0.040381166461473814,0.0003340254389142975,-0.01145466502691522,0.025335632257275323,0.14390236401688786,-0.013647265622756456,0.02405934377382225,0.004582928161583402,0.08392568287070078,-0.05579341943199654,0.03102005575987403,0.2458901677832169,0.26691619489835894,0.06854400502439463,0.015263660254544825,-0.0418863235052564,0.014266502764892225,0.010009238961815053
ACE,0.04839920027061518,-0.003029905257538445,0.05502541253380833,0.03086414849751195,0.03525031654090504,0.020375081145796663,0.05515840734667429,0.003951983586252071,0.01810503487284913,-0.058395531809722595,0.03240719356541078,-0.10818923699912354,0.01491152844936846,0.07424909055923551,0.1524013744344418,0.07881883176446484,0.05428948902473206,,0.007870533338590266,0.02032023247866721
IL18,0.030050137915276158,0.04749700899994879,0.029778333959727232,0.028569812911020485,0.07031792633643628,0.01133082368599303,0.13546007948663477,-0.1037752125750257,0.04089185341918597,-0.057855659636588744,0.038170688154527614,0.07566446534102728,0.043713927749248274,0.08325255454298815,0.18989541939104648,-0.01871348848281808,0.017077358702094043,-0.0583248362418948,0.03886667258599482,-0.007723547468731922
PPBP,,,,,-0.01329871184870196,,,,,,,,,-0.028625956927798638,-0.057401050811572554,0.07912749478332708,,,,0.05609533009195843
CCL27,0.0029580157875340137,0.014366208647813518,,0.029669275899908525,0.02783952341538182,,0.0073072947204755115,0.009267576460046122,-0.025985418957729534,0.01505975394406427,-0.02095653336252407,-0.0319534923595479,0.09117942692358233,0.0448810694132724,0.05827563279957907,-0.013065795378966094,0.04205339556415318,,0.017966633835865983,-0.010053114783733767
SERPING1,-0.024305244770532156,0.013153031487137614,0.02629390367715028,-0.048224805906459084,0.01752284468879356,-0.006465331926637339,0.1255038007938877,-0.07104565335777421,-0.01808607954610066,-0.09259190444625436,0.06165672923387657,0.06613200148326764,0.024729081211572426,-0.10469811014608915,-0.04377892807597894,0.0675993435273363,0.04215595900117215,-0.07712516909396472,0.02528405887045552,0.07174051601303663
AZGP1,0.05180491344069966,-0.043527752774915815,0.031072039220513745,-0.00658297125885768,-0.030257197555360663,-0.0350964696804216,0.013282073221302074,-0.03438688041263427,0.003183048645408984,-0.028716697550401217,0.023727162583568596,0.036947580947095306,-0.0010740541179927365,0.06511290860663875,-0.030981447286862116,0.09652647837646147,-0.030602819734791363,0.012163388620984344,0.0695904809888626,-0.00312897178252574
INHA,-0.011736437773930916,-0.026742668663373836,-0.01870120154147192,0.016082331254747884,-0.051307355157446846,0.03632539188941764,0.07882192815993595,0.016289773546440674,0.04966788835003754,-0.036168382803294846,0.028863058808543077,,0.1365377603587972,-0.01636352041547613,0.10732060388491374,-0.004260860132931935,-0.01415842733899665,,0.06046633283433004,-0.03193695940210582
SEMA3G,0.050716771742894545,0.06170587531527781,0.011555836673186692,-0.0250808799708266,-0.0071370042336832765,0.11439159352710898,-0.013571108656112071,0.01984531566166888,0.03831899108171297,-0.029593285873524656,0.07099537075902772,-0.020519550750897127,-0.09772835797483541,,,-0.00019088658437491573,0.004076152556199274,,0.029707763910919192,-0.03620167945561024
OXT,,,,,,,,,,,,,,,,,-0.02490026916848841,,,
COL6A1,0.02309555091036652,-0.02366865105660879,-0.004097771782777896,-0.0096522159552975,-0.04714784476165546,0.006912561099362074,0.17373636312674093,0.16707760181867198,0.02062743826894871,0.02103454809691199,0.038806089682242834,-0.0591536779254401,0.02124720436866153,-0.11740977945643634,-0.1950759784400646,0.07555791364060786,-0.022165230406633644,-0.04849377377238797,-0.03211718724913669,0.05563387877979203
FGF17,0.06446329126455384,-0.0034849272499045624,-0.013383553039298106,-0.0337269521734634,0.007049669275298236,0.008246164905474154,-0.030910421630727783,-0.027693411938414233,-0.033284158189926624,0.006140671690107485,0.02032413752896489,,,0.027947229116615516,0.13220084858688552,,0.02392747289198275,,-0.020574947313022382,-0.030133500119407887
TNFSF8,-0.019204383813683144,,0.04273559016293252,0.028916222484066577,-0.013298708401594974,,0.04811839917943114,0.0019436263412250067,,,,-0.039074751810975035,0.12944906947540596,0.07428354677077625,0.019451558384677024,-0.022025787088337176,-0.026477206924625053,,0.02407993344752807,-0.0001180670903835763
FGF20,,0.004784652718216798,0.032527638875112945,-0.01688782550380648,-0.027204887076207857,-0.018799292818978054,0.06647420082514649,0.00118486499318689,-0.02877517791960583,-0.010943136700006477,0.0029717144408603464,-0.027573055400826996,,0.027334227312325047,0.08327370490293622,-0.007362988447522088,0.050454551005132055,,0.04882657646336514,-0.016529271232194106
ICAM3,0.00907828657313043,0.05704145927168332,0.01922767010797826,0.03286158838509188,0.03990361480496874,0.045292151151613794,0.15551457949823702,-0.04486800058550613,0.02496631064358072,-0.025369940053171478,-0.0054140093929117075,-0.0017257741130479627,-0.016656775116192245,0.10105626190588236,0.13318711234217395,-0.025306849944278616,0.04075482076935649,-0.036218767336803744,0.019421843797509105,0.021135117238803944
LAMA4,-0.0022114496228819052,0.01280836646444209,-0.0040620415302725175,0.05605157892747057,0.017866696909396608,0.02505634760931607,0.17004113286181474,0.012636815944945522,0.008880893106402186,0.01053175849987195,0.05927158071905301,-0.12045072531709636,0.09279070677642148,0.018583391364582518,-0.012341742024264019,0.05583522259035077,-0.024266287078500814,-0.0516711322937348,-0.01873119713551389,0.011561971920806264
INHBE,-0.011529462925213537,,,,,,,,,,,,,,,,,,,
DLL4,-0.013931644076616633,0.015311705864033891,0.01930815975260972,0.014002473097970336,-0.007794970787689015,0.06077807730562986,0.1473325482513534,-0.022549017956226866,-0.010531487852710695,0.09353521123992227,0.047573501106450804,-0.01839563549901882,0.13880957854993112,0.0882223678655136,0.09872414116026229,0.06034801985584983,0.038625348410946024,-0.03719577284067177,0.042358524304662484,0.015288671548409103
SEMA3A,0.14381440997106235,0.08858117715752264,-0.02230261670266684,-0.01823337014098877,-0.00032015267518491414,0.03236950513847629,-0.0009433989142480413,0.023853661322327812,0.025123199171661236,0.03442680800840607,0.004985777959371511,-0.005075778309964659,0.034647800022907495,0.06356639632664444,0.0594099045107014,0.033086167976936025,0.05895699594063334,0.03228211491353428,0.034672711423899785,0.07404439632267028
RLN2,,,-0.012722255236607029,0.027772750438042997,-0.0025812923163016865,-0.022084756364695157,-0.033266578861764234,0.0005192293914961972,0.05253540850980153,0.047387929427295215,-0.03496171872533398,,-0.02756975871555002,0.0118047393691872,,-0.009542924723086895,-0.02904116508477725,,-0.02374579754501074,-0.019418732703918043
C5,-0.0585746777286785,-0.001083810110496583,-0.014756006754521114,0.001603667733529643,-0.023939410192974638,0.057742343605998364,0.1546028302145101,0.036587290474734795,0.03657003152214086,0.09292940745757924,-0.017269554492946215,-0.00635634455309702,0.04201448180693222,0.04648749407433323,0.05644527287929358,-0.017676194256642044,-0.002615918111011126,-0.04222520629341731,0.016571518387081294,0.020981906266774278
COMP,,,,,,,,,,,,,,,,-0.02637647064982289,,,-0.0015487110179688162,
EDN2,-0.02597283042578103,-0.0034568503195779635,,,-0.01749002477777927,,0.06680131401422135,0.030216805099483716,,,-0.0070985305672107675,,,,,,,,,
C1QA,0.037660949665035116,-0.02975240068946745,0.009243002432702836,-0.021928946455483826,0.006771099089097292,-0.05322022627990669,0.08840353998424805,-0.09884842981484077,-0.02698221418750952,-0.13202499216893746,0.041247849109202796,0.11155293877227318,0.022004316787154827,-0.10043825830585364,-0.046515916043697744,-0.030439733318244077,0.014949355532846603,-0.0031831957789188233,-0.023748440633344244,0.03203066189750035
UTS2B,-0.020651947592425543,0.0706311324859156,-0.014471884173289108,0.0031709238818204235,-0.014586213882198983,0.006847182824046511,,-0.02046345981815521,0.009187949575196825,,,,,,,,,,-0.025301100388332144,
COL9A3,0.09502901501702361,0.05332620022788045,0.006861430599737439,0.03905575271043911,0.019374847891384366,0.0206841207989693,0.1199407511491515,0.09706355908391666,-0.04042680130364687,-0.07326800150333727,0.0867178664713926,0.010843827641741062,0.07924750483312805,0.16578035792145482,0.15280274946361003,-0.03562225034665337,-0.026674787290429724,-0.020126209068391885,0.015249545623563694,0.02720761955452811
DLK1,,,,-0.03850136015501517,-0.01187988841640799,0.0022822029011327245,,-0.037474854060393116,,,,0.07641010832721014,-0.009244327991694305,,,,,,,0.009681501818300303
HGF,0.10449056585237859,-0.010031207608583202,-0.02454527476868502,-0.008042385554723124,-0.054082466601784354,0.07613313471990536,-0.027301222404794226,0.0012058113888423895,0.03385225553494565,-0.03444682024695341,-0.03965374843679514,-0.04052385590543152,0.03422513607411311,-8.832699055860695e-05,0.006916656601653978,-0.002040699530059285,0.0017523298349274834,0.03857944816239874,0.03908135408039834,-0.05088802040054833
P4HB,-0.07116463405834239,-0.029630991055480744,-0.02917114850353596,-0.024754393775132857,-0.07688278180238642,0.00048464075524911606,0.07945286517336697,0.15085658171411992,-0.07175024547733823,-0.006829889278763404,0.001088905891683234,-0.031725690542650564,-0.10793257803317301,-0.1908232324965063,-0.27819630930204603,0.12381817978351627,-0.056622967543182495,-0.060764580051561816,-0.04307519374199488,0.028317611219022935
ADCYAP1,,0.03828130606455884,-0.01797813222044301,0.01349441988350425,0.0057965246910965254,-0.01970234086153169,-0.05570699264813883,-0.031869094623271574,-0.024040976289433885,0.018183680935412547,-0.008027098890111644,-0.06052316263241574,,-0.0077841128413242465,0.0049734376882983435,0.06292251961870181,0.07677324988502984,,0.04668276035614811,0.08706547879330519
GREM1,0.007382148521008617,0.061241591482079576,0.02193647195560227,-0.019993654185314798,0.11251922848471929,0.01600080951213037,-0.027006874298996335,-0.010566310716789554,-0.00022472137743155494,-0.02569057031658207,0.022285002368118808,0.0006673770929095867,-0.02558607698261954,-0.03239722221207359,-0.010928390079810502,-0.07218846682329692,0.0050852404972436685,-0.006874458032287214,0.02003096343652187,0.029335703711841566
EGF,0.010244148534161739,-0.01730622160326085,0.03720570799935347,0.0397942359091208,-0.027103351616428403,-0.012173740728068478,0.07091764803539587,-0.027406974382146003,0.06110667625044565,-0.030733857880461155,-0.03684557469564711,-0.02895009818271936,-0.07601799989282443,0.0343334539854303,0.06454724535691277,-0.03682049944411581,0.005509032763788524,,0.11610161413426155,0.02096192889974582
VEGFB,-0.020772206193777547,-0.0075588782320643545,-0.0035193985520560185,0.003408981045063481,-0.011314007846848892,0.053358404273623004,0.05663991652431126,0.013050195348489332,0.011492262871210407,-0.06667365425371825,-0.0159279788475216,0.12949507336992963,-0.02072722695689578,-0.08260589165652173,-0.07693238846887322,0.0393261022784544,-0.016433315946763883,0.08102137363748751,-2.7338738696876036e-05,-0.021298301980952637
FARP2,-0.007965130048013096,0.026009566544878467,0.05901108002014889,-0.017160683804432964,-0.05490494052687318,0.00018972573556866668,0.08544028140243452,-0.03493882131824993,0.0873291269702845,-0.06393818040662591,0.017264789686040796,0.03154052227715236,0.020706569843085228,0.08918051255273093,0.15252796123087667,-0.012555580384055477,-0.017216555963501714,-0.010058629795326743,0.04560900716943903,0.029671926894094095
BMP3,,,,,,0.04844476866958242,,,0.05264119630557193,0.06691202248463123,,,,,,,,,,
IHH,,,,,,,,,0.006630983131631851,,,,,0.09715379998699215,0.03697171149468863,,0.07925755254677604,,,
LAMA2,0.0029888684381371463,0.027394185826018512,0.03906794587990156,0.024898203420652937,-0.004947875994212597,0.006002100661810751,0.12142217167515842,0.021745040282488793,-0.032790315315253574,0.06143419272982357,0.04362889639206731,0.0496391699852233,0.0938354216243765,0.07335103904443217,0.13511866097131128,0.06956093645903369,-0.012269743953982143,-0.017359537204048005,-0.00483208879428003,0.06982308055055439
SERPINC1,,,,,,,,0.04165711751693117,,,,,,,0.07131095064399742,,-0.015029577311531825,,,
NRG1,-0.004027917399999848,0.03946769016170007,0.0030625017688617933,0.003680026517390022,0.030027068119557947,0.09394411991209103,-0.028302146052778775,-0.02165533484333761,0.038030258201131435,0.06044593137850033,-0.006613029737754373,-0.028497815825454985,-0.012912468528001774,0.07017131445204634,0.08191434979174136,,-0.00929896224100269,,0.049390012350045566,-0.040714168832727785
SPINK1,-0.04846281312688522,0.006905377061892101,,0.005988278397748958,-0.023781846483255275,,,,,,-0.03496171872533398,,,-0.06418545881434079,-0.05707039718266816,,-0.03482448517393698,,-0.03310067408928357,0.009491965843450969
EFEMP2,0.05206895286575695,0.012776896470799942,0.02101625969872962,-0.014411372624128572,-0.029615981945106652,0.013484627068559796,0.12301452689085864,0.04990517311122262,0.05701524177586181,-0.03603877376149145,-0.010211518617463097,-0.07301482562091874,-0.01419599978107767,-0.0530749355674404,-0.0609828339513749,0.03285367172374713,-0.07939468067504855,-0.11272202604875281,0.036992635565848385,0.026207058742830632
SELPLG,-0.03598539327863666,-0.013170900446865303,0.05564706247686377,0.010396669046244986,0.007988685157530385,0.0003226020415645057,0.0027499962613888856,-0.08751120031851156,-0.013994439224448067,-0.002174851530024988,-0.0075011435553475215,0.00804339623949675,0.053577442396839495,0.10660434070528323,0.08391454231018594,0.030741771803807088,0.04509073668014514,-0.03273067204676438,0.04655714192188905,0.05382629674069315
GDF6,-0.024217596100758656,-0.0191044524869852,,-0.014720082813461658,,-0.032805516777860116,0.004871292958946143,,,,,,,-0.027007112439174124,0.045079345563778656,,0.016234037625925773,,,
HLA-E,0.0014735827479655395,-0.021091375297236172,0.0056463935132260125,-0.0515460256346005,0.01573544433215376,-0.04708627370638527,0.14510282929866491,-0.04178136717297296,-0.0034869534346514005,-0.1362664101760985,0.0283259520591941,-0.04059264179971716,-0.08230821714339265,-0.16178284579587668,-0.13658246962472484,0.032506610693213485,-0.024532527641180118,0.0014124533921120994,-0.01221089227592127,0.03633999142299281
PTN,0.11063987217518052,0.03052976846225942,0.04712111919588184,0.005720284859102672,-0.011782027819524246,-0.025736870152705035,0.16598859993502338,0.11811356752925078,-0.01763345331701929,-0.021206663225058445,0.08040299312305711,0.08962621083452825,-0.03732003132608789,0.07988286809569127,0.017404831111164663,0.05481669324544123,-0.03890653748728941,0.0008611751853074975,-0.024565358644811998,0.053384972003306164
CD274,-0.05349625224961089,-0.03870607591993868,0.04084276100607667,0.03493187865684189,-0.0237216841789379,0.06201261126792968,-0.006422971257799643,0.013179324568985908,0.05878084184692198,-0.010766232184165619,0.05803370605221753,0.10599266148060559,0.03698416322457226,0.015541420534250013,-0.0037304016481893272,0.037791263612150974,-0.008183035862496834,-0.049930817626743666,0.012122594615901134,0.0050814372821731115
FGF10,,,,,,,,,0.05959550415406943,,,,-0.07194200643013185,,,,,,,
CD14,-0.0040298779164147066,-0.027000631872762124,0.030470183591984834,0.035911825559049176,-0.1273202751633856,-0.04179306525306342,0.06449470300278966,0.004382940929019577,0.013322184176119817,-0.0890373532847578,0.023412057406994313,0.013533003655804848,-0.04390307754890132,-0.07872877888669925,-0.07087117927960555,-0.017741081139402093,-0.022293206593499267,0.03774052052871321,0.004941338095046845,-0.037580193344595184
SFTPD,-0.026255074357806885,0.03656168255903401,0.011519358894400708,,-0.014934791426807358,-0.037167506232713386,,-0.03757814216245738,-0.016906762658662384,,-0.04703231937182446,-0.03659078378669043,-0.0409521068570509,0.06438865539310853,0.0736607160411394,-0.026746176504304026,0.060911158182789076,0.07878290742618496,0.025671920140703353,-0.03873494253453287
SLIT1,0.07182341233703622,0.06859895171115542,-0.026675361977578752,-0.011402825175354679,0.0727639091418135,0.11776591841462476,0.04360830562655704,-0.08309143412318645,0.017842418199220587,0.09347340451298992,0.05355663052136025,0.04871097008308749,0.0030238458051835386,0.015674487645620027,0.04007456121359352,0.11020060190607045,-0.014166507226222326,-0.017578453158757716,0.001828948810157784,0.04915023864069143
LPA,,,,,,0.00690486469337702,,,,,,,,,,,,,,
CNTF,,,,0.04756435779254972,-0.013298709615364734,,-0.011188715472490257,-0.01866289259316234,-0.029505699038363396,-0.03751956706565564,0.0034836891658909385,,,,,-0.02269456211814379,0.027460533099867627,,,
BST1,0.0771290692354873,0.0038045467877656884,0.007640158091994577,-0.02368906706653995,-0.02292154734287916,0.028458727119549002,0.1510689987069265,-0.0330325402725538,0.01688928170767803,-0.02272612819518909,0.0077027389946312435,0.023902265576684272,-0.012937086856212796,0.1620132632371323,0.0902518880346941,0.0442820793499872,-0.06103104527377914,-0.043087284195214105,0.03598622953370651,0.004490894810550019
AGTRAP,-0.0006598422269197161,0.02090391671127259,0.02409584605970907,-0.01624971343902759,-0.06685689538240792,0.03033802542443029,0.10334653756599108,-0.026747429514365036,-0.025567073954823737,-0.062178564626219464,0.008336612508984336,-0.06082911895941269,0.09720410372105132,0.01651913157906303,-0.03342049474330469,-0.005166067197484204,-0.029055153835776233,-0.06653437201686617,0.021997731559726022,0.0953793567107538
LAMC1,0.025153863075121324,0.01432153174600645,-0.024510417244409784,-0.0032814841280715424,-0.0825020697701212,0.02250986619522515,0.11257034208125956,0.09866464909269439,-0.04341573233268428,-0.04361215178291033,0.02825259506871466,-0.11230456507853798,0.02066248957986393,-0.05330628019490388,-0.12139701420865312,0.05240457665418793,0.004395792312200956,-0.05298237875502442,-0.03245051723932374,0.07199310599904996
COL6A3,0.0035349680688823914,-0.038519534429003646,-0.01858245422696775,0.02064781711541719,-0.05137417994684447,-0.0034925642738076225,0.00978436438734713,0.12129189227787614,0.024012029438985324,-0.0086859851388212,0.04995180687479503,-0.02616583521818352,0.09441099345911338,-0.044664783763759784,-0.1119342016581924,0.0736801358606791,-0.006711471577474789,-0.008572644547682669,-0.02652882173170062,0.1285765815321432
FN1,-0.07738615659073296,-0.021208464665574214,-0.009437342977174563,0.045208730078302076,-0.06738851916276867,-0.027981721495685438,0.11745566324300934,0.10279233834575001,0.004782166832988484,-0.028737841849684927,0.08131068753363394,-0.0816439264451865,0.10091964718661839,-0.1706270916651206,-0.19430314860320635,0.08304675375753565,-0.036415251092838365,-0.01451203332000024,-0.05224680150740669,0.053155728182839986
MIF,-0.11890410528558953,-0.043376902494541764,0.029530005388999307,0.012574112290163895,-0.04971082541750646,-0.06439734027751987,0.009955142484693456,0.12722803781963363,0.0013446581774915448,0.015211263498341681,-0.05882135786469352,-0.016416783041137015,-0.06168906174936967,0.050794249425823876,-0.03722897859283442,0.010357128165990768,0.06350549981443473,0.04495064923634427,0.045682034910769095,-0.0945360259259508
JAG1,0.03774161044783666,0.049577737506224115,-0.07688700926916386,0.072945540935475,0.008145324514134612,0.024721287887710594,0.16827556174830127,0.10373851107461883,0.009117205798368567,-0.010368198353181085,0.014555823630336721,-0.04149895557407092,-0.11071238149522128,-0.026670896364447184,-0.10898802507615699,0.02856312741176804,0.06027528960474299,0.11210103798306871,-0.04558398984811159,-0.012521529394549489
NID2,0.019416848629637877,-0.0030840787943867986,-0.0074424892195836985,-0.004547779337205922,0.046300363484482195,0.04236194650906491,0.1298024907466164,-0.008533718998564721,0.018870844460029866,-0.0035707054118636027,0.010004859058006129,-0.012344265135377569,0.044506774175089726,-0.020691640707129057,0.09274338020888272,0.033897734959852946,0.029632887575815125,-0.04600127139007494,0.012212180468969774,0.016627475160821793
EFNB1,0.0075548430950402425,0.0031652544211604383,0.023585655556683023,0.009943541820340787,0.0014569925920232844,0.03754210373333701,0.12322290049949822,-0.0009288697208996087,-0.03582800821985008,0.08061461243600243,0.048728541097450104,-0.016569249080117494,0.06024137436346933,0.047370275008831036,0.02196470092645698,0.08423647633275813,0.016313696632918054,0.08689962563327051,0.019417465694823176,-0.019809268629030635
COL4A2,0.043381452687414786,-0.021556175975129155,-0.046259595425987024,0.005698007588914381,-0.017350554866287757,0.015001824892998838,0.14019819568730585,0.14148696701220326,0.03466195664615223,0.019260916417539655,0.0882792950144433,-0.11339012340950327,0.06822971216986816,0.027408347721907256,-0.06738071758379639,0.07195572791007847,0.047195528219766004,0.00668212402351111,-0.04994459720497829,0.06710160616417798
SPP1,-0.11087857121350235,-0.03680255391723564,0.052489125849952925,-0.008699896106192508,-0.10950520535363432,-0.04890074260477682,0.13835408964752,0.10642186809879062,0.004133274710458732,-0.1513888124277724,0.024346268124581284,0.028379574437189185,-0.05126692852785896,-0.17511958588313659,-0.21463503850097,-0.08927922893283609,-0.053394500517815406,-0.027746842146121758,-0.030363203620230213,-0.0013067883860939068
PODXL2,0.1111633889742072,0.023771454332390758,-0.0284777866976971,-0.04805511701085785,-0.01145495917912703,0.015927074004047297,0.015163277661749712,-0.030480400789720533,0.023404328948001457,0.08176304093558634,0.002488285900500452,-0.04144196869212403,-0.05033865968709869,0.0782993490227153,0.15682605058395663,-0.024590167015033915,0.055843118803976806,0.060785266957818385,0.03263838394363982,0.01822513501734365
IFNE,,,,,,,,,0.02173397154111057,,,,,,,,,,,
FGF9,0.011757918364497666,0.026707568693378397,-0.017240241366312612,-0.025847364399866166,0.10793082206715043,-0.011031547562636525,-0.04835239712200622,-0.011089113546074931,-0.023390550810423943,0.09314994398130735,-0.01064445784677736,,,0.08332261284184414,0.1944781791490988,,0.04878919776405035,,-0.033609185418281194,-0.042114653619016715
ITIH2,-0.019204404259306338,0.04059837854541283,,-0.012140102993142509,-0.020268201912463743,0.030211789173828392,0.011945367325501933,,0.004568803035824745,0.019540755453582224,-0.007470172063349088,,,0.09054003438102191,0.07708767592635533,0.02463125370009037,0.053289571846119856,-0.03036752521317487,0.05336100085335031,0.0006770406563577958
ADAM10,0.03166746431274268,-0.00390632374794229,0.04853156576162064,0.04535871730487058,0.03622280906944316,0.002434849062605898,0.06311734627974418,-0.00411295630455284,-0.026117206462492416,-0.032645751331024035,0.021702912966899735,-0.04073850842039321,0.02554303572473489,-0.0750274166324512,0.03618038865313418,-0.01758977782531533,-0.06819951460267115,-0.023893228313364125,-0.03616811270228208,0.054893880077289195
CFH,-0.04519547879727371,-0.0186343904869015,-0.04056312572217859,0.010218881149735709,0.010058917786240575,0.014193392077134425,0.07295504634137794,0.02923463296620191,-0.008284688402761918,0.013800777605382331,0.09055600892797885,-0.008661137547322114,0.057913149780839834,0.05035549788297841,0.07831117862710227,0.12651194651694825,0.05002305171837895,-0.048388306724330844,0.03068363796444784,0.033306075870730756
