,UKF243,UKF248,UKF251,UKF269,UKF275,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
CCL5,-0.04991009340372739,-0.0023694008545787825,0.04317415289794219,0.024357572906258017,0.07357007220993578,0.02631918712006918,0.07450271973480427,0.09369724038581574,-0.0005590791820738554,0.053296963826639704,-0.028478722447163814
GAD1,0.07690048526483124,0.02417105822360798,-0.02987141169907731,-0.09286247250087287,0.006062339564465777,-0.017649175992830102,0.030228967719662266,-0.0014895680028362951,0.07302972633457798,0.013493141923054152,-0.02885025563977164
COL14A1,-0.024952631994282545,-0.04024224684004734,-0.017869072206479045,0.0929485122958517,0.005201143816337916,0.06838142003137318,-0.01865813823158349,0.09034367750499521,0.08145871845467306,0.028582132609886512,0.03995663065738749
HLA-A,-0.010913294333432086,0.0402839170191831,0.017269095292838942,0.11958235210692046,0.029272663542947976,0.011528157131592396,-0.1835944685788662,-0.028243519476101455,0.03903512335187,0.007036046578345876,0.10120291630498501
CD5L,,0.047552415360489486,0.09353809296445195,,,,,,,,
FGF18,,-0.018003530785393518,,,0.07066047816508254,,,0.0406739901719127,-0.009240966438538339,0.013031582327712864,0.10469416120516897
ADM,-0.13429878365891998,-0.002117526869383531,-0.014837757711237685,0.06511830461089597,0.01534169876061332,0.10907678305208357,-0.06396419855191189,0.023606526761483948,0.07302476401242314,0.004330284117952785,0.04483647558202084
CCL15,,-0.033197012756581684,,,,-0.02409169512421057,,,,-0.02014581853120206,
GNAI2,0.07508105017293353,-0.0073509008175162305,-0.023188204186042564,0.11834459764980336,-0.01796263496068134,-0.037814254841485276,0.03918460350957669,-0.07386268482218444,-0.028877912876560066,-0.00028181499634362134,0.03529282405922936
HDC,,,,-0.023670112177725133,,,,,,-0.0008919009575039673,-0.017046296583715505
COL11A1,,0.0527306670942127,-0.025045217157589512,-0.030274050382157042,-0.024925146608500707,0.013618386042994604,0.09170245559729573,0.0899704014018151,0.037280315495481275,0.019340381998111354,0.015065383874626748
NUCB2,0.11351481281521876,0.021258103638664455,0.007138855378590634,0.052596249829463336,-0.00900629732849979,0.06006553263806193,0.024050877883016547,-0.015217995746395369,-0.022740610763980408,0.01921549457274579,0.13336930698697966
FGF16,,,,,,,,,,,-0.01679690927854626
CXCL1,-0.07174073943022752,-0.026048449067846136,0.005379594260671361,-0.024408726674664122,-0.006758740815570269,-0.025801524728097384,-0.0419931050392983,-0.033661254851959324,0.040137578826303776,-0.006740914272145484,-0.034622062911801164
VCAN,-0.0032779688802008775,-0.012874758388421573,-0.015326787937530381,0.06300071593362708,0.028088201002050565,0.034153445818283834,-0.040823816243775624,0.03522635931462039,-0.046105193458345094,-0.028751212825847354,0.032205540015368524
MMP7,-0.04550088756265326,-0.002471108019597915,,-0.012154310786786261,0.011195009997114048,0.07604247168403602,0.01612068791132928,0.022641687534990105,0.04667427754818962,-0.01244483546232048,0.05365121615214747
PTPN6,0.06897509184748059,0.035635426795674295,-0.020833708880503753,0.04664562976487689,-0.00470853470064871,0.028836363366713295,-0.07379546915133636,-0.02704817796693681,0.042269434832697295,0.011590901632119656,-0.01784765356717435
PTGS2,-0.07572802251957796,0.030569959657065365,-0.013709352697674091,-0.06259566259697917,0.07526075046206045,0.010243108414916678,0.030142508949196786,-0.012957040713428129,-0.023882565903558126,0.05168765866198521,0.05685878549787272
XCL1,,0.04145534003632039,,,-0.006037509258448426,,,,,,-0.030336973521569492
CD58,0.055233783685991356,0.008005001949754122,0.005105002127834729,0.14433663082503057,0.022347751273645803,0.036170743398372396,-0.047526275400596264,0.10008369882407986,0.04791073350272747,-0.0041317919452435225,0.00887375356924498
TNFSF14,0.0743993823430006,-0.02196974501256634,-0.016021561149472653,0.0061235327625230205,0.022384071325198793,0.06323960097730609,0.05404318856617675,-0.0029921425471195495,-0.024642823007593,-0.0044349263273584984,0.010418378585328705
CNTN4,-0.00559915006275252,0.05021069054207363,-0.01254162695870074,-0.04315744727278112,0.002753152164729076,-0.02864998583488758,,0.03167405671499506,0.0016645046232740429,0.015082498506400008,0.008920819040416998
INSL3,,-0.01953233073732111,,,-0.013869787431325565,,,0.031200975768788122,-0.0018995527619894475,0.09108349420863052,
BTLA,,,,,,,,,,0.004239149188516567,
MFNG,0.14918659300114404,-0.0024793330915800003,0.006782136035784144,0.09564809241914561,-0.011923384547347843,-0.0152211428871381,0.020535784407332558,-0.014984319041776245,0.012373638528990238,0.03663196133023787,0.029141082170465148
ICAM1,-0.08079545981199425,0.006325791429002952,-0.031619811235888744,0.0886133806371537,0.07004834857263809,0.10660986320876968,0.037257187797455626,0.016866447006809625,0.04837844754466395,0.0854768980589059,0.06317651270612598
PROS1,-0.0757134644368979,-0.03558787177223175,-0.024911930763797982,0.11206539350495189,-0.02850948649246609,0.11938194195465844,0.059850879732529776,0.0023507382354022565,0.12084138373427565,0.03531609461377146,0.025336059893192178
CLCF1,0.05636494343813834,-0.005402927780073481,0.16239836395226065,0.009385578755698084,-0.027875097629963628,0.0009011031863656949,0.008229565977565186,0.0882923077926618,0.09655410634112219,0.03698403752106125,-0.021761049606965014
PSAP,0.07270137945859556,0.015010716934844024,-0.03440270261558425,-0.047206355953478114,0.02089317495792255,0.04303480147268177,-0.13803755687790376,0.047428377000993366,0.04095737851776586,0.022993899676727915,0.043323162500144945
EFEMP1,-0.13359608007547594,0.0024221003133129064,0.013067037031290267,0.08849793150498703,0.01832200734819294,-0.031114313225913733,-0.056966018721795235,0.0527207920539326,0.13248253507487162,-0.04200217260431181,0.020054408365980506
C1QTNF1,-0.12031610744038117,-0.04505366386819024,-0.007590931678641097,0.08935454824074358,0.030410574426126272,0.0066115846454879446,-0.08094007348237363,0.01305694717438238,0.04193457330783252,-0.0015349774982635457,0.0657796420630686
ALB,0.006656455950221396,0.015894768491466437,0.02513189154284303,-0.020387327146432457,-0.015142170047642458,0.12837126606540458,-0.006699898353636457,-0.03331856376403324,0.022158081060085114,0.05008780283435525,-0.02413449572285747
CCL13,,,,,,,,-0.02299114501476104,,,
EFNA3,-0.06322532295611909,-0.02164773107256528,-0.018065470970804173,-0.08359989617483522,-0.00011962451539999846,0.12530124222262629,-0.02316191099467267,0.09492427243920282,-0.023288426296202407,0.06968630861330419,0.045874899925050575
DRAXIN,0.06818636934653827,-0.023099761737854864,0.05966386615302703,0.09689082525864233,0.05256472845021514,0.09909950808228117,0.025045387345272466,0.028496793290492133,0.02071911543433037,0.01176464056431644,0.03175584036630526
RAET1L,,-0.015215875340161755,,,,,,,0.09466729319476164,,
NPTX2,0.1670242646339815,0.036539460045713276,-0.045895527528109575,-0.052589799548794475,-0.03327479261438278,-0.018046911329066436,-0.1275942594433594,0.05206363538512104,0.07814652412353469,0.02237799104244817,-0.017802512292182347
FGF11,-0.11692581207598195,0.034417152612894485,-0.026732209606516438,0.09712477761603543,0.032731731981490375,0.03210909189768125,0.016981919509789563,0.044143390788393466,0.05349762889665891,0.06058941351472435,0.038551469587196775
CD59,0.05106188555625368,-0.012798556608566942,-0.01330594829434912,-0.03996578286353513,0.04458571269817549,0.09813482427211653,-0.09912655383632049,-0.03909903915885167,0.07794579385595539,-0.04565887225857918,-0.04414379632545483
COL9A2,0.028171751308855925,0.019935287855422115,0.027217749559277686,0.026551160099166013,0.0015218527100367342,0.0664518745033864,-0.017640841402704697,0.0018911914527555706,-0.018861014103767126,0.01858583089330825,-0.043349724408192236
DLL3,0.11170133691904914,0.0035986802468013085,-0.006429610291165724,0.04329857816732733,0.01689930763090733,-0.02756447572444755,-0.06787541407760503,0.033130329891811645,-0.03749953409671535,0.015697071578667662,0.04859241238562533
FGF5,,,,-0.01623431383718538,,,,,,0.005919630707328767,0.060728528121073114
LIN7C,-0.041471404620062186,-0.032434386835471014,0.033861912398399134,0.06333354382488203,0.035597787393090295,0.04494956264943669,0.004568301897975599,0.018761859470498878,0.002179646554331118,0.0394109558380371,-0.017470577421243503
GDF7,0.08415663338738809,0.024115907282596015,-0.013458058174145537,-0.01566113804264575,-0.03247503752095883,,,,-0.018381913303640196,-0.018276376804614865,-0.02605753673190109
PSPN,0.007108116696375152,0.026603309457986377,-0.010941464366546335,-0.01660670253905889,0.017447835059849724,0.05576938531859131,-0.03922945042414355,-0.0242657797289887,0.05012192969311378,0.05498852975734903,0.007130878747615008
ANGPT1,0.03370598176711887,0.06827690194706933,0.032789051152399225,-0.012535512983801284,-0.030129494992845632,-0.04125745268821065,-0.08351982501984087,0.02891218595108461,0.0343935113149858,0.005272254076716964,-0.039144798643587456
PNOC,0.06994899027296801,0.049354515289194316,-0.028163521457316546,-0.035668453677696256,0.010220052263055324,,,,-0.019547407463480635,0.015547108897200207,0.06534712801122991
L1CAM,0.1050329737477392,-0.017754853658277524,0.030541765580488163,-0.03357220306833331,-0.015019311361720578,-0.03750863630629421,0.07125096044506943,0.05863606970065346,0.015626609526860947,0.016141169028065065,-0.05506725239418367
APOA1,-0.036254796493157944,-0.015185178474826493,-0.01863760386225381,-0.013043576763702465,-0.018060875994116037,0.040585101728565484,0.06384121519506852,0.0494988920311878,0.004590140214778123,0.0957790369974244,0.002581576447638185
PSEN1,-0.005321594222334538,0.005498519308307539,0.01848710738247878,-0.012648367240099476,-0.002774543239429689,0.05742397652993974,-0.10640281245197174,0.015613057345418452,0.05269826098170952,-0.0333539086182235,0.0012027766269595594
CALM2,0.04519706702884315,0.029184917123643583,0.00796426589222474,-0.13790267801486122,-0.03300163945766655,-0.08564410552221334,0.09199942874043796,0.07433867687717224,-0.0028714149331343624,0.019853291239984423,-0.08839597452283679
CLEC2B,-0.02527399773941835,0.05789900404459337,0.022127001304004655,0.11003463195351147,-0.030452341698500293,0.03130354261517176,0.012252848739521746,0.021844423572959785,0.03670900789458131,0.08151131461457527,0.08219059792090094
NTNG1,-0.019564115696210044,0.030501536119563008,-0.035239884365076496,0.01330955069683684,-0.008601273065362458,-0.01903092015782988,0.10233187845651794,-0.027560186930896693,0.032314238842057884,0.03378323796339168,0.04455186052665687
LRIG1,0.006715739765896217,-0.031962312902300206,0.051952010254696986,0.11640373511260782,-0.01139143441798638,-0.024643616832056986,-0.02397726641045588,0.053328687354458594,0.009904730303424116,0.04066906306281021,-0.05899208339545972
CPAMD8,,0.013346741929078603,,-0.014686121624145301,0.002367327492220859,-0.025801521341218953,,,0.057552040596305795,0.11865557819801245,-0.018476746545862573
GHRL,,0.002546546695458721,-0.01707009336696602,-0.006142417258245641,-0.0053236020374966735,-0.03476289903924965,-0.06349502947431954,,,0.015256023583641205,0.20061609638350247
NPY,0.1121300664239396,0.004806215011404001,-0.009589386898347438,-0.04248230256341711,0.014573395512502706,-0.030130589575174015,0.049307693045276595,-0.01555344296757593,0.11174155766875442,0.08557267196316297,-0.013350221610783036
MMP2,0.08959128409593389,0.021124648983819213,0.028596411033453655,0.11458309191231218,0.030962668129503688,0.12351361558701932,0.0022124702152431274,0.01911562194788901,-0.004241010842803131,-0.038957944995816535,0.02072906379161561
PPY,,0.0006366909221627882,,,0.13473665232815366,,,0.055234887597094544,0.07496774754906328,0.0013439433008745993,0.02915635733694585
ALKAL2,0.05302976275822986,-0.028534984078844285,-0.010802296656383534,-0.016651619269094333,-0.027121818115851667,-0.041245030520185334,-0.037913753029725814,0.09992786432874319,0.024434977876607877,-0.020421112478070835,0.015895928554176757
CSF1,-0.07924882003273559,-0.030192035666819512,0.003204579759979954,0.05153810813984803,0.06120807126665779,-0.030718630698405282,-0.013200688408064614,0.020070282387105173,0.020845165227688145,-4.9986640795557863e-05,0.007472283711795279
SEMA4C,-0.004349173716042888,-0.004614975172893105,0.016678420699166596,0.0934046919605467,-0.007724763698639069,0.03820732275523969,-0.05154575483831416,0.06281802444233679,0.024229547367849616,0.08429949072928013,-0.03366883819329134
BMP8A,,,,,,,,,,0.042280986780311135,
ICAM2,0.01802190506869174,-0.04954549389915622,0.04123976392620086,0.0545793536871392,-0.03941092088917404,-0.010978992184523806,-0.0457985743367831,0.039088550081618254,0.005793125574173983,0.007048485631379699,-0.0055804170208009355
SYTL3,-0.01778991054329003,0.04613173547846975,0.09716572297241233,0.07043411576725343,-0.030376520520044813,-0.011674755342982146,-0.014905970105488945,-0.0205635835041059,0.06573993947440379,0.030127039474663973,0.03783764605091943
IL1A,0.10876013742099365,0.03441774815451973,-0.021554517134906186,0.0022095885549940912,0.03083544115292253,-0.005456947728759983,-0.01301939906085436,0.0019220212406269655,0.04659741030918651,0.02633282167449502,-0.02927719300914543
HLA-G,-0.018896110054327737,-0.008499176600030463,,,,,-0.050005306826112164,0.0698096487382905,0.07719792788099514,,
PGF,-0.07629494379615934,0.0037305123995303945,-0.02399879380994172,0.04855331493833699,0.03820617391877511,0.032744280675460424,0.04016038844692713,-0.01329541510343275,0.015691548629769958,0.03161440874957202,-0.049431488531596894
LGALS8,-0.009419804481910541,0.010378493362364417,0.07260227317521233,0.02913503355154392,0.04999955198717831,0.12497296581438637,-0.031030753257139748,-0.005101763838563894,0.04870918607621714,0.01008358254407765,0.09379225836754967
DKK3,0.1074240194276606,-0.03564137524831795,-0.021597648955314293,-0.09184837254770536,-0.05921882468174997,0.003560771822424048,-0.029493169672099532,0.008816058445136452,0.03604667897637903,0.0636280845779582,-0.062466238160792706
COL16A1,0.029775519323472985,-0.020583660166696154,0.03351170801757978,-0.01815524551713878,0.012704414370386377,0.07933189641704488,-0.02025037846760205,0.036776378952940295,0.03205321105596903,-0.0028999333188100347,-0.006809841207349895
TPH1,-0.029719783619039184,-0.01719152784249654,,0.004024583023666691,0.05434962311300792,,-0.028247493674479714,-0.020923727070978705,0.05841915292556186,0.06253560257290083,0.09098494461759907
TNC,-0.1344454556341859,-0.010956771048991624,-0.0327718198388372,0.1139496224557959,0.0475434290610609,0.032364390980715814,0.08487851523245062,-0.012364065025460525,0.05564573859772418,-0.015134322135709916,0.04097250302271758
TNFSF9,0.061207968006905505,0.051201251777610736,-0.018063902662531425,-0.020113006462959854,0.03413305966613286,,,-0.056506290514539335,-0.009492299865186413,0.017846069957702236,-0.023602784253064106
C4A,,,-0.010645179158351394,,-0.013328941224727279,,-0.03916728727844276,-0.008528140842612988,,-0.03334083465364235,
CNTN2,0.05610465843986316,0.0004639763431947227,0.04422357940446768,0.01847566206847196,0.02071968714916873,-0.08700766849868667,0.05112222532087623,-0.002484753313750644,0.0473926170973494,0.06392967697064664,-0.06228828710523775
F7,,-0.016771631077321558,,-0.01468611308808014,,,,-0.03224999367712251,,,0.022710346662633003
LUM,-0.04069268763758629,0.04478401451164488,-0.015694698971558,0.09333412172091718,-0.01579155174246456,-0.033862341488863204,0.02817435400781847,-0.04554749620054866,0.026986558864956198,-0.027517562698058065,0.007164152316197994
BTC,,-0.01521586900226065,-0.01665781469961496,,,,,-0.023331736635102174,0.07533080045317367,0.04213951376563167,0.049495150235145384
APOC1,0.10413144356692808,0.05938398385761376,0.0024383443946548217,0.10580645784116814,0.04594373533933574,0.03222130305759652,-0.16361589505342922,-0.01665960355142082,-0.01285786704783764,0.05407373352719094,0.0026791607414617495
PKM,-0.04871481422714806,-0.012724607223635548,-0.01927720693891203,0.07676025305788826,-0.04208272283932776,0.013178682604324496,0.00852627618801451,0.002262945949823006,0.04616935251037466,-0.009486529467429871,0.044740723071515234
TNF,-0.03614717817496953,0.0065087210976473705,-0.009405072626521849,-0.0033116613757394595,-0.00037211585099332763,0.008538098209225088,0.11308427769577462,-0.022645753197210086,0.054424345945757374,0.05179819758930286,-0.017774861744622318
GNAS,0.06449552663398007,0.011686697960467488,-0.038553042995153504,-0.07451280781219413,-0.03990988844461364,0.16512315143313816,0.08147570930573943,-0.04003368010114107,-0.06571063490537718,0.02567049813115118,-0.0057252754255965295
BMP8B,0.045472990305838484,0.0214463982441206,-0.029488795588279732,-0.01447095209774144,-0.03461881025946082,0.06503066151721647,-0.03463642024048939,0.08085210190254669,0.042907331130204826,0.025571059957785122,0.028621649172805647
LIPH,-0.03053120958791625,-0.0171915236100768,,,-0.010746770313116138,,0.04009102677684906,0.056671898393178495,0.045450198498379446,-0.05556187415424718,-0.02834329108219517
CCL28,-0.022315195991947753,-0.024182016460480547,,,-0.01654825832811258,,-0.04547858192948356,,,-0.019224873477821553,0.10560987274304418
PTPN11,-0.03510350098363498,-0.02503080198488704,0.008590673119028225,0.010308167066890965,-0.048623461351913956,-0.0004620633564734824,0.03214959914029294,-0.05882662171415522,-0.07196964106978099,0.004957860780414839,0.028626770275114545
ADAM12,0.035012220984678794,-0.029297705344913362,-0.012676351051668491,0.1100673975050943,0.03854958034708693,0.06681596104335019,0.09442208041030634,-0.04518311829319121,0.025378490898734504,0.0039330582513282366,-0.024650206581710125
EPO,-0.06157186525989844,-0.02309981815077444,,,-0.011243783871940713,,,-0.024968979833624453,0.04355170814594593,-0.02044405520438227,
EDN3,-0.01154919990313872,0.015900519501793525,0.04394589161593657,0.07873904746522059,0.11010707516196967,,,0.020829544342911614,0.08664109327473683,0.008446204111396589,-0.009959057837754384
CCL22,,,-0.013458057848253295,,-0.010557551019304771,,,0.0033423835134901957,-0.02270597581583789,-0.0315914226727417,
CCL2,-0.11803884267704351,0.00961475329737238,0.004553892739828996,0.017251792161630943,0.023248233132737897,-0.05296965055488531,-0.014876140086329065,0.007816431052517444,0.02146601047854509,0.004075923638205248,0.03522682888146959
DSCAM,-0.013113604969164964,0.003557398730561752,-0.048609251395215006,0.0440763837632637,-0.032611379059929516,0.05588845401438145,0.08925413281665229,0.06664445844507672,-0.02680943799558477,0.05846663913602523,-0.025829903051558967
GPHA2,,-0.019160826609924426,,,,,,,,,
ANG,-0.0825585414717825,0.02080511455935429,0.03730390859189165,-0.016341716831055616,0.026488488981909752,-0.0437796153859635,-0.08238867400495523,0.05931753879656978,0.06876885417766637,0.025174192497669057,0.08908022738673362
FBLN2,0.051896781548251524,0.023500341630647185,-0.024473875856970213,0.04989518576823235,0.002060843693986535,-0.028278620148077877,-0.009791159372830992,0.037910609974700644,0.06300844354695653,0.037557271180439736,-0.007479496916160261
VTN,-0.009160098140906117,-0.02144799282286899,,-0.024755995281227645,-0.0035185284192918464,0.011612984759141203,0.033724080716495394,-0.028541252660558528,0.006057910849836169,-0.021244056177952178,0.04104920121854665
VEGFA,-0.16414919403117975,0.02191472540290522,-0.016687528510465018,0.10035306079422393,0.0018020096426012945,0.005148386706674364,0.00531717415115674,-0.010722024904166443,0.05012139845701599,-0.05511475725471919,0.07313656238051573
F10,,,-0.015361521823186073,-0.023879933071430864,-0.012328565998513185,-0.023736456573121883,,,0.04114276652887588,0.0468282183277072,0.0209638950703774
SERPINA1,0.07120590946630401,0.09733829811164228,0.04514629169363467,0.1053114505681445,0.004920641563855727,0.01921810061963941,0.02242766453147523,-0.02997669449369264,-0.011585733958546283,0.028236091074021724,0.02628744105639707
VWF,0.07393031022125289,-0.008887700285489216,0.0003537688690558577,0.100686490836967,-0.010542079796848616,-0.08577304279769614,0.021707839097689554,-0.02879120363874497,0.007828485639956757,-0.019880408668889935,-0.04395876359614617
GDNF,,-0.026923171270886188,,,,,,-0.00041534338446889247,0.011845206178723063,,
VASP,-0.030605827144995695,0.03448568006463667,0.0852930382167126,0.039225762560311836,-0.009960279310355001,0.049764504453995925,-0.030729206055098553,-0.0641027409482749,-0.01142841588319076,0.023418884425334092,-0.029719726786087863
ADAM15,-0.03609365975798561,-0.03688830988086845,-0.012300035304573756,-0.0007285769360698134,-0.03739442900273303,0.021965348268547707,-0.020886089018085943,0.018241265613448337,0.042986616548638404,0.04169897532501873,-0.0612365344836089
WNT2,0.1290077549901972,0.04731661870759741,,-0.03769700870275389,,,-0.0553684079402881,-0.03097154072823542,-0.0255008911878743,-0.03339207517206515,0.0046710337725052505
CALCB,-0.004551495808763237,,-0.019470311942633354,-0.01623431366076181,,,,-0.02710576298579604,0.0629959782239714,,-0.008086129043910872
OLFM2,0.029254609622522437,0.02931357059234685,-0.036251129505540026,-0.005597936811422055,0.02951101712229637,-0.0370840255701296,0.04273701065275065,-0.03692129184977147,-0.019109250465930497,0.0476395346232179,-0.024521757041376435
MFAP2,0.13894392697517147,0.0028814532828390733,-0.00521186835063801,0.06714193543615056,-0.019615083534695123,-0.03253723451067101,-0.05326711449529223,0.13042724781780698,0.01879315086147104,0.024110122755002482,-0.030172067918651315
HLA-C,0.02047331861775334,0.07102317228048315,-0.01672751227948837,0.10801038012887218,0.03440407789389386,-0.010065126067793511,-0.1277864389716249,0.036489207645197634,0.07105323559627766,0.06953989246892371,0.07040668725596602
THBS1,-0.044620429820497,0.021746283178084396,0.00741968035346967,0.11929177041348743,0.04718537787469049,0.09411471032868735,0.05945738671281998,-0.036418834369271735,-0.023502435494648366,-0.048838284434330075,0.015185700606866063
HSPA4,0.03077301713424749,-0.006565155541132881,0.001945357108118438,-0.008588920409545944,0.012627843340944828,-0.006220579775160334,0.09741601463160146,0.05087413558351697,-0.0215422740491854,0.0024266994615245166,-0.07203898836355067
LMAN1,-0.08466436615649385,0.06557409980239888,0.008283241122910456,0.10883029367044882,0.03776390814485569,0.05275407054693182,0.0010146809902119925,-0.05175435050056022,0.0008361704756232317,-0.02897827463249476,0.08735924712242948
LYPD3,,-0.026226340797950942,-0.012405528585329973,0.006789866844792264,0.09119490220551317,0.08969056136525774,-0.014065309115119424,0.03938253419120418,0.025132960285545233,0.016687542005711854,-0.025887797644563747
APOE,0.15649309334096695,-0.005800667907874287,-0.029002452506953907,0.028926431776255722,-0.01379205154730052,-0.04134803995449223,-0.1362754274697303,-0.06238920143168707,-0.06547661103199748,0.0028778445597247996,-0.032009538356294824
SOSTDC1,-0.032860426539770206,-0.009249126626058505,,0.053111423951667645,0.004468187896552829,,,-0.007520335064756598,0.015528221160567892,0.06528262595020946,-0.03551771081543318
ANXA1,-0.13301095791907272,0.03151086802812202,-0.016670590047153846,0.11201989187710301,0.04030995226500381,-0.029758477633364193,-0.13849433413989803,-0.02950387650959559,0.07514161111958546,-0.015082076745145756,0.008510406931186355
WNT2B,-0.0034134230047718,-0.03563326321018469,-0.017473649721720684,0.037756159752983416,0.11195439463490725,0.02884319930078252,-0.015670018041864648,-0.028849292832417477,-0.026000517443435723,0.07225308864746016,-0.009275459490709225
AMH,-0.02316903827458688,0.05317654203996797,-0.01665781645194687,-0.033306506088017114,0.05299737027352512,,,-0.04939617159936576,0.023735328191857495,0.023900737071107275,0.1447930499545285
GDF10,0.02068330495061376,-0.019897378943302395,0.03180850063640022,-0.02615908337421344,-0.015142169624805909,0.0563203751793868,-0.04348348447100602,-0.015312561313432269,0.05097912948162517,-0.030608830864911167,-0.009884493421323175
EFNB3,-0.04645585699024892,0.001348447688161648,-0.023020437334589323,-0.03185369688068398,-0.025942411716766076,0.00028857743170025365,0.044890904647674,0.016460469672875525,0.018697980956686528,0.11798187392977001,0.02257649549866617
LTB,0.10558733786811611,0.0372768752756596,-0.020360817488877848,0.00294713685575361,-0.019563315196468475,0.029530056261328028,-0.06261902222842423,-0.032699184310817524,-0.019333373170435143,-0.004294099331953108,0.05277291039330368
ANGPT2,0.03494933497573737,-0.025538471603709395,-0.031773624690057935,0.10212250310772009,0.018497347079132323,0.04679916486553195,-0.06580569132637941,-0.05847231256325467,0.032925158521831956,0.03524659934153703,-0.05394296686638778
ADAM17,0.03718957056187295,0.04250447986371849,-0.00037707209406110287,0.09300665095050448,-0.015276073589511465,0.03356868417320549,0.0024552879680436036,-0.03477155682078589,-0.012291145685344243,0.04407876845964615,0.01279889155630947
LRPAP1,-0.04487881976910868,0.05380553328592182,0.07089078634938936,0.02240449070790648,0.022743861634276146,-0.0039504126803727325,-0.07366080728100882,0.040664065522409025,0.019481843262859865,0.015151254350251803,-0.03576914309789014
NID1,0.17006795400141386,-0.012900369661058937,0.023289830803126528,0.13649257084788688,-0.015171367186574365,0.04779737926864503,-0.057093822740798404,-0.08188095414632802,0.004465179536548442,-0.012627657462060484,-0.046073685675607864
MST1,-0.050657027552965146,0.04644047835205653,-0.003747985171766228,0.0886596729191853,-0.03617413010529378,-0.031230418720820656,-0.02489517066855816,0.08017845168876175,0.08344142735779364,0.025952283102612113,0.06317846747885673
IL13,,,,0.030842479758452477,,,0.03352798226401607,,,,
DCN,0.1220853227763392,-0.006270487552818533,-0.0011527978184418656,0.12909150042444614,0.015488460217749512,-0.047565359226468686,0.022206486807758524,-0.02591982876270655,-0.023426875282676184,-0.042286926163388326,-0.07549274570772242
IGFL2,,,,,-0.013328942635091408,,,,-0.024601660294877273,-0.03863581347206289,
COL7A1,-0.05718663223747825,-0.02199948520138901,0.05301789249590084,0.07652343460768266,0.010120249267066115,-0.022813829596739246,0.008984783973846987,0.02747386768816458,0.010042045238760991,0.017787579230589136,-0.03038577045726133
CALR,-0.01630348430036604,0.05880033517397689,-0.024747788235741912,0.08509676019617567,0.02614377456044721,0.04979777854067367,0.039346758646210095,-0.013918897945223154,0.020581222107113068,-0.060927480780100685,0.10839596744164008
PIGA,-0.04238355963701569,0.003157155145987857,0.011081160341783077,0.08793436440540804,-0.04769525120297195,-0.02597835880153219,-0.05032665644987883,0.02050797981130453,0.10000229026794812,0.051969583972724075,-0.008928956001282051
CD200,0.047880002114222046,-0.002357996666400539,-0.012897248749926992,-0.015023265941446722,0.010948772453186071,-0.02087637988248875,-0.038949901604693186,0.01750102696251623,-0.019554723382250283,0.05979090557215541,2.5615903682347047e-05
GRP,,0.11137660603742298,-0.011846407718879973,,-0.02069479629728069,-0.037750400035749726,,,0.04655627516599017,-0.0242581903962827,-0.02656122584701712
CDH1,,-0.04790624132325711,-0.02836518309130589,0.13464641365364627,-0.04267764802569809,-0.033455774550550585,-0.02649424112067828,0.007005655147652434,0.009167820894397488,0.032359533627945046,0.0023667467246284604
LPL,-0.0679921529445065,-0.03880050577437413,-0.00754308489098315,0.1293858383605888,0.020244210647785553,0.08321611154908515,-0.01929914944916328,0.10148316914227748,0.04886915895593176,0.03400197080697016,0.006518080565725822
SEMA5A,0.07298357294028163,-0.03617583442165903,0.054238032434790466,0.10196978807767038,0.01411297789155672,0.012033644862175938,-0.0006567666799063625,-0.011541503455011076,-0.041004791548851394,0.005873518396348281,0.020454006016977538
SEMA7A,-0.026914934937553807,0.024411267078680996,0.01188318555727297,-0.050565840744226355,0.002871753950545582,0.03254447737306763,0.06758406885784439,0.011191753025001173,-0.0187136575288309,0.06114822807853382,0.03180923049475199
SEMA4G,0.017464049808262386,0.02094636880255496,-0.019287970698802934,0.07562222915740961,0.03372659819664439,-0.04169427898642194,-0.010977161569891746,0.05611752499489244,0.033166585805277295,0.03941447500543296,-0.009367644334673216
SEMA3B,0.01063800852900124,0.008325501236264049,-0.04590027098954799,0.0633997300691223,-0.04115561843129333,-0.0003777119316310824,0.08627115878042473,0.03527851554001121,0.015359310486937304,0.03751283438280324,-0.0034299080105152126
RPH3A,0.07831250811887047,0.03876781389707528,-0.007706233198121178,-0.039484074764202216,0.02251426713342306,0.0937434397393039,-0.08253089998059161,0.06401509816042382,0.055174818687924454,-0.014209062556247659,-0.02376204480021681
JAG2,0.001524163632466327,-0.043843979671778506,-0.017776200555613533,0.05579063994083807,-0.015397278744892438,-0.0057563786998545835,-0.058110347254555564,0.05018539000351283,-0.0229105279513123,0.02233219308362681,-0.05854913601889499
CGN,0.0014582926565512124,-0.030940630226438885,-0.016129176867968525,-0.023917892878823142,-0.00770429105055043,-0.038468605037231283,-0.07809856570979273,0.056227425790957464,0.008142810965315524,0.07392438949506207,-0.018513509403635647
GDF15,0.0012498610292116883,0.03248776479032551,0.1049510540554366,0.04306496919532562,-0.01774178893737277,0.06633454115476908,-0.03491878005857306,0.011912548792404117,0.07227736346157827,0.03856778621365497,0.01736079162000089
