,UKF243,UKF248,UKF259,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH916T1,ZH916bulk
NPTX2,-0.02841568903422122,-0.0059827663765818,-0.04113670484263512,0.01335422858349913,0.0626843419635968,0.10810614110216343,,-0.06851324384906084,-0.0115215702292397
FGF11,0.07510066552698462,0.03221589554691756,0.03243334257501103,0.06958258509327105,0.029174399732929884,-0.05246738742153509,0.0808030632940495,0.01566790539907522,0.02823118777877031
CD59,0.021899616659447587,0.10200950727251437,-0.006104092123676307,-0.0445862447414849,0.016834910335224378,-0.008669122179643437,-0.04552431966812733,0.002173494341129388,-0.009654839677517384
COL9A2,0.012858514981586059,-0.02987310425963689,-0.003832928177787882,0.049096740726414824,0.060033984131159374,0.013476197019165768,-0.05352103661676146,0.07037761175977134,0.05188788655937235
DLL3,-0.05105636307796804,-0.006092030366585262,-0.03633157603311004,-0.0147743995235336,-0.015332613649412467,-0.022589248756715648,-0.04905892911135775,0.02324778806298868,0.02417611220260847
FGF5,,,,,,,,-0.021126145895839794,0.0075239169504061065
LIN7C,-0.044422657686050485,0.061433551331865725,0.03064172483241325,0.028089825934104813,0.04070769409708011,-0.023995953395940715,-0.06624827284715243,-0.017231269814982256,0.04157069780084482
GDF7,-0.02415744655611173,-0.041144324499763976,0.12220003094030785,,,,,-0.03730462180382684,0.04862808497977418
PSPN,0.01986712257904206,0.050704646511303984,-0.037377876554701005,0.014611983145383905,0.04095494426063662,0.1099323172927504,0.12006867808425911,0.05621501731136123,-0.034606464399527345
ANGPT1,0.010331332113541498,-0.01638023407710676,-0.03935991824365129,-0.021478701371590688,0.07875670410640452,-0.0032084562562996874,-0.006495128124585782,0.08290934543816048,-0.0026073684221383222
PNOC,-0.04600609475910655,-0.031643141172262586,-0.014495184650966076,-0.026816429584453013,,,,0.1432393127617814,-0.0498777736944665
L1CAM,-0.06733887959199547,0.02911923372751284,0.006605326559079092,-0.0543961636751427,0.03782960593164131,-0.03914563678245413,0.038096939449854476,0.04260431093329644,-0.09632588934979172
APOA1,0.027092159147789334,-0.019532432517293738,-0.016486832097219427,-0.04192897442417467,-0.028542464273627048,-0.01104376902441655,0.12631064545761825,-0.03819717708736731,0.026541827040331274
PSEN1,0.009041743981256165,0.011868390841805222,-0.022202220229350565,0.08781536463272442,-0.016179349977283007,0.1061758416637753,-0.058255438421294256,0.007216315125681053,0.0671424503335925
CALM2,-0.05814310421267759,-0.030452732747708513,-0.01889229840486081,-0.06109774181506683,-0.0022533641435120216,-0.02322047347754734,-0.08298878651913182,0.03820757342007109,-0.08263173290354234
CLEC2B,0.01327944961131813,0.02798674637979952,0.038062678794408764,-0.009962219333135345,0.023949097034712416,0.09710445508007809,-0.05189500414192895,0.03888336889761727,0.04411865770953211
NTNG1,-0.025000264493765138,0.02812486068513521,0.010000492007062427,-0.04099288119455821,-0.060233998947718866,-0.03583305868505627,-0.03545042109372926,0.005007571366201295,0.023467044307483427
LRIG1,0.019331435313335036,0.036467105095286965,-0.027435572175035526,0.003994542205766423,-0.0316203047894084,-0.01652536293009489,-0.12063395464549567,0.03704165341144865,0.005235983678878142
CPAMD8,,0.06462908108791567,0.14601068882077267,-0.02503181840580898,-0.026640000848710176,,-0.024239247659298937,0.03636442823055173,-0.026943403436647525
GHRL,,0.030982505646189127,-0.01614885734066163,-0.017297027419580616,0.006075020987021956,-0.0036378876386982035,0.06854017456244983,0.08814041816523746,0.06520746529536879
NPY,-0.07020405336506343,-0.021729336207573245,-0.020126806642986966,-0.022009458932219866,-0.031109752066149004,-0.04996723280023687,,-0.019779387044713683,0.0003200055411986455
MMP2,-0.06273061385816238,0.08192031476853825,-0.050499239645001144,-0.011406315024383332,0.09623817989821318,-0.02749554228051759,-0.0106584343645362,0.03876289550379411,0.09266321503586185
LHB,,,0.09340670127411711,,,,,,
PPY,,0.09896566082249081,0.04189945634577886,,,,,0.08301555339333225,0.06980570133761176
ALKAL2,-0.03157577198040455,0.049468413792913384,-0.010747292269804372,0.04974419484496837,-0.024558360492366763,-0.021131923410548755,,0.043007114027668415,-0.031733632282459935
CSF1,0.09569392491988699,0.013073750761140224,-0.05269238906908635,0.04321857424160395,0.09644365033073801,-0.030758276314024058,-0.02659232701428763,0.09288011908464966,0.029841367156105487
SEMA4C,0.015037166821938472,0.11415435728121705,0.038744931260569895,-0.016124025546324715,0.06002057576823934,0.012499675933230005,-0.10344759091230722,-0.001405518044918027,0.019589579337850903
BMP8A,,,,,,,,-0.023472855880836554,
ICAM2,-0.01482380050233752,0.10035068690276579,0.02846554745545167,0.010038312523473163,0.0655690165515477,-0.011093779086455749,0.03387254760076377,-0.009084444546622232,0.05174324459366278
SYTL3,0.04654557982150643,0.014857383042365212,0.045125487415549365,0.06157396077028097,-0.010870247057394564,-0.02070263106999592,-0.020286343343968886,0.05038336443824469,0.025273344423751953
IL1A,0.03316761477677331,-0.03593162984213747,0.0014752811215932944,0.07920720435026794,-0.0436805889928596,0.02679895911251404,-0.04317157182471512,0.044743667458096256,-0.007578918517028388
HLA-G,-0.03820687469871281,-0.013536166133146323,-0.011518567180200117,,,0.011825449590069703,0.0836486993854931,,
PGF,0.04190230339662859,0.10554774543223616,-0.02880515901566943,0.05444280601400035,0.13165540762964087,-0.08422581264716839,0.0726732554964589,0.033068379660066205,-0.004468900589188307
LGALS8,0.052297894386649044,0.061426082936993046,0.0753173770413311,0.040592963688169455,0.017184492171251512,0.14229223328697813,0.02051685099963073,-0.01000255169534991,0.009526383827910809
DKK3,-0.1069913543907715,-0.07819436333896067,0.004952489896294396,-0.10206560021770553,0.034273474693245584,-0.08155802732366056,-0.10025085947560468,0.04004322262928112,-0.07647543934263054
COL16A1,-0.024858096135325265,0.06563278146241511,0.014263064104595042,0.04075140167351647,0.08069241591810677,-0.053664905342991405,-0.032427556070484816,0.01301939490465666,0.05077251600238467
TPH1,-0.013189715790564093,-0.01971233373869487,0.08025259957748256,0.0041437795123831994,,-0.052911267821449684,0.06356093167821789,0.008014100126253504,0.046042165139675795
TNC,0.06719042790242469,0.023977845519221698,0.020355784004010943,0.03748368256651029,0.00454775939852246,0.11373506300854286,-0.09356026862499572,-0.004917616045579253,-0.05567418045560039
TNFSF9,-0.045341477190322735,-0.005036743094203354,0.026774697544143213,0.05989136256466995,,,-0.038940212392210447,0.054781136000367485,-0.03738626457913855
C4A,,,-0.012929382386364955,0.008825323420128607,,0.05518073050699442,,0.06225295229382837,
CNTN2,-0.07328439085664797,0.00043656579742820445,-0.07002501021430749,-0.008984019035607804,-0.05531120030176175,-0.060750484435207294,-0.0701634090828217,-0.03086614557672343,-0.055904055843702116
F7,,-0.019230867213627396,,,,,,,0.028594397797405656
LUM,-0.05752786637748117,0.08801112784400159,-0.005010558781206875,-0.030356007592912456,0.07415587377936916,-0.04868123736492226,0.01303516847846764,-0.00898170484214694,0.019804634708139538
BTC,,-0.0174469826442876,-0.00746362963650146,,,,-0.02632866153883931,0.07016830969846924,-0.006738283948539799
APOC1,-0.03348630130369099,-0.04375435615552297,0.01986440246789405,-0.06933030694777267,0.06917466156708399,0.07175734500781758,-0.020311933078271952,0.03337865764931401,0.03646821304633966
PKM,0.014974438512993841,-0.04322079019582411,-0.014261292552427253,0.111794671655952,0.032705813688906446,0.097876339998518,0.18746547661964116,-0.007584364875847523,-0.06183561020691408
TNF,-0.05473004227326365,-0.036808544891792666,0.04366218058138401,0.005682064473898076,0.09898416132160341,0.0454156917684719,-0.01536302587672068,0.043934503053035444,-0.025919891785452526
GNAS,-0.044571523512091246,0.004392429579946271,-0.0383809902360367,0.1191431165119287,0.09309691656144566,-0.09661616954445826,0.010655564664355886,0.029709197437214604,-0.03744661567543004
BMP8B,-0.01997335699044653,0.07444765749965275,0.018220534753678887,0.0249677177161222,0.08855491733280949,0.06917786067428518,-0.064807798916629,-0.06809005529789627,0.0019577580447983057
LIPH,-0.033051711343323104,0.05040322526463386,-0.016379830718219673,,,-0.040688421475477195,,0.026805583097282586,0.12109596451787373
CCL28,-0.024157425350990684,0.033567874123059026,,0.19245537818422287,,0.18733412143967168,,-0.018226723347277634,-0.03921565259436107
PTPN11,-0.027642662227738174,-0.019425135772075507,-0.05117104485110671,0.06829988372756114,0.05499857586222397,-0.022536944197361884,0.0342431901738889,-0.0058994903293741125,-0.08632030247760833
ADAM12,0.09019728820772123,0.10400728354736236,-0.03178435332200288,0.07304194434602138,0.059874715492456425,0.021717517286463924,-0.030176100736259884,-0.02350279453674146,-0.016595793190679362
EPO,0.01512978248982155,-0.026486960836931726,-0.016698955843579538,0.004239319381317138,,,-0.05473126238224499,-0.019382605494731774,
EDN3,0.03519144148798697,-0.013414117753995338,-0.020787878939407613,-0.016478487169626785,,,,0.0506542038479729,-0.04133111365382875
CCL22,,,,,,,,-0.015815552326816917,
CCL2,0.0889093232731361,0.056253342043156004,-0.0735964793707654,0.0010130184128056513,0.034988134203551756,0.1288090912493178,-0.023722011149369258,0.02340048497550236,-0.014164413099523541
DSCAM,-0.003524804613393908,-0.04764791984109019,0.019438398264658287,0.0816573733867407,-0.030917832304674223,0.027111574269707662,0.025920641420747532,0.062275998434275566,0.054827993548125314
GPHA2,,0.039980509347595714,,,,,,,
ANG,0.024173916299636132,0.0068516962571068644,0.05133991629020785,0.15044052434293145,-0.03290472759794602,0.12277283296331784,0.05406218069734983,0.0001570081446814797,0.061737781038256806
FBLN2,-0.031428860326098845,0.025713116256495895,0.0212582392522111,0.0037341167480818105,-0.04474165092456275,0.07647263541930292,,0.06587844580589229,0.024753970772347048
VTN,-0.031273238952612414,0.0013692778022058115,-0.021472419087732824,0.08446082698726701,0.11033886042486993,-0.0353271917674915,-0.006290789485202335,-0.01800849938742472,-0.042016589017960966
VEGFA,0.10632648279922129,-0.061404920176175506,0.04595564768060039,0.14248686167070468,0.11362948264647453,0.049471750055289934,0.1476136642137312,-0.01120951431499498,0.042635376174085804
F10,,,,,-0.02450782707309403,,-0.03605288028944677,0.10464813765502884,0.02434342000221031
SERPINA1,0.015309913707249587,0.0015664259662310524,-0.0028367537400432285,0.009100187059751696,-0.02976315729080719,0.09248119108516134,-0.06867544512362904,0.017163283533346285,-0.014402416511666214
VWF,-0.014580047567322636,0.1250925877682858,0.008685663629764018,-0.04007402793826927,0.07965068847334031,-0.05949789068894447,-0.09527297469339807,-0.040914613904615774,0.006868132184339906
GDNF,,-0.0308709349313237,-0.013582618645958448,-0.01631018900900801,,,-0.01459579869550537,,
VASP,-0.002753381363560611,0.10833025611275707,0.06803966287306448,0.04617247024417613,0.12399354112540575,0.06710487784672552,0.010628561968842874,-0.023741269199300464,0.011583410070566942
ADAM15,0.09032134901613889,0.055436780011580915,-0.007372642859077072,-0.019030620125070716,-0.02236389703769488,0.09525542653935531,-0.006033804844658562,-0.007692017189181137,0.06585632982116991
WNT2,-0.028089813816630137,-0.034481904845444465,,-0.015263918725960862,,-0.021563005130197505,,0.05661222588715333,0.07641613865347564
CALCB,0.08808745957423704,,,,,,,,0.025559193597526904
OLFM2,-0.018395270962220718,0.02791947294132518,-0.03333410623527257,-0.002685178420726534,-0.01709760526171027,-0.08605757401237138,-0.09376514345171283,0.059697835705877604,0.04580257817472782
MFAP2,-0.020761450822728577,0.080241306283301,-0.022768753407506257,-0.020229171527210973,0.12742999807458416,-0.027728819244657078,-0.035281202456443006,0.014535583104104141,0.06794420367651373
HLA-C,0.013316059355337636,0.08945889134422287,0.02277602604942987,0.03648997564208753,0.021708946787992487,0.09009390365545303,0.018068791069377792,0.02451877077255413,-0.01740200124652427
THBS1,0.024921829321085002,0.0742064855369643,-0.053178819329583155,-0.036586457801995216,0.09737172355719793,-0.05569324980359465,-0.08198903503054335,-0.04402946143233606,-0.003412304655311369
HSPA4,0.043703806555083616,-0.0005088727331677581,0.016109233661718427,-0.014461121196393758,0.05047854972707034,0.027676709940753653,0.034642008716495046,-0.054397237305872856,-0.07038498861939858
LMAN1,0.05731576881214339,0.0358121534474229,0.0011124304977707191,0.0888490146974689,0.0350246191264876,0.12853612787672936,0.08559872609900598,0.0016333395970964048,-0.08226443759404047
LYPD3,,0.0051489099637903445,-0.012243318738325388,,-0.03668303212990965,-0.04505230511041914,-0.07148258734601734,-0.04019525920216156,-0.03775044347187651
APOE,-0.06671612468398898,-0.07201108777798844,0.0030304328271852886,-0.11541909653185894,-0.03743991014300147,0.022332975717887393,0.025929132093456302,0.013827205463733734,-0.07983293064636385
SOSTDC1,0.029011531562093195,0.0019044246461260561,,-0.024801075413283146,,,,0.02275012147911865,0.010244699582168174
ANXA1,0.09781347329775371,0.028249518016661715,-0.009366760847707064,0.05916529887788802,-0.0031246873870268465,0.11502383943432527,-0.06333808496925303,0.02527844097559321,0.04712623733517037
WNT2B,0.018769210561265546,-0.04298711794056042,0.07209689353869346,-0.014227422079792143,0.0494616387965709,0.01444811796987676,0.012657311495874311,0.15776338772312284,0.035502582392368524
AMH,0.030339583179703127,-0.027587619453072032,0.017012976991709276,0.0844129941678973,,,-0.0661785721825066,-0.002795545188077053,0.027731371649811497
GDF10,-0.027413421482708113,0.08211082423151826,,-0.009929581939061944,0.02938221439223232,0.0362073879671664,-0.03483872016458719,0.025411084274572927,0.02952160935304758
EFNB3,-0.05057751067638515,0.015582817728126294,0.0591363298153933,0.03208694412102966,0.04221335634195467,0.15199243884655478,-0.07346987548413099,-0.014572007003878645,0.018794755803696578
LTB,0.03976883485808352,-0.01224156946547598,-0.008141785011304198,0.058841356376638065,0.034818356562262294,-0.027607634626018368,-0.07019576639857752,0.055176251887017275,0.17731662831627445
ANGPT2,-0.028598749293927465,0.06670022117232752,-0.013602048732899741,0.013231607959153398,0.08157788361669667,-0.09460747708246033,-0.051357861479162464,-0.004679825413171573,0.005826393712725923
ADAM17,0.04399935258060606,0.02840318331090455,-0.001367972972405183,0.05648884840408249,0.021445330621883557,0.02822519049012627,0.004671763926470146,0.0020657393323839264,0.010290960374803895
LRPAP1,0.020509843886915697,0.014013751932968943,-0.03584885760674907,0.02747853544967433,-0.001409861116633446,-0.0023263901037590957,0.006353954251762377,-0.019938139255048132,-0.028215398123492146
NID1,-0.03906304319868082,0.08408469684671714,-0.033800357527310206,-0.05574816151780916,0.12837209036787423,-0.029265739616460888,-0.014648976279802002,0.0006555157898329439,0.06251448281681019
MST1,-0.025156823364918753,-0.022315553204244,0.009801797604833504,0.12145755785792223,-0.007903655108266154,0.006598260696944838,-0.05214604855659307,-0.014747946095247787,0.01932415703350605
IL13,,,,-0.0014498082636183452,,-0.03645322406817045,,,
DCN,-0.05028434103864019,0.10616292153818807,-0.0002709824340434989,-0.058931074213500606,0.06786904110914511,-0.013948019848884514,-0.02065143221590054,0.01747063910791629,0.06203331513807364
IGFL2,,,,,,,,-0.023093213175117044,
COL7A1,0.04204442214727404,0.13892750743225998,0.008101850174894948,0.06752951884075309,0.1186129431645081,-0.10630511242772021,0.06979231861475316,0.040648198239844474,0.07268225849939208
CALR,-0.0262903259694574,0.06444280204022203,0.013241502697820448,0.0541949409671702,0.018940438187675827,0.10668019752195314,-0.0301836546543147,-0.02499663117644504,-0.02635423552437543
PIGA,0.03665921172605414,0.020079108596365827,0.041310697928303816,0.022761457824269343,0.02921743608534684,0.009892365846492444,0.0661073260389373,0.0013178591979660927,0.06006129962905267
CD200,-0.07074382294457635,0.03397724908987289,0.0266030450393863,-0.04547396019355772,0.031868964569553786,0.03113971790299869,-0.05458327777734901,-0.012757639962667402,-0.022443569454379864
GRP,,0.003989972125144895,,0.003952185042759825,-0.0202904580383409,,,0.12349562479696907,0.045918275883921125
CDH1,,-0.005422290666416256,-0.030089181773904943,-0.026816437031563018,0.13931426591509896,-0.05039582161803398,0.09856905085858468,0.0391305129810789,0.016745327819109406
LPL,0.06238246229272747,0.0281500360806653,-0.0526032797542899,0.031116899120993285,0.07978001699329454,0.015482276078154833,-0.14366258590284312,0.02259211836473318,0.10156742211737166
SEMA5A,0.03787736893608422,0.053818854782260624,-0.004847582647843375,0.018037591503502898,0.008733604024186362,-0.031598104643496445,-0.04632270398232439,0.023829277991188013,0.048756041564564485
SEMA7A,-0.04364949084484063,0.110754731245216,-0.021233340341550437,-0.008620382266278788,0.08500172291942228,-0.013865018190643818,0.008450179687409626,0.03399493899407705,-0.04116426945303442
SEMA4G,-0.01585496897828968,-0.00977137004562559,-0.0014473893433912049,0.032292682225961995,0.15136482002459664,0.07251276081063045,0.15399179017636566,-0.0038160262872064584,0.04228298351297337
SEMA3B,-0.019224803565046005,-0.04703825849237728,-0.02428685372246216,-0.010152888351562498,-0.034330556217419816,0.018467192269161697,-0.03582868173217732,0.05878098344095096,-0.01461851047778882
RPH3A,-0.04545159072150121,-0.036425026120144824,-0.028632359625926335,-0.025520389828119577,0.038939963395422175,-0.024385583608211907,,0.05327291546854939,-0.06568534404918505
JAG2,0.10537560100555321,0.07726509313335236,-0.01699763977737667,0.004904111901686396,0.10848394552241607,0.06998389948511918,0.0012061964617590794,0.02260501987640294,0.009292548988584398
CGN,0.013953227634258832,0.012375961188229785,-0.0025018959339177358,0.021547365459543527,-0.02145540199760831,0.05084146964665698,0.030953953911244614,0.023484797581044325,0.033111548509746666
GDF15,-0.02540732407000422,0.031809253745335275,0.06551023887197639,0.06439739969756145,0.07520129000021145,-0.04478893238568128,-0.042321599288322936,0.1178090480701222,0.06379142236003281
SEMA4F,-0.06886389674339131,0.01828249949528846,0.05796356651197712,0.015154693583963567,0.05435970862441162,0.03854494813017047,0.051397545752290996,0.10197048399690505,-0.009961172191643492
NXPH1,-0.05733994801081348,-0.007147020560190311,-0.012300662158851729,-0.015265040954211447,-0.02691738400595268,0.02321978750825813,-0.05863597244507037,0.04341420071675057,0.030312946857169197
ARF1,0.005306414577433055,0.0013258724809728246,0.04434784678991584,0.03163303707830807,0.101313295727581,-0.013289666717016542,0.010914849396483461,-0.029883253268389642,-0.0164009273295737
DSC3,,-0.016626758199478595,,,,,,-0.019382611378118572,
EBI3,-0.05677370621625261,0.08017437003678429,0.02337617584280231,0.013535637652407909,0.03541934935024858,-0.007015426922559187,-0.014292687086357142,0.03805939947474969,0.03383695498919747
TIMP1,-0.022336733257340438,0.10555366852247733,-0.020175532875356027,-0.004953504192675455,0.17053430162113836,0.15810586943226576,0.03752128338093151,-0.033762564206323585,-0.026218908747070307
SEMA3C,0.05036633260133517,0.013246947356130773,0.022766659073212583,-0.053134888696907544,-0.01647410843429896,-0.013098071040577747,0.05322584433133339,0.018902413296392268,-0.040642096884103585
GNRH2,,,,,,,,0.03801713900229921,
GAS6,0.052851481987984124,0.019822538727029663,0.03216437143885559,0.13034989186610935,0.023886592724709645,-0.058719959481576184,0.09975201484851542,0.03902193804048859,-0.0005727286732446872
MEPE,-0.028422559911388288,-0.028550574901284494,0.00997431052224134,-0.03021676650580491,-0.026640010640153484,,,-0.02678370378385221,-0.048913259293968524
SERPINE1,0.05456140269270132,0.08339768194926439,0.04481772763973232,0.013316846008764066,0.15011183197986308,0.04720520828557575,0.06539933779949482,-0.052189209009169964,0.09110351137052097
RSPO2,-0.05715158249302033,-0.036057572784277306,-0.013835773106999552,-0.03572924630161785,,,,0.05034630153199594,-0.036275148536930535
SHBG,0.024843212904076883,0.13865087193242281,-0.022138747959647556,0.03738540904286788,-0.02487460991420421,0.2593065410089291,0.01611560631444826,-0.005901091112314972,0.08319391467513298
LGALS3BP,0.00011161952560806014,0.045044169024740364,0.017128510275715103,-0.010986936089574927,-0.020482098458086857,-0.01787883152448376,0.023311283036146366,-0.008604248781047253,0.03878268088794214
LAMB1,0.036536240354531395,0.07067442774403931,-0.05796120004446502,-0.0257147466030131,0.13901382377230728,-0.021757008068571844,-0.05489662195842736,-0.009078361472976394,0.028720247604190566
SPTBN2,-0.021650864138247784,0.05792359410433924,0.07984186747856396,-0.03298336249784929,0.04387476590942562,-0.15625768713950294,-6.78564708913687e-06,0.005422278621120633,-0.042478604698096466
COL1A2,-0.05587972318890219,0.10594457695753805,-0.00037900749425146815,-0.015538792366018479,0.11820508564771641,-0.0463857570214162,0.03585623905136205,-0.04135092440651676,0.015546114347239178
DEFB1,,,,,,,,0.10994439483403239,-0.032179689273609986
CEACAM16,,,,-0.02385899782788977,,0.0924989325945904,,,
WNT11,,-0.009553392688149868,-0.018699925750889166,,,,,-0.008732255307486564,-0.028889938318549996
LGALS1,-0.017639785102664722,-0.0003002513524044734,0.02428135502184957,0.009373071323192032,0.07914952821822548,0.033008820653078814,0.12498855475873019,-0.03253953725193289,-0.004180829933150352
BCAN,-0.0136346568020988,0.006472714064277539,-0.05730923101187317,0.003182747279583589,-0.11022100015737023,-0.06852960061018078,-0.12395761699934191,0.04543827554314704,0.08898200219765205
ANOS1,-0.05691884944901521,-0.022269453720125336,0.003475139161003485,0.020642536606784695,-0.04418836577094269,0.07288999011111845,-0.08881683307183028,0.031457194282500954,-0.02210584016483112
EDA,0.013640186109063526,-0.01744698862217135,0.01953832545380773,-0.028712067249328215,0.05181393507885506,-0.004196832745077894,0.07998477138757826,-0.00416658493833791,0.07319491235030781
FGF22,-0.0430690233270951,-0.010678698048637992,,0.01797451289325659,,,,0.029877842789427407,-0.027047816010440772
SHANK1,,-0.0238315427043416,0.004155276524953786,-0.018385984772647482,,,,-0.034555288050030504,0.01445813588767793
RAET1G,,,,,,,,0.0483713520465586,-0.00746637198631338
TGFB1,0.04356204474929579,0.021357743228437646,-0.0065188818974592005,-0.04277535187407921,0.08575364724891218,-0.028699170276225615,-0.08480375601410334,0.0019280677442099427,0.07318074624392884
MSTN,-0.010801488935618657,0.03743036981992771,-0.017639226439340273,0.03193008310932429,0.0696730739398331,0.08664462363448182,0.027593418666593993,0.008980047806774399,0.04598660563027092
WNT4,-0.031273234995446514,0.02618264644947616,,-0.018234105982543287,-0.029581037184188988,,,0.025246604414803833,0.07343463024897438
TNFSF4,0.048325524829234384,-0.01735377010041301,0.0911129438266953,0.02249704674092252,0.009323324361946774,-0.02040904141796651,-0.020680119383582718,-0.010073294529041758,0.02853475888942124
NTN1,0.028731736487108948,0.07141875339337225,-0.05929923130906717,-0.04787920838230515,0.06172184794779043,-0.08961680762310198,0.012930309675679862,0.022623643964474763,0.05584517558859091
CXCL12,-0.026078156323372785,0.10465487601084125,0.05516959725731302,-0.0386694871896348,0.02337484832561505,-0.01435537719017764,-0.030327174542449226,-0.0011337270419969918,0.011786878184417222
GNRH1,0.029095281480341434,0.013763908896969832,0.05020889012899468,0.0025939357656234586,-0.03720246831214728,0.1029173845764062,0.01355664478097105,-0.050790241548715254,-0.03649138044643433
RIMS1,-0.049016054563895295,-0.013102687539665847,0.02413919997890555,-0.033561486645489,-0.033712080191181555,,0.16950537513183558,0.03172075100247648,-0.0419040524976985
FGF14,-0.0006113936731772064,0.0446518049493037,-0.033294762716172606,-0.04941853124991132,0.12225331714873984,-0.03307800034843735,-0.045393121969747506,-0.017571967663338225,0.000560392343107837
IGF1,-0.052496951905621696,0.04190378394768913,0.007218956684785957,-0.029119465417661194,0.06902816032428317,-0.020318341785241147,0.03355722714116968,0.05564309167981752,0.022984103298426498
TNFSF10,0.10625156269316126,0.013106257200819304,-0.017760504893032672,-0.017297586356315783,-0.017628638636398637,-0.005197323756034514,-0.0473333823719332,0.03740193917799612,-0.024326228633423343
GDF5,-0.05883230594920756,0.031439721724489555,,0.03702652449407789,,,,0.04758439338200907,0.026372006673200495
RGMA,0.008986164714856798,-0.04161002085194503,0.02277885907814484,-0.008493014912082226,-0.023716426340590426,-0.09465452157365035,-0.083408938211715,0.026845983764685173,0.06360798118806779
WNT16,-0.04489421119969127,-0.018218994077255062,-0.02138788018241956,,,,,0.09106171784099518,0.013817311350005834
CX3CL1,0.01626902873298744,0.06627281360390976,0.05351199906529293,-0.0679836795468774,0.11356996336209914,-0.13383592317077078,-0.05363094171807843,0.026704431081658618,-0.05976573758484587
FGF1,-0.044923603791036396,0.002176303576087832,0.027140584609964297,-0.04456167878088147,0.027142275111348944,-0.08177549296707515,-0.00820738080462691,0.009399491756419014,-0.10544084206275885
ALOX5AP,0.025021998123789354,0.020824329053003743,0.011565011518182343,0.011682028068461645,0.03441291012392356,0.18892699822882023,-0.09840062848216014,-0.00833367898012074,0.052002666010307445
IL1RN,0.03930647698808659,-0.02211612411908101,0.04881614574351196,0.03168238894258641,,-0.026012777682137427,-0.08443486607717501,0.012543659869027156,0.010864355960179326
NPW,-0.04952563524028679,,-0.015499545769823063,0.06830893016190756,-0.030809219740861832,0.09951844306152567,0.03054622815767702,0.024962156105661683,-0.03755991858296058
CXCL9,0.018893994720859588,-0.012360366552499247,0.0516080157229314,,0.0385667541142759,,-0.06499631138469782,0.019977177309137957,-0.05305169536882469
ANGPTL4,0.10891994738922449,0.017893225473013516,0.031184863070153942,0.10852920001118742,0.07846817356373446,0.04308708235474795,0.17884127942295316,-0.03843294147220111,-0.024662590841503625
UCN2,,,-0.010747293078336188,,,-0.04017964787680726,,,
OBP2A,,,,,0.02494893905770165,-0.053282115813022335,,-0.021771739038021473,
COL4A3,-0.028564025883051083,-0.011361007726127676,-0.020135702666769034,0.03823024838238634,,,,0.06749239545248581,-0.03189325490695348
NRG3,-0.0037634742196717137,0.027492464424542205,-0.011893320121411952,-0.03463615805211813,-0.025134375693402718,,-0.034838742226041844,0.04872927282787647,0.07879824474802194
IL23A,0.014063817910943448,0.00042861131842795763,-0.00020493882670271293,0.11676260548109188,0.030870576235830918,-0.04363706414778064,-0.04039161081400116,-0.00440882432177378,0.06404475717773457
COLQ,-0.03846188681220766,0.02757249751396234,-0.006714635344565989,0.02172813620445022,0.08185633807055989,0.13063415959752578,0.09773863838519406,-0.029448191542890047,0.07725625671241826
TNFSF12,-0.0006923478279281311,0.05015454822641,-0.007556709261788874,-0.01093830619191822,0.05152222170484658,0.12100923469039665,-0.03718577876342927,0.021049193404207262,0.039142557719479915
DKK2,-0.04353094926947413,0.0730441473834118,0.09352389117156794,,,,,-0.03122531037757732,4.539952652867994e-05
FYN,0.047000395507847154,-0.012395283414190347,-0.022407395432030398,0.009771362942894919,0.026974427407756615,-0.07782695497182913,0.0061687512357492605,0.06694678261143902,-0.0037957599214577717
ACE,0.05903517054688775,0.10923900162824192,-0.019349212405490684,-0.048863605118048783,0.05884124810104039,-0.061107888543977563,-0.03296014943362565,-0.010808745815762983,-0.015859359104488824
IL18,-0.0961981814406774,0.03108459475827991,0.016945852859179388,-0.04235952553830649,0.05280327767494264,0.03611999840778035,0.006508223204014925,0.017598504638109067,-0.030364071576485935
PPBP,,,,,,,,,0.08670335649426135
CCL27,0.08101341178410806,0.060152345435616594,-0.002566701275294338,-0.012243888799866195,0.029561813133961595,0.0017844325471944092,0.09612190539721242,0.02353601113232833,0.12969296625607965
SERPING1,0.07255266588006772,0.049427762720762165,-0.002659542213452994,-0.014469080886089137,0.04569210610719617,-0.03767708523293765,-0.057388272217957156,0.02134048034731584,-0.02852376806995347
AZGP1,0.0561945392683554,-0.014845248170655792,0.0028435951543994316,0.036379419963066234,0.12121171568290438,0.04281183144547146,,0.027362254654818348,-0.023369556603931658
INHA,-0.04285268573236456,0.029072847349487785,-0.033116183887955564,0.049091687912855606,,-0.03506431373294022,0.055193075084078655,0.15568947000013003,-0.003480062328496806
SEMA3G,0.0343209573281963,0.04566505855390183,-0.020261405616553256,-0.0036601657438705528,0.04481270325877211,-0.0006576149475372696,0.058248468572806945,0.013226224669141078,-0.016214274276005896
COL6A1,0.1025460537739152,0.09684430577787498,-0.025780091923303432,0.07024486428470873,0.1099951889207941,0.06019055754440779,0.09266037688309392,-0.0592730163843018,0.05342103472467624
FGF17,-0.02875180508771394,-0.015114751837126912,0.008164932896295125,-0.0009987493814285914,,,,-0.0009461724201111557,0.0872377227467286
