,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PCSK9,,,,,,,,,,,,,,,,-0.0157472214060706,-0.02122343952228317,-0.014733996685224281,,
NPW,0.11755543639017027,,,-0.0077021238287718055,0.03270740935015161,0.036933566393293135,-0.018641188158951084,,-0.027503865539394778,,,0.01279358572880769,0.002650298037604907,0.04257093146617066,-0.02719597787824459,-0.002460505304616599,0.02606771201203587,-0.021974178811060844,0.03184065559520286,0.018416678235758068
CXCL9,-0.02972822377563426,-0.03682784729117815,0.033621268170009544,,-0.01623607274169883,-0.02104457699753054,,-0.02060694688408818,-0.021747637961920935,-0.0211572944902095,0.05454236627818585,,-0.013361160140298256,-0.03190662489841094,-0.00012630450089485474,,,,0.03609164654966788,-0.03608338757621286
ANGPTL4,-0.021255694263971597,0.06524585308640128,0.07348635156911974,0.0366746511043021,0.004704388248550503,0.038113134433341314,0.053842815264453774,0.028419787869337902,-0.035427711335897706,-0.02511564671660933,-0.030031911015765984,0.1201736594429355,0.08854342328442247,0.08976623956639734,0.022072955005626043,-0.04529681609976269,-0.026946602372753117,0.059171742378845565,-0.051454233983117416,0.14986454037456381
UCN2,,,,0.027939352513211183,0.015663513684356065,,,0.06531267467877672,-0.013383931829354425,,,,,,,0.10544869328863202,0.020291912430457564,-0.0166493429674094,,
OBP2A,,,,,,,,,,,,,0.0954548937591464,,,,,,0.06856076202146556,
COL4A3,-0.013846366267085252,-0.03143784510451732,0.03893860015246413,0.0710044350895365,0.029472659643579025,-0.07414043261967095,,,0.018374806378645605,-0.030437853409427004,,-0.008022951528643338,,,,,-0.016794540726971837,-0.023285994640508293,0.02352269958189918,0.009770651430776782
NRG3,0.1229128415442645,0.053776745389303125,0.008263578845697827,-0.022391356928817323,0.03366654854352838,0.04988405202404668,-0.029770612122230988,-0.04610834731052757,0.025954452672075256,-0.020509751195413616,-0.07358764072611342,-0.02359086470331206,-0.034923497465993596,0.04922549873507675,0.01812068832259145,-0.024156757769687755,0.01798925276761229,-0.0376771406213755,0.03669165622763146,0.0017755636723885283
IL23A,0.0544977978530906,0.08332237437117836,0.012895017697885201,-0.025161823966201695,0.04188306772684766,-0.015377287084201715,,-0.004876065797453007,,,,-0.004306973812521207,-0.008876595850559953,-0.05571949898688616,,-0.01574721591277984,0.17366892104348355,,-0.01604494336113579,0.06462077844246665
COLQ,-0.009182303473142027,-0.019143311521647215,0.011204336796077352,0.02399011611891016,-0.0010361174003629021,0.019621223993462427,0.11394988148444257,0.03646123867096414,-0.03799911937528459,0.0007781756686843585,-0.0586567599066408,-0.01694767731352245,-0.040626812365884765,0.009931017775599902,0.09384955793037902,-0.033397131211456474,0.08634217183370857,-0.021706320385397212,0.09530442935980363,0.02766387500244312
SCGB1A1,,,-0.014874596657699333,,,,,,,,,,,,,,0.019279970126621648,-0.01704732553947459,,
TNFSF12,0.008351333363028993,-0.017283076054890725,0.012790742985993442,-0.04144826969810105,-0.045373267607465045,0.044803210316488346,0.008047308282441944,0.006576018362861223,-0.03971294331073127,0.005083498375763041,-0.06665373923304571,-0.04760963380503326,0.05184460367113201,-0.09809180123745312,0.043051953140792194,0.016244841126494956,0.04355623012807407,0.0051590706238555375,0.06697647090928942,0.03387485002622236
DKK2,0.020802228898964915,-0.02684674877024354,-0.017455136704720223,,0.026214824960414936,0.0834428734873978,-0.02571085318289474,-0.032154863843121315,-0.023280878243240863,0.06265694939301852,0.05950218049887727,,,,-0.02538298911366196,-0.018588495085094685,,-0.019622220848797344,0.03502078282352643,0.0019000148255916283
FYN,-0.09876361004180853,-0.016781967875209094,-0.04935026024223674,-0.06830532480335172,-0.0029140938628480846,-0.020905408985407457,0.10145629603465521,0.02240025755355612,-0.040605166182456943,-3.184497604552149e-05,0.01564836423334272,-0.0021710627608864936,-0.013609197458331663,0.031146502955605296,0.007747252871369767,0.003164397166618654,0.031143423503808602,0.017569205065069246,0.0950645194185078,-0.015869034572832993
ACE,-0.02856263829613456,0.0421369873440349,0.0029903190242172853,-0.048026281982255344,-0.012440114370186208,-0.0211197594154957,0.010563278588758466,0.026062246323265148,0.0034308459849435586,0.03136317906277994,0.015325433288014506,0.005262409295708286,0.03559214255237936,-0.004998543100868478,0.08016942625942496,0.017099678109127273,-0.0061320632992464446,-0.01416637750750036,0.027508672497343442,-0.012727760343217124
IL18,0.05664960346385408,0.03673730822218311,-0.01819163765406853,-0.05714099122105698,-0.02107376923388502,0.04582956163693115,-0.002414369212278058,0.08397227823233268,0.01161811155834704,0.004763124753879626,-0.06336281790621746,-0.005251289623702794,0.021097962558275573,0.02463822893737586,0.03525927675187712,-0.027267716071455315,0.016039898776299227,0.008734961406766899,0.06395164513969447,0.028422966758496856
PPBP,,,,,,-0.013808119211305613,,,,,,,,,,-0.01928095149893479,-0.008838822750278348,,,0.0711381283436314
CCL27,0.01372747883606443,-0.016999383925216986,,0.0855600120825379,-0.00032563485996999825,-0.0149509516394372,,0.042715177953168905,-0.044556027630322105,-0.014997318604191316,-0.03283929539957825,0.005657219942704821,-0.032649853454573906,-0.06214589636884979,-0.030783017436671438,-0.012040003421867453,0.017700577364486526,-0.020413580761022596,0.007776164550831894,-0.037187410792701533
SERPING1,-0.14261021570604235,0.06602944415360905,-0.010412478508161436,-0.06439193510884304,-0.01011676240289916,0.025778343904802176,-0.04564201615157999,0.057551457731020036,0.06079393954510934,0.010614858834632342,-0.012723674216399014,0.020704393696091162,-0.0750648868127146,0.028955309892002574,0.1276658124640546,-0.010334115245724336,0.006052376130570259,0.03699094941415635,-0.009426909694830926,0.05856975551536941
AZGP1,-0.01906581582508652,0.04153827872497543,0.02794396991400286,-0.026511621135332897,0.052445524234113465,-0.0923785133010737,0.07128050972003858,0.11800621306192947,0.03625360105806745,0.05996815310181242,0.005984561378113742,0.03151521988341355,0.04128628964005035,,0.09526065860139271,-0.054881201829490696,0.025307710182033705,0.05726385612091312,0.059145872777180544,0.0005061669799803365
INHA,0.006694556843281421,0.022449633213994055,-0.008595536962048782,-0.0436939117420313,0.006943945679046504,0.012703387818813213,-0.023734269242063653,-0.02390891159986607,-0.026291754339853524,-0.02310630254477817,0.052542711557392076,0.014807808642671772,,0.06694560764786435,-0.03717021184696443,-0.003646178558122945,0.08114130578769231,0.03286940148083325,0.03507264839615626,-0.035505963364512415
SEMA3G,-0.03912307996688394,0.02301813702389352,0.034702707212104104,,0.05739388565398095,0.037780986027231296,-0.008408125172929928,0.010965159698319123,0.05211198323705456,0.022700428535396826,0.09369392940854772,-0.026204052585195092,0.011244590109311165,0.0008552131131018414,0.1615327041196063,,,0.07006001168731718,-0.03830080842731438,-0.009620875856858615
OXT,,,,,,,,,,,,,,,,,,-0.014275359629729563,,
COL6A1,-0.04181837361597699,0.06682136912414613,0.029888317057783605,0.044502004924874404,-0.006160196038314258,0.056832962425440704,0.046347942653365594,0.07500731552904116,-0.0723224146615805,-0.020827074930936555,-0.011726595194867356,0.04578905931381645,0.07331294913212576,0.1322540243157928,0.06179843540426812,-0.018708837156434992,-0.01975310984581918,0.031248194630773826,-0.07602288648121724,0.07398304865384284
FGF17,0.165161778254177,0.07646325924238541,-0.016312322213835363,0.09400036884121117,-0.0005418620983509495,-0.02481029041780142,0.003859667292260969,-0.026591202318972537,-0.04513069992796575,0.0792352749779274,-0.04731570982903667,0.10311269289195676,,,,-0.039835197402223625,-0.008637908803543724,-0.0295610871190042,0.00670468290127832,0.027658446317998134
TNFSF8,0.060781465680202026,,-0.014438797096919993,,0.050026272230910586,-0.013808115632157138,,-0.017038386693655802,-0.025432724957004146,,,,0.059596281021502114,,,-0.020921283711469573,0.02895708071299834,-0.015179420281854473,-0.05246331564851873,0.06567190478096022
FGF20,,0.048113320918372594,-0.01508450243948207,,0.005160516932015549,0.08720568222114539,-0.015732369228372643,0.02796719758431473,0.030759352251024136,-0.030097294702977864,-0.04802472994348719,-0.007499627385689651,-0.028173953820194768,-0.04078034267056506,-0.02497479656723351,-0.02275012720095344,0.0976646885793607,-0.03071277854059508,0.037304307161406994,-0.013845488180304722
ICAM3,0.04202899734860926,0.010986215389231923,-0.04477317554634047,-0.029745945189471077,0.04273267514993931,-0.0014193745609181341,0.03240062716122713,0.02610037847032226,-0.04322882916536724,0.03275246926064237,-0.06431633402799214,0.0712844056461002,0.04411201325807645,0.08185669492646044,0.17299661351398204,-0.0009844832995310423,0.06758531867482749,-0.0017619472438015105,0.11421871072768366,0.03722199921638159
LAMA4,-0.011903409122707284,0.02241769686341549,0.04426808796957941,-0.0016892334731771234,-0.05832743568568684,-0.03140447139077988,0.003501690266378845,0.05567129175213558,-0.01814266635940216,-0.023758534805959425,-0.02319601031474112,-0.028592891265587454,-0.00638545093701353,0.046848516472006906,0.038289709456412774,0.0011067848726537184,-0.02584219572935444,0.0003256063934524893,-0.02430963775067605,-0.009986742047875067
INHBE,-0.0007275594386559791,,,,,,,,,,,,,,,,,,,
DLL4,-0.06107644144527998,0.011138808791934116,-0.03542267791653859,-0.0509182307288229,0.034533274609622876,0.05187532717491487,0.0641774454385522,0.02428999032495291,0.03390537183218444,-0.021000494844546944,-0.037422046336797514,-0.03262939455315301,0.003173908093100109,0.014523909193914379,0.1507867446212575,0.010915399614173187,0.05180818120561348,0.003714125714149421,0.07206124609151557,0.02334084309349476
SEMA3A,0.03950331190837349,0.05563631161786329,-0.02718317540919968,-0.02074980611583989,0.014153463349810205,0.04768524211740996,0.06169492991929568,0.019771693140689963,-0.04053388954617911,0.015351677480078544,0.036445046021778144,0.029561084646648472,-0.02637495663415893,,,0.014208655833571665,0.021396262553202355,-0.00978296584726004,0.0039033941535998227,-0.006939855968797581
RLN2,,,-0.015506310327072302,-0.022969904140990902,-0.029210202166791446,-0.021179498467682113,0.0012559190899958435,0.032910323851246426,-0.0259064061688452,0.04991488226811075,-0.03473641132283367,-0.01766289852342202,,,,-0.014467016871787067,,-0.01664934113146809,-0.029509330993985526,-0.03652385536134614
C5,0.07357130890964582,-0.028842617235300433,0.12434826711785639,-0.022047046402222787,0.06262877108900927,-0.016037734054162724,0.06809882051552303,0.03392747510118245,-0.031353058114100205,-0.038957029662571585,-0.04516187896059691,-0.015335078850238474,-0.021664304593297195,0.04597277582455766,0.03745561406333655,0.07460559062255964,0.0034014266006207484,0.03542763611905412,0.11353471728142862,0.01599776028489593
COMP,,,,,,,,,,,,,,,,,,,0.03346483205201818,
EDN2,0.048039399366722045,0.054136527569546886,,,,-0.0181599804468158,,0.04166639383759319,0.004173351300784869,,,0.13670799998729502,,,,,,,,
C1QA,0.06254768626382853,0.046643559228416176,0.018454447529988323,-0.03673925216110032,-0.03979758935358446,0.05424600774700254,0.029286165175479887,0.0588420905053574,-0.006358403802212078,0.014161556788620201,-0.060504173958427,-0.043389298817645916,-0.058445117529724075,-0.030732337395311806,0.061978811846993206,0.0794963290603661,-0.002152794108530208,0.039526252152618985,-0.0036620996994569627,-0.008948349331243291
UTS2B,-0.04301609045837508,0.09654248775133834,0.05628389281237064,,-0.01885403281094183,0.008663583674682562,-0.013757230011352359,,-0.009821993845967816,-0.020969411897413446,,,,-0.03871904629702239,,,,,-0.01755930901020459,
COL9A3,-0.015375285729834052,-0.019741035687899044,0.002517916701206798,-0.05408439186851321,0.017539746007962886,-0.0562513853600949,0.06291037410567535,0.03791642057245108,-0.09158361249663709,-0.046801382119594136,-0.01698508264460169,-0.027397241902115614,0.07331408683729033,-0.09609483122056495,-0.04061472235905417,-0.03504809135764113,-0.030611638895293204,-0.016637599491498654,0.11547373653556968,0.013914088111419259
DLK1,,,,,0.06820931328977928,-0.01233494772554091,-0.004393910994000794,,0.024512079701014846,,,,-0.06659382976732149,,,,,,,-0.034411213616270545
HGF,0.1039288328071323,-0.031217373111837237,-0.01385830332697112,-0.002298958305066642,0.0636346041531043,0.022854450741846846,-0.006187029704472866,-0.02327337185899366,0.05523242045429753,0.04263005364195568,-0.015827438299177786,-0.026902557471044985,0.0011550456961308237,-0.015356600379184614,-0.04290730785274233,0.0626840866513644,-0.023495415844228703,0.035558018537253044,0.02666607840273653,-0.003221089486304315
P4HB,0.026583499745613127,0.058568333305694414,0.0555117907907688,0.025204801195191594,0.04505894260927908,0.04418440299057633,0.03759438378850211,0.024846077859716063,-0.06491462773860161,0.019517437791777024,-0.023574848915704938,0.06930119024746847,0.0411735595642456,0.06446138849376935,0.012516929261184579,-0.033478632991850776,0.001960570554521809,0.05564197990590628,-0.05269519995132492,0.1980629593220435
ADCYAP1,,0.05740454756372317,0.03742928552792983,0.00148727886229929,0.019843660814363902,0.0047809344977372175,0.003148798594942615,0.0639000572807411,0.03177867846328461,-0.018921941295608462,0.046509845765366056,0.027025023165400945,0.013280519793484503,0.06313808989354042,-0.02808895096433204,-0.0165809543693596,0.11404493759900099,-0.008223283397119665,0.08924706243980696,-0.017933687554676565
GREM1,-0.04301606378827685,0.07650911529974899,0.021030842053807473,,-0.025246772107364094,0.04154858761646594,0.03322147050359353,-0.021785927345740728,0.04188558058764255,-0.017029027243406273,0.032053316162541125,-0.02460341288757537,0.010026994435012619,-0.01712558100805293,-0.05263750286701575,0.019686101663165863,0.015956126778190693,-0.022498534234720487,0.05582181593132402,-0.01573720232155576
EGF,-0.03284883182282144,-0.004480502297973209,-0.01403774151074247,,0.01650611750256073,-0.028141545918381923,-0.022016666722783865,0.11926101389091992,-0.011827071916694224,-0.003388721938075933,0.04542672633761262,-0.021202157999606897,-0.029581006436652513,-0.040780308224105354,0.0038969062385900096,0.007095278242790864,0.0002254179756791857,-0.020962254308488342,0.09115774285209917,0.005108903660843472
VEGFB,-0.01371798374205797,-0.012951930865064404,-0.0064618398188826445,0.07892832561911184,0.008934132353342701,-0.030809492087076486,0.02824550359948773,0.025033672659981278,0.03432394628189735,-0.03718595611618176,0.008931510578040652,0.03205779233957607,-0.04448351385749881,0.09096016523108132,-0.0010888351941108296,-0.030128764339735655,-0.060148330322076664,-0.04563171494958987,0.08939689297236005,0.06058319909988898
FARP2,0.03364646961859855,0.04244061539898241,-0.02949221538380039,-0.010799865032881164,0.016135690494447703,-0.042170351343094124,0.039593970281065094,0.0631168324568282,0.010881263124296417,-0.008126953225365484,0.006667473877735436,-0.008562780926248943,-0.03090682930521599,0.07442881436486296,-0.002631983223527523,0.03444016884562289,0.009492120939336506,0.007933679724003549,0.05843301592331822,0.08027596497643238
BMP3,,,,,,,-0.021463971222446695,,,-0.04148708797725131,-0.029436587290776306,,,,,,,,,
IHH,,,,,,,,,,0.050193882165752296,,,,,,-0.01893760889490404,0.15710577572450032,-0.016446954598644502,,
LAMA2,-0.013929014384726499,-0.020930598870397964,0.05820332960339229,-0.038537396568052565,-0.0245817760450055,-0.006825946883510834,0.04642785054465626,0.055473333586418004,-0.029094180688054895,0.01116963213210453,-0.06558453901395034,0.029879399782123384,-0.008484484989122444,0.006467016899911849,0.02835662692378635,0.06760090397311613,0.058486086560287746,0.03724042633755951,-0.012221743894706986,0.026103096781209124
SERPINC1,,,,,,,,,-0.023958810481609315,,,,,,,,-0.0202635724640577,-0.016242195490097207,,
NRG1,0.04440480613013112,0.04475232376670817,-0.019446761691209,-0.020565928339005245,0.022423013203043442,0.01124184862687415,0.04298690946256775,0.05346732713336681,-0.022868505964603013,-0.01691470042919939,0.026705679341623424,0.03885477447489416,-0.029118867509282383,-0.0025581402721926846,0.008280452121660844,0.055427750780844054,-0.006294292370547031,-0.027832909867154032,0.10688641571401833,0.051458268843985376
SPINK1,0.02190039215837683,0.05271194843682748,,-0.04529291653151377,0.005485604611570661,-0.008883615211511025,,,,,,0.03998189776709884,,,-0.026959407233946235,-0.02812188706073328,-0.04024862405305754,0.05655824131280296,0.012171288749070338,0.17594568898503032
EFEMP2,-0.11231491892721382,0.05227156956442142,-0.022385525689034104,0.021297556214699274,0.026870014414850277,-0.005488919486940621,0.01848855519203811,0.06923923910348588,0.0009742143448634948,0.00023663691624707008,0.0009761773992221709,0.00014483547767650082,0.028832027389133087,0.056698336697046554,0.06475422725363988,-0.07264029694955224,0.02073789004402593,-0.03575150100270685,-0.0010046280649426012,0.04570905111423734
SELPLG,-0.0004227158703675885,0.001830671767355211,-0.0330329925199519,0.02915671630861792,-0.053243979718577805,0.056735244878033705,0.03661284472933228,0.03748422677688475,0.032877071466363816,0.0038483715781422673,0.04212840159816155,-0.010373858199949262,0.03954365944820155,0.024208349830707205,0.053382806484662475,-0.03845026595869507,0.006368691043619995,-0.03118367018975055,0.07770279387489003,-0.02682135366870974
GDF6,-0.05044300543047593,0.06598789053673594,,-0.04387063963367953,0.014950086135428607,,0.05406530825253551,-0.02188160240629204,,,,,,,,0.03828075668562494,0.03902847719825462,-0.0018248330376214323,,
HLA-E,-0.004841651170039733,0.07468731794509065,0.021983447604770348,-0.12076605784944795,-0.044208467714252506,0.018768451845676642,-0.017048788669803184,0.08289218205648961,0.02833025101171586,0.01608955759285119,-0.029607493981671677,0.01964235137178391,0.0012721874135559821,0.05190513866533665,0.0635494519842182,0.05370430220245741,0.006236314841070805,0.07425296572355874,-0.008838803036007765,0.0031360902915905536
PTN,-0.10811883698833505,-0.04937521329804997,-0.0052132217044662,-0.05383238570758823,-0.04614928896069401,-0.0791775915490319,0.09640929484753928,0.08014466270196866,-0.060546117068806714,0.038397282372797756,-0.011808574701937573,-0.022033390740464613,0.011928908695372487,-0.05485186182909166,0.12418872339159572,0.040410082821273514,0.05094876083902778,-0.05347885157774453,0.07382392941718864,0.009488767739462793
CD274,0.05184041389247658,0.07770162935496808,-0.010259893877174282,-0.03955826459417622,0.04060132336358945,0.08544380582554623,-0.030692634743912987,0.04615278175871233,0.05015207493439258,-0.020199594030687586,-0.014958146143079392,-0.0059501278563599425,-0.045644069678590096,0.00343983517998756,-0.015490470213924547,-0.025195657871176568,0.02249607608219092,0.010847809933141807,-0.003799491014299862,0.014103066513511665
FGF10,,,,,,,,,,0.0430441056326516,,,,,,,,,,
CD14,-0.05577368559028186,0.08146547719439191,-0.061290327414456086,-0.00882729413053266,-0.02473426174185658,0.046163753500908934,0.04190081285043883,0.03765073918176186,-0.020865069611879325,-0.007975011785236373,-0.004920620110803434,0.04226215091198872,0.015684115880499935,0.06407207658891295,0.09731295625260247,0.04644620587074988,0.045709728874821345,0.01520495728891295,0.01731797213612561,0.10567743766657119
SFTPD,0.15669958342701598,-0.009292087652862387,-0.024605442737454256,,,0.07812241121128717,-0.031103985505273647,,0.006714148212852309,-0.04606880884546531,,-0.029864434012030438,0.02207826340413088,-0.04038569899761735,-0.008855615584614115,0.08505312854666532,0.041777705958618225,-0.007798897352111994,0.04995014653159441,0.01437606627750418
SLIT1,0.05018672488060392,-0.04765729614863252,0.03322143308059249,-0.014356665238032284,-0.012234028308022312,-0.005286212169700726,0.09589221436493817,0.03777278656475269,-0.019046429212479357,0.05854405373318276,-0.038118557459966645,0.02006934335067562,0.053604123452814866,0.12115998203994778,0.060517766405607645,0.07122352748139832,0.0357397678615747,-0.01985488670961638,0.03676814345361938,-0.039755258311588715
LPA,,,,,,,-0.013757233460344749,,,,,,,,,,,,,
CNTF,,,,,-0.023024276326941238,0.0896994800669396,,0.01199449313188992,-0.020422929389698,-0.017029025771627623,0.01097839082765679,-0.020508510066336735,,,,,,-0.0166493429674094,,
BST1,-0.040612730502028314,0.05758229558017944,-0.04756267306768556,0.03509437172311889,0.016327080028825415,0.0673494252463591,-0.02215293365385365,0.04897479584684194,0.012331269353824495,0.024558972244669113,-0.03137879754507718,0.013015560753708053,0.03320412538930599,-0.04409392739116879,0.02890209117593383,-0.014004073028640414,0.05905292297535805,-0.025425208037931045,0.03434557676219635,-0.0014843196626349395
AGTRAP,-0.032980420999556885,0.0033900629692262788,9.842438837061998e-05,0.05158234505438315,-0.04178063367402662,-0.0005712417692908441,0.11283057632733141,0.09930176625671235,-0.008343879235190635,-0.03753943526694235,-0.03595816355143585,0.022060002989351114,0.015136541868865991,-0.03824421116547378,0.06958768806448162,-0.008567331353922706,-0.008027822044117354,-0.056693252900368696,0.01615890984431297,0.04779426316883384
LAMC1,0.039974772120739195,0.042330488190304126,-0.00821750020595648,-0.028806832591216452,0.0276895278093701,0.005415916182956304,0.06045662830778756,0.06065373343862493,-0.08478831363862964,-0.001733805772955276,-0.006842817538808044,-0.024174373220111234,-0.046215094802698954,0.010397792805107792,0.05350431427691697,0.0542640576105158,-0.014094723771181412,0.0202062761250107,-0.018201192616726255,0.011565422350756643
COL6A3,0.08591065505769431,-0.014529513681676836,0.006717485703688345,-0.05299636130424305,0.062219730439332176,0.010551348164921676,0.03993605033015555,-0.02028493726329808,-0.01379014231062123,0.004576758863415232,-0.002274428117047497,-0.041815946536358055,0.0034316580384469524,0.03857530117682786,0.016739375323158837,0.053557015312555224,-0.019688918884745672,0.07117663128444442,-0.029079809972711305,0.10393925649214981
FN1,-0.006495888407472502,0.05221328143161819,0.04472587451215822,0.02768202259389129,-0.007618425186008018,0.0005271825678915474,0.030021769174298617,0.04225899467731998,-0.015929958410697855,0.017175259334654525,0.029744824941215917,-0.01731446171594096,0.011677230865159927,-0.027675342081984664,0.10550573308436069,-0.06605776201616095,-0.026403507508039784,0.02834205854768518,-0.08298262909383637,0.1407311063378125
MIF,0.045465055211906795,-0.03159884583573124,-0.01624535591974182,0.023110798093934893,0.0686697392408481,0.08183731286441083,0.02473330276616678,0.04515205399824476,0.0506407592164344,0.030651375214578086,0.026837459235096183,0.03877057005435906,0.06761631265039368,0.11406589364184905,0.031925862637736724,0.03594340519192567,0.06021955417726823,-0.10670670700921954,0.0885647260040013,0.10135364505910964
JAG1,-0.042244729449701306,0.027493731183272474,-0.013325831896297175,-0.0012872605867794613,-0.02258068762221212,-0.040907726260889045,0.07349983589384597,0.023295533580650517,-0.023228923567747823,-0.03006001818888312,0.02929181354744142,0.008301594170211691,0.08621867088900366,0.0037226516782549444,0.025393085805957692,0.003121848596703603,0.06316602646401803,0.04856054976186212,-0.05785670057029713,0.11404851396841381
NID2,0.054973783411542985,0.03263693041279569,-0.027059383868421192,-0.05667410840790643,-0.013047821704398999,-0.001529418131715951,0.060064310760756884,0.04284713925244687,0.022691628725703336,0.009771579656969055,-0.05058051319554108,-0.03801114611917021,-0.013958551038770152,0.011486309749685609,-0.018216547084999736,0.04524240210391938,0.011032408206376515,-0.003639122857237778,-0.0035536723597418157,-0.01614773362177332
EFNB1,-0.004388958050866796,-0.017209472900361806,0.06480170674375012,0.0419934969401467,-0.012063172103730584,-0.02626203488894323,0.04326441123681149,0.07027982463016484,-0.0015054332589815064,0.02217656231859026,0.09218544220491652,0.017630473223981924,0.06061732147402356,-0.03839293207856421,0.07001059599261597,-0.008107135063272274,0.03145444283156404,-0.028224103342028257,0.07013202334730775,0.05981337925230593
COL4A2,-0.010130328467476583,0.024077055264904487,0.024510303550128825,-0.02077922948247617,-0.015445562456682518,0.008544623260301226,0.02016261823599681,0.04582057635753704,0.012276226822600055,0.011681013867342377,0.009699772043077091,-0.03170629732700453,0.03827444882415194,-0.029103237586233923,0.10125087342871689,0.016999634187897492,-0.016544617771395577,0.01568169783671151,-0.0479406749139467,-0.02895298099303884
SPP1,-0.03620741592004052,0.06281523296723703,-0.02022445911787748,-0.018097859287475968,0.07391448448170031,0.03254489883921965,0.04029946452430901,0.05001912407870661,-0.049588813359630245,-0.05495924758025978,-0.03503719686574116,0.056671221687159636,0.007127446867253842,0.07957559071075931,-0.03134713283387718,0.023457990412107357,-0.006227963799368341,-0.06282629454531807,-0.10360265219362348,0.15069052534266011
PODXL2,0.05640900226064551,-0.02523792920127325,0.004315423812689611,-0.00020962626248964913,-0.01994136806436208,-0.000324174351339892,0.03708669692930885,-0.03065419265685494,-0.030339401106576624,-0.01805267955481818,-0.019509306340279434,0.06062652380156801,0.022238590407866726,-0.08092591892230361,0.046198093131743695,0.0055946371304843754,-0.023509899608819,-0.016512992868562726,0.1541790247375691,-0.06559737454189155
IFNE,,,,,,,,,,-0.019025793248867957,,,,,,,,,,
FGF9,0.11667200624873056,0.060371724620903115,-0.01972047615653816,-0.02644780548074725,0.020078087116129368,0.007476755802728614,-0.04172303288039611,-0.029497512219113453,-0.02775813084917546,-0.02927963970959305,-0.051737850664175786,-0.0010908258547943682,,,,-0.013758129732620595,0.008438496535131559,-0.07560709396892569,-0.010665689391718634,-0.12663150765018688
ITIH2,-0.04000099201881138,0.008702181423974975,,,-0.030761322003118378,0.06484361222391487,0.04512285906159607,-0.022291511180641686,,-0.06886243871384642,-0.04367616172589916,-0.005782364788819219,,-0.019090091942205,-0.013213264437555642,0.046016127747840245,0.08315885483071724,-0.04101120541153449,0.06403976399762056,0.05572751792175958
ADAM10,-0.030095096523771476,-0.002126121270500896,0.039593718734768316,-0.05744284464681708,-0.050480037361562334,-0.010488045046988895,0.029974955846066922,0.042816654507693765,-0.0028389716596395886,-0.004637467711700579,-0.032592537547877075,0.03105626808822353,0.08017807382442152,-0.06626585970359661,0.009767916205510811,-0.032793335231755295,0.018722548131995947,-0.06006300538518015,-0.07798351407316809,0.008175346073587775
CFH,-0.020117098546416672,0.04825357795421706,0.022634206307259565,-0.04910510546281611,0.030485954549630375,0.028467418263564755,-0.033836985034925667,0.05756279116746181,0.0035430410707094576,-0.015288766694857233,0.014658998545759326,-0.006179351167188263,-0.008742614116662977,-0.04152608018841539,0.1270249185637221,-0.027044971563774473,-0.000338332018309156,0.0011661887893090266,0.025193610105163397,0.024014800996356264
COL4A5,-0.06275085183417392,0.003901977693826226,-0.03072509909258382,0.04514184407248736,-0.051169295368540445,0.0038777667236674705,0.013673016899529449,0.0016497183219204624,-0.047378546201689145,-0.023629209426978486,-0.021716082821658107,-0.05615470777642016,0.0299774665400662,0.0631851851309558,0.013048477624472643,0.010492655296314749,-0.004716906135092376,-0.02444944540048873,0.030048145879001044,0.027505490264960925
LTBP3,-0.07886745151244333,0.01665263068501883,-0.01309133309103835,0.05607416033599047,-0.006336974991619641,-0.007875026575042422,0.011378693421249189,0.030875923169354082,0.0025704050707678087,-0.039242806377553376,-0.04933036995238704,-0.0028459775624106063,0.05785778142953778,0.02479307720923175,0.01910551195068731,-0.03986182523454695,0.02537242793252879,0.03123588927955183,-0.008286619520084491,0.08855864103861269
GNB3,0.016021212552221116,0.03337718217343157,-0.026015622308548876,0.09535903905768311,-0.011862642432562279,-0.0332887925526532,0.005283571304391046,0.05372128634204223,0.0216016927817044,-0.0251837019847934,-0.027158361766949794,0.11360492596055599,0.11999299002995928,0.07598459875536831,0.025052108977289725,-0.0049601751425649284,0.05088428544516709,-0.032011776889677664,0.0369202659312718,-0.0017895741798781145
COL6A2,-0.022807628704898903,0.04361972276252094,0.06312091652433771,0.08749798679685376,-0.008449051069971819,0.047817419279191656,0.0732558690898106,0.0821037004655293,-0.021020281713083813,-0.029448442879252856,-0.016634594644833505,-0.04677602928372432,0.013856225519498937,0.09791023225342024,0.06965912628126181,-0.004531060675265875,-0.014352744510048544,0.02866136715629508,-0.05840839096123358,0.07048969727194945
PLG,,,,,,,,,,,,0.06615904386886944,,,,,,,,
GDF9,0.03778797624756277,0.09696183868540059,-0.011349272767642832,-0.015769017443183774,0.009755839695039972,-0.01368855756590925,0.025152347118023458,-0.0070841829429942604,-0.002389638046456781,0.051194781999866906,,0.06461459357302811,-0.03812799802973631,-0.05815149064053705,0.10986372932255072,0.08529972034673684,0.06451442822216122,0.027663744115989704,0.09080550437940114,0.11849282467028696
