,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916bulk,ZH916inf
TIMP3,-0.021525851123373848,0.0458084262771914,-0.00911185338942932,-0.011648018201252022,0.04670369106564067,-0.0074687045957241025,0.004238734598066151,0.003726814213782853,0.07119465136876395,0.04511201526426996,-0.0866581160650122,-0.12182608605190424
PIGF,0.02685902012807185,-0.0706059388411613,-0.026844099599227948,-0.0038826160489376163,-0.06935374867264404,-0.024528271570408513,0.0012182618260352218,0.06605125459615957,-0.03616670758995413,0.023736945249938603,0.007431290381007006,0.011367797007181876
CRH,0.0052621461219463745,0.20223247695460084,-0.008961081146607429,0.015712326709410734,0.03278938358639483,-0.0310708891162292,0.037921252466496275,0.006896351754188663,0.030586558984695828,0.08248080036681846,0.015570699463083456,0.11930697779817455
BDNF,-0.02153054918898904,0.05732153642180979,-0.0219141583547295,0.10649409394217293,-0.016901456767781736,0.00410822023599309,0.09503876740445166,-0.018965326836917172,0.054181126789369746,0.029837211987792635,-0.06545058860689121,0.0007989469533160812
CCL5,0.005985483050289524,-0.0036679573988122336,-0.03449515930973496,-0.030606454847265065,0.0011412002400427645,-0.04291263857214677,-0.02157158786306805,0.008243414472483857,0.01893860781119137,-0.04243319462583998,0.062173714989472356,
GAD1,0.028351185597468954,0.15029204096291798,0.12205406986474206,0.08881608944986197,0.08205601286684899,0.06912047034991868,0.21583490981403775,0.1077640372257226,0.042343821509910895,0.02457611342984704,0.08407723450895763,0.0858295897366133
COL14A1,0.007280732117137055,-0.0022900425791041227,0.019679268926627615,0.009603776972718133,0.013179574264417555,-0.0224941706258229,-0.09657854244810542,-0.005585719691328764,0.05938641332569182,,-0.03323396996655377,
HLA-A,-0.052245379790780797,-0.09906015214100224,-0.09476927079617356,-0.05945505620615312,-0.0668934564960203,-0.026497361004496692,-0.2372462536432843,-0.04726321029386604,-0.014153831873543863,-0.04797530871738353,-0.02252894793461234,0.0391846148755734
CD5L,-0.009560666666627063,,,,,,0.006670510148701953,,,,,
FGF18,0.04544530874382031,0.001489639180506045,-0.029171716613395245,,0.025536287030483905,,,,,,0.088010485231932,
ADM,-0.12348816376154613,-0.05150427373488938,-0.03734412535862298,-0.014749178047633945,-0.059744985408324104,-0.0019455508494002115,0.007051756496704537,-0.02303022948985158,0.06933994599626243,0.12924019422818286,-0.13069084081675322,-0.05476322066452551
CCL15,-0.021079873419203046,,,,,-0.029874851354210995,,,,,,
GNAI2,-0.04215861522458882,-0.0797919770965531,-0.11858924674564375,-0.05974804341941774,-0.04263337203512806,-0.04106743085030265,-0.1810188325599113,-0.05196479912291803,-0.05567305249539599,-0.09210480354335125,-0.018843291978373946,-0.045538187319616015
HDC,,,,-0.015019817746115216,,-0.02090586651741062,,,,,0.008088192212756628,
COL11A1,0.013344203828984512,-0.04634897148908381,-0.07400989222827466,-0.024513173242902413,0.04524703107548984,-0.047302155616877686,-0.028192441957663003,0.004723125851349322,-0.03619942544221678,,-0.06613101719298127,0.06288625691639285
NUCB2,-0.013683538338357129,0.011674654798046288,-0.0190215528187084,0.004914540804794397,-0.030663872039057547,-0.005719548295039646,0.021161077007699366,0.02579553972881444,-0.022933353872171384,0.005666925872296257,-0.03347177520292436,-0.04766787820386006
FGF16,,,,,,,,,,,-0.006270366080932546,
CXCL1,0.028154899939635335,0.01230367564805531,,-0.010992797950936961,-0.010157218506565207,-0.015627493538906263,-0.042362609812087476,-0.02284447921418955,-0.028814880425204432,-0.03377965457159858,-0.04239697223752477,0.035008346024887775
VCAN,0.011582766327127084,-0.031354930979005706,-0.10720113617189851,-0.042968561447170865,-0.0770978007845256,-0.021817942537655118,0.0022467984398649127,-0.06800731373832151,0.008362104953079702,0.024441433471670822,-0.0525975589622547,-0.042386992881594136
MMP7,-0.06492559218557847,,0.042344337182982944,-0.009841455708885581,-0.012986999145285966,0.010065996459791102,-0.020238433996506856,-0.013269312711361007,,,-0.06666408391248276,
PTPN6,-0.0489682053055878,-0.019807308963024597,-0.04586205534913033,-0.045106949895866465,-0.053045237019498315,0.024879882460522862,-0.02499788379250026,0.0028756956509526387,-0.03302821135626256,-0.011380096080934267,-0.04189279313137144,0.009519309452104906
PTGS2,-0.05523624048205739,-0.01098406341407457,0.00744815535664918,0.10454999145523422,0.017879654875242384,-0.02484536279340748,-0.01056336177875526,0.017172291659158907,-0.023698649603459316,-0.0662220934995471,-0.033596417414983155,0.006450555238026296
XCL1,-0.012240931061763244,-0.01397402333119768,,,-0.02133066016843099,,0.0019244864881980993,,,,0.0973964519882959,
CD58,0.025144686776316125,0.0424070679923612,0.0017660329414920977,-0.04154527990115429,-0.027737001260907793,-0.004793746026422354,-0.015123309125406456,-0.04177109817536871,-0.0042283980280565115,0.009480031040093031,-0.07125027919884469,0.006930644442316014
TNFSF14,0.0010151682179434462,-0.03933220943657733,,-0.02050611928345838,0.009318123309914845,-0.015263949008121414,-0.09634088780719346,,0.08671576830353561,0.022645367763004905,0.05724779493805508,-0.03694777115579912
CNTN4,0.1210665644252176,0.17076315672294384,0.044456230022699224,0.04841854143119909,0.02138391827537055,0.042738465041385655,0.20024459962518576,0.017414108537419527,-0.024056509103986726,-0.05003553496523862,0.03855343277385221,0.038230107909546666
INSL3,-0.023234331860759898,,,,0.02214504413317177,,,,,,,
BTLA,,0.011076280945633928,,,,0.024996524595775584,,,,,,
MFNG,0.015377932262848015,0.023629314646873244,-0.04825972129764098,-0.03782085831638617,-0.06343382341141933,-0.033029134309669875,-0.06559179500617272,-0.017666049443398963,-0.034298838532294866,0.13684793442347193,-0.0056015789610301455,-0.07437104491674766
ICAM1,-0.0739403329575054,-0.08412499189831628,-0.023443052139464245,-0.05974955973243827,-0.06533878624153916,-0.05349265226923855,-0.06349077743139514,0.006868139528765687,-0.03365725896559172,-0.0038506153614203155,-0.02612173410464148,0.009568901356022938
PROS1,-0.04275616379601476,-0.034668573789129124,-0.05473259354412103,0.006518643363178309,-0.07744114264560063,-0.04695249082945135,-0.04119607022124663,0.0387092920433879,0.014592289213425955,-0.04565656579702215,-0.032205495344882096,-0.051869484788234076
CLCF1,-0.034358799552765676,-0.05612337150164051,-0.043399214706163806,-0.010709348836500356,-0.05251019386376049,0.04304723962127457,-0.06816729940057695,-0.004304680468626898,-0.044770080194345245,0.042163095189417875,-0.07509817277680553,
PSAP,-0.10065347533627496,-0.03800586746245373,0.049958457601182206,0.002697339438381555,0.08847513739956303,-0.035802079978237,-0.044706206280053055,0.0503830487894407,0.028177626352645337,0.11641346272127116,0.051030821091372094,0.003641670053754434
EFEMP1,-0.139190304565705,-0.1389436536616442,-0.07895157980827751,-0.0559090392109052,0.016822286579247683,-0.054545643064414666,-0.21332258818940222,-0.0075320671522422535,0.08325580735610999,-0.030131320739851045,-0.10159191476785065,-0.062345151293069674
C1QTNF1,-0.03778342090468177,-0.031943232358818525,-0.017682605932456727,-0.04855663843832107,-0.043120272435457845,-0.00814987361738916,0.13480083162141077,-0.02413417525049929,0.054535352741915344,0.08287831867860727,-0.13527045783443142,-0.02425635739226032
ALB,-0.015767991381855185,0.0251721605304651,0.006972206608199853,0.05469553154591858,0.052253125721250286,0.09537172670141819,-0.07271085532894109,-0.03643170041122117,0.009145524795848988,-0.03646250102536694,-0.008199824606655045,0.03733606791754684
EFNA3,0.006435078505363217,0.01265411326439144,0.05189831140249753,0.0541693789874489,0.06535163691658526,0.06553734276853367,0.0963709399032972,-0.005625983269506481,0.000889706470831802,0.004372608040779526,0.1463814852498201,0.07712129840330724
DRAXIN,0.0756864312516829,0.02060646436168786,-0.025670546547826426,-0.03489090222252401,-0.07429732541585543,-0.013920456899125402,0.009531650836219272,-0.008150055713943295,0.036225119515275274,-0.014438339778860582,0.02335772251525016,0.003984814405536152
RAET1L,-0.01809977016873709,,,,,-0.0166728799539667,,,,,,
NPTX2,0.05466963276937609,0.14690157947689128,0.07542200115539027,0.09998925901016145,0.1332897299862577,-0.017793727756545884,-0.020039525861589174,-0.005847030644732227,0.01648661029449634,0.03679616608040371,0.0400562002224398,0.02951977486172058
FGF11,-0.07181037718964832,-0.06163199399114157,-0.06845948149568722,-0.0007641482941398819,-0.06903909004634394,-0.031552062809271544,-0.00018618600318988076,-0.039293278695098535,-0.08263775955849628,-0.04208870248165894,-0.030026977526302286,0.021144816838870907
CD59,-0.012573796139869836,0.057360088991438685,-0.012172969543416384,0.07829706515939285,0.05771998623884566,0.017981805774035978,-0.013965001346292713,0.008678418572507009,0.050490972517135344,0.01817799985524913,0.07504468537174214,0.09398194059192913
COL9A2,0.089398129526585,0.05687595144351537,-0.03224601978414757,-0.04043198359596059,0.02779474963798502,0.0015465508303439872,-0.08217513939051925,0.00723661622332287,0.05051404049935518,0.047124404180239554,0.07468640590814132,0.05464284671771374
DLL3,0.12030645113895747,0.05970080772371053,-0.11909023797928953,-0.062435103821452086,0.03290611572813835,0.0417489566538439,0.19539783417438947,0.004933602097238869,-0.06416395184067128,-0.07864589568035142,-0.01903825868530402,0.027834149140723772
FGF5,,,,-0.01314507119288934,,,0.02945156316991692,,,,0.01994919875783917,
LIN7C,-0.034172586023768034,0.021585295169472534,-0.03224919284692928,-0.003842093354699037,-0.03776440552472275,0.022585281530323877,0.08720711635112581,0.017579351732320277,-0.0013590961572614163,0.021148942120666737,0.06820788244193787,0.06339261656096998
GDF7,0.018773761561617513,,0.0076387066199739085,-0.023514384244044298,0.09925884410647734,0.1127531418483899,0.16721784993438246,,-0.01550469010320761,,0.08613486776542872,
PSPN,-0.04005225792527175,-0.01302574947558102,-0.019959871176221174,-0.04000509981901498,0.030541842737415042,0.05519585582760647,0.002675782354358997,0.006987870027517811,-0.001026151477281699,-0.04877573112680217,-0.009368968705783364,0.0166091033936683
ANGPT1,0.0019109855785402563,0.026342610033280086,-0.04569207241362673,-0.0114093442301771,0.026904819255882277,-0.010986981603239054,-0.076497407634236,0.022846946808550584,0.05993560148963614,-0.06674748881349327,0.11081149187975425,0.0019960011130405434
PNOC,0.01953593133993051,0.1053215355015472,0.10498615686059651,0.028574092408812743,0.03923339816061398,0.03477722771382667,0.1419643405332989,0.008080415490988311,,0.1953467525871836,0.16327981268059816,0.22322640432259813
L1CAM,0.05686683191436555,0.07793838680371958,0.053872881947894566,0.014918756735306309,0.12272392388671034,0.050555243175117025,0.19066531157685393,0.12139717329004844,-0.03060230407501688,0.029726324663570804,0.09272050930237655,0.06333470689221576
APOA1,0.003433958309744903,0.06560894650042812,0.03755718373532052,-0.0012147885639493341,-0.019500544546471002,-0.02470323501408502,0.08099486222056901,-0.0008554561949105719,-0.026443902621489372,,-0.029853701560607772,-0.03086479153123508
PSEN1,-0.04325081732807894,0.050401481129508076,0.028322563212010085,-0.0837690271656566,-0.022477998689059323,-0.02223080190261997,-0.1585602523436468,-0.022478221807033783,-0.03482459832769338,0.03402954065003417,0.010733277388890449,-0.0017622578514379797
CALM2,0.03225108309850041,0.09598087492094179,0.17380426707243585,0.06818416560805242,0.1506837447032311,0.11328999408888377,0.26132757472247,0.09030931288714314,0.0004212586855756011,-0.002124013420272819,0.13288780160764546,0.15554075842876056
CLEC2B,-0.0551883708015219,0.03493975991148405,0.009003166321355463,-0.06256276794868182,0.058018956337895514,-0.04563021282865934,-0.07990359147838937,-0.026511670304708242,-0.007009884314948593,-0.04848460191030107,-0.02546106124057437,-0.05780843676987205
NTNG1,0.024753261966815585,0.05958123523540722,0.05250828559649077,-0.052485028085086406,-0.024476599323254866,0.027475381102019445,0.11597321741351031,0.05562236423770406,-0.012192739109433571,0.0062556334902903335,-0.0807754254290647,-0.0149671926605225
LRIG1,0.07055937031484079,-0.04025828682537634,-0.058367284191730914,-0.018717510216424413,-0.06652392609928041,-0.031814930260328986,-0.09197909315320064,-0.03215580653450856,0.03266212922957447,0.074701642067554,0.030712766148497515,-0.03819159494128782
CPAMD8,0.020943253575623884,0.06410503569695454,0.09117201003201102,-0.011891485912674186,-0.016611149509654595,-0.007531279089332443,-0.03978471643100907,0.013725328281055625,0.022540098670949197,0.023717699233228244,0.13300903608433684,-0.021692748624433555
GHRL,-0.002292325093549072,-0.030047892010274937,-0.02181654302257779,0.00765355968755858,0.0007442198929692455,-0.013920456899125402,-0.02404750302107188,0.040309006720090614,0.04416847991257829,,0.04102351745540539,
NPY,0.010278349511996248,0.1522152216576166,0.10366357149319307,0.04743814669608357,0.054865113328595526,-0.07063353073286537,0.013141832300492004,0.06600329532222528,-0.003413332113303023,-0.04935540418865324,0.12820831258422333,-0.03695531546791786
MMP2,0.04883070326266777,0.028412166333254395,-0.042873621821057854,-0.03433347063567779,0.009684647520036706,-0.022897695324024993,-0.04361110847696133,-0.061575885309235315,0.02615816328566739,-0.0032770510425253175,-0.020533903523647146,-0.03239723315292614
PPY,-0.03051978931495858,,,,-0.012140047845207832,,,,,,0.01887745846425967,
ALKAL2,0.10155742948704395,,-0.0009998855986167406,-0.013482967186932393,0.010458260491451663,-0.0023373352817312896,-0.07947456726631748,-0.022797895527169997,-0.03381668695000795,,-0.027822635030846032,-0.013136029425384202
CSF1,-0.0505679749163661,-0.06526804912114245,-0.04257410809764622,-0.036058497976695254,-0.04011348104571217,-0.08716909698053392,-0.035471540153018566,-0.05544425166576236,0.047949464900475816,0.024255052054577397,-0.10738339465969353,-0.08614043158162754
SEMA4C,0.034501237639583925,-0.012127941082417503,-0.005538054840706781,-0.0019428704765996866,0.03178358373656621,-0.02490908042031382,-0.0068987018473690995,-0.059218530491390246,0.022945387631537778,-0.0646785779605724,0.12617093955749895,0.05798429962779537
ICAM2,6.907565417135742e-05,0.018342121163515128,0.00044933205783342185,-0.008688604218776291,-0.018417713574413016,-0.009441397817338335,0.009234946169163432,-0.018356185402334288,0.06067632434758783,0.01902962927669359,0.020975518705645863,0.029913129789694872
SYTL3,-0.04133226552808451,-0.033426095098264184,-0.023939136444984452,-0.05285160211306371,-0.04383449366811261,-0.0313603185553636,-0.06685395335444491,-0.011875902905901264,0.014158151249590979,-0.04416756403340777,-0.04160867300754796,
IL1A,-0.013633634428754532,-0.046498721344875996,-0.018351640466376017,-0.03270693440515988,-0.058659869772697416,-0.03923984357222197,-0.07760394737877664,0.008471491099348144,0.004384117407398209,0.053761715757952425,0.029954400135908603,0.02177597514227047
HLA-G,-0.027851224390867235,,-0.02395003740200388,,,,,,,,,
PGF,-0.00816490311977343,-0.0051439585025058005,-0.07036908663354069,-0.04384628857442845,-0.008089240571958154,-0.025170631064110025,0.029399984679130235,0.027622909832032565,0.01621169492250013,-0.04207967615681968,0.04426248972512056,0.033487602921923626
LGALS8,0.027292320362541554,-0.02854583744450644,0.04157652901033246,0.052464392450616223,0.035864945176459065,0.04812891784764066,0.0788510889292043,0.04271375834681875,0.006474762113478953,0.018833824457189494,0.0350649136257973,-0.06332646361003377
DKK3,0.07153525025080024,0.09625725017071314,0.11653439717188306,0.06783842727787671,0.13371637803110745,0.06021910261619645,0.23177133278517043,0.08629892265790104,0.08338607289734873,0.015572876186637823,0.16115947571300432,0.11648285930665041
COL16A1,0.05283172207547811,-0.0153236909071062,0.051132058035949134,-0.031883180421354095,-0.012339548551765393,-0.009041943313466614,-0.004276538633133972,-0.07219116043519291,0.011693298291563516,-0.04758134334808055,0.07165207287993383,-0.025235142221308047
TPH1,-0.020449871981885206,-0.017416368360359584,-0.014932151626890575,-0.014135976613835336,-0.02807738321029465,,,-0.020265307024198827,-0.007816131164908596,,0.02470522550478552,-0.029516899156269222
TNC,-0.10801138546209779,-0.09896348184665833,-0.0845503353422627,-0.06270104804111794,-0.145009794206785,0.002445554766540102,-0.20025600131917184,-0.08515675596554237,0.0033965574989790874,-0.005643564391149162,-0.09226518933823546,0.023469522543384445
TNFSF9,0.06152090157593725,0.16125786776518194,-0.006295015530548716,0.031494919281659664,0.00983885462293442,0.03673136486583545,0.044928669707155214,0.08246959176415708,0.04948375527292237,-0.008944379563712572,0.06005618216421112,0.11528439301289085
C4A,,,,,-0.014391417791405394,,0.09135169836348864,0.019641910181329065,0.051770477819417196,0.17156792450515357,,
CNTN2,0.03994822541653681,0.005338216924913484,0.03973765093673085,-0.07691050219932893,-0.03805575773956471,-0.019203803044556156,-0.22169278432131648,0.020490314368913534,-0.009693935817438059,-0.006113484407762983,0.13511896575308768,-0.09859742077975521
F7,0.05093655194546427,,-0.005799680336728666,-0.011891479000944788,,,,,,,0.08011796761221714,
LUM,0.012182715662403145,-0.049415187377723616,-0.023616617685733757,0.0020636002287632953,-0.028645465721920553,0.003439926640551838,-0.03362707700303712,-0.05019152831247426,0.0440483893391806,0.10497503054961534,-0.022091603652903562,
BTC,-0.018099762629601102,-0.05758201518378537,,,,-0.027442364878032803,-0.01848100488364495,,-0.022407041485878035,,-0.061698535413709295,
APOC1,-0.03211982113936783,0.09173854421254181,-0.1606520143291458,-0.08085126380128847,-0.11208591192245217,-0.07123880587166605,-0.26328154319483055,-0.039942904667909895,0.014941742619653474,-0.04419623324051398,0.002271700409334152,0.03209147343373296
PKM,-0.08381413572775573,-0.08299139838829094,0.05389543174995852,-0.008693488436007712,-0.03614479487954362,0.036441373862163076,0.164141528291105,-0.013698736796264595,-0.01600996695187627,0.0034639048848056305,-0.0874929302723874,0.0955068708487816
TNF,-0.015661559552413485,-0.0376267576609742,-0.07191741136729053,-0.017452220973928963,-0.03283299090525259,-0.02035140033700282,-0.07144243771021035,0.02523930272446943,,,0.08107156102429902,-0.08307583288760188
GNAS,0.013861812977973826,0.13213918109531703,0.10549577871294365,0.08021174565313799,0.040203226166950067,0.09496322076408772,0.2778018607364447,-0.0384740309295576,-0.0010258594077245293,3.618717501762842e-05,0.11871295193777283,0.11681252906065012
BMP8B,0.05284696165264838,-0.049320084798082434,-0.0568371691405797,0.03048770768373014,-0.037378344872661555,0.0730048738808521,-0.06396775821485187,-0.019182422198331547,0.09093885871344018,-0.0315906377580697,0.0019548137190333174,-0.026057043240058503
LIPH,-0.020449866947286614,,,,-0.01160341687135704,,,,,,-0.004355294690157554,
CCL28,-0.005051369304387803,,0.07549335568965053,,-0.017867353100646945,-0.015983168317636697,0.005228327501756295,-0.016071268798109824,-0.018051197396138547,,0.018738304516470385,
PTPN11,-0.08033182885669292,-0.008440220434914257,0.015767702535043063,-0.03356282084262792,-0.003566266578857217,-0.01327738645722022,-0.06466596336811312,-0.03545606691169004,-0.01943259460507444,-0.036625983777606654,0.08430605075631926,0.028420609773876667
ADAM12,-0.0597935710716505,0.013196681653036448,-0.07161384796804049,-0.05327767524946191,-0.0031127560774203097,-0.015446738578317024,-0.030130034096924257,-0.05541121796385042,0.01934659783252788,-0.048137016137428344,0.00660719794130157,
EPO,-0.027477972191654012,-0.01868864721513918,,,-0.012140048375123318,,,-0.0202653100002278,,,,
EDN3,-0.02503716867351578,-0.0005421590857984542,-0.0023438420387479806,-0.021070022785767705,0.011212136203617324,-0.05965903742369228,0.002634567852910941,0.013951554005775423,0.015229744084775107,,-0.013637762383327976,0.09601887830161844
CCL22,,,,,0.023458873603412915,,,,0.1321293512174036,0.07003801437494667,,
CCL2,-0.08841826080250749,-0.15702519161291298,-0.1400749752213424,-0.014651070275716776,-0.07016769707374886,-0.026948598812020014,-0.19884007468588696,-0.0347132580492646,-0.029117865167589702,0.04564989386298404,-0.06343280940670015,-0.030366291969358854
DSCAM,0.020718977656619078,0.03744728527981657,-0.011182143915552228,-0.015512227715709348,0.006025455232411504,0.042385386969851536,0.09612761938888366,-0.026709092829442654,-0.061333403714368136,-0.011850134752220961,0.04783637020307244,0.031611596887268126
GPHA2,-0.022792415824232637,,,,,,,,,,,
ANG,-0.04477968449504867,-0.06162608289582108,-0.07424355636891307,-0.02810680528292578,0.011079679987054515,-0.002702500419121431,-0.059388832244800197,-0.02458595670017445,-0.028727809067344203,0.009578502172112237,0.03754248914230735,
FBLN2,-0.0027480972533385868,0.14321769689496766,-0.06120294503107784,0.020166931398297852,-0.042480354810155725,-0.0019782245116634184,0.011268658377986015,0.08303580785782362,0.044848422495123365,0.10628141365344004,-0.03998043488225001,-0.030197647784377606
VTN,-0.03865737525192384,-0.01884213263355838,0.020498068256545158,-0.020045153967467554,0.03778275295461163,0.005203414268901557,,0.14659295912184844,,,0.04866041617190764,
VEGFA,-0.1370420348955704,-0.11634531471252446,0.0036235925990017524,-0.016656855179853665,-0.059165962152815985,0.017600935483515823,0.013729167922934044,-0.04931891928162918,0.028153386507728934,0.10276830431654432,-0.13962212042382877,-0.037415756324277606
F10,,0.04528190065154131,0.023209349384836396,-0.019335798448492616,0.007029860631461476,-0.03300329467701204,0.015046094594421978,,-0.019386311547523172,-0.030013639416150588,0.048602563279763936,
SERPINA1,-0.006012299309887394,-0.039703853715399876,-0.07786125636844672,-0.0832659004890615,0.007482737625119227,-0.024673124987075225,-0.1656928127167551,-0.02333585873077194,0.04600342425248997,-0.023173770982713303,-0.092965747860315,-0.03499518969737618
VWF,0.047907113976432394,0.08567460728719647,-0.017441291272497973,-0.028301623739264453,-0.08473425545384716,0.004502855288298937,-0.022319676492953893,-7.498304639746144e-05,0.060769697559630534,0.0762327348546667,0.12080724811692854,0.0018204643222181907
GDNF,0.011420696710194857,,-0.05682785754726941,,,,,0.014539322816509482,,,,0.06848945570028354
VASP,-0.02764985621310084,-0.05490212839256159,-0.0557466817957553,-0.06541581752610975,-0.07271318655824288,-0.03354359422412571,-0.046404570831158655,0.007147519424580051,0.020683188473641402,-0.02224730277842048,-0.07749186151837921,0.21689428894716808
ADAM15,-0.025264773657910793,-0.02185730755933866,-0.031990708038967405,-0.1058926210978827,-0.03473766661146045,0.006034852935789284,-0.08801276435556052,-0.025947966552055817,0.03334907622329535,-0.0009264052259606228,-0.003339658482702105,0.01637112852200912
WNT2,-0.01607511349351279,0.07977400588515493,0.0011456213721844565,0.1326853911371867,,-0.002384813752556054,0.013539018711182096,-0.0009593279504080209,,,0.05529421247937469,
CALCB,,-0.02275935300335234,0.01774140310939285,-0.013145071050037573,,,0.00412469669645043,,,,-0.0570363803318535,
OLFM2,0.011514084164183145,0.06416158396062266,0.019570905643235152,0.08899108569602532,-0.04840053597835212,-0.06004225337152295,0.08938821835491999,0.017767495172935497,0.0201908053970539,-0.042918519679231104,-0.030587278258525096,-0.060090848661552246
MFAP2,0.0015284245347925727,0.08283134547793922,-0.06226070947459355,-0.02574215021833072,-0.03188208908911994,-0.021639136993146166,-0.03185732877815296,-0.018190122785716686,0.029904630662559547,,-0.03023805792105763,
HLA-C,-0.014310461106780002,-0.011254000485318593,-0.07735510426535822,-0.09101480961279197,-0.014941400947536716,-0.08085838380627182,-0.2634072696977361,-0.05028793209739623,-0.015597425279194976,0.05745102114127881,0.01089432727603137,-0.001817011495645283
THBS1,-0.05319305617188809,-0.08056862353443182,-0.005951196224332427,-0.022541969819673074,-0.07268477548341833,-0.0001692081572816324,0.006325917586211549,-0.016563475003448336,0.0177871701048912,0.10739737095702521,-0.08992913163495565,0.008735420058473716
HSPA4,0.018361857810355847,-0.032400055265658756,-0.046033278619446505,-0.0003663003549618671,0.0030331180373032213,-0.0077810585274932596,0.12949980079852516,-0.030244851520370084,-0.004955002379375522,-0.0298731832827456,-0.010360507689640986,0.018115359670039886
LMAN1,-0.05260121018430903,-0.03523061257348801,-0.03289275345328164,-0.07459462984001754,-0.03233531021709941,-0.031779505290825356,-0.04321000789582924,-0.04628951829857738,-0.09571570702301004,0.0019629052484468014,0.0002628687305079126,-0.05048620037343938
LYPD3,-0.031197070835415945,-0.018842134254765806,-0.009237646306648771,-0.020391732294422756,-0.01699704420819377,-0.007759873836241168,-0.007195937044391506,,,,-0.013966436330748786,
APOE,0.01222002962476542,-0.041609591508134654,-0.08774732489183878,-0.037027805043528025,-0.03398136745751462,-0.049543787581457895,-0.26902638319858835,0.005135821304983823,-0.032998901988383005,-0.034680326695900106,0.03395732760091962,-0.04513871058883379
SOSTDC1,0.06582980125193993,0.24478259150628198,0.026753869988630653,0.009625566490629395,0.05848874968874644,0.0458969158774857,0.16098343909096902,-0.019163869132530664,,,0.07447301104722741,-0.03151922543873098
ANXA1,-0.11809309398207626,-0.11229423049871642,-0.06501133416923566,-0.0950710794852601,-0.03638272877044331,-0.0872367479382435,-0.14915568313116256,-0.0460674438489679,0.054982029497857236,-0.022316469637869374,-0.07657491926263017,-0.003341905676531035
WNT2B,-0.024135547893315776,0.06640717432348842,0.016799141879739007,-0.014832052340480236,-0.021820242028597687,0.006891304946754653,0.12779305249950218,0.010310485244496941,-0.035792986371994184,0.20383874945720987,0.03291681616411723,0.11043821260963366
AMH,-0.028595864024944215,-0.00810613840564498,-0.03381258266029153,0.0036940178922653054,-0.01749926516059058,-0.01797726472246753,,-0.0037486658054650527,0.29171610379380947,,0.046556486671741344,
GDF10,-0.023668568372367704,0.1046522409750561,0.018607451543912645,0.051766086001650724,0.03490528640234153,0.0847724110856621,0.1062618413248777,0.07791844658665303,0.02360479260567941,-0.0050002240498143715,0.13491719578291966,-0.05243930789369816
EFNB3,0.022945029087149377,0.08262255234432293,0.1296968662998379,0.08797865217215953,0.05614844191294465,0.06672839333429896,0.1906945947651651,0.053009032210669535,0.009214344125384731,0.048822826082406075,0.10250483806233486,0.09507011851590239
LTB,0.033606514093666974,-0.026838024243100778,-0.00677325309932926,-0.021511972020941055,-0.007610010299513719,-0.036076245960060205,-0.034945706180915706,0.007984109716275589,0.08435283778650474,,0.045893337968755776,-0.03694768818919974
ANGPT2,0.007011207912992598,-0.018287977400201008,-0.07178848142571381,-0.06139779898040307,-0.07399787356210594,0.009912160350044738,-0.12137684101355022,-0.027127571242239697,0.04417872159716879,0.12851617865274523,0.02035772357664229,-0.037784771662471024
NRTN,,,,,,,,,2.9949922028044343e-07,,,-0.043767436000474086
ADAM17,0.0022118810392763467,-0.053783677531665006,-0.025966703814839263,-0.09288546498470149,-0.01852565620318511,0.016975440603710777,0.0012246218523296823,-0.07940938761374296,0.037237986388459834,-0.04293047414438389,-0.10044167858592422,-0.06430781068396905
LRPAP1,0.029764822402484774,-0.03845007044151013,0.03758221673375513,0.07119828055082555,0.0012185860880806066,0.0653194634571628,0.019516831120365615,0.030350152061167927,-0.008991671876934648,0.019415180844009516,0.08150069739746013,0.1312148976094509
NID1,-0.022391979308441605,0.009361730121977625,-0.04145570833403943,-0.02753745923235058,0.020792574361930227,0.029990808116411492,0.02855824774958413,-0.024213275332538933,0.01940186245710798,0.033137975853718825,0.01011131576128691,0.08261721888844357
MST1,-0.02936657970604116,-0.039937121789509825,-0.020449145771255176,-0.004790639810748165,0.029480774493219297,0.03208142739328536,-0.0633566037290071,0.03273481395457174,-0.020006612624232867,-0.03228540904207904,-0.009367743724160164,0.024908767303164405
IL13,,,,-0.013315033193696939,,,,0.004044577901868667,,,,
DCN,0.0005555203207982415,0.015592793592058885,-0.06024602903558603,-0.05341492459076918,-0.07276298413359655,-0.07155075846702776,-0.013066380120041536,0.02559354905823236,0.07911343368142561,-0.0060291305841483804,-0.05511172747324397,0.06549062717803891
IGFL2,,,,,0.004863621027621406,,,,,,,-0.03637955729267005
COL7A1,0.009771994301712387,-0.023888955651644356,-0.006345450891310149,-0.007984914639862955,-0.03064675227713414,0.005792784669735018,-0.030511750660266457,0.01018616247315795,-0.04766522849985884,-0.01789572462377866,0.007853901359968135,-0.05860401306662772
CALR,-0.024574803523667112,-0.04949846864462547,-0.08403042823474023,-0.06425629688166491,-0.1258139413582945,-0.04318748879202694,-0.08920233668539235,-0.07748078566208691,0.02688464871817977,-0.05943960185430695,-0.06952630867663298,0.06555409667693501
PIGA,0.03740488997074709,0.03369715541054737,0.042946258118445546,-0.05491255885632205,0.048142288215856956,-0.0038980762652135914,0.024990646461193904,-0.04398141729071865,0.03060419410078336,0.06342593850890907,-0.06748344392585111,0.02044865451062126
