,UKF259,UKF334,ZH1007nec,ZH8811Bbulk,ZH881T1
MEPE,0.016781707180280103,-0.02547907239882461,,-0.027505070287888154,-0.006278415023979442
SERPINE1,-0.0347452203032925,0.04098099103545276,0.03257302405695251,0.02535838815355442,-0.01151323423806537
RSPO2,0.029547023801799386,-0.030127249158160965,,0.006134991245308101,-0.03041757151585222
SHBG,-0.021324393067094487,-0.011082991449324108,0.03477959476021065,0.12662866682867424,-0.02123313276169863
LGALS3BP,-0.01829360723482765,-0.0028368212295732972,-0.08603994260070953,-0.01131624776248768,0.07093488311330526
LAMB1,0.03148614649437265,0.009811569104610639,-0.1177899166748992,0.02449045536990894,0.011101223517301698
SPTBN2,0.014821786015147411,-0.05682821222797215,0.04204729487804402,-0.03604528227504773,-0.015931888006273993
COL1A2,0.02967488672323609,-0.0021890699574899177,-0.09944680611239991,-0.017372547385587814,-0.007617306189735302
CEACAM16,,0.08370138094685885,-0.03507927288955417,,
WNT11,-0.0016048193370832877,,,-0.040267055665376236,0.00844018123767749
LGALS1,-0.051591904444351175,0.028125137378672463,0.12080718034775585,0.05134943583988003,-0.018476745298894356
BCAN,0.008729861463547307,-0.021477244280926528,-0.043514709274888035,-0.027747421043816,-0.022625654832478876
ANOS1,-0.011717723605780439,0.028781794567690446,-0.040845984269118986,-0.009771944048756255,0.02112457720698237
EDA,-0.012941717819188332,-0.024210295301617266,-0.06171094282279699,-0.029758890368432232,-0.017108584180609124
FGF22,,-0.02514579296602815,,0.07189613373768106,-0.022461198764951812
SHANK1,-0.021717318947813733,-0.015503241786508727,,0.012692643664829813,-0.015309031793394457
NPVF,,,,-0.016484286091269215,
TGFB1,-0.004913284790062919,0.003728679502679064,-0.09390921144206714,-0.02513840082516128,0.01858703626102055
MSTN,0.010429128468001989,0.013217531006761176,0.007582298076330101,-0.033901276312458324,-0.0060580536678210865
WNT4,,-0.015375176108529343,,-0.017190208879911007,-0.00043948895856081783
TNFSF4,-0.00013662399361347673,-0.022975040183828295,-0.09018475657826479,0.013291457373296338,-0.04016947279684314
NTN1,0.016483181417947593,0.08339910027404246,-0.01717784437295083,-0.015907534480294545,0.04114464771973917
CXCL12,0.006327145919236911,-0.03260648896832982,0.011446574433230883,-0.050488138352062506,-0.033595167243641255
GNRH1,-0.007518757582084887,-0.0209258028077686,0.06600218349586236,-0.014400801888455186,-0.021106900098637176
FGF8,,,,-0.02275307546642329,-0.026992683492926994
RIMS1,-0.02998995610144716,-0.0404837345518467,,-0.008747251503026942,-0.025817316536500778
FGF14,0.02873685603086758,-0.031810997259432976,-0.07442468340739035,-0.01498930139174488,-0.009243635262085844
IGF1,0.007831934073822523,-0.024553817412896455,0.03548664813280644,0.007551064719046054,0.025269631548115658
TNFSF10,-0.01387550825887765,-0.03034540782511132,-0.025071789565253664,-0.05312199075417878,-0.026474889256180068
GDF5,,-0.011256680899672269,,-0.012091443874676864,0.07711675850647406
CHAD,,,,0.004287270816075231,0.033135709400249944
RGMA,0.0207174653395317,0.025435844175478475,-0.11807857020392344,-0.03781607654522361,0.010846620349142768
WNT16,-0.005987212049012876,,,,-0.013340808117840162
CX3CL1,-0.002467520750617148,0.005798960339885136,-0.016223566877166144,0.034768454492667945,-0.022522912558848824
FGF1,-0.007227107620829069,-0.07109392714522254,-0.04384599826433095,-0.04144381532908163,-0.0014344778077414076
ALOX5AP,-0.006487143026088962,0.009094263121039456,-0.05312352044934685,0.04277253979737918,0.018375042351831034
IL1RN,-0.026512592009602806,-0.012089327314979522,-0.0008742808807030618,0.00922813128169775,0.017621016009551283
PCSK9,,,,-0.017477897624791804,-0.012949338306800253
NPW,-0.01492940824655336,0.1638946838134617,-0.041815341983563556,0.056302344290569115,0.031107578390587854
CXCL9,0.024137904946412683,,,,
ANGPTL4,0.06315840867417648,0.12357302045813391,0.024025847095921846,0.053315097054045246,-0.01083458695022601
UCN2,-0.010351963102314175,,0.09120436664401764,-0.017194502471414033,-0.014632687876680357
OBP2A,,,0.04964142097895857,,
COL4A3,0.04261645903298275,-0.01524611467552659,,-0.013830617001227365,-0.020465473751101863
NRG3,0.05955551134378247,-0.04090372976549476,,0.055232199299282594,0.028129549334088472
IL23A,-0.01628668252792736,0.017204378851317752,-0.03480254174318982,0.07126849799814841,
COLQ,-0.020633463968425005,0.01848870300684055,-0.0325815759269935,0.039888448189451975,0.023487491231659604
SCGB1A1,,,,-0.021979973932758235,0.009561773379020866
TNFSF12,0.0063306414667425774,0.001332841095372695,0.0013572540804007553,-0.00573921251478538,-0.046056942506302496
DKK2,0.017061282139843863,,,,0.02607163629274911
FYN,0.024712950678524415,-0.04374767216552331,0.0024713382549413567,-0.0027957736070703017,-0.012485636046640039
ACE,-0.016598277585049687,-0.04120226868851656,-0.09281853494832461,0.0014230051801322429,-0.02674054127417865
IL18,-0.015389063763246443,0.0038201678845534394,-0.11194577126716802,0.024299406790769345,0.022303876745738523
PPBP,,,,-0.02068985546646125,
CCL27,0.06085198942907244,0.04305408141640967,-0.004449312657616519,-0.013992410153821012,-0.03527641126247695
SERPING1,0.015244458709073056,0.0031749319294689447,-0.07072866559850247,-0.06610007856480521,0.03168354351841305
AZGP1,-0.040738000627935964,0.07315223673681771,0.02044987715141334,0.05276729514804279,0.04589154512767441
INHA,-0.006867382994188658,0.02200510057811206,-0.017756245286466098,-0.03255417780378209,0.05158250235383556
SEMA3G,0.010889814218516187,-0.017204291515075437,-0.06122232786566664,,-0.021483634612296566
OXT,,,,,-0.0125462537589673
COL6A1,0.0034495901100480625,0.07069096782409495,-0.04412419518314496,-0.015788873089465614,0.007033574911416725
FGF17,0.011899781390166224,-0.016006085021645796,,-0.03543258122649559,0.05445932030688272
TNFSF8,-0.013205444814214526,,-0.05771790628021466,-0.019145630816088603,-0.013340809878690883
FGF20,0.011959312155589805,-0.014719442481737847,,0.025618081458051476,0.0022856933092122987
ICAM3,-0.02785664130757751,-0.0012467078394476777,0.0728340289199769,0.005814821865924666,0.05069176339743282
LAMA4,-0.007010466921556037,-0.011418339644256292,-0.0531694394287804,-0.03217223275612257,0.03511248237953108
DLL4,0.010146129873055604,0.06293511287046707,-0.06851680401647711,-0.0424333970225138,0.014249011931116481
SEMA3A,0.02633023048835089,-0.02395001602860426,-0.040101146889711635,-0.015802074562341957,-0.025809290252962993
RLN2,-0.013326839042059094,-0.011596590039276385,0.017214008374362877,,-0.014632686263117816
C5,-0.006030839478024997,-0.023540429581322332,-0.05383828193016691,0.023949751619972957,-0.022342475350887965
EDN2,,0.05301877449986456,,,
C1QA,0.02493723511540445,0.04297726323466714,-0.20059724929499162,-0.05294484888914022,0.032495546791966076
UTS2B,-0.013326838965494869,,,,
COL9A3,0.023756680849813114,-0.007156763576032116,-0.10967981082583642,0.1256696816461274,0.07192062116808032
DLK1,0.04688286885156636,,0.09264806775178108,,
HGF,-0.0005250359936336117,0.0009630662545284851,0.019793152332580465,0.01838238879882058,-0.02635377609544307
P4HB,-0.010469205800690202,0.04001665494188955,-0.1502175828302485,-0.010688923714654004,-0.02904724741445184
ADCYAP1,0.01787441118952621,-0.017087904001596824,,-0.00972855605573484,-0.04524949608264686
GREM1,0.08920755371007794,-0.03939230655469712,-0.01409790544500204,0.011148067171758048,0.03880359336521069
EGF,0.010573293827983143,-0.005449715219721363,-0.061369048651764374,-0.016687427902198692,-0.018423196944656075
VEGFB,0.020511335573475925,0.049012087993369716,-0.0046196208296930925,0.04861561697766617,0.005992029871729154
FARP2,-0.023632891680459536,0.048995438133621796,-0.04214285691317382,-0.0405358409946263,0.01707428008124612
IHH,,,,0.059435382673297225,-0.014454813840701625
LAMA2,0.02290283286219707,-0.01785985287819434,-0.07831551053438388,0.03256938861569862,-0.03944581060105076
SERPINC1,,,,-0.016687429229720375,0.06459785727460882
NRG1,-0.010299095622274827,-0.00884521807096244,-0.06243397541363683,0.0226221026465501,0.00887569238272388
SPINK1,-0.02637966237133637,-0.011596590039276385,,0.02753255928980464,-0.017546670883804395
EFEMP2,0.005187608942030898,0.04861280674454293,0.025531423114888645,0.047058023867729594,0.0561281564959019
SELPLG,-0.007856855933042339,0.008254729701375196,-0.011951314275187143,-0.011929814371472372,0.023993516143074555
GDF6,0.02394038458269424,,,0.04673044489601756,0.011972394218540964
HLA-E,-5.815664311909262e-05,0.006239985196635739,-0.11758100430469964,-0.013731310863621714,0.03330829973640869
PTN,-0.01954061578702075,0.027609359986163193,-0.09050783638773954,0.035698746716352106,-0.021183536225046894
CD274,0.012473917669015153,-0.019084986299380133,-0.058788444017251806,0.07255718601116078,-0.03651987091691112
FGF10,,,0.02183654681337543,,
CD14,-0.012827306789809935,0.03201767021843627,-0.2100550928673836,-0.06435031048955522,0.016173434865945305
SFTPD,,-0.019607517845006656,-0.05593850056091267,0.05440703661006372,0.014766017889486114
SLIT1,-0.00690403635537149,-0.03879236236577243,0.057996178588996555,0.004844170725616322,-0.016954203447457617
CNTF,-0.010504577233562568,-0.01346487855548201,,,0.08607405280968929
BST1,-0.026384399546833536,-0.015966281771821033,-0.018675508397625277,0.0539653833222055,-0.014055940373106316
AGTRAP,-0.019395976498509927,-0.03845117145647189,0.013513276250701391,0.049688575250170106,0.035061557460971136
LAMC1,0.04106204482269141,0.0073018664482538105,-0.06152197827393796,0.02673403614302293,0.056640400065477554
COL6A3,0.03525203483790821,-0.0001866481062785591,0.04659045626442204,0.006589179594745278,-0.0041832306914581265
FN1,0.05478656752284952,0.0034143120404775003,-0.11860524940407596,0.008353840441074897,-0.0233152748298022
MIF,0.019474904122737058,0.04282234767238394,0.09667762601887336,0.09820979868375503,0.009808002021135697
JAG1,0.02957400868321159,0.002425825937598371,-0.023462058057555593,-0.01595645052468851,-0.008594275550885324
NID2,0.04816652218520112,0.030060573844269245,-0.0005958286185374351,0.034680947831186436,-0.036176951317871076
EFNB1,0.004091162985242497,-0.014551432402192966,-0.06410321956923544,0.07376294469398369,-0.0015336020524058035
COL4A2,0.03534578070933407,-0.012227660574944376,-0.04732430649534235,-0.0014129719805074745,0.04498999686966385
SPP1,0.0023286715724848256,0.06056116833859576,-0.09449144699314878,0.012380688797013935,0.06113308995141253
PODXL2,0.0386387207058434,0.004811757766146824,-0.06345739739481997,0.0005379654785016954,0.020216073799878095
FGF9,-0.007209774012840175,-0.025145783125649187,,0.029675136406171247,0.019702407300617366
ITIH2,-0.014034520703269064,-0.018872408590554564,,0.055570020001537025,-0.04128106643620482
ADAM10,0.007260656958421162,-0.013336608805576853,-0.1160266360866286,-0.025863524069726977,-0.021816613542324698
CFH,0.02676352869786127,-0.014289602883905555,-0.032278070456804614,0.030107029711568367,-0.012960323553396477
COL4A5,0.016917014930545354,-0.05491120210601029,-0.025956234335454385,0.04462240954664676,0.005941939856902416
LTBP3,-0.0071942062221011915,0.004074638360160664,-0.019685538044430247,-0.02267914966778048,-0.02499725219058098
GNB3,-0.024511099602812794,0.05829401770064732,0.01447799061911356,0.008818208536072633,-0.04944746750112937
COL6A2,0.0024383519828855564,-0.053923891912952146,0.03621161193077884,0.02010000098052254,0.026872053258813585
PLG,,0.07196264677993341,,,
GDF9,0.006695418348372864,0.0565346072925368,-0.04551627767177332,0.10600386603070557,0.017024610791562055
NCAM1,0.007895130334787157,0.047024829306657,0.03990999298095633,-0.022058571163364033,-0.008792550929355544
APOC2,0.06988015215680596,-0.021864431416799158,0.008322847234250641,0.03466095794673936,0.058242022253448884
BST2,-0.007387920416504607,0.006803279122997121,-0.05858004078404098,-0.047182781130128984,0.0014330288745704964
COL5A1,0.07943285640390067,-0.01275294531697722,-0.05705257842815078,-0.018633325778324966,0.004206759357738253
CALM3,0.044192257523840664,-0.07094050071648278,0.011743266744875212,0.027791892355090504,-0.061975304861472576
THBS2,-0.03260280996413522,0.0011986141431471885,-0.08036345389584859,0.020537959468967415,0.010902044205562131
SERPINE2,-0.05306898534558936,-0.03256333567020322,-0.05119684470204188,0.021620311286512067,0.025638211056119766
EFNB2,-0.0016089663257925556,0.029742781126350773,-0.0692197297891796,-0.02298217012535117,-0.022632488488704798
PROK1,0.03673552645969593,,,0.025681886281306795,-0.013721649628878067
MMP9,0.06599491311008326,-0.004829937746458112,0.02757567397369261,0.03161059989194357,-0.043181409168922436
NPPA,0.014386592132971148,0.023309246861001456,0.003361419708337937,0.0872439859935746,0.09476857552550637
C4B,-0.01792013000371727,0.03026037917392987,-0.002535577201249705,,0.0051741720648021015
NTNG2,-0.03364603508578892,0.06471607334130264,-0.014780664608716644,0.02733421056460247,-0.02618918609419078
LAMA1,0.000723270618184615,0.03737403905009572,,0.054203672215664425,0.032895787787590614
UCN,0.004412462960192895,0.044535538289082216,-0.05286639204122524,-0.03849636314705958,0.003333922666698555
ARTN,0.015379802535834002,-0.013464879491913103,,0.07145546497868512,0.002722652405652321
PDGFD,-0.007127811809020118,-0.04128332808158783,-0.09944415887985333,0.038266206172113376,0.02097475658750462
EDN1,0.0012775381348077237,0.005278215265935836,-0.09834867584365833,0.0904941070288516,0.053434065552807324
ARPC5,-0.041441759251949276,0.018477468327258814,-0.07979964017989469,0.006932187367293189,-0.040060328545281146
GSTO1,0.018007574395592058,-0.03508923819874819,-0.03630437430648225,0.06558922067747976,0.03800624776332038
PROK2,,,,0.08781829975341306,
SYK,0.04625901358516247,0.022265530657042943,-0.06895951518607897,0.018733476118118268,0.02202413685052301
ST6GAL1,-0.0058581023525503895,-0.06053902040174668,-0.10383747065082678,-0.042111683926562914,0.035935713614112026
WNT3,-0.03823393325836324,0.023272300689038298,0.08159020585929169,0.06518929524435127,0.03749057372915705
HSP90B1,0.01733850761530902,0.0812418455706749,-0.15514625553567232,-0.04700989322220291,-0.01200769846804435
ZP3,-0.035172464154843236,0.0007578991133584353,-0.03133141364645737,-0.02658631316443411,0.039029710628144906
NRG2,-0.03029129283755657,-0.036454109510422356,0.1371252169524965,0.01476342690816154,-0.019379825314934675
MELTF,0.007727456023829308,-0.017409998550765127,-0.11205663336803505,0.02221737381168751,-0.01069820111132468
NLGN1,0.010521676011305074,-0.0053424752259188775,-0.06489044455172753,0.013193948188998744,0.04232187490319226
SLIT3,-0.02460088568902789,-0.03969718762946698,0.028580354958550696,0.004376035917193303,0.02834815530146561
CCL8,0.01629032995738091,0.06758946276133004,-0.024735261343085218,-0.031304211096900854,-0.029566752532909614
S100A4,-0.002068162472864456,-0.015996534693186227,0.008830419491490011,0.030746670775673605,-0.053697196342731277
TNFSF13B,-0.01849430205556509,0.00046820476423519683,-0.04013366560997064,0.0004273527608133008,0.06957019926280933
HSPG2,0.029006528803668642,-0.025019937335254195,-0.1288915582444679,0.013080752212649567,-0.025604224043527402
FAM3C,0.033109504286819615,-0.02613652219965404,-0.05440615450204561,-0.04710402169421754,0.00941332356053417
FLT3LG,0.022071158760138147,0.038827019282568515,-0.0004589270059702394,0.06995089872663246,0.005443254595093679
A2M,0.0355029499305451,-0.005517840206197415,-0.13735444654607692,0.0033401749067678136,0.04033412682072862
VCL,-0.004162578429369735,0.005622286900323157,0.0013868780808486286,0.03361906740976735,1.834676853299846e-05
FGF2,0.007266816769643768,0.02898312162474085,0.026620591669493834,0.08328874474327941,0.05165097291502683
AGRP,-0.0212450677762397,,0.07756392535932839,-0.014305272025527747,0.09244953782294676
CNTN3,-0.0014310740986378224,-0.028793075945631078,,0.015205856252686825,0.021025285411317787
RNASE2,-0.044309381153127804,0.07940734334460936,-0.010618628683202506,-0.03092757316913607,0.03073747677695869
ADM2,0.02081309135487324,,,,-0.017989801217063377
GAL,0.02428698935531958,-0.01777587846775441,-0.04477897235216818,-0.03124402497634721,-0.01813530988276346
CXCL6,,,,0.05425718695816184,0.016195825103142963
PDGFC,-0.013276265515938574,0.07043322451476464,-0.06738578180037735,0.05339046499921235,-0.024953363398320667
COL8A2,-0.029459983526165735,0.04357493317559268,0.09342077134489435,0.0921381867195324,0.026929646274450124
SPON2,0.03673024646969363,-0.0243555848123224,-0.068069335443582,-0.007028653238969183,-0.016793208567216035
LCN2,-0.01577731014555659,,,0.08108035691821781,
SEMA3D,-0.024811276046992237,-0.013609604328544004,,,
BMP6,-0.011237793616503539,,,-0.022600325439403678,0.0032615915764641562
TIMP2,0.01958284268992989,-0.011981185284918842,0.01613273646504489,-0.014537356947134214,0.04575438949296314
EFNA1,-0.04928574438126728,0.03183426317423034,-0.13815490175426193,0.06598218501309835,0.0025444751968861324
S100A12,-0.012959456087696013,,,,
TFPI,0.0432258049231155,-0.0024136040884369827,0.043704839448606696,0.07310405808219482,0.04577172115503005
GPC3,0.0021878827737361376,,,0.008409423961473324,-0.015375952125714628
NMU,,-0.02637824871711271,0.04834698893516329,0.020682487681585145,-0.0004979636098598312
SCGB3A2,,0.05596236702017102,,0.039273198768343245,0.040096524888385665
LAMB3,0.0045939908757448664,-0.00831541671104767,-0.031346987435989154,-0.000593372176738923,-0.040763215292523226
LGALS9,-0.0542438930321965,0.024696383546708053,-0.062088015488799324,0.038052777524263455,0.022198612804818864
VIM,0.003855648997720544,0.0944159088435131,0.13594078254599348,0.05127013435136528,0.009483973740912964
PLAU,-0.011344617819463864,-0.008246665028835549,-0.1486797421008782,-0.06495178064713769,-0.008868428867212072
TGFB3,0.03090438087248452,0.043413061374828046,-0.06026087051212116,0.07006376905971998,0.01111318928212068
APLN,0.02186073801463437,0.09961403026861788,-0.10778395264947413,0.05048448543985836,0.029764079746526676
SHANK2,-0.017238055383155333,0.02835956692200397,0.12720965136097462,-0.010457714617575739,0.056855623580134095
LTF,-0.03260463562809603,0.008513880178759013,-0.07706761621158462,0.058883120599594406,0.04913498205663148
PYY,,-0.011256682601454697,,0.020833720149001547,
PENK,-0.0063456128975865785,-0.02011813319306515,,,-0.018987082579823743
CTF1,0.056836805255487406,0.011844324683801784,0.014228072548511642,-0.03229528043374742,0.03534230116226129
COL3A1,0.025300574157980895,-0.05968628995117976,-0.09327972730345332,-0.04699401337883223,-0.0017127006753128958
S100A10,-0.032916485928146416,0.04330892245595465,0.06196778034957893,0.04060018433727863,-0.03476678162997156
FGF13,-0.012460370248367799,-0.045042375364018325,,0.0014902077963176265,0.010578576312153972
SEMA4A,0.0091611824820312,-0.04209092189627452,0.006898225852141502,0.004484048147940204,0.06587152621348713
EFNA4,0.0020817943267976793,-0.05267746534792208,0.09089171622221023,0.030175232224812214,0.026948172093150802
HSPA8,-0.01370715885192287,-0.05913964602666838,-0.11661058332703418,-0.022942737605492574,-0.0304703607198108
NPB,0.0667830066256106,-0.025396086128751372,0.04914460997507938,0.040613328005941,-0.01459073630674396
ULBP1,-0.019258204605282464,-0.012563674624253746,0.09021251267655116,-0.01747789895686255,-0.024868840900193624
SEMA3E,-0.0038983306931165544,-0.024296543330041786,-0.07784195972665665,0.012652941102241548,-0.024106251430593254
FGF3,,,,0.0024813483241368944,-0.014876403163805127
ADAM9,0.03222645080628406,0.061749546525789116,-0.01650449591345725,0.031694412752901926,0.04099893185244856
ASIP,-0.010351963175325812,-0.01612955196695333,0.08830526299535756,0.10397021565141593,-0.03304837749800025
IBSP,-0.03403045424919038,0.0187496885306671,-0.10994106703623496,-0.018419495660367914,-0.00714687695207587
MMP12,,,,,0.042812480719195724
FAT4,-0.0250895971977215,-0.010220307533379368,-0.036410597339397985,-0.018489579125878126,-0.0544737711728472
MDK,-0.04882949449740392,6.496407756077524e-05,-0.015448410989032326,0.07652096295256693,-0.005882419040223007
BMP5,-0.016976415881903704,,,-7.53051450307407e-05,-0.042216671700349345
CAMP,-0.005486360888826469,,,-0.0408456559586765,-5.969297018782825e-06
HSPA1A,-0.04358781151127428,-0.04275741908479345,0.031009594432264528,0.01381913304674183,0.021122680362060293
SOST,,0.028317786525204176,,,
SEMA3F,-0.017628177955118854,-0.03945338641607101,-0.05340130896187799,0.03609881855721792,0.01012880200095268
ARF6,-0.001781630754646037,-0.022460545577458867,-0.054985234561112525,-0.004878286030532681,0.03635734004751982
IL6,-0.04028471034660014,0.005210640699274437,-0.0559385191356072,-0.0020966650790328807,0.14478604349189017
CALM1,0.03444473516882494,-0.08491958033526553,-0.05272209321475959,-0.06097248366359739,-0.05661351651855042
VIP,-0.0175481013247307,0.03667906694548135,,,
NMB,0.014968873616390864,0.027375395395394138,-0.01263243779070987,0.09398398852317799,0.04395510578980768
CCL26,0.05048375566189123,-0.017775882723531998,0.05937782256880059,-0.021860217443503773,0.0906521171402353
FBLN1,-0.006989384549550931,-0.04203650040186412,0.0019016914520948887,-0.0015237675472865157,0.01673039941339567
SAA1,0.021919303932326457,,-0.06235129747651777,-0.028743253482701275,0.002287985777686818
MICB,-0.008585819159354465,-0.01635753239052859,0.09065796808579155,-0.021318646862049293,0.0136856467500872
MMP13,,-0.010727531569467486,,,
F13A1,-0.03724623695619839,0.03452587678893683,-0.01932788899986648,-0.02796028225061848,0.017129662409407765
CXCL11,0.011306919074654895,-0.013170940642631282,0.0765390041173283,,
COL5A2,-0.030259405885268,0.019808879532678205,0.014774363366568533,-0.009641560864966354,0.017440375002653063
EFNA5,-0.025365485667332505,0.018784608716437185,0.09582712108802197,0.009578449832974997,0.00028652999268371165
AREG,-0.02577491567875634,,,0.08959367127462886,0.022826358851718194
EDIL3,0.030884219751707135,-0.07093735584058383,-0.027246516020054647,0.014305588879261363,0.0002111143769637316
CD86,-0.03831887064415447,0.038834397947132594,-0.0050416820700883115,0.05993655172080818,0.007681789772359819
AHSG,,,0.0533589434840356,0.07666795471003128,
WNT9B,-0.01019715315864582,,,,
HRAS,0.002022254658996368,-0.013406825709279658,0.06078399602275808,0.004588092590950143,-0.004100772437965099
C1QTNF5,,,-0.0605909259624135,-0.024726040877123535,-0.01566004058787329
RLN1,,,0.05385500890744158,-0.01932275405257377,
COL4A1,0.007843862831718992,-0.009839611686058868,-0.06781990041558089,0.02291661201969484,0.021477407599529205
CCL3,-0.03502156851273974,0.008908694766960486,-0.11302244406103332,0.013908970259237617,-0.046077609732265455
BGN,0.025086281308616926,-0.025458709116465063,-0.1269323473779047,-0.001963449657314431,0.026740722356060533
RETN,0.03386314613271607,,0.001079268078791895,0.059582394613482706,-0.016784397634318646
S100A9,0.0061227586707967765,0.04252991187031742,0.008259782036679934,0.01364629814752831,0.04602943110605817
HCRT,-0.004138095864942573,0.028971738699241915,0.10012201361472305,2.946135387863805e-05,-0.014244295558729098
FADD,0.026714469954225797,0.0007311080083946148,-0.08260545151145803,0.021844205726300282,0.005394037313083792
ACTR2,0.01972228651947324,-0.027670383920934218,-0.041994507606219,-0.07866808463984315,-0.025719560299008872
BMP2,0.022804976987495115,0.02619172880320841,0.028538866175047115,0.012497132878311992,-0.0045295833744363355
PDYN,0.06301539968338896,-0.023950017039087574,,-0.020016898929898646,0.011217941504383662
CD55,-0.028784771047568394,0.013887291481711151,-0.051048194863568555,0.04395682713658533,0.041123502626978656
OSTN,0.034933715831001196,,,,
PDX1,,,,0.041788660108465735,-0.004437945573982166
CD6,0.04996738353178195,-0.014174661627758715,-0.02410209578612538,,-0.01870705544577284
IL16,-0.00312495057108304,0.019083447167837768,0.06727176365396706,0.0035903160899689378,0.008857486456723896
LAMA5,0.056795223185647656,0.07702095049789015,-0.03455248698347853,0.050124771084915566,0.016669005141014766
RGMB,0.01893332444671409,0.026134601361724182,0.09725258990612623,-0.03784663537859576,-0.04927320076980012
INSL5,-0.01745398869365254,,,,
IL12A,-0.014839546776026504,-0.019295490483749327,-0.021329550474072662,-0.034010727849287214,-0.01532475403946191
S100A8,0.014554941112785644,0.0353849037627418,0.052027637003324294,-0.00801138881153318,0.0008413769127023973
TAC3,0.07500309016479054,-0.030634503980181683,,-0.0023308221072372492,0.03759261530764329
TAC4,-0.0196864011348225,,,,
MFAP5,,,,-0.0032590705761152755,0.006537266667125727
CXCL16,-0.011157703451338577,0.044646814974565,0.04261708717461585,0.06715460470457821,0.04440021835833326
AGRN,0.04839399156088199,-0.022165904743397927,-0.09657657078752128,-0.0418268916758326,-0.0116601437267268
COL4A6,-0.013918909599916759,-0.011596590039276385,0.021357083607653114,0.017108132695625004,-0.01601525428081248
FST,0.01796255840120258,,-0.04549854336327836,-0.04632200461019858,0.021185980399445612
MEGF10,-0.022839800298724594,0.07850051019649042,-0.07414548263993183,0.04279289997529024,-0.003074188049756483
C1QB,0.07846378973254947,0.025994860349776987,-0.16309521723621526,-0.05740247455998391,0.050273682689386014
HLA-B,0.010443007682005677,0.07555852406328009,0.06397920491332426,0.043072262561162,0.03288087507921998
PDGFA,0.0003811717392047357,-0.003770381034869244,-0.014146208721346098,-0.03566209239144744,-0.0035192754658057517
LAMA3,0.03913543759142713,0.03595140976125299,,-0.015212282328087976,-0.01549324277672949
DKK1,,,0.09004205486656046,0.07773805995552417,0.03764099678597106
INHBA,-0.02263682838759688,-0.022703126405210258,-0.02927422934100543,0.04620963026071961,-0.001158288261365628
IL7,-0.016879443314437633,-0.013752911612244727,,-0.029023549148262415,-0.0259486694204753
FABP5,0.00543290425674184,0.05025794489938198,-0.14728707270383415,-0.05939524996998865,-0.026668006007012145
CCL4,-0.01076965136963518,-0.024971667263907267,-0.10998964246249386,0.09362524252151758,0.009833292745645678
FBN1,0.024925239956189123,-0.040250996770902825,0.018039155741198264,0.016431669029256923,-0.01954247576091552
TCTN1,0.027041489832936336,0.058437910995296154,0.03217401109710511,-0.015499961459647948,-0.03761504137010463
NCR3LG1,,,,0.01221277968408799,-0.031158849413925223
BMP7,0.009771146440223675,0.02885763954638073,-0.019028198545053374,0.03872980097825582,0.10252419524325694
NLGN2,0.04628911308329036,0.0178277392227819,0.00754488662572101,0.000780873709245272,0.012478886224983242
CCL25,0.05090633746836462,0.023234353610929633,0.02181876324208865,0.030421964432470913,-0.006918081019509325
NPNT,0.04112491178523276,0.058065460947021745,-0.012760835680362315,0.010001836868010048,-0.019414644071325565
KITLG,0.008705880075660687,-0.04066403471408769,0.025358548469926284,0.03233095291149257,-0.00016922910490952414
MADCAM1,-0.009295232805396422,0.015319065621011638,0.043522499335344175,0.09827570941466006,-0.014274858627915766
F12,-0.04784931959161705,-0.0298048621297821,-0.037189429879341575,-0.004568845900367165,-0.020291732689751058
S100B,0.019434932530988297,-0.10124439015939418,-0.06489248063181471,0.014727654026447977,0.03411384916886166
IL27,-0.008898402307624646,,0.1248683457811038,0.01791608245597737,-0.013340809878690883
CD99,-0.04058166763295165,0.07951408660188347,-0.02538509873998429,0.053607041309426375,0.010140705406919382
PDGFB,0.0313363350477067,0.02175105838940915,0.0663535909300832,0.02007121107369223,0.04318843436629605
CLEC2D,-0.0027532956573297273,0.015759218679250855,0.06616043699760037,-0.05667312895391288,-0.02484823464266792
F8,-0.00562888419950065,0.051828870949042594,0.0029617183581532695,0.10189016596814514,-0.006382005217128585
C3,0.03807098044856077,-0.002335353071400243,-0.16381390732247555,-0.08592107258386984,0.06069581809370883
DLK2,-0.01567363009148579,-0.01844076142544385,0.040426477485989126,0.027533464966946867,-0.03835306637778544
TSLP,-0.03642159121989525,0.004740895486566103,-0.013864258744701815,0.032877825824760044,-0.004539204890625072
OSM,-0.05983662994104706,-0.034099660227298524,0.07176011637829627,0.1052063548195079,-0.0057272284764070215
SLPI,-0.015239850932398729,0.02769566179775049,-0.017395442327276984,-0.04242566859578469,0.02498021355814879
AFDN,0.03966027116485539,0.06304937450028342,0.005637427942150385,-0.05738279575586011,0.02131126391617827
KISS1,-0.016386824972142958,0.03490353253521404,0.015197521805225015,0.006715049007673864,-0.01754666979315851
ULBP2,-0.00884230844189521,-0.022243771990202738,-0.05481961852801604,0.09744443403854053,-0.025977679630832643
ICAM4,-0.010197152121550515,,,0.09165137542423368,
ANGPTL1,-0.032687307375304946,-0.01766289644915897,,-0.014578285271461324,0.06247400839256043
LTBP1,-0.06363079197883566,-0.012972293253114157,-0.04031619909401216,-0.003564228286279232,0.01167944165850351
