,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CUBN,-0.019788582350348704,0.04905477291191591,-0.04170895514043638,-0.025352080363464882,0.03196309553972208,-0.02346119505256307,0.002548042080731356,-0.06294045555311453,0.0002646857606982659,0.009366384471409514,0.0085093756564673,0.07102774553048455,0.021808715925867257,0.04078484809030363,0.1114854241837545,9.528212530030428e-05,0.0965340562605147,0.022949687581529425,0.004200824874054714,0.06031277673005293,0.011436707833791488,
TIMP3,-0.04061279820472371,0.0558245513096963,-0.04409123130721846,0.06977008872052479,0.1190090711524986,0.07868580851033005,-0.04406003774600702,-0.11604045973879171,-0.017078414649445345,0.04364606543610675,-0.01134315965402157,-0.07194504654295691,0.014456731940462115,-0.059405199020458356,-0.007902161349999172,0.008374977912136487,-0.017506888956879345,0.044170011764193155,-0.04601836771005724,0.016585751658959452,0.10882653822393024,0.008701099760151513
PIGF,-0.03264852202899685,0.007392410745478709,0.038473251136805046,0.01646348000659404,0.015744129814061834,0.01690741868145564,-0.04561372346737681,-0.1336383366431452,0.052836422102834166,-0.00012957908774651342,0.05452625153884351,0.16004664096388796,-0.04728457039092225,-0.028128035963670698,-0.07836946868784142,0.12268299218062112,0.13515039113537497,-0.0004618981035686272,0.028409715794244773,0.10688856668417117,-0.01709932947984787,-0.022992162196314166
CRH,,0.0023399513837512936,-0.02173147863495906,,-0.008021224540749359,-0.007785417733893492,-0.0015938878469369797,0.08854016434506773,-0.031040785282143386,0.004759624819123543,0.02205883061777356,,0.1502145647687062,,,0.005679339604611054,-0.0009213010188784793,0.050475311152271725,0.036672540282378395,-0.03162215519884118,0.05595878181535409,-0.018138433437248472
BDNF,0.18891209119863,0.05143428088699151,-0.0194400871647615,-3.501794419539764e-05,0.021967090376482465,0.00563686588822389,0.1355838776552107,0.30890922946073285,-0.0072584799100260475,0.024350646976834398,-0.0646760754867038,-0.022620409256015307,-0.013445863090284194,0.05622365632072675,-0.11364119662799035,-0.0009603069048258181,0.012652517829954538,0.01997417860687543,0.06620124171350585,-0.01660330431526459,-0.030233764776667834,0.0657623252698159
CCL5,-0.009574099579262425,-0.017260967761101875,-0.0583340721274479,,0.008920996169365874,-0.07266088860317439,-0.0311141380957958,-0.05597719516010998,0.002490703983968205,0.014557493285737376,-0.05856427094072246,0.041784543380387965,-0.04017896478586933,0.028321281614244763,0.024194123372145406,-0.03516761889336919,-0.005572235365335851,0.04518894905008989,-0.010634581119827716,0.04417607984457463,0.11654647465897165,
GAD1,0.12429496791023294,0.0707274015224157,-0.05841210090247547,-0.022718547088666486,0.09994286138557443,0.07979148011944075,0.08363897101916785,0.20300415477698389,0.027120565743014708,0.03147287312634631,0.10963595935019345,-0.03606622366634317,0.117015103500443,0.023195994652840644,0.15037788996140522,0.06580485636890802,0.15999762091756387,0.04974137451201349,-0.013660650260295169,0.011435082969214545,0.044265397574661275,0.06265997666082154
COL14A1,0.061690357417591275,0.005556369181663565,-0.02711814299315805,0.09643807869489192,0.028685798775824233,-0.061720862569763675,0.01593596227496106,-0.04374446557870702,-0.019194300952840193,0.03199374285863792,-0.0157556215561577,0.11091341012318326,0.032672494774283946,0.013824969222676162,-0.02591724208164422,0.014543530022142842,0.018878615140325485,0.08266792245493962,-0.028013209426585268,0.023955445660185884,0.13067713867167866,
HLA-A,-0.030065577298552918,0.049346911268689585,0.007405328238943214,0.02526567346857969,0.027744359447908398,-0.0637089390869884,-0.09189106998602652,-0.1886789692997051,0.01706720344086311,0.04543809044822846,-0.08945296833965304,-0.20931600722699442,-0.024604404715407216,0.05135571822501246,0.09454931759299932,-0.14228594759664653,-0.24279917294501863,0.08681407939103761,-0.04057017003385747,-0.09243430231913002,-0.021154490491536768,-0.004611691402908254
CD5L,,0.03262921178480002,0.02952874867844558,,,,,,,,-0.025745951916466486,,,,,,,,,,,
FGF18,,0.012448663376898868,,-0.03873568037227673,0.014702949103861388,-0.044165056716750306,0.0008809317021152668,,0.0694476520099235,,,-0.046462898581133595,,,,-0.05380143430452449,0.05572556088395369,,0.09585298568633376,-0.0281596424954549,0.05820143044348342,
ADM,-0.18252218821920865,-0.011174258504481099,-0.009517684591414664,-0.17099282438069274,0.0997297383418072,-0.1229034867326487,-0.0007392014089769666,-0.0451783758875584,-0.09897818940860109,-0.0413277975940577,-0.007931403187193603,-0.10213599213008907,0.028438130825260224,0.08119308464852332,-0.0875295058225756,-0.08140822026014068,-0.17971530690455953,0.008675308220923886,-0.10488027281824872,-0.018018514185958935,-0.035709960329949275,-0.04212143268526639
CCL15,,0.005526041499414697,,,,,,,,0.01108878175679407,,,,-0.028496933405032312,,,,,,-0.024422855750183544,,
GNAI2,0.04515190892542585,0.017093406525549415,-0.07776817857664323,-0.051976068543847766,-0.07514643287459516,0.052286647042442895,-0.04871046185782327,-0.21941383452375274,0.021769020073222768,-0.006619692698760574,-0.050452383592717934,-0.24255969102128383,-0.09206722046636011,0.085457289515917,0.20856499194616746,0.010258045620943668,-0.01717196624686052,0.014489562056597158,-0.015484631830363603,-0.030279497618869316,0.0463831121619117,0.02403117577322071
HDC,,,,,,,,-0.0807105436549999,,0.0027423315119971853,,,,,,,,,,0.15914532462498723,0.05392758832986158,
COL11A1,,0.04362417134680579,-0.010867051302055423,0.03099100571874025,0.010224267967192257,0.07346617717384178,-0.02435024670778257,-0.017657904625988975,0.018941248339857317,0.026921833307736894,0.10471743200654701,-0.06059142262064514,-0.04010401998074773,0.08536254387614409,0.010192552837049349,0.029862081610729396,-0.017783620258610012,-0.037348894948092605,-0.05852762151189171,0.028146997143809353,-0.03145870008206907,0.058670535782284296
NUCB2,-0.02295730392710961,0.0272151660480602,-0.029593320884640683,-0.1130143109881757,-0.017595340799213734,-0.03155995171991844,0.046000847675304594,-0.023125822531297448,0.04158840939486966,0.0003363668999338715,0.10297240780931008,0.0645125254537015,0.07889576410595202,0.05422514309180225,0.07007834096856341,-0.021107198655492584,-0.09843700020438007,0.04073996217001199,-0.05293627993947424,0.023180676459914257,-0.02526894264006589,0.032962645204793535
FGF16,,,,,,,,,,,,,,,,,,,,,0.031413499242640856,
CXCL1,0.11257533781898736,-0.07491878255053627,0.032803357241983994,-0.038562278030776796,0.020136356266925157,-0.03842178250891172,,-0.05582071430965468,0.03062845648428473,-0.025075530076801758,-0.09277560392293274,0.16399929123028548,-0.031241476539942914,0.136603284226974,-0.029013916177709417,-0.028878643863016078,-0.07826820561044825,0.01413801220461911,0.051011672100636285,0.017822328888905115,0.04739726690182702,-0.035219305232770955
VCAN,0.014395391915123946,0.029830294076795116,-0.03382559608827307,0.13645360778292898,-0.04350456714676234,0.10467290671518045,-0.03192091745200511,-0.14939233779627778,0.0342318307958839,-0.002698427847922487,0.031190270576263914,0.216756175401165,-0.11869641788089913,-0.07981681177624664,-0.009564262864139469,0.12539117928003896,0.18355271986413915,-0.0037451394061473737,-0.0022728877807058176,-0.08953704134134279,0.06943194145721253,-0.10792104832604871
MMP7,-0.02447583195656628,-0.00011169566627539217,,,0.07261527054946262,,-0.056097736056271975,-0.01799937593638336,-0.01707086088294552,0.005247159753914738,0.0017304246585063785,0.009868299957230152,-0.03142639661906824,0.01907689326800222,-0.03545903023377947,-0.06273157054916748,-0.08256792785689916,,-0.04784755397210911,-0.06036203541673426,-0.015543533352995683,
PTPN6,-0.009557754630199962,0.024486605142823723,-0.036737082557247995,0.03367236118846694,0.08189181153890136,0.013116192050507873,-0.012383637182766976,-0.0882413636960381,-0.016611447989735906,0.03330049205897444,-0.04346538666443171,0.06378724059558363,-0.06786162510219161,0.03797963458184158,0.027382137240422457,-0.021966516522994778,0.05569121407194728,0.03314749886705064,0.044464273076217586,0.059058011936352565,0.08430206688498112,-0.08693938081459644
PTGS2,-0.012228257435746624,-0.060916396874563856,-0.02080534358489885,-0.0229148658641098,0.07543362763059241,-0.08661679951615356,-0.010345499851897554,0.26702919303240363,-0.005356692880227492,0.0002360235169060065,-0.024049255524828703,-0.02304290250213127,-3.358672641731934e-05,-0.039573235725187145,-0.06789007343097321,-0.05266215535820257,-0.12469362973290883,0.13333533551958685,-0.037636512131769356,-0.012808133671888452,0.0017679071349216277,0.04926620053957632
XCL1,,-0.023851162290294953,,,-0.01644766675334555,-0.03875726813861271,,,0.03317659503857439,,0.007658562849960506,0.07016069143712275,,,,,,,,,0.059529317848711606,
CD58,0.00955455395090172,0.06927230171374868,0.005519174927612577,0.003561470703348199,0.0033804193871948356,-0.009570024631929151,0.015975403104701025,-0.1594217720301986,0.02040029428419506,-0.010038869819192506,0.03568822026877513,0.1777458724686488,-0.010237039687833325,0.04090912824613094,-0.007895369810137717,0.09112043095453881,0.0949095349818958,-0.07795786784071455,-0.0021334925242811735,0.008468329620273793,-0.005286434451251769,-0.01591329813557042
TNFSF14,0.025648768709731932,0.023168179276063152,-0.01042356959148871,-0.013238712686316092,-0.0008748914800765359,-0.026049577167603418,,-0.03750434497673344,0.005751368875863543,-0.02449219457304634,-0.04441056296941927,,,0.048082123414223486,-0.04883046429167187,0.042604332215673696,0.01696679340592147,-0.05210978466295367,-0.0038571890132523207,0.010369631583819594,0.03950141702027352,-0.03824441071880373
CNTN4,0.008675105087762217,0.04358065953845252,-0.019033200453998707,-0.021256662459935426,-0.030358591936990968,0.03908417919676626,0.05070761978442116,0.15597730398465984,0.0027597034943651166,0.03425158196880852,0.1156438865341867,,0.08449281965021102,0.11507303696206106,,0.03495871903678183,0.11380322938843986,-0.0065569836079451315,-0.04118445608088503,-0.019911033940893517,-0.048861418815606995,0.059270799272862
NTF4,,,,,0.03736628725063657,,,,,,,,,,,,,,,,,
INSL3,,0.005812622371161342,,,0.03980374335447013,,,,-0.005196087054768003,,,,,,,-0.002446020144248563,0.0763361511830755,,-0.04015024629125023,-0.03344042925353221,,
BTLA,,,,,-0.018376090041656384,-0.02915362770224156,,,,-0.03127737016505447,,,,,,,,,,0.02186732475556501,,
MFNG,0.0657761249420347,0.03862375386197269,-0.014363137227396742,0.008029214819085487,0.04525570883892755,0.043855655106468154,-0.009560277422401828,-0.10846118642919975,0.022564709022392847,0.0043415906945949816,-0.005028795990685241,0.018442127293432944,-0.041170042457900465,-0.004759266399513713,0.07336641839650705,0.05081933445222337,0.04310209819538724,0.004897982585026385,0.04641664180930686,0.05258531081262224,-0.0008556270884177602,0.04320631894854602
ICAM1,0.047983504436168486,-0.02620225542431254,0.02624142927582099,-0.05488314558040227,-0.01125266236623015,-0.1238409484064047,-0.026736815165536824,-0.1141753064410959,0.027678349805138044,0.09058829885984446,0.029197169892822238,0.09894505530137014,0.05391834987646575,0.0902418298918128,0.061401237359074406,-0.07973476697066745,-0.047786396138681,-0.06491388093373518,0.08479273886583209,0.04590917680537284,0.015735044130826954,0.04954225346941196
PROS1,0.017752846000608585,0.05787613985829839,0.0024695747357318556,-0.0774710041730611,-0.07845516815694763,-0.0410563916652731,0.02671955346617131,-0.17851818300894046,0.024188347771081097,-0.0483790210324718,-0.02588576791965057,0.11865328765845401,-0.028364905711542026,0.02184394821640107,0.01695528507497657,-0.06100827573223799,-0.11980071401156885,-0.004387781712976708,-0.0609818419345612,-0.015770509474163093,-0.043362313673683144,-0.08454994960068543
CLCF1,-0.03589039585309901,0.06922737513084812,0.035736084983134624,-0.010672655382737126,0.0663337322003771,-0.05269857116272898,0.013724849227751882,0.08813962996744543,0.012852777217456117,0.043416781132823656,0.03678016051164765,-0.025178085556925314,-0.009014969535411256,0.1189361133993275,-0.07137113057353962,0.05704295040066165,0.010381735838305216,0.05537906376175937,-0.04582694541574447,-0.015452879346699597,0.03653823076140197,
PSAP,0.06545478557831437,0.021021133745871515,0.044896156647932534,0.03833494083673892,0.043445077725167085,-0.056324503063901105,0.006044065959669558,0.10109515382257112,0.033238683913108434,0.028220481516914104,-0.004787846010921667,0.12047612174931648,0.051453827403688285,0.09386409154504503,0.08058899102920182,-0.07372164363926204,-0.16346705525950492,0.015287718956086637,-0.002469109208077846,-0.03931706146084421,0.03963135997951261,-0.0868635025586584
EFEMP1,-0.010692676200989331,0.0808443472028012,0.015190628980970514,0.09466024270981074,0.020123258144806096,-0.07673002239313699,-0.030590315152354764,-0.13295915643860462,0.11623947021108619,0.014315812538223937,-0.09155966575147696,0.027541093668233076,-0.011358172976023746,0.04438309515085168,-0.04239400406165064,0.014644863113603662,-0.01991414041683273,0.021326503896973648,-0.02730976445481838,-0.07988381113163308,0.0276581342604487,-0.038131999579422676
C1QTNF1,-0.08152063623109522,0.02030844194377843,0.03169120435889402,-0.05943042412804816,-0.025583903148435342,-0.03856511726580872,0.016374836924907214,-0.10110015795293643,0.029470869310673813,0.0009053684670296579,-0.01872988747134821,-0.06199978852090245,0.00307308801063408,-0.020687845218361145,0.013186080994199057,-0.060246540531764474,-0.1679623375694765,0.1230917685475147,-0.012884215754518173,-0.03450879378959435,-0.021117265899263323,-0.04603114096102636
ALB,-0.007621564223936284,0.01132013823848229,-0.03207412632742074,,0.02272153626818314,-0.012977237172742814,0.045776310116780856,0.047115675907236775,0.03175932641426707,0.08482094479534326,-0.041309647597930786,0.09115260094115471,-0.002393378299601284,-0.03862138479324761,-0.030837631313098492,0.034533108194503864,0.008373070924507165,0.07930876854976616,0.015928120476871293,-0.037813117795488696,-0.019821202590716736,0.07358829049828425
CCL13,,,,,,,,,,,,0.012314693250264698,,,,-0.043167168655167745,,,0.0012203066903142506,,,
EFNA3,0.015929551314555496,0.030719089252450864,0.004444258125171018,0.014067223042652774,0.0009705132293500897,0.010908519812672636,-0.011028139017345527,0.1699609197008142,0.010584877443686632,0.032275194858920754,0.030600082116138756,-0.04005119103099113,0.023960512829030802,-0.030417116953985752,0.0349418895274317,0.0188650644775778,0.03663890286276867,0.03357543163501678,0.007775319148046855,0.018219610114914925,0.05146524787198583,0.043509197281232294
DRAXIN,0.04462924438318131,0.05852645831578621,-0.02859619417387037,-0.03875090849253907,-0.03584564573956461,-0.055893570690368787,-0.000651197064929803,-0.1224577845971549,-0.04462394381410716,-0.02233645688528448,0.01747167996733179,0.14443720705256963,-0.022200043203948253,0.07207466200984809,0.06773239742664768,-0.09495066184826922,-0.12944488594682,0.09665081063121528,0.013029980819582652,0.01834495553905049,-0.0020379593914304516,-0.04970920839799034
RAET1L,,-0.0014288204289648312,,,,,,,,-0.004216808129692799,,,,,,,0.05454991574808343,,-0.04877880563198738,,,
NPTX2,0.16130492367731203,0.061306713347395944,0.028758299109937397,0.05292283010407396,0.03521673516770773,0.032599765570765084,0.06337917789868103,0.2465849061264241,0.04891605361184553,0.010257705256661087,-0.047700228248264295,0.0819515942521814,0.02216504844860716,0.02155543335736409,0.06477994009579152,-0.06402782375111253,0.01663919251778487,0.029361670294396385,0.015167857337464823,-0.06605602989392544,-0.028402226335370397,0.03407339743960186
FGF11,-0.07193158339977387,-0.002521828937275534,-0.022279660672579887,-0.06541016871717793,0.024709009230549354,0.0008575399044027632,0.020527893752337458,-0.13706755202634907,0.016704465025668774,-0.009862825097696162,0.014869557492788416,-0.026199912917598163,0.040610929951203585,-0.0023373584760621475,0.06562981921780721,0.030869315249266557,0.022420158815569673,0.039909460026957534,-0.03680586281114194,0.061338962091843544,0.07310090955109998,-0.07804570428115352
CD59,0.1509330344934301,0.045703095867726765,0.03920863283705441,0.11377035508093185,-0.06775626065807908,0.0005397339338505349,0.03890522012487982,0.23095763502683508,0.0526637771165676,0.06553052626238667,-0.049535009884474096,-0.044289855304736496,-0.02278499950536395,0.05802814678142457,0.08268779405846223,-0.030023545985028374,-0.10469048000135883,0.03439371444399116,-0.05806014371863243,-0.014627774144814509,0.03205486109342244,0.052246629586171614
COL9A2,0.05379615464980077,0.12184813149772893,0.00036636361366155064,0.13847596424483008,0.03239848866203924,0.06866049769483645,-0.0060967133889003825,-0.11636967578101785,0.046763195802378144,0.041922168730491975,-0.08221463454796679,0.0979181769809476,-0.04306335723716565,-0.002633547410978201,0.0672190379346916,0.11461006449928766,0.16784311173412028,-0.02751385042968837,0.07415688556250287,0.1061172351475339,0.02332993071750163,-0.08612986604795418
DLL3,0.13828569817762193,0.04803475474999308,-0.052474648812861485,0.12461136860925075,-0.10951359838614139,0.013068073854959806,0.05338163838043185,-0.05701821830530378,0.11542390861882947,-0.06141375131869899,-0.017389507856656702,-0.00851893004578446,-0.06080045608973154,-0.0813482950007222,0.018195865399230765,0.16754951800993123,0.2903399152629919,0.01634868429981752,0.01890405984194786,0.1275905942161095,0.03927179089234947,-0.03714362694860318
FGF5,,,,,,,,0.057313151904239246,,,0.039963156127500614,0.05724623280955122,,,,,,,,-0.03408761204768643,0.07227877932100726,
LIN7C,0.050543908732420866,0.06049503533173921,-0.008950943860926623,-0.012420899075528234,0.02903914926511692,-0.008591360574199085,-0.009813702865326256,-0.057536327916691984,0.021275064531162728,0.006899193634134762,0.08600066972703105,0.11636154311881344,0.05947537603900059,0.05878158073535425,0.026349416046019293,0.06815037665140763,0.05794816971407725,0.03337256770462921,0.013823352155180347,0.03862854091195576,0.0394067778879825,-0.07859399411312443
GDF7,0.016113828492191215,0.024022651388000624,-0.020423978467353793,,-0.03397908104611655,,0.010464342259799708,-0.043006263955340206,-0.02073299072169267,0.03476052464705337,-0.017393992564833496,,,,,,0.003186011589903835,-0.033664857518881756,-0.03263980668570283,-0.001119979281496714,0.10766975404088881,
PSPN,-0.016563912368797,-0.038134811074649354,0.011434561183495161,-0.06670012512618531,0.03232616430809473,0.006915640671499573,0.028667243291849834,0.026990655570319346,0.019275525915456882,0.01679475367468893,-0.028957517142032305,-0.027373804965171618,0.028076608704547923,0.05716799429858954,0.0845869409022256,0.042204095815442905,0.0612618166657249,-0.03586508113528971,0.06083464374546729,0.08945870032009026,0.07358902059915173,-0.06228610054353405
ANGPT1,0.07025989184425485,0.09713019904761964,0.026365266667345545,0.0010588691222204465,0.012629199765511058,0.02551580452991974,0.04806318440934841,-0.10439416491556527,0.025528257259428432,0.0464445280001192,0.015099978537400447,0.04366203560106901,0.0014146631245352944,0.07277967451437015,0.008767444289445035,0.002980457663621331,0.026697796113130067,0.002395082786546081,-0.014420018497111838,0.021896162705648488,0.0394086138141725,0.07276703041568663
PNOC,0.12818550711171475,0.021428202669781102,-0.04274102165155862,0.05858425090170202,0.03383540329000459,0.047888866188293876,0.05565705818532987,0.23451104978053097,0.026155448041898618,0.038373221102180055,0.09775071382022599,0.11091810267606524,0.02471310572087198,,,,0.010928803926259079,,-0.03869582394040839,-0.03451362739530161,0.07930702561880407,0.17418853418886987
L1CAM,0.19152517770379185,0.0272909372499705,0.02517941892354099,-0.013149319348167062,0.022794823569008867,-0.02718413546517916,0.046595279122709235,0.10203259606028353,-0.03610795121000099,-0.0043841640793398145,0.16075275707910808,0.16805793629862875,0.08319273233138674,-0.04436720228374001,0.06101884979335064,-0.06427839581115767,-0.16110772717651387,0.07179602224330228,0.06669673641196233,0.05229220876638598,0.03052019808705308,0.020687577861165315
APOA1,-0.014365448214508166,0.01288765988545474,-0.028284468311856572,0.05195714237398867,-0.003736534878320244,0.1117652817603605,0.04204985487773481,-0.03522116360159996,-0.014263991852295113,-0.0020907336882009238,0.04411649394202874,0.05100573392952963,0.025561045268060977,-0.007162241298975158,0.06673782672127654,0.04064332852603498,0.06788462047913194,0.012007261719134181,0.042644885982867184,0.08923879824655791,-0.005042445528044242,-0.031947955915753244
PSEN1,0.04438742363195082,0.039902264255260306,-0.007011976750831699,0.03991734248734986,0.010672366436128905,0.049373191741324096,-0.017295552033786712,-0.09155200165396618,0.0331353488401548,0.07866759988225344,-0.06883223120600121,0.010472334524639635,-0.07925894207975692,-0.01187678860641803,0.09615924383618621,0.013415252821952014,0.018428367950384304,0.08135808863508232,-0.0014365234226941114,0.04720858506270308,0.044219671541306134,-0.03374756541799851
CALM2,0.16615726809254985,0.0203503188466654,0.00042016491253636515,0.14603915754961916,-0.022288169341112142,0.11641361459039996,0.018819228484404798,0.1693099576653142,0.022658062303766352,0.008733644404506314,0.09339079670472096,0.009234098958466996,0.01563394126641747,0.017423168969099127,0.04920477211936662,0.09486572883381254,0.125934391530455,-0.05315660534852383,0.07263325905539345,0.08948715290092533,0.005279209331056348,-0.0008049305532191484
CLEC2B,-0.062366659818547616,-0.014081383429069222,0.016578700268852255,-0.09115479596513085,-0.021938715424487228,-0.05572434899616424,-0.05238864227641954,-0.09069242093345913,0.03863729810452,0.06660877325916825,-0.051788583962735626,0.06234804948846388,-0.02134897213092546,0.03696453813767904,-0.0052560478155478435,-0.07355797294276895,-0.03947882542355946,0.02863556044851491,0.005945711231588574,0.041939326485437654,-0.05516154012806205,-0.038098507206466514
NTNG1,0.17100802249560818,0.03198406305112112,-0.02844187617195509,,0.03972040186557043,0.03805254509067017,0.041876968304556776,-0.0017253394292378282,0.011106572913559775,0.025207703373054554,0.15166000149162623,-0.03457271475049553,0.02196803208633547,0.02614620214544863,-0.01827665412607815,0.062153618122261764,0.20074895845741347,-0.03408253610607196,0.032552724198748675,0.1254530390575768,0.04855967058868737,-0.03941330726088993
LRIG1,0.0009778553946702257,0.08170636204340953,-0.025892764178368045,0.1356357594968694,-0.0511642642906013,0.16545272521234367,-0.013044420240122718,-0.09214693512888075,-0.044760715794463134,0.03332889308779256,-0.06740542147846579,0.05572188566450216,-0.035312143760610676,-0.05877666158155344,0.21778007562592092,0.17837973574692648,0.2239607140914429,0.05962913736071072,0.014958139155822605,0.0979535530115661,0.03931939170689133,-0.06725419341106231
CPAMD8,,-0.011495181069898457,,,0.006171993321459599,-0.0048349683783023255,0.007975819612570819,-0.021748746498059152,-0.0016194183312114273,-0.0038371106232122838,-0.012646224236604704,,-0.033527177332529384,-0.030519406443523522,,,-0.01164447644084338,0.0015380921489818247,,0.01382332808934429,0.05108199538831913,-0.09100528785426797
GHRL,,0.07058105187235902,-0.02590561096194461,,0.025551099479201617,0.04712390152340623,-0.0016618374352640913,-0.04625177675387492,0.05037668588196399,-0.02233645688528448,-0.04292457054713757,,-0.008780693187665766,0.23900964640960798,-0.07792268066065736,,,0.014145487959775396,0.01676639996636675,-0.03929079234420934,-0.049084191969272356,
NPY,0.0788034371871605,-0.03210951564700327,-0.005446063623180135,-0.04744099480059291,-0.02683153442525445,0.001973814886914326,0.005141507525423466,0.23142521728371104,0.04620083570185398,-0.023418671782797804,-0.019127416202550946,,0.08264499802002988,0.03175767268664573,0.10347522929254896,0.011209521768045867,-0.058646617421114274,-0.05048725268929051,-0.0239712907657831,-0.022449198474752026,0.03498442024310688,-0.0144623502666821
MMP2,0.033619292629262366,0.059161869966698255,0.05565623071880853,0.06884103192067564,-0.06947108042959928,0.031671042365747894,0.002880838115703266,-0.1815392834116639,0.02024517050988408,-0.03506294869181185,-0.10078523988764404,0.018093885223865874,-0.13840485181688597,0.0646056034501391,0.11153627887926931,-0.02929734822018511,0.05211840561098647,0.057077200940348974,0.07971655213875256,0.004737054914479097,0.07814567170184547,-0.05518093834850879
LHB,,,,,0.05000104785016157,,,,,,,,,,,,,,,,,
PPY,,0.028284372124343746,,,0.021020847099421137,,,,-0.025538662844439706,,,-0.02529798644175066,,,,0.03786979162210202,-0.07554308792584565,,-0.026769538651020757,0.021247556087067018,0.010010666600119074,
ALKAL2,0.06306998083461633,0.0655028414426638,-0.01639358898981375,,0.07528726529769582,,0.07575715747355366,0.03883868470887693,-0.015485534258083704,0.01445663801454293,0.0022706649568860066,0.009222295397405458,0.037848692931740216,0.015577914694503111,-0.052979276878977175,0.0143280126224906,0.051354831317207444,0.017161612317287328,0.038451184966727205,0.0007340995430714162,0.02603939387995965,-0.05816660397171326
CSF1,-0.01858642480219934,0.09229533058844967,-0.02152672842686223,0.02444137180763125,0.0017220102631280777,-0.012750893013232305,-0.046206478520811056,-0.11221723100045725,0.04342079537854617,-0.013734966918220366,-0.09229313336262851,0.07962347012145793,0.008504787269098087,0.06643541960883732,0.06251518743982373,-0.08511898854606627,-0.05790791745804131,0.013690292042217318,-0.006662861191128123,0.02984301505808725,0.02725791873638644,-0.051113322247592255
SEMA4C,0.005586446314763767,0.051960409731904675,-0.03400185181000998,0.0860279311411857,0.037978656944930154,0.03492628338259586,0.004121834497140702,-0.0012675889977756625,0.04355777458515175,0.03918511074618919,0.05103492414146591,0.04956136133880754,0.005304012268240914,0.014770910273408634,0.004093727739105446,0.010771418658899457,0.03793744344999765,0.0058790965865529055,-0.056339883770177894,0.019739202801080578,0.07615364747021884,-0.007548855917247236
BMP8A,,,,,,,,,,,,,,,,,,,,0.04126783530825172,,
ICAM2,0.13261628895606375,0.023308454275176433,0.0003545374091825682,0.09660012673159465,0.024658515859771492,0.03950804259798023,-0.040879951238491946,0.008370093276026728,0.018953851042364068,-0.016060229150551365,0.00520742315884094,0.04601575789025857,-0.018879235003796707,0.02233269579157095,-0.002266346472799752,-0.004897547055294008,0.10659742505293895,0.05205299371231407,0.02039304593584452,0.057794979458197254,0.0324382792796488,0.02755631950739259
SYTL3,-0.048417537559334194,-0.005166720886999565,0.025157983532258395,-0.05450321792807427,-0.03107552960575183,-0.021301091125694782,0.05608140074622761,-0.09666210806743641,0.012806896419133967,-0.03265875410242933,-0.034145403034859904,0.012756193775563538,-0.045526411734443425,-0.052423300872818046,-0.057288720564097784,0.04615039474369232,0.08694395421732759,0.02367464646634418,0.044868478589554756,-0.0025174824246288977,0.027150798542054492,
IL1A,0.048122329490934826,-0.0002772849674909649,-0.011764907012885852,0.012306646518113524,0.011302493647992557,-0.10122998132756277,-0.002105249280788482,-0.01477978687659015,0.01773638462407353,-0.027656799622207993,-0.005821530518137513,,0.016230245880553298,-0.012835507888178036,0.0073912518025759846,-0.009679938969432613,-0.006187996558340467,-0.06456131463139643,-0.02976744936113407,0.08176649158766636,-0.009465160291712385,-0.0614769471660404
HLA-G,-0.04288532278009453,-0.005748892331865767,,,0.0208076842845299,,0.01818817904076845,,,,,,,,0.10055822313538423,-0.0026475585332314112,0.06864179570400143,,0.010122071648203989,,,
PGF,-0.005960082581136758,-0.03460293984307266,-0.012752072693008753,-0.008899315988051751,0.011496455014103768,-0.0011606161010492815,0.03331065551880931,-0.1344274931545028,-0.003658251600560223,-0.040388237226194716,-0.016521354292408814,-0.00669483749126214,0.03245326879465014,0.03533376245482859,-0.12524244644398053,-0.014181423652802219,0.1489191498435724,0.049383797026305805,0.021791802287665796,-0.006972251952665813,0.07624117588194364,-0.01343114025238775
LGALS8,-0.015323971624055598,0.03675466481044229,0.019394454835267173,-0.02839342008723789,0.02457889444772076,-0.003294716603481154,0.05057632556459718,-0.06609101010982461,-0.037031008969257186,0.03446386774293991,0.05301652382425895,0.1467888668994153,0.07857020249320425,0.039674318074312646,0.0005413448254226978,0.011692929354180539,0.008903389560047414,-0.037203091308500684,0.001965359891702248,0.024349064057829013,0.014618927171155196,0.001769946296454088
DKK3,0.1763201756421355,-0.029361912767059246,0.019759528504099764,0.0928194055958149,-0.02061871789128806,0.0767267299959642,0.03965603525390733,0.21701812804433115,0.0018161697758368532,0.03267552868151137,0.07190832765011848,-0.11320950902267775,0.04637331204654196,0.07322887656258738,-0.030079772142294067,0.12341227987423779,0.07205931924313995,0.00734373714979962,-0.020805167903048233,0.054436619055729524,0.0800467708953038,-0.00333460101334262
COL16A1,0.06327194948972795,0.05627234006732849,0.04693079743204195,0.05760486146925574,-0.026185024852640133,0.11694549619743418,-0.03455891959351064,-0.03856483554204053,0.02691999638291448,0.04699726123183507,0.024550499899175755,0.09289826673334249,-0.06817940531396222,0.0725322097346564,0.10664308575887588,-0.03017129700943288,0.06942084090203543,0.09015965787180699,-0.001973175395746949,0.08641053180687114,0.0467732201273033,0.10350858615680415
