,UKF259,UKF275,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916inf
SLIT3,-0.022953628576627912,-0.047688571566025434,-0.028624346850234718,-0.029391388923979092,0.057636521752115755,-0.035981583143408456,-0.03658621271317326
CCL8,-0.030338893646300793,0.03152417565786839,-0.036439657796402056,-0.027977034912288836,0.057569240002512435,0.002296355641916403,0.12270908265921579
S100A4,-0.009777442231965925,0.04460536125334718,-0.011022860978670806,0.030256606673974444,0.023137980977172883,-0.02861517605918089,-0.04325348623809146
TNFSF13B,-0.01850576513463388,0.03559132543476995,0.014328943739480914,0.08959682559488796,0.13023935888709684,-0.004532853814278644,0.01999070911710455
HSPG2,-0.03599569756277296,-0.0019139441701616449,-0.005159176382847496,-0.009697428929163993,0.010129000247619415,-0.06636376563653223,-0.032672281216772577
FAM3C,0.0007894842634722304,0.03582421102687277,-0.11511949336448515,0.012704041765955304,0.02252927183744433,0.04112538202100744,0.03851012186994724
FLT3LG,-0.019752208777378127,0.03994369352468842,0.01594209006004337,0.015331904991722533,0.05854865039802637,-0.024374056713332752,
A2M,0.012812438647734112,0.0017355348374930113,0.1316960413754754,0.06835128753116274,0.028995890767716123,-0.040780687544297235,0.0947383732378491
VCL,0.01239573776325601,-0.01623934065232921,0.08507482598371867,-0.0660983174995848,-0.046142101961171404,-0.03447453766105756,-0.0538414259968049
FGF2,-0.030602503814594735,0.0262513801313295,-0.0672369452170402,0.0020652585776545548,0.004016463061380821,-0.028575786354129485,0.0658000862815697
AGRP,-0.019822513749518666,0.019294281933471193,0.011023440837477333,-0.03272735353579438,-0.027668186919173665,0.07997912668464041,
CNTN3,0.03895212283770483,-0.01873235116999212,,-0.0190497183249089,0.09414882525391638,0.025978125917800295,-0.050559055021457376
RNASE2,-0.019996049829797198,0.05239385496255097,0.1747908003757968,-0.011585376528278728,0.0644591035738059,-0.010608939393883365,0.011404376948967553
ADM2,-0.015007679344438746,,,,,-0.02400082095855759,
GAL,0.00264333044799109,-0.03183974932250978,-0.037324208746858066,-0.05142096862851376,-0.027424797693783195,0.00311269846779284,
CXCL6,,,,-0.04207893375031595,-0.005858744504235272,-0.019989154946211445,
PDGFC,-0.037109115567293,0.05984592671552677,0.05285917448904459,-0.05510208177489183,-0.014893994026083402,0.009310060837134624,-0.06697164048313324
COL8A2,0.044566763616474644,0.01384616476311881,-0.05005114857329537,0.054220385958426535,0.051911142458142885,0.0067866890427476685,0.031162643255331305
SPON2,-0.008858812625104434,-0.026471846255206537,0.05896190240218302,0.08400825399282423,0.046814725980038024,-0.0367146399320387,
LCN2,-0.014720873126160995,,,-0.028312454353501274,-0.006006341201703902,,
SEMA3D,-0.023149931351815038,-0.024097345542728587,-0.025635693064293866,,,,0.017241792309666992
BMP6,-0.010485319266739589,0.023774814414033417,,-0.04992090801672381,0.02623897131216784,-0.028488055245518704,
TIMP2,0.04011983776598394,0.0871364454624476,0.03738837824739502,-0.06601602969868214,-0.07447420885184673,0.01591009248663498,0.09339329391758834
EFNA1,-0.02698508912805105,0.006300521858262702,0.12996511889784168,-0.029486811113040245,0.03620784916405697,-0.01917889018759541,0.10392656018376498
S100A12,-0.012091700492099164,,,0.00564406037585518,,,-0.09762045509702837
TFPI,-0.0411501789529109,-0.017213419875543357,-0.04643374935317216,-0.010843979005335375,-0.020204123186362853,0.017210069048626053,0.09115048356882662
GPC3,-0.015196136707904415,-0.018868931435114335,-0.03267368085860362,0.09163000026202879,0.07657426571022738,-0.016095395367317307,
NMU,,,0.030038562597598475,0.0678047271102773,0.06636994154899568,-0.03369049916694299,
SCGB3A2,,,0.047788961448070405,-0.02818462060421971,0.12693328085462793,-0.032501218450098755,
LAMB3,0.023565512368367503,0.04404070275892137,-0.05324184282981374,-0.0044451382360503645,0.051869923979395265,0.009827087803852734,-0.03648053401083567
LGALS9,0.06374084247206198,-0.015586745247518833,0.07577721601638628,0.016817374017979718,0.039805612534800666,-0.022490684901287354,0.11059086594520837
VIM,-0.025398217784033526,0.026759141770269043,-0.05313346488292284,-0.14051690377985962,-0.15846120422864984,-0.011426484942765151,-0.007384891933743123
PLAU,-0.032469304867149766,0.006249840059365572,0.05648953825705589,0.06258090378875238,0.040849889857725176,-0.05354924080716666,0.024679405918205576
TGFB3,-0.019592348692873,-0.024017272693460625,0.030458029307108548,0.06393184990070441,0.04663024778979248,-0.011859153133877517,-0.01845452647026571
APLN,-0.02641604919158084,0.012564222938020835,0.05588305311830849,-0.028047245760299832,-0.09677495779799083,0.0017383672686194119,0.060217084173810005
SHANK2,0.008107787411642267,-0.025992277117342463,,0.10055565121064929,0.06732164119178596,0.016058284572528638,-0.040938358794183595
LTF,0.007635944545320912,0.07922501364787254,0.10050697772019965,0.05583061077513858,0.03202717574392954,-0.04462727926475654,-0.028643353733550807
PYY,,0.0133982300689247,,0.04310095771449536,-0.02941421797194382,,
PENK,0.025929533357643968,-0.02476821466198631,-0.012964195286596876,,,-0.02746592288093483,-0.06093989292461895
CTF1,0.019590826576510453,0.0027153633293965354,0.055068084232420836,0.03425699202333218,0.05041335432672545,0.017995448826675507,0.011805076804701987
COL3A1,-0.0051610207833841645,-0.031168971471559823,0.04254087567318886,0.033425797795987824,-0.04239414778927539,-0.004094902711832568,0.008517243585795427
S100A10,-0.046981725593538304,0.01980751241720005,0.08423578835552434,-0.1200914563886974,-0.12058861674381047,-0.03968634597313072,0.061533916144323
FGF13,0.017434463758430115,-0.0014607055905972554,-0.02563572218752358,0.12062183859655828,0.057387593311355165,0.02765623796811353,-0.033753655303640016
SEMA4A,0.10115955608249176,-0.03589890110991131,-0.04168749407972174,-0.0482233249980381,0.01577698705985152,0.0319596119583659,0.008731433280652356
EFNA4,0.006077073029470146,-0.030364216371044736,-0.031168953456734216,-0.03604847373110231,0.11450573830088014,0.016137562291280605,-0.010176485028316506
HSPA8,-0.0176831342981226,0.0038745462767212327,-0.05911466891222656,-0.05880773827426312,0.0836557253923316,0.07374447306775277,-0.04408933705738466
NPB,-0.010485320274194401,0.031413746695379524,-0.019081879838524066,-0.030322033618854702,0.024603299466586438,0.055365239767787164,0.023776674153036345
ULBP1,-0.01796868946712407,-0.021936703024076593,,0.0569509939470988,0.0681271425843554,0.05372158506329374,
SEMA3E,-0.03741646576251831,-0.025613933197376475,0.07482529983466756,0.028680804472814243,0.13074640291747927,0.029201851694987457,-0.015545939250560015
FGF3,,,,0.016108952145733605,0.12014682226287994,-0.04166968853315174,
ADAM9,0.001671890880701818,-0.018219241512383137,0.01494606267853264,-0.045719234041336265,-0.043134400903482556,-0.017171143925059154,-0.05995107129198782
ASIP,-0.009658803376796136,-0.019676912489638213,-0.021362424621036363,0.04554254818162892,-0.059028959903578905,-0.033777563572912256,
IBSP,-0.04130027644116557,,-0.059893660379166956,0.02296925009983104,-0.014132970294621437,-0.0760513313144341,
MMP12,,,,,,0.0210342103072693,
FAT4,0.06614464530003442,-0.029065270236001136,-0.028342284870902817,0.03522810292150567,0.0971091851915144,0.02993057206019892,-0.11211327439740938
MDK,-0.046190495866318064,0.05815782648181246,-0.09712343603416455,0.0054519371595918836,0.07558487178647838,0.04381698932708876,0.09412132463059056
BMP5,-0.01583968762918888,,-0.02883679841365316,-0.011984435589671376,0.06679350946905843,-0.07775728908194195,
CAMP,-0.018760324241344276,,,0.04584884191695611,0.05505692846769854,-0.0190465960973247,
HSPA1A,-0.02703918086880053,0.03570094265307717,-0.006845225354631227,-0.13164371661222266,-0.09992896515686962,-0.02403386396172109,0.027885224059361245
SEMA3F,0.012678137263877943,-0.01225366031856173,0.017221122893963617,0.08389808794794011,0.13552669131969544,-0.02977154267562594,
ARF6,-0.0418207012330409,0.012749012013236314,-0.055847849265671906,-0.04766242253366963,0.0009111900295279332,-0.0006315596874539775,-0.014298485394412894
IL6,0.011380040884978378,0.05515510030562113,-0.032368950892291096,0.008427624093023493,0.05493178105099705,-0.0379966759143041,
CALM1,0.05367139813385284,-0.051515868687914815,-0.12935657106320392,0.12498474386360985,0.04460903305392035,0.054893740956872855,0.07098137102704218
VIP,0.11143873572997365,-0.0265119191302039,-0.025635753610066956,,,,-0.03379907668998839
NMB,0.004984222580713403,0.019029058674977128,-0.055307945756243766,0.0852615288970492,0.08523210519338839,0.07122895981522094,-0.018101336681504068
CCL26,0.018905519693389633,0.007565451672849099,-0.03297536727318433,0.00624235309845498,0.019394125436501895,0.026565609682819347,
FBLN1,-0.01220078012608428,-0.008728011276124856,-0.02416799561906911,-0.007801613189967067,0.03082204156552211,-0.02116018292895427,-0.035613153270369874
SAA1,-0.0033257732777295258,0.007887404076886772,0.03692767437349601,-0.0693333467563344,-0.06116171118950551,-0.008119799590252445,
MICB,-0.0275847588502702,-0.0023380261068953164,0.04035522535574494,0.0002671645709140746,0.0636861129109728,0.028229838707727082,-0.04292424442345288
MMP13,,,-0.07732357304374793,,,,
F13A1,-0.04014579800516208,-0.04314846645202356,0.02246300509358122,-0.020473682728487836,-0.07268057824734792,-0.050095789855764246,-0.06384862236598172
CXCL11,-0.02587372892232225,0.007566745910253459,,,,,
COL5A2,0.005232927758395468,-0.07173737818543509,-0.021381114994076588,0.014639299824519945,-0.029634283967522303,0.08178010533589462,0.052964167360649114
EFNA5,0.0017446393140080308,-0.01605550950346848,0.16499935133694738,-0.012761640828677093,-0.056810496008148414,0.019496845104196255,-0.03692375234835574
AREG,-0.01189754703055501,-0.02642587026947296,,0.010694920886736738,0.0567614479328881,-0.03036261681707178,
EDIL3,-0.02865614336351735,0.00441896951681654,0.027587479297856526,0.02450415077755782,0.037700288841813215,-0.026313656519546473,0.0804001467177352
CD86,0.04541314740604939,0.030882239749445307,0.052196506833260686,0.07512126071491938,0.0414617206165578,-0.04040730546403021,0.006248669010362744
AHSG,,,-0.026740685624873795,,-0.008486264401579392,,
WNT9B,-0.009514359324344848,-0.015742201438894016,,,,,
HRAS,-0.007699868247133588,-0.0419115293556362,-0.013504681908172021,-0.018769600862596665,-0.061835242481339384,0.035472382379469716,0.06655838886517253
C1QTNF5,,,,0.0046509955033659225,0.08200023545771128,-0.03660912682673028,
RLN1,,,,0.09297689014467914,0.03132767448557733,,
COL4A1,-0.015863309765341577,0.01765955838425817,0.02435899438136615,0.05571039741883135,0.016245878833508778,-0.03197851794577688,0.14463537277031913
CCL3,0.021135943526126442,0.02274751365421937,0.02381632575287783,-0.010136076007479625,-0.016027638770230074,0.03501154974469101,0.08832146818004412
BGN,-0.019732894393562465,0.01898938758608289,0.03325453643001793,-0.01569149003158024,-0.027301742924816498,-0.0545771262034627,0.1624488852746202
RETN,-0.011739517712265935,,-0.036723498013484145,0.011240852754101355,0.012181468498858993,-0.018628752280445304,
S100A9,-0.05371699469282544,0.019164988578414397,0.11086682146255251,-0.08741315430377328,-0.008962667444433872,-0.004254187327689094,-0.014420589553854855
HCRT,-0.011996719679559061,-0.018868924644982143,-0.021562616593966143,0.018700824564395684,-0.00297296911336686,0.04208827497959103,0.09040265782185809
FADD,-0.006798340120446115,-0.011588885064092417,0.019731839906917546,0.034828067507577845,0.07582395550505786,0.02849649253867572,0.19319891350403043
ACTR2,-0.0449689270850778,-0.004540096665302995,0.0196881281337778,-0.05036220521011754,-0.027268685554088408,-0.04211469299869753,0.049941857210410515
BMP2,-0.02439484028264057,0.06830891890328412,0.09091178378806791,0.052344589446811536,0.05035528747809324,0.055945914029124015,0.01061673451972318
PDYN,-0.018674317000655145,-0.05066027005491782,,0.07830379778268359,-0.006549231853987259,0.00639554237853591,0.03101134378241733
CD55,-0.015898953702585275,-0.04779943805577589,0.0415291290355319,0.01708277106003967,0.008205588815548245,0.030130075401793396,0.03705152493203189
OSTN,-0.01967377979346406,0.010619009913860975,,,,,
PDX1,,-0.020199002705889563,,-0.053400503038792395,0.03810420307402092,0.028149778509284965,
CD6,-0.019448867893701156,-0.026637916419740604,0.09897747853037563,-0.02102127261226477,,-0.04373225992142713,
IL16,0.010986035790419159,0.007768200733615077,0.08166226872150709,0.014997690097847306,-0.008245656987853785,0.03434960058887713,0.09530590742512704
LAMA5,0.011460108724999163,-0.021769483292439232,0.0011451489642662152,-0.07844403474379168,-0.11378853070521311,0.033171440218480126,0.10608156255549293
RGMB,0.019799920702670167,0.06958513769149931,0.040188510818346096,0.03875107135157884,0.02341994438460564,-0.05459450174081092,0.03536518202643533
INSL5,-0.01628528251864718,-0.024113734868534735,-0.02815348822347409,,,,
IL12A,0.028469139323870803,-0.007497516493174031,0.0447823669431219,-0.035474388907504366,0.02413624822783366,-0.025291495200374256,-0.03412417451339056
S100A8,-0.042472921202553054,0.03919724717401756,0.09249069423903516,-0.027695515219835664,0.04148376917965572,-0.07669355612145837,-0.09953668139813857
TAC3,-0.020263142029259548,-0.005417534356526604,,-0.009222295477313035,0.0833544639790421,0.04689542873147622,0.03465681856334674
TAC4,-0.002142166616031847,,,,,,
MFAP5,,,-0.026376982132141194,0.0880509705044574,0.13763909199628538,0.012790538748905539,
CXCL16,0.04034064274094791,0.05467134733315812,-0.05356792718251108,0.027248416058438144,0.037372773090895275,0.04446045797676247,0.08861733740708716
AGRN,0.022312758675245948,0.001030014952597166,0.0362070999294416,0.027366818003289627,0.05536138280034414,-0.03400047196137752,0.00804401593256459
COL4A6,-0.012986909706695792,-0.024223482546744037,0.055641712834149516,0.04590191062474684,0.10538153656208907,0.058691676453724445,
FST,-0.021261256862928787,-0.026116741392413604,-0.03383683470348076,-0.03271262537052157,0.0769003869544043,-0.04239944786932279,
MEGF10,0.052767739596167276,-0.010747724645956268,0.05184540270395486,0.02253000830236317,0.11477811536472543,-0.028372225718992117,0.03176106799481811
C1QB,-0.006683747489078827,0.012395148829316964,0.1328109633623921,0.11339882868668544,0.15100875155425383,-0.014961931854125117,0.029180996666049765
HLA-B,-0.00831439600037862,0.08530355705130457,0.0741275333269611,-0.12123250933651589,-0.09622223153317301,-0.04719342124310954,-0.04865441751110869
PDGFA,0.0023547859725198913,-0.016971107319846298,-0.019017347871710447,-0.006784545398113351,-0.06532367667543303,-0.04944871911953182,-0.017001338202847854
LAMA3,-0.018209322193907314,-0.020850549610582757,,,-0.029422458389444905,0.10181676686184105,
DKK1,,-0.04479397129139563,0.02003663188503976,-0.07389980051009327,-0.017251553582792328,-0.04610276968062226,-0.00878530736374647
INHBA,-0.02112108309960192,-0.0052819578747798695,-0.005345809622716246,-0.045016105292614204,0.014456964632667947,-0.022480485151590877,-0.07369950820500396
IL7,0.05763725989487732,0.017785539024434985,-0.02710004883973471,0.038229270137865874,0.08092830103320721,-0.024192593269230775,
FABP5,0.01018630268253072,0.04387825327895566,-0.02708118014639057,0.07284821758873673,0.11142412721289421,-0.07480262223911399,0.053171695505350614
CCL4,0.06800574706342989,0.05385867298866762,0.08921230555637487,-0.06919546803053567,0.010807748885175874,0.027552631814579585,0.019319315380236495
FBN1,0.020586158323014272,0.03345940739267253,0.02385852806326513,0.02752504435463605,-0.019584141426766684,0.005396045746500553,-0.009828703993197152
TCTN1,-0.007538422911045673,0.005692329282312588,-0.002204847194864594,0.018289240551030372,0.09060970614035496,0.0007801173002055699,-0.032079260334637885
NCR3LG1,,,,0.07879791903804251,0.01104198205207748,0.11110594856811369,
BMP7,0.061502148035860627,0.007144369741880452,-0.04360832637587052,-0.0220309813724929,-0.005176363062995918,0.008961007972791826,-0.0398870790897922
NLGN2,0.014881192286347803,-0.014838078473298837,0.03440647985626939,0.14251182534361279,0.057976773477703254,0.03220952106609679,-0.008095038626923222
CCL25,-0.016197042505857254,,-0.02780626211202315,0.036758114403827855,0.046892241029732745,-0.043918544337299366,
NPNT,-0.039113486532473714,0.0252036353501892,0.0199068560887508,0.10356145717136496,0.018983443374645696,-0.009484664895543199,0.14749010581574581
KITLG,-0.018561918002981483,0.005343804400066628,-0.03661313364479515,-0.04526415733537989,-0.03603791155442159,-0.0020799525883742325,0.09428208212693201
MADCAM1,-0.02718346655570278,-0.026435582129139774,-0.03143960331095477,0.07671902864052679,-0.02297878320464518,-0.011383075313518265,
F12,0.019051573204445123,-0.042055283786011755,-0.009897292095564213,0.059575896069809224,0.06642385740139672,0.06288821169758525,-0.01759261311106173
S100B,-0.005666100879787522,0.03396048482945251,0.09585242903388079,0.09557783441846296,0.18824896010303652,-0.05996206479317256,0.0788364453497289
IL27,-0.020552454542430022,-0.016845014835222688,0.062083693890427616,,0.060221048615752996,-0.0055722020589758624,
CD99,-0.007019574001179688,0.03453074510818037,0.04011582860363722,0.05970521331146161,0.1088768309695074,-0.04838899387314344,0.004394945754995613
PDGFB,0.03243277746168098,0.009127486141864453,0.08308256411945607,0.06250958743103063,0.037499934316478425,0.01186354074140932,-0.03672434933070958
CLEC2D,-0.024014008144449712,0.031039727527957948,0.060792625851238805,-0.03485591529737763,0.045277888168245614,0.02505138780450057,0.06202306186311166
F8,-0.022555177585253498,0.011585559889021229,-0.03538656743616279,0.04640247258597366,0.08270561941728621,-0.03083522344684179,0.029334474905103557
C3,0.04460581762672763,0.06549581175047457,0.1299199543038456,0.10397531649678313,0.07401167842459812,-0.04417481495374629,0.06498240065115693
DLK2,-0.014624135411835229,0.024719499958386893,-0.023691391684749576,0.08067890391482534,0.0333034350078993,0.058220251182836184,0.038299587344880856
TSLP,0.03043275730070718,0.0015312387705930088,-0.03416293577365326,-0.024944499050259344,-0.058923767802580504,-0.0036801655507232227,-0.06099754868522215
OSM,-0.06135087529992598,0.013209364875846492,-0.00878013902629161,0.02721956609392648,0.0189352017485708,0.09919163255823313,0.060459081139269746
SLPI,0.015278446845890907,0.07334182918255962,0.11501640679078129,-0.03960738056942807,-0.0986818110816338,0.0029825193518446726,
AFDN,-0.029834172220214082,-0.03319595307205407,0.0004558235715009942,0.04775847918210799,0.05949144212426407,0.0383231827132783,-0.02715878476348662
KISS1,-0.015289575290719691,,,0.018186989711202965,-0.008388573904051852,-0.020807105247324816,
ULBP2,-0.01318095504809227,-0.05215279293408342,0.09751271210748462,0.04089318417927755,0.0648161020049419,0.04570084732175354,
ICAM4,0.05080946065582368,-0.004965185161161372,,,0.16208608892074033,,
TDGF1,,-0.014560701972483775,,,,,
ANGPTL1,-0.01107052068568474,0.016657958665268043,0.0005884961740132494,0.03209784419116266,0.056956761759297654,-0.005204693312375006,0.07039652429847225
LTBP1,0.026571113559743977,-0.018598588269142458,0.02197424165438927,-0.02083402472980153,-0.05841424122593828,-0.03588474642594425,-0.010358366826054975
NTN4,0.029794585238192228,0.016357398075513466,-0.029979356190031996,0.04932272524655543,0.0709848650364568,-0.051473052069888676,-0.04161922757215521
APP,-0.03565746169945144,-0.06567993809396688,0.043061150369921676,0.015781376265216238,-0.06615342482031013,-0.020181045719692682,0.017739064076830627
RIMS2,-0.023667028743414007,0.04075495589054756,0.04889397947482372,0.04932070022073916,-0.016011242763046902,0.05257097457071582,0.04123571885823614
WNT7A,0.0457491996722983,-0.012290349533191181,0.10924081083627889,0.004748441097184497,-0.020954713942188608,0.008663743720289847,-0.02207576352160908
GAST,,,,,-0.019742642136995007,,
GPI,-0.04149368686333899,-0.06092660785280107,-0.05071313209277346,-0.0967573210564604,-0.15086335948332755,0.052512962373533416,-0.12118600906713675
IL1B,0.009190525672039311,0.027830477085444588,0.03390492566421724,-0.05484230817296701,-0.07105264696591651,0.005767534998655782,0.03786378199860995
SFTPA2,,,,-0.034576061698738614,0.06938278028151487,-0.011275205421110664,
HAS2,0.0006191205644497878,0.02360431838572095,-0.02659144294237476,0.014456338424670728,-0.07061174490567493,-0.010800043119110711,
IL11,-0.018368215665334437,0.026930034852296652,0.025549134864551657,0.011390284496610167,0.03859229043873859,0.014272665043190514,
SEMA4B,0.040403560934137134,0.004688776305019027,-0.00042512663202867463,-0.004469794265740238,-0.03594784597862564,0.02401488286086108,0.03803271101283034
FGF12,-0.004112046695419866,0.013475645578470512,-0.06083485857150271,0.0584229251407719,0.09196608928852362,0.046845386146579446,0.00201022221733031
CP,-0.005639875650855008,0.06369752000960624,0.10505003493903615,-0.050616907523715976,-0.023197943731077385,0.03795798560616813,-0.005080995908624211
NLGN3,0.012859485486347182,-0.024317870058968953,-0.006297291152645132,0.0155990270435776,0.07064431487010338,0.040178713963773274,-0.08801861887437504
GZMB,-0.01209170095046234,-0.03305738781972019,,-0.004355104883070545,-0.040968435915509464,0.03386734254650305,
PROC,0.0443389691734736,0.01227781248829132,-0.05306209856656217,-0.048975532921503924,-0.034910190601248184,0.022872941811126205,
TNFSF11,,,-0.029173167927224037,-0.01893214817145782,0.014141486939643542,,
AGT,0.024988943077212965,0.05914390710575764,-0.00306904437937945,-0.07687061645997093,-0.06423538206225664,-0.06858944245031397,0.016871471194037643
PTHLH,-0.011059204392450209,-0.04555905524686244,0.004560508726064944,-0.006917670602956307,0.0672310118558899,0.01443801233415049,0.06861602749544707
COL1A1,-0.042177830890163664,-0.004084061127270773,0.09803189426008477,0.014164381981523779,-0.03978985523647778,-0.015290555128181995,-0.08277885485655384
LAMB2,0.036206195009227116,-0.004448227416650542,0.05090320131948475,-0.029977472183240424,-0.02646157016880868,-0.08622490454777436,-0.02048767398131328
DSC2,0.01362699461890301,-0.004786180088122631,0.1076655243146846,0.03273454679476499,0.008118229632745494,-0.05727913254393684,0.03253348069857724
WNT5B,-0.033033162223423645,0.03593155709208264,-0.0358816802950671,0.008234187246554059,0.052715168318274545,0.01775887710535045,0.01990575285873409
LEFTY1,0.008231236303206907,0.014323935349614769,-0.0274551688177562,0.03182553844467698,0.08062619034912542,-0.005189322158984182,
FGL1,-0.010351960724200936,,,0.01539452573800603,-0.026657859972007526,0.01856657459558407,-0.026950715544767422
CXCL5,0.1108690092821774,0.028605920463235675,0.01271107316088422,-0.07878665973651326,-0.003774399987102177,-0.03259284033693372,-0.057732901438588044
S100A1,-0.003246536016638362,0.001627345554263051,0.0948319473297644,0.1364863185683457,0.11304822625986817,0.05164814225009387,0.16515061641894963
C4BPA,-0.014734622711581241,0.03248942792512003,-0.0248745980817176,,,,
NPTX1,0.009193558891666788,-0.03622987763308492,-0.03863138602056605,-0.03970203308000068,-0.05161891084599118,0.02097228437934315,0.0033611872550351435
TGS1,0.0009256265876072419,0.009032086892049021,0.008762691837056887,0.065714689002181,0.01898945183313528,-0.024229824786820345,0.020374925705499366
SST,-0.01176526868922299,-0.04039004264251322,,-0.05931387151713457,0.004038990209716741,-0.011453122717910444,0.048476080210791084
IL34,-0.03107937056025273,0.014325543902116872,0.0006396033130778488,-0.05690243274488295,0.053042577067904155,0.04762067309958555,-0.05171695823673272
DHH,,,-0.026740700014233922,0.020344714918236816,0.03451728572701824,0.018944431890939438,
XCL2,,-0.022644369708629642,,,,,
TF,0.0025891060284167896,0.01864090857589282,0.12502769464189284,0.10486592580759632,0.1096830025904674,-0.0018481531877391725,0.13863184124403988
IL33,-0.009527521350807566,0.03069092491181336,-0.024166982741499546,0.0221399246497837,0.05192784442453631,-0.07561120431359732,0.02392992975489633
RBP4,0.0407542629152402,-0.029055201120167184,0.07351641330810114,0.12142309073678723,0.10402290339130266,0.10281668050351905,0.18968863620142298
CCL19,,-0.013469695862378889,,,,,
CCL20,-0.02379490708487062,-0.03644864067936849,,-0.08494998687980367,-0.07267527570501778,0.009275617294944694,
NAMPT,-0.04620978520483947,0.03927828598291823,0.09440478802901321,-0.04335009838028847,-0.1016480478144727,-0.07552906514893372,0.09779211355186819
