,UKF251,UKF259,UKF269,UKF334,ZH8811Abulk
LGALS3BP,-0.041156243477136464,0.020789266576237423,0.049144034084073675,-0.030792717333587804,0.010635792558635705
LAMB1,0.10253635640771006,-0.01086426595712887,0.15801696533765794,-0.04814722527698234,-0.013646461899424759
SPTBN2,-0.037498124035070836,0.04734563132128689,-0.06548195188204249,0.029574875593724823,0.019564341207545067
COL1A2,0.007473363986198968,-0.06584627953642384,0.14324262228817009,-0.03220384464273752,0.09435861900736776
DEFB1,-0.012541626092069113,,,,
CEACAM16,,,,0.02460165998640679,
WNT11,,0.029526848962180673,-0.014947428757415726,,-0.010092103771344528
LGALS1,-0.02982983451683987,-0.01811603757669463,0.13728985691906698,-0.044323988537002014,-0.03477727807637796
BCAN,0.036686487220799126,-0.022820855232791107,0.0870526738451672,-0.03594773353821588,0.05724488575631244
ANOS1,-0.00325231839288239,0.001963271608050168,0.05096524125907523,-0.002204202172692593,0.11173882287343737
EDA,0.00044419054694250785,-0.020328542208667234,-0.017872092878800455,-0.026229282907506833,-0.006123714829334416
FGF22,-0.01726962481366102,,-0.01370128524030768,-0.027242795241555304,-0.03033045206512188
SHANK1,-0.013997076360619188,0.10730098254593302,-0.013035902704509564,-0.016796115443278185,0.017427170618485876
NPVF,,,,,-0.02251448279987733
TGFB1,-0.026077785354112076,0.008137067071806461,0.06323669190591634,-0.03907648989640853,0.05571877673050144
MSTN,-0.010010549678887324,-0.014546411432653835,0.06792605378945912,0.029608195979742024,-0.025492934249733604
WNT4,-0.016397170707187443,,0.08116442078231013,0.0634570617862379,0.07330780752521387
TNFSF4,-0.020538426553382623,-0.021353117841417617,-0.009114500769278415,-0.024891015218336265,0.019528065464768568
NTN1,-0.039424988657996624,0.054851052980981044,0.0907886397500482,0.05006090049711497,-0.025216796897962083
CXCL12,-0.007055616211328081,0.022353659650984688,0.12871356065781037,-0.03532566675110702,0.029936439298505303
GNRH1,-0.02262787302876226,-0.02047917806162303,0.0025123334652939204,-0.04147566010862179,-0.047632239191699455
FGF8,,,,,0.041616043265004704
RIMS1,-0.033765728206325,-0.013592960417839226,-0.05084605512727281,0.01361392782126362,-0.024125236219690392
FGF14,-0.0021707448907477785,-0.020180663501155542,0.0034290528214250982,0.01424111641843856,0.05992561242216502
IGF1,-0.03866531032544882,0.003755807704640365,-0.016125963816552288,0.06850734010144431,0.039676692101177594
TNFSF10,0.020351548797261313,0.006614193189213951,0.07413079535980831,-0.03287602554502287,0.030514826667280812
GDF5,,,0.12013530814148006,-0.012195417868253313,0.07784587473440376
CHAD,,,,,0.07037948386765876
RGMA,0.042010132012334916,0.019426800329984315,0.08095714296955259,-0.002752152874883714,0.042553201160829175
WNT16,-0.012732241419903072,-0.025410470142271893,-0.00018472211667686344,,
CX3CL1,0.006409573193846841,-0.022514335856774047,-0.02909843158993175,0.010156118488326007,0.05790767804085452
FGF1,-0.03910900891773143,0.029407995515279013,0.0136601711792815,-0.052498297957202886,0.016703529114036986
ALOX5AP,-0.02999082443661713,0.013743194399657845,0.1010814814307624,-0.024004905350816487,0.011500464070043199
IL1RN,0.022118219534794977,-0.014659384213329995,-0.013916330935418334,-0.013097501800602398,-0.013637566069930513
PCSK9,,,,,-0.01963852811437361
NPW,,-0.018414669506452704,,0.00859208182486572,-0.044297329259134564
CXCL9,-0.02017160767750382,0.04275385516081816,0.005620947331954604,,
ANGPTL4,-0.016646964510173095,-0.031019760727101196,0.015360742349011752,0.025212582515816467,-0.02664847365289251
UCN2,,-0.012768622581951111,0.03655171653420143,,0.062336688986254205
COL4A3,0.03678745957362961,0.03540320741321737,,0.06491608858955687,
NRG3,-0.016571345988833606,-0.023655814512308023,-0.030051876895106786,-0.04431484567310094,0.05628881826790944
IL23A,-0.016983425958058646,0.0517762188423737,-0.018040202055367813,-0.0031197265732073446,0.06801729770021628
COLQ,0.011477049038934409,-0.021660985963471588,0.06232930330985724,0.028208970797306564,0.025341629035299344
SCGB1A1,-0.012920165544570643,,,,
TNFSF12,0.0380704938588227,-0.012427698008095038,0.04291258945791659,-0.021627887751738892,0.026536174939472846
DKK2,-0.015161638397190562,-0.012956865721133044,-0.026262916688795032,,-0.023181910885675328
FYN,0.03732259637117838,-0.07787344149468405,0.005673972776674983,0.018519331799511863,0.02236457484709781
ACE,0.024620317185897904,-0.02664328446478814,0.1571675616917701,-0.011843933634731808,0.02835158010607736
IL18,0.03141394628821401,-0.02254815028090629,0.0733057919460217,0.0038429686683725157,0.06774610929428426
PPBP,,,,,-0.024045480680022338
CCL27,,0.03940466691870027,-0.02213977675329869,0.022182379189726723,0.05358088076015636
SERPING1,-0.025633387078105408,0.012023342425823704,0.10723980297422483,0.05243415263484229,0.041920962529761595
AZGP1,-0.014467225496459927,0.0024093565418922477,-0.05034454090641018,-0.01442248236294624,-0.025344238929231818
INHA,-0.019798703768782053,-0.04156019728492257,0.043694791204736294,0.0013976151574500997,-0.04714210514152353
SEMA3G,-0.011809466095374792,-0.024072130480845184,0.0556702142269289,-0.018639022108168535,
COL6A1,-0.017946548260292624,-0.054666038665680275,0.08256258977291561,-0.025457219961457826,0.03572142035307065
FGF17,-0.014168982747511225,0.02401093036715132,0.049510414277937856,-0.01734089266752192,-0.03252023698266816
TNFSF8,-0.012541627383227913,-0.01628824786110327,0.013628243919507042,,0.006548476631755286
FGF20,-0.02989536779519996,0.028427392957279835,-0.005630788715507124,-0.01594695216577908,0.03523241133009115
ICAM3,-0.024508819713709096,-0.0017427754538804248,0.07703659521428176,-0.023400678595048817,0.02305522289583656
LAMA4,0.07162806984772958,-0.052631580685346006,0.12029468038011851,-0.02634109734975249,0.05665130341332475
DLL4,0.0475736061761744,0.004089891444663922,0.10321940073464173,-0.03380938219612754,0.06145125614413765
SEMA3A,0.0307006510491248,0.014640897036007386,0.026977486635123806,0.029674364449854412,-0.03961862821961082
RLN2,-0.01346887589772447,-0.016437981497482646,0.06817780023150714,-0.012563673309769059,-0.018041971357447357
C5,-0.028077413618368602,0.002130795055156405,0.037350536191747254,-0.03624002739676982,0.058552838639203963
EDN2,,,-0.019020180138171208,-0.03311113951734388,
C1QA,-0.010218675883149243,-0.042904152890069366,0.12323032560937308,-0.053690560445354946,0.046925629898572636
UTS2B,-0.015321183886911088,0.0188109023607524,,,
COL9A3,-0.01461397511636397,-0.007428106364163263,0.0419439189500713,-0.03327571361180722,-0.02687523586140605
DLK1,,-0.016297785533947246,,,
HGF,0.04108300296751541,-0.04622283745471593,-0.02486669507075443,-0.0019438487580321542,-0.038923927717906905
P4HB,0.022066601398817165,-0.028803754065928118,0.12734604812990272,-0.03217693017847537,-0.02214912577467197
ADCYAP1,0.033363438439940794,0.001806746551020459,-0.04332189544383073,0.0911407331304167,0.0035369045334143704
GREM1,-0.03688155474428245,-0.014207569341776919,0.04042642469902606,-0.005248959742493248,-0.05556618395222685
EGF,0.007145909157265411,-0.0031282202169038427,-0.0038800214439147955,0.05126892909380591,-0.0220592856093873
VEGFB,0.03564434341602919,-0.015595011774187558,0.0769482011107852,-0.011111572336135654,-0.06330903372508223
FARP2,0.038305959150248294,-0.02543885932716188,0.040293178360253354,0.04857746872545289,0.032049563179824256
IHH,,,,,-0.023617294449052043
LAMA2,0.01139917643598022,-0.0688536193507658,0.07157067985568305,0.002718327077730411,0.08677765506631062
NRG1,-0.001149040529644275,-0.028747451678629472,-0.030651290851529133,0.0020268290729475846,0.056418626904570834
SPINK1,,-0.023532184133106725,,-0.012563673309769059,0.004807525567076385
EFEMP2,-0.027555648266122657,-0.02124450121373854,0.03444493950062038,-0.03656700479577355,0.03573386145851759
SELPLG,-0.03946641558032102,0.013545713843945593,0.04640937924476172,0.04396780260040595,0.03649312349784284
GDF6,,0.04653027005313736,-0.017872092502631488,,-0.038720363930932
HLA-E,-0.04814681881989532,0.07614640677558748,0.09242231945442489,-0.07326361193461164,0.03859388463221882
PTN,0.018503956820553877,0.050622068348110845,0.0707470255997338,-0.02687058973534876,0.012951522372623444
CD274,-0.017944128348044618,0.013264133050453087,0.022649613781925874,0.044162871113719714,0.0198560731675231
CD14,-0.009240877843487571,-0.10997901194433168,0.07134767596379962,-0.02859951637661252,0.051525212738001716
SFTPD,-0.021372437907471526,,,0.011165879354964662,0.01930041994396544
SLIT1,0.013244975214010904,0.023973227971445767,0.010533203008876751,-0.017276015079426024,0.03355654984039519
CNTF,,-0.012956864389164225,-0.018698747662240552,-0.014587765433962603,
BST1,0.04360953834352075,-0.008825628537094284,0.07203860496980416,-0.019127942816749635,0.006926193785781128
AGTRAP,0.0515223627692642,0.040995934143617845,0.07737391946015759,0.014194752263212084,0.012254091011986198
LAMC1,0.0073014613937817455,-0.02876513220110038,0.10112151027285778,0.003060437759826581,0.05342434112536154
COL6A3,-0.019672987627068227,-0.058045794583417756,0.07804635849934734,0.021934237787696827,0.06193537921107147
FN1,0.029792950832853448,-0.06746811513752646,0.14887880048902558,-0.07112520344161409,0.010377480683682655
MIF,-0.08437940897291557,0.02188319566342857,0.0037141933726786334,0.005372693537188803,-0.020545496800760687
JAG1,-0.011754129047689939,0.007527013136908793,0.10555066215910792,-0.053798423064150884,0.054237561050499296
NID2,-0.009510346102491036,0.01809430882795927,0.15598243852150848,-0.009899513540793098,0.06749176472859088
EFNB1,-0.016913672680663055,0.05218060662114419,0.022570104367922436,0.004846426446614447,0.010445969255073774
COL4A2,0.010346167235379858,-0.04604564821280938,0.1489561390459337,-0.04724334841923863,0.10685644229730638
SPP1,-0.05413398483701378,0.026558880303976955,0.14130454117531352,-0.039285862081994284,-0.007554506186971432
PODXL2,0.013897404917349577,0.018460756040372898,0.0353204437765632,0.07092798230387383,-0.02482505928287479
FGF9,0.019199174489789816,-0.026829053625351196,-0.04340490150447657,0.03712476870926602,-0.0035755910506368835
ITIH2,,-0.01731087101136995,0.003371420728364038,0.04568988378172806,0.0785283071889022
ADAM10,0.006081132605260015,-0.0043665648995937275,0.05522002187045699,0.053408510210704536,-0.01575943752747909
CFH,-0.0234823056397576,0.010422745058567478,0.019345607594977023,0.017530292321734267,0.06898400714220174
COL4A5,-0.02330768103624117,0.005345554643662846,0.02913233973224728,0.022997984677881972,0.005321731321875236
LTBP3,-0.02753153492995432,-0.006866800564996349,-0.01101907316947291,0.0005301671057808593,-0.0664536478051272
GNB3,0.013247973457700894,-0.029771431602553234,0.06757950716122084,0.015867503664533288,0.04283953962081647
COL6A2,-0.03179124408707655,0.01696352489137096,0.04348353574841593,-0.03676243667905436,0.02549000539291037
PLG,,,,-0.038405118424340114,
GDF9,0.049535265948229705,0.049090312977161335,0.014065179334010622,-0.001149205720841564,0.0360197999226634
NCAM1,0.010028986046181647,-0.013373005391230318,-0.030778270240295436,0.011213314344759202,-0.027306166157537625
APOC2,-0.04604441467405004,0.01328224738409334,0.08880079766571752,0.011693360131306585,0.03427117597327601
BST2,0.001614214357777363,0.015212551822187528,0.12228514059913424,-0.007778347971556184,-0.038590910009630615
COL5A1,-0.019748860924299273,-0.012126560437466872,0.11242403409237359,-0.03883682023153616,0.054697267973705235
CALM3,-0.07331698471244967,0.01634379353463897,-0.13781986688799389,0.020924637339220772,-0.00949836432457621
THBS2,-0.007058852283098949,0.015944219901783036,-0.007628703577191768,-0.0430825282531881,-0.009314710519813774
SERPINE2,-0.03450244298008002,-0.028157290338336895,-0.02657673708138491,0.013761344612875166,-0.042107775831990164
EFNB2,-0.007939626527842542,0.013527931171523282,0.04034069098841207,0.00509741806069308,0.02976763000486712
PROK1,-0.016397171738679276,0.016474774705046855,,,0.005471191025742145
MMP9,-0.012732243852875852,-0.04496743171457678,0.1695371959848447,-0.01250982982990897,-0.0047496988108816736
NPPA,-0.006868187267811763,0.03839925748279389,0.10146308669648213,-0.03830245689520151,-0.0014804017649571247
APOB,-0.012920166836394392,,-0.014337209840646901,,
C4B,-0.014837724877428895,0.03195143294593114,,-0.006438683556925381,
NTNG2,0.026881940241600247,0.026376005626194257,0.003221894184407353,-0.015676274905320704,-0.059022971656719554
LAMA1,-0.03645078754229591,0.012534442078487026,0.06375639040512643,-0.024298853709024553,-0.0062422841250062006
UCN,0.08792376972423997,0.03521598075268303,-0.024018667763926537,0.04770682449909491,0.034014742310538554
ARTN,,-0.008670056798236058,-0.004204995290328118,-0.014587766448486209,0.04899769530930053
PDGFD,0.0495964782949391,0.014722022659912787,-0.005566840876326995,-0.03510672613106653,0.07246552915039843
EDN1,-0.03725796312573611,0.04944084955640398,0.0889212999282845,0.016480978282290958,0.013494910900721836
ARPC5,0.019290533160428912,0.04899492107447971,0.06231959593000088,-0.03138328885591082,0.017845246703439618
GSTO1,-0.0076684164046151495,-0.011357314403746148,-0.04979084871553725,0.04305303610998221,0.010984815083211006
PROK2,,,,,-0.015677066016773513
SYK,0.04303522655543807,-0.0037673421146135395,0.04673881720699358,-0.0035781341305633923,0.0409383724219357
ST6GAL1,0.0008376259896872342,0.022648567481654662,0.05530377928827082,-0.007627950561573357,0.03516582601993703
WNT3,0.046225719976982146,-0.03408363986145544,-0.05896286266056692,0.06944639491509685,-0.06239011402060765
HSP90B1,0.037817197255354186,-0.010675512023072715,0.05688358653106202,-0.0138668291438547,-0.027053751148766035
ZP3,-0.0036128863113787865,-0.030795912504801723,-0.030279985841565948,0.003298374010998414,-0.029097263353390235
ANGPT4,-0.018103147531323187,,,,
NRG2,-0.02666417887551307,-0.004881875567800324,-0.03497766010934348,0.06764978425227955,-0.012093724181845589
MELTF,-0.04082080399239791,-0.0024752298403768543,0.013322255828553503,-0.025047832041051814,0.03015435539776187
NLGN1,0.03311142553386715,-0.02646528472456469,0.061124017107002764,-0.0077634669983167376,0.024553713508380287
SLIT3,-0.013470987920048647,-0.030343947465838465,-0.05647496965527893,0.028580560581315514,-0.00815452078070971
CCL8,0.1768920383741717,0.005470104333418883,0.021750047604009892,-0.013611407041425362,-0.024493701516078693
S100A4,-0.08009599819710078,-0.010754630453823254,0.12135590725086928,-0.06991337834588096,0.07003674185350495
TNFSF13B,-0.020971015644540694,-0.023642172697795998,0.12594941984910296,-0.005684857419567746,0.03095760327932085
HSPG2,0.03971199704774995,-0.030606053022800946,0.12503297562252236,-0.03367183105615756,0.04312228194734477
FAM3C,-0.004355572608577603,-0.010774520858494693,-0.03406498629817697,0.03653734446243505,0.06519558254520652
FLT3LG,0.04067718881063065,0.022420393406524634,0.04618129369769037,-0.05328088476334749,0.0306074351692843
A2M,0.025573307270348778,-0.04188972240811956,0.13654304111544305,-0.035988430223433295,0.05582732301245023
VCL,0.05749880263885382,0.023744358371860935,0.08197970980455524,0.005250766686311963,-0.024536621989933373
FGF2,-0.05923496778306727,-0.008380455006229333,-0.010773133106418106,-0.015294603906110317,-0.004580786239649714
AGRP,,-0.026204715905733263,,,-0.018588500097957258
CNTN3,-0.013288376927886246,-0.011944321097643073,-0.04472042041151789,-0.020304263425960988,-0.015948255755194995
RNASE2,0.030937505680155238,-0.0425763081374758,0.09138675458211445,0.01931842876951898,0.020478977402511592
ADM2,-0.007374394116627067,-0.019839662042605878,,,
GAL,-0.04806862376061555,-0.031032097370113938,-0.022139768845124683,-0.0012516590637040683,-0.000488857953905625
CXCL6,,,,,-0.04496592160771826
PDGFC,0.04809534906351085,0.028002222017729186,0.09096259426609572,0.01976856688516869,0.016845264090083422
COL8A2,0.010340592383530415,0.018102141479238797,0.11219738186450391,-0.015625755315445914,0.016880306901419697
SPON2,-0.005444903929452744,-0.01935085555502805,0.06427743695726439,-0.03847478932234458,0.08852036063637878
LCN2,,0.010542418570752629,,,0.031001228785935177
SEMA3D,-0.03245941234776464,-0.030603453324696078,0.01147296761575543,-0.014744560433707901,
BMP6,-0.01273224463891351,-0.013861249690014427,-0.015915349571603628,,0.12035449044065515
TIMP2,-0.010677845851049786,0.03419765649581638,0.04002412357221139,-7.886354378237763e-05,0.03402859405645008
EFNA1,-0.0265322217609998,0.021245743441734615,0.04045949811935626,-0.00866982619886791,0.03296080777916402
S100A12,,-0.015984833216239676,,,-0.019892901734208907
TFPI,-0.020151980852592028,-0.01203187868544327,0.12125003365766933,-0.0056477707081759665,0.09081563887365182
GPC3,-0.02004799160200284,-0.020088796523346563,0.0890501010682671,,0.05705645420117427
NMU,,,-0.026189573562168517,-0.02857803011430059,0.010677571753297007
SCGB3A2,,,,-0.020330235248139223,0.1167721701445747
LAMB3,-0.005088540681369096,0.012765107518247115,-0.07159206820589124,-0.0556284111551436,0.06782078808470783
LGALS9,-0.0006783485245955749,0.05849093109144796,0.0718454631321568,-0.004111482099021231,0.0394299615684243
VIM,0.00021479452367838674,0.009817715744036889,0.11244733630536484,-0.028815818661981938,-0.03439234991941993
PLAU,-0.05320325019122895,-0.005556837341036611,0.04613913699240989,-0.02617190595285369,0.017163852294230238
TGFB3,-0.030899025497762744,0.00964363187147839,0.062140154642824026,-0.03237985492997422,0.03583250589641277
APLN,-0.0041533146624430735,-0.004912138027471448,0.11202951553416006,-0.0352825141259938,-0.004579151070757144
SHANK2,-0.01897358891429938,0.07772250232533384,-0.04759216209374464,0.02892370686314355,-0.017371574536041705
LTF,,0.023263800050765667,0.062143506773796604,-0.04971943421468992,0.04247587528351494
PYY,,,,-0.012195419711953783,-0.02628788122182298
PENK,-0.023825273868294642,0.0006038952253526158,-0.02463532672251012,0.041906230423823125,
CTF1,-0.03424603790540379,-0.050321253289739534,-0.04915925740073101,-0.022229782210488665,0.013217830083196564
COL3A1,0.08171678551124113,-0.03252233584521727,0.13954350022680886,-0.029690557609731223,0.10783918821501322
S100A10,-0.05765375962636626,0.04618753268477211,0.06210312175423364,-0.05148456533009866,-0.06250158074897087
FGF13,0.03037016687817496,0.062379880845181514,-0.0640660117043553,-0.033458136725178465,0.09379961993070891
SEMA4A,-0.010119058989235657,-0.032660487363971015,-0.03838658528129974,0.0021791152041845236,0.023744558569296782
EFNA4,-0.020048657573009374,0.01015129020071471,0.06593641906944386,0.0003321471995872454,0.023700450106748
HSPA8,-0.012168881290789885,0.055550104703542116,0.025033946850714115,0.03429891925057936,-0.01476698741932698
NPB,-0.015000505581754135,-0.01386125102183679,,0.07552442505624712,-0.002956992544876495
ULBP1,-0.025580599165528316,-0.023754020737948106,-0.018860082584047817,-0.013611406716522077,-0.024257030563177965
SEMA3E,-0.01489288059842725,-0.016545046673676313,0.051409294819208515,-0.026322723483492308,0.060024512511990015
FGF3,,,,,0.01550165460111721
ADAM9,-0.008716136239040898,-0.02515537157940428,0.06816518920792036,-0.01833671359222191,-0.02957448773992796
ASIP,,-0.01276862267200727,,-0.017474655985889233,-0.0353953849382449
IBSP,,-0.012820136688677961,0.0868345852417047,0.012749150932927304,0.08950783021924279
FAT4,-0.03924766568516514,-0.011427916643408026,-0.00593618305612921,0.000919821590116034,-0.03253201703129349
MDK,0.02970661590522183,0.041278467636744025,0.07186049667442448,-0.044213619753160564,0.028653300267790664
BMP5,,0.06526343996014645,,,0.04083840678450573
CAMP,-0.01273224463891351,-0.012896233333714403,,,0.08799037732173978
HSPA1A,0.00808947939876753,0.09124149552527153,0.029939721647182817,-0.012528996220970139,-0.009949526267973892
SOST,,,,0.0033935025340329334,
SEMA3F,0.051198450655713816,-0.030920611298812475,0.11396833932510282,-0.04274355273548382,0.07338470380172252
ARF6,-0.00034912164917575117,-0.05580215906417231,0.05475085883593161,-0.021268547776846045,0.03419694516241134
IL6,-0.016838637817843474,-0.005543731237367129,-0.0037865695768473143,-0.017340898544135383,0.042881698444198216
CALM1,-0.0026277997051391056,-0.0018342512903194734,-0.053345635350437924,0.035659327992490525,-0.01274371266075437
VIP,-0.029001834794402815,-0.02164469488837659,-0.04177901073817766,0.07085981331411936,
NMB,-0.019754259689052603,0.017547414111213973,0.06193336882089943,0.016791757550499272,-0.007862939932249319
CCL26,-0.01328837779025033,-0.01839190136482586,0.008736120225909711,-0.019258280457861165,0.10604050232502203
FBLN1,0.022535680918243796,7.854287541141267e-05,0.07362355815035058,-0.00834469880848829,0.025756636461832218
SAA1,,-0.004533328008721549,0.004112402232225495,,0.004030186026533281
MICB,-0.020366423967753816,0.022600551175038112,0.14824803130221342,-0.006668624504895055,0.05427648151814287
MMP13,,,,-0.011622140784708948,
F13A1,-0.0186397888289296,-0.02810592259729027,-0.031386384324780296,-0.0248910120923937,0.043636997400430345
CXCL11,0.027692862751444246,0.04514428422623424,0.13939292896785366,-0.014269314932745922,
COL5A2,0.04289499209082135,-0.0027434442398128786,0.1431599256962253,-0.07581559672256032,0.021896726608277326
EFNA5,0.0008172915159948918,0.08199613121864117,-0.045126809687814386,0.01866177677431915,0.020179440605646706
AREG,0.04432583485910451,-0.0038197169658503896,-0.009672251882202759,,0.038057071279921764
EDIL3,0.048867579137249366,-0.019751086479587898,-0.04945957059156779,0.027683201819842043,0.0016902881734841223
CD86,-0.014961866980089038,0.0008506575529650429,0.08344607306067274,0.019013937121114478,0.06976376746159633
WNT9B,,-0.012577672351246322,,,
HRAS,0.02197229457155937,-0.02739406770029333,-0.036139151177700994,0.019873424760664272,-0.03291937463723019
C1QTNF5,,,,,-0.0020347921380436413
RLN1,,,0.08979265222259722,,0.11014576047626555
COL4A1,-0.00379755371313894,-0.07373723842800814,0.14590646463841894,-0.06214940773451128,0.10589129837156494
CCL3,0.08917265598667583,0.021861332071850526,0.09669645152128455,-0.010483124444017259,0.0335570557611303
BGN,0.014760041805677407,0.003430980886617879,0.11606207413394963,-0.07432259030825522,0.04611085403705782
RETN,-0.012541629471867995,0.05996108349641826,,,-0.006507364926976542
S100A9,-0.02270381090062579,-0.0036525940084433106,0.11007154130731027,-0.018834613725358322,-0.012198197622500991
HCRT,0.010251258055285192,0.042242671647959217,0.10935212379936195,0.02346649632345892,-0.005169204302640755
FADD,0.04321064220599778,0.018367418470174347,0.03854018408455221,-0.012744547433238811,0.06799763604494076
ACTR2,0.017952526026396097,0.014775159261935301,0.002132859265330471,0.0320393497760562,-0.058277128470594124
BMP2,-0.01929141963385451,0.006649954928531641,0.04143139494978824,-0.05993185238289991,0.006679266724944365
PDYN,-0.03279087823356507,0.022814031314289825,-0.07619709636226334,0.015269123637201292,-0.013779428407297857
CD55,0.020658152219772435,-0.044563445508760194,0.03232012723899822,-0.0017084019696874178,-0.030765945700945953
OSTN,,-0.026008094472488384,-0.016102354441753147,,
PDX1,,,,,-0.03033044681971916
CD6,-0.023395998638968806,-0.025710768285124842,-0.02085410607976367,0.07349336832360241,-0.02361727962130345
IL16,0.044163674584771384,-0.019104989656946802,0.08705354172394883,0.05338097830762708,0.03136964945882025
LAMA5,0.06229078459823906,-0.034026380256109816,0.0712788581700956,-0.02553868015358673,-0.03447494676656575
RGMB,-0.02251808789660935,0.022778197531107713,0.03238970113304313,-0.019736463660231657,0.012151604321967279
INSL5,,0.03227682637832992,0.060046548794037015,,
IL12A,-0.023178786392212814,0.013239002883640319,0.04592858125872733,-0.004658378255765227,-0.0015613509698005428
S100A8,-0.043836276503338455,-0.05470383410262585,0.09970528767666494,0.015116998239284762,0.04964579484947558
TAC3,0.02456882615595989,-0.026787212103569023,-0.035635336851797345,0.1306148976730193,-0.03971115896909649
TAC4,,0.022597209507554162,0.016462215515373687,,
MFAP5,-0.013997076189625021,,,,0.007954559926650753
CXCL16,0.025170313942270955,0.021182824841256692,0.05955179686454645,0.06755200335848478,-0.04156383118722417
AGRN,0.02232328775807839,-0.040426197983077415,0.12813163479954084,-0.08235582859825322,0.017988174393989722
COL4A6,-0.03511411959024095,-0.017168270566372372,-0.03301879417486006,0.17246501925233507,-0.00010736789802405355
FST,-0.0006323516857440652,-0.005860211066781578,0.01874448087183804,,0.011643612024618022
MEGF10,0.030388473169608778,0.04455107550633686,0.016006934917430812,0.04312843315820315,0.02379307891919107
C1QB,-0.031017437471101104,-0.002291881796767311,0.13428702487819563,-0.005939624790842844,0.08850810132870698
HLA-B,-0.04299651297376123,-0.007163310843407999,0.11616229619583311,-0.021876530802298743,0.010673219233238048
PDGFA,0.05907961194909698,-0.03007858678585956,0.0009177084800760202,-0.04117790063207526,-0.008492372511432032
LAMA3,-0.018103146105757365,-0.02407212934529514,-0.056474982683963414,0.017211678851257864,
DKK1,,,-0.029685309818078882,,0.02441640088694432
INHBA,-0.012541627649054777,0.014041925145362157,-0.034348617161026766,-0.024596425526762142,-0.0029250290399843127
IL7,0.002691546573465124,-0.02081993907293884,0.06307141327749669,-0.014899818650927644,-0.014709255993843671
FABP5,0.05170934282702968,-0.02013756506221336,0.033716833559016515,-0.015064623131902457,0.03753885787271796
CCL4,0.005247833455155942,0.041347284787950536,0.055895900297655184,-0.05102684481877587,0.02289206955465844
FBN1,0.0022389815205487757,-0.039376978272001734,0.08081021839543373,-0.036881930639849826,0.026573603052109478
TCTN1,0.03436418123103768,0.046064843739182765,0.12106278352017863,0.04810557875635275,-0.03215455192614756
NCR3LG1,,,,,0.037588017633337786
BMP7,0.020826001029991385,-0.038944224560063134,0.03729367694292199,-0.0012345961290555682,-0.0056600310038733715
NLGN2,0.006084231956752387,-0.03131653657670375,-0.010644544706560939,0.032590167954069854,-0.0006079674155260686
CCL25,,0.005883454024584135,0.0008452095398871911,0.008869896362540394,-0.04168604183963644
NPNT,0.009649622362459264,0.00998624522738078,0.05353207624690435,0.014019514732447683,0.0783014636710097
KITLG,0.08635480676273867,0.023986931512745505,0.07076604935532729,0.07878504234693007,0.06318500534160178
MADCAM1,0.02008007378612693,-0.019140960272598966,-0.025037214430008867,0.04113388369847333,0.09765891181130637
F12,-0.007016620319474517,0.033629352944970485,-0.0738752172438723,0.044900271652383326,0.022169014562513006
S100B,-0.029905258081901056,-0.026942528861268192,0.023995286156117897,0.010237748927966276,0.0684041851513979
IL27,,-0.005730505245081416,,,
CD99,0.007677131386694948,0.06855102188481298,0.05024365438539467,-0.04062041318694622,0.06722911705086489
PDGFB,-0.029776620110201876,-0.014679038356940486,0.06596453362537133,0.06701733793685023,0.03252160219391687
CLEC2D,0.013857003508283765,-0.0129046751399506,0.03331419965451173,0.06062554311877836,0.02110817270894558
F8,-0.0174109677500185,0.009069220504454698,0.09284554897321906,-0.005307308280237636,-0.009967117235496493
C3,-0.05050574447438365,-0.02678080864857411,0.09690666950953886,-0.004486841994109475,0.08495638854209199
DLK2,-0.014168980347337478,-0.01933262948769155,0.03663916243576637,0.04825593908060111,-0.0061123537600598545
TSLP,-0.012920166836394392,-0.03116891442897787,0.03554360504131594,-0.017340898198452075,-0.0320215378252676
OSM,0.015555867724223736,0.017370629540117,0.012706218497489414,0.022932548964628208,0.018365368623919284
PRND,,,0.02812276179147927,,
SLPI,0.090306489753369,0.01678662354468003,0.15716552047050286,-0.038163961346569554,-0.004399400909905724
AFDN,0.045388795392507265,-0.01490839307284442,0.09404852655737299,0.044249220310416205,0.024322378302916125
KISS1,0.00915213378780176,0.02276250193321266,,0.16999926294069834,-0.027630080404414704
ULBP2,-0.031368163471963535,-0.006462553552005181,-0.008728058066133955,-0.009022171487969247,0.025036351047665
ICAM4,-0.01877175985177023,-0.012577671072041753,,,
ANGPTL1,-0.0032212680583184675,0.04242544817017161,0.09446498264512317,0.0170848190944165,0.03285937143887603
LTBP1,0.054628522119330086,0.010841956141533078,0.03413274533861623,0.03895726698440397,0.00570660491207693
CD160,-0.0146732370929418,,,,
NTN4,-0.01683704564618677,0.0064881320344763,0.083067647198294,0.02017569696368399,0.07395929581330253
APP,-0.035943246848526234,0.033771670493270886,-0.07650744211049658,0.00630135725232706,-0.019977495898279123
RIMS2,-0.0024175596395512797,-0.0312870391914369,-0.0645152267277927,0.011859341802187916,-0.01545745702189891
WNT7A,-0.029718363756158998,0.019861019107078673,6.135777331996418e-05,0.03536586814797685,-0.025606323428487003
GPI,0.01924504463728264,-0.005460067833588901,-0.08038321982551902,0.07080798454619301,-0.08645407201824162
