,MGH258,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
ADM,0.005038471557492635,-0.030308724162258754,0.2671855194685571,0.11566101331730566,-0.022780844130975263,0.13469500963546777,-0.02643867558161434,-0.02872025376642741,0.1621529215217283,0.5631107023185704,0.004431736844184169,0.08075971177388419,0.12965475605160695,0.1789553766738692,0.03138838853538136,0.06750423966795045,0.02525648836633784,0.3910078853255497,-0.002756396259638933
CCL15,,0.04968824420270094,,,,,-0.03779664869511234,,0.03079625915814727,,,,,,,,0.004575838543236891,,
GNAI2,0.07317849413672012,0.02911350512222171,0.1075853186753282,0.009323316946097624,-0.15928901491921257,0.019776825890876804,-0.009189091559231156,0.23821105006783863,0.016648471680664453,0.11738239173030268,-0.03675639533361668,0.061934024667166826,0.007892898274450727,0.02293133242011748,-0.006402242647251392,0.05559483407760662,0.18084280536082145,0.12717202734239882,0.07193261516707691
HDC,,,,,-0.055312856182405945,,-0.021506875306807657,,,,-0.04860629446416032,,,,,,-0.07650176412802266,0.015143222568646007,
COL11A1,-0.022747217382040934,0.015421374763511242,-0.08870081865652017,0.052616629864840836,-0.01511410823191195,-0.03573958952636349,-0.00318706668162484,-0.04207123534215426,0.056980396809189815,0.04427798379559384,,0.03902716595501235,0.17935496006860313,0.1997888210538627,-0.010109175805613794,0.1212976574937666,0.04013628382831641,0.2854746768035019,-0.04599733060946396
NUCB2,0.014719911534990585,0.01157364176404531,0.023303417374681244,0.04994157557999128,-0.020889794594367236,-0.0025430360994026925,0.018018552909349575,0.05600310614771887,-0.02228081128624305,-0.07746662564640874,0.02158877076002329,0.050844865234588796,0.005678769074677903,-0.01564968428819416,-0.024279553697993138,0.020968541120894822,0.07949259502343109,0.03638942654429637,-0.044117282238225496
FGF16,,,,,,,,,,,,,,,,,,-0.03968944895100991,
CXCL1,,0.019200100988099773,0.09179258534071429,,0.05612672156875978,0.025368323224637057,-0.016076757910000666,0.15403278591964908,-0.018433114792820997,-0.05023453046254205,0.013510597430610404,,0.13373377741367468,0.2036490667952829,0.03930136873261617,0.044040961940674604,0.09635988374616931,0.09706398437576252,-0.03086475463838361
VCAN,0.006893991409288321,0.017255264131829484,-0.10226923057835689,0.012730896078480955,-0.1071878844286529,0.08059039357487888,0.0645881644759379,0.10106112639875071,-0.06387196572880455,-0.31479950152246866,-0.048463433102726806,-0.010305249411018395,-0.17745390809863837,-0.18112234703438845,-0.014804339044724156,0.016495907084107194,0.06984303256486463,0.19697877446999898,0.06640916801395029
MMP7,,0.043593219351036654,,-0.017273031572172807,-0.021667820863775913,-0.025342432034470702,-0.031056813470098872,0.0054630781824272605,0.0685073144432436,0.1731250309873399,,,0.2357482766263122,0.20315432212186563,,0.20744025384167497,0.3124622926762216,0.28587135204801084,
PTPN6,0.049440477256848664,0.027641089731697505,0.02630662419661507,0.01333708364606488,-0.07664140779144012,0.03157742734862477,-0.006619384310726866,-0.029247840757661663,0.10134863320324602,-0.006385951199049971,0.04084203628778979,0.07309057401774324,-0.04466788656418424,0.11626681817839347,0.040188067099379214,0.02641417578244958,0.19597330144133548,0.11201823957167402,-0.04124469337725091
PTGS2,-0.03914672186546031,-0.00726441466150798,0.34155129378109395,0.08748395548089026,0.2519600360772124,-0.014075396755489437,0.03326812551663354,0.007388655809422844,0.11218651263691296,0.05897490479338917,0.12882363522317775,-0.02042487258719093,0.08539084382981367,0.21510993807116197,-0.02406094229579085,0.017503878348857714,0.04245317239920605,0.1482316824877728,-0.09577162170351744
XCL1,-0.017638272595775707,0.004198169418607797,0.0016565844048903918,,,0.022639565885777976,,0.010304783864062101,,,,,,,,,,-0.0041426068416489945,
CD58,0.02810183543651932,0.034286051986920085,0.13709291011486446,-0.0005032986265332087,-0.04645910469325355,0.03459549544762484,-0.013123224594393119,0.05052362383200218,0.007236739834759596,-0.031551114117189076,0.06044864866878191,0.056619825372364395,0.11279454035053364,0.07842518080880503,-0.027078477801632167,0.050745580682355254,0.07563695394953565,0.18197294427480457,0.07012830943404103
TNFSF14,0.06936767091101657,0.01515187907222943,0.0757339802760388,,0.007297674076737311,-0.02411121666887579,0.02085553125749198,0.11460347282859075,0.043975443088144404,0.03161991481569895,,-0.03985359599839919,-0.002990073454163005,-0.006282012236717949,0.0254195415937415,-0.02925805160842166,0.09656850836362951,-0.05175437748400918,0.0808636326392223
CNTN4,,-0.005174353554411293,-0.028521828609258715,-0.003950399294755125,0.1364896600404602,-0.0741626000498051,-0.011412272670944974,-0.1119700458287594,-0.016349040268112142,,,0.0060473788604052696,-0.006900081469173743,-0.01212028067780058,-0.003192201168127462,0.02715283623268023,0.09244785363894625,-0.034774280638892006,-0.046787674222629125
INSL3,,-0.014932558121279253,,,,0.0600734234194038,,,,,,,0.035729414647739884,0.0244202747462531,,-0.02381207865123495,0.0921453169611692,,
BTLA,,,-0.008033517698361761,,,,-0.02005296425100309,,,,,-0.0002454210424382214,,,,,0.054217137517231694,,
MFNG,-0.00815097609568462,0.029526695930247197,-0.024086718428906046,0.04318906815000783,-0.021940394260197813,0.003335272414584187,-0.03081893988169601,0.0843162387995525,0.014742261691470897,-0.14410051064443122,0.07305886911944719,0.08919064811218762,0.026538864137832893,0.0035932165963624423,0.04416582202928335,0.011822553069048196,0.10928414466374732,0.0070409803762877,-0.04972569000917749
ICAM1,0.037441603634875746,0.03655559658997803,0.31904559110912506,0.07128450134013596,-0.04447950006931882,0.043880653015064705,-0.045089830635835326,0.18693563946028005,0.04903175560372261,0.3888398003019311,0.038967009697430895,0.1561971141022162,0.13723569019634432,0.24492270646434933,-0.016242433211620323,0.06541262813865313,0.061272392559011755,0.30549791075470145,0.00490173217179189
PROS1,-0.057281387139242815,0.06241405567626686,0.30008352114548054,0.019900034526722902,-0.05173061299020659,0.11840302469633705,0.009183062379474029,0.12854821185194074,0.12491607234393128,0.09618735573439054,0.02892797438316911,0.06844347377837724,0.18287218381553458,0.2252187570006771,0.10908732482393822,0.19878595236829152,0.2160407627355879,0.32822332698648415,0.045967776375802696
CLCF1,0.02170338467544691,0.0461000902761282,0.40167142059820743,-0.01605700773842477,0.10974951516561751,0.08291130834658288,-0.02122813459613637,0.1322196358527701,0.10382983549344588,0.17378688924142968,0.107303663020546,0.06458193424282163,0.15509916328960774,0.2571424611359056,0.08660264876786451,0.12577619552176744,0.13985344556597043,0.42431556194243414,
PSAP,0.05609335377545985,0.07850069483239112,0.1141726047944738,-0.00442126631280543,0.09413899668154599,-0.10817670910066474,-0.03537988956149995,0.08348089433300507,0.026873624969606255,-0.01340538176565871,0.11392932943719268,0.045384474898800375,0.3653367891787896,0.3201955139266863,-0.06312330021399495,0.11487274155083846,0.43568244148104607,-0.05935632608730954,-0.07397704814536728
EFEMP1,0.08513291128143219,0.059312469287301745,0.29255746806776384,0.017379238293365743,-0.09912891042690714,-0.004927095860310802,-0.015827181971200643,0.2217478998023903,0.09864532244473657,0.2607879067590862,0.11898808629100557,-0.004605481979792817,0.2767028088497935,0.22024185906074023,0.015859943320852922,0.2324637184159112,0.5184080397380437,0.5909666563281437,0.04797658104716523
C1QTNF1,0.05331846413481534,-0.004094370744229786,0.11461832268200477,0.0503714485509051,-0.017517976281616818,0.04605040309789633,0.01669044872740965,0.028694532419335356,0.10494903859943693,0.08032869539705775,0.08071988297400952,0.07403299901349804,0.238220311665966,0.15367481427491989,0.07417327141560376,0.09894746839847207,-0.07339722567163845,0.47193599877212034,0.09313155739386407
ALB,-0.026554006753202814,-0.017719853091204527,-0.027206681715828226,-0.016522679838796378,-0.03634504335534584,0.01267999004875839,-0.017835021185028613,0.07563220279329344,0.06521435249585347,0.025650490012535037,0.01655064637479727,-0.026637028258521427,0.09973149025640726,0.025735243354648434,-0.01853069937431309,0.04519089625197111,0.05387291851277752,0.09213331278122111,0.011269903773876861
CCL13,,,,,,,,,,,,,-0.0023688497408675536,,,0.05203153440993399,,,
EFNA3,0.009553871207297638,0.03175271997809476,0.016964606461215042,0.04948329471449243,0.14633543246305836,-0.02268032737318831,0.013644193441298259,-0.15176517893035124,0.0429660002242591,0.14713377219221266,0.0867424288427,-0.002780760006564737,0.11428338047353465,0.03551804095560249,0.014337083633427648,-0.03559150751022446,-0.047549847167862334,-0.050402764427199306,-0.03833013453324841
DRAXIN,-0.032241867610588525,-0.01033236782805898,0.09612706749639732,0.06442466875544375,-0.06163667133915367,0.07230585048439743,-0.014320646814325974,0.10738103900093336,0.11210783979201266,0.20738755663675695,0.04149874662343367,0.01501168995027655,0.07693399984802593,0.06511513205161305,0.02111259215291995,0.009200187088074253,0.16833735136229694,0.12845798499538952,-0.043563111490474406
RAET1L,,0.09739481030039508,,,,,-0.00031541587744333304,,,,,,,0.02576890143610646,,-0.008257283590587434,,,
NPTX2,0.037785638747471276,-0.045764121786001775,-0.024152463244163817,0.033014324141846005,0.16823811081861045,-0.1610157580478123,-0.03441938408252227,0.09368029162725287,-0.056426668996215235,0.04038560276008589,,-0.02043795143803393,0.09062316168156753,0.1600060264673018,0.025101810638546634,0.10998643236617758,0.1204612647398543,-0.004957145860437212,0.08002041999201101
FGF11,-0.08239307928349215,-0.0043074229848881086,0.00426293725046238,0.03386279942896353,-0.060707673554979774,0.03875342853901996,-0.03245913198318916,-0.01739896491309706,0.0883209805792972,0.2671276583946941,-0.016518172033943054,0.01893332314095549,0.16327502492825102,0.08420645236142561,-0.0008036801767272016,0.08108571778891775,-0.03801688931051562,0.2692375479589662,0.052570140663796595
CD59,0.07478357489501701,0.08350385836244437,0.1053282067845651,-0.035813729340671084,0.15458959319126378,-0.01596502537983695,-0.04638722075806307,0.052940681817912456,0.16358360086316104,-0.23824570488736205,0.04768651403259427,0.04213238218895638,0.18294839423192275,0.17288736814434547,0.007949682922193451,0.08256792453001492,0.2238957008282973,-0.02732167116191977,0.0023387034878741817
COL9A2,0.008076958343717081,0.06666358554941897,-0.18682779479026818,0.037738205136042036,-0.0959268846324143,-0.008600686445195795,-0.018898521148113388,0.016424879648915217,0.09162619780280261,-0.12290930813410687,0.030384610237758913,0.022826152506498477,-0.0370745969406335,-0.14100977392051867,0.03455549281539999,-0.09806688442763971,0.18272484300207448,0.03295677972598873,0.0067924060038165625
DLL3,0.032470340350808244,0.001753028732572482,-0.07949336434593246,0.04268122816578112,-0.011620710134715547,-0.10909283793527426,0.04386325890747253,-0.05659543140031018,-0.054189057275127815,-0.048011027312332456,0.0019465171674495846,0.00884323358134936,-0.14001095702832997,-0.1719205606098543,0.007097131864727004,-0.09440321679031023,-0.23283241149803216,0.023946975641910843,-0.07781861664408568
FGF5,,,,,0.03933425687498984,,,-0.03827219640791951,,,,,,,,,0.2586011502570094,0.10932491132580638,
LIN7C,0.025531005376571585,-0.029907189181090678,0.016794848932789354,-0.0422676277959415,-0.04584171016566987,-0.00926944313195461,-0.01362723234298482,-0.07996273193071297,0.05432765597799974,0.004721460818487225,-0.02050015327457755,0.04818050599826445,-0.04196119434847906,-0.03175149001953715,0.007913934017925763,-0.019105129091048712,-0.03862786272025274,0.018567433091385734,-0.04627395432453678
GDF7,0.08138311268940998,-0.023250833780070555,,-0.007889990119056613,-0.013892969224977498,-0.004414405139291628,-0.015702761470173333,-0.07035024985353446,,,,0.027015644704731116,,-0.0485478812064716,-0.0009283078151743902,0.013571666259910296,0.03797286444690029,-0.08154340602797967,
PSPN,0.008478251346177364,-0.052185356510812485,0.008354036562718834,-0.00039367243195158563,0.002230443898785427,0.07925781603618977,-0.016831291704066532,0.01687731732912178,0.05477179970896285,0.06935056847278567,-0.03580177648091518,0.01626900150523399,0.12370732234716067,0.12515838655195416,0.07219696477041297,-0.012249630712021517,0.060590925514062074,0.06099167414024579,0.21454318696048946
ANGPT1,0.02807095678801199,-0.010506901333977999,0.021041339555503795,0.06058291722239421,-0.051824212659353115,-0.08048941682512636,0.00826871640520418,-0.015845505314634897,0.10007245589773449,0.021579096503133555,0.08151978672518943,0.0555160871375174,0.08003300330221474,0.12104978567386648,-0.016125687692383716,0.01585533479820782,0.15683540665652768,-0.008871482953825853,0.02436251415604983
PNOC,-0.025800761792090666,0.0311489362929159,-0.12839806596090492,0.009235937722332808,0.16452668696761708,-0.1398041804736175,0.013597276778558572,-0.10212097113129516,,,,,,0.013855678037408762,,-0.02823302192950557,0.08797938473053271,-0.09692641152724905,-0.05280039351098334
L1CAM,-0.010869637310034305,-0.024220798898429215,0.17748071751813962,-0.011693335894775872,0.07747870585547825,-0.045346307617290915,0.07166038015740628,-0.04488421883443019,-0.06539535182223043,0.22032846645365886,-0.045283385967872423,-0.05423327864982418,0.13404692165791043,0.03899005755691349,0.0328355218989891,0.041499422763590706,-0.11773521069167647,-0.19815533122858991,-0.00580356886360645
APOA1,-0.038479691171610785,-0.044691771607998,-0.02538445179747842,0.05426799815945515,0.08619370675981602,-0.05139169316551559,-0.013654073065520444,-0.019263441715751548,-0.014184781928669347,0.07358657185159292,0.19442847585066614,0.11563798035925478,0.10620910535019465,0.021292984342192213,0.09067227196964217,0.007949076579675907,0.06210105917879182,0.07064500863104416,0.1382759381317118
PSEN1,0.08714174555151398,0.05029129806819627,0.005242336257282347,0.015850339613098195,-0.024575413045073907,0.007243439213150531,-0.059508950817418554,0.010789720054173947,0.102391171846073,-0.04264417991547867,0.01653852601879148,-0.06941781202651733,0.036874233293146555,0.07730272877616838,-0.04718525755257441,-0.03221347197298783,0.1032965732648714,0.1385422080170158,-0.0429368374916209
CALM2,0.03164550370540965,-0.02366909424589668,-0.06776379908019746,-0.005142247229701192,0.11670908488399191,-0.1792739978343775,0.045586683952267414,-0.2562206425935443,0.023305839475070273,-0.38559085656420106,-0.06887344535691639,-0.0718527638543968,0.01243163900317858,-0.04670725611160829,-0.0011754206006893777,-0.037952955478847125,-0.15131698182823794,-0.20997923755620332,0.020913683430174582
CLEC2B,-0.026555789515673923,0.028161308754453565,0.2003659362920853,0.009484255993844073,-0.021624235843940368,0.029664229594915062,-0.02420482364883122,0.15424728636167567,0.19117268632349907,0.15935730396761746,-0.04243591402296652,0.07567288185322273,0.11600668877935238,0.12113191138580122,0.06542459840250149,0.11662569609705042,0.16629414241904894,0.04311962451595308,0.01761096031677083
NTNG1,-0.07755192463060273,0.008772473431636474,0.08338991980513688,-0.0023773231805754875,0.021858770384279084,0.112137034597759,0.02818579207272249,0.04387298169454166,0.07958811292735483,0.08007025838271523,-0.03770418744846186,0.05439783124493432,0.07937113784992672,-0.06406481323168821,0.05046137785541642,0.07723693927635449,0.10051564192287082,0.20099490406849665,-0.025326134501377356
LRIG1,0.05035022871571394,0.02389804035038238,-0.1939493215742804,0.0003185652023711538,-0.10499666654085082,0.049549779175052176,0.03505143524695753,0.025794834691924267,0.06887446635397032,-0.3038251985150001,0.0030819150295054365,0.024022920526142997,-0.007475413034030348,-0.10104254227543787,0.11445364438557999,-0.10474101223492593,-0.08857966843733683,0.018817978335425648,-0.02861888743851846
CPAMD8,0.10225177072211006,0.019265101785062817,-0.021091957230735398,-0.03287223855430693,-0.02618134899772019,0.04114213543139196,-0.029064513073473224,0.003796142748013237,-0.04663889182660359,,-0.0486062472408019,0.023637319795937865,,0.07629311645812141,0.062137797302803104,,-0.013199963460228465,-0.09372527698694981,0.12166790522570585
GHRL,-0.025647878582193875,-0.050180233307079304,-0.06655908310084341,-0.017564925313848578,0.029475618925432878,-0.0043179320280289524,-0.014320646814325974,-0.04268444218584763,-0.012035899025149753,0.02309421787664177,0.015389347027672633,0.07707760821195617,,,-0.02655457232611464,-0.06697898168174406,0.09319310690383911,0.03860467721582641,
NPY,-0.023583913716374638,-0.09035484088762465,-0.08840390546094473,-0.06292498964464929,0.19339324930082494,-0.09945616358770687,-0.02406667544840653,-0.08265995674104422,-0.06998560706651884,0.006897698979348941,,-0.03779842656105452,0.1487510998339724,0.1908633197625303,-0.023468150356411126,-0.07641381274998811,-0.006756902145301113,-0.18131237397102878,-0.05326306587387559
MMP2,0.016810313821087174,0.09056034010226832,-0.04958322001218248,0.027034822982247762,-0.12515801574397722,0.020340973337420225,-0.010174065183264781,0.051420643097505936,0.04999305881412086,-0.2976695780568833,0.08614916813107902,0.04474617314968887,0.05606160694434366,-0.0781070384380699,0.061952809233454496,-0.04481919166159154,0.10739886243554683,0.21522050680873794,0.08524353043811889
PPY,,0.040994720620109844,,,,0.006137973724986388,,,,,,,0.24216339866580316,0.29086374472455334,,0.04670212134072674,0.08968347764703459,0.10896305348066021,
ALKAL2,0.1317435438986943,0.02549229838841436,,0.00453403094904628,-0.029685295179944633,-0.06869950810922018,0.0032333306111915505,0.11045802936289917,-0.01894937504829311,0.04682231923781098,,0.005219999507976394,0.1301566369165101,0.012528716187973764,-0.01910513913976462,0.029220993347050136,0.029530125180767298,0.10471038873069434,-0.05097482610373772
CSF1,-0.04186695576993156,0.08915926392367073,0.19532463960544724,-0.0009811484229846914,-0.08041111699668334,0.057460988977645046,-0.0078120445605363185,0.07371637434196224,0.06469672448078537,0.11890837685837584,0.08212120840904884,0.02128711458512424,0.1957332252775156,0.1469150879009729,0.04640361342101245,0.07214533635077726,0.137212659633038,0.2591763418321325,0.007798467104787969
SEMA4C,0.030316385519271898,-0.04059476617877909,0.0862457928462961,0.003257724647007804,0.06394384265904757,-0.00010744086513297065,-0.013204867244532228,-0.02133284393040715,0.017257298215214326,-0.12980530868897772,0.03449850759997621,0.013348983982661424,0.07499844469288428,0.07922210308186686,0.039317961549916486,0.018864161982820163,0.0744661563718988,0.016229882934991474,0.03975031325260475
BMP8A,,,,,,,,,,,,,,,,,-0.004374913591564115,,
ICAM2,-0.005596662814232558,0.06448874288400475,-0.05327785572420088,0.049212091950288014,-0.04446831913416466,0.012086850789066747,-0.035794146669022114,-0.019903649646531022,0.18805940799155318,-0.17739719328856762,-0.02277721736062704,0.11636707260938156,0.005579863420163142,0.014788266078837414,0.07691970985653636,0.0035419973700340293,0.19308695939124423,-0.21791156153295738,-0.04899135977009848
SYTL3,0.049205552587799135,-0.029288908076429792,0.12295614837917014,-0.022693960885085983,-0.03486176440292797,0.10709679938313155,0.014263927018301962,0.04038350333312342,0.05455007897771871,0.24497187918028585,-0.02002765977878962,-0.05509226900365582,0.09595961195983428,0.07860207916147566,0.02638417971366373,-0.016120965688750974,0.23341495186101183,0.16289878178914424,
IL1A,-0.01867989070402591,0.10141029459961133,0.047227020105948016,-0.023601537678507502,-0.014068035032596562,0.06854440623851811,0.02253191174262482,0.08046310588058224,0.030022649838301614,0.07658464673533281,0.046323908511409204,-0.010496307978783155,0.022105271138971285,0.11279841934737238,-0.03763383641291013,-0.03458958659929671,0.06762893500145216,0.04768159351802967,-0.00991011662777475
HLA-G,,0.01107477242144585,,-0.012747531928474994,,,,,,0.13079491369265578,-0.042589563372768514,,0.15500364987849555,0.08138712384635104,,0.02766061522412018,,,
PGF,-0.01007591773683063,0.046681673049409254,0.02094885841056385,0.04938948019544172,-0.013993246728859045,-0.015743361544597066,-0.0258942447201908,0.020391835365612353,0.17737717339076192,-0.17281356178658772,0.18463388099467043,0.16777820117747458,-0.01599350577868507,0.04944367756861806,0.04108010113345142,0.1264100417508734,0.14785791950844585,-0.05072193203575699,-0.04834004428577105
LGALS8,-0.005435807886113794,0.030476432606238214,0.05339045500978676,-0.0068975158246500955,0.012927054489691525,0.014211331161742802,-0.0015903886340339387,-0.047547425634496106,0.11639148004341139,0.11122806621034581,-0.009552302079820673,-0.018291536354429802,0.053604357348533534,0.08701603477290402,-0.006276725425006472,-0.013880762406743559,0.12170448663085363,0.04536381587352407,0.011663042342438262
DKK3,-0.03094095523419253,0.00022907481179639772,-0.10246209236570228,-0.014165103841720997,0.1914385650812333,-0.08534570519446781,0.004127805287334445,-0.20266652375824168,0.18050594554400806,-0.2813241088912616,-0.01508421117090899,0.0677788904042929,0.10018354183200656,0.04562981324896486,-6.367394372545501e-07,-0.03472741119823658,0.10871927041152316,-0.39696828605810297,0.0839567845224716
COL16A1,-0.07063297548238963,0.09026561384316882,-0.1498624413482818,0.02400859633959777,-0.13196493586184607,-0.012231281096941405,-0.0018817079896835173,-0.04028435441551569,0.11903341128504549,-0.19497519297094962,-0.017724489600156264,0.08884468196267484,0.10624332889757906,0.11175234920373703,0.120022444932113,0.04405271015559205,0.08757562360250926,0.10145890659395995,-0.03462340120024265
TPH1,0.01742340794330651,-0.009370982772375105,0.03297750739899891,-0.013507787729004177,0.0058523690898876,0.03825476815289294,,,,-0.021303138569091044,0.007628412300524553,,-0.01185943908566933,0.00033807988474630907,0.06400195476416705,0.07874734353475037,0.23304472261468556,0.14490417924067775,-0.026775186495113155
TNC,0.050246085024801525,0.04023422781918331,0.41101813646246227,0.014911724573291017,-0.10640377491431476,0.19165417936771767,-0.0038307579474718837,0.2082348824914285,0.08634917672642788,0.49758096029307813,0.03219049045874193,0.017911432659892198,0.1587609292574119,0.15640820595205907,0.07895288907029589,0.2576265001072863,0.3392620054982013,0.37033619284030594,0.07068999995374578
TNFSF9,-0.016075852155581136,0.05608630117535638,-0.00767380746985642,0.014902818081890163,0.149530014774854,-0.007004932297920147,-0.023919804997564152,-0.048321225802691,,,0.006564689329179068,0.024692791347269327,-0.00909714461362173,0.04500638087491345,-0.04563061815130283,-0.00112455605150831,0.07049010977794512,-0.03441605492851889,-0.057705979203790225
C4A,,,,,,-0.037927111501432034,,0.0030590683863942593,,0.02363477958261222,,,0.08705026364469298,,-0.026513505977256734,0.04716630067149773,0.07627636397849503,,
CNTN2,0.09704430552466266,0.024166678043070614,-0.06672948246431809,0.00713499753002868,-0.11197434859644406,0.04037621292651243,-0.007807713926965886,0.09671917816953114,-0.04610351746763705,0.01934176967546784,-0.007548426347066434,-0.042559833407455686,-0.03582590297501978,-0.0835587744360375,-0.07732494231976128,-0.09604873738949875,0.042929311678354794,-0.4154792533237778,-0.11453538668394798
F7,,0.07618102260984905,,-0.011731552188059699,0.021284311934802527,,,,,,,,-0.05148042692492065,,,0.06773906795640569,,-0.05916623046295989,
LUM,0.006669046695842051,0.11614725319628973,0.04638916232269664,0.0002555466125269793,-0.10946523759607206,-0.011374655307273714,-0.04665596506912009,0.09437021735117906,0.22853623717017105,-0.21403187759867395,0.02022366399173354,0.17088666602849512,0.06207722200389832,0.052744231183048815,0.044678863442269276,0.14350673273038658,0.2608324349507049,0.19485732046649834,
IZUMO1,-0.015360985996781843,,,,,,,,,,,,,,,,,,
BTC,,-0.021374882738779997,0.09793119126958981,,,,-0.051288574277426266,0.025330569915793178,,,-0.02834344786519841,,0.06085381822582023,0.03070690517935064,0.13158194685025232,-0.012142722827916322,0.0822834573494155,0.17532924135422062,
APOC1,0.04391531664133196,0.0020387802904549223,-0.26941171422771504,0.016365934358461492,-0.14038398648070147,0.011607989616406935,-0.005007107602830559,0.1297638592679478,0.12231449957733104,-0.27574013731250785,0.006661906226330187,0.08387098427929687,-0.15131666855717762,-0.20786250605370044,-0.04624249870089032,-0.1222034094130972,0.017870372160333665,0.15608938797203178,0.08201665225221656
PKM,0.0853142055702126,-0.042700902499915226,0.22863421416347052,-0.05426061744314596,0.05730263606899552,0.05423242093223822,0.0695931480339908,-0.052264675314010994,-0.05829828659821126,0.5099807553884627,0.07565819268422556,0.0400049855445005,0.17024339395013693,0.23098157356096977,0.0609258631336134,0.14306888487589678,0.20974130354240209,0.41977699513991157,-0.02087331596977829
TNF,,0.047996521754678424,-0.04411247273630972,0.08838340574010271,-0.01779253362002493,0.08362017101818071,0.03439234833834326,0.0923625572780985,0.02152268342223837,-0.058342734263161264,0.03110057021886564,-0.012677390510122458,0.032800157068105136,0.0740445207869475,,,0.09917923286218955,-0.028942966487938825,-0.07535923428223493
GNAS,-0.0814728221010336,-0.10096695947120284,-0.26266159328698674,-0.0011274348766696105,0.17718457221495224,-0.06957819392558019,0.011124926975617276,-0.1687199075010682,0.11174094405443685,0.2058787657076077,-0.09082037517602316,0.028072066083416312,-0.088500331165274,-0.09066498931038297,0.07775849271448708,-0.06600843310617302,-0.29636187151240717,-0.2895689356106459,-0.007537308842054455
BMP8B,-0.025000708091170873,0.029799088819252872,0.014891560998537948,0.08242039863701354,-0.016212577390310727,-0.009862975651681212,-0.013901600314849662,0.13898561430503936,0.05792861223564103,0.0639268819323071,-0.06893553522378597,-0.0049021613719835875,0.11933476102165286,0.13463461197847307,0.036294409731434454,0.0837849038600441,0.11598571378650627,0.06065073815846195,0.009283757083758533
LIPH,,0.05037908517699577,,,,-0.03057961987180832,,,,0.02389666839484077,,,0.006372681559666941,-0.00038058319779174494,,0.0343352733514969,-0.029475011284651076,0.12172187959083118,
CCL28,,-0.013148421222277171,,-0.010042287250178415,,-0.02275592664170579,-0.016442657745320156,-0.03900077225734867,,0.08063122355297543,,,,,-0.018327154761384388,,-0.056219993442557036,0.007929708045560832,
PTPN11,-0.06055891934448281,0.019975225239376046,-0.044719131371734756,0.017936156626895686,-0.08817383997132705,0.0012439776898667836,-0.03089725366328143,-0.08429245692719094,-0.008361282147290894,-0.10920589109495585,0.04552256036335038,-0.0374827410271628,-0.083409908530492,-0.10750436289209767,-0.006462336393375464,-0.05829817520727491,-0.08357896392938598,-0.16451781778559696,0.05009502556459444
ADAM12,0.04295868335739594,0.06711827508927731,0.08033331808172288,0.0748333761811078,-0.031061048886922,0.11276652403527515,0.020146854970809015,-0.010834024786048557,0.06296289341830646,-0.08728063720255555,0.022659021940072778,0.12483382206119384,0.06062766662850303,0.16384007608177859,0.08972964674019596,0.1037593843708107,0.2304703227225101,0.1572249558186391,
EPO,,0.08645772421851562,0.031210789374601085,,,-0.005466713450879619,,,,,-0.05821081139473798,-0.03814749416894003,0.0077421522088804975,-0.008606329061876585,,0.00608326624796716,0.07610931532035083,,
EDN3,-0.022576637904682766,-0.0005715273695451557,-0.0008452998909781955,0.005609755820389379,0.013647660726243621,-0.01904488984053472,-0.025221322355218883,-0.04496451880814331,,,,0.16967390343722163,0.11634794344937263,0.17485896798105605,0.011414948154597582,0.06753427955960836,-0.010963251084287827,-0.05928040664370002,-0.04397591030449152
CCL22,,,,,,0.005240693887456176,,,,,,,0.025607495754463194,0.015610575930135118,0.08783781491498256,-0.028220452599697767,0.0017151549701707421,,
CCL2,0.07772879133727079,0.10416372095167115,0.417648680747061,0.08294663992533233,0.013991240620763852,0.06533785450416527,-0.003863208344760378,0.2171854093132235,0.12700299418490318,0.21746130943420838,0.01433515309281182,-0.024307118235245898,0.16363893708662783,0.16674379831242928,-0.03528094897454635,0.10664347032421888,0.23601079968022107,0.3479261606683419,0.05863074663653668
DSCAM,-0.024306451043071144,0.04704760481842096,-0.01601350026063999,0.0894211781603668,0.033335391112786085,-0.03825274161570815,0.025193995071097534,-0.10967902298392307,-0.004956715219864196,0.10099592682779283,-0.004933751939069889,0.02895996867255753,-0.03543758514587984,-0.05450971574543242,-0.04812935008501795,-0.07480272895406317,-0.150245322309281,0.2020666742018466,0.02536423912063019
GPHA2,,-0.0269166632483745,,,,,,,,,,,,,,,,,
ANG,-0.040942318241968485,-0.02706279114098329,0.09038745861318091,0.058907327594016734,-0.03930633863955141,0.014573271654973486,-0.022896454598630482,0.07292546441296655,0.003711174020633778,0.34275836126196796,0.11168466173666676,0.04632634103292011,0.2472551116967445,0.17737677685061795,0.000649199333376387,-0.014367543773294642,0.010949431511523772,0.10625193915231977,
FBLN2,-0.02116837561285485,0.10891378760429361,0.001622147732914356,-0.004467645370318596,-0.03540226215778708,-0.054600794231363124,0.006250139801713577,-0.02680833084187146,-0.003355191864047592,0.15952824237157695,,0.1087807893384196,0.17626207596179447,0.1944742048987753,0.10290526816913438,0.07486178776775144,0.14891431273866096,0.10577827572717098,-0.027392702968554207
