,MGH258,UKF266,UKF296,UKF304,UKF334,ZH1007nec,ZH8812bulk,ZH881inf,ZH916bulk
PSPN,-0.012978635261543877,-0.030239812237900215,-0.03119877161094211,0.025963678272055275,0.06731234741150104,0.10351589921341786,0.0203993225374751,0.04593805291454447,-0.022188747526097796
ANGPT1,-0.002386652884629977,0.0012859127481415198,-0.03135985151376296,0.06978470139101374,-0.02191986594528033,-0.018661372124387583,-0.0014168639960458096,-0.06644489210910756,-0.03211288905240862
PNOC,0.050495776650234594,0.03911235692103815,0.005781510141380615,-0.02880256400326316,-0.015274477739751812,,,-0.038775153249145905,0.07953253502271994
L1CAM,-0.027434927287048223,0.045308594194336076,0.019797142271632005,0.05734401543928601,0.06315227003842769,-0.04381953858654362,-0.04530930950061019,0.1055081255496624,0.11396519690797265
APOA1,-0.038479691171610785,-0.02955949043083539,-0.030104081566717632,-0.040079552545465365,0.007562094034369952,0.08826354630072153,0.13717854336653068,,-0.031769360741100365
PSEN1,0.015049545899716577,0.04138392082069808,0.0168297849366122,0.035404615101586503,-0.010421083433499505,-0.023430871123000425,0.05695455657654753,-0.050422950290297246,-0.001016071987620708
CALM2,-0.007737536819411247,0.06804073683249222,0.11641411793567369,0.015761684206528973,0.09247253420622807,0.1657471661701568,-0.04908738532797425,-0.007029718692015238,0.06338629360475558
CLEC2B,-0.002985309983058322,0.023468841916066123,0.005604647625966194,-0.028267295771342765,0.008756807077825347,-0.05777150329515427,0.02106079781498683,0.0025012475834065902,0.016182369285248594
NTNG1,0.03615893894815194,-0.04631076610517439,-0.04517386491164017,-0.011298444049825922,-0.014343659224165757,-0.047800136021556035,0.00352897343951741,0.06596569879399251,0.024646532128069106
LRIG1,0.09410548072291877,-0.0135080919073436,-0.06610296721356018,-0.02048368368698827,-0.012126589771422624,0.0600538523396981,-0.030444521655928168,0.005875945840091455,-0.07434113201484716
CPAMD8,-0.016075859785445748,-0.012639890734861381,-0.02579929843101596,0.0645784456592242,0.08445084028421083,,0.012113911896650667,-0.019679214296569138,-0.003786144904030051
GHRL,-0.025647878582193875,-0.024304817593946926,0.05169705055598543,-0.032148979554597536,-0.017652301958559522,0.10615991228600309,0.026470481592881893,,-0.02177476639565354
NPY,-0.023583913716374638,0.02729381188963619,-0.014032144076929145,-0.033506871193443505,0.03515202946207317,-0.01280167074072962,0.023193602719091856,-0.05414212828006801,0.08378477721493732
MMP2,-0.09945019011288064,-0.034665765721325854,-0.018879661992016926,0.020482237521900665,-0.06742143025009807,0.00719791557773524,0.027601246897744437,0.05143542382677955,0.02322073905898082
PPY,,,,,,,,,-0.019699080661577745
ALKAL2,-0.024073732313027476,-0.00966460983568366,0.1192255158274813,0.05874123372833717,-0.04542617933279227,-0.006194038302200939,-0.019340512221938656,,-0.009019538391255924
CSF1,-0.007788794349317405,0.016765311740084405,0.013060875291510553,-0.03054779306179508,-0.007710261239630129,-0.026669508454790554,-0.032003503033635756,-0.0215046502984305,-0.026499704970454604
SEMA4C,0.04938457095097335,-0.008830670194628213,-0.0007731973056211422,0.017628761046987955,-0.05928787066099823,-0.013547128785228875,-0.0307254541851283,0.01783570404033551,0.06832159751762538
ICAM2,0.011329696303084533,-0.029447964371024076,0.03460436837858819,0.006738428767176424,0.09050040825436353,0.13733698586363832,0.016073640107303142,-0.0502301540863256,0.039497485822624176
SYTL3,-0.03212206217433239,0.017489908604933126,0.07733696013741567,-0.03254714920134689,-0.03440656100803176,-0.05845886376323793,0.011651405377065913,-0.053783974838384284,-0.04970225342124431
IL1A,-0.01867989070402591,-0.03265775731824644,0.0648884328042058,0.0620710043223884,-0.02658345240208321,-0.042245018392839145,0.04257172057890975,-0.06092958147564468,-0.011265983946180199
HLA-G,,0.003341297299823948,,,,-0.04554650206414526,,,
PGF,0.023173405716117684,0.017067851739755314,-0.011726786579881398,0.01919186917561952,-0.05640931997019548,0.12245956321296199,-0.01571066461791108,0.036042812235643505,-0.024119549661427046
LGALS8,-0.05765360301346304,0.0581694602846121,0.05335219739137556,0.10537744819094401,0.04184694016680578,-0.0013921493516164856,-0.041043565500140995,0.048028511453181134,-0.01641875384984684
DKK3,0.009994540921758032,0.06301338907802963,0.04396596957018885,-0.025013755184150274,0.08420459374770886,0.15204440106255016,0.0011379460516961427,-0.06360272142408337,0.06321173099434912
COL16A1,-0.0036815321113971983,0.014110201851263793,0.01506677115352715,0.01900027770903973,-0.0957926645010462,0.04323904841754977,0.005440062764370184,0.004319064050617376,-0.07532083290672839
TPH1,0.0009804621657765681,-0.01869090309153542,,,0.0037758157682158057,-0.05922875529781083,0.05371189700424886,,-0.05142925069404812
TNC,0.05985849445151303,-0.05670254588850178,-0.054508112974835814,0.03724013109700025,-0.07996049208412455,-0.10966599734491463,-0.04821818965532478,-0.04676261865330228,-0.006273668312882497
TNFSF9,-0.016075852155581136,0.12126768857942057,-0.028334792903614927,0.034853015629921914,-0.015632753408272845,,-0.014041707673302808,0.022114979791977792,0.04723760741782601
C4A,,,,0.0753389963091235,0.07715664061549954,0.0744360609274079,0.039055912026929075,-0.013118752332494476,
CNTN2,-0.046880365210612944,0.006230261571736458,0.05580696223529718,0.037057162689788654,-0.037621323082367694,0.07670994055807047,-0.004662279175703859,0.0026084759985763747,0.05893392586398501
F7,,0.007298630852435337,,,,,,,0.036638452739403485
LUM,-0.04817026864636714,0.0030209540329390857,-0.0023946222134185366,-0.09541959859730606,-0.000672463459174297,0.14434087085718367,0.02702778300680669,-0.03767621388212937,0.015825349239607708
IZUMO1,-0.015360985996781843,,,,,,,,
BTC,,,0.003747938345525989,0.023017672555065295,,,-0.01826722679102687,,-0.025608793888589762
APOC1,-0.01238255795448615,-0.06728565608162683,-0.004874034302081325,0.07675872900045594,-0.04255058619750256,-0.12523532918030222,0.00622681507559813,0.10146589570254196,-0.012801670461020095
PKM,0.02850541630020139,0.015019729066069446,0.06008844238447768,-0.08142466524122277,-0.05546104238064465,-0.12536186330316995,-0.05171710397754568,-0.0031416489411188503,-0.021576479450957912
TNF,,-0.021509655433494916,-0.024800809100214514,0.021167085416060157,0.044310038838679094,0.022904183593103075,,,-0.02376330222997044
GNAS,-0.04178964300719377,0.057365061478124035,0.0198695796655874,-0.05393471993266753,-0.08784360578945467,-0.17059039811961535,0.022128898431293384,0.0443009677957287,0.0663060223102301
BMP8B,0.08890263733654415,0.0032627344925171024,0.018744388914165692,-0.012741237172064856,-0.010875129817431488,0.06703516112217096,-0.05699506750019383,-0.06974583956493792,0.07400341424196205
LIPH,,,,,,-0.019330902551328594,,,-0.03789228866334234
CCL28,,0.009822006119935327,-0.01947755435490009,0.04780849544733342,-0.013200361201334101,-0.04142340997783794,0.03018519840203241,,-0.03595282775325278
PTPN11,-0.0007908574594656097,0.047366872553823124,0.009325517190301565,0.028424230286983636,-0.04918460691661644,0.08701737880712022,-0.05694409955264368,-0.11626465717536877,0.053941968741769195
ADAM12,0.06628972406489332,-0.008804600135617395,-0.01882384545328923,0.022077075425173117,-0.07147561908985445,0.0349789762457885,-0.03186920158733659,-0.021799722768041842,-0.07795639828755677
EPO,,,,,0.022887714122342143,,,,
EDN3,-0.022576637904682766,-0.023283060353674428,-0.029394334019338976,-0.04114493453521728,-0.016816949194935926,,-0.05013116828633473,,-0.023932109896360153
CCL22,,,,,,,-0.017633042583401908,-0.04630472511626768,
CCL2,0.07770695678508122,-0.022341896864037508,-0.03563801871763918,0.06262339950002847,-0.010754975030633,0.1260542021313239,0.0019277296323556429,-0.03788004077591182,-0.08018434572442944
DSCAM,0.042863544784718634,-0.018031172790555695,-0.010740685280083054,-0.00892217556370404,-0.024812314912273047,-0.005155755158221986,0.006523721490953387,-0.01880239885728471,-0.0099773955682581
ANG,-0.056779257782924385,-0.018319125093295155,-0.03398744128140721,0.015497294797324226,-0.05738622925047154,-0.17776133060194957,-0.06112391003664618,-0.04564191060707977,0.07292000350535208
FBLN2,-0.02116837561285485,-0.003705558983349015,0.007005978280045448,-0.01193100303104978,0.10621381473068128,-0.08665583706956029,-0.0036273545283676775,-0.02415985920835544,-0.03636083206606853
VTN,,-0.018690896979593256,-0.0033142550970185333,,-0.013831155352369272,0.1869453743308478,,,0.0005078759880560365
VEGFA,0.008747452415038215,-0.02742208255620985,-0.04332989775070181,0.012624952429275334,-0.10008109196461826,-0.17067459650244937,0.011574668572211885,0.018643548426008197,-0.023959515820421756
F10,,0.026787648263103793,-0.02505508214906507,-0.011056286109450208,,,0.0762921852536217,-0.036548378034740196,0.1309058705094618
SERPINA1,-0.0666445705507957,-0.0052198253615641154,0.02247114948967568,0.05791268721741594,0.00426889102654202,-0.010575069026324777,-0.035356984137445535,0.021822997130416112,0.03950844894482279
VWF,0.03124616796792037,-0.02046138966799777,0.030335543105754016,0.04511293993402434,0.0007996649035814765,0.1131960686659235,-0.006054144492624798,0.023148311675889682,0.025391301221154905
GDNF,,-0.029093105858462483,,,-0.016645194252410383,,,,
VASP,-0.04073840977912075,0.04472418928931839,0.04638335764630483,0.008821682172717624,-0.021485355233674213,0.01717931664054913,0.009430681765304889,0.02229810531521918,-0.01255483025232362
ADAM15,0.05256014394172972,0.0037707634852214636,-0.06928342410991131,0.041545534020876726,-0.01225730531525995,0.05982218711177957,-0.032945670247480366,0.0671467441463703,0.013355736381449103
WNT2,,0.017407585968896067,0.030639226353762136,0.01963008827549966,0.0063221371965270475,-0.05043139351809548,,,-0.05981778616392167
CALCB,,0.13671427902409614,,-0.015313650863847353,,,,,0.021373424844062957
OLFM2,-0.02661310514781849,-0.022520135778882205,-0.005504136788030639,0.0198997266071211,0.029127408772488664,0.09506276724037016,0.02554290393096524,0.01807884066411849,-0.02153534675208615
MFAP2,0.07088806528587538,-0.02104419120314164,-0.04682732749630482,0.048393425694529334,0.03648380886041688,0.1012589690340003,-0.015322976795867659,,-0.01963390621615126
HLA-C,-0.042620113885471086,-0.0004584400489217066,0.009329194001359956,0.04581957871087185,-0.08952185668762842,0.04911083895750723,-0.07418855134856997,0.0239788151374162,0.055652246216118126
THBS1,0.09466544493131535,0.026734470678069486,0.027947600304768398,0.09070453403624625,-0.03733793009912303,-0.05253578787982656,0.07220144467628344,0.004536719564615755,-0.06131803824166586
HSPA4,0.05984879543670334,0.04414198117600559,0.0716774610963493,0.006460634418768993,0.0438518700406485,-0.11863856458593075,-0.025934843399234964,-0.03916995899420251,-0.03704628187905164
LMAN1,0.003932727370754734,0.019913243810370226,-0.059285916548470936,0.05931069768194329,-0.033162657014335274,-0.09879783559283249,-0.002764301886468462,-0.04203271196843765,-0.0026241015636070983
LYPD3,,-0.007255434304268136,-0.0041317626126772455,0.01697510633869354,,-0.0072230376245642925,,,-0.03460952711388622
APOE,-0.09077503651859076,-0.03495805372534853,-0.005771957465229376,-0.003529455552466602,0.052562451490507256,-0.1021672688884668,-0.08239231800753931,0.0657930143829318,-0.0004303169811056911
SOSTDC1,0.040883262730650106,-0.03651675411253026,-0.0017615961165987548,0.03444348321679495,0.01640252774574755,,,,-0.025479524879344437
ANXA1,0.013312499767058195,-0.04061904946036857,-0.02337893281864281,0.11904004394185991,-0.05648818658011161,0.02897198504507601,0.015830560487826648,-0.08375631276279827,-0.03083911462130589
WNT2B,0.006467492287452016,-0.032821071191749214,-0.02807165803417322,-0.027435168224535397,-0.02725642742766313,0.054795813851895574,-0.034368960218810064,-0.03597299048219467,0.014253258621012187
AMH,,-0.012499885290247799,0.030562459176290243,,-0.014562279357298069,,-0.026726326990781795,,-0.04440511763369805
GDF10,,-0.039220033881595145,0.021813372749494683,-0.055352344686276235,0.046611185186532254,-0.04281342316052867,-0.0028073114380027736,0.051364430772717,-0.03831219390687305
EFNB3,0.02513105889442715,0.08465400748837072,0.02103871309521651,-0.03100336882818623,0.05528061863122555,-0.03673266066909094,0.02318285911483481,0.018869855995607213,0.10394311088286806
LTB,0.16322980356039485,-0.019444420929085993,-0.04396356389693059,-0.019750968306875543,0.003908766714582687,-0.00966536633716134,0.042710067215021165,,-0.03688733047809059
ANGPT2,0.08091410930827081,0.008249597467542799,-0.05379915607217568,-0.018590230339110482,-0.028930268624903364,0.09558967597244393,-0.05883597579644603,0.02601162567661932,-0.020507707797356018
NRTN,,,,,,,-0.033731638268574865,,
ADAM17,-0.004421745107947483,-0.009736143393175946,-0.04310550892368491,0.06597667571320155,-0.027009874155724294,0.062270214291784504,-0.0072848896337642695,-0.05560222739373165,-0.00688299282360194
LRPAP1,0.012714598624703923,0.08617705678677764,0.009715544402437557,-0.0451735808324929,-0.017806662066366094,-0.03236137961698824,-0.05160372572935072,-0.040791364399472424,0.0012249890342252007
NID1,0.013504390621410546,0.028014831492063293,-0.01828692072179461,0.06650532653040152,0.06935578484186475,0.1449841078105638,0.02773919907758687,0.07563169640607947,-0.0529315057608345
MST1,-0.04152999102526829,-0.03680684994031068,0.011448413115270117,0.03623045249442797,-0.035871704071662215,0.03796240184155795,-0.005246898918635951,0.06630977003118889,-0.039690366698928996
IL13,,,,,-0.019521652865174596,-0.014416079575196031,,,
DCN,0.01327347672022709,-0.0029611914075356265,0.013899488499307194,-0.03789244565185219,0.042946535123316906,0.18217663863303094,-0.016140270408254234,0.07896839731205088,-0.010836581178333509
COL7A1,-0.025952880174469322,-0.01874382018401315,0.060853288457690745,-0.021729264235822974,-0.035291812891826486,0.14621256468009108,0.010335403482145138,0.011598092108322956,-0.037972392670739076
CALR,0.015365452630245136,-0.06291725446445331,0.017040353195514637,0.07569164348557135,-0.08882083660750749,-0.08698129590345499,-0.0333884395543602,0.020647053068516087,-0.0803216640107229
PIGA,-0.021722941011445607,-0.013614795932113502,-0.04691782597465815,0.008687614992311785,-0.023038651990100655,0.11268988700528655,0.03061683574430801,0.006446407610358103,0.0532100197936466
CD200,0.08632388911081619,0.028714554751497062,0.05753045709443058,-0.044010237469255004,0.03527176350939012,0.030264270574092502,-0.04187667027611597,0.08187836953266675,0.08948902411679277
GRP,,-0.02528879363950083,-0.027098186343147847,-0.003414212688979656,-0.01681695172601222,,0.033565954334994944,,0.05574941523079895
CDH1,0.09282041562243719,-0.02926327156615177,,0.022496695423231645,0.03648141658736734,-0.05641297042284477,-0.01103753715169897,-0.06929539106094078,-0.04056286426280346
LPL,0.03091408726284061,0.021600995804611438,0.022387842868544575,0.112387282516929,-0.05331895207240368,-0.0942844902538225,-0.01758642800212227,-0.03594968361757676,-0.0318396470499918
SEMA5A,-0.02823556355294564,-0.02106032289120323,-0.00805885447203526,0.032909931814296856,-0.07862937584326753,0.04487706282036671,-0.017987821520588424,-0.022412812684749175,-0.02623313495576941
SEMA7A,0.0325677998297857,-0.025990588951241976,0.05147496126357771,0.03607914027617791,0.05156998735552248,-0.10186235463157901,0.0014231219754346279,-0.020995125819521267,0.08520005158314091
SEMA4G,-0.028725806655131414,0.011052321801095036,-0.020412035627860144,-0.05087346582831884,0.012898389148875266,0.052752958353044124,-0.056003919134160966,-0.05542959682464613,-0.051262262130405925
SEMA3B,0.05522109853111954,-0.0463989765009297,-0.04298765217178471,0.0014927106972275558,0.02243729104579462,-0.023058409785824553,-0.03716740411479042,-0.016803254330564846,0.012522411784874172
RPH3A,-0.027398158517193662,-0.03904418170330984,0.02104612128064392,-0.010499588714015703,0.03476749356582802,0.01683079830768102,-0.04061176617732913,-0.027601078319370496,0.03835234223203548
JAG2,0.026823826197652285,0.010277567514981196,0.0076246791911367875,-0.0451990221919667,0.047203892563952306,-0.015348865775739295,-0.0073232580359996685,0.0170551107259342,0.025408991411768604
CGN,-0.029541659680795366,-0.030757624247289613,-0.020523092649654066,-0.007776054464558843,0.04768133563506443,0.0108224507807478,0.032085887706035265,0.040479589123643994,-0.0113916845452962
GDF15,0.035892647884253094,-0.03281683752354246,,0.044049765683652854,-0.04463213774580533,-0.08770576830805682,-0.037197048299247984,0.010347148602208067,-0.03227490386547793
SEMA4F,-0.011090926857261953,0.06359527776696891,-0.030870475033858397,0.04006430477521357,0.004328582082360677,0.05056000021966194,-0.03779475893858447,0.07078306242915029,-0.0635654322766354
NXPH1,-0.048942573792387645,-0.031141424673559324,-0.013958868445740938,0.0026318020516733287,-0.05011228288068465,-0.004118673408990384,-0.01579166575994608,-0.05962069002747771,0.030902859988946384
ARF1,-0.05164631753685922,0.0704924863430073,0.015469895976485445,-0.09103396636909501,0.0013463074779284572,-0.11830100222471451,-0.005723631402250393,0.037981768595389605,-0.024856667550851544
EBI3,-0.039193516318722976,-0.038730383100586845,-0.042433978777939085,0.09623700088979022,-0.03182797012414724,-0.032356042273474675,-0.05798768420232678,-0.06753457651154517,0.05208674310295624
TIMP1,0.0487717170653204,-0.021228018136605863,0.05363811318586026,0.009692382853995558,-0.07660331024326794,-0.16397647928827672,-0.013027509692489116,0.011636422240643231,-0.016429650689388495
SEMA3C,-0.012659572169241823,0.03870317408775368,-0.006323567614933535,-0.024929073611850105,0.04925863420187575,0.030126016399617664,-0.0059648645741342135,0.08081787191440165,0.029433860566557824
GAS6,-0.0015962578913235603,0.0013547981260534664,-0.07255929779114229,-0.06139486761527595,-0.02054418272069473,0.029476793537466503,-0.030037544639849076,0.03945210889340067,0.0010352343678264053
MEPE,,0.07543105151905795,0.0011243998666266718,0.05632937744721701,0.026148590700459263,,,,0.025489249165614875
SERPINE1,0.07846758947460433,0.037262555550261395,-0.027891466212780335,-0.04819377020477901,-0.06661052321039793,-0.09655340526027242,0.022476487384550475,-0.03942612122985841,-0.04965895504162964
RSPO2,-0.016985066323750523,0.02877633897079105,-0.034815830266585655,-0.024121247617115586,0.11665482912946977,,-0.017927501112698033,0.023249821273187348,-0.007958380471113488
SHBG,-0.019081883442758272,-0.020874482737404464,-0.01517191808013479,-0.033187049259851144,-0.013413782124081527,-0.038901632115425744,-0.044659540236791334,,0.0049594362994895185
LGALS3BP,0.0038062927622145395,-0.06970797187867092,0.004260915176516409,0.054199575878938984,-0.011524524264487628,0.0949816333022898,-0.029665283667988117,0.12290588623701028,-0.03158459177401633
LAMB1,0.0631541783501333,0.015016575163179545,-0.02583585328923846,0.076496665061644,0.004281670306115053,0.11600086801431582,0.013678795821702512,0.04411651670259163,0.0018311457704880839
SPTBN2,-0.02164614137492073,0.003776599498987375,0.017092413783119993,-0.028298654372343517,0.12820747416816436,0.12671834559670933,-0.0634841874224437,-0.07028738246871755,0.004531911462412435
COL1A2,-0.03309249036651145,-0.015049675392877583,0.03546852014359803,-0.008488786689625228,0.012836703079831605,0.11799056697961087,-0.019654808449722574,0.048938040727476435,-0.04302318609515462
DEFB1,,,,,,,,,-0.029502271390828703
CEACAM16,,,,,0.030892794451259194,-0.04830994410290851,,,
WNT11,,,-0.025028058495540864,,,,,,-0.02648623463984581
LGALS1,0.047954207876935905,0.013559250537366533,-0.03660387706655317,0.015671640518302804,-0.10402180933297094,-0.13713938266630285,-0.007808348176165241,-0.053299159008248734,-0.062448862032133894
BCAN,-0.04860927773707674,-0.00826162097823416,0.0007050446059760694,-0.07594162323144689,-0.042466646302265806,0.07868923913296558,-0.025181511046304634,0.041125365361523974,0.017075095958417746
ANOS1,0.020187268340409337,-0.06871866247997772,-0.017746841431633013,0.03941274455312457,-0.07433857442380153,0.11249750878980201,0.009310526060583035,0.04947015776227459,-0.10007462977536488
EDA,0.015832471758927588,-0.014919577336839223,0.030335115942250065,-0.04060832293942977,0.019174419304683155,-0.031271870647828354,-0.038205462702103316,-0.047232432515448786,-0.024276303682993144
FGF22,,-0.006850551888491937,0.0005691828074364745,-0.0013046975273508011,0.014116123381968534,,0.03396963585067611,0.1392589726947398,-0.036825331652772325
SHANK1,-0.02024408246450483,-0.016523432007695973,-0.011014570654322906,0.04958922375597066,0.054159167801328026,,,,-0.011990566974201058
RAET1G,,,,,,,,,0.016468451159820447
TGFB1,-0.05439937283008125,,-0.022134388112116814,0.025405380172298674,0.004225657490194343,0.017937551407163625,-0.006025015036437715,-0.03808165554976193,0.010396592366154808
MSTN,-0.050094068914713234,-0.023475491315116313,-0.012963237673535313,,0.0098112605896732,0.02395242822978867,-0.013074614100680726,,-0.017242837273652258
WNT4,,0.010200719966204376,-0.0008634901591085498,-0.017162796205848586,-0.018608627768252388,,0.011976154593026913,,-0.023321215516120146
TNFSF4,-0.027723384216615427,-0.020171355851562767,-0.02228834257676862,0.05964834341972245,-0.027806769023239232,-0.06375210641223826,-0.04011348024214206,,-0.02998669646254473
NTN1,0.00039469700155590336,-0.02168336896385558,0.004662352323525173,0.027833577065987325,-0.05574826153060476,0.023564462977720937,-0.04469961761372326,0.09094708933050752,-0.045401531191161935
CXCL12,-0.04595401006022617,0.04895302235592407,-0.013447739455993795,0.002702989723485084,0.04328375670799048,-0.11373943227282439,-0.029853386437553062,0.007290169427531509,-0.017932512161325527
GNRH1,0.009815137892741022,-0.016808937890870557,-0.03313017987526473,-0.009931706817945935,-0.03866061787980827,0.03676280846267499,-0.026383645564718228,,-0.0007625393796505174
FGF8,,-0.023490672373390656,,,,,,,
RIMS1,-0.021705983342543235,0.028560130027190538,-0.03453583767568418,-0.07337160553032593,0.05960351582137644,,0.08610476930729832,-0.08272651122460659,0.013529025750330815
FGF14,0.00203339535009981,0.02110178379842927,-0.01416283156504532,-0.034722929800404236,0.058983561392479976,0.06986502949337385,0.014684728263475862,0.0145492549853633,0.028751118117649594
IGF1,-0.056700854685536074,-0.01008650895707899,0.009035948723372086,-0.009379257745311963,0.049699312277425814,0.21391170943997312,0.03725134231132834,0.04633037580231227,-0.05078065265348847
TNFSF10,-0.009674580642682954,-0.011333789769064588,-0.02444280541979611,-0.010998867945501516,-0.03672714996611007,0.09189181453994916,-0.011631857543523201,0.18940344409381143,0.0867185824057235
GDF5,-0.01698505961958693,-0.019444428480904292,-0.023931593991201604,-0.03831468785000245,-0.01362399905467059,,0.018581575222263585,,0.05497376515316665
CHAD,,-0.03327051312074783,-0.02011105627704949,,,,0.04186857735658821,0.0008266216104165215,
RGMA,-0.050933046901935265,-0.04250979750096776,-0.007205379385240403,0.036595565850855785,-0.037215377764265554,0.0029038204601783456,-0.036327452663051166,0.0570336936976722,-0.0011088714346603914
CLEC3A,,,0.006801319075564358,,,,,,
WNT16,-0.01659558311785696,-0.022649746974390227,-0.012192850072046615,-0.03964725913918906,,,-0.003211183209555454,,-0.008432176617073782
CX3CL1,-0.036696608684519516,-0.02764094238718796,0.02787043493291762,-0.009234060125816552,0.05917256625365891,0.031707465085866166,0.018309463440003556,0.038411569159201554,0.035218288406043866
FGF1,-0.00821643891250953,0.026966963293021163,-0.02513433898292146,0.02258999613227076,0.001167314916236906,0.09048866921450409,-0.04246028425403119,0.09035621112543298,0.04889702370782977
ALOX5AP,0.03210277710011167,-0.017341401251398363,0.014175484247927464,0.05937551491979908,-0.01777396894104529,-0.021782038869663775,0.04338248084614816,-0.020194968445640518,-0.03733864071463504
IL1RN,-0.015115627523332509,-0.02307373207093314,,0.06777165434372723,-0.014631753833910284,-0.03938751866925214,,0.04625674906013567,-0.01534040481160556
NPW,,0.07245995796555589,,,0.0044803763979196455,-0.036912653355562805,-0.027064976734038952,,0.005985012403925543
CXCL9,-0.0459540050173711,,0.03713529762496823,0.08293248397443227,,,0.06599569186587521,,0.03994160310380002
ANGPTL4,0.055759883426281125,0.00716372541383749,-0.017916991779214905,-0.04852350945525432,-0.0640737243900355,-0.028676829706983323,0.03191645599795604,-0.04579716815613879,-0.0034846158741755296
UCN2,,,,,,-0.044977008301488465,,,
OBP2A,,,,,,0.1648303011346534,,,
COL4A3,,,-0.018179223705316314,,0.10676094403195953,,0.09324466875633522,,0.04076384640936283
NRG3,0.15880246186077907,0.018625645929260637,0.02333873133562622,0.024046053116672052,0.05695083393742621,,0.0077744943333523655,0.0506822060792956,-0.019786018539779442
IL23A,,,,,-0.02245053803791005,-0.048847232371098386,,,0.033172594191529126
COLQ,-0.010361350992116467,0.048562744400378395,-0.03931378499797999,-0.0034040524561333367,-0.018331657324808636,-0.04516440921954492,-0.043760393440661606,,0.02923423921544297
TNFSF12,0.05721711651075411,0.00627226750975805,0.0044138954170207766,0.007684172349576693,-0.04453913211481916,0.02616517540310996,-0.09901185782195619,0.027669940453309637,0.008724594265397246
DKK2,,-0.021603749737264786,-0.01646748046534383,-0.017099291521846145,,,,0.05226522080992251,-0.015832604127271468
FYN,0.006710719392235621,-0.02844540877999131,0.006580615154832118,0.05750808837847325,-0.015540230389974999,0.14147055077248222,-0.01445764185051245,0.044050475165647,-0.0815037774892752
ACE,-0.003862408421846604,0.002068116940551827,-0.02497130031673477,-0.043198086203444,0.005036135752437112,-0.019724295119844325,-0.012683114879931727,,-0.0015041684105119254
IL18,-0.019856725910236718,-0.009643855927467058,-0.004443805102057145,0.05630719324825256,-0.019768655756157775,-0.04377339426282294,0.055383862527185,-0.0396913422659813,0.0018118280540306492
PPBP,,,,,,,-0.03116024192787036,,-0.027338530149440984
CCL27,-0.017205359970232433,,-0.016963874152446504,-0.04186564780232244,-0.03929666257061577,-0.04214015168911351,0.042187425773918215,,-0.01737543946884341
SERPING1,-0.010207866979828534,-0.050043255480294015,-0.039081734019497404,0.04252910172540944,0.058618456126676224,0.0229481557358876,0.008583700362214031,0.0735389799980429,0.0031331616610255895
AZGP1,0.027679089582979485,-0.002208083776955235,-0.014148158876309602,-0.06339424048482224,-0.02713883658620868,0.05178182606675016,-0.03562427596783673,0.023002662503347128,0.026910825873077904
INHA,-0.023583905902209604,-0.017905692424840806,-0.026136165993594772,0.023194107452526955,-0.01176173016966311,0.016032006452537644,-0.008681527027768443,,0.003521346666245079
SEMA3G,-0.026104260250526517,-0.019689035786273363,0.06717602947801064,-0.04733832293527022,-0.004010491227978935,0.168276916425637,-0.024969518522771163,,-0.04991210818464607
COL6A1,0.11640086515259165,-0.024364173301553143,-0.01854795511506285,0.00686253565419845,-0.11699232345852999,-0.06403253400962441,0.0009792128198412413,0.06815048614730912,-0.07097926364861022
FGF17,,0.142934070468649,0.045599523744174204,0.008899935186709843,0.06904424640381918,,,,0.009843002730306522
TNFSF8,-0.018679890621046972,,,,,0.09822813063075947,-0.024233713470245947,,-0.013781920054862765
FGF20,0.09187121544790681,0.017303581304056546,-0.03404386698351015,0.042133063554190116,-0.017814991136713584,,0.000688381163998642,,-0.02278929558962152
ICAM3,0.13834314972296122,0.013153853385920329,0.02560772883388085,0.01818275622753546,-0.036757294657686714,0.09208110313279712,-0.03536765903875451,-0.01256485274943535,-0.044136725421108025
LAMA4,0.015601321410137843,-0.022934384719592592,0.07239313279694912,0.040128540940204356,-0.012924285485356924,0.13489454763850964,-0.012787070631114917,0.009231719825635882,-0.011129935287413052
DLL4,0.00045887446428115243,-0.062470378385266666,-0.02375422974493817,-0.03684578030257757,-0.037769840775862665,0.08758581680531631,-0.0029368466278510952,-0.013376916719437354,-0.0349718933276987
SEMA3A,0.05596996120729341,0.0037675623180638287,-0.04506357656279589,0.03391625352761818,0.06810965045630363,0.011644698325059292,-0.008332648330011197,-0.044060903128468394,0.03357821152236708
RLN2,,-0.023696615849059768,-0.014595810589171379,-0.007767852644534362,-0.014035392238675226,-0.010006854382463118,0.010845989242654707,,-0.026773064181045303
C5,-0.04221769391523851,-0.02925762185135031,-0.02190356229451262,-0.044597109075800716,-0.004866249580942271,0.12633793804595728,-0.0604374739985357,0.18493399234109784,-0.054489118438853255
COMP,,,,,,,0.041970495836230685,,
EDN2,,,,,-0.027504430216964255,,,,
C1QA,-0.031740439555703596,-0.02466640226777946,-0.024203372243249324,0.0360959925860058,-0.047871402807973376,-0.02834692550117948,-0.0037762504677698243,0.03588039703236156,-0.06116171444885534
UTS2B,-0.01584093510350014,-0.017638924288515115,0.04018271971134519,,,,,,
COL9A3,0.06466332355272997,-0.032077761194213704,0.019626587938883902,-0.01904222246317738,-0.04178907916413392,0.07916646994184977,-0.011094824070369928,-0.06430168166441146,0.056329291140158375
