,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
CD5L,0.038443985032454636,0.007989500189554254,0.027562033508839165,,,,,,,,-0.019907152174558077,,0.028730944393428808,,,,,,,
FGF18,,-0.007136309184439444,,-0.016778584222801356,0.0058562840759692845,0.018635862681986942,0.015289297985333326,,-0.00463546042594629,,,,,0.05703346844668629,0.06628152181066657,,-0.07807823649058639,,0.0038958355764896163,
ADM,-0.012774449841053038,-0.0835289872300037,0.07128129663659669,-0.1062447614472369,0.024183909414128,-0.1763036310107027,-0.010551953126773522,0.06268225460646629,-0.07398898174539205,0.023349944291179186,0.030858327943973838,0.013389731123846563,-0.06176319281971655,0.01343514504335643,-0.059407680920844905,-0.07610348838073819,0.009561670733301393,0.05502944793430421,-0.007620801861645083,-0.01714274778149444
CCL15,,0.008901367627002277,,,,,,,,0.028513710924698718,,,,,,,,,0.046741216670515215,
GNAI2,0.06303261364926681,-0.002804018946930104,-0.03093025166671643,0.014592184400559493,0.08778522788403903,0.011335213575794487,0.03048543437546768,0.07214609678736741,0.032656284626289354,0.042811948456753644,0.16146391334076915,0.05585559987271729,-0.0027066739976286365,0.09602547901457534,-0.0023888659222458036,-0.05584199266849062,0.003037506458980442,0.03996693561021933,0.08007036238824895,0.1978289787217767
HDC,,,,,,,,0.05615980780958397,,0.031159362093743117,,,,,,,,,-0.006829141480351947,
COL11A1,0.016011675664769194,0.05430952895551211,0.04551988672920507,0.05570068025848818,0.05310287245120562,0.10199073499294564,0.046407569910441294,-0.010123382827112731,0.0015253470985038542,-0.010775612964004859,-0.08936143337045149,0.05226249237621587,0.017949660121302804,0.04248508227004635,0.08013012410643996,0.050458829882326785,0.1163635557647812,,0.01667100427524783,-0.05623049982416158
NUCB2,-0.0028465458311946494,-0.004246682996014443,0.055425472068674965,-0.01933291915201427,-0.014167239946747734,-0.04543727771779686,-0.02199411343211846,0.026955783885714135,-0.0033433812214233197,0.019211029089640345,-0.11541042739468288,-0.055275002979772836,-0.04341315114726881,-0.045972548978594846,-0.06871661747013075,0.03567429764899576,0.020040994308885018,0.04557679343358325,0.04864012889401041,0.020241308799440885
CXCL1,,-0.002737574933284595,-0.017974247215390676,-0.016532997619043317,-0.033816322698705034,-0.04143370111539742,,0.002823324896507003,-0.039661794180706755,-0.03900816906277175,0.08410003531130526,-0.00221421489359333,,0.06357834826779246,0.04383520892977406,-0.07332805450071696,0.00044043402518656997,-0.0662134473184891,0.001512265563419305,0.05186074261622693
VCAN,-0.006219209901922295,-0.03486990398837475,0.08853885751596714,0.07415856694837702,0.010614607313545172,0.1424778539421416,0.05115800692740643,0.04168822318481354,0.07279237963654034,0.008348132549551203,0.033382411369575864,0.11294247885969876,0.003608014277921251,0.009542605848579121,-0.010864646455921998,0.07092546059598936,-0.11062985199515274,0.0164961327057777,-0.01921931874793351,0.0486071351992351
MMP7,,-0.04126736196589202,,,-0.02863899138007396,,-0.024075407240422828,-0.027903156428950908,0.022588145891773728,0.019696036165195992,0.009584841007626362,-0.03597166346879595,,0.033322839197782145,0.025426259809218164,,0.17509614637746565,,0.10161393777634697,
PTPN6,0.021743027158166586,0.02246472374866644,0.005888598545442191,0.0760867224643479,0.019290779041446642,-0.015520754036111296,0.037170007607806484,0.01806136373829836,0.038142183135728154,0.022921046303950213,0.13057248407043323,-0.029544542862996365,-0.034067645969004114,0.023849640350143583,0.04614638071890842,0.0026049994293036592,0.005539388514916444,0.016598970512885416,0.06554740366985773,0.09423954172081031
PTGS2,-0.05521882318176213,-0.06311515277635504,-0.03829796258295737,-0.07498879118679956,-0.04157688815489845,-0.15004525992288717,-0.044231442743058784,-0.06878788289681677,-0.04476177959923018,0.016994738161910293,-0.02638926944189321,-0.002401574951162161,0.04577958987388318,0.04610435909048832,-0.03192715809090386,-0.02838009852140902,0.08026263208558737,-0.032007301968215385,-0.021025837629569995,-0.033664572698569345
XCL1,-0.015913778637054208,0.00787810508186122,,,-0.015673632493593374,-0.054133545965594145,,,0.016941592365361927,,-0.03488734813934434,,,,,,,,,
CD58,0.0044695001593004395,-0.013526909191648338,-0.08431127150086215,0.025730260817697023,0.005283889536329357,0.038415179809472275,0.03562756081193449,0.021646549506720337,-0.028567424406524648,0.07285717102678443,0.025049547133832176,-0.025467881593122407,-0.009561247580270356,0.07559300928220755,0.0944107800147306,0.11961645261520044,0.09920696796836452,0.05415755812143019,0.029476432151574996,-0.01409651268529016
TNFSF14,0.030419250897103418,0.04377902122635875,-0.014540159266754895,0.0050604568358280045,-0.054034080253869944,-0.07246526208337974,,0.004634912182430835,0.0062683575783251235,-0.013208425171409426,0.06579293655386206,,0.024739471845754084,0.04621484974866097,0.07257610133612744,-0.057411673724149626,-0.014220096610507537,0.058785777462357434,0.08832976554205682,-0.0401981434241262
CNTN4,,0.007947121903630875,0.06286709345526395,-0.019288800888211808,-0.028168337437170225,0.018731694043092332,0.021852042291756864,-0.021279465705397297,0.038292919693443346,0.019666600260345307,-0.18770459005922233,-0.011094141094085375,-0.04132874523785277,-0.07708398195351603,0.04104877202973227,0.03642646315852571,0.10411341924133106,0.0013375285091146213,0.11878662015159694,0.005651250837155148
NTF4,,,,,0.10068637384812767,,,,,,,,,,,,,,,
INSL3,,-0.034046198941049835,,,-0.014405435545258844,,,,0.08185868812232197,,,,,0.12709828038945445,0.03471792894085557,,0.04433400280446866,,0.0851694186320375,
BTLA,,,,,0.05468265871832241,0.02699346780916367,,,,-0.02991452286802762,,,-0.04441643847179555,,,,,,0.05005906674689118,
MFNG,0.04982593537935105,0.0520734619312093,0.018219523894835,-0.028906181349001966,-0.020165100090705428,0.06447943949142466,-0.030193854851398142,-0.0018493565078179317,0.04510446297888988,-0.005077830079859387,0.09545025669027875,0.00469328173429879,-0.0652481777623914,-0.014288121023442409,0.07826553138503835,-0.058521561554687976,0.019927083751452704,0.08054599476200384,-0.0014784680960247514,-0.00341210804004024
ICAM1,0.03391418848690244,-0.050778868507731285,-0.003388672791068103,-0.06581853575137453,-0.04540109288784394,-0.1419756941129143,0.014199160732647176,0.06316920334658287,0.044635970826151665,-0.0030458995705329324,0.05126774627021008,-0.03436748879193815,-0.03916108555692512,0.10791124448741642,0.033148465659099714,0.019512075993476714,0.07021578991042364,0.0327261575511655,-0.012997606657831532,0.09162945126823946
PROS1,0.03008701855415014,0.0231408826446518,0.029152732301761825,-0.03673504712172885,-0.006749507766744699,-0.0943084499728904,0.032902619761278194,0.06259391615252348,-0.07761268931145239,0.043954475951616334,0.06474621181495045,0.01549750096432065,-0.10449018812777061,0.007075288244354202,0.019311329661050616,-0.12706260010940376,0.31571520340922876,-0.0670961927957725,-0.01464208771609855,0.09974323613473467
CLCF1,0.06858078894555197,-0.017091697443605385,-0.01909455289420142,-0.04470103555787058,-0.020502851725428078,-0.08384935632372008,-0.022380495210116067,0.041584967585780064,0.03427799545460046,-0.014859716947395456,0.0726373697271925,-0.04615394504880879,-0.01070254300369559,0.028612877976447147,0.08356426414893964,-0.011720555307243594,0.1550243634768948,-0.012046942152267781,-0.004245015471696664,
PSAP,0.12828506171867074,-0.014932132325713394,-0.06117926441852902,-0.022401079377992246,0.03754259576035114,-0.08983629564780096,-0.010316132558409767,0.004878451231910836,0.06547094203868252,0.03286380803771096,0.07289426858939155,-0.0944762868788661,-0.003198137358387889,0.08186649824459562,0.0898400181935067,-0.10453725764586462,0.12464606061818699,-0.011395939380361852,0.08690855327208326,0.2040974229201964
EFEMP1,0.07996947798977236,-0.043268171893820144,0.0073572874664654606,-0.04588215885821913,-0.013592869557564212,-0.09440005699592302,-0.006265328946478978,0.03913753415103652,0.15344687907405863,0.0604394621970332,0.18288403224617586,-0.0613647392894477,-0.08846628516946574,-0.021145932989687595,0.05308795608992548,-0.07513921529799389,0.11395589859044801,0.04070957129853763,0.015889828214389966,0.0049355610732673035
C1QTNF1,-0.07841407362358634,-0.0412917911071202,0.0038674453707166407,-0.03012233938791099,0.012033041110227863,-0.023977581069861663,0.051768035829557545,0.008264938655998191,-0.013677134916956865,-0.012227410172555044,-0.03860632033387292,0.0383810313448675,0.058821148399013874,0.022405295660784547,-0.005452217626938733,-0.029103682994827067,-0.02291954179530835,-0.03404714931615175,-0.027995071984002626,-0.001197576188462663
ALB,0.06086435199485544,0.08922826735897223,-0.0471125183929303,,-0.0255747941788183,-0.03952072802214972,-0.02302955588079828,-0.03694333459459613,0.06141508352085397,-0.017603224145098854,0.0680795120769724,0.06611753072942922,0.057264190017347026,0.051286899730404574,0.019242091291099887,-0.014478274177500156,-0.027557696141762855,0.10482878950630015,0.01100155067720804,0.14535612461275113
CCL13,,,,,,,,,,,,,,0.03721487193916855,,,-0.006285767115100332,,,
EFNA3,-0.08831437864481113,-0.058149613962645716,-0.03554005045968815,0.07655273506841709,-0.012354839089761895,-0.03621047965090528,0.03151774657837591,-0.05767555547425382,-0.001672957631364168,0.018989550430093906,-0.15194760834914325,0.1261317650038645,-0.04001975468200303,0.019233864668490874,0.019317967265218006,0.0007418656701903179,-0.039214364721630986,0.04424663829943599,0.023005855205204706,-0.038241638609752014
DRAXIN,-0.038597090229962105,0.04783528706406272,0.03310793531861722,-0.017561772877790784,0.016052528154824715,-0.0409436696055754,0.044130477877369116,0.06187670103410313,0.010166113183427692,0.010230333579545217,-0.026349164653553674,0.014210391289839263,-0.03420094915847794,-0.07020901919393895,-0.04764246834916491,-0.0029173882690753297,-0.10583215068777224,-0.03517998002907752,0.05642416134914784,0.06531353812839416
RAET1L,,-0.0014653391702514917,,,,,,,,-0.020925402387961575,,,,,0.030266965743610593,,0.022972397177669242,,,
NPTX2,-0.025896893306172716,0.02393962928099365,-0.03622721841806881,0.037268723527376334,-0.03383822079751764,0.07106241226510145,0.021661813059563297,-0.052640069984020016,0.014799176178996471,-0.052270451168127466,0.15090833904488218,0.077274369155048,-0.046805267744186425,-0.008745087189164768,0.0818246731282944,-0.03395239873985503,0.11307886217203467,-0.0063105921890955815,0.18838726190848745,0.040003339858865124
FGF11,-0.052711380934162645,0.004111208278492587,0.014720789302073715,-0.01015158386486333,0.003033171064680495,-0.009937100101632247,-0.025477178638049925,-0.03324579313897699,-0.028416460344279453,0.03526362327508924,-0.008455288538752222,0.04996427785537151,0.01750180868347986,-0.009752336765368838,-0.013517682960587307,-0.03526481677826651,-0.06792839288824234,0.06941438741411209,-0.03351197550425339,0.09073353198006723
CD59,0.12706669526585126,0.04211258040215558,-0.061114140209978005,-0.028685826225595838,0.009293595089584982,-0.060295716001409025,-0.07489645278397349,-0.022988687421318273,0.0396181471603181,-0.06570610404178943,0.00935191203419335,-0.06191909813550068,0.0359692445140504,0.055869259851527624,0.09175904800966388,-0.011379992358096532,0.2350961354714452,0.018095259675068476,0.08959411791711698,-0.017032230033404927
COL9A2,-0.04803351191823966,0.013946054132040642,0.09816341550583155,0.02921302062150328,0.011985165430582298,0.14994380544347968,0.008733632062569033,0.02100996110791469,0.05502837135409267,0.020783346700256715,0.1629097142025921,0.09804982687272924,0.021256470880347347,0.036369123472553264,0.03358481850673135,-0.040801017046792065,-0.10274915646620335,0.04297174530046402,0.0013088241209453422,0.13335431855320196
DLL3,0.07903584412667841,0.12603649960760407,0.06993171343083496,0.06895669834470881,-0.001996317368589483,-0.003268595316829439,-0.0005514757172470235,0.017928121603495238,0.07532895111603488,0.027369393162467084,-0.10067384032177097,0.08400432631569144,0.026591716536254806,-0.026233431687393,0.045898099441088726,0.06521341477740585,-0.03998986045335729,0.008702838974489827,-0.04001611711064563,0.08349881014735869
FGF5,,,,,,,,0.010531358256881765,,,-0.027592515303687004,,,,,,,,0.04538130166887455,
LIN7C,0.00807579180649638,-0.006259473216415852,0.051515861491282774,0.033023495734019574,0.031670825228570273,0.0047045797351406,0.009411524921658579,0.018702930678976326,0.01663128668856788,-0.006804476354274416,-0.09299286175668682,0.006922404867997858,-0.05149091157242546,-0.049702935119666995,0.033681463418322996,0.004765173459886023,-0.05227760295994565,0.03484953349220849,-0.003974660587008401,0.04704733323744568
GDF7,0.09553643860393242,-0.025800595798631684,0.019327570205956778,,-0.025703502690941564,,0.059855536616341416,-0.03059417673719998,0.0792464158528667,-0.002239421522323044,-0.09538881430751613,,-0.057557850895060665,,-0.03173030478558729,0.012443920072320673,-0.051479434648780825,,-0.007831585963737304,
PSPN,0.03984976592137714,-0.024976863223242395,0.004415324828462275,0.090675220181064,0.018919331697884383,-0.01002102103442557,-0.0482139337871981,0.019357174301636946,-0.004784704285545317,0.04611965100641287,-0.06485038331266219,0.008183100945168548,-0.010226426992063027,0.046948443521645206,0.07619108670710004,-0.0026617292641565897,0.012764058000836026,0.05249090967109471,0.08656433408195507,0.07653903488683256
ANGPT1,0.030895906146054208,0.04837113473635769,0.013721813805375346,-0.019713615252129786,0.01198332990550585,0.011873242844209547,-0.03964006282048011,0.009322721338963088,-0.019702775882768295,0.042318627929276535,0.06353076725907401,0.032862461101478134,9.578212454057113e-05,0.06520637156426445,0.01193448719451418,0.01910354747793086,0.03990274545790099,-0.051796110764130154,0.037458018415919496,-0.0034018568610082902
PNOC,-0.036367035523970394,0.033789246276514244,0.00607846412714024,0.03401941471992338,-0.009856210249265035,0.021128629844052164,-0.0275361641348056,-0.032346345593338315,-0.030605163852736157,-0.04335101433576789,-0.13317568569627555,-0.053911493677757334,,,0.016977851782456345,,-0.041105047274250364,0.07373213774783423,-0.009097848384181564,-0.07947849359095617
L1CAM,0.011222045470989166,0.06261778950804603,0.04225314305334234,0.03320278752312724,-0.03255113330111574,-0.000527552634689576,-0.005299681627722762,-0.09976593663689831,-0.01672978157582693,-0.03634378396412347,-0.18256037786804394,-0.0545326334841237,0.020127329372420892,0.07962558638234676,-0.02854912143119681,0.04754863105851607,-0.08872844817712511,0.10436753230323345,-0.02065066299499131,-0.03812655141719542
APOA1,-0.06939637035308957,0.017219348079901955,0.05689441259259717,-0.02643070091121915,0.06993650408435712,0.05416658605527926,0.06806927097015393,0.012228960991555406,0.034456456609685326,0.04352156407019416,-0.07111417282613638,0.05127995541135779,0.054396947144496235,0.03172610523790005,0.046727925460131776,-0.05619297159019124,0.022957199190949133,,0.09623924838531961,0.028010773968026502
PSEN1,0.050733220772308574,0.02824246304078799,0.03237341191112314,-0.00951601997422599,0.01717044900857016,-0.019154405905158028,0.009226555327657602,0.0264183669307277,0.03335154262049402,-0.007236386851075096,0.21785295922060696,0.11212165468662315,0.1366322425485434,0.04389318087451225,0.04901293521401481,0.05233662568866361,0.046009681991797634,-0.005167525503221448,-0.0021135139455529064,0.14844183751943668
CALM2,0.11264324480912534,0.06489177783377012,-0.05186874727557096,0.01252806809531274,0.00830161832813557,0.047132287020473805,0.0071329074149500925,-0.019620260606466686,0.04101222300637797,-0.025435425096903098,-0.18707803764211242,0.051248250813207864,0.03452832543729038,-0.004687477461551402,0.07097230785687565,0.04229207757336094,-0.05780958738697254,0.029327752254666276,-0.060237175202774294,0.06690409969765557
CLEC2B,0.013789813965611814,-0.05669090003267548,-0.01999267380562766,-0.058373195843504436,0.05530137996889291,-0.11583578448821856,-0.010928314190174867,0.038093735510209656,-0.03497163463265958,-0.023657141782083512,0.04926894691670842,-0.04223745475308322,-0.02927449538310016,-0.05268268441549711,-0.008238081191324674,0.057098749751379366,0.0464825668158968,0.07209977546014713,0.014861881550677079,-0.006379504159825139
NTNG1,-0.029320614460190113,0.10093300190538462,-0.019858259671257636,,0.011436895996935313,-0.006588852855248914,0.017277966930581878,-0.00033311838700568773,0.014072780993186,-0.027533473291897034,-0.051630559933579484,0.011663866776821517,0.03603513024251983,-0.023445894132040544,0.03862841891782814,-0.08263626792538625,-0.00127504019750257,-0.0413391653099742,-0.019476411045865786,0.0505599775168974
LRIG1,-0.04838818206757745,0.050704518039710544,0.043640432668185944,0.055509845743009906,0.013300687411248594,0.16618914019180991,0.004680714460378699,-0.021217223938279635,-0.1074711724110744,0.012278297940529344,0.1645124289071763,0.11158541692717136,-0.0007757125524172181,0.022054935335731354,0.04350367474770228,-0.0928770630349714,-0.08086630157280257,-0.03052825969543279,-0.05013878590002495,0.1706730187726471
CPAMD8,0.05726882725828197,-0.020394856771783584,,,-0.00020827600825929502,-0.039802827741681895,-0.010977169876781948,0.05111765135226462,-0.0310506207932663,-0.032323784916323914,-0.049547211215162854,0.029836595814817107,-0.04199355090845738,,0.0005882728911928512,0.10492977453120164,,-0.05732298982653278,-0.009898625849062207,0.0672692998318229
GHRL,-0.025458129813448152,0.0027786024094217615,-0.002409995356959468,,-0.045449126472182876,-0.007591033932290671,-0.024482253060880674,-0.005980361853434333,-0.02184449385925088,-0.014818429705765917,0.08727941205245474,-0.012684765225464715,0.0461409039476421,,,-0.035250194937615734,0.022288970514607587,,-0.04687118277113886,
NPY,0.054174233509493554,0.05965156894220007,0.0013091208081410827,0.11734007591689645,0.008354343523099564,0.028925705892565903,0.02898791848774217,-0.008855379090757995,0.04818603170927649,0.03577945117126285,0.020016509304877656,0.018488519586535548,-0.066901567841746,0.05836682653822176,0.018912349558975933,-0.00010365674159043581,-0.06154663750585807,-0.004988626854251915,0.09423772412729281,0.0020292363385355787
MMP2,0.00765259788131193,0.12765341731021493,-0.013886021518031326,0.11250711517995937,-0.02940027445061,0.04022021584429187,0.05054583318451262,-0.008623376669299168,0.02632990051302509,0.0388805289733242,0.06708988451425209,0.09258132574227683,0.01799598691315826,0.08751145145004036,0.05210682271578836,-0.0006441165099879291,-0.0875180549341229,-0.03468401846377053,0.1261841264005834,0.04678015403215456
LHB,,,,,-0.01483973429375737,,,,,,,,,,,,,,,
PPY,,0.01637938309106601,,,-0.025831649349657364,,,,0.015189686031187598,,,,,0.05804496741947429,0.09092355841343962,,0.03873572070494626,,0.05995168851184691,
ALKAL2,0.010840256216473517,0.012099417225486062,0.015634794291674716,,-0.014624136100481099,,0.01848315096619494,0.020272792718834226,-0.022903579196972827,-0.019665210320915057,0.13162406518809452,0.05223051407857262,0.03216436966884647,0.07956323493701727,-0.01627514273281,-0.03256398206972235,-0.006332129266258092,,0.10169186412253559,0.07197306529624167
CSF1,0.008631436284932669,-0.02710407696630527,-0.007651730661179991,-0.04325793737810629,0.01193268294680691,0.00813953764467937,0.000550786024337454,0.038060771660362216,0.04189067815721458,-0.03061136180486508,0.18057192125398552,-0.006820729010955729,-0.03499287453470799,0.06703693377235173,0.00877248028306877,-0.010913542637082755,-0.04616934166611243,-0.017531497070122977,-0.023479519756544682,0.1684384767072176
SEMA4C,0.03849193241300124,0.0875502383470878,-0.0019850988897456676,0.022568631478197713,0.026936038652785897,0.015926832785744336,0.03848883953811434,0.05836452510666449,0.02023973542438759,0.006513245151925506,0.16072387149277656,0.10503820956154522,-0.03221895992741156,0.09283675401928944,0.10376810095594313,0.07037619366829086,0.11761046837994996,0.02249299772173642,0.05893329305343943,0.10672167826248927
BMP8A,,,,,,,,,,,,,,,,,,,-0.01530156984219364,
ICAM2,-0.08310917140404228,0.050950833906833304,0.01348455021048581,0.046328954207734,-0.04111181728892579,0.09299795515063157,0.0065589491543914386,-0.026568243192510124,0.04914274163535131,0.016914272645413987,-0.007129625494324744,-0.03119060856801902,-0.03559924074183975,0.0007976185509406698,0.016971804857178585,0.0037422836030274113,-0.08522723250853899,-0.0445607752663258,0.12626595363558418,0.0034358401621611676
SYTL3,0.001688919513562966,-0.018100798962023122,0.011203179036221558,-0.03791476318339108,-0.04725068641781546,0.02573136184116081,0.039183617831815724,0.02318383138523552,0.07026817510535925,0.0026036816251982643,0.09746727687958755,-0.03940135683484815,0.044356970437778205,-0.01194583182263117,0.009422677507407572,-0.0014338037810039544,0.04098855625017686,-0.06648078301650852,-0.008999840748564058,
IL1A,0.04216425847012987,0.013729867025640401,-0.049125699666944224,-0.04499304628629089,0.010409232655810799,-0.005708720334712495,-0.032896172784496025,-0.014333951698156948,0.023865517488074646,0.011518434075483574,0.06282948932519886,-0.0017171858379507686,0.045824218285123834,-0.005959410329516162,-0.012178296472230723,0.023487259072374075,-0.06293389781578097,-0.05691723575195776,-0.016165326070677045,0.04777503491155509
HLA-G,,-0.040811516855568955,,,-0.01567363107813272,,-0.017767698808746065,,,,,,,0.007443111371200291,0.025121613375977268,,-0.013969455006252036,,,
PGF,-0.024091155837226038,0.0438340137622823,-0.014612495114245208,-0.07381476318767195,0.043159266555348255,-0.002159397343464095,-0.016300825738725353,-0.011369366789998057,0.0341403917290111,-0.01714121473641088,-0.03656826908678388,-0.03188899904973533,-0.06784815843305307,0.011601151298560071,0.013981327673855352,-0.10985157545483352,0.09873737740076409,0.0791738416258516,0.15382301654765962,-0.005932539023752193
LGALS8,0.028116597288051996,0.021182339010605348,0.008374893886556605,-0.03257740443686764,-0.0066243294616991225,-0.01372884798634613,0.07629268181141098,-0.0649586308074357,0.03457067670383405,-0.006262127943762538,-0.09152315636004102,-0.033380915431555136,-0.04171346210720534,0.07863463096861097,0.019213816738860207,-0.04775455252009745,-0.0011625109859862523,-0.08892347901079635,0.02493215374438154,0.09263602600173397
DKK3,0.021196050576464513,0.034412010668586276,-0.058203470188582046,0.025681786725392237,0.0003272994062487558,0.04854459707773888,-0.027423430759858435,-0.04828638516754932,0.03601976216099847,-0.029673207964162885,-0.2957409614817154,-0.012304146116571263,0.01733235533979247,0.07525719318704174,0.09273171295427225,-0.030867757747723195,0.09931658258727562,-0.02882684938979313,0.06191094255996012,-0.12130372402136937
COL16A1,-0.085105862432227,0.045694792601092334,-0.010940502372673445,0.04794139129287157,-0.0002404256443914134,0.17474873644153777,0.0753680695647526,-0.00199040553641305,-0.014796849831135979,0.08457154041403418,0.153479391209698,0.12380373572684651,-0.06708608449710378,0.11584994620223323,0.1195385570800032,0.0049465478494131795,-0.026453462365447548,-0.021837061104709628,0.1166584145984828,0.20799537378279429
TPH1,0.0009291322202634238,0.01586554187343692,,-0.0005827849660537869,0.025543287784647112,-0.012782010589235835,-0.018827354603859706,-0.01952367725084282,-0.014540432941862599,,,-0.03097863926005939,,0.06780676705627559,-0.008346123929047064,-0.018226826943580614,0.07500719678512383,,0.003465412223340824,-0.03316338534103031
TNC,-0.04264648491908777,0.01772883867188066,-0.007347115221374962,-0.06715547508275585,-0.011290611166873164,-0.1409472703788203,0.03869359291328828,0.054049513275925117,-0.053128079179361146,0.0005606733357872518,0.2365578069498369,-0.04813325652916636,-0.060736571348063,-0.00436982787818504,-0.0250954724094154,-0.11346460698293193,0.1793745887232821,-0.0798556715761428,-0.0027989364073532966,0.10528981608642198
TNFSF9,-0.028992067138867362,-0.04650832550195224,0.027290875967509294,0.05596313408924257,-0.025703504419909224,-0.0015479207601856565,-0.04775059118224795,0.057271160638987725,0.04034614368266499,0.0026819759808880627,0.08691557632503173,0.019158414854652004,0.00042112784365033577,-0.03145130513173998,-0.000188865508234064,0.008806778580706038,0.026398514974110728,0.0657452173897057,0.02989536312002372,0.04369562751435282
C4A,,,-0.029737995811033962,,-0.017593366121121216,,,,-0.006653037839582938,,0.04913363058650731,0.010187039561121396,,-0.005758339811284111,,-0.04224780019311534,0.040314924683569626,0.029636120507472368,-0.028119234668920856,
CNTN2,0.16733105833600007,0.018551221137010444,-0.025227382866118604,0.06034102603174118,0.0014449201476809852,0.07070523957396853,0.08066353649281048,0.04384121978202234,0.08412684062233798,0.04103252944588324,0.30154027338608375,0.2090153352541122,0.05659560810578312,0.03140396031484483,0.05237497444719737,0.12889326137289042,0.01115592317017257,0.04057292519072802,-0.029688523830157378,0.17118346642082666
F7,,-0.029234109124178113,,,,,-0.01635161119862886,0.10101559626566275,,,,,,-0.006111729399685086,,,-0.02382350124490966,,,
LUM,-0.04386336025838228,0.03178091900273832,-0.04384415568106912,-0.016334631552291735,0.0077321529393592665,-0.006403046125767005,-0.001512081179481985,0.010840932366609676,0.011840908001977181,0.006688428458696666,-0.07133820917408001,-0.009733019856413673,0.0011514739460548552,0.051733288419452204,0.08166389507752968,-0.10917323067078248,0.13824328936269767,0.03570302797227359,0.1292762651643321,
IZUMO1,-0.027702838582232634,,,,,,,,,,,,,,,,,,,
BTC,,-0.026522308580515564,-0.016354776359623072,,-0.023964577035060927,0.027281482354107642,,,,0.036726718758371024,0.06557239830347862,,,-0.04272133375474311,-0.01614613915730594,-0.0066157141797437095,0.0822652504789962,,-0.0024886060285064546,
APOC1,0.16598106581890376,0.01669852687263249,-0.11249573526808433,0.051403785593624574,-0.03513247973960325,0.019689047622511724,0.007741075381741546,0.04409571576189128,0.039820631343200054,-0.03071109895281735,0.3341452415619382,-0.03538704383404959,0.04765751954720388,-0.08684208532067642,-0.025951759013041618,-0.03866935406812132,-0.016401329474499585,-0.010575058586585908,-0.07426422350881332,0.08377298451345108
PKM,-0.028675990732513732,-0.08755113603782536,-0.005557846356912261,-0.06930416972958846,0.04975695458553187,-0.1367172846429961,0.01572664782967626,0.005019133182500112,-0.055110079141068774,-0.0089062694039734,-0.2381882984871249,-0.007092038971503906,-0.03866379149698242,0.014802994074224094,-0.07066429287138043,-0.049955435707128855,0.09084456044210155,-0.03784048513003422,0.025261729125015026,-0.025469858445433226
TNF,,0.16070880665182763,0.06938848549756152,,-0.022399342832302944,0.02607897395887707,-0.040171324934599656,0.1070305963530961,0.04862745127182874,0.005946797343363404,0.04676153587730145,-0.012712142671446196,0.034648703503170813,-0.04146527091386896,-0.03701412830088635,,,,-0.050901720186142335,0.06834067854396954
GNAS,-0.06424087077847732,0.023335077784905654,0.025225400153462554,-0.013731247716049522,0.01767039308392241,0.053608545393668265,-0.050269704024591376,-0.06652045746127444,-0.09538277617963727,-0.0007171120790409761,-0.3270194300726906,0.057348821643490325,-0.039654946632444815,-0.05554270481355906,-0.12063174651787745,-0.16300782763080135,-0.045248132442452266,-0.07646508760465023,0.006344564364961568,-0.19633442833095344
BMP8B,0.06708382049249609,0.10461113944415545,0.03082225563154169,-0.01861659078735926,0.003205624714447275,0.021429175024626875,0.039447842025453796,0.03597266029901269,0.019471440409075214,0.03864828073128355,0.1468342484030624,0.1422578542964984,-0.01799651162147003,0.12411417733448041,0.09633066820894644,0.07087120833479627,0.20549073426407527,0.08640512393930587,0.1543010063885172,0.12970640312590098
LIPH,,0.038704302503637496,,-0.01653299588084322,-0.022288486040255958,,,,0.030686880643553297,,,,,0.07614958541552211,-0.018812569083470905,,0.06494611331438277,,0.014399635168851966,
CCL28,,0.047625718057509564,,,,,0.029362422366494754,,0.01684790719147584,0.05164062180506491,0.008750636475021807,0.024114938993603046,,,,-0.030393742753279548,,,0.050791116944219505,
PTPN11,0.021756721755799766,-0.011298760706600278,-0.042147060499786955,0.06544291765257283,0.00216553148024958,-0.03492753855260432,-0.037044992758261064,-0.030797945110509494,-0.0008741282161895472,0.03346882206719589,0.11220414995787764,0.07973117322974421,0.05346347526276375,-0.10474062968639525,-0.06823759890112897,-0.0028355294733545112,-0.027858797992644242,-0.03841676594414455,0.05210451231018862,-0.01972706328195868
ADAM12,0.039993856089778575,0.019825636559971636,0.0024344736267119327,-0.00021633869932649816,-0.04076833782778914,0.018837157135040163,-0.0376463181637294,0.021588647128244976,-0.07140657116049501,-0.003511752058901428,0.06358439762168339,-0.005929217624312367,0.06751054449433157,0.017210023270406483,0.048036230346895026,-0.0433494961406142,0.000960684465350621,0.07797545382428961,0.1381463756439698,
EPO,,-0.03140808759072283,,,-0.02272272837303944,0.04492254994128403,,,-0.022692953205241555,,,0.03240141621668592,-0.012294368976783782,-0.005931425554267882,0.01922329105854044,,-0.013517423448117698,,0.09609518859085706,
