,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
BDNF,-0.008180051812276382,0.04003406813156607,-0.013004430495823685,-0.05761745820111589,0.02179125591940794,0.014775358569609468,-0.05794083440706513,0.02142258568879866,0.01997952960238237,-0.0374526065425789,-0.020872703606221926,-0.011805772592992692,-0.06588081721381957,,0.017710365889173817,0.007474906167782923,-0.01591364228503663,0.00987215020765983,0.03246714762140033
CCL5,0.05463060953735845,0.00826065084857487,-0.01590712446131515,,-0.019678910946877817,-0.027863757920096877,-0.01845161708424885,-0.011528398284162425,0.028008358947682485,0.038004785703043095,0.03163825697512677,-0.018934658113431018,-0.10803509313746115,0.035332182346130316,0.057139220650885746,-0.03861342984161579,-0.03401409542815948,0.025295561650419403,0.03655210009431867
GAD1,0.0227872634585567,0.0047603002994237925,-0.06534162520841916,0.010135242669524074,0.037438177767876925,0.0002625656306497096,-0.035306939086778705,0.03515299835235101,-0.009476217722790689,-0.011826338292821361,-0.000532214921971739,-0.08435488570592972,0.0753417702734391,0.06842031920345801,0.027089156462546102,0.021015579763093123,-0.0007321376787131533,-0.018094610818502548,0.024494611766883875
COL14A1,-0.01553170574556091,0.015911575360444123,-0.0181406596967107,0.03779106181941743,0.015530480621446052,0.04866088898742055,-0.024308263031450627,0.06370679508940445,0.04435363679781055,0.12342660674297783,0.03546785727672866,-0.0035218780924650716,0.08802715156020074,-0.04065569649038293,-0.013622725674771267,-0.03279045390342671,-0.003869309319662018,0.013923327207236293,0.019950627024822334
HLA-A,0.05348671441489519,0.06322969969885624,-0.05571505940306166,0.04857138091403977,0.03717699027379707,-0.010379723223733353,0.08303946562559668,0.004714338616196322,0.0033153772506766574,0.007477793377145839,-0.026338253539742312,0.07323068680504043,0.007422501869309506,-0.058506913878130125,-0.10086836875774373,-0.01855682166072154,-0.041428281355309904,-0.014590694401804346,0.046181267210464096
CD5L,,0.012587075534391598,-0.015307989496958425,,,,,,,0.020600136268566667,,,,,,,,,
FGF18,,0.05383641292051424,,-0.03376522056842135,0.09444347948537465,0.041085589278112934,,0.027667338084601645,,,-0.01405044009083504,,,,0.05282319775382278,,0.0550762187097441,-0.03232257604473849,0.04388362660522729
ADM,0.012931703757674157,0.03359262218995721,0.028675324683949982,-0.014658498923275101,0.02448204003940536,-0.04198016270995776,0.07523520254929265,-0.06946872172015216,-0.006634950531534384,0.047699617795168264,0.042233827298318906,0.0815789337663415,-0.044251252463861274,0.08655359434123812,-0.08844785976758478,-0.00012406011499788792,-0.07349832025949211,0.008923497630611373,0.06319867662773
CCL15,,0.005921898618755762,,,,,,,-0.004428552200887116,,,,,,,,,0.001616534627414067,
GNAI2,0.019775089149608443,-0.025560563158051063,0.02154597292431679,-0.014588397784478993,-0.027780911144790258,0.046760506385530906,0.07104086308205254,0.011346483387170767,0.020491545518903902,-0.006686621904650538,-0.01745574424571138,-0.02956118726141317,-0.0816020275283916,-0.09378868060620932,0.034951216127266024,-0.04213997583220309,-0.08414239674080905,-0.0011966746275870583,0.08097688307492974
HDC,,,,,,,0.10640223238664236,,0.08659201757538604,,,,,0.034051686074726,,,,0.07781735235980652,-0.016789648563922274
COL11A1,,0.010618861434656866,0.01850830137618121,-0.0241245747725375,-0.006239367677791574,0.0031106034895296854,0.00606950195853458,-0.008496912806553928,0.01712108193219472,-0.04779898530393433,0.03529594542402521,-0.0017044979777339146,0.033330005824450906,,-0.005889002270828143,-0.01992566822096851,-0.02142437638468032,-0.0015890505156702487,0.0764430469513515
NUCB2,0.007466927293245979,0.02112453336302909,-0.048086132286165845,0.03683410782864965,-0.03232482942940938,-0.021317280682677506,0.06086375285838269,0.01170463411840849,0.019627904263412408,-0.029672895170133128,-0.04375382190984878,-0.019340184072480966,-0.045657990691870994,-0.04882433390368775,-0.02800107304335534,-0.04538109505944051,-0.029556410114225776,0.05887773708166824,-0.05072591571789827
FGF16,,,,,,,,,,,,,,,,,,,-0.01654401601907407
CXCL1,-0.05668735570621534,0.02331482257979312,-0.01559499800731214,-0.0332710021209989,0.0068289128432935785,0.002218063576687923,0.023185561828465425,0.0012251864792166252,-0.02537478492173762,0.0017936310233164557,0.01842629705045656,0.027561197501516515,0.01882985157776616,-0.0634871622829359,-0.0335043060466831,0.010859837602886342,-0.018459697424621377,0.0885250124223749,0.04882516755966396
VCAN,0.0433459771189226,-0.03129822655583741,-0.002883218772746098,0.04305077585021841,-0.031730293243725984,-0.004215661506078584,0.06710071047343208,0.00566663014125591,0.014096371569327667,-0.022710744987470107,-0.02076636514208531,0.07741909325863333,0.05076278147576824,-0.04757865115041344,0.05838836271453013,0.009837993747992107,-0.08316523210782173,-0.04730788780057795,0.08061173804320378
MMP7,0.0519803309216071,0.0066523133877652305,,,-0.01983476040347271,,-0.014566351484336585,-0.0074857753197107154,-0.04901858736505972,-0.02317367051174501,-0.0007033346151685111,-0.014613630243186517,-0.07290956690901758,,-0.012165768033253603,,-0.055270854229737994,-0.05162919222583931,-0.007704102616527765
PTPN6,0.06732509675248002,0.010797100072329376,0.03361714453140919,0.03636812858268446,-0.06200397729157273,0.009742930668916903,0.024477044877671515,0.023356925031724488,-0.03663923240358009,0.07759519462688748,-0.0023439656297016033,0.04598957431664407,0.09464774425272249,0.06878773220886347,0.006358296727400382,-0.05145134575378762,0.05962526709132217,0.10923026528952365,0.04853069776288084
PTGS2,-0.028608931576579743,0.07096282713799455,-0.01391771766754152,0.04045055094061748,0.00560089033277936,-0.018970359399831965,-0.07726857526708386,0.03390255562133929,-0.026638034081399163,0.09665777650430687,-0.01044280722854304,-0.03813976844335519,-0.024422833741836212,0.06869724516384719,0.021170965807044834,0.03286436496190268,-0.037505456110284795,-0.01927073254604935,0.06360337385519767
XCL1,,0.03602766779262981,,,-0.01960141771652055,0.06797859322558737,,-0.03467527578004998,,0.09904492659700091,-0.009955340234027632,,,,,,,,-0.02988022186629978
CD58,-0.011694606606008595,0.0042469796511917035,-0.0015014671426811389,0.018072496760122514,-0.03774610423725623,0.013139770351251485,0.13724936321456058,-0.020551122187492606,0.054775308134917794,0.05866816935908483,0.020001251628939027,0.07095199741820647,-0.04654668517777862,-0.02184556042463104,0.03757443405556723,0.061810867923975325,0.029835134345136228,0.04558867823817733,-0.002957757476585943
TNFSF14,-0.02151883190827657,-0.02320388231203512,-0.016265068788363975,0.07084610629186051,0.024036222409983363,-0.026121941044708705,-0.017365396557593473,0.034219417175655735,0.023666403120360526,0.09867939448401436,,,-0.04937986487532037,,-0.024239399252818906,0.05864555518106825,-0.019518786699691454,0.019049172975532793,0.04134805733512242
CNTN4,0.01597532386320032,-0.04079521401619957,-0.012732243961630542,-0.00981816601248299,-0.017980086760748276,-0.02340827540211165,-0.03591881739190366,0.009931763763844898,-0.03344670048164699,0.009507095246485525,,-0.004289758464765356,,,-0.008359957057736605,0.048511343072589946,-0.0035085447784652525,0.06312145358243296,0.03624794653955561
NTF4,,,,,0.10427510852336379,,,,,,,,,,,,,,
INSL3,,-0.02062954774619857,,,-0.01801541280404843,,,-0.012642335239894078,,,,,,,0.044038582171583435,,-0.019518784813862378,-0.016617568273357194,
BTLA,,,,,0.012865184700204523,0.020265650182864536,,,-0.031650638627578595,,,,,,,,,-0.01494124382918537,
MFNG,-0.006121624894582968,0.005083762435758547,0.04196310106847686,0.1192088119210998,-0.007365774222275906,0.034230902503687904,0.08977559245651165,-0.0008188832470043,0.028372723938105065,-0.055295573201890706,0.03466250612692762,0.03870756955279313,-0.056632862886442925,-0.02585424387821748,0.0028229542560557343,-0.05343154624533603,-0.021551724070438184,0.07195284012938533,0.055284912149654586
ICAM1,-0.06407335416916003,0.03599244419166917,0.0011080400806969298,0.04508954534783868,0.00654337447583944,-0.03209204321219206,0.08961978015787529,0.011461076117703084,0.04965182993574947,-0.02066659700508109,-0.03573730842585267,-0.034601681216344354,-0.08584088428423547,-0.008188620937454599,-0.02499689882869516,-0.009833325826187036,0.0034078757510439582,0.012514221369539861,0.08385946338291682
PROS1,0.016944168560046893,0.031604472843669636,0.015059932947147005,0.0023418871954971423,-0.03541867251178467,0.011127327608152927,0.08895135252765071,0.01684372910645152,0.0147604360861898,0.004446305318074344,-0.010366381890781836,0.02152343915707034,-0.13282430987067864,-0.039796384286230176,-0.005762339100089928,0.023381581484335535,0.00746923334407345,-0.02212010864807269,0.019422591498428843
CLCF1,0.005551585505907766,0.008196519400774463,0.001805737720195501,-0.00920439545300948,-0.014404586958632549,-0.027620261007475073,0.08544355286098183,0.0034670489298950008,0.02969446088453208,0.029170693493031155,-0.027297759852255302,0.007471321348725337,-0.052046423030218975,0.014512806220359865,-0.011488606430149905,0.03192585209930213,-0.013320828868934858,0.0013626361023622753,0.03860664228042575
PSAP,0.05106899294738512,0.05339124828620105,-0.02215028796296296,0.03142879081229624,0.003535040128655137,0.022305345522139475,-0.11499658903857916,0.068964355465086,0.06498413526598637,-0.011031588481106441,0.029992985447779286,-0.033095175547915676,-0.11554121487093391,-0.09846897271928305,-0.043886176384232735,-0.029232322686198513,-0.009350318103617345,0.020727540051823017,0.016516886757645878
EFEMP1,0.01089239724589866,0.07062578053910953,0.07052180604813935,0.0011865902867921221,0.025817500962094495,0.0670192123758528,0.09077214222379239,0.03873716708155204,0.0790762658123237,0.06961213315906228,-0.03385603770377574,0.0717168450163983,-0.20972949103761268,-0.035722831301363556,0.022496050311193172,-0.020594543385644974,-0.05315966627625277,-0.05069935503490802,0.04013077805717967
C1QTNF1,-0.044881454052193646,-0.023192301989966906,0.038460988693164146,-0.04595829680144313,-0.012278291135195827,0.057212269295995696,0.021907584564995173,0.027719424901494098,0.014369430588572329,0.06893523739634592,-0.008466882698715575,0.019868262246199454,-0.06896918780225444,0.02651939156993935,-0.038615043990498935,-3.1895176141956034e-05,-0.06430598933058689,-0.06387222782677666,0.10120867432682466
ALB,0.14286047017922077,0.022503028916419286,-0.02145596071684737,,0.04098377753959735,-0.03529964191289907,-0.02443322194492066,0.1129770121148009,-0.02814994348849508,0.007267406439631783,0.1075448828777703,0.027008029274327144,-0.056889433446048875,0.03845657633589407,0.030581142506002742,-0.061273204927108034,-0.020811015754670547,-0.003844408135844369,-0.023771128201615532
CCL13,,,,,,,,,,,-0.02441354783834108,,,,,,-0.02189437309603407,,
EFNA3,-0.028330449326136167,-0.018038255137348438,0.018899445786032417,0.018376087742671594,-0.013563432324090074,-0.031031704484699368,-0.031550504877430524,0.01305523237498016,0.0599770793987098,0.03148598352080422,-0.016643875450422528,-0.005452426882933085,0.08009756602092942,-0.018295155232417707,-0.04044268769755341,-0.0012432952754800938,-0.000400013197156231,0.06655662979439557,0.025059551394077142
DRAXIN,0.013607053505366026,-0.022156099477608986,0.06974977235455286,-0.018659691665868117,0.020992624332745884,0.01569323207638027,0.06812415305843209,-0.05006227996136784,-0.022603023251823878,0.03658742485558783,0.03204047066208865,0.03437585169379022,-0.04038233362145388,-0.06044237727566506,-0.00907791420214375,0.06270704382618322,-0.06581043440920291,0.032424041107090226,0.0009983346463478713
RAET1L,,0.005342476632987288,,,,,,,0.027423060360372755,,,,,,-0.014243229489273994,,0.04151288370141313,,
NPTX2,0.04701916966168746,-0.04718149536661237,-0.03928436325056359,0.036863538453019214,0.023353577378782603,-0.02404062137755487,-0.0931291256426217,0.0225266409005123,-0.06041015938265913,0.024476117378586706,-0.02949831432171639,0.089318461310637,-0.13812553533003838,,0.015579368841945222,0.05399892337120115,-0.062209101239664596,-0.0003584664831395833,0.023362055603955
FGF11,0.06341145113143298,0.030122662701412402,-0.013541927025315774,0.02062079133472934,0.016629703675536463,0.02296541735598779,0.08260469411793794,-0.005710756253458742,0.03809820773927519,0.011466106253548105,-0.023467291184674333,0.03635312667748246,-0.01954136514038043,0.04123675767374373,-0.013646091049611902,0.0569320698452271,0.022515154889472377,0.010535399936085288,0.02066686771346366
CD59,-0.04221229145256995,-0.032683560348203,-0.02725014020366881,0.038083807572880615,0.00085534224860414,0.06826361743532831,-0.08246644047878,0.025467765667806515,0.059799064009597856,0.013459837860871394,-0.04452226629422796,-0.10919207152336333,0.06039652032203027,0.017182317419015644,-0.015495530149128906,-0.0012344769232433875,-0.03607774009676763,-0.02209249273154248,0.0034701104326850057
COL9A2,0.02937722247421695,0.030938957092220252,-0.02914940418348268,0.022158507565941996,0.004097294543417929,0.04407810403334726,0.057517599031815414,0.0593761669237063,0.029030116560130992,0.009436392248944823,0.041964083923935636,0.02032215748413113,0.10364186942250561,0.0016604403701954299,0.06579718570027074,-0.022302475470015494,0.053544625531804335,0.11033959897064732,0.018102892011651453
DLL3,0.019018223964108374,-0.04272497816037911,0.00036053692142177634,0.016509819778016143,-0.06193976726403633,-0.00843562993188658,0.046681713347073404,0.04706221521594429,-0.008867081461593509,0.008624425442299612,0.030293069112169904,-0.01101625596857937,-0.03278416925084745,0.041409386673320385,0.09830672158433619,0.03075992364054603,0.03513787138319548,0.05072715569926315,-0.0006944513258285968
FGF5,,,,,,,-0.019456037089043192,,,0.07620104946064546,-0.03090394495201627,,,,,,,-0.037864279902428445,0.06354049956274439
LIN7C,0.03154668370913962,0.026527016538261172,-0.009234068553158774,-0.014669526859269194,-0.06135880099926186,-0.029006254139562787,0.06492433016693083,0.04177721585549239,-0.02275888834180576,0.0285288062699227,0.05949659740576292,0.060297992547215074,-0.06452869865975971,-0.03918952029378065,-0.007323715245740698,-0.009434496796618922,-0.01716697503967866,0.08579803606091273,-0.019888936348384942
GDF7,-0.02567336533000151,0.03756232843456899,-0.013662603782371493,,0.06273356770378269,,-0.03480367091702141,-0.008415173024171486,-0.0006871854666266661,0.0011434651287790883,,,,,0.05435428921676474,-0.043241129833952965,-0.015867632752308625,0.010152971770888294,-0.025665216020473332
PSPN,-0.06805864488752351,-0.030947408593322692,0.04196941849295941,0.022748542794487247,-0.021754996347059807,-0.03508739922168703,0.04655301705502653,0.009667836475287276,0.01670016464749526,-0.004608033307057626,-0.03742646461693426,-0.002080729513989514,0.047025740276770985,-0.0016174578023122105,0.006770001737968656,0.037943394591810634,-0.06958263008492693,0.027899958087903333,0.011211395089565233
ANGPT1,0.0327308129045927,-0.014823257496880089,-0.011279215257473298,0.03876897978094798,0.03252920023899239,0.04270068302981398,0.0747918192606999,0.0005500700168394652,0.028366856582754698,0.03840777664293804,0.0349012134144772,0.09305143962565476,0.054783011311294434,-0.07138442885541137,0.016236510818759188,0.02757799751381767,0.014764774515225712,0.06488185446473367,0.04225557717766005
PNOC,0.09089743563186606,0.017889954408688444,-0.028591571667215224,0.06710951721797027,0.04183350596088539,0.045252997929309986,-0.04225629448198125,-0.0008504489524238628,0.013991099516625805,0.016568157483182376,0.017166629260314033,-0.028525308778314315,,,-0.012984157064815214,,-0.018811726712932606,-0.01751793763374716,0.020300757661323714
L1CAM,-0.0038256201263821717,-0.0006327923109018626,-0.004987048336810723,0.016370522452036348,-0.02067469232360489,-0.006521220481693636,-0.03114816023996426,0.07272597165742567,0.011622288259217038,0.052598712725000156,0.017562400318341446,-0.09058073436229794,-0.017516578446685322,0.054421603515844665,-0.06893489121243257,-0.04224641844541133,0.02335012953337017,-0.013078118888936499,0.009356344902823928
APOA1,-0.009861399668612547,-0.011867528587199463,-0.018920872069936468,0.06084064819200649,-0.028056028889661147,0.011972475228085738,-0.0037584511595175267,0.038579050848912014,-0.01699398992036412,0.015732401160048617,0.003690092438942037,0.008050156029987428,-0.016403556124918263,0.005896425529772574,0.033759687650940486,0.06065734244316986,0.020755681159712845,0.09144077960802112,0.011697738478855543
PSEN1,0.006415215087524235,-0.012564254681014492,0.006292018211348826,-0.021226613583966394,-0.04073562386399398,0.046712798272367996,0.023419371377003027,0.0382540578260866,-0.03001817776026738,0.028246368117651306,-0.05059059426414518,-0.019197489467631418,-0.05783707836522589,0.003648840783893205,-0.010269853637029735,-0.07953766786717532,-0.013757606799340304,0.043391371636575915,0.04360485592419365
CALM2,-0.005788379306081019,-0.04300802826053479,-0.043101713609451676,-0.08531099596934892,0.01434721965268293,0.01760729924375832,-0.12861800694553785,0.07004568450302547,-0.03298149972525615,0.03057409706650817,0.02181074888581098,-0.07068981484880006,-0.03899800877058659,0.035557252054479946,0.060387116835112206,-0.01735577934084842,0.09067849621934783,0.055713583790501134,-0.05367336606759836
CLEC2B,-0.09785185631147326,0.08350810739404431,-0.008268081967252266,0.030134827616496943,-0.014945338639811423,-0.037673389732757495,0.1195178218984724,0.04930265119306796,0.029505713465853595,0.062354485232930516,-0.048593256330097624,-0.014239327881211405,0.04323137615664745,-0.08619612238308451,-0.03489328141965977,0.040909469112915264,-0.04763133442278561,0.050162956195708194,-0.046731495681043796
NTNG1,0.018034347251989005,-0.025176834193486836,0.0006839724913452015,,0.006537172692938109,0.023359329249300325,-0.06646516163671111,-0.00727135674426728,-0.00984289242632544,0.07292876047780503,-0.020991021798853926,-0.04688730361911166,-0.024441069383817234,0.013513601394470321,0.10724393811723318,-0.04236102256461828,-0.011062841702287838,0.0849677683203419,-0.0009217451570106659
LRIG1,0.0009473770319419504,-0.02269153235336624,-0.04756332615424814,-0.020022129879681792,-0.06427988782128347,0.021679673086124004,0.07381265871104352,-0.0471192285164471,-0.010456152990362327,0.034076738232984086,0.028267166374329106,0.07434849938499097,0.05451700927504627,-0.019790613825514072,0.09616116552907028,0.02644038424488965,0.016362700947464573,0.05153449498583282,-0.02508057731436255
CPAMD8,,-0.03228753336473358,,,-0.007780167002545255,-0.022411527379375525,-0.01760060387394292,0.0465433057052627,0.055926475551337014,-0.028360640090725746,,-0.04115612874592791,,-0.049076831224195816,-0.013716937670180963,-0.0038847228194324145,,0.013421352470642973,0.037825441281495654
GHRL,,0.028503669655730705,0.07652726480558976,,-0.006924875665955488,0.11161306913364491,0.015874475443915032,-0.0019909869010342495,-0.022603023251823878,-0.024856750191059665,,-0.00364317474499117,0.05594633216530157,0.042487888274696094,,-0.014744505203188115,0.026421359974677042,0.1299306066276941,-0.01604222154577752
NPY,0.14407455068706645,-0.03900646163508594,0.00945221321478773,-0.013536158552964967,0.06857799838698454,0.012985185803251269,-0.05715514066969306,-0.018859993111724167,0.026843177820874833,0.07042759382319118,,-0.011101172687556369,0.028321659965193383,,-0.01829744710461284,0.15069201987245523,0.030068327328353437,-0.014240932691425887,-0.022863936645461925
MMP2,0.037173351953479136,-0.01072614916018074,-0.02861679507421916,-0.010001653836773068,-0.049635891737162804,-0.0067879629115333625,0.10890720656752156,0.0366744155247685,0.002548584194039558,0.04528217215388246,0.005318333716395409,0.0496426944480035,-0.04188773885814361,-0.13688167506327983,0.004324700834441805,-0.010894806482993943,0.05087923260234956,0.015285564945678112,0.044585909236056244
LHB,,,,,-0.018558546068565215,,,,,,,,,,,,,,
PPY,,-0.014113146786878715,,,0.004252757334350566,,,0.03775531790092459,,,-0.011848187957603633,,,,-0.03214824861665723,,-0.034800119136464414,0.06087452681433841,0.060563858068930616
ALKAL2,0.055139795689828866,-0.007604553629841195,-0.010966478019788695,,-0.01828891934055161,,-0.01995615739237764,0.04726236877024369,0.025432117907720576,-0.037801724309018014,0.009151774299245892,0.025741900043790397,-0.05197696412795344,,-0.04775918606152159,0.04267195880010806,-0.021907548013923507,0.008118457023758316,-0.002556487594192994
CSF1,0.012250773103561352,0.026973968939582236,-0.005958644660013403,0.01420624472371948,-0.06373318759304457,0.03977656374264351,0.08231597675325002,-0.030225683675728386,0.032451310664759474,0.03970375827047001,0.04293534711866671,0.041958122016444804,-0.09900852279014163,0.057298933114764604,-0.014499675909210507,-0.014928169198515289,-0.027973301375959773,0.007880018144822847,0.05994625865201354
SEMA4C,0.05811941726022041,-0.008815907128593628,0.007187457819055936,0.051022831062426346,-0.0035003161353182365,0.009295444105418993,0.035882466129957,0.04180801900532658,0.022327757327738302,0.011371422325088512,-0.02725454285438039,0.014903535761138256,0.019716884770459964,-0.06137623623906721,0.03803238131079393,0.004365464478629388,0.025350400949278453,0.06897293853729411,0.07161360385230188
BMP8A,,,,,,,,,,,,,,,,,,0.013012000337217403,
ICAM2,-0.04909922337732925,-0.0768364867338402,-0.032980902548121534,0.03867206213948323,0.006046831124112855,0.01473303703434777,-0.052721079799756015,-0.0061152809398466795,-0.02420886293932812,0.024322084832587475,0.021390325468843667,0.01984708695474644,0.027952331081796174,-0.11362255737526451,0.01599298384287765,-0.00875442331762753,0.050620944667025734,0.07152541088879195,-0.03410688676118556
SYTL3,0.01970799569594144,0.020962765754884694,0.007398037277822108,0.025493139016056262,0.009504946706640378,0.05446549238949385,0.011754851769050731,-0.02678100885313257,-0.007343022187432416,-0.054769423048932585,-0.004780520933406638,0.000981094699669282,-0.013327263130383049,-0.025663632501332603,-0.01041790118501689,0.05960486469331816,0.049205627323628855,0.06208430091368219,0.03628667168378208
IL1A,-0.02247687308259192,0.07752908347971378,-0.021882118766607117,0.01228912544185336,0.03092668135949602,0.040863266614823326,-0.01557459527750152,-0.0064152346549997945,-0.012568039650683302,-0.015353379170602388,,0.03200823168310627,0.07072947243364536,0.0648668401826404,-0.01929251248735172,-0.003176937118413002,-0.010830809731925814,0.039180346360180245,-0.028836397345758956
HLA-G,-0.04060441777152487,0.033071161697660195,,,0.038995645859004134,,,,,,,,-0.045546564788541986,0.048219244492494144,0.09042864950418801,,0.10423423357555378,,
PGF,0.04828637732938146,-0.023061966821184405,0.005025003123716123,-0.00498024198782989,-0.0018524345929402297,0.025746302823902768,0.01774553032832347,-0.0011806793291185948,-0.04087023603664218,-0.0032264462124056443,-0.04723550544551514,0.006403020953328665,0.06455861005646185,0.034166892509618234,0.09744843275357197,0.0032419266708992108,-0.021963138360386346,0.031109107081742318,-0.009530472560485935
LGALS8,-0.0317158010681728,0.07050960151656739,-0.008864634443149227,0.03329528857738618,-0.01447936810991035,0.05547727466318071,0.03443040113242967,-0.03193976192674929,-0.002069971187186164,0.02077812190487103,0.026383814757379203,-0.05783275113173917,0.004333831386826475,0.0804037743578012,-0.006528830908511094,0.013925969860774838,-0.007446550293288024,0.0454807283752063,-0.046316500982269276
DKK3,-0.03464107954661545,-0.04185447709554605,-0.040314254797399904,0.044213397864601,0.022201275114520403,0.03927760083968359,-0.044741041708475045,0.018412719117525934,-0.019221287146283555,0.04150001604491151,-0.009665827431411915,-0.0992895645216566,0.07084354726459167,-0.009365548746527536,0.0806057145544732,-0.02626846072522587,0.007031103957235107,0.06043867682732952,-0.07843797761915923
COL16A1,0.048189761801289324,-0.054846073019935174,-0.031772751940496384,-0.019171460796807767,-0.026818783789936167,0.0049359700782654,0.04400899372124322,0.04233545963556411,0.004036867160977593,-0.02430007992274408,0.028229987260016527,0.09688779666207578,0.001112400307998104,-0.0020817643814759236,0.03728877138976636,0.03467986756673975,-0.00501431034550677,0.03674602274394518,0.07671675447091862
TPH1,0.06928907729031093,-0.01815725164735387,,-0.0012508898194734752,-0.0013138675880813907,0.010849539250595843,-0.02092267750040042,-0.04564279765893088,,,,0.011591403530463082,-0.0373694540525065,-0.04121318553287546,0.042212072241601846,0.09330392411486235,-0.03608376350188046,0.019651563265979832,0.0322050840386981
TNC,0.02185979908646043,0.018902450803518073,-0.017365838829954197,0.01824850887633879,0.03729373341114862,0.002009805737575018,0.1111248949732502,-0.03053222641544875,0.07438477978918698,-0.0062385512706956405,-0.009876503592425381,0.07942887737464122,-0.12487023272019546,-0.07458749718516565,-0.11366585351268009,0.02072843011502547,-0.050802643549144134,-0.021282473682909222,0.0250728209259953
TNFSF9,-0.04818672808838655,0.0006529328617342434,-0.018338451331383242,-0.05163252595000641,-0.0321447582185567,-0.02229190458762512,-0.04723095185135461,-0.017427605425474717,0.008012325947278449,0.014915814026955104,-0.028040185736626443,-0.029155448165226965,,-0.04181681250112069,0.08030447642409941,0.059800046420217336,-0.024522573314498936,-0.012802612545473898,-0.023625605742247445
C4A,,,0.04816494044520531,,0.033678204186342126,,,-0.010785835195613004,,-0.02682118947280667,0.012714369765309947,0.005857138713846923,-0.00861976309248053,,,0.023988724615200067,-0.01603498306079712,-0.03738342898662289,
CNTN2,0.01588510057919807,-0.033741701024217766,0.027660463906643184,-0.030295514060458946,0.020879494126842185,-0.050234321175323386,-0.024684881158368394,0.0006566204498328883,-0.08058965238146229,0.01500440146127628,-0.014877182556999706,0.040620307733688354,-0.0006340373067793634,-0.07872310905163102,0.09496690380119106,0.05156028169221081,-0.006743186063985629,0.0006028880703613888,-0.03228821757026453
F7,,0.020373578274578957,,,,,-0.017600593643883184,,,,-0.012809471161333954,,,,,,-0.01586763428666994,,-0.022494450746461055
LUM,-0.04067687459616433,0.0014308666178826708,0.06513153726397373,0.015964166105664614,-0.04656025821504837,0.06812641874239654,0.025415273758986966,0.0670248246403723,0.01877812650506917,0.07426810593325038,0.005353353241930299,-0.0013561182169509645,0.0709705217175066,0.024342035560320645,0.029405516432957794,0.03681403243099249,0.013274915336048677,0.002396717340343888,0.04809409666542013
BTC,,-0.01607061135219597,-0.01691099259462464,,0.002288651851775207,0.02766003899274285,,,0.006512686263236935,0.032104160108598796,,,,0.033522575184659995,0.057796375495571546,0.035416516970427046,-0.015355415958961057,0.015772283826923816,0.04165512447508424
APOC1,0.010880510287789101,0.07264935159926957,0.03983564707265285,0.056486274145825875,-0.006744263972448953,0.0020522219126116624,0.0921613083011139,-0.006781346945099384,0.005113064018015806,-0.030050959637503767,0.023404748316080814,-0.016877465250942247,-0.07375808736572259,0.023850031922644437,0.007089011988722808,0.05579768099378359,0.08343242794326611,0.07743840973004575,-0.007673063998641492
PKM,0.0674801318999561,0.03557176147784707,-0.06318690734368057,-0.007547425716227602,0.027505315293301504,-0.012720123995239321,0.06485959284253331,0.013826948109235983,-0.021431339657787138,0.07578096971324724,-0.019888842683735326,0.07351519073886752,-0.09234316813355997,0.08148362258662113,-0.08816339690191675,-0.015492160405728062,-0.04504587765363767,-0.021793399385983826,0.05569074044550669
TNF,0.05106115436003661,-0.024527704512725408,-0.00995083288940913,,-0.0365104731247854,-0.01658677701903105,-0.01089778207645047,0.010950764835068768,0.08443840773797312,-0.013670568457658542,-0.018234462962727592,0.063486218112025,-0.09295120348113979,-0.09680200371699217,-0.014243233374118043,,,0.18578674239896528,0.12795610706195604
GNAS,0.098277855440688,0.02866475347137556,-0.029421885436231383,0.005437768939528874,-0.04225288189480758,-0.02741274917086072,-0.06975696357606569,-0.01004814058396359,-0.019649866087659004,-0.010014123910043686,0.021171145595480813,0.09163500817196696,-0.03912234848849511,-0.037849782497064444,0.032927285603103526,-0.001865623940139684,-0.047752325640881554,-0.03330913593920985,-0.05146235640336018
BMP8B,-0.012593072411977524,-0.015609218469864539,0.02927092490150873,0.03990283947936316,-0.007709102071782844,-0.023759519082538382,0.02601880949955107,-0.04200481613511419,-0.02194162032121161,-0.05841155125763987,0.022313140728528746,0.06052989487878157,0.0540674776318508,0.06293381357511575,-0.0029599350175884102,0.11287627614555809,-0.04430047579779436,-0.037792473777028754,0.03402064820976563
LIPH,0.013892837722101072,0.019516142430478396,,0.036279601133949034,-0.006626327400241843,,,-0.018862598570702643,,,,,-0.0455465910585786,,-0.015879979848664526,,-0.025198505072563254,0.02204702299961516,0.046899189592288906
CCL28,-0.02567334279422488,-0.025540426786734984,,,,,,0.019025038510267524,-0.0038600509773676667,-0.0333160816518451,,0.2164704523188524,-0.041423467024115555,,,-0.00437104430695658,,-0.02675185156886831,-0.026487688434167874
