,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CCL5,-0.017448814991839118,-0.03515240117879259,0.1319413563456287,0.009034905311132225,0.06886239923348716,0.011944344268224754,0.041514131871829625,0.01313701440279253,-0.047356667591736845,0.008115621602745092,0.05397084554086182,-0.02821761970165591,0.06345298810429674,0.039906349827233185,-0.0026027910639243946,0.012043112115896593,0.007042050614251208,0.033515029505537045,0.04724235656596257,0.12220702711555673,0.10175480664952254,
GAD1,0.07318769462919159,0.06886414637792479,-0.018880831782956416,0.07255758531377786,-0.006628594505906822,0.0549187452691056,-0.000978091009118136,0.08746142191839569,-0.04169417150695328,-0.013102957509180444,-0.0008145514773765612,0.014455385529684051,0.09981775799986223,-0.014448910742744445,-0.015436483022245357,-0.002901793313112142,-0.03216553873314621,0.11098116108607178,0.03126169033717234,0.02465497480476964,0.07849115169643148,-0.06733559089295799
COL14A1,0.02835911697244186,-0.030459025859848544,0.12331700451449462,-0.006961875911918002,-0.014538195405723568,0.0767902064075436,0.013149998248247132,-0.0008694125492431682,-0.00746392359170335,-0.018372917515308774,-0.005533504628244612,0.001536014819123018,0.04515069700636846,0.031296657959478634,-0.015277230165165554,-0.0826770108221021,0.018137947739850478,0.017580801377371218,0.01833773113866876,0.12103716804214812,-0.0010832133572534538,
HLA-A,0.07681416567111242,0.009577017677487943,0.05360434031427738,0.049330226918883904,0.06976318340917204,-0.01716472959046935,0.07142011197941561,-0.0013841669605738204,-0.04977528897404887,0.037891737047401446,-0.009208378093277032,0.0327654587548426,-0.024972087038732497,0.007894749019469762,0.0380618120545959,0.1075773515174006,-0.04535167915775155,0.06717935775795307,-0.03221499449094821,0.09989339890124412,0.07524527777466106,0.043622557429166896
CD5L,-0.024968861955399543,,0.10747734719939402,0.01325790506822748,,,,,,,-0.05521974955116838,,,,,-0.043414770333022774,,,,,,
FGF18,,,-0.034656129438866805,,-0.019598978859215608,-0.0337058589070649,0.04580787340546166,,0.025462176745800737,,,,,,,,0.02904432580170584,,0.0004831556912432306,-0.035761887022246024,0.023612578996032176,
ADM,0.03460183226765782,-0.0041931639340688906,-0.07287755599541769,-0.0253281054171419,-0.024290609373794615,-0.05757039054608741,0.027490852444275703,-0.02830347085069806,-0.009254187370032628,0.03622056411039633,-0.003817440658297376,-0.013937360361916356,0.0024747307400241254,-0.14717610927790403,-0.018933786627276388,0.06509913228143231,-0.034480051959092886,0.060205512109847675,0.01648193829807271,0.029356655155106347,0.04108868733689614,-0.10960942307027359
CCL15,,,0.11603113121664492,,,,,,,-0.032632917273339564,,,-0.0032610164879010918,,,,,,,0.11004375981497408,,
GNAI2,0.034120149995228784,0.012162204556010359,0.10352185784480093,0.012175666723066917,0.017575703010500456,0.04915236916069166,0.043694912288018285,-0.023493038262442766,0.003988052873169688,-0.04976538605302314,-0.02991470708836008,0.017118648031431826,0.0039317593537021725,-0.009481388591988287,0.04678712645638946,0.016148378806426503,0.019240336241439553,-0.06053802423902079,0.010769791810602346,0.05996845789634,-0.022596334112624447,0.013225758913787062
HDC,,,,,,,,0.028737617638579235,,-0.017075613388897255,,,,,-0.028091168548084574,,,,,0.07187020481253283,-0.03270910135153117,
COL11A1,-0.048692634978036525,,0.04833435718122853,-0.05465855190133242,-0.007527246114021048,-0.03000268835108359,0.0048010407930401565,0.0358604044476063,0.017580687805644455,0.10067394967973103,-0.034027623593894114,0.005649335527032453,0.03188986327735414,0.11256964302502612,,0.02437166069613595,-0.05711470277177163,0.010205145076424605,0.022767303235679492,-0.04562182296683497,0.021526163524380165,-0.07621983197646914
NUCB2,-0.035110584377009334,0.04091875987398984,-0.01958722248142124,-0.01580903805671958,-0.00996029657210417,0.004402696460494434,0.022515565227778055,0.00029271449626974293,0.023675932288980215,-0.029106688251563363,0.07517192011301188,0.029243872841316215,0.03795123637478711,-0.056653764054156536,-0.016305351549692305,-0.008156101128064095,-0.08596984750017901,0.034168878243228146,0.02563534468135302,0.059942937955313254,0.03414086373553494,0.021224825849130945
FGF16,,,,,,,,,,,,,,,,,,,,,-0.03223056722533517,
CXCL1,,-0.05325497786476845,0.15179862518131684,-0.01915124322622606,0.05166787456598664,0.048887834450255324,,-0.02329896203300529,-0.009990058974121963,0.14489866336097434,-0.021397655771532565,0.04767879685083311,-0.02655402153046697,-0.026347613260734076,0.11728793804514456,,-0.049308581987235055,0.02333684094719117,-0.015777385564649627,0.1458253671950561,0.032136350581131824,-0.05114441167263121
VCAN,0.07598092801864384,-0.016654398560807606,-0.11365182666705072,0.007328979436660094,0.01860788539304107,-0.0070256264611169815,0.010086510079659775,-0.03257014657107653,-0.04824920408905714,-0.03498118835711089,0.005068550052432857,0.015208140028537218,-0.008028862549077762,0.03272746893930105,0.05236424314407611,-0.0721590075880963,-0.024290850992369762,-0.05974173095696199,-0.06565313667923792,-0.07417011844265352,0.00980754773985647,0.051927961829236584
MMP7,,-0.023485888883726914,0.023994479242053016,,0.06940817839456591,,-0.02608740367858899,-0.03457250038190705,-0.01287083801504488,0.04579394062396035,-0.03249603096167375,0.04234108574626416,0.06567635296022041,-0.06431798769215007,,,-0.0018794444841826981,,0.015560857630419636,0.08588779218778345,0.05964588787938843,
PTPN6,-0.052562340777618996,-0.012037460097821922,0.0921541810537411,0.029520433639663463,0.0235039049249683,0.06774032914302128,0.006185427504271139,0.06513944965537476,-0.021677823773863875,-0.04632743855972075,0.0027569433088238137,-0.0061599416989859615,0.045002830830463095,0.031501395136618815,-0.06975518412459568,0.036163968301116775,0.05656194919423083,-0.0611740649244792,0.009838286758646687,0.17766758369127517,0.06714088268056546,-0.055321345826403974
PTGS2,-0.01032940740846526,-0.04829798470321369,0.07930505130953416,-0.01709147997839153,-0.008569000037816597,-0.007139333407192686,0.056755625705553515,0.056598313547688454,-0.033396338331502504,-0.027222389055335663,-0.06251605192963365,0.00705810051919535,-0.029698437576319788,0.0018087493012307466,-0.05328340809879903,-0.00185571614590143,0.02063077082936303,-0.02628579247435652,0.029397689638264855,0.0673941656611926,0.03634434474233335,-0.08869409282268485
XCL1,-0.03775644091867174,,0.04805416917356757,,0.005589080348443425,-0.025849486083473285,,,-0.02113986985834978,,-0.04262554647762205,,,,,,,,,,0.061768894427361776,
CD58,0.05478701781609967,-0.024308171866764726,-0.006907819091440015,0.024860703415789286,0.03937044402229826,0.018908019336345602,0.035936498443940874,0.00689546663472405,-0.05278313894179227,0.04656128459961324,-0.043046311815177526,0.0015464020911438428,-0.07336247898691294,0.07129832141052168,-0.0013046550880601033,0.0004735426203424877,0.01158018540710658,0.019207752115054058,0.009634053661537467,0.10172578468027196,0.04369256003035849,0.009621435163100904
TNFSF14,-0.06176345734417315,0.0699241640475347,0.01800996895867169,0.044112975814889765,-0.034465703418208836,0.01595110884869898,,-0.033149494004164344,-0.03408899616105234,-0.012467375692533873,0.010521276184859504,,0.1191327786165753,-0.02399810273712466,,-0.023723678587793673,0.13080532513261006,0.09177752823430882,0.016618922744176996,0.054476253129811934,0.053176166363351485,0.08443582594419942
CNTN4,,-0.02952582928058225,0.003059996084822601,0.005322208198341668,-0.008605115069596216,0.008441452186923496,0.03742434093406013,0.04098818155270089,-0.03565553592237129,-0.02072499031253517,0.007593981021870057,0.037553503725175304,0.05375024445420757,,,0.07289093949883535,-0.015405119959306332,-0.026591909553511137,0.0297911339833237,0.08375675276926743,-0.01495536493670234,-0.044212479217859826
NTF4,,,,,-0.02697442002747394,,,,,,,,,,,,,,,,,
INSL3,,,0.05710086445229438,,0.011421197685330634,,,,-0.014841429930483322,,,,,,,,0.07597729576776685,,0.015267771709389462,0.07633359013910528,,
BTLA,,,,,-0.011072542248271712,0.015839756742067175,,,,-0.015921265175286522,,,,,,0.0429747559076034,,,,0.17664595408670977,,
MFNG,-0.02547205868100514,0.016190936241721497,0.1082223969412897,-0.019647237305194798,0.11187258493969277,0.03650636608381845,0.055587321929781545,0.06847597496785217,-0.03882662653932432,0.0024537589431873823,-0.028606047426067076,0.09756995390167185,0.07578581403094119,0.025594750335403954,0.05841080218464521,-0.01943162618706639,-0.006032792729276644,0.04366394223199479,0.007480918258357246,0.11739117598113324,0.09180569033513605,-0.10091184253417734
ICAM1,-0.01994517675502733,-0.010719481561205942,0.013071999456341743,-0.007340707911374453,-0.022015030922756182,-0.04620993446317872,0.05477202578523125,-0.004485957383398631,-0.011838213294518224,-0.013486065177652806,-0.057610927234327716,0.0002604318324087746,-0.010063121402118522,-0.021344082836408002,0.03296575902396848,0.05453362486402384,0.0014474958423923013,0.04247532011908409,0.01268672787368976,0.025470662918193967,-0.01837073175521346,0.02667725116216909
PROS1,-0.021846042458493316,-0.01592467562438252,0.06683595167208937,0.05544347813037861,0.015148937905604244,0.05116224403617557,-0.003454686316161215,0.012945661448355291,-0.009845188958817972,0.03265828673658243,0.09115006283900261,0.019433671223421323,-0.03813491540162423,0.03318356796476071,0.07360413826940301,0.0335438408327839,-0.058005169772774985,0.07533520180066246,0.017212011394509306,0.02942786770757108,0.02015043237201094,-0.06657681902297562
CLCF1,-0.03539172464258885,-0.06438430607803997,0.08040400107721217,0.04671702078376443,-0.029661854859459075,-0.015645797944003784,0.0811424029147826,-0.004245221283883122,0.018536866119911004,-0.0163204835570561,-0.05174145448823636,-0.025355524826387806,-0.021036525929167823,0.10123603080278779,-0.05749849053789941,0.0671773537007585,0.02658516158229518,0.004055112945958808,-0.03169107605828527,0.038530918883585764,-0.018399798658145883,
PSAP,-0.0021412809688158446,0.11649907203752674,0.09895940383335819,0.05725709390776174,0.02834262588146826,-0.029575525388411888,-0.01647667767583631,0.023483979442044497,-0.007083031799301686,0.037468361843472645,-0.022159580787876762,0.054572926922273786,-0.05066272963518187,-0.02716554949791431,0.02141141711662494,0.026872011555535893,-0.020153402750393876,0.07921715160662483,0.02058188856125439,0.1207066133777203,0.04513900892629895,-0.025554232252714762
EFEMP1,-0.018583376801791313,-0.04664964914899045,0.007009662724286629,0.020743761352623603,-0.04938449610970469,-0.016622257931097822,-0.0007033705783777174,-0.03851032382663358,-0.01046024160874615,-0.0018855716059002037,-0.012605229317833026,0.04067545293551306,0.009374585809002219,0.008256552661964274,-0.01469812515669249,0.042902563101751605,-0.034845470034718384,0.07035639530650518,0.0343947404530079,0.05071549335283056,-0.019585449442951038,0.00947419078592988
C1QTNF1,0.025224747635906843,-0.07076433205968818,0.0820470748768095,-0.009720646326387684,-0.013551721905437356,0.03462346231435435,0.06222880277978539,0.007969352999297342,-0.057856008428363546,-0.02766787597882178,-0.01274843570583697,0.028905874010462723,0.009636351918335192,-0.031932558648785206,0.017028349488466737,0.0014858721684408891,-0.06138247499440281,0.04986764755693639,-0.026844569414429736,-0.05176231802186949,0.018683186028343773,0.05836915039493159
ALB,0.03613942051816988,-0.025261946135251487,0.022598380796920357,-0.001049205016387263,-0.03479518203732122,0.013735614376546197,0.07937527617004965,-0.028814840321504703,0.06887172025416885,-0.014160305585718543,-0.05150749617828341,0.00029171929152684803,0.0285460802573165,-0.0719567398016161,0.008043439952614173,-0.0060454690436336665,-0.01833293707122399,0.03128277492426478,0.04415442006577624,0.04816509677089372,0.02929702766022575,-0.0001624080069415909
CCL13,,,,,,,,,,,,,,,,,-0.01468766588376539,,-0.03599803251000491,,,
EFNA3,0.02707706329605211,0.0009491661836761147,-0.02467156914367197,0.011297920516224632,-0.02520095007851415,0.008198764829073179,0.005694912815626522,0.049224962566749825,-0.009347508405675204,-0.026122472014277472,0.061818442210591226,-0.02665437581783,-0.0070262448787230865,0.003081829294638754,-0.0572865164673323,0.04894586153641665,0.07021022609441428,0.04484023904600686,0.05310039950059371,0.03485738767370841,0.07097711857851922,0.051093959258160696
DRAXIN,0.06877764421269364,0.03597132856239908,-0.013980682747861043,0.02462102642989885,0.014604645336862654,-0.019574980890806514,0.037194247700599904,-0.0451616497675016,0.04529111347260786,-0.0113700305131248,-0.04448644557806324,-0.0005556387753462583,0.07709309766276198,-0.022063843742356447,0.015253859385595663,0.00904159405986778,-0.014674389826212483,0.06930313475222878,0.004592047274467633,0.11489836532896854,0.02098354664076947,0.014217662237481084
RAET1L,,,-0.02928999603467399,,,,,,,-0.01361817037989454,,,,,,,,,0.02256093910091,,,
NPTX2,-0.04505403205642795,0.03355727163460557,0.026302949246822218,0.04242368209328722,0.008174339601176953,0.09403110554476456,-0.06407219438268652,0.04245799243336162,0.018635857916100566,0.011873727166513375,0.04130248551708647,-0.007314435304436065,-0.10904777544330364,-0.09910460098734848,,0.014604279505785548,0.01836803643577325,0.09983246606368702,-0.028616460815681952,0.07225139841856676,0.002888670822333204,-0.00960384032086755
FGF11,-0.000581936571800987,0.032324556342939625,-0.1049967497922371,-0.01534352823474207,0.03563087341292057,-0.0077774287322853915,0.018026291205726987,0.06072471691598233,-0.02054114218794365,-0.02577127457044798,0.032782910801736516,0.02521294048771454,0.02666118312816159,-0.009089505309886984,-0.00016661734988406078,0.08816047508658163,-0.007807462196737949,0.05520730746240471,0.017745303564784504,0.09699416943523907,0.05776975014451334,0.012878047035923119
CD59,-0.0581429897105898,-0.0068601568828348366,0.14573361089930428,0.02387772930231585,0.03882047384922147,0.07643266948143641,0.046989680116419894,0.0759246790991877,0.026668178187943887,0.029945172154297595,0.016732552238186458,0.02699164475907151,0.10994812568602344,0.14312971147019468,0.058981436729992315,0.10471182450464749,0.006844945331758798,0.020658720076726388,0.025166177251493144,0.08166138593132513,0.08926540800397198,-0.0607652652200542
COL9A2,0.06827611247145743,-0.010062719691073538,0.06309137168421132,0.059157172960884095,0.013510518455318194,0.03963645917744195,-0.026391018270889893,-0.010467834167075524,0.03313664651948917,0.02497054169749355,-0.015069052688415687,0.030540469829406263,0.003037978426244405,0.11305880696957787,0.016262996691582148,-0.06625991393032893,0.0021851933154224366,0.02377683517157646,0.0041632287860755195,0.09189732931673247,-0.021836567540775672,0.03300396034128706
DLL3,0.0273701705643205,-0.02251065892371657,-0.03652755406603654,-0.022105012194130864,-0.028291614807819995,0.09659321872340369,-0.015902490281999,0.039529157159352166,-0.005299115705454909,-0.01923386524029853,0.089337097642737,0.005661357664138958,0.014001668625809361,0.03295810433401306,0.020429236593607514,-0.020425090323607106,0.03115873191728475,0.01087960572665624,0.005232889818863629,0.008743720258038611,0.05487430161426407,-0.075017513213607
FGF5,,,,,,,,-0.028046603704676314,,,-0.013987328758127951,,,,,,,,,-0.002204776934679193,0.011338319062723956,
LIN7C,-0.011376761576701797,-0.02681153345814741,0.002793108517623837,-0.04549905325802066,-0.030147185634417602,0.02265901964491557,-0.03149527475406895,0.04947731873228438,0.018971626811651127,0.07564774837439962,0.006580806143925377,0.03490291550875467,0.05138649818370241,-0.01892004670666863,-0.02184559327957834,-0.020489725533378064,0.05072023693090017,-0.001728497258868234,0.01750390773074504,0.051529015120063894,-0.041657914096701505,-0.09358770681844455
GDF7,-0.013029796873898,0.1123326601244335,-0.016036657845912884,-0.016778190546550126,0.008706493986256617,,0.006944972490743906,-0.018657406022610994,0.002910128586439001,-0.012467375208051633,0.1320927800864156,,,,,0.06712971106221938,,0.03834127892483641,-0.011719109216432808,0.06930487327142679,0.005804032467497336,
PSPN,0.04358599689198738,0.055998908255837324,-0.007047872627835129,-0.019553187024176057,-0.04394020232414179,0.024028142100988192,-0.0003473232201050121,0.021445390402485564,-0.00974402458879072,-0.029966007239106203,-0.037879836506116045,-0.0112741326495687,-0.006494693502035003,0.03612209923132879,0.006203251326541834,0.02381559819522236,-0.015469561605872859,0.004625235663135776,-0.03469173325299863,0.08804403567501795,-0.03605971852067576,-0.07719483537347813
ANGPT1,0.012433561736730898,0.04376179825751599,0.04743363411008622,0.014834921773110188,0.06399457611663127,0.04854405871997977,-0.025038158637414997,0.024270962253669277,-0.0538726587965125,0.03709922573955575,-0.07663069263323831,0.028823604418635056,0.022489814764104724,0.05392386810886119,0.024871270936394626,0.19240676049432992,0.045437748599028216,-0.020417302047811347,0.05078435016216035,0.06778185498395649,-0.013582147722408872,-0.012634483466298758
PNOC,-0.03804384506981883,-0.033990284041367565,-0.05466254948765904,0.006318426773107241,-0.000861385119596974,0.00855822070253552,0.06453244850787068,0.05015378260956072,-0.019952091023509054,-0.005072725674397233,0.029306051367049196,0.031009746621787283,,,,,,,0.016812346756882052,0.07249015293020772,0.11357229744346087,-0.0389326825963697
L1CAM,-0.005951922878754394,0.07039058038679877,-0.011961123081033573,-0.01030844788567955,-0.015209036397090163,0.04817910678192369,-0.024809119312611358,0.014296876348636939,0.003202271704729486,-0.05556738681687416,0.048104062327005696,-0.003104931451244575,0.13216784736381787,-0.013368926960820362,0.030027014210260494,0.051725087512940186,0.013353848736486703,0.006310429454925251,0.0720180501131555,0.005330537289285907,0.01434991366365459,0.034633986297098726
APOA1,0.029643388300913117,0.02226918405545188,-0.037916668336597126,-0.02323554147898955,0.018260071550686846,0.009791847119469756,-0.03799454425365625,0.01545339137928841,0.02349940409542007,-0.006120082348141278,0.14780411204503838,-0.00011088046491971307,-0.05883609899731782,0.10001599502952965,0.0449332833224905,-0.030405968547912464,-0.03715709565100914,0.015429127619398223,-0.0002627214801047891,0.147680172110372,-0.016617944474220846,0.18980832503991685
PSEN1,-0.032760246977344296,-0.003225319818033102,0.038612870448840285,-0.03472535691709033,-0.013730766641761719,0.07581828867981136,0.010528922852363513,0.05194129865703517,-0.013622366702002542,0.016781365503711617,0.019138944390527584,-0.03317892207777174,0.056666432152339866,-0.10728938657942691,-0.0076358327423338215,0.0031714824043021237,0.018529115713151148,-0.03456782623900494,-0.039347136113372504,-0.033334387341432285,-0.042183431777619476,-0.1402057226476992
CALM2,-0.03579970436199359,0.06540073436959386,0.0036649374996028244,0.04374171644959086,0.008645783913238838,0.09522627058993123,-0.024252403353785628,0.004647546928707081,-0.0063980700295421565,-0.02543589740004471,0.032453640754338785,0.012796888730863817,0.01123876826191318,0.05374666056000992,0.01786762852524501,-0.007526778634897583,0.041961669354040804,0.015410366778706983,0.04820331594397103,-0.004046897002694895,-0.005866369625804733,-0.007519630738146926
CLEC2B,0.017113755133806696,-0.026277937797676114,0.03285670609081266,0.03711987406341655,0.04678900777711679,-0.013227588491150003,0.06075449179126472,0.01108384511788811,-0.02996983760379168,-0.004095770181867008,-0.007829189113054687,-0.005433741540153025,0.04565995301204379,-0.05599724425546209,0.02801197367118804,0.05848849202001893,-0.043264889464753285,0.01785394104741032,-0.006284742358953549,0.14696576024245042,0.0736227723478925,0.07320882696989678
NTNG1,-0.005987356947695757,0.015801945741652917,-0.04172185089847297,0.002615463825071613,0.019320953618236922,0.06601102597995037,0.027341063342278066,-0.00481477525963858,-0.018676285436385772,-0.027630913748759495,-0.03518562624758162,0.009138754488369746,0.12656887737130576,-0.08169578631721697,-0.07253120192831988,0.026770240409048143,0.03622067435008975,-0.030357122184202792,0.024068935005679276,0.10752813207773189,0.03017493672841607,0.050401294042840813
LRIG1,-0.0310461774474738,-0.027751491169119333,-0.0083827780115479,0.0016856823369313164,0.0006614113578221899,0.02815131593358119,0.015309347117752063,-0.023141843760664818,0.02310036487647119,0.03195557422497425,0.05531520077242939,0.004923923516380146,-0.009046684577984822,0.09908418566500601,0.17666279059267487,-0.02318127929246511,0.05036776219904313,0.0750197098383856,0.0412698437255754,-0.009513411204161713,-0.08208134271660728,-0.01693005362803478
CPAMD8,-0.019667243189397977,,0.020778718833202994,,0.06321277694632631,-0.021753535115335374,0.019639099473005812,0.028782346605981824,-0.016462572468872574,-0.010864820127802327,0.03032353760721797,-0.029678557106461754,-0.04329490977009462,,0.09608570825974881,-0.0184350734446449,,0.05495162206481572,,0.038342480165028454,0.09276122556486323,-0.05161637643716876
GHRL,0.03886824847933454,,0.012930289449196452,0.08902104875676262,0.00876690740741073,-0.048064839631557076,0.060069929658432455,0.054127235044851445,-0.02886472973652968,-0.0113700305131248,0.04869675185656501,0.025333241613880696,-0.058332086598584985,-0.07315080831499343,-0.040760092684666294,-0.05184630412708474,,-0.05776611653719141,-0.015071145483953262,0.08512390459458706,-0.0312529859363519,
NPY,-0.011496591113322883,-0.05186825196158364,-0.009570160885963403,-0.029163029772438447,-0.04348792138483684,0.05381043939919114,0.006010922538995271,0.022367257836384834,0.014342113170714588,0.019029920032433836,-0.076052115999317,0.05077706854991408,-0.05055907904519259,0.027028059844158726,,-0.0332560572960549,0.005238737478240388,0.00256705458302329,-0.04720973461591154,0.08305030168519288,0.07855136774118518,0.011776915539542791
MMP2,-0.010999488570616158,-0.055202881036496086,0.10583455073785078,0.02132944050554094,-0.0006280428044377151,0.024135601306924003,-0.01944439538364197,-0.021324848241319867,0.00959842180902668,0.08221302335945405,-0.023423006313763477,-0.01987605156552417,-0.008021088491686068,0.08964477108993343,-0.08155890996071156,-0.026427404461001232,0.026034267741707976,-0.007810765130421386,0.03832359803279765,0.11964219543148626,0.01964423579170952,0.056054113458974784
LHB,,,,,-0.020189849917322953,,,,,,,,,,,,,,,,,
PPY,,,0.007652376203826708,,0.025049530783593878,,,,-0.012031462200202065,,,,,,,,0.04291303974380331,,0.05308881315568797,0.1365356274780603,-0.046536757109792895,
ALKAL2,0.04320690862475699,0.02692170200822047,0.045000401396630654,0.08033985841985414,0.04016069717928755,,-0.004159077972996784,-0.004246575219077799,0.022110569224031623,0.07951818151276527,-0.041778702096335836,0.024508748714828107,-0.05599348746256068,-0.06574319090345658,,-0.025157736759387324,0.06217682400861113,0.055713811947100775,-0.021864905993325197,0.05042232122824905,-0.049541140663552904,0.06535549924832702
CSF1,0.027552660148098755,-0.0032959583407487186,0.007023929817291885,-0.003222455021802153,-0.028725012595023285,-0.036150202709672695,0.010027853098723491,-0.01071968450276271,-0.03980638614889792,-0.016623005625069652,-0.003553080956855728,-0.007980079971041675,0.03261359757042114,-0.06994491094865833,0.0942575281960056,0.02287573094804841,-0.04233687384349398,0.07121646374039066,0.021926820441466897,-0.0200517533144564,-0.017508608238901695,-0.11097408648829463
SEMA4C,0.06399353790746576,0.00015572686836165926,0.09170735211130765,-0.023746426966867403,0.031355410773777126,0.04442968830539997,0.013910815895188201,-0.03260726029094707,0.023485080437591756,-0.043540558503938204,0.038926603505412286,0.003166013717899779,-0.012322928560160738,0.06540631310077463,0.08771022592117285,0.10461783779902438,0.0008805747720983327,0.07399783510891622,0.01870547673887045,0.17803399589838534,0.04691814671210054,0.0014445011012332264
BMP8A,,,,,,,,,,,,,,,,,,,,0.014278680433769998,,
ICAM2,0.0156960519631494,0.00025169442378931647,0.13888966117172882,0.025759438993838635,0.05708010551793401,0.06733046983955285,0.037815058710052155,0.041084527986456974,-0.007819419854596766,0.02397663501432239,0.009793505575348926,0.01482426855050599,0.0779492750920144,0.16059190244973012,0.09131072982492179,0.0877582704913153,0.01581486152654643,0.026924126490197698,0.0717733190530101,0.1617843632096558,0.025280651472796473,-0.05337482877470059
SYTL3,-0.03324549481680192,-0.015091032035805701,-0.046158969085914214,-0.005165422323201913,0.0231771245343764,-0.04139314524546454,-0.012747312941066591,-0.033660992860238076,0.015432000652492147,-0.02561466060055834,0.014628408038110857,0.0690421224554924,-0.05437854086280198,-0.032264298755676976,-0.07301785928618548,0.004150555437995848,-0.015934294331807024,0.023044326224224098,-0.023832641893279893,0.08892837909136964,0.04210316759761617,
IL1A,0.11823968474701038,0.011447350875506211,0.03463846357853402,-0.0009792863722302258,0.033482076430012886,-0.03802363895591818,-0.03564532596852093,-0.01886470003201672,-0.016810968777685693,-0.013525370343991705,-0.06032553383619603,0.01271274888912783,-0.035359140483112596,0.09282696314122385,0.1373732398213409,0.07584532665602667,-0.03710652197473459,0.01497417530195532,-0.004582240102295083,-0.044144730442689614,-0.02882606919299855,-0.030856152073690107
HLA-G,,-0.028228053916380884,-0.045070309974341326,,-0.0213243884872055,,0.05707817058917768,,,,,,,-0.020617481511121753,-0.03142031868952599,,0.02216151268978719,,0.00044090618961250964,,,
PGF,0.027979122004216362,-0.005126382273907084,0.20367692063332016,-0.026427146378684846,0.024428492303488713,0.03276724881102126,0.07064483980237525,0.00463463297165276,0.004404356987761079,-0.020559012201066387,-0.00523210968758741,-0.011473112214486396,0.06464302748391965,0.2078817252374945,-0.06940659261132999,0.04682634019717454,-0.00925094377518733,-0.026674188183146298,-0.008795334245561708,0.19929527535353822,0.042224427761893814,0.003162832277133291
LGALS8,0.04874464093074722,-0.026757877911837775,0.04907398799808755,0.024755450176466253,-0.0013602385942599695,-0.0013973559399766266,-0.005590562056622164,0.03203688907165991,-0.029030627426733187,-0.023520222570260582,0.023914195623897436,0.01525756114289254,0.04685073465625806,0.0620944951376295,0.06762892606558618,0.03954411743566903,0.06220257884723919,0.05285284801444828,0.030473365137695902,0.06484210400536951,0.005858638843046646,-0.004840276470694406
DKK3,-0.02647952704520716,0.003886601891746725,0.036930913611171894,0.046371442178176674,0.007018488283286721,0.0993347366772339,-0.02132388582956575,0.03969964124602493,-0.03251387798438052,-0.015026625796972178,-0.03396924783589909,0.01263287133293896,0.06274923600401677,0.1285422508233477,0.008317372802523098,0.015226095211764419,0.0539869359391464,0.1290630388260601,0.021580527110524814,0.09389843584210708,0.01601409971611484,0.015697610948751294
COL16A1,0.04079237255921883,0.002172057715970672,0.1089054037738219,0.0006568561214189046,0.030562635469428463,0.02144068387540357,0.029327786100676264,-0.035529057809866565,0.00639311256977988,0.03231475583694698,-0.016397399193160033,-0.01759357407999937,0.08499237338539109,0.13843264514069997,-0.019032737887654888,0.015343723411951346,0.02372254164385098,0.10916950229863517,0.012377938425277998,0.11864534578741744,0.04923154783854646,-0.050895604240967465
TPH1,0.018912770275098825,-0.023770318885987754,0.04840173290569451,,-0.01526147972221568,-0.020381602828380103,0.01505767924013455,-0.049658919507121584,-0.017743221234523397,,,-0.025031817023929044,,0.016847359601804016,-0.0376667907566657,,-0.03558700688641746,0.019281459274555938,0.0032543120166357007,0.054377397823899366,-0.04713947578365931,-0.04436779675593294
TNC,0.003995624928902856,-0.08610740678468372,-0.015776276514672654,0.03473225834073233,-0.0389284009224761,-0.03488560365839104,-0.027932169344385367,-0.07733762461515684,-0.046527951255689606,-0.01827634011374921,0.015688289339650236,0.0596128510319733,0.022987430977712886,-0.08787169096843053,0.08969481864607219,0.02147957260584172,-0.0317717624438347,0.0679846529701419,-0.011461370251236447,0.05619795182917751,-0.02278601503950334,-0.03468029206385788
TNFSF9,-0.019851542528641405,0.021114884264189334,-0.021955289691790003,-0.02252030693911971,-0.03497029571516796,-0.028013291631305358,0.030200078627188046,0.08978250060674602,0.008506539222505643,0.011075350412591245,-0.026842811180369314,0.0001044604150206066,,,-0.008083552853893313,0.06780023211553059,0.0034614331774833473,-0.021060098611466266,0.018372812185556735,-0.07833959638497301,-0.004747415605622886,-0.044634929384842356
C4A,,,,-0.013271368128286732,-0.02393623864784268,,,,-0.01426269495576648,,-0.008943320421279856,0.009378456182021646,,-0.01441424681094077,,,-0.01635201110780455,0.04240607843718025,-0.026364209607102715,0.012694113643708713,,
CNTN2,-0.0430458814127483,0.039627242507445884,-0.0052003838012016565,-0.054996845864502944,0.0010035646330634042,0.056863173835651544,0.017240553339394334,0.003942123098908268,0.04490187508928769,-0.030118969515211,0.019846945268193764,0.03655189184283125,0.044821865030278234,0.0615399588033798,0.07866201551435194,-0.04580187863513771,0.013137730741177751,-0.06106975625846489,-0.05450752181471664,0.0469916586210295,-0.005402869019704336,-0.008775157799131435
F7,,,-0.008941161012524396,,,,0.023193992702959763,-0.0417741210713793,,,,,,,,,-0.020602589891847753,,-0.011865309427403254,,0.07825833541481264,
