,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,ZH8812bulk,ZH916T1,ZH916bulk
PTPN6,0.034495684426301604,0.002442685797230885,-0.042311213956876356,-0.03435459527403577,0.06411608353645552,0.016368460495935936,-0.015258614645740335,0.05586641407909417,0.05483547577916749,0.003036357572303485
PTGS2,0.002255035728623306,0.009328003138748169,-0.01228816765206162,0.013328695313628874,0.141004980374509,-0.00678321169254991,-0.013116680819362308,-0.024418194509071293,0.06569036718283809,0.023465387865438045
XCL1,-0.015338398423368677,,-0.014461019060754593,,,-0.016665299830139597,,,,0.02702308820018522
CD58,0.02170981282119477,0.033968660021834615,-0.0008555204690323459,0.06676748723009482,-0.05185788723457055,0.007830611139425741,-0.020427462158410445,0.08237362007464068,0.04909732429741537,0.06127431190828879
TNFSF14,0.028956459474353657,-0.01602156216823069,-0.030460654723505825,,-0.023917874472874984,0.005173825478489505,0.023833014464786254,-0.0266734447536473,-0.01286857173802991,-0.013311032174231553
CNTN4,-0.02717177860149927,0.013139515069915855,0.057521713356158743,0.06189426673160713,0.11022160105741957,0.01189161428109757,-0.012662499161181263,-0.02478691943800235,-0.030258287883317744,-0.021101912883867865
INSL3,-0.01374037414747175,,,,,-0.01170001903307933,,,0.002068890813495923,
BTLA,,,-0.015076093776719321,,,,0.01319473309914084,,-0.015598728995997188,
MFNG,0.05638340263734181,-0.0069080938815964665,-0.015585543065606524,0.018907871842541776,-0.016071953308383593,0.011898617579093777,-0.016747878930603956,-0.056324500427141516,0.055670645988662525,-0.007794143922826872
ICAM1,-0.015402068863031377,0.0362543945754488,-0.013946842964583404,-0.01265348940847535,-0.022301575384766466,-0.012489026816418954,-0.03199695896369182,-0.0178833413318564,0.041703157788316576,0.07060631364352911
PROS1,0.0667829019880953,-0.010550107823755747,0.007077849717188247,-0.01658363391459967,-0.070987583461662,0.018301984100973456,-0.029699955225910544,-0.007451230623442811,-0.008880117746318184,0.0870340276138963
CLCF1,0.016019726528138233,-0.03120451461937556,0.006094229238128765,-0.017932885700921206,0.0028811567195674618,-0.07309607418632151,-0.02349635096893116,-0.018185639672769857,0.03996192347212922,0.09488979092372739
PSAP,0.021193740069731296,0.006268788956588643,-0.024527586022937125,-0.03640130941678231,0.08556967672683133,0.026626819579080464,-0.01622747163649512,-0.028116447950823818,0.013274488071497984,-0.07195567074391933
EFEMP1,0.06391062528964664,0.035600749938795,-0.030898668222981943,-0.029548448305690117,-0.06438988776137024,0.04338919423028954,0.026524983267119395,-0.032606740983574654,0.009308542316970465,0.10005501427664423
C1QTNF1,0.009759282672555441,0.007637510134514071,0.017499473968079986,0.024853112207692114,-0.022062509354270152,-0.013447347844179038,-0.03264881652661813,-0.01893930437894724,-0.00882948767362142,0.10446814318275599
ALB,-0.004306092758133686,-0.021134740527504567,-0.03561104052460472,-0.01845296046741012,0.021188677134227715,-0.0127733520529239,-0.03316914483775125,0.04685352639008313,0.06526358752924867,0.011375534795173895
EFNA3,-0.038562376065889685,0.008784550207191164,0.0021931726729130935,0.041978296572698144,0.100592533208695,0.02710285851734298,0.015107990366641675,0.046879416742811826,0.055782340710541244,-0.043117708637893264
DRAXIN,0.01839464930380161,0.037378464926555464,0.07435393830391232,0.08849799643535954,-0.023986294673124315,-0.05455557767327536,0.019101462833043755,0.002929742218389798,0.03379615034051821,-0.08279717262264587
RAET1L,-0.0107038849058413,,,,,,-0.03189924560748629,,,
NPTX2,-0.022416417644032332,-0.03170952845474239,0.032809894318830676,0.026284766269772514,0.09007116234120964,0.010226386296730033,0.05653476641929561,-0.07569897331630461,-0.018591708598320742,-0.018930736732203062
FGF11,-0.0532107970437944,-0.03321931816996553,-0.039885551556453576,-0.017526335034988533,-0.013074791575599385,0.01991212464983729,-0.04654497838428572,0.01082784373246741,0.05367520890606198,0.16097892058506383
CD59,0.03327068820091281,-0.0007042715231797858,0.030783800420519997,-0.01565642382489337,0.04485010914198952,0.02631116727094258,-0.0421209151545342,-0.02191796140054475,-0.0813040863444413,-0.0566102025977049
COL9A2,0.00912253240057993,-0.02826174004923977,0.0056925223485771986,-0.010249078300684979,-0.029677295388455583,-0.004205236353146179,0.040194923244967616,-0.020400894412391665,0.06512885465642479,0.08441154271993886
DLL3,-0.0021155497115028453,-0.003025297416426483,0.044970457863722106,-0.011395382834238337,-0.0021935220354489947,-0.009986759460261542,-0.031013436602767015,-0.045165125870284886,0.059307258155996356,-0.003227606057278071
FGF5,,,,,0.060382479786005916,,,,0.05086288156678759,0.0781581720866895
LIN7C,0.05651242251348771,0.0074616828259783195,0.0034331184896293043,-0.006098393096954783,-0.06595516507627586,0.010256316272520802,0.018260376853254393,0.08061480500172606,0.031702435020477114,0.03142918252571141
GDF7,0.0033663226287879446,-0.013458059029898904,,0.04314207345618723,0.07265352920362259,-0.015445658259758575,-0.029203619337108362,0.11431690609013091,0.037854326330721236,0.03643017463642436
PSPN,0.006969977535850536,-0.011114979121766124,0.007391869846043885,0.08111960439426776,-0.02078649053277296,-0.027507594169532905,-0.0332678888019091,0.004639029544357636,0.08350703528278283,0.01071712459937643
ANGPT1,0.04112983454570631,0.0428215254004475,-0.03657464066228678,0.015470452203672299,-0.020448887125533444,0.027459987873397745,-0.04215399713691787,0.011754737288657054,0.03718472182081247,0.09107664810873423
PNOC,0.023863320580344106,-0.003109801434129791,0.04286521859332163,0.050141437846049124,0.1335015273252232,0.07521400713999693,0.014058078664824636,,-0.04038948817992047,-0.05036451491545358
L1CAM,0.04099312077520105,0.031123787448278702,0.06320223296810562,0.02038151324667025,0.03993615022895426,0.04949201618383442,-0.009276563832850132,-0.015444692086969783,-0.022623804917405597,-0.04527672948266209
APOA1,-0.02787225280154868,-0.018637605047357342,-0.014938847434926345,0.020896457905139682,0.04944012089243396,0.0026519137888094913,0.05100439215748916,-0.02724679965293097,0.04321350154576145,0.06412677850125545
PSEN1,0.005895853024011003,0.006731450486919304,0.015728599273863476,0.035894228058307005,-0.011130470440644117,0.01890897285072948,-0.032625079407709104,0.025211171961509043,-0.013600252925833504,0.03464836165177651
CALM2,-0.01674011454751066,-0.02565548754215105,0.014033042229967659,0.037170494334775185,0.10469288747058245,0.0026329474411819977,0.008954253040814018,0.029143266265269637,0.09157609138171208,0.009951033153940211
CLEC2B,0.012131160095436026,0.0006394295859298095,-0.03566552658948343,0.016013572449140874,-0.0644877620377649,-0.019139123698429863,-0.048280838633890155,-0.050953502611534446,0.10094938354132096,-0.0625065050079703
NTNG1,-0.033913967206999004,0.08688614737312547,0.038650674914650504,0.04406321922280334,0.06849588056434308,0.04665088546725041,0.04734063204576577,0.03809792315188931,0.12493383127733444,0.01772728172438586
LRIG1,-0.005874838976670951,0.03944730406546797,0.02088517742849951,-0.032958701639677714,-0.10527697725392081,-0.034983277871237096,-0.0184643947308147,-0.0023151736751944167,0.11065300378184088,0.05156116078474862
CPAMD8,-0.021505211562971235,,-0.01836062141155005,0.05863368660197478,0.12557778926848054,0.007975880847232848,0.008078168333283934,0.04118085692738052,-0.030591110681933018,-0.04272649840159292
GHRL,-0.02851866551373929,-0.01707009445239675,-0.03109506323250424,0.14819076393622752,0.053769731865041234,-0.02275507743417889,0.018958385661091776,-0.03972692095329249,-0.04150910870777309,0.023179872489880352
NPY,0.02263020803819866,0.013762671630583059,0.07388948310954993,0.0449180296173673,0.07213926451213651,-0.057422474159503425,0.008151124579210658,0.07068069098457752,0.0013750755401279095,-0.023583723912108754
MMP2,0.012921050656327192,0.04470693077802655,-0.023996326969229365,0.0017931807198163215,-0.08404306414019995,-0.018411886775163856,0.031989802278548495,-0.02227064659368761,-0.0816647953213114,-0.005156687936029403
PPY,-0.01804886521388552,,,,,-0.009484823052596148,,,-0.007320626986904682,0.1068949442353966
ALKAL2,0.0314576746533894,0.04767468010056415,,0.07180460986214153,0.08217573883975118,0.025442790616060557,0.06882966271547468,-0.019180985092878276,0.019702795814907477,-0.0036244649692459972
CSF1,0.02911725856538115,-0.032191334796678364,0.007574041768781396,0.0018002857929371487,-0.07216104983431088,-0.016948085138458576,-0.02964313983022335,0.01600683076586506,0.06339195089204118,0.02433859868768175
SEMA4C,0.024890493968585656,-0.016467452252217657,0.0018018083964885365,0.01597524172238154,0.03711293531335989,-0.011686669800282344,-0.020740776458678632,-0.03500556850830745,0.1154948812673948,-0.014458687967715959
BMP8A,,,,,,,,,0.013955327703041807,
ICAM2,0.013706877831384356,0.008451337881231272,0.0724071549178847,-0.020308155457188448,0.007889031027090257,0.011967754162159417,0.06788555746585405,0.008015812899286691,-0.015117653058562977,-0.003241226150515707
SYTL3,0.010527702417512072,0.02829782346377578,0.0032399616367415015,-0.02534520835283275,-0.0019010681793668973,0.007543370800991377,0.023169940050798497,0.07018115789860083,0.016367000329451143,0.009565745720307984
IL1A,-0.027243895312591304,-0.021554518505486574,0.0567855974750719,-0.026358813824435598,-0.01631529196072867,-0.05344323197207747,0.02433414449293927,0.014021371388246419,0.07447068733090052,-0.013269136986284388
HLA-G,-0.016470722975340624,,,-0.01423677666263689,,,,,,
PGF,0.0328813098062745,0.05274480882631151,0.022999466664799892,0.032482956064773354,-0.04505904574144154,-0.008275904219821027,-0.022115596495086376,-0.02136918069296937,0.04415907757699338,-0.010687218486755395
LGALS8,-0.012405985767466456,-0.004327426973971246,0.061545023223000296,0.029928354582223857,0.003001822850534677,0.030837688475310914,0.010118483849522816,0.05767398769375347,0.043621339265276546,-0.061852248211295494
DKK3,-0.02875305724574438,-0.0638721095864876,0.022668899013731824,0.026750037901635004,0.09046953762143964,0.008289860195680681,0.01581818545295331,0.043911047583321004,0.03628611728210411,-0.07541309632374257
COL16A1,-0.03229841969539737,-0.0065388263135501305,-0.021768642174528362,-0.009879976735493401,-0.0406177363514391,-0.05278866629502027,0.052919301188204496,0.02259214693224338,0.06895837345072903,0.05375813326998004
TPH1,0.04369377549033791,,-0.018023330064577542,0.08407281129952794,-0.016487883910533293,-0.021936405434736548,,-0.038322137152843154,0.09512091786578554,0.0734903690770104
TNC,-0.005629202631565425,-0.014381791480097713,-0.03568165012974718,-0.02438979102129299,-0.12429367610049843,-0.028266054597030434,0.03170062726817036,-0.03261745334706455,0.04235355440205828,0.01909524550861728
TNFSF9,0.04033707293944349,-0.018063903811155198,0.008873885636593512,0.05801032410554091,-0.015913535692532663,0.03508697169069436,-0.0380358858388347,0.041648919013053814,-0.0021652217886840965,-0.047560330650293706
C4A,,-0.010645179835243096,,,,-0.011243781982403498,,0.04652494488970725,-0.037227235990860544,
CNTN2,-0.06846928570150732,0.04069228959165416,0.012471904003262918,-0.03197798234278683,-0.041467089447087685,0.040109880600084906,0.005705244741117582,-0.000549488268475884,0.0165972506245265,-0.06401065153632297
F7,0.04485547950393652,,,-0.013102103948011515,-0.013869952579026385,,,,,-0.03204796838292263
LUM,-0.0120033856425946,-0.01569469996953195,0.006657247661598464,0.022950889923792055,-0.019609095704221546,-0.022380239114038972,0.015906572323846364,-0.025145519057770554,-0.07331864902839944,-0.028809839959754047
BTC,-0.010703880447329223,0.05984631996424327,-0.04503162256883331,,,,-0.004837668730640127,-0.02308737023121914,0.057165799235497555,0.09255809163463023
APOC1,0.0027279517229214607,-0.05346518084246879,-0.0016277304495190506,-0.05262889663178033,-0.1032711362225636,-0.03900023178681251,-0.04600640488420078,0.023769841474795623,-0.0033380167090455563,0.06873388863726113
PKM,0.014551884527614968,-0.005395529777470078,0.006168159302056996,-0.008283693317651532,0.01046537152812296,0.024136534352240578,-0.02551068061860767,-0.029589300222466676,0.04702564987261775,0.03828226675242431
TNF,-0.014264436599104912,0.085048492358744,0.02374603460425352,0.0025345532845126987,-0.020355876446306837,0.0328034456662864,0.05922808220531504,,0.06501233077172607,0.02594287225524822
GNAS,-0.06476302605172742,0.06343942631856811,0.018193247318778184,0.04886537632290143,0.11550328286150403,0.010535058233001299,-0.031045889199882465,-0.04298816278795136,0.02563079000884227,-0.040839562345878926
BMP8B,0.05901097250922621,0.048708962639626714,-0.0461199806852828,0.005122293443948278,-0.04410705381104177,0.02243083464826198,-0.02585386299999716,0.033214528231504975,0.029833299920718776,0.020387727688133416
LIPH,-0.012093690698990646,,,,,-0.00906556195112312,,,0.07858503151698717,0.0873006664951165
CCL28,-0.017011280336987296,,,0.10650714256710848,,-0.013959474026684958,0.025858730478711574,-0.018599272807350662,-0.011333155178210702,-0.006628788659163433
PTPN11,0.019339926762828065,-0.04448426148869311,-0.006654452823975765,-0.007707487407064891,-0.028460511842186002,-0.011989873282020124,-0.003112298623182833,0.011648645081310811,0.016807232059071666,-0.04425254633084729
ADAM12,-0.04250783719657611,0.08698458930726713,-0.0026345336694848813,0.011667803628423188,-0.037187133155809675,-0.035133407949156106,0.020907300374317744,-0.009120433179556332,-0.06054390046537583,-0.017711969039047457
EPO,0.10889108881456872,,-0.000363702931160468,,,-0.009484823466610549,,,0.014631464998716532,
EDN3,-0.02106663597332888,-0.038890065112080145,0.05287794881545961,0.00110171793220526,0.02461662316989564,-0.014701008583296355,-0.041651224849307715,-0.022755321823378135,0.08035305745915426,-0.017068070591372067
CCL22,,0.010641122834812644,,,,-0.00493904263457427,,-0.023087371252976725,-0.014823040631347307,
CCL2,0.02696001441596115,-0.013375156062950498,0.0006383041083955873,-0.006905589864446837,-0.05860186391693676,-0.00414907001749533,0.03547562555090023,-0.012654925965497747,0.02922414130835636,0.11037758561188851
DSCAM,-0.049120382669114684,-0.012876693619385664,-0.02224012270384738,0.06424696410915408,-0.06056405239605734,0.016409289130297624,-0.00015146284495399774,0.031896235995230435,0.07942401225574812,0.08402043602834114
GPHA2,-0.013479032796231628,,,,,,,,,
ANG,-0.026398992427548337,-0.022185001429091005,-0.04908163508441877,0.03110133245282617,0.012650250429089016,-0.014129868036019698,-0.007666118119389411,0.04409719040558015,0.05306845498990998,0.060741899224353815
FBLN2,-0.03708582636042467,0.0032172343220403955,0.0037259404359124074,0.0031274830694261327,0.003155196848658387,0.06588782290145145,-0.0057496497089723105,-0.045620020582597974,0.0018123103023110127,0.04895867909656969
VTN,-0.022861290038545406,,0.09356574548055625,-0.0150858452678115,-0.02338021493760097,0.019528777380389023,-0.040776980869014066,,0.0937943966904998,-0.0186253300638096
VEGFA,0.03360289348410035,-0.01781688425840918,-0.022214792922347674,0.03664776744090061,-0.02765850725256424,-0.04329619117729969,0.010176059205203604,-0.03405840972528271,-0.03759163286211881,0.11853180725177172
F10,,-0.015361522799974391,-0.018192693875838082,-0.026233942184225197,-0.022552838678594724,-0.010399903931288526,0.021445751107999865,-0.01997492406114888,-0.006116065758899825,-0.01598848045244497
SERPINA1,0.039361092018763685,-0.01630026954464996,-0.011158897749607726,-0.023205694335441084,-0.0694142799429985,-0.016524418386151093,0.00489092486134128,-0.022833105431910628,-0.015182120941003078,-0.04370751592683142
VWF,0.02492234435491521,-0.023354466535155265,-0.017781678010993448,0.07279609673249711,-0.013570295013248416,-0.02405643079207808,-0.007967160907127204,0.015855702008025406,-0.0663158952108417,-0.08575470794035418
GDNF,-0.01893959566185268,,,-0.02348170308894272,,,,,,
VASP,0.011208773708875496,-0.03546906802423521,0.06219248720279908,0.046337611306503275,-0.022131335078040083,0.043346091225522985,0.0729355187764099,-0.02818721567632443,0.05411721136284577,0.024812090671016803
ADAM15,0.002434736921074265,-0.007075905871339059,0.013428717147549209,0.03179222702086355,-0.021494209487127013,-0.004092859063663023,-0.021388815594469267,0.08243967752306083,-0.04159023663944032,0.05033105935624268
WNT2,-0.02115495811435712,,-0.015668290084295836,0.04912285001198458,0.07863313003939962,,-0.03469491847192952,,0.029724500146637144,0.07482290721397634
CALCB,,-0.019470313180686035,-0.023552518111025086,-0.015291118030956381,0.034969405113655795,,,,,0.012018247097564489
OLFM2,-0.022527285334909976,0.022690323632060316,0.03244474312164682,0.013106900711008581,0.015515053129722109,0.031067163837085427,-0.058417246107702,-0.02049986775641433,0.10528055110278389,0.06697320809321253
MFAP2,0.01646982655211537,-0.029227234392594757,0.02944127692321792,0.0017410586204799922,-0.020606415038913858,-0.024908960608155836,-0.004778292359489126,0.013580085896566946,0.020793685303249473,0.056028707165602334
HLA-C,0.004323147672755158,0.014853694051960143,-0.055870345650702334,-0.019162037780589947,-0.10078834381530825,0.04045820413314672,-0.04332777536050502,-0.025967824132750273,0.02012405699628517,-0.022058391846582023
THBS1,-0.006949435384361938,0.0070436269200118955,0.020419650706387148,0.07706536139503724,0.014109903389724954,0.0002693172889966181,-0.003877244549878291,-0.00037783714390324827,-0.11603428656797851,-0.006442750244392393
HSPA4,0.06839900983844123,-0.025921470417525818,0.09072376706419308,-0.02225641954178488,0.05637766112911733,-0.038897788371124106,0.01363415051307882,0.018073667926565447,-0.027482833026229687,0.08387753530712795
LMAN1,0.006806971152120761,-0.009384659512943818,-0.027085253723999062,0.012365962623348417,-0.08494273710052687,-0.042096017557121564,0.04145475413139176,-0.00793725534453514,-0.03854214195522538,-0.054051624899328604
LYPD3,-0.018449397561879122,0.1690710074352865,-0.01949878400411344,-0.018959855989849374,-0.02378445607189596,0.027455714520992325,-0.01083123342182176,,0.05517445230336194,0.053158033401097836
APOE,0.04450484952556584,-0.017206071484831994,0.01509597262616419,-0.06387579560318093,-0.12024639332764644,-0.027334838580375283,-0.01648271972185781,0.01730513788184662,0.005944753751051802,-0.06348239419398705
SOSTDC1,0.014609213074363267,,0.07880788295073274,0.07416127766161408,-0.02188419518680034,0.02644910072538191,-0.027670964231633552,,0.08940465130525121,0.00012081943404472385
ANXA1,-0.02171485371333203,-0.048494880143909395,-0.010791925413376226,-0.004679353072079748,-0.09354768555365318,0.07755193256588734,-0.0024836981841597247,0.03696920292252171,-0.03772905049360987,0.060095073285176326
WNT2B,0.012251001871565014,-0.017473650832812222,0.012896201947479919,0.1885953667653255,0.04089785959829288,0.03033621222631653,0.029859174224217376,-0.021493038541586268,0.04318886349067936,0.04002380386094027
AMH,-0.022528594137609794,-0.016657817511162278,-0.024212645240526968,-0.027461025891486468,0.00896048445098335,-0.01367189287183742,-0.034394848659385725,-0.018599270435548026,0.054396940644795305,0.007415891078866022
GDF10,-0.013997173963095499,-0.013956423464298246,-0.013345813971074861,0.09613360722559348,0.0869175421207637,0.029783405788761545,0.023501392107033763,-0.0020047887463489657,-0.02056356385085073,0.0061570473253388415
EFNB3,0.008039756947509758,0.03717463619819858,0.028648742404069893,0.03692540531945332,0.10988320087651969,-0.004180272796293704,-0.006430916985526326,0.025169080250027582,0.08957490809958607,0.011737397781570754
LTB,-0.023836568579241352,-0.02036081878355483,0.023955303662455216,-0.01569403147310966,-0.025091078392190668,0.0529596652746109,0.07519186569857747,0.00040318309475572664,-0.0018553327298512158,-0.04936440894143206
ANGPT2,0.02687371851513595,0.019834964814386354,-0.0024947064457675316,0.0798283755459928,-0.04136306201815877,-0.052379996669739075,-0.005835931424387345,0.021586703254761468,-0.027442841603574256,-0.03180979623364198
NRTN,,,,,,,,0.02040368015128564,,
ADAM17,0.032685973501247925,-0.03192380582437649,-0.0021489099009814414,-0.0025056962564687104,-0.06966896161003432,-0.08242803955131647,-0.02310650352122651,-0.018237582238419803,0.02731174130273606,0.02179843672786392
LRPAP1,-0.031404167789402124,-0.014107024682716131,0.00974590781052073,0.04461719200706759,-0.0782704722729834,0.05978178664689311,0.016170610637649196,-0.04228212325343497,-0.0277660462156289,0.009854666187233874
NID1,0.031706651621588616,0.04287618613629089,0.01724286634675271,0.026100890741392272,-0.05860184845112697,-0.04901383876811941,-0.011285736797603264,-0.041225493436911405,-0.07568765341020829,0.020183940448552186
MST1,-0.018906188324651792,0.006928108638897796,0.05016038701165757,0.002334071817652317,-0.04156345883860004,0.008019026058284572,-0.007523456232964359,0.018231931797430878,0.07509490243589974,0.10145184796506905
IL13,,,,,-0.015530354043434455,,,,,
DCN,0.03363377050386513,0.008009435761245883,0.0037046915785580383,-0.0027981739815573234,-0.052051797214592695,-0.04052208991267093,-0.03129216601833111,-0.0046906946466427684,-0.09909735837389189,-0.004237387488399998
IGFL2,,,,,,0.08712575101057526,,,-0.012797184464412265,
COL7A1,-0.03581341400672191,0.04081391053458563,-0.02720412267450808,-0.02980131406597765,-0.07383768789216492,-0.028282259955634974,0.04310430470690022,-0.03905315665637286,0.014941437113005886,0.038270990661443634
CALR,-0.031071848353736248,0.021190465195121102,-0.04686795439202884,-0.01020726152088403,-0.07888124464177804,-0.025911824701388707,0.018234906593560016,-0.012163473235636631,-0.020500234577019404,0.0038372342775930524
PIGA,-0.0024248249851485425,-0.0005708419528676019,-0.0590063550953879,0.0001769950865868013,-0.05062959259416336,-0.03313741619348096,0.03957458400503207,-0.03370128283649153,0.02633970431828703,0.06558886458256905
CD200,-0.04127631459494063,0.032211423042809086,0.046890951548676174,0.03881309273830425,0.09794285319144917,0.025834144160294677,0.03285100086578953,0.07594428985835781,0.06465986483684008,-0.059914786861935555
GRP,-0.022444788774263136,-0.011846408472153822,,-0.020411156739649806,,-0.01745733391825623,0.04862436876258338,-0.02568859726031583,-0.034414991825688385,-0.018594505171188505
CDH1,-0.0011074383799804077,0.005348539962997882,,-0.023619047676465253,-0.05165833129612338,-0.036001221839923055,,-0.021515291827031623,0.03342872100915056,0.08287472314751405
LPL,-0.009431834389389653,-0.029913536307299617,-0.016880368797965294,0.003592804691382658,-0.07389632026132771,-0.03442498556703502,-0.0005684370886246102,-0.013915418900524468,0.07562907635404664,0.13255018891920597
SEMA5A,0.010380756056642999,0.011188751848796027,0.05217067686409847,0.0018801305337566737,-0.12152948567992257,-0.021515367294821716,0.012386046405300385,-0.002903795832793778,0.028891339042633475,0.026706893686926348
SEMA7A,-0.013174416046507174,0.01154369774052947,0.02459674493203337,-0.009710293196663345,0.06049783893754084,-0.008066890473885728,-0.033214652398209296,0.014630823817340025,-0.006568618528778422,-0.05261741073598702
SEMA4G,0.001766968676558706,0.1213203427959515,0.024691434425083807,0.09864789296847877,0.0003451839702386774,-0.008818614096909398,0.03176399222153783,-0.024187488168359583,0.004771899142466345,-0.01694433678883951
SEMA3B,0.006636084222297651,0.022025564351803736,-0.037773346119618585,0.000996468828416911,-0.0382343535811969,-0.03498434916161347,0.01617211626474035,-0.0003809355492360287,0.0274046825523568,0.0275646761552293
RPH3A,-0.05214778932409481,0.015036058998307254,0.022895202253212617,0.03867537742972279,0.10049715403623354,-0.015358215109172116,-0.011124352832965565,-0.03187453275835563,0.029464229680875306,-0.0715062364805886
JAG2,0.014116280494364518,-0.03723138656423184,0.011549238346470682,0.05668085500167899,0.012517097037090566,0.06255573640922384,-0.024260610085563402,-0.014580572327617175,0.0067876741787538854,0.0036051079183202356
CGN,-0.03666051849186568,-0.016129177893569487,-0.030935067279404656,-0.02482517348989185,0.03475757967536821,0.046140867423229655,0.006768191293283751,0.0031994084775206428,0.06625693935559654,0.025343933993582587
GDF15,-0.020231564142890096,0.05204619954321713,-0.012174991518635155,-0.013576072840531419,-0.027001798934521308,-0.03315333346315123,,0.02244261344572395,0.0268206376708428,0.1752050840200263
SEMA4F,0.060631453092007175,0.036779393865752394,0.06513840519513117,0.005315115872933938,0.029664327497150506,-0.0012929833651742567,0.01825189493236212,0.0419796271704242,-0.012743258044913629,0.043371442091927254
NXPH1,-0.027880397638406842,-0.020621532341864292,-0.0012305284107420396,0.02755383363398577,-0.044796214984752086,0.019397690447072895,-0.041008407398625234,0.004076261914667481,0.030606355082631,-0.04561421213251152
ARF1,0.0671802321342601,0.028746136974971408,-0.02746915633722823,0.04935749825819371,0.08969326392458087,0.05062918071246851,-0.0012698485212953982,0.04421406708875874,-0.04453163492877833,-0.052797493634204495
DSC3,-0.010200665388530093,,,,,,,,0.013874435164262913,
EBI3,-0.017841938398228046,0.05732657570769247,0.027512995852073358,0.07785060251838777,0.02921363182745477,0.031424892090007955,-0.03843477691796724,-0.007165933488489458,0.06124377489163284,0.12467197338053562
TIMP1,0.004530139689507889,-0.028980350094351945,-0.010972870126943762,-0.027941499570369645,-0.04771180309263636,-0.05240018548168252,-0.0029967586203008727,-0.01808571878514569,-0.08223492680090765,-0.0506054127810779
SEMA3C,0.04975339012186954,-0.006378885909788613,0.11093273178743711,0.05454225121197484,-0.029014753516467606,0.03980978989335345,-0.00284616936322584,-0.015578465761278967,0.03897605353463404,-0.02222486220878177
GNRH2,,,,,,,,,0.037947901962576414,
GAS6,-0.007526658997253167,0.02485899214144832,0.0406135185728179,-0.002219946627302137,0.0011431600722954815,-0.029563731855212275,-0.02859227877576576,0.03970144181986008,-0.02726692331047632,-0.022687142398199165
MEPE,0.04128050778216625,,0.03452794203048213,0.09039976426614675,-0.02444526568614208,-0.001150912676286813,-0.036776392552924884,,0.0010715458153564691,-0.06515861643371688
SERPINE1,0.02797937721736746,0.04145639133229414,-0.007898378973264446,0.04288008742023454,0.06874067850545693,-0.07731111489543385,-0.031817605178174585,-0.016385144577029002,-0.022129199146225912,0.14368245330598092
RSPO2,-0.015046734175343841,0.016985339077770677,-0.03203720942235608,0.025397358908490816,-0.004272378519008827,-0.010390425374187377,0.0013458068553926803,-0.019292406121855114,0.09949790971000819,-0.0417928372255817
SHBG,-0.01321287694817647,0.05701215871507708,-0.004479572937402795,-0.016848266670449485,-0.03291568113837183,-0.019097897529147874,-0.02408985274852499,-0.031079275003924618,0.07122928576530249,0.06597739317847852
LGALS3BP,0.04858123703129212,-0.008641055404065984,0.026215625228579134,-0.022950884365303136,-0.1157429141842013,0.02934462656458927,0.005995406803002167,0.06697652570164223,0.09507478858466545,0.11993133456078031
LAMB1,0.051463541225740976,-0.03737309498551697,-0.0182721419643806,0.02349569741491548,-0.05269248757776099,-0.01654043764050802,0.022032630237475568,-0.02654919674229539,-0.02121979194210865,-0.004578097031864581
SPTBN2,-0.020029102924973313,-0.04738531881590164,0.0038743120580451594,0.06177758196750886,0.12618031345728092,0.054769214425384335,-0.02262914257161477,0.12256777593904586,0.11423684634935602,0.013425203031637354
COL1A2,0.03046036928719911,-0.01963523992307505,-0.014703444374494744,0.03259894325576535,-0.05581279169291343,-0.041163378927655724,0.0010788754271768596,-0.015608207952815471,-0.12174943080817778,-0.03361757177481179
DEFB1,,-0.010485807502149,0.07582582648806753,,,-0.010017548618027046,,,0.038387071713271596,0.024612791649164353
SCT,,,,,,-0.009207361659959326,,,,
WNT11,-0.014620866287310508,,,,-0.015131443329751791,,0.00646043013033103,,-0.03849181050247629,0.09569815146460223
LGALS1,0.011923893330081025,-0.042151056343647374,-0.007813149465393382,-0.03992081133425349,-0.014662282148493735,0.0049124751762384756,-0.0029652143621547813,0.013115681628514647,-0.05158736447383224,0.04108051668956867
BCAN,0.01012357075419879,-0.044996031309614194,0.03796346956393541,0.002973767158097219,-0.11959726165290797,-0.003111222649100644,0.0030004344630988966,-0.04843293756662138,0.07635995409357454,0.016579005932241805
ANOS1,-0.04763184445729602,0.04334331751985401,-0.01498780084518777,0.012738095959101239,-0.04898253877427368,-0.023675506940715213,0.0018515371522384938,0.01464882162611635,0.07359970234043203,0.055902977813870776
EDA,-0.010703884114814557,0.007942593167615678,0.05617030965902904,-0.028875644449829544,-0.018092112360493,0.04420803480147231,-0.020174820765375474,-0.03414460935269393,-0.030268578697235617,-0.00796934242234925
FGF22,-0.015220965043286978,-0.014438794467401457,-0.00641514515892227,0.005273097501997567,-0.01386995880850909,,0.011427382543254355,0.05845584919087763,0.05139305273104534,-0.0157844491439931
SHANK1,-0.014620865348668969,0.10045585823401164,,-0.013336435315729287,0.0449340576348635,0.0072396263257922715,0.001359434469710653,,0.07829294274424256,-0.0011446166045651113
RAET1G,,,,,,,,,-0.024469528232446025,-0.005347297512707912
TGFB1,-0.014374388949206906,-0.021803124674438974,0.04699019638654881,,0.0371506341652306,-0.0219364041990718,-0.00426762599870934,-0.038344163869823186,-0.10564118377834189,-0.0075818605018401035
