,UKF248,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
FGF22,-0.020355256661149783,,-0.02496912295589348,-0.018631921549291264,-0.018649815163648675,,-0.013818737146969278,0.0366467922547606,,-0.029196939236448744,,-0.027946446051764724,0.015277771275361937,-0.02154462232525029,0.013827986086121681,0.08555450470879242,8.915349828584448e-05,0.00871893522598373
SHANK1,0.0512217499492953,,,-0.021256093609713558,-0.01774411463350804,-0.021017032531731827,-0.01729980883956927,0.06548318658693299,,0.0756929154537001,,-0.03285253725693248,,-0.042052993138691194,,0.11068324953897841,0.014650882615267298,
NPVF,,,,,,,,,,,,-0.020744820340930458,,,,,,
RAET1G,,,,,,,,,,,,,,,,0.06170652081613553,0.036605851515347065,
TGFB1,0.01623652728574207,0.031418343106236694,0.08588675201433821,,0.033006460649848086,-0.026108767391189325,-0.015268078327869068,-0.01406245182054004,-0.021988007643749204,-0.041879472754647026,0.06164182508342549,-0.02086016790715214,-0.06930960269349631,-0.00809128923366388,0.00715097703322066,0.07451933384607444,0.07371882407725983,-0.03655995616232361
MSTN,0.0056592958647759106,,0.01623383228968918,-0.026908007885543896,-0.07545547269939472,-0.0001123190838251302,-0.0018194315870302057,,,-0.018706494676047698,0.04691826697351188,-0.005214159734287847,0.05879442074903486,-0.021773545150807018,,0.03366695850092657,0.023991903882880923,0.05972783746343015
WNT4,0.03916374537141814,-0.02317508435945086,-0.013590690630803726,-0.009408334014936135,-0.02114579631065514,-0.022063708193219764,-0.028175821166715173,0.04398642078363645,,-0.017852214213204667,,-0.01243496716912323,-0.018119433112624997,0.03752680962033654,,0.09329715163490289,0.23085445196647597,-0.0417669810937845
TNFSF4,0.014307395530657283,0.06203004281379188,-0.03554024261830546,-0.025948860261957668,-0.02190361764172123,-0.014111700102539114,0.07392137375431344,-0.017073568147967278,-0.025607614717150368,-0.026676464453057894,-0.028639754121642054,0.029154643810442835,-0.027915616348130785,-0.02867362009303151,,0.07206063057072437,0.13821487513694505,-0.02372998563169483
NTN1,0.0001783128691074656,0.07763627710909837,0.04382246877986951,0.000929296496547867,-0.07117344205565675,0.024882991738029853,0.024538215876599316,0.010788998873271496,0.036692735243872135,-0.01780437830221248,0.043732316949962775,0.03147362406951395,0.04186722677578738,0.006868809803278827,0.042130515523349545,0.05335030409741323,0.0999372287389433,0.026089660770245878
CXCL12,0.023567527494772506,0.055376054474590986,-0.08130664686770461,0.023820667518859865,0.04524199538658873,0.01231653206956545,0.027549581142791605,-0.030029867706850188,0.04642422519714805,0.03419944774706326,0.0031714719568248662,-0.044724802166137875,-0.06402795627696241,0.009360254494795847,-0.058843332142192194,0.061076908796694085,0.05964812349625349,0.09257082961991028
GNRH1,-0.0005569461547169512,0.053598285072649084,0.016450108677861792,-0.021623374437089872,-0.051911983462085164,-0.015555825960975093,-0.004209646726392007,-0.029366405921082923,0.028822825268074642,-0.04445073705710886,0.00023100425853483423,-0.02258771870404412,-0.018360803475634964,0.015854736019871956,,0.02230508589283055,0.06589812541354224,
FGF8,,,,-0.03021889948113322,,,,,,,,0.026091784745641753,,-0.010962142371481475,,,,
RIMS1,-0.029097867683056056,-0.028396656761432625,-0.03994503089855087,0.0054760959997572495,-0.03340105359902591,-0.01669790092741651,0.036583962266630445,0.051176337661662026,,0.13651867829156186,0.02231480291902606,0.008221763586447687,0.01283712566402488,-0.008344122110437627,0.024788613611198117,-0.03310333294573012,-0.04588875168288238,-0.029395244973504014
FGF14,-0.010545910812367356,0.06284697450484704,-0.007755757679306358,-0.005582480092214204,-0.027239685176216732,0.013195112703417045,0.0949154694826309,0.08984985849458228,,0.1765732641829595,-0.020631646488558204,-0.04185877107155012,0.05397560619187692,0.0016686869602759325,-0.062264481737092245,-0.04050573801474745,-0.05732346534807923,-0.09145470890400145
IGF1,0.00803653541699193,-0.03544625385720443,-0.01852453800664956,0.003082502179531548,-0.018462296101115116,0.016212295617358957,0.013603719886750127,0.02276167007936129,-0.017768163118335914,-0.028509592678016497,-0.06309013574168595,-0.039802999302290455,-0.04955259559288744,-0.014976877414498062,-0.05656413227695742,0.08889750283410564,-0.008294469756439965,-0.0027676721424523577
TNFSF10,0.010270638239569287,-0.034457001845722264,-0.030406583988388577,0.023447844581383968,-0.018851489695275215,0.0176909623005135,-0.028528164442938066,0.013530437993214888,0.07476374773998785,-0.03523424493202518,0.04856218906352187,0.03860558877106386,-0.0033127299817581777,-0.04288295561606219,0.13046058610018266,0.1097973211465474,-0.0672740053496668,-0.03489240394577583
GDF5,-0.0028189165997724425,,-0.02281470980230841,0.004046183347361266,-0.009707093274124291,,-0.013818737350843343,0.04752252361443634,0.07964572461186845,0.01212912283526659,,-0.041245907199422054,0.011951254436537937,0.016344101923601986,,-0.022183966106985167,0.049158332043433756,
CHAD,,0.0016498739932316062,0.03786101455606717,0.07123368846955473,,,-0.011612657503831504,,,,,-0.030270916722748363,-0.020414589154211727,-0.020001489642119168,-0.003295386580098723,,,0.06574009504862516
RGMA,-0.0011699198127756295,0.015692894453086144,-0.009568889706457204,0.027594770001850528,-0.050290295136070313,-0.02021644288027097,-0.001823527158119341,-0.022869574570094465,0.012258354868451119,-0.1051121900160259,0.023104089043267335,-0.03965036340138576,-0.021178725742359503,-0.054172758187082136,-0.014177770900332022,0.023112595757607792,0.05114734290409147,-0.06967494874709301
CLEC3A,,,,,,,-0.027441023014810873,,,,,,,,,,,
WNT16,-0.0048012045054642676,-0.021190664556091452,-0.014994983135984458,-0.015496693331476933,-0.0377354073715718,-0.024699316263620038,0.018986341506781895,-0.026449378828961992,0.0003642285242640743,,,,-0.01686462458106294,-0.012796408393882805,,0.13195127241033777,-0.0363692698609531,
CX3CL1,0.025508760781452228,0.03322829640938771,-0.005588244411257761,0.04050368929851476,-0.001543426540241269,0.06086276575896476,-0.01580184076871685,0.023091255317149388,0.04557441876353611,0.06995584289809725,0.08558481849647238,-0.010553127965985398,-0.03649176633604926,-0.009453936584557789,-0.03896938122267213,0.025588191442966954,-0.008921904620144068,0.03430281923936916
FGF1,-0.012363614778793866,0.023478931220538766,-0.05099023651679002,-0.04459466861697169,-0.06758053254760865,-0.015369513737221861,-0.0089048384299768,-0.03590570059772791,-0.03157179408589382,-0.022941341014225416,0.06506892244681592,-0.0031729397839873265,0.019599529729751458,-0.012409042339103941,0.023424794458119604,0.08477881712540189,-0.04470929979449305,-0.06775696389386095
ALOX5AP,0.01647928173731084,0.07203097513403271,0.0431176027899055,-0.013666575838819438,-0.10467858112583317,0.0075351791830214525,-0.047992515806943754,-0.0719288998153286,0.05707589526406701,-0.038344205234056204,-0.04837744613809163,-0.01031337476998384,0.027440117520311995,-0.024080338334598807,0.004337053179404621,0.050318251658670626,-0.0010380995619702642,0.011143583075445768
IL1RN,0.04392802569477092,-0.01302694389922777,-0.03150562418087195,0.06071368104903202,-0.018942529488999216,-0.024600144557984795,,-0.009979581350629627,-0.03400059306585443,0.15178115815203216,0.07929036174527815,-0.006493146280765777,,-0.035654517286599866,-0.04924818064075586,-0.031650636080115084,0.10350803044766774,
PCSK9,,,,,,,,,0.03362655194610975,,,-0.01809491877358213,,-0.012420913331537673,,,,
FGF23,,,,,,,,,,,,,,,,,,-0.04805880470430263
NPW,,0.11356634394281016,-0.027246478008473286,-0.030746655658886807,,-0.01991967317354473,,,0.0963379514037397,0.02774382527741921,0.011981972100278532,-0.019164608629093114,-0.018834952799352805,0.008488574159011534,,-0.0008784534702948925,-0.03470620413111499,0.030111342230056418
CXCL9,0.0002853714784543819,,-0.023913508724988437,,0.04283543047227053,0.013158997287821644,-0.013818735092546497,-0.02643920681596829,0.05011831735279102,,-0.04329773090856552,,0.09446026046940482,,,-0.016690204053314662,-0.04811497627606305,
ANGPTL4,0.04364872796122531,-0.04651001509543934,0.0672448685387632,-0.044800875041457175,0.0312356878271743,-0.04931572295841848,-0.008756923711304283,-0.004033265449063059,-0.07852906729667056,-0.07084022097596782,-0.07994015519149104,-0.04231992499576894,0.08174429715094912,0.028435543715342623,0.042317158030682915,0.005208072792468088,0.05294276771066179,0.055072643196746415
CCL11,,,,,,,,,-0.0016631585445201131,,,,,,,,,
UCN2,,-0.020087134334149027,,,-0.02007276836529234,-0.022498534864666058,,,0.10745519285706186,,,-0.031288037164519826,,-0.014035570283019275,,,,
OBP2A,,,,,,,,,-0.022879089992952184,,,,,,,0.032022541926062825,,
COL4A3,0.06743139309212821,-0.04369390305060265,0.014421594473970494,,,0.04051943327556209,-0.019880265562559177,,,-0.017702360167152466,,,-0.03168106362086379,-0.01963033706655144,,-0.007949741093358087,0.15375784902884096,
NRG3,-0.03544375938226772,-0.022391357869319683,0.039724715313564904,0.04571318707389289,0.08313367682716052,0.026268894417855244,0.06246410734278059,0.05897803756083526,,0.0963145691569464,-0.03168722718313871,-0.01572641378416798,0.08272150039755032,0.02650010092566434,0.08490030958264878,0.04104246652747638,-0.04091221007784957,-0.020630004433323156
IL23A,0.009970096418436143,-0.02516182502307176,0.06448328945587851,,0.07323485928991921,,,,,-0.021537956438585363,0.11726088759578102,-0.018094912461316136,,,,0.08562848328683252,-0.04843498860370382,
COLQ,-0.035635654953113056,-0.0224487004271657,-0.003486517485853456,0.014416235479784323,-0.030684430792547714,0.12572878511306904,0.06121096053452103,-0.028565513701917313,0.002741532297354301,0.03398486543376194,-0.001488084840608511,-0.02738209839627388,-0.042559598567379925,-0.04936709104648668,,0.02988948302142633,0.06151440471310795,-0.004151512851375173
SCGB1A1,,,,,,,,,,,,,,-0.01437107375439181,,,,
TNFSF12,-0.05665586850921571,0.010279577966275317,0.0560738824516078,0.00881425065429196,-0.05804969129902558,0.016274562433588803,-0.0001056637284144494,-0.005043721693667549,0.026369964602577248,0.07121315444707234,0.058035106951732036,-0.013392469030356895,-0.0009103565282158839,-0.013086029580052994,0.06241896787467689,0.15032641335596433,0.043906288514307966,0.05980602351587233
DKK2,0.039735092136850426,,-0.016574698398996134,-0.024734997271105792,-0.013344444568343761,0.0018129485518813113,-0.009508760154647107,0.06779387262530889,-0.01924058565498583,,,-0.02135978786443253,,-0.016541737435004276,-0.04976237999548395,0.14362448924757135,-0.03434007588487117,
FYN,-0.04989804992260823,0.0150397646227063,-0.012985685416952423,-0.06596244246775938,-0.040208822993799326,0.03004923058110365,0.027036049173725415,0.05883595898865257,0.06016578640843257,-0.04711613599267166,-0.003452468563264079,0.040122762939687945,-0.03224569219739164,0.05558644179714707,0.03713074844170194,0.09581866566204839,-0.028207022636646557,0.030027354695436218
ACE,0.029368787727581423,0.11662842741515103,0.02487707919232576,-0.001665820108640344,-0.05351335842607333,0.03752673227772517,0.025591608079035315,0.015175277791508167,0.08270989615108765,-0.01738552976043095,-0.04026211230445812,-0.003184720723260168,-0.06955679830685652,-0.009046795203492152,,0.038039358607769636,0.013332822322426673,-0.04805889830377481
IL18,0.007254890994747425,-0.04809663113691096,-0.06052199776496554,-0.06869546463458209,-0.08257950343165515,-0.05463609170238729,-0.0016633271602086387,-0.04483974028391849,0.11522065770333817,0.0028579342629580277,-0.0013969448953277959,-0.06154153546979723,0.04400153001653699,0.026183380670169946,-0.06814454516238087,0.14471235503721339,0.03415045042294856,0.14673430096571483
PPBP,,,-0.015690530594840862,,,,,,-0.021381431937026067,,,0.054191919642613114,-0.021684913742775206,,,,-0.04043686478489084,
CCL27,0.058176026421252726,-0.03261411760387909,-0.007230691015275954,,-0.030136059279953657,-0.014181741995176685,-0.009795391040463172,0.0014056054352955245,,-0.03769931059997438,0.10572341524306078,-0.04112836749143199,0.0434029858958204,-0.03383688313315641,,0.056447344565468696,0.08498100179218532,
SERPING1,-0.028249974234116407,-0.016483500412522164,0.021465122133138153,0.023645867842041476,-0.04817334493164258,0.03022037160604521,0.02208467371117899,-0.03841661830052281,0.016331710433738926,0.06840709692461226,-0.06136526762062776,-0.0570824205576108,-0.047617790706902745,-0.021924063773883725,0.014780629758322781,0.09122939714384191,0.03908698180493201,0.0622523602739919
AZGP1,-0.028603852771507496,0.03964325016352289,0.005679373206592493,-0.013083034983611488,-0.06705324321739578,0.024387543063174828,0.04492949622290634,0.048627637132974896,,-0.05654324206756494,,-0.019682210739881065,-0.072871615541141,0.0014183011620718942,-0.069370080974808,0.08158012904178503,0.027455054447088338,-0.006184539581060719
INHA,-0.0274550708414542,0.05791054287827791,-0.006430351192318756,0.027836461896550556,-0.020731457163703185,-0.019070555651231853,-0.015091715719241791,-0.04473277058555052,0.00025363008703259,-0.03146223360616954,-0.019812579611792294,-0.04343668519267464,-0.01883495268771358,-0.016293798078899316,,-0.01976892085997342,0.07337991319749414,-0.03269896306072704
SEMA3G,0.018309398307480268,,-0.027109025542974948,0.061495931294012346,0.015322102126380247,-0.004305110706069984,0.1070621192687203,0.037490665860903306,0.06918938433749092,0.048833615526105066,-0.0594547098766946,,-0.017376689713073948,-0.00188599844075369,,0.0738489669734926,0.04948856897702568,
OXT,,,,,,,,,,,,,,0.10970512953497599,,,,
COL6A1,0.048111462220985036,0.03421943984208636,0.07465894076814918,0.016115292442059177,-0.07653143498158906,0.025960975828075043,0.044917622144936796,0.017550536157247852,-0.04898449427336939,-0.11746070758438668,-0.01491792489416272,0.005569156521984839,-0.03288320098322259,0.012118983515824938,0.024964864662531675,-0.041434632328800576,0.08245680527443547,-0.028466865420358138
FGF17,0.03261598323084818,-0.030009997971498562,-0.028192588354007383,0.04331202667861377,0.02473392738717172,-0.02434264860841188,-0.019130241906937517,0.0234174126125382,-0.024289649092695625,-0.000799291242861558,,-0.0002367704628493841,,0.10840046521033994,,-0.030443287616954248,0.023209776847157502,-0.03537962994583423
TNFSF8,,,-0.015690526527759912,,-0.01894252965082357,-0.01841964971543869,,,,,,0.04759799942434404,-0.016864631137519813,-0.012796410082878306,,-0.00901901445027077,-0.04553519878195148,
FGF20,0.00892008635590148,,-0.008260379786165005,-0.02594886845401911,0.019957888050919775,-0.014251784044207615,-0.01965783208695299,-0.035243677192363126,,-0.017090837752235917,0.11603626629122606,-0.008988748576368959,0.02623157115531964,0.03546721382450214,,0.026161776834359923,0.028706614011350377,
ICAM3,0.05732561123447609,-0.04532916539743525,0.05995880929190001,0.013143339792148824,-0.04944140990110475,-0.032739315152888034,-0.005614008677732109,-0.05294832719078252,0.08561286211412289,-0.05638940562062091,0.02884879421834406,-0.06423636171774648,-0.0031526674940693766,0.030014710976172906,-0.0426837759320658,0.10952376711031452,0.08874249697600775,-0.010481250600668186
LAMA4,-0.023102486098095884,0.04037714018471316,0.012192995695174246,-0.04196355532940507,-0.06985762047220054,0.0424774527816904,-0.03612466682566185,-0.002621155076336232,0.11264292414549294,-0.07125152967618624,-0.005911800064273515,-0.026119794150084502,-0.06970764925789485,0.0016202885320409722,-0.03483310783906,-0.031145666414366918,0.06430986815169909,-0.03850223093120971
INHBE,,,,,,,,,-0.01482042248743591,,,,,,,,,
DLL4,0.06117992569254585,0.004658574693257297,-0.01482602425506587,0.016502178631744156,-0.0017049156040469496,0.028918568051712817,-0.013716322529020537,0.06871921912322426,0.1630979954664644,-0.025938727007560988,-0.0759034209638307,-0.00946231383655613,-0.026246896580260425,-0.04292519951651505,0.1975674593864549,0.02026689199121924,0.08433184467343978,-0.051893065156176386
SEMA3A,0.06623493922149093,-0.01221272575386091,0.07886646418944747,0.09031234941005173,-0.034591751249616595,-0.036250016618178775,0.002455842394451607,0.07325471667133047,-0.01539823274710862,0.011113397619386036,,-0.04706436241914507,0.04405323927320325,-0.03816606975873535,-0.024015174718814373,0.05104371102893227,0.0316699844751297,-0.008624890244648544
RLN2,,-0.02296990510579393,0.006872608091486797,0.018168486329910406,-0.024327001442668063,-0.018762713308256487,0.0032708178203972294,0.13852691885185206,,-0.013464874032176518,,-0.016623853087511204,-0.009141874676807247,-0.014035568735301549,,-0.03513496940520412,-0.01148872503574204,
C5,-0.01589261842858391,-0.003915092561816432,-0.008398521123629935,-0.011046355068490573,-0.0924682827313135,-0.03046868388829555,-0.018472129408670324,-0.012147140030872763,0.14722092429188077,-0.048254382405107835,-0.02554501322945146,-0.030351536488583974,-0.05674663746399813,0.011176078492143254,-0.02738622921363469,0.03837492200798851,0.0637297082443623,-0.06847909345430876
COMP,,,,,,,,,-0.021744174125238037,,,,-0.02019584800465184,,,0.04404971208164279,,
EDN2,0.025348106363107012,,-0.020635665469137626,,-0.025889749591712682,0.026554814994281948,,,0.06417048478757982,0.007249568497991056,,,,,,,,
C1QA,-0.019775805198606916,0.09482667763065672,-0.07270975795415557,-0.08975602062193767,-0.05548648129513772,0.036238020449245366,-0.04346000123679605,-0.06865751237391014,0.1525299822918054,-0.09101178439541269,0.03621321798523524,0.03208233378927308,-0.007663195903496744,0.021177899115336185,0.12198097690441155,0.09568255249753997,0.06665022245836835,0.07318154890595577
UTS2B,0.02253783753934013,,0.06653954863905574,-0.022691086553731532,,-0.016218347988597823,-0.010759158569785238,,,,0.013469847970301381,,,,,0.007040577200090524,,
COL9A3,-0.028855370214213433,0.06407788406512728,0.030990896519353987,0.0017616493232815178,-0.1122069368044928,0.027664063155945866,-0.030567986931173526,-0.05758309258979179,0.08039848390333165,-0.12934292062985528,-0.05717936484723268,0.03779902848999405,0.03887221592602784,0.03900456879292037,-0.044832383123148814,0.06671922529670946,0.037680048350659974,-0.08570637388888794
DLK1,,,-0.01401652692242814,-0.020026502287994637,,0.04024011127213411,,,0.10830963676115306,,,,,,,,-0.02490257469950411,
HGF,0.011702520447887863,0.14106858474628872,0.009289097765519,0.03203649311700231,0.010464256762159067,-0.02324190241440118,-2.606240814777678e-05,-0.02040454442853967,0.0742733024589948,-0.02050849961067598,0.09085521851833395,0.030510003414031137,-0.042536473973754416,0.0020268532953426725,0.059182448028636564,0.08718707873611233,0.03473426447136071,-0.03588363026595232
GIP,,,,,,,,,0.06442829426628635,,,,,,,,,
P4HB,0.07225636405380151,-0.05215876012899141,0.03751374313414522,-0.05407329832042161,-0.0806471763403219,0.05141522227417596,0.016289483730061397,-0.07794585535496804,-0.08434850872061556,-0.05957743242229888,-0.11016617135238979,-0.05090800445954944,-0.01212415111118518,0.016783253585574535,0.006163284247179138,-0.023130754716336757,0.07115977412426794,-0.05930767898573943
ADCYAP1,0.03536475136449572,-0.016098851983569747,-0.028325538322739773,-0.024893396438492518,0.045671146428056995,-0.031101221958169202,-0.018745600791502313,0.08843235111387596,,0.08537811748900143,-0.041566752555123834,-0.07781076847297488,-0.034003550851088915,-0.02321782150017192,,0.01963318925669453,-0.03980690463287119,0.008544518187247595
GREM1,-0.022749474366098806,,9.040408996035774e-05,0.033321694562623946,-0.05064992776571472,-0.03996171168524473,-0.011122386960642928,-0.0448530609135567,-0.03001338804657004,0.0039016613042779473,-0.03135471692046227,0.02912108223334803,-0.06598776968549448,-0.023282211833720468,-0.09133747932117948,0.031734317929864246,0.06317591342531996,-0.0623671745797002
EGF,0.0432372132550835,,-0.031977981972878676,-0.036314148256523904,-0.007877390545462984,0.029647806614984014,0.08269137545635474,0.15060149479905904,-0.02907037660627271,0.03165276675735492,0.26155736265356583,-0.020325402137085977,0.03540970865651331,-0.017671399659027583,,0.06029599532162763,0.04510692599746906,-0.04739503436464016
VEGFB,-0.025006428992534566,0.04164062442431224,-0.024503796613604533,0.025966716943288667,-0.043743615960250275,0.008999104025045857,0.034644855460927576,-0.0038651812106385176,-0.11987812123594681,-0.08687924301291429,-0.054626961688238176,0.0467212062102055,0.023428408130410843,-0.01861654387617947,0.06664337530678413,-0.0013619088898213416,0.011727561157591432,-0.00501501348167004
FARP2,-0.00526369377295779,0.0016316428066696456,0.01650466515770004,0.05537593470012045,-0.050194211966020065,0.008799701508201781,-0.03457046614119213,0.06020053622368219,0.05139034883734401,0.00795478497879674,0.006813107160855474,-0.022682191925360792,0.003352107309469817,0.07412041066826448,-0.062260496215544664,0.0015228107600097187,0.05132527821808181,-0.003509558102976566
BMP3,,,,0.07984596524651709,,,-0.016092684628224174,0.009835564255738522,,,,,,,,,,
IHH,,,,,,,-0.011937465894472227,,,,,-0.021760949813473318,,-0.01386495477105428,,,,
LAMA2,0.05489129753654564,0.03960206007485574,0.031704150089347384,0.034742102723655036,-0.028165697960799912,-0.028107449277480594,-0.025197448878833666,-0.019415926414257267,-0.014642562011973876,0.009991588114281283,0.06410140097204638,-0.0561681752836485,-0.05482559142635867,-0.02106454500224991,-0.020935060392368077,0.07007862811969479,0.10240460644032669,0.018609437058284065
SERPINC1,,,,,,-0.017352167233982824,,,,,,,,-0.013692340700653453,,,,
NRG1,0.03812055969146595,-0.020565929202834274,-0.03173728336244309,0.020736370729765446,-0.021165460472789686,0.013145262538405514,-0.01839496479192007,-0.009136099778765656,-0.010309992178408224,0.11701019734513998,-0.04021336281362879,-0.035027318045498676,,0.015763944588506395,,0.10876417836279965,0.07038539815603882,
SPINK1,0.07516705260566892,-0.06383243627709782,0.04027467416941058,,,,,,-0.037893473454095446,-0.013464874032176518,,0.014242692940081424,,-0.01683064208696265,,0.004050750426782375,-0.07784961918359327,
EFEMP2,-0.02035828193540194,0.04770654239302664,-0.007772187199406128,0.013974440425489454,-0.023337550881666058,0.024437871698283414,-0.028749807074257634,-0.008828395034311426,-0.057215970974685317,-0.09902825231157682,0.0402299718136795,0.004884796337472471,0.003951331840948818,0.028508137979647595,0.04888585200262562,0.09176645432441406,0.0776858429375701,0.08928002633370279
SELPLG,0.019941129627098854,0.050518050398239686,-0.009205189311368808,0.031461017887809216,0.02623771129656703,0.0007432107007370084,0.029556053173867267,0.03960827972519776,0.08666461649322786,-0.049557125120995846,-0.0186391531408615,0.020680476937891542,0.00550017935242544,0.008317204696845472,0.11217341869368692,0.12656070944856057,0.07606340504553162,0.002217198381703155
GDF6,-0.02745506816149406,-0.011800079873817058,,0.04606535045140713,0.041017184648023716,,,,,,,-0.030691889256369512,,0.01565674039314765,,,,
HLA-E,0.025265379312725707,0.09313868280588178,-0.015329601472119625,-0.026105377591933078,-0.08145069022114626,0.044573726597411115,-0.012555989224755478,-0.07627204576676483,0.06757424049141736,-0.06486572432755408,-0.05501056980147111,0.08005009241892853,0.012201747540461135,0.0026535269831243183,0.12990463920940634,0.04729159190893565,-0.02427239232990767,0.09108399460997152
PTN,-0.04579748384310174,0.1311048883327328,4.3394878958930946e-05,-0.018539204953366938,-0.10707601456276544,0.00981265226073591,0.02097872356253392,-0.011886810018407691,0.04758491792370528,-0.12556896252179903,0.045570854961066,-0.052842911349418674,-0.01773219441449191,0.02899624411640156,-0.03720117205179593,-0.02402287019553638,0.0641573557606579,-0.06970434163520448
CD274,0.028799023648788388,-0.02597494476354028,0.010308013793136553,-0.012636260124733147,0.008824431880406736,0.0349672431459928,-0.01319321990891716,-0.014485967254922946,0.026950201174195627,-0.022159698286877038,0.0024812820557446966,-0.03926507727200706,-0.022795141754411205,0.009283401427470781,0.15179493924126009,0.09468216848503352,0.031105805510232256,
FGF10,,,,,,,-0.012426561319864547,,,,,,,,,,,
CD14,0.0005659312781029416,0.05691160712946941,0.08156877361458481,-0.016036125737224596,-0.017298617914554174,0.06747341294485419,-0.030964320020084566,0.0012748572001983443,0.10150061428734938,-0.06755620707792767,0.025664283709976407,0.005252020184530429,-0.05616725638466893,0.03267961107918109,0.09856639521567793,0.13009515746713163,0.04643338528894621,0.15136994478392082
SFTPD,0.02782354377688832,,0.06411197507309875,-0.035631456283104955,,0.04412982072037586,-0.030089511953394574,,,0.05096021423911043,0.02769460492904067,-0.05466806430176899,0.049550808516819506,0.006579253688306838,0.007888774893238122,0.013832345030101275,0.05485536140256644,-0.046043250491660415
SLIT1,0.0023581527353646456,-0.004882378269660504,0.009651056311939965,0.0966572900736824,-0.05912254528978856,0.0026661644319509285,0.03717179894610176,0.011598845833201993,0.22317876968297112,0.030063164937367527,-0.02763876751113265,-0.029768799948180918,-0.03489321593170267,0.06428989636677442,-0.12652995540345127,0.0019128129841113836,-0.10812941565165483,0.02341688684801594
LPA,,,,0.0919058121858446,,,,,,,,,,,,,,
CNTF,,,-0.015690527959830308,,-0.02545222448669078,-0.014791305538723829,0.19367219358766985,-0.022612491193598053,,-0.01563415564351823,,,0.09961081018034192,-0.014035570283019275,,,,0.091184122926079
BST1,-0.006717088422889201,0.15727784706217016,-0.0035913101549890176,-0.036538906054769935,-0.013367798226995277,-0.0568425750899763,0.007785045687919518,-0.05013453241522485,0.05942881650766682,-0.03254762719875832,0.1115886525553348,0.06517554537608988,0.003123897132040206,-0.03817328039707064,-0.05077831520348091,0.035303163254142504,0.0027686822401900213,-0.04739504469473268
AGTRAP,-0.03943397320724549,0.05846642087027417,-0.008890270089837614,0.002126832932381772,-0.048702062111445905,0.05491699109101541,-0.007955473254717158,-0.021496886327297595,0.008442205993698066,-0.053527765323066814,-0.05002374702884818,-0.030225957817096683,-0.03158022521976564,0.05652855810073424,0.07600092041667764,0.06222628124109086,0.02511588146915781,0.07371921602889771
LAMC1,0.012511265017618275,0.014354100623700742,-0.01108265460301495,0.012896935980876404,-0.10040775739062821,0.04063946465582552,0.017217019922309874,-0.021433397443343535,0.08496191923392564,-0.0841044808100776,0.004852508984379833,-0.025397969643317343,-0.05843337131764285,0.017364372676114383,-0.005939680846984481,-0.008937587283054467,0.06409505246762377,-0.07662986413458048
COL6A3,0.025151678185252463,-0.009519260230324294,-0.05409004162826643,-0.016655548024080646,-0.03985501286816668,-0.03066704758003628,-0.03067362155290474,-0.03786422165284209,-0.01842572686030497,-0.042252688323055336,-0.06472823243545611,-0.026352621788820103,0.009453202198917399,-0.0521720091810239,0.004790052751457055,0.020755093879472813,0.07017741111118164,0.06437360815733215
FN1,0.009081054154862857,-0.03831370808500524,0.042338233607379434,-0.03433840820559744,-0.03228012407093867,0.009732148129209285,0.052902680092812744,0.006285518042506016,-0.09393010394621314,-0.15246534314820137,0.008700992560542888,-0.04543604300351403,-0.05874980191374135,-0.0371305740166495,0.023076522999408447,-0.07759029711562837,0.021172639985039866,0.014690734310715131
MIF,-0.0003262576696434174,-0.03040095615855498,-0.02286032537890936,-0.0006579411420416345,0.07399548497352727,0.02930477790085107,-0.003158302586431177,0.01279683243242336,-0.15477354387488618,0.11205547626298668,0.033574591255023344,-0.03611387287342238,0.015696263944937464,-0.042367152904354936,-0.052615202372820136,0.006296478346873759,0.0065681583621749915,-0.020037091091968395
JAG1,0.041055990696662194,0.05176997458823297,0.019098623938242954,0.022467988509094868,-0.08962709384678068,0.05468156442840501,0.09988256299260873,0.004383002643697985,0.1375564380417499,-0.13627141158286182,-0.05470061859469871,0.03514195830484105,0.011091354654312146,0.034308572613568664,0.053156998223373185,-0.11033599035003122,0.039467288345138636,-0.005503030168846834
NID2,0.046493181748484595,-0.007097801460636125,-0.019900902277877677,0.038779854003732475,-0.06843610565162546,0.0001379618300434942,-0.001843932708393026,-0.048962109305319,0.1353134857536007,-0.034811341147971624,0.0720335578713989,0.015714276164883183,0.0036512997056042024,-0.014992137712812452,-0.054212445783843315,0.030551159669618154,0.07747926814489525,0.08411213257408828
EFNB1,0.013432778864281018,0.07851003962330842,-0.021313401080584864,0.0550686432701814,0.009384649236123203,0.050729433700924496,0.0022814160207643604,0.08145620233138742,0.10513716024520747,-0.07181283890823614,-0.04846008179756044,-0.07171083741809223,-0.033377030986720485,0.027977009083148426,-0.010661046594511708,0.030113510069305523,0.03814790231923555,0.06750168864088739
COL4A2,0.004470755033934548,0.014986791587897471,0.02482559468690744,0.022084177139309026,-0.08733732859996003,0.019072690748453427,-0.03241705709582753,-0.026022128427846125,0.1485658139733931,-0.1193283426418536,-0.015282841262543706,-0.024940775222341123,-0.05028070456441365,0.019177526588062252,0.01254852566725169,-0.056248930018947305,0.020566631280454897,0.06333016776227213
