,UKF248,UKF259,UKF269,UKF275,UKF296,ZH1007nec
CALM1,-0.02076136372670529,0.01658595140056357,-0.022892887719344904,-0.012758716668143417,-0.02362414570075321,-0.028250434401851723
VIP,-0.023223116522474677,0.0378683120214017,0.025541986710719645,-0.019128904666903476,-0.029849819905371864,
NMB,0.011483388314312407,-0.04604614847236167,0.026629530978784163,-0.04777848571842906,0.007904065998054701,0.14044605759375314
CCL26,-0.024556839960823976,-0.0024511669028556013,0.00834380257684112,0.03814912432812916,,-0.01671248795972697
FBLN1,-0.05758053937572647,0.01210263251584128,0.0771150571795305,0.02917445730138005,-0.0007664816023608006,-0.07470241956975414
SAA1,0.0195858118680645,-0.044271611113600125,-0.00814806827314911,0.07941419729492875,0.03048797591870188,0.1310794874817253
MICB,-0.01370971662000273,-0.01862084537584184,0.13772526845764818,-0.0423925242189704,-0.020639685467412332,-0.07262577019574845
MMP13,-0.012456892335608762,,,,,
F13A1,-0.05123582945803115,-0.03590427002943973,-0.012852353467352437,0.052700117520343565,0.035702847838770625,0.05319560514736436
CXCL11,-0.036174281679132315,0.06042168206524176,0.08447168281414771,0.03588109535835846,0.017848402749744426,-0.00975790989652738
COL5A2,-0.029402366875333458,-0.00788817911026897,0.05870822012257357,-0.004068191919274615,-0.012682928562592687,-0.031617493540852235
EFNA5,-0.021975273030657955,0.017856301623841834,-0.04359590932293888,0.03372078631339799,-0.015760858675643145,0.06811713393051885
AREG,-0.030054424275436673,-0.018091059461751276,-0.025880336659963463,0.010385999224318772,,
EDIL3,-0.0240337146169704,0.020781230140920332,-0.05397450562960904,-0.029428950067195262,-0.039202636307593325,-0.024527695972207834
CD86,-0.044097637517983006,-0.0402818773182722,0.04308336136338978,-0.010120700784197677,-0.03370542051903297,0.148434824478244
AHSG,,,,,,0.019175263326807024
WNT9B,,8.546458771367607e-07,,0.06896356486497125,-0.01675111749740894,
HRAS,0.0013684441355179414,0.0432871572071741,0.0020009170204870865,0.010350303130119306,0.0022624099329636624,-0.009019015962954555
C1QTNF5,,,,,,-0.052110662569054556
RLN1,-0.010846021721104574,,0.05725342400798527,,-0.001980860303718587,-0.03914586636209393
COL4A1,-0.03528851521952165,-0.08957570110042884,0.08614228317138019,-0.007367191414159137,-0.0036682980331026937,-0.09606920386941416
CCL3,-0.001904326967732222,0.031532871480331,0.08352348205620788,-0.03584408123348547,-0.02385191525705522,0.08405154248259607
BGN,-0.030851575427431964,-0.03612166279284272,0.0777941026347181,0.04123659881981766,0.0330755909737855,-0.1656768687560835
RETN,-0.014619445364424558,0.007292163174613619,,,0.04655500022937468,0.035947402045556284
S100A9,-0.06412328976649483,-0.05923258242949884,0.08203088299812195,0.0279329168678038,-0.02434022057561582,0.06474488729153
HCRT,,0.028337138556016078,0.11829500622576253,0.018626599712995896,-0.020473321007615067,-0.04748472382026472
FADD,0.0410130304756897,-0.056551584779126265,0.05054604279733691,0.0033223695016890878,0.0019968542355916193,0.04140881116913445
ACTR2,0.008047638858151676,-0.05907660970366702,0.027373908593419604,-0.003082706447408687,-0.007243440653144569,0.012815129489392112
BMP2,0.019854672113723208,0.006359796951871853,-0.01900157016262783,0.03572478946662377,-0.04152077466855712,-0.009971092524762375
PDYN,-0.0455516283892154,0.08342599574887544,-0.019953998383749623,-0.045787633097006994,-0.029039001229244178,
CD55,0.013395758187148415,-0.009086056639230377,-0.037000716710344994,9.928766599493842e-05,0.007334718450389939,-0.044514630464655154
OSTN,,-0.026116002580362084,0.009444328866236392,-0.024432281090174045,0.08770397862393106,
PDX1,,,,-0.016924824619890724,,
CD6,-0.02140731753969296,-0.029094976576970657,-0.01821737431271792,0.0036701462850017973,0.020531196910937192,-0.013671172562785362
IL16,-0.012170180212155508,0.012003977318255062,0.0347599162767965,0.009106278228917393,0.06424274581746854,-0.01169521061320259
LAMA5,-0.028580674505885594,0.037514233396035906,-0.0015556809992495093,0.08379053906677018,0.011604675787087628,0.07965388053170762
RGMB,-0.03072659659976251,0.02403363383142571,0.030125333428459914,0.003952830876678429,0.021059000102878957,0.06757602962770955
INSL5,,0.053145214046448244,-0.013589421879592643,-0.020204994252587306,0.09666807012375908,
IL12A,0.01686603557919134,0.013624100468616673,-0.017371799264951627,-0.003509729234726648,-0.014857920286529425,0.16119801507659348
S100A8,-0.07273892655888375,-0.042939629517698974,0.07541576430970014,0.009057263234658122,-0.019967046541556437,-0.01637467270424411
TAC3,-0.023117725059502606,-0.009805220141925223,0.005544669129421809,-0.034887720905492144,-0.005131475866873783,
TAC4,-0.010613225522295088,-0.006376443463300533,0.08590577089559015,,,
MFAP5,-0.01145664475706616,,,,0.00031264261579051945,
CXCL16,-0.01292699449858543,-0.013153097846647779,0.05698931409701381,0.017463844631915207,-0.009655045244365753,0.15175995795732183
AGRN,-0.03328534895924475,-0.013663172704337943,0.1131275490127338,-0.00938704669566676,-0.018798532438868174,-0.060298724632559676
COL4A6,-0.014619445624242087,0.014135194062452828,0.0318684307461058,-0.020296952268197204,0.005361820752800283,-0.014893653415081316
FST,0.014328246998831005,0.05642025544001487,-0.020136635367457797,0.018696824395515368,-0.026636005928840918,-0.014028482898486648
MEGF10,0.019031809390330764,0.04184772737521828,0.08239668139075751,0.032655031763765156,0.023239272495191025,-0.04577248224174814
C1QB,-0.052572731150881326,-0.049384081370165096,0.06814066928337882,0.05584339667213827,-0.030701998163440505,-9.090252238755825e-05
HLA-B,-0.0195409359651162,0.013469269907165253,0.07142146888084665,0.03940777494755242,-0.01567425948457426,-0.012561699890878063
PDGFA,-0.08184369205044716,-0.06654199633753383,0.040348624962130035,0.013995167643290502,-0.004539054977194258,0.012442081949915326
LAMA3,0.1824089806523058,0.050725547615195966,0.0028262716977173327,-0.025432899976619152,-0.024267949558471856,
DKK1,-0.020370001685729895,,0.03311560538437924,0.010828231325411573,0.05923903537439242,0.11533912245741115
INHBA,0.06743481123434318,-0.011655698264145248,0.005124011201414157,0.06992703776511738,0.050511896065917286,-0.013778445308051416
IL7,-0.027498215313835173,-0.05834908338617997,-0.027557665795756196,-0.01364848298068274,0.0017458917282094412,
FABP5,-0.033220684547145475,0.06748214336421218,-0.011122285062733226,-0.01686247006732276,0.022368131744757425,-0.0026108403233298916
CCL4,-0.08051159183056911,0.029499795138846496,0.11117045050526142,-0.007891878318742196,-0.026336711683886665,-0.016620019998661473
FBN1,-0.04127009016193387,0.005213648110810661,0.016718962154626295,0.035309447023619864,0.013730282235418705,-0.042966286604233045
TCTN1,0.05408105693507947,0.054002211485082864,0.02775310842229341,0.007333899329092725,0.03363375660356344,0.1321273036033137
BMP7,0.04407122718136902,0.03333020874787976,0.03176673689483164,-0.014262411218068797,-0.012141439800699063,-0.11057476014873334
NLGN2,-0.006543847126718553,-0.028715404535602198,0.002275252626038206,-0.03972710094498912,-0.011165913820692685,-0.058751571969991014
CCL25,0.034827238370920575,0.015045705547280974,-0.015018829012244479,,,-0.0607897764832116
NPNT,-0.002111904871422106,0.016058844804975013,0.0464199023767226,-0.027566571045250076,-0.03589894973590186,-0.0739839824671538
KITLG,-0.0077067061128343155,0.031997568614361746,0.029006367035062517,0.01855970191365069,0.03527877287068107,0.009191131558621049
MADCAM1,0.018864398068004638,0.006238262443640259,-0.003438065135027094,-0.02215047929717597,-0.015512539735444463,0.004101939698191414
F12,-0.008590404835153389,-0.028038764004778956,-0.04231547004193338,0.0037675573183658206,-0.01707639205152743,-0.06922433550388782
S100B,-0.016119675821803424,-0.02508062646545158,0.018554271048208143,-0.04472356703933758,-0.010480361979497789,-0.08740013264271866
IL27,-0.01620019882116031,0.012555023380680217,,-0.014114504857335019,,0.08693833714698353
CD99,-0.02703444526034531,-0.016661736313777188,0.004871056234589916,0.03590589194635821,0.019808328153413896,0.08810017724038804
PDGFB,-0.012748082284869296,-0.03569832918492876,0.011977442823993512,0.017420221084840253,-0.027149447459820057,-0.06757623125981364
CLEC2D,0.00929656457311731,0.024618280900345155,0.04312091110967433,0.012152919767948092,0.04957633895469211,-0.03137766011136304
F8,0.03795594758641252,0.04546948377549072,0.051482388458967784,-0.012858473161887872,-0.025227781129888962,-0.10055996569575167
C3,-0.06311874349642024,-0.039362176089000445,0.037183263460388506,0.05423564545225299,-0.04187809797875139,-0.04246275723878785
DLK2,-0.0013704154033036442,-0.03162504790808265,-0.017283947973770968,0.01616784105777589,0.03260895760733939,0.14283024890935236
TSLP,0.026685796617817104,0.01143952492140474,0.04270081825130459,-0.006240832836287275,-0.0354292713171709,-0.057254343299662884
OSM,-0.011541786836120851,-0.014818642116312406,-0.012770339978348007,-0.02367752210835641,,0.154803778466985
PRND,-0.011895058382810277,,-0.02502265946607591,,,
SLPI,0.02745739403577911,0.03457187974726989,0.1257182222441212,0.043189822326439996,-0.01970968339841343,-0.08061206725197922
AFDN,-0.06076583720925007,0.0008861580768145733,0.04936764120311,-0.02554978989399448,2.266868856345715e-05,0.04019865876180303
KISS1,,-0.04227667958824803,,,,-0.042692095886293566
ULBP2,0.0362643411657194,-0.0013746887846048535,0.03657189147664119,-0.04369903240764802,-0.021213097349964634,0.0015698386691279582
ICAM4,-0.010688179054311695,0.07000094073291477,,-0.016376320793470817,,
TDGF1,,,,-0.012200470033846241,0.0022606974473274597,
ANGPTL1,-0.05411899430436686,0.040840093269658755,0.08494778477603926,0.02748090458358988,0.025673284093023635,
LTBP1,-0.042187447949907496,0.09910816471596717,0.09297813063055808,-0.013259638175643507,0.028661586029721825,-0.061989046580156436
NTN4,-0.05533168917759661,0.011859782573488997,0.012347409267065197,-0.007417654280826897,0.043107174909211135,0.04165184613672806
APP,-0.021143674304552877,0.04768163588123891,-0.09343324538512102,-0.03239391943450454,0.03369639619156973,-0.06178572963968137
RIMS2,-0.025469065819901306,0.049987138961269675,-0.02962833390251449,-0.000254318909864788,0.0021582251443544864,-0.04963973089334867
WNT7A,0.006352688196304955,0.003932799819617717,-0.024274988647318415,0.002844027201554186,0.0011497114912301398,0.12305195115558225
GPI,0.04689599636366943,0.0028859748209780632,-0.022365296499357135,-0.005386613862861845,0.031355934705626594,0.14503632261127983
IL1B,-0.02310799267390539,0.03212297973428186,0.0702525652252645,0.014538318226823381,-0.024699007747003367,0.1248851816687473
HAS2,0.012438046667986426,0.039678189560558824,-0.006954321036017075,0.02903190052094216,-0.033971289653139926,0.09789149459193536
IL11,-0.016200202986488867,0.03384610338367857,-0.017260915568478828,-0.02762815234976414,,-0.056801242713707185
SEMA4B,-0.02620441008706411,0.0170108583997404,0.025693450237514064,-0.033066381269221984,0.019592530882249676,0.0347384509628545
FGF12,0.01589617281040215,0.028165432751454555,-0.042815549604714835,0.048082376545649626,-0.0411097611442463,-0.0334020176556168
CP,-0.032882436785663854,0.012436783853274774,0.0017152497459073006,0.028800354171580677,0.033505222671681156,0.11490506228462312
NLGN3,-0.025577809958112756,0.012000015208270067,0.04076332034288891,0.0076386572967005045,0.014949508223123638,0.03147957694253448
GZMB,-0.022240743895942314,-0.02555074722888106,,0.015830426713426913,-0.01346081164728899,
PROC,-0.02215856943990228,0.04252118138056631,0.1233766325907693,-0.023638764569012295,-0.010610651501608875,-0.09404084920798106
TNFSF11,-0.011001694924080823,,,,,
AGT,-0.006685770818190336,-0.050898968012225036,0.002129894889716619,0.013067427463680361,0.032503283031454645,0.0235171649687062
PTHLH,0.002159527539090434,0.004116196430682329,0.05418796857383833,0.06349653621751246,0.026631303929338684,0.04130768288677328
COL1A1,-0.0681167726984758,-0.03717461669449223,0.08288465002836755,0.0006803587631981164,0.08898761470166598,-0.20406892062810086
LAMB2,-0.037186125162813874,0.01766793093286725,0.07015179378588896,-0.02811544731401329,0.04117034342700653,0.09278740093918741
DSC2,-0.03879387546961874,0.01495868345605794,0.023253158682160942,-0.033895728769870716,0.020182706482515887,0.027628595872531785
WNT5B,-0.02304929775386927,0.04796393209561326,0.02174989250925709,0.012036678932155466,-0.011657219038314242,-0.026862130927651277
LEFTY1,0.045704319066917985,0.007070179285239214,-0.010702425781127912,0.08632398370573927,0.08605089707374307,-0.018380115539769218
FGL1,-0.004464478653974593,-0.02221008718824435,-0.03165233911003857,,,
CXCL5,0.020027622289939283,-0.0023860730817927243,-0.024755990099367804,0.13209389418057765,-0.03135490383483495,0.07045366531503415
S100A1,-0.0018028784097122112,0.008099203439386705,-0.06291214188193986,0.0077665810254478424,0.003119645123942284,-0.07875958514042941
C4BPA,,-0.018883921368654567,,0.07569848804204418,,
NPTX1,-0.002900758705356548,0.04632197273186809,-0.03834353500765032,-0.02765193446919814,-0.04061876687669458,0.030137510523729275
TGS1,-0.055276019285142246,0.03923658208017823,0.033041326895412955,0.019057516514981852,-0.0033993337141599647,-0.0794420348935784
SST,-0.04695090120177591,0.006621265648341868,0.009352763575183476,-0.007642911980568452,0.0015811862428896757,
IL34,-0.0535873879709476,0.015153661847996871,-0.0018025941022162609,0.011997800071100757,0.0066338603447675115,-0.06703215615789601
XCL2,-0.012318697702124563,,,-0.018973807347170423,,
TF,0.04040205042803782,-0.01565486931975798,-0.05979777181290153,-0.02730217366816114,-0.048886740422564516,-0.007994982316853728
IL33,0.028112289469629938,0.015577390199558713,0.02878945324663145,-0.008740904360664659,-0.015764835914094107,-0.019633337631629492
RBP4,-0.03292499510538031,0.02428285337715247,-0.05242768292879164,0.024094783087883917,-0.008963534795251,0.04911264657064851
CCL19,,,,0.01304233889828602,-0.009881232393594687,
CCL20,-0.02791298992021237,0.03206494906191604,0.010618160468711477,0.05360894645381137,,0.033715749477779895
NAMPT,-0.04148237850616955,-0.019187376478497806,-0.01186479931072715,-0.002651310290794338,0.0014235580002247453,0.17866422048492292
