,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
SEMA3B,0.023885486266582986,-0.01952831010194228,0.04284009648791808,0.05779842383840123,-0.050950166112354596,0.02394909944221285,-0.011060301765765525,-0.04666866067174687,4.16049515121049e-05,0.02793205747463481,0.030766828073766534
RPH3A,-0.02376496186176533,0.03313757868053782,-0.06508713991679668,-0.0410166430074875,-0.019715711288305786,,-0.04297823434702215,0.02964438693087432,-0.022609115765936737,0.009584249528793217,0.027631981868425637
JAG2,-0.013964108639528464,0.094679475075922,0.00936895614590144,0.07736580140323392,-0.036124186720269985,-0.058421788721285575,0.03573893864068095,0.01401226972701979,-0.027889319713957063,0.03716668749717875,0.041923975228954975
CGN,-0.008683005124917507,-0.027156159601450805,-0.03925434139522285,-0.0102495721156775,-0.011526566457909282,0.048414306159994695,0.010123373365401213,-0.020441374187644,-0.013601475889913466,0.07991510537664112,-0.00023200962997335368
GDF15,0.026865429959436655,-0.0393515319786409,0.03549369877425439,0.01730842092402516,,0.046533642600279396,-0.04566234225270268,-0.03240359218671098,-0.008133306774404889,0.06833667941457956,-0.06039474220489368
SEMA4F,-0.005259365443113736,-0.029238876444092385,-0.04055213497576076,0.011339740586175364,0.001991664700469316,0.03496034789147725,-0.03502191327270637,0.04997436414363717,-0.01084053380297172,0.008078716830905558,-0.005311224875373136
NXPH1,-0.02114857601356362,-0.012037169059257252,0.0714813236280263,0.05302006142208707,-0.03566881315414083,0.09545302052807231,0.008021536012208489,0.056764736587364646,-0.03908981513187074,0.026369097658377496,-0.046191830492871976
ARF1,-0.02699689078460655,-0.02568967027378562,-0.03279503496746555,0.02692545060284091,0.05036048934542996,0.047878822582200546,-0.03292340544529852,-0.011354933223030389,0.015089328856937832,0.043174463713674414,-0.044828981102701795
DSC3,,,,,,,,,,-0.015249150346318768,
EBI3,-0.03229866310387179,-0.06292830215772208,0.011393997253887183,-0.007143066120702801,0.05742172741081529,0.03632187093669873,-0.0015825037962920742,0.028745271817024774,0.018552215696387195,0.048767538123779375,0.011416157811478629
TIMP1,-0.009994830105621227,-0.009728680283264896,0.12942683216687725,0.01817177503552,0.012603170569014065,0.055716041046235065,-0.04598904652138476,-0.12329761702790837,-0.024497669564604054,0.01668441133979133,-0.15956734992422075
SEMA3C,-0.022953626325830773,-0.01426068798497504,-0.012814917179092947,-0.012112125740814066,-0.012724166923783004,-0.02694438428800743,0.021853686854509346,-0.03245651836893327,0.019828352066711262,0.0607261874994397,-0.004110569871527744
GNRH2,,,,,,,,,,0.008847180206662725,
GAS6,-0.024239758100702877,-0.02924267679629136,0.06438554177631693,0.04119181920769069,-0.0011158028976516491,-0.031111508720972885,0.017621158235770464,0.005753808635984661,0.010906920130071504,-0.0319983398845654,0.06948778397294635
MEPE,0.016382859591391637,-0.023839928052512834,-0.023542812434536833,-0.010753407741797298,-0.049687753490731214,,0.13234729395767034,0.05546762768260287,-0.021659341928184136,0.018486084882032263,-0.02340029050619726
SERPINE1,0.02488382582036525,0.0009472548168172445,-0.038468290384245464,0.011225571347969709,0.08352494610218895,0.024645368258010402,-0.057362425803827145,-0.13514767530328978,-0.02584920293727782,0.027816500835100396,-0.13928910902565939
RSPO2,-0.012434480746977835,0.04722937622871667,0.019175083508150316,0.037857010549072256,-0.02629331558185434,,-0.02647007590335434,0.10705338007231573,-0.029176320978592726,0.014713606317010942,0.003368348177300606
SHBG,-0.019896527150128355,0.02581634678549497,-0.0064439064084684475,0.02069546214299761,0.0011252570932528277,-0.05140085919721929,-0.02836382398234622,0.0783897875043529,0.09054306618112729,-0.031970711733766415,-0.011141062525062558
LGALS3BP,0.006899349951677503,-0.01413638631564967,0.00889961132600937,0.03551390810522802,0.01582194772460182,0.08271076638568889,-0.010814391692859906,-0.08736803492282644,-0.04060055652275088,0.015914884698444955,-0.10243774362924028
LAMB1,-0.034627121679048405,0.002804499126077182,0.10220062338946116,-0.011806339033099715,0.0034134433156331207,-0.037464889856576776,-0.017989729431312974,-0.06491441749024925,-0.029203532070155382,0.02508321120693178,-0.0779330845088029
SPTBN2,-0.026296834368518086,-0.003145015499206662,-0.04967016484312368,0.011920849552795534,-0.0164719962878966,0.07902243637850659,-0.0532700144950254,0.05846843437358435,0.00667078738580662,0.01714712602417333,0.010225060074232406
COL1A2,-0.04777909467436919,0.006803603388512528,0.0964214833574594,-0.033987029057527894,0.031480531198172505,-0.060793483889276315,0.004079357667427666,-0.057780329280304576,-0.00902496093673313,-0.011073200785309685,-0.0761085046065026
DEFB1,,-0.014960880503750941,,-0.014942851271440377,,,,,,0.15880811498798642,-0.026589299183573993
SCT,,,,-0.01373432175208467,,,,,,,
WNT11,0.05475414661830274,,0.011242099684695455,,-0.00029888938103114115,,-0.03110938792364557,-0.022328077829241986,0.09705533028494659,0.08184628523057426,-0.02387105751132538
LGALS1,0.05978714660551999,0.02162318853083937,0.036762230845779204,-0.00489483587157546,-0.029353734668027133,0.026679773756572805,-0.07156533837727667,-0.09022241931862267,-0.08860873835025328,0.03076366782939381,-0.10760727849571328
BCAN,-0.07454522183671787,-0.030625757536577536,0.06256864726170264,0.012427826380300927,0.0029058899717118135,0.05906626999375362,0.02957392334066693,0.08622829783836015,0.0009718450165302307,0.014759786013936353,0.1240521925733435
ANOS1,-0.02381251226249233,-0.03710197421807353,0.05556690370981854,0.03682595290738935,-0.019362283343851653,0.006818536003612399,-0.0341528626522476,0.05894846533501177,0.06486902125538814,0.0408606715624847,0.08761083226022429
EDA,-0.009710451123301407,-0.032124887638733134,0.047742005902992386,-0.02152033005534765,-0.010095087245707726,-0.033123090501874494,-0.03857806351818646,-0.031900108673426845,0.07782172455156014,0.079806254472682,-0.02954419297847394
FGF22,,-0.021706498811105215,-0.013357917352830996,,-0.027308889528439156,,0.10938539091154983,-0.01954863738225685,-0.02154462411269994,0.046319462216576686,0.04647878439347524
SHANK1,-0.02026314299842569,,-0.012709209967697485,-0.020103242610315496,-0.025580276032483525,,-0.033928408252567134,-0.024875709389349326,0.020086021442868137,-0.011803103352451817,-0.03601033908477683
NPVF,,,,,,,-0.02142418188734341,-0.017670367113995646,,,
RAET1G,,,,,,,,,,0.0029299217704821887,0.0008419156029485061
TGFB1,-0.004078402079346096,0.027023412635675814,-0.028941377571534,-0.01601047289616722,0.0061027014752892015,-0.048815649864810774,-0.040925920838151185,-0.039796324074050926,-0.04096714618467296,0.038458672456867855,-0.030847117241526896
MSTN,-0.03074001098048316,-0.004159023505889105,0.003615441731291638,-0.01986636585372553,0.025776167578267475,-0.05718060629445478,0.012132546438432819,-0.012900681172180805,-0.02177354695724925,0.04619791706292243,-0.029727078113132372
WNT4,,-0.023923743224401092,-0.015145662141901267,0.006296824398875833,-0.010028120855497017,,-0.006050603228549428,-0.06286623905806814,0.004214373121068295,0.00017184283084306697,-0.02827038611916849
TNFSF4,0.0020224771922796032,-0.018913846818522404,0.007076869962966239,0.02748347129355356,-0.0024303877415780446,-0.0007921770153398631,0.019669441004539778,0.01769060859903798,0.009789894714204257,0.11297760331465716,-0.04402797187215387
NTN1,-0.05636560388811298,-0.008164852695311888,0.06053649139351729,-0.009613547211893574,0.006699233861108841,0.09591578280159316,0.031180132660667166,0.05580716121265164,-0.05503922688970583,-0.004913705691643842,-0.05963148616778861
CXCL12,0.04352686814523419,0.05851890122622506,-0.013499018065339204,0.029308852337030237,0.019381226010261696,-0.0030777329115292025,0.04718713288775303,-0.04724390579274116,0.0012625623002142884,0.030642697103321556,-0.01627712345918618
GNRH1,-0.01578536736439905,-0.012925823076147702,0.026969265926819717,0.002865127721085959,0.017131823310090062,0.05362920435493023,0.06250209681462873,0.0457066850313554,-0.020245590343068356,0.04859626446006027,-0.012729745501450226
FGF8,,,,,,,0.07739036716482961,-0.006987356918090587,-0.02589119243963202,,
RIMS1,-0.02798185035917192,0.025723149846446455,-0.01955739792544845,0.026717328435788903,0.024893438875590347,0.027559737714143006,-0.005898244430933661,0.026314202143271338,0.03645462017913201,0.051231486035897986,0.07857863022646078
FGF14,0.018848348207142922,0.02212799581702465,0.08612832649299516,0.042124547409017055,-0.009720204308164667,0.049609047479638034,0.03013330961908485,0.0210261090908374,-0.01730718674507892,-0.0084008555822838,-0.04283843570369787
IGF1,0.0008353151535402445,0.005137553784340542,-0.036473535619920665,-0.011454702455851087,0.009372238091711164,0.0436430200601174,0.09233270000361334,0.08808791080232042,0.05297136170401498,0.04870292591010246,-0.060892732725852265
TNFSF10,-0.06350528659485537,0.05498306627927272,0.11597260909267611,-0.002564666138339303,0.03151074640567198,-0.04127877346577463,-0.056704862692005,-0.004237075706112744,-0.03624858845776348,0.07350305989863906,-0.02933204044860819
GDF5,,0.0168407549516669,-0.02354282666297965,,-0.027308889931339533,,-0.031112639614502564,0.04918975152639279,-0.02489588092753923,0.03656146504427284,0.08423200314076913
CHAD,,-0.004210616594327345,,,0.0032742896661596597,,0.035500688962362026,0.08660067610497932,0.07636299116385414,,
RGMA,-0.023156277001092324,0.003122912002097958,0.09991613552457151,-0.06054106672163766,-0.008972421335520111,-0.06460267581647794,-0.04199465946264486,0.057652691356907475,-0.044568871077265454,-0.005691941964258775,0.07099165026408853
CLEC3A,,,,,-0.03851742340409944,,,,,,
WNT16,-0.0192217075468245,-0.013035643430037422,-0.038227539553107606,-0.02362542601610322,0.011810475622555074,,,,-0.012796409455536863,0.062090114690934936,0.026622418604075188
CX3CL1,-0.008394681178874298,0.04762931196385593,-0.01684577909928517,0.015221390856341431,0.012445499493082436,0.0792701191510204,-0.047997317381114915,-0.012855100637849181,-0.025164676947236096,0.02538523368337655,0.0062365039838476926
FGF1,-0.03663419456705106,0.03125627407493605,-0.0596437332342576,-0.011260071737957983,-0.018508554955845878,0.0038581053879050793,0.06530941499073249,0.05939624073289233,-0.023177427782874318,0.01743511734275241,0.10104634934244318
ALOX5AP,0.009735897455462736,-0.0020309738126502307,0.09381409345032339,0.015905210711109997,0.004945122045952093,-0.07443240873009739,-0.018696759261101575,0.001511886838230867,0.02052527851183043,-0.05261793649603457,-0.08731520428578077
IL1RN,-0.0008147552482823364,-0.03274494130544219,-0.013567573788120691,0.002028907610444134,,-0.002402678144726768,-0.04883857264974595,-0.006089793505173512,-0.03565452024467699,0.04474062792545667,-0.019784185997910174
PCSK9,,,,,,,0.07272852310730671,0.002990059356638256,-0.012420914362038783,,
NPW,0.026617995908014846,-0.007942422397429335,,-0.019053594836538297,,-0.01832277853094716,-0.03154030000203439,0.03500532920680927,-0.035287752211491545,0.00494336376887203,-0.017382111819541513
CXCL9,-0.008525744261743257,-0.02078881783814506,0.03150677639969672,-0.02132327682210959,-0.006155653024148243,-0.07928671912391401,,,,0.04574625661790144,0.015201604922686117
ANGPTL4,0.03133267453157942,0.016245601779017533,0.011124665828771434,-0.004764487690288189,0.04647944868210339,-0.10088237205743827,-0.04170376422847148,-0.11337066435316388,-0.043209454790580616,-0.030265933265251364,-0.14293297030389876
UCN2,-0.009658803149720063,,0.09274806336215047,-0.008427806694245112,,,0.052072501368757115,-0.03254517816492347,-0.014035571447480404,,
OBP2A,,,,,,,,,,-0.017128781845484928,
COL4A3,-0.007330312043703035,-0.05555574355868752,,-0.027838831260331286,-0.024526684473764753,,,-0.014825760634802228,-0.01963033869518241,0.06922647501691905,0.05280455462220772
NRG3,0.010865392641970907,-0.0064861448505390065,-0.05505965356775578,-0.019571053962289045,-0.0015088659955261993,0.003655834672011912,0.02292863743439218,0.04694342568091995,0.010987975836233765,0.0059261753143195275,-0.0069765796867638
IL23A,0.05923353035922087,-0.03604763402783665,0.0039136956879068,,,-0.0702958383802552,-0.01868749352540336,0.010723685821708275,,-0.024726763473670147,-0.029512657933099318
COLQ,-0.026871356265955146,-0.026765736058653664,0.026970104455998525,0.030212862906004407,0.08604590484195475,-0.09025783572580351,0.018360760883902528,0.029208754096545646,-0.03375746654698632,-0.05922845087375352,0.04480536718541554
SCGB1A1,,,,,,,,0.010193661828246194,-0.014371074946687983,,
TNFSF12,-0.01768238581251272,-0.0389666001958377,0.03171744371229066,0.001379765767643001,0.023165678837438,-0.03406719625297633,0.039992117959219045,0.0013091621588007657,0.01582862214519013,0.023148569846483898,-0.023624610764962084
DKK2,-0.009801199356826518,-0.014408943066513203,-0.02560474177569431,-0.022063705658322483,-0.01879141906050608,,-0.022059288668785253,,-0.01654173880738957,0.005436229365539148,0.018960548443422837
FYN,-0.017093861266628162,-0.011460441974578876,0.07085881218411676,0.05237562409055855,0.08765049223480069,-0.040598887600640524,0.040037382937088396,0.08263550016516137,0.0515041060642133,0.020668661142585476,0.0345288026575495
ACE,-0.04420175304589041,-0.025769390010635756,0.07581818210891886,-0.013182507215453465,-0.028495322628440338,-0.05548608597079388,0.03499996321225541,0.07853257142522468,0.005573908470745978,0.041861159702292955,-0.01681063729906717
IL18,0.0041108003023263276,0.03009559774353899,0.05694453763680132,-0.0474978385627667,-0.023593469227793262,0.07850888472838052,0.04419900549924793,0.09377443917396404,-0.006008436888587814,0.05298745620654001,0.024880252274433582
PPBP,,-0.013640306241598859,,,,,-0.022881038673480313,-0.022178536553155062,,,-0.024639199733231983
CCL27,-0.022755967336822,-0.02748518608180648,-0.02158493184352183,-0.012531147919563373,0.009707355265957968,-0.06679021456673286,0.024651535578699466,0.02625528915081242,0.010583567331744616,-0.005233888899367853,0.03954037987297255
SERPING1,0.02289551958414379,0.0403056264246203,0.10829061133950782,0.027903820896254605,0.007859618278196017,0.0629048190078787,0.02486361355266021,-0.058963519161144735,0.03241740200620198,-0.022884468469501713,-0.08092385931666564
AZGP1,0.024815316664296396,-0.036242027345280405,0.03216273992856929,0.015343862720792951,0.057104115463352985,,-0.033853623550356114,-0.013295591312856982,0.009488303351887582,0.06155046682053385,-0.06898753670530407
INHA,0.030893311901090962,-0.0458819183084305,0.14331151611142975,-0.009063394569249133,-0.019944781398789982,-0.03598226400151288,0.01959788183611251,0.013207685546391937,-0.003925060532340673,0.018440402212490086,-0.039684617483148964
SEMA3G,-0.0182093227532246,-0.02356678813902497,0.04322344259656102,-0.025398897097617112,0.04430342886713624,-0.06744550870854105,,,-0.020606951442803483,-0.002936961587132976,-0.04498392546877009
OXT,,,,,,,,,0.049142852841575685,,
COL6A1,-0.02630436457364119,0.006405687840578201,0.12070267127051365,-0.009200353853274173,0.06929818815321795,0.013482437265914185,-0.05367426540346786,-0.10005517913890165,-0.06517222715690237,0.011188814649721678,-0.11719857250469623
FGF17,-0.018129422485747414,-0.024508765753175888,-0.021174428609132104,0.006479611731210597,-0.029940761242022655,,-0.009527792281773681,0.015951898537674078,0.011977112106367593,-0.016318475588410687,-0.03744365299810839
TNFSF8,-0.012321217792640345,-0.01364030270594853,0.014035167360149783,-0.017618790210626376,,,-0.0071679955068952375,-0.0009339845550274172,-0.012796411144532505,0.01750688585193357,-0.027745742990938776
FGF20,-0.010187204745074643,-0.027903679334462028,0.0835595818010128,-0.010125419523070788,-0.007866354764256709,-0.033348926863542044,0.10591241211796308,0.046156731928645764,0.0315947634858991,0.07801673680568535,0.10534921691928531
ICAM3,0.00607144643089956,-0.034319555737613736,0.0052238317093998,-0.03130386620754882,-0.04824660599131035,0.022526608919391067,-0.04246071258929839,-0.0003345986977669775,-0.007080877736959554,0.05334581988978767,-0.001554145533447508
LAMA4,-0.0034149434690963405,-0.05464199703993246,0.12104694800148079,-0.009100857236402181,-0.026633316725076656,0.0005100989577915763,-0.021099641752067116,-0.027182872505235697,0.020625371432915686,0.026357498716489167,-0.11412044809188801
DLL4,-0.04529332613042154,-0.009305695594623261,0.1154164095297913,0.025858181804252256,0.006195332127055588,-0.049233151698372946,-0.0013298537505148165,-0.00262994975445858,0.03393116622130716,0.06772722756052935,-0.07364366520139753
SEMA3A,0.018783413199986887,-0.03969064756608425,-0.03160167280073351,-0.009367826863091006,-0.023522548477882634,,0.05307525575395831,-0.01729749210173634,0.07545845704987995,-0.02218759669180655,-0.0006012740300781757
RLN2,-0.012434483550900325,-0.020922099579363473,-0.01742419814147826,-0.017946937898782156,0.003204762693187696,,-0.017168259178056637,,-0.014035569899762549,-0.018833351632465422,0.06196421136968383
C5,-0.03939956186539938,-0.03440867857979994,0.11796710130892353,-0.04247342632139002,0.07748145746560832,0.09907286105171624,-0.01145339045484539,0.01840435907116082,0.032315941901686726,0.0846034469017208,-0.0004675151748233942
COMP,,,,,,,,,,-0.023265340796620224,
EDN2,,-0.017939278394497073,-0.018543515434172743,0.030369113438387815,,,,,,,
C1QA,-0.028775992142474498,0.018473735980041053,0.06145114481815419,0.018324722796223214,0.028276708076676326,0.09598642427470605,0.0030401590925201397,-0.01491314152805108,-0.010966102454241743,-0.03365109135843777,-0.009494316521303394
UTS2B,-0.012434483479462785,-0.014960879408637953,,-0.015513197872299158,-0.033262630897643246,0.01529729561979926,,,,0.062403732539177734,
COL9A3,-0.010845285934019497,0.034022503428308946,0.05575392683109721,-0.020688028554294195,-0.005922778895479195,-0.0036808162139796256,-0.030862410141082357,0.12269995353071365,-0.006501430312245108,0.04646472596760731,-0.012778129786135859
DLK1,-0.020695834623188646,-0.01218503851797079,,0.01171123531836178,,,,,,,-0.02957509870780983
HGF,-0.009138543019133543,0.0261085705720514,-0.025055162159909862,0.028468008675452284,-0.010611345547812368,0.02089865532959825,0.02716019887991063,-0.01742841493876334,5.0977523235466114e-05,0.06158419277692705,0.025611578715369305
P4HB,0.004502623297250459,-0.04150217591956171,0.10557499760016247,-0.01311394166182749,0.060782855530145875,0.056198156403417625,-0.07530575555881928,-0.09018551865008226,-0.0761877297056518,-0.017479994303485895,-0.10829695072932875
ADCYAP1,-0.025106554830389625,-0.02462434363483892,-0.024372300462825163,0.03632010965863673,0.0034021377026676406,-0.05574886918042522,-0.057943142000641254,-0.04183805058074661,0.06949626287774692,-0.028852220774963477,-0.04972526364000998
GREM1,-0.010747292014269244,0.0334770946306316,0.03512802543753884,0.010371782823116358,-0.02198030352342045,-0.010045714231116344,-0.059407709440805145,-0.016132566645398968,0.004189704720288942,-0.0017323180649458578,-0.03603438606507459
EGF,0.02861765714339896,0.0246359998675677,-0.009090502344805499,-0.027521491089308136,-0.024680786319688754,-0.03334889869427248,-0.020991028370544916,-0.017888125429730464,-0.017671401125135305,0.0009411062792935282,0.010345968438174103
VEGFB,-0.016454341338090987,-0.004106815246866165,0.059439333409743826,0.02999181569137446,0.0411073117874217,-0.10296756194368573,-0.015793708162573084,-0.0022674546442119467,0.02777795430078136,0.006009619028608464,0.09701229615274584
FARP2,-0.036026891747976644,-0.03692468314656504,0.05946040900540164,-0.036448736766670396,0.0029417530693499456,0.0565072689751783,2.4020499592458193e-05,0.00325299200898153,-0.01706332723494738,0.11696442790447421,-0.009705245868440782
BMP3,,,,,-0.008992279203947863,,,,,,
IHH,,,,,-0.012333068202873575,,-0.022473588065997842,0.11011413941291935,-0.013864955921360292,,
LAMA2,-0.015459880144171325,-0.007686708065537274,0.09012328192141818,-0.0391658129181899,-0.04358270098696699,-0.029380648527741384,0.027990481333291246,-0.02041174070516402,0.0008284334590738479,0.028818930709615623,-0.01948926249946799
SERPINC1,,,,-0.01659772031055516,,,,0.0715464279302147,0.09392946499934036,,
NRG1,-0.021745961636649994,0.027713026469693803,-0.02988313890056029,-0.009425875972940466,-0.017284459541340662,0.02900914898164624,-0.03617440982855632,0.004240711547227719,0.005881735282120394,-0.007612851087391367,-0.06339819545787022
SPINK1,-0.012896607948064494,-0.02439271357352972,,,,,-0.04738601606304324,0.011411071217777319,-0.016830643483316914,0.006589678076707357,-0.07016434128949223
EFEMP2,0.0030901302516867114,0.018080885090476787,0.05389472647860738,-0.004230697647481087,0.005478366092865129,0.014177573320085669,-0.048355114634155684,-0.07600986083313933,-0.05026929748284503,0.007519416523707167,-0.12457431196129225
SELPLG,0.02325983820125388,0.011953227021755483,0.02268143749672744,0.014382912081025392,0.00018335395799035605,0.05400543903427185,0.003232136424038246,0.02228204037676142,0.04235684539026662,0.01655958297616816,0.015659018218096985
GDF6,-0.01392974708720441,,-0.01742420002102962,,,,0.05586563551446277,-0.02825026503607316,0.11903371038560606,,
HLA-E,-0.020934934689773844,0.0007512370981740329,0.06868829137679358,0.006898986597273807,0.03499280958718164,0.01416294485638858,0.03211387648526249,-0.05482768368307206,-0.026093544990326505,0.03411063273861525,-0.06963700143325663
PTN,0.014440052258105,-0.02840112447074011,0.1290341893871145,-0.03523791352288451,0.0026169389429303285,0.06025177030346937,0.007793378803063684,-0.004446930255372539,-0.0761318023168052,-0.012736376194789985,-0.03235496052591503
CD274,0.023326444085405438,0.01419768447390727,0.00629644827731834,0.008203121345282302,-0.026072728729487557,0.0018965410045802217,-0.05666156408905254,0.025612136619169768,0.07693254444961163,-0.016566656988826575,-0.06490068960914659
FGF10,,,,,-0.024557641316520978,,,,,,
CD14,-0.049681005996516814,-0.064382362923201,0.05548482491982578,0.0030655163522890997,-0.01784469336751153,0.02834450432184322,-0.004899581080087107,-0.021787523808370613,-0.013397774611044555,0.015880391795821173,-0.06693175322663952
SFTPD,,-0.01531841061252421,,0.1218770894689127,0.009028466575499156,-0.061448325212055066,0.008064044886635906,0.12055566064660887,0.013741892002240862,0.07884616822829076,0.01839711724216214
SLIT1,0.0437542963776661,0.009219183817183249,0.039607657687636424,0.006811066333083763,0.05740538503901887,-0.02614962478364786,-0.011920002336751185,0.016101047711923003,0.04894281008584093,-0.0514528682834395,0.03884835344107975
CNTF,-0.009801198349260938,-0.013640303950895515,0.04438556296820358,0.005155655163722118,0.03285078463246805,,,,-0.014035571447480404,,
BST1,-0.04468834952396791,-0.022858017332365234,0.12937606744279728,-0.004246239571001405,-0.041286518830294654,0.03505931174349901,-0.0643776969101394,0.06552820981067503,-0.036743983313108984,0.012290825620395218,-0.0032092716033741853
AGTRAP,-0.06823573800694513,-0.037150260097488466,0.09821801682247282,-0.014077581938800722,-0.002757005539566144,-0.010739435105684845,-0.039214784018401595,0.020429096092321374,0.03337171729063147,0.022914282358950194,0.00433827705953939
LAMC1,0.01891341798594938,-0.04875684438014959,0.08213490549713201,0.002111711333366256,0.033791836906019425,0.028234599487836787,0.042534906494188986,-0.08190256057917639,-0.02815778237897312,0.036787433397930766,-0.07040344273718507
COL6A3,-0.004737075276692851,0.09054428982276419,0.04135380922779693,-0.010233653137058638,0.06888889724754677,-0.04880975261952386,-0.00014901174920750853,-0.06914868889740207,0.017693709545253622,0.013560629254634516,-0.10687100618546409
FN1,-0.027377739598870906,-0.022395522605741628,0.08837762611893832,0.013855013584877523,0.042309674371738444,-0.01563705269028862,-0.010554837971522969,-0.08886726138197178,-0.026581847863421604,0.02148099376241851,-0.1325117663318772
MIF,-0.011674480480347117,-0.056717709588970405,0.038786609354315375,0.036964380737145974,0.023426648458357773,-0.002196289378161288,0.03290430537923531,-0.002164523004243931,0.03218409474156754,-0.01653493144727259,-0.017191528587042825
JAG1,0.01583806147897547,-0.028789218209955354,0.08376641137399238,0.036189573518267654,0.02562684017226925,0.002036478043848368,-0.05763153273177658,-0.07442366683528318,-0.029279405701489594,0.02308974318313904,-0.1329259611420443
NID2,-0.04207576844384861,0.013425542117805623,0.058951424733455084,0.02525460891132445,0.02723687125248623,-0.09006883611321174,0.02882702075884796,0.04679967931518839,0.009237463501792827,0.0293149353121237,-0.0657909613860595
EFNB1,-0.020491840223832245,0.03262177663908806,0.045753313936959084,-0.02462200487110131,0.03419373893736998,0.005972573172005711,0.053120468412105645,-0.0001377296425707285,0.04656039873283459,0.06426006080088598,-0.045197755204273785
COL4A2,-0.04727774299833075,-0.032569816588388645,0.11269794386791801,0.0013518709276661336,-0.053960676223767004,-0.034883934073642785,0.03712262632385857,-0.0644993268644033,-0.006546506665417943,0.014381364974644232,-0.05204626121584443
SPP1,0.05619513479136239,-0.009158451450941863,0.09730437198518654,0.017520155649914715,-0.009664537354298501,-0.04627495449587486,-0.01769235486924818,-0.04477351760746973,-0.059921858364396466,-0.04315364037276085,-0.10976746353101662
PODXL2,-0.02892979704481397,-0.029014701399848318,0.040026205686711884,0.010718622839477119,-0.01679973491743347,0.05372125690275014,0.029073405232232882,0.0621636034777715,0.05165276510702295,0.03962541472343827,0.06777712403363717
IFNE,,,,,-0.02455763940044712,,,,,,
FGF9,0.03215559623817001,0.07809222459377782,-0.04231713133734799,-0.03167018548339683,-0.05755188548840251,,0.0038316379811042505,0.058528949036002614,0.1049279138069338,0.03735404515795299,0.039202978701393505
ITIH2,-0.01309477936056815,-0.003419383417510768,0.06872781742463172,,-0.004541739589338241,0.030981667134227894,-0.04939000217565625,0.1190131552290739,-0.021555899860303183,0.04482507023295999,-0.03477088834325037
ADAM10,-0.00971153528260903,-0.004161857847168711,0.07424954114469531,5.970679918293276e-05,0.020642525097752905,-0.08129803828347389,-0.024926813870712543,0.0041691307675534505,-0.04534888264408062,0.023316643396650846,-0.05482596662411241
CFH,0.002388778494920762,0.02482792103239517,0.08002126999421497,-0.02074010919786511,0.07107623705249047,-0.009493471205504561,0.030983425474713458,0.008463534270109338,0.0017871731872354465,0.009032725721897604,-0.017293569164684358
COL4A5,0.020423937137964993,-0.0006977081740979297,0.023273291227713246,-0.00982521510370408,0.051170916309016816,0.114743193400987,0.016506575513133556,0.030744700538043665,0.028926052872858873,0.002606968662056782,0.0923367141592409
LTBP3,-0.00985211075740959,-0.033462241771074715,0.03176794539516532,-0.0013183431555414537,-0.014109319158411703,0.07875913074221774,-0.019306966070752482,-0.06163687158235624,-0.049817590171343656,-0.03381540234223872,-0.05188498157984879
GNB3,-0.010602252397727777,-0.04166536388242787,0.10846471434231138,0.045643172657150476,0.0034462582651020026,0.03689063924238285,0.03332192958078503,0.0406001077450215,0.0641278592514776,0.018484895549245012,0.014020023310137502
COL6A2,-0.03541048588920296,-0.005005367422838208,0.04725279544307656,0.023990641438924012,-0.012084099802130701,0.007582113238333693,-0.029636641210337142,-0.09089909399306248,-0.05846863720383212,0.0154294897693259,-0.0402923981328323
GDF9,0.01643325738191245,-0.015118041419396551,0.07809356702158017,0.02510628429235722,-0.01717087237404759,-0.05990010346784768,-0.035205724965821895,0.03841601553496878,0.06650609891126116,-0.026877568141645627,0.020759617626736504
NCAM1,-0.014632400474493035,0.016636245376685708,-0.002675833627482178,0.0016031697648663781,0.0056592444825874395,-0.07509970044763398,0.034981245395070144,0.024912958933899824,0.12187208559161562,-0.03593266222805288,0.10394786634183907
APOC2,-0.005432488373409972,0.025136070012504775,0.11961131281463824,0.0332768241994731,0.009974797972964704,0.03472782680166252,0.009071967180515719,0.08554345737912541,0.056325711622561635,0.04124936447928776,0.07599117316122507
BST2,0.006126356364695601,0.017267827424980172,0.10939084505159226,0.0038592639887567244,-0.04384265013306661,0.039912626516887484,-0.012480699929954502,-0.05199591238990043,0.015176022941179822,-0.02405429523712353,-0.02401116309853225
COL5A1,-0.013049775823766051,-0.014994230380292671,-0.0028898517263211826,0.020534199687911908,-0.01198800564126687,0.041713479616178877,0.020468704400236404,-0.10655062772505404,-0.03144600508464409,0.015151267171733608,-0.05898348719747044
CALM3,-0.042423014127861515,0.03221443900690666,-0.08668657077421138,-0.01640892748566322,-0.014583379726501342,0.11277123227637824,0.05899882171910401,0.07125596399731417,0.08108275984274549,-0.03638356846826263,0.11171465596201732
THBS2,-0.00741046811316824,-0.019558644559119983,0.05765201150520869,0.027796285707976525,0.025508657030977218,-0.13091679620478694,0.021515307791434603,-0.026285226166449294,-0.016864687389445902,-0.051832745841658937,-0.02320135521981363
SERPINE2,-0.010716516844242036,-0.06171556780029362,-0.029158700277313373,-0.02493361066947906,-0.027875956011237907,-0.05120860582574411,-0.05251918606063033,-0.024883159315060875,-0.012543943958006565,0.029874392508123473,0.019540463625314815
