,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
MMP7,,-0.04055804628685053,-0.009222173623541302,,-0.05241683032883173,,-0.059844608466648457,-0.04496060704407392,0.10922936744615598,-0.00064396741721148,-0.032237386684076434,0.07084403733811856,0.04545092268616377,,-0.034793606468770964,,0.009895316373768235,-0.006537223048902921,
PTPN6,0.0725908904929829,0.10249000350310143,-0.0031634166895951254,0.05509347533615045,0.049987441401033034,-0.03702206992076229,-0.09240303669516874,-0.1693652687772998,0.01572151881662479,-0.011898670398577636,-0.00664789627312265,-0.018537111936879024,-0.08083918403811659,0.05563246120867869,-0.020420863991032788,-0.09258742132451199,0.008579071106928378,-0.10865428958620463,0.090109863877467
PTGS2,-0.012859592444062165,-0.06113901873874049,-0.00200350131420989,0.14065934701806745,0.0035307407314816965,-0.1109581285313988,0.07208957345790173,0.5312210751175352,0.09496757356495573,-0.005921238056771192,0.08662336959203805,-0.023548093245997503,-0.0014532310454814124,-0.029887926968612987,-0.025081885627054462,0.0693764858238739,0.05549922657646513,-0.23384005439180292,0.21461486585618353
XCL1,-0.017638266735785186,,0.01438308773207849,,0.011434408613190767,-0.03215032711860746,,,-0.018391766129549784,,0.009934669364622332,,,,,,,-0.004351432514543079,
CD58,0.0721782539921889,-0.03602870524443859,-0.024859646824008087,0.042316454222072385,0.0778305282793703,0.02920365685352073,-0.07834929429567036,-0.29678299744111547,-0.08491804200811934,-0.02011429727774364,-0.04765310667781686,-0.035633349655120425,0.08476235462578162,-0.0058155451945309695,-0.011443954722254039,-0.005587628118762184,-0.00789000857273814,-0.05991413031912627,-0.01545867335622183
TNFSF14,0.035546206076320475,0.01832253389903076,-0.0005185246112386437,-0.03043608988700709,0.0346622782741568,-0.06848042930686217,,-0.04019264768562925,-0.04094788314136688,0.006988123813895005,0.01007995041983636,,0.029495279720437344,0.06429299805231242,-0.02629757251584064,-0.029147247498498584,0.014539688888103164,0.10477582316344526,0.12542975278656107
CNTN4,,0.2708239713520936,-0.0018180897341335829,-0.023825274071802384,0.03300325803601476,0.36632855180172513,0.11162812369288981,0.32630490923870675,0.10130298643206581,0.04898919348875697,0.0330782319106229,-0.026523112289064715,-0.023773513250806184,0.10560792880001216,0.055722861798424575,-0.008056501956531714,-0.029509330380162093,0.1179267950496355,0.26563270751083706
NTF4,,,,,-0.010863476441777091,,,,,,,,,,,,,,
INSL3,,,0.04418963337706525,,0.03538763158858125,,,,-0.022902988859301338,,,,,,-0.0262975699750717,,0.04963846156729742,,
BTLA,,,,,-0.005485097874138364,0.025131892866677212,,,,-0.047313605360963316,,,,,,,-0.02296100775386016,,
MFNG,0.018109376414988162,0.08208966951787262,0.0022282932493945056,-0.008086901873382136,0.015299338856824047,-0.013186146159948117,-0.11035897548499372,-0.21967026494064867,-0.02631691225612139,-0.0450201550418213,-0.0029696767381236413,0.009496043201399493,-0.07590016667095398,-0.02844008280569107,-0.006541803166564459,0.12582546019904806,0.009146725515225081,-0.02275995933374531,-0.025084667216081682
ICAM1,0.010590101897715023,-0.14234722214638554,0.02965114236291314,0.0023174482520614634,-0.004289535546815393,-0.15165678724293907,-0.11959011350245544,-0.2518350013255614,-0.10501136410839365,-0.025528448237069054,0.050293990141977066,-0.06362918812380762,0.09011157809824678,-0.002189068670249791,-0.05070185907517792,-0.15907327845165783,-0.003738511023350917,-0.08050884161581175,-0.07311679442279763
PROS1,0.01416864992760046,-0.11199564534277638,0.005925139895458543,-0.049454892430528606,-0.04189247334050275,-0.1552997248249903,-0.04796328801326287,-0.2886035891637443,-0.07660666924128115,-0.019834595226656725,0.07814388208211785,0.055824510281418535,0.05272096211639557,0.10261739733563639,0.0234974022440036,0.0005556010950565068,0.044134604296498535,-0.07730611123608162,0.13202701057660704
CLCF1,-0.0166008670834932,-0.08604570351581756,0.016926587280036896,-0.03919850929468088,0.0012262564344079976,-0.09292947531993233,-0.026989735113826078,0.05534861788261314,-0.0840159496005327,-0.05329718038120007,0.009173807953871597,-0.028869208937572548,0.04842888612101658,-0.0287286196856413,-0.02149106874624206,-0.0028190590051880393,-0.0038108733206547733,-0.1583351765559382,
PSAP,0.017130531422278165,0.22405242432800448,-0.03889599769692841,-0.019486367499248845,-0.01544862218130482,-0.006395175814070366,0.24061289601889777,0.18775811464797204,0.19806070528239486,-0.043655840877560394,0.11210389763402058,0.16176404609058445,0.079991046152506,0.0650315067520229,-0.005626018253186025,0.12496850241642429,0.07702175054262533,0.07225523081490466,-0.06421367851758035
EFEMP1,0.04250648093648056,-0.25275192532632795,-0.010413836083588885,0.02275228404651692,0.025997893263055696,-0.2712213330384843,-0.12669869581127788,-0.3596018442730571,0.058269666338672164,-0.051708055854553105,0.05240185499811127,-0.07130990596862168,0.11279299925692449,0.060989370521279763,-0.023123817551299383,0.01638127471632642,0.06797741479658881,-0.09114222930240078,-0.07324673369207699
C1QTNF1,-0.03781206156878532,-0.1942685631984429,-0.032367505754429905,0.0059301656580686615,-0.04642432220577637,0.02798292777959088,-0.0023627897169549877,-0.19887594013583543,-0.036347592333487735,-0.030508581141220164,0.02999044416526459,-0.07410415297844775,0.11940570413699121,0.016632202531560513,-0.06845300428792161,0.09195093499876206,-0.0035832809014335423,-0.1731447727256842,0.23476546017150315
ALB,-0.02655399793112418,-0.028153871554464423,-0.04014651242399521,0.0012276085097186087,0.0271062086281106,-0.022667683045348885,-0.041500315802391476,0.05144612963941034,-0.024934839848417458,0.04005847751247205,-0.07794082337378849,-0.04289219238643864,0.005175834746728328,-0.05587102964154588,-0.02554396981652152,0.017619200055940438,-0.011051743724636732,-0.02736203799972636,0.02842374243886353
CCL13,,,,,,,,,,,,,,,-0.02949818925942399,,,,
EFNA3,0.017338682204549906,0.15375120314794183,0.025366859854881234,0.07201423085134791,0.01608481605447283,0.10721182756693129,0.22589704339401043,0.394088988962652,0.10178957598645276,0.05827867764687498,0.030451233819327572,-0.04661732911783347,0.04616777149771118,0.023406510365354363,-0.04783968237413796,0.0432546418034282,0.039181822000724335,0.11181978776660115,0.10401503354623923
DRAXIN,0.0033746887779466457,0.12894352124461217,0.03535380491221418,-0.03548361482410521,-0.013046528793931849,0.003895774128238418,-0.07656691136789973,-0.22501211077453764,-0.07848856484660006,0.0741895747844178,0.07326856671697482,-0.07261382102268563,0.05852148901220701,-0.04482546654729357,-0.06706673104548315,0.02537881915497856,-0.06858135491110828,0.058166319683597124,0.12173636079231233
RAET1L,,,0.024148029126907035,,,,,,,0.0039315962851107005,,,,,-0.03194909553237677,,,,
NPTX2,0.04695916294909503,0.23508675338032328,0.1270775317738236,0.007055646440190427,0.10615122428628393,0.27652723917729666,0.2937722413182218,0.49518998573830303,0.2615426900749984,0.0684054112058941,0.06084840253876365,-0.03802356449552751,0.030984558524416648,0.06554434337666921,-0.04876871664505957,-0.03665251004062105,-0.05682369367070003,-0.0033430295808302276,0.10898266343581771
FGF11,-0.0584350040658722,-0.17754424708112085,0.020851015984657054,-0.023146139425115668,-0.05689376816253968,-0.08219409277794747,-0.09714262807159356,-0.2377815167836925,-0.023153733446386233,-0.0058439365008396945,0.02901096811448088,-0.09014621389425151,0.052515357656935754,-0.00039911193226284343,-0.025939775983297463,-0.03567931758404459,-0.04181927025912046,-0.06903989815506005,0.0387700555916946
CD59,0.05173973686758576,0.09838345146893325,0.10455557741365354,-0.0033566305731787343,0.015611026991635833,0.17292186896416267,0.2656568538211318,0.3302852697192273,0.04517886848962248,0.016207059236249183,0.03796700669095647,0.1156451927432638,0.06606577441401518,0.13670151993059107,0.04548276126010495,-0.04355217749148147,0.02739584894442205,0.09938747319352095,0.10279038022990149
COL9A2,0.06935773568084745,-0.14315255650666264,-0.053486794279788356,-0.030011972622254527,0.08523347257831564,-2.8551688006926744e-05,-0.14357005726051175,-0.20534474765569263,0.04887190535253506,-0.02882007605326469,-0.003939252552539944,-0.033828228518475334,0.03975238479178007,0.01874692837960504,0.027772181989513846,-0.015595052972744307,0.023841307332109204,-0.017733874994131576,-0.06529776222217759
DLL3,-0.0038341578331160153,0.23842731679870208,0.03199740119037964,0.0026589642460203913,0.04461920633295004,0.0996838607851716,-0.0890770296077935,-0.09360320094625248,0.18538164585279215,0.07255626210973569,-0.0020882802860646547,-0.00690481420560989,-0.07278885313924793,-0.08595020829767801,0.037037409357412406,0.15149101556759767,-0.05343513159461434,0.14888508493894304,-0.028765504005793776
FGF5,,,,,,,,0.0575327820815711,,,-0.03100438527046002,,,,,,0.042905519722121234,0.005286800557187209,
LIN7C,-0.003557510440996767,0.01696792185304602,-0.002986461459846112,0.011500852724701872,0.05819499911050778,0.061248816060522855,-0.02222706167026005,-0.08018143469320714,-0.0058422168121446336,-0.0039499073105579525,0.07161558116837981,0.03836102476973548,-0.021489228168724218,0.07926326383640508,-0.007488315421499814,0.027453360927897432,0.03612524073762127,0.1606916774059779,0.06835310393836706
GDF7,0.23598129005481613,-0.0004753017742900717,0.0031572518140161295,-0.025566214457593373,0.021123524180859322,,-0.050452314994854135,-0.09618569346113426,0.1217653836978803,-0.037049597754105455,0.050113893501559606,,,-0.03950330722376025,0.08489077011213468,,-0.0338722574065988,0.10380710266664632,
PSPN,0.006306905650336882,0.06369102033204303,0.01789940966623325,-0.038817699465211644,-0.05848148507287356,0.030404621028504008,0.005079419300358217,-0.03939161027501473,-0.03470190675636083,-0.016578605858689734,0.08515908094018937,-0.03569969683221059,0.006362713589015823,-0.04011230653422735,0.00799642507431353,-0.004209864726417775,0.0007570785397231474,-0.03441534960995555,0.05012123092386935
ANGPT1,0.01950628873888686,0.013962343797735997,-0.03817047747231884,0.02549231941039523,-0.017635712661431917,0.015046688545307036,0.041933828283829966,-0.20942002142959465,0.13638805891002495,-0.011898928823630375,0.009649138274423364,0.01252361890054474,-0.030408023771317006,0.07510087777548981,-0.03902468603743868,0.02839233020830847,0.04482507310265929,0.12792874963936718,-0.01771460767650822
PNOC,-0.025800753220263768,0.2419909054791827,0.09679368013023498,0.07456971919616384,0.2718538031179811,0.39086371794233626,0.2725270334814123,0.4099294214204176,0.3005934399275844,0.08103429116041029,-0.010654034510727793,0.11459833830144416,,,0.0656742997413578,0.0626334363470087,-0.024507876910043042,0.326732740089167,0.13112019723334722
L1CAM,-0.027434918172300003,0.38010441078146096,0.07256960913323172,-0.04115247043402718,0.11905024361564898,0.10104778582630135,0.08207741256389024,0.2839739884185682,0.1444695395184609,0.08675090499308116,0.09406937480233124,0.14766634451765553,-0.043072515643251166,-0.025691813451843917,-0.06838213005904598,0.04337172326364967,-0.029827256364083305,0.19187465285852776,0.08981374420890045
APOA1,-0.0134277187757729,-0.05958424162310973,0.09394581630057326,0.053494185464612556,0.00814823193253392,0.03074413366183308,0.006520610232942877,-0.05229646628306107,-0.06648463830955408,0.033087567504617034,-0.007674039968108843,0.07876626145006949,0.02297373615872686,-0.033350146254781506,-0.01639283659988659,,-0.04259436551812234,-0.009905751750921928,-0.02614464811571056
PSEN1,0.06963097758839323,-0.048283212659195045,-0.01102415801635722,0.014342364681318723,0.027985324393941847,0.09137077758964264,-0.022948212985146307,-0.17107397558540374,0.033037427323118776,-0.023936935744054897,-0.03801919010936013,-0.06251613044602185,0.01969073681446521,-0.042749344846628415,0.020450482637478062,-0.13743895037153273,0.038955595206552486,-0.04597742206019853,-0.11583331177627604
CALM2,0.051568193022200684,0.27397847713786766,0.04479168811890668,0.007541249754553041,0.10897753591308217,0.2653330446802223,0.22627255586923248,0.37280112575068786,0.2197623367981115,0.15034367598375276,0.034380523652277166,0.1407817058864657,-0.11059451381317142,-0.02644080307063396,-0.02376258585106593,0.12263064531273102,0.0011277371668062372,0.22385408948018476,-0.07299371504818587
CLEC2B,0.08165859793531513,-0.06489876197236874,0.04745387718581444,-0.023391589439300475,-0.0435495731138116,-0.021110874036332748,-0.06059359336132227,-0.19566648318235835,-0.06368347119160092,0.055343378006548496,0.024359508221633824,0.012538651322568036,0.026137648355869583,0.02015832175873306,-0.014166084877531392,0.09404719616464689,0.022069592426427448,-0.08122055237179265,-0.04896780967848414
NTNG1,-0.015039233478272374,0.14813327360973835,0.04969203506339535,0.036815651660553866,0.018196887145922307,-0.00590835927969959,0.0030773783920672025,-0.03645150967062751,-0.023501010900260844,0.07582162755363561,0.03479316896361328,0.04664093773106342,0.06305011140148448,0.0061791839045416295,-0.026666715934204024,-0.08726252942619153,0.02916063780402111,0.06274149752405858,0.07411285695033115
LRIG1,0.04334923734430576,-0.11378416900423012,0.09437341725294018,0.050669432471187256,0.01780041166638543,-0.18552110125114052,-0.07878110677316005,-0.3135744901530127,-0.05139243910183143,-0.042738409733536126,0.04016641920991127,-0.04292774477253088,0.02530323733558869,0.0768164892621288,0.051089733477711924,0.1499815238249914,-0.01860879562321898,0.0855499210302381,-0.08292997709288395
CPAMD8,-0.016075854444538046,,0.003690468590764758,,0.03552524017880738,0.013676025113141579,0.00815362789990658,-0.05432615266531815,-0.030954928919279485,0.04954555024787788,-0.0699418598621165,-0.036617224843088284,0.04933288908951578,-0.04847128499893166,,-0.08090269243716333,-0.02488104338152619,0.006308973280562185,0.008299000069624328
GHRL,-0.0256478700611596,,0.05959800809001124,-0.021784180700453334,0.05401699381601034,0.05182800678659608,0.05393531731260419,0.05211874189889676,0.0106590976554599,0.023766174424884465,0.02756377644958551,-0.025302562197913058,0.04830273603451999,0.0747953792812597,-0.023124878793325733,,0.01413037954739579,-0.0019277408725017077,
NPY,-0.0235839058810546,0.2780003904963831,0.11601775662858944,-0.004777968768795844,0.09106803598242752,0.13095825813961107,0.19146855135249108,0.4887646646551982,0.17035492389806092,0.06499510112788279,0.14051261482395366,0.14098094863703722,0.033434972485960314,0.008567156419795234,0.04747204362723287,0.07551499341576014,-0.029985146151753798,0.2640362552283401,-0.009162391648115545
MMP2,-0.026202048804703584,0.08402146521206157,0.008597855036406398,0.06752467704713801,0.0445836377982911,0.0802649369445204,-0.17896747355124087,-0.3305505137983142,-0.009073553727850006,-0.0046164591198443366,0.03841211102402039,-0.05690721336714184,0.20621290705081874,0.04670772251118655,0.011213677806923023,0.11801096127494681,0.021007068970015766,0.05320137189821399,0.024356116841165898
LHB,,,,,-0.02864970412308239,,,,,,,,,,,,,,
PPY,,,-0.01608013262247206,,-0.04281285253039679,,,,-0.017494046786338438,,,,,,-0.04688604218240331,,-0.029787157263294183,0.004652190985217744,
ALKAL2,0.03448808334265805,0.021223035612636203,0.05591412503047328,0.12536916973976964,0.03174691196106498,,0.11653562761464528,0.00785227572729704,0.050907139265833484,0.0024524217862756043,0.015544472869811142,-0.026977082083471802,-0.058480646203196124,-0.005711284173780847,0.023487893954711618,,-0.03835616080769339,-0.013385187120705829,-0.04760071025941505
CSF1,-0.004066026723648147,-0.21994589516920324,-0.022427504175695567,0.004477098540468557,-0.02221858305076617,-0.2061076052796423,-0.14095317264692483,-0.22043229795819722,-0.060175319853192515,-1.952689997012412e-08,0.06879659309279333,-0.10943366045532746,0.058090814018260495,0.0003429933124957713,-0.007337363490887652,-0.04928914174865743,-0.027923451396839997,-0.01504509533979413,-0.0746083189895654
SEMA4C,0.042933340347887684,0.11338070520951303,0.04594706789418119,0.04641217272607899,0.09431970570366473,0.05351792256749398,-0.09725227148281979,0.004583462292989804,-0.010771444553542984,0.00784390251548776,-0.0006228436907950353,0.014016813256996077,0.04758387984572675,-0.0857394846737835,0.029905512917105664,0.011481108765944171,0.0025915927903820924,0.07816317335979811,0.14862755033964947
BMP8A,,,,,,,,,,,,,,,,,-0.021313139713485314,,
ICAM2,-8.28271911548657e-05,0.18752947701592587,0.03606315609426346,-0.04004693385027845,0.059386118937118475,0.1789773846696207,0.04471855505229732,-0.047455730997151446,-0.016000583978285132,-0.00927617289752092,-0.016141069888169858,0.04980193351994343,0.05792064371742712,0.07562406387117307,0.029720717573497715,0.013300527265949196,0.08155061377535486,0.12644707852454948,0.01242332002829356
SYTL3,-0.021791185314959854,0.04002874752070817,0.040593865050336436,-0.0546604612743745,-0.00634818858700129,-0.050966146113048144,0.0067660724690571565,-0.1634612147990991,-0.051242748848745044,0.0430560308002245,0.06584060204686752,-0.03991090729831931,0.00014039368494787134,-0.05541190601346758,0.02713266181469064,-0.041877294000647124,0.033751214360690854,-0.11074433413168049,
IL1A,0.08398581288831128,-0.08106576111826401,-0.012199303380140152,-0.007917147882411737,0.061329164932332515,-0.09282285855694278,-0.03545116524834621,-0.07894775472533647,-0.1265790176924475,-0.02557104169022423,-0.006486770121935091,-0.03810434805715617,0.07579315929759282,0.024681122402906798,-0.023355036435463578,-0.0746512646479831,-0.03248896593162355,-0.0064129028465376384,0.017943337457938073
HLA-G,,0.008250185280984283,0.06038266827189848,,-0.019072915933253096,,0.014356055010318764,,,,,,,,0.0007007064515667053,,,,
PGF,-0.01822271769768134,-0.03244046269574726,0.06888511890631566,0.031183071575136594,0.018980196921329174,-0.04347909153447559,-0.0652727045084153,-0.1918793287936391,-0.011401119582964253,-0.04132140363444845,0.009518049342927748,-0.004129928944717206,-0.013772292776414596,0.06383018406607192,0.0497907559082917,0.09517362548369859,0.01791328428086862,0.14761945047018382,0.06687913886935105
LGALS8,0.040626257326897126,0.06238467506752926,0.055215214324786537,-0.004592596371683433,0.08998566729851198,0.0020695923693793573,0.029898157047031925,-0.047629252815860466,0.0636642787653514,0.030398749065226622,-0.007653466980277885,0.051986747983600624,0.06304165723752472,-0.0463729990953394,-0.023221363437380054,-0.05024125620821877,-0.009823517162601776,0.09565409651616305,0.10656675966305953
DKK3,-0.023684629982176422,0.26334396818557265,0.04975270795001129,-0.039408457094112115,0.0018359851073402522,0.3015997773221412,0.28939575491210956,0.4617279870598999,0.106639498577598,0.08317980457428467,0.08565552365010146,0.1814507284278907,0.011832400255385239,0.07787517366162851,0.12502861802226173,0.055952072586315134,0.045223744492465606,0.2839845099678981,0.08445318699249564
COL16A1,-0.06986812482719285,-0.11831255744033134,-0.0011884951337256234,0.059503717781226644,0.01655014666935897,-0.12949423512635086,-0.04552543308058532,-0.18822773668304157,0.06581944881245613,0.013745766627317038,0.07369558480427277,-0.1090768981939334,-0.026853551431408027,0.03154739426995313,-0.0012770246200586783,0.03011114010876466,0.05308475629901751,8.982606143849263e-05,0.0710769019581218
TPH1,-0.029948475834282114,0.004423168606649519,-0.0010073987031038437,,0.027207877399331525,-0.0400702021695948,0.04020253709219443,-0.06458008942163279,-0.012895353157842005,,,-0.023858986482674763,,0.04640601714507387,0.012411560832561596,,0.09278609402563934,-0.1085748366323821,-0.025002888521913565
TNC,-0.013898739851463789,-0.26914233231971946,-0.0010778491653088017,-0.02645147933224185,-0.014771837676751456,-0.2036967542848938,-0.23407185160439306,-0.4255407417238287,-0.20598645580718614,-0.01191311488197399,0.03197936256185322,-0.12412088299188004,0.14878932305155182,0.0730758409543516,-0.044306613783516684,0.07563037011302481,0.057280354653026284,-0.06374108508838919,-0.13350574535376736
TNFSF9,-0.01607584681467597,0.3029311699436099,0.008735635074873788,0.02499987176657511,0.011810028363970115,0.11505389923515902,0.08596491061407117,0.3001738492899905,-0.009868278846594754,0.03501471144151589,0.04862036434707069,0.037726089125185165,,0.015529257432461781,-0.010395371747211966,-0.07234752134108176,0.09755839915054662,-0.020400103349521435,0.13016507517774187
C4A,,,,-0.02022260045098925,-0.012261047786651238,,,,-0.019429960955005394,,0.039058455671715536,-0.020972955471266312,,-0.03293444290703275,0.029902551398123332,-0.006220118280596601,-0.028701399830178595,,
CNTN2,0.07774008289520076,0.12980185212018902,0.015457856357867178,-0.026937853613475577,-0.030081028794114964,0.0894359336178732,-0.11627314400488203,-0.19435143132926175,0.03598504651952354,0.04194980566556429,-0.018361309229644334,-0.04230706243553193,-0.004384423174320829,-0.047132722853802586,0.07118888032878266,-0.14720515365004155,-0.03429779178229603,0.15710097168191484,-0.10566891762201247
F7,,,-0.03602818198470365,,,,0.053995827288933505,0.07729542516605395,,,,,,,-0.021378391481430458,,,0.01791918338662432,
LUM,-0.03283321270312961,-0.010951549991293835,0.06295574112305717,-0.006597905282721277,-0.03522680762392356,-0.05673894095173562,0.057217048759045576,-0.25783527764700814,-0.026072758737763328,-0.03756776398754044,0.08064960913389667,0.062009386358128,0.07909166457237096,0.030508021803098674,0.02683355721428855,0.12528140037937524,0.07138760627048832,0.06050591857500402,
IZUMO1,0.015680422629858498,,,,,,,,,,,,,,,,,,
BTC,,,-0.03268615288170326,-0.03164477798315408,0.004213697861153749,-0.048953828814429994,,,,-0.005872048382893965,-0.045472549635792656,,,-0.028258994951967535,0.06981096291700775,,-0.031174151513619987,0.04689464033381824,
APOC1,0.09161521261441138,0.1744073782149107,-0.0037381893767676764,-0.06935465074999174,0.1811580916107771,0.29232830411731836,-0.17109714606010779,-0.4119502163292361,0.012785276768314726,-0.0222141494570113,-0.0675525079657163,-0.05566064818213721,0.14411543576581687,0.044894279813653855,0.024842564015328996,0.061666802725321775,-0.005869607896617188,-0.10696375542402518,-0.03899883950080364
PKM,0.05437029661281313,-0.15807341001057001,0.005506823729877997,0.0007917747568501487,-0.10819323816199007,-0.12696559495859086,0.06976814128078519,0.001287883104991583,-0.10104525675066386,0.04011313160368391,0.09619217598956661,-0.1096163950467828,0.05842152179830153,0.06722759624513806,-0.10732104839690591,0.06711217572301116,0.01698213845182133,-0.04994193306056413,-0.014496272242226521
TNF,,0.04826037600878744,-0.0065319773213257,0.03825797636640496,-0.04325572708569085,-0.030184083595685664,-0.08055305403702687,-0.0730925106258728,-0.016607990848154286,-0.013741084374015763,0.028200671390520175,-0.04982024507701866,0.07495476446334598,,,,0.016178983443895806,0.009192426148817429,0.005465064264233542
GNAS,-0.053205166870456067,0.2007939940182911,0.02181464976972661,-0.007188020574014708,0.13545142190868603,0.31546322437293617,0.2979624023397416,0.43568153064973403,0.12894943955422636,0.05006471154914703,0.0563932398119126,-0.1627563072791837,0.16104800196058738,0.09980493920848348,-0.06688825780037759,0.2750639450175334,-0.06673098010180177,0.3428611241383228,0.07042346664997219
BMP8B,0.13109022293503314,-0.0107623671721148,0.015221940435846076,-0.007205152492481373,-0.04442556115678642,-0.052777692800350884,-0.169781076677295,0.0033593527368933674,0.0302085122192155,-0.014107415772135042,0.019827358278238182,-0.029339402035121673,0.010364954618562306,0.07121641736310202,-0.026636951162380205,0.006526147951918828,0.07504400105623153,-0.014433746990753773,0.004924637065049121
LIPH,,0.0319256704646464,0.03241199026231945,,0.005052445075967137,,,,0.01966966393413058,,,,,,-0.033949831238587455,,0.03346758057064012,-0.09977886207887997,
CCL28,,0.0351562610077343,-0.009073278683957168,,,,0.027409840154458968,,0.029068440761846955,-0.00805773911309492,0.003996617430473498,-0.018921212718645903,,-0.022765553248783117,,,-0.016549699073333562,0.020221721248981386,
PTPN11,-0.017366633403536936,-0.0058229333741331105,0.003945428452899145,-0.011966485776291863,0.017321297159381806,0.0379434582586906,-0.023010287946117414,-0.1381355262633166,0.019283153328788126,0.037920253959881446,-0.054673969034601755,0.02493768961114304,0.08135683452170066,0.022048322698551306,-0.08252181339481512,-0.05903646344419806,-0.08793090279014283,0.11055822222041317,-0.03290686139860519
ADAM12,-0.0021873173252435836,-0.07614898778519671,0.06519112548412544,0.02836125180669825,-0.08815897730523305,0.06454144207316545,-0.0732114919773886,-0.10144209423395943,-0.11877363124984901,-0.005653088376596022,0.04104660879661907,-0.010732479184603573,0.059439056731926225,0.027985042409886012,-0.035917489992771175,-0.05041854888103688,0.039019141634220156,0.06128262059199802,
EPO,,-0.06510119647915114,0.06665326793425505,,0.015377451836638988,-0.003328675962979358,,,0.011829744306729877,,,-0.02385898998644773,,,-0.020453392778442214,,-0.017599229553394415,,
EDN3,-0.022576630404011522,-0.036847644301871006,-0.0107549842824296,-0.02197980745129242,0.04310781557900928,0.08166910753065292,0.005943494467671727,0.02476549637354316,0.0032515513680072467,-0.04152000865840071,0.0060211481107762,0.1046157190743272,,-0.01901577321736858,0.014445722209676763,,-0.03197767196309204,-0.08953181466623522,-0.041065065343001445
CCL22,,,,-0.0255662138384973,,,,,-0.035870771126412446,,,,,0.0602229685043511,-0.01794696177193239,0.022888071874755046,-0.027195421552995626,,
CCL2,0.05037457605668148,-0.1960402121069433,0.0471558685251032,-0.008625882858196075,-0.01565699377935144,-0.2940231318368801,-0.04478110298398045,-0.034940682844572316,-0.0986446542579842,-0.04901801948235215,0.09652299294122521,-0.050206264006327515,0.09150640451505379,-0.04332906833214458,-0.04472639518309321,-0.16973307792452016,0.05492746105364103,-0.16423131187893003,-0.02502213729891808
DSCAM,0.062382890311191486,-0.020898819561651998,0.03282765140242018,0.0024694321241099317,0.059184602444062775,-0.037781939802863075,-0.12864378544984065,0.028669338699182638,0.027603332331497237,-0.011698830699125267,0.08774030886787812,-0.028938281392364904,0.05354253352749579,-0.028786134601000525,0.042645815668423966,0.0017436608941136,-0.007697353544994891,0.02999313509280916,0.04012935375902632
GPHA2,,,0.02089143249352176,,,,,,,,,,,,,,,,
ANG,-0.056779238919063967,-0.13192531637139326,-0.015626936705564053,0.0016330276084464484,-0.03448502204260804,-0.0605303074976837,-0.009553570473094354,-0.1749971230725855,-0.0622283458267206,-0.013091857310711379,-0.009494695393522655,-0.049665860218921554,-0.09700841082303686,-0.0911855113288956,0.009309782597837704,0.08855755654046346,0.014166979518827052,-0.05583792286811921,
FBLN2,-0.02116836858005276,0.03670766009177047,0.05381162309398661,-0.04649291529812724,0.023977091180857352,0.10819870610515446,0.10130949021765356,0.04427754984182536,0.014498243296694722,-0.0074560591609787235,0.058006129504328915,-0.01605672617602446,-0.01164474823869028,0.07730865563855216,0.015861963732224982,0.030442730645534148,-0.003892002497400674,-0.05860859425473741,0.15982579329951124
VTN,,-0.020190038300207963,0.0040938849927077015,,0.04693211683381641,0.010788916967150564,0.02220128018771822,-0.035058323690888196,-0.028765741292117706,-0.009150791870294129,,0.050123047616273425,-0.033801057254627495,,-0.02648438305396762,,-0.028701405788933154,0.0018604767286083985,
VEGFA,-0.049501292917238995,-0.2898608218375762,0.004471228735732686,-0.048971264450537476,-0.08633060146133915,-0.21520268499553127,-0.13100738887327804,-0.07277913624003379,-0.16255466708106422,0.04684887644282883,0.06886771656110802,-0.19312469813680236,-0.01820197134072333,-0.006915591329297722,-0.07255057180728948,-0.127745136962302,-0.03198395089053335,-0.22860926730059233,0.07052277196360464
F10,,,,-0.006676262581110118,,0.14875484298592206,0.045386858037532694,-0.06528243770363171,0.008887889609607891,0.013487024622849644,-0.040666031259773285,,-0.0006928634524197195,-0.02444935358842443,0.01867745263961597,0.07156956222676857,-0.03107134709387286,-0.0163331894100683,
SERPINA1,0.09604193137898313,-0.039227371208564565,0.006369507677126989,-0.023786487238236474,-0.025341380163742114,-0.11285432762909714,-0.08859937943788873,-0.30468217933299685,-0.020741187104666232,-0.02087139747473873,0.01665628721686207,0.035226529230476276,-0.00854466193172918,-0.01003241313710077,-0.03493662213334621,-0.0016763838245552613,0.047554256355371895,-0.17337472945892943,-0.06582313135246709
VWF,-0.07340581754710926,0.21370295885182272,0.056262306635951644,0.013147476804836791,-0.00563621276373959,0.1438809086469937,0.013660146762792657,-0.2649623175471378,-0.04329483207839682,-0.01673780934492564,-0.023403341500544243,0.14684551232504162,-0.07856817819953485,0.07924031352793479,0.0785404584021572,0.12414692871150737,0.013032121724480364,0.17617589876420264,0.09942718244360416
GDNF,,,-0.03277351457017058,,-0.04174658091628418,,-0.09423649992749834,,,,,0.03217627790078868,,,-0.02864095742544713,,,,-0.03537968118446401
