,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
TNFSF4,-0.04350780612573556,-0.04148077819230907,0.02380189774271963,-0.007483669490946834,0.013703533673697558,0.010777604367855758,-0.021323809863861176,-0.030067078993218373,0.036948131687812726,-0.019073375121920037,0.053848376866417455,-0.005939502728255312,-0.0009752618492760828,0.08311926229291634,0.03210893103620062,0.09307090526263427,0.03399318556683637,0.05709324030915992,0.02703926263368722,0.022816716277063897,0.02584206415488988
NTN1,-0.015234745709082283,-0.03432388456327358,0.03697201929306126,0.020062858402475067,0.0017550494463208475,0.00848892335795971,0.002554409614404049,0.09259730969897378,-0.0334713543814325,-0.0009707452665566796,0.07207484205579266,0.025290839827041167,0.11778525742930465,0.07203096808254328,0.002407623520131818,0.06544462003069801,0.040866382949513926,0.04667309897117571,0.07874635695446243,0.09642384180277572,0.0515502620053408
CXCL12,0.011296921638271933,0.1451807565249869,0.027735304935883106,0.06623490775609138,0.008747206857849896,0.08262087271328052,-0.02005296472458575,0.016554459278454333,0.05524741819924008,-0.03746638481981568,-0.04080761532120058,-0.020211748016048692,-0.02172768732028037,-0.011178795219324933,0.08204673396654345,-0.03663315129307628,0.0656741096788085,-0.006635319009143284,0.13885089536796708,-0.024724017723264984,0.1338648550246932
GNRH1,0.015896595148305007,-0.027316218989611094,0.05485836807452667,0.03664949125025337,-0.010860356129680832,0.028835678076370736,0.0027708842559263746,0.1231266590321513,0.05397377541337813,-0.01799793562231759,0.0429980254946269,0.002892800992566113,0.03441353028123173,0.04321630755767904,0.04296385649709026,0.12877615918312257,0.08689154999815416,-0.0015498435299072764,0.030258158394278464,0.01581793137897749,0.05092072944237672
FGF8,,,,,,,-0.009175046789385941,,,,,,,,,,0.02708154034747247,0.04979124996543652,,-0.03582342123705236,
RIMS1,-0.0008233846748829088,0.09821246300044131,-0.004791359095152373,0.043160517846024135,0.029017885766080536,0.03322795247353692,-0.010001135462597635,-0.06833710850823115,0.015903968828941194,-0.008617571558946106,-0.08755863557070459,-0.06852885436417691,-0.05837922749348182,,0.0698324969218121,0.09636606263306076,0.034678917030095145,0.01678701225333383,0.0001705666021327472,0.01972650565001084,-0.027982522168504217
FGF14,-0.03947432115023975,0.0005021537984264034,0.046428522331731614,-0.01178658510890248,0.008983840113516866,0.046719270759907346,-0.012591930364102404,0.0869522621091683,0.06792354575416049,0.004542743761748548,-0.0335225922441986,-0.004590268730242198,0.0408068353151486,0.003055768159927158,-0.06241258175701545,-0.009998831284107694,0.05923554425138557,0.005590378526347752,0.024880638372160084,0.04309473224046503,-0.026195185773742805
IGF1,0.005395033255498565,-0.024490481115103976,-0.005323649172541391,-0.022766348112687382,-0.015697121875952957,0.0903534613704416,-0.018656006951212348,-0.0278604477753155,0.018309797263515646,-0.027385594458272558,0.08351438131783756,0.0001299602530879553,-0.0007990407209406123,-0.0829413511109089,-0.04091800286092177,0.013743821372346919,0.06148336255547074,-0.010087859061863326,0.07473977302568681,-0.05195693602915904,0.058910252106056375
TNFSF10,0.04393881067760711,0.03462086918522755,0.06336751130502655,-0.031101003529557,-0.04989837070807833,0.01053968350128472,0.0005129782425178454,0.1439902787182639,0.045388558875971055,0.031066404340759923,0.05209385345276748,0.06378541288412905,-0.01692777132041681,0.0006042454657562245,0.061671760125657525,0.07468880208103125,0.09348844510743072,-0.028169876029318787,0.0049852171545440565,-0.04366516473077579,0.043821788367350074
GDF5,-0.015884740972667878,-0.004120533649828604,-0.025838464499355004,,,-0.03176894248740337,-0.02055535080980325,0.0077961521293909136,,-0.02047959680660351,0.022364143859560596,-0.023999433853589422,,,,0.040198725783774474,-0.03396560383047998,-0.05266101195005585,0.03459568361193191,0.08265464871356859,-0.011141939245892189
CHAD,,,,,,0.011330315147810065,-0.013972976605725601,,,-0.01721015006607198,,,,,,,0.0014658151152604684,-0.010089290459740781,0.0942602684490929,0.02171698651084416,
RGMA,0.020078166585922045,-0.06826556609538632,-0.018217731831052925,0.016157933837887488,0.019128098170873565,0.01991967695059628,0.05334533103093777,0.1524827789802794,-0.01763436537475497,-0.0027172001135906338,0.06388809881188892,0.04028286514146229,0.018542552395277495,0.09312781248439804,-0.03297070890142366,0.06781634939483973,0.032615187460269694,0.07432728113565062,0.054658431038949046,-0.002280498164254151,-0.030907285685727426
CLEC3A,,,,,,,,,,0.061214316773471104,,,,,,,,,,,
WNT16,0.06377588242822495,-0.014862392759216136,-0.017974824428134497,-0.027691559778223736,0.045073525273926475,0.0031235193326113013,-0.00833463910529655,0.008268449874024742,0.0569142904807892,0.010659946470481532,-0.020726378005562734,,,,,,,,-0.043827046065897775,0.013431902679774172,0.0028943100538777193
CX3CL1,0.05922314395892822,-0.04430754326404938,0.029994998895531283,0.036937940787834966,-0.02296468278135688,0.017136374048533833,-0.0029157248725782234,-0.027973531834695243,-0.016529131590031734,0.0296779342128317,-0.05631832358479298,-0.006555309260308141,0.07177193990201257,0.006940654077994007,0.06682789696491777,0.04458472581877978,0.05662916137940593,0.07514707510974175,0.04648159836842548,0.06432364634391625,0.07748985678881179
FGF1,0.10958806292185673,0.015762595355353588,0.02614069536886544,0.005651830843346298,-0.04634269545751167,0.06788375220679575,0.0077937155785348395,0.03703550092746645,-0.01716755472943314,-0.011018658777775279,0.13876638071385203,0.025235226438512844,-0.060427346464074584,-0.06242181218141364,0.09524893210616722,-0.11070871294129075,-0.011170561030078048,0.06592015466031738,0.0002447133293164756,0.02135962939758232,0.031696969690399916
ALOX5AP,0.07970381719671883,0.028181583384901968,0.08020646934055427,0.06258982648855826,0.018457879030291613,-0.03512293459602115,0.04261693737360882,0.1545915758244075,0.06398652526491866,0.00933195644034584,0.11009144537240503,0.13817442272894245,0.005949434907874556,0.008962797762348899,0.029573359695716284,-0.008460578580505234,0.1145619199036194,-0.08693530914597954,-0.09512543545115938,-0.09037824237812851,0.009079045626319582
IL1RN,-0.036181248419208625,0.01418043237851127,0.0061975913188114734,-0.011809266670891681,0.006257645005380825,-0.0217547737831648,-0.02439200811045803,-0.02639694336194232,-0.007516180733611475,,0.019585840097101605,0.09253770561993005,,0.026429144695843357,0.02229219517244733,0.039160444551072426,-0.04734804900136352,-0.061540920033974746,,0.003436846643477531,0.008377614254017462
PCSK9,,,,,,,,,,,,,,,,,-0.02569439444533914,-0.026149520446993552,,-0.03609481387698089,
NPW,,0.11465352945243924,,,0.018167337441227012,0.08012168779315562,-0.02526645997554307,,-0.006230974386979091,,,0.06879433245911887,-0.038500338808089264,0.08314157377574641,-0.08243805598635438,0.043068687705331454,0.009765478325944465,-0.0007635645907598619,0.02078977946172363,-0.01933717639447021,-0.030170901822607437
CXCL9,0.038541361034198106,-0.030920331967159945,-0.05521915580538822,0.03632521649051355,0.1283531072668008,0.07497309835663679,,0.10241896632097199,-0.01247718076540699,-0.006389376818591597,0.003027162562343907,,-0.04486919811514646,,-0.08629026067748297,-0.03583878424891627,,,-0.027523342986057235,,0.0597239116292445
ANGPTL4,0.028717755179355122,-0.07479489584051284,-0.003952354692853301,-0.026935426215840927,-0.025994224177452552,-0.061326281233678344,-0.02298321080763934,-0.015431978891160845,-0.029506893016551385,0.004014531568853398,0.06417024487379222,0.03696955685769105,0.04013216761148329,0.05016172551930196,-0.008757914298159399,0.08816301387721748,-0.02514878441800062,-0.13588287683999106,-0.0612101849474076,-0.07316314169334692,0.028110946811917618
UCN2,,,,,-0.024301096140641323,,,-0.0279719627710609,-0.02055460394999404,,,,,0.05859877172404575,,,0.016201305758176295,-0.02590209282636458,,-0.04078696014539759,
OBP2A,,,,,,,,,,,,,0.0912379953786423,0.023868715321458463,,,,,,,0.10942201942733393
COL4A3,,-0.03251229257341341,-0.0338667273514276,0.039603932913872986,0.014667875182308056,0.038056855378513325,,,0.012869945488575646,0.028802403715999812,,-0.03250497406301996,,,,,,-0.02069264907211285,-0.0062476012433960925,-0.027940068546342966,-0.011978089892936732
NRG3,-0.04890883365568875,0.07777943855406454,0.09547715347858345,0.005960257324489161,0.02670628079717579,0.016684725672119927,0.03200142090209297,-0.05790425882042063,0.008029014061847544,-0.02592741877726088,-0.07001819544407777,0.023703676922561034,-0.0468183642325599,,0.21463587156543437,-0.04721885749482741,0.06849050236627537,0.034687454620549556,0.024231064416211527,0.07710144867214835,0.024985973174226014
IL23A,,-0.03727476667739816,-0.027610735106532436,0.0010317934152079269,0.043974836135825146,0.052588924996466044,,0.011271702193372726,,,,0.020237332869879943,0.039275003172295396,0.029872664285141945,-0.026662240398794113,,0.13443663128785432,0.06929735954926113,,,-0.035251706425560664
COLQ,-0.05799753215411994,-0.028879231142638406,-0.0002950197622467865,0.0894305251659638,0.023627202086362955,0.0344883676831109,-0.051154548756784414,0.02346874326625695,-0.030792927291825808,0.026052207132334963,0.00025211511388778095,0.01613800713534106,0.09733061068963444,0.043798830805982056,0.013475150582559426,0.03515283320150349,0.045147815523721074,0.07862284622318337,0.06505774683665959,0.04157913249505397,0.015804985817753556
SCGB1A1,,,,0.022430757597370597,,,,,,,,,,,,,,-0.03288529262030697,,0.039509680027109216,
TNFSF12,-0.03220022039085745,0.05647563205845807,0.02969321496362582,0.007324191003833432,-0.01132179975485351,0.02432705880027505,0.04835668228114901,0.1382939621880611,0.011163683455450026,0.0014034141682962187,-0.004213412744493129,0.034779220977178865,0.08608131805269177,0.12338385551675973,-0.06587394519864391,0.09820083258570352,0.08180211428228457,-0.013683985914299656,-0.02679764990086901,-0.0069690514923235365,0.05494936615714835
DKK2,,0.03890056904767288,-0.004940499393706726,0.06314627729305779,0.10217834036385179,0.056213192502539575,0.009019311060371587,-0.04981634365916955,0.036067170179312866,-0.014092139473653507,-0.004425100918444393,,,,,-0.002691639296074569,-0.01554330113604699,,,-0.048069809198519775,0.0257194832205091
FYN,0.03647943488698505,-0.03490607222406523,-0.04601867459115673,0.00673554421180821,0.015408214896920737,0.0019274324359639307,0.02605784447515588,0.05170572888886346,0.013562214065059496,0.005026597767364947,0.059228176345366285,0.042216551194274254,-0.055313521716750864,-0.07261904966625525,0.1353304366171925,0.06574407413387798,0.05383648316399226,0.10452415432087152,0.04868345707705595,0.04867559439069003,-0.021580321239438358
ACE,-0.02672456587587327,-0.028155672487042968,0.05997316653898944,0.049251113219981886,0.016305740866496166,0.0835037114865614,0.010922316741012619,0.13831101253381628,0.02361049849063914,-0.021369331370545332,-0.01751469781509834,0.08351428280310619,-0.017227781022733583,-0.016674169223885194,-0.008720832450069339,0.21880974340935064,0.031524581156056,0.07414727707638757,0.01384924158966068,-0.03409439834679759,0.075789067121682
IL18,0.09674988661419891,0.12132745702986542,0.026107072418490515,0.006518433397875696,0.015951542111496853,0.05534885226950412,0.011394667514887748,0.12275442963195797,0.02210332941743215,0.029756687478181106,0.08184563976115716,0.04848565653239483,-0.007224302938970271,-0.018261982338030697,0.11857583074061533,0.07202292055023815,0.04911822053563139,0.04498081943695939,0.07950446032424516,0.002947472309944713,0.06445520736200494
PPBP,,,,,,-0.02798054510288042,,,,,,,,,,,-0.03146030403205612,-0.030955084540496294,-0.0001998122966457584,,
CCL27,-0.028205094636574474,-0.046765812267447304,0.05606317066637586,,-0.040431464431541025,0.006729200625680316,,-0.0024060813504425626,0.03087149859924298,-0.014516931176744553,0.03253412567795422,0.09752936968107938,0.07552116812721964,-0.04800515583432918,0.03642360169175955,-0.019789474029217914,0.028212168775637037,-0.017131982603418885,-0.05241347802606787,0.02198057174991192,0.08503590862267864
SERPING1,-0.009300449192809061,0.03286833464051593,0.04468645209536823,-0.0021633405086245575,0.004186402304566064,-0.04032018211048771,-0.010215486301942914,0.1553183727508864,0.0499139758973573,0.010374638828864979,0.08092930271497292,0.015979694416220207,-0.06905497429246026,0.03301384863645413,0.05995617678490804,0.03662544346784188,0.07064860135058738,-0.053821267723235776,-0.011933104741551754,-0.07129353960057527,0.03887238889626104
AZGP1,-0.04035226442389613,0.06234673935543564,-0.010419260981115763,0.02271653268549535,-0.005405544299875337,0.00991956491823492,0.05219899081674409,-0.009813808373098379,0.06268495251488788,0.0653904617590126,0.04806574260323805,0.004458419959496574,0.07831857125848854,0.102489010831826,,0.015056139296872492,0.03294559051939918,0.02374282688623874,0.0800676157731025,-0.12204038692220341,0.004751040225835405
INHA,0.0023047098101540695,-0.032554983572304456,-0.03512371276212887,-0.027340577170817244,0.017730748480024493,0.009571880178632877,0.052274647761339235,0.024693797197441174,-0.022439433299848783,-0.00931322884070782,-0.05024347721290993,0.003121812584730163,,-0.09304921946195306,0.038304897394785334,0.03179772695362595,0.00756699493953374,0.021724158556987127,0.0018700728924178176,0.019661293651695576,0.08556501231557272
SEMA3G,0.013229345942097005,-0.009428236402097695,0.13832194015814608,0.071738321490179,-0.025905789975805282,-0.01551874103313005,-0.005691453372116284,0.11876355538693936,0.014486110274210286,0.015257037679455352,-0.03413502586376634,0.002215833115773382,-0.008598539644981881,-0.05856817415487666,0.014782333617808343,0.11733359291064321,,,0.00400050695469552,-0.007256709633063334,0.06048471323400521
OXT,,,,,,,,,,,,,,,,,,,,0.01378474019127307,
COL6A1,-0.05489468710342985,0.025825280178205397,0.10102340391550718,-0.02169243264177284,-0.04476250555843837,-0.03498022482483838,0.010985371396703162,0.19034114785794132,-0.037176931595110416,0.0206082906769885,0.013633224065392642,0.04658768484600555,0.11959119160173597,0.014674315265642682,0.02531545196973036,0.1358769751556718,0.03220010632422932,-0.08274072804226916,0.018857407315920612,-0.11728213259602611,0.06711401508234528
FGF17,,0.08508640484145383,-0.024372128347317015,0.015047296138045733,-0.004110291094532812,-0.004935044227008912,0.012178629856292846,-0.04119676822440726,0.043226615191469676,0.013088269355515575,-0.06921219887651053,-0.024352882089264706,,,,,0.016040931603835375,0.06052863116626098,,0.012127408065768275,-0.02934918225792637
TNFSF8,-0.044712782314891286,-0.016322534544262877,,0.021797814162069978,-0.01279480007554387,0.08433662379622703,,0.04516690607704011,-0.001870010514363684,,,,0.10377627212526225,0.022074581720368545,,,0.08305795998275034,-2.5111264169980522e-06,0.04882236402185691,-0.037185996545218154,0.057604246841378506
FGF20,0.01748383404000453,,0.10774538017201964,0.034025174889896266,-0.04232526523474357,0.044017696814842106,-0.021323816595793094,0.12248312957328018,0.036000757588899535,-0.00899800928448128,0.12072677039628742,0.01320326246931769,-0.02446466272171917,,0.019547501663982843,0.002637602591636631,-0.037120881640591595,0.06419191197340024,0.05054935733618287,0.07079614385376225,0.018460729317278286
ICAM3,0.019777937004883436,0.03814756130014921,-0.008306896277218992,0.014202613806619848,0.021004113165630972,-0.0023168168642757076,-0.0014343700815878052,0.028324050717783447,-0.013907955566078024,0.06237906835418889,0.021270496570235824,0.00931352800165789,0.06306256479693795,0.016402468783580555,0.06735866580314463,0.1501228178334972,0.11383540284840653,-0.013239284293404225,0.05456229054238784,0.01017305806355912,0.08133700590020146
LAMA4,0.013762595356944816,-0.06470530882177812,0.08164560647317462,0.05437555657737024,-0.030367791125775062,0.03535465247078462,-0.027452713170652447,0.09455902242840179,0.003480357525440982,0.007963781262901298,0.08328900391903651,0.015447913357369386,-0.014669474251131102,-0.012412195152116744,0.08378015493248282,0.20504165527016868,-0.011613348659071895,-0.006983570166533442,0.008392719686195212,-0.12148930086426664,0.07726867023672876
INHBE,,-0.025673339917917794,,,,,,,,,,,,,,,,,,,
DLL4,0.013849790849095947,0.01581252400162184,0.11539314019658432,0.0032790419551659276,0.031007780268453928,0.00791648956085062,0.0019300934358902264,0.09221369962841956,0.06152494016118017,0.06381630232834176,-0.04359727373239972,-0.01621400975630748,-0.07754124573376737,0.03650737243325038,-0.01402880808873772,0.18741448263039784,0.049893570058371,0.10463218331215192,-0.0030619547673609235,-0.07844178087325102,0.11674101643005015
SEMA3A,0.03913806092591445,0.015763115822855302,0.026153407416257858,-0.02285466909057325,-0.012129799832715225,0.018629513114473122,-0.034065024323778094,-0.03565143945297794,-0.04288340012328533,0.08767414202856358,-0.10030594525991225,-0.02886299272374461,-0.0033692528990284967,0.11141260589591939,,,0.024884759566185896,-0.04399027521664557,0.11288104262613607,0.04598288698322298,-0.05764988803523198
RLN2,,,,0.03144145196861136,0.0279072708031302,-0.03418536377794762,-0.010248314426473934,-0.009780163017142414,0.044720315919830174,-0.023642179029066273,0.019778191871775236,0.06134070903121845,,-0.07096010226642964,,,-0.004637990868675964,,0.0332332655757156,-0.040786955647774764,0.07106653238137424
C5,-0.005787120994714934,-0.05891502086670775,-0.027236832421790966,-0.007979761569033218,-0.009847590462177829,-0.019634444708278007,-0.002423744920496509,0.13041938112662768,-0.03996300123588963,-0.038741686956513734,0.061399916410170376,-0.016781185841410338,0.10438513794796642,-0.0904169868649633,0.03972023156900879,0.111971734013187,0.10591180217843409,0.017410873779047275,-0.0038353046829976718,-0.020664008900499412,0.07775378283956055
COMP,,,,,,,,,,,,,,,,,,,0.04962361725818223,,-0.011052281354436463
EDN2,,-0.0220752941594009,0.02894056105673121,,,-0.03679908495745893,,0.07369862802497298,-0.03039926127743717,,,0.006122620314759513,,,,,,,,,
C1QA,0.053436018211520976,0.09661703252323703,0.06448122459025235,0.06306983957945617,0.003593127608009607,0.03230090232766149,-0.0348887093822522,0.1303364843431611,0.05920234026824164,0.078632074338304,0.1404568463952923,0.06721919415436418,-0.028331631733907497,0.12164422054106931,-0.0016087700651722051,0.05465177892378923,0.06212627268662504,0.033303355454419356,0.07567458950503189,-0.15362688661512777,0.10742608018203229
UTS2B,-0.03791736778956702,-0.01755287392993541,-0.022141176578059578,0.049568939169274503,-0.002456549609820098,-0.03068945474226252,-0.01864669239386794,,-0.021638946689000592,5.774386619440923e-05,,,,,-0.017308296030178826,,,,,,-0.036090814490361466
COL9A3,-0.026272564933737284,0.03675105312785497,0.04442418085468216,0.009021216331748134,-0.029106992105706157,0.04107197514484053,0.0259907841489228,0.11767104705646989,-0.058194688317501235,-0.025632731985847625,0.10537157443912362,0.00894457611298951,0.12655033458028014,0.08466788090764348,-0.13830422946285975,-0.09774708151363187,0.0882843507796162,0.043548596363329514,0.10848513909655484,0.014588445761742057,0.03368846579642624
DLK1,,,,,0.0006748048657620194,-0.024995334693633155,0.015824122263429385,,0.01647806841943893,,,,0.08645521200951063,0.047646654440443706,,,,,,,
HGF,0.04229062212867383,0.05187856696562034,0.05597861337465562,-0.016701433962183106,-0.021278964959093722,-0.0013139743244007375,-0.030422209500761493,-0.056990012796218674,-0.01540950242151101,-0.002062531241313941,0.022639831084684488,0.06065317470342956,0.047448198658670886,-0.0979527780680499,0.036847204719842826,0.012824295143288082,0.07322246226254785,-0.001720483343787013,0.060740664964194356,-0.030084226973217096,0.04228808388948452
P4HB,0.048329794140670825,-0.06011512035109816,0.040723272124162185,0.002826649842850368,0.054314048827041654,-0.06990374778862317,0.019832730918266997,0.11485521843662089,-0.046669531107148325,-0.02756881371687941,0.06485088362942162,0.043246792564839265,0.024816877268941835,0.1442726451393065,0.0018121327513933424,0.07390643522246478,-0.004058528318852016,-0.08664256899372393,0.04476963348582669,-0.06540156267982906,0.02642139379414952
ADCYAP1,-0.04170437507355287,,-0.00013235739618904947,-0.008244666954583318,0.02477448044190139,-0.0345728895701854,-0.03603146233387072,-0.06813571020199659,0.039472240305866386,-0.027781289734411643,-0.03768018749821991,-0.036431700022228466,-0.03813048489859972,,0.020325092173834824,-0.054431328822363,0.04857758242949012,0.04579986544988006,-0.03264271191993383,0.023695089395876345,-0.002502757476124343
GREM1,0.07717860694388157,0.04900449141633385,-0.029103767669679245,0.010679300296304605,-0.01571791761667934,0.0221063166722529,0.09580632980896273,0.033993606578277394,-0.021771319822020078,-0.016483561030059674,0.0364116286722983,0.032351071123979856,-0.007775656749324889,0.07056767851116652,0.08892285285414894,-0.06756645722587934,-0.0558083312844093,-0.05246594558159828,0.04287346827791311,-0.016503657315359858,0.08854031434740277
EGF,-0.005870937416179408,0.08771954041694603,-0.002793103114643882,0.03115157069246537,-0.030562264835986643,-0.05702556465397235,0.04519333908406888,0.115159626340435,-0.03452712112008463,0.01994659879777022,-0.014047574639954274,0.003086224504649304,-0.01778898410381792,-0.01799893022575772,-0.055993066152339406,-0.012982354412031464,0.0328070058278973,0.007613886120228278,-0.016430856714671267,0.030160627175916263,0.08608211881683837
VEGFB,-0.005580811177902776,-0.05698470294963633,-0.032762022092006356,-0.005283083477891573,0.026714409422271112,-0.019124068137255996,0.00038080285704233144,0.11283171604818218,-0.07068906862161478,-0.00154051377774569,0.143790870007527,0.024916587374118594,0.014651750749435885,0.10936853932604686,-0.027314854662737163,0.003051296973851484,0.03636607512941888,-0.05994357805835082,-0.004276785431244325,-0.022076107122193035,-0.016102217808502073
FARP2,-0.03586789409868611,-0.0364720988992327,0.013162211904790158,0.02634871846961384,-0.05455932258954426,-0.005504473882108777,0.03874971109991957,0.13701141500645173,-0.030646054570199165,0.017504290748646997,0.06372397819343627,0.03360607055770677,-0.01023241589600884,0.052899734032640325,0.06438965572776761,0.01725472159654965,-0.0364666102213123,0.1113316986507098,0.03979285355758299,0.06112851422068867,0.010278342606218679
BMP3,,,,,,,0.11240377142029331,,,-0.0028939638006574434,-0.04305907997949298,,,,,,,,,,
IHH,,,,,,,,,,-0.014259006977363094,,,,,,,0.07062900242549035,-0.030455431241362012,,-0.010632469190950199,
LAMA2,-0.06413134001841513,-0.000963362741074796,0.057141778398300105,0.0006146060486239059,0.02280209438253569,-0.012343595540870445,0.0139721055508015,0.15394896679286843,-0.048209132608817255,0.0012498350411638266,-0.007580865274613398,0.037672540810905854,0.0928113186908638,-0.049179215862172256,-0.019628084033394267,0.14219838815688565,-0.018286101235694054,0.0016328433090828853,-0.0240262253359464,-0.08997047333616266,0.05941990798215071
SERPINC1,,,,,,,,,0.0022620208847850144,,,,,,,,,-0.024966862789684567,,-0.02869258077559619,
NRG1,,0.011120124704981497,0.01513778885944276,-0.012063596676168778,-0.038609302564076214,0.05593614427901611,-0.01998184727637937,-0.05028676867146227,0.07701792514777366,-0.010408990777203713,-0.036919456154502296,-0.029542458680787434,-0.057071431303780056,0.005730488210197604,-0.01834443001867331,-0.014275779577053288,0.07457672770938545,0.023505239755195372,,-0.062141999091497924,-0.0021768455480090623
SPINK1,,-0.04119038387537986,-0.013032046044758923,,-0.01796214662741316,-0.042095872557306326,,,,,,0.12744889564716602,,,,-0.022026576190498977,-0.005671225700104632,-0.06817592070370487,,-0.048909357737527276,-0.047216534843407966
EFEMP2,-0.04121364677161009,-0.04184245469221412,0.04907963618192938,-0.015542639343697854,0.016803812160214895,0.0028393043951581865,0.06375108712852462,0.12101438535211491,-0.009957568409392534,-0.01733079315571813,0.0918025503636485,0.06988802628425417,0.077383614045954,0.10257709037378225,0.03608345607123896,0.10341014962011441,-0.030284007072828648,-0.044809689839934726,0.08168502254510547,-0.019113768616568813,0.048303545653055106
SELPLG,0.025270598884187805,0.06191417886447909,-0.0025058051372726146,0.005150638627980577,-0.006012371431572981,0.040791322779929626,-0.05854140037681251,0.09241652890580032,0.040186242933360705,0.055520148270454026,0.10217061899901195,0.08614929291849424,0.06980453232120686,0.015562884268170632,0.09654331956632256,0.09654952974612233,0.10676897492648467,0.008475700670218777,-0.006243718504388444,0.0417924201774064,0.08385008612608232
GDF6,,0.007904437919338755,-0.03512370933361285,,0.025465749542290573,,0.004876263594015706,0.022527046702512838,,,,,,,,,0.02524338754856742,0.011289566699988807,,0.03655335268771091,
HLA-E,0.02897545885968132,0.05525505434599256,0.0728982455532769,-0.034397346855127235,-0.0070179459156605875,0.029070992040192138,0.007719929828265464,0.13845120517926993,0.06949540332625077,0.0498385550511481,0.12475734952412836,0.055307255364208045,-0.05312451946736638,-0.003238818002555909,0.09359681611539089,0.11741378657882949,0.024108963390801284,0.0157739937553389,-0.034683665369732136,-0.13725568191307877,0.09202939119551469
PTN,-0.10695687017464121,-0.006649075707008569,0.05523956452244526,0.010357578763964816,0.008277788926981482,0.052616295942236206,0.032665656047960095,0.20567093625205804,-0.028511843647551265,-0.030916923287171435,0.05528010643884262,0.04705292358275227,0.22228643250550825,0.14543357865267734,-0.08955306457510144,0.13151265846449126,0.10176323205499901,-0.006894732881296437,0.06143768340949668,0.006636554966267028,-0.09226007262544617
CD274,0.02107179914479643,-0.04053998288996738,-0.03632303569035837,0.04020480726944051,0.02982733381429547,0.03430862646407427,-0.04160111580273198,0.04492467601331369,0.04556270875831051,-0.019552569634662613,-0.015876151939817423,0.09457529149365716,-0.006996679751983337,0.0048193588004517085,0.0008367765822080268,0.048660416165992676,-0.014827205274087159,-0.012719754731053542,0.036445147255001975,-0.045696869683336604,0.0018439532123912087
FGF10,,,,,,,,,,0.13580248893587663,,,,0.03606218378467688,,,,,,,
CD14,0.08269219367198456,0.09538550592944013,0.10389977193807982,-0.04760945146196939,0.01736222387211131,-0.0368465999188381,0.043338735649047964,0.10091873138472897,-0.06743276695310214,0.0063442017109940916,0.10388515491860834,0.07716176832133045,0.050418951297089974,0.17355768881285688,0.07337000033437097,0.07778789232253762,0.0619058691539744,-0.010593265177620251,-0.0028406463335159163,-0.13952733168032785,0.047994218389688655
SFTPD,,-0.022315183987426424,0.07067969002480094,-0.0020436088855490054,,0.06646795475788003,-0.04215866489559051,,-0.004779454263778713,-0.03748304682031458,,-0.009267169307368749,-0.01789720040271131,-0.011768871567542553,-0.08440469709074075,-0.022168242344394275,0.0874741006653218,0.012063272954615128,0.028767637166900808,0.0623841060574493,-0.016920511133845757
SLIT1,-0.04174694499082058,0.13704103644235568,-0.01309502828874846,-0.025323648396343906,-0.009112768733773225,0.07912371122760989,0.05419755984335216,0.039526041593898865,-0.002678573535255655,0.04214714649589609,-0.05524591021484846,0.02891743907606784,0.11577627614273718,0.05805289224055848,-0.011444419934451777,0.09923563443848785,0.06610278502639091,0.022049064713313967,0.014859993688750947,0.0038886689097918665,-0.03627626256177604
LPA,,,,,,,-0.01864669706866804,,,,,,,,,,,,,,
CNTF,0.035038745233097746,,,,-0.024659355790451958,0.05080356322822154,,0.10692672074253538,-0.019734949098279646,-0.01648355960542438,-0.06083733566318292,-0.028707348562071567,,,,,,,-0.020507225738778685,-0.003396040107812471,
BST1,-0.04083581940705991,-0.03503740730322806,0.04125817730410048,0.024107357306391658,-0.07345781801452327,-0.0033585723861101822,0.01958249129263054,0.10751808948087253,0.012415039818786527,0.009509997999897978,0.11883395423441863,0.0039464937416716665,0.06278285011558787,-0.07725086101626992,0.07214069040032953,0.03458838035509509,0.05984400224702923,-0.008634231327684152,-0.0208817603380352,0.002665850135017765,-0.00797083972194988
AGTRAP,-0.036433732383577444,-0.04906291817410344,0.020041697991323874,-0.030012250261014235,0.029139674455543402,0.04499979129120442,-0.03254747635771571,0.12420671708320817,0.04135304443076668,0.025133261831436354,0.0472595578275147,0.06196694622837008,-0.006255884497647722,0.12531040111667285,-0.012413768880547451,0.09115240667559837,0.014261581150238017,0.005888018119159088,0.00954918721601296,-0.07719784452338457,-0.0007676940794345051
LAMC1,-0.11306886942263465,-0.011712870666197714,0.08359717546638316,-0.003942150653838412,-0.0070996236574422875,-0.026506155557753076,-0.0009914145617389253,0.1280597372941377,-0.042878529561850884,-0.029325156966465177,0.0213472240079492,0.021416267332201564,0.026391678023259608,0.01833225106492595,0.06568369161542897,0.11529355688030164,0.0005362071968167095,-0.02476798455596193,0.0135242403618251,-0.15575309548684826,0.07379147695940619
