,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
FGF1,-0.006084551015851795,-0.12017669307516249,-0.09127391283088952,-0.004702965684889696,-0.01110698795157579,0.0038081507273817414,-0.02223522524279918,0.0872190785827592,0.033250223619716954,0.02791882955715321,0.06428412858328257,0.03247213680793648,0.04521076529744528,0.06091664321335625,-0.034525403411176006,0.030228999081518892,0.011139614375063028,0.04847369578143403,-0.03761385235780047,-0.051090724032609884,-0.05748775378511882
ALOX5AP,0.07051718469485634,0.09481161641893505,-0.04524284857131641,0.1013180198232742,0.07734018757385844,0.018493979734210946,-0.03307451766843671,0.09575689014671565,0.07349555031734166,0.01159754121219444,-0.07261526453337153,0.04479563749656547,0.17582041391126127,0.1690687089613084,0.03450477915587428,0.026391404600841162,0.1362978758075776,-0.007141251130129587,-0.06009746165792968,0.05455292911184946,0.019774940622358104
IL1RN,0.06416996369863864,0.0506535221166841,0.05787454903421414,0.02735053902499756,0.019973338967432155,0.0328864958923763,0.0069414143402101725,0.029976544247092996,-0.06455007563256586,,-0.06989896394539369,-0.04514907388437263,-0.03314754268785789,,-0.06489835094981299,-0.005002745852764586,,-0.04422311544706986,-0.018254962627073143,0.018271439217343914,
PCSK9,,,,,,,,,,,,-0.03960138519668322,,,,,,,,,
FGF23,,,,,,,,,,,,,,,,,,,,,-0.03844771330658643
NPW,,0.04582566510774589,,,-0.025745855959136955,0.044583808261770705,-0.015920629217554525,,0.016362440689788472,,,0.023117839386545234,0.06852282103406931,0.060142624147771585,-0.040089149677727434,-0.02805053102193321,-0.05978448676552457,,0.04768987360896968,0.07028451994093506,0.21836778015845407
CXCL9,0.03255127478160772,-0.056303848725966714,-0.014644474397063876,0.01221897359983694,0.012006006173148554,0.017601800236212488,,-0.00791563587047969,0.024228589001026646,-0.010240517121748977,-0.012108269868283915,0.011998902864024226,,0.14356267671850073,,0.110032141334081,0.022309741517428247,,-0.010022855570366562,-0.04128880718708854,
ANGPTL4,0.0145571652587939,-0.03814703417559179,-0.010475826249733823,0.026282349148426,-0.07631926858416589,-0.02453123143829674,-0.009040907615510222,-0.04100551869378519,0.003907020868335192,0.018063161575532907,0.04137451463067679,-0.06689992311530985,0.0025522345021282756,0.009851066412286684,-0.019222441288901448,-0.0303635960963806,0.07048129659267413,-0.03757631768752837,0.08936860199039547,0.08129290695967645,0.08070569053158277
CCL11,,,,,,,,,,,,0.03489191640585123,,,,,,,,,
UCN2,,,,,0.05917927745326498,,,0.0052245487800937525,0.04013932173822119,,,-0.02913488018978635,,,0.01980132065873489,,,,,,
OBP2A,,,,,,,,,,,,-0.023910275942840658,,0.028397947859116802,0.04203122954030384,,,,0.03280428770084861,,
COL4A3,,0.024108938350932918,-0.020217659554539077,-0.006825438001488651,0.00037241814891085425,-0.05937535541602488,,,-0.04304495164913936,0.010356698251460728,,,0.05993513470804306,,,,0.06626359015045004,,-0.027353529250233877,-0.02219590001587953,
NRG3,-0.03790870575085742,0.05494715834202342,0.014926519133454401,0.04680157424071988,0.028756390168090645,0.03414644518919919,0.03534348411778397,-0.056730869604239384,0.03360500889082029,0.019093162012541003,0.011960678902145432,,0.007655358651167499,-0.00931195525574855,,0.019281693893693004,0.014806545551068598,0.14697536011539233,0.0348207478838874,0.05379435178737679,0.050343992978771554
IL23A,,0.1653885251105772,-0.02563052998111631,0.020005000705156543,0.08366193956866763,0.004973870832086408,,0.0021863975949341103,,,,,0.11223824869300067,0.02977242431805742,0.035267519666359354,,,,-0.024410794503434002,-0.024857485542383394,
COLQ,-0.017373565642396074,0.003509024484823055,0.03250410279141528,0.029713690866138818,0.011795961136978863,-0.024771399732888062,0.022985788398357607,0.02551660018077373,-0.04288826413087551,0.04134418503181528,-0.03691454981904559,-0.012248412209630903,0.03711760041021494,-0.010167525002590095,0.036634099366238466,-0.02086724037311549,0.015254361184684902,,-0.02998124162501247,0.008777740691063208,0.01453649798080056
SCGB1A1,,,,0.027490002927451206,,,,,,,,,,,,,,,,,
TNFSF12,0.061514402825768436,0.03270521148902934,0.04360865678252351,0.017702437682563785,-0.007866191168526725,0.012269543360183564,0.02184420102553607,0.01775531249028097,-0.005332030232573867,-0.01814527375680441,-0.02105937765996158,0.024340386488479523,0.05147997701620597,0.03752730427640715,0.1305391763719043,-0.033610661954652434,0.001016456869539331,0.02222730539798154,-0.0033821146253592586,-0.03215949608316855,0.039040589392897715
DKK2,,-0.05951783345487078,-0.000817913688158767,-0.032494593888176805,0.009630857945699293,-0.019101809816150492,-0.026507433980865042,-0.01988174666910234,-0.02190869085186503,-0.01741140691818103,0.058423130257249704,-0.03868661153504419,,,,0.08299037189257258,,0.015246539794168668,-0.03781867108559219,-0.031388614424254745,
FYN,0.008251561371260546,-0.052816250272588336,-0.061187114870345824,-0.0468615403406661,-0.03413669177720586,0.05477616782051416,-0.0797898594709714,0.044388652258892596,-0.07847332115234723,-0.07415742160364193,-0.033133850297820365,0.058801125376667304,-0.020319598434770467,-0.02614220680345624,0.06722148166777119,-0.0010107258133962701,-0.13053697232491293,-0.0426993643167725,-0.0016615473399953715,0.0405694985539688,0.016925541303898024
ACE,-0.024628597339702664,-0.024669354753999218,-0.08238409941818878,0.047495072974541766,-0.050261324851070974,-0.015005844692191185,-0.016850961721391524,0.011829868292788672,-0.02640354951877614,-0.0025526713155551617,-0.01643600181248383,0.08884951010766767,0.06547454611125193,0.16361809354355436,0.004525978429424623,-0.055776355771413426,-0.11624648013799214,,-0.0013348822429308895,-0.058810579585883246,0.024888046412886757
IL18,0.08972869782834733,-0.048216042510340944,-0.022942936863479216,0.04856582714605901,0.04778665247400808,0.03800812215171372,0.014479358783607553,0.08686592183108832,0.003234209073569514,-0.009933496567499386,0.004352250160708152,0.01946729314143673,0.025064639398409933,0.09803286066348038,0.015724992775521546,0.05899760930449801,0.04935304209329381,-0.038451764969625574,0.06220591921417135,-0.05482071730099173,0.05518659010563896
PPBP,,,,,,0.022347655340748857,,,,,,-0.022345116778020604,,,,,-0.06872390862003969,,,-0.0207527411639129,
CCL27,0.0033071981285690433,-0.02029420328058839,-0.01699938700465233,,0.01370108032357594,-0.033764769933535006,,-0.0010091997886537067,-0.011675523143085698,-0.029171056462546884,-0.022410486122223558,,0.0023816408725705544,-0.05204504374605682,-0.04290924755448732,-0.0048638519603600265,0.05467181837631768,,0.0774837667840508,-0.03840327926312143,
SERPING1,0.06513033235550435,-0.03811501776469651,-0.08590541180149508,-0.025296985284802096,0.05553443211212274,-0.07443763824319616,-0.01977703218796907,-0.014763145879800538,0.11905464962853912,-0.0793850141587301,-0.11321617792221855,0.012529339853356069,0.028839513770052186,0.12035200596689012,-0.012907701063348005,-0.048216680423797766,-0.10202558660557019,0.02274957506710942,0.05878400129443895,0.06844474346584155,-0.0006355163193334395
AZGP1,-0.0002508527477631612,0.04718004376413227,0.0010890416010679719,0.04759269913954287,0.014395941965767755,-0.10027430568998152,-0.05369576246559131,0.08849895211408867,0.0404195179831414,0.040039901714450384,0.0878102021606506,,0.020153159804837364,-0.04764164555253235,0.057286136502800865,-0.012075651731985495,-0.03898968835429049,0.0631889555601747,0.01459365490032762,0.06040443390729377,0.01621875360310932
INHA,0.053406147976837647,-0.021565659453642194,-0.011337582815468105,-0.028286367433605693,-0.00555526888376504,-0.029941495504281986,0.06966562072745437,0.020593649952289704,-0.036276490266938875,-0.009603576045823504,-0.026288727561819027,0.053079969996742554,0.012661172030231585,,-0.00218675968261008,-0.047349712708943836,-0.020720885869641183,,-0.03290593674986381,-0.033424973364938666,-0.02615962600228669
SEMA3G,-0.03201088291707912,-0.04252338319230975,-0.043288332867754145,-0.02689751193931352,0.03642618293631831,-0.00934434265384268,0.02879556208982713,0.04434460739194108,-0.012866113380214872,-0.0065446491400765385,0.0034647496814714327,0.03863388348284143,0.00044374840233441263,-0.06377020553422674,0.018998811598684853,0.11825591325474742,0.0376256383584519,,-0.04176410477522268,-0.03788839621000468,
COL6A1,-0.020849419411318078,-0.09824025838647506,-0.06512226885700541,0.016830883194671985,-0.0955378990413523,-0.09157468180057271,-0.06908344868839184,-0.0018541330138001878,-0.12149756160572785,-0.07775564857334037,-0.09327812652254082,-0.05325259069658481,-0.013853991936597797,0.1382895125232768,-0.038443021734263644,-0.047626435724769885,-0.05968768516919718,0.012886595976247861,-0.003151534406647799,-0.04197598504620181,-0.05335389580075153
FGF17,,0.022304673537485286,0.008763236253468523,0.008928055829563285,-0.037487741583179794,0.11334218029322747,-0.012612100670479303,-0.08264799150299738,0.0030281447813676494,-0.028425038605795545,0.04584899820119799,0.035263115713000344,-0.030036797032900873,,,,,,-0.0161099512527052,0.03115547305762035,-0.028304196856747302
TNFSF8,-0.004220988986306499,-0.02972223961827522,,0.0170915337870266,0.025630438972338018,-0.01563481526403907,,-0.034961408461852986,0.004303317076840876,,,,,-0.007031109781605182,-0.03523878034471967,,-0.0002466158180259257,,0.009430197905199438,-0.0012719414478697961,
FGF20,0.0021170252346968325,,-0.03373705834132728,0.009077818731616753,-0.012774505495016903,0.011705353895361788,0.025805836773876337,-0.03467197268453981,0.03929753006292768,-0.0318515222387085,0.010614716290468017,,0.013053606674415935,0.07560079315923797,,-0.031814439134529665,0.06594588152931248,,-0.027734401104846665,-0.017299406738185145,
ICAM3,-0.10200237012744919,-0.0023458418706899073,-0.04115686674461227,-0.00739289331244629,0.061594551510365116,-0.016322531449073138,-0.042097165699436674,0.034485422624136695,0.04996004003871198,0.0016377180592287704,0.016910323791580348,0.009606436988068172,0.03359713418413838,-0.024828266310884573,0.055145038265907435,0.0008999268292603919,0.05970319830571596,-0.06320089560274007,0.036249463996456864,-0.0024848941984451033,-0.04440906720063977
LAMA4,-0.08767739104813924,-0.11392501028640643,-0.10973227845876862,0.010627688706009723,-0.05380246781446761,-0.0705563615269149,-0.04238907073230136,0.015657330272409876,-0.12398034572228932,-0.06752059947380493,-0.05817288703716959,0.05243096150848822,0.0938876915912667,0.1067358457421621,-0.03559355181804155,0.043814098022505354,-0.08639096828387395,-0.0028393388464944924,-0.06165053196715313,-0.048145889555797225,-0.07802096319557238
INHBE,,0.002381879972216606,,,,,,,,,,-0.029393852222827463,,,,,,,,,
DLL4,0.01831315424831982,0.022156846325195066,-0.05545242534965503,-0.03493354514927291,-0.012506227654425581,-0.06360309892234961,-0.05590161330747166,0.015532875490998334,0.014496387426713223,-0.00873897959517982,-0.02560674780586232,0.06343920196746905,-0.011083741923996915,0.15224019081934825,-0.051881442115921925,-0.049331860516639715,-0.0528448995829875,0.015430283485900281,0.0045943791747426205,-0.021330528239263787,0.046402481249884595
SEMA3A,0.031718077579847785,-0.02591370973038106,-0.0298917313774626,0.05201657041207205,0.025069900446651253,0.024186957467724958,0.07703014849320731,0.02317682307209454,-0.07357267805957565,-0.018771697524696433,0.05598499445324099,0.05121970389447683,-0.05415196013824653,0.09183651768799042,0.016177080167468702,,0.003120023430525077,-0.006254860108917085,-0.009982018393388735,0.02316058999145976,0.049993377871883536
RLN2,,,,-0.013042318698332828,-0.037030169227025074,0.02979370199565623,-0.033162018605118776,-0.007787913700133614,-0.02852151830273359,0.015051459070329315,-0.022879942942710067,,0.0013867920693822798,,-0.059163364451925764,,0.00847477976926584,,-0.01859269115428591,0.00472758259196941,
C5,0.01665711620464518,0.033999630776943915,-0.04114008044583887,0.10008426376365165,0.05220851361523229,-0.010661023896791896,-0.0215406832260005,0.11201526652268455,-0.018797094778826167,-0.06482026390345119,0.004673543775869739,0.07068722348669694,0.025982297704642852,-0.0361208775933364,-0.04564807633877003,-0.032909110540004144,-0.04741465783596029,0.13463838165852623,-0.00022970861412548895,-0.014804000970620138,0.035291241064250446
COMP,,,,,,,,,,,,0.02101891837663167,,,,,-0.0036871302724735375,,0.04852880195000136,,
EDN2,,0.023874579679852678,0.017416514444029627,,,-0.006526221006980052,,0.013284475228111674,-0.06857379913777563,,,-0.023296137102184374,0.03767985009246077,,,,,,,,
C1QA,0.09017837304232226,0.09133836659139896,-0.06520065844756794,0.04530187342824998,-0.03370472995889206,-0.027137178341824424,-0.012929374086137873,0.04240171650620885,0.08828784000656742,0.030073989884423946,-0.11805425915486495,0.07677736909534531,0.14846376797209074,0.17670984173600268,0.027139620866972726,0.005047030542477525,-0.021054811286369962,-0.04115069828336454,-0.03679245029418175,-0.0976876455435041,0.042288263075114726
UTS2B,-0.011729022916813454,-0.03196260504274993,0.044877124425509084,0.026801724410785314,-0.011365367442617565,0.029092277157207944,-0.03623137578555687,,0.04685673473501504,0.03505507946462323,,,,,,,,,-0.019810475705950015,,
COL9A3,0.007035853467152915,-0.09481160129387559,-0.03737854921195061,0.009543238324558721,0.02141457586757327,0.011050337387289314,-0.013265678981817899,0.04649701781410653,-0.08198216043096061,0.055461662324064805,0.08943409032566596,0.054400370083912214,0.07124946405147567,-0.0989732788674719,0.01277179568179013,-0.014736390639952895,0.09057728746667418,-0.1355696295204598,-0.04057381801855595,0.0028311415380195895,0.03481228082916418
DLK1,,,,,0.018409342544837615,0.031022502130060716,0.011427527474036551,,-0.007185373152940664,,,0.02551546611021768,,0.044880857008913096,-0.0010901874751086912,,,,,-0.018344423697530046,
HGF,-0.0006292467978164618,0.06259662456768686,-0.01766427101252322,-0.007667631476573699,-0.0035677584996861894,0.04770158768902554,-0.0031257878595577636,-0.036386670498365956,0.059655572514153966,0.015125709317854537,-0.06402957874576057,0.044859461959136815,0.04335398059314341,0.010653003892253234,0.009504360612645672,0.0030936739635263662,0.0034580701265323733,-0.03627384348309848,0.035031935400937755,-0.005034151144637564,0.08938017603329683
GIP,,,,,,,,,,,,0.03141678488026936,,,,,,,,,
P4HB,-0.005682786945021739,0.08614688368220133,-0.008376923091728336,-0.004671166266567713,-0.06186512942497466,-0.021393757050689664,-0.04696814364425349,0.015346068534460921,-0.12595584870926457,0.026844541924322982,-0.11871462459418927,-0.06083577616972052,0.00901795775582471,-0.001173105737786101,-0.04207032997124816,-0.006837373842495931,-0.1428745538353262,-0.031222208272258207,0.022695654091091717,0.06362542601316491,-0.017119598677654745
ADCYAP1,0.09431919508857514,,-0.04700474840028291,0.04686362469973347,0.06183968113464159,0.05553283430801772,0.01109598326509308,-0.05734083702546858,0.03285589141423887,0.0566531219740176,-0.04726046817427685,,-0.05983113913221417,0.08798645440820536,,0.06345806004176871,-0.07040298884629438,,-0.028483534978417623,-0.029978252122094304,-0.004956027282498929
GREM1,0.08941019109800412,0.1931197084220592,0.07529895352141852,0.023044143506020073,-0.022591437970836847,0.04930733800135748,-0.0301783738460601,0.11063051264430522,0.026069100051220845,0.019001563911503948,0.0382068418177576,0.011684766723376174,0.011410408170686994,0.015396128243983374,0.022278042428667964,0.034076619849289634,0.07151267541958212,0.012920165500488722,-0.004573643553111753,-0.011868139609931275,-0.0496136707525552
EGF,0.02800290892043844,0.01069369195712914,-0.033449126475303126,0.02094996105233255,0.04050194277519694,-0.0593691366445511,-0.050599206298573424,0.03811452444796932,0.006605644405528524,0.06950718834571472,-0.057733831283974746,0.02135068412013346,0.08379262354515903,-0.05653524832377177,-0.00435702728757787,-0.013554549257406899,0.062399645705028324,,-0.06244537608260332,-0.05208972294013494,0.05985040300435268
VEGFB,0.07873353275119611,0.0033587219935990367,-0.017157843738958845,-0.020652345744932403,-0.021923353718225486,-0.044446191891956484,0.003519420881352373,0.02534630261765972,-0.09745453475547489,0.03522606389087987,0.05085084089572931,-0.07490288784981555,0.020395734755800126,-0.04515522355945098,0.047071779805030245,0.03271709878494468,-0.041071023447112776,0.06516329741747709,0.06281005374517613,0.07038459192635918,0.011809176195689688
FARP2,-0.03840299043480164,0.05617746826560914,0.010542676950162028,-0.005389714554401313,0.06558027883050888,-0.0633360513108909,0.02276553494085367,0.05161953995604298,0.018767483466833716,0.0002488688522627972,0.03604407478690655,0.0859101075021759,0.00907984152891078,0.05973011508527659,-0.06181254117872051,0.004199819020961734,0.033037120255791835,0.0732126679647139,0.0017170584824483367,0.0005564678166063975,0.07142548754943454
BMP3,,,,,,,-0.004005709802542826,,,-0.052384265643032994,0.017946905650772116,,,,,,,,,,
IHH,,,,,,,,,,0.0007827544865709329,,,,,,,,,,,
LAMA2,-0.007390581950932749,-0.0592019113221312,-0.01696115010878978,-0.004122280282872951,0.031188809787742425,-0.04675688903631224,0.0017731312684421561,-0.014238873843813553,-0.05795007014596492,-0.03925047910134875,0.020220529668085335,-0.01649475686086059,0.04867748180323388,0.043078302151309596,0.010887213509940563,0.050289034713086544,-0.05663515159336115,0.03672857299997994,0.0599375781558396,-0.018117664671760906,-0.06292149902117736
SERPINC1,,,,,,,,,-0.0434023405323302,,,,,,,,,,,,
NRG1,,-0.043239746796542626,-0.03564571790504888,0.015579898054291063,-0.036588558407470446,-0.01895941317095928,0.07699873470493925,-0.016010572508918176,-0.004044808609372599,-0.012399443221727105,0.024106894349627265,-0.011386253623316163,-0.02972829704868372,0.02868123219099204,-0.0756536938795127,-0.05432789586434387,,,-0.04385361421721279,0.02984001871214766,
SPINK1,,0.10455911353795747,-0.012551820064987902,,-0.00933836146399407,0.007965289594419236,,,,,,-0.039601374311619586,-0.0015609913340020368,,,-0.034342558836802144,,,0.12442374916961364,0.05705490696208279,
EFEMP2,0.028373771724791146,-0.1293834089236488,-0.02639969783322141,-0.045004910726506864,0.0682949543874067,-0.07256065754712748,-0.06308693444779918,0.015956742662325767,-0.09180511601529548,-0.02746259475080559,-0.08325441283164355,0.007943988784410484,-0.008073778413994617,0.03264997671189791,-0.05492403854948676,0.11356941618780904,-0.05736925125588608,-0.07509248931333927,0.02245332468181669,0.1282104050320834,0.17696325132844715
SELPLG,0.07285147611870181,0.15040968139981942,-0.03840471666220377,0.05238056582492855,0.08709465535703152,0.027020711660497524,-0.0019843480546865157,0.10081415390025592,0.0772794965712638,0.02523104921157114,0.04177079852289312,0.05400309745099899,0.11670333347212718,0.02017426771164482,0.04896412064035372,0.0401506047652783,0.0271905597005917,-0.009966348611310362,-0.024578392247268578,0.0139451824547521,0.02198242332015847
GDF6,,-0.02212471809115404,-0.01150992726273709,,-0.019990283283480684,,-0.04643619231749791,0.012615114689109325,,,,,,,,,,,,,
HLA-E,0.05860610926830789,0.056280007115213186,-0.026473632375463584,0.007690463226024559,0.0027266849743730736,0.017970810880203043,-0.04084806403783897,0.05851595409254897,0.07339340840831379,0.045645346203392986,-0.04941599060096484,0.051003634350675876,0.008327292324557393,0.05063197955265332,-0.006727864878058754,0.0902655315434194,-0.02056801170617627,-0.09722310540869611,-0.024854629924370875,-0.020953207313377194,-0.02370512586098873
PTN,-0.09218838202472437,-0.14586154529382692,-0.020356588964044575,0.0021541882413113334,-0.003369901372163785,-0.04852760524270203,-0.07202224082956983,0.09319154855728043,-0.1424743297983673,-0.05216144714642314,-0.04098286672672443,0.08359913462536468,0.011587404976489812,0.001927656392834397,-0.028585639898019648,-0.02216854882343244,-0.1287448262192466,-0.06056898573798715,-0.1084043090475496,0.021815256809769045,0.03425584447406175
CD274,0.05008406422993576,-0.005485598212283859,-0.044401607152337624,-0.046401688544928224,0.10284709470940508,-0.010749140954898068,0.06824825245811503,0.06669699140536849,0.02983441122857857,-0.007847667859434594,-0.07046785189860776,-0.042041133789129,0.04456527804876035,0.08630054797053767,0.01729447029996682,-0.019931831079089326,-0.07780642985476037,0.07847078204797897,-0.009457353888533785,0.03856061211103191,
FGF10,,,,,,,,,,0.010132722063550943,,,,,-0.03785306109084026,,,,,,
CD14,0.04811618773910338,0.11092943678849385,-0.09530185297681817,-0.005063573095070914,-0.06998000508429145,-0.1272795537422971,-0.07765693326861464,0.010695761721426809,0.0008232453214516193,0.04065501021303352,-0.1538999764513762,0.07608586179001615,0.07129764454375528,0.10802719494250937,-0.016103264534493986,0.006728867221611099,-0.031356150306549445,0.09431132661719872,-0.002082272464898651,-0.03706885348005553,0.0038237623715234553
SFTPD,,-0.040634451947495584,-0.030990611631391305,-0.010232911386172766,,0.0025675640196854118,-0.0052834653631272065,,0.05290789149072596,0.02757274370433149,,,-0.02365100871473311,-0.06437199626304396,0.03828785487927066,-0.0455911213438775,-0.02322889575478345,0.08369386786554373,-0.02370340154802906,0.007765204545949906,0.13242951644646958
SLIT1,-0.03049314472597773,0.04502013298780708,0.017344259131772618,-0.04178791499719153,0.015412087834713135,0.020778334503311006,0.04284478644601206,-0.06425580318443934,0.04221889767736186,0.009516642359111602,0.072239144389266,0.000785519810766541,0.025913669876138263,-0.03644272825379165,-0.01019681213840825,-0.0877777437487287,-0.058261927876251146,0.060241749950145584,-0.014347572018132235,-0.040457510852116046,0.05847224530927194
LPA,,,,,,,0.025935690104772823,,,,,,,,,,,,,,
CNTF,0.01612276254635735,,,,-0.029188187190491918,0.026102086421744105,,0.036631032192040815,0.027216320919435554,0.01898336240864538,-0.08789975252757112,,-0.015840194418121744,,,,-0.014606258852707537,,,,0.09451907815260967
BST1,-0.008644408224140056,-0.014369586678356912,-0.03422080465762614,0.049878367344422456,0.0021588744799094666,-0.03251518841077124,0.023310445889617133,-0.009025510914623648,0.048686621130059636,-0.02315145759888499,-0.03599016458908657,0.013532627853471002,0.0469837300414433,0.08678400428266102,0.040456462796577095,-0.0509704844566433,0.03016335111721626,-0.07518629568213334,-0.050268641908101125,-0.0559160313278929,-0.03791669605159345
AGTRAP,-0.01995413705235635,0.0031732004204908216,-0.02399907510186014,0.009396323365106167,-0.02289818550561771,-0.03979637820196199,-0.04504473676702765,0.08537561146125473,0.016995422019590818,0.045186992573772206,-0.07971366427749751,0.010053563805616658,-0.01712131058448091,0.02649941758545082,0.0731324527042821,-0.03684194397325391,-0.016895776112831114,0.03743536462416172,0.08456670382202378,0.053006227322906815,0.002845045194942603
LAMC1,-0.031699464569386,-0.016431405125480317,-0.06995968801029259,0.004549593793825182,-0.01196228480603667,-0.03857259006054966,-0.05973843087919596,0.036917798515325555,-0.13257841646641919,-0.0028190787656534448,-0.0714520172342186,0.009480927551750696,0.036484732112206056,0.02366312921136596,-0.02321845434929932,0.024012023947258338,-0.11018895687771237,-0.056956057466804245,-0.022467604793401773,-0.022438587496010378,-0.03687822061684469
COL6A3,-0.026361987726639922,-0.02854800173106768,-0.04198627312043915,0.04598274234922543,-0.08323819663321341,0.00495886413021756,-0.025064483140359476,-0.05470514382919885,0.007762062417061558,-0.05508056250642218,-0.08918253746854671,-0.0011187581435705583,0.10624818195605244,0.06378633102428688,0.03968829410779241,0.12689972046503523,-0.0418279200047181,0.06194206157289962,0.0031547963362860533,-0.03374336231085762,0.06879184205840481
FN1,-0.06353449033044203,-0.023676268791731767,-0.12845006378799212,0.023523747425405937,-0.07760891332166547,-0.06037194943555432,-0.06657711960883107,0.04223531417002292,-0.10223297270131268,0.009761147130328456,-0.06895348394572216,-0.05882562684766181,0.0666009932758509,0.15299130279345902,-0.05006654505070824,0.0406628556032836,-0.06151542648575816,0.005099708036930886,-0.03587161129644276,0.028971472424812548,0.005715366032876845
MIF,-0.02322275774297917,0.024309164525113138,0.044104985170819226,0.004376113457328151,0.03143045104878628,0.02824308641602397,-0.05931662153496633,-0.04460274826096669,-0.03991309375549894,0.04343119810632694,-0.18031045888196431,-0.07040318919530775,-0.10693039997211536,-0.07378218720271847,0.014828219862060218,-0.11844949078485807,0.07784213364409283,-0.05976190831407237,0.016884287305646038,0.09079015997184228,-0.0007508500225621178
JAG1,0.008601106788469074,-0.03421931454344155,0.004565777507460177,0.07920007846437187,-0.043979397506054674,-0.0477544387004634,-0.0167152180990246,0.14243173234861783,-0.12349222552715552,0.03515517885844298,-0.09014044525727453,0.042938801870741165,0.05526427579383857,-0.03221782967568969,-0.07228163878075719,0.13679632171029266,-0.04502089843605241,-0.01615237239161463,-0.010529186979868143,0.00963865527089756,-0.08190385614947236
NID2,-0.02548600627217745,0.009838892819411246,-0.046857893908035395,-0.039419108922734834,-0.030907569275885928,0.01443078049910481,-0.08719981450121256,0.023292028597695795,0.023882177751159566,0.01624583051053095,-0.1257562153742176,0.0933751047044142,0.02532562790414094,0.16531750871340833,-0.04146149718255468,0.0971777205128955,-0.057702207865380634,0.030900256568440584,-0.016350917445395387,-0.059386404044333714,0.014739421373981706
EFNB1,0.00040744380235620015,0.005732233955232713,0.004713523710869374,0.028645015397890272,0.041234621446238816,-0.02853934997934873,-0.07486316126361489,-0.00822648288310675,-0.010076574013522435,-0.01557394315250562,-0.0156370262822338,0.10566592976898331,0.010803231022681424,0.03831789973108245,-0.02277500010289346,-0.046472979481540375,-0.013446580206595952,0.011243628041036716,-0.029034208842283794,9.341000376039835e-05,-0.05086470330451544
COL4A2,-0.07281973002383062,-0.07374753894938518,-0.0942030682334517,0.07429718514988702,-0.07346128296690894,-0.030720512201235926,-0.08366907520848453,0.027886451525110253,-0.1216816918976623,-0.052684042628087825,-0.10905806886015874,0.05752256780536477,0.1200505993910429,0.14951578514225322,-0.07516342399911219,0.0027427697385210064,-0.07616934564723454,-0.061052872471859546,-0.03663160108814115,-0.08419046220569892,0.007680162032870499
SPP1,0.1009998205883559,0.13948936903795017,-0.02592263288067496,0.0029419746179014045,0.09210653362183774,-0.05341720536557603,-0.062304159677574966,0.03821404787741259,-0.04465747458053376,0.1678355279581563,-0.05112863468596854,-0.0682114203460751,0.11956139771814656,0.13182225008444903,0.0300287610585816,-0.007000165620307885,-0.005196644496079483,0.030306264388570738,0.003149763190343084,0.052119918887149064,0.06438240576460234
PODXL2,0.0072049284698325845,-0.08360862513094934,-0.016262325361769338,0.002861977941133448,0.06719588116426231,0.037713788708380463,-0.0507419277939325,-0.03662275386641185,0.0022608109272826164,0.017070506906505627,0.07223465428399196,-0.021013818922389963,0.0185077532750323,0.01794620098241127,0.014752025448667515,0.016336194775612694,-0.06007932967705332,0.07706737834759902,0.003110038499600909,-0.03946848475440998,0.003004504221195233
IFNE,,,,,,,,,,0.035511686149845165,,,,,,,,,,,
FGF9,-0.0007143138420958373,0.03934165544312778,0.050851530898991255,0.006849808344224471,0.038005588812875225,0.1603931274564513,0.0034458770997021306,-0.04795882498441278,0.04812309338489867,-0.0013878879096984294,0.0001398866865099116,,-0.02814396955369466,,,,,,0.05535782390473955,-0.03336085695947957,-0.058325862540192716
ITIH2,-0.021704066802174717,0.04892040712577286,-0.032460789780347624,,0.02574875134403238,0.016109338084969373,-0.024281722967662223,-0.02001127774228298,,-0.04648232505893385,0.03260421116270897,,-0.003995187658440635,,,0.2520676721450348,-0.057594940556904374,-0.016415970089435072,0.041859738424835896,0.05585454095027234,
ADAM10,0.0038689217472097043,0.013697786665711724,0.018382632993806144,0.027093999438745815,-0.03902285463954808,-0.05236854993040056,-0.021833832067544964,0.0373418984985687,0.0016221086638526316,-0.040959644269053935,-0.009158166502009513,0.021667595978985554,0.05069533434312116,0.0930054809248716,-0.01706890570759587,-0.001120046852783875,-0.05959650407743984,-0.06143229726115041,-0.020394762819999322,0.010211172881464227,0.09483142838905793
CFH,-0.010705286700033007,-0.010597290319421679,-0.06371431205059552,-0.011729602846704521,-0.012186328085689539,0.07191613234681159,0.0052459592736372575,0.0037496739690217953,-0.06606520871169472,-0.030172337582001305,-0.07178101888082718,-0.034672082937064926,0.043257301503473664,0.0995239006322882,-0.023976950942598906,-0.011720659087476255,-0.02639279875971306,0.044695216670737684,-0.018638909596353153,0.04613495696887029,0.023678290749695404
