,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SEMA6A,0.07207108291143222,-0.06316737945149603,-0.007688357795373191,-0.01172324031316396,0.06451822885131774,0.009439062383858613,-0.02549658439951777,-0.008476613377685615,-0.007406568758759163,0.01852372440335367,-0.014697377146588784,0.030974280870513616,0.0019325341671398736,0.07666322404872898,0.03345006570519337
IRAK4,0.05213747129051786,0.03423243320534781,0.013110531151706182,-0.01789896588781825,0.05471336545268581,-0.004214876526465594,0.03437405065284402,0.0005461574600114661,0.09307467029725101,0.05004636326428719,0.09377237497080013,-0.017956162249226495,-0.014198503983170945,0.07431153132389401,0.03220530097676779
GSTP1,0.07491166907101195,0.03951833435738832,-0.022435260780013136,-0.019753393176878783,0.09177466565930935,-0.0021318628216776435,-0.00603960881274516,-0.013481882894798833,0.07548926633309151,0.03236003753146492,0.11823059233411705,-0.04730852232905862,0.035011803744596066,0.07904693448639924,0.05902391952376895
VCAM1,-0.00531966125013511,-0.019015440446867687,-0.0648464515193933,-0.022069622298676844,0.12106119655118512,-0.045247836232468995,0.03975420888801842,-0.011306028460183592,0.1051261435548694,-0.007885584098364814,-0.008458749733069423,-0.05452562661872084,0.08542848906929074,0.06769985775592939,0.032774671699753864
NXPH3,0.03385957132655782,0.0048018194637641535,-0.04341869698446057,-0.0028864937522813062,0.08637720558279632,-0.048270257210778246,0.0071273059602352685,-0.024930554480397292,0.054252965333635245,0.08864095402268106,0.08478413546564212,-0.0020596539715604205,0.05554534385625345,0.08836467757749644,-0.0895351642022831
MTMR4,0.00605407064122471,0.010964316857804813,0.0592983809029552,-0.013442652847923607,0.03403171734962813,0.04395157365464941,0.00011392313379587381,-0.0016707018292057732,-0.0783894481256755,-0.00016643363936806187,0.02864538100002361,0.026925262532675263,0.017294858956190325,0.13510093327391223,0.015085625345294423
LAMC2,-0.03205855371603329,-0.015065068252230925,,0.06866216484765413,,-0.019053593150257703,,,0.06751380479462357,0.042878248871606454,0.05453529200295432,-0.023663418025341946,0.0062987617201396146,0.06758496646068139,-0.0225502114362356
IL10,-0.050862013413738166,0.0019609361719342753,0.056835204053056594,0.007033704454573808,-0.022275813189609892,0.03354500760438017,,-0.014107555277055527,-0.028201085384034465,-0.012878887319459954,-0.03765019234261112,-0.02282563919611544,-0.041924936342891725,0.0074174932772066715,-0.00020197046533422386
SEMA4D,-0.028911513232226158,-0.005244251117570019,0.057820941621123674,0.028304149406861517,-0.020965124720989197,0.003248663402083786,-0.040479098589240876,-0.019774897845728882,-0.03818391007945739,0.04292329063542974,0.13581160510136514,-0.014540777261589411,0.04798872695977271,0.058609259668457085,0.019351128602283607
TRH,-0.02375363289777369,-0.0267511497763121,,0.009352476706978237,-0.014743729189718347,0.024294379813561584,,-0.043014949289716393,,0.018026135771921244,-0.010546860144240347,0.0441579306201526,0.006778830692204977,0.03468392872923453,0.14804947652104164
SEMA6D,0.042048299919638044,-0.03135316814948795,-0.003471104565364133,-0.019753501220140777,0.07178775811735987,0.03773401745543459,0.05191320700601416,0.03419219863590107,-0.03850287318615541,0.04893278929134044,0.006659199068451977,0.04515179817507476,0.12100447759177879,0.06344227658238032,0.15548847571763627
CEL,,,,,,,,,0.022086210508643636,-0.04664861915396432,0.019542603007113628,0.0014832389446010523,0.057935251738397774,0.06381747686453554,-0.038771866509846147
PDCD1LG2,0.029572396664323892,0.023227193623484226,0.00964587674564937,0.0052623019853845175,0.11097599309054444,0.010838677305368355,0.01323697291498809,0.031861302892347516,-0.09872034098480376,0.0608812650404413,0.08698044018937505,0.015126130406301692,0.019828823924642452,0.04608804387677221,0.10868747268838715
SPINT1,-0.03690850700061726,-0.009316668955630018,0.04820283405805214,0.010875377295289725,0.01216277336667166,-0.015197073564899417,-0.02586716321596597,-0.020706854050890306,0.031655221360776385,0.07375345651721797,0.05737873749410291,-0.035057377261117295,-0.028203078317423302,0.10446434055313225,0.043369721887789175
CTHRC1,0.05092347638412387,0.062103503143206576,-0.018307319521803266,0.03546359000278004,0.0702677598052117,0.07464429455901839,0.02466622735099252,-0.047949120124389025,0.041613423280167545,0.027681876099074562,0.004801563199911955,0.037579080326606645,0.009095089902439549,0.009996817528386033,0.01579446326034662
PODXL,0.09639544817011698,-0.006321249976232042,-0.039597552626780635,-0.030132420431139995,0.15076633523407468,0.04249335122172951,-0.06922178455708973,0.005374292581677388,0.11741395691683691,-0.00035482339480161494,0.017122996647339492,0.036608871744917684,0.02765059144008211,-0.016529510792170184,0.14792413133909538
JAM3,-0.004985575792803385,-0.0508205694890154,0.004648270883426044,0.02640965612057947,0.060371318844502864,0.04450267848283997,0.025290808926011807,-0.03765089460641924,0.011772183310840234,-0.04694165668282714,-0.05764412723547926,0.03384055997863874,0.013815932518718693,0.029724447527430642,0.04386103490533491
TGFB2,0.1027666341267677,0.01319748889355587,-0.020420571644102027,-0.020376567925026293,0.17143886755264273,0.004764980894404285,-0.007194630333143221,-0.018799440128578412,-0.1155479774952524,0.02575236499359837,0.05983558566333222,0.07091352145383532,0.07851009681960691,0.009785174675409168,0.15490605881814293
COL18A1,-0.025650784580023248,0.024397103297105746,0.020043130773719112,0.006046612527539438,0.14131360793273187,0.06787914551330658,0.003334827053258995,-0.06747137245148777,-0.02585768207383845,-0.013774585981982033,-0.06227323747982516,0.08236835658443813,-0.048779569599048736,-0.0766867507858441,-0.036910898280535884
NODAL,,0.013849104946351222,-0.011754461100467465,-0.03269316667059309,0.08281523426233636,,,-0.021666608937788146,0.004777078876823219,0.05639636845436744,0.0035838994210236805,0.022830531872561715,0.02663534397592506,0.05219032341588666,-0.057849689313806484
INHBB,-0.05336784473651254,-0.01893582039389547,-0.0362591523318468,0.06068852678104653,0.05065093652148915,0.010758059215052523,0.04645109184654018,-0.01024792476523703,0.06591886850271203,-0.009304632265692338,-0.025821728561875153,0.028236814612047186,-0.02941690612827325,0.09513474914109762,0.04585010897053503
LCN1,,-0.01506507164193262,,,-0.02241659274645996,,,,,0.07077787684941343,-0.025820510331044922,,,0.03075147232613747,0.034532627242260285
ARF4,-0.00016506117045911664,-0.012460715754684411,-0.008897053096551095,0.07499640968449241,0.04495895334710038,-0.016202285106066774,0.04958616141065059,-0.019637766066927683,0.09851383282908285,0.07643026301544181,0.08222557653936086,0.02478082672877715,0.04688186753710536,-0.03951929659554848,0.10819523161980268
CXCL14,-0.0009634980935858607,0.011469221454473178,-0.021304097751960443,0.061768200481481864,0.04872256805204132,0.05039758818613615,0.013042105555505269,0.059652134833500126,0.046816534348841796,-0.002581571108743104,-0.035029413103003684,0.05694229030900585,-0.11090719652828158,0.20100252798230964,0.0922057102865598
LIF,-0.03949473024744574,-0.013790969782031214,0.07376882326577579,0.03750387145453068,0.03542637857126803,0.05295749107088504,0.011710460221336212,0.02622686562088637,-0.023568810140034833,-0.08361068351774516,-0.04123208975108238,-0.06255030168237269,0.004814706209304922,0.0561530863574465,0.11234166914703365
IL17B,0.022218530643570426,,,,0.0914583066855303,,,,-0.034185719693463075,0.04141700548565994,0.059936945735350765,,-0.03479152288457598,0.008081986439166909,0.06488039308682673
MMP1,,0.04358780563772644,,,,,,,,-0.027900415155633455,0.02326820742036491,,-0.025193621403431152,-0.012246419486791721,0.03290423270470829
MATN1,-0.03019123526895137,-0.019779999574732494,,,0.125263076374986,-0.01532533844178678,,-0.0128321480940121,-0.03735501531522688,-0.04615236495455991,0.04109201600866848,-0.023936690901937008,0.050590564895224975,0.007166336234159951,0.07673854869783706
ADAM28,-0.04826209226974356,-0.041675169242740534,-0.0011212193411478779,-0.012267138127747953,0.07780664601936642,-0.014490126752204124,-0.03076519737713655,0.013294028782157625,-0.016969951640435004,0.014680665146062331,-0.0033634829371154873,0.08578359438037253,-0.004113402429691616,0.06388094410791113,-0.05403322543229974
TCN2,-0.04725490344257129,0.00956212684337362,-0.01478925597256037,0.004391621136735233,0.07249047995440022,-0.03238947081294617,0.030046410906047927,-0.0580095989776619,0.05983471654283686,0.058772331870049904,0.040040252653965734,0.005544007504606849,-0.034819440168144464,0.1087849659499997,0.015957893710618214
THPO,,-0.025774158443221267,,0.02828890667070396,-0.04573850238597403,-0.03146225530447975,-0.019526748001713896,-0.012832149568073273,0.019934959501057357,,,,-0.006585259624227145,0.011267778724786721,0.00958543721523976
CUBN,0.06131344018029588,0.016365688528088132,-0.016583138069639406,0.05106188805205057,0.023243786517841647,-0.007922252479805379,-0.014683514480287726,-0.037534166226361604,-0.012741385680056814,0.07786868182589934,0.05441785971173518,-0.03676290850104243,-0.0398611149463752,0.10984554470262485,0.11289927968699537
TIMP3,-0.0068789347475733545,-0.023400212573536295,-0.09573454800477313,0.10035928455060594,0.03548297044501276,-0.033120776157130064,-0.03813406400123812,-0.038368312590176215,0.01148220847826561,0.04851421230653036,-0.07688729139827279,-0.020419294318876673,-0.06780279511894069,-0.03535564790246688,-0.0031763575905643963
PIGF,0.040789443302821214,-0.006582692188514499,-0.03342742617436875,-0.010486939172835706,0.07380075983693035,-0.021713540664722517,-0.0007243058119135217,0.03677469245512482,0.09937501284879777,0.07873530188590779,0.12350454175923471,0.018473456781187426,0.048629035265858524,0.1152389952598218,0.046979464434973396
CRH,,0.13373469762122261,-0.01475181768650859,-0.01872431653952065,-0.03447082489238956,-0.024125660048563476,0.04317378377424395,-0.017551075491623592,,0.05353827512619791,0.0966680849394674,0.03559614344776063,0.01898494853183872,0.04903047516088884,0.007518429605369975
BDNF,0.02062125452564131,0.009690360532158595,-0.013196369491538636,-0.05021752478895191,-0.06828381612912515,0.014845112209802289,0.02313971582706308,-0.014452296184577723,,0.04979386979473452,0.030680694399497988,0.08662867469745035,0.032495690146773906,0.14041148628795005,0.14175758980326172
CCL5,0.006521355926932506,0.02965324354218084,-0.030606190916783477,0.050619287669579446,0.015257786282999874,-0.04711360281196639,-0.029954022957875154,-0.017408354026793225,-0.051155944847355556,-0.03861970392632185,0.039631500505685355,-0.0014122171680670563,-0.013960516085718029,0.015777042218283955,-0.06075151731396898
GAD1,-0.048782524149471915,-0.016936460819193862,-0.055715297151353954,0.008542348498957356,-0.08488024536750478,-0.06880399546582604,0.008497455905508254,0.074046022087369,-0.03934366330180692,0.08723367843152915,0.07478636830689707,-0.032388876282265756,0.05368808686150376,0.08322800710190754,0.04409872645358278
COL14A1,0.0006735875497436045,-0.015690270932216605,-0.01840840690831766,-0.021573564418880396,0.010036833090624562,-0.0158778257451713,-0.0028166702394624194,0.019224551644058462,0.011072294552663215,-0.008231597780575469,-0.027694625317155705,0.013169672672026848,-0.04313488804913698,0.04409336665440882,-0.0008410076468867313
HLA-A,0.04904199610764354,-0.07753719786629051,0.029293624902688713,0.03155199833769932,0.16883510295142776,0.02242940724043748,-0.009432546534591964,-0.045859188658429126,0.0888454021843025,-0.1211863189036919,-0.12753739929353275,0.01742169065352953,-0.011294155348926407,-0.06253343882844388,-0.010336930463146545
CD5L,,0.09723912974820045,0.017836924581838377,,,,,,,,,,,,
FGF18,,-0.015970533098803582,,-0.014876329465903391,,-0.01642170391152716,,,,0.00707620577107346,0.005129115178327819,,-0.03508006894244369,-0.01155850203961255,0.004993811818563603
ADM,-0.03604373635973297,-0.06124356092044925,0.020900647388061962,0.0878499546962754,0.014670535498133729,0.0865554642898892,0.009252127922125953,-0.009180870796293391,-0.05346797250502465,-0.09125366740359805,-0.1410923313885136,-0.02389620499127745,0.02854269227680634,0.0430738873785764,0.07789063559796414
CCL15,,0.04325167495758317,,,,,0.051740021016661246,,,,,,,-0.014680463066685724,
GNAI2,0.0298440637457071,-0.022104039253518927,0.049445828518269674,-0.0989964606735043,0.13072613932542018,0.023745237693379048,0.00951477316209317,-0.020783706212453068,0.0009038422730820946,-0.013855807532944924,-0.013979866042045618,0.05572585376483596,-0.0324780870871348,-0.05180189474139443,0.11358874149407916
HDC,,,,,0.03144737931076257,,-0.02377130411778938,,0.047528361776560696,,,,,-0.01846715770463099,0.038448488070816515
COL11A1,,-0.06163536849675458,-0.05015017273090047,0.06329201413253137,-0.040755252522138324,-0.031363641343222504,0.02504637943271092,-0.03866417701707114,,0.0008858522870589631,0.019139827581116525,0.02551490346967731,0.039956703117595825,-0.0021911435185414585,0.10052994025509283
NUCB2,-0.027535637031847592,-0.04919451052735281,0.02558741440876569,0.016611904203724683,0.0727266479828139,-0.011943394543221507,-0.006336011716844239,-0.02289952620025725,-0.07846668463690681,0.007630664667755005,-0.06042089622406133,0.01992461926978821,-0.031286472728493206,0.02327016663265051,-0.031196068951958776
FGF16,,,,,,,,,,,,,,,-2.1399881922537362e-05
CXCL1,-0.026282872137741282,0.020142715692796468,-0.015825172504892897,-0.024444346839240308,0.01849768964725261,-0.03467721464764039,-0.017769457257500045,-0.01740835697823195,0.09068314105100161,-0.10540083590683988,-0.037841124827440134,0.050265121154119886,-0.005891799436806495,0.05619739120376123,-0.024111598222593723
VCAN,0.008237829898374403,-0.022993994648710877,-0.009688359321864974,-0.08393164243576039,0.112314806588357,-0.0010365102542896295,0.03459032478273906,-0.016779712605325875,-0.04754879722012142,0.10578043691630673,0.03595351549873597,-0.05627380472262009,0.01087621758953075,-0.09706755530199263,0.09709882634692407
MMP7,-0.019712364632828577,-0.003944622914636464,,0.039316126845939485,-0.016362264021334092,-0.015135251467954176,-0.0343267419090626,-0.01983339447583269,,-0.054744656527106514,-0.04877191565533016,,0.026129453877561992,-0.008322795598655782,0.030026665112072297
PTPN6,-0.046737609542512375,-0.02254753537469118,0.012231853630070599,0.05449540636415026,0.038179986168964966,0.021945828813624033,-0.018572273561168105,0.031235207910595624,0.0050551705084779875,-0.06614742914922264,0.04977036556163166,-0.024558974180779958,0.021737011530377725,0.06125175614910155,-0.03533447125852557
PTGS2,-0.06543938906596575,-0.029064706054568037,-0.01412313633255803,0.1050072869712318,-0.06906544141781991,-0.020407659959357276,0.039169864085853955,0.016921368127771442,-0.04324641533968764,-0.11643244642714345,-0.06041443444678561,0.04077002548635102,-0.01276366276461002,0.09738326521443677,0.02731350036916985
XCL1,,-0.019341816245526083,,0.055623383281398785,,0.09954330715119034,,,,,,,,,0.002716885723667646
CD58,-0.009478530977617998,-0.07000793403608657,0.02386835722821647,0.047864509594606065,0.1516054517630678,0.010506454103172582,-0.004526957887198673,-0.03463440507805155,0.003393659461641863,0.05607098352950724,0.06965481041083083,-0.013345387198146286,0.03072062726651603,0.11725051426088152,0.05905850318050812
TNFSF14,-0.05279353050904337,0.014967115158882074,-0.016505133200986715,0.0045207160610847555,0.0032065063266169813,0.01070338651535058,-0.017356083930235727,,,-0.04031074407948991,-0.035918606899175254,0.004132709759208627,-0.015302168413126286,0.015326278561597307,0.06429990373854132
CNTN4,-0.003782817484012331,-0.004364916700198179,-0.012920165618021251,0.0732897323990955,-0.05809902010501121,-0.04192854434023279,0.007394303259181863,0.05846666823342799,,0.015416827184244409,0.028456290809210895,0.05452781735832401,0.04367192560097572,-0.003676533871977346,0.008769035561414498
NTF4,,,,0.007430807637166749,,,,,,,,,,,
INSL3,,-0.01732669764923264,,-0.014876326547998194,,0.04517683503549772,,,,0.02372769218155612,0.033734616014583454,,0.007818108044122635,-0.02007617557153027,
BTLA,,,,-0.011436073850878204,,,0.05564043164058294,,,,,,,0.0035785701700603053,
MFNG,0.060805946279128276,0.019408449272049363,-0.01637397981660392,0.0377706288749627,0.10622584373403447,0.03134605666448721,0.05402704851399204,-0.02638111647694427,0.07639975348805295,0.06933690204709368,0.06437939876936469,0.08747310838458018,0.0059812399257568516,0.07995542089221427,-0.05945896481037724
ICAM1,0.030049259508831992,-0.030127872028250638,0.02297903850252216,0.051267063968617625,0.14383068599608298,-0.014649923104580239,0.010271154941139768,0.01915782011037565,0.06420452345066631,-0.061360373894222185,0.012219975523333397,0.009789862380815579,0.002060367120036585,0.10927482375493507,0.1205620305108228
PROS1,0.04520280028522699,-0.01610812543979728,0.04345603102384343,0.027519144605250425,0.13373379687163608,0.04312635757753422,-0.02017730716847425,0.0002985366410010995,0.027764987202588104,0.013950570410875473,-0.04850443618505803,0.06193555149489006,-0.03248267637699396,0.11235299527427195,0.0885750058922116
CLCF1,0.01645636728881803,-0.052690837977400345,-0.0029736243809530727,0.0951767020378551,0.049187156756057525,0.026201773664147044,-0.0033803489107396634,-0.0024630617289236392,0.047052217286966236,0.006389140844939654,0.022093411685631066,-0.008324531424219078,-0.017967487737710054,0.13948748509483366,0.12947208481570827
PSAP,-0.010535659591496228,-0.017877435350421664,0.051241649806337566,0.02726611738464172,-0.06728048769656764,-0.07970587877384451,-0.039078350748688824,0.021526036783860263,-0.04467293775608869,-0.029956364530893242,-0.03381050035800842,-0.04245455455337951,0.04285043019169811,0.11995764186486722,-0.03693060359330231
EFEMP1,0.034891984461114876,-0.07882028811150771,-0.0049732626301288475,0.054967918903815735,0.09727429478600998,-0.02989064688370563,-0.020075248897250007,-0.09765179860002177,-0.0061415197220129406,0.10062295557695773,0.03980970087312992,0.03610696928693444,0.020469127505131877,0.07989119392811249,0.23813290197661816
C1QTNF1,-0.0023249950843357414,-0.041918107757101634,-0.029363745270701368,0.01690566496144672,0.03453933379319085,0.07327457598232037,0.08215624039019163,0.05283774549924257,0.026579160347440307,-0.09575223992598766,-0.11052208539774955,0.058812806934662794,-0.049351086456637966,0.07234263954755539,0.15948191294704084
ALB,-0.02841932759350771,-0.02678752670458418,-0.02177264014032644,0.007437644088617333,0.03027759869542523,-0.01905359266253525,-0.005135469194771122,-0.027762333303208018,-0.047829166266523004,0.016078793612117656,-0.01821148722250072,0.06493631504105427,0.03163744010660495,0.03558988013875142,0.04875626286583477
CCL13,,,,,,,,,,-0.029923914696596304,,,-0.04080578189056904,,
EFNA3,-0.059424366606052534,-0.04810183338624026,-0.020848019294780504,0.08236083864334165,-0.06955180319442077,-0.056701622925496666,-0.01811666006248765,-0.013258287252225373,-0.012406413751590658,0.03160812187154626,0.04573296232682142,0.013029936793291876,0.029304886249488557,0.06131367929080331,-0.040316024426554097
DRAXIN,-0.029758522337667345,0.022289658941211713,0.03628460141368164,-0.0048737882660095065,0.06290062908651373,0.09940333365062327,-0.015828447681520696,0.027715947193328642,-0.03519658805071525,-0.0460007428323444,-0.08442182701096194,-0.013365477058281132,0.00392470110086948,0.05806762904002823,0.08852876376977639
RAET1L,,-0.013497665743681561,,,,,0.03986776683827063,,,,0.007441717558789412,,0.02523159721712388,,
NPTX2,0.026207251401357903,0.019963626201166988,-0.0017778151595227874,0.004752511453179551,-0.12098203970469724,-0.05308770082154429,-0.031047197737148577,-0.03180938229676363,,0.006640366472326252,0.0381131734994493,0.06523197086174756,-0.05515573373819078,0.02307899378229294,0.0023132355391631207
FGF11,0.03031816751623863,-0.047872730629069014,0.0008909604321580882,0.009451387917211559,0.1338126442029214,0.03509352553334417,-0.02774421882315964,-0.008561909871860429,-0.06718229646344553,-0.020046590026259192,-0.0011025234617161937,-0.006202467786479191,0.04841287593595081,0.07026208533224731,0.048909841821550865
CD59,0.05759670148340972,0.05638792522628993,-0.027316421669513504,-0.026692984066855018,-0.08704369520706955,-0.03531798760360759,0.0033122780422719894,-0.006006197907108409,0.059283407536305635,0.047295780399840025,-0.002269115627580419,0.053822834667415075,-0.030752886285038892,-0.05262077040647987,0.017225138398037174
COL9A2,0.039548524473989516,0.007367041759948959,0.054173837948493626,-0.06854704208577499,-0.0031197336832348302,-0.03195655516571564,-0.02935702713057592,0.03182011296684672,0.06661738241620677,0.10897729646936669,0.1412783212800693,-0.0037536975639081904,0.04816573545604508,0.08356244270203975,0.007165018845211334
DLL3,0.04015402543114954,0.04078843926693912,-0.027931649948236072,-0.11783380309553948,0.046344774439532575,-0.006739308493680052,-0.02673465579767673,-0.04150444887851467,0.09257107849280366,0.11998085720046942,0.13147896122441513,-0.06270008840228031,0.09724256264367465,0.020730192735773773,0.08728754335189425
FGF5,,,,,-0.021854808048680823,,,,,,,,,0.08948506812923716,0.10112972006326836
LIN7C,0.06500635617377307,0.018037341050175248,0.011833194517370116,0.005214747679819285,0.02096117606836718,0.04002122099590078,0.03448420068279405,-0.017024067097456436,-0.09119207712319499,0.04787817799059582,0.004640299117932863,0.022866750654373234,0.06098927575034907,0.10985415163524688,0.015169368982809975
GDF7,-0.030191255815085506,-0.02139130269533347,-0.01386425709196331,-0.026543709716825944,-0.00911507094659875,0.02677735688962237,-0.017356083255778275,,,,-0.006218607602685427,-0.039111973157820355,-0.003883579122198401,0.007545875297515895,-0.005715116527528347
PSPN,-0.04894514848204078,0.02808421292480332,-0.024979722491919043,0.04683086482652669,0.04201701043597539,0.019451105364852322,0.00608643543784018,0.016048177356316303,0.06359894144727787,0.003878122305056454,0.03167353855344644,0.05391656865090201,0.012922494375174651,0.0942415177247119,-0.04038813176260755
ANGPT1,0.03291906039584372,-0.01349616290608862,-0.034030777440575095,0.08299851572329422,0.11136853185850426,-0.05101185852473261,-0.018818203159424805,-0.020336619624424297,-0.027702906057768897,0.04543584463412372,0.02991949349701794,0.07102250761028717,0.02272919641641301,0.0911090727081097,-0.00795614459157736
PNOC,0.015549826141219874,-0.03228300851701372,0.004928720100263246,0.026631439964522115,-0.06521687505323692,-0.10474191245435456,-0.05362872570529652,0.06888280596069075,,,0.05849912501669653,,-0.02466503859413092,0.05498237688333495,-0.015368541481404653
L1CAM,0.015478747653785721,0.02194544956060367,0.030861608715505962,-0.017990928760894365,-0.06306947261832092,-0.05284326377061524,0.016891847020996865,0.042347704595863296,0.007422471508717845,-0.06794055628829769,-0.10184652943421954,0.0022173429628037887,0.04410806834602461,-0.014919026047662253,-0.04548385280052265
APOA1,0.07142082067765244,0.024123022168531936,-0.019200134832294335,-0.023167420693733908,0.006145052970997008,-0.02272623892333228,0.012989362883035404,-0.03969949529790895,0.08582054912643237,-0.03945021409665421,0.15173394131092477,0.02683555511451329,0.01961482783002797,0.12509108887228226,0.0074565935251708244
PSEN1,-0.019008906603409332,0.028167508254828246,0.02223742880681915,0.03571752064198567,-0.03713293737839727,-0.013144475696487887,0.011490874965783191,-0.024336531709524697,0.028694633845442814,0.03166195318071533,-0.004662244193478059,-0.04425119939500111,-0.057518735901248216,-0.0382500636757056,0.05211911318964239
CALM2,-0.01626616209343012,0.03967705482071684,0.07149185736607423,-0.07537314353223123,-0.1654098794319452,-0.08038540759898065,-0.021445104967486694,0.08295462196828696,0.028137072337530742,0.14368907074141318,0.08088827656862847,0.034936596808728806,0.06090734191859733,0.05801566962959289,-0.02930797152800175
CLEC2B,-0.023379764489100893,-0.06242604814365432,0.013944985675358004,0.044196161691936076,0.10219659217666158,-0.006957772400247475,-0.004415754134153605,-0.02397117861188497,0.10186090183901672,-0.01838140841784361,0.01655354937917839,-0.032103189027021986,0.010827253465556498,0.023237211590752368,-0.015677038400368035
NTNG1,-0.018033933321313863,0.005588223780182456,-0.03630351499498544,0.013289712465202068,0.013750344537314546,0.02927435977956504,0.03429799807499924,0.04588073478294035,-0.033070058340448495,0.00043542054742956723,0.07136496401355762,-0.036510856807803624,0.012629986269781318,0.12836706313783214,0.11604971969156545
LRIG1,0.05400368046838594,0.019903370875904724,0.03842300731650734,-0.024325072398377764,0.08209451619419596,0.03831856471732987,-0.005061853978647664,-0.041701508873541675,0.057735499378338204,0.16028950507693504,0.1182310391138565,0.010498476242271836,0.06576576841935394,0.07685236445888403,0.129336588979596
CPAMD8,,-0.027118206144549996,,-0.017596039834911675,0.020257042237350573,-0.019358892857990556,-0.032124674991085456,-0.02370080763355293,-0.04263217273043652,,0.020911097445238717,-0.0011017584010207093,,0.016738882925436897,-0.05579758934223552
GHRL,,-0.015786568172189392,-0.017585312826043017,-0.0008519139904656506,0.059197486698435435,-0.0010703896002918903,0.058158239195530315,-0.016377296801123934,0.08975763017438677,,,-0.027050960300923858,0.08986456763216956,0.044910759495411914,-0.004749392847338769
NPY,-0.002037256799635115,0.007539924313343267,0.029820251919267647,-0.011335564244480418,-0.06440779653743733,-0.022372750508184613,-0.05545515769560937,0.012355123629447715,,-0.0745317407882944,0.027496686843441618,-0.057765615408629144,-0.001913813790671318,-0.01537194866513216,-0.034019355575633826
MMP2,-0.00298292633803637,0.047494855526526825,-0.021964215798576225,-0.005102937442739778,0.11513871899345816,0.026535634127154806,0.0138205130161266,-0.042177866799091655,0.07036774741490907,0.03845396245990178,0.08245952203543754,0.08194494536115576,0.059765910576414186,-0.03287202406764002,0.08675884667368573
LHB,,,,-0.015324821838664876,,,,,,,,,,,
PPY,,-0.022759731803248556,,0.015824102162819483,,-0.01414820120604311,,,,-0.07317984775473439,0.018198147824736458,,0.03651219849271902,0.12998419603165468,0.0514668597434809
ALKAL2,-0.010948139073900198,0.02772370712518707,-0.011128337839665025,-0.01510217607996778,0.04552232309410621,-0.009161913697409528,-0.0347033744852375,-0.009099122659456407,,0.0043583931419981315,0.022590144122707295,-0.0033539486708408684,-0.03359983985592064,0.04705718871303141,0.03602617874327505
CSF1,0.027714424472948345,-0.0862241520245356,0.013012621497185845,-0.02303698997646111,0.047042874360710925,0.04256897011184838,0.0036875522772917726,0.026992283452525943,0.023464174091556565,-0.004133077780825095,-0.00790107026288045,0.03513204084316465,-0.0005489952886967161,0.13220049076923038,0.1087492689328279
SEMA4C,-0.02461707077661081,0.03949736561894761,0.013955506300456395,-0.01508365163533541,-0.02241634055163365,0.04723598893260746,-0.013348324576160715,-0.028595482681180954,-0.003494790160608272,0.03781315139679882,0.016750863961739516,0.042787682786380385,0.0006193608100059541,0.04790775606836195,0.03700731546280482
BMP8A,,,,,,,,,,,,,,-0.01425137489397521,
ICAM2,0.08672496664836778,0.0010055845076758065,-0.006027234926757347,-0.015882909769078534,0.05017044265479281,-0.005825073716219457,0.050875181548849215,-0.024712272286163815,0.007307488291982464,0.07343536447846631,0.049284331092751134,0.01635256587441762,0.021197648119728112,-0.047260522257173976,-0.0781233628410405
SYTL3,-0.04387408974046216,0.042060294420414014,-0.0002614881243839395,0.024629525957044273,0.019110504475487275,0.02266247714198473,0.021350471415687636,-0.031323207466999126,-0.020446976257466214,0.016121367658567583,0.022239542167271465,0.03565267770031033,0.03717546666186061,0.04841755429100399,0.03098561055709099
IL1A,0.002252149891366653,-0.023515179122886615,0.03689609434201247,0.02226703071679293,0.06024656811360382,0.033256828570569295,-0.0012731810099058248,0.01813537394225708,0.07403555570613939,-0.06968161834694843,-0.03162306163347762,-0.00018889306142323004,0.003034510240664508,0.009130273956848433,0.009243694660669138
HLA-G,0.05060153461461964,-0.020769684580278145,,-0.016185977395726543,,,,,0.14565270695906116,0.03522581553206346,0.08687599665491025,,-0.031844688153568695,,
PGF,-0.019673023023111493,0.015893524298286384,-0.025657524179447014,0.013941638170409843,0.027858254374858307,-0.02200452066737123,-0.008516297411302923,-0.03051279464729114,0.07646032708895335,0.11407412198239683,0.0690416232125381,-0.06027231822773937,-0.007652319859478572,0.005424299779489588,-0.04286452704529041
LGALS8,0.036546784644426726,-0.05227884910423433,0.018129181125510242,-0.003874850585073178,0.04643597664654278,-0.05416457066364657,0.04531085661964425,0.07168736780431578,0.044583178458783755,-0.04053225552211675,0.0029304029842943573,0.05546919100395638,-0.029682073505687256,0.016261191714343367,0.014806407663564808
DKK3,0.010549324896605851,0.11006307544864984,0.035714026590010356,-0.07219467314466431,-0.10719995285200278,-0.02383044026474401,-0.007311605710108709,0.0192090859072639,0.04914317881999893,0.10117290098689612,0.10484042999504622,0.03374220233796738,0.015342731276235288,0.0864332214518359,-0.08429701718977904
