,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF296,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
HSPA4,-0.0009497753375698507,-0.0069100440508066,-0.05487486200987422,0.014591687372379217,0.018410193642593945,0.02433956747186607,0.011723951307827756,0.04371323354279065,-0.0058812961594724355,0.02763526178394783,-0.009985464009635712,0.011904941302426471,-0.04866819978684618
LMAN1,0.02040672012453391,0.03520311277863634,0.0038535823622287174,0.031169884879313065,-0.00471934855449638,0.050879184333608225,-0.006112129102002457,-0.00031185740419867433,-0.03158571625081309,-0.03498405276033509,0.007914144706326273,-0.10790850165337453,-0.048505637664801995
LYPD3,,0.030671017806371614,-0.018954757671318264,-0.01865223437194312,0.0570533652375085,-0.00683070916742864,0.023987819024838503,0.022664360539601313,-0.01257144934251741,,0.014641998695579516,-0.006935146333782583,
APOE,-0.05477156136293786,0.01616062253421382,-0.012950688683915405,-0.05047616806331232,-0.009299192314678297,0.0287498079095112,0.030738801189749955,0.15547005438083106,-0.05209427282424525,-0.051172398168896724,-0.03152810577751799,-0.029164978711520493,-0.09912979810518688
SOSTDC1,0.08953521277560711,-0.01737346571283175,,,0.015432434907153805,-0.0053971722101771764,-0.003971033573044585,,0.09147746212462497,,0.04739256502285717,-0.026777518761976427,-0.02101002593671396
ANXA1,0.01897584734493586,-0.015468362054261582,-0.016159628025349447,-0.01987815923461261,-0.0017024337496758803,0.029266622388960776,0.03824172421864322,-0.049704254310103994,0.011748975553246081,0.08780169837095908,0.015976097782721393,0.03607915156374532,-0.008198547241027023
WNT2B,-0.027206884090203002,0.047642349200492005,-0.026698483166640783,-0.009078701711317317,0.024010158234578725,-0.008309440621166255,0.010918056547066434,-0.03813827340316571,0.0020365874120588153,0.11656329478969678,0.02699185155049079,0.08921608777840082,0.06259634616049278
AMH,,0.01251058558775112,-0.0003039655469513652,-0.003843378614063454,-0.01458496396091906,0.060946591336856384,-0.020089297791821607,0.0033473498213623144,0.05477973615889529,0.036829848001847056,-0.0009485554081779513,-0.009934843533387552,
GDF10,,-0.024900132639745134,-0.021324412424928156,,0.10721854281325073,-0.024100908096447465,-0.041455432582707175,-0.04217448346024412,0.005522927487958059,-0.023474383847775535,0.04486094967959208,0.013552273353354221,-0.043404504545535676
EFNB3,0.05989185322230794,-0.01367058341977607,-0.012141807461625768,-0.04076543924318388,0.011243463874428851,-0.060781041361564495,0.024119532941705563,0.07750825480091489,0.025629583553983468,0.02187327859391352,0.0754981385249357,0.03307189603779403,0.12891147698726083
LTB,0.040568055806907186,0.10934248267002994,-0.0311098683814248,-0.02304530387642523,-0.016206517316428675,-0.024477220702990826,0.02578033338262865,-0.0396215279905303,-0.030719228087374043,-0.044809121148549784,0.04522203574908666,-0.016759135157361393,-0.011510173476070487
ANGPT2,-0.028234502054931877,-0.012013951998622584,-0.006551750228387986,-0.00939256680293202,0.08011992137695774,0.0696264653875863,-0.055119041522535286,-0.0443058536604278,0.04027909512525264,-0.008413119212675443,-0.03817959475649485,0.03656851969856046,0.025357737641781942
NRTN,,,,,,,,,,0.04152536027344539,,,-0.06578815567998657
ADAM17,0.057034342690901844,0.028168892126524032,-0.008990569034691975,-0.020661973712882448,0.008894352579005067,-0.038439518249368504,-0.027529342591759667,0.1450669828641947,-0.03500150984089489,0.019292132270668158,-0.004063297872070334,0.014141238538631386,-0.030784338601298533
LRPAP1,0.0017386367048671842,-0.006151966105019725,0.03005481559729226,-0.0352952506562557,0.06044623806733773,0.03377759531275242,-0.0035440686465277177,0.10301576805949193,0.10761220801077373,-0.017088565227912987,0.0009106048450176733,0.014425388221533619,0.11168448455714003
NID1,0.09233159105993495,-0.0423294554747747,-0.002268428747609152,-0.02289452302116574,0.02644431791317277,0.0347514185470143,0.05050209754786373,-0.05728795906202324,0.005894011396084158,-0.018837114245316207,-0.03658067179121438,0.006500413605076632,0.028637157938056785
MST1,-0.024473905539110836,0.009242630414524514,0.005019061365698464,0.07921189117370574,0.05824842189982398,0.0631996793194715,0.06738257766143006,-0.0261018869390435,0.07286351359443304,-0.03196361000687899,0.03533728980420136,0.09708931292889575,0.017204650961997983
IL13,,,,,,-0.015150401173472309,,,,,,,
DCN,0.00616369212107764,-0.02890207682788274,-0.02951055097980357,0.03027907543692037,-0.014692983507401561,0.037842081494336405,0.008054962966581992,-0.02862048351400568,0.012766745683042927,-0.04119366073577999,-0.020644461444529326,0.023735507795031446,0.06213671567526939
IGFL2,,,,,,,,,,,0.0016966619478549386,,-0.05468321193668378
COL7A1,-0.012161244915187252,-0.01695596704422221,0.052863696415504195,-0.010275731632937829,0.03695453840699186,0.008250709309691032,-0.02072872714629908,-0.021802432470930933,0.03366164296190481,-0.008129939159528587,-0.05043659614372784,0.021259797402798302,0.008331258977509628
CALR,0.008936317790348052,0.025390787475278388,0.0169720008900443,-0.05491736344455516,0.01863491675758341,0.04399536470171521,0.005904640153653934,-0.0665369543481138,-0.0017746144420400518,0.03403310047035787,-0.05517399400741313,-0.10059836940649167,0.1377681921190099
PIGA,0.019291900048000552,0.04299663138583805,0.044043736629392434,-0.04129478679992252,-0.021868209034876292,0.08761290987527269,-0.015664603228524865,0.045324277518388,0.09970498989833271,0.014242869677401244,0.03130034552349938,-0.02902584797590112,-0.016258287116262145
CD200,-0.02095357946582256,-0.039281760802885424,-0.037608821264215164,-0.013087628753630504,-0.006827640662928245,-0.06734402909028943,-0.011286564960133812,-0.060229563960222735,0.028357375263654727,0.03983093317790395,0.023669691889795282,-0.001888829611266581,0.16023343176718394
GRP,,-0.013183591683521702,-0.00010223254040558891,,-0.02107767948065228,,0.057162882585440986,,,-0.02568861451079372,-0.022998711007075272,-0.03641354972479436,
CDH1,-0.04870844227529838,0.0023106841932623505,0.0058619419995819076,-0.01991488726681211,-0.009187324285129495,0.04890055821113872,,0.013784566786971672,0.07386472999268721,0.02336764918516019,-0.03899892009749242,-0.008386369244972337,-0.07946418846147295
LPL,0.01822268643959123,-0.08778990118069463,0.043347330770795854,0.018951599697751342,0.015615315740768633,0.08720295047779894,-0.018486426316885806,-0.0063368733484595405,0.05918218949174007,-0.004823847871262017,-0.007722794098539246,-0.017816911264834912,0.018276875499895363
SEMA5A,0.03448946539237442,-0.05558943379416816,-0.012011536129576924,0.013475531145812002,0.05313257609612567,0.09378828899511849,0.004619560415762241,-0.09607449385056094,0.036125177587383935,0.03564511828719971,0.0019959228267113238,0.002699972174441988,0.024515014632986307
SEMA7A,-0.01551002788971195,-0.03235844412057399,0.008752847352435256,-0.03807430791907535,0.018380272634745762,-0.07036884277099231,0.01641171907261693,-0.011922044049625487,-0.017646950242924432,0.04655940055041273,-0.020973405151238432,-0.05077491693614561,-0.04453946635218383
SEMA4G,0.03206418969771407,-0.004207085327971406,-0.029470635455197923,0.006521633052183896,0.020390681160916482,0.03406486383153048,-0.037461689477282935,-0.05003087233923859,0.017816265165243993,-0.04018163777683398,0.03265591139826397,-0.0009516791473681085,0.1263240412296823
SEMA3B,-0.05392852942768043,0.004209946283033207,-0.034415090614142906,0.0045639007982586945,0.07691482333685601,0.013613736334901665,0.04665876656520175,0.08894961772566692,0.07019948708758876,-0.009057590076728638,0.030482473721582113,-0.004514633240084003,-0.011462354964400678
RPH3A,0.039250992786428594,-0.01982834388905032,-0.012529609455759356,0.04055792896792992,-0.0035971490274491857,-0.054124462817837136,-0.016454038145496577,,0.113061577282609,0.009431601381273623,-0.04660899389488971,-0.031134164906864582,0.0410813092906778
JAG2,0.02800189862158591,-0.0028870856881792906,0.026453044967665516,-0.0025687303717523255,0.06479592328087085,-0.02352315753019954,-0.007221160218117817,-0.009724738652500387,0.0001742009820107137,-0.004604678984899964,0.054712830157995225,-0.0022818108200064113,-0.02078764404542949
CGN,0.026669024418550596,0.00932103415627434,-0.024644225102323086,-0.018764663581111618,0.03621496688960554,0.07934933969388105,-0.01881968702098051,-0.0791744571136167,0.0897045258561783,-0.026429079983740483,-0.012690323206495428,-0.001840223582172437,-0.05022613476700262
GDF15,-0.03284297664344968,-0.044182112774204065,0.017768868250764038,0.053332121499007505,0.00947579349533684,0.0896591328695904,,0.031834695090786035,0.03410452520127235,0.0006727692345791619,0.03349073185006673,0.025917823578229724,
SEMA4F,0.03464246168138221,0.017003321652015846,-0.005239670435606817,-0.030003871619749305,-0.018791504757085777,-0.05670745568366347,-0.02625356436257565,0.01891754076093743,0.00029991715686705187,0.07020618471955277,0.040077778707752,-0.0021974902007765697,-0.08409088352778146
NXPH1,-0.013655734866006613,-0.027122035662569613,-0.021378377589161605,0.019288390369815982,0.020776583901049948,0.041605075981396095,0.04982904848684774,0.04721831990473984,-0.020130034304973066,0.018957935896687456,-0.009714243068250012,-0.008787131147253388,0.07307026675862112
ARF1,3.0613862385032264e-06,0.027476232735655585,-0.014803568685574633,0.048964376898496906,-0.06640162777961213,-0.002830979508878755,-0.028568780801480655,-0.008255630725737474,0.01766875458932643,0.046678517444996445,-0.054894340500185726,-0.059035792242096916,0.15679092008683088
DSC3,,-0.018146371678864563,,,,,,,,,-0.01938261067695486,,
EBI3,-0.018304744298643816,-0.05281124151896396,0.03136509227062781,0.017501222425323783,-0.0008200497660305138,0.04702759991286062,0.035560746524675266,-0.005303631052345372,-0.000941158298484289,-0.013180659044655322,0.015398022501369197,-0.025016569384637883,0.013204789033656272
TIMP1,0.017211917322848484,-0.06286239859567003,-0.0022013419069601328,-0.04084049056316959,0.028730533716336406,0.011161563743375827,0.05327096128601483,-0.03274115896254959,0.004078789391456746,0.027634867809632667,-0.058272981865275235,-0.08468832349470781,0.026624673212138125
SEMA3C,-0.0207350761368998,0.03626706825801201,0.0091918159525227,-0.00011734879361511883,-0.02927637331599539,0.008912179633544546,-0.037107692012932805,-0.006900263263435653,0.015408147936046857,0.03952619773743361,0.0664727368485823,0.027678472652429117,0.11666763529398817
GNRH2,,,,,,,,,,,-0.021003700290824347,,
GAS6,0.017686845144544768,-0.040172263801261314,0.0018067192181373964,-0.012970866736356623,0.029058566451568752,-0.015763861249785488,0.003953952223040264,-0.09463444840629388,-0.013797603382536897,-0.05617713354983108,0.013100871851597895,-0.02173752590073895,0.11634105898903807
MEPE,,-0.002269663308171361,,0.03150514404824835,0.004723130522345428,0.03904324397692152,-0.009567297058375723,,-0.029915804486017845,,-0.026783702814954843,-0.01421394441304018,0.04390574440699612
SERPINE1,-0.02806222348261144,-0.04716557306247698,-0.035181538844615,0.02477245429579819,-0.02137601036428823,-0.09884235345678714,0.0300403728252355,-0.09269987339180567,-0.02772534718108275,-0.0010692891368049241,0.029372086100387277,-0.03973527338485346,-0.08602744253762484
RSPO2,-0.01863584259563137,0.0008524282138031396,-0.028332480072519726,-0.02107827854721695,-0.024830757444319097,-0.04747305722805426,0.00010699924491036709,,-0.006034727862629821,0.04416735635325882,-0.03392280782528134,0.05835469481277842,0.04018484839397193
SHBG,0.15796715793913552,-0.023504915308594585,0.01916238311769873,-0.03372754760946494,-0.017398443861559587,0.04084147831988864,0.007249372793014348,-0.049268970360686754,0.00949307280156969,-0.03107929587436534,0.012382849977225692,0.017153792789600705,
LGALS3BP,-0.021488578892076633,-0.0342956952835364,-0.02453559082258453,-0.09886943033939623,0.029615500724025388,0.06920988523155176,-0.00888594352310362,0.02225048516107739,0.019859212357139323,0.03063724348171825,0.024298242066813157,-0.03870197655047027,-0.007791994107644257
LAMB1,0.07276612949205699,-0.04203254971496931,-0.008499053049148088,-0.003938999475537674,0.026223461244953655,0.0276430698370838,0.01783949857032497,-0.08868163972711667,0.01981574800272839,-0.02947113807584673,-0.06671359922908233,-0.02807621264234248,0.09587345241525883
SPTBN2,0.020346096520131127,0.01829170246560334,-0.028246733913255224,0.011238688931144077,-0.04025182044501935,-0.05383060254064822,-0.055400848797802875,-0.009050649131157511,0.04416957773808264,-0.01849141281933627,-0.04079240868554751,-0.05904008566375888,0.09532623137509506
COL1A2,0.03394111628301837,-0.05030200018784003,-0.07157094040711812,-0.0016443659306673622,0.007463954381450741,0.04209202535282209,-0.011612636837701236,-0.1179366148914066,-0.016920978858925385,-0.007431664110893103,-0.07024638126448919,-0.04464922339853377,0.031621990746705575
DEFB1,,,-0.01602156056358055,,,,,,,,0.04427822374183643,0.07076370488982237,
WNT11,,-0.02600964386253129,,-0.0284886316609304,,0.08957607357116126,0.0018841328404586508,,0.04699953883309641,,0.04124000621201033,0.04712397905199556,
LGALS1,-0.056881597534566605,0.027183314174356942,0.02217571740189914,0.0028081026838817635,0.007152317514476782,0.024027785038894783,0.04114878265192156,-0.03287104992279056,-0.008733865631254042,0.020073987731932058,-0.0191253265075895,-0.040016198376059124,-0.010620292348721742
BCAN,0.05178761264855221,-0.02804210432871275,-0.004528131533981149,-0.011956485018605453,0.03430194639426749,0.07525745023820192,-0.020166309802879784,0.15571905583494777,0.04136941503736541,0.041849521525646666,0.014448835982542499,0.03334106061554563,0.01738768024886674
ANOS1,-0.015845815210294774,-0.007266390904735981,0.005793414787484932,0.00536693845730972,0.014441439393305005,0.07251045841528647,0.039254983080463234,0.0700190141235379,0.05552034204360845,0.014726275500675888,0.08588937072734948,0.05449908924197316,0.02676420411833112
EDA,0.009999941760132303,-0.01904156759943564,-0.02283162319963647,-0.0013814176664031991,-0.016523549793175933,-0.017649485618319468,-0.012070910862587438,0.010634286548559054,0.03793333009717817,-0.0028527113761252798,0.04293940221936516,-0.04814646063235707,0.049950080630549246
FGF22,,-0.027077183543052313,-0.022061440664169565,,-0.010250562707280926,-0.013530627802866128,-0.021945284264477012,,-0.026356113665344395,-0.025150955395397717,0.006463509522773725,-0.03776252359857593,0.055534364733896474
SHANK1,-0.022211602069163314,-0.02600964219274431,-0.01788085571826551,0.008819661137508818,-0.013771934270307134,-0.012873532991649032,-0.027473510688255934,,-0.01569065614470582,,0.015861234825984782,-0.014746623876783091,
NPVF,,,,,,,,,-0.01956430674082746,,,,
RAET1G,,,,,,,,,,,0.04595659626064522,0.01649325478019792,
TGFB1,-0.0789950298595136,-0.025571175466864243,-0.013930554820367059,-0.013580771143238246,,0.051364144344542007,-4.788592679612981e-05,-0.0702846825140737,0.028532036445916568,-0.018851830284878652,-0.05770347899291071,0.055800627525959615,-0.02346207383958487
MSTN,-0.0029227186523023314,0.000844987062079565,-0.05522793824807928,0.016193246891976622,0.009051277360596972,0.028286528043794706,0.01727333862625069,0.014153177989288503,0.11751043013509638,0.004837967386286074,0.020988534523189325,-0.01913463217353902,-0.0572132436627244
WNT4,,0.0016475896515866493,-0.020946906057317406,,0.014236424179222131,-0.015341487138831158,-0.012430680841401993,,0.06261592701926687,-0.018119434994214992,0.025745712655752456,0.04074853943909878,0.022009217258665552
TNFSF4,-0.03041781613514321,0.029700229854301142,-0.026237239293376416,-0.008596925225862362,0.050768946179085145,-0.024352338415531645,-0.020438422155554126,0.012060387799753403,-0.0013039350291426163,0.04705775815921717,-0.003980403037016422,0.019086761705998784,-0.019740889740411396
NTN1,-0.007701687512829325,-0.06757280590838456,0.023603834999378157,0.011623080266598381,-0.03286470794335673,0.050918279691274305,0.05321814911421474,-0.028772621114553656,0.002669731606808717,0.04315126674647977,0.008418446310152268,-0.07328018453022753,-0.025147328050003647
CXCL12,-0.008267940379241888,0.0027009365263059954,0.03283306700581205,-0.02985372489448626,-0.02737453709248556,-0.041957080147258075,0.06538965830076716,-0.04480156926021509,0.03459788076572933,-0.013155538544575511,-0.018214391549655283,0.04859568238206301,0.043448574651553606
GNRH1,0.003528948683309006,-0.04380278899141461,-0.006238207988990654,0.0104540780891544,-0.014009897440127726,0.10825605840901188,-0.030380392801655984,0.11614572839453516,0.00011520783797829285,-0.018360805382289763,-0.0004298385510827131,0.067496735123208,
FGF8,,,,,-0.019578983091465284,,,,-0.01440656459757531,,,,
RIMS1,-0.023815584893501395,0.0036326320858935186,-0.013301831312777828,0.004916842083992221,0.046156441904081996,0.0038247185673415435,-0.030697150013910393,-0.0617809158946754,-0.042624637743709254,-0.0319545107707088,0.0010769287644603106,0.06655010042070963,-0.040505078404195836
FGF14,0.04221882906932816,-0.05386683806172554,0.04354691199815029,0.02567908093073922,0.009601792391471279,0.058659395312864675,0.025649208651610633,0.0227559120208087,0.012857489503637383,-0.03286809946903184,-0.028334582477310893,-0.03314736242150303,0.021849909849504145
IGF1,0.07025252346279491,-0.009264494255331166,-0.036043576167802946,-0.02061117738233226,0.004138287357616769,-0.016000997372123876,0.010058357651478549,0.11606266076062258,-0.05817156397341142,-0.026465704580366636,0.003939156761276782,-0.058916105013720556,-0.01586687776931229
TNFSF10,-0.013415046847076128,-0.02081469338874021,0.0389249034584259,-0.04788482133702068,0.04175201625958382,0.019551907575268302,0.0063856730788236435,-0.024477401930492276,-0.01023582061047066,-0.01644694105309991,0.03413072214183696,-0.04036201043413397,0.07444571936135656
GDF5,-0.018635835239891034,0.14240267659530476,,,-0.016206523610710954,0.09345396051156361,-0.008932126625932544,,0.004912231337202728,0.0008909305389173559,0.006781872882700756,-0.013148787929443828,
CHAD,,,,,0.0010037289528771177,,-0.01844184944522854,,0.03967342148226768,0.0805890293631501,,,0.1499390142652874
RGMA,0.03076587951605581,-0.006458392258335717,-0.011539038277007977,-0.010029636523734162,0.02266768675774915,0.028125537174202183,-0.013816748888524409,-0.03063700349742961,0.02402952839666482,-0.029785531961922008,0.043449637562579954,0.06609653401627272,0.06520890215602063
CLEC3A,,,,,,,0.011780444425296466,,,,,,
WNT16,-0.019845218249187824,0.00462844446970801,-0.016265066070507577,-0.032583628867943054,-0.01887808939602286,0.18579033548588955,-0.0017700286103062993,,,-0.016864626332348902,-0.009763833887206782,0.03157129222686418,
CX3CL1,0.0757306412418474,-0.006836845517175214,-0.016998554949814518,0.02460904639199846,0.017979218387514855,-0.014089297149173265,0.07018046095030382,0.007348630415524534,0.04095983173170296,-0.018420033547519206,0.06656799570852161,-0.030783171523036917,-0.05380585549125004
FGF1,-0.05030673307124037,-0.023818230121237276,0.03655856380679969,0.00231515353435222,-0.028787059916654107,0.04827414625127984,-0.02419637818207802,-0.11951508190511734,0.008786072098488744,0.029130007197218248,0.04390140796950662,0.020184833407399728,-0.03108929246431089
ALOX5AP,-0.031147391467660955,0.015203718191262565,0.02461378713448247,0.06700442327092229,-0.012915820769399651,0.038248863965553305,0.03608335422849626,-0.08014788506749441,0.07688558739071956,-0.008432287040485346,0.039565390488119634,-0.04123567445513585,-0.03344284100081998
IL1RN,0.12415332689269362,-0.03151758410772863,-0.016493983733627662,0.021646532750828916,0.06071536306732794,0.013692476575180102,,0.03548819087675948,-0.005395176426396776,,-0.010119575179243107,-0.025325825743593485,
PCSK9,,,,,,,,,-0.017065201603034937,,,,
FGF23,,,,,,,,,,,,,-0.015627742909268463
NPW,,,,0.0004441689558517484,-0.019920919080467964,,,-0.02746711648688815,0.0725843027416507,0.06140704572256195,0.057423849531095535,-0.011111475988738649,-0.01696362298301363
CXCL9,-0.03960095012167388,-0.06331181502993773,-0.02576863890674289,0.0100100675753983,,-0.016621360641689707,-0.02194528100188569,-0.078682163022084,,-0.022093731787563513,-0.034772175508669845,-0.0031496131835364156,
ANGPTL4,-0.025873174637660118,0.00820920912344737,-0.028067713374937377,0.02275531859840883,-0.06529522844377024,-0.002615563044512645,0.05485945060734735,-0.010817229547538106,-0.008940047880544824,0.020153312632969576,0.030186385455778664,-0.14209082425564745,-0.0305931139972946
UCN2,,,,-0.016373095697785223,,-0.014562994610976113,,,-0.01460350870269355,,,,
OBP2A,,,,,,,,,,,0.015458214240202274,,
COL4A3,,-0.02509099478433992,0.012301860370583867,0.0242281989273719,,,0.005350177263491687,,,-0.015921313060447372,-0.03521805396418434,0.0383612614779847,
NRG3,0.0665282590690663,-0.024700410651802705,-0.03771007813567279,-0.014175420013754114,-0.0021140150931453334,-0.05577154429857021,0.05221189000415487,-0.04217451016703616,-0.011390981315700854,0.029724992311473426,0.04926276251257904,0.18190406429829342,0.1308348188559413
IL23A,,-0.028709592433541258,0.04004322354800537,-0.02575969494806147,,0.1555849116725791,,0.06207426648855273,-0.01706519564997745,,-0.018457437712182,0.012454807930081017,
COLQ,-0.014840283602002598,0.009467026471532183,0.03303354856413294,0.07391606441327515,-0.02197130512503977,0.03850779106946015,0.015884807354311484,-0.010084812095003868,0.001836210686598663,-0.029611565766258324,0.057044697689192396,0.026369444444603322,0.055646162464699306
SCGB1A1,,,-0.016505133644091466,,,,,,,,,,
TNFSF12,-0.014272661665187597,0.03306530408004219,-0.05059807456142773,0.014405514825977747,-0.002168504900290086,-0.0015975789696501624,-0.04557260713977928,0.03979833241264229,0.006401481632917301,-0.01709512018886662,-0.0023522705040658863,-0.006802427124525965,0.08168469266316637
DKK2,,-0.03007192420719077,-0.019368549663373133,0.018542360136720296,-0.013730876646745632,-0.025935796861476547,-0.015100688462131227,,0.02280503020573566,,0.020555462659067804,-0.042401984188952746,
FYN,0.009769745321367278,-0.003992689722125377,0.037334268696890195,-0.02079496763259226,0.054321048806828406,0.04510761695728203,0.029620216242221813,0.043333185623789544,0.006175744847818892,0.011478086170710234,0.07117609225296569,0.009668936227008495,-0.028395833211819106
ACE,0.024470683719195616,-0.020333634711081326,0.06467473886815721,-0.041007393780060505,0.045977796397164844,0.04532576976891235,-0.022898695849125898,-0.04486868965842696,-0.015189105589117763,-0.03437513688555057,-0.013504491223091226,-0.02067876517160203,-0.017356869841207986
IL18,-0.024771120737673118,0.019858113271624754,0.04755072948626813,0.006400871325959602,-0.04142668409257107,0.04634494696541464,0.04067241932335537,-0.02186639376435151,-0.0024106028753082638,0.015882438156954462,0.06983943024276633,-0.04861886366605175,-0.006120826015682104
PPBP,,,,,,,,,-0.020894690938987978,0.0690284484626014,,-0.02803428628024113,
CCL27,-0.018877546551471325,0.017947639278378363,,-0.007086323776396621,,-0.021864013020190604,0.002641179264356149,0.01232379791167896,0.006896391508039882,-0.02328160508212529,0.03192890486801091,0.04318773815131582,
SERPING1,-0.051549020865085754,-0.016989876076013988,-0.021279423041343552,-0.05170344344687881,0.01844487252091628,0.03985675579411781,-0.018641739314388502,0.022095306624268576,-0.012672859152387257,0.013510965649693419,0.05387204315187642,-0.1315180108184677,0.040596186340608194
AZGP1,0.02997313074668841,0.060347140459925654,0.008967030057820544,0.0238844550825142,0.05016803026107693,0.01979101669303979,-0.03001517399310412,,0.025424352477058373,-0.022743069551903722,0.08808821916420773,-0.14703227674582683,-0.03575031402231422
INHA,-0.025876022489779202,-0.008083876756240473,0.02877365309110385,0.0034196653382981943,-0.025363643828580622,0.011299427812885786,0.0006774646211330246,-0.03860748152483128,0.003195238299340495,-0.018834954643605812,0.11156828781758359,0.002988346915710249,0.02420827865203398
SEMA3G,-0.028641329732340362,0.027782644102954543,-0.033878616657233476,0.07568227184864816,0.03334372340075844,0.02779619255883463,-0.00882278644666593,-0.0544999963875328,,-0.017376691517534678,-0.0056421692753901,0.04079036337299135,
COL6A1,0.0781893580382401,-0.01407119180641244,-0.007988289633298153,-0.025901470087172564,0.03905821114433343,0.037695972079757514,0.001355699942918317,-0.11168049348547276,-0.00827867126893909,0.030956441924552967,-0.04983117657302281,-0.07902877921790367,0.10593105135038151
FGF17,,-0.03607003338391419,-0.01810046110026608,-0.02096190424184629,0.04410433602126999,-0.021448202207045925,0.0387322624344935,,0.06766138816645394,,0.12441772007034928,-0.042603091776198976,-0.015592715634187015
TNFSF8,-0.02049538663447348,,-0.016021562212998157,-0.020886281137016568,,-0.01374299509678924,,,0.05553661805446906,-0.01686463288880646,0.02477995772596949,-0.03156888659077976,
FGF20,-0.027288731405000162,-0.018137982141205166,0.004279802574721436,-0.028624317929368853,0.027137635693201337,0.01228666046387034,0.042842148551494784,-0.05105627501759963,0.08054043809916107,-0.020047730571216733,-0.03570843183851576,-0.023369275275304073,
ICAM3,-0.026006399394004197,0.005077741591669328,-0.010807136832026543,0.057763870237946546,0.051268433065014905,0.013634640054184645,0.018667354387388233,0.04281583557685272,-0.006371638377464668,0.020794943956586768,0.08964523798706926,-0.011997845709128686,0.04346420907185943
LAMA4,0.02527200442706522,-0.04166099407947538,0.010894291951384116,-0.0009310768618466517,-0.04078077264632916,0.06785601513921119,-0.03504906592578199,-0.0333229888419887,0.002949931035700248,-0.014088689942814224,-0.07237484145371115,-0.0017313124823536592,0.07528573952425767
DLL4,0.04478423967166918,-0.0225879852616976,-0.022439801355030032,-0.005969047088053846,0.041459398973518954,0.09196870217851147,-0.021782641478828843,-0.05766515887335466,-0.0030933203067598203,-0.0023072229096683366,-0.03179488241013077,0.013551528372434037,-0.007979600066360108
SEMA3A,0.029255839257692155,-0.0034322211825364452,-0.030162965310887045,0.011608533962922843,0.048909713713255636,-0.03201026487291915,-0.01897515585670067,,0.003119101779214385,0.015684348730755505,0.00580146054124458,-0.04150442258090407,0.11793303176120415
RLN2,,,-0.017206095073684466,-0.02107828330027906,-0.0010580966780157235,-0.017649483342982993,-0.013467233014358962,,-0.015677849008738788,-0.028080742350250418,-0.006225714574190637,-0.02745442939865006,
C5,-0.0480627297657341,-0.046187186590505316,0.039555015136968526,-0.048890958147862845,-0.018795626829545553,0.048696638802932166,0.015143801159242031,0.05292888173149351,0.06395717459210389,-0.0367987299821822,0.07460881888804356,0.003799363068179391,0.04925524297938696
COMP,,,,,,,,,,-0.020195850101864556,0.02732672529403619,,
EDN2,,-0.005217931956035071,,,,0.0017014729072406057,,,,,,,
C1QA,-0.0981319323967492,-0.03466078241677758,-0.012154000056274077,-0.04629341656543038,0.06768943436860858,0.0694825748120272,0.03055275852608489,0.009628711751274452,-0.0521768554915345,-0.057308386274150296,-0.010530416940012607,0.002980688032449863,-0.08816036561678238
UTS2B,-0.017380513418640223,-0.02302235536658233,-0.01957236436072087,-0.021078283179181895,0.009922887592945373,,0.05649798319771413,0.03220625065928139,,,0.09133993261012728,,
COL9A3,0.07529635814009801,-0.058950947559580795,0.013324766156429104,0.018674611965631846,-0.0037652628410397297,0.08354631103552271,-0.028747749407473894,0.005370216305141049,0.11093289458703888,0.08321820855677209,0.0036805589608744703,-0.004936838942371829,0.07405268244760224
DLK1,,,,0.014777312167148962,-0.02011426288952749,,,,,,,0.01756777679482728,
HGF,-0.04450886703314115,0.004864309801463002,-0.010348832821645906,-0.031048633110809486,0.025596593243044547,-0.03983205445339451,-0.0016126674946090665,0.1933257135204695,0.059540291288817854,0.008732094177075636,0.06173119454140209,-0.022484284040837924,0.16540074499635263
P4HB,0.055393595149097155,0.018559941689689947,0.0065569312368047705,0.017906973002313014,-0.018629054892119034,0.0350158008432643,-0.016014229891054485,-0.02407802452490857,-0.004172247965003927,-0.0352348403948411,-0.06594125324067408,-0.1233534032885796,0.03984342782585841
ADCYAP1,0.05462488130157917,-0.0603865418624445,-0.011151793262405247,0.00713127539648614,-0.028168891118282496,-0.024406471508162435,0.10117822361646772,-0.037389944854649554,0.021935303456287376,-0.004192657458329782,0.03349306386427204,-0.05657701107736622,-0.021183118555533394
GREM1,-0.03208053532871838,-0.030262044992756493,-0.017386652639698005,-0.0019968808571529635,0.060986497055802724,-0.0055708471251515596,-0.017663259743264888,0.011842313687688654,-0.027717294572208166,0.006297430185245112,-0.017707621237626876,-0.019297291766531152,-0.04920127560243637
EGF,-0.02679241317084249,0.030634784326059903,0.03510752751928263,-0.014611303648258817,-0.023528126665874945,-0.030948057923422912,0.10187056436937057,0.02295749755842098,-0.019168756128296473,-0.03687977313740424,0.005162774285375646,0.09368214297707468,-0.03735564281957965
VEGFB,-0.031158721860708574,0.014392289153343773,0.04888827172924215,-0.034966418111036165,0.03838236204843897,0.022781349917021184,0.01622287250242429,-0.03646860187531971,-0.004104555552878161,-0.03844531807249911,-0.03059001497946675,-0.05145212650487776,0.0025632370663320344
