,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
FGF8,,,,,,,-0.01709794190110938,,,,,,0.03673468481938132,,,,
RIMS1,0.1116083387695452,0.591791428076759,0.12124799982974463,0.006075021941343195,-0.0191646173776275,0.2329149946790524,0.12428044775399394,0.21182534625363628,0.05584421692701386,0.03244922734873518,0.3665801580249255,0.4725009367690687,-0.05120857881268641,0.059711828369978966,-0.03610676483790586,0.09765922200111012,0.09530769337896514
FGF14,0.03383316976888185,0.23133044904952152,0.07432355774037384,0.012641522848209541,0.015320830691569016,0.0537639876049902,0.1307725145764199,-0.12263465539662705,0.004471677614167677,0.07888037185190826,0.41593930564629367,0.4126166380794747,-0.025598521187633175,-0.04810831191514894,-0.023676652734246285,0.08430087889337222,0.18920273458660053
IGF1,-0.02879020253988416,0.2537345011837987,0.0834011275049767,-0.031927000190289836,0.01120400683632021,0.12759489006481944,0.09147479237815141,0.096195726191201,0.020229393854132586,0.0055618971202228504,-0.06905077153180665,0.05483124071567665,0.03700949791190746,-0.009664321573725206,0.13857824295723878,0.10411632741195016,-0.032021794656859504
TNFSF10,0.061396851951272716,0.0054601052732365495,-0.00850735629713465,0.07279635576505267,0.018906744707283107,0.16860022485458606,0.028297556331467758,-0.2505622370659788,0.004686105937675267,0.022058009167033897,-0.08336469774062188,-0.006854785958261636,0.05319343706075566,0.0022992167083990254,0.11341949862871456,-0.06998269300480582,0.07311755941041197
GDF5,-0.018635835239891034,0.007819085231986983,0.004420502067318914,,,0.05532681240405304,0.09421526407228724,-0.0737101951273684,,-0.03924555195958725,-0.03412166907383452,0.039525707941994614,0.0022555808904745752,,0.002704926180928247,-0.0065190713410324345,
CHAD,,,,,,0.007469560205264868,0.010361940388554414,,,-0.022063741033650795,,,0.06133524888878377,0.029142742092811105,,,0.02839053030320067
RGMA,-0.00032845997403615275,-0.1491135741628592,-0.006227927149182649,-0.0052129584035602505,-0.018499906803349123,-0.1372660299341617,-0.13249392584218966,-0.3018531672300767,-0.026645589069639247,-0.04556533968981895,-0.0736330332540761,-0.2932973496559866,0.014685299614083259,-0.0915002413228815,-0.04795626439343476,-0.06974410586354715,-0.02362001272568756
CLEC3A,,,,,,,,,,-0.028682435697001827,,,,,,,
WNT16,-0.03474044287628001,0.04824241617241147,0.08455153385695328,-0.013271363739409273,-0.03428731095233365,0.1358023850693608,0.08421843750434123,-0.12378092718693748,-0.02544098623135086,-0.007908889597229811,0.10330725363987127,,-0.01222906581174537,,0.07297641459588565,-0.030776809837958635,
CX3CL1,-0.013494969832188109,0.10666230307657006,0.09361001313518014,0.008800111684060344,0.07907336425867416,0.01667556019936896,0.007281762992392255,0.022672916784225484,-0.0036139863958882697,0.1283086245361646,0.4305024676222676,0.3127465273915184,0.04798001872323092,0.10045706702544256,0.09544634510033724,0.187314604544267,0.058431820529999075
FGF1,0.014719816848925406,0.07585724713814249,0.0798747980664267,-0.004675061004487066,-0.005445378350989036,0.23172068173612204,-0.04005040083395373,-0.15078963676355475,0.010056069991985783,-0.05783057044920441,-0.3431186411499966,-0.015035791097379143,0.026541490969873852,-0.02519358381170384,0.0552438802613928,0.0796673336981298,-0.23313781710897058
ALOX5AP,0.051894743696394685,-0.029584311753543795,-0.005815357221150721,0.002314854146910277,0.06425999118822506,-0.16608015531310516,-0.01752628526617895,-0.4329214261477747,0.028579417595252562,-0.013490855239239534,-0.545748769053969,-0.1882832884123291,-0.02990316976146762,-0.010717236657864324,-0.008436383589878069,-0.10988519265701877,-0.13493912575809738
IL1RN,-0.01658471329400241,-0.09521056086994621,-0.07793749372880583,0.10051746987713595,0.033675500637488295,-0.1145019279256933,-0.05846359385142795,-0.03611643558640223,-0.025220342964440375,,-0.2000878251956996,-0.027142160248657406,-0.034073735767317204,-0.015169303572037869,-0.027725511810272628,-0.0603145169572135,
PCSK9,,,,,,,,,,,,,-0.011870218728402892,,,,
FGF23,,,,,,,,,,,,,,,,,0.033070169501017634
NPW,,0.36223400543668965,,,-0.0020789763214063405,0.14552054851433116,-0.007010830860557664,,-0.020517820231631196,,,0.011618380782877847,-0.006955698352382611,,0.016813475617498314,-0.031829113753872415,0.05338284599492769
CXCL9,0.01872732508935897,0.009566709823847124,0.03827274579865042,0.04157220672204193,0.08531906102587719,0.03557776335111044,,-0.04875290184255265,0.002860745095905428,-0.03210357578064163,-0.07811273280480346,,,,0.12782208091041436,0.03166678654372778,
ANGPTL4,-0.04887246765629109,-0.4057337572885828,-0.15933265297180557,-0.027234345587499122,-0.014694359448846136,-0.12870297530209324,-0.0036673200228846408,0.010635662704408088,-0.02745620252486468,0.010057694581802456,-0.07178896975935344,-0.22945390531496027,0.020023802707507136,0.008285166960870815,0.061023197388184354,-0.16506684774678781,-0.05229898039130217
UCN2,,,,,-0.01722918664822485,,,-0.03697883700234742,0.025062441031205463,,,,0.014521687298379838,,,,
OBP2A,,,,,,,,,,,,,,,-0.0027235870370659145,,
COL4A3,,0.019567385909125035,0.03454148725797217,0.01953681273221559,-0.047470783359039904,-0.23052928541884593,,,0.015673314497876716,-0.016064265235382104,,-0.05361896188748937,-0.018760004878271994,,0.11218775462461439,-0.016077143194434682,
NRG3,-0.030101324181069405,0.2971056218083961,0.08753361671281418,0.022970269620096607,0.004367371186719048,0.16937727490892635,0.11048588304303694,0.31679927715022826,0.033979573372091385,0.05432210765174063,0.2771143377675467,0.3399087054026015,0.04428460616408937,-0.03765715817510306,0.06910771327389918,0.0733507180622135,0.08180263981006317
IL23A,,0.005199456725881046,-0.05356753985177376,0.01809118756653369,0.027539194659286413,-0.052779013813919584,,0.03713585921771767,,,,-0.06523666079045087,,,0.0048510370316716366,0.02552697762757689,
COLQ,-0.030259910425764296,0.0182866958931548,0.05349179178416975,0.03767220735569424,-0.01876610262349254,-0.05614770273023948,0.01413975512088092,-0.08658120070907378,-0.027838570789404122,0.0037009710415812974,0.1601388273273716,-0.00428543086687782,0.020118982531878223,,0.0027792128693913303,-0.01803856111788764,0.018943103508763697
SCGB1A1,,,,-0.013467245150358237,,,,,,,,,-0.013733916683365394,,,,
TNFSF12,0.046763327989248524,-0.025465461603304117,0.009742005720040761,-0.05074974208436211,-0.06070485340152763,-0.012603507906309082,0.01621966812198423,-0.16098410611299763,0.01436868406960193,-0.03494066766873565,-0.07403331591003219,0.14457829431646949,0.013336309859775278,-0.045285164848956325,0.09290339294422796,0.0484807845929001,0.05862634253807997
DKK2,,0.027490915886309676,-0.07239005177240782,0.0685687097525029,-0.0006660519305646281,0.035373064277867544,0.05995648563403329,0.1519969683543963,-0.012208933382078804,-0.020987156695783223,0.17689252963116392,,-0.015808341646081102,-0.011027273627377461,0.09278236095061063,0.005842870294727604,
FYN,0.007827357493374645,-0.07109895554796473,0.05409005177076919,0.002597577197441745,-0.05136273342367246,0.0004006939444088696,-0.16081673004605568,-0.33919605751280746,-0.02938141989534739,-0.0005419455062197318,0.049427868125355226,-0.1045317375104994,0.05121669054364907,-0.015993296394215813,-0.034474729775656555,-0.0804145926052473,-0.07195429976020509
ACE,0.07764030691132784,0.04962740466830427,0.09098405600301736,-0.03161876381878877,-0.016865062275715208,0.032401872500617095,0.027491414852001822,-0.15432613267127213,0.024151891464604,0.03965281878146844,0.030952832668000158,0.056035909721215,0.08413208796944949,,0.07928983886848043,0.22737684649050888,0.018051178733082845
IL18,-0.013344509202268763,0.059014656078933116,0.041952682075729004,0.04783213732394435,0.037147393037660896,0.045490251546151765,-0.05055655579074175,-0.3546062960826022,0.028947081474442055,-0.07099028623300002,-0.2727432016796826,-0.0020667158842674737,-0.060331997971104945,0.04513661005651611,0.04415528330638733,-0.031104911048443668,-0.025286630903819437
PPBP,,,,,,-0.030751647966042683,,,,,,,,,,0.061712798494956596,
CCL27,-0.018877546551471325,-0.03142227727299591,0.039804248028335515,,0.026684832953604392,-0.04907209800603708,,-0.046386180858689535,-0.016040636577705773,0.054670668249705325,0.010102930765348841,-0.07279024819556092,-0.020280344006652632,,0.06834244436734876,-0.01714195315283669,
SERPING1,-0.016556039265943342,-0.11987853629098152,-0.029364336739061463,0.0363316601090917,0.03410150624643092,-0.0325450777225044,-0.04535312615423527,-0.3549362748286912,0.024303609727554885,-0.09017000930628015,-0.4690695748028745,0.18028898968182963,0.039655231318681095,-0.08308757250779163,0.07130116074918959,-0.0664620132498994,0.05696628606587126
AZGP1,-0.07593293457139197,-0.040145049453168116,-0.05104807163147337,0.013842039722107145,-0.00018228024149529975,-0.27898698986277054,-0.1669480729721516,-0.0178354176474589,-0.0034250419157593652,0.0006623031950373652,-0.07960239926675039,-0.14928151453749738,-0.03549221570176664,-0.007678897668938168,0.0830133285900837,-0.05988489296797831,-0.017604969983792004
INHA,-0.025876022489779202,-0.012922397317766569,-0.02776981544554684,0.010496620671635263,-0.021839630767297002,-0.029672234820163994,-0.07178776027594104,-0.04010494289090053,-0.02866767372459793,-0.019955934680071657,0.09055033777533043,-0.12662944869508355,-0.012255203696351384,,-0.05969573863270503,-0.06915382904456958,-0.03479176455876173
SEMA3G,0.036236144864800916,0.07683206077006063,0.07127579693637925,-0.03392013801336068,0.0032343987953234224,-0.024604720872930735,-0.019459823051968868,0.018900690512489143,0.0594974581250043,0.06029715147584492,0.03198599728668468,0.06877051280433612,0.09490255993734882,,0.06755339124032508,-0.04744598386608879,
OXT,,,,,,,,,,,,,-0.011500724810223005,,,,
COL6A1,-0.06000988037787951,-0.27913291851630523,-0.05599666235899345,-0.0357843752439651,-0.0635370956073416,-0.17918857065585436,-0.06743681119784743,-0.4275151004370724,-0.07248542777491862,-0.1137529645368845,-0.034479357002865134,-0.36668796188301006,0.04278785431472834,-0.06353648435031903,0.07733592818914059,0.14732222371839876,0.14735773857437065
FGF17,,0.18303374303359152,0.04191259128939818,-0.014768941120271939,-0.032338913940959606,0.08417900560450611,0.04752388856103925,0.10724077061030847,0.006771040101288664,0.08433066610077065,0.15457446446577902,0.13360825885468988,-0.01889330912751754,,-0.029225590709587957,-0.07336245226216927,0.19584148489464
TNFSF8,-0.02049538663447348,-0.041841701022635895,,-0.013072678517292869,0.030695704062846243,-0.017910013194696973,,-0.05804012598841669,0.06880183750506852,,,,-0.012229067425857432,,0.0032721070813684743,-0.05742584017729691,
FGF20,-0.010344179004785934,,0.038113608186749595,0.011003005878145095,-0.00048759241374531716,0.02818975210862313,0.014334969491825812,0.01212384753070744,-0.003976007965779421,-0.0095598186480329,-0.0741091049426002,0.0009812530451589949,0.05603245591825743,,0.04365538124799397,0.08523536715451457,
ICAM3,0.011005037660067236,-0.10154349515611391,0.05542871878302927,0.005816557055673589,0.07706244992837315,0.004189526540366052,-0.05327603019427932,-0.1482504988484631,0.02666430847336307,-0.013565268906707567,-0.12128346233233331,-0.06834524635220701,0.032823916030244524,-0.021293095761422312,0.09127449356284215,-0.07822640362409237,-0.04027990845614745
LAMA4,0.06895823358277106,-0.19399694649069316,0.08631165654947184,0.05114375506094893,-0.004898035682348556,-0.0697830540687327,-0.009577929517410426,-0.3428702449298604,-0.028197571135497916,-0.01977016877750438,-0.09950812571637879,-0.03138847456801544,0.004899491446161701,0.02348197856899713,0.02652532209976614,0.10914019450731102,0.02499092837685101
INHBE,,-0.0207126838379628,,,,,,,,,,,,,,,
DLL4,0.04965888632436313,0.077123588632556,0.06980136167542936,0.05491395853638837,-0.04546020691975883,0.060516140910088674,-0.04595323510350223,-0.21741953041193468,-0.008162346160499743,-0.003452001606566133,0.011234671742303536,-0.07837311214858597,0.07201095728580979,-0.024635229810883903,0.07447573465007755,0.050841624118630524,0.009776431606470746
SEMA3A,-0.02884018168538238,0.16321765391981563,0.01698310952540113,-0.02461125472006607,0.039088372912399486,0.02881001321623129,-0.03522884978491406,-0.07137819955264778,-0.027960252230956065,-0.06053559976210498,0.25947835143777204,0.2132459583434099,-0.03873751745614892,-0.0686736717039081,-0.0042039672305821734,-0.0042797021918833,-0.06283975719123552
RLN2,,,,-0.014039189589999529,-0.009316832239951214,0.018820915791427143,-0.002738398778480341,-0.01883140759078231,-0.019326119227082425,-0.06258703458006773,0.01154273696311635,-0.0407839723479794,-0.013413286641533732,,-0.03372961055817541,-0.021298635759147068,
C5,0.013830994842505688,-0.022208411026443532,-0.01779859750588017,0.06786229623175774,-0.013695423005932645,-0.015121407318795068,-0.09749564868411835,-0.23296678393310594,0.029651049929130868,-0.039851230666261644,-0.05642890457082028,-0.08052693984893271,-0.048319662838402444,0.02020824911184678,0.052544690601046745,0.007375103692574242,0.05709180508112897
COMP,,,,,,,,,,,,,,,-0.020884513359301523,,
EDN2,,0.1272994444670564,-0.017594516885711592,,,-0.04044354754074392,,-0.06981283152457647,-0.02346834908263963,,,-0.08073316057933061,,,,,
C1QA,0.03584418729555556,0.207403014193797,0.03592755798105739,0.06146070616187818,-0.0349068377078436,0.0047920883652870306,-0.07712869909007135,-0.38649193976284213,0.011237553753838118,-0.028558326495680016,-0.5853186859197228,-0.30354559995829006,0.050462811376058146,-0.06085378703935582,0.07287156187994775,0.18594333749145153,-0.20054661085872766
UTS2B,-0.017380513418640223,0.08897253097715198,-0.009900660829894282,-0.015969930004918288,-0.022180391651127264,-0.033728839271494504,-0.04469302592270807,,0.017278567441786657,-0.03766429190637818,,,,,0.013368332919078149,,
COL9A3,0.03006331842089719,0.016339571732558407,0.09573150440458543,0.03819862998407116,-0.022050142724879925,0.04670636651848756,-0.187393841513551,-0.37469272552783234,-0.04630460384665497,-0.01866772237920232,-0.2198903923849794,-0.38674413072050723,-0.024741500897119465,-0.01782707076660703,0.013448756918848243,0.1285673890628661,-0.07939209498047327
DLK1,,,,,0.0031180795582126846,0.2526410815263979,0.06104984307766572,,-0.03549802664564123,,,,,,,0.041156398298723126,
HGF,-0.02001058773827979,0.26972467475094014,0.04515837426274066,-0.035214981773513544,0.009968356590245551,0.021624082487695324,0.01962867627499903,0.21684181393194876,-0.01666525079135875,-0.04719448869567073,-0.1353722030006297,-0.025888800819006144,-0.034816379685908894,-0.0753955537413601,0.07955874522513469,0.06951166233063921,-0.016548503209333588
P4HB,-0.0648409646755763,-0.24423914629798718,-0.10582845260090273,0.005080260387208735,-0.02686324134192751,-0.24673852845862237,-0.16946885799414377,-0.44189382955817924,-0.033523455437211684,-0.05686398170137677,-0.2862081600646335,-0.16897726462919938,-0.0017462218842694856,0.018263199381376737,0.07258455696950802,-0.08622566207473095,0.05507604030529444
ADCYAP1,-0.01911639686078978,,0.12366478535127477,-0.019839124590947308,0.002757644210605177,0.09678293222957922,0.17741398147814932,0.23789293294182717,-0.013122619815235574,0.057443772068303686,0.1657234004553014,0.2553083270344772,0.0034551305903280875,,0.06547205149971345,0.13583919060376007,0.1303135034990938
GREM1,0.014543259620151268,0.18415958288762865,0.04132278532904263,0.012409055715369552,0.04074277733129655,0.1804532520136063,-0.07309071045935954,-0.12386261695861477,-0.0006851060512310693,-0.04527326052863071,-0.3198205677147525,-0.023268209812315074,0.04955371389025285,-0.059630950316542974,0.05984863220230363,0.020467996431337444,-0.04758139650503478
EGF,-0.055222970363748944,-0.09513792961455196,0.032066686663174075,0.01614182693018168,-0.0032859681551395733,-0.0055572296704583185,0.005415900189730707,-0.11730347077991574,0.03315104767364272,-0.01112127917176091,-0.09046804689132606,-0.034422408128753634,-0.016887919075731412,,0.005758906765627915,-0.054376353116707694,0.014832334875696823
VEGFB,0.02564261010339401,-0.2161014031792642,-0.05513383997313824,0.057170987038327646,-0.003957781201616801,-0.14499432124930345,-0.09139973460309635,-0.27325250812832913,-0.01214555240137865,-0.009680080652780507,-0.12812277476450382,-0.25803220651397657,-0.0032385355507507587,-0.051822338722027704,-0.004438865191102487,-0.13202883630356302,0.029133893414090322
FARP2,-0.004404706672518315,-0.014974329563283251,0.13125563299184972,-0.030040088344863564,0.01996642470987554,-0.05895674805071172,-0.07474499841281358,-0.1888171183049726,-0.03925892935440022,-0.002786226333429577,-0.006794192136898534,-0.09753854700255259,-0.017987050800324804,-0.049985789188382694,0.0693503995224161,-0.01380947581692468,0.06793814173147306
BMP3,,,,,,,-0.019829599682188576,,,-0.02241302294171492,0.08524605272827183,,,,,,
IHH,,,,,,,,,,-0.026843587973786547,,,-0.013250237031599433,,,,
LAMA2,-0.08632957797461387,-0.06822251222177227,0.03272443648251209,-0.021083392504249985,-0.024472374901345764,0.029771092131575555,-0.03764224853594317,-0.2640209150681331,-0.013841812669072126,-0.04255873630835891,-0.009206664886735112,-0.10553687478890789,0.029501482394846235,-0.09270063327170071,0.11396498037467792,0.021320622112308642,-0.04180160336304033
SERPINC1,,,,,,,,,-0.017873217338169056,,,,-0.01308527599237736,,,,
NRG1,,0.04668504622532134,0.050301334004969375,0.051281794533681695,-0.023813074962157985,0.09197349754561429,0.01718939894076582,0.08158075359889139,-0.02168423239603809,-0.02117902280382731,0.29135833768334646,0.19146457241212986,-0.04335904829445504,,0.020243350372896558,0.044527768022175625,
SPINK1,,-0.04496955678379008,-0.05782994395394417,,0.018084537772024723,-0.047630067167578595,,,,,,-0.0407839723479794,-0.016084437398371038,,-0.02966396518017457,-0.14132575348076393,
EFEMP2,-0.08510313191279371,-0.23338702569270733,-0.005230434892758295,-0.003757707640926678,0.011357132192143403,-0.15108516863044208,-0.06547822508404517,-0.3185461982642631,-0.033908290705868815,-0.025457953653081747,-0.18214806332987796,-0.30953485154763544,0.0283959502112149,-0.04325247194076847,0.0932330218318737,-0.1161459075531357,-0.08272604745318156
SELPLG,0.038390561458654264,0.05280380302474257,0.02512146891812157,-0.012123691763205977,0.03538139056655668,0.052425112834801835,0.05098684919803151,-0.15163859328641952,0.040090639898406916,-0.08472430833421582,-0.10688056608191074,-0.026959819386180497,0.06008426276528824,-0.05927865333877384,0.09065548398638555,0.003306266770224956,-0.03926674441267208
GDF6,,-0.05276427639469043,-0.05785089969721335,,0.010753848246531054,,-0.031497598756118225,0.02167765665691655,,,,,0.057298154665185494,,,,
HLA-E,0.10957002716280989,0.13540617604381291,-0.027933281288566727,0.038260374127133824,-0.014714349378715038,0.02716341954277258,-0.08179754498197342,-0.4296965267737268,-0.012908296117548764,-0.14290413827961929,-0.5191882554512658,-0.25163342316862775,0.0944570702117709,0.016877408688869874,0.10298724026720138,0.21264310402791498,-0.09515342985433804
PTN,0.009462447893254832,-0.07850651437551198,0.19521055652492722,-0.032889028580365416,-0.08621648696276521,-0.08442878273422479,-0.17117018668779857,-0.47179985931943175,-0.07214596162742454,-0.026063034944799064,-0.2379958435752957,-0.4704611810579431,0.0017716471727794421,-0.1201082662485018,-0.04564895075133191,0.04621574560679271,0.07933126638941236
CD274,0.050545381129291515,-0.04585658871875571,0.06709930082941952,0.034310780756562215,0.060583642874375836,0.03532538240115869,0.03419239722449159,-0.11600858831129117,-0.06600151552115538,0.021160302859822795,0.10093317227062498,-0.010576671667811089,-0.021322644123545828,-0.06320312479499333,0.011091311434672832,-0.05816159682155513,
FGF10,,,,,,,,,,0.007853725285236878,,,,,,,
CD14,0.04552906550603492,-0.026036469656272956,-0.009837339338663445,0.06805367709731855,-0.019058669561936723,-0.24031953427326885,-0.1710674045200799,-0.2775915650653396,-0.002720970865725616,-0.09547814631892643,-0.5140629037162041,-0.24459063422996624,0.04935575750989859,-0.14781676411020817,0.03277433705171854,0.031072261844903862,-0.056674093731124454
SFTPD,,0.017977393532412993,0.01909544317730924,0.006693955620503614,,0.11222980749261337,0.053920101253534185,,-0.0023047372855131303,-0.018892413829493037,,0.054835648231444906,-0.023270703635808927,-0.04393539568406373,0.01898695719203965,0.00860427027099839,-0.05615148941331175
SLIT1,0.01790422666072963,0.21729736297016913,0.13864968745340567,-0.028883687902820344,-0.0086517637464885,-0.04839047441998394,-0.010399704113870513,-0.17952748880085923,-0.007689393976274989,0.17717916761003918,0.534984480689663,0.1019594411512783,-0.04879324623920472,0.0833249279152833,-0.018353685773549212,0.13600498435581934,0.09088054289484393
LPA,,,,,,,-0.010632973426048265,,,,,,,,,,
CNTF,-0.02241773076211905,,,,-0.017483188457007134,-0.030751642801722937,,-0.07798590489886181,-0.015235458202081576,0.013731457858640815,-0.13776224840513465,-0.0331663708508915,-0.01341328812063172,,,,-0.09659534192574362
BST1,0.0328793019366056,0.036637101680201074,-0.031869231866970146,0.10089388427726734,-0.011229856733240048,-0.0056022775979752545,-0.0020462820100618797,-0.2911299460037379,-0.024596419865033293,-0.015987327016224927,-0.11946808069591484,-0.07199220298330297,0.00609693723136545,0.0248717110544988,0.03920458220014174,-0.060401411501351004,-0.11462915706032208
AGTRAP,-0.03543251189316272,-0.06950714353491098,-0.0017704327312561717,-0.0188186638883901,-0.01949634737147792,-0.12849393095518155,-0.06963446512593478,-0.3372186173458007,0.02847485737003912,-0.07230442522332349,-0.34682720275775525,-0.16942646198522265,-0.014250530883263699,-0.06564434943044388,0.06574946838284719,-0.11781588645794411,-0.09540984830162448
LAMC1,0.0624153731648754,0.028005486254954397,0.026297194265275433,-0.03433656545251392,0.02287401664587967,-0.13442745929773509,-0.08132877563666539,-0.37397039183652087,-0.04111005520028059,-0.06608189657737265,-0.08992820811699705,-0.24317123554933642,0.0331084426547428,-0.08464033266715751,0.08013079957656569,0.1529494273294532,0.010267473413594538
COL6A3,0.04000251092370211,-0.04339369337839395,-0.0006949723205354738,-0.02050600251983819,0.02592558161072726,0.007279543743331194,-0.04075492936702506,0.0389445147789038,-0.012965086859774235,-0.027565593724987618,-0.17153964235235733,-0.04895413541688423,0.00971590267170202,-0.07259232427560566,0.11897626347351664,0.06144784207209356,0.03388893743503602
FN1,0.010909426044640685,-0.3778768412803514,-0.029560730192825558,-0.03508754809892442,-0.01165356094964484,-0.21678450067127927,-0.08389027342390584,-0.35564585483639566,-0.010687018700280644,-0.01985025368888328,-0.29544689564774157,-0.30517480500405886,0.014876942752735921,-0.01024791612546795,0.05758970900670963,0.06117153713629215,0.0475467981409613
MIF,0.055234203257436144,-0.3809035390368183,-0.12514447719989824,-0.009678787290958418,0.007800609953969426,-0.05203992895309723,-0.07048803998360395,0.13612647336784367,0.046850314167371725,0.12416990155554274,-0.0743135696797134,0.13132622269330002,-0.04838580324950928,-0.14447787262161707,-0.06905292689954347,-0.23397399717390632,0.004221616742817519
JAG1,0.04840060315903502,-0.19950504618037004,0.12607937422080945,-0.02376502260980617,-0.02472434218793342,-0.07287610494205694,-0.045375673244369086,-0.4315446152543346,-0.008764165384220679,-0.004639788497611495,-0.08728362366117903,-0.41153619177391715,-0.01793584981066044,-0.08906171212671557,-0.0012283300085342954,0.041537958607729866,0.0564482110890536
NID2,0.07761575550263407,0.13982654190321325,0.06824441283147738,-0.02449917564554935,-0.0029076546901523528,0.0336717914088829,-0.09623859874741923,-0.2614448934355144,-0.040103987147064625,-0.01668963474178528,-0.11568988735187369,-0.028849566349910333,0.09782698710932712,-0.0582290504058961,0.06813034759925125,0.21303228222396886,-0.0827461669768275
EFNB1,-0.02311932803168532,-0.052607709584740404,0.017352376950078737,-0.03595665057663013,0.034055657606609335,-0.004446165184965496,-0.07960483871717462,-0.13400966504819875,0.016891832079158974,-0.025743059823912198,-0.04832705651879982,-0.18748187367243005,0.03171569209997519,-0.0637403525947211,0.0742031698663794,-0.09358940799111659,0.07839296905008959
COL4A2,0.028449227897495825,0.007508841871982525,0.056131377991147376,-0.08031165792456955,-0.0333448422664732,-0.05342885928827337,-0.07077246595918282,-0.3956067115497928,-0.02993709039134199,-0.031447019895949814,-0.1906863001887782,-0.26039511888597333,0.040436991591566024,0.04022742336443403,0.05345558822383907,0.2778605817132454,0.06350651905169126
SPP1,0.0053416856552068815,-0.21667726793549644,-0.12159188804879387,0.02143003192105645,0.06163487229757228,-0.2688174103644139,-0.25628771147570106,-0.5071590708129577,-0.07496294034745468,-0.1465370177483775,-0.5907570272412543,-0.49368483451229006,0.003887845947884321,-0.057476709026376714,-0.09174825928030517,-0.13265209168638872,-0.34486691439119543
PODXL2,0.027978854708099903,0.22817596116383843,0.07426197028313762,-0.010346434066491234,0.005106292661540236,0.07002375311272592,-0.10893183253479001,-0.04658821430726576,-0.05361496988122765,0.01658142097829337,0.17661250382002636,0.15409767610537684,-0.003389963836700687,-0.05521016698863779,0.07303345877523547,0.18152735611567342,-0.0030659913606360693
IFNE,,,,,,,,,,-0.003560158371424587,,,,,,,
FGF9,0.02658633706986807,0.4645683102659265,0.1233025770728917,-0.014885604962090598,0.07453316712514729,0.3314258523933676,0.03250015347121013,0.3337194706144738,0.0720892797269737,0.05940724546808694,0.3017115310295447,0.2716591375120645,-0.016666674146398584,,0.054829983315252226,0.09436734065490994,0.10141474237584591
ITIH2,0.02785701961726989,-0.014126242966295907,0.08492757881582022,,0.0020515005211768555,0.22159681525354744,-0.03941236361224565,-0.041322305128072084,,-0.04450599332981364,0.020996665353318306,-0.03887877333162719,0.0079979977660854,-0.03843963662103904,0.10619865179740264,-0.0592508488034853,
ADAM10,-0.0050060037331393775,-0.05983887443785192,0.04757858882220572,0.010570745565560556,-0.0008160763634823382,0.0297722579350212,-0.009891250602757983,-0.21471834235770734,-0.01483274266022259,0.016402200520147073,-0.17974613405379725,-0.1466183108111712,0.06370726295407718,0.06606007651848689,0.0008223056463779707,0.05905356200315821,-0.038206432306224815
CFH,0.010762072401557661,0.09845874809095827,0.07556447739159294,-0.04590738100396545,0.026907657944784717,0.09456077406395248,-0.00692478760160226,-0.18515332413503174,-0.06181481836988206,-0.07518966408811266,-0.06749162821298334,-0.08533072311573973,0.0425710602333013,0.045392987589464924,0.08771556243791301,0.035617860862801325,0.030862026993389725
COL4A5,0.0013223747235602203,-0.11005712081972174,0.12255511083339293,-0.05153648501104469,0.02749522881998504,-0.09852377299933197,-0.12014391542975343,-0.29176539736187423,-0.00038981695701617754,-0.039281056525137005,-0.21634708259027893,-0.14613204117162265,0.056384210956399866,-0.11164520910395916,-0.019517493152807437,-0.11248328023806649,-0.07625328230031163
LTBP3,0.00360409400924882,-0.19847013788925896,0.0038114682429332045,0.024284084780934297,-0.003625761310273633,-0.03740611028725841,-0.09736911107997942,-0.11032529018637828,-0.02397619443403438,-0.07931969251990756,0.030136671949091965,-0.1275533341032928,0.03628223976615012,0.02578829487325163,0.05378647201278484,-0.21862543981266763,-0.0438495377861793
GNB3,-0.03196142736792959,-0.08811337485488761,0.10529791912690448,-0.010807576105091778,-0.03937217200281158,0.021362567888631483,-0.026657657449916935,-0.12100106253762452,-0.0435791708661536,0.04763099409624936,0.15347825417842592,-0.02369896661597727,-0.03567711979739831,,0.020619321338515503,-0.022496920011473028,
COL6A2,0.026140279857552753,-0.2326759521871998,-0.028739389925567595,-0.033137383284957314,-0.06659617031431474,0.07564444736620751,0.024079995455405182,-0.2511156875340155,-0.02102552865401254,-0.06946949599136924,-0.23751938807657777,-0.0031221754300326927,0.029603546124934658,-0.03880484306246522,0.0911406514260234,0.21709573809410324,0.015454409704699936
PLG,,,,,,,,,,,,-0.23364057179614528,,,,,
GDF9,-0.02200374230332392,-0.04465109604442205,0.04266925910854447,0.04090251923117823,0.011186198264966696,-0.024202137611708984,-0.00039796306121033523,-0.1721747711777032,0.0017781111840680275,0.009079877931140743,,-0.11597401835162754,-0.029886085843010987,,-0.0687886049865448,-0.01007969901538821,0.03275615495380192
NCAM1,0.010645269666348814,0.12866437604971537,0.1297882540803186,-0.02214248920244528,-0.08586294859440019,0.012343215262964708,-0.06603062707285104,-0.06411970453692607,-0.009783089271785676,0.04875945712150948,-0.03312720278349797,-0.05799620697464218,-0.06034594273302348,0.13451213516121266,-0.09884058945143961,0.20667963993840288,-0.152319450697558
