,UKF251,UKF259,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916inf
GNAI2,-0.001627456760354797,-0.02874212136692146,0.06472190010488969,0.011764449776597366,-0.023869944099226166,-0.009068247391418538,0.04450526238762397,-0.032331822929287386,-0.04393090408800086,0.03452871160113663,0.02542603805414825
HDC,,,0.028126332955232536,,,,,,,,
COL11A1,0.041565049715511546,0.02878866923823249,-0.007766460691424771,0.03146167964553433,-0.026268784422769805,-0.0030923692567848843,-0.10767041231244044,0.0925607527301896,0.1104053340719008,0.08871078367427201,-0.0701983894206535
NUCB2,0.011781457115887474,-0.024801042332427446,0.02378619098753463,0.004610947151809892,-0.015782330306394556,0.0030653257176433044,-0.06154734144848871,0.015437983527081839,0.016049564089907487,-0.03371688713646811,-0.07414431192041179
CXCL1,0.045205928949384175,-0.03159611306866068,-0.0006884970734966221,0.04276743835261285,0.002968481357790033,0.0009722735930811433,-0.03264986437106548,0.11804712372762179,-0.013305360851999416,0.05821089970403145,0.055896078198893105
VCAN,-0.03223351886636717,-0.0669289322313845,0.053352169426025296,0.012772850641192032,-0.09867648282294528,0.056483209579181494,0.13203193062972562,-0.08576759999661629,-0.004047337082563907,-0.0610902453778197,-0.03706731289536145
MMP7,,0.027746512434821208,-0.028620190920878426,-0.03167851922314888,-0.030651601184148176,0.031947785347131524,-0.05448922360623191,0.06285657155244874,,0.10007258515941793,
PTPN6,0.06011631769096066,-0.03374658132098713,0.09324558909390616,0.059519010316444694,-0.0308265360796421,0.01800081217815182,-0.023767045937070613,0.0379368901428877,-0.022359236742414378,-0.02694575255046472,-0.09265188004073373
PTGS2,0.062296809416372854,-0.0012250880338183548,-0.06793499498305365,-0.019445118679442857,0.007925249785928854,0.00873805776123699,-0.042335705707059176,0.022365788470578345,-0.02024269152510326,0.13362022080716793,-0.021708892989542337
XCL1,,-0.014710417812980412,,0.05330318199601293,0.014322452587423908,,,,,,
CD58,0.05568683828315575,0.02953345469060056,0.0885097141442403,0.0638512930167263,-0.008576658766599025,0.05698972261121627,-0.08976315081420373,0.0014808406672972103,-0.07600467395794781,0.05451522493252461,0.008521523707437372
TNFSF14,-0.019022509111815168,-0.027568188577564476,0.013837063580191215,0.0027838850342303875,-0.02155444723038999,,-0.038855730223771465,-0.028189209779115383,0.114619204533475,0.031131478452673084,-0.05114987036528966
CNTN4,-0.02426928081308045,-0.004865406421784113,-0.050137147972099026,-0.03666363566619896,-0.04290086342505969,0.011556289982321775,-0.0362543749487554,-0.05756401117213505,-0.031205009433017676,0.029612255517674716,-0.03740464917162343
NTF4,,-0.018608034329810934,,,,,,,,,
INSL3,,0.11314477104049453,,-0.03652866447408193,,,,-0.03134991699021024,,-0.03224757157004052,
BTLA,,-0.021460598357039232,,,,,,,,,
MFNG,0.012510330877258509,-0.055517601444650906,0.013489106197841163,0.011643866917196223,-0.037318597814669674,0.02864019266766041,0.0280686523664078,-0.021502803127550627,-0.0642208554193568,0.021232443171844684,-0.043109901285124666
ICAM1,0.0011003190135576207,0.03190403840878669,0.003304195014822745,0.02967329939752033,-0.08242427666607957,0.09377930323578819,-0.05023986701278397,0.02949393619822909,0.08402340420992668,0.0014834815372626578,-0.03157829563548807
PROS1,0.019869689869050782,-0.0048470445057757555,0.023223554011161014,-0.014722576309469224,-0.037003949664504196,-0.04002881254661058,-0.03677448146861265,0.08231546004972455,-0.06834370651621301,0.25838215494144334,0.09385461473590835
CLCF1,0.013328046841978363,0.05997365575602434,-0.04821170973016758,0.07380990557925152,0.008725417927489482,0.009680055991737548,0.018801513322702596,0.016919828741148044,0.02069135057318428,0.13068389469833777,
PSAP,0.007930610269118272,0.0030517920535463113,0.02313913516554206,-0.03571861756511049,0.0546025455631214,0.005774826178174469,-0.027476156015674633,0.13494247798421272,-0.006288847587445057,0.05007326338603133,-0.023346178678245122
EFEMP1,0.10202718780704548,0.0957409212359815,0.05721837948147291,0.061582827698272356,0.00024544055105377594,0.016827451170977198,0.04320214885910681,0.03665153125077658,0.03456893188832351,0.13937150090391381,0.018979200135863867
C1QTNF1,0.01880918817087774,-0.02079096269140197,0.030689449651336798,0.04780402533285066,-0.016119685476358607,0.011953501041176337,-0.04290461535544909,0.07272402439186948,-0.015566902924444114,-0.05669339447076508,-0.0393366981104566
ALB,0.027261187563300055,0.0012478867897895724,-0.048006769411528746,0.015257329912807274,0.00803869016917283,0.0004994461228491189,-0.00641965734722016,0.03333115961407975,0.09967613548001558,0.03288536739917696,0.011252347175370724
CCL13,,,,,,,,-0.020925724098054932,,-0.02922276033221919,
EFNA3,0.0367404791924423,-0.004755153751646855,-0.10305210159333085,-0.0638596981983273,-0.0074267635278043075,0.027189421817254835,0.011248680825515306,-0.021747325610616507,-0.0018013777859324728,0.015102937800311194,-0.010895878441603196
DRAXIN,0.06408868080345165,-0.0006426654907285954,0.12890705100356123,0.09319527764236954,-0.015948810603031504,0.043056753144477586,-0.05338591657257919,0.007680782045659181,0.012856604796574187,-0.08839245762719479,-0.06648342902217179
RAET1L,,,,,,,,,,-0.011781134982974032,
NPTX2,0.004006661171141873,0.02856647544136022,-0.04788719720615068,-0.024209617965929374,0.005075187287387853,0.008009059590748983,0.06827325954505638,0.03545449539635271,-0.043609939329928495,0.06263205403866529,-0.01063037437796253
FGF11,0.01756477147280961,-0.03256157933538943,0.06337430820992257,0.017302311774487305,-0.01064832042492487,0.07592943808380133,-0.024151207648508734,0.02375936886327291,-0.021241484637789753,-0.011224541198579014,0.03284442849047343
CD59,0.040765092876531184,0.026604759920348834,-0.042109537574393854,-0.018118272028789136,0.0693733739883798,0.026836293164766524,0.0036517681331858197,0.12473220444831833,0.03626710462299131,0.12691578385100996,0.016622145896539067
COL9A2,0.03202620147643954,0.0437685273794113,0.08491674352961921,0.07550238186388353,0.10791847522449573,0.006585755346407628,-0.007233659942449208,-0.08220533944926982,0.011738358706475582,-0.09067656090878996,0.04878422696241128
DLL3,-0.016319628115476548,-0.08624912740680682,0.021820970129572043,0.012459528770606422,-0.039406929808671984,0.06080466139212117,-0.009886512713876656,-0.11302448927569644,0.06145544765781967,-0.06251604021811255,0.10762685677293142
FGF5,,,-0.038227520230503936,,0.09877527944502158,,,,,,
LIN7C,0.054058008450668826,-0.0005914321775399183,0.03750747369458438,0.021058866822549625,-0.01671083265679031,0.012130134368939775,-0.01688439842744678,-0.060467709029573394,0.006010455004734528,0.060047511429532095,0.06214232458856309
GDF7,-0.036577224494423084,-0.012252056392803818,0.06497532307416144,-0.0030247772918568705,-0.042673963491586336,,,,-0.028269917506734854,-0.034353655038073874,
PSPN,0.0066887569258137275,-0.01361837890980144,-0.04175866950614759,0.01575700358693306,0.05012251467981842,0.050541483460264075,0.07015649473546248,0.056320983322519315,0.06844801214500322,-0.027648094570235662,0.0955629678917524
ANGPT1,-0.09158316006665117,0.05042662536836471,0.0596022977912924,-0.04412297111999758,0.05263241454534074,0.18845397837167677,-0.03259417758237117,0.04262405698004423,0.003188647955338026,0.011921015445824046,0.03476322412391107
PNOC,-0.01918934139364296,0.026006812151393204,-0.09832157692644092,-0.05055688363216937,-0.00457365032951132,0.011370098119454185,,,,-0.002548703408214649,-0.0015269391121525168
L1CAM,0.03638236452788562,0.03726261184220149,-0.09205892691938855,-0.058753008897181706,-0.06940071926100679,-0.08320168166015073,-0.030150088216262645,0.03248241972432887,0.017811959547828733,-0.039458049753819446,0.07027550065974522
APOA1,-0.011105119858408435,-0.006957113790862044,-0.03531083266354815,0.05011190744029512,0.007164830572353886,-0.029439889548328945,-0.006246559933291146,-0.027350522268910736,-0.048494419594476104,-0.021386644810284003,0.06822903537070628
PSEN1,0.07306363596753315,0.039685038401778505,0.13874351747093033,0.05993934601634945,0.07052444885280522,0.04520716313368665,0.08493544626196617,0.001492471852085259,0.036290753576975705,0.0015190821934475296,-0.005575156288382214
CALM2,-0.013185114156854954,-0.03717014875378061,-0.06681455931779386,-0.06461784575822778,0.03418850113438507,0.01704302055398261,0.07512523176347903,-0.036824677752684026,0.017858161917841512,-0.06783461184886252,0.02616625355990428
CLEC2B,-0.02342739387838149,-0.027232969006474296,0.03009839138061044,-0.015816873229888884,0.016364849404390952,-0.017734857893171817,-0.003208162529525961,-0.026122284499617447,0.00810857452575761,0.014250879754046835,0.03878967789322262
NTNG1,0.013903318750287963,0.008737149567284105,0.02482563477341616,0.014879164286954872,-0.059299134703711696,-0.015140060451114257,-0.02139132637723885,-0.07248379944215183,-0.0799344987581664,0.048161758635943804,-0.062360059941976756
LRIG1,-0.004624711832894355,0.07128425932301925,0.07587923569229955,-0.036285091819634976,0.025542082613458045,0.013929967954182458,0.05128692228343488,0.029717656154103517,0.0368596256419343,-0.14694302986941604,-0.0072779168569849706
CPAMD8,,0.0018670129593720082,0.04331195800287681,0.025356747196207233,-0.002906978692745391,0.006230880971711956,0.12356339549254834,,0.029136119263708148,,0.013696608780090696
GHRL,0.03828480897190971,-0.028081425901330396,0.08977041102939082,0.011985758585078736,-0.032877795220408,0.0030963005459216353,-0.04398980101902836,,0.047782698789164586,-0.037160147730108666,
NPY,0.0807718823721798,0.030549358215645958,-0.05713535924067933,0.05032525515226034,0.11464042965464459,0.0024975274038008598,0.06569546152317268,0.04465851969351657,-0.01886002835846191,-0.014970480783745977,0.023470479741637542
MMP2,0.004162145633511767,-0.02740643512721317,0.07769573480040289,0.021885555342849267,0.07090748981247791,0.05796102613400842,0.012271917749814603,0.027657262004145387,-0.0539126677350085,-0.10995156067676377,-0.07300617274694943
LHB,,-0.013927766379874909,,,,,,,,,
PPY,,-0.012441315689445788,,0.029010749760436893,,,,0.05698953950067667,,-0.0032395166472177946,
ALKAL2,-0.029359215478423413,-0.013725417657961588,-0.03921016427697166,0.025136949906280463,-0.057553021349015146,0.04812268890410332,0.04107291065442522,0.0029141756983655895,0.07545517221282817,-0.04775522737511931,-0.06173362726702745
CSF1,0.03004374317731418,-0.04268110843048152,0.11082140301536829,0.09350588705974111,0.08809737503243148,-0.03946979805349081,0.029395529541867138,0.0802085661516351,0.006088936713905402,0.011654010429063727,0.06722964778330058
SEMA4C,0.00899519860798762,-0.014673913025304184,-0.0016925815306995736,0.009732521690353109,0.012818855605939502,0.037689770250059075,-0.016572711594128785,0.012478899145414148,0.08548201969095212,0.10356938901087293,0.0356632443049611
ICAM2,-0.002084778224628904,-0.030127172332365972,-0.09331802537688295,0.013301201798992609,0.06121674390476305,0.0510715988299466,-0.022651088112219813,-0.0319723774693555,-0.022223683750094037,-0.09992438604199846,-0.019677916838379345
SYTL3,0.011686979209780273,-0.0003337107857884261,0.030824922868677156,0.03916257825265359,-0.02816328081774363,-0.028052745824396715,0.13971451138686936,-0.03093547428353972,0.02681435597889173,0.0526988522321094,
IL1A,0.01645381213567657,0.009019589591237857,-0.024635503386904203,0.037447992864990176,-0.025111347393490805,-0.007867993319327457,0.0011702994641717157,0.07933628024424534,0.05125391195694507,-0.05479583979810313,-0.06768785832733745
HLA-G,,-0.01471041648450613,,,,,,0.05801986765807384,,0.06125303746211718,
PGF,0.004422537637214613,-0.024844992470320307,-0.016255460836665937,0.017492774624328914,0.049122207171897025,0.04258603523826759,-0.06510539957230707,0.006265978990799914,-0.06606545555154118,0.0013646727088526816,-0.010476217819548049
LGALS8,-0.017383212180717172,0.00951389486811458,0.06441555553745394,0.03754517839283742,-0.0331676066128203,-0.01710964165436846,-0.05387701124239164,0.056483196999637074,0.006748246536722649,-0.038522283343793186,-0.08283120278815487
DKK3,-0.0846915372895053,0.006069318421504504,-0.09675342856196273,-0.018730666878961535,0.01843221091678201,-0.001436860257787633,-0.07069890248544215,0.012968317885454248,-0.029340212149923293,0.03420597245329149,0.07238503179874352
COL16A1,0.03636981759780757,-0.0034973786515206566,0.07660129008429936,0.03703630006613729,0.08965264657155995,0.01971463842850818,0.06666286633715936,0.030531671106354283,-0.0259496019969519,-0.027511654879577713,-0.01642244335062155
TPH1,,-0.026769159067442733,-0.041109197816717374,0.05225212837859302,,0.006545459047382539,,0.002235306790396982,0.028046061670131885,0.006236261706034227,-0.040862696671529294
TNC,0.01223119298300025,0.06852818708712838,0.09550976297959918,0.03972713062080161,0.04519638088012693,0.013384380339983742,-0.021275644596107392,0.09553543483448991,0.04441037492513834,0.18185197906320158,0.03170457015946182
TNFSF9,-0.04201326106445271,0.06221570846035293,-0.031135006747458293,-0.03572221237420225,0.061505802154112596,-0.0388244155508119,,-0.04306215893834044,-0.05552855498520352,-0.013320827786847931,-0.07361241534602554
C4A,-0.028932190871815297,-0.016512175239799386,,0.05787048173018585,-0.0060283731287642545,-0.0036845579053614887,,0.013706183226398341,0.019903428921193535,0.07739528513141049,
CNTN2,0.0313705081234697,0.04728246592191601,0.07358752383989084,0.07107398108077462,0.11018512857226855,0.02822388806118789,0.015401644171456114,-0.035721160745597245,0.04361076870654822,0.05762485716263067,-0.07427545231326466
F7,,,0.016141822418503236,,,,,-0.029352799498163468,,-0.012932476552451512,
LUM,0.02308529530230904,-0.036219198450987054,-0.022568283172163726,-0.0077330809667831134,-0.03207944744152198,0.019759144022613785,0.0016271026142424942,0.04519933850791942,-0.015437012336337028,0.1320075712405989,
BTC,0.047524168113129706,0.08392302554762414,,,0.03444668887670927,,,-0.021235718501238943,-0.041091380770853954,0.0016453543660533794,
APOC1,-0.008260740104208943,0.039366631266422175,0.08750991119575821,0.009473342427012586,0.07394598097153632,0.0007522542474225492,-0.025241100112465144,-0.029536063901946904,-0.0016382516081043384,0.020642548229944224,-0.017321254888574486
PKM,-0.011592376288223526,0.051004408746153085,-0.029605013439747682,0.004629852764183519,-0.02756668117175365,0.031221802181479255,0.059372721566922394,0.08725920145543009,-0.04916896929849168,0.08614191908247312,0.08062753503405316
TNF,0.043370511505099026,0.03022089634602152,0.021422293520709946,0.002473837667427966,-0.012084112291821929,0.07723678802700282,-0.018658405377903347,-0.020611360725758476,,,-0.08966310825081117
GNAS,0.00714833595944262,-0.01624247848279512,-0.15767041208409519,-0.03906534381112876,-0.04226713079998753,0.02055958195731958,-0.020571958933183632,0.01051261609744319,0.024787275835798216,-0.05477727955001617,0.06308214335933716
BMP8B,0.010405501614216016,0.005740008622492002,0.04650176074462529,-0.03484473675754529,0.06849745654632731,0.006066332653983079,-0.019835027596611585,-0.007307794596313722,-0.05033869237078072,0.1405725997385301,0.060866801246097155
LIPH,,-0.020918759081850695,,0.032455474690919944,,,,0.06094550297191625,,-0.017553603220818316,
CCL28,,,,0.04767055256366529,-0.00590557540786388,0.11120463639438033,,,0.029203496471239793,,
PTPN11,-0.045273073911677696,-0.019573917350894417,0.07546986322512655,0.03172940596321495,0.08970105485053247,0.006630067304509774,-0.003568525147971018,-0.02432921425912295,-0.07939154099011925,-0.045638673655003716,0.061794664828694376
ADAM12,0.06284986416263222,-0.01816640526158833,0.005267448052382826,0.06784909026433567,-0.044206685623558076,0.00869768286068582,0.05310850205084445,0.013348428408428113,0.035897366621004054,-0.03020619431740439,
EPO,,-0.0213263152849159,,0.021247294960000915,,-0.022883383419460997,,0.057175422318252546,,-0.032867246744152236,
EDN3,0.02336419724797339,-0.015906136879052585,-0.033780035530598364,-0.014553122881549954,-0.007772470463352011,0.038779140714910204,,0.03767795451187878,0.07136638066690387,0.03920074917179623,0.07573230071755904
CCL22,0.10085059635291524,,,-0.014437221817907972,,,,-0.02572080043732946,-0.041091382589399324,0.026414608975308587,
CCL2,0.001325595080326104,0.03246144788243619,-0.002410723005608017,0.10249085043028387,0.03740873927787545,-0.017528387755819125,-0.0024606022637618115,0.07152619379620682,-0.02547926708421755,0.008844493194482411,0.06239630904498115
DSCAM,0.051780942101261156,-0.014542738532101501,0.028304321050927048,0.0002267468844843316,0.01602297795919469,0.026832201032892772,-0.021151423038945825,0.04655778521632508,0.052473076300064286,-0.05435287585753644,0.06121143205831744
ANG,0.04481815975281674,-0.0234622678365426,0.040679564647853654,-0.038448660612884406,0.0525861084028111,0.04579725706071205,-0.07221617918742194,0.0379402544379414,0.0025915550374627735,0.004935897288830832,
FBLN2,-0.044883326588134174,-0.013814313772485825,-0.0384721422045926,-0.03368386305645019,0.048398133165930945,-0.04747715720615582,0.04656710585958731,0.06361502475719413,-0.012545581323228427,0.021480172216112498,-0.04180511357489987
VTN,,0.037109117259884195,-0.007483864926225166,-0.0038686453482321263,,0.05261385462572241,-0.02769045816673175,0.05695561467693106,,0.013224166440514561,
VEGFA,-0.03382754501262703,0.015774328130346373,0.029305755053708037,0.007980258375107697,-0.03630261158744565,0.03121484545948666,-0.024829473972537763,0.07032710356890925,0.014564574881812864,0.058427324854079414,0.00903235837961684
F10,-0.008908231813046726,,0.02457978750789814,0.024163064517473017,-0.0018622791919590622,,-0.030036677906796844,,0.08438813915979869,-0.05692395233059624,
SERPINA1,0.03776777850341594,0.011993621000860369,0.038742654455034296,0.022033752402360364,-0.014113232665257242,0.07268378473691507,-0.043985704061771574,0.07200638834044068,-0.014720695655692421,0.13952463595498973,0.05128041257482016
VWF,0.0042535141197010545,-0.0530625482139027,0.017757792544516638,0.06394113211431746,0.01829590911222474,0.03033198002704289,0.00670044134201766,-0.004742448684065304,-0.08181142928765676,-0.0053411992471311025,0.07167561092076762
GDNF,,-0.01734642634855876,,,,0.03791764944503426,,0.04467190366221468,,0.013151278165669892,0.12842451734497332
VASP,0.011005637853134957,0.011225365479688224,0.06536549730181417,0.05195355566708773,-0.01582790210467339,0.004658915550571343,-0.013192575196384632,0.029806772849308688,0.04165151570413322,-0.03363239516067504,-0.0020984779503412493
ADAM15,-0.006110709128549725,0.019611138775838477,0.03882489302812884,0.010867163265538902,0.062400735483993594,0.001236028611766771,-0.036742472587121176,0.03789800970501328,-0.008318606877296766,-0.0350391045510366,0.10602167447922826
WNT2,,,-0.019303043574641927,,-0.049908991607564734,-0.02141545246932144,,0.0033655963269438914,,-0.03946447756153595,
CALCB,-0.013893685248579191,,-0.03822751981507304,,0.053670617772274484,,,-0.02467070332268672,,0.023599979160581847,
OLFM2,-0.022159693928226167,0.06288586895996555,-0.01163326589473963,0.008671677068396793,0.06735435626509967,0.03121867996604952,-0.018551054387432403,-0.05447187573129722,-0.02441145493657886,-0.05619865115098657,0.04465789118724125
MFAP2,-0.007290372215226617,-0.040559208967945626,-0.0003087222017117005,-0.037640371433596796,-0.038842687023473085,0.062174428074064404,0.05757686028312614,0.0030516526723602206,-0.04443971409030159,-0.07400951943783877,
HLA-C,-0.017135209562691982,0.09712844961253014,0.06282305245629714,-0.009925603879698824,0.0035805673458147655,0.023401735333328278,0.024987582152583242,0.0757021517753887,-0.043218936776393185,0.05824834452638979,0.019481529735370904
THBS1,-0.024081855201001572,-0.008042703590194437,-0.04124421097512401,0.027364314188458062,-0.05680207809398034,-0.017036164678902482,0.02944109192738639,0.05173999789166886,-0.02495038642408778,0.13820702244462363,-0.05871711527308968
HSPA4,0.04729736637226949,0.0280588668990334,0.04302710156507496,0.07233228224711906,0.08852135090624731,0.05458031194149414,0.03136813027738839,0.01907565954790857,-0.028865753880050613,-0.004492887201469383,0.12510585501623858
LMAN1,0.023998998060559593,0.029426883046261718,0.10140272591833005,0.010238952672880403,-0.03768630734308797,0.03798782179782188,-0.032125182220073475,-0.031507162871403246,0.04099357274065374,0.019015414714024063,-0.020236185084889564
LYPD3,0.07502907816985957,0.05840314769664799,0.04927275298593408,0.01632562793789984,-0.025718879470920032,,-0.04495855211661867,0.02204850007430584,,-0.007418659302524556,
APOE,-0.00902235148224546,-0.029251612462017497,0.08396942247300107,0.08991606091511671,0.0540102091057318,-0.04338843846936277,0.03207918761156112,0.0509284742375132,-0.021411511781089403,0.0684393910270471,-0.08134397294663002
SOSTDC1,,,0.014283447285310917,-0.010360296177448563,0.04609283884813223,0.007749149656252139,,0.033510811498173435,,-0.03483709565471296,0.23974821515970704
ANXA1,-0.028394199054331486,0.0812818597523535,0.05346967704386589,-0.007333365314596823,0.028794058261923515,0.04146362855888224,0.00019832409567207236,0.02058044765347854,0.00917019045903791,0.03733109593607566,-0.03988729605938404
WNT2B,0.03650264923379952,0.008130329828266135,0.08324244908173442,0.043285100344362885,-0.038608966835866725,0.01684008121428649,0.01060144266190157,0.010981821213520343,0.018632711518362374,-0.013768884516586527,-0.052910294780905975
AMH,-0.0213401187260734,-0.021726892246416805,0.04242960135682025,0.02975499949007906,,0.07243617671348045,,0.01921418037677797,-0.017632314885751763,-0.0875746881160402,
GDF10,-0.03793171311396051,,-0.02824477628205943,0.026879522987938005,0.017080961993027534,0.036476572222006946,-0.03756894402118327,0.06762711798292556,-0.029674734668812167,-0.02022791730598845,0.14467821279095844
EFNB3,0.03228159519069326,0.01594636347818313,-0.10428700030439338,0.0023461558357330604,-0.06398700170743475,0.022311050843611305,0.0031451467170219597,-0.03967944995439378,0.0014974386709448483,-0.06291136719891807,0.0068639352257594075
LTB,-0.01518103794309986,-0.002613983824097557,-0.03681187817884995,0.02295853032676487,0.011829349973534279,0.04658201707811133,-0.030832803295463458,-0.03330293035003053,-0.06567291908377106,-0.000425787391569799,0.09825955829496555
ANGPT2,0.07834118475958832,-0.058699108169871984,0.028877463053297713,0.032229983294683164,0.034476628404131314,0.04205138721985202,-0.0774795955107252,0.05725045194680634,-0.027732158396458977,0.0035024100090934795,0.014564804292610749
NRTN,,,,,,,,,-0.030024303194942176,-0.029265924891188965,0.019292321282198554
ADAM17,0.025139442073474173,-0.006766735157976894,0.028892172758798275,0.007210560234989863,0.03756086334845877,0.11674077913871851,-0.041622101458401756,0.11528248878640426,0.05717514147107079,0.054779952183953866,-0.055958316852019754
LRPAP1,0.051771920722155515,0.0009304996437858392,0.11286456150515048,-0.03191176387520742,-0.02230577058047787,0.010520616279414858,0.030664324052488926,0.0017575523386579503,0.03699299565723441,-0.02870120920145557,0.04994491923932531
NID1,0.07645271217714145,-0.0637380928386759,0.029193057626516368,0.04839841038354243,0.06019441305410218,0.033932128250602774,-0.017355064762979336,0.055441746259658864,-0.08265160417020731,0.11198075069859953,0.07368771096389608
MST1,0.06979746861112408,0.07580721817932431,0.06237585250497546,0.05570640006062261,0.07673481849832152,0.02722515450373136,-0.07336550405357173,0.11766491886491096,-0.025680503164473848,-0.024027624145364992,-0.02973385394192995
IL13,,,0.021364232994069865,,,0.03761098323346916,,,,,
DCN,-0.016942286137203808,-0.02723364451915382,-0.017607888684809173,0.03569318271678039,0.026248610929097516,-0.03511482219092292,-0.04007083925058118,-0.04856490195727194,-0.01700366142886553,0.015567070605854653,0.03285179972080912
IGFL2,,,,-0.03510424912582864,,,,,,,-0.05036324468992059
COL7A1,-0.007976099399720778,-0.021999165797239765,0.027120083433649335,0.04900504246498978,-0.030202342327251098,-0.047967765013002865,0.043348999222857135,0.06467955293796392,-0.03140237360642845,0.04137840093294964,-0.08113040590740112
CALR,-0.04828399819570272,-0.03259959871194163,0.07081716066102882,0.04852949432523131,-0.019640491116054787,0.014946313403098745,0.0701510895932436,0.02516852441546213,-0.03523375342348169,0.06114850069611213,0.0036699576354681704
PIGA,-0.000541060353669649,-0.03155685782102298,-0.019053796741321995,0.006099620792025169,0.03345620018034288,0.02587350599222686,0.022085432209604756,-0.019026592625499224,0.00662506140250401,-0.02618650512388198,0.031045220813595682
CD200,-0.0046538250116378915,-0.04164513555107693,-0.0250812716482804,-0.009037263033606052,0.003349729805979564,0.0028373838311753696,0.02166255005680881,-0.06638281119240498,-0.0014567992379311682,0.024545420275045304,0.04824750652706832
GRP,-0.03219697143369277,,,0.009153691244002088,-0.03695354042976628,0.006957947609096961,0.12296727362215965,,-0.023688741080658857,0.003529932757928303,
CDH1,0.010462809997079095,0.015978192702767097,-0.01113839879010627,0.0426878948816118,-0.051804802069140406,-0.0075224044792135455,0.0355991949586637,0.04236571286974339,0.01620734117152274,-0.005682938052531564,-0.07318652701317216
LPL,0.006442849049452188,-0.02222190682842019,0.05023766333290186,0.0036518642569731666,-0.03855717702824048,0.1063210448481191,-0.0742709810490603,0.014605718415196143,-0.11225837044095231,0.1812032334887405,-0.014415496945032306
SEMA5A,0.014809045670057244,0.029304175733228754,0.04936996142087475,0.024294814735299923,-0.04233979333865136,0.02220804664488553,0.03122742520540112,-0.05551466346688083,0.08554471522078369,0.028559606157790463,-0.015098628371977441
SEMA7A,0.03771129024376293,0.015073894900718945,-0.018824920114147582,-0.009104733436110438,0.01146480668213106,0.01173465300704089,-0.021036960901231888,-0.026607989041976882,0.07490627972549187,0.038822834972194485,0.02228454168706158
SEMA4G,0.01930153440293583,-0.013286922836940237,0.0428111605091807,0.06331032945073628,-0.050582398789772436,0.0593383245804378,0.009389292818135218,0.0046478569817944805,-0.07417528776376721,0.03985986599375259,-0.02717216296013892
SEMA3B,0.0026836421187082654,0.03535133020731701,0.06485797871472716,0.0860929880357825,0.09981719222483701,0.018901291072183756,-0.038033307849804514,0.1032907434108986,0.008434940300779643,0.24469005517302964,-0.0806323671272613
RPH3A,-0.033336030592434084,0.04316277390174975,-0.09216253613919896,0.008896657401245315,0.032189766055022856,0.0021148796580642473,0.02159847384254379,-0.03914285246190782,0.03546130835598262,-0.05765959697507857,0.01926875580074382
JAG2,0.048941286316056966,-0.05795597182716468,-0.016440456917967607,0.05292133121593686,-0.020896397173503608,-0.01451039682790665,0.044500290319984655,-0.031095597771636743,-0.0023345777230186077,-0.04632341729095911,0.030652769258981867
CGN,-0.03624629529580509,0.0013901619898369418,0.03351497254120141,-0.02976411445818987,0.0637959460945196,0.004617494091164771,-0.03387701919065144,-0.017817985461186864,0.023613564072536435,0.028973332931137474,-0.04625827608715412
GDF15,0.02205688736494144,-0.032608404881539974,0.043332075981197864,0.03969556027694285,0.010593637289099489,0.010291222599880172,-0.08947661109677299,0.10503819732733842,0.004140584104702462,0.05406720923814307,
SEMA4F,0.06154506414413655,-0.034324138351931106,-0.08642795077152889,-0.009154068539801701,-0.06862529680275992,-0.010287336482329828,0.07463821795660965,0.08820188435595411,0.033702209038138316,0.020690044378373785,0.0860526523706626
NXPH1,0.0292771325917883,0.012019488711529157,0.0274367281922092,0.008844034594378802,-0.011943233170332811,0.06597553219038685,-0.05479384699632471,-0.006013818226190506,0.002741947245826438,-0.038895750206149604,0.0659812020420462
ARF1,0.030529484071972784,-0.0490419270906277,-0.041436287100870904,-0.016831427303210744,-0.002698876217671201,0.05134501020820793,-0.03933365204119426,-0.05770005080305025,-0.04563684276908062,0.02809157540482529,0.07947974638049106
EBI3,0.04570871583711832,0.009744706534553718,-0.05997444884224687,0.03038818440517849,0.07639644668492188,0.05133610778000108,-0.02955464867938346,0.010884206911897062,0.02948142591058727,-0.00016214732475203,0.05645588773581907
TIMP1,-0.02426381528054184,-0.018515432332204873,-0.004035331178759684,0.05917477921001683,0.0075270743545110454,0.059199406131098524,-0.11228727637066521,0.1360218560055944,-0.0182174846525857,0.20788719220016955,-0.019556889563860952
SEMA3C,0.03396592029185369,-0.032617719494303116,0.057825253514765335,0.026019677920803612,0.04519259423037221,-0.0017440917389970505,-0.045267256771318855,-0.006789891006076513,0.007517813925193843,0.03216817239331266,0.12264985968631612
GAS6,0.0036248971438649163,-0.009126281149958827,0.04348116776380564,0.030515129858797264,0.0393633272747008,0.04651729543138035,0.0010034724293487957,0.006486488945204608,0.005081371316114404,-0.06552281495093373,0.04754644609402387
MEPE,,-0.008373979746611963,0.05638955910233676,-0.06794349594824917,-0.0815092603228547,0.02829112781758439,-0.032649872085575786,-0.016598285295425366,,0.005489609193413238,-0.04625793984715521
SERPINE1,0.026641548121530738,0.02198459706726191,-0.08250099082192196,0.09680900433350358,0.00733869028053225,0.018557508036905725,-0.09349616600994014,0.10056250110024492,0.018772944056199118,0.11277538299550298,-0.025575660231870915
