,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
GAD1,0.03173346343391714,0.058576056466490715,0.005818863150836721,0.032022345721702206,0.022487427426899267,0.01924466559452896,0.12595645157244098,0.03855091618889439,-0.11407441956684908,-0.0030311146676383883,-0.00560518562812049,0.12216271445052956,-0.04867594428378854,0.10504043447538208,-0.038203005256549086,0.06463005143892431,-0.05173654651317938,0.10195516378270152,0.15343096288584773,0.08568626223555864,-0.06551498698000813,-0.004091464248298768,-0.05584513048621204,0.06201963489056386
COL14A1,0.00010803961603038804,0.007273002742551338,-0.04729906445596572,-0.009176038338440792,0.11017900656997057,0.12132188234623516,0.004454986370034693,-0.016384168306793342,0.13422836742677313,-0.03433882443862205,-0.02097205081238108,-0.045311693132924234,-0.06125332817718199,-0.04202725232872835,0.12592620102362478,-0.02772220437098925,0.07346398382873105,0.16191583550859842,0.15000831722656238,0.46287202470921057,,0.16926090581147749,-0.004663097531192132,
HLA-A,-0.009715158866401476,-0.012376253115968554,-0.025716803227936166,0.02319988342325323,-0.000827283970234808,-0.029079640464704678,-0.14339587494948036,-0.02513569098982243,0.40747473132567935,-0.0034050741264470157,-0.024897228064788657,-0.12768601882365663,-0.05408669188447796,-0.06204049534785274,0.003973308505663881,-0.08488983498637771,-0.008469619559237768,0.09614649338284266,0.0022500327326611612,0.17531039166519993,0.06895173897041874,0.07670284560016045,0.08828677063765583,0.022331730517512652
CD5L,0.06693485394241687,,-0.034068281530559415,0.0740413986378659,,,,,,,,0.055701280176472405,,,,,-0.02641011948998273,,,,,,,
FGF18,,,-0.03082563714687599,,-0.03017987755964927,0.10443821799704694,-0.02228817914016398,-0.03984234673196311,,-0.020442066260710837,,,-0.03373693466602485,,,,,-0.0018686054951067936,0.02455835893205853,-0.030404483921364408,,0.022481669033153406,-8.919773535439014e-05,
ADM,-0.06666263992707076,-0.12581322558989008,0.03865745562435839,-0.03622290161262981,-0.1357791198766446,-0.03758118658350485,-0.07626711314869054,0.04398260049295833,0.18437530306511218,0.018734369502294273,0.011166842926768089,-0.018306187991053317,-0.05155679971773562,-0.059266406106575215,0.016904774709110042,-0.013294510680039685,0.003197262067291327,0.024939913280171533,-0.06036546452963853,0.0443520050656853,0.008306202821222484,-0.020529369906950267,0.023612848711222705,-0.03488187320129311
CCL15,,,-0.004667578438395806,,,,,,,,0.005112971683030588,,,,0.19824502304986724,,,,,,,0.04810660617200949,,
GNAI2,-0.005521226796232052,0.04786145239119282,-0.034670496562474416,0.008741904722118662,0.025343343903268277,-0.008295845580924483,-0.0527886330434842,-0.01839065096294205,0.3021634911897498,0.025269250148617247,-0.008669563205563472,-0.13865751365176823,-0.042045862747226784,-0.07053940318764453,0.013861108712427106,-0.013185275841093393,0.00870591713562413,0.05675375026130606,0.015096750408999647,0.11521185054139996,-0.003261118063330327,0.029199617850318223,0.0031615510439020433,-0.07350617430430463
HDC,,,,,,,,,0.17787905251197964,,-0.019491222956078767,,,,,,,,,,,-0.013285351939134604,0.03800073862047465,
COL11A1,-0.02495801372736057,,0.004954129027953724,0.035053935489393846,0.03854469272374119,-0.0446838272453936,-0.08080467501027704,0.05843514910295734,-0.04204935928154487,-0.03133163147855937,-0.008808076233172592,-0.046611008131959314,-0.09552569850080392,0.023538921181163,0.09960702500507525,0.12360628264765049,-0.024403400664015282,0.14014808956706418,0.19047651008634803,0.23469838975379176,,0.06304187429276298,0.007878380862439636,0.00311183862841936
NUCB2,-0.033906789988868945,-0.025065028347785862,-0.015320670478930163,-0.09082157569479883,0.021598229284951236,-0.004795297121630107,0.010829841636533104,0.00935030307266633,0.16889777077630164,0.05732760214695515,0.00013202237455811814,-0.01013201639515154,0.04472943131054825,0.0399416039598648,-0.012365909423469088,0.10083203494268332,0.0687821041372269,-0.013721036940447642,-0.01887475042489836,0.040552529581424114,0.038286430239538184,0.040991506792511734,-0.049419066015258355,0.03917373454428456
FGF16,,,,,,,,,,,,,,,,,,,,,,,0.03334894719930631,
CXCL1,,0.0374713769196311,0.020377281107633347,-0.003819282519308789,-0.029738137450156875,0.03701101225425085,0.04700588321541966,,0.06144459829551265,-0.02896119402474397,-0.014570023230456829,-0.003222337889829567,0.030575931877120936,0.008419882484604967,0.04444592621343023,-0.026590794436242446,,0.13691074380155338,0.022333428005103073,0.08333457203974444,0.10048356048123942,0.04038357398768927,0.17138890687189381,-0.03279331252422941
VCAN,0.024644010092163406,-0.048161573222623814,-0.006231534703733485,-0.06385604673788596,0.1421029365625211,-0.02839215578887169,-0.0838865748992794,0.07815947412577072,0.1913790026428247,0.0036679711846779963,0.024127886281607922,0.017757583502125383,0.04355647788445849,-0.12302015694060998,-0.1209957493477463,-0.06351959578779431,-0.026255807008323716,-0.11317950311193692,0.01692948975178546,-0.027827214127860336,0.07604723757670143,0.002255312799014188,0.01092714888083055,-0.026883218580266047
MMP7,,0.00458962280339845,0.04911789161698826,,,0.011851750383155876,,-0.03785305610190218,0.00015568562819245118,-0.018840664467422344,-0.008355386939145677,-0.027271356414498786,0.007372430091461994,-0.03778673869176133,0.15235425654885812,-0.05786681842955996,,0.0819583089288989,0.03610378312166526,0.1980541457477893,,0.07125398664361875,0.03748350568206245,
PTPN6,-0.053205708697427405,0.057125644029343704,0.012926067522271736,0.028968903279660323,0.05063188474097529,-0.039412536185876194,0.034898855880319525,-0.02961233291741991,0.229690013448779,-0.012487858531637103,-0.030135801334840052,-0.017757504123463032,0.02634313045567254,-0.043798584725419844,0.05206138870295168,0.03304406060996057,0.05792872179920566,0.009781596225063112,0.1317513766673989,0.034221899649850784,0.03762697330828555,0.10376401802289272,0.0790063851199005,-0.0640695022668662
PTGS2,0.027155156241949495,-0.04604797691676664,0.05602756636809329,0.055418910293804684,-0.10298726204031933,0.03548724624134572,0.03764826969103556,0.07784789637814515,-0.18578941619701758,0.030767942650468415,0.03881007485386336,0.016174934558029274,-0.06327602783778621,-0.00013250334401398108,0.11183170734198444,0.0011868846014005234,-0.04080361318606981,0.042880154855838605,-0.03770929964747941,0.06580708880942955,0.019048694245425317,-0.0007233420244183954,0.11243208211581547,-0.03954398027505033
XCL1,0.0052228408508873435,,-0.027402536023540446,,,-0.015569313786015665,-0.0255611191315872,,,0.004118509975553072,,0.0288319578660731,-0.012599442790952878,,,,,,,,,,0.008473150042143423,
CD58,0.05046306282685618,0.039421867272689606,0.013881101863866627,-0.009048112337843134,-0.00216263182782714,0.029926320773496874,0.04175324741807412,0.10846701158521586,0.2886894423279976,0.022508912663980845,0.07435447837992752,0.028468985925846443,0.030703424251957382,-0.032297002834530505,0.08266795314591308,0.005811218023548507,0.05238936431924167,0.18459079540844248,0.0880256800481865,0.1635877788776038,0.029365409873784307,0.0984814717533669,0.036306718595521655,-0.08163610126060439
TNFSF14,-0.016875541295405635,0.04115973767582631,-0.0009277181167249908,-0.02075575419080652,0.00486927418464431,0.007872100363480388,0.003421103363266637,,0.0784622986227832,-0.03872664121598357,-0.014231078776846675,-0.025875985430191453,,,0.055264576965103666,0.057195265784501695,-0.031543572593545004,-0.026034074611150922,-0.0598743704605119,-0.03301416931158051,0.04758319893153888,0.09511680392395452,-0.01327661770753056,0.031193515193882106
CNTN4,,0.10689567502427526,-0.06613448171692746,0.003364390534548084,0.07164810166854844,-0.007178938610081004,0.12885674358580834,0.06413913074302348,-0.11318371010142493,-0.04131033028487051,0.07341143934165831,0.10031067658549994,,0.038238787865291814,0.10889725794732177,,-0.02410619465545081,-0.008865023283329197,-0.002646813470067629,0.0921309080688095,0.13876459380675352,-0.05549002230874763,0.0017539272848895577,-0.0017755525883459478
NTF4,,,,,,0.009480605340764215,,,,,,,,,,,,,,,,,,
INSL3,,,0.006872235268004939,,,-0.014309557552790304,,,,-0.009231549195100528,,,,,,,,0.05830195999923792,0.008585972302691447,-0.006472844646249581,,0.09982735300189133,,
BTLA,,,,,,0.027020982878647255,-0.012501786520515189,,,,0.044339333222782704,,,,,,0.1142394461507117,,,,,0.08522629317900442,,
MFNG,-0.009141784934206056,0.12604867322667648,-0.0024449592618523484,0.09198765576421393,-0.015563737758033866,0.08057904560752932,0.015507023170315713,0.09790834537647755,0.22932437783686824,-0.003004621776416718,0.041732217402482855,-0.07715160700650502,-0.016036035582529633,0.0010583937764667242,0.08888808602623882,0.11282028764933705,0.009511927007663602,0.04530566607552039,0.01871623598449942,0.028343400271051134,0.1184300761415396,0.01842571983186977,0.02791375473720886,-0.07167836912174401
ICAM1,0.04897863003419199,-0.04778214022536308,0.05256598039882246,-0.003451820442164337,-0.08887331334036329,-0.02499636949952511,-0.03863124228963731,0.057719634269395574,0.2721071254749115,0.006466707357605064,-0.02710393459306622,-0.04791923298527357,0.0007048788253059603,0.03815412299357541,0.02513024118541846,0.06796790597305442,0.06030101149605379,0.11697428595751247,0.08694835343669868,0.07841115922250125,-0.021897548221890672,0.015789148561443846,0.045874311790578874,-0.022233689676061045
PROS1,0.06543020140596303,0.04369985628027999,-0.003449451475746472,-0.050666281451201375,0.03731457214293767,-0.02263827265841664,-0.041994841143135356,-0.012021232863798715,0.36438910615853004,-0.005663147018445567,-0.03825764037280425,-0.0399990158250108,-0.026874868791604892,0.04528816249465363,0.04911363380790407,0.05859081520290216,0.05472112671335893,0.05515194579399957,0.12262334103621822,0.3434719584007252,0.07946953243289051,0.0516949345276878,0.030434522752535432,-0.0018455994891249932
CLCF1,-0.0434345856209219,0.03899387089111248,0.01650776313190674,0.0014253480752408564,0.013233478956889895,0.019565999461982553,-0.01907556631508155,0.0735376606040405,0.04958466225073191,-0.006940653222594018,0.0008090544174929111,-0.03545034563714314,0.0191038327827365,-0.004619154945047958,0.10480216163800572,-0.06149941105787076,0.0684435917178407,0.1568304364823672,0.15471300865384988,0.2087876041447061,-0.057900694174544944,-0.008977205179176936,0.09531076336392283,
PSAP,-0.029752337514809695,0.026605146386965838,0.010233271910746975,0.059569368153739206,0.012444202308088721,-0.09340681898318393,-0.046024165296520286,-0.05943742419459935,-0.19737309283952306,-0.026624879468302314,-0.025280550700601048,-0.054857449909491506,0.07972612641021547,0.11504225265515608,-0.059837321692748864,-0.026646362470329202,-0.07383625524776932,0.24800269347222756,0.0851567761709366,0.1667012616362333,-0.040425125843921654,0.017022691297101433,-0.015938116012686035,0.06588677278585134
EFEMP1,0.03323787363630389,-0.04918794079177315,0.05439983231280077,0.001281236063171709,0.04299187181227228,-0.08135900592696474,-0.12247241951883166,-0.019238888821539252,0.26949760270942635,0.020644007313769613,-0.03348912262258439,-0.10330528352754764,0.026009574782567903,-0.05093308976058901,0.00994080094674953,-0.05721556821061566,0.06230487421648274,0.038117657460390565,0.08294948949480205,0.21767334069753494,0.04566579846907381,-0.03544241234381062,0.002554427666327059,0.0628189605444652
C1QTNF1,0.0035128167645412287,-0.09827903821579433,0.05451535422315877,0.023859268024360603,-0.002011500984033063,-0.004027639914811358,0.022937189957305766,0.03015687053158461,0.2257395432762434,0.026429106089232744,-0.03158192488563821,0.04293154556314574,-0.03501732674958595,-0.015104543254963456,0.07287398618093646,0.02375946116432488,0.06322484764568324,0.12056425783008541,0.014468364769681108,-0.003541658039277901,-0.03439679937031286,-0.026319003214664665,0.07493911743133942,0.025271122993371902
ALB,0.06759237503167033,-0.0008173957948080104,0.055769764554564026,-0.02737981943765754,,0.0667054747711195,0.029148481228366337,0.007058183808763967,-0.03322566695589569,-0.023718294143565386,-0.01616349978249724,-0.03842098422706297,-0.030757202496198094,-0.01741772353520094,0.1425743578549944,0.039715039973199015,-0.008315726589592112,0.05278679486730771,-0.008864740451452968,-0.014103872463981872,-0.046064136365598696,0.004128269867231812,-0.011002109631608779,-0.03729682421233028
CCL13,,,,,,,,,,,,,0.007918318485932194,,,,,0.11304949114248747,,0.03347219272364723,,,,
EFNA3,0.006429083345814249,-0.02956052412643458,0.012282527256150083,-0.006795107296104928,-0.03225143945714011,0.0006604806443162631,0.022440877851559585,0.050721603692461065,-0.2145671826954079,-0.006261605020411049,0.04068564964092503,0.08499826543332606,0.011475801266459142,0.03912366208963873,-0.017182984622244764,0.05616394669349462,-0.018598095945493595,0.062070765993564064,0.07877012635861295,0.02143412461986403,0.03592984018166184,0.044454496928457626,0.036496780699318734,-0.0250913208502691
DRAXIN,-0.005137480244152713,0.13861062242083869,0.007235333496696528,0.028027230765696444,-0.053503780048512584,-0.005927676723569342,0.028630521022805642,0.07381599469844635,0.2799601474075117,0.037074464247788354,-0.012978497152719039,-0.03733396593585344,0.044157260002521063,0.019819744071789415,0.009096796050029426,-0.12883124304522858,0.012737941206887007,0.034778472549733236,-0.056133816091981974,0.016065007266943626,-0.08139287302617866,0.13102406093112237,0.029740323080553344,-0.04628511538071282
RAET1L,,,0.0014975940147729193,,,,,,,,0.056714836724143555,,,,,,,,0.026061910976177417,-0.03258147518493129,,,,
NPTX2,-0.02135359935532093,0.13316637488619243,0.04249082568992638,-0.028670079147118926,0.1193368209879041,0.024659292871772064,0.1333327112590303,-0.0010580747482581588,-0.2829568432425284,0.011890836066089368,-0.012747082194489993,-0.055168938890960105,-0.020278606426490813,3.12530824221252e-05,0.07956456421458535,-0.04437058431825645,0.09262451463761047,0.0726387241465758,0.1482885287322234,0.1983341681796059,-0.06862908330792065,0.0728419607723058,-0.02918588219839389,-0.0900415095666597
FGF11,0.05926296309262347,-0.04037673628052071,-0.0337070715456184,-0.024817283450073103,-0.005498184812404747,0.016688366079063814,-0.051734936256317414,0.030892055590622892,0.31383380203954697,0.000431308952075597,-0.01926487858284907,0.028873770789610797,0.03254884887722491,-0.05060186475470937,-0.030238109583581186,0.03785952485734387,0.12386634563395675,0.08198549844328851,0.04174004734091464,0.0035058098496332612,0.09820198236833544,-0.02018940833945774,0.03433036249904823,0.005853054488092422
CD59,0.0011344327911164238,0.13092782877896642,-0.030999601587013963,-0.0024224302347433933,-0.011486094443650572,-0.028870157696030414,0.0712199240827662,-0.017248940200510297,-0.17692663201878658,-0.04898558707286247,0.006159293064756816,-0.04515491623966055,-0.036508212181189,0.08495645392396625,0.08740897904613944,0.044679790130008196,0.0179496539430797,0.17638553438822452,0.14107110930023942,0.24299280268614026,0.0497694226136092,0.050439458360210056,0.042766074917381665,-0.10543551998425878
COL9A2,-0.002000905541506157,0.025344969430540654,0.025271564764892413,-0.0026896633916539386,0.1240173718309528,-0.0069149206994588725,-0.025145975125854123,0.07246746950566943,0.09608535734778184,0.03859631210934809,0.017997996209611792,-0.060048866160669005,0.04980691352141008,-0.07119477695015053,-0.03321368112729192,0.05719455815772861,0.03747814212646765,0.09499069886099208,0.08424189403146379,-0.1487354568791058,-0.0075978898234846815,0.10243763787683821,0.10764544807251919,-0.0669067332838475
DLL3,0.10309720731114771,0.15286737440293588,-0.024733813739220185,-0.019030141351142393,0.07388990869859198,-0.006509943121442198,0.021141335351015984,0.029519201427635307,0.1575186266320564,0.004663438753084484,-0.05718261285498272,0.1246352279172782,-0.03941288322815277,-0.018484423420774297,-0.0044933340763506045,0.034970580212581516,0.008876411019737504,-0.01997793290087398,0.050919736926933856,-0.14096194161045622,0.0012272575997563017,0.016909707976332365,-0.05138336840440574,0.043325798088729876
FGF5,,,,,,,,,-0.008160206084148051,,,-0.02622829354653612,0.07365330241734543,,,,,,,,,0.07416090784840863,0.06859396240103383,
LIN7C,-0.006627387646445675,0.04426698303350101,-0.029719025166555398,0.08241663476310267,0.021909730629639117,-0.06806874168966619,0.06695045660716928,-0.005402464611274091,0.10740158904034346,-0.02250370288853995,-0.029316763041979717,0.10616557725246427,-0.01475486740551029,0.022974552469947417,0.04117106184528932,0.07233841165678223,-0.02424369646643591,0.06432536375814861,0.02896003897236662,0.010805311863089917,0.0821980386594211,0.04221947393696067,0.00876519219909876,-0.11416810288484808
GDF7,-0.020045441900526095,0.021925656573343444,0.06697213381705365,-0.01743476461139577,,0.01042035249779343,,0.02673242488543764,0.10705198714398961,0.014759938389625152,0.02490155105134838,0.06909993702056653,,,,,-0.012827660222477466,,-0.03455051911655816,-0.061203067338493414,,0.07700821757720376,0.008394278170139975,
PSPN,0.04396379711149383,0.0385480263819552,0.02490763311301183,0.009514759310984045,0.008747672734275132,0.025771446648927002,0.00430229827127271,0.05321967627443077,0.02128977550793618,-0.014678783287942457,0.0054979605925071584,-0.02641904567154626,-0.03447206397122177,0.05707208678212996,0.0068337130904836795,0.11460642604010923,-0.03961215317927628,0.06699879894273487,0.08569260659833887,-0.0016596573169055588,-0.028268029289755605,0.03300136324379641,0.15831860826970523,0.025198079575110607
ANGPT1,0.006852560980185833,0.06845752401676855,-0.014401718542055327,0.01317129207169912,-0.004867121223108265,0.0558309439919992,-0.023985881599680105,-0.0021304438398088285,0.2601842113689854,0.0394342696317156,-0.020276968441230902,0.03364075531481155,-0.03441597335762091,-0.0387454871912239,0.05260428906854421,-0.08853854741015496,0.005975341203927687,0.057995846964843376,0.06371972226469892,0.10302829065115743,-0.0359985743822081,0.15350494558255479,0.02373096765795921,0.013360271374763961
PNOC,-0.02830833135184922,0.15583289357319435,0.018035952078159244,-0.008593993355054098,0.06543306421348438,0.039262601944454016,0.11775752381698938,0.07018062556833622,-0.1993730640163824,-0.020114775702112547,0.010816649228308457,0.08115076059705345,0.04795920014570543,0.050867822270126595,,,,,-0.02678295787640406,-0.05244746070417855,-0.04022726940945114,0.035183888204798494,0.013393038914187477,-0.010358387780156986
L1CAM,0.05009881131242329,0.14203508430341405,0.04391409226586314,-0.006357121569044476,0.041658913501532356,0.04791448703057553,0.08957938153991689,0.05265248307190881,-0.1506422298261004,-0.03499220413498646,0.06033762513381258,0.10292812401217047,0.018120783004876167,0.16201482987175608,0.09741498623092598,-0.03672341537011938,-0.008780057847766793,0.1522264116704709,0.025880061536791676,0.04782254347437255,-0.08231093975842171,-0.06385683272956645,-0.02491911899121193,0.0437543400859844
APOA1,0.007672109105715216,-0.0049405085192128955,-0.009794975602839099,-0.024144808415458248,-0.019188765948265435,-0.02228477162672261,0.0005206494164879237,0.056515107870645134,0.10482388503399707,-0.028290077840302557,0.02676745241764855,0.016663399844739454,0.04988060556921769,-0.04431958548403568,0.06581058088434436,-0.046301487503365345,0.07891299160814082,0.13938492943405303,0.05848506913997702,0.020925753338570444,,0.0332273955606275,0.03688005289943763,-0.029747301825839328
PSEN1,-0.0012996433258200771,0.0201918215767555,0.007372172932285743,0.019438888003719602,0.03579009273867731,-0.009245978288481905,0.06825262979310336,0.02372659658004933,-0.005975451758115479,0.017749377484675012,-0.03704763883947737,-0.037540030784467084,0.03622060832100353,-0.03465774681240169,-0.015274732584520084,-0.07980529988494273,0.048684177771804844,0.032494968782733086,0.09433274096110257,-0.014687961342657586,0.003818330344169038,0.03069261402886976,0.016754795008099444,-0.03843859300383878
CALM2,0.0188869754292414,0.10323829218014464,-0.012477032181977984,0.017543367125591534,0.14251785345764217,0.024923995964928215,0.1357282023455647,-0.008452693880910665,-0.37542228264826427,-0.01980231801851057,0.003915064024866465,0.16168620263170097,-0.0177481134284329,0.0629948804011147,0.03917970013942106,0.05784201424496365,0.0025511582903583927,0.00123516932473245,0.12377028470863723,0.004880109208261181,0.04397094219495474,-0.052141232400049184,-0.08697935573607948,-0.05975243242382338
CLEC2B,0.06595071232714056,-0.06323213833030343,0.0827636650165984,-0.048993349699572614,-0.0867905531151232,0.023660668655794168,0.027260925479574698,0.006644333177512726,0.3249392830167447,-0.001258707314601342,0.01600208935976944,-0.07683429064643624,0.022529628678583703,-0.001385254939536654,0.03668928764564547,-0.03352083069305005,0.07003829056534727,-0.03042901715980269,-0.039715116897789574,0.13226824370145784,0.08436338215758425,0.09502897037349217,0.054541562225249675,-0.03225857457879545
NTNG1,0.027395160046757145,0.062399626513905244,-0.016733514225705164,0.007665814818323329,,0.038284443162703005,-0.02704009705757384,-0.0016067634339863095,0.05133661314616209,0.04378944203759041,0.013612640349329878,0.07584169785711135,-0.05040217433922031,0.04328682216164404,-0.05623980416626789,0.1766568601312639,0.0019350083539663994,-0.036034194688919836,0.0622467979024812,0.13301101135512633,-0.015588397512614292,0.050347059363683,-0.026344656265660106,-0.031608887477148774
LRIG1,-0.04213547475212388,0.005745533429303243,0.034415239251650846,-0.010960153828607848,0.13467676274583287,-0.018081557104251193,-0.08656821507644917,-0.13157924740753763,0.14205837314139483,0.02618614216757743,-0.009732151797273034,-0.02272440312571821,-0.0008499190928188019,-0.09000830758476737,-0.07077078948719809,-0.0066814055456164085,-0.00807400838837832,0.013494002065438646,0.13428983484670462,-0.1903179013070557,0.026656554189570317,-0.029528641642435453,-0.006454903199954016,0.04544128277094444
CPAMD8,0.008818602687210153,,0.02573344830573486,,,-0.01692565324554141,0.08155237934250519,0.024833130214386444,-0.03799837474116401,-0.0006164744652920381,0.006433847383815162,-0.031089675763028474,,0.0024560817346899423,-0.017843250796748224,,-0.0460551105510271,,0.04622825513489851,,-0.044536186461994476,-0.02594010918841075,-0.011830017984471876,0.021580893281740135
GHRL,-0.028140589461172972,,0.03321914458895145,0.05193348433562802,,0.019900103880890342,0.09825520488701535,0.03946759207936942,0.05765827877042888,-0.0022371299174557507,-0.012978497152719039,0.01051289838758224,,-0.031202154298678467,-0.03571059956777228,0.03531024795108881,-0.044971400230528494,,,-0.03692188872803371,,-0.003791059601412489,-0.04138602691241147,
NPY,0.12224972216772689,-0.0002759670594514944,-0.007511296259340073,-0.008181980346690754,-0.027905979897810407,0.0010082970373017591,0.11841897588424027,-0.010846333229446422,-0.15893737998084298,0.011357125888093247,-0.02936968025817037,-0.03819290287899708,,0.026712187776620207,-0.04381202001812396,0.019492925908240442,-0.029916934276101318,0.0009565493654794336,0.07982034088310815,-0.0427001934160794,0.0028898556116729937,0.09739697904773076,-0.0681879350772488,-0.03586395602374224
MMP2,0.06006348180562416,0.11691638455608244,0.00980313703754481,0.031464042701008534,0.13674048985460865,0.029318667334423586,-0.027383950989046082,0.10264647817090038,0.29980259340329996,-0.013171598035971554,0.009642335169410465,-0.03963267198078155,-0.01901733497167356,-0.05737623470469306,0.028497439126143602,0.07107623469720915,0.09329916257684814,0.16315672082688554,0.06854949840292714,-0.0863151564374815,-0.0009159371122306345,0.1898048969276325,0.09839259742489721,0.021888659557952574
LHB,,,,,,-0.014740965747094421,,,,,,,,,,,,,,,,,,
PPY,,,-0.011104273769581605,,,-0.025659722116078407,,,,-0.0176119645124515,,,0.11241034435868089,,,,,0.09682179127380912,0.09110972951805839,0.0474650531949161,,0.0025824468545889764,0.12435734625465159,
ALKAL2,-0.026413452311389272,0.05523833802229692,0.0028227046188549825,-0.013994255116858421,,-0.014526802506748678,,0.028036970927321436,-0.03363560691906153,-0.00034582381461780234,-0.017231996840131547,-0.02548659786793009,0.00974620071337175,0.011121641325524654,-0.03397391232719518,-0.06791245317155277,-0.004311349587631959,0.00247761066536222,0.09753455383312629,0.015136016781067739,,0.0011892792397585217,0.05309960015431084,-0.05415994466417252
CSF1,-0.0365674021060512,-0.04983611206036657,0.04037744623204172,0.005062538105963445,0.034149507373747445,-0.07482615823905603,-0.06457061155357148,0.05221766406468349,0.19770275333378545,0.02874122879974347,0.009912861725350408,0.03629735861636884,0.04955864349065778,-0.03773878271863235,0.037751231275463724,0.012701892815918325,0.020010967797813473,0.1718975880797761,0.01250330406364938,0.0013372511639842784,0.03925214401821646,-0.002213704314336663,0.12660166303522474,-0.006948025004560453
SEMA4C,-0.0010520217666466908,0.09090795745136304,0.02180764602463102,0.012810079466661099,-0.01105094192376133,-0.02595221323375676,-0.015869887930229833,0.04458050916220159,0.1103432813902831,-0.019718989641984777,0.01683886363980926,0.05778143873931726,0.04841353252468123,0.007995651612718379,0.02743869924292672,-0.0023579406420225035,-0.04404317466271512,0.11012932942644116,0.15579832389831405,0.10566737815071198,0.033288211063037046,0.0982454120656371,-0.04974392300478476,-0.07643947431250651
BMP8A,,,,,,,,,,,,,,,,,,,,,,0.06939287014966482,,
ICAM2,0.07436794962590461,0.08214550192096487,0.006108036693175102,-0.0038132506797620147,0.029623408055389294,-0.038396867047223074,0.10541838860296374,0.02422442643237089,0.16495488464083985,-0.06388948839552924,0.02008212239768394,0.014299749696764988,0.049003603529590406,0.020138168212240966,0.030654921229723905,0.016271444243834164,0.06769446897618245,0.05061966442485221,0.1300479816544719,-0.019423551311316498,0.027357977225774037,0.12713194459960478,0.0027348501532142014,-0.05257882518001903
SYTL3,0.015400901180630608,-0.06062843628968422,0.03370373790697358,-0.027181401380514773,0.023429336114716186,0.0241660981803576,-0.0008285574581924245,0.042716717399516414,0.1469290463623108,0.005606707963889971,-0.01874086879691171,0.03309339398556696,-0.010088554100623719,-0.02861640766024484,-0.05250491205757585,0.026868126600407702,-0.026424502593649007,0.04761896344713218,0.04954819966439755,0.061528086962819396,0.017910754824417768,0.07781348000804705,0.03771181990842299,
IL1A,0.16470184197054769,0.10534126260386407,0.001286367723217467,0.019252934749117774,-0.05561673811926713,0.03385477972214741,-0.028045576483666585,-0.04119577742747321,0.110410969850222,0.014868918159020259,-0.0037295781392646496,-0.02910160265543813,,-0.03249080795557779,-0.03358068730187287,0.0208630331353703,-0.04561881776651316,0.0662529651008763,-0.0025659028204365166,-0.00022157379937133033,-0.046562952485350834,-0.02550295606966029,0.08642163959901271,-0.03569915801041238
HLA-G,,0.02156429450763088,-0.011149876777270574,,,0.021484449058255157,,-0.02052005013805862,,,,,,,,0.01274631232892594,,0.04255869596383884,0.09725843155016951,0.014881866435263316,,,,
PGF,0.034992791308585965,-0.02020456803771058,-0.015609118161661925,0.024618968368191167,-0.0719799723973232,-0.03954928300914731,-0.019559956573955397,0.08391947150234176,0.3562663909291529,0.032079060706880574,0.03652803063203902,-0.03610384014932721,0.06852169413058917,0.018299408575259364,0.14075401925002085,-0.03411011288353299,-0.0015812123610179055,0.07882096590747699,0.0944878277260314,0.11566497763478621,0.024092033404248325,0.09579904240122898,0.050783388803736666,0.03927760514848517
LGALS8,0.05168610785931415,0.05868685169839333,0.03986865382560624,-0.0047557161050241934,0.05452368607633339,0.013082962921731571,0.041404919089386434,0.03481976560408636,0.11770040437974681,0.05728001877595716,0.027649590069026075,0.08989094033246707,-0.010220368280595636,-0.017372441888277756,0.016951670990975578,-0.031186257193509745,0.10023812272843623,-0.007925699851286239,0.0373663515149635,-0.015087797386889546,0.00917760567671718,0.003818287068067775,0.0017002431359391158,-0.05658814893227916
DKK3,0.008028134362087014,0.11246040657187044,0.0402421518653318,-0.011551639886684683,0.032083121350944946,-0.018817726835586523,0.15895102854776746,-0.05869629234860641,-0.28910533135610217,0.02229282641508286,0.001053108574505487,0.12515425033282918,-0.013324433758715566,0.10100274360126676,0.018469735415809305,0.052826531222640125,-0.06447765640779596,0.20544324815502504,0.14088838409014495,0.08015126145558028,-0.0716481750038632,0.19214241446605987,-0.04584163288160426,0.03279422722934503
COL16A1,-0.005352307344401212,0.049254912531978556,-0.02338188888713364,0.03487082993552753,0.0999301927034075,-0.05708609662281851,-0.07838856042893061,-0.0020815694656103243,0.0257622448583469,0.024443581169088263,-0.009546723465559522,-0.11147895474468639,0.05668962767615968,-0.08800418082930724,0.011761308344448149,0.023386096761128326,-0.02078108960537131,0.1463898225407529,0.1481677702086438,0.010682660767452569,0.15854991429686727,0.074606585072854,0.10448662644722959,0.16537398634146178
TPH1,-0.003770959114036075,-0.033051702068461336,-0.017249257562515757,,-0.015273410453474797,0.0635757443543779,-0.031857816174162765,0.0014866402139960264,0.04240180747412818,0.055894764290806656,,,,-0.006651725155049604,,-0.0773876596578368,,0.04228389971335394,0.041165126273553995,0.0011907626658166303,,0.09581928010914788,0.004453175090999969,0.05395295663689485
