,MGH258,UKF248,UKF259,UKF266,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
NXPH3,0.008226200118979803,0.006180623079864198,0.010489293022124736,0.005641966306617574,-0.022895503088295285,0.09002946980523895,-0.012481899202532629,-0.08261107111224508,-0.04316556063316756,0.03511404464086498,0.022706862520974366,-0.01900075226909387,0.057534965921606826,0.006537343600228143,0.12321236071811599
MTMR4,-0.01726724394430408,0.00885916549879122,0.005005836214948895,-0.026771823553155924,0.018264046924373945,0.02729884046044372,-0.015165291099356815,0.016869388154492775,0.013431553093108263,0.04240516021142954,-0.03476435827962983,0.025019196195858313,-0.009178658589620404,0.018038021349699663,0.07346606244433923
LAMC2,,-0.021705521774968137,-0.023731034734475336,0.03179018948435201,,0.04471411554716504,,,-0.04041987154444801,,-0.014424932496658346,,0.04357799136615321,-0.023231509509396692,
IL10,0.013005274388486518,-0.01427120116188576,-0.015252421127670395,,-0.019061962002772034,-0.031869574641304986,-0.01665736571349286,-0.0320198504693813,-0.003749527278280659,-0.021839912022213352,-0.03592103297714871,,0.03180886393106819,-0.04041301003387747,
SEMA4D,0.017481412986312863,0.019753095475846805,0.057492507954187595,-0.009529626247248086,-0.021237573703454814,0.058803515274242726,-0.004155302026467746,-0.013239267257481726,0.09380612973681363,-0.090396777044863,0.020522026757656256,-0.051119517682012734,0.02410584854598981,-0.008169199664362988,0.06082272625930303
TRH,-0.022531778283906005,0.009310896281567442,-0.025167688139629045,-0.0435202850734052,0.006320693890218415,0.016960553252976324,-0.03427393554021442,0.006220409905080784,,,0.026796550621782992,-0.058461917738587915,-0.014974376212725234,0.029716729747422375,
SEMA6D,-0.007512243883830083,-0.03588829568329882,0.005927717911716178,-0.06771507028524383,-0.026218167839266095,-0.00927824319785769,-0.03336604030301557,-0.02637673732185522,0.09801193658096101,0.06570857985818555,0.03822271855651463,-0.006726738000289996,0.015693593638039714,-0.008135385217862215,-0.06719826767979395
CEL,,,,,,,,0.05177392541896071,-0.07154338971960686,0.23382978956880365,0.005789191456958696,,0.05182295722970927,-0.024819698448816586,
PDCD1LG2,0.03772697491728427,-0.02392297821361411,-0.024175247727569533,-0.035861627274650996,0.010193551661852146,0.020310069623445576,0.021171783251002753,0.022995350742767803,0.05567175991309465,0.0387137994230903,0.05407680668257014,,0.02155908123948783,0.05381591578780518,
SPINT1,0.0607869711470273,-0.023393433369392133,0.07617906325280706,-0.013348507660898977,-0.04157247359799957,0.010290097965989252,0.017655869897462408,-0.02271062646272031,0.01303758067986184,-0.02717396403677325,-0.028290079577420635,,0.0240412989130829,-0.041287984097129,
CTHRC1,-0.03973087684914677,-0.01310976507143896,0.011981760541471853,-0.06762570378867569,-0.046144031582433506,-0.003993198977020066,-0.03887522489300711,0.10636499237817325,0.046726591317882316,0.1448834924793986,0.025713955099290434,,0.05678603818259562,0.036494901140168,-0.030483472630157278
PODXL,0.02680000278241747,-0.004661762886406209,-0.0048700944155677505,-0.04383868525373943,-0.07219049738359891,-0.06175270853269309,-0.0072323388585855885,0.026422059346873448,-0.07114278012158064,0.1252538604203447,-0.0032384953302618557,0.08173271865806385,0.030576314073098552,-0.0006936198105652693,0.01540674664357879
JAM3,-0.008492689947913242,0.05272381056838523,-0.010727586044951175,-0.059195377142344296,-0.12092898678596757,-0.006121487407958356,-0.051823420136048216,-0.021876892231543626,0.037303650541906264,0.045091772497441784,0.0445809437542513,-0.028063223502343672,-0.0102501280081952,0.03813689780273026,-0.04058418239650694
TGFB2,-0.05994811401788292,-0.004488139265085418,0.00661682673357783,0.002928783792195331,-0.03906943181822359,-0.012974681215401358,-0.04684537125305179,0.05415471889400523,0.034469338994636764,-0.010223912715761197,0.017158416137807716,-0.02465418829363474,-0.022473346583531187,-0.03649172031490077,0.010992938142130619
COL18A1,-0.0009327953423618222,-0.022306698527629173,-0.03426871220229067,-0.08726447350985782,-0.01586485144667575,-0.07582650910957228,-0.025570294720004536,0.04385447340078567,-0.0021770528399585425,0.15928025055896763,-0.050699762844785,0.10561209695626567,0.028390946802728644,0.004089941264475976,0.1799604116763347
NODAL,0.005616166383553135,0.05030967720608796,0.034390610382713516,-0.01052328897019228,-0.06334509070570506,,0.02871539147955241,-0.048691877031672146,-0.037163742049537284,0.006221553828939076,0.006638772232090494,,-0.0007352878837508106,0.030640226679916095,
INHBB,-0.03559747765776908,-0.023901011904094664,0.04818751879648892,0.0069471915868908355,0.011980762803205747,-0.007698045397720723,-0.06253901593129324,0.014610730005160812,-0.005626619735870114,0.019789910316229183,-0.05688860715965313,-0.09114934812781583,0.03450707077420134,0.017637310134620873,0.029365659655663397
LCN1,,0.03987229868635806,,,-0.034301466545011594,,,,,,,,-0.015142904264673938,-0.016294921855832575,
ARF4,0.05544966512227404,0.005077190676580461,-0.0672937220073143,-0.06418002905087408,-0.037402288137212907,-0.09705496353013955,-0.05421897370277327,0.16654641171581122,0.005553010582399205,0.09705008245620818,-0.024620897097897096,0.00215837258837197,0.028106018375199285,0.003265649538857333,0.009910831792486514
CXCL14,-0.0006964599559640856,0.026352911488067336,-0.0313298927765588,0.0650826188812863,0.04621077910397003,-0.054639226758828145,0.04534215309846117,-0.0021858687753704593,-0.03675765899258954,0.07747203225634781,-0.009707067932592206,0.0043604325294930735,-0.09023282212846058,-0.033130122582897964,0.038829040899463575
LIF,0.04816166777806836,-0.00440603391098498,0.03678122090533614,-0.04524232864603029,-0.02787130097595566,-0.0789453571966071,-0.03081811613325781,-0.03057175078812344,-0.04007860188649127,-0.020425668763396857,0.05205751437620164,0.09889694321739272,-0.003996537767854255,0.03138965021590806,
IL17B,,,,,-0.0056080842628475095,,,-0.06757929186967378,-0.038595964117136346,,-0.020522547137611147,,0.1512024516466503,0.036049453928073974,
MMP1,,0.0855457685637438,,,,,,0.039853320291040786,,,-0.014861013257004093,,0.008496364334444496,0.07718585768037627,
MATN1,,0.0672161450874832,,0.0813063556419254,-0.03596275568791237,-0.021376907854028834,-0.015151440451153275,,0.030386051732856783,,-0.021150688024447813,,-0.01821204130897125,-0.01678965665609233,
ADAM28,0.03771803315330633,-0.0167272051302085,0.053391701737422276,0.04206677537237669,0.045431369773246286,0.021055232636270026,-0.005108957364966336,-0.025616445508353996,0.03676547011347988,0.07444540021550801,-0.03171876700837062,0.06435015914125745,0.06327421743579177,0.024199213576620457,-0.019947728317662963
TCN2,-0.050959867104514105,0.008170757537608314,-0.030434049472161336,-0.02553822657862453,-0.0562607209555272,-0.03335942943895041,0.07249899226330822,0.032078994057628984,-0.09947466660520521,0.06094276840841408,0.020913623729435872,0.042041983695490434,-0.02448586857858583,-0.007846667708402616,-0.042863786994688687
THPO,,0.03990581373909055,-0.02153933383038381,0.03556864873104875,0.011490130657636835,-0.030518213475137456,-0.015151442191637405,0.04682068680057236,-0.04041989189927111,-0.01509198223778708,-0.018347242207396103,,-0.01971516038319211,-0.025160827021464625,
CUBN,-0.01992388511491237,-0.040509113647521466,-0.04681699973465526,-0.04895374704604887,-0.056015448988449616,-0.014808656777122346,0.009780651233976121,0.011202778289643646,-0.03678637276086525,0.017035877508165553,0.050573119086475674,-0.0583761112554093,0.026236042317023093,0.03326922138483406,
TIMP3,-0.015109326449861977,-0.03940092318486166,-0.004223887158468052,-0.049969202148260235,-0.08957972329004635,0.005211166939165228,0.032395519416657886,-0.013142438755229113,-0.06023669260243284,-0.08512792091771312,-0.061240997213353,0.031328647614924154,0.026376270900148796,0.009625994132583523,-0.07196373853937271
PIGF,-0.01785783467783699,-0.005538182610746055,0.007430043511125203,-0.015296847903367836,-0.05073909738423378,0.017684366280209855,-0.04693362275301146,0.041801374429367696,0.03256677482569657,0.04602510684725461,-0.0214428609543642,-0.020823263372189604,0.03717135797575413,-0.03065370076502104,0.0036276086343677524
CRH,,0.1233331667230656,-0.011975392733904978,0.004118193591267725,0.05249147102060509,0.00866561095195502,0.012896891066737677,,,,-0.0020017778040402365,-0.001384468286295938,-0.022454988924680164,0.06473963062083911,0.21040542696904282
BDNF,,0.052668059139623316,0.03995468862355371,0.057163504980137995,0.11176354266038173,0.0024227550869436723,0.06315883346908767,0.07500895941782987,,,0.0861889732646612,-0.06301584499960046,-0.00324549824649509,-0.04377163739817081,0.11005352659246707
CCL5,-0.04066233453578381,0.014932973383907474,-0.015805194786293685,0.07240569317483465,-0.02520023507333571,-0.06450898722187084,-0.020554753378558,-0.031899455501345035,0.038842908097980175,-0.002036118333245177,-0.037394345652094735,-0.01905129920747932,0.07207916866680637,-0.06178174398725703,
GAD1,-0.003451223617423854,0.028338947987292112,0.005194768155428812,0.08323827370980705,0.11106526627237652,0.11131866905875136,0.1258682602197902,0.038593512262476114,0.20314758278638823,0.14891769473190547,0.0037923704074455836,0.005953535764529247,-0.03811259576087852,-0.007624872369033388,0.08903524400574249
COL14A1,0.09727619850740313,-0.0220504737361809,-0.025593078620887156,0.01649351280778772,0.04018593021877675,0.004946545669442708,-0.03605071531185221,0.0013417892916881256,-0.05784951193467842,0.06754244234263683,-0.06110531119224037,,0.061533108626279066,-0.01846929931658716,
HLA-A,-0.03748301564205239,-0.03241545477639054,-0.03990483669634493,-0.058956411782192096,-0.04985069622925485,-0.0013163037380555084,-0.12416618587949613,-0.03016925361836087,0.004083488402244834,0.14940688567757954,-0.04304349669972428,0.005558094807615845,-0.01751370333421264,0.07205528465281776,0.04807365474987441
CD5L,0.0007658101260809034,-0.011576326920711774,,,,,,,,0.0672699664378119,,,,,
FGF18,,-0.023010101788459986,-0.009514359972346243,0.058656666677574354,,0.0604985360865697,,,,,0.03346119940671594,,-0.014974377414107688,-0.023049167718030426,
ADM,-0.0022312158786579805,-0.07706048824579755,-0.044869914315908976,-0.021530475403990286,-0.017404572192714567,-0.12507248237662713,-0.11780411582631221,0.052904415209518,-0.008869337868983305,-0.003882651589448722,-0.05905673419648853,0.1550078932202994,-0.04400912900713094,-0.0228041817423055,-0.0460027586204465
CCL15,,0.02220966259545115,,,,,,,,,,,0.04953239110078666,,
GNAI2,-0.05434990314543922,0.014044063158391497,0.012863163962708804,-0.10096024933890636,-0.07790761427446902,-0.060861938841870446,-0.03436470957993839,0.049926957872640544,-0.025346621517323694,0.05088720477196115,0.00010132973569736452,-0.04992534226965841,-0.009327461948274178,0.07499713516673447,0.04129183607918824
HDC,,,,,-0.030885005273283563,,,,-0.04813212716624663,,,,0.08252730554165766,0.04379913054974229,
COL11A1,-0.028377143961111292,-0.06549785480530589,-0.05538873491343785,-0.1023409971376861,0.009847246119848987,0.04186792591822007,0.021636422099350912,-0.02772648049627952,,0.046306194644916,-0.07236753929190128,,0.03638715688485853,-0.0263536324724369,-0.021368089497635315
NUCB2,0.050209839776093085,0.013161418403533128,-0.004966146564197251,0.009577926768197702,-0.00020187051129889023,0.03272200090673721,0.011803201097319442,0.027703692012712666,0.003584540584468953,0.04213262584437169,-0.05526524086682888,-0.013306716226380208,-0.02811474775238585,0.06880581992905332,0.012382913482481566
FGF16,,,,,,,,,,,,,,-0.016544016500223798,
CXCL1,,-0.0104794401673432,-0.031497241811530644,,-0.02060695787836019,-0.012062388970669734,0.046569181040108765,-0.0047633234914653206,0.012190136576204807,,-0.042391369760770486,0.0540423706920079,-0.03267104655823089,0.0060181602779641975,0.05771428548294961
VCAN,-0.018866411504319357,-0.05289339050990406,0.02384206904398387,-0.11973062229718583,-0.06700130424543982,-0.0437283677495299,-0.1340684180392439,-0.10659593015104142,0.009284786238499536,-0.05138420065363113,-0.008454235800752224,-0.10214056677193298,0.007273913182461039,0.10214431512153341,-0.011320365767693569
MMP7,,-0.030687961515018458,-0.018915194818870638,0.07096556051360087,0.006395404482339779,-0.02111176057918685,-0.02341809751128391,-0.05239146165650725,,,-0.03782236709926977,,0.027277301654639843,0.06242716712830265,
PTPN6,-0.007824783109583214,0.05348326698656871,0.06149301155518785,-0.02112345517410548,0.008882528305681205,0.04968149369839986,-0.0441016373488165,0.05950555961999267,0.06132807443831507,0.12173806064842606,-0.016327975067895996,-0.014984082754608451,0.050335296043437845,0.030608873497950884,-0.006666535924173896
PTGS2,-0.02669961361812699,-0.0719963015913745,0.02069167915323732,0.027044588427664922,0.13163225918467775,0.023955041718936882,-0.03497322498434687,-0.01727504673244199,-0.05426447497791971,0.027816155840179053,0.009282062197614797,0.014169866824420793,0.01053163900076795,-0.03451949968931775,-0.002511830595309064
XCL1,-0.0003515683231577055,-0.027867395398127638,-0.010351964152689172,,,-0.01778802788937049,,,,,,,,-0.02988022273530647,
CD58,-0.05100749788198803,-0.017700250908924076,-0.019182703351092085,0.014150559503339738,-0.0271406268248425,0.020200949241710783,-0.06760621119167598,-0.00038914312933601867,0.0386835149770797,0.1383676481073999,-0.03948422096436014,0.026340045304139196,0.022208218064583413,0.05299877567534912,0.015441740311810727
TNFSF14,-0.03599457128130617,-0.028079273728673367,0.00022705157300727022,,0.0027657832178497404,-0.005200073060371508,,0.07850790186221628,,0.0874058476000673,-0.021458523220156275,0.009415136114677076,-0.031149700832177822,-0.0014559376894015931,-0.051149754811731035
CNTN4,,-0.00017918966218950276,-0.018604342006208814,0.0842624662809634,0.0013618428589159796,0.07617212365855022,-0.024243968445872607,,,0.016363687759596932,-0.014460498027302397,-0.09902035325362027,-0.022098658391118204,0.022516329368475467,0.08059270741610677
NTF4,,,-0.013094781316424381,,,,,,,,,,,,
INSL3,,-0.02496404309738294,-0.009514358106160067,,,-0.024344080391571078,,,,,-0.021458521146917417,,-0.01778252719696218,,
BTLA,,,-0.015102177770321235,,,,,,,0.04969961695632018,,,0.056620229565455864,,
MFNG,-0.02300260633811583,0.011178232863986797,-0.03944934179468058,-0.04824589758642073,-0.037064442573389436,0.008420331181174318,0.043075909005784584,-0.029312016273099078,0.08635857531782858,0.008487651828445813,-0.020384012441635846,0.1325664627368461,-0.01639527041993974,0.025300001451006273,-0.016048299508573893
ICAM1,-0.04917343457843576,-0.09321033464521389,0.034865382782659646,-0.03747110688768832,-0.005867438158548644,-0.060479240017999286,0.04690465315337767,0.06779370243751792,0.024712085837800615,0.029705711073533213,0.01376633544599799,0.04044013625721226,-0.05030863714795763,0.002019371433849947,0.00459802003988279
PROS1,-0.06169324553177365,-0.035595873427026706,-0.043789973056677194,-0.09154203278463233,-0.08599984632241771,-0.0011113048719931353,0.010284001317643836,-0.06175711787174622,0.05688893281256368,0.06110373752307942,-0.05880377415489566,0.04730968853057967,-0.029882181544603693,-0.007161678465276742,-0.007074774898700047
CLCF1,-0.009741092928955234,0.04563264494360233,-0.05370073842694627,-0.033479382157540385,0.0118062706215638,-0.03759687726555039,0.006586216647289194,0.054872078121469256,-0.07154322090871348,0.11607505269243597,-0.004741687691943037,0.01929727005880187,0.028725169020543416,-0.041491793175504964,
PSAP,-0.01738307157742879,-0.008203318555590656,0.032820349900283256,0.052648666094130166,0.04544232224357793,0.055081024208118654,0.12665766120079036,-0.016706178702271545,-0.054312743833937215,0.046224281853853376,-0.024971069490126244,-0.1386776231169439,-0.021562131432070974,0.12013340789534716,0.00443284478893949
EFEMP1,0.05504613650191935,0.013080614494349593,0.010037249662346651,-0.07689157348938945,-0.10657398142673585,0.08388813482243834,-0.05537437110076049,0.054642327456647856,-0.033952653524979566,0.1503182470996236,-0.00935446568830412,-0.08414612170024231,-0.04917908315978544,-0.02292084023301771,-0.11158092152963847
C1QTNF1,-0.021689082427065492,0.0007634291050225311,0.02565843504828536,-0.03465990642231763,-0.0233972467709998,-0.05261987604435778,-0.1031736975538471,0.04629443269444689,-0.04196361269927509,0.07310086031249455,0.05446541250143063,-0.02845160352968202,-0.0822496570489541,0.02961963803009984,0.08511630376903181
ALB,-0.00358987402898293,-0.0007045972222057784,-0.016891384473876586,-0.04327696029675622,0.014839700595808816,0.036806000043684735,-0.03278011886606185,-0.03931422953092903,-0.03544329433220275,-0.0207615855810911,0.007408132888322212,0.013052560760825338,-0.020107780031836383,-0.023771128892951413,-0.040779798723204225
CCL13,,,,,,,,,,,-0.02407019046319302,,,,
EFNA3,0.014816693090846569,0.06590789756966453,0.008424753415215668,0.09493141681072659,0.12225942038633764,0.05391877790503127,-0.019770529280959806,0.0036213587867554445,0.006856969916996049,0.020407556178469278,0.022107204393220017,0.1294363211245763,0.04844662515861233,0.006637773209600549,0.1995338146367058
DRAXIN,-0.02199291295271153,-0.01963726362029753,-0.015196997312414225,-0.05607020305295377,-0.08299993454118841,-0.0594939337454885,-0.048371268815078874,0.013687824677756708,-0.03401294177860762,0.05334604116848795,-0.002442158016814649,0.001970968391487548,0.046861179924396715,0.0865942620618178,0.06539529785191774
RAET1L,,-0.01944723202082648,,,,,,,,,-0.0107005479500591,,,,
NPTX2,-0.00853655456409815,0.07828759110349269,0.06565803892832696,0.12328819716244559,0.11864235223672137,0.12318722191506806,-0.0491705064738053,-0.008556577350751934,,-0.0329613648386772,-0.04924430026669519,-0.04192814453051968,0.085439320344393,-0.010234479873862997,0.13252461153736075
FGF11,-0.015447492722946144,0.02723852938396612,0.008437806423125558,-0.05170801586151781,-0.01419905535432825,-0.033980038830265014,-0.09991579939384068,0.027173695407015447,-0.08860217671347312,-0.008563686548235928,-0.018184084138376425,-0.028048387696531306,0.019661363049200613,0.03823073052053877,0.003740063772249629
CD59,-0.04014966127621375,0.015802578314597412,0.04361110237034718,0.07169101336312046,0.08328494408416416,0.02542436554113685,0.08981927599280012,0.033866944163441354,0.011634366111503829,0.1183835960371472,-0.029141650595322713,0.02833624988039548,-0.022923323361543388,-0.01984622125796449,0.06633252502488707
COL9A2,0.0101498518452116,0.02623822147636865,-0.015130502373715259,-0.03588992782312588,-0.07876921652372083,0.06111990464584213,-0.0847823812151302,0.03204050463540446,0.052352435955837946,0.04971606042775917,0.010743832094487133,0.007511031847233602,0.060672961055085066,0.07466080964983819,0.03304846721670184
DLL3,0.023645157824507393,0.017587180806682003,0.046031931484804924,-0.056454884042465785,0.0615656292787604,0.10690921034521587,0.002937106645091489,-0.02761485959541327,0.046619336294056526,-0.012042889881157329,0.02211061550389078,-0.037784911068548636,0.06296744710391543,0.05502028216924375,-0.0640390088039178
FGF5,,,,,0.0282532630319761,,,,,,,,0.05843743337186752,-0.02837953448104672,
LIN7C,0.04767755334884664,0.055757106938487476,0.008154151195609962,-0.03584725014561526,-0.03554651409910186,0.012763277128693563,-0.061475152408043195,-0.07438143913109735,0.05481459027901178,0.04431126410053199,0.008983351401294902,0.07045411030336698,-0.003255368940951357,0.03520245384746612,0.04475370797199482
GDF7,-0.022791572950844684,0.008035870232689599,-0.01697639258569691,-0.01197013189391677,0.03563469988273339,0.018830300586384324,,,,-0.02285099963084002,-0.017444525169677132,,-0.02536592446257802,0.09304041660055751,
PSPN,0.005156684477135454,0.013453534726571209,0.014627090157945291,0.01848327462744497,0.0010566154468778443,0.006649008692418454,0.001659358187870782,0.0017569736743221623,0.04874473741154446,0.05678392985841971,0.018250240693599994,-0.05125701293804898,0.04677989172309463,-0.010662806833516237,-0.026485178981823877
ANGPT1,0.030350698679781737,0.0037302810981965457,0.01985986029757574,0.031959602046433735,-0.06878866600156312,0.030869638714243575,-0.009194681567813801,-0.05454975692300833,-0.04156794001447848,-0.013735581422808386,0.08306068211316602,0.013934046064814144,0.012404312112523509,0.07077250189750524,-0.00776858031604411
PNOC,-0.03218643930745284,0.0481360179475483,0.06011595965538569,0.08800898333620356,0.1323021690500768,0.1340151986126627,0.09849612788189029,,,,-0.020681197079072518,0.0243625372457771,-0.018353218888718135,-0.005951932559433644,0.21985978607744167
L1CAM,0.035575079107074345,0.050388867782805706,0.014650903234869821,0.07711572956658805,0.08025036402765454,0.12270044969262672,0.18724789285084475,-0.05588676571312673,-0.00936165243237823,0.19638363159734631,0.03066412860466557,-0.0470010689360415,-0.022336743688948557,-0.004033020456673013,0.11091486908600427
APOA1,0.013388958357003175,0.05259013766835829,-0.014817040763729979,0.03324603197707849,-0.021810615514931693,-0.013838858498797041,0.0803153333581905,0.01273557733583236,0.08975572775611718,0.034445074884381414,0.03509259350228669,,-0.04971584158553451,-0.0624028339799784,-0.042728599581305975
PSEN1,0.07801635042860612,0.04684815406550313,0.005522077449316785,-0.008766556451757189,-0.009216037043874217,0.02403226527756957,-0.06105243836087512,-0.09659369782199412,0.011856504224783524,-0.0800647697334031,-0.013579396804280351,0.0669414189661207,-0.03705816200929545,0.008424725555106559,0.05022161841054668
CALM2,-0.002842308835536855,0.023356062558422954,0.03264703242893443,0.11337561287612934,0.1035769708170598,0.15361403169224117,0.11398645568408428,0.0626786087259343,-0.07769998260924665,-0.009226187650056766,0.039505606528277094,-0.011790753817931068,-0.010906120974356679,-0.06868292382570786,0.10353228440391064
CLEC2B,0.03522227946380609,-0.023273648563549406,0.007965635728664995,0.051487392770539465,-0.0432022006214303,0.02714249425537324,0.0918837393831134,-0.03242314620632114,0.03862705766023171,0.04368787419039186,-0.021990597073333083,-0.013969805431474615,0.012878167008965633,0.06827208151888181,-0.0351999520951695
NTNG1,-0.021022676540834166,0.020468668255185448,-0.0366787757900365,-0.04457702977465782,0.04856534047866062,0.01866598981363965,0.07646327008493506,-0.05035800818339123,0.06540525582061317,-0.03915759186487134,0.03548113118102896,0.006103902180266927,0.07894496591592903,0.03470551359353489,-0.03293936044264168
LRIG1,-0.03295036373339914,0.03156581594536031,0.014060284673460856,-0.08753681630525571,-0.0674227012752762,-0.020970283204650525,-0.07400552984153187,0.01307023785661078,0.09130477979556162,0.05217626523639206,0.07034524653491513,-0.08710564419549088,0.007449530163581333,-0.031707264692236066,0.03662046271981115
CPAMD8,0.002962459847434628,0.005509498709646481,-0.011253787936117553,-0.0024892219613568737,-0.030252639084614535,0.035812865704240304,-0.027984509910042622,,0.1436226880383819,-0.006107760806510994,,-0.06976578280368936,-0.018632672141980323,-0.01819856228643389,-0.03394515582220927
GHRL,-0.031995717568454415,-0.011162453409257714,0.06783737092036217,0.0508333590091309,-0.030000965727397067,-0.047346199421376606,-0.019337342073606704,0.010041830511294555,0.043320943393647234,-0.023526865135165977,-0.01886964084806583,,-0.02557848092161652,-0.016042222012333553,
NPY,0.05183567812760532,0.027003179171459998,-0.021195108684174804,0.05312097443767038,0.07554713846543237,0.07567697608489572,0.05045396838965252,-0.003429000250098623,,-0.04543178504667632,-0.01124732323083713,0.013666675347171472,-0.022454982647143348,0.004736604678366919,-0.025652430388400312
MMP2,-0.02166940976892973,0.03624445756769549,0.05342912573970753,-0.08009335680772381,-0.05884223366634035,-0.014192737590619885,-0.1140650054287718,0.011479285455937028,-0.03136177554845992,0.047880712401496175,0.02771394033308904,-0.0771008230676482,0.05610610281335453,0.05038267672450896,0.0043380088795613074
LHB,,,-0.009801199403341957,,,,,,,,,,,,
PPY,,0.02086578340412817,0.12003929463053627,,,-0.019734950365414648,,,,,-0.00787655184182569,,-0.03557533548938193,-0.03257765705086205,
ALKAL2,0.11052837128235715,0.010686743157279476,-0.009658803263258105,0.03413992149883067,-0.034301460985731225,-0.04760388173553717,-0.011175336875264962,-0.03249436568716811,,0.06299203520338764,0.027010053068623908,,0.037111820123700096,-0.06202742333474984,-0.02543886074656439
CSF1,0.009886377627481367,0.023048585736168328,0.0031568550276830027,-0.04375579707475293,0.008734465205918392,-0.0668624355296769,-0.050408093590089735,0.011721942157184818,0.1124198422460752,0.0681075002737915,-0.026450017521706906,-0.0014331674486292596,-0.063504323907889,0.011476463811752585,-0.06201150049448708
SEMA4C,0.04465065295992005,-0.004890696477735144,0.021182623344528157,-0.00889296044516361,0.005583389671791238,-0.016307756465701345,-0.10555699902061855,0.015241638657251824,-0.004517093172221505,0.12019268548517872,-0.01310519247841763,-0.14346137061955422,0.04106884431378783,-0.04457891892256757,0.10159026990922033
BMP8A,,,,,,,,,,,,,-0.015960775378593996,,
ICAM2,-0.005749457163577679,-0.004160686471590299,0.013671928000945641,0.02697203089810872,-0.014828865430066797,-0.02682055044475498,0.04628870878531726,-0.03297690299448936,-0.0019380317841188838,0.13052182213361524,0.03394386439690296,0.04404034113407872,0.013121035907482698,0.008090624122350846,-0.027369257833782495
SYTL3,0.062346628936880914,0.0004415866148447017,-0.01562392265426759,-0.014776655333168893,0.0017194615439055357,-0.014120532675940016,-0.038956800015686764,-0.02456816134019328,-0.022586928726663267,-0.06554765963895168,-0.044575087499932116,-0.0200175251014391,0.03572887005509059,0.04463738469430233,
IL1A,0.07882479019300377,0.014667720396142614,-0.03147809295300207,0.06234897755908245,-0.04474736348737754,-0.059343706207520254,-0.029121035534250123,0.04674302998086468,0.03506732964756567,-0.014458717886418513,-0.014433243447511377,-0.086023876640209,0.01742687401968047,-0.028836398184408092,-0.02420835079695672
HLA-G,,-0.02992464643163416,-0.010351963217819863,-0.03338891986848739,,,,0.15835219311337823,-0.04217409088291064,,0.01586498240425474,,,,
PGF,-0.027398577232777544,0.0004312145028836492,0.018023442714351638,-0.06077052540151876,-0.06122009240426486,0.05916142751944445,-0.0585720928886123,0.03470804407478972,-0.06928169468013377,0.08551467248516015,-0.0027079304029373353,-0.08327570397200722,0.05109434481008239,-0.01166500375678545,0.07322690730719522
LGALS8,0.021646447755039447,0.052941577670713676,0.02680294080026719,0.010856932846375976,-0.034401788709122964,0.03353619180077965,-0.006412496044540466,0.08957613391170444,-0.033009905169071374,0.10417236956784433,-0.07196720939399398,-0.0139793136781639,0.018533112276371624,0.013667488593392783,0.04452425277325123
DKK3,0.05835707883331315,0.08294423012350458,0.06464922264336434,0.06923897917329754,0.12196302025222765,0.058438324797598806,0.13880766176486753,-0.009958436930041677,-0.04185319375167805,0.09667012566894155,0.023816811368250545,0.016515418247150235,0.03314434803855995,-0.025154310399431574,0.10948544217221101
COL16A1,0.027807115986983932,0.005801579196771655,0.030121672861285607,0.03419249041780954,0.0010599126859839648,-0.0010139063541779831,-0.10245660437466436,-0.010359587014373114,0.037543307379423616,0.01566762060078164,0.04017246291465067,0.06407822029985029,0.08152266893785394,-0.0041502338146696864,0.1166344848863405
TPH1,-0.011700369891675182,0.039143098231994536,0.06011187748426578,-0.0008482162224683363,0.007052142112534948,-0.021445157766306962,-0.01823409738256048,0.016952799706072996,-0.040419813387980036,,0.02131041775506345,,0.04808112708061472,-0.03788970419111203,-0.04086260435790305
TNC,0.02492438524279224,-0.013288321037565696,0.00866838750185223,-0.07264079968415925,-0.09780986133337682,-0.13006400437745463,-0.13253565940607875,-0.029043753362249534,-0.029729517417327836,0.07922021399816587,-0.03974061923754042,-0.05238772094153147,-0.008397774292203633,-0.03253127206988248,-0.01358383756649865
TNFSF9,0.02810536314896091,-0.03907149592724697,-0.016976393727628193,0.02617214863352264,0.07591693876114461,-0.01823318321652066,-0.020256322468612142,,-0.041011820268713924,-0.05595979329758193,0.0014031356787864804,0.037504779197938515,0.008704235099270995,-0.007693113552575492,0.04633837381959157
C4A,,,-0.011619890633867246,,,-0.023394793778629346,-0.016028464274493455,-0.012390558445503916,,,0.06971355512064994,0.10586820675549181,-0.021493623271790788,,
CNTN2,0.060542572552758425,0.05682695266920816,-0.001999214039341357,0.011879580564700929,-0.07192132146112204,0.0014589283440365488,0.022869501812479827,0.10857187322168224,-0.0422136244444539,-0.047103014093485496,-0.035029710429907365,0.13157759513337894,-0.03601856951915693,-0.024498480795441306,0.042975908975354714
F7,,-0.02143562520307221,,-0.01673303720820809,-0.002903110441683118,,,,,,0.06745806619650543,,,0.1328790309416485,
LUM,0.008569491559006234,-0.044340111538075794,-0.0208454383990941,-0.009786949290799325,-0.0349271331121253,-0.027883244672473755,-0.020488656951456373,0.029356787501464057,-0.05655112361676117,0.0796968370145549,0.013397207180324484,-0.061229925324134425,0.018000229680028543,0.04380060654176068,
IZUMO1,0.005411698226496197,,,,,,,,,,,,,,
