,ZH8812bulk,ZH916T1,ZH916bulk
VCL,-0.009583673027643071,0.026186213531802758,-0.03436540168993997
FGF2,-0.030893530834139243,0.009188119874051028,0.0027633783010946665
AGRP,,,-0.017299402464688547
CNTN3,0.028539958993903446,,-0.0035647096243538175
RNASE2,0.010156740750480207,0.038600467571747336,0.0006683390647104113
ADM2,,-0.017811395645170126,-0.01851644626129792
GAL,,-0.017571927800345187,0.08445038305501022
IL36B,,,0.15570506014663774
CXCL6,,0.07554470884210265,0.01642109509131736
PDGFC,0.005725339911175755,0.05601905618790562,0.05104807378303472
COL8A2,-0.03260484742723536,0.031244859689964807,0.043085466099195106
SPON2,-0.023063602690710897,0.029649825345102812,-0.0022214701727381455
SEMA3D,0.03530181526339661,,-0.004955738231726757
BMP6,-0.023870186654177387,-0.02452029447045611,-0.01898299128058967
TIMP2,0.007503225567851133,0.06834982605213169,-0.04370346312327632
EFNA1,-0.03555836971776834,-0.013574609121188793,-0.0643108967094909
S100A12,-0.019394267721664273,-0.019410011929682232,-0.016264974616387744
TFPI,0.10415050978938323,0.012594767978513643,-0.013845232864178417
GPC3,-0.0008221943373884368,0.01770578295126941,0.005543285572609531
NMU,,-0.02839638255761401,-0.039794746766679476
SCGB3A2,,0.0013835206903863805,-0.018983008272571215
LAMB3,-0.01780317656140754,0.03287428104608375,0.031037723218172993
LGALS9,0.009938490019545816,-0.013687964836828945,-0.002872053111004568
VIM,0.05006265016224113,0.00297704854465822,0.0008151097159323973
PLAU,0.08432500505847988,-0.0519601579078553,-0.02969323628202905
TGFB3,0.050720611443460524,0.02115752027141065,-0.054368811190925695
APLN,0.024283680315476033,0.002081904762438924,-0.008549813005698317
SHANK2,-0.018893905655455026,-0.012175966556019194,0.03815773166249454
LTF,0.10179815381426162,-0.09872130394666936,0.02214280036503088
PYY,,0.015038774834740535,-0.017299406738185145
PENK,0.0713447461940395,0.0193185028759485,0.07444114024267282
CTF1,0.0840715196434911,-0.009867576621546192,0.04045672710778203
COL3A1,0.05124631977534519,0.04548871087001062,-0.0234074438508693
S100A10,0.06120244823822021,-0.028394328290345057,0.02577704527256528
FGF13,-0.017585481081384444,-0.029106499614826677,0.007352449860413364
SEMA4A,0.02177371613868362,0.048821569414432726,0.0031026249451643543
EFNA4,0.01909208688675259,-0.05501779635214175,-0.0027891807475004106
HSPA8,-0.0268819251466947,-0.019599030129430074,0.03822004175961627
NPB,0.0856185825695042,-0.022506370738710334,-0.08920667388530791
ULBP1,,-0.03759100764464427,0.12386729790943912
SEMA3E,-0.0597000045609666,0.05116345982437188,0.03364997668483879
ADAM9,0.016729551655088812,-0.030981728021449214,-0.01739736428007946
ASIP,-0.0006082403982022529,-0.00959793177985617,0.05777499403867614
IBSP,-0.022825831144012192,-0.004349151836646668,0.020830409582174806
FAT4,-0.0386738061374831,0.06726803000613817,-0.011414334559059701
MDK,0.086986631327823,0.03996374178635221,-0.0032382487653823296
BMP5,,0.07249506583214958,-0.03078740090869263
CAMP,,0.12394682612211357,0.12041028985638508
HSPA1A,-0.045920690754850786,-0.023199098275173365,0.044559824820107195
SEMA3F,0.06405508447016567,0.046030397842911644,-0.04222092458498025
ARF6,-0.048265690199264126,0.08805367786481551,0.03657982691318003
IL6,,0.014681091289128659,0.045174234899571404
CALM1,-0.058396900898007274,-0.01660212558503908,-0.017453740434101594
VIP,,-0.024331271171178337,0.08514272126869926
NMB,-0.005376066697379754,-0.04497833711823375,0.08729672257049234
CCL26,-0.02128717181587496,0.004316760467542032,0.06547865278024538
FBLN1,0.09058063816571109,0.03597268738772907,-0.025602406377149164
SAA1,0.07471858488579215,0.04507784587730509,0.01909343690924882
MICB,-0.006173187888227994,0.01364313449726558,0.02027519556656289
MMP13,,-0.02109887871053943,
F13A1,0.0035602285176755165,0.053295348821418856,0.07046212726327482
CXCL11,,-0.021270054906382195,0.020170136548156574
COL5A2,-0.01215009711396504,0.014875808283771353,-0.041878671598437715
EFNA5,-0.052354784458486486,0.011468420147291838,-0.02594931409642131
AREG,0.017547731016451747,0.016654392100268242,0.022236143874393405
EDIL3,-0.011070395652935189,0.05375807092733581,-0.03716236960156695
CD86,0.019746842706761896,0.05393973306926853,0.022470824199147088
HRAS,-0.03834306117052571,0.03160047617709741,-0.03785879220656327
C1QTNF5,-0.05209086111587282,0.020636318271846154,-0.05222158560283531
RLN1,-0.017035894248585683,-0.01658155276961286,
COL4A1,0.03906644133297075,0.012974357562105177,-0.03685333623417439
CCL3,-0.020214212582554066,0.04795251388668906,-0.055783326919230554
BGN,0.023767936757662696,0.009694285866219596,-0.027232722109844114
RETN,,0.0009935807839848887,-0.0017399137422387113
S100A9,0.054919076364438546,-0.022876445088045948,-0.021412851233346845
HCRT,-0.0017501127488313986,-0.04993883633980113,0.09046977655992863
FADD,0.004519589156404531,0.049491081131499665,-0.019324996613519236
ACTR2,-0.01721100573032843,0.01977944247036097,-0.02734584364901034
BMP2,-0.041483727401595075,-0.013070940984348555,0.09287826187529988
PDYN,,,-0.03379059335682894
CD55,-0.030449310172770194,0.01313031688870995,-0.055640575331860995
OSTN,-0.017585478759484803,,-0.00756841589925321
CD6,-0.022611815923095285,-0.02540353850993677,-0.033140067637560236
IL16,0.005789858391122135,0.013383814169834899,-0.01728130942493862
LAMA5,0.0439522168573297,-0.05278015315503422,-0.024110387666458618
RGMB,0.005717127571003713,-0.055764801908538796,0.045856162450470785
INSL5,,-0.014540698895406498,
IL12A,-0.01117709257555986,-0.027101600256716173,0.004490458891349451
S100A8,0.12012393544796345,-0.0020766754943342346,-0.018049799585325085
TAC3,,-0.009349135505587861,0.060011066048743504
MFAP5,0.05984474353971897,-0.026900155932212406,0.08948279243499156
CXCL16,-0.03460805586285162,-0.039129125275182725,-0.004848536562612812
AGRN,0.06979139166211011,0.000612483126339992,-0.019732488913396518
COL4A6,-0.003443213438929144,-0.06032324132249087,0.04454600550336194
FST,0.07581936579203581,0.0383544911331671,0.0008950918184080479
MEGF10,-0.03806331369131952,-0.03298779817317981,-0.009527209001876816
C1QB,0.03794941672704496,0.010328248640239181,-0.08413579436701862
HLA-B,0.045295949828746275,0.0331605530698636,-0.05740807368203519
PDGFA,0.039775086273670504,0.07873855079664234,-0.04938258913352901
LAMA3,-0.019882972827026373,-0.005004803913971626,0.009362505442427832
DKK1,-0.017854321043024125,-0.0009404081248973929,0.010323649217043738
INHBA,0.02282662627837953,0.053299060958970634,0.015300117643726364
LEP,,-0.016834309663875384,
IL7,0.06509257102908712,0.018681657339333618,-0.03276617420138536
FABP5,0.06793213411208278,-0.09262404782908068,0.0212410110200488
CCL4,0.08943108086011893,0.05390892192558216,-0.07766808483883832
FBN1,0.05059438334648739,0.043248448644437464,0.039864194982477376
TCTN1,0.05138620102338332,0.0203828407205129,0.026723327980788723
NCR3LG1,0.008815103052236602,,-0.02138196978502323
BMP7,0.004258571856154922,-0.013263548295023244,0.03356425986597717
NLGN2,-0.056164012204579596,0.005863685901461093,-0.026248424386375094
CCL25,,-0.026064013900800567,-0.021994958929298626
NPNT,0.03505803982139132,-0.015048969166267315,0.0054301940736420674
KITLG,0.038119478076172976,-0.025559155993256918,0.04814010341865895
MADCAM1,-0.0036456465524655683,-0.002963271716021915,-0.03482254311731749
F12,0.007162374682983317,-0.04095681015957182,-0.012873614609186974
S100B,-0.0859093556505433,-0.038009239939333146,-0.045453458929740995
IL27,,-0.0163549943595605,-0.018279065693156557
CD99,0.050770987965477556,-0.06548584262367904,0.025048442128472584
PDGFB,0.06617395312063676,0.05527942120400925,-0.07049165522447595
CLEC2D,0.07544957126030195,0.09543122140806963,0.06272251051866003
F8,-0.03875142754249534,-0.06948352225981286,-0.009909344324343584
C3,0.030117109031917874,0.0011632361345528981,0.05394031122237959
DLK2,-0.019882980769044444,-0.018740502759071093,0.03040358913419892
TSLP,-0.03319060752382498,-0.04874297879016707,0.09481951095888605
OSM,0.08641438041129393,-0.04480728728646176,-0.00913258607975614
PRND,,0.054986193786091785,
SLPI,0.06061625814815144,-0.02585111963535847,0.09319150287668951
AFDN,-0.015184311135384798,0.05882179231171918,0.002270822752053672
ULBP2,-0.0278787769359815,0.024308977956716264,0.006773910805139893
ICAM4,,-0.02005873340290826,0.004271258215120309
ANGPTL1,0.09064345455821966,0.0716173163533089,-0.020539146047129597
LTBP1,0.011830045074695426,0.05200068738961125,0.07494937228712592
NTN4,-0.03397849318626239,0.021354582728008647,0.04337378052263484
APP,0.0112504897902181,0.04504372807323003,-0.08309210938002067
RIMS2,0.03502871188050379,-0.020688608483256873,-0.010322729059602747
WNT7A,0.00839920686920698,-0.046902539042676536,-0.050451338456029525
GAST,-0.02151307080296813,-0.02304997171333116,0.045586350286752154
GPI,-0.03653199468900928,-0.07508780294763924,0.08363711218329663
IL1B,-0.026183006010106466,0.017645896603581047,0.01850763034700772
SFTPA2,,,0.039645725143018666
HAS2,-0.0010985625759151276,-0.07098998645496123,0.06452755036776808
IL11,0.021928304463333204,-0.0033628995297242887,-0.031621522211243855
SEMA4B,-0.008393277705598627,-0.04135889875627742,0.05034511154181823
FGF12,-0.06603567248125163,-0.006369550485823363,-0.02971022258438512
CP,-0.01173604311374027,-0.02674567246424305,0.02210829691170036
NLGN3,-0.015729468735877654,0.006252300771430077,-0.08205416983628615
GZMB,,0.0025766559887901714,-0.033990418883802484
PROC,0.050561320552293794,-0.03315523022215223,0.051413966119067
TNFSF11,,0.061246257619073374,-0.018038782787138354
AGT,0.047020187013215815,-0.04513432490605522,-0.06498348823118731
PTHLH,-0.015569208711589825,-0.0004333300106166044,-0.013120470804221294
COL1A1,0.07197884739729707,0.03792293029155072,0.00896864079609951
LAMB2,0.02425612927295692,0.0467013065026055,-0.062412891789428944
DSC2,0.025165134522169782,0.06706230831444142,0.004256714004639085
WNT5B,0.07628255238273195,-0.02876206035002545,0.017041737515228937
LEFTY1,0.004143677582378224,0.0037655593609457736,0.12083867017034855
FGL1,0.11187901336033636,,-0.02259304127945124
CXCL5,-0.014128863271296593,-0.05281058839305731,0.144488746076847
S100A1,-0.029043560498092022,-0.01362441447982319,-0.0296299200352227
C4BPA,,0.007880770220774255,
NPTX1,0.039495412154121244,,-0.028370052396655968
TGS1,0.037681840515710226,0.03722923899724028,0.0317915390232856
SST,0.016825808517793528,,0.05095396729358666
IL34,0.01835650060158263,0.05606051436577276,-0.026220125124238106
DHH,-0.013952017542312092,0.04432161334188139,
XCL2,,0.0998601883705263,-0.020539132160444153
TF,-0.09736274654896183,-0.03541732687023437,-0.07069382752053173
IL33,-0.004136603997913547,-0.044066415838116116,0.017356641519869966
RBP4,-0.023664600663756783,-0.031040634242481865,0.06789269789932231
CCL19,,-0.03218254659335421,-0.02644442241393289
CCL20,-0.019882983646589573,0.0342784042941608,0.09014144357887802
NAMPT,-0.006659965995438216,-0.06076999504377633,0.05207651501992059
