,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
LRIG2,0.0996288406253738,0.05336305341219794,0.0074006975781817416,-0.03715411201486884,0.08132900455764433,-0.026924074112811173,-0.02430917783135077,0.03622820605308252,0.2636166878511296,0.0400827297787503,0.021756034415954105,-0.03628422682263554,-0.029090593524485765,0.05171636994952046,0.10679798074624913,0.01685158390209721,-0.009273699207223226,0.06362235512329596,0.10903427175502733,0.07483249965295598,0.034578108848880164,-0.014577460726385359,0.0742745449023404,0.05711919483816963
ICOSLG,-0.07720598829502773,0.028562114079024675,0.08195223080555088,0.046462915383793414,0.06607185377122109,-0.01251271956380284,0.06138689409519004,0.014192341446375883,0.25714407464037975,0.023583437446794774,0.013507168431567492,0.02030606199023597,0.01746005538551951,0.04153867449957829,0.07695680955094976,-0.06615124013792353,-0.003829570115455998,0.09572703931164979,0.011639996634663325,0.021562879626103596,0.036165846776371975,0.058215246770512506,0.043414892685217185,0.02964418916574518
WIF1,,-0.10264723731720095,-0.029582955950671695,,0.12295923209940056,,-0.03398533245008022,-0.050587332216858676,-0.40486285899871577,-0.05783891252058441,-0.04239523319989948,0.049021906768775554,,-0.13998548651818427,,,,,,,-0.018680965659400722,-0.07457074090023881,,0.04489850278689685
NPPC,0.19824410860171326,-0.05921664549778232,0.009232824744044372,,-0.0022656861504718687,0.035864212186136994,0.029280283475474848,0.024933976725213344,-0.05036363512414263,-0.06893654881706211,-0.015045223973337601,0.030542863035684736,,0.12292434208882352,-0.01043661892891576,-0.011104070030794267,0.14283692198829878,0.080994671716291,0.02987489652872766,0.09701246587810043,-0.0556514730195515,-0.02756469583141181,,-0.01405302561524069
LYZ,-0.12339369530410202,-0.023604034949548942,0.14874947542476794,0.0011711495392952031,-0.011862152522966131,0.034009048223968004,0.1300492269428406,0.009710761373463528,0.4050114261693158,0.01913444120980351,0.023011821385176334,-0.03160321762492379,0.08831576552109355,0.07287864966000834,0.06462016411817467,-0.004120549808338682,0.045263500267217975,0.0753118258391756,0.03813372820864681,0.05463282457631538,-0.0098165226841205,0.007867591341051899,-0.0553771149874166,-0.05135170211380218
EREG,,,,,-0.0375184937435603,,0.12175228178706611,,,,,-0.017491937274552425,0.08644659601110773,,,,,0.06101710985124233,0.09514199403110565,,-0.053806526340277376,,0.02536633421634952,0.023960940761723327
SPTAN1,0.19321154987790007,-0.031612141289163787,-0.11958610315443961,-0.042410331332716926,0.11803404887074938,-0.06355739280529611,-0.05589333163640011,-0.008648345311978438,-0.14846826320471584,-0.23680415012039244,0.035801042526042305,0.031991810823202085,0.02898323237777191,-0.10805002256249902,0.020235489857230116,-0.07007733359311855,-0.1289493774090095,-0.022109831052340077,-0.06585624243618206,0.059997904004464156,-0.01887893126606214,-0.029646125270032454,-0.09459748742619542,-0.2767074187168438
PTH2,,,,,,,,,,,,,,,,,,,,,-0.03103547991090363,,,
LIPC,0.06706759493419631,0.0403505148429591,0.039413786631798585,-0.04614300564554282,,-0.014046238976457454,-0.011473014618924941,0.041572939720832855,0.20637734575660366,-0.02379692053343794,,0.004036807958439044,0.10135811897610257,0.031112355089923358,-0.016584623171956494,0.027818227748230128,0.03618415165204327,,,0.046931049424269726,,,0.053459239851954596,0.034212920213891725
COL8A1,-0.06840067038535602,0.19622171540678293,0.1669002720660429,0.04339347156094757,-0.010429134555281468,0.03104988938502227,0.04444943970814156,0.060015908078945926,0.20752515688231132,0.19972616918483546,0.030843862039438567,0.08533710317794965,0.07305481759842454,0.20114957336010172,0.12297795321558593,0.015820281036405707,-0.0031807204999953352,0.01468341904896217,0.042232443343442776,0.3017220172017692,0.020255366384493892,0.15258468741415487,0.033644845772772304,0.2071671658034751
GSTM2,0.03127040583910544,-0.0009432364209625003,-0.034447503804390815,-0.039927279763857806,0.01184855718354455,0.06582049768088702,0.059130327497418915,-0.010371114229389636,0.1882788265868958,0.14586193442650272,-0.02419084783503803,0.12489632060160262,-0.00017523011703438244,0.05531112309964557,-0.014544094077197287,-0.00977006232387842,0.0576383076876651,0.02567139820667631,-0.03918253684567067,-0.03924218276171079,-0.03873700221077277,0.059749429615015844,0.1058226890030621,0.026432686662097225
IL4,,,,,,,,,,,,,,,,0.06899722087367659,,,,,,,,
SPX,-0.06014615427463985,0.0012362568108935236,0.017130555429297267,0.037792666553496994,,0.012877512536744908,-0.0331091488645651,0.03257309440545788,-0.17205264992236055,-0.2216523094398257,0.033817510486557165,-0.036825526684580535,,-0.12422351659381892,-0.050542071294934814,,,0.009127475784187298,0.002303169891204505,-0.2063233078983079,-0.1004323918968452,0.04140216878867369,0.010150280156889591,-0.16237142070112698
