,UKF248,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH916T1
HRAS,0.033514412109853044,-0.007645916205368635,0.023806143328019676,0.02075194042825776,0.09195734988709339,0.050741115334348
C1QTNF5,,,,-0.069787163963136,0.12584208538427197,0.01481617895973324
RLN1,0.08436786056131003,0.02813720841740372,,,,-0.01342477718014092
COL4A1,0.1158708205230396,0.0060842081372571265,0.09547628410109202,-0.08194995078708991,0.04906926450651254,-0.03911407927903335
CCL3,0.09858537871985035,-0.021758332928008058,0.08700173071171798,-0.03520233244043424,-0.06378816279610759,0.03628367920236901
BGN,0.12270732292711993,0.04816901833400657,-0.10101917917087186,-0.11210847920491204,-0.011299670709523453,0.010988995534185723
RETN,0.0002719378835031442,0.0054392738520639234,0.20511906818382092,-0.02483282954370319,,0.029831404584950757
S100A9,-0.005975857937609637,-0.03122788387146066,0.10501103520334945,-0.12495490964191808,0.033559211815226114,-0.0014386987757732466
HCRT,,0.04231044484890529,,-0.035332054223223934,0.03053856446343588,-0.017570150751529002
FADD,0.031164185128701984,0.040394148591131794,0.04099779769974053,-0.006409424377273389,0.09347666894431322,0.0582459054616616
ACTR2,0.06296944950479884,-0.030947480755436345,0.09037994540396488,0.04038205465811394,-0.04340234291036718,-0.017626114483935525
BMP2,0.03793512312130635,0.026713786333309175,-0.0023828985005836445,0.03998982549362784,0.08901370141993964,0.04910148975212326
PDYN,0.041045680344587304,0.032238113613086386,,,,
CD55,0.11308594828674869,-0.014785514590948323,0.04316074655373903,-0.08074791965864864,-0.032662429032266994,0.058185415208612
OSTN,,0.023918944646947972,,,,
CD6,-0.026870645522479426,-0.020310108954330965,0.038126092572415664,-0.04384154554678028,-0.04455315009820152,0.04961228657552462
IL16,0.03385900214412755,-0.028608564395191483,0.014314647751032434,0.043532355995809485,-0.015478947906688486,0.03785624689137731
LAMA5,0.07328813867969541,0.0022822532923370904,0.06260258871369724,-0.007604869018586623,0.022428065808352896,0.050064528816369566
RGMB,0.04192521229592555,0.020687044852398303,0.039414000928242134,-0.026125503929201325,0.05199696490534062,-0.002220749702702423
INSL5,,-0.025397501851339245,,-0.057285511170470045,0.023948415638873816,0.011504516311013221
IL12A,-0.010814699917360683,-0.01906233379593855,,-0.010956335467401017,,-0.003487627216909845
S100A8,0.06700502853988986,-0.025617212823470847,0.11657620983054683,-0.03372883785956114,0.013932873193835996,-0.013966508151232763
TAC3,-0.021565121281938028,0.018704582573567975,,,,-0.02793696874937431
TAC4,-0.03337822698416823,,,0.022401401644392437,-0.030636595435045787,
MFAP5,-0.014380477122988131,-0.008079524887212898,-0.02448911977235125,-0.012729180466419986,0.08342704679648821,-0.02716973457231429
CXCL16,-0.059406160455999245,0.004080705615714801,0.05941415729745513,0.03136764582255507,-0.002489282803705832,0.05615805027649276
AGRN,0.09697557705321494,-0.012395989760439964,0.041197886892689946,0.02237224605251324,0.07574075514327035,-0.002240177290654522
COL4A6,0.020280833685262394,0.00758661470302453,,0.055663384598075114,0.030368583339028043,0.04304044590800564
FST,0.05983901558896555,-0.017600688362476042,0.0035504013433191334,-0.04604564536091985,-0.03362057510576953,0.020510054738087015
MEGF10,-0.0649340817700063,0.008226881042288154,0.04302520820456593,0.009616471658448316,0.0802828390543484,-0.04615700677262985
C1QB,0.015751164509576858,0.0518206701131081,0.10164634027293241,0.04919285205211989,-0.044856311812251706,0.060817567999552916
HLA-B,0.0035081974537363265,0.019181270201926393,0.09843035668057941,-0.03721514686801659,-0.0422536015208659,0.03827661118158763
PDGFA,0.03662485295390246,-0.009719222477536427,0.01034633990463651,-0.03563209413919864,0.007244383804803002,-0.023990781918152067
LAMA3,0.003128369926525502,0.01652426183725851,-0.011600626030003568,0.0008786233132969789,0.022511664003504513,-0.009006112833275546
DKK1,0.02690900683079627,0.06666654442083027,,-0.022594398605276705,0.037568345958758506,0.027673045263129536
INHBA,0.03772051734452104,0.02467545838732393,-0.040295892885134355,0.04446252955301147,0.03114467308396595,-0.019644705683165162
LEP,,,,,,-0.013629414528244843
IL7,-0.03451599177845792,-0.007156358324371534,0.04215107132080471,0.0878921033842926,-0.029691458286172236,0.004818050482338489
FABP5,-0.02258962345244982,0.038557205909695885,0.0830945653271729,-0.038210129295256495,-0.043280456613658286,-0.009096748782537845
CCL4,0.037012678241573796,-0.017264585396778373,0.08450473283937786,0.01345492101759218,-0.0005184129536773092,0.029864275645653207
FBN1,0.07160205996319,0.009621275304929133,-0.042698779951540894,0.0356511881408495,0.032573396621826345,0.02633143953393897
TCTN1,-0.004354234653248326,0.020215104705954678,0.06274230267951175,0.03367997072357043,-0.005132944249316849,0.007644544337312096
BMP7,0.0002068950234220427,-0.0035222360929281237,-0.0032894171685625764,0.09342464230845836,-0.022056243471232098,-0.023586819630020395
NLGN2,0.009791728560872915,0.004874907393863548,-0.07012386676014118,0.0514817577553146,0.06747547058291363,0.051442978876460294
CCL25,0.013186498778357439,,,,,-0.02110197904261246
NPNT,-0.01706085247004668,-0.007362094102931246,0.05757800550989355,0.03989020226415664,-0.04794336809182088,-0.04995681835964359
KITLG,0.12406786139977032,0.007880252929082752,0.07223527964485675,-0.009305274852962486,0.08693974225502313,0.005537524708142772
MADCAM1,0.07481706177036918,-0.005774203422157859,,-0.009129049651252009,0.02465932879526604,0.06292819411623571
F12,0.018628722411814083,0.028031662037531786,0.029849195105771706,0.002473736326335305,-0.01159633569438767,0.029250192163263987
S100B,-0.025281333414853117,0.07042846985999225,0.09833891843464569,0.022112870218515494,0.0238064132335893,-0.028335301938767408
IL27,0.04718185933170679,,,,,0.11905207493871628
CD99,0.04799739753786785,0.07377199579505744,0.0041819881707548376,0.04540634861752171,0.09935192669825922,-0.0025882455453807803
PDGFB,0.10134739836992655,0.023269393839081606,0.1107810641860997,0.023393704598333228,0.026638953638379065,0.025562647374724887
CLEC2D,0.017426393315244173,-0.018323209804871333,0.01687526435598679,0.08885030516461984,0.20615103531445603,-0.04020616284716346
F8,-0.025848974337024832,0.022370699757960816,0.012752369262261897,-0.060597208447222106,0.06833060032692538,0.022185354080647007
C3,0.0400852270342882,0.059363264317916734,0.03035815491855951,0.04171274356344314,0.016475562561467847,0.08016056800876407
DLK2,0.0192850696301601,-0.01794503519541195,0.010154611623922517,0.12729820578659304,0.1151556304050609,0.0117363238858369
TSLP,-0.04137204589799537,-0.024115220897501767,-0.023314464490823493,,,-0.04501636541123797
OSM,-0.02479594512360018,,0.07435279160934627,0.04242227059134159,-0.016716520860928074,0.10422828294860603
PRND,0.007855210760563173,,0.01582019300335042,0.05243428753485674,0.0270529685009594,0.0056177669959298505
SLPI,-0.038400677269495115,0.020252588367257216,-0.043761808554068915,0.11587502545074854,0.0791613810712866,0.03663346120350609
AFDN,0.06113255950255164,0.007560755525014769,0.016418215484760242,0.022030507262171897,-0.037387133209038186,0.006109171332050654
ULBP2,0.05288200466927839,-0.006485969550632948,0.1561109933729728,-0.07999316900801866,0.09114001455209897,0.030757552549608783
ICAM4,-0.013415892491746455,,,-0.05325384037318778,,-0.01623997644800671
TDGF1,,-0.020310110631108477,,,,
ANGPTL1,0.08961588136044578,0.005542739216454189,0.06541818447065056,-0.01948234566355287,0.10455177885071448,-0.024056156924232016
LTBP1,0.05974619781147279,-0.02338825862557701,-0.042634678842961245,0.018776278048148333,0.033667469445728175,0.02911441696060094
NTN4,0.051158166659541995,-0.0009668632774328829,-0.03067948421203502,-0.037962078672217764,-0.012549510067717304,0.07369234154694114
APP,0.027132586379023705,0.011500332310260245,0.044647468341736586,0.030311579227750147,0.027056323914610797,-0.04810824375019825
RIMS2,0.037828074068855216,0.026266915167805282,0.05804723316739169,,-0.02411115611147625,-0.016749936686501363
WNT7A,-0.008324177444127443,-0.030574005938770275,,-0.021305802147667054,-0.034472763054660724,-0.03358294395089873
GAST,,,,,,-0.018661746493796347
GPI,-0.08766609290986499,-0.010199529669941768,-0.05226940812570102,-0.0412549471522194,0.011035527184482717,-0.02270838842755976
IL1B,0.017700557873189263,-0.022367311873792928,0.091009025458993,-0.03963766660153296,0.017360359691254577,0.04633002396339456
HAS2,-0.004772331302461026,0.02464413968209815,-0.024342400785705386,-0.042270634546068324,0.01679835037407053,0.006329044022515456
IL11,-0.020334631419140353,,0.001777582062456697,0.022569147127970215,,-0.011397615295804095
SEMA4B,-0.035376294464642584,-0.019783639535035275,0.023138167897436498,0.011258625169911008,0.05755952630494705,0.08628090576548218
FGF12,0.0016263197961257827,-0.08170178397496707,0.08462154330894765,-0.03608162550797771,0.13279380052105005,0.020548733901131412
CP,-0.0071875975473608515,0.034711571431211015,0.07736547372431314,-0.040466527738783155,0.06669819188019724,0.06904144632097838
NLGN3,-0.008654469835191764,-0.012016444415341266,0.0121557134748344,-0.016932220915867126,0.13060332943403322,-0.0336757917978206
GZMB,0.04549592466197854,0.01589813892823179,0.02836536872886073,,,-0.016033875208386308
PROC,0.022046345498417337,0.028859120787319247,,0.04885561503217833,0.011252252861243003,0.0341535159292141
TNFSF11,-0.013809420255634563,,0.017291325250224563,,,0.04328848479956422
AGT,-0.0842581761256637,0.061648730673912897,0.0033440698660441312,0.05773525379579358,0.16141652551397262,-0.07780746978833673
PTHLH,-0.025315591247130946,-0.017793911791049857,-0.0029099259913227026,0.03125264447109885,0.12009940161037154,0.064693748183966
COL1A1,0.11839675062458008,-0.0002640189722015847,-0.0757719830991873,-0.13637780062024055,0.031410581960944844,0.009104133305689797
LAMB2,0.08349070891662141,-0.00015992308882887963,-0.03811288420887227,-0.09259737305036536,0.03948710245613519,0.006344934445311606
DSC2,-0.016664528527189137,0.009296511297275432,0.04500961444389845,0.018251225856741878,0.069140663427239,0.042687107277764855
WNT5B,-0.005625976461693211,-0.03066811688372507,-0.0524841773436158,-0.029614926515203564,0.09253418078537433,0.020390301600359657
LEFTY1,-0.03218833174617735,-0.02438745495975498,,-0.0627890537277306,0.03788277011884181,-0.028044479164821105
FGL1,-0.0004315386191719653,,,,,
CXCL5,-0.022157843674226078,-0.021726713199537454,0.011675528098203245,,,-0.0019454051153714178
S100A1,-0.032710218563019214,0.03623348719660922,-0.02230520506807057,-0.06861237527933545,0.02772868185341515,0.013599467470499813
C4BPA,,,,,,-0.013629411188117955
NPTX1,-0.005732661004632791,-0.06578569840215087,0.1241549774024003,0.06765661946263238,0.009939740364094788,
TGS1,0.0074430401503172705,-0.0076714708904891005,0.0019117884114728035,-0.01549983016856109,0.008291988780451343,0.04208519444935118
SST,0.03236618979487626,-0.0037430839857876402,,,,
IL34,0.046449921161799156,0.011680363529171376,0.019976099261002727,0.05582432848388495,0.018009636973001335,-0.022010111272576727
DHH,,,,,,-0.020129046303839014
XCL2,-0.015462533250072892,,0.037644061581938885,,,-0.014226602310417804
TF,-0.037084749431518016,0.007204163159464046,-0.025447520908234413,-0.05665427048717558,-0.07559069361041164,0.027733029885501775
IL33,0.006093096879387808,-0.04952783017870153,0.0031203979572916396,-0.015943185780276613,0.05696188186588783,-0.0013077417734161652
RBP4,0.013831968494294468,-0.02069927678034743,0.052999232023594856,,0.03718437695773815,-0.025131156534340702
CCL19,,-0.029425456240306652,0.04038125196805434,,-0.021260796306733838,0.08896967558391514
CCL20,-0.0015773710021046402,,0.057805766983965966,-0.04182960077598922,,0.11837374589761994
NAMPT,0.0004879514517653866,-0.04295218512290551,0.022272551408420316,-0.029109958698104944,-0.05220741382284741,-0.018080966521377185
