,UKF248,UKF255,UKF260,UKF266,UKF275,UKF296,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1
XCL1,0.02047428246162728,,-8.880500016423858e-05,,-0.02094787573132775,,,,,
CD58,0.015796690080662996,0.12064902601803239,0.018923331868086573,0.0561495338760418,0.023412179275564965,0.02589644698086805,0.04635062732725243,0.02607468335228129,0.04221964359464612,0.05586586016109071
TNFSF14,0.04225636640592094,0.041975069611496295,-0.004709652609943992,,0.030619609013374835,0.006016231462132165,0.016611342089064257,-0.037322344489635104,-0.024916312763921398,0.022212717763931137
CNTN4,-0.03785336225749,-0.02167865429575517,0.0063484837800639226,-0.01099298874274146,-0.005562471567676942,-0.017997118764871322,0.034322248911775585,-0.04288268912313722,-0.02302582184146119,0.026132303450331056
INSL3,-0.025853295239291637,,,,0.012235434421304349,,,-0.0216639001270372,0.03742329584916915,0.04631291848390272
BTLA,,,0.052178330314434404,,,-0.018173575989800978,-0.031505563064248565,,,0.07698727232067519
MFNG,-0.012971729294416883,0.11364611151182755,0.06985949125519784,0.11211837838358367,0.06865832480260206,-0.006566319956690767,-0.026683381383657376,0.01738518823793294,0.044162665950834214,0.03849976327669498
ICAM1,0.009256500947947542,-0.006982229646492767,-0.13825316885281425,0.08200160261710367,0.1308552061573673,0.0854369615576887,0.07138250771669223,0.018128593503306274,0.04450345041245085,0.04269010780130247
PROS1,0.009539381883304839,0.03914793909432188,-0.08740777106179458,0.13512922909942857,0.013846902579698792,0.009523922704517025,0.004586294955172139,0.025400919190002917,-0.02059105430317897,0.010442204396510687
CLCF1,0.02683596080166678,0.006766170418102526,-0.08171923962650586,-0.020180397702757643,0.024939388939272195,-0.009234862649407826,0.1264253657874847,0.03270308829937644,-0.026853263625922816,-0.006214713691713138
PSAP,0.026754621758843813,0.05354661079399215,-0.0719217134121893,-0.1246142974996702,-0.011348322138635692,0.026943206483897957,0.03842617836617791,0.04050264568632157,-0.01532510748521371,-0.02793335688787846
EFEMP1,0.01867946220441944,0.0877796491242942,-0.05467462183318883,0.08648025726541234,0.13641416299562215,0.02452737725398558,0.10420207479485762,0.01910943323785479,-0.04277293583333208,-0.10229253284357519
C1QTNF1,-0.042414648943971775,-0.0033101485186336796,-0.010479693639254514,0.12544227383169956,0.009943178059958863,-0.022307213828258912,0.09666291831582413,0.011176574717068262,-0.01799645128560355,-0.04252331918729196
ALB,0.14300563890894835,,-0.026380458909286444,0.08586954073328694,-0.017574684273611436,-0.01616350125242029,-0.04981276561918258,0.014175082940867018,-0.022755753164170736,0.09347310019761519
CCL13,,,,,,,,,-0.027948819576956312,
EFNA3,-0.04661848240613473,0.04747119439123365,-0.0203763235828666,-0.030587925695033106,-0.009170056928505766,0.00260373418595391,-0.014269628565538657,0.0855876509869874,-0.015411519965872911,0.020797950425662015
DRAXIN,0.05304916665737956,0.03534149108768277,0.047186098882937726,0.14456353941905936,0.040899903230050605,-0.012978498332995117,0.11681081474447873,0.030133062894805128,-0.03145183181823829,0.07335701253155177
RAET1L,-0.020139968075689654,,,,,-0.015544672582002667,,-0.0219308536527279,-0.005483615186319237,
NPTX2,-0.013392655843708797,0.07855329531421154,0.02777751422614626,-0.07725936420833861,-0.05553791276725699,-0.04451382107615632,0.03682667358476288,-0.006371503519079358,0.010667362090905347,-0.013502773407153404
FGF11,0.009523513401048565,-0.03525223452260599,0.006814665963016152,0.07458697069655107,-0.019205949471699582,0.019826497631336024,-0.04619252255117487,0.009144254719734205,0.018177743640969034,0.025686565240726104
CD59,0.1371189694795895,0.03478368200774744,-0.04648263906663773,-0.06971134308497771,0.07688865804573139,0.0022437091258656486,0.034061836481262556,0.09620066338279068,0.014176741631080847,-0.07989793063255712
COL9A2,-0.012339812922552837,0.08831515605097269,0.13689965500832016,0.07208454738746484,-0.026900302786915586,-0.012556129988062237,-0.014731303814206719,0.07493558011419316,0.023969949577845023,0.12800021612561194
DLL3,0.028062170560289854,0.11661072062838797,0.026798735270417807,0.12358693214339467,-0.011038220046854617,-0.009199976553628319,0.02379242653213289,-0.0016591610743951924,0.016729008694905456,0.16670021232260823
FGF5,,,,,,,,,,-0.04135599486482434
LIN7C,0.08140382273113311,0.02694917820274074,0.032390476058708435,0.05752008719549868,-0.021520589867029805,0.009207422131441403,0.07591628908745585,0.011597671318523134,-0.0029724480379872977,0.07806682049996318
GDF7,-0.03262024742972323,,,0.032424622957318426,0.018068663623982413,0.02486854856514396,-0.010263521789524528,-0.018800195826627925,-0.020255505967787146,0.0006838273715579048
PSPN,0.025956021943132353,0.00747607812114254,0.07859850348550108,0.040472483979996345,0.02994504960288028,-0.04018020428814989,0.11829947446067232,0.04982251608328492,0.004633981578392783,0.062449493258082876
ANGPT1,-0.034516224393739484,0.18396784050348805,0.007930117129674449,0.0049082411416559385,-0.030919202230092462,0.04090355517237251,0.01068244242574027,0.09474282037207514,0.028806997760955508,-0.004264577909121217
PNOC,0.06897801403811035,0.07813011195918243,0.08238985525926257,-0.10490595034788358,-0.022046087511414257,-0.02363776369534056,,-0.019992210938322107,-0.024013729624713463,-0.020163430314311514
L1CAM,0.0382863593110536,-0.06365065292050805,-0.05959590695790183,-0.04227892868891474,-0.037825610646400366,0.029216731275810457,5.861936664407367e-05,-0.009032385522098818,-0.01524658757011676,-0.0184841770998074
APOA1,-0.03682595991176401,-0.020449398586401997,0.012099210444633616,0.09150238049600298,0.013598210523071063,0.04229296950465026,-0.02689838316665542,0.033350734238516144,-0.04148453708213044,-0.01629154437594218
PSEN1,0.038213813513732105,-0.03336754288094604,0.03374705445784667,0.0022186169645824934,0.015029940614638351,0.03350107392705646,-0.06889706176655319,-0.005916713373959626,0.0438298757205574,-0.026090739662934615
CALM2,0.029541420661487947,0.11392551529085337,0.0653957737202094,-0.14906114307493112,-0.03374557459134069,0.026584441019175925,-0.042352046720307575,0.042033495815673436,0.03468682132522929,0.11738469629536658
CLEC2B,-0.005413260646577111,-0.008408780675611526,-0.1297890873640384,0.028963350075108158,0.011656264464627137,-0.01753146593774563,-0.057618966695126,0.04302678925931306,0.007315845409166202,0.0644847734419352
NTNG1,0.09551845660366251,,-0.008152583173404625,0.05861987249146333,0.0911579467405245,-0.010402177885264754,-0.03459331680744974,0.0442285568065914,0.0003773284327610871,0.10106500035096072
LRIG1,0.08717703119618181,0.09147121954375137,0.1390095652783665,0.046998392711145746,-0.06007105000297333,0.04085176866844603,0.18376512234853098,0.048420415615770034,0.06846920977888132,0.11002367823666002
CPAMD8,0.0028150442290479113,,-0.013835715995304297,0.0033852940949253268,0.007341767449466028,-0.015465307944097312,0.11643557725329623,-0.02112050169765697,,-0.033779419499255434
GHRL,0.01821898173858937,,0.04786666733519123,-0.022075543851451947,0.010069338884728806,-0.012978498332995117,0.04930167334821798,,-0.021910262336769095,0.012956616354192383
NPY,0.1084907590521244,-0.017436616090639546,0.027586468292414814,-0.0570614716944091,-0.055387301888345696,-0.00330627206874292,0.03547006259283344,0.014330105866460883,0.032604499657682015,-0.0206772035981572
MMP2,0.08894579008075815,0.06983455829021498,0.015985715896452028,0.086758649034447,0.015147004285763991,-0.01377402315432576,0.05674927198615317,0.0714425205808983,0.030279602789797026,0.02845001672835566
PPY,-0.023406586210397977,,,,0.016279937854781417,,,0.012226261565997652,-0.03568388111679697,0.022256739002246454
ALKAL2,-0.028196648891293346,,,0.07331320976962219,-0.028043087353323212,-0.009329899060261179,-0.024403466006473428,0.047639925285027515,-0.006716184778784646,-0.013461852713429775
CSF1,0.021344432426352238,0.029271324947923078,-0.03364322272878607,0.10801707550817544,0.08393210451997223,0.021809683855653392,0.03687579247160872,-0.000116588307200863,0.0021417905290471904,0.061167924878348205
SEMA4C,0.05050285774017804,0.019250076450821562,0.06295437790787212,0.06890580504342254,0.014842026578100223,0.019322510775565575,0.059722275160074986,0.022604083547822885,-0.028455848049793,0.038109653893553065
BMP8A,,,,,,,,,,-0.014433686021341804
ICAM2,0.0467391255189412,-0.009804676949065894,0.05060084977802395,0.0488966242254786,0.04456450477593561,-0.04869366848769803,0.005891878003882755,0.09474704223822634,0.022678911387441793,-0.002313998147554658
SYTL3,0.054293205466784976,0.09911811471921361,0.03857333411550819,0.08833722882702132,0.04912608474840359,0.10004877886396399,0.021756937585063592,-0.030526748616570693,0.029407650599599763,0.003522424718346641
IL1A,0.005648457761138622,-0.050567617023280706,0.040944451691759205,-0.004519835275301575,0.1894411728893957,-0.02856031695606652,0.037046409576328466,-0.003853308200171164,0.06583736591392077,0.05837903657260949
HLA-G,-0.030990601807187126,,,-0.01602105873248232,,,,0.07726899472783023,-0.036736274306227605,
PGF,-0.006348798857157251,-0.07200777718134461,0.013878108811336989,0.07762617477626678,0.00902132625699353,-0.023467404530846364,-0.013593144471423233,0.05106037926324305,0.005380774354746705,-0.010331165902795075
LGALS8,0.02186093480054566,-0.06255692303086288,0.042033676154170856,0.013902807966377407,-0.03645592055378592,0.02649517347521284,0.018699990903255668,0.015826105889129593,0.030184731104027317,0.05801784548841688
DKK3,-0.02735362292719783,0.06405504409742245,0.13446116496044538,-0.15272696512774403,-0.0987233335933627,0.00720611509084317,0.07473820112561182,0.04825719776751856,0.006963004290283049,0.07286399059218125
COL16A1,0.06058247794846608,0.025252251153748406,0.1252629004242451,0.06996814291866665,-0.01959514368330528,0.0025001810030547897,0.03880186259956602,0.030901351184267466,0.06119695886663973,0.057789437873721324
TPH1,-0.022754972302272383,0.13488319829997822,0.047028256736793214,-0.016976545873077824,-0.009483802926831535,,,-0.025926767533892725,-0.042787182966336795,0.07731702570384762
TNC,0.08349488053746011,-0.030170255412419703,-0.09782032170423881,0.13838336813112834,0.052096415113166136,-0.0005873228194613473,0.17131055820172625,0.005396208963495325,-0.04232023298395034,-0.055230977222737856
TNFSF9,0.003558934219518191,-0.028836077428559186,0.039504005562995874,0.02833784204470774,0.029215726774504826,-0.021678011706558954,0.043346229059043784,0.04294182302095908,-0.031303795460293986,0.021176524479494495
C4A,,,,,0.07493369337371314,,,,-0.020469133622599518,-0.02808169116084868
CNTN2,0.05794140551309719,-0.0006605359184418215,0.09066947919744829,0.015356199467941523,0.04369392313501675,-0.03015593598087841,-0.1357436772876904,0.027286793931101457,0.030839241725995892,0.10030522306587022
F7,-0.022199190445714428,,,-0.014744178534532283,,,,,0.016865177819622993,
LUM,0.06434471309702904,0.051629847637787274,0.06678565302849994,0.039701365030994355,-0.001978119161982746,0.02605054339162214,0.05934975819059163,0.06683637586634943,-0.011547145633611287,-0.0863808058080622
BTC,-0.02013995968674567,,-0.056208975910544114,,,-0.02848746458494063,,-0.0049460092864027985,0.019214452963300047,0.07252558146002865
APOC1,0.08239492698275595,0.02649286344488002,0.002420886437216333,0.12097446944648949,0.055938204528797636,-0.020387932231624162,0.045872913967749056,0.049482692622579504,0.007822987924834079,0.1121343700376875
PKM,-0.02519085610401694,-0.09005198348354997,-0.09622753066159759,-0.020945799253525892,-0.05594298425401215,0.012660871877843968,0.021392629363456508,-0.011747955997370432,-0.036496180799578976,-0.07675169032822676
TNF,-0.002726848782397147,,0.03411106093517971,0.0047477211060938315,0.07970690559722567,-0.01897427773110682,0.1030405412953671,-0.021930859634373173,,0.07280075532241188
GNAS,-0.03546940742518207,-0.07870061341505914,0.10542955263477041,-0.10512050858884003,-0.1092443864456097,-0.017010188904542107,-0.047053374279874154,-0.03369160151490695,-0.029501345169205925,0.0846426346398475
BMP8B,-0.02729428658329453,-0.02755426360494491,0.04476013425064076,0.16311404446233696,0.005269310475371141,-0.012598725382414414,0.06954224133474604,-0.00827388746276972,0.02982494069560901,0.0038479075798921736
LIPH,-0.022754966700176113,-0.01858140919444016,,,0.019781823401679704,,,-0.024451021752587204,0.08547842180525422,0.01415758864625271
CCL28,0.024981085991806283,,,-0.01978617227459679,-0.03816785385011769,-0.01490163181206079,,,,0.015122483171312536
PTPN11,-0.07749723526710525,0.010929200294074912,0.034453906365073644,0.0038451185553387782,-0.0206815320859153,0.0296467417495681,-0.05391880300294181,0.026460818419894012,0.00850526274056662,-0.04849212765986022
ADAM12,0.02116450499934067,0.11350334602535805,0.058306337109731085,0.11998916077151628,-0.07473922225458221,-0.014401500779869833,-0.02186936338477664,0.0412012948599207,-0.0162129908111392,-0.03723074601733155
EPO,0.027171253276621562,,-0.043516667860015,,0.05222632429544341,,-0.0040334509880410215,-0.02539425007929867,-0.01937909406824604,0.02894005790746597
EDN3,0.013950232905593211,-0.021918557187899403,0.019419720064884134,-0.021147503693323317,-0.003507051078078065,0.004503922299531964,-0.03319972357099052,0.014538455731634316,0.010850461512427027,0.039805415561848634
CCL22,,,,,0.010855437080261158,,,0.08369943476791677,-0.017004311420844995,0.04244867235391306
CCL2,0.06049124938512329,0.11145434122717007,-0.10689742715045294,0.01409845825258514,0.1493104708608432,-0.01712900194930563,0.0862442162626604,0.06063116993233239,-0.014043507504603434,-0.05470347977336929
DSCAM,0.03817938989352931,-0.005144576867717449,-0.007155033797245755,0.04285579642246578,-0.016209342938981557,0.04411590134877072,0.028242961398909725,-0.03688083946501428,-0.007649804121479321,0.05257853678632789
GPHA2,0.0027571637207306978,,,,,,,,,
ANG,0.05180905206465137,0.009583330809123049,-0.06544799213847834,-0.03452284804081901,-0.047248474084199216,0.04184921813201242,0.08730506137276209,0.011794149316999368,0.0006436575361073134,0.003079185869421514
FBLN2,-0.03673238859558794,0.014111638744438585,-0.016149176590376336,-0.0031219574831904593,0.04597576145447512,-0.001898406192550476,-0.11103907183799243,0.04013047016992818,0.004641852634031509,0.027183816999239146
VTN,0.03988837094278037,0.0022961678612179416,-0.027382055784310275,-0.016976540321732018,-0.01616279334986916,-0.019870840341837153,,0.028178576023736152,-0.025093311222344303,-0.03896608399801205
VEGFA,-0.06674870641166039,-0.15596527789242334,-0.14907917473828938,0.10233056859977488,-0.05758749262859839,-0.0033466300170627477,-0.024063177911663878,-0.05648532720479282,-0.014303794155203525,-0.08404017202778077
F10,,,-0.025207639305879305,-0.02952181792814411,0.011252997993016826,0.045871183508988486,,-0.016697480953169565,0.08208458760150585,0.019175125276349347
SERPINA1,0.058981887384162913,0.09777611238250684,-0.07570359489915604,0.16163871188526568,0.03493181517534329,0.007251595405757122,0.03159368733364899,0.018501481513743694,-0.05045042431732842,-0.012446151063669244
VWF,0.05347689422390291,0.1205163936030946,0.04489774331489096,0.01684117533752552,0.08697920656496447,0.04954482718871742,0.03931243020084322,1.250020026413498e-05,0.02734996000435325,-0.038865985832061904
GDNF,0.00456044869634886,-0.03307949329692943,,0.014877757948004664,,,-0.01357618688568179,0.023910809661296953,-0.027136613185142336,
VASP,0.01825488815114155,0.06521676875550748,0.04362399091519285,0.05238723860236916,0.058199625241403076,-0.023374837371034553,0.12375372629872294,0.00909781698386841,-0.0020401624046808902,-0.037230175365168976
ADAM15,0.005940427848607037,0.009985690890205876,0.017818689053668693,0.07832700904890813,-0.019738073342926918,0.017433766940941887,0.03595589554671353,0.06598925431670641,0.003141675711642682,0.03785884223038688
WNT2,-0.03980425656793036,0.19974140925139425,-0.006415970091617109,0.02479222657110179,,-0.016907018885075134,,-0.026081166860395685,-0.02326893484484707,-0.03616409434103423
CALCB,,-0.03307950903213535,-0.023540665914145904,-0.017207539730689097,,,,-0.004894013753883737,-0.004901757198405082,
OLFM2,0.06690451240108401,0.18541218683592248,0.05232354241774155,0.05690238694744583,-0.030211525147864092,0.02759137149400705,0.13291960996549881,-0.0005220948353827019,-0.01446517956055598,0.12317049124826145
MFAP2,0.013999429090108791,,-0.023906005239400244,0.11433691057954344,-0.008834629291785329,0.038523605048889624,0.02560877258269139,0.05987670143498282,0.015459033304687396,0.011087036080315632
HLA-C,-0.0035044680858662093,0.13826877235434026,-0.038285443035454676,-0.005033228253779927,0.1626426936027887,0.04192538084865472,-0.004254708471994644,0.06667131754617145,-0.04435862069366749,0.03927544297349406
THBS1,-0.04048092033451961,0.06956094709517151,-0.11181585441023319,0.12517462929090029,0.15041959114034206,0.01722455539178674,0.049146518371127594,0.014510653749559718,-0.06849942891134685,-0.1519127316129903
HSPA4,0.017892191523774144,0.006472150447329101,-0.011519150891158132,0.02988576345570591,0.0304114368932082,0.05006585137366261,-0.06215614327581649,0.02436742341928073,-0.02310957685107807,0.006695992988210808
LMAN1,-0.03334949892226868,-0.1173436221260888,-0.12912814428323596,0.08363899555181586,0.03772238025625082,0.020234070137923024,0.03918010678713955,-0.028613021440331215,-0.014156434300444406,-0.04507819465726148
LYPD3,0.038059783937136146,0.05767807717070958,0.06612946920331876,-0.021336077229473283,0.036048532544448,-0.01974504145694134,-0.003631356814036248,-0.022828011348910743,-0.03086475397207073,-0.015546782551219373
APOE,0.0438632877933914,0.07583079178177435,0.07258827987148875,0.07560312362348671,-0.0141163275158013,0.027313584481332857,0.06085387745547739,-0.01150332148587074,0.0012628982231472636,0.08666916192050039
SOSTDC1,0.13227649374172204,,-0.0011990301514221537,-0.05129599370488069,-0.0203875971550072,-0.02106819140758929,,-0.012387641320493683,0.03098332878327414,0.05979372356631482
ANXA1,0.015180645340872285,0.02391970330919286,-0.037127608607983885,0.08289297501803859,0.03934392448671757,0.005475615524952576,0.18520622052055813,0.0496757625503395,-0.01483949509583637,-0.023637913961653483
WNT2B,0.02052680500270242,-0.005541047481016924,0.025815923927259076,0.005868189325522473,0.0814304002683552,-0.017960816885190738,0.019550376604992314,0.02487270570931527,-0.04140117657097204,0.04450960456401074
AMH,0.016380154381805408,0.05007825305847938,-0.010650677367284719,0.07964711767677994,-0.03738155234138703,-0.016760793264408994,0.008716261164088773,0.09930306811560453,0.0009747763270337279,-0.04430926924427841
GDF10,-0.026336478694084106,,0.06968568708283472,-0.025446327171974568,-0.017678422862297753,-0.017923261618428596,,-0.027921842613613895,-0.03216465095841715,-0.04067868563806592
EFNB3,0.044058611945267924,0.06048647255550148,0.030243377431424443,-0.0292458118092565,-0.008803549299099985,-0.009630878179156895,0.05879428552944829,-0.011470239117988147,-0.021329289699532485,0.09247029204725153
LTB,-0.028762182772245827,,0.0180616923295375,-0.017660949942411044,0.01977110540332497,-0.033635066826203125,0.03780176452407896,0.01969419419482742,-0.0022834116397632775,0.03175727645700446
ANGPT2,0.05705265705092677,0.07144968503908486,0.021501841930370927,0.1157673690396005,0.020088336725557265,0.025541893725100413,0.023896407221115072,0.06112637888724515,-0.0021111059745386523,-0.046194254958767535
NRTN,,,,,,,-0.01650173715961431,,-0.01725569275319605,
ADAM17,0.02442440122795051,0.03298012695629635,-0.02172621155125058,0.07124767057889438,0.04618073985581051,0.031758477122093426,0.021797484309569216,0.027982468594694717,-0.009261043537198236,-0.00018352905345030528
LRPAP1,-0.028462631719250904,0.05294677208094084,0.04298318666756815,-0.0024754884020938644,-0.0006554041547991869,-0.01058280966587297,0.055555414069347414,0.013375950258995942,0.04959769468868242,0.04541120667166914
NID1,0.042562492300301055,0.07914561867352417,0.03620248257776689,0.08820513258059016,0.01342613677923419,-0.022252060332714117,0.037283290452461745,0.02516789071593609,-0.010972761481018271,-0.07826474936879041
MST1,0.01977522018522254,0.03966312109718296,0.06086655059811343,0.09533551712363275,-0.06654609485898762,-0.00010776801587891705,0.06284853286571039,-0.01714944498657793,-0.04595771963524241,0.09688850133699047
DCN,0.03662022714355595,0.17665790627302402,0.011155739219849851,-0.025461854369496842,0.015891125030983198,-0.048215435857221614,0.06486256345524916,0.05512516272507496,0.00621525796104367,-0.06634234826831956
IGFL2,,,,,-0.002643197305915614,,,-0.02516147386639436,,-0.03416289589260527
COL7A1,0.015261756343689618,-0.01817902155951149,-0.029245283543787647,0.016668574284215146,0.018969351636815148,-0.030384880364920288,0.03183409494248185,0.04022289218025808,0.04280397541514443,-0.008345761701294111
CALR,0.04223368390352835,-0.018555916632788317,-0.12710635358366948,0.08865300965542434,-0.015377434481209817,-0.04435563814078751,0.026818160500923883,0.030529890797220256,-0.015895762287840644,-0.07007873891843668
PIGA,0.03155917004711325,0.001352810394713392,-0.027510608676575225,0.133065947268785,-0.021988404219049306,0.012643390086442247,0.11745904705147855,-0.014357149235529448,0.00041010449284650786,0.019698228438255267
CD200,0.021236393747523324,0.13142832986326206,0.055462916776563245,-0.06720828609844207,-0.0042922179041212745,0.0426145024650823,0.04832883506623147,0.00671789389669552,-0.026291911198227116,0.0584386326418978
GRP,0.033388063972501505,,,-0.02296926816180486,0.07070756482502752,-0.020731924979001018,,-0.0237210605846666,-0.018926674500977916,0.030651940282785606
CDH1,-0.019158531512992454,,,0.05597231513689422,0.017403567358267605,,-0.019005988673139674,0.08363105599106115,-0.03962643383426235,0.03498260811762168
LPL,0.01639608560525576,0.026872319932097846,0.07327217716745621,0.05816191328540933,0.041799648921311515,0.027115451663502266,0.06155977201354346,-0.0036358069654899507,-0.06432316531506954,0.1255078378727057
SEMA5A,0.05119962106318699,0.0857071335122996,0.053979101550555506,0.15116380146451622,0.029806798907264037,-0.011000359331224802,0.04983343805678555,0.008523814262486861,0.02735341970500999,0.058305273210327205
SEMA7A,0.014027816372668775,0.0075555326907490415,0.1078056820340769,0.08586015586506597,0.016351135388579182,-0.0041960666728729345,0.07309491797231893,0.05015923379909374,0.002696901400092877,-0.006324598169641717
SEMA4G,0.00945166718791281,0.009658045190957964,0.011770744469280652,0.060312135773579266,-0.0066188012626664915,0.022703611615567783,0.05632880996970825,0.01766044814326348,0.017047291969732616,0.04901066678622146
SEMA3B,0.03290575196159818,0.008547730647483336,0.0790277291930917,0.062219819008164916,-0.0344189340403277,0.027256863750891553,0.07478693192379914,0.011160146469636013,-0.01749765483527613,0.035028034649413814
RPH3A,0.03724233303451831,0.054057059100843415,-0.009769362523853468,-0.07639134956790548,0.060907374897617515,-0.02041730280587921,0.05848410284447736,0.07786977019694091,0.04641794130544777,0.006741126759388874
JAG2,0.06125841476299513,0.05184910870767372,0.017052934634974967,0.039958880317803085,-0.038294463214454955,-0.023348046645186627,0.0059171430963774205,0.03585220830232955,0.018375333752010073,-0.02892136901982888
CGN,0.04025697983089574,0.06756044652060408,0.057218772347211594,0.012598426237532042,0.042689143919060396,0.05872020504110797,0.007030606581705896,0.029020595062282186,0.04134208881752463,0.07096004317086528
GDF15,-0.017503334212208968,-0.03434710126722102,-0.06470206030389845,0.10446638757203618,0.01020578362396503,,0.0022459115904449323,-0.03882009787270824,-0.04384576247889903,0.04823467711150033
SEMA4F,0.00657994277157543,0.19647359496738337,0.014282772184576686,0.002867045255899897,-0.016802921740286383,0.005263425792667806,0.03523079853131744,-0.003469318016480865,-0.026443156937947167,0.07680592589079374
NXPH1,0.07523907845383829,0.0689120343747867,0.07719801633474199,0.05539480734406303,-0.012594241502776306,0.018271946526512678,0.14791439249945476,0.013482447839623315,-0.03596637935547853,0.16395180900084338
ARF1,0.019326445326451246,-0.07629655439596274,-0.034465350281832625,0.00010091682822269779,-0.05543240846650411,0.02448093050645538,-0.00378241759621068,0.020971052042142467,-0.08881514438517926,-0.1108110842687587
DSC3,-0.019193131940691523,,,,,,,,,0.04436581650798592
EBI3,-0.013281051510787435,-0.018528803594139217,0.024355840708456755,-0.04238281018297598,0.06533340085592194,-0.02902836179731676,0.008324589534991966,0.12447355910753857,0.006124921467727983,-0.04630514056756762
TIMP1,0.018963416080092062,-0.0565006997365491,-0.10255932796559755,0.09266001946947358,0.06716151125183502,-0.044980761621118345,0.062499618027135426,-0.01039289212990917,-0.04796506679261333,-0.07738105537346389
SEMA3C,-0.03503594043149568,0.033490095973507154,0.04220209427332021,0.06889222615509738,0.004349181395824091,-0.0016224097743013017,0.11475659471847534,0.056898420875989335,-0.006518259856881746,-0.0492502839504071
GNRH2,,,,,,,,,,0.039521459076533844
GAS6,-0.017440661276253613,0.014648451713935026,0.05205104953143303,0.07281485900398096,0.0014327396911646252,0.008385418960212837,0.02969857012239319,-0.00620377415976822,-0.026523613634517215,0.030754530407092404
MEPE,-0.038185553687559194,0.10508995339185627,0.007235024816626473,0.020359886048075006,-0.0018894729533847393,0.030383900668502665,,0.09085912667582476,0.060128071972403156,0.018979782493156253
SERPINE1,-0.02330436233378031,-0.05452785068611002,-0.1476787292879416,0.09146272669491931,0.09196954666295834,0.0006667296400294205,0.05552375524168244,-0.04083054523718913,-0.063813873721599,-0.12275354879090726
RSPO2,-0.009347487552146047,-0.01885744373041399,-0.004141138384652652,-0.028741900914496885,-0.05219724241958636,0.07997609286268201,,0.052191213788699765,0.06433058008895726,0.01805215851261532
SHBG,0.018287267331401895,,0.03479013429941056,-0.018959844370965956,-0.004904175663922466,-0.02544767142928572,-0.03418857805287279,-0.04235170415915879,-0.02746403092880643,0.003116569971660848
LGALS3BP,0.06268749650129532,0.040663672994739025,0.005908622901012209,0.0957853450041149,0.14055424099742717,0.010071854653408863,0.0028177717964436265,0.031552140211342984,0.01594449431886663,0.0053607261788486404
LAMB1,0.07926106828739203,0.03101251843163252,-0.043050544654031346,0.11540578469755998,0.10546063608748918,-0.03291600167721496,0.07306002824473155,0.020699797527493614,-0.02092309655640269,-0.05937238741995554
SPTBN2,-0.025308973179408622,0.07730391784355177,0.05970852725345904,0.0053809018515947075,-0.03941700246335293,-0.01902837807662243,0.09393915760452927,0.016412609990388596,-0.02456208456416573,0.019083575723036816
COL1A2,0.0892606217186654,0.10133730827185938,0.040600767888233365,0.10416923687473272,0.03831356954072858,-0.022421124780359215,-0.008386934583041121,0.06324083973320549,-0.0029932226197837363,-0.10729634517652989
DEFB1,,,-0.04170373795173201,,0.05461204383217983,,,,,-0.026933258459227633
SCT,,,,,-0.002657115538196121,,,,,
WNT11,0.045724029020245145,,,,,0.008008622231194465,,-0.013316956498833613,0.010388866615714053,-0.004440603813756036
LGALS1,-0.08457203382987882,-0.09442940334945489,-0.10605301936009055,0.016544942359226815,-0.01927222002928235,-0.01802352183819884,0.12033343117127764,-0.019316259022720172,-0.008612438442984833,-0.11921822604192227
BCAN,0.04298974494641139,0.046746184793455034,0.1756457033717385,0.1421584362298603,-0.0018584793022745005,0.030302044305136118,0.14799590165608303,0.023852923965843244,0.043903938759242755,0.15605862882050212
ANOS1,0.05179214034632814,0.026266834530422993,0.07528019829080472,0.09422493511101715,0.007244068131802532,-0.009862472955467053,0.13003293327722018,0.018509173007322632,0.0453366639499515,0.1367830663166067
EDA,-0.020139966587327862,-0.030305057119723103,-0.04466313940409487,0.19985466483464698,-0.009673512916672131,-0.0012034778443485421,0.009621190688052788,-0.02819958123544781,-0.01875828163938175,0.056882744026203344
FGF22,0.00772870230688486,,0.1047990569649062,0.02734887883256419,,0.04374127226634064,0.04492495100201829,-0.02396665430247798,-0.029052474945734572,0.07848791034405003
SHANK1,0.024719792923740175,,,-0.015007878436134447,-0.012773716072233798,0.014896795333064724,-0.03521343251632937,-0.017258711126165765,0.008911149829394248,0.04891254334928165
NPVF,,,,,,,,0.054875658419776936,,
RAET1G,,,,,,,,,,-0.029792450610516403
TGFB1,0.023064977215537807,0.008033914316257832,0.0066932480800934255,,0.07086462100996414,-0.019745792705467582,0.0639159941818683,0.00459409771880194,0.005431060722109182,-0.05353380946414352
MSTN,0.09137232389500635,,0.11964100404169213,-0.02882063022847976,-0.011668221045799764,-0.01602490342884197,0.06085116943862997,0.09519736411726938,0.03777224718414115,0.025993028334700245
WNT4,-0.01853617067590305,-0.04062870849385438,0.005457986631425568,0.0169072625704321,-0.038683868028793776,-0.02180360785986578,0.04933444210036138,0.06944119796089666,-0.059624776513844326,-0.007740696606909756
TNFSF4,0.0858138001184714,-0.01733731881677832,0.03031158571414842,-0.018321209320876178,0.06357124978491857,-0.01705207279765735,0.05631640305351519,-0.026911288527516668,-0.035551621760399464,-0.03298307495495177
NTN1,0.02329473551397291,0.11164805580291177,0.021571542890664555,0.17408854443879332,-0.05772702910796776,0.04736446939838248,0.13229999146121849,0.001332758854874357,0.04099093851808595,0.09298435063732816
