,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,0.09716697275089436,,-0.01792226645000052,0.039371467170733955,,-0.03226867332931055,-0.005323107715818547,,0.0069704822954021455,-0.03554833659485436,,,,,,-0.042475809887682105,-0.01116966901660512,0.06927953037852534,0.019064009148762655,-0.029076878740017832,-0.001527435385996629,,
PDAP1,0.01668823829184341,0.0394408516054907,-0.002159978556224372,0.03325749014687269,0.05570633637022738,-0.025251968184399325,0.0130964863655458,-0.017935764271434472,0.0730872780776589,0.013353380650468117,0.01432302037345578,-0.012896360377627156,-0.008643659363592402,-0.025085343713202386,0.08437468355719824,0.024546282533826982,-0.10037908163356246,-0.01880680831442067,-0.052503431136694916,-0.01376938525803846,0.006697304053382172,0.010511971437840202,-0.01332903787643965
QDPR,0.01644184624541543,-0.03146258378018146,0.07316938040202516,-0.009267526778519308,0.006660545716314151,0.02152070827569373,0.0652087630897317,-0.017361197874129753,-0.07753326757777038,0.019007987130524023,0.02312474707482425,-0.07295273332013102,0.06547302160691897,-0.008977468450578075,-0.01676198896095744,-0.023515962234953777,0.11883985693638174,0.1299160586119376,-0.05474240362488055,0.04096651693388374,0.06078841617453748,0.0014289091212931196,0.04596690882236949
POMC,0.008888965027729774,0.14502668146940872,0.0029356505474042206,-0.0010942563535685764,,0.0312939996711463,0.0019321649145468169,0.0023239985263014953,-0.03970099874557845,0.0010864001428060146,-0.01962378209581289,-0.0377371400774029,-0.02191263849820635,-0.018343772126084186,0.10255933624599385,-0.059785448104619075,0.04700070843736771,0.029119120822591,-0.039764163810884594,0.0010651092976458787,0.07357529184980628,-0.031542505326586416,-0.014017695282512952
CCL18,,0.05622182163339041,0.014105633976902565,,,,,,,,,-0.0403489064931551,0.021173257217322338,,,-0.03642078634881331,-0.011076030256446304,-0.012521794735514515,,0.00031502827270745435,,,
CCL17,,,,,,-0.026397357684665078,,,,-0.031950684674195824,0.011709534058578715,,,0.020692130030926008,,,0.09452262269962203,-0.004110060356494718,-0.020915612923362904,,0.04001750183377826,,
VEGFD,,-0.015499824224679052,-0.03671743743437258,0.013491646389063248,,0.008053212130358957,-0.0344408790434977,,0.033491370110359166,0.012391624192920633,0.025047419981222164,0.021896825640676937,-0.0148050643539007,0.026051016128506643,,-0.04103208698718913,,-0.02987915260788324,-0.02205951604446672,,,,
TNFSF13,,,-0.027708156543633383,,,0.04027230317644857,,0.03724762770673488,,,,,,,,,-0.028956774801411695,0.025045790033625486,-6.508146390574473e-05,-0.009430273231822306,-0.011745038387530013,0.021303652036390713,
WNT5A,0.05120437687221669,0.1277967910540218,-0.06606834051406059,-0.023179937545070976,0.042255003449087156,0.039313296030111314,-0.015171663862656169,0.007558752032274891,0.04549483997385587,0.055390092546807296,0.049207361565721586,0.08747236362142631,0.0028206866784038615,0.04239345156781742,0.02693080335753878,0.0616317273387739,-0.023520070909335247,0.022253232928914724,0.0166552874500351,-0.02394151697081315,0.015851371903528852,0.044058772218113045,-0.0492879118669144
CXCL8,,-0.0578765848516248,-0.006278003256040467,-0.016600616296172804,-0.038309078922044465,-0.005086826466912817,0.029066346647234675,-0.0012229467016255813,-0.024159398845706174,0.03004372647361788,-0.029519244825472798,-0.05372343664652968,-0.02887427592350026,-0.016427793147853587,,-0.04726441122483257,-0.06790152661048623,-0.13284178202317104,-0.012423258434447878,-0.011878477010213549,-0.02010523053246734,-0.01028016249662452,-0.039026957538712846
GRN,0.035405902896233625,-0.015638149800550387,0.028156718104508753,-0.05787757465818232,0.029386648654251963,-0.06327396492085044,0.050878820834464815,-0.04051481859953503,0.020623940254545756,0.019490044713567696,0.0023044138369308627,-0.10978942132091121,0.03708408904202789,0.07462431648440236,0.05934909772325066,-0.09351692763555972,0.026837805696547364,-0.0737572311044808,0.02068289646645372,0.04882859486536288,-0.02529650767625954,0.014722034793480424,-0.01306473652208929
MIA,0.0223049503969529,-0.013252069630103091,-0.005049088060614908,-0.026762388026485694,0.00015400884435597492,0.009147816198271035,-0.04689527540828702,-0.008300116499165266,0.04018925191537002,0.08855760315278975,0.020956038084383868,,-0.020078327036920654,0.02617903683597973,0.12139036248718314,-0.07258415314819418,0.09927963467080583,0.1182406821656281,0.040313078019312006,-0.06434840945209536,0.11178597492081833,0.03042134051191569,
COL4A4,-0.01909180458854756,0.06786911872580352,-0.018853980166277866,-0.006800044840757411,-0.010530438737759258,0.015886592010765806,0.052909069874531305,-0.006312629497224378,0.011596853154840516,0.045203731527814324,-0.017071065849474633,,,-0.013793451782923382,,,0.13834034508650797,0.0922141915483093,-0.0322188109943281,-0.010617009562701191,-0.01921055733236236,0.004220371639108713,
TAC1,-0.01648513428201172,0.018540455690328434,0.07582846101659961,0.0071366199033323155,0.029699271594786157,0.054152266527307494,0.026923291933556963,0.04209722193772135,-0.03947294786163134,-0.019850721266339914,0.017746014044030867,0.1187582584429126,,0.053959222444034845,,,,,,0.015911982538658047,0.01205774834584747,0.04874704349669268,0.04528302081232839
RARRES2,0.0046660926279818256,0.023703924239859,0.08046414642436106,-0.00698755641950522,0.005649740708771865,0.06129405238756608,-0.05128086153451454,-0.020194415936199615,0.028024232073582803,-0.021505833280336274,0.019348511636705285,-0.049274467006863866,-0.052992139991426775,0.0013321790782074726,-0.07166190568432339,-0.09389115116192036,-0.042687275505754144,-0.04172530806247063,0.05452024502487253,-0.0009130635251047321,0.003459061495513518,-0.030743597888469386,-0.02754988152508029
FGF7,0.04234916974493377,-0.03503306196511196,,-0.023877922282226776,-0.016241623299311312,0.03541318635656933,0.04526539090332439,0.051345349553561556,0.014637281796913641,0.024816151638466392,0.040397238247636184,0.14532571279871195,0.019011280294824778,0.033074406747747705,0.08763265630689399,-0.05535368234101911,-0.06296727864033347,0.0773284584055262,-0.0527430209290896,0.004872263688274578,0.03879894022344349,-0.03402837170622753,0.030263188891949934
EFNA2,,,,,,,,,,,,,,,,,,-0.028398134948957043,,,,,
HBEGF,-0.006214745315044308,0.019154914675568162,-0.03925630749293185,0.02842167714283409,-0.035682354229409095,0.010793347210229981,0.05974459027878928,0.015588677034847169,0.005056494493488729,0.06275929246516194,0.02504256876048751,-0.033213624387219205,0.09304741412954357,0.020478451731345444,0.12188759861029992,0.005733440785299583,0.12143518384062472,-0.016695249039650292,-0.06452915635847885,0.01646621288616682,-0.007934403031896181,0.011788825876955272,-0.05695286792544228
CSF3,,-0.04252636792124696,,,0.04024413767810222,-0.04356663395151757,-0.019799128929999334,,-0.030893966090916786,,,,-0.02224203665259623,,,,-0.0025232309030442943,-0.04183801881037363,,0.025960216203824556,-0.03249644725150186,-0.005760446671166136,
PI3,,0.018510072589677136,0.03838178264724789,,0.0049337602586305785,-0.0133525726312781,0.05473637018960144,,-0.011958803459743024,,,,,,,-0.05830015769751886,-0.12592580010563045,-0.0869966697869537,-0.017771224437797547,-0.07126038720836247,-0.06356959732455926,-0.004644893768404477,
PCSK1N,0.002441310417923762,0.05815262598711414,-0.010461119808809403,0.04205618631064184,0.05270640981176081,-0.0005186717936372636,0.024950946548856812,-7.644858215541571e-05,0.011540026399781344,0.008394834776479244,-0.020345094460234414,0.1430909772895282,-0.04364281214251803,0.003466545581062775,-0.052052097717995564,-0.0040725307486408685,-0.02952633942486347,-0.03172177622188035,-0.005481902515796747,-0.0049186604807690045,0.044991126922877364,0.0162520479608865,-0.02870875837013518
NTS,,,,,,,0.025999792495454786,0.07129466216246527,-0.016486899694089854,0.008935177293696547,0.024821319738833128,-0.023919966542198343,,,,,-0.012272776918880676,0.1242740365987999,,0.03007674298556604,0.062006969914188,,
SFRP1,0.0142536735927372,-0.00987182387905762,0.10679302248741039,-0.053113450935295646,,0.0320067704833817,-0.0013843063933519407,-0.02312417655930229,-0.021577898033209256,0.0537075355838212,-0.00044305987130956176,-0.053439126658648646,-0.007494003087243603,0.009154854847738456,0.08767753694783467,0.04290699093605189,0.09354246775255332,-0.016931085132618578,-0.04800494716034369,0.03704041724706959,0.012913046242949939,-0.03566684427197857,0.06163180722009339
CXCL13,,,,0.0021094790987740684,-0.02898302883963769,,-0.0291913722837849,,,,,,0.059090094611027044,,,,0.03780737898298032,-0.03474730433392067,,-0.020152665879164842,,0.049830784365390283,
MICA,0.02563991379769714,0.001870675996381831,0.0029283088623068324,-0.045057597631008015,0.001537757939635451,-0.005865563589067034,0.00756453445904179,0.12545490269870405,0.01863477183046456,0.006006811379319158,0.02845854649439837,0.021967006706675778,-0.034472857690944915,-0.011918003489189326,0.07742450869413177,0.03231689296403445,0.07802155896598707,0.10385242515827675,0.06470978948891767,0.10882987852812391,0.06493291754435963,0.07968919452947937,-0.045538304776520565
TG,-0.01909180028613589,-0.033900302942592955,0.05035508657546685,-0.028569500631030812,,-0.02275427722998568,-0.00539589028736673,0.03932754726773137,-0.026775952091956542,-0.045196449819018186,0.01651551950013179,,0.05182458683412144,0.006786478177718239,-0.03283986972919912,-0.018992186118164694,0.03908944604294037,0.03572395473324602,,0.009004298395180693,-0.049189262853994165,-0.03294183117634161,
ADA,0.0032040862216929054,-0.026532878943718974,-0.03072945070335441,0.02966968050136032,-0.005537405805430529,0.01583421345708539,0.0026392068301768156,-0.023019700336820742,0.013193179217634706,-0.027005065622326404,-0.03269863548614776,-0.10584766940060511,0.03561006806291841,-0.02028191828515901,-0.0013348132799500753,0.028095075257486005,0.09380957556676167,-0.01272137336075704,0.05611670255052638,0.03336319955401763,0.044859044177993274,0.12171722532470335,-0.053893105268007946
LAMC3,0.05861282182549463,-0.022593779889220702,-0.026608203924159975,-0.011892843401057089,0.09274029673365897,-0.03666181845131496,-0.05853810363691256,0.019984415945455386,0.035808244160653396,0.06004733427043567,-0.03091300378704586,0.005684173341497644,0.00821952173908496,0.0015666026653768656,0.12462708418354151,0.02572059476062606,0.06034702506478615,-0.07138383961234002,0.055883951164489305,-0.004783691544852543,0.008997886037927554,0.06277051503220495,-0.01670241976100601
CCL7,,,-0.009118432442704714,,,0.02583318978015289,0.02142101368617282,,,,,,,,,,0.0014658608634396586,,,,-0.02194090569752523,-0.03207225070252587,
NGF,,-0.02450064943516308,0.011677841051373311,,,0.008894791544073879,0.036656807485642706,-0.03036388866528778,,,,0.074869987434903,0.03130821020850699,,,,-0.01687324263309161,-0.012700295869159606,,0.014953187145499983,0.015100626498028494,0.048621081935599816,
TNFSF15,,-0.030310361115803243,,,,0.0027361819718476265,0.02136668163130742,-0.007030628704905511,,,,,-0.014164166121959932,,-0.030270046716195764,,0.08000978549958628,,,0.01641119785037064,0.05245823140367358,-0.016753442817459677,
HMGB1,-0.0002445358532962129,0.023742213141008883,0.006664514273296344,-0.039601195368466215,-0.06923191282530948,0.008053476231228492,0.026258439851984883,-0.014310248420122117,0.10860237466747598,-0.05751006092464439,0.024350265106817585,-0.05377956625339673,0.0911335278243681,0.01950001931792572,-0.011255512549575205,0.08161979988370377,-0.06908227918240045,-0.09190677938128045,-0.042015118920146255,-0.023072126286744012,-0.04389011849840301,-0.02085170499078121,0.06003508896089692
ITGB3BP,0.060337918984266305,-0.030483213639206173,0.003557917292382617,0.026177751807803275,0.020634103726816528,0.01652009745893934,0.03550831811640587,-0.004840830258238429,0.056300376826572275,-0.015630124474643157,0.011490171235743595,0.06874279307394468,0.02812193071933643,-0.06053537152793075,0.08325470273445133,0.048663207011296936,-0.009651088857408662,0.013737290157047544,-0.03093910578828105,0.02461914106410592,0.050091036888064364,0.03388026889762928,0.05048385850192732
AANAT,,-0.04391354007878004,0.01781469502859482,,,-0.009109276187716862,0.007961182210044597,,0.015777865381498068,-0.033463090800110035,-0.0025540582995471238,-0.03621965359066959,,-0.0011473811715247287,,-0.006638038444289659,-0.04032243157881939,0.02855296400155434,0.013173309685475441,,0.02337996449601141,-0.004409405808192115,
RELN,-0.015827608601923875,-0.00019590072549900483,-0.03443670592531376,0.055180887647091406,-0.04495041350784085,0.051472798636805706,0.013815866108563144,0.025613233185015596,0.00312947330248952,-0.0019223834506074892,-0.027642019093580352,0.09298881641541215,,0.048920999814365,,,,,-0.0323544589652451,0.08160978050396124,,-0.00039077012733889217,-0.03504935127425136
IL15,0.03786594368428188,-0.029479396068657997,0.015441080704360987,0.002063570239112712,,0.08837566667397026,-0.055571470592732194,0.017606419120918433,0.000708909179498412,0.04104797028969314,-0.014367897983781575,-0.005598363591233406,-0.008803143445527331,0.13955272583025347,-0.03702659792064445,0.16810398765342405,0.06467714247970492,0.0449479627465234,-0.015261055304012337,0.03999821258334433,-0.024499168053121707,0.09674548013230742,
UTS2,,,,,,,,,0.06432844669705616,,,,,,-0.04064878406335663,0.02135460637300622,-0.034337501590886374,,,,,,
BSG,-0.0004371175574009252,0.02046662082716115,0.060806004840022826,0.014034453409767845,0.04039483333295633,0.040483700289022484,0.03156108686138838,-0.007209810969518776,0.08703261378717085,0.014704218804376397,0.025917103956343755,0.11374524740933359,0.033923714380366454,-0.04475304005577188,0.06578680210584435,-0.0891897376001412,0.09132459366311971,0.024045082982469275,-0.004764000771615137,0.02393773400802565,0.10530381403362762,0.10019996064187951,-0.06024338548355637
ADAMTS3,-0.005339931966655981,-0.04031566646969905,-0.03306582550746079,-0.022193439854038904,,0.036326827156737344,0.10804196600678528,-0.03230998512851813,0.03571228901587811,0.005189235413136834,0.06878399374319571,-0.03889554979392188,0.03127698595587586,-0.03802297156345464,0.005086222152275425,0.06038462595965053,0.1561452880187146,0.032032440697966756,-0.01107065598319885,-0.005078187916982787,0.0353078946953912,0.058052974452174916,
CD34,-0.018784464837936384,0.016554670538863357,-0.009184612325344368,0.00668589037056919,-0.04853555039089549,-0.00047403781556938076,0.017132768653862915,0.0055834638654860495,0.02017714197619483,-0.012191213891466032,-0.008313709350995142,0.02208015089779124,0.04171266387508336,0.016125450616643118,0.04570805274602159,0.10667407741713546,-0.009898031779897822,0.032775674939946466,0.022614158863503462,-0.0219955007996289,0.03764017892144287,0.0700887024969627,0.12371681299795648
CCL23,,,,,,,,,-0.031708442536300806,,,,,,-0.02856310406545082,,,,,,,,
PLAT,-0.0046026643689428305,0.04023506003245983,-0.031090613825110257,0.06508236665250304,0.03309125483728354,-0.010563742317663351,0.021283176555188393,-0.060404480352686384,0.04798132975655829,0.017333589293548436,-0.025372807432428483,0.049299099214755504,0.026169059877090232,0.03445812681936565,0.09599388886354349,-0.041969294007051204,0.09404514736700353,0.03406457874701708,0.016360245751863848,0.035181751387215444,0.036687508211038396,0.0850616676621438,-0.030225288613783364
NTF3,,,,,,,,,,,-0.028115232412621288,,0.020532406380297283,,,,0.05793836479973886,0.05073103538799237,,0.027657064017790552,,,
LTA,,,,-0.021010100564917346,,-0.020837793766119325,,,,0.08147136642516757,,,,0.042749981434196636,,,,,,,0.004806509025804186,,
CKLF,-0.028804614218043686,0.027380586063005592,-0.013987501428313748,-0.0334901725226262,0.01886968799106691,0.04858743141372985,0.03242618304105729,-0.009414642600754874,0.060754308660307295,0.02747248982578176,0.058990292822341195,-0.07523838461655352,0.0070165433683683776,0.003794893921310687,0.01635017049556846,0.007353672872296539,-0.01645731280641115,0.06047648570481797,0.0782229145044888,0.039740297308854124,0.1004458736601683,0.04358484102542995,-0.04820391584315048
APELA,,,,,,,,,,,,,0.03449006902670967,,,,,,,,,,
CD24,0.040989486127189195,-0.06974257665931327,0.005343402685253864,0.0414543888526021,-0.009182348846217192,-0.007920710433070589,0.04574820359274638,-0.04003995142774302,0.03628919368618247,0.040022524443167305,0.040519392896861066,0.15458206531946825,0.04470472408304955,0.00549843365603929,-0.04827427682922291,0.05303849626547392,0.05955463793277651,0.09184279582584916,0.03535440749557523,-0.01897225850176287,0.013504216310878182,0.014316209650606024,0.06166990751546932
HSP90AA1,-0.03965114870052684,0.0024654843352995984,-0.07136247740624736,-0.0492585559200169,-0.09724702885182615,0.04698555278373431,0.020255708591205655,0.027411125267146196,-0.062233804552590796,0.012117318046112855,-0.05413997105409522,0.09166520194772838,0.03434083087789354,0.07743628570296981,-0.05155652669176419,-0.06641448818799821,-0.14666762408622083,-0.18888932327621075,-0.07848852662431868,-0.06159136576121831,-0.14041254392734476,-0.0722610630452138,0.013841316136559074
BMP4,0.051801338658774676,0.08380867046187672,-0.02992993499707371,-0.022271938211027117,0.009435321157603406,-0.020155275765712737,0.04110258749488494,0.04489670498955179,0.018541449137887543,-0.025231996408463908,-0.02281885502547941,0.09044194835902068,-0.044047605188118635,0.05079948352189808,0.12996222773880683,0.049964575217161085,0.09407571228425123,0.025850327040759374,-8.60712676270902e-06,-0.025987263808663556,0.07350429829162225,0.06309811186975062,
SCGB3A1,,,-0.02335538226338441,,0.056900467555901446,,0.026342634250078302,0.03176071371619997,,,-0.03040906984889339,0.04071523645288292,-0.001843465390413181,0.04953417906877391,-0.03524916506836717,0.012788536034403677,0.033828890675984026,0.0005773294685629836,,0.009150487228479528,-0.029562736855388256,-0.027522962920200664,
IGFBP4,0.0003536646232597909,0.08057328122180987,0.0011101253810880732,-0.030314773577117326,0.00717178856074718,-0.04690085501380279,0.011092390457369644,-0.05707863774618777,0.06982944535878421,0.05466503123178971,0.0004030223152903375,-0.004881560060902729,-0.003131622446097057,-0.01563498527120009,0.021402723700306648,0.05572409545504736,0.00033200206164125734,-0.11556917474326331,0.040872553776290205,-0.04933154449342747,0.009177635814367223,0.10349407523722266,-0.048032028452506446
RSPO4,,-0.02993005518412153,,0.0814052447866852,,-0.060626778039902275,-0.047337793784053006,,,0.042490481998847966,-0.0021541792253796563,,,-0.011667029412954423,,,,,,0.05764640811974409,0.06330342111896217,0.0711466830810487,
LEFTY2,-0.018903034342347944,0.008941500222212947,-0.07997910146045392,-0.021268136566162655,-0.02164469657274957,-0.017793094087395194,0.018961159304139105,-0.05936061222120289,0.04749660432228397,0.0009460103215015041,0.011972469288887531,-0.038525518924607885,-0.016015279015895254,-0.02650754597403666,-0.03777755569921798,-0.023913000876019448,-0.00641937325986751,-0.03265275297919862,0.02375879213085572,0.034471199089446194,-0.010108224587880665,0.0034743672135818895,
PF4,,,-0.00995513931729248,0.04932786918792522,,-0.02426817814825806,,,,,,,,,,,,0.03779099666427842,,,-0.01408119745950802,0.026464188084446005,
ANGPTL2,0.006658698362046891,0.04051897078557097,-0.04492395870038228,0.04178894127317453,-0.009011967476007054,-0.0015520590554989715,-0.0465362631495463,-0.05949644091310623,0.06555565008622292,-0.023684097370076148,0.05694523661939689,0.014184731694346298,-0.031832016597651114,-0.009303470601688634,0.04426385269628636,-0.016441681238615096,0.14778423359852685,0.04831833966758006,-0.031501039374580556,0.03486461248703342,0.015567971955006376,0.07213212766546435,-0.03965741543639292
LRIG2,0.07526332830270925,-0.014655199021537618,-0.006236377374415721,0.053518641103705925,0.016602438365091513,0.03484723542767295,-0.01645158320019853,0.03905428287175027,0.012254787252208414,0.008575008609677812,-0.007313756084527402,-0.024531222985205676,0.006128602164419494,-0.04252643773268772,-0.05091962233589624,-0.08116864854027722,0.09614245993839017,0.007199630911902823,0.015908939505233147,-0.00019252591594030389,0.03652910522970639,0.09626100707877294,-0.04889427805930697
ICOSLG,-0.059138627779367875,0.025659147136824968,-0.010696551780584153,-0.013134988580814582,-0.02496762414319825,0.010200241466268673,-0.02074666314759196,0.011959518062331288,0.004209677741904263,-0.01822923415541634,-0.05771072748415675,0.001249838658964816,0.006663022278278563,0.02380497564878775,0.01204993433823331,-0.05641927618456868,0.03913093134569939,0.09007523187037003,-0.05308034205697236,0.05315891900936184,0.07938310139430303,-0.019848337957920476,-0.0758265823465263
WIF1,,0.11774479009000494,0.014515401131818524,,-0.03716648558133882,,0.004258954439333993,0.07594249866335365,0.033420745743739634,-0.02667207689315975,-0.004463525100167143,0.060885283322737904,,0.021895255725502175,,,,,,-0.03365439410864953,,-0.032687678882149594,-0.04192596676210631
NPPC,-0.023940652879958346,-0.05023725815609635,-0.0031116233528596334,,0.006355504092543702,-0.0006673211571870768,0.03875277202668266,0.07178427342005919,-0.05126377675871734,-0.022030208787485343,-0.02771732116412259,-0.01668085834037823,,-0.053007883366271345,-0.025236482742484044,-0.030404315036514192,0.009472370904365741,-0.02372249110141791,-0.02454492786268327,-0.023387733544441965,,0.04526417812142836,-0.009614003168966215
LYZ,-0.011554266619072214,-0.010368712870730339,-0.020411988772494137,-0.015806066887226564,0.037534860369063026,-0.032483677332367254,0.0002193877928847976,-0.014020286642884093,0.04706019564575377,0.0041659506182021265,0.009892772348203311,-0.0480008908678064,0.04839950748590903,0.048818423586209046,0.00035642287743017107,-0.08762771845025133,0.05511634375673829,-0.0064662002245322115,-0.009015855735545673,0.014159594365172659,-0.034477793166854516,0.02258324858665369,-0.0012814783444278879
EREG,,,,,-0.014662998520408699,,-0.0030060459774944545,,,,,0.004237366471876374,0.0021097888252409897,,,,0.004380625092400069,-0.010688782139525526,,0.02850548641378268,0.017740816960189285,-0.02705559583220749,
SPTAN1,0.03812045851743497,-0.00919061283404169,0.026244538767591502,0.029107597755573894,-0.05882034485097398,0.015016406639041895,0.0490497033080435,0.03296213335112906,-0.002952547482372468,-0.01176239489941781,0.035814118466073366,0.1091308755314154,-0.05212451502606762,0.0628394368397196,0.031821729494868375,0.025107992133923087,-0.014816177283669673,0.04198469538119993,-0.015184915622464951,0.01907356200300133,0.05414026191427424,0.005944410247953448,-0.020504045053082745
PTH2,,,,,,,,,,,,,,,,,,,,-0.009776357446353872,,,
LIPC,-0.02444321947800866,0.07903281156041174,-0.005417182551953681,0.06550522714689148,,-0.0003812936874888183,-0.030124331503267574,-0.010475686336700688,0.011300608274774264,0.05242682510873413,,0.011391201983375739,0.02663081011595456,0.06581247539456124,0.00019330047105015112,-0.03695704717926153,,,-0.030127660812108808,,0.05583216385036316,-0.03616516721343694,
COL8A1,0.02619079742708485,-0.0382855788876334,0.02230127622067879,0.026392830054389613,-0.039448512473535285,0.026847513056475515,0.014006216126489746,-0.001244277429602383,0.06354510122268603,0.005003399805222018,-0.036031303373890745,-0.03238785646652673,-0.03383252471998091,-0.038167545803779165,-0.011993492899114907,0.00481378162065738,0.06184052349663308,0.019343791932288835,-0.009363254201933147,0.04785610190528139,0.006907078406845371,0.11470427524669795,
GSTM2,-0.017323552582355174,-0.02184511498259769,-0.020586945016730616,0.006353490984826207,-0.016009509030727852,-0.019356791106711867,0.0246656283851076,-0.022184439457520452,0.016458258861050522,-0.0005158458216119063,-0.027641911972139957,0.06185628420153229,-0.03433115650045394,-0.00307494197781102,0.03470118329779654,-0.007895090767041202,0.054472701788105066,0.05581537687769671,0.032596494325951894,-0.04798359612829448,0.04038012186655645,0.009594731625424003,
IL4,,,,,,,,,,,,,,,,-0.035327409992879005,,,,,,,
SPX,0.02026872995491161,0.06049822994942111,-0.03191328136223908,0.01926529591782058,,0.005345112209533533,0.02652068335714749,0.02769688717514017,-0.007862572394626982,0.0042346959767994114,0.0028839905347487313,0.05380423941719425,,0.05309069643337632,-0.03345579892238797,,-0.04634191206876971,0.05880568043667642,0.016694052119195026,0.040362824105168,0.09313622482272474,-0.024639050925903017,-0.1087420236750212
MFGE8,0.028131001026644342,0.004460118819460607,-0.04206911435960624,-0.0376073762339067,0.002146740268318056,-0.006807786252428991,0.03309522776262631,-0.02128526765426544,0.031834665619097764,0.011139768515065696,0.02696662671086345,0.08669311484736861,0.03574703994950851,-0.03928118092689124,0.0889200202527725,-0.057719756798605824,0.014398720664434699,-0.0009169010998044454,0.007826566870912016,-0.029020378631456626,0.04258738002768081,0.08950790849615166,-0.09634816172627117
TGFA,-0.05326708381956835,-0.08933103655456281,0.006976496753699963,0.015554114709912708,-0.014081738018024266,0.021171063789500053,-0.006221548914323959,0.0016917863286529896,0.002517380146948694,0.046817498171630736,-0.0034453567371730614,-0.06880957986934545,-0.02523871906087296,-0.029807564053470577,-0.09046233343676002,-0.06622220156113186,0.039200323198572855,0.020249561794149756,-0.031961164697538375,-0.026454905715164036,0.04961086788225329,-0.08780122550234803,-0.04578507345184618
