,MGH258,UKF248,UKF259,UKF260,UKF275,ZH881T1,ZH916T1,ZH916bulk
APOA1,0.007145843065893332,-0.0007514839357174346,-0.015673247573390427,-0.00939560604130448,-0.016705352957112528,-0.022418638202770937,0.04949505466269714,0.00837855487320743
PSEN1,-0.007944667279489967,-0.009578157180470814,0.05108950219990021,0.0023523279547202685,0.004552361893425734,0.025819354839562318,0.048872687054015325,0.006103412955575187
CALM2,0.010604429851520715,0.02378862982053602,-0.05016585098311333,-0.08550726195298834,-0.03419491990846766,-0.0586409764815138,-0.07091126983730175,0.04447744932669805
CLEC2B,0.031137895983533236,0.06813957282209603,-0.007986720846473717,0.01808625521932918,0.012582715973988167,0.06618183996624898,0.13831363172493785,0.054734116015420324
NTNG1,0.012153238968792923,0.07774352326007014,-0.026405390683591348,0.05023631426362191,0.09711840033020575,0.041525813578962206,0.002658819377442881,-0.030868491482939554
LRIG1,0.023100592726929714,0.00033809483180859265,0.035393992830842005,0.014086197462508995,-0.02444789272390963,0.07038350918901748,-0.122704227523115,-0.06298716063066875
CPAMD8,-0.02471369801513656,-0.010843430252672894,-0.011904091192957135,-0.021552548452925594,-0.014230121365116685,,0.06214609062159793,-0.041347528088506294
GHRL,0.007513277077694335,0.07895927594915116,-0.02140866982389005,-0.016170947789883684,-0.024950450975918446,-0.01601142271416456,0.059420204378951284,0.03602713567780617
NPY,-0.022534879638473466,-0.03408314508570477,-0.034138746958649296,-0.02635912719343883,-0.02711677127738054,-0.022239110822243786,0.03660437627998441,-0.028854801245180417
MMP2,-0.010727810307676711,0.1545615605454733,0.02794256631734311,-0.035044748714926174,-0.02609518976910406,0.044770328767291895,0.15851712801271314,0.15905220462441236
LHB,,,-0.010367564428976721,,,,,
PPY,,-0.011186330433347987,0.048555130753006576,,-0.010399903637928483,0.002937064357399373,0.013545280501482694,-0.0020408712674845806
ALKAL2,-0.03700896614064985,0.012519978502232718,-0.01021693988844819,,-0.025086244134089476,0.03933409903014457,0.019259519222671027,-0.0454490099104452
CSF1,-0.0024994353503026293,0.09116443078182279,-0.016923038199671663,0.03878261763576913,0.07428964814729766,0.006397441884299888,-0.004770792057532799,0.05895850144634894
SEMA4C,-0.0709414516384689,0.052509108858722765,0.0034416972783146297,0.06708247383303446,0.07050393019326653,0.018967062127472328,0.15245948952020874,-0.0028851057967997553
BMP8A,,,,,,,0.15039986199743136,
ICAM2,0.04247307390242794,0.10753642790116565,0.054201097169963214,-0.016104199055896,-0.02989449579697575,0.060097711421541175,0.1961559567251926,0.08513206764389716
SYTL3,0.011449720408805642,-0.03507394814597058,0.012060936382284932,0.004131096125979655,0.025998618652920996,-0.037823219542381624,0.03767617042436489,-0.0007954036932595474
IL1A,0.0046447696781378315,0.013507656438197409,-0.017030137637960328,0.06249300777673429,0.0641492973890142,0.008171649537004909,0.013166190233488874,-0.018210713763733104
HLA-G,,-0.040088756889484205,-0.01095015428321453,,,0.054972260730422946,,
PGF,0.08554212343843592,0.181668265548406,0.07798449397648956,0.027113135955306518,0.0044863981502981255,-0.02258052530130713,0.1657729813314392,0.03981411073433496
LGALS8,0.05893649374631474,0.018395718050332646,-0.0031687368809441827,0.04755125128027258,-0.006191004855553399,0.01794781860094738,0.04461048655430887,0.02335409030918173
DKK3,0.07822995596316196,0.050396969259684885,0.04057359531971092,-0.06317837769749923,-0.04933760505803959,-0.054043957586561366,0.11990065227954536,0.0403234405484377
COL16A1,0.018308129534547975,0.14730602552952643,0.03318043702908387,-0.0425248899093354,-0.005355501659518082,0.063167554979839,0.15103138617323086,0.06585183030954611
TPH1,0.007799940251408334,-0.02943532875961089,0.08123118869738073,-0.02115662023593156,-0.02405279480900238,-0.041922375038346366,0.061929236816984444,-0.05545989972859874
TNC,0.061453760598713825,0.058633979361626794,-0.013462459715726075,0.028537570518182846,0.08461168299814711,-0.05066723540305213,-0.06709845426195651,-0.09624080652410502
TNFSF9,-0.02471368628561339,-0.00627438971476643,-0.01795737934714897,-0.011163932856342283,0.056116491270174214,-0.022875960769825388,-0.007998664003572336,-0.002591381011173816
C4A,,,-0.01229134923662554,,0.03201398122080319,-0.014958285117114133,-0.011722271097184454,
CNTN2,-0.07109709553848698,-0.03681412606974166,-0.01856702519327937,-0.029255990623479083,0.02023198696092932,-0.006091046263383205,-0.04495333416420805,0.0025746037102323516
F7,,-0.004436564142633862,,,,0.1636048164531868,,-0.04055676452701049
LUM,0.012859412584036018,0.2163944409959161,-0.0300141454234633,-0.02531078857299983,0.03347568456961552,0.03621706327461824,0.13289135463681925,0.12114328500145062
IZUMO1,0.015430331382816543,,,,,,,
BTC,,0.028584515401893475,-0.02813973868167324,-0.006295750240409189,,0.011208115954069162,0.0014968258614677054,-0.009702477185181958
APOC1,-0.06351454212342127,0.07178957251647446,-0.03677483574871171,-0.007290328014184386,0.102846060105649,-0.0007889598778343071,0.0009611715067509453,0.07827115109010417
PKM,-0.010886184615534032,-0.06834832504996416,-0.02506705828537132,0.043330210678474236,0.011157286554480155,-0.055882532919733115,-0.08372111569234088,-0.014134383273460435
TNF,,0.060377445972564565,-0.02713505583143125,-0.0187850943229981,0.04202048765107763,,0.13407708142152458,0.009275680513662213
GNAS,0.019705868053972213,-0.07718234799156812,-0.0044321223876402005,-0.030325298860759967,-0.0597388477831237,0.010332299117513407,-0.036774826127978374,0.07742577513590317
BMP8B,0.04538888805067324,0.06364102098754265,0.05553755149587061,0.07439722305191923,0.03251335447267446,0.00031007129440520966,0.10113005379789601,0.017722260495624916
LIPH,,0.018892455817157653,-0.015571526448685081,,-0.009940192894747273,-0.023506505867285296,0.033555500478571684,0.0013133757988082143
CCL28,,-0.04140444125187184,,,-0.015306261794093433,,0.08100281855258552,-0.024986647640071486
PTPN11,-0.03946726611808303,-0.010947294815553435,-0.020324096465221743,-0.0828692811283591,0.04526819270602115,0.010439422769520729,-0.030553729555846607,0.019722147293060856
ADAM12,0.051275859499499685,0.0903595002170551,0.01913773576638558,0.03852074552903587,-0.004965034017467228,-0.019631065792294747,0.09744286048110828,0.04666089196527431
EPO,,-0.021693151737772993,-0.015874903535754343,-0.022702127313402567,-0.010399904091886332,-0.014161713911728612,-0.04405093804827016,
EDN3,-0.034707456946007735,0.004299031719852653,-0.019762048356030393,-0.02325736207711324,0.10600542252437717,-0.04402153577470248,0.08380867708888873,0.03126103644954414
CCL22,,,,,-0.02094043211298019,0.10738150704139196,0.12770622444978855,
CCL2,-0.07327304559672626,0.1512973038842408,2.6673694983315914e-07,0.05646638661722548,0.09240765871409086,0.010714464416442603,-0.049757893257584215,-0.07383493628193365
DSCAM,-0.026205788168367383,-0.016140455124732285,0.04497828830901822,0.030475588766092212,0.008049284776942988,-0.04428545056913555,-0.0032897376098455166,0.07256045907384127
GPHA2,,0.1517377681428017,,,,,,
ANG,0.05438663139260386,-0.025795188813225928,-0.034893386176522635,0.03638588698199534,0.037855667709195434,0.01651213209333734,-0.02295736046918952,-0.031557942858972426
FBLN2,-0.03254251090449968,0.0938496124053132,-0.024070925733961898,-0.05665733554634949,0.06755273118046017,0.10203086477519865,0.15576875091758927,0.05350285784839776
VTN,,0.04539211317670851,0.007978460801041466,0.0093425354755303,-0.017085874492107453,-0.018337508109375324,0.021798023359927404,-0.013127289256369499
VEGFA,-0.02215650083238454,-0.12272776831861892,-0.03952716794251114,0.03567053063043737,0.018004500569237775,-0.028507386781490313,-0.1879397624048394,-0.08503125314252018
F10,,,,-0.021355427327834707,-0.011403270058845187,-0.024527175455431486,-0.04316873609278778,0.08202037371608949
SERPINA1,-0.027532649626614315,0.07511915334010871,-0.003244151402494778,0.01199524770538686,-0.0006112547438305093,-0.01352358594731908,0.06659977301959318,-0.031682221260690986
VWF,0.11912348037888904,0.2129378019080241,0.054538981948294527,-0.047469327612243976,0.044604414090234655,0.07511164250858908,0.19028833228273032,0.08740955923259185
GDNF,,-0.014929161071678701,-0.012912349897040534,,,-0.01983069750876185,,
VASP,0.045597833993395655,0.10163854109672721,0.03682527637454171,0.0344329122651251,-0.008047738506042424,0.0037257242337647117,0.11717797976346947,-0.02024670232192686
ADAM15,0.048861844779071524,0.06541237680458062,0.039795414460609406,0.020254227557260647,0.012299322825699514,0.01655451777235619,0.05051594777200446,0.016131283651027523
WNT2,,-0.016335142869062225,,-0.018392165147735645,,0.005519034751827606,-0.016977160889040346,-0.040402591877107465
CALCB,,,,0.11998801867567849,,-0.02212121315536911,,0.12589528253856533
OLFM2,-0.04608389820375359,0.015241725542317078,0.0035996823232927852,-0.0009482244520074482,-0.020643103162064445,0.051945664821049786,-0.04056746960167422,-0.042510501633030086
MFAP2,0.015638363338372197,0.17627844185728664,0.01092280963020182,0.024991085033896042,-0.027312137359786676,0.04386917059609847,0.20319962089984628,0.08901383752540097
HLA-C,0.10743921930451997,0.1344456184057741,-0.0029913413408944925,0.027525457378996945,0.07637528323175928,0.03855571071698178,0.1354743994737412,0.1107959642053222
THBS1,-0.015007162853702476,0.1473762825202968,-0.031058546815089374,0.05763918156150855,0.026303921839569703,0.03529636278406491,0.0169926212271789,0.04221917630175345
HSPA4,-0.03100109473382149,-0.012124837896736955,-0.03853262788071826,0.003679608902560301,0.027924061845638077,0.021278546411530003,-0.010644255774852132,-0.043938334081241856
LMAN1,0.020996260520715744,-0.003625550878925494,-0.027630727277137102,0.07620212549695494,0.05808978960640869,-0.031049046583637867,-0.05468282134583258,-0.061894923222821766
LYPD3,,0.05279221420081203,-0.011639141138464523,-0.022888576459477637,0.07910088833561575,-0.022555121213048313,0.0902444686422544,-0.029335858893208267
APOE,0.0804609960056951,0.003517465088706827,-0.06100976486194976,-0.028071896944648893,-0.03983164703989005,-0.02138891297791114,0.07385605873313048,0.07066803470021908
SOSTDC1,-0.024713695962468803,0.037030744400848914,,-0.028574707640882692,-0.02515392087758279,-0.038259388051285086,0.037929660300561656,0.04446123613969366
ANXA1,-0.03652225069708046,0.11206667546693824,0.002530495100766058,0.03176184404438389,-0.014066590296832061,0.0025904976806929536,-0.009605655632951555,-0.07061077495516534
WNT2B,0.04045422371515134,0.022639503694256095,0.011557978431351137,0.03789405551741767,0.036051234390094056,0.008654751950473948,0.0673585354044929,0.061386932239938255
AMH,,0.01682669818871635,-0.016173085408127313,-0.02842192527272967,-0.014990935268557465,0.04065058632453692,0.04216416347820906,-0.0032804096497078294
GDF10,,-0.013479433527792045,,-0.019646294174243482,-0.014005704274879027,-0.030648850006407276,0.00046048353221625607,0.03712744945591686
EFNB3,-0.009772326121006838,-0.007963665386096282,0.007077582503545003,-0.0640443567478973,-0.012260283589608975,-0.020701338414992044,0.06619853850297217,0.029109070505388152
LTB,-0.01987403754402312,0.07786911299186351,0.035604289130267704,-0.009095335514820023,0.2143028891149736,0.008254549221226634,0.14296965666754194,0.0935059525856702
ANGPT2,0.01247739557341911,0.2048414117604933,0.06806908298888222,0.008363592751101316,0.028680427063414525,0.06348309200582944,0.10975071099847881,0.14120177052090171
NRTN,,,,,,0.016901678927334504,,
ADAM17,0.038198240379350046,-0.04420937511430265,0.05039928830262562,0.07249808588868269,0.013529423631565826,-0.002691513333741876,0.019422971905643873,0.07661546931269693
LRPAP1,0.05127164177043551,0.08919526117321765,-0.04064703078385756,0.0020172466251233193,0.0011425559208802173,-0.008960180417740818,0.05132522847761925,0.00010051409514878605
NID1,0.03819418408389033,0.17582420286254374,0.009810314573946032,0.00967926213375998,0.035538187927042664,0.06325697504365617,0.16209847102542962,0.13201111947568409
MST1,0.04066803921950218,0.027616930478260516,-0.023962679153654864,-0.005350732800368423,-0.01249266712156726,-0.014543729941698018,0.04497922779921755,0.01016720129529635
DCN,0.06674984860451742,0.18637844584206611,0.04198985269041685,0.003800593878739945,0.006401265722703588,0.07617008842276057,0.19027548188552248,0.13221315565848957
IGFL2,,,,,-0.012328565421569165,,0.024750178420770288,
COL7A1,0.007243967775846248,0.1072472776417533,-0.04313511634572248,0.07574628448581426,-0.02005550420657435,-0.052473735327134646,0.14524097213875264,0.02452491056648265
CALR,-0.011722274093172695,0.08348162126347057,0.028236748545855492,0.06465042090790273,0.0074766091650240235,-0.009280041280677514,0.09847969352708605,0.02388977488394907
PIGA,-0.032341630104199943,0.04170752766512544,-0.04962235836524772,0.05409412836422786,-0.023756096356671873,0.0056182569445221205,0.04758302963244459,-0.04203573088830922
CD200,-0.03900352995185461,0.04089125277891694,-0.037567782765791646,-0.05545310568608217,-0.043938116911097336,0.05891456475866004,0.12095301161095016,0.09046746121185259
GRP,,0.008342108339428392,,,-0.019141589623573513,-0.013831098019305776,-0.019904826697753106,0.047504627219711375
CDH1,0.009541441945588572,0.008976802428714434,0.03191904822408419,,0.05856212243638214,-0.002995775067589379,0.015244102918249956,-0.003909232921221901
LPL,0.04807891019720898,-0.013056345059083423,-0.011358442383966582,0.032408030718555345,0.04624432094739754,-0.022661133687613504,-0.06312928351155941,0.06457333078441227
SEMA5A,0.04354674883278158,0.06248831382524206,0.002649397403219915,0.050769218111930844,-0.007269569311883163,0.00417156863904275,0.05320472131208123,0.09464536043251878
SEMA7A,0.035727142099500744,0.054830382221230864,-0.050272956535389816,0.007194885273735557,0.010947837108218297,-0.008644862509337188,0.12632310061125313,0.08662832698569489
SEMA4G,0.029789244290817023,0.024097986470783584,0.056807897398304386,-0.052622550059474894,-0.008663181618254539,0.008488885783024619,-0.02004916395447198,0.09025761499006389
SEMA3B,0.028026986567010807,0.06129511587326324,-0.019814770415412387,-0.04818106583401578,-0.023328886086420413,-0.0373742355684039,0.03132636642864384,0.011118140203041428
RPH3A,0.056623589206724334,-0.0329233736914516,-0.03536713062812084,-0.06044762215835522,0.014546110446260275,-0.03739684734809471,0.005332813863900687,0.08429760489231496
JAG2,0.009574040083661877,0.1630749078305197,0.03698361629804035,0.009684602691581112,0.012319139663730662,0.02848171169919088,0.14841402244634255,0.05874642184225395
CGN,-0.03491154334684203,0.03667596726768047,0.09595301000777606,0.019406233211083746,0.12438891876809015,-0.00989516161444641,0.0459083474484435,0.028202768317539414
GDF15,0.02971373634499181,-0.051750440271880895,0.006582250245691142,0.10858662614375315,0.04363653718106646,0.02314265117593949,0.10146177333006967,0.044881810557026794
SEMA4F,-0.013210505259759944,-0.028849279462690055,-0.026431848876695162,0.06763655708158316,-0.013487260993138137,-0.03177067343197156,0.06539894049854279,-0.04458728170732219
NXPH1,0.04895701104603341,0.05010852800134881,-0.02370704138924367,-0.03600101833463356,0.005115248550104583,-0.025626741451157713,0.017240284469992432,0.03593911090382427
ARF1,-0.017203074432831353,0.06103201386679366,0.07095470495775254,0.11228085468519794,-0.019725597813921365,-0.02782308371608601,0.0550321593453201,0.001875209729028375
DSC3,,-0.02482781086683306,,,,,0.05078214496281643,
EBI3,-0.022415165575150327,0.12175029261729582,0.00299511291586671,0.01927942288458788,0.019420275087970732,-0.024464882905606798,0.09121769995619736,0.1120565993418757
TIMP1,0.029243390703258088,0.17664552243792506,0.07016488134179928,0.07288668917070616,0.09349243095523753,-0.02319555016297085,0.11797757824266204,-0.014574618156332491
SEMA3C,-0.017749005658560885,0.09188509816104873,-0.0005986206210233458,-0.0017545195564723933,0.0680079901058005,0.03393257505271564,0.09361614424744044,0.06473301779834241
GNRH2,,,,,,,-0.0009276110351704336,
GAS6,-0.08693255387695367,0.02610896589518745,-0.021428029095404536,-0.06156213665467772,0.03311998099004483,0.021035914267769892,0.01684706188082007,0.02333170523759419
MEPE,,0.10482868220921748,-0.03553481467048058,-0.04302205793234049,-0.03670141036828085,-0.021343803660815813,0.042183090266003795,0.010715187258395308
SERPINE1,-0.0008400249053722651,0.10889168627108453,-0.026486336510291475,0.057698388434677304,0.07697374656815455,0.018269462419541138,-0.043518025572695594,-0.032082327639994114
RSPO2,0.01116940596428107,0.02795771707991971,-0.013153011809456966,-0.03760676138866922,-0.013468713479552261,-0.02875127363411235,0.07728133372916658,0.07660413155568514
SHBG,0.06528814073485899,0.0348776999809693,0.007247767943460864,-0.023953835011130093,0.031512866997638805,-0.0019962777515854825,-0.06759273536001426,0.09686441179470846
LGALS3BP,0.061089438242290815,0.11281183529867754,-0.005822431117401129,0.0022988503269113472,0.11159842861897194,-0.016938989023759607,0.04031493967339345,0.016058806599229557
LAMB1,-0.003767753832333594,0.21136454743746902,0.03374159646053885,0.023544764012059387,0.05595633571279842,-0.00991048162840369,0.15342139643247277,0.048562995902920465
SPTBN2,0.04265178125162823,-0.02842509752596403,-0.010561495440677965,0.005044701326513245,-0.06060790559713257,0.0005124192217160225,0.0356424758750276,0.024720001674738208
COL1A2,0.03641210455917239,0.2136418298259752,0.04686265595675839,-0.009741386663615396,0.01086004162853853,0.0764560972917744,0.1279595652848484,0.1033453357044878
DEFB1,,,,-0.018618435569679504,0.03874578414483814,,0.024274196705979766,0.06374407401559129
SCT,,,,,-0.010095673213104842,,,
WNT11,,0.10783357257235399,0.015673092196458478,,,-0.02971144913915812,0.026603898132717345,0.005645676669862428
LGALS1,-0.030960582785984927,-0.026687052945966145,-0.062527718150926,0.04544005841436962,0.013090056800975452,-0.007344580202090084,0.07908930446386275,-0.05578209807770747
BCAN,0.05812919312409931,0.0032893846286453214,-0.0023976371896254974,-0.028153832071731385,-0.004397398406483659,0.048488608518276785,-0.008891754883882188,0.07940727561632076
ANOS1,0.03995942275655389,0.0546704811790319,-0.007873382298090106,-0.05058903823329227,0.016368489580806056,0.06873183789631553,0.017481379198732386,0.05008368872458866
EDA,-0.024032328929450578,0.09388122372271071,5.490951782901547e-05,-0.020182436484213688,-0.0158189260160569,0.14202913704996753,0.07877161229595277,0.05487726934473012
FGF22,,-0.03704692065777702,,-0.027013186119397344,,-0.021230757080813022,0.09958178835464755,0.10112953677140792
SHANK1,0.06429920863144768,-0.014942668718612554,0.04758813751287472,,-0.01477726906220937,-0.005903069699780379,-0.02548717432887349,0.09070150166435559
RAET1G,,,,,,,0.053196673907905716,-0.02851399188379498
TGFB1,0.015201539057563414,-0.0032751040557727645,0.017110901515074505,-0.024276410361522276,-0.024052793454122673,0.05905500793576315,0.16801866066608825,0.03473546704458046
MSTN,0.015604557876057733,0.035184443200811134,0.0157029010402452,-0.005806278379367146,0.01594203773519741,-0.021456344924789848,0.03233581310132101,0.02202775225659777
WNT4,,0.13782277667671075,,-0.004810052971497905,-0.01551319635581378,0.022824106750565915,0.1260062174979957,0.04791181795217065
TNFSF4,0.09731562167949571,-0.01142507496420179,-0.0008866501128471917,0.05365863268285,-0.02654326300941092,0.025492142889797727,0.16657865425817894,0.020868029561928986
NTN1,-0.006311793973027892,0.0944031565798017,-0.042862963691072876,0.032342127931248695,0.020007128119447052,0.017837863824039492,0.0922915874002685,0.019494744188001664
CXCL12,-0.011522856278228043,0.08918426448751832,-0.0069546589616123694,-0.006110608584095237,-0.003028921623372208,0.10466528988527622,0.14847804689140276,0.07547799396254871
GNRH1,0.010566968013588567,-0.039917234246673414,0.0745980992263531,0.10113218757305298,0.024296699918179416,-0.01995064793346597,0.08810916907480114,0.0077958356809558664
FGF8,,,,,,0.051333065943022865,,
RIMS1,-0.033368984589854336,-0.0071625522138340746,0.025444488497841287,-0.02022002977366553,-0.028597944163327848,-0.022564664864360057,-0.05841767378284468,0.03044855022133379
FGF14,0.005576710477897594,-0.010590734238651794,-0.001996767600390531,0.0010018546126307174,0.030196253478457474,-0.04604005367181505,0.04222450720765771,0.05586176153322378
IGF1,0.01999716929973797,0.06932228035562174,0.10759776556154635,-0.04598841573050023,-0.02628310116808836,0.032840914285079785,0.10585165572281514,0.08328730748972402
TNFSF10,-0.011308535860083133,0.06350420362105913,0.007013607945745306,0.025938424160569254,0.01919955575360295,0.09740296392380193,0.1560958804086201,0.04279343152362494
GDF5,0.011421244608149033,-0.026433320830128035,,-0.024682404874150007,,-0.005236900594566436,0.07785743133800359,0.023234112571287095
CHAD,,,,-0.026365965770823258,,-0.019710104982835736,,
RGMA,0.03274105414337619,-0.0780157406669128,0.02614468958088529,-0.03436121985478943,-0.02254981702267274,0.0009791494500190736,-0.04341534328869406,-0.020415475669242393
WNT16,0.0349096295758821,-0.00362428823370637,-0.020332441016707413,-0.016222526959600938,-0.017366316654316073,-0.012609988423839608,0.017416517293178935,0.10431533689728581
CX3CL1,0.007996834470342079,0.11825915059007404,0.026921836943443026,0.0016123263129239143,0.02562636379069169,0.045146425678442896,0.15535589413091477,0.039027779510409484
FGF1,-0.05107219471239186,0.07554605724714296,0.022936495956145695,-0.021969671590343697,-0.02705873608623017,0.009492350706687021,0.04413065254281488,0.004165404327004523
ALOX5AP,-0.05354482202865753,0.12363590751170685,0.057213214760008575,0.041801165985861616,-0.012902151934191204,-0.03641145858567383,-0.09241996599445422,-0.019075197450772997
IL1RN,-0.023237516307471843,-0.07242754722077815,-0.026166783686367275,0.07834369271960379,-0.0172218749292948,-0.010670417538034736,-0.04480824557057472,-0.06434364136258022
PCSK9,,,,,,0.10930404015351049,,
NPW,,,-0.014734681392582629,-0.029476973734363133,-0.014005705594846363,-0.03827536837223211,0.008242597621061365,-0.0373929008263515
CXCL9,0.04441097822781828,0.015959991396331735,-0.036155809070489764,-0.025871155470579867,-0.017278170665087536,,0.1331671023701066,0.048749900950478695
ANGPTL4,0.0011711022970294948,0.001412231894953494,0.007671781503568057,0.10364573994225053,-0.013461674261766452,-0.043337822750789325,0.045454577747026735,-0.03899152721687912
UCN2,,,-0.010216940657080951,,0.01899049799163536,-0.013831098019305776,,
OBP2A,,,,,,,0.05602221436908464,
COL4A3,,0.038978014627612134,-0.013855430322540862,0.0038570813557784536,0.033574196607330076,0.13745094720982012,-0.008586430363061472,-0.007908618914340543
NRG3,-0.018065047808341367,0.010496950831973514,0.01124688062031309,-0.01160942736180537,-0.028558663495139205,-0.024805363407401252,0.04342736665747855,0.08556083050884315
IL23A,,-0.011616060065393808,-0.016074252510748652,0.06495349893278037,,,-0.04627478319136551,0.006775864865123012
COLQ,0.002137437658770484,0.022512886063099247,0.02943208843750287,-0.0056983056202165,-0.03741892124483393,0.02646634999821387,-0.017267512516211017,-0.06778642832279305
SCGB1A1,,,,,,0.03881327720511947,,
TNFSF12,0.016675427825569345,0.043282039403035245,-0.040703058308739895,-0.005560817043759065,-0.012376842127841185,0.06443184394873677,0.11762662869928063,0.06781609563080944
DKK2,,0.07212684048308594,-0.010367565281607252,0.0026711242266610116,-0.01621834453985659,0.028212161518347104,-0.02597182246720997,-0.016470825380707085
FYN,0.05177189333317504,0.0088395402650985,0.008436049650941104,0.020041086875633635,-0.023257907256762966,0.04747185590038569,0.03986060544471025,0.017656491251814354
ACE,0.0293566702513477,0.1685080087747425,-0.022891311223371,-0.03890291353529776,-0.004431727479763307,0.025861682033741163,0.17797099838550492,0.07435469736280122
IL18,0.020084740490003642,0.036016692316871095,-0.008914629709655737,-0.06669901982529952,-0.04399974152259255,0.025497975117453428,0.07577283664519767,0.07904810807678508
PPBP,,,,0.0252629548726778,,,,-0.022853212735055018
CCL27,-0.026450098235554706,0.02907497870067843,-0.02407092931400317,0.05713830393984205,-0.009656525857971386,0.015504337558196902,-0.0005921551845171197,0.07472900993417879
SERPING1,0.102986640774294,0.16093140553190705,-0.002836254500203694,0.007285078202949654,0.04333229921113203,0.06310288682137741,0.019296768107863464,0.0009731929954381371
AZGP1,0.04511630805838612,0.02111797506102539,0.00196126788541408,0.023374457538994316,0.0881875445232875,-0.054182111777825684,0.04871108207188074,-0.0689542315183007
INHA,-0.03625594750535728,0.02170140419155748,0.00037149456817361644,0.012093434291286445,0.014578199051433175,-0.006504074636466798,0.029714025458637345,0.03113514068627204
SEMA3G,0.07589270741770866,0.00658188030883977,-0.01926155519389808,0.009226412085450518,0.019780860378928827,0.07269787302634964,0.140382184267883,0.0183081644383272
OXT,,,,,,-0.011858960361746456,,
COL6A1,0.0037104027682135694,0.18286144889173328,-0.0005147583265361815,0.061838499224600114,0.0003148663932679887,0.012179054409506274,0.09438262998161794,0.07145933450772349
FGF17,,-0.00995965040578669,-0.01917703785995459,-0.01774425613112065,-0.022981762166306433,0.005507744587544575,0.026115547106506994,0.04613363200059385
TNFSF8,0.034625896502307726,,0.03167336694721697,-0.016975010061604023,-0.01295102529178304,-0.012609990088229574,0.08102644002959368,0.0593438493710987
FGF20,0.014198320863942944,0.01995868757770815,-0.02226270112096588,0.09057629847421686,0.027462855878085914,0.07814781301878998,0.08494620396270502,0.018983153047408555
ICAM3,0.017750498506049324,0.11489752191311015,-0.002990891785756329,0.04585570486809582,0.06700704128744653,-0.027178041403257944,0.1521316996621559,0.02928706072991295
LAMA4,-0.005677678800391943,0.16910774791325642,0.0887109890063097,-0.005701839371423341,-0.02105222827774557,0.011215259975271976,0.15068869853354294,0.046553201714216425
DLL4,0.01876481783591925,0.1897499897677077,0.016542661887838466,-0.026700337384372146,0.04199562890578254,-0.003992565510138685,0.14445619847132926,0.08810878040096139
SEMA3A,-0.025355750115115948,-0.0006877692348908713,-0.02473598368886588,-0.003343267648215067,-0.011306089715732348,-0.07257716978512088,-0.01582786910712284,0.09168626920905079
RLN2,,,-0.013153014775405154,-0.026037021210291344,0.07069125077445686,0.09109699274140733,0.0279702147488309,0.04368919231484613
C5,0.07726860332187296,0.03190288675697835,-0.01951879363267838,0.011714616097837626,0.03764952687131856,0.056644013449999725,0.02710695107807916,0.002038909613941239
COMP,,,,,,,-0.0004252126179330045,
EDN2,,-0.029435326032339584,,-0.022324976051426103,-0.016019771317706002,,,
C1QA,-0.012749827005469158,0.187929136894521,0.008065597483081695,0.03726285657200018,0.07279648887906806,0.05796856972240081,0.05693221801113972,0.08915706857939552
UTS2B,-0.02435254422781863,-0.03149911700619869,-0.013153014699839568,-0.018618434206839223,-0.011403269781792725,,-0.00011307149935166688,
COL9A3,0.0020170215991226516,0.09085594059420807,-0.007825104956554222,-0.00662524074957356,-0.012408617609766734,-0.08670654790477483,0.15211406813467046,0.05315764136689343
DLK1,,,-0.021891751070629076,-0.015163970763888063,-0.03518656901560654,,,-0.03558412483873736
HGF,-0.06236318380515763,0.04418828697058853,-0.03698566421285578,-0.03190514661279453,-0.018586979756728645,-0.05492460410824513,0.025002927697614852,0.009914023474508564
P4HB,-0.04466260100329664,0.03380055490683314,-0.01853893375479733,0.08373027319278403,0.029636146733786648,-0.049866312451187965,0.09116698800832497,-0.03053487457707642
ADCYAP1,0.0822193004344771,0.0605583458038144,-0.02655734637404576,-0.018027464690797263,-0.021867555486030817,-0.0037260944054576892,0.07236191228209007,0.017797023451865988
GREM1,-0.06758249309505257,-0.014936321799627198,-0.011368328252687424,-0.03711842823408733,0.01154902876650809,-0.049282528866212594,0.1419521741044889,0.07213449450633844
EGF,-0.02323707790179992,0.02014614345635866,-0.028137302542741383,0.05175654881262929,-0.023313675420802836,0.024313366445634553,0.08260480297318866,0.06150853879210318
VEGFB,0.12800630903360893,-0.021282389497726456,-0.05250427127820198,0.058863672677633025,-0.002077038199662832,-0.05051499109445671,-0.05738888046647806,-0.04815343409516506
FARP2,0.0037439091034033047,-0.025144621871269753,-0.032509406928546876,0.017629850167847592,0.06278936764608112,-0.04270787887377462,0.042027894686867816,0.07177898276370136
IHH,,,,,,0.01332791329357569,,
LAMA2,0.07362073604471919,0.10678401808694533,0.058243716700051566,0.01703295494294664,-0.019117587024688413,0.09435170170154783,0.12662207197461564,0.053069152256547916
SERPINC1,,,,,-0.01220046853150531,0.09406599658892115,,
NRG1,,0.05966123833021738,0.04131493820860929,0.01152956329876872,0.010466311470804962,-0.03773928087129136,0.018327562222249346,0.015236421345152315
SPINK1,,-0.07287261882578291,0.05356056410574082,0.031457282137965566,,-0.01658545080382423,-0.05141925189740883,-0.10180817140351822
EFEMP2,-0.021398432998662592,0.07569099292175317,-0.026761131059796696,0.019091554057851443,-0.005009323540066912,-0.027129989312305397,0.04727274069447742,0.0098635191440915
