,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CD34,0.021549944377810628,0.20722337626945936,0.08506662835733886,-0.007325837012863357,0.23214379352417575,-0.056660333406564435,0.05842485548055265,-0.05623000405914781,-0.19644507511131376,-0.01722038297830879,0.025066932092733453,-0.004625469611769345,0.058979598336657724,-0.03338393499789721,0.10716580880786132,0.11530146996346596,0.08339811899294944,0.02214571146510989,-0.08209868073568638,0.03889846086588733,0.05721531543193323,0.002260327530214536,0.04967930769960249
CCL23,,,,,,,,,-0.07051751954934248,,,,,-0.02465638329224777,,,,,,,,,
PLAT,-0.019435843898580756,0.027590729871092696,0.0001594435066963388,-0.03502198603507499,-0.04995629036170951,-0.007899016760463815,-0.03891862590111713,-0.34319577379254623,-0.38860243517882986,-0.25954732282461246,-0.021631197955814575,-0.007081495346468782,-0.1621724238533389,0.04500000733425444,0.044992453993341223,0.2940761770675515,0.27370051309322196,0.02758342778754996,0.044547635406435,-0.01947516506403827,0.05320823149362007,0.09526498109049726,0.08130339977332393
NTF3,,,,,,,,,,,-0.011604479500476947,,,,,0.19271049342440166,0.22777629447632106,,0.21049856637380235,,,,
LTA,,,,-0.02368173046310675,,0.028456161884641326,,,,-0.06327519963771537,,,-0.061322145977744366,,,,,,,,-0.020566975147901748,,
CKLF,-0.06062552085424881,0.035703174294684864,0.03407037046716222,-0.005065733986042542,0.04158083562908527,0.034422651448523904,-0.08140474656536459,-0.2637727302224499,-0.4367854593220445,-0.029603641271211432,-0.058623535795161025,-0.27812074747593146,-0.275853427280906,-0.10042545852422209,0.0018920714545156182,0.1522001720976747,0.12590939932088924,-0.0015367483652198304,0.021119520624167224,0.01114094832779162,-0.035531893980252006,-0.10559825597369536,0.012043068661427552
CD24,-0.0003216600678209167,-0.13474094074830975,-0.021594697829262925,-0.09712776617565919,0.02317545290231427,-0.05326428614141869,-0.022102610100493525,-0.160098752600444,-0.031452657130835275,0.0940256269281209,-0.18093298857624396,-0.05502767466858502,-0.020456049356105552,-0.022251256648059974,0.04662789069062775,0.24618927201471405,0.27406568185410257,-0.0034004025079394425,0.3184386030567962,0.2234148307869429,0.03349832656214271,0.038183264105450594,0.17583452161300234
HSP90AA1,0.02143782773029834,0.10073798447508334,0.01613378883123691,0.03977551137935557,-0.09979474925988457,0.01777155801806378,0.2531713015806769,0.42114428107550866,0.49433756436847,-0.06728739020398339,0.03113051454303816,0.5687482143166869,0.48554137421188504,-0.004821319929123565,-0.04233485917319058,-0.28080411983432785,-0.3606041301709669,-0.04929917432963744,0.002181091831330777,0.07144140979777201,-0.019318813875221635,0.2503586504944456,0.15342919436743424
BMP4,0.005519463239767395,0.15193956242832987,0.05714881944420286,-0.025104022514067726,0.09401057987980753,-0.06166814659492527,-0.01771189895998656,-0.22939400233745386,0.052586553366633405,0.03675221353454308,-0.03479502737464683,-0.01363248095915723,0.030908267033939653,-0.040270093837099646,-0.05013475883909024,0.01528696247574426,0.029892608854912874,0.033013388620658744,-0.005132401382681872,,0.022788358955858228,-0.031703624846664925,
SCGB3A1,,,0.0015157573019490584,,-0.0028370934809400163,,-0.04080468159119364,-0.040888041765117726,,,-0.034425709212124046,-0.06897808243842929,0.10843606960573846,-0.030427957783083985,-0.005417697037779274,0.006461873323552774,0.11164582505659709,,-0.015228027563062796,,-0.03028407146748849,0.03112995773085213,
IGFBP4,-0.006922849201314041,0.05547550734709547,0.007275726656424918,-0.039257738929600806,0.048573576221793084,-0.08508359362176092,-0.10776985907141667,-0.34614486260968125,-0.28400546154267203,-0.11995754565072106,-0.02171314903704159,-0.19633569288301514,-0.11675037085778625,0.007050345175551666,0.07809156628596554,-0.06191395353011489,-0.0949837722268307,0.05477619699903444,-0.12596391925378392,-0.04147569407294069,0.054743355454387535,0.10267553500178547,0.12390644179429224
RSPO4,,-0.055936674179386886,,-0.02919570844188801,,0.0035846499246870683,-0.041480079447892844,,,-0.04268910856729992,0.013114497027969482,,-0.06196044167089745,,-0.04485697433020932,,,,0.017760798039749403,,-0.027125687332064177,-0.031185478321834617,
LEFTY2,-0.02735212984384998,-0.03678673533405375,0.04087986439740204,-0.023972578144315523,0.03137056203909094,-0.007048168961027728,-0.04549152737777447,-0.1282927782650788,-0.2725062836233899,-0.07465017914809137,-0.021893237226356735,0.0034955806140104266,-0.009842320089740083,-0.10302665033164292,,0.02141048767849196,0.004523497721623738,0.02913126750096868,0.014390579890044186,-0.04245239206779821,-0.0006998744428623018,0.11676826195859014,
PF4,,,0.0015618414799565244,-0.02154175254000978,,0.022963705233624322,,,,,,,,,,,0.04594565866816911,,,,0.05927165905875057,0.005721583331651743,
ANGPTL2,-0.01046303169562112,0.006353080990938226,-0.027219909511336494,-0.01022314918170174,0.0523502247640374,-0.018879873505552047,-0.05044630530600376,-0.4164481740335224,-0.32711911275110195,0.034504164911520516,0.006852024395966269,-0.28306417207717105,-0.38508468050825445,0.005509284756743543,0.05962738239427012,0.1599893483912518,0.24257269572273257,0.00523893621050629,-0.10628948353648744,-0.030289557174566183,-0.025056098338473016,0.15334706758819494,-0.029673075003832355
LRIG2,0.04228192150648544,-0.022968377228229236,-0.002944546740954814,-0.0013752742700023613,0.05440270214061921,0.09134275077044417,-0.017164047603082898,-0.09504434253737534,-0.12293103689348905,-0.010036301204947147,-0.03319390155464496,0.06925713872666822,-0.10118671587299051,-0.06307155516864053,0.07614826689041801,0.06309898607244421,0.07371809790346052,0.0063413812766193525,0.010097975729652618,-0.017104393999526377,-0.02041123611756691,-0.04115946625136243,-0.03631315100330026
ICOSLG,0.006437444637642961,-0.061913663999235494,0.0856508208560568,-0.04324243332188459,0.010867269459252534,0.019090489133831004,-0.03089922285456069,-0.11167093139107222,-0.246812583518968,-0.03263978746688592,-0.02365398694173243,-0.13586137401019246,-0.1127406414039796,-0.01568389136587537,0.0827367718177506,0.09534063113120958,0.10401641382126023,-0.014892263564827155,0.01417404504235084,0.006228041055384608,0.01570629900871431,0.011426555429836983,-0.13599371394234258
WIF1,,0.5248077590736567,0.02293403271213587,,-0.0022558220870241663,,0.16126502378242633,0.33905906969345845,0.42349214738805224,0.05437624420310282,0.024119301912504484,0.2764709842474737,0.4321350775927827,,,,,,-0.022561493249108368,-0.02647495086230438,,-0.043871828206615844,0.2445859321196002
NPPC,0.022201696763784976,-0.007195837333928999,0.06058621646036186,,-0.0222797266077717,0.062270125631883326,0.14428994275170398,0.09040902114667437,0.04447509681715676,0.08439933323104284,0.016123673537578227,0.13536989007650013,-0.2914459015707478,-0.021784760858660605,0.03953578642352418,0.05168145904789999,0.0840383983020108,0.04416574901095193,0.07840029062511206,0.005106541217145637,,0.12405566197286151,0.08653898270285754
LYZ,-0.008576917524648718,-0.04661537339985447,-0.0822121573500171,-0.014843894451168935,-0.018805464556439697,-0.049056829518306935,-0.17324199577749672,-0.0867381517213934,-0.273568905411596,-0.004598212536462964,-0.03371628234157388,-0.43996002969152426,-0.09693018792984105,0.03033574620653581,0.12299324952672723,-0.03947500492139852,0.0817014352398461,0.07754213062561582,-0.0045220508180087195,0.025697693108282915,-0.0023439654342047415,0.09343868151758135,-0.08735719527231894
EREG,,,,,-0.05267317736007911,,-0.08747099078439746,,,,,-0.08768379971656384,,,,-0.055978980500015936,-0.1484255362204753,,-0.052713278212237175,,-0.004081675924920608,-0.00044969891159645577,
SPTAN1,0.04351519586818341,0.27745571660430224,0.11326544678193819,0.04157899726720077,0.08227360450039382,0.05295332329237251,0.08710237644253564,0.1977062856858058,0.252725729739195,0.1688977209314116,0.000938195129388929,0.5001548426459985,0.31101325675368957,0.06300410912807314,-0.029264907429462715,0.19204744895340234,0.23344767259272325,0.03892756679538197,0.14336056199117017,0.17328368772191763,-0.03829889941082329,0.30700588581742716,0.19807078984746357
PTH2,,,,,,,,,,,,,,,,,,,0.09941981076680266,,,,
LIPC,-0.03536861335888427,-0.027771440679171786,0.06498811926141809,-0.03242148886249013,,0.0029271195607482366,0.0006524684499503392,0.0664402513790131,-0.1054631173731685,0.008523366814817504,,-0.029980273484699563,-0.061433325543649914,-0.02310050891271569,0.012812290853895021,,,-0.04009092126213695,,,0.1059103015480122,0.016826447011642032,
COL8A1,-0.03712014479190068,-0.22470954854018185,-0.0033717159459039406,0.03884214021815043,0.033996524230003614,-0.0014510610425916477,-0.10904073278243785,-0.22415544163122064,-0.1373047782747652,-0.0702737047862401,-0.026322135273916695,-0.2642856481648667,-0.2774086203595308,0.01603282026153835,0.10874825135994404,0.14018108998480142,0.06926731658292393,0.0756496395501649,-0.13925159002827042,-0.018111585659445872,0.058451800573957734,-0.20849387060386743,
GSTM2,0.03203390005518033,-0.026288788216706174,0.0489747763119332,0.06150233790262752,-0.044201128794515696,-0.003927047697721241,-0.028457966664309442,-0.02101782614730442,-0.12204308780703071,-0.08023507673301748,0.02249277953170552,-0.07552646097974862,-0.12923181043837648,-0.04535635684193411,-0.02579055538697597,0.09436491592667508,0.08296940488344946,-0.03152208023298059,0.09923155331192507,-0.013869727649288757,-0.04531032409002669,-0.02204858196846151,
SPX,0.020830232967356817,0.20691671416063787,0.014079049850442768,-0.05442606605570809,,0.0031718292225999434,0.274890794871616,0.1409119406652139,0.16569548086843858,0.14404263573352838,-0.028242148990496617,0.12870980758556402,0.44000868538726556,-0.028879879430770403,,0.07009288915418212,0.028569176066096692,-0.09238979410966475,-0.05929899553735869,0.018312681573093723,-0.05319596517754914,0.04756748112032905,-0.12136351460026853
MFGE8,0.002350496448631124,-0.19992025753113432,-0.01285956347468378,-0.006829479764371323,-0.0005112701493125778,-0.008350294873720347,0.16064864537033607,-0.12710174905368618,-0.1810443908934065,-0.11568026129781041,-0.056478394116795304,0.1633084445637554,-0.1653983495307158,-0.014309225482632974,0.15120969352133454,-0.06952653559997915,-0.06275851228365129,0.05946783426122313,-0.15926034644879572,0.06681409746096884,0.044017111983499176,-0.09905297554590438,-0.002807802470375013
TGFA,0.07739074752961422,-0.25227468108973217,0.11857256991262229,-0.029639085526673555,0.017357352642359485,-0.028334094133923585,-0.11539864028870037,-0.17414989777084242,-0.21132581146376947,-0.15285849599658913,-0.06351741768740825,-0.15518598296846547,-0.159630362646572,0.02891927310348476,0.015449499241749239,0.03051395972479991,0.10128634345503562,-0.014114071698281092,0.12072881396864538,-0.06707472408653017,0.005175845255750668,-0.05661595643190103,-0.02562215374667505
SLIT2,-0.028430407311925466,0.4720201468361046,-0.011957630240659356,0.09654636524699865,0.2150814041674146,0.0024720199233755984,0.1135451287115169,0.07533379260567359,0.19076844280548433,0.13457053648593495,-0.01826434313906014,0.25343198817733503,0.3922587823274816,-0.05265774816060988,0.011967748657665997,0.10586792186900298,0.06452909019862532,-0.0370457455852675,0.04966199998935337,0.1098899478353954,0.020754632399550443,-0.08254817808062577,0.22594873729896664
