,UKF248,UKF260,UKF266,UKF296,UKF334,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
IGF1,0.011051581553235126,0.01532160675218795,0.054913559887441836,0.019414520081526165,0.02962657386398204,0.001474205962605081,-0.054375528043511874,0.06163508096025962,0.06117086936320682,0.0652617624419056
TNFSF10,-0.023545579094123657,0.04782403267397299,-0.03139132339615206,0.012121458473188665,0.0015142367658829967,-0.06257527658106507,0.0015891292797974748,0.046290608714285746,-0.025464766900400903,-0.07769313532399014
GDF5,-0.01782272682783704,0.047698209034086565,-0.016539946711117862,-0.021290471374540848,-0.011890335720340995,0.03670897547616565,0.07743044969997867,0.04422274386210789,-0.02470763205946894,
CHAD,,0.0480786324062607,-0.014430402273855275,-0.017891573295774583,,,0.02172360500866274,,,0.011182270591931593
RGMA,0.021416111519489064,0.051480531512710606,-0.0797574909644608,0.0035357666073842515,-0.032036738180377784,0.10006669024380406,0.023629762459005024,0.035588657954038254,0.047888370183661905,0.06462861372364367
CLEC3A,,,,0.055739859524351475,,,,,,
WNT16,-0.0174660784075012,-0.02396301004764924,-0.019266475656233576,0.0548704509021463,,,-0.018506051113546775,0.13378368819849645,-0.029710014794393075,
CX3CL1,0.0494384816056102,0.023156145727382636,-0.0023878083576957814,-0.015900355210073942,0.07695078022994582,0.12617413479952078,-0.004517143692303528,0.023442365521060476,0.012980925056809884,-0.01927365804022314
FGF1,-0.015062153855076836,0.05181825581423669,-0.04443987737429517,-0.003224057615495806,-0.0200235432560918,-0.023118612373655426,-0.019479441542778895,0.12623942754315998,0.004422864021191852,-0.04471485022926754
ALOX5AP,-0.015926842481635662,-0.06343450699749777,-0.04128821323131661,0.008916159315593617,-0.031102364111597246,-0.026825118685090445,0.08587441109403035,0.043013887798245234,-0.05404180124549012,-0.0018778872259110773
IL1RN,-0.03925109422751032,-0.07431455862549613,0.09135909571123432,,-0.012769853004572618,-0.0528918734226683,,-0.033797793882461596,0.09445636654957655,
FGF23,,,,,,,,,,0.021304836795526933
NPW,,0.008752778449561844,-0.020330759880525476,,-0.014222835944533515,-0.020818037674150688,-0.020668150515337172,0.04210387101518203,-0.06422621822263243,-0.028986835903602178
CXCL9,0.019471697558601384,0.02017084197390389,,0.03187424815427949,,0.024022276959929766,-0.024244102519210487,-0.04308237664884849,-0.015539160127141296,
ANGPTL4,-0.03352345356057044,-0.06787445182726973,-0.04984754069204958,0.006238362819722837,-0.04472343466860554,0.04185303513135185,-0.04262572540041218,-0.006640824233792438,-0.027518674149177032,-0.09078933425884438
OBP2A,,,,,,,,-0.02825913202294599,,
COL4A3,0.0963519262697468,0.025610894940190403,,0.03446418321708577,-0.01610434048353514,,0.06899991732668789,0.03066507535525427,0.21314787674506247,
NRG3,-0.008195059469879253,0.032079647770017934,0.028092690480538078,0.025713680385691558,0.04699802443120323,0.12283648394837192,-0.025161559633243073,0.11705203283939095,0.029563014057118395,0.09670596004546994
IL23A,0.03515156826801785,-0.03622650448939829,,,-0.01959369149262543,,,0.053235237191519846,0.012578532918175761,
COLQ,-0.049749241035319046,-0.0326334667858497,0.05975213946940735,0.03495480773942058,0.006991732654662102,-0.011238314049078242,-0.035693468983766866,0.020807364875187223,-0.02369386985872956,-0.041515266805563396
TNFSF12,-0.0006317039153939888,-0.006326537648103457,-0.009510285943978583,0.05312201546110004,0.01772566543718194,0.08445234277030414,-0.06673398747035458,0.042646007301501095,-0.024422120658083968,0.0792698066692581
DKK2,-0.019948930149142105,-0.026487503231581607,-0.028041194473640788,-0.014650107367988562,,-0.03357679483775992,,0.020205571506311394,-0.03316612795709578,
FYN,0.08269922185982533,0.06991648380676346,-0.01675089335410251,-0.006012096423838063,-0.016533540393257374,0.009304250138681476,0.016292572878057375,0.09619669627589807,-0.010251355207472583,-0.01976076660770133
ACE,0.024854959094432687,0.10003899311646092,-0.019835566638395384,0.04098300504749302,-0.04352160388240366,0.07702599534127046,-0.09710363384111724,-0.020902684422541874,0.09774081356183667,-0.03844777722793877
IL18,0.014155742906343877,0.016027666348694777,0.030561061185922805,-0.002546828218160616,-0.06118477239056457,0.055478865306620086,-0.028863649004847784,0.06672001097959411,0.02216633678368845,-0.09375861968187793
PPBP,,-0.02507454252448111,,,,,-0.023795496910572658,,-0.02192795322532514,
CCL27,-0.012631679366645575,-0.02684685507988562,,0.021859538557819663,-0.03429613498786882,0.07624455279389966,-0.02554759086649815,0.0859712185733873,0.024729091694338623,
SERPING1,-0.012379472446267605,-0.07384847552298783,0.03530523784733195,-0.01631339779815991,0.0019684853678256695,0.016687374272896984,0.00819469131233058,0.053196755718845,0.02545516236833381,0.007892453834302517
AZGP1,0.0427275032521425,0.09315022143905684,-0.010150148026682562,-0.01924797493347963,0.015282716078975366,0.0819767756645464,0.00513349258036001,0.06827705500447585,-0.03813934569281699,-0.07670650800005624
INHA,-0.024227458940312144,-0.0073743441254349685,0.029998552967698197,-0.023251743871781184,0.00621948266854046,0.009388627397566369,-0.02066815039283215,-0.007253737594293336,0.16916532514016752,-0.02615961854549388
SEMA3G,0.0007317916773275725,0.055005300326747594,0.01105514848816047,0.05352771909919097,0.0010702270915893838,-0.0241699083201116,-0.01906795532083649,0.010638218345536993,0.0777613366770544,
COL6A1,-0.013943671826433397,-0.05551477913790884,-0.06224232206932309,0.061366741691318165,-0.04504662059040474,-0.0009144394793733422,0.0015673789951730379,-0.06453382789629222,0.08122851257206769,-0.03721907910723998
FGF17,-0.016508075078420358,0.06900930443176982,-0.01362904560795124,-0.029473884434371878,-0.01690709065771163,,,-0.02692228555573991,-0.033323430972493094,-0.028304188788645268
TNFSF8,,0.03377161017138519,,,,,-0.01850605830814073,-0.016293664819931893,-0.02469265889697758,
FGF20,0.03003053541582362,-0.03549702204910778,-0.017158295834282793,-0.030286740438500413,-0.015548021151528583,0.21438251299422567,0.011955256899866566,0.02516719923104141,0.00981815628979345,
ICAM3,-0.011510032482196364,0.07050495380820442,0.09304986219653211,0.0008019241848768533,0.018680117377140235,0.007418613598359804,0.11007090192354384,0.04849003569367361,-0.018344321588712936,0.034452950654425815
LAMA4,0.007695918490735915,0.012620102186537157,0.04702774497320946,-0.013514072947962958,0.024233046489040035,0.04550296000881909,-0.07692607998587694,-0.09872450572637588,0.08599928804725829,0.01906555494882551
DLL4,0.00417271698570496,0.05479491045220313,-0.025485961998233806,-0.021132681282943648,-0.03296360232606389,-0.027656430135561513,-0.05585943945792486,-0.018809461227388184,0.05930254115514558,-0.04151516325214782
SEMA3A,0.015345972173763357,-0.05078876444747967,0.008446501563229493,0.04786242160343952,0.001874430381317986,,-0.054663199479346315,0.11699833006123565,0.01240672735689557,-0.06645574204831266
RLN2,,-0.008703683374558246,-0.020156970093628164,0.03394019124869666,-0.012249378836187236,,-0.030813825518522065,-0.004038059588905575,-0.02147439880093897,
C5,-0.0360927581559685,0.00040424438859773255,-0.020355296143768548,0.0749470332305946,-0.03434343119656138,0.01929642470055545,0.09480293497815447,0.014894063443976348,0.0544388194106787,-0.010406537148685717
COMP,,,,,,,-0.022161501055599084,-0.038383251247012966,,
EDN2,-0.014271795551906755,-0.03297720674258089,,,-0.03228282697628107,,,,,
C1QA,0.006622555225328062,0.023098845528011728,-0.027620762974543838,0.05778174938386174,-0.10014561645534527,0.019485451269291874,-0.04415139398229613,0.08549414684269568,0.10808136750753136,-0.04557123847552407
UTS2B,-0.015272430055102934,-0.027502110311238444,-0.015004136946477864,-0.028464937733363994,,,,0.15991851284621522,,
COL9A3,-0.029727686939462823,0.107167993770187,-0.022136569923691212,0.028226484211008786,-0.05282770380724382,-0.042044302059255294,-0.05042405432905559,0.024403098578299868,0.05791870439951041,0.024273507871817413
DLK1,,-0.02239937000457589,-0.015457532649827353,,,,,,-0.03692524876809919,
HGF,0.012118544473456729,-0.03110099609648328,0.03932276530126589,-0.04036158766017491,0.018704015089758802,-0.056758085754238755,0.018326032465481704,0.08918787990117916,0.003998695995843629,0.03142888938082836
P4HB,-0.07020000537493272,-0.06408242257109364,-0.05093378282643479,0.04583892484215965,-0.07964683407448983,0.11022137181942931,-0.02334484974826562,-0.07892224757070479,0.04206039989562237,-0.101019714692621
ADCYAP1,-0.030850315847070982,-0.0290193616131859,0.0450993104974882,-0.02888126946169169,-0.018049806790015704,0.059812096426123916,-0.037313101579440955,-0.011375752216776017,-0.04425359861604859,-0.011196066021053185
GREM1,-0.020075051319341248,0.03686682453625759,0.024773265652573477,0.048318445812585056,-0.041609756366779015,0.06895579672230011,0.04787829374773066,-0.03989367362729041,0.005525614480808249,0.003712320761328498
EGF,-0.004772381300571901,-0.006204519175508007,0.08918395224941415,-0.015194459079240507,0.08293635828344577,0.0009114471662857077,0.10639118213305455,0.030693569829906977,-0.02485301013003787,-0.006258447648117156
VEGFB,-0.007398774430635671,-0.018230378608610532,0.07322272568131762,0.08798308050270442,-0.03604002273540721,-0.04404718938985201,0.03761022154916965,0.061382670641152416,0.008975324296529995,-0.11362501688836052
FARP2,0.019836687747808977,-0.025808335003461306,-0.017520087147278877,0.013455496402066076,-0.02599407701407322,0.04144138126283795,-0.032298247994800265,0.08106053018735204,0.01554161983686278,0.003742324213003423
BMP3,,,0.07171729949427336,0.13975957176415926,,,,,,
IHH,,,,-0.022011857967700516,,,,,,
LAMA2,-0.04194131817089678,0.06109517334742537,-0.020140577987209297,-0.003142430017132738,-0.02969115147454677,-0.03473771933631465,-0.024805779019860898,0.04909072391496181,0.05810250568332929,0.038513662899024664
NRG1,-0.012787177551147225,-0.0035118840797561416,0.16727268260099967,0.03849948913658326,0.03197687543075534,0.1792097933183536,,0.10570018519142041,0.012782116402728078,
SPINK1,-0.04270423965705058,-0.04484035203855255,,,-0.012249378836187236,-0.03566209170986167,,-0.03382837327697649,-0.06244360249276319,
EFEMP2,0.015919645095118132,-0.02532869405301227,-0.0451166836646175,-0.01940205253299646,-0.06031783282421452,0.05275527668859118,-0.05327248527199105,0.10478069795091419,0.02736367486353329,0.039896909929800085
SELPLG,0.018298857292189528,0.05345214843626098,-0.03198946677698599,-0.014565473991610534,0.0472117233100768,0.10812065424361543,-0.05401572720832161,0.13362959553607287,0.08473117033305236,-0.007319481312284241
GDF6,0.04858081671984849,,-0.029941911501203507,,,,,,,
HLA-E,0.015250535827065974,0.028562238648140743,-0.009251851647204209,0.02320226943298042,-0.08826175476197415,0.04162472010873785,-0.05900163821720155,0.032225064274938375,0.07496882104035689,-0.006995994109052194
PTN,0.03547399353152883,0.08471538923351558,-0.03591813892916925,-0.012194225086328662,-0.07411052626172963,0.09887432109532182,0.016784098368516822,0.026407100221349955,0.0903572143191792,-0.01948713645095002
CD274,-0.0018377444109674045,0.013968414974364676,0.03157534812560395,0.02285129096821636,-0.020159307733804994,-0.03916498734347989,-0.009098396879372703,0.04180692007413704,-0.029899913819512458,
FGF10,,,,0.10040005758606645,,,,,,
CD14,-0.012098117316135047,-0.04188068483640259,-0.11583528455553262,0.004074217956810653,-0.08986072146129781,0.038415776338962315,0.012707008054238755,0.10010690441794588,0.05537514232894772,0.04182759138861179
SFTPD,-0.02302809327164784,0.13198315207150796,-0.022929707657878277,-0.018500106082416052,0.012870640363055377,0.011364797581641722,0.010404798409884031,0.01998742294311906,-0.0428354216622067,-0.036835231356406185
SLIT1,0.07428167526456214,0.07462916781856414,0.044125739617577556,-0.040741469333376946,0.04237050892633864,0.1115973186227822,0.03914693265710088,0.013381723520352579,-0.037247084040043336,0.047182631726053734
LPA,,,-0.015004140708074794,,,,,,,
CNTF,,-0.025074538313553774,,0.04911387174292762,-0.014222836010476454,,-0.019067962845172377,,,-0.03683538942217291
BST1,0.012615964818118545,-0.002723733260797862,-0.024160797633998733,-0.03218766670929687,0.007278000604904837,0.029499440578956763,0.048831806302014696,0.03416461419541759,0.08152824755128965,-0.037916685243451674
AGTRAP,-0.008543114063376595,0.030673571214717435,-0.012442658064884265,0.036494488376283905,-0.07320051196503666,0.048927700978513414,0.0502265125437108,0.06686528275771021,-0.04835798576519674,-0.007413467924296898
LAMC1,-0.04792696172570674,0.0013689014909735848,-0.02438632509001158,0.004210873412631236,-0.03774665419738073,0.07360804469993638,-0.024690869606421355,-0.06595371109256794,0.1002628523032859,-0.041401922215750016
COL6A3,0.02308445188878081,-0.03498260380018335,-0.02026983855427469,-0.010299867345297987,-0.02829518584822537,-0.035647048680687174,0.08945170633966389,0.014778251769422712,0.06599674906136063,-0.04581599444487791
FN1,-0.02993785093742401,-0.0223324822679933,-0.06144516331522444,0.03563577802183583,-0.10605105582421798,0.05665748936703391,-0.03953777124127594,-0.12199422985196828,0.005987038130903726,-0.06434961944511287
MIF,-0.007352794518073136,-0.07586867294714172,-0.015563636411890224,-0.020195098859060654,-0.007443341775976621,0.0813753502689334,0.01745147586410132,-0.05727078841182408,-0.07901090093867442,-0.012414021208146915
JAG1,0.029447984494859428,0.10302330573250647,-0.06192213257450609,-0.021290158954342147,-0.06115213233952233,0.023854122318176477,-0.0494938072296062,-0.1580236110725048,0.014425452690721968,-0.009469357047276727
NID2,-0.0098558394319294,0.014550845517742541,-0.0408568175215143,0.015960571424687882,-0.02001761865357368,0.044941000442145364,-0.04660906538012241,0.010062340836820383,0.12202068612535785,-0.05793978621423796
EFNB1,-0.005624842284888019,-0.019837299805838496,0.001084954539931082,0.030252341909468093,-0.06267775436109933,0.14478312147221784,0.05363297340215749,-0.009641105909591387,0.004183875451323963,-0.017557692889500938
COL4A2,-0.01650410028343906,0.07964707359151176,-0.026848860646370373,-0.010680202418238131,-0.06288985277128689,-0.0046750485191571845,-0.026808041188339373,-0.11669337212187161,0.10312198321246459,0.012936903157763838
SPP1,-0.03827358953613975,-0.10015402715821965,-0.04842803405444073,0.038706179059427324,-0.14237349596630727,-0.042206621970952145,0.07837354332486714,-0.10314630484042829,-0.12276385850531062,-0.04824132795102552
PODXL2,0.041751747501829334,0.06068749015014488,-0.021562759258828335,-0.031150134677741578,-0.012264914005656376,0.07660039054501074,0.055636253436062315,0.03563173342377538,-0.02334432175492784,0.005756201195767096
IFNE,,,,-0.01914555003868917,,,,,,
FGF9,0.006098550288667465,0.045829016342038315,0.05269898755000313,0.03184944715222532,0.09102444765952393,,,0.12481968288171734,-0.015561345946986355,0.08011666458616884
ITIH2,0.08217655773023717,0.0406749785815996,0.07212762800996585,-0.017747012080281895,-0.019934763718821812,-0.03343056973747864,-0.005887629134238905,0.14876046933148995,0.16728282896755797,
ADAM10,-0.00019094621940690456,0.08162931928269673,-0.03135410471514977,-0.01514951166722934,-0.03808286548144338,0.07328410602368614,-0.025877594849592386,-0.026948176211225125,-0.06728707004404239,-0.0198138033981645
CFH,0.010664563499134876,0.027166783142550187,-0.044803544253041575,-0.012508676059807104,-0.014932580013152287,0.07178542610234828,-0.0006663540222430813,0.0983158715736458,0.0883699205522737,0.2388508546402267
COL4A5,0.0474361484477858,-0.012171924300497987,-0.023005477195657438,0.024358088585851395,-0.037269483006128805,0.05360267239125441,0.10987804769316242,0.06585510329649487,0.027651651776238583,0.032038095222457555
LTBP3,0.011082728753784271,-0.049279468823583354,0.055415121057680004,0.023970741002096493,-0.028843798451442988,-0.01669584046046722,-0.00642849432380187,0.02186607083101939,0.0030208329206395006,0.027374213448904637
GNB3,-0.05229411354067277,0.020120824541089825,0.061047931271404086,-0.025342219386200168,-0.01342128440415964,-0.022146324719350057,0.061740875591781895,0.05999588902490788,0.01107499643181548,
COL6A2,-0.0596517832880727,0.03613587613761792,-0.026365548525125078,-0.01475863001558181,-0.018216279291856156,0.049638202060019766,0.007992998591170034,-0.08767876196010231,0.049283899793956774,0.11121703321629788
PLG,,,,,-0.0370896884733016,,,,,
GDF9,0.03486279789612781,-0.005002851399234989,-0.030432040488698277,0.01625868352121508,-0.04307977692466289,-0.03188474207536638,-0.02799339390419898,-0.011321664975265251,-0.019256167369476506,-0.03897276373719994
NCAM1,0.05711537324980758,0.10008989109535378,0.010602159068264809,0.0018196877868139943,-0.019513432440267868,-0.005439468367564671,0.029220027784800612,0.01787041550859271,-0.08267128869733828,0.036811423560943024
APOC2,-0.03558789040872818,0.06437383923705427,0.019796332690826274,-0.012567374251238312,-0.03024137239882993,0.06763420202383895,-0.012134882494746958,0.08011934479885811,-0.001531877489924678,-0.021761751966803612
BST2,0.08434618324281491,-0.010795334373284591,-0.004341233934050853,-0.04425375047846539,-0.10088547017207632,0.04557322685971429,-0.018019741181553174,0.08528684437974253,0.03431046216553679,0.06732274561812306
COL5A1,-0.00305589714091137,-0.07535911146691417,-0.036099813745331305,0.04055005995289475,-0.03187902082212317,0.14683347795052434,-0.05722178771579761,-0.0156911852846208,0.03993079344659178,-0.030310383933249318
CALM3,0.061226095880058916,0.08246435191881445,0.049360862759477014,-0.02162606575506138,0.09263912871504296,-0.007488833703526312,0.05495248170802616,0.041007156200249695,-0.04417021945991698,0.025679827502416385
THBS2,-0.026337778332237174,0.01945948986637869,-0.011821789185552153,0.01729777083810334,-0.08070680404314588,0.04782524638742791,0.015357678999850383,0.10738409130742245,0.14290902954370455,0.05338824234513414
SERPINE2,0.006966497241689336,-0.07663016021518607,0.050304086641205205,0.02324034298256987,0.04624988172788712,0.06194760668656629,0.032561709399394324,0.0701339629516073,-0.014829410009926403,0.01834753009644806
EFNB2,0.027174985862689693,0.0625523216914002,0.009505913083815308,0.031633073000434074,0.014284936464369832,0.06859153186844807,0.04476876797011727,0.004252950324646338,0.03506035300436831,-0.04619479017984504
PROK1,-0.023360425187135356,-0.027502114085822846,0.06326590934972426,,,,0.14157737941952966,,0.01735946587823085,
LACRT,,,,-0.012495390115486303,,,,,,
MMP9,0.010610813000605445,-0.05638629552191992,-0.020555942040667415,,-0.03880143739427427,0.02828805225919644,0.034247398220796074,-0.1461930757240612,0.052062726279949866,
DMP1,0.003030658659856734,,,,,,,,-0.020777237119259613,
NPPA,-0.016746808678738782,0.03540149494784526,-0.050212947837059804,-0.03094416902495649,0.07142127528279597,0.0018406313509965134,-0.04244380076960842,0.030905357737770738,0.030072002991786025,
APOB,,-0.025437384003421902,,0.06106713619824909,,-0.020029063879516036,-0.020923838351690767,0.007500575031092541,0.11613696726813275,
C4B,,,,,0.011110435656357779,,-0.02117664871921045,-0.013778357593282478,,
NTNG2,0.05590572246681759,0.040578350305745345,-0.010800022147762586,0.005147933276747972,-0.000786453373027466,0.06316834522196643,0.02027517786036381,0.06681348794075702,-0.015835842929840156,-0.024430726867159393
LAMA1,-0.016059380329229097,0.035837414851171825,0.1043995858226627,0.02276780026977677,-0.023690990447474972,0.10525407856653325,-0.007660899474554803,0.1306401404420123,0.09030858809782194,0.016717131471231196
UCN,-0.020817403597357856,-0.013217691364445531,-0.0275158157279028,-0.01336715270795486,-0.0324350016414009,0.06250543324580492,0.011967319819220702,0.06710753313064582,0.09906169795995413,0.03750130286528585
ARTN,-0.02269156912597725,-0.017149425925720798,-0.02460186730577848,,-0.014222836999620604,0.03962792762778257,-0.02638482854747443,0.01166317036569269,0.02280815741471541,
PDGFD,0.03173969986016363,0.037498514015067166,0.032647343732029745,0.018496193181147935,0.011605962539281329,0.02091235827460289,0.021700812417041197,0.015449573003460412,0.03223424937140659,0.022998051415464876
EDN1,-0.048912545049497706,0.02748661532548151,0.0025942620776254473,-0.023819228121216614,-0.00018829410399297407,0.08659680517030909,0.013217518082122575,0.022704133903188903,0.05437892033367397,0.011246337179218168
ARPC5,-0.03170472065209574,-0.024698102458564877,-0.04673670882761621,0.05380858544937644,-0.10813876292932864,0.06439721391271191,0.02837381681866906,-0.01111658926603671,0.0003493805754809721,-0.014176500837127848
GSTO1,-0.05808279851793331,-0.02065584674372716,-0.002268912980007766,-0.0006725338485499614,0.031860813439499,0.08286652936116373,-0.003300545334010683,-0.06787540730878783,0.04093637439875608,0.08260553441862672
PROK2,,,,0.09716506029491653,,,,0.06742017470160296,,
SYK,0.0003463711845146268,0.028575730386814765,0.02741358868454873,0.06557329799956226,-0.026184745836078823,0.11295941291133403,-0.001808698930327093,0.06794145683204418,0.11250641192226281,-0.09814083866751179
CD40LG,,,,,,,,-0.027598275580736825,,
ST6GAL1,-0.00857091253044337,0.004342355487706461,-0.01387405259021797,0.04013134352134842,0.016233681189613543,-0.002817141301473243,0.03882425419933451,0.10276930499887917,0.08463846083037894,0.03396088419891026
WNT3,0.026801585125605532,-0.0018425101866492623,0.04005227116515459,0.04757977311865304,0.08028840879655363,0.010971000824333185,-0.029703004511217854,0.08504812438386558,0.030785027833238412,0.036325961378504086
HSP90B1,-0.04365412129819889,-0.09407545883448595,-0.012298486154135993,0.033103215904387986,-0.0977754678526725,0.07157745554885506,-0.02077929749877228,-0.11033137826787243,-0.014586213185532666,-0.01832165327306656
ZP3,-0.02517239481715835,0.034260000624934756,0.006696076783972599,-0.01789157485962097,-0.023567680253440932,0.10819803861483691,-0.031173540455955367,0.08911609248698654,0.0004258441816727621,0.11486376509369044
ANGPT4,-0.013384239465636973,,,,,,0.05124711118585192,,,
NRG2,-0.027355012275933024,0.04008290859065449,0.03175738244208117,0.004096816233533921,-0.010535973989875273,-0.06216605556256544,0.020059442055569185,0.0555502023997984,0.025856692916717862,0.15467263503492953
MELTF,0.0402479259938162,0.06323986462601752,0.05292076812779284,-0.013646136771145439,-0.0026433326107422805,0.14101737910802,-0.030732278863856675,0.12578324965380672,-0.023631356945611557,-0.057551663480879256
NLGN1,0.0543556489055042,0.040296650672770315,0.01719260157108052,0.016384956364737066,0.028436064685196983,0.06661690067372485,0.03231993129906152,0.063074306898829,-0.028140938424640938,0.10993841796296376
SLIT3,0.00908921992752354,0.07944171255407208,0.0363411384812465,-0.004376843022608004,0.1010535274757074,0.02359592847528665,-0.02679482035629284,-0.01729478080195065,0.08295642166058052,0.04000847204844803
CCL8,-0.008284115477085465,0.008576058252635443,-0.010675174081849466,0.001101132780852881,-0.01327090232554213,-0.03566213104811372,,-0.03299995573694723,0.0656300741194423,-0.04534073385695144
S100A4,-0.007723514462320559,-0.06648823579431248,-0.019690335601687373,-0.0557352476872864,-0.09126033605255887,0.06725450846699253,0.05210000508090555,-0.10242506525076654,-0.02393605837923179,0.025896772213399633
TNFSF13B,0.025576934449881364,0.00988241260808212,0.030038494934243813,0.009657846904288317,0.03131052853269204,-0.03942773766232841,0.1158448264125689,0.06473016120668068,0.035958354147071124,0.011702530134993542
HSPG2,-0.009909591290921647,0.07389857331523315,-0.056299276369960786,-0.018226742309311813,-0.059096866364149764,0.03026092559778577,-0.022433598422324,-0.07595834071971079,0.09153579500161288,0.04811961488840553
FAM3C,-0.062096575812457505,0.005058499848618632,0.045038043522372714,0.021986507006542245,-0.03805128294339862,0.05969310112097607,-0.020346577857935647,0.07321360832943515,-0.06764422623809446,0.006015570453285464
FLT3LG,0.014849592551507274,0.0015313989209976542,0.04148359079924921,0.0719544238061426,-0.06352366318242202,-0.02541321635473638,0.02731781366344176,0.008107832652350407,0.07298909502103679,
A2M,-0.025400825679589175,0.02159911787714387,-0.04642036461042697,0.046527039150002246,-0.08474920896598248,0.029905975840140687,-0.08697345998977164,0.004286411085585838,-0.0431734354754975,-0.02263223522205656
VCL,0.016428827346329833,-0.007851069442284512,-0.006006044289758852,0.018460017103173566,-0.03408657031984362,-0.023583711934960727,0.09811391977258721,-0.04941559202095364,0.06191551866650088,0.03491317319612543
FGF2,-0.04561846033739542,-0.024134601948217135,-0.02538874455187297,0.09355036184176732,0.036657344509992716,0.09777944940542352,-0.007514666472315109,0.03213293223241554,0.0006172634020299623,0.07463589470818019
AGRP,,0.0661918580172061,-0.015679815542441734,,,0.10913019561576667,,,-0.018279054563230566,
CNTN3,0.08625594124012488,0.07814437287566883,-0.0018382767756306186,-0.021255043844594836,-0.00652048937752728,,0.02044693892457052,,-0.017952141113805303,0.1354349992116704
RNASE2,-0.002357671289353144,-0.11999382151937756,-0.04287810758756372,-0.012443284346844281,-0.05222524247634784,-0.013912731495759166,-0.05787342013376778,0.018496477526918458,0.048764418776529955,0.00694789870506021
ADM2,-0.019045195507425203,,,,,,,-0.026230006342442925,0.1877702459834413,
GAL,-0.022742081762094565,-0.04302030484091737,0.010890571866677124,0.010175618095634546,-0.00015147283273230573,-0.047089595633414236,,-0.02587735328741562,0.10244875355764319,
IL36B,,,,,,,,,-0.026265121310841244,
CXCL6,-0.014271793322845961,0.0063194226601600645,,0.045830650031432434,,,,0.12179137957713494,0.15385061731048305,
PDGFC,0.021178433031954748,0.04075523735548556,-0.04464843026270716,0.03527592998498618,-0.03563622524568404,0.026987420565979383,0.010751743652501327,0.023734434888480184,0.01181413692517827,0.013420155940094292
COL8A2,0.003585881068842117,0.03127804247500053,-0.045097582179813384,0.015045246005992344,-0.018489961561764065,0.06515174494980827,-0.04410719383856374,0.07243593599108793,0.0811458532164704,-0.03516052169189439
SPON2,0.0034608309663298202,0.03437934194244808,0.033926732200533015,0.004682646872646963,-0.011217451809605102,0.03359913052449655,-0.017545373473915774,0.04593777122386063,0.08402308157690869,
SEMA3D,-0.013566157281940572,0.10212817113664627,0.02284678109805986,-0.0030335646524583793,-0.014375708606264708,-0.029693587863807974,0.02211638626969394,,-0.036209332000009996,0.03343618137132998
BMP6,0.11115407608338357,0.022216430652742637,0.017189397620349513,0.0025203458419777182,,,-0.005543580770052202,0.1126806216831486,0.13019198742511254,
TIMP2,-0.0021292175202848604,0.11596308353488019,-0.006289703589438332,0.0028467861452664447,-0.03013943227502443,0.06970563520428681,0.0030132781410461217,0.1460957322574967,0.016339792490896253,-0.026503309766346267
EFNA1,-0.025558132632579826,-0.033808806918784746,-0.041378444932176094,-0.027825029924679785,-0.04264009310248366,-0.016952605587338146,-0.003951852626485225,-0.06064910454267435,-0.0020620749733123982,-0.04009973589541439
S100A12,0.015517576875100551,,,,,,-0.020409533192220202,-0.01310899142842839,-0.017186047846992174,0.009317467076675362
TFPI,0.0018811548313524802,0.0059197571014077315,-0.060401736056907636,0.013422381579834412,-0.08751644903836749,0.07012189303715502,0.021656359631942634,0.06323966250906934,0.033807160572406354,-0.019013709018770437
GPC3,-0.037753935542628445,0.023213203983948754,-0.03795686521835282,-0.018657103953100353,,-0.034109036902841575,-0.04386972820382738,0.11935074654211784,0.04365709032712249,
NMU,-0.002737468552117535,-0.035766083928017466,-0.015222207433550898,-0.021290471519513743,0.056435626259419204,-0.05361124395107192,,0.017012448560476096,0.05761138660906493,
SCGB3A2,-0.022350656257421407,,,,-0.019821651458385624,,,-0.008799803125641175,-0.020058001696698118,
LAMB3,-0.01654497098481853,-0.010958957989470783,0.03377266546355542,-0.0417105549231987,-0.007849876742986452,-0.00390869115894939,0.053722785510328365,0.039278312207849664,0.01193317429939146,0.008377708740839696
LGALS9,0.04628275789940644,0.036309081513959576,-0.0785682428104212,0.0006014716524450887,-0.04209603786431381,0.015684981161915853,-0.03732123357183599,0.0479643086270882,0.06250040735907401,-0.007165596023209775
VIM,-0.06025447072704977,-0.10870369003865336,-0.09020055026707703,0.07536781913013277,-0.08539358513629013,0.12642758114236086,-0.02409999890662108,-0.018589750394076034,-0.02833898326025767,0.12061488898700826
PLAU,-0.029461190988583706,-0.06917216796290533,0.05399874660654883,0.06019917571890163,-0.06261539029208427,0.08076422702972991,0.028344110264137676,-0.035237353424584644,-4.584435556998907e-05,0.09301704973919542
TGFB3,0.00344163310237829,-0.043485176780353046,-0.020082036304947412,-0.03984442122417086,-0.08054831850183526,0.03436863073758645,-0.058090469923122515,-0.031526585824100915,0.08480474390747117,0.003979277860306237
APLN,-0.06902445348907192,-0.06885732800167851,-0.07063261152708405,0.043433788250309135,-0.06274452173893891,0.029881597910529897,-0.017467896292381543,-0.14436303466538764,-0.005566159763752481,0.013518902902956735
