,MGH258,UKF243,UKF255,UKF259,UKF266,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH881T1,ZH916T1,ZH916inf
JAG1,0.05753847352032229,0.08212940768604882,0.00036652942029183116,-0.01215679097716181,0.10609473910057228,0.10504661956236908,-0.009651681595040153,0.09006361029737016,-0.006757418209689282,0.013725822028169186,0.015491444166015797,-0.09173875193921187
CFH,-0.020021164296450636,0.04254808396027892,0.0412055847780267,-0.019674123143308592,0.03057744968667909,-0.002979579923355045,0.014734948180736186,0.014045359342255235,0.039547052097234116,0.041119001981790436,0.018865479586245244,-0.019555598970850716
VIP,,0.0553743376961049,,-0.01605034740743198,0.045487438254214446,-0.056912501460948256,,0.0747770629450855,,,0.024956484122774215,-0.03572604320047221
IL7,-0.034585893761164055,0.06527798277726121,,-0.03244237761579238,,-0.019166539855908247,0.05371447097918884,0.05121829344554433,,0.019534933804388997,0.03943664005749937,
FGF8,,,,,-0.01052927999733178,,,,,-0.05132169420373571,,
IL27,,,,0.0518399267976191,,0.009190291578773097,,0.031325267796948233,0.15511517270701816,-0.028906273377737626,-0.04287604010690174,
PROS1,-0.009261612595820177,0.01563821484611251,0.10569067163208758,0.02868488200243428,0.10283926130237492,0.04321422004581962,0.05818604032592337,0.06405933760192493,-0.0034062608215487673,0.030024606655839912,-0.013737638791086125,-0.026892367045436936
TGM2,0.061045038483544665,-0.05089182789035349,0.01814842041945013,0.007760599617385808,0.018619440493869578,-0.011578181352334767,0.06073663623209231,0.08674974023063584,-0.10772242844084111,0.03626057562709269,0.0466415059576602,-0.005943765454693206
C4A,,,,0.0015282906402800636,,-0.01133613826401975,0.03167925283308776,,-0.05935084709509826,0.044975879747181084,0.11244858272840742,
GPI,0.027623754078910327,0.0014150977673861834,-0.1779689308058711,0.011021093236441988,-0.1175506876092495,0.001936807458511227,-0.012682838560421912,-0.04539579894066713,-0.14769065007817128,0.0014423513230547792,0.016570920445074896,0.08092630749996736
DLL1,0.07396046000692051,-0.025996913923802212,0.07838745375030379,-0.022294726487453786,0.08798743457871237,-0.0212018930987718,0.09424165474084571,-0.04958428459747734,0.0798860381164604,0.0352846977600283,-0.03178371087384436,-0.04813016892713505
DMP1,,,,,,,,-0.01805260383094846,,,,
DRAXIN,-0.02550354919875509,0.05609723052816754,0.0223761432791874,0.005532242536060595,0.25830867316980666,0.06553607423896893,0.029876543126768164,0.011798762835504819,-0.00953800107619046,-0.05899156405831575,0.07416566257419933,-0.0050776068829803695
PCSK9,,,,,,,0.03802965969856593,,,-0.01496929486986296,,
NPTX2,0.10973225705235724,0.025903382897320047,0.13666521396093548,-0.01142525685529413,-0.11451080024502211,-0.1251617963544186,0.02478130471342941,-0.001547846824728342,0.07018729611396746,-0.06590528396490096,-0.015959056944440216,0.053548048353952764
PDYN,,0.01943405896769733,0.024587045518720166,-0.02053966605281832,-0.08760552852614098,-0.08504263006932562,,,,0.025547745028235497,,0.039431300740749714
RIMS1,-0.03139590992246107,-0.032964192202222145,-0.056345882291710274,-0.006908876418243487,0.00421915596003703,-0.07457687821122444,,-0.04630041719901008,,-0.009950990272709577,0.05270259219983533,0.038345632446192005
FGF9,-0.027018921365222943,0.03554034372472493,0.03221873142934634,-0.03378690569772873,0.08257175156256362,-0.06409557593030585,,,,-0.011289999033094595,-0.04266268033268639,0.014898415401939832
COL4A4,0.03751400974441648,0.030007215167779332,0.10444620393056499,0.041629568161975626,0.05423515078957998,-0.04017541679534227,,,,-0.01509724420384605,-0.04262244900477848,
WNT5A,0.01036917015864836,0.025955344342038545,0.1537716752792993,0.0027638448862881246,0.1344526625867634,0.06060861477977271,0.08163526721873446,0.056661010873238896,-0.09872107929188442,0.00482310668204206,0.037592337773633494,0.05532727333182707
F12,-0.005541351814822036,0.09994545905293599,0.12005039446364595,0.0004933957967370473,-0.011495630518159865,-0.0012977048637231032,0.008345604563512956,0.01598259027476915,-0.06436671767189132,-0.02502362993714115,0.03438030424285032,0.013383651845795682
BMP1,0.06694854389426114,0.09098938516289957,0.15738541414864943,0.04725695304725502,0.13197038280835557,0.09712122134147205,0.005904046319794093,-0.02082501608203265,0.09255444216296259,-0.02793012572003562,0.006527128521167027,-0.0812054771528678
CORT,-0.028452156571404038,-0.04401844700647827,0.05333190248068471,0.0039997087333750484,-0.033466786900618106,0.003873761179790573,,,,0.01669306094774392,,-0.03369990386949313
FAM3C,0.0022352745795254964,0.04060688012280386,0.06334094816863159,0.05286367648218496,-0.016354765903527253,-0.018137782591359102,0.02573606065575473,0.0074192454141483455,0.0012800111445652185,-0.01760097384220759,0.03324011171243674,-0.018673196117474707
DSC2,0.08986030037620597,-0.017409378224213852,0.029700520984593977,-0.037571595672532467,0.024885557883675066,-0.020873701041795666,0.04477412560493512,-0.023110569971016393,0.008398114143142607,-0.014671908950483583,0.011841105684741865,-0.05753057227254376
BDNF,,-0.030961038152644536,-0.06975260661396583,-0.03615978119968359,0.015097803871379795,0.04398298780440644,-0.03938942626900691,-0.041477544650536956,0.017196507140469577,-0.030192245805441963,0.07576266441527131,0.052107673145497545
NXPH1,-0.0466864097768706,0.010308955285063854,0.07812393773692478,-0.04867866690613729,0.10035995172443446,-0.05947047871523239,,0.011174332300104405,0.09451963587304096,0.06282407442576292,-0.017557746159321038,0.09618038369713042
RAET1L,,,,,,,,,,0.179507645014662,,
HSPA8,0.05777280758481229,0.04426447544474088,0.03242749976337216,-0.01972741817218829,-0.046571461654568776,-0.12623639863531474,0.024289623588373357,0.10547726616892478,0.01202137913259924,-0.0009298451983764538,0.026325021955565873,0.0017593160442577864
LAMB3,0.10689328644543727,0.058357742229734014,0.052683272813177445,0.06735595857409409,-0.01626469134053283,-0.030194237238023336,0.037477645900842134,-0.00611269187675517,0.044552396235948005,-0.023122148395341418,0.02283449067592695,-0.002926915648936512
PON2,0.0036250412269162287,0.09854985849287118,0.16176173568120272,-0.08945694791078652,-0.07070947465608789,-0.0005971282822889307,0.05767793075030326,-0.04255027809243651,0.09104185369187354,-0.030945585894087003,-0.04647054239989138,0.04395390362075277
CFC1,,,,,0.07030078315659812,-0.009050080086031594,,,,,,
TF,-0.05007146917443308,0.028897286462968245,0.04690164203448475,0.016263960373761658,0.0414465374756854,-0.0351345781817427,-0.04387189891802159,-0.02922680664832233,0.029998795372300355,0.023085426688568854,0.017648889412681175,-0.03073136869124766
HLA-E,-0.05741694625459529,-0.06142635546698408,0.10966519988354632,-0.027036312970855226,-0.022753664099461786,-0.014757854039889808,0.013004583620376688,-0.0496535201727728,-0.04376915577599905,0.018458177363789907,0.023090707750152886,-0.05084612060119777
OSM,0.022752045758410853,0.08117555038902753,0.06916672892162712,0.025038488403166994,0.004783693931413147,0.07600342909554243,0.02958386295125715,-0.030366956322163623,-0.032746020244373904,0.01477721735900264,0.04436912117937565,0.06692299112532493
ULBP2,-0.04370679224482964,-0.04206278543030092,0.03191768814471508,0.06364179910107835,0.04357669735386712,0.02284927195621754,0.05616001676702178,0.0780235292895129,0.05757569070471736,0.10765897641273374,0.06474815551921789,
VEGFA,0.04652629958847905,-0.013086126393700766,-0.19193634869380682,0.039785315739362385,0.19116000697865684,0.1475790511320771,0.044107459959979826,-0.005172550273492361,-0.1084438249580757,-0.05351733377743988,0.004206322362857345,0.023762827693170716
TGFA,0.04841918203129005,0.012437415324979372,0.05846859364473932,-0.003198656226739549,0.12308991517552208,0.09151891711542767,0.03963662121213684,0.044390328226909366,-0.06898606069116943,0.03898983448159053,0.037541703178342885,-0.11612373805519172
HLA-C,0.0531874453173948,0.07150301761969988,0.08991470116138725,0.013707125175586676,0.013478491990474935,-0.03598837385677516,0.0021685321034566004,0.050486405304044565,0.06031341580456503,0.018246029203932264,-0.015093965009126714,0.007256515605094931
CD200,0.016057891187278336,0.05258044818551323,0.06786028455661082,0.011560516930841787,-0.07130076749840755,-0.05214526337248627,-0.012280433948355707,0.11751225088023712,0.026804179085677574,0.04535620491661245,0.03718696099813047,-0.02583893584914073
BMP2,0.02898839089783271,-0.0015664226579725168,-0.056837630205769145,-0.058530210152235425,0.08658262939715693,-0.04405957661943755,-0.023576580107123775,0.0027494860987814546,0.04939762935046217,0.03167579791259146,0.0713340000012384,-0.05599592103893559
TNFSF13,,,,-0.007221659107203697,0.06119759921395749,,,,,-0.034289341327678864,0.02360523659162766,
CSF3,,-0.055784253447289975,-0.030496988699519813,-0.028766712189048284,,,0.06340769079322076,,,0.093671931195699,-0.0045310732714101045,
APOA1,-0.008587609142193151,0.1448239087659667,0.023943951056501146,0.009158380769865186,0.09058409281554002,0.008817118361214259,0.005181343994757383,-0.029120419012126184,0.05215640383646745,-0.01618963429806516,0.02424276708358544,0.004462009577015987
IL15,0.05111399605446931,0.010505898713802522,,0.03747622532168901,-0.031962411083811905,0.004846355784222165,-0.026254153511643997,0.05346692718326115,-0.006014080330673884,0.04562755809123316,0.0015481011201223614,
IL12A,0.06272326346698859,0.03567402130292323,,0.04969565549317674,0.060833921011210025,-0.013247755991152821,,-0.050738417674060066,0.07122257303715329,-0.033204995329319864,-0.053790448011975085,-0.0569769279967853
ANGPTL1,0.020200258849257652,0.01107209037122181,,0.008253030471430252,0.03162362535350563,0.015350887079295402,0.00047987259522331633,0.10768528293708074,,0.07993150596472688,-0.013000957019513837,0.07051524478817238
PTH2,,,,,,,,,,-0.03399974203814329,,
FBN1,0.024275488512114217,0.024806015716717315,0.07504204718773912,0.004733908667543308,0.09026472387700982,0.00801186259976172,0.01437066005517138,-0.05248475183891365,-0.008409132007493145,-0.001481940430883722,-0.04112315747097506,0.1053149637150137
CD274,0.05195495575521923,0.06154792555984011,0.022598566172847813,0.001465165716282516,-0.0535706836530699,0.0725911167136258,0.05159789579858432,0.07988374019334495,0.002703307374378404,0.00017110672018778218,-0.024121481668583,
NPPB,,,-0.06835471602941368,-0.003162763036751415,,0.01742425829170954,,,,0.0328548497167134,-0.007177387053591068,
PMCH,,,,-0.018196692457878184,,0.004480720018399628,,,,0.01133247985189106,0.0820985929875325,
MFAP5,0.0857876866070319,,,,,,-0.004341044122187374,-0.013842709201664737,,-0.04164171618391506,-0.02580170044500986,
GDF10,,-0.023941376395692958,,,0.03918694314240467,0.004918176372906343,,0.008581747281707403,0.09888580885709429,0.08385758879408022,-0.0032083096065908764,-0.012879441531321983
COL4A6,-0.001801441838757929,0.058073790580207396,0.061435614625816565,0.016894985850047946,,-0.031994827288176354,,0.030875103553008335,0.10140092698708314,0.0084520211363213,0.00581790041949062,
TFPI,0.03373160931817875,-0.009264219448845243,0.01808797263957322,0.05960252373839804,0.057058544039037644,0.03812646255708112,0.0023942832705557346,0.012908223469935668,-0.03561182182326661,0.05849370712127475,0.04462657956111233,0.0497918238628147
CNTF,-0.029553129130392614,,,0.08193854769177641,,-0.01765597980011582,,,,-0.01998269548840552,,0.08714888843350917
FGF11,0.043909205093082694,-0.01769963320174809,-0.05550235090959595,-0.026331780626915505,0.1523873869541011,0.06846320242940535,0.04412208747773949,0.00879979636153622,-0.0136367567202468,-0.009863410754452722,-0.028807086046579014,0.10547851367551665
JAG2,-0.003879691705798155,0.036379186406648764,0.05411589165469331,-0.03264106401207968,0.032247087793303125,-0.006982260299384551,0.049179385044897515,0.0434568217966194,0.05306214422074706,0.0203492183333618,0.015323127531027433,0.0022913850676359554
CCL18,,0.0037039475333436006,,,,,0.036903804058805695,,0.08377635522624592,-0.017698399557364464,,
NLGN3,0.033339645072316744,0.10375291176069747,0.11535170786336504,0.0036168799128538267,0.0359604805671535,0.08573073713862907,0.03471541361994988,-0.024569021209542873,0.1263008751168582,-0.021363881097606327,0.01797895682761179,-0.031353213063602614
CNTN2,-0.05032724771051061,-0.025440750022609003,0.11472898451368878,0.032286749882881105,-0.05547801462723707,0.058582186628968684,-0.02807512129117832,-0.08425430320539826,0.09228702805214963,0.013493196443356661,-0.011277377807612569,-0.12677227821726594
FBLN1,0.07724893356667456,-0.008412909701620409,0.03575524741699668,0.04657895878827427,0.0027653618853308226,0.00041993205995917427,0.0057744854137341825,0.014410141305779977,0.08739870216037314,-0.01004205998151776,-0.00028828320653867745,0.04458829122615194
NTNG2,0.04313651959134382,0.0376300007400098,-0.01510974858398743,0.004042384815852165,0.02142200350946084,0.08591169036804025,-0.015859469952678073,0.031200733081392956,0.01873958657365762,-0.02498099250887195,0.07751230865729244,0.0812255840598468
CLEC2B,-0.04388011017027754,-0.010112696540656763,-0.08922054591189571,0.038656639782532115,0.03859456550414296,-0.04026360153653133,0.02700598252856142,0.04415635560604049,0.027141169432757833,0.017585658780286496,0.09586313556347517,-0.061808069639602545
EDA,-0.00827992999344962,-0.012357473863071011,0.08120958191698446,-0.016865028473870954,0.048327118469405864,-0.0023348026963277424,0.014499948476898842,-0.04744158916811413,0.08668419036249544,-0.018894600248345387,0.002820447031618666,0.029363504786949192
SCT,,,,,,0.013386467659164668,,,,,,
C1QB,-0.0716164014503623,-0.010660234332333006,0.15106869123503777,0.02781162189703611,0.0610009832505457,0.03064378276657554,-0.01536683362239718,0.06060821919559495,-0.03827602568058989,0.05912819009538791,0.06519796644865898,-0.06092078460782003
PSAP,-0.04805480720245357,0.03645545335429629,0.12313359056694961,0.048086737034862145,-0.16268143078633107,-0.07298216911135508,-0.021299834658519475,-0.03825043420046613,0.024639328033029973,-0.030040121991803396,0.08432122985548057,-0.05487425374253422
APOE,-0.043049109013819316,-0.014867486479510994,0.16358527925183755,-0.051581639751602855,-0.039901781148849236,-0.009372035771847474,-0.014581975441701015,0.06970876690527322,-0.029310353102597077,0.009826770759439756,0.006767952344760479,0.06894864835246414
TIMP3,0.0432081625278595,-0.0013810935739177446,-0.007719022521962112,-0.005775862786586626,-0.005087495230652562,0.019186262333996073,-0.05702108983042485,0.006611395194621046,0.06697076731404161,0.09610059915779127,-0.02170294836884231,0.020085330976320665
COL8A2,0.06189224572383167,0.03988541397830344,-0.003805498830403773,0.02074652463991049,0.023905219818160316,0.0010832540042108965,0.04877695911578581,0.08366440507664673,0.01577850580648918,-0.023595951134271424,0.10464515696119939,-0.03828064181052879
PTMA,0.02400802530890729,-0.07701214390290931,0.10371919581225832,0.02005475068489846,0.1644457280099947,-0.050928749936591376,-0.006217178450790521,0.034566237978358054,-0.05644262030445841,0.013043732519565789,0.0515588936308294,-0.08936695697044734
APOC1,-0.08052152563432732,-0.08421578859506243,0.09554158700956693,0.014922584785382234,0.09972983733748597,-0.03384587483933253,-0.04269513993901441,0.08681021809412019,-0.04805462845695848,0.018061938736233747,0.049998555051700116,-0.024449598595702515
PF4,,,,-0.018362438000941724,,,,,,,0.017373360117499324,
WNT16,0.02904983462471589,-0.04730329786226071,-0.04844088957467891,-0.008252533093758571,0.02166759691696047,-0.00417369854444516,0.0008909300049168962,,,-0.028906269562404625,0.08945087319683931,
LAMC3,0.042158711012540734,-0.004309460960945791,0.11837634921396287,-0.01746684232837775,0.12257524978719492,0.0847848053697243,0.00772154623234953,0.07689204724626893,0.04836195606674031,0.013082936176700782,0.028767857002776204,0.07674684417619328
C3,-0.06660523204091123,-0.0030023697489773376,0.09662057313620397,-0.0122286433287441,-0.07482653894753602,-0.08645958839739215,0.01664390935007481,0.021982215002533948,0.012262763040227338,0.07498074134538506,0.031849974634734685,-0.00590629626352606
S100B,0.011118317759594416,0.11104248937407543,0.19031938182338717,-0.058344417603704825,-0.06552144416059327,-0.01606496035115177,0.02526844893989622,-0.025604880602639546,0.16936022413068202,-0.006033934184313546,-0.001728253200105143,0.04449261582157277
F7,,,,,-0.02702851631975861,,-0.007932616004629871,,,-0.0339314832444676,,
CD5L,0.07443529872967158,,,,,,,,,,,
COL6A2,0.06955062823916734,-0.021345695276752688,-0.07419166862998545,0.0026261493466187887,0.07963829895758172,0.134257372056491,0.024884759709333508,0.07884924140393773,-0.09692001307157457,0.013134896293917175,0.035080374305567034,-0.010428539263074906
MICA,0.035246669616639546,-0.05454697900411423,0.008391186853844356,0.05782354417110195,0.06176993529211171,-0.0064377992439412345,0.0060232361846991244,0.046527382981488966,0.010068441303828396,0.04309208361660307,-0.04619186149447768,0.07986296827031235
NPPA,-0.009876066472252459,0.006349286287229061,0.03272276771063716,-0.0193860060896225,0.036598226189378795,-0.039015292613306655,,0.068620541542345,0.04495508587122039,-0.0490628855119964,-0.03266069280192692,
COLQ,0.08044993467661028,-0.05578427793231159,-0.011836420834030022,-0.018603296757465262,0.12487851128703237,-0.00458376640660771,0.011775334924883614,0.03689508561947789,-0.01967260333605382,-0.041095662006289765,-0.002976240843336482,-0.04519930256378067
SLPI,0.026413495657259704,-0.08465634761308088,-0.015713247532834516,0.04067683560142519,0.19810350489844722,0.01969523993037857,0.0019427174131553342,0.07005357622428314,-0.027498507596285745,0.006055224763055613,0.039047700183188136,
CD59,0.019869773784144534,0.0712738645279132,0.11045113385095655,-0.0275057096156452,-0.0764505722076673,-0.0007732496433710537,0.054450838901930074,0.04276601019848613,0.14560918456022925,0.040913274931327535,0.005273051634884155,0.09438583315777843
PDGFD,0.042437293534474604,-0.01916303965909909,0.04954827975857167,-0.04473421179214148,0.10658796334835756,0.006322214128410753,0.017558843398887993,0.05720606171958916,0.04049675275016443,0.04406078020106745,0.011593441179816345,0.014205353369196191
FGF12,-0.025852943747557693,-0.004327674132565566,0.09592935882308096,-0.012013849895043859,0.0482064024544453,-0.01506549771828343,-0.011749346361145645,0.04774480919954251,-0.07416783627041851,0.06124590081060538,0.031767929037903105,0.09393094797745617
TAC4,,,0.0327188045948904,-0.037837365108219716,0.03809702141633655,,,,,,,
PDGFC,0.034492093400594455,0.11302011938508282,0.06943591962998212,0.008588630554272777,0.12791544064758498,0.07399916912125865,-0.014386497486958107,0.03086441828353344,0.03426100485122022,-0.03881273242544669,0.009683258091106864,0.09752505687997079
CCL28,,-0.03503740043977793,,,0.08980100233539003,-0.027763718472234224,,,0.0026250117075263353,,-0.022950452665430728,
GNAI2,0.019163518162489037,0.01930296752701484,0.0012119022474595183,-0.03136317481080265,0.0863828144584514,0.09413943074339502,-0.022294115178708898,0.04482696137061016,-0.005756569050637483,0.06761228538904261,-0.041561267871977774,-0.03302871450823743
IL1B,-0.02900736557287821,0.046900565207302305,0.027517448733029404,-0.0007942424323336425,0.02058447981916847,0.044204332731411104,0.013751739794079898,0.03708072247228674,-0.11570866861924514,-0.030519153873017887,0.04163826942648395,-0.005181140200718119
TRH,0.08011350610575563,-0.07260311511988525,0.019569281594911593,0.029201601739832446,0.09954770306064992,0.009090886928099172,,0.037910442807324626,-0.04332723099401612,0.054011776111230675,0.03291868004966818,
LIPC,0.01735948416834207,0.04600932974133018,,-0.024258604687500972,-0.024745048007058908,-0.0027144606367674982,0.014112091115382867,0.04946374185816843,-0.020557469323709186,,-0.0026066931328981614,
UTS2,,,,,,,,-0.001736176624780227,0.008225349028840173,,,
RSPO4,,0.005216811947847362,,-0.02651376791909307,,-0.03827108047419603,,,,-0.03801934658061296,0.029330698054567332,
CP,-0.019148628512813844,-0.023600257326228717,0.07318793784003845,0.015688761312443043,0.056281435312394816,-0.023197386523527663,-0.00029591158219014526,0.02127615211595262,-0.09766023391431951,-0.031434875973014004,0.04453979995350598,-0.042228242572382155
CCL25,-0.022568013107241255,,,0.009648573380219657,,,,0.004116463810197706,-0.005609420608103688,-0.05390350143723878,-0.026401339306244758,
MADCAM1,-0.023252404678748662,-0.04140102228198286,-0.014347140007793498,-0.016159490862501798,0.0016729450787182614,-0.0275818570837213,,0.22098376923716143,-0.06874171870412896,0.06527413824256346,-0.007175428308803672,
SEMA4D,-0.01134598460956366,-0.04618538233772682,0.17038589549693606,-0.011760964578418787,-0.04397285768817242,-0.034529163279056106,0.009989102950390462,0.05364973353036213,-0.0232095171467785,0.026788770781692423,0.07123509525662478,-0.11844187660108675
SERPINE1,-0.0028668297994957257,0.053165893275802636,-0.10303892008544047,0.02443221378966564,0.03497595451177468,0.18903288580909317,-0.0182599971673618,0.11988301997217542,-0.0671082527409257,-0.03543767698127667,0.01077533093853035,0.015816610844527398
TNFSF10,-0.011713780180094896,0.06378898086243087,-0.06488694686046168,-0.030011058248308093,0.00908231689456059,0.013848589843748222,0.027981913779596277,-0.02230010402963229,0.1280547132882967,0.0149592738173275,0.01492184261488846,-0.028920319343736855
FGF14,0.05057767237180351,-0.0005623924375554181,0.10258931718330452,-0.024442719868530294,-0.002111333809766873,-0.016013000394141295,,0.08052941628363139,-0.01162024606116467,0.005494285691735045,0.06374523326361561,-0.013963579797380617
BST2,0.04133262740073668,-0.008647203441445574,0.04038774581534769,0.062403857628723684,0.04014854883071085,-0.03604623731932065,0.0006374821071062751,-0.03753906239008334,0.056408170298264664,0.039840306863813256,0.03492894477426166,-0.06709160999474457
PTPN6,-0.022995812553701086,-0.0033016198003277416,0.1696940562383169,-0.04353113810833839,0.06703178944718381,0.01760672476008202,0.017317855041294673,0.03309041934758082,0.00725929217875728,0.02786289024435171,0.03286759363738421,0.05326353659295657
FGF22,,-0.06246636779112239,,,0.017985404804847793,,,,,0.023570093645597933,0.03282027371269077,-0.05606757052626225
TNC,-0.006758495105478121,0.0031463213612809007,0.043488716291394766,0.03618744903682929,0.09551318821556552,0.17606754108242645,0.014658294365476958,0.04879196531872254,-0.07647732273155636,-0.062032504957879764,-0.0019739277183973996,-0.08378600965671194
CXCL3,-0.02291260713231627,-0.11348796576805517,0.0799968152812311,0.04677039652935314,,0.0448182713125198,0.03824050035551371,0.05202180404683525,0.0781596510822566,0.04021236553435694,0.06018912807620483,
CRH,,,,-0.024668553430230916,0.13878034899048847,-0.03727186631778452,,,,0.02624011936593934,-0.03126608878520188,0.01792590468710448
GREM1,-0.023287461701200145,-0.033905812308200486,,-0.02213874536201605,0.06821155469831472,-0.006965009854415359,-0.006429983753458705,-0.06018905933046336,-0.07167003511127426,-0.0016938537541918153,-0.007024867720821099,0.08304212539645314
MST1,0.035556061477613136,0.08009814404796367,0.0754954732523646,0.016507182502107268,0.11473227135826113,0.09099496726053956,0.03047775595010637,-0.012327156197724332,0.06528247542188706,-0.05708951144322497,-0.05315801260812675,-0.029354530107801546
ITGB3BP,0.003639422530959862,-0.059471131079136534,0.0007334341407220893,0.04657472263357977,0.1448715639677702,0.0727867058584981,0.012670030210935091,0.049344156075536064,0.00984020675433186,-0.011810235905507763,0.03136608309382048,0.035135601761461785
NCAN,0.013023075287411217,0.0976128620123004,0.058774860255885686,-0.047254701896858,0.10899384135079829,0.12801190707986135,,0.00991447208001952,0.07017408931399324,-0.05401411386870089,-0.015077782569422929,0.04997351263357938
DLL4,0.036601372909624355,-0.04341910751016324,0.017034951875762545,0.035058777323376374,0.15059019456169048,-0.036445179617276995,-0.026797639114755478,-0.0202576174945642,-0.006165640323473395,0.007654511187624359,-0.010778384232989095,-0.04519918982110738
UCN2,,,-0.022912017341488494,0.039724645528932685,,0.003092207889452148,-0.010021010061608627,,0.18021437272116614,-0.03170545715444494,,
VTN,,-0.04535802058006183,0.03385704936719337,0.014230133095670842,-0.007103485533096141,-0.00730767047690473,,0.06759893910372403,-0.04388059851919328,-0.013410694814666014,0.0877742922268946,
CD70,,,,-0.02836450354725627,,0.09101735192643905,0.017717280096588444,,,0.03076175578055623,0.022160440732706743,
GNRH1,0.03786481601410011,0.035444595452459905,0.034962091808956555,-0.0008495894446988515,0.09301950822757371,0.05690223766683931,0.018710572360161812,-0.003369187256681255,-0.05574237345039966,0.10251514038549484,0.016046948685461575,
CKLF,0.02079109245493483,-0.014456582519392603,0.024767177581399222,-0.05107797355468373,0.0943669298740921,-0.012440172854116445,0.05545780407165631,-0.07092646946419569,0.13056021655431904,-0.010999241814036888,0.010678949968677671,-0.06209905886448507
NTN1,0.016979919586100813,-0.03461278043859545,0.07389238227622046,-0.008477052256359908,0.14795108298879722,0.04584548311692064,0.056045697582865574,0.10250395008979306,0.08406981911767232,-0.03236926270413595,0.002916561316746949,-0.06231331654354922
WNT7A,-0.023918380470095025,0.09298856214494308,0.015301643890662003,0.017112606496731252,0.02268336271784307,0.10015899592716498,,-0.028102807625028942,0.013027967077375123,0.005295341281592638,-0.022652147666001838,0.021569756887620424
DSC3,,,,,,,0.08174845245732507,,,,-0.024405906453415893,
HCRT,-0.033823482145007355,-0.02371341226409685,0.020100373537674344,-0.009553794161166945,0.07856778685647135,0.07613290831979012,,0.07024211712120726,-0.021455365588325316,-0.05548126424675116,0.06141606953052743,-0.049865660957122554
CXCL1,,-0.04637970867560981,0.06914322082320949,-0.02801404963080338,,0.053289692857708286,0.06850871398340652,0.04434114382325117,-0.04244200671121187,-8.212174762812336e-05,0.031895223733131625,-0.03637935631421995
EFNB3,0.035083300436894116,-0.05829840860916438,0.10861817767342512,0.01034118537635684,-0.044339815960647365,-0.017539595842041292,-0.05213767584961885,-0.0062494619773663905,-0.02258500412064355,0.022372175163493654,-0.029151735210348875,-0.013909316737200963
CCL27,0.011827369262068144,0.02070948315896987,-0.03547960885036799,-0.018934765693180464,,0.043394417955046005,,-0.016297216228272664,0.07014011989712875,-0.0399953510857029,0.007548236737892616,
CCL7,,,,0.036537845094460585,,,,,,,-0.024049858560068787,
BMP7,-0.0018050494957440062,-0.017253684005633717,0.07979427086331749,-0.038516774985629255,0.08445431518276887,0.0741020430864047,-2.3473089216472187e-06,-0.029988887047017028,0.17081525935923686,-0.0323687254178,0.026168489320800903,-0.0015045997423777833
FGF5,,,,,,,0.013660485971978784,,,,-0.01905170186417528,
NRG3,0.024455233097550395,0.020785842607417015,0.0537149172232717,-0.018194112156145064,-0.0043965104525767375,-0.009027060054481097,,0.01183195928974267,,0.03337694590721922,-0.039539896787945505,0.06272986998547526
RETN,,,0.1504584387088584,-0.011884473655838257,,,-0.023463487080031913,0.010465605385603344,-0.05208622976383033,-0.025767845572364455,-0.009066779396999522,
OLFM2,0.0009472547660703022,0.12637601827976325,0.11424396054049664,-0.017090864115455802,0.022040185621919405,0.04154866259502014,0.02916414978038142,0.06020016271184855,0.06906782369569264,-0.022969031392676864,0.010313963148740448,0.007265919742282543
NCR3LG1,0.039660620434700304,,,,,,,,,-0.003120714541610704,,
LRIG1,0.042924210426786506,0.11719591184796405,0.10548811606450262,0.005092163723092706,0.001978076691957938,0.06394165538519847,0.050804312418278146,0.013858843568775706,0.11364513301132333,-0.022023760121531972,-0.03510697492188032,0.0015922784790540006
SST,0.034535869694794566,0.07567763074982048,-0.001166945641341347,-0.030260812526585204,-0.06701974755417865,-0.07646349198168079,,,,-0.042788505509141574,,-0.08332409990047644
TNFSF12,0.02691460362069474,-0.030089780427914336,0.10900082238159782,-0.03111225732923062,0.014336227647654663,0.030708900456838623,-0.010406900664461786,0.03555125854699413,0.006951579817509957,-0.02289011992765861,0.03347775851168461,-0.037648800345172886
SPP1,-0.09241255866089575,-0.039624261638598626,0.17155890897134202,0.044431294096757494,0.07565359188944931,0.11968092888473227,-2.8954453694415205e-05,0.04517826417644312,-0.11009191177772341,-0.021023285340359483,0.0018888579246441686,-0.007212588928147794
HSPA1A,0.09885218627265589,-0.0020888870908656394,0.057651052810556706,-0.0177165541744135,0.0027449368675572135,0.1031047096962848,0.0003643519169812026,0.03064670747466135,-0.05913264199609426,0.02926043010846397,0.0374988607118053,-0.02150406917157725
VWF,0.055912377457704825,0.007974380926499096,0.12382261895892509,0.03609111629716439,0.03596455008338656,0.04209930275935131,-0.012556949315240424,0.10185529600627892,-0.07368713219673048,0.030062416426132544,0.0020695685975251166,-0.0002004417340309571
APELA,,,,,,,0.014749363142209738,,,,,
S100A9,-0.03718896241030967,-0.06630945317625977,0.05631211464006026,0.04099751086075848,0.05377856981734777,0.07264778373828673,0.03835876660367268,-0.005672379020544988,-0.07934274949862118,0.04243239060860528,0.022997301958370662,-0.08419632180838897
