,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
NUCB2,0.05123956072400426,-0.12990471813814364,-0.006681061599345684,0.04500480552523076,0.024511251699480603,0.027682220065480607,0.016815947630794362,0.049747260348936985,-0.014948501224094806,0.012748339273618023,1.857915573235716e-05,-0.029812417377728162,0.03350259404025332,-0.0443477401471056,-0.029897866448778416,-0.053374740288312614,0.022877585416023548
FGF16,,,,,,,,,,,,,,,,,0.1558111412735938
CXCL1,,0.11833523523957457,0.08122007288650077,0.11791087946333818,-0.017327600521855967,-0.02627270781415501,-0.004283304134826137,0.0031602693036238833,-0.025490147250664612,-0.010836839336981433,-0.006444256292606826,-0.03308228989497224,-0.03227494509518218,0.03255300626362318,-0.00559937934781584,-0.02743754870492566,-0.015346294189852122
VCAN,0.07253796687010816,0.05110407150100711,0.026186260692318164,0.015596463617863387,-0.019692186579034734,-0.04819599945354164,0.016892695703621487,0.0575340909907183,0.01423386428801616,0.0467329134289332,0.040354652202005716,-0.007366338308969584,0.04150630820201366,0.05573205858461862,0.01722421518327703,-0.039629512937411536,0.05929427783285583
MMP7,,-0.03987741723670624,0.04956685241548914,,,0.005922627728452915,,-0.01228523375192023,-0.011125454928088967,-0.02093442594446882,0.0025739092062072064,-0.04618958135714853,,0.03185284010255216,-0.04649136166728183,-0.03750490554511029,0.04418706144374759
PTPN6,-0.03079626320664508,0.01632857576424316,0.0448850999012423,-0.009425080480524248,-0.002301358173724923,0.019938235034035648,-0.0022392322489454865,0.038324131394691055,-0.08129013011907789,0.006569287533846333,0.06239910130308131,-0.05141945350081713,0.0012697270917989335,-0.008034601157852157,0.033949718256489674,0.09146024623306497,0.055417314233715494
PTGS2,0.03195420171837831,0.031056234243901425,0.01969740620089658,0.13393841672450651,-0.03646132525951108,-0.0463445814699733,0.017928610769894528,-0.04533466568482892,0.014275760879979746,0.0035440395681703898,0.017656213895000536,-0.05241484335545373,-0.04059006867272669,-0.014064603841205675,-0.006510069243301065,0.049950291462339855,0.032442155639909195
XCL1,-0.022003741961943078,,-0.019341817785174853,,,0.03922640755733595,-0.014933127039129532,,-0.018273143444103617,,,,,,,,0.11175949428226507
CD58,-0.08437602095842228,0.018712008805668992,0.05688304115107781,-0.0015917069763530488,0.04190991726223045,0.04092893145712095,0.0016656014881462925,0.10764166523511384,-0.013779930253940949,-0.03191647769515122,0.039466617494025066,0.05786525970494223,-0.04454051107763002,0.06688757797255451,-0.048898387013964796,0.02515236862207855,0.04259833712044144
TNFSF14,-0.03599457854107702,0.02725753929404299,-0.019488875377156264,-0.017433778582598366,-0.046341614604262525,0.007332474022136242,-0.04203176610810182,0.08034516102641938,0.023191547268191573,-0.010584740453552337,,-0.0427098396668053,,-0.0209035439436117,-0.021689540718842514,0.0574780460816142,0.08418672251950586
CNTN4,,-0.03447348808968904,-0.011946821406640072,-0.013647106260349167,0.0053386400975275194,0.01536922996643133,-0.035169648287024936,-0.043622327681360776,0.00947971612314547,0.0078738266435415,-0.01405679011651515,,,0.044250705218787344,0.015932495170515766,0.0038104106022894793,-0.0187672808274498
NTF4,,,,,,-0.02468702389384686,,,,,,,,,,,
INSL3,,,-0.01732669902847378,,,0.013797128910291641,,,-0.012828819659370643,,,,,0.04980019488484979,-0.02168953862328364,-0.017455645150673018,
BTLA,,,,,,-0.028471481459367086,0.031251498165772024,,,-0.013517075584199284,,,,,,0.04000248220193201,
MFNG,-8.917287929004885e-05,0.004358658369239748,0.05760785606436754,-0.024280564047731386,0.0052613336491394,0.03932142549851784,0.041648196358491936,0.0574132266015748,0.08871986650828759,-0.009489503696169918,0.09962386208652951,0.05993156186031379,-0.08207816780155583,0.027574612739213352,-0.017800408851978707,0.0081917948412695,0.02611913458179615
ICAM1,0.005162705578021701,-0.02160639008359226,-0.010921575122004461,-0.019619607091411875,-0.059687364898264685,0.01065049066585124,0.012200664437387444,0.06645853780412568,-0.0027895138808527093,-0.0405220220364448,0.030216758338603076,-0.08714588512994864,-0.02221217059849585,0.026950343433766333,-0.02392416663330496,0.12009099606328419,0.06304213405439048
PROS1,0.005336033120058924,0.020809235292071383,0.08770262386696154,0.039104569133167066,-0.015850470474874805,0.022428085642052255,-0.00022708279637544183,0.0940615021880974,0.018884734428429688,-0.030876111194522143,-0.04997204274380847,-0.12047663130508902,-0.10189189326239795,0.012730017737145157,-0.019443760052175255,0.058171380565328876,0.08062158768265092
CLCF1,-0.03934795176176552,0.015484181360547937,0.09374192492255201,0.025640779891163087,0.08583064419756245,0.037172269010520474,0.01757462713593787,-0.04816337713090957,0.004975817429161864,-0.028908464810648554,0.017155413217173794,-0.06187239194459861,0.10125892750231073,-0.00389452326791509,0.02713739531784147,0.023470237247447928,0.0688099301782681
PSAP,-0.060288809954520524,-0.016881149647353495,0.028907432503035818,-0.010666222979693999,-0.07240237780688455,-0.09314876377195487,-0.023714850344450773,-0.0301499987807596,0.04004964865056207,0.06876732796811391,-0.05430013796348718,-0.004578562100297969,0.05225287621752637,-0.002731966895204227,-0.00048868505303731,0.09421393098312465,0.052588388897350534
EFEMP1,-0.07669078025695913,-0.009905447021879756,0.06436287524327423,0.024533627332196592,0.038825452927089894,0.06699056708552514,0.030474752829204088,0.07781643408456887,0.0018140681555244955,0.020826170126178354,0.05106610931853628,-0.03787580579208078,-0.011026239434397773,0.04325671955937685,-0.023175520154577477,-0.0025447755584377986,0.12239533170841663
C1QTNF1,0.03452614136708549,0.05871973058045777,0.01582353833249941,0.004167512521594884,-0.026427318767142056,0.00030626708218251187,0.06788517899156021,0.06960459287698754,-0.00908059422590789,0.06347615194323156,0.04270874459864339,0.04950163279093856,0.10350072996484688,-0.025700492502295936,-0.0348726404981807,0.007948779634212678,0.10150407811428659
ALB,-0.033126118755705314,0.05083878189883918,0.07870292595966351,0.006349764479304651,,-0.031844595341482915,0.0027849931011339002,-0.020606933948331005,-0.014005706270161877,-0.012022029580577744,0.026302762488349517,-0.026987216476961368,-0.03631742496463365,0.21758559631297908,-0.026228718749339432,0.035263810166167434,0.12385547882876853
CCL13,,,,,,,,,,,,,,-0.015517348540917934,-0.02432932456746749,,
EFNA3,-0.010192175988394012,0.04156740522652829,0.009667986343772346,-0.011659566395767913,-0.08079266587946758,-0.015025896856552057,-0.0018187535322588036,-0.07761651015088918,-0.023202130319083466,-0.035716472157296675,0.061742252357195354,-0.029635023918287994,0.030272912914560607,0.006489209632772346,0.029000445925377105,0.0319376966324904,-0.06468321223873469
DRAXIN,0.05230970178583277,0.014755156576625569,0.05510036192960213,0.06582884361770819,0.036845166019419194,-0.018614447102782653,0.03274088025733796,0.05151278648695308,-0.07420367224612621,0.019491953758192956,-0.019386325240283872,-0.11330952552023896,-0.005925053719352641,-0.042510284323242664,0.04112295614961823,0.012133116878835632,0.07257222064739498
RAET1L,,,0.03695279485260663,,,,,,,-0.011561759465527255,,,,,0.032268115645779076,,
NPTX2,-0.03990788983334141,-0.0493918247474479,-0.026286505635313876,-0.018597116014507364,0.050908089084078643,0.021589504138619382,-0.008486503166997561,-0.08389186841513117,0.07490400219195721,0.012811336279524493,-0.035520351296131555,-0.13060717820140433,,-0.0005966733695631521,0.007723038478825427,0.0041390781270559795,0.030097034124145022
FGF11,-0.018721379693652472,-0.00787251144284092,0.07735554788961152,0.025792752581686767,-0.02409471940445243,0.013176259766435095,-0.006594495907349218,0.06590567291051536,0.05049865345979311,-0.021879684964397267,0.01878965462339679,-0.16220945480936888,0.13126631363461036,-0.06399847198809527,-0.02535062840324533,0.07017630856204353,0.0782057896370149
CD59,-0.05183637513868393,-0.024758602301624986,0.0711106787384138,-0.022043441851018274,-0.020906536878220444,-0.04454524118332144,-0.004391116776428075,-0.0646304131716997,-0.026211425568215894,-0.01172053871679936,-0.027699678170140407,0.13189426086074368,-0.03372322988574488,0.04605648452357337,-0.018938428291730966,-0.06003574240186501,0.048624575490704286
COL9A2,-0.020185433968488604,0.12261649317638683,-0.00793767224024126,0.003933296468079999,0.032071670732577606,-0.01579327745844314,0.026036162528114644,0.05800797120979208,-0.00015440525646933135,-0.007046458447838749,0.0416699691019392,0.02029549397314623,0.04820111062597317,0.06082444172117791,0.04217556582381228,0.13300703978077477,-0.0077740289222284565
DLL3,-0.050569183512608494,-0.002533081115633135,-0.029920091365774455,0.02440527889643954,0.04501264172095142,-0.009229711954285307,-0.04494971552052888,0.08171546950751143,0.013017689723391459,-0.00651518724367914,0.004233470084025326,0.050932983735883626,-0.02797475726792142,0.06515774670166169,0.006139722226406239,0.07084380522180785,0.0027289715263473743
FGF5,,,,,,,,-0.01640918549727082,,,,,,,,0.03535482083318963,0.040147655367314794
LIN7C,0.0492108049484688,0.01934997275237285,0.003880965421074421,0.044020444452757004,0.05134637419227798,-0.02154708062674602,-0.03396067225132795,0.05211368125746207,-0.02969860255138245,-0.035580551995217674,0.005584043172596502,-0.0010502018415579413,0.012479213289123563,-0.016694099228878528,0.04823365280184521,0.013641259910690927,-0.0036487294555849763
GDF7,-0.02279157754769335,-0.020838841700507055,0.10853654813899427,-0.014644316129424371,,-0.023086019895538365,,0.02260768173177526,0.06404574399515678,-0.010584740042229304,,,,,0.0035314581351776186,0.03481886296832414,-0.03513417364838208
PSPN,-0.03746548478717246,-0.0051552849141392664,-0.04085729216158604,-0.026385182456621088,-0.050444481246849686,-0.006259031789357883,-0.04845709658963401,0.03672763199740669,0.0476197740853242,0.01741079288354605,-0.03346249497098592,0.030747396450594194,-0.04472158044819221,0.021935723931572577,0.024878796290144813,0.07108085839285883,0.10898315854298811
ANGPT1,-0.011935321098826054,-0.030274198131386227,-0.035901312845668304,0.014181128298589151,0.003879262038328848,-0.024207023296924927,0.04166086392942025,0.00994456503187074,0.04994321142355379,0.023651794813065636,0.02817352349036092,0.017717408139349175,-0.07138433566350363,-0.040430299022413144,-0.045088597488075484,0.002352631574139398,0.041844930123723575
PNOC,0.15919019219479197,-0.03968605389301786,-0.01432253872951845,-0.02021291814753984,-0.005629869602913304,0.020935391019113524,0.007936688824376176,-0.09445333305236736,0.04848235784925315,-0.01376337785370078,-0.009490477058967377,,,,-0.0031532323752953705,0.018355482395317653,0.06631660297023809
L1CAM,-0.0069886635175824075,-0.05808826892559466,-0.006693781382162087,0.019710027146778993,0.055098538819719226,0.04671967891100344,-0.0006755852790722693,-0.06100318473655099,-0.005351710824662785,-0.025007701434977776,-0.04196733123623247,-0.03790063114596791,0.1315001288594284,-0.06447899691407696,0.07900890034939646,0.026151259788926327,-0.05120945255976442
APOA1,0.05892774958824991,-0.03201441864189988,0.010176625235740661,0.011563267520087203,-0.028185639883468474,-0.006425037790082145,-0.03419064971775872,0.05564790812593503,-0.01670535487050554,0.0507192267324603,0.00829959554315653,0.08854278403716835,-0.0819135322526368,0.04667365007455376,0.05728024684142918,0.024176763535598063,-0.03936897795439177
PSEN1,-0.02516666478649087,-0.09714172643044312,0.004555256869623831,-0.03188413104204637,-0.0011515840155733872,0.031275535410954444,-0.05111407492937225,-0.0024104585202165832,0.02712874759836938,-0.01639826483149185,0.01951124132938145,0.014417940188455457,0.059207650240192804,0.012673980976017638,0.007093862427040521,0.02035478358569954,0.024367881461740425
CALM2,-0.023448459533017264,0.009281535080309863,-0.04639589612248816,-0.007670631359812107,0.013502019947828845,-0.02259054734985654,0.028807465927534703,-0.1576125161764406,0.04180973502362871,0.0005313132588860097,-0.022819526458331154,0.06275453993709396,0.011802962155015015,0.005103036452724538,-0.005125057594487765,0.06221535721866316,-0.04887708987580576
CLEC2B,0.006000078203848134,-0.051138455072713064,0.03468844916840749,-0.026492727135184864,-0.048028021469079495,0.025330123514021613,0.007074935120339494,0.1128703765964802,0.02156490207624659,-0.007163790241426279,0.01850378395997308,-0.020471179095990995,0.027463500936424756,0.017983782463026236,0.02469479101978319,0.06099447617200854,-0.020924842487966895
NTNG1,0.015409327908260257,-0.042101070090654225,-0.02963436911080654,0.00566364642636745,,0.0023966269135404037,-0.03794352062804573,0.026665591829585045,-0.0392272654790589,-0.043447735589811014,0.0001268651378323588,-0.05586474639760423,-0.038069172857526715,0.04542759139212975,0.030397762740790726,0.04945029765588947,0.016294784137871474
LRIG1,-0.02447628671054428,0.04941026023190885,0.004945636923959738,0.054940027118179316,0.07735095674040869,0.06330357405736108,0.05864379061290367,0.06442654313141259,-0.00317277498387274,-0.03313932131498515,0.006280537281945895,0.11899311322147473,-0.10595364804997391,0.07016136612003232,-0.02144013588808021,0.02480287131154292,0.0877895267235787
CPAMD8,-0.020054632255771032,,-0.014247677547061995,,,-0.021216278833672112,-0.018960039462234932,-0.014844316574322282,-0.01423012299500232,-0.01959147860209414,-0.005494303926230892,,0.09816722898289358,,,-0.03266693212738073,0.014821750431720265
GHRL,-0.017100811846016865,,-0.01613963004977183,-0.01857473347119871,,0.01372498449461179,-0.03211022180317363,0.0823657188097997,-0.024950453833686177,-0.009653099810128267,-0.004269848121905944,-0.0024905080474939313,-0.041774644874189415,,-0.01907278703781541,-0.025682689252681606,0.001519235829399995
NPY,-0.029420928214485147,0.0443987994768471,-0.044081200583992154,0.03621836545406056,-0.016260052353670555,-0.02591705422179477,-0.030494715385957098,-0.03963607661382695,0.060147592675569884,-0.013222910904229663,0.03735896969190606,-0.02602786080938276,,0.012883248120424606,-0.036934561412181446,-0.03936823384570013,-0.029880779237940962
MMP2,-0.024025872429952005,-0.01950695348964822,-0.016278215315526607,0.010538527828582988,-0.005588468274338451,0.011921598382563748,0.014396370002574424,0.10596693757884378,0.0034810862768962594,0.021096045202953384,0.06353788862713089,-0.004171961058629114,0.030227107043733787,0.03590106193657621,-0.01175969876071687,-0.0025405843818106294,0.046382485745723546
LHB,,,,,,0.0461094347925067,,,,,,,,,,,
PPY,,,-0.022759733614970506,,,-0.012966935859316952,,,-0.010399904829109718,,,,,0.00046957510152409454,-0.03867036474366754,-0.018507029546021275,0.16374080307130562
ALKAL2,-0.03003197682768615,-0.027238082151711716,-0.025312753893303987,-0.011754463022296166,,0.014178906375668975,,0.006181956222533824,-0.025086247007410644,-0.014386818278951422,0.046585109025760164,0.07429087630359064,,-0.012476546220036333,-0.025336316524263523,-0.05455380199148127,0.05489190138979384
CSF1,0.04523822452919107,0.05034514368796743,0.05368437367131113,0.06056480151724752,0.0342759677024283,0.0056545393328531,0.0310475595331538,0.04407892840506284,-0.016905039099826463,0.03459774974622045,0.07551613932665198,-0.07142741749145139,-0.027666861653566837,0.05891595480249767,-0.012812096245821355,0.10065501630243288,0.07312703084254774
SEMA4C,0.01439770107336741,0.03480032182249535,0.02955747977050915,0.00025658483033165713,0.012941888949979458,-0.01933332174699066,-0.027893255846978084,-0.008983270767734886,0.026941391232881175,0.00020731175397581056,0.0706105942222761,0.04262292663564249,0.06642853002368862,0.04381597699323414,0.02902918804235677,0.003975504575310255,0.03733040149430302
BMP8A,,,,,,,,,,,,,,,,0.0029159071180760486,
ICAM2,-0.06933662193950973,0.02814891442491734,0.006330410343123708,0.07370742935597568,-0.03514350623742453,-0.006850885590229123,-0.007584188582471209,0.037659269764440305,-0.04687286895620175,0.015295788414417595,0.024309680434798572,0.08890884463321012,0.035691872110849523,0.0421772821948695,0.005006617850490995,0.0451967482931046,0.01823733434988636
SYTL3,-0.019746040102088153,0.008750203214565652,0.00388159175082549,0.05686189205811131,0.08504480302111912,0.00037234427397512073,-0.02983339166303669,0.05743865027032256,-0.04799417732925997,-0.021746720476636217,0.05726877512202169,-0.012778029863618692,-0.03154904330740989,-0.05624251610049721,0.016272048888462527,0.04004883045039813,0.019780112002826884
IL1A,0.039234613411006404,-0.024478107710484566,0.047787444967310785,0.03362239273606494,0.038512812938597075,-0.01891972667062547,-0.03927567796913004,0.1010046392705,-0.020344991790222713,0.0070032086265412585,-0.030782074752864746,0.040628369443895404,-0.05741529434184484,0.029907627723812127,-0.0005408660910887898,-0.0048524332779729985,-0.03947533466819245
HLA-G,,0.08984146541751784,-0.0207696862335882,,,-0.019516107763174542,,,,,,-0.03939432569133306,-0.043001840370668315,0.021557302604137536,-0.03197876527610621,,
PGF,0.05422015302188053,-0.04400477892417035,-0.026419604023637563,-0.02029990473171397,-0.041579455096341734,-0.051076953561212605,0.032618875652798224,0.06622923401026104,0.0012798720022762762,-0.01745449992816218,-0.03033277108130828,0.0403342600821809,0.01402928232958793,0.04978178358300891,0.041523736409074495,0.008277341304349142,-0.03631332948321719
LGALS8,0.05267402510297296,-0.021872550090336344,0.026607720693266432,-0.014972235895198012,0.008916685013014637,0.05554344418151484,-0.004087091021304344,0.014570279941531704,-0.015508665048068698,-0.001416711000703163,0.014121122033979088,-0.07257832431858081,0.03931638294439866,0.0526409960221153,0.02396777691226381,0.02881218162357443,0.07455775696981311
DKK3,0.01877567235261344,0.010424696247737997,-0.018929006008172076,-0.06477307259980096,0.0035036475002863396,-0.010124600891077638,-0.022931028899894908,-0.05777495913812126,-0.03596107779322812,-0.0063604986787543765,-0.05796603400892264,0.13910815752150257,0.013919852618704485,0.07923116065043057,-0.01853002824930379,0.10012258629359057,-0.02449802909761961
COL16A1,0.06120639507693047,0.05386983978758569,-0.009116673947352822,-7.098305483900679e-06,0.036827061138836624,-0.0240227355127535,0.07720848097280862,0.045516596521996154,0.050216417190853284,-0.0015782013932710514,0.09569873972500494,-0.0035158295349081163,0.13233852725951573,0.01675264565748008,0.010868768128545054,0.032070656802714835,0.1017907929073136
TPH1,-0.037360730749925145,0.014584300034918313,0.02857812119622113,,0.019096573754574762,-0.03551427613487537,-0.018611736585903843,-0.017646147292605163,0.0006699627849432013,,0.05258701690862668,-0.05122845379450141,-0.041213131729329715,0.010581865172175667,0.004649025475583626,0.06141444903599736,-0.0189433370521803
TNC,-0.0010560332780728868,0.09471380686595401,0.0465925681824086,0.003847268448122796,-0.04207611795975112,0.06347344764797438,0.0015370116584759383,0.11949113283476728,-0.00938150985873638,0.02421057600287412,0.03336544017545082,-0.13610202280280187,-0.019152548862669656,-0.04501556375465824,-0.05400756382961082,-0.0016288814200862047,0.09501049539867833
TNFSF9,-0.020054622737516275,0.024639040430372083,-0.01408464936193308,-0.019656141896418598,-0.026890316689060768,-0.03200485960461586,-0.03537312486988849,-0.001766420047981411,0.052179673547297245,0.001797629772711357,-0.00020900174500044447,,-0.04181675790954387,-0.015408780107144755,-0.02724981632408704,0.04302820221545093,0.08189987864132953
C4A,,,,-0.011583496432549427,,0.033206276332531565,,,-0.012328565529142708,,-0.01694271431010032,-0.046262231248211126,,0.03305042388574058,0.023619748484270973,0.008029247614770259,
CNTN2,-0.08000005873464319,0.04636714538045379,0.01595300475289557,0.017002214097745272,0.029811589518798504,-0.00814223163727072,0.011617167640857146,-0.034322910938193646,-0.03400235695193167,0.06165740129580156,-0.029850596873601407,0.008218001558117657,0.12398528697643575,0.08761061733762264,0.10560580328361796,0.0231886641041715,-0.05206997906931826
F7,,,-0.014877743357995377,,,,,-0.014844307946308925,,,,,,0.10007421649852316,-0.017632330598595532,,-0.014369504353972386
LUM,0.09526791169588994,0.03613810539719764,0.019176748862881614,-0.017078105200733357,-0.05670365380595799,-0.04269503578482455,0.04706302629248939,0.07430264150291496,0.023282809361442183,0.05759595412101767,0.042707145594084096,0.07779953218493982,0.10401667936534528,0.039127334366575256,0.03503628137393765,-0.013391466190268828,0.049051673685977966
IZUMO1,-0.01916282733010704,,,,,,,,,,,,,,,,
BTC,,,-0.013497661195911772,-0.01812611457982659,,-0.014863842017618029,0.0070970088928826456,,,-0.0016996973043093332,,,0.06108753604972948,-0.01574722308085738,0.0927471852950144,0.033335047942305816,0.16907949506214393
APOC1,-0.14982499861602894,-0.034898281697387505,0.004902454802059944,-0.05489632753984141,0.0007697750579532807,0.03657834717008724,-0.021601765776464017,0.12819712101438982,-0.013933201464816714,-0.05050366336823064,0.036339847306400386,-0.02027646991561009,-0.00041002930342184224,0.017740261885201752,0.02900688383165965,0.11549360151331446,-0.008461047131758562
PKM,-0.008306582015763784,0.10627364577397913,0.07057027519730025,0.030496764361474412,-0.0003168682035412395,0.02115040313712585,0.009772312120167343,0.07086253424909415,-0.07023813143318704,-0.03996086872641988,0.03148461667603357,-0.14939781504588762,0.025888138175084768,-0.07768717379267019,-0.016554811443591555,-0.04038540751187543,0.06355374607270976
TNF,,0.01566550735666968,0.08374928306595733,0.051771235289312836,,-0.04242008696008161,0.008800740924890336,0.014015370179724826,-0.017946154693573454,-0.014112618583755617,0.022047442882267537,-0.03020658844860551,-0.015525841676482082,0.0984843695234222,,0.06750190136411587,-0.023966389668252496
GNAS,0.053217487498348086,0.0018482866178596298,0.014196498503809227,0.0032206311707098497,-0.013002341684551302,-0.004587696445238276,-0.0048795269439458255,-0.06850618021880976,-0.01816894828312242,-0.03385036100373079,-0.01126243908476829,-0.1295276308297359,-0.011901104916846457,-0.06570376559815612,0.007761027096114219,0.041896831625606375,-0.06319552425007212
BMP8B,-0.025739790909058587,-0.01683079698316467,-0.03165265921555489,-0.011092053677428928,0.0736549616524562,-0.008069646907109613,0.0477977724569457,0.024863883177735923,-0.013223823620955078,0.020279921940248295,0.0066034914655490945,-0.018344802101413964,-0.02291096431006235,0.033033396169442376,0.0011015050730323697,-0.001213657524957243,0.07237861337024434
LIPH,,0.19384146001303346,0.007373815779335194,,-0.01732759870011513,-0.027752630725532478,,,-0.009940194033274287,,,-0.039394348412923226,,-0.01551735424782125,-0.028000920868404167,0.03765331513645156,0.06814322331433806
CCL28,,-0.020838823408418125,-0.021451332498264416,,,,,,-0.015306263547237737,-0.011083480964042242,-0.015285242079107806,-0.035828158694038825,,,,-0.021728505837442954,0.10415982070316529
PTPN11,-0.016193790491974485,-0.006750661280130979,0.056124253943782176,0.0038196939513852053,-0.0020480593835712803,0.015860738273959115,0.03849342247651102,0.06579929046117246,-0.019844635557208317,0.011788714384707084,0.02309559296924289,0.08207495921209644,0.03040913737487843,0.005116582884185883,-0.04330236672940974,-0.008940783148353545,-0.09452244121655726
ADAM12,0.011180273130592047,0.03769089506745385,0.028768269669699652,0.03220346995597888,-0.023319771605989324,0.028906050236588113,-0.025868620397698893,0.062125706473259865,0.00033646302484394256,-0.010711495342284438,0.06975447584186013,-0.09191651306742399,-0.06632142095497741,0.00501811039644611,0.02858857223660633,-0.04711366449980503,0.058208479459803404
EPO,,0.04806328543152659,0.012278082735566851,,,-0.006712565405061524,-0.01997133799183577,,-0.010399905283067617,,0.050600475981920905,,-0.023158974742243155,-0.016852243006633422,0.0265382343729948,-0.02310646014715736,
EDN3,-0.011494570467819753,-0.008410882855868773,-0.0011713588329196176,0.023175314615444653,-0.020439567261189506,0.05632782843495821,0.05341841340353972,-0.02630201900392977,-0.01611934026711853,0.03437697672365953,-0.019473038317366173,,,0.021156228365865004,0.026954129735234814,-0.03158465360876333,-0.012114180439722604
CCL22,,,,-0.01464431577480642,,,,,0.07213288095508898,,,,,-0.01907310940673896,-0.014802178334040586,0.024955298196887982,
CCL2,-0.04509809657879964,0.0039615124915161415,0.015453270715323911,-0.026178943970456458,-0.013390524255483923,-0.0012156493442244207,0.015192851362798972,0.03239184125233576,-0.017667747562460076,0.014327133452026661,0.06635069793818177,0.030064721347112047,-0.013042928655085094,0.03743417802773098,0.00827618355312439,0.032236510445572,0.11980900851560039
DSCAM,0.037654511140200735,0.008495854284663071,0.008559395255210763,0.005746084117124022,0.09567509047467775,0.028168761249670982,0.04303975198182097,0.07541893977031024,0.010314410655434324,0.017883537755386543,-0.01700042130914921,-0.023756870558687863,-0.031263549513340684,0.06090580894992615,-0.037137424254893615,0.0035576515856137313,0.031710417704861514
GPHA2,,,0.02325328558707324,,,,,,,,,,,,,,
ANG,0.019209648669123235,0.0017343867656458491,0.030935002218180494,-0.017054206778046428,-0.04021225467374151,0.006668859190064578,0.00766141244563923,0.01938492529389191,-0.03862037751311577,0.024678538007910967,-0.0004304771059959969,-0.056878821646824985,-0.008514054646508047,0.0034440278782896044,0.027966441162717577,0.07194772089633208,0.028891849049187415
FBLN2,0.043824583200253356,-0.009901590617291782,0.049438053067414875,0.02294351524439171,-0.023760164712657,0.03623083247451196,0.01681162636014423,0.0093916583834284,-0.012149000067748451,0.025960557677013114,-0.012015360498122246,-0.08645849892091488,,0.0016060924647765525,0.046636202521866864,0.1001130244966729,0.026396401776314343
VTN,,-0.02697710929347971,0.044934530392652064,,-0.020215855589593438,0.005206150877416225,-0.020135357844786126,-0.02502266020068852,0.21265116928332126,0.04215923207206312,-0.016015664614794436,0.09956756920495972,-0.06231738234029027,-0.019263267011884005,-0.0218436170987431,0.019264221130858863,0.13294222079613938
VEGFA,0.05476967491438743,-0.008641169696809116,0.06477500061187436,-0.04033224711033045,-0.0636355733029075,0.026393092044255353,-0.0419440257915787,0.0924331095362466,-0.041588495843896636,0.042617535522696245,0.010564974995488498,-0.15165653049856825,0.08047451708836248,-0.08069580329810679,0.03390685001112545,-0.07458991807625105,0.03161624217776491
F10,,,,0.12151605762185902,,,-0.018786629606842357,-0.008537365163469512,-0.011403271364949723,0.014949409492327956,,,-0.03871613620954832,,-0.01645161337659969,0.03612645188864124,-0.03155296757918053
SERPINA1,-0.08949123555653282,-0.02935977583326154,-0.026491105438061067,0.010682848510284126,0.0149761099588602,0.03891002890030598,0.03880558057595182,0.08268704590098006,-0.014019575864878066,-0.008792477582704954,0.05578554196606877,0.0013131759464024221,0.03681113864977518,0.004282838841856041,-0.011422794590615773,0.08087894764437324,0.014674925348505084
VWF,0.041226476193522016,0.03829793891477143,-0.005428359257258066,0.04794162834897591,0.009760820675292839,-0.011522317486858055,0.035635293034791966,0.08959336098003744,0.02876486001789927,0.03788456779026045,-0.005342102128545452,0.0190850744266165,-0.005688508907003602,0.07565317227639726,0.031349761702861516,-0.002603121888315205,-0.0513121921931544
GDNF,,,-0.02388295036451327,,0.07280267655689635,-0.02301326589094249,,,,,-0.01927415619325272,,-0.0564747863203658,-0.04248658642750091,0.03993761830184743,,
VASP,0.045958599454413024,0.005292955492979934,0.033792372275072674,-0.002227463359529732,-0.020986002135843403,0.03690998936616834,-0.03540208294903219,0.0992784216545427,0.014825245464292662,-0.006630294577828813,0.01238331461091718,0.06949518991102531,0.041745630416423984,-0.0710610827164951,0.027983545226727587,-0.06378702010038098,0.0017190188468207434
ADAM15,0.044392155374810734,0.03831623863219724,-0.005348683802387969,0.03522205142869141,0.05037370946501179,0.0218080720369284,-0.021950210917306676,0.004459043485438731,-0.024605494874950572,-0.01835092605910324,-0.005223818172579121,0.02078575855333096,-0.019952442640102288,0.013184760526726564,0.06093328935129727,0.00381017470878212,0.09841698125601171
WNT2,,-0.02423100397477141,-0.026676536480986578,,0.0739035592044584,,-0.01617981176373016,-0.038103070736432605,,-0.01257504039388277,-0.018037752565761227,-0.04361939229760518,,-0.02090353447036701,-0.02025550548282546,0.0072009676570957285,0.10704473005460366
CALCB,,0.021093297670568827,,-0.005683024333885927,0.05674046879764129,,0.005993474610579519,-0.01640918531894686,,,,,,0.07532952137056703,0.07477284063862676,,0.020818423949566088
OLFM2,-0.06842271014265505,0.060072809369433135,0.011760654226629082,-0.04352909190354681,-0.039223572738419234,-0.019273017430032013,0.023112131260730747,-0.056586657302322235,0.016612610197709952,0.031455367186761146,-0.004927933772631106,0.0039364758817931715,0.0048840905341184975,0.01236088979546017,0.006348917689869308,0.04499627062290541,0.09735127012014234
MFAP2,-0.0430984035268115,0.07749213726178425,0.002831696124085829,-0.011254981348874066,,0.025742993639353208,0.035382925413414264,0.028275771406134322,-0.027312140488056576,0.0564450592878393,6.25992951391716e-05,0.01843102756532884,0.03630574421239191,-0.008318985361686109,-0.007896440135904284,0.007528293809330133,0.031105726687421027
