,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
SHANK1,-0.03399749187162095,,-0.013053234406972217,-0.0171442182101091,,-0.02402362757746356,,0.06432179460046555,-0.032379590782288276,0.0799217262002327,0.025462552448059297,-0.04291058880002596,,-0.01064885974669399,,,,-0.010702934002862171,-0.022327536426527753,0.00494969270449544,-0.014383013448221743,-0.02804607964758953
NPVF,,,,,,,,,,,,,,,,,,,-0.015860281981617718,,,
RAET1G,,,,,,,,,,,,,,,,,,,,,0.005033369280934417,-0.017121978087765548
TGFB1,0.03847112316960842,0.035539248763648223,-0.01721080816718367,-0.01132079630612875,-0.021691267033442593,0.05389888755780886,0.03131187621639769,,0.01620091862843911,0.010472653659105968,0.014356265476354643,0.04073599164659593,0.07283893143640516,0.03172357128003914,0.006592427959815539,0.019042029541093304,-0.012139468925213392,0.0630395431986578,-0.0004610105637798848,-0.023763210133249776,-0.012229722393833416,-0.07479060274115318
MSTN,0.05115383393005357,-0.020126121471082246,0.024955311030682718,-0.005627312534359628,,0.05798972997477729,-0.0014566627145962507,-5.991630989570523e-05,0.1412374149284657,-0.02733003258973028,0.02969106146079814,,,0.03630919034601581,-0.025946744822656447,-0.05060829537897734,0.006247339106839666,0.04320972080735748,0.008878698657047452,-0.013700532763684686,0.042735134545212786,-0.023152461810710352
WNT4,,0.01866467089533003,-0.03397769736370115,-0.0032177605886004354,-0.06932116778666414,,0.09223593034489992,0.0015146852517975474,-0.02874486013805925,0.03884921263889424,0.03300113210706316,-0.02678542702771957,,-0.03445462872149098,-0.03180021204285753,,,-0.03435204004778336,0.03162656830006896,-0.032326424598219126,-0.0532346346436158,0.029495404596740948
TNFSF4,0.04890602569988961,0.03535382843643473,-0.02201988745913983,0.00017250480062848303,-0.06465581362951314,-0.006301068510932321,0.09002081362985023,0.01005976624592652,-0.0337332706456147,-0.045042566407525395,-0.01448742186838323,0.008708925721334543,0.025386327290358054,0.015420994335344341,-0.01648466625258751,-0.059340943003672694,-0.01977909315638865,0.012178498277371093,-0.027769326044074387,-0.04053488386896758,0.0005745191423254866,-0.0059063557487414615
NTN1,0.010156621245737617,0.11695414103595878,0.044204911413738314,-0.03135269683647266,0.05338574265779091,0.006133788168433302,-0.004579462302658075,0.0883894611314907,0.16926978469920112,0.011090539998062983,0.03499316011206259,0.03519928341690026,0.06821182897150495,-0.0013433458724864404,0.06267386291367918,0.0733025704489834,-0.015383738112548874,0.044919915582383944,0.07228501514278561,-0.03034739564507583,0.044960057224914876,-0.0543232325271054
CXCL12,0.025820408022473432,-0.049971397569696006,0.02890786935915709,-0.015727203365910252,0.013736156124879828,0.045729161297527215,0.012657654553751773,0.002589902777336558,-0.047398367305461986,-0.004746167362267225,0.09203550134973196,-0.02985788341913663,0.10833490395989052,0.008139769929608152,0.0014412981230756984,-0.08042252081055623,-0.0478019097803056,0.01658572391953073,0.04155980385985564,-0.04635947569735524,-0.03807835303322463,0.017905019758498106
GNRH1,-0.011408114337377016,0.045029996310442154,-0.01592035047509776,0.020414666309784703,0.1303262047921524,0.03611385791470163,0.10244558051426633,0.020783647337212403,0.05713713903721225,0.009724575451180174,0.04991543495731475,0.0068649125500373255,0.08903406580205642,0.0819836685068185,0.17422974468221014,0.018156442476649198,0.013268531953162018,0.050812487737568135,0.060524693225302,-0.025706665864931737,0.04197125886935463,-0.02348336289710924
FGF8,,,,,,,,0.0015865909561273849,,,,,,,,,,,-0.021891769582768512,0.012235841106751959,,
RIMS1,0.030747936192687817,-0.06490592165019281,-0.009441321164482526,0.009650369939775368,-0.044110862455145256,0.08729469832927994,-0.028088413046129666,-0.023436711439972023,-0.08040116105175182,0.03984243010633909,-0.007597589600827114,-0.04461699513788816,,-0.05029235748374849,-0.03624116665721241,,-0.025396460311445528,0.0015898796951914229,-0.007471822085623405,0.046357197264200234,0.019280530090938677,0.019883028036337465
FGF14,0.10744125008575442,-0.05801661148194402,-0.01293422397771369,0.035607885206142394,0.034861554717274035,0.01657537241681926,0.034557081581531764,-0.0246266050639489,0.09028608749529136,-0.045320442727758696,-0.046210542480023854,0.0027840517779841216,,-0.03797291871648597,0.054754420502909816,0.03839851789181956,0.02098654002749551,-0.03914549622069177,0.03896508584489167,-0.005319838171165974,0.12313735727501904,0.012863973343488128
IGF1,-0.01806313013075964,0.01723055908850399,0.035049794298888826,-0.04031587212572038,0.015524658895761722,-0.009236293025842291,-0.011965406873800414,0.009366282086486792,-0.019230862449858353,-0.020595701236218403,-0.02896380813470388,-0.006085437688839487,0.027137856295818805,0.0476163554862282,-0.043453911804202855,0.048897083840168505,-0.03702896014584771,-0.05875610709979031,0.11574919514081738,0.027005016905163208,0.026832499203993134,-0.017432975143560087
TNFSF10,-0.011532378619898085,0.011643598207019188,0.02662298522628736,0.0004264548500860997,0.014978127577148665,0.0029847573883044097,0.01687089101662065,-0.0030338590539325146,0.06292738367170815,0.0010212177088144458,-0.03510269160803638,0.030827748823851996,0.04089959253218709,-0.00652221097939343,0.04939638522624792,0.08261135090239163,0.021908183721394428,-0.006841726739673172,0.01381308804924471,-0.06431848055792085,-0.004133256951172073,-0.046699482844710274
GDF5,-0.028524356555471492,0.03173124816131747,-0.044739310004307545,,,,-0.03574053012506015,-0.0216151719423396,0.029602809571902252,,0.014369911275767155,-0.03911932066517225,-0.019750942940769834,-0.03178437962854637,,,,-0.03353936446506263,-0.03386533873151167,-0.055596718301527105,0.06342156847488153,0.04231576804611449
CHAD,,,,,-0.04961597231428882,,-0.028255194762210552,0.0027877455938358567,,,0.0011883383257488174,,,,,,,,0.05259133799924064,-0.02539672318644641,,
RGMA,0.0182210194884992,0.02185802830631327,0.00246435013524906,0.03259555466473872,0.05450179755429013,0.0299788797696857,0.00901917555980037,0.06038202092808007,0.14511161528430655,0.039356537033050636,-0.020129183782748118,0.0289175845657669,-0.025611807140121762,0.08761434834235232,0.025976331641996357,0.06365319895826765,0.00803491410435304,0.008612812407264785,0.019458517021246735,-0.0069463920193220275,0.10700292427130265,0.02144358920572062
CLEC3A,,,,,,,,,,,0.0847245667217262,,,,,,,,,,,
WNT16,-0.05317436899081506,-0.04926262455558477,0.017921323491823137,-0.015594994238993444,0.013362779702140969,0.002192660465961704,-0.006686575063560031,0.003773566320695315,0.0644575451731661,0.07664810672065946,0.02865032178985302,-0.013160072727238833,-0.020647417145427935,,,,,,,-0.016248131892926773,-0.005862171048504282,-0.026000178060712514
CX3CL1,-0.0031898107953279116,0.12508481896498194,-0.013341054880824788,-0.014203937848874486,0.04860267435656318,-0.019876291014848082,-0.029109644489531974,-0.00493915997448629,-0.007919353469312057,-0.009810100690667355,-0.025393924100646035,-0.020758102925933317,0.023585549213111387,-0.015141999964059363,0.058795830493257414,0.0753461016063808,0.05251621727873854,0.12649838605748917,0.0476871196755255,-0.04785256114309715,0.0340339351648531,-0.014720218853458826
FGF1,-0.1284511493132005,0.03341203735608524,-0.012962735558695569,-0.03935341512667491,0.0833982345752511,-0.0297044658337545,-0.003527524355679225,-0.0054475211544787175,-0.017728390553499045,0.04236351071993468,0.04444219435512894,0.002395259953466251,-0.04253839994596402,-0.030287316394210503,0.00255191565555494,0.09581828523688708,-0.07506665574783916,-0.07602639178524837,0.04267946294139338,0.043582567400940325,-0.027099058431693815,-0.019885932033964965
ALOX5AP,-0.044022331696882924,0.003941381050560605,0.07260925445492719,-0.040322412710048425,0.12358627523830198,0.026592803834061873,-0.007453211140862125,-0.005624561112359128,0.13621035900630235,-0.008379923625923257,0.037055125683640826,0.03189371045505808,0.03513898735496385,0.09322216492628557,-0.0015053130937917444,0.05848452925593308,0.03145770676957912,-0.05319003936924005,-0.03474925366000711,0.007913823452415251,-0.007647842924427033,0.017285535536965085
IL1RN,0.013604776078974354,0.06257523211196649,0.0367745527325604,-0.00307696722612634,0.03896980658949648,-0.02337607328608929,-0.04156641301465767,0.03074586440982373,0.01172402540994641,-0.029824425718545943,,0.020760578417790415,0.022768592933828314,0.056483606960090076,,-0.03446938609611606,0.09472420051483824,0.06476660834479107,0.004091311285353399,-0.026208294105367073,-0.002355874467211715,0.049050551265017735
PCSK9,,,,,,,,,,,,,0.00021616665916211587,,,,,,-0.01681628086531839,-0.015771350196818742,,
NPW,,-0.011177278408854139,,,0.05992444843868136,-0.02727914331460498,-0.02412157517920932,-0.012618336414979548,,-0.026671223797863505,,,-0.0009601806955246371,-0.011512021884565859,0.05575554423943724,-0.03875392259338756,-0.0064174347631814396,0.15137089395100695,-0.04032787816343404,-0.014250809022216301,0.0223881404543082,-0.03305639035495254
CXCL9,-0.07717420212972427,-0.03214680641837153,0.053383405145054026,-0.011060039198999186,,-0.013627762243183354,0.16390355539792772,,0.0864896348921908,-0.04641467422338427,0.08888421618420236,-0.027013171353724216,0.14226874626299443,,0.10502692992293038,,-0.01734252433436946,-0.04371557565223705,,,0.014571591456568342,-0.035809706626788576
ANGPTL4,0.03835357375269499,0.13715084218657975,0.029878570371463492,0.01912684250722602,-0.0060391057623056105,-0.03902955849746225,0.028957950778874846,-0.00018307332172477127,5.714450252548172e-05,-0.027372536006380614,-0.013160217575664693,0.021677305540817718,-0.06870637837307281,0.08452780490837053,0.12202963799060614,-0.06603214920179401,-0.016135588232135085,0.017271579832845888,-0.0647400308953449,-0.06347936364773815,0.015957327954921018,0.0462230687229156
CCL11,,,,,,,,,,,,,0.001311643427811855,,,,,,,,,
UCN2,,,,,-0.012843048738379674,-0.018915196127798645,,,0.031455142530136704,0.04532352544643254,,,0.012103661815721355,,,-0.04722054200244467,,,-0.029211374020002234,-0.01782154727571516,,
OBP2A,,,,,,,,,,,,,-0.0075900620105002195,,0.09125939177646061,0.19235961871994853,,,,,-0.023782951983291764,
COL4A3,,-0.0036544222999882496,0.06677313045856986,0.01786802717348571,-0.029133572286645662,-0.03821755100772637,-0.00016165023158072467,,,-0.009360759339477666,0.021973879899410086,,,0.076441858615542,,,,,0.048133057134377606,-0.024925455326387586,-0.03847140162814422,0.07651162570061844
NRG3,-0.002985553619029956,-0.015043277164130443,0.0388428941021476,-0.011813681789763294,-0.018232703602726056,0.00666933562342127,-7.049221008914967e-05,-0.02603211844205554,-0.08413809621516267,0.0401246301160428,-0.02145115509924299,0.01505713661928513,,-0.06942573836892946,-0.010522744572207714,,-0.03776823944395672,0.0008796265042955416,0.07746512501263776,-0.022581995760139265,0.07908871861336089,-0.019471860666232844
IL23A,,0.04623969277444389,-0.00673690221485229,-0.02080202701468354,-0.0048579751588790085,0.020686308037800385,-0.006848509479281378,,-0.0018989081172774654,,,,,0.03581905136142586,-0.02863854313086509,-0.05128381977789954,0.0342780852382265,,-0.021596946380581763,,0.20297978916285345,-0.02298546406506014
COLQ,-0.014261592673690494,0.05077634490282953,0.09274568963429147,0.039008987752410414,-0.02848710488119153,0.053248454081754756,0.020908647930500568,0.017879354685839982,0.06291002179899673,0.01749261784601313,0.05459323300867497,-0.027978131136971854,0.06429084520660355,0.024368744125967564,-0.03563546431481479,0.07406985190723463,-0.05350060589599637,0.026560634416668165,0.005414996100845426,-0.05001197679507925,0.05069671731293725,0.03816126058390006
SCGB1A1,,,,0.06615567716942918,,,,,,,,,,,,,,,-0.021147933407124654,0.02305823562686803,,
TNFSF12,-0.00031542977815699136,0.043986926741025265,0.028629998614597765,0.02335193788151547,0.042475091749401686,0.012896748800475344,0.013194170630510716,0.0039048557670158532,0.09161186413677799,0.0470512470419134,0.023019967014123323,0.006671773646757622,0.01300947403303364,0.01869540434730748,0.0785229469333325,0.07659711736027783,-0.09278138195571574,0.024480609299912935,0.0415261932781951,0.011458218464040132,-0.011724656749512553,0.004899853072157898
DKK2,,0.04813058848608817,-0.01931719035441341,-0.01857062363648526,,-0.019194055955825184,0.029764031146150005,-0.036645537655143015,-0.06523387865102245,0.005616097938306431,-0.0032404398324177757,-0.04836519821575414,-0.02404249569706431,,,,,-0.02917601960339698,,-0.0210037319307969,-0.016490418949028557,-0.029024732516511737
FYN,0.03256895377291172,0.036020741589671786,-0.029925736366040286,-0.0005812552106203114,-0.02646711376437671,0.019887433761239103,-0.015714546118821917,0.09577096851338968,0.15411847339823462,-0.016284465827226917,0.001480069502037353,-0.018086662691352787,0.07565550426432513,0.04286973813866917,0.0023999003131087424,-0.0004071961321510732,0.106308393789333,0.035274578762442686,0.03524607890548401,0.05487649491874705,-0.005233770624155115,0.02435723536955899
ACE,0.08434696021557504,0.04618035606142067,0.027615775209470707,0.03640135843607817,0.08071866701832096,-0.04869762645121086,-0.03595962704368484,0.05132146281946008,0.0748213842346177,0.055654238369767045,-0.028606258762467543,-0.0566778705560503,0.0745794946171968,-0.02454154026808839,-0.023837350616904635,-0.007448890358085764,0.0030035457507655537,0.1315358157824412,0.047828978234798314,0.050425015588025195,-0.010542404772016982,-0.05346595042471615
IL18,-0.04109190390446583,0.06249894104229753,0.06560312031461801,-0.06581155636283048,-0.032789647336201024,0.0004234653420268833,-0.018041275310466082,0.06929500793909615,0.13111580390899982,-0.020386054193042857,0.025205589367705845,0.03238634355784321,-0.023540526351621262,0.0084222628926037,-0.025782057071600868,-0.0211377077024522,0.008333245706056614,0.0254476564189679,0.009498371703237854,0.029104299108032614,0.02897911332547137,0.00791951866008515
PPBP,,,,,,,-0.024580101446056823,,,,,,-0.016326434752856077,,,,,,-0.019906651706972672,,,-0.019189848686074196
CCL27,-0.028894324391431348,-0.06737575670499449,0.0025260450227746257,,-0.030075756008222657,-0.01868369798800674,0.004510987965796025,,0.10425228918834827,-0.01650024558641486,0.00951917546077725,0.0832471740612887,,0.04033783556649338,0.18224900855103193,-0.056743447233881084,0.05378553073133197,-0.03900999869509304,-0.010831873233883758,-0.015550372934396425,-0.020354014633193262,0.0088788455707918
SERPING1,-0.04103927498540061,0.09987821832500486,0.007208379573701441,-0.054730970878548245,-0.010447496233399654,-0.007911258303377456,0.06707622652252566,0.0016948824222225859,0.148692386342491,-0.026295355277391016,0.04166219608376758,0.04955206099522585,0.002729136322981369,0.02783249446396762,0.06238336249471461,0.06030027337868118,-0.03326476347181193,0.07902137038239435,-0.004623341278687605,-0.016083245428200485,0.03743436261641353,0.038405278071420954
AZGP1,0.08005283852301179,0.004978033848104416,0.03133849543058321,-0.027419539877082857,0.10552943212470893,0.06619072883136079,-0.01967314740513337,0.046437054284840344,0.017774025589544377,-0.0002446096297170013,-0.021360323547716564,0.031528902123134694,,-0.017802578655293777,0.02907942740917285,-0.04851317963041946,,-0.01707359429146708,0.0010484741662086493,-0.018236349951316868,0.0871844360406136,0.05018426299259972
INHA,0.1564100220635871,-0.017861939406392992,-0.006156901406405914,-0.024250299772908684,0.015108844658118799,0.04768162981979389,0.03142439619260778,0.03172622740643213,0.03914857260147736,0.011210551549005182,-0.029940688630080106,0.00294901261876875,-0.04031280540291923,0.03430010159907821,,0.011377479978635825,-0.0052092777379198285,-0.026249270917487,0.053882605782504825,-0.0052250745908181745,0.010979152193167167,0.03500905991846491
SEMA3G,0.010878681115251958,-0.006199563036827241,0.04599484051071576,-0.005217431376583929,,-0.03565999905916006,-0.014883088292059707,0.005125700885484312,-0.051610295390713753,0.012894523048602832,-0.0046925345114833044,-0.037395302263495106,0.02508612712252847,-0.0037856341529881044,0.047791098400976166,-0.05481132314495283,0.002510288576446,0.07495702697922911,,0.0026474979798371693,0.0031663293821779684,-0.0350350146269992
OXT,,,,,,,,,,,,,,,,,,,,-0.015280422597880244,,
COL6A1,0.0026052665120904497,0.14027573013210848,0.09093214649031871,-0.021387184644332535,0.09154813030429719,0.016962743977726354,0.0802863166908286,0.058308608768452785,0.18057493556836973,0.06303571628393556,0.05832460398108026,0.003535711457047201,-0.06369961958545728,0.06443158997416944,0.016303264366085504,-0.10756332125414932,-0.03287348925295809,0.07949977064472173,-0.048340063394888264,-0.014710020208098208,-0.059063189594399546,-0.01789560053227894
FGF17,,-0.038072472885228324,-0.013242443246316756,0.09362443796348227,-0.05801764151433052,-0.01866084997488547,0.009160449774449051,0.03593861691859946,-0.05394665247919324,-0.0028322547224874256,-0.013301397022760935,-0.011517180807548428,0.03449824849993175,0.013564694820513121,,,,,0.029078921505632082,0.04098694589139825,0.10447807093194098,-0.029162393384004434
TNFSF8,0.0742769159915577,0.09024517194981226,,-0.015361522008473724,,-0.02412910248490456,-0.024580095074745047,,-0.011084540708967694,-0.024662784151056192,,,,,-0.03502102127354647,0.19111556724664241,,,0.003869266786901647,-0.0162481340375146,-0.04490778652705252,-0.02160933047515735
FGF20,0.005173556572095405,,-0.04046495706016639,0.016419044537361222,,0.01964272273389463,0.07020228222882224,-0.022423259347398812,0.009690112117873979,0.009637403657836144,0.04110886101156974,-0.048365212090417505,,0.02806733728659221,-0.024712544930299892,,-0.04572206321647769,-0.02870683003383021,0.02771486505494225,0.0948872878733679,0.11720887952215504,-0.01599658546514789
ICAM3,0.024935959659592107,0.1079781086428316,-0.012530169542712334,-0.05025661327886467,-0.021464246022350073,0.03648246229399125,0.01670875825398784,0.03666113722603853,0.04606668875430023,0.021981646658404606,0.06542765489885295,0.05527686315940232,-0.03429625626012985,0.045661044370584984,0.06986916445549371,0.09730585132751812,0.060381551920111666,0.008930369271839277,0.06777233972858336,0.034951282481499805,0.049586720296735186,-0.02995327521114718
LAMA4,0.004259163569056307,0.08586415508235308,0.025950405946224647,0.07682270862185045,0.08502817902988206,-0.003465769355004667,0.0036118818003458945,0.03535471955016735,0.1610732075075648,-0.0012921470394123573,-0.0335332432478176,-0.006978221191199304,0.05963657789052959,-0.007247929015849982,-0.019607454627301898,0.010274600094861301,0.04691410297579128,0.09773229010533546,-0.025380735645487845,-0.024146033710602796,-0.01285805482902242,-0.020566038208467724
INHBE,,0.07687476204168778,,,,,,,,,,,0.02326999075671338,,,,,,,,,
DLL4,0.1244389317246193,-0.0419014928381765,0.000428212456098613,0.03448236304650689,0.06960399709478426,0.04559306588930136,-0.027505098632911663,0.02084419014077657,0.0795809945036567,0.011209059732788958,-0.027212024771149694,-0.03768735836862511,0.0769662710506616,-0.00892126022732286,0.023710865804627397,0.013379659682539423,-0.05053478625739057,0.023274836491948798,0.0158239600242859,0.10682804653668854,0.06054693509495645,0.03395551094148197
SEMA3A,-0.02906537321028964,0.05532453672633702,0.02453709146193525,-0.02892034180587643,0.00633522443310097,-0.0128229207311036,-0.0016825550615313179,0.027965817499358083,-0.04900230299166518,-0.046448752769102826,0.05340065663529709,0.02129906706550859,-0.06638078968526494,-0.010127768548851033,0.05288658889410333,-0.0003324753818796371,,,-0.0419588063121898,0.002468942476553162,0.00026716534031137476,-0.0645194738253962
RLN2,,,,-0.016497255675845472,-0.044407191273781864,-0.024350915063424024,-0.017460120561483737,0.08444858538467241,-0.034461917068520115,0.021134522541892544,0.02822847386115889,-0.03498268293993116,,-0.03274414754136909,,0.059462830260947945,,,,0.0030613178402296493,-0.009282875007566941,0.036422016545000324
C5,-0.0019509788503242248,0.11969340495127001,0.01115923619656139,0.01408569068747446,0.057720641542337754,0.019601810663680348,-0.0496004966037275,0.05363229681176183,0.13858969112396774,-0.0037793623607691013,0.0324747553465052,0.04125221140817308,0.0014469384386779293,0.09979522125252432,0.008646911992356204,0.03904298602306613,0.0039201062509826275,0.09547544491056607,0.057304251551348856,0.007775743935699631,0.04012458823430838,-0.013864080733885623
COMP,,,,,,,,,,,,,-0.012944580636327741,,,,,,,,0.021801695740287834,
EDN2,,-0.03893116755577969,0.004698101648680417,,,,0.04959028359294831,,0.0023280982559415347,-0.03050663196592906,,,-0.031103597088771032,0.06391079244091077,,,,,,,,
C1QA,-0.1387521927116351,-0.05878091923336742,0.07059373588167707,0.01666783350248673,0.0897029112667699,-0.012537242965406387,-0.007616220265114484,0.04711988988473836,0.16788398952290237,0.023580829005004526,0.04862659895342105,0.03673702525907105,0.023893754407518987,0.026111572783837435,-0.03549578113964751,0.0704738833060754,0.002094644906883053,0.0486174512615172,0.021326626164200693,-0.04543477477173795,-0.008110458819731546,-0.07954426129441046
UTS2B,0.010922204998968418,0.0797486849602959,0.07198835321344178,-0.018766041780941715,,-0.024350914923525212,0.02900633604179241,0.017296991126985503,,-0.021715375802952838,-0.04741485325973787,,,,,,-0.0015280976125573542,,,,0.03203219059335865,
COL9A3,0.04326422830417928,0.023745655102156253,0.018825725773154525,0.009219992394925627,0.05769510651475198,-0.007648985280546518,-0.01680922620326332,0.12024779758109996,0.1605886273789452,0.0686472561017314,0.07640088574361012,0.030893056180845202,-0.026783067020796397,0.06045622329127117,-0.06993176800543277,0.08038500832133302,-0.023254047220013504,0.004787674163645989,0.002129232399426726,0.01696947279689018,0.06474235728460472,-0.07557668360778984
DLK1,,,,,,0.07122579256296974,-0.021957680244921292,0.04021382600829777,,-0.037125926089091606,,,0.057067028268646625,,0.08554395529802683,-0.010147026652102148,,,,,,0.0007110534998377096
HGF,0.02431815438990182,-0.07202626035509599,0.03704424924309321,0.002048353244872953,0.13964040433567373,0.03132264829694718,0.002229015582551303,-0.0014922284788870548,-0.06422291972449606,-0.04374057930195668,0.04992694401749155,0.10244221551078803,0.03477714708998262,0.018520459095043493,0.0762961730782738,-0.008305311323854463,-0.05933348958486658,-0.049319032105907684,0.05559974357941121,0.05058712003578823,-0.028773382894180494,0.0496992135347575
GIP,,,,,,,,,,,,,-0.021560779987447702,,,,,,,,,
P4HB,0.07328001513250725,0.010649066500415616,0.034918896982725975,-0.05521036638004755,-0.027029865103237745,-0.05572639906349674,0.018111710603903753,0.000923683746318347,0.15086140704248194,0.01779923002437372,0.020285432043795057,-0.020979039400802084,-0.055133415760835476,-0.01280213064194543,0.0036395870847085996,0.0388775749188892,-0.021771524669746755,0.04719218937058683,-0.0825398979636158,-0.05628743891709995,-0.04166625614941983,0.00947404728428396
ADCYAP1,-0.029259913124036176,,0.05822996226304586,0.032092209234447035,0.04684850623137288,0.03076227402999101,0.05121439900638934,-0.01618293575054483,-0.05251204662078908,-0.021130894866713382,-0.013489327585007638,-0.04523674940618229,,-0.009176194765511445,0.0011185948679817096,,0.028975469629278643,-0.03228633870914413,0.01792516508221814,0.04590978651316054,-0.04006069944099186,0.00016406446076168947
GREM1,-0.04448813825647531,-0.03095557628524006,0.08905538341465645,-0.015422338517201668,,-0.021046824657413032,0.035987130896232726,0.03040169413516513,-0.03264566951987907,0.012794587682250202,-0.02206587580942079,0.032929498830857745,0.025819080904882365,-0.020681219050672304,-0.010445523486971458,0.0005455288718190813,0.09940954849349969,-0.05485632957289206,0.03922867319212178,0.06066775722041692,0.05430466372906605,-0.02979090317579582
EGF,-0.014591899728520721,0.17469958431218796,-0.0537671764221336,0.05056297302213848,,0.04817233524504115,-0.011016260739728409,-0.031380234008231096,0.014111290189757937,-0.006538317224869418,-0.03382259740898054,-0.02471063430469189,-0.011251206193206366,0.05405087010705653,0.06157692674616811,-0.006157388234335274,-0.02390419682086127,-0.041029140628642095,-0.016055733964540072,0.04476773455553683,0.03467490647980589,-0.005651875230098291
VEGFB,0.03285897074288494,0.07359166523793201,0.03134224642787825,0.0007638129644556632,-0.00476273672608136,-0.019893000964354954,0.005346967598471683,0.06445718999192977,0.09278644916806393,-0.028100079921972852,0.025279193357726746,-0.00418471756126875,-0.047785779073790065,0.033448621797709674,0.01321459916780688,0.03964754308440334,0.026068393977708004,-0.0005829395936385078,-0.03379744049539975,0.0007794731684840532,0.048176804675066055,0.022592964945402246
FARP2,0.07687785532016486,0.01820393995702597,0.0140641330916084,0.02094434659902074,0.04913335231325629,0.04854174922591391,0.016737598741553797,0.09255388915636925,0.11926951600836963,0.05376011647181608,0.0014715811564620102,0.033759563827886245,0.037921416933473055,0.08697043017288579,0.043293715807742474,0.06684552728451375,-0.013401970424878222,0.09371869060270567,0.05340322080353178,0.013463205901153914,0.03365558240499195,0.05099073253708384
BMP3,,,,,,,,-0.030592480150925867,,,0.052371411448221515,0.044660545097097486,,,,,,,,,,
IHH,,,,,,,,,,,0.024410361033138532,,,,,,,,0.12564608265835137,-0.0176049096649062,,
LAMA2,0.04884392761491225,0.02434281557799538,0.02891160990503197,-0.010899837934970645,0.05115913376122714,-0.026033253132066912,0.007513636767994787,0.05401876890120634,0.1015044808771575,0.027965878154224664,0.08669296409535578,0.0492421403643592,0.04273486631269575,0.03360335074243707,-0.03207506138441448,-0.05263882557502738,0.09079357310025522,0.06963664600236977,0.025558857909618593,0.011521746715671338,-0.0643563645547053,-0.01438647916286108
SERPINC1,,,,,,,,,,-0.023233490411386785,,,,,,,,,-0.01605573524180911,-0.017385734401338632,,
NRG1,,0.029091320360434984,0.006949410660568667,-0.02482093213250833,0.0008077569197632201,0.038779547947623734,-0.03298624592330157,0.0484906579438333,-0.01956935752982758,0.012258598629348312,0.02365925875876349,0.034919725004827484,0.016613378489136795,0.0306869679189617,0.12001200763684546,0.1072462582766328,0.036720413668493664,0.08843150624857714,-0.009991933565194086,0.010648173468130745,0.05877560112505036,0.0005869266506576725
SPINK1,,0.034038794935614874,0.04571489537774172,,-0.04050606881868046,0.020425065355890195,-0.007950530453397461,,,,,,0.034035823056670696,0.007684630296483674,,,,-0.030988005015146966,0.02569021805511075,-0.021370566181862505,0.045393621672093855,0.03163973831180309
EFEMP2,0.01593304569842205,0.037593303767937576,0.06102227937905614,0.0029961700368123364,0.09869912319000791,0.021192853178921212,0.03679447501777066,0.022003357281693812,0.16791969585838015,0.010227681811125645,-0.0008615088648346509,0.01503737575017199,-0.09151437845100412,0.03959075296835653,0.0924626306214307,0.04732549217825571,-0.06080913113249701,0.00519313108598363,-0.06364533344840896,-0.010974578812348122,0.003957931420475701,0.02714197517469537
SELPLG,-0.029815555579655102,-0.06755534835970983,0.06699019556443009,0.019223048137595487,0.044029621743482815,0.007447853652301185,0.0009305237144387669,-0.01050549616939318,0.055724982706469466,0.015452730317919562,0.0536258872676421,-0.007216711917124572,0.029543839570203775,0.010562572230353267,0.021116019116547376,0.06337375573792403,0.08863088258719214,0.12591252218961357,0.07225877867972065,-0.020434211973974523,0.026228172706183273,-0.06517934820125791
GDF6,,0.04691856584566117,-0.02143351885173375,,0.023807348860264557,0.039017941988237485,,0.03632259587118251,0.03811859195392766,,,,,,,,,,0.01097437727513306,0.0015625163672712949,,
HLA-E,-0.04639905677009671,-0.08662383679428935,0.055229514113621765,-0.0023977259360681348,0.09151178411418102,0.013311238208840078,0.015205159325738448,0.022140078725806207,0.14276463499543343,0.0027207065893082166,0.04133877850722983,0.025606700607428968,-0.04009074053965456,0.00706952579046899,-0.04220879506531035,0.058573983015692624,0.020090009596403984,0.05686568729043732,-0.007985552297768568,-0.04278686442568395,-0.0697327274386328,-0.13915467741585885
PTN,0.17772775542137628,0.06454072205423296,0.029602919526633072,-0.013544828013136698,0.09189772360921095,-0.012955377927748033,-0.037273470597596,0.09755314249387662,0.19933428025964928,0.0876621813807638,0.03779324036455436,0.06781445481017907,0.06754384054727128,0.10009927998628365,0.11648591828744043,0.050789011785316134,0.0459836606165943,0.17029117305283786,-0.039660106982654944,0.016108018052491648,0.11662793413763521,-0.006692137642816366
CD274,0.016580470818614985,0.06944146535431098,0.07350225300837464,0.03452748663392197,0.013363896745660285,0.03425837083859222,-0.0028254109087334912,-0.043746043518769796,0.06377972582514684,-0.008066855222240774,-0.02617423337874191,-0.03794476481107199,-0.0485365471149987,-0.008747554601555466,0.05443221656738899,-0.07424786053565133,0.017551865725049944,0.03226494288988915,0.011869017217283551,0.06990912778718397,0.007750749314002176,-0.02483155843585446
FGF10,,,,,,,,,,,0.10323905712059168,,,,,0.015621724045526001,,,,,,
