,MGH258,UKF243,UKF248,UKF266,UKF269,UKF275,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PODXL,0.01803708061611871,0.017585349656329803,-0.037436321387243426,0.10273837914972743,0.04027236003948252,-0.02738834886960785,-0.011489961082632186,-0.1638867018132967,0.11284334733658712,0.06807434826343887,-0.000985245631970729,0.003984436506536858,0.10632603152494588
JAM3,0.07371528294182624,-0.058271728447592964,-0.047219005882513605,0.06158724775776579,0.05705257942474536,-0.0023184227472550696,0.031444356697951856,-0.0012856125276177908,0.0988603611575242,0.0679778109707676,0.016020894175723076,0.04436227321147099,0.12722351555787903
TGFB2,0.09811567048440352,0.009894781704775504,-0.02292727435972068,-0.013605122747101838,0.0694601783348292,0.03728091265075585,0.020455178445616753,0.02173086917239802,0.015599122545546596,-0.012139699866766357,-0.06014540661323663,0.049653174840886806,0.06053857421910112
COL18A1,-0.04068448111358972,-0.04263045751974029,0.0005515674949773675,0.09959176236235631,0.020061320994307498,0.013904220122837267,0.023138289238105625,-0.10695718694955324,0.04715932824103757,0.08193471118678959,-0.009986158542632871,0.05676601283662603,-0.019309509088579032
NODAL,-0.04307704376222834,,-0.04685399192314251,0.058253160344605134,0.003427627113786376,,-0.015978025002105385,-0.007345427643663774,0.14648975282631413,0.030570417428180355,-0.021790031729945217,-0.017918983478471377,-0.042596210786015457
INHBB,0.023097151552812122,-0.016498274639023598,-0.0005373519120677789,-0.010824465014872714,-0.0029353236920958954,0.03324986588542732,0.02551306724670193,0.04853903539381686,0.0681328729992563,0.041830608164241355,-0.025242008861005423,-0.01960313738967259,0.08444197562055054
LCN1,,,0.006772443896222004,,0.030181100508020992,,0.03931189235472668,,0.13173554120498976,-0.019283416212986335,,-0.01324037072043412,-0.04418096991452161
ARF4,0.029637150246044085,-0.009865604321936075,0.03745256799253988,0.08697014304488501,0.07794064146139053,-0.055001677863815136,-0.08820188247460523,-0.008863580641770216,0.029183813925355427,0.043249787556828484,0.08440751338296681,0.06107267885337597,0.09392752323735036
CXCL14,0.12372459782741071,-0.028786314038244873,0.0051628011079853445,-0.09337009199732572,-0.030467961192968712,0.02897931603313414,-0.0915991712459466,0.05147968652636342,0.04914032110815614,0.014875319672950152,-0.032266449078268936,0.006372449485777398,0.009202288178831565
LIF,-0.03677734045908092,-0.05422226857476422,-0.06269585254822285,-0.006390437582231275,0.03593811661082604,-0.06055528649015041,-0.008712487540538794,0.04687521028420435,0.006334420405239104,0.01623725212991701,-0.0050496408791178985,-0.02775673113272805,0.18816704111813776
IL17B,,-0.029218391167229133,,,0.12732262286991822,,0.018872801455178022,-0.04182705312145504,-0.004236082166231348,0.01671014941570396,0.02856861719244791,-0.022364838770494586,0.060577781845912844
MMP1,,,-0.020332659843652456,,,,-0.02426214938520162,-0.01787604290756647,0.0064565408568324455,-0.005647881387606552,-0.019630340902560186,0.0017620130031272701,0.1340203833268077
MATN1,,0.07971468877567969,-0.0067184747056967765,-0.021861866431988976,0.026863095255246463,0.17331707245610825,,,-0.058183108885365785,0.0035169569509346825,-0.001064176429504622,-0.015923905632103115,0.07674159491791321
ADAM28,0.07562687850918372,-0.030013960835031113,-0.011739615889720448,-0.030716869816845037,0.009352323434336191,-0.025051744786067108,-0.013452712032068005,-0.032290453872441095,0.0279708594496716,0.058451256263176744,-0.015195501562769567,0.04039907943832981,-0.028015178889724445
TCN2,-0.05666087159538319,0.00653507148895913,-0.02644626028974409,0.03930065572622838,0.04993878783874316,-0.03410000124734261,0.019493670743397085,-0.06902193625078405,0.045421874678447285,0.033397554091152,-0.035526996494657105,0.05417949884684321,0.03207871355220638
THPO,,,-0.021157512680190765,-0.018977808708208525,-0.0336060468058268,0.061108336622296824,,0.020634596167124108,,,0.007843189295807651,-0.017238174905142626,0.05254792582916779
CUBN,-0.04524251636009519,-0.03531045866005655,0.06214321216288419,0.0013480164597221074,-0.042038897502075685,0.03401230943960415,0.011090098355030593,-0.009102230423431336,0.047129688062970736,0.059899723068889,0.0077598685594698485,0.012752267605604207,0.01006812554090017
TIMP3,-0.07618340439429747,-0.07369101615657803,-0.0715784394704099,-0.03862631751591187,0.04202955666332243,-0.006687609954113689,0.0006943310347099761,-0.06376046359745574,-0.011594701118776465,-0.04941283234989422,-0.052723872125188975,0.06449718232282955,0.032437095271414196
PIGF,0.0367012222905072,0.0233272888850417,-0.02774529186597932,0.08114330622558129,0.1039972532699226,0.016029481368277178,0.05245701621453191,-0.004315054344556511,-0.009285446125888885,0.1020338233934214,0.006953913766068115,0.017478225946544686,0.0019908059958266586
CRH,,,0.02604189291546758,-0.01842317605861893,-0.025327199062913384,-0.016173620565533422,,,0.010070343033944926,0.0293794034335996,-0.012654312256959552,-0.019633775178754292,0.017378867618905242
BDNF,,-0.027809066625375196,-0.015833910812305164,-0.052134487576694054,-0.07223864079471508,-0.07191993621655178,0.07173457314322457,-0.043760073464114625,0.0029521682178710817,0.03949320436408846,-0.010851296604686535,0.044880570223182516,0.062381481911195254
CCL5,0.01857133430607344,0.02709741386546834,0.04634388017593504,-0.026911725947599982,0.004898696931072045,-0.047104290854314015,0.10458969462759193,0.13541435593805584,0.020063028099877363,-0.02243562711208992,-0.032936487753245584,0.08243287279263783,-0.013334121174945989
GAD1,-0.02513688260455395,0.03614626622645613,-0.05751579985088912,-0.1261137488479786,-0.06190438001705745,0.025431864879585885,0.07786003210523594,-0.06472358322993346,-0.05190124380779085,3.8232249211680496e-05,0.05497558825099923,0.02214227038694264,-0.056532642551631374
COL14A1,-0.025158008175702035,0.034424615879561304,0.04294139136551068,0.0254458565684815,0.05180705898779669,-0.02231727729841211,-0.05959222406180852,0.024000079312539484,-0.0031194009697838396,0.025039840947222086,0.008027650085867102,0.06504614954893748,0.014964604241458847
HLA-A,-0.11892219563284841,-0.09405895012600689,-0.006168078100822569,0.03826635211858977,0.10199282389150949,-0.0081011720349523,-0.003017375941200534,0.027134553275215068,0.033054895757957704,0.05094415498496997,0.036726598376585706,0.039480855284061214,0.053866970905771965
CD5L,0.02473453813070654,,-0.026716553536861802,,,,,,,,,,
FGF18,,,-0.02417365209347749,0.07427049870880528,,-0.01100895923966196,,,-0.01174099949902143,0.00016131604544455987,-0.03392262593149109,-0.01309301735024543,0.04409269679166685
ADM,0.03492239077214203,-0.05077170180514667,-0.00672932400129835,0.06798671389763679,0.00932511217691717,-0.01467606440649829,0.05937516668688872,0.0650870182282699,-0.028215813899486273,-0.018457226391507934,-0.017681985098730164,-0.002915623605834393,0.17287508729334772
CCL15,,,-0.029332946733342368,,,,0.014300303903665556,,,,,-0.011355572931414409,
GNAI2,-0.036736669275071895,-0.01959714376162066,-0.014896415019968566,0.06066296262319556,0.05042878172278022,0.028028067147472465,0.01891724302072776,-0.06111792445432816,0.007561881253198237,-0.01088153487602806,0.04662116508090712,0.011462548471025043,0.058299958050127276
HDC,,,,,-0.01461175805821376,,,,,,,0.003659667592958079,-0.03313862624475345
COL11A1,0.14838981828410802,,0.013692810170315884,0.18946788060116984,-0.017162693418409584,0.06948525840082187,-0.07310492089925723,-1.1612615827961296e-06,-0.032756265522699855,0.01897561628710272,0.014089620818715454,0.0029015537108870526,0.1048476261190227
NUCB2,0.07520965075605104,-0.0341517739379346,0.025215542208225236,-0.012810794202497885,0.006867635949062399,-0.034480056794724906,-0.10487305349628469,0.05159782809189813,0.06682918707715152,0.01292074479007491,0.00228758273950243,0.012414498817531813,0.04629961600798615
FGF16,,,,,,,,,,,,,0.021657369031478114
CXCL1,,0.019989753626894372,-0.059357757680735375,,-0.003126556763501137,0.0020078793871232204,-0.035925928643190705,-0.035844053227233656,-0.0006918202899346414,0.07491460103562808,0.014869611426017613,0.11136246213396453,0.06443147002957049
VCAN,-0.05509505173659775,-0.00336822385585716,0.023008742533447007,0.20281122045821215,-0.0012924761103542456,-0.008031107896183665,-0.01036703267451343,0.046619098544967354,0.04406523748497119,-0.025852525255998557,0.08742746319500638,0.006176881654301453,0.17901420537681534
MMP7,,-0.06616434649502385,0.03826671680959815,0.09310417732505157,-0.012022059793520268,-0.01014653335551743,-0.0763217061261501,-0.04006924459803023,0.07835699078599656,0.04983059339499157,0.011865244889450186,0.010016070530370564,0.10690318552525721
PTPN6,0.051001249481938286,0.09363642693464296,0.040866445293825,0.017525257060433026,0.006592858350038863,-0.05258648918295758,-0.0736283545951328,0.10139699372652719,-0.019704010765932718,0.0582900749516935,-0.04176078565069752,0.06062694952660567,0.05734529423035948
PTGS2,-0.006181072999575259,-0.052667544586355614,-0.004081469433811607,0.04572728852004014,-0.07414565777557798,0.04425559285172981,0.010267110829789473,-0.07406798389338128,-0.01256538811055501,0.012294587581984415,0.018387092562480136,0.043590731616950075,0.13796457256340508
XCL1,-0.02659048727456821,,0.04114257103004223,,,-0.016665301388947333,,,,,,,0.04138077902120139
CD58,-0.04036517557659199,0.014163824956975815,-0.04245099769493258,0.12920471298433558,0.03101777480897782,-0.022975367940061803,0.03016500086617949,-0.060211739733542186,-0.04091489687492981,0.04691653087005422,0.01593911760112502,0.01436433423585126,0.0009485042026623978
TNFSF14,0.015127496350516289,-0.05068849417120884,-0.029499156518068656,,-0.025049728358398676,-0.026873552149433776,-0.011434231762875302,-0.061387695213931705,0.014050654405909888,-0.023179025611663875,-0.028345182040574454,0.085641294743355,0.03377089791561702
CNTN4,,0.11906275954099552,-0.0518630627094588,-0.04853630916444233,-0.042687851310593355,0.01479439468646344,0.023442867667337445,,-0.028893219817505703,-0.0036208142987169665,-0.006273608447009339,0.045549505510036774,-0.0180693690066964
INSL3,,,-0.012945369637193062,,,-0.011700020127453891,,,-0.027777535186709983,-0.018816186630046042,-0.02834517930197347,-0.015548355078968805,
BTLA,,,,,,,,,,,,-0.015034481933360735,
MFNG,0.011002493331039911,0.006659525562056581,0.004783700835654042,0.07150708336419259,0.05022224959664649,-0.019243169614837657,-0.08447518886715519,-0.01349383148398197,-0.02360340830693093,0.028888021092828925,0.015789550480005247,0.015464715798730171,0.04594792386140005
ICAM1,0.04501350541001832,-0.00027285881227250724,0.006806232082966229,-0.05261763648479208,0.08433320522047501,-0.002003288704000661,0.032996320010401314,0.04907044469023872,-0.03771850151857144,0.04327175797680624,-0.03574730618972837,0.04209703417911198,0.12866298432219997
PROS1,-0.010076121278484469,-0.012973554263656224,0.00827595597505487,0.04971757574930973,0.02187972008261824,-0.03958493594733469,0.03007784014747795,-0.026764321364381973,0.010760851691688687,0.07380162077374107,-0.01950274125080263,0.05222349123295697,0.13216721877026016
CLCF1,-0.0273076523573492,-0.048341605144580926,-0.042441610608953725,0.013642494397833146,0.014834343897449346,-0.005253971992857032,-0.028968450800918075,-0.03460842224323304,0.029859477761437356,-0.04684676112627292,-0.035529126618721846,-0.00196251158119301,0.18121975205202673
PSAP,0.07744948287861243,0.0019536728376725273,-0.010966129183272845,-0.18896347660903168,-0.07717901153985271,0.010297966383322768,-0.058908167543508146,-0.1249811409214036,-0.010014863953469073,-0.011789021086406974,0.00649600315309398,0.09279444534100065,0.022056793993010672
EFEMP1,0.06446306235343968,-0.08010570685976144,-0.02503760463580779,0.08726275939430171,0.05886982267187824,0.03411960465206192,-0.022806230308515918,0.16168251405679804,0.02069748002784932,0.0862225138420075,0.01679216774885391,0.09752687323651486,0.2155938457901761
C1QTNF1,-0.05273252411754247,-0.054366705962772634,-0.00044306319791186967,-0.015117091903639635,0.05346546624591278,0.04559747150110288,-0.013984573419565202,0.045031265474360385,0.014585198334976639,0.06709514212701964,0.06193265738732082,-0.05159072507464997,0.21180114232850314
ALB,0.08624201036811026,0.003437927939093455,0.0024904059452443054,-0.02166186725596194,0.05927864559575199,-0.012773353247693884,-0.053281567494542124,-0.01974682556119662,0.03327588407071213,-0.03003995441679743,0.010269647907132886,-0.01758146636425222,0.05762592368932235
CCL13,,,,,,,,,0.06402104249133471,,-0.006875646795976142,,
EFNA3,-0.025546129916767742,0.03318332795996803,-0.000906132424483304,-0.05218527154692096,-0.07410644918902745,-0.018280726164251904,0.024851094855957316,0.11433132361658899,-0.04757324434026769,-0.013642293483821302,-0.025412097867448444,0.029400639635689733,-0.012424783512471319
DRAXIN,-0.00445732578976311,0.0973744962438202,-0.03078697898118663,0.10986811683463883,0.0401342242679489,-0.0416659515667191,-0.0610283306563902,0.06744700288452296,-0.028637760384549616,0.03061896221312355,0.08954479436426312,0.048360574220436894,0.01378399475731885
RAET1L,,,0.045696644602892675,,,,,,,-0.04007266820388895,-0.012728540549192983,,
NPTX2,0.13203695877448757,0.09236069840422628,-0.07871975872588216,-0.14630600920941114,-0.11351874038803957,0.022588682529239835,0.08021346547443138,0.07443500171839328,0.07087795057874524,0.10653044498567545,-0.05704671564579481,0.03603607550158155,0.01892875037947704
FGF11,-0.04483146485015385,-0.04023509619210178,-0.12084346683168713,0.10529279273630826,0.042123105002137486,0.02038450880859842,0.09444344058685024,0.047622387638392744,-0.008522792357483157,-0.03722545804246771,0.06633948489923559,-0.02554872319850898,0.07913028489768312
CD59,0.06304757723453769,-0.04640965933583916,-0.04140392686723509,-0.09269442221396706,-0.04984223795397439,-0.019744552007902472,0.02701415209269187,-0.12796717336352198,0.02061626902854626,0.04864403184140147,-0.031694462360168325,0.0762383386918983,0.018682455949486757
COL9A2,0.02358898114306392,0.0047407830081048164,0.03462472566337914,0.08502371195717699,0.019051649716327824,-0.015044443390416799,0.001455488269940067,0.013656518843406738,-0.045759666588066746,-0.022803723904422056,-0.03667615183144476,0.030611203047688478,0.06695408917371203
DLL3,0.029043984131053063,0.04569861224575674,0.04643346104117894,0.11420094557929211,-0.01410805288389606,0.03519266801138289,0.06659778350469028,-0.04533933319858559,-0.022871700537353237,-0.10391909992905773,-0.013480985869207228,-0.040865794981770905,-0.045211518779874164
FGF5,,,,,-0.01605766835167634,,,,,,,0.0621811297463514,0.09307293191438958
LIN7C,0.09836552561018055,0.04024272881273714,-0.021406251596683055,0.038917328196417425,0.0445008198637235,-0.06374667231716331,-0.037689136766056716,0.059819236675630015,-0.03064406584844282,0.015506271678813625,-0.030838406892538573,-0.010136922531123235,-0.006918420173999904
GDF7,-0.027542549526233272,0.027420521171249518,-0.040799093265810736,0.016487237735397037,-0.015451087066435647,-0.02431789494200663,,,,-0.034352242801770246,-0.02304297627906755,-0.022178984802443596,-0.062176583837887954
PSPN,-0.05001112507476244,0.028884264312974917,-0.013549117198084906,0.029109708545229845,0.05287259368622592,0.009465044778851633,0.10807637942316506,-0.04939361464789503,0.01334741583013122,0.02222074965881456,-0.04043416993066124,-0.016651844371680158,0.018051825266531266
ANGPT1,0.005416770778363969,-0.04544483445443497,-0.030197365313778216,0.02292659489419257,0.061977463084627614,0.06872730176517478,0.04760017438723177,0.04382362384726573,0.03264109474568444,-0.03491159120966228,0.0036635764302531968,0.05364901923425777,-0.02101507411844846
PNOC,0.024392203802769415,0.09619496475792023,-0.024192124046245253,-0.056151724016356076,-0.03864046336311901,0.08102971029259692,,,,0.0436997216298775,-0.027318389527974142,0.16816243545203416,0.03363762556012382
L1CAM,-0.041359383745983955,0.03456483744561874,-0.048382438426148436,-0.0033495432065646135,-0.0295901108105747,-0.0016587553849948381,-0.07518251927162775,0.005392657477042776,-0.01923490244182433,0.003205381470868071,0.005715889514003881,-0.019530386110868287,-0.04270411147351537
APOA1,-0.05800986082237338,-0.025322207973164604,-0.03445384774322258,-0.027259261971607853,0.0002501138990396653,-0.015235461516399809,-0.0040629872073228174,-0.023731840573635487,-0.06626225812708833,-0.012911265428859663,-0.044733897750357084,-0.03336223281483417,0.019195261701011185
PSEN1,0.03694072624952842,0.08039003784269234,-0.06705204569882325,0.00017627630199615124,0.037151615988516365,0.010759542707820743,-0.03389175069663319,0.11237271983990155,0.044294285073221105,-0.042928685909912306,-0.01923175263745824,0.0541589235219855,0.02073868722974528
CALM2,0.10438698529623018,0.08911064417406386,0.02033888502942146,-0.14425148387067668,-0.09811898498149434,0.059779429602117504,0.009203276061164079,0.05388841917863386,0.02947370691253378,0.08451500144303564,-0.00884697996459474,-0.08317292890076593,-0.10026089506806687
CLEC2B,0.1397782318933463,-0.09219626810828092,-0.048070443476944384,0.10429093323748569,0.060301108004701946,0.024774194261136685,0.010109448342936679,0.06905307619623136,0.01136158810450551,0.04636724296192583,-0.020464937481727088,0.07865432063852211,0.005783908604464932
NTNG1,-0.04936924550930424,0.006590099610429629,-0.05354787831254842,-0.004681553555722845,-0.019325250151789597,-0.035775683799150235,-0.004522263063183647,-0.036413869019981185,-0.011146684722988505,-0.0025082122727262,-0.008550099390757192,0.019267107018281316,0.07138731251465032
LRIG1,-0.06746463278884443,-0.0008847768946831546,-0.06601421581394236,-0.023106263328316563,0.01957875051147487,-0.030686828424539733,-0.055085328379806855,-0.12016028555810179,-0.018173367920894502,-0.017587647594075738,-0.06593821488454213,-0.03293171278280879,0.04588574540130416
CPAMD8,-0.024235079865758173,,0.028082833895624982,0.018590235773848156,-0.014526322010157322,-0.012978023690282304,-0.02202235294329493,,,0.05948967202598315,,-0.016291688989122515,0.11073263543304492
GHRL,-0.014442275077248103,,-0.04782494609082088,0.040378274080982456,-0.018074126143072487,0.003544580308335157,-0.0347139659660579,0.13054632255721488,,,0.04966554629799733,-0.022364835962003383,-0.0434958163260717
NPY,-0.03555380801348791,-0.013987916017328184,-0.04744648893028232,-0.10042366602175329,-0.08010487823476835,-0.0029938266835955658,-0.06039392135994276,-0.002426496482276668,0.1045204852773677,0.09747145530628351,0.018656492153441492,0.13128722475093893,-0.08370732162972513
MMP2,-0.03205026721545866,0.07157479802617894,-0.04056788750487097,0.1645538609088708,0.028601468492862922,-0.0402330997332974,0.09877065437603068,-0.09710862838322055,-0.016329700396474425,0.028903268335708426,-0.006650416217763576,0.04175971751707936,0.03434313771309464
PPY,,,-0.024660797652890427,,,-0.009484823939769838,,,0.001076583758769062,-0.009113374516747756,0.09686419266747347,0.02114237476936476,0.07775084235166975
ALKAL2,0.0041217842918856076,-0.03009084567502579,-0.019745935213809185,0.05096633558517199,-0.016470433085323307,0.05445293389110059,-0.031254820121059006,-0.0090692293499689,-0.003102708745381616,-0.04247990003583557,-0.04510974933358124,-0.02888016619068244,0.06073200560911507
CSF1,0.008274638937489316,-0.018043060709755105,-0.07532076363038284,0.05258731981335271,0.012917211175885896,0.011884752035598653,-0.00619069103153083,-0.005822952886150084,0.03914497980942551,0.03844535202603949,0.06284550732842553,0.04205344821829037,0.14407156070732588
SEMA4C,0.08239077470325297,0.07738663516957517,0.007776856351940705,0.009565723420003006,-0.033266780853897226,-0.04921914104699541,0.05574959203524497,-0.07279008302022788,-0.015936746752951536,0.036975207974230005,-0.007501361214638689,0.03112178215942788,0.03680148657305289
BMP8A,,,,,,,,,,,,-0.01395548563898367,
ICAM2,-0.02039737748279955,0.0312811978955524,-0.01099045023681617,0.030478388701043746,-0.018916491012895376,-0.023509971437460454,0.08849146331331846,-0.08713678203953315,0.020356368313133852,0.057022472000115815,-0.06376843749578523,0.06766307047886903,-0.04734260648249305
SYTL3,0.02185465531151316,-0.04574976940671557,-0.08191993521486503,0.10844592933869644,0.005097537876516335,0.0214887404987674,-0.01886757818512832,0.01805885566420568,0.002510449636770896,0.009794688577274474,0.002945745400724378,0.08925437339331363,0.15666228500933596
IL1A,0.006046161359448228,0.07027041100423426,-0.023831733245462117,-0.030942521504771628,-0.030458869473262463,-0.05743948399279828,-0.039699986986621784,-0.04452562099182343,-0.02720727265149637,0.037101586241722946,-0.025761067869416163,0.04932298886316733,-0.0005908981301568559
HLA-G,,0.026661751160992134,-0.03143784406123054,-0.016712503490346472,,,,0.09203486359263388,-0.05004199513330597,0.05701480746395822,-0.04179175275927213,,
PGF,-0.10818924642143463,0.0009475056677414719,0.01666427467654047,0.0989509511283031,0.1005433334336214,-0.031077880286455622,-0.04527289069037381,-0.08190022539568759,0.010293137413581586,0.02319361590555085,-0.029422209035551233,0.00455535699309288,-0.046826245869392664
LGALS8,-0.038427672477809774,-0.057581420125680446,-0.05837705889956904,-0.0015861147371065746,0.06946363709025438,-0.004922437395279869,-0.004700661645204088,0.02746884373398934,-0.013495916610328638,-0.07567503667541219,-0.009761480472885472,-0.010442488300455107,0.027749175062779095
DKK3,-0.0034005451520013343,0.040952725448953106,-0.029315514663972333,-0.18485342791047907,-0.0720603019560236,0.00908351530491679,0.04469405531853348,-0.1539239115763157,-0.0216666932079922,-0.00894160691766635,-0.024989673948237656,0.03101376352354735,-0.1385457534236086
COL16A1,-0.09222901450748039,0.015244707591753129,0.02925674775618332,-0.001102058177897531,0.03280233248664765,-0.004236668117117648,0.05034743991275603,-0.12007662996553917,0.028143177937471217,-0.04549636702980403,-0.04412116328508748,-0.005365384823659557,0.04919801399947406
TPH1,0.0008673359193703056,-0.030660271758152544,-0.02308336170130637,-0.017709228016410884,0.0716247600825426,-0.02193640748658313,,-0.009579046941824433,-0.004858146035501621,-0.04749750355515866,-0.04108424055226217,0.05180799986612721,0.04477288523524806
TNC,-0.06108326432952452,-0.04813429539704668,-0.004919074360634205,0.06634495355414376,0.07087145913606113,-0.02932395272720999,-0.07017007905502318,0.03643520017172586,0.0581121730472754,0.05341969180102784,0.013452968549772333,0.07296747251143477,0.14473314002278734
TNFSF9,-0.02423506836339496,0.20542832097432237,-0.04104722169419852,-0.018622269124348417,-0.038981163393759934,-0.02006645605513311,,,0.015735080254866453,-0.0025450123387508036,-0.0356116809613885,0.05429873515152932,0.009803851376698522
C4A,,,,,,-0.011243783034103408,,-0.02582614836408918,-0.009885587074981824,,0.04218534574520472,-0.01879319417661179,
CNTN2,0.10909388579945205,0.10327198806207614,-0.01367038201687905,0.04763578279470202,-0.012470582624726868,0.025961756635042497,0.040034382134985676,-0.02089677931353451,-0.046548725732545024,-0.03766940157282949,-0.04144999606669208,-0.041453316206209664,-0.07772431759187777
F7,,,-0.02251955905406388,-0.015380515066776922,-0.014526313566973044,,,,-0.024383399122227114,,-0.023042978507267053,,-0.005581315873450792
LUM,-0.08887102204065271,-0.05482248067450455,0.0014408886243592268,0.09455992508103407,0.053480859076880605,-0.02238024120740004,-0.026470026398343387,-0.10785577472291845,0.10961999938424286,0.07414764584748594,-0.03203166758741878,0.06601286356453843,0.06663488524801732
IZUMO1,-0.002971830313123258,,,,,,,,,,,,
BTC,,,-0.020430610414430304,,,,,,-0.03217741604925971,-0.02852028262048643,-0.02229913505189201,0.004497396529575202,0.10886450781339348
APOC1,0.11425508524679882,0.033801121054075456,-0.028049987735169812,0.12903039747241724,0.07764162612219304,0.009739334738879541,-0.06835993838487937,-0.053422904398234966,-0.031056033893887093,-0.036734874853599,0.014569264729774593,0.025436837788569866,-0.012653069916024967
PKM,0.034235831696861625,-0.033069810097945795,-0.006465989755865848,-0.0434717501559676,0.013755786286134983,-0.057008558098063405,-0.03665072503619545,0.09690262881202495,0.0002213287598956808,0.056925198823147276,0.027539596372308798,0.014332415764354752,0.17592769700824598
TNF,,-0.0013320073317209045,-0.025499656532358205,0.12032881291191495,-0.021319167639891865,-0.025651887218493402,0.012997541721526435,-0.0020224128977250617,-0.0028619773870514134,-0.019141891001522644,,0.07324488584137082,-0.023825927550378607
GNAS,-0.08471053440946448,0.023829909782096974,-0.036468420462738675,-0.18291084126466886,-0.09641885693440615,0.019373398391681014,0.04126654554698754,-0.09772348024440787,0.011683952451709664,-0.025408320494362147,0.09738532334603922,-0.02286268101512017,-0.13174090335687416
BMP8B,0.044637842463567175,-0.040066920144380576,-0.02177554255680304,0.14174676723024712,0.002680373261384302,-0.009134772741949328,0.031989672224537656,0.05495447386017196,-0.028613857910674417,0.003147679390765706,-0.03803313053692975,-0.0155141649246229,-0.004552925349485077
LIPH,,-0.03149737545434013,-0.0230833560183632,,,-0.009065562799080747,,-0.01945173223213613,-0.031707708784722836,-0.03557136418706145,0.0064442519751134325,0.0008860564743277746,0.012181326563247318
CCL28,,-0.02302136456374623,-0.021235726050941057,0.04506103501816104,,0.02640670825495419,,0.1256554326041678,,,,-0.01083646477488602,0.05888477019973419
PTPN11,0.007983081570285948,-0.04943919454201778,-0.04191892908032641,0.011272251741211211,0.03600351651710853,0.07484358250971523,-0.076312716586722,0.14715943703413237,0.009680038198525085,0.0280457716030597,-0.04689308503832424,-0.017699796878988615,-0.06770868060437618
ADAM12,0.028580616979933273,-0.04980195077918857,-0.038907533785685976,0.04260502999375395,0.03870331481324947,-0.04974437422063451,0.07046034869747246,-0.1422477719187193,0.09462401449517296,0.019103458487488973,0.00021414033959199198,0.01981481468112303,0.057408581446893446
EPO,,-0.04552333762154454,-0.031016525261392622,,,0.04776480117428179,,,-0.007931749370420042,-0.0022395594468032024,-0.022045956572725234,-0.011523679692024554,
EDN3,-0.006697876853644499,0.042929162644487005,0.028467218595793917,0.12873769297570822,0.01879475162408676,-0.01470100995837188,,,0.06969951688302174,0.032877387005550714,-0.01922660429439243,0.06281955522148702,0.0852769597837349
CCL22,,,,,,0.08641866838043569,,,0.03049216396282512,-0.032648750727788334,-0.01934436717283419,0.07443041353148645,
CCL2,0.055793139201867376,-0.026733193417291863,-0.004896147947916253,-0.011808878254025868,0.018160358874933745,-0.015227512181637629,-0.025211660814610695,0.15555905260541492,0.10190082919716806,0.0694266465624903,-0.03606516290803125,0.02976344365438992,0.20560034214754705
DSCAM,0.023747575513437386,0.0189694085550197,-0.033173147896875824,0.09100443833599688,-0.020062855560185427,0.014675140003042025,-0.02896071885897955,0.0854043078177375,-0.055500957715494854,-0.03224808435391332,-0.05635777859703149,-0.053132945435775125,0.040139149216021165
GPHA2,,,-0.025727573208447985,,,,,,,,,,
ANG,-0.04200212718970154,-0.05716658838519404,-0.06602800581689873,-0.014964618254559052,0.013991479316012393,0.007319512345416921,0.06933547490471546,0.025954320358991957,-0.006510550692585737,-0.03996234222558777,-0.028335354091300946,-0.0058711254001465206,0.0988742418824459
FBLN2,-0.031912275949953495,-0.04417232427644301,0.0022106599471457197,-0.012105371826123949,0.08032207339086538,0.04214178666805079,0.023522052410767488,0.06590148337414727,0.06279189522808029,-0.010677334920636269,-0.04288845300073803,0.06718873322423875,0.11439405139399063
VTN,,0.009477926082645203,-0.010382832960279614,-0.017709222225477352,0.038584025726659685,-0.015582501247763775,-0.024870203167141183,0.10075179818672587,-0.039361997599618906,-0.032628306057587035,-0.0022044366167014566,-0.01879319807830412,0.05408159373387803
VEGFA,0.05792436259950046,-0.08191379069192765,-0.004940806251006625,0.18446903389157623,0.03368892943228148,-0.01370377600444718,-0.006585645797380019,0.11804041578505459,-0.06747428055085014,-0.002825586568628111,0.07088340947493096,-0.045411030975012236,0.16894624573629619
F10,,,,-0.030795935112899752,-0.02362009564228963,0.09481153668467761,-0.0305819384116523,,,-0.02526611403135773,-0.018237925748953623,0.0627036028554781,-0.018757188193826477
SERPINA1,0.04260627139389202,-0.023510304181719267,-0.0049812020175248805,0.06115888388644778,0.06082544742455546,0.009897062649583779,-0.04339167475722272,0.07755788372118796,0.04401840388332031,0.10505727569867174,0.005195753067603767,0.06034241384453679,0.08886286126137229
VWF,-0.09885737999431563,0.039070035519691085,-0.000938653287647444,0.01974614902612917,0.04367453255821639,0.03139407997606804,0.022226830459908795,-0.06346849849305111,0.03504496255464222,0.04480449093644789,-0.0697899306666129,0.012350566053772383,-0.15173891211787735
GDNF,,,-0.03615020760725103,0.08367687671104657,,,,,-0.037068731934627897,-0.02746628423028494,-0.030871030075176133,,
VASP,-0.010418850659195381,-0.043609321752784286,-0.024061294671139658,0.050355703830528675,0.01392941968564332,-0.045047928757415166,-0.03127116256342099,-0.08964194848328036,-0.061232825910908346,0.1242534331007546,-0.028102144140810803,-0.004756390806202917,0.08125158333291903
