,UKF243,UKF259,ZH1019T1,ZH881T1,ZH916T1
SERPINE1,0.1081346437473383,0.07880657450484878,-0.05733987681550395,0.04711739012874032,-0.0004050182507022371
RSPO2,-0.013303006166552866,-0.012434479723817565,,-0.03200164755980815,0.012197041334288452
SHBG,-0.029447426384508382,-0.019896525512960183,-0.009311325207785699,-0.0054738899754503125,0.0535308368108185
LGALS3BP,0.0030589012635329595,-0.07748498619932048,0.04463584487723421,0.03581115217135844,0.033808167482563004
LAMB1,0.10022920387724317,0.021664768671760513,0.041791498124628165,0.0981195136786503,-0.03773881095200419
SPTBN2,-0.053495448132492004,-0.008738816387108064,-0.0818809685933719,0.04369923260581922,0.0682062073856659
COL1A2,-0.026038868088443867,-0.019620072342339593,0.047185109408621355,0.07596404880433259,-0.09510748863332735
DEFB1,,,,,0.026970829170097556
WNT11,,0.05088882566901751,,0.13609512369072432,-0.013634252343582988
LGALS1,0.013659584002178256,0.08981704165378462,-0.006893889304628052,-0.027657850293330066,-0.040669978129273615
BCAN,-0.10281358543534429,-0.09468621105369378,0.07392871631757254,0.01115887303916617,0.03740719676201821
ANOS1,-0.12940480034634172,-0.06545326736112196,0.030240040716318566,-0.03051255970596212,0.08411323946888867
EDA,-0.03181264247183623,0.11862568626924055,-0.0510582752460869,0.016964416360582175,-0.008878580535085728
FGF22,0.04271961274424832,,,-0.023630925508704187,0.04209053089340538
SHANK1,,-0.020263141331090858,,0.06281749745375935,0.07416584359996299
RAET1G,,,,,0.035875925732272614
TGFB1,0.005319765850710316,-0.0038015310859516233,0.029221985936518556,0.0485262924814485,-0.061632636216093904
MSTN,-0.030557539088488433,-0.04884332986703793,-0.021785172624696758,-0.008029545934401888,-0.011273496414324562
WNT4,0.0016326343572660475,,,-0.014448208601856605,0.006400677679936717
TNFSF4,-0.027182075957184366,0.0013504146913121777,-7.66558358342345e-05,-0.023768026605844147,-0.00847504358495837
NTN1,-0.043885071291080914,0.007533247950963907,0.054273777025434476,0.01615223313384114,0.03276722833064487
CXCL12,0.010562082942730215,-0.049828208899442186,0.03634771502720273,0.07563093113319848,-0.06518873793478033
GNRH1,-0.027316226263786835,0.11099504997835989,-0.013737476840573672,-0.022206098132609008,0.012805191011301337
FGF8,,,,-0.01536591716746557,
RIMS1,-0.036803871669514654,-0.027981848056710064,-0.08164169465698987,0.03014694892032233,0.018789111852452425
FGF14,-0.05808280361627905,-0.0037452378306457863,0.036915903861217333,-0.007232490406759194,0.08688975522471526
IGF1,0.027265567221014822,0.0015696332495680494,0.12055487595297108,0.011060028884020906,-0.02168413829612418
TNFSF10,-0.0677674300721328,-0.05409098287579261,0.018280012221013008,0.03598012095636359,0.009071449491692125
GDF5,-0.03057719109433277,,,-0.004826908549683961,-0.009967902175217747
CHAD,,,,0.06281578695678705,
RGMA,-0.06697691522021051,-0.007488852399091697,0.07837623493675326,-0.000911754364183182,0.09706294536876235
WNT16,-0.03370897152776097,-0.019221705965183262,,-0.014035566229462256,0.030326301906171905
CX3CL1,-0.005854970679449034,-0.0017899979029393457,0.06210807031851746,0.024137427001618313,0.04647751961679828
FGF1,-0.018440160690567517,-0.027714069920439115,-0.10488076325957388,-0.04834645627914846,-0.002095766839626521
ALOX5AP,0.08269328873913664,-0.025826412674586782,0.04331673526935315,-0.03514720824885723,0.05885764976684217
IL1RN,0.01020418681513749,0.13270014267714492,-0.056419405013569325,0.05407317301823468,-0.022795801893420016
PCSK9,,,,-0.013623709585460445,
NPW,-0.051326540449168394,-0.01392974473582146,0.05991970276948148,-0.04152414273019722,0.016172438849256416
CXCL9,-0.030920340201093376,0.050290161566621285,-0.06284611023328018,,-0.0021682955073957645
ANGPTL4,0.08719564362864358,0.07910488292683528,0.0717290840995847,0.04479713490322234,0.002817198483412444
UCN2,,-0.009658802354953974,,0.0788741265396795,
OBP2A,,,,,-0.007002935815706368
COL4A3,-0.03251230123127818,-0.0017262516374694605,,-0.02153126779979619,0.04693111526701069
NRG3,0.1342496058383182,-0.000687677382474379,-0.0057284794860508964,-0.028859500530667253,0.01738231013177059
IL23A,-0.03727477660348652,0.11543192908852383,0.018665602834902015,,0.00205337370739299
COLQ,-0.028879238833036655,0.007554479968420512,0.015793085761356032,0.00700044757317413,0.03016863236359456
SCGB1A1,,,,0.007617365317496097,
TNFSF12,0.010528503482620053,-0.035112946074675265,-0.028161051677336253,0.05617637782975602,0.027603226628238442
DKK2,-0.03268536165997281,-0.009801198550343481,,-0.01814357936797058,-0.02969409689809694
FYN,-0.018888577171808228,-0.08826041479683948,0.027315065203365664,-0.017248459763080155,-0.003208962410117278
ACE,-0.012841562972881825,-0.015435511972870656,0.02569441380352792,-0.058982361203464624,-0.0625258120725519
IL18,-0.013398406890425188,-0.00687031674954795,0.1191253548554163,0.012479014611237694,0.010834703384212415
CCL27,-0.006477590320051798,-0.022755965464367315,0.09858024509269761,-0.03711352432617122,-0.04770700018745643
SERPING1,0.04425889660168117,-0.02935488353870563,0.015316339021978424,0.04386873371572617,-0.007975953629227008
AZGP1,0.05668109590017127,0.05231506744693069,,0.049958081079804144,0.09502996431698517
INHA,0.03637201506985641,0.05067887123451222,-0.021139831280210814,-0.02130914790273141,0.03641953956313392
SEMA3G,0.05239064334537958,-0.018209321254886553,-0.04749019959569173,-0.02260245209937655,0.011814376912904927
OXT,,,,0.014912188536034219,
COL6A1,0.08108586065098829,0.018460541487013832,0.014640202783638971,0.054194324585930584,-0.07184366541943776
FGF17,-0.021588390867643695,-0.002489585508074803,,0.02883046121429957,-0.005234479435352613
TNFSF8,0.05483548437610371,-0.012321216778799816,,-0.014035568082013963,-0.012407195386925357
FGF20,,-0.00948193359713812,-0.018359020319455563,-0.028398402981808454,0.004263533769104072
ICAM3,0.02520295600668271,0.022197492011616755,0.09646036396497618,-0.007915258886292627,0.04875885757352559
LAMA4,0.04893737115496902,-0.03341784978076783,0.013214791459159532,0.07792990992334121,-0.020699098700316672
INHBE,-0.02567334675460286,,,,
DLL4,0.03539495635345878,-0.03943304695513515,0.09746338608484931,0.038849858080569726,-0.03409712714860442
SEMA3A,-0.041625432492961065,-0.02430796056421262,,0.011128115453111776,0.0006897257592859981
RLN2,,-0.012434482527739823,,-0.015394722369650782,0.10113685274316907
C5,-0.058915036555490144,0.0006391894503698866,0.05144552239817982,0.03416105788785242,0.026893161998787704
COMP,,,,,-0.03295488041334281
EDN2,-0.02207530003794395,,,,
C1QA,0.004716107510251695,-0.07101990564697706,0.025549241684869835,0.08239671675338693,-0.05189415300101355
UTS2B,-0.017552878604180033,0.07843055704229823,0.011635508048155873,,0.05921905560409689
COL9A3,0.0034618266026271096,-0.03882801160243608,0.040643174226152684,0.04957264387656623,0.0719665546416667
DLK1,,0.07730215330880688,,,
HGF,-0.03139753106226657,-0.03496518503815343,-0.05292066709870199,0.03043182315737811,0.01133507072974953
P4HB,-0.009078286239006203,0.04407747383960586,0.07406079889068988,0.028198346739084865,-0.03888613244202165
ADCYAP1,,-0.013576070465528257,0.06402609918349354,0.00700070729279042,0.04503868102315111
GREM1,-0.01755286772134546,-0.01074729112993781,0.02289722675052782,-0.03438898701977907,0.012749386340746325
EGF,-0.04870980826831613,-0.016047500857067576,0.11616902290669172,0.1160017565946306,0.1439009380021077
VEGFB,0.026264102219981114,0.01459227830596636,0.045327261303532033,0.03666100589579883,-0.012495214887668702
FARP2,0.04788272346218487,0.004843911688802926,0.10325237417544456,-0.007426218028766696,0.06876190062113736
IHH,,,,-0.01520758676713216,
LAMA2,-0.013435165003911311,0.011318703048950923,0.08237415225001445,0.052344082432274334,-0.06622026884325379
SERPINC1,,,,0.060131284307417564,
NRG1,0.0493168273558794,0.004862832094904979,-0.07310363732180168,0.004690812669999155,0.10326847078306725
SPINK1,0.0324570066046242,0.13972165228917707,,-0.018460460499905997,-0.03718673200897258
EFEMP2,-0.033769608006113824,0.0033700667655713152,0.11486241111863645,-0.00051245858607832,0.00014218175490608186
SELPLG,-0.037359970726103364,-0.020983071597825472,0.005104108473343006,0.009372043362631588,0.04031034666715994
GDF6,-0.02058345938266805,0.06775324135244941,,-0.036581222218658525,
HLA-E,-0.07023118464032588,-0.027101885797120258,-0.027774440321350135,0.04005600330985188,-0.0427255690185706
PTN,-0.055069730155877426,-0.09567920430056168,-0.004182992292208715,-0.02807842307438842,0.0917647060083795
CD274,-0.017450143765013932,-0.0010117261171525037,-0.002365682616020725,-0.03842174045365875,0.024780106595328272
CD14,0.002827141315160123,-0.05043311677597536,0.05047603652120358,0.05023267378924575,-0.03037793540735149
SFTPD,-0.022315189929850963,,0.006189689539876426,0.006496482349000925,-0.010160761836418298
SLIT1,-0.06449377059407954,-0.05063325198205331,0.006993256982147984,0.0051381872545863145,0.05951428983954352
CNTF,,-0.009801197542777985,,-0.015394724067243886,
BST1,0.015984172093630004,-0.015287591887014815,-0.038636178058141186,0.03486904932539248,0.03210457406086569
AGTRAP,0.0036363823590827055,0.004009525742359222,0.011604328933552769,-0.014670034431560912,0.01681324631920607
LAMC1,0.013194219296914961,0.011935340714774475,0.034631293863236344,0.09634802745880566,-0.041673748245304704
COL6A3,-0.053235990867509,0.03458068703475217,0.034618536474232124,0.10093421390408856,-0.06543290003737257
FN1,0.11405639516129096,0.033552903127646576,-0.002320942003341515,0.02032426929438947,-0.08111740607262051
MIF,-0.029930851604252816,0.11577688805312053,-0.07652624159683095,-0.036784662731043465,0.12302577251239082
JAG1,0.07773003930739213,-8.337721336935373e-07,-0.02243889173785428,0.032686926824224076,-0.017659206337445554
NID2,-0.03753960514768846,-0.011062021017743163,-0.009231019250799909,0.05765326581597549,-0.04674937467487261
EFNB1,-0.09394501002583036,-0.050585680478090374,0.060400553949900085,0.023487726696077585,0.04490086077618151
COL4A2,-0.02804657359829036,-0.029919498673193195,0.013973668139964548,0.09082901879564838,-0.07962567256608913
SPP1,0.11549030372953548,0.0711117524816414,-0.09562742261816584,-0.04600380907291582,0.034376292118385936
PODXL2,-0.0026728384683268663,-0.02892979466435116,-0.05687616331337302,0.0010411912645434996,0.0966030154566332
FGF9,-0.036487476376982186,-0.02683600109038012,,0.026304192246099693,0.12043439805215161
ITIH2,0.01902911685572361,-0.013094778283075792,-0.03625867900867282,0.054625118036135366,-0.008666390128446859
ADAM10,-0.08075367563901673,-0.08563320652364154,0.0756570733036437,-0.01619657206665528,-0.06030228920146956
CFH,0.04791447112543344,0.0066778598235218735,0.07257557437380577,0.06436334254257862,-0.03109264597642836
COL4A5,-0.03346379661297275,-0.016364610906618813,0.08361438388122658,0.003470733760788619,0.06980145785143668
LTBP3,0.014457680622154629,-0.04929080223945521,0.004587331222516713,-0.025421152711283687,-0.020969879391548023
GNB3,0.02606388458521708,0.014743972195412396,0.020465408673659615,0.022518528897249528,0.062304660409194156
COL6A2,0.07195171469178518,0.02693268156160735,-0.028480717435696974,0.07400962270014194,-0.08946453422074456
GDF9,-0.009944863246998845,-0.007671265120332311,-0.018798499743653798,-0.034300914202792014,0.026559579525399352
NCAM1,-0.06732361336846127,-0.07472196220055582,-0.0225277999325079,-0.04533143345921146,0.07020154669113213
APOC2,-0.03693257516387905,-0.05584457352550896,-0.04366159219370455,-0.01919583000279071,0.08549892610535137
BST2,-0.06899175072866644,-0.05086397470024601,-0.045171261997989695,0.059818266849353666,0.06151478187613391
COL5A1,0.06710830467056071,0.02298886582297857,-0.11833519820358693,0.04354868712259325,-0.07874763318794059
CALM3,-0.03858493924325286,-0.07643597484123676,-0.06513105695575631,-0.032420672276409546,0.00930592344257298
THBS2,-0.05054190518285135,0.02443748631740478,0.06816280921876662,0.0660903243759781,0.044071318072932755
SERPINE2,-0.0676430120640847,0.04772621887794794,-0.015577559243931276,0.012350050700071146,0.04095734508509409
EFNB2,-0.03670702055188125,-0.007950866072893905,0.00821026362323901,0.021070860234845397,0.023235703239890507
PROK1,,0.023819750991636694,,-0.014436241076434446,
MMP9,-0.021588386902153315,-0.008459009802009008,-0.04499370328152449,0.024293538430534476,-0.046420190760150803
NPPA,0.06379944985991812,-0.008416915617333156,-0.041705566812669355,-0.014306701291519789,-0.014396063946269381
APOB,,,,,-0.02191091757843289
C4B,-0.02370876902166807,0.018115718175329646,,-0.017821540650181072,0.009692840423863813
NTNG2,-0.06149771699282439,-0.021899566272594807,0.009855490345441533,0.03775311699124395,-0.01962318267695495
LAMA1,-0.006043115466350502,0.0018534849754831065,-0.03790089627177815,0.052222738342311545,0.047631139133849115
UCN,0.030343581925929345,0.0045805869025346115,-0.0783590115566903,-0.017370008348520698,-0.005181726832998932
ARTN,-0.02711553278750325,0.08827106339922232,-0.01232294672674428,-3.971781453106722e-05,0.0843428305038609
PDGFD,-0.002813816244116716,-0.04872670217643142,0.11613085576019619,0.05503684760928742,0.026013311321954155
EDN1,-0.0026715810189593143,0.027051401771759704,0.01947887261643666,0.019622944398464265,-0.042920260701201224
ARPC5,0.03483298208653299,-0.011731134296098915,-0.030373252453425356,0.038837081079852925,-0.011904070029049502
GSTO1,0.012178748775263377,0.01086098723904272,0.061031217290936864,0.011271359019101644,-0.007418211932734058
PROK2,,,,,-0.019977658768569755
SYK,0.040621588744732116,0.032984869801335956,0.09493131667397171,0.04968574046959415,-0.009648686926515408
CD40LG,,,,,-0.02369517541712779
ST6GAL1,-0.0626830185206635,-0.027709682714732016,-0.02983380318638259,0.060327848210973964,0.019404359433815056
WNT3,-0.01766425622390852,0.06749780154788064,-0.04787763830519966,-0.0040100831630241075,-0.0181897402470668
HSP90B1,0.027173825392048573,-0.041165197659226486,-0.015836268134222682,0.03775407708317714,-0.05220139101829633
ZP3,-0.057604826646047755,-0.012987237941558375,-0.01260164007014899,0.02079773020303899,-0.012665236589214304
NRG2,-0.05995398893099742,0.033515007400444566,0.054911228506084694,0.018131676675528514,0.045185719079630655
MELTF,-0.03600528318430537,-0.029067785581491437,0.04547608014939274,-0.06893126955041948,0.04506150691774805
NLGN1,-0.05340284425164041,-0.030240602600045345,-0.06490786728584645,0.026436864640600233,0.06794946280772962
SLIT3,-0.04649728191559863,0.02890383271424717,-0.0021114639190681446,0.02868787092339406,-0.0012838328294639545
CCL8,-0.04001455902287729,0.007310897100625326,0.0005972667306937724,-0.006801156045179627,-0.04063891981282352
S100A4,0.04010026296228765,0.026025694885119955,0.0823373087798567,-0.012625722959868295,-0.031168866846852827
TNFSF13B,0.005042096219133108,-0.05637418861305502,0.08377088460964066,0.028516488350192683,0.059066261435644404
HSPG2,0.06562052127082776,-0.029213663543048194,0.07318851885068599,0.06974456671944267,-0.07944760718167558
FAM3C,0.04953698108395016,0.04193033812324862,-0.0035224130344776623,0.040431583390249756,0.028509862297060245
FLT3LG,-0.014316161014857916,0.027996350080861907,0.04774583082506968,0.12232210853554493,0.030370402185562147
A2M,0.05786926774216286,-0.07509982233743395,0.07557668643676357,0.07226665578446621,-0.036599799390592644
VCL,0.0020384754149878476,0.07047252214329557,0.04140311774079868,0.003758442935693227,-0.04589976192952805
FGF2,0.037558270728149386,-0.017923599995861586,0.010641795617204197,0.01308616637667315,0.02068145022643303
AGRP,,-0.019822511792225,-0.03710856073231034,-0.0148266554797883,
CNTN3,-0.03337048852670895,-0.023474175863640655,-0.052100091617957374,-0.06875910867787685,
RNASE2,0.031969967386377536,-0.012810240359015101,-1.441298292830903e-05,0.048599345421862616,0.04577787205678346
ADM2,-0.02518338338826441,0.1377964312972363,-0.03427764921075908,-0.01892666802540237,-0.02252041435191604
GAL,-0.02437899281493807,0.13844115676731347,-0.062123414133587615,-0.01907975444238359,-0.02221763543459519
CXCL6,-0.021341172305876118,,,-0.0096382506037622,-0.04069103621402402
PDGFC,0.013244827527354099,0.01631899657505776,0.010314476576557461,-0.006244886917333715,0.026106226042647628
COL8A2,0.07801243780662198,-0.001371332645857902,0.010949102142684795,-0.013980623406512032,0.0744484486861185
SPON2,-0.07308288498787434,-0.050376546898315,0.055121503918057445,0.03683295773395129,-0.04993162154847697
LCN2,-0.0184250804802091,0.12320010776515336,,,
SEMA3D,,0.029005748517385244,0.004646874166522484,,
BMP6,,-0.010485318231409293,,0.04166411053255506,0.13168424689541572
TIMP2,-0.060235826294420515,-0.015289603682354734,0.0913498725819034,0.05868737347204427,-0.07277989715220666
EFNA1,-0.015189593837355629,0.018535401122010766,0.11317793941057924,0.010570725774848423,-0.01185516497100897
S100A12,,-0.012091699298153274,,,0.04250903648215442
TFPI,-0.0013957248155637334,0.040032841684505605,-0.002561746105951878,-0.002114419229238964,-0.010377054214935847
GPC3,-0.026299736751268874,-0.015196135207423571,-0.03486013472806522,0.06376749361330308,0.05196590633047347
NMU,-0.036009004260478136,,-0.001261493004771505,-0.0015710787049524326,0.1466423341557405
SCGB3A2,,,,0.035511642243557726,-0.03542636231323676
LAMB3,0.031762600080300615,0.06723772919326426,0.002449829908794558,0.0793067889464938,0.02990599557509483
LGALS9,0.02896772575603428,-0.033975926806440515,0.01378364944645816,0.05961605989889137,0.005384488702028976
VIM,0.11682148404180262,0.11247616237312685,0.08801360350517366,-0.002413341847988145,0.049260293354928715
PLAU,0.017105256115062542,0.04304051894938765,-0.053581683123386556,0.14064519737227996,0.06160482989753751
TGFB3,-0.0457210124282865,-0.0023460138319494235,0.04359794062045721,0.0419655729660922,-0.03506969310389879
APLN,0.0702499342232739,0.06356393866424111,0.028411186593423884,-0.01570063021996672,-0.08973072834646116
SHANK2,-0.03503737528422903,-0.02654388726020883,,-0.04923584360516635,0.11184343075964433
LTF,-0.020802663644949815,-0.041971445601180976,-0.025685121798635326,0.01238790556042172,0.00964172275725828
PYY,,,,,-0.025508855004725172
PENK,-0.035848449496315285,-0.041678305106267376,,-0.0014528422894537474,-0.010839673544885268
CTF1,-0.03653205062674331,-0.014984828118931993,0.00946534504990591,0.05302126907538971,0.044817403864003506
COL3A1,-0.07939093835397314,0.015153269996048442,-0.00014427465328115712,0.07269800859724852,-0.09102270493041678
S100A10,0.07224646120271642,0.049109740038131545,-0.02905268409281531,-0.044545409466414304,0.09943333997056968
FGF13,-0.05628055576057851,-0.03607496643852253,,0.04725259214266299,0.06910543925104119
SEMA4A,0.04064551143765213,-0.04284149024708729,0.017004515425564845,-0.029242537122896164,0.11325205519310745
EFNA4,0.012057121684701376,0.023521236238767455,0.10412978853616607,0.006419343598999887,0.057580221329395755
HSPA8,-0.013911665005113504,0.0020872454936107314,-0.06175943823307424,-0.04049654731515726,0.01538916438042869
NPB,-0.02503345080079669,0.1252990637895369,-0.0116667190211124,0.011158320131096819,0.020592709020710077
ULBP1,-0.044942570442584866,-0.01796868769287876,0.016241256032304592,0.030819562454433114,-0.029376856353512712
SEMA3E,0.026804117905153718,-0.01917069566595214,0.09633038365731174,-0.01007868581233817,0.011020608640766278
FGF3,,,,-0.018184772967361255,
ADAM9,0.0523522981511947,-0.039888754009030886,-0.014163943653572543,0.061056242334668547,0.05466181669486576
ASIP,-0.012840734707978982,0.1092454600978608,0.057278349746268345,-0.008916212382457715,-0.04195095117285931
IBSP,-0.0403107547739512,0.0016824902844222074,0.0015148022222246085,-0.0022514252732778917,0.009833930256111787
MMP12,,,,-0.014035568082013963,
FAT4,0.014207567655251496,0.06239211016378196,0.07862834579660335,-0.021068364188836116,0.04796713817621065
MDK,-0.08662896243266986,-0.025756627034847705,0.011902536429109229,0.026046046848806802,-0.04153861706427058
BMP5,,-0.015839686065163214,,-0.04441521730946295,-0.03535468752905178
CAMP,,0.027981739050012257,,-0.02055365760064853,-0.02914398414491038
HSPA1A,-0.016746337960462147,-0.06398617062920887,-0.01156904894200265,0.058956804501653234,-0.008033207986249805
SOST,0.02673439697886224,,0.028752688423987333,,
SEMA3F,0.003814439699366065,0.004253338635562041,-0.0016550712499854056,-0.0010531003990632603,-0.04257821706826447
ARF6,-0.026293522211891036,0.010381877218691564,0.014307939225742387,0.01531768091337124,-0.013817691546443306
IL6,-0.0027912138662147764,0.03512168548394275,-0.002379916911505597,0.07071593332971264,0.08092276075306713
CALM1,-0.09581437977825992,-0.11324006417446328,-0.06146832638885557,-0.047362219047822916,0.027057251214536077
VIP,-0.02731618791153635,-0.01637309182085374,,,-0.030764029916563677
NMB,-0.06986082627135047,-0.04041991411397854,0.046901667243697265,-0.02121822829330571,0.0707598970813239
CCL26,-0.028495225187524276,-0.02695218953594703,0.0476837516114629,-0.009828974427016033,-0.015357910319360459
FBLN1,-0.02926530165960253,-0.03564737537781829,0.0130260681160467,0.10534261161074847,0.0011067686194089375
SAA1,-0.03139316761128172,0.018557896708133882,-0.021988243367483,-0.014137205234181601,0.04779945252458548
MICB,-0.0037327824352417515,0.02592030730913277,0.015287063336051888,-0.01588657657192428,-0.030798038497090428
MMP13,,,-0.03247429573375455,,0.05332350128095125
F13A1,0.060069023103286615,0.050132376120023414,,0.03677773805107431,0.011474488346770178
CXCL11,0.022646548349504414,0.0022252430432451406,-0.050774127270383565,,-0.043460657717574874
COL5A2,-0.059256897448351095,0.020388601300029677,0.052876887982217624,0.038692429029194446,-0.05460951966703299
EFNA5,-0.05249658059477286,-0.011296661282613623,-0.020618632871827164,-0.010750528955812461,0.06971270562774214
AREG,-0.018138685537460123,-0.011358791827286089,,0.03339497403790223,0.039938759752005414
EDIL3,-0.06744923220127341,0.023499806557101932,0.05365562105448524,-0.04519066611814641,-0.028179796078680104
CD86,0.001092984032555993,-0.02964282107787352,0.023292640524637354,0.07187089231773097,-0.009523704222731726
WNT9B,0.0712980395091736,-0.00951435838488805,,,
HRAS,0.004819475587700447,0.008314862087104108,-0.07092184893061498,0.004727695874852965,0.06505286565614672
C1QTNF5,,,0.030805621377510892,-0.016475578906890623,0.0682608374132482
RLN1,,,,,0.017693079155989798
COL4A1,-0.009094841748278513,-0.0363270431916584,0.019295282506489566,0.08065162441520311,-0.07591845243811969
CCL3,0.004945470185224084,-0.0130016439596494,-0.004935124767369307,-0.008441548202983018,0.022722414006352595
BGN,0.045582704468840544,-0.008123603284591413,0.08455075959229132,0.0537487044313567,-0.07128862122020896
RETN,,-0.011739516553094905,-0.040780348506079075,0.003846027752802029,0.009847760738931519
S100A9,-0.03641980842972433,0.04937890305235261,-0.06765615059240743,0.016834405970170795,0.04129461318678272
HCRT,-0.04191373058429658,0.04481186538485031,-0.013955525928199998,0.02565726800331102,0.023107350501777278
FADD,0.013631741430898051,0.005272072173557721,0.08894723282559058,0.08433306851068312,0.043839032899423695
ACTR2,-0.06996644278064774,0.02627227521470305,0.0675956892419783,0.0022101790780393593,-0.03401675705185023
BMP2,0.07791381312407886,0.08655269824236655,0.07940514587832519,0.004636493964415708,0.051857573002515096
PDYN,-0.04703332472397296,-0.013450777031100493,,-0.025126514442886286,
CD55,-0.010743913550508105,-0.027036932918324246,0.012269586343270012,0.012230266130335735,-0.0061825308286794075
OSTN,,-0.019673777850856524,,,
PDX1,,,,-0.04620211048003671,
CD6,,-0.01944886597330163,-0.061759917240260406,-0.019681275178244265,-0.0249431133314634
IL16,-0.0075882223284902735,-0.012927474540205191,0.0013250020854548412,0.07290860868207093,-0.013971057840641586
LAMA5,0.04601390395465249,-0.03409208658374827,-0.02020895450686258,-0.02813091201481774,0.03781625231629389
RGMB,-0.043263672973591995,-0.005179869992955853,-0.05762280472152367,-0.038212548863962734,0.030538356901923476
INSL5,,-0.016285280910623052,-0.051080225558532345,,-0.013493892110827944
IL12A,-0.0437564531876589,-0.014887059504594178,-0.06741424934299509,-0.0161228314185445,0.0011250684736510592
S100A8,-0.05797582113938516,0.019174362843616295,-0.023515423668244738,-0.021131267997886376,0.1012933304928711
TAC3,-0.037274747202953436,-0.02026314002845783,,-0.02685037396464616,0.03412027545297397
TAC4,,-0.018368212460019774,0.017073703187264217,,
MFAP5,,,-0.05382930970079227,0.0715129865104937,0.021592909735478713
CXCL16,0.09877180501101669,-0.03678344090906593,0.06849283810444518,0.029691060151426675,-0.025241578616519992
AGRN,-0.016517859742100124,-0.07969695277956276,-0.0057787799283024075,0.09017751054970358,-0.04332425064330752
COL4A6,0.06504671646756294,-0.012986908424356102,0.11756590399718818,0.03498528784564002,0.10601231253651455
FST,0.015801795254948348,-0.021261254763572268,-0.05717414884145755,-0.040313855919025976,0.010192287585315653
MEGF10,-0.033931588538868,0.004012102313060764,-0.08212742655848508,0.03410310676077453,0.06382900254353796
C1QB,-0.01700171304112731,-0.10923629302873195,-0.06305626429790737,0.07974878787693127,-0.05332894035304755
HLA-B,-0.028251853926740896,-0.038417517868908006,0.14571904357239618,0.056075947463509745,-0.07620229664609056
PDGFA,-0.026341991514323697,0.01654940132345916,0.07719877320873346,0.0033041071644675383,0.01160453453583084
LAMA3,-0.042156289795264854,0.06359915714304788,-0.010862872425080525,-0.016300094655520014,-0.0401546130029181
DKK1,,,-0.04649495839323773,0.008676146999109548,-0.012435942942371273
INHBA,-0.011339322565471968,-0.007438462915046787,0.061941744251921074,-0.026466116105204763,-0.05176293136136625
LEP,,,,,-0.0017395845438932251
IL7,-0.020063893386400085,-0.0157492067180336,0.06694630069047124,-0.012901587023045835,0.048332159798131734
FABP5,-0.0711564636990384,0.01887244687449281,0.06921786371919336,-0.009920102836949257,0.07669753822791824
CCL4,-0.018965606491121865,-0.06025425538588696,0.03702140198280064,-0.0016446009308208407,-0.013868007268989657
FBN1,0.030283702029963472,0.010722899961897311,-0.04784945728759248,0.0749123928614874,-0.023611519580619095
TCTN1,0.009784136421322375,0.027997229387095188,-0.04162145241453766,-0.004223404567427717,0.06638792534630715
NCR3LG1,,,,-0.02172844226185108,
BMP7,-0.008605182260616318,0.07280961088262583,-0.0500269149918067,0.0026031086938287165,0.057318807286511
NLGN2,-0.029115148195386287,0.017334471298678624,0.034970618014916695,0.025153420309951057,0.09455661012860439
CCL25,,-0.01619704090654603,,0.01895574076106522,-0.032954879247730155
NPNT,-0.023288569125098094,0.012191438624121309,0.014001997254424175,-0.045551912116188385,0.057535198996165715
KITLG,-0.06541602836276565,0.005021163865600579,-0.006258900245557122,-0.012480306845993439,0.022522012796832
MADCAM1,0.0359046632373317,0.09126373965156007,0.013283780767127095,-0.015018259907388535,0.03428659709398487
F12,-0.04595740733700755,7.686615031507157e-05,0.04352317727813955,-0.025620984249454797,0.05303752140864949
S100B,-0.10840355896250982,-0.10800637076926455,0.021229005069151315,0.04867413655257494,0.04060967019040265
IL27,,-0.02055245251306131,,0.170727886309178,-0.004290516117244612
CD99,-0.0442178504121151,-0.04528470481850127,0.060814618026444445,0.026585870610024542,0.054744433463382196
PDGFB,-0.019325389238101547,-0.025564918647036288,0.04793530181053972,0.061249675759380943,-0.04115994001890424
CLEC2D,0.037650203919304584,0.015610514414709863,-0.018895741000336162,-0.021637381685605982,-0.009297546258977461
F8,-0.024314807178543434,-0.0025765280979519046,0.059517268135872506,-0.01960761559397489,0.04885269658873984
C3,0.03912950860890164,-0.05992094666581148,0.009753121841241035,0.03122718593354855,-0.03906771231351543
DLK2,0.01671308185551659,0.005060999161872203,0.01562091639137741,-0.07809286224061857,0.0502212601669743
TSLP,0.03564153911733786,0.14116011462847486,,0.07806279031869955,0.033924497866885464
OSM,-0.009586069695853584,0.029147032549949835,0.042420218441367945,0.043585248888849196,0.015259107744198893
PRND,,,-0.0478347634124728,,0.002845172815896466
SLPI,0.09579728243141983,0.07054462026906945,-0.014166697815544207,0.00972530759549518,0.014265469978671598
AFDN,0.04143927004002357,0.0453161798576962,0.05276659736008512,-0.020061614203120758,0.00677862080282517
KISS1,,0.00373075141945262,,-0.018460459352461826,
ULBP2,-0.03628585788668678,0.05377087434519161,-0.00301058255181044,-0.00810285168424195,-0.000802499510512819
ICAM4,,-0.00951435741723598,-0.03710856073231034,,0.02432405920414074
ANGPTL1,-0.042350940900020645,-0.030498586435564166,-0.06859607603352143,-0.034207422587220884,0.0848871274221299
