,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
LGALS3BP,0.025436986308947224,-0.04100024353638896,-0.04146787199578772,-0.028355196727226393,0.05277680609553787,0.03905486575417104,-0.053545928609692345,0.018698274417482952,-0.010923830222886665,0.10012255359085902,-0.022829992670001627,0.16812727876576683,-0.0014360564707323964,-0.0710919589952952,0.12551064730558684,0.00883784448429185,0.02103667808664239,0.04450875783198311,-0.02050665384693438,0.034707764972122176
LAMB1,0.015273321907880348,0.024244287886119875,-0.030886813790168655,0.06424988095354837,-0.10115188524945053,0.02557025139469638,-0.03365371045706727,0.0850822769373711,-0.0019643660717689007,-0.03550410122780884,-0.024290611985736975,0.11286532521159619,0.023406807629250168,-0.012158233907366077,0.0009263407371969293,0.016919543038160404,-0.0798182014977075,0.05442358643163784,0.06093552743292872,0.038436092599425556
SPTBN2,-0.01744161659187436,-0.08965160372626561,-0.0334702258543673,0.01315152057337703,-0.03593071551020194,0.00938243437977737,0.04221755617829299,-0.003998927512609166,-0.009057953963755005,0.013329836333525863,0.01820497001742748,-0.017777918027489677,0.03590208364758046,-0.008969836141139364,0.03838644040960269,0.0006894928271686863,0.04601856917913703,0.02600510268381371,0.04165876348574921,-0.018837602284293552
COL1A2,0.052815520143338235,-0.06373768083786495,-0.01215805115518077,-0.020625565113683363,0.0018893353156313538,-0.053416624049570406,0.005064986278852096,0.03509191811903914,-0.01963430756782352,-0.05705604752979291,0.010288405938753742,0.10230418097869887,-0.04842066803521826,0.031453637821858484,-0.044955221781531066,-0.03220746631771357,-0.01758210508657211,0.07528472623328328,0.06629602983377558,-0.0317467434441763
DEFB1,,,,0.01096583711877127,,,0.08060413076094099,,,0.023899955021106305,,,,,,,,,,-0.027597679215849144
CEACAM16,,,,,,,,,,,,,,0.00488167359333571,0.2191019241611276,,,,,
SCT,,,,,,,,,,-0.013365601390457428,,,,,,,,,,
WNT11,,,-0.017049479837782024,,,0.034784996265682315,,,-0.013593902333043636,,0.028396919906162502,,-0.026922880119519484,,,0.02495487018097949,0.033211045129480164,,0.01703984754386516,0.035179210884950296
LGALS1,-0.06099361430042303,0.07371005416810199,0.003953512134796462,-0.04351603363697938,0.02083416734141405,-0.04051808547694382,-0.004359637524166662,0.026197352128808783,0.012398420280249373,-0.0421732864098492,-0.023438328618151698,0.16183048997717078,-0.04085720343410538,0.06049719177525312,-0.06371925263319624,-0.04610187958005207,-0.089475690517105,0.036349804834839995,0.02292955845516336,0.018680532235878226
BCAN,0.05194035736567412,-0.10935795783816983,-0.08296288243998837,0.019358284284673233,-0.03271196982236965,0.002471726967079898,0.00014681930437353375,0.006638501007150702,-0.06257171978978601,0.08268429129829846,0.01619390855529269,-0.1205218623795215,-0.027163106033130997,-0.045511968577414026,0.10121130109248182,0.039771632673772185,0.11062507552213752,0.07451430200930131,-0.008223880049750807,0.04306673029064548
ANOS1,-0.03174847413618553,-0.03596247309782854,-0.019413119758494954,-0.07129121943106406,-0.028131181267418464,0.036175729355307176,0.03638265434618326,0.012671020512060163,-0.025306206903356603,0.02935611986245433,0.019747006503302904,0.05891363525642232,0.005703097554698109,0.019852468671186976,0.0299838559566664,0.010391557700029525,0.09606831827650572,-0.061613309577399585,-0.00581915559482635,0.013396864983590707
EDA,-0.03306812822430454,0.07404295367765357,-0.01248186344196818,0.04555787165744899,-0.031088072976154412,-0.02333014580679206,-0.021397691200380594,0.03759134952505353,-0.01625373092753259,-0.007372127575680013,0.012577253241335828,-0.02454336357050587,-0.0013803666353585837,-0.02871206233012075,-0.04262206438011077,-0.02725881984681045,0.03142972748293943,0.039217593215318945,0.011333681025352087,0.060324853232375575
FGF22,,0.024940857380323797,-0.01774925859504887,-0.01835624161753331,,,-0.022237563415994043,-0.021183765221902365,-0.012460600175231507,,-0.019494629026609433,-0.01694849776846622,,-0.00573123524179509,,0.052261361548964214,-0.019968178738980227,0.03918060584277659,0.004358988764365035,0.016901518383806394
SHANK1,-0.011380743656792841,,-0.017049478743226498,0.006539150125522766,,0.0014007210165394848,,0.05302678617305662,-0.011855469663987891,0.008675814936727108,0.010373093706739325,-0.032830637848309946,,0.05525444386880341,,0.0652697031985196,0.04089083067229281,,0.0315260331772304,0.053557387638802106
NPVF,,,,,,,,,,,,,,,,0.03884494694244383,-0.01804959813904574,,,
RAET1G,,,,,,,,,,,,,,,,,,,,-0.020527582894358794
TGFB1,-0.04922826199711786,0.05267106100557306,-0.016762061136051967,-0.02771861774504725,-0.019447713585978847,-0.030123181529137046,-0.015436387823447424,,0.03240120110813805,0.05491677371866816,-0.013791490850672855,-0.06593119778202781,-0.018416019884730135,-0.004662983049814977,-0.02367555566838428,-0.01443224908612629,-0.05906710022177461,0.02045523964583766,0.01203246408958421,0.03764746870614663
MSTN,0.03251316952924666,-0.04240853738203264,0.05299727607779368,-0.006219154987103682,,0.021874056502907403,-0.07860164307879554,-0.01502139868349645,0.034904025867560126,0.01645244805049087,0.007795749739686333,,,-0.0037965042686490904,0.025472879673203334,-0.029969370580703647,-0.03712046796886849,0.025806794670257545,-0.025828323815291168,-0.001960955679267686
WNT4,,-0.0416382152470276,-0.011487901437692214,0.018973372500104054,-0.04167846473920093,,0.08398021518807253,-0.02335042539478591,0.14735082369382524,-0.02053782788002278,0.005745795342268232,-0.01356487509799856,,-0.018234102858513606,,0.025083893575834983,0.039892434179090434,-0.025654812837223546,0.004449042359815304,0.027785249580336686
TNFSF4,0.08317360789944388,-0.0025419203998391787,0.05603381322772304,-0.021830718636088924,-0.017754045757650903,-0.004954734030511904,-0.031652229052676444,-0.013966638151238558,-0.02242650945313811,-0.01151383772807072,0.10974261567753929,0.0006704114042594892,-0.04461692170314949,-0.027247118532711216,0.015648289382472192,0.01302239900830991,0.01825632037400181,-0.026053974412039747,0.02811688643967674,0.051880458419169884
NTN1,-0.025608473988564077,-0.05746286505132983,0.012238313010805984,0.019706736076509978,0.031609222098608905,-0.00858724022113784,-0.02495956067961975,-0.03417782721806826,0.016940509383918948,-0.003318602299970391,-0.0029738916832754347,0.09724437469789277,-0.034832613246478385,0.04409787200332391,0.007484912436754027,0.04161307115528474,0.06521321037836478,0.02599028110845477,0.025639205026973068,0.031647374596833776
CXCL12,-0.04899251000454972,-0.027878251545149575,-0.0385833161998335,0.039076849543259934,0.004232632297922681,-0.024349409268839467,0.03562252744526271,-0.0036834814988648715,0.029992381706411,0.060522344283554484,-0.04147968091250917,0.06546630189368409,-0.033719871295047284,0.006759342938953103,-0.004465173332610976,0.011018928085039029,0.020478318527737696,-0.03742212898575574,-0.0007088779309049546,0.033220362125151226
GNRH1,-0.036100690386975866,-0.012814198654105628,0.013827334147917971,0.003812835152288733,-0.008467344472279282,0.030357665171137492,-0.0280496122828254,-0.01163850139554421,-0.03468422955124462,-0.022273630765392956,-0.0164014683208574,-0.02295581920737573,-0.0072919040158752075,0.056010060399641515,-0.0027313327305692222,0.02694224791630974,0.0010946104170680736,0.05395421849606911,-0.02401582361565599,0.12032798110397615
FGF8,,,,,,,,-0.01626493148912572,,,,,,,,0.06628860071942622,-0.008433895610568228,,0.020359779673999708,
RIMS1,-0.030018129540650976,-0.0652615896880732,-0.020611528638877004,0.011135818102070812,-0.02592293782019562,-0.04742418665212054,0.04382504585807786,-0.03760968764027275,0.007888692700094778,0.0029377427068673456,-0.03292316906131347,-0.10670820431383035,,-0.01607307078283325,,-0.03605121422607692,0.021702446640911765,-0.008461982070620258,0.029274869534976163,-0.02750490991108672
FGF14,0.07971806500212192,-0.03959873803249938,-0.0098602493438282,0.013940896141038248,0.0017729623517239643,0.047741178430703995,0.0341933411893107,-0.004121110185538255,-0.05038591930305947,0.05774811439608505,-0.0525319369096792,-0.06319176562752257,,-0.002450716023801959,-0.005747118074874869,0.011369058364504058,0.026645668707486678,-0.019872181435251195,0.05178702447938795,0.02456152158860812
IGF1,-0.07361225583752043,-0.05320860243428076,-0.04309309697304667,0.0014393585435513074,-0.03235842312068085,0.0322840810733593,0.0020776710602572026,0.07185330358243988,0.013179823179672673,-0.03479604045243248,0.0637581605973211,0.008820547585725489,-0.022386008632293963,0.031703591080741125,0.04160455967994236,0.009496578566928543,0.06254945006068684,-0.033758191290703427,0.04295877938456721,0.03266201445875552
TNFSF10,-0.020199735357777065,-0.015009783190202757,-0.003319278960395914,-0.026861999723400982,0.06495662324026708,0.026382793520765422,-0.004928522009159532,-0.01625685603105262,0.005614508779058336,-0.004878484469096821,0.029375655989742278,0.05405599997452949,-0.0002596072375196894,-0.035987964213279475,-0.022049227596305506,0.045477382658618934,0.0073542909252925425,0.08698757638051739,0.025873630271127275,0.023545464567789783
GDF5,0.017411184015871498,-0.07833127014038577,-0.017611343469541463,,,,-0.020318837667727747,-0.013463313951173367,-0.021961338904376192,,-0.004844951652106386,0.02427699289598951,-0.0031565525298724636,-0.01334979683622776,,-0.0056195939080901005,0.09739703438893843,0.004350898538815909,-0.021114590811121912,0.05908867407461227
CHAD,,,,,0.015341464840237027,,0.06323831601594099,-0.02303648903340917,,,-0.016382426819654648,,,,,0.052325365460528885,0.07956071948801152,-0.028904461891536604,-0.023726267251692752,
RGMA,-0.02531680142208017,-0.02772931195053818,-0.032834246185194815,0.045957156706382465,0.03581227233088378,0.047921235516393566,-0.020620734446413456,-0.0004899262921678355,-0.013530110286565046,0.0017838821456245117,0.04299019113625808,0.048337871043666894,-0.028276389258312728,0.04049721928123036,0.09449953075810233,0.021458739819850924,0.0718853360219261,-0.049710968075527856,0.033393529910524744,0.006305807966938671
CLEC3A,,,,,,,,,,,0.04871087662716918,,,,,,,,,
WNT16,0.034726095220354594,-0.022245399362395907,-0.017400053904509286,0.034334421975960414,-0.019344681462722595,-0.005787210752581787,0.040262642499897375,-0.015682675103067516,-0.03565960721812445,-0.022991162760771153,-0.0036438975705722606,-0.0309922312408394,-0.05595597529135984,,,,,-0.02387816354451771,0.08331385635789856,0.05949605017824236
CX3CL1,0.023613162197529288,0.02124922715569216,-0.010150862108599898,0.01209740836979525,0.06402225178093965,0.02622372918912394,0.03785350576915177,-0.03979631895092868,-0.05572993403321724,0.01634295375985036,0.006017807996252006,-0.0983527457034336,-0.004391555040450378,-0.004193138078314834,-0.038009269357667914,0.04097032254657742,0.03821454861905082,0.06970216414518042,0.09837154728791853,0.1182570870956161
FGF1,-0.045978794925473354,-0.08334853123630509,-0.04215675714491824,0.019706020316046256,0.033078727290882334,-0.008417421511365467,0.036060308786072956,-0.07497543273041629,-0.025097990152406224,-0.02907171531941896,0.03323005803920144,0.004167005709159104,0.06158863148225445,-0.03560816611569308,-0.06135654014155356,-0.02105594947013467,0.09132173606845954,0.023600223129449933,-0.05853839748205616,0.03422970355484004
ALOX5AP,-0.028146555996450554,0.0066309522853952975,0.028587180878206955,-0.03828829520326698,-0.016989983510022146,-0.04952348823268759,-0.00828297518712038,0.023498045751403,0.0037437207053469946,0.1175843426070588,0.023806099339234596,0.20030020292079975,0.03425762816125847,0.048123604309034194,-0.06686542872716796,0.0152512630263615,-0.022365664424988958,-0.06465565221731129,0.037254464024311366,0.01279047258019394
IL1RN,-0.020904045576884734,0.13776866231907972,0.05256564730242997,0.02544099674014741,-0.0012116512219532405,-0.021223905535636772,-0.020735574728427443,-0.015976242202300164,-0.012656172953929342,0.03732515294236137,,0.09531068370048203,0.0290073507300213,-0.014337269127557327,0.028285859790531664,0.027581586395137674,-0.04503880311807164,,0.012916814128145764,-0.012098592674402076
PCSK9,,,,,,,,,,,,,0.04012604891890037,,,-0.02308695895708357,-0.019137560868344793,,-0.014733998041505492,
NPW,,0.0028707959236346577,,,-0.005922146063033633,-0.026604232973236025,-0.024265781527296377,-0.016548989420470443,,-0.018542069877006823,,,0.0009833926595672366,0.004731347937350441,-0.05047524445306301,-0.03222104216886146,-0.020284229605295696,0.010573125711536945,0.06760295010271766,0.027879795728775397
CXCL9,0.018041894951796447,0.06495310396842062,-0.03161006529009524,-0.006305639574402819,,-0.016405961452601665,-0.02129743073916584,,0.0338836774424455,-0.019479810643441207,0.009327450340410786,0.08361891050597377,-0.03594949861878933,,,,,0.03777907434450714,,0.02017643247635055
ANGPTL4,0.006508783640401091,0.08463986966262324,0.05350341260253075,-0.027387698195657003,-0.02161570839711465,-0.01019426432092563,-0.023123842951793136,0.03845609309344546,0.0724166474546668,-0.02170500257471247,-0.006759414827486009,0.02473299597225643,-0.0459512265077388,0.09935390256667576,0.06229906000036599,-0.00388459257870004,-0.09585178459350821,-0.034957476238151576,0.0735995777509243,0.07121507936247057
CCL11,,,,,,,,,,,,,0.028832123714111996,,,,,,,
UCN2,,,,,0.0016330629558779968,-0.0024711942035296223,,,-0.013411325464365062,-0.007553300529645294,,,0.03253753946244974,,0.07328693923614389,0.0515398419706089,-0.033243643635182236,,-0.01664934450000042,
OBP2A,,,,,,,,,,,,,-0.022481849405882742,,-0.05737458170226683,,,,,0.026445129431072502
COL4A3,,0.1392604519621575,-0.007874219305375168,0.11493609454349751,0.10492132627145642,-0.024536157954290153,-0.019283937369649916,,,-0.005939029972382323,0.014007375112065186,,,0.05665066389816632,,,-0.015143942388832132,0.0016752234615000459,0.05750336684212446,0.03857240628736626
NRG3,0.06371082015424737,-0.0585684328075541,0.04177961751424855,-0.0196482404808778,-0.020440778737885412,-0.004647606643030679,0.11874744330782054,-0.010262102727920676,0.03969510505757099,0.052735198329047356,3.0379750661389133e-05,-0.0653158175043328,,0.009113767377318172,,-0.026291896386844305,0.053912242624466325,-0.00795804247759421,-0.025091931907929927,0.04549345875101295
IL23A,,0.011696352162920864,-0.018819312557052593,-0.018052034930892216,-0.022969902090784866,-0.02902289824073527,-0.014881465345480556,,-0.016406617404841357,,,,,-0.02199868925910969,0.04960264565346421,0.12825564401550643,-0.02457813824822418,,,0.06016008611403617
COLQ,-0.0010902210012930067,-0.0043172681971951204,-0.0037438236551655024,-0.03325136521874109,0.04774785287724931,-0.015234936530533944,-0.017370435964788218,-0.033505132377246255,0.002679693113391509,-0.026480059184017392,-0.011656300765697136,-0.03236581788377304,-0.0021579704604557104,-0.0178247098681304,0.05752520403715207,-0.037421375023509916,0.05740151954355018,-0.021268564207454033,0.04316652329728819,0.05076960079164619
SCGB1A1,,,,-0.01373311134629047,,,,,,,,,,,,,-0.024067144576137386,,-0.01704732710870036,
TNFSF12,-0.03051610542491881,-0.03004019519687028,-0.005790736570381069,0.029009477756653197,0.045625839318904765,-0.004424452505796284,0.050710607967720714,0.025167961328069696,0.026720601959868744,0.005048530958578016,0.006190491207536971,0.13845286699164294,-0.052028567625585914,-0.0006782572650118989,-0.0075398014356170846,-0.005120355147932183,-0.01844990142908893,0.020448437236967838,0.007607384470442124,0.046930015981463694
DKK2,,-0.057958539813796554,-0.019712329325370107,-0.01611561922968614,,-0.0030813410056551036,0.03528944711117207,0.010035656329018082,0.0588615297551103,-0.02147136934379433,-0.013414377142162079,-0.037003927270328904,-0.04460330302431908,,,-0.010228124696423825,,,0.13081083293931714,0.04004477627806252
FYN,-0.027418110397761902,-0.07051117105955006,-0.05940270607828934,0.025904184457054558,-0.054260054467690104,0.004169619040414231,0.07001532669451266,-0.015623859043850248,-0.02808459160713924,0.007841247624092947,0.05512732176379718,0.05305635689873268,0.015738703497521968,-0.021709264720981968,0.13339826592553483,0.001229801642893118,0.0729567470053325,0.06017870936273524,0.006710073032405935,0.02043864119908357
ACE,0.02261895105628057,-0.030217743322413358,0.0012347405074586112,0.0072558622234090145,0.0036516021532204596,-0.0645065286396796,0.042587412524911224,0.006082607337291206,0.0037736802760784034,-0.0022098869323884697,-0.020341572038529668,0.14400083733200195,-0.018216956346860085,-0.011788268313954083,-0.016197070289149785,0.011345364516054073,0.03954138436127052,0.024600421574903514,0.02892921846006352,0.07607765717967759
IL18,-0.10260185497468502,0.036833502428427096,0.036636820531236486,-0.023319878427877017,0.0012304005196229555,0.013942886776407277,0.011145849258145216,-0.030179517822604154,0.0014859863816553936,-0.01566693631390378,0.0396270502165656,0.07433289570435321,0.0239347472180361,0.03785327654119387,0.02646722631349411,0.04347654005127921,0.018961450794352946,0.06118047306138375,0.02315998958807082,0.024422867016808784
PPBP,,,,,,,-0.013974025829810444,,,,,,-0.02101019459420929,,,-0.028267751143565185,-0.022654519258941762,0.0845144263507906,,
CCL27,-0.023794025648572813,-0.01013565305315663,-0.012481863525824628,,0.10704252395910901,0.03131951445181004,0.024805966653792588,,-0.020134965534484777,0.007511595361244256,-0.013818738461660663,-0.02530328121798517,,0.06266954145066375,0.05581150194134066,0.014171147723660644,0.034343971033817325,0.00021945969869347515,-0.0020455668350765083,-0.037186707309617394
SERPING1,-0.08598296834649866,-0.09337050988697163,0.02757705915999287,0.008518389688242582,0.028285471190784554,-0.04592140195329311,0.007061420687682258,-0.006510742771504407,0.02046771837933793,0.08704721549829753,-0.02922777437041967,0.15414247971362602,0.05752771513148936,0.032950352513102826,-0.043788997099306906,0.002383670414851313,-0.02653001591451279,0.00021782533690409208,-0.012981795196872278,0.014787754579457853
AZGP1,0.0038227196554958915,0.03478577087088522,0.06211387195491151,0.074436422962626,0.012000037536942877,-0.022419611887056965,-0.00035157652155557323,-0.003810712359836958,0.05753251501305347,0.09305152821456109,0.01802852718297065,-0.011000614255184938,,0.04562820220526309,0.06581389490596717,0.03349921792808543,-0.02223335186206371,0.027648301981679932,0.015260847951084412,0.04598270918660923
INHA,-0.03261518869129027,-0.015055460345873666,-0.009793932701976116,-0.0210444519794224,-0.0398876041747207,0.007453014729307366,0.0012743131058722042,0.013220737856396016,0.030603669818282917,-0.038131212584540906,0.03181230850856764,-0.03496775863435471,-0.028789170584781257,0.029639023804712283,0.044071691974189905,0.03218625415980354,0.038055963214734104,-0.026667897554950012,-0.044379249035814854,-0.0304211804667238
SEMA3G,-0.036100694144887265,-0.010157248003296425,-0.020181250386749564,0.04566757744939555,,-0.034777738870096525,-0.009415932105924367,0.13358124225983056,-0.01072121710192524,-0.015868807048139748,0.0738677858430616,0.026813398049899385,-0.03098712412851558,-0.020403331895477373,0.07890659202948648,,,-0.024603182646415398,-0.02444447915425675,0.014867457718423432
OXT,,,,,,,,,,,,,,,,,,,0.09075580491161943,
COL6A1,0.02931351427946868,-0.004357903064428141,0.04594598222537204,-0.026296963323023233,0.025127135782051446,-0.004378191735988707,-0.019661377586269586,0.003641607500845482,-0.0006706844099351646,-0.0655960929307163,0.026527967006227723,0.03287702130406475,-0.10777274135898766,0.04613078446250949,0.03175230196094317,-0.006972945460027421,-0.07225885046465194,0.057694610702213836,0.07906088114716803,-0.01102079777050328
FGF17,,0.026700505248799584,0.0010119015474539216,-0.015060504996161538,0.050228727758944325,-0.03462513843153928,-0.010948038254309225,0.08157653659219091,-0.019752037826574857,-0.030425417491369167,0.03682471017386633,0.02588594137649085,0.007469851898498592,-0.01898232570389205,,-0.011050092925287422,-0.004797257425824441,,0.02349405962524543,-0.028852223857352668
TNFSF8,0.012131600079133538,-0.028943553692645847,,-0.013330755300572131,,0.02753015503059958,-0.013974022207657966,,-0.012656173062049903,-0.0010611039784710547,,,,,-0.06967120895383237,0.013038838755773628,-0.02096365838566456,-0.02387817282762679,0.03357174718890279,-0.005855256927016644
FGF20,-0.034395824330094464,,0.07497130747452757,-0.03177640512836252,,-0.009242957980284539,-0.028586362275163604,-0.01396664256050959,-0.001505640048503801,-0.039010217851414966,-0.007215471155227539,-0.037003937885751834,,0.020766961354545442,,-0.005224931173386366,0.016459193815495758,0.01722184462531293,-0.030712781367741394,0.07565389341235579
ICAM3,0.07662709595014909,0.027596198636688784,-0.018311990341069354,-0.027018465435730905,0.09905831826810121,0.017939346297570286,-0.011947094497910626,0.009590393405923724,0.0024963021601797286,-0.02515891254107976,0.007314718825114955,0.06357734826441197,0.020810166948706788,0.04669751471545861,-0.03817911754669927,0.03130917891258844,-0.07408798219653334,0.005259143075328046,-0.06404592151580549,0.06657208353948918
LAMA4,0.04246098571325943,0.0026650932746841347,-0.026842607248101544,0.00933193083373791,0.002270770829537751,-0.016980671406947676,0.05196209208150427,0.0033859410525646097,-0.026387342861153726,-0.007972256895296695,-0.0068521152242330165,0.05999897609399994,0.0463303698631917,-0.017785875537379432,0.047469480128412345,0.0248180698785316,-0.011747844111259832,0.039282067206299974,0.06996993999407455,0.021687797251131954
INHBE,,0.07417427021829609,,,,,,,,,,,-0.027637830726510187,,,,,,,
DLL4,0.03402582702754667,0.02729152255557919,0.007248527706824131,-0.02165810865570674,-0.04648259108910737,0.012170917426732817,0.05280074494953292,0.10140104040708044,0.002831129455353316,0.03508068768442784,0.01013546627323161,-0.028834375119528907,0.012630087203630637,0.031185915912372075,-0.011825623836346427,0.058538744095143626,0.056729602823926834,0.06589221146074845,0.0055508657051017395,0.03367459950534148
SEMA3A,-0.04828855794963594,-0.015295554100266165,0.026542493514913935,-0.011515721915392137,0.015535284996143045,0.003298729098728745,-0.040661706890339724,0.050490100596621845,0.013438183059180745,0.02046972362973713,-0.028017293968751224,-0.07542536192561855,0.0019450125960857483,-0.003746383382649591,0.05582087160445352,0.04383355092246293,-0.0011487771945780816,-0.02129077872890231,-0.02335149361227662,-0.0038063648482594583
RLN2,,,,0.07673176315285882,0.13363002226360643,-0.01175518530044391,0.012014794600670705,-0.016407526663463293,-0.016253728832134023,-0.017465122957237178,0.005387397479293987,-0.02676504393625184,,-0.013752910151505624,0.1161567233572895,-0.02121005453200943,,-0.025717948953799044,-0.016649342664058944,-0.033298703321898514
C5,-0.003385566719197818,-0.01358545074844908,0.04707854072389147,-0.03170672140755957,-0.03713301223934428,-0.04220833010804041,-0.005904000162743503,-0.006409940526955856,-0.036754589659372165,0.015812990592210835,0.03661945548066407,-0.04265031446123191,-0.01867674239449379,0.038461446658166455,0.05391418844290149,0.03829468828311249,-0.0008095296953817905,-0.06509534159850285,-0.047079248410590926,0.010530866918755192
COMP,,,,,,,,,,,,,-0.032646945558230424,,,,,-0.028594752243509696,,0.0008155551774698522
EDN2,,-0.03914450050945967,-0.014102527397722964,,,,-0.01837817532925701,,-0.017297856062830845,-0.00789477404391751,,,-0.02190439990413108,0.0293546202865235,,,,,,
C1QA,-0.0977981212353456,-0.029125839967317716,-0.020755587658976626,-0.02083495276931874,-0.03201926278431593,-0.020299158247125002,0.0018649586955758687,0.0259818502134059,0.027317174002235784,0.09097290305641151,0.013536465555445175,0.16710091140016364,0.05035746019193371,-0.028491146911889975,-0.007831114099460352,0.002836598817006159,-0.015566706481297326,-0.033020060940229905,0.019606211126384467,-0.03142409163506616
UTS2B,-0.02190710434435437,-0.03112522431327298,0.11967530131408533,-0.016285203432579824,,-0.010893987328164892,-0.015326907738728331,-0.012213183621749316,,-0.015096720667765861,0.07187361464530978,,,,,,,,,-0.023814243625563038
COL9A3,0.022197161300442626,-0.08766827481528905,0.020826234519387747,-0.03667915151461724,-0.03824378803718028,-0.010344158303839744,0.05135857964858609,0.0165684255310465,-0.00790676682960635,-0.04072902470234062,-0.021056587318220524,0.014469035556939205,0.056568151864590334,-0.029722386832427124,0.08013528487660893,0.04556516982148824,0.08155714162615907,-0.007995497993946199,0.056000107034880356,0.1179295385707394
DLK1,,,,,,-0.0005219533787420657,-0.012483153968205934,-0.025048790005638095,,-0.003098458661540362,,,-0.03481497843239262,,0.028576411125585146,,,,,
HGF,-0.04733610648628364,-0.013428919780683703,0.01624577309954085,-0.021261565543485215,0.08405355151865777,-0.016706027355273954,-0.022960707575898125,0.021577005371543365,0.011037013353715671,0.0767322042311783,-0.00783432609136543,0.09036661539330343,0.04696105639866339,-0.02094721063218316,0.0619981659819871,0.02088413846658252,0.006154588142921476,0.02255162156247474,0.01681452519794919,0.052120061177861644
GIP,,,,,,,,,,,,,-0.029019440158441996,,,,,,,
P4HB,0.01288037823295912,0.07512385510391677,0.04155684715937863,0.02484524006048109,0.007924508369998926,0.005172064156830382,-0.06510665905798355,-0.04764764821060631,0.002789481593673072,0.012513446648016673,0.024568801090665705,0.07619518411122267,-0.11033025658939181,0.04475257584768288,0.07626695607485633,-0.03459404393629264,-0.07947477258274942,0.01984298314897588,0.05531925399991235,0.013547692276548881
ADCYAP1,-0.024095082270025027,,-0.0395837456828957,-0.02023078246356578,0.04412709781343004,0.0015963834718714675,-0.010125832137724925,0.05646442238316834,0.05373420919756947,-0.028950325930776864,-0.026445146862888375,0.04438186147989633,,-0.02026530278431563,,0.010904884238278281,0.02075054557112042,-0.027105594688931162,-0.021483977335441013,0.0593156020666494
GREM1,-0.05198569579224576,-0.03112520501554553,0.04978517789986292,0.002578782920984886,,-0.020526107439484045,-0.018927588095959406,-0.041206610947889265,-0.01684309864280048,0.04780460777095173,0.05675166856348965,-0.002502467735634674,-0.020556433314827316,-0.030958660563165912,-0.038464106410483354,0.01803053297031081,0.05254611652043674,0.024339978409173978,-0.017095380585973253,-0.02865910288510412
EGF,0.01029983492419346,-0.04948537230304899,0.030644533084421544,0.00864731686200931,,0.00531029774028116,0.023207203330583206,-0.019545620244942347,-0.03786966160886422,0.031833242305194555,-0.024050848712438132,0.07649342332581255,-0.015238554672754428,0.04307924534178181,0.021733502479171912,-0.025932789795675225,-0.018272029855664458,0.0640820593697322,0.03282889192061379,-0.01089087994919321
VEGFB,0.03446190991929581,0.0362349690962131,0.030658231826696632,-0.023631815753305314,0.06377500030614817,-0.03589297064231049,-0.03531372836000391,-0.012481795876515671,-0.005386479363089498,-0.060315450839181634,0.024583700058027205,0.022452503702923787,-0.033662261731028334,0.03810806234115209,0.06716011071108881,0.029438227911636684,-0.01587462678621622,0.017459436272248285,0.006845749344157683,0.05942721645429558
FARP2,0.03787258429131152,0.04317432802767139,-0.026125499470670364,-0.014804160076794567,0.014882278008688346,-0.0453936456978425,0.01051733200623751,-0.015361645373103625,-0.014527166104870015,0.03335036818273264,-0.007471523919409926,0.017544612090875725,-0.051562582852780287,0.025952488833644136,0.07185536648648379,-0.018421252851125315,0.05299309756071957,-0.013665620187596077,0.04155591538457171,0.08716856742204865
BMP3,,,,,,,,-0.019054956671900228,,,0.015206420069551087,-0.022681432023838332,,,,,,,,
IHH,,,,,,,,,,,0.017830308939215195,,,,,-0.02776437747508928,-0.0033216896856373386,,-0.016446956112605444,
LAMA2,0.021282104442058157,-0.05209358826901256,-0.007409878455639446,-0.020322699553854552,-0.053762920615558325,0.013179619172527107,0.03973845709861391,-0.04973301047507406,-0.017180155824630523,-0.09217682767373576,0.01935486072866447,-0.04936372914643255,0.10243517442565844,0.008616046934304082,-0.05295396286604064,0.054068737008872,0.013040646002051622,0.034112636561453226,0.060905028020098874,0.027169798898848466
SERPINC1,,,,,,,,,,-0.016152127324926525,,,,,,,-0.018272031309244718,,0.07634024646160402,
NRG1,,0.060736613886081876,-0.026173001770540202,-0.023622387641353448,-0.018774368701871137,0.0018501434766922753,-0.028265304018502573,0.012024383857467692,-0.027875741104347592,0.03663483570342647,0.03152436507098999,-0.052591228748299954,0.005769787216094372,-0.027777627051661688,0.08573860363280443,-0.004295000298282074,0.09217810930756735,,0.029740477786405047,0.040652549127703747
SPINK1,,0.16683583597101567,-0.006978872167917244,,-0.006343031277798877,-0.03470784876278517,-0.024989498292651045,,,,,,0.0036322011524396623,-0.013752910151505624,,0.061743934062001134,-0.0498946370686735,,0.055895131805848465,0.08041319231058788
EFEMP2,-0.04223352703950119,-0.028329327372363926,0.04721298118892291,-0.06123359419213943,0.048808130998944974,-0.017774665503840506,-0.048427397974471154,0.042340212892628036,0.020509619756658798,-0.06055279893999644,0.00904782047347574,0.13320690767420693,-0.07967493777531248,-0.006543922321172813,0.0025190045292926705,-0.006668852560623058,-0.0374003865837177,0.003958190314796017,0.08654224854431396,-0.0047345494670745876
