,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH916T1,ZH916bulk,ZH916inf
VCAM1,-0.013852431131623015,-0.003856292998852158,-0.0807762459293011,0.017506279587739315,-0.025581653909367213,-0.058472873178408366,-0.007920346447416349,0.010562827299142295,0.027588382995822013,0.021472943296085505,0.044042905720248396,0.011031555991673174,0.09378506453579626,-0.043216414164652946,-0.04610920056007637
NXPH3,-0.01655603433507608,0.036086800389212685,-0.05415949187516921,0.01755109829832906,-0.010683741979684481,0.04328735654864422,0.019142892232562846,-0.0173737207601959,-0.06228407649196896,0.044158980624422285,0.026360234260347094,-0.05214218195957228,0.10594696357607598,-0.017649587414040827,0.00952088848982123
MTMR4,0.035130608009221,0.015195868610690865,-0.0491887362581529,0.013176271570018562,-0.025280963118540233,0.027051843854451686,0.0499723892590211,-0.01755981516243148,0.018799283927352597,0.016909752863859963,-0.03331589990873952,-0.06924867966210055,0.03504650688450562,-0.035521302572287486,-0.06301416318770148
LAMC2,-0.02792633709206778,-0.012702691521356679,,0.12270956884936259,,0.06156460788961573,,0.03844899980405662,,,,0.05108013863475156,-0.025898658387895068,0.03495847271662399,
IL10,0.010955202082831593,0.04002000072327335,-0.020728392541426444,-0.003843723716531069,0.0040106847771362395,,0.04794418206669403,0.11295035925998533,,-0.08772572882920794,-0.014698621270319201,0.011062620352132487,0.010665263121436827,-0.011941172966362344,
SEMA4D,0.030122766553794946,0.004657300393305676,-0.01583530858554597,0.012060699586619882,0.012072440047212921,-0.01963661659705697,-0.02751810521661344,0.03504736608291782,0.006659745581488705,-0.12413557874398456,0.07971593115578389,0.04268882499767873,0.008174821424861695,-0.07213439173270612,-0.13105721828517106
TRH,0.05425004165128778,0.030462053496185408,,-0.009914172274327006,0.10793424213709894,0.028674154128714737,0.02427856138811819,-0.023779547390169936,,0.0468127611503008,0.06104158307410197,,-0.01522496864698158,-0.053572672803671124,
SEMA6D,0.02438631034116237,-0.02800311120693252,0.012082379655685859,0.023337910110750437,0.08234093290968873,-0.019163117372300996,-0.0050690919952421695,-0.06763793848627812,0.03602102763521125,0.004411480876577413,0.032275016388244294,0.026907478698538694,0.03115772980361225,-0.0014854954501236062,0.01287545477554465
CEL,,,,,-0.03467358892335775,,,,,,,0.05281892667601586,-0.02257136711360713,-0.01756983677411889,
PDCD1LG2,-0.015714563894342427,0.006315086159390305,0.03557565353879654,0.022396016830318128,0.04259556884634109,0.027913663179266423,0.03054648875865631,0.004224208219029135,0.06301101029022271,-0.009998358006548422,0.028575038538722602,-0.013104917965890783,0.03382505912412829,-0.02312315802499431,
SPINT1,-0.0012346280184113644,0.07133102728539396,0.032863682477426506,0.02117511665207579,0.11173452661564631,0.02452949059659843,0.010875889377774393,0.07457455464843211,-0.05253990656851883,0.019554781046501178,-0.03151767659335205,-0.04697613082209115,0.05832474425777471,0.03315253623519206,
CTHRC1,0.060652745094340293,-0.06073274261419685,-0.021709458313957482,-0.017663634502392198,0.020748401231509637,-0.05358667504277624,0.0569875549536642,-0.020246894556578375,-0.01662805597365318,-0.05840047890514763,0.021655713933072838,-0.038242065231304447,-0.002830948271194174,0.006897283337397049,-0.05478418506418735
PODXL,0.07729602079309017,-0.04392719901305383,-0.024241288720761863,-0.015774834448527977,-0.039921623232681905,-0.034058756554560955,0.008025397005600406,-0.019583962451841647,0.032634337235883895,0.07729717928295277,0.03001926539315856,0.009701924262166296,-0.032133889462163175,-0.053436807093683494,0.07732867461572504
JAM3,-0.07342359625465937,-0.02167612824104157,-0.047664458582885025,0.01320128621212065,-0.07922869671755213,-0.00829158070101582,-0.054769595564950244,-0.08849800940857486,0.0738381243502767,-0.13480640613185574,0.07450207065186737,0.022366609578987496,-0.07568496893876812,-0.053431912732110724,-0.08968855128806062
TGFB2,-0.03791790427710532,0.03545682099419342,-0.05118918543298158,0.019781085549048272,0.03784272958964811,0.07077215251168192,-0.022528841162992138,0.009828776917722068,-0.014428552785058769,0.005112536345717518,0.06137048959982339,-0.032192583036274834,0.03335827547506448,-0.08007280149862073,-0.019667225517206174
COL18A1,-0.017714690381327433,-0.020462324731539236,-0.03310047421079273,-0.03990241303468999,0.07982635609255384,-0.04436904150382555,-0.0018751489846586683,-0.06545505252012687,-0.008425125743200028,-0.08913496583994106,-0.004268031476805042,-0.005016538670657572,-0.05743253493857668,-0.025024352620251104,-0.050911574392388775
NODAL,,-0.0001882764915571266,-0.01393885013913264,0.02249626766811386,-0.042329229041528374,-0.02649036169359247,0.05513230182584915,,,,-0.04211793943636863,-0.07543577276308312,-0.02083675414423889,-0.048610324849063476,
INHBB,-0.06694917157648166,0.00613477700765905,0.0039046256640527604,0.06286050775582161,0.12571527577002653,0.02237062164900801,-0.04959147472924632,-0.013934874407376745,0.039460567189295435,-0.002862550602468819,0.05368403693422235,0.12187164386628313,0.06628440730998596,0.006286981004576962,0.013201315911876281
LCN1,,-0.012702694379513992,,,,,0.06570663374480976,,,,,,-0.015396316973656813,0.04489272341769849,
ARF4,0.0285856245366885,-0.0011597011908359275,0.030182303119816237,0.0409121011440628,0.01548321027128129,-0.019505340514657743,-0.06001327946969393,-0.0027575552058484985,0.0328179949875759,-0.08804460180529189,0.033295965489727616,0.057128298266015454,-0.07619737611092295,-0.05722689055040282,0.07986148130552247
CXCL14,0.09997302611591541,0.03808854388422666,-0.017462172109979527,0.0280801329817113,0.04924860509711545,0.06876793391715294,-0.03136933242172041,0.028257940136175937,-0.02138266602005363,0.001726688575327273,0.015197869075895903,0.06547511208991137,-0.023350005730279594,-0.03630831198940912,0.11361949218072386
LIF,0.0349002429319955,0.0014239265804492061,0.05642292720765497,0.019790921806806527,-0.012424145248576126,0.024232711925951583,0.02265913048640892,-0.012054817209528852,-0.027553088427383292,-0.043754813948056935,0.09593891531186213,-0.009331938865604196,-0.07800112453240306,-0.04746896626827805,
IL17B,-0.03337921229199501,,,,,,-0.024311619845741487,,,,,-0.038596009474904505,-0.026006533657236888,-0.02479180727440063,
MMP1,,0.06253369819631271,,,-0.017574968111991284,,,,,,,,-0.014620774034360995,-0.015598421217846048,
MATN1,-0.026299708365352434,-0.016678267146462162,,,,-0.02714929359391,-0.026898823745034918,0.10206916288599274,,,-0.02494454198227148,-0.04217417500551814,0.004036412319073169,-0.02259302291729445,
ADAM28,-0.05361148197623658,0.01804135517488675,-0.014912294740271058,-0.010141234762035614,-0.006002064264009271,-0.008053128243231074,-0.011181231660558563,-0.047531744675053784,0.014325555905585308,-0.06026113122078882,0.054457745073960166,-0.04389520530810058,-0.03910061175600963,0.07459393086676581,-0.027136867404944257
TCN2,0.016679035988978352,-0.030825382366632993,-0.01414327328730174,-0.01077420450555065,0.026828185236112603,0.021961574041884233,0.02507917642416985,-0.01168543731146863,0.006669518833562831,-0.03473666239154374,-0.016936598740982252,0.04104529560119412,0.034489197974708105,0.017911714681958756,-0.0768463637466383
THPO,,-0.021732472660940447,,-0.001200083864284398,,-0.02853201517054227,-0.027492029261095865,0.017002496002659555,0.027432703771291294,-0.043434229478505136,0.018757828161882498,-0.04041993940050933,-0.02004508865279041,0.07356791119058756,
CUBN,-0.02258899296120884,-0.05428698044898131,-0.01212432573501018,0.03769856871345211,0.009072370351259247,0.035691057919051174,0.033287112961448546,-0.038255700859954354,0.02862275933439557,-0.03339953292653819,-0.023615355120115533,0.044492151064694015,0.034801775642418584,-0.010918577251712384,
TIMP3,-0.06077315571981666,0.014664240671179048,-0.06878951233287968,-0.0014729383338061212,0.0980270870212757,-0.026402093168031108,-0.004529382157236318,-0.024900799701132837,0.002197887568004935,0.05422168418410948,-0.006787967630732178,-0.05747686258509592,-0.009743824089071948,0.008796996119030178,0.015284502573768424
PIGF,-0.02739923255546059,0.020095777928168464,-0.042930389146757994,-0.013548481872350962,-0.05255515869718709,-0.024212852807398808,0.00060692499908811,0.01688125635455581,-0.002247922030212739,0.0042546579769706895,0.0852298169373727,-0.023889199796456827,0.06835528455819675,0.011422631811672372,0.002868030987897648
CRH,,-0.014882718829434436,-0.01749322017015924,-0.014257047164081065,0.0022214648429369093,-0.022878934756268808,0.002801021083299162,0.020879873144055962,-0.05845288566937576,0.0495474648984498,-0.014522233975426865,,-0.02283076753848666,-0.04948228622209877,0.06231969967258254
BDNF,0.15257057004952645,0.05688776233645845,-0.015648715423956256,-0.038236568895231145,-0.03893625239473609,0.08317322905698586,0.03757836577324152,-0.00305139466655766,-0.028593279013337785,0.12029091896090532,-0.001920073795294332,,0.028212887812592936,-0.039137193167487795,0.014035510791158678
CCL5,-0.07264625510907578,0.01519073501511864,0.023321579626901106,0.015714912577621868,0.023261457462773385,0.0016937080967530374,-0.03807401851312842,0.022317496618012772,0.025339084519483027,-0.03814819490879715,-0.03384027480685174,0.07317898401132691,-0.036217506109534656,0.00137909583900918,
GAD1,0.1313191631123469,0.04943125541926106,-0.04579856072235732,0.03199027625356458,0.06401000917119648,0.0841851636212001,0.0466172003631404,0.00704151423099087,-0.029787334268288546,0.1799153692044283,-0.044464194601178716,0.11287314806498717,0.00783049984394158,0.05108669974257947,0.07177826884007034
COL14A1,0.004132025121017656,0.05256427731064706,-0.021829331264281392,0.005708232782106328,-0.025550579563210395,0.009949163530561517,-0.01971002850132182,0.10901804985633828,0.012945182553463561,-0.04741515747360113,0.0396270988609501,0.045664367534918086,0.0015420217448923398,-0.006362151763862429,
HLA-A,-0.0431262999019179,-0.023418530038194833,0.03726252218671881,-0.04106153289914731,-0.07085595868810646,-0.0867311654322741,-0.031833462141126576,0.06038776039058576,0.04558724915350798,-0.19020125574607583,-0.0011947600365444482,-0.019857828724484928,-0.07861011851634725,0.011319645840716597,-0.007155330032151296
CD5L,,0.07733234000671028,-0.02052566577826214,,,,,,,-0.03308497838753543,,,,,
FGF18,,-0.01346616902022176,,-0.011327117354384523,-0.02436750735001671,0.0424838157940008,,-0.01999072318540726,,,,,-0.015224969868468868,-0.031016141970304334,
ADM,-0.11535769033430794,0.05093571742673874,0.009102536830176868,-0.023081134938834597,-0.05929279118575442,0.06496350407918207,-0.022803169436983878,-0.04047782523088725,-0.0026725882823084085,-0.04763486409935087,0.0501132290414299,-0.0697160318410182,-0.06494602711768294,-0.06711375020036808,-0.022415337085325015
CCL15,,0.07480199319230343,,,,,,,0.04649408999068839,,,,-0.013204615184959195,,
GNAI2,0.0028187222851956168,0.020442889197454923,-0.004909884682796057,-0.013258484357963252,-0.03558338244875805,-0.07751999557795114,-0.022889221685214532,-0.045821694922993414,0.013758873748067998,-0.12693585675861052,-0.028623208826148088,-0.06857422787110164,-0.039460069113934446,-0.024288885633037587,-0.037833868387517566
HDC,,,,,,,-0.04143039999163053,,0.056664783735206815,,,0.07077593041300838,0.08798470788114651,0.10781265271256794,
COL11A1,,0.021763662610695546,0.013622415111851484,-0.03340463812771649,-0.01148305823010261,-0.02339443422899963,0.015652003830767435,0.008119917071593919,0.026055822071004226,0.14971705835215948,0.020023943672123557,,0.04099094606231868,-0.03125172631186253,-0.04979671138553669
NUCB2,-0.030352474086935293,-0.0010118111450222015,0.027373730990375322,-0.0010933571718715186,0.01567924643573708,0.00578042860848089,0.03491156260033087,0.02012785276398048,0.04921651329753703,0.06693358392363626,0.02297229096784084,0.02263999459914561,-0.02276037935509217,0.0608304794091317,-0.07014572982808978
FGF16,,,,,,,,,,,,,,-0.022262476927902123,
CXCL1,0.08971121357471676,0.03354240833992128,-0.01876604176799326,-0.005161176527279841,0.017626592691795055,,0.02673670596249007,0.001364253119155905,-0.030865278008188838,0.03821115240585032,0.008035381641214137,0.02660969870264509,0.008891097741722281,0.08578749591261656,-0.03341418422217665
VCAN,-0.005738381413088191,0.002236253995947067,-0.021608573287897996,-0.04488955173164851,-0.029377456533320533,-0.019229621172775456,-0.07121501588607673,0.03265766922952966,-0.041611530829053014,-0.044417244586303375,0.031308142681822956,-0.0326180443725801,-0.06095379787076851,-0.03588852909377088,-0.06478266058911875
MMP7,0.044128099897567906,-0.0036701165175286087,,-0.022519079803279562,,-0.028122586860656152,-0.018726939584061585,-0.018424678953382945,-0.014757636039300758,-0.026675145110136418,0.050067423296853604,,-0.0555369074252729,-0.02460622773363841,
PTPN6,0.042438777675018156,0.03317783582552008,0.02327989002534926,-0.00608993092927572,-0.003851854097360617,0.03545324789936983,-0.03593889685069351,-0.011050655445694866,0.00930490122945922,-0.04443513156147849,0.011722968626198836,0.021684544650466823,0.02165384369922656,-0.04766806347490923,-0.050411366403139535
PTGS2,0.055535336327709225,-0.04242304269068754,-0.016747707883114846,0.002346654192602757,-0.007490406571633977,0.008177850681236908,0.0019683250675987373,-0.081730566888394,0.04853826375497588,0.03053684617790268,0.009717565387729579,-0.10867227152139164,0.027195715073726114,0.01106347908709335,-0.006643600298616416
XCL1,,-0.01630879602508932,,0.03461610142892862,-0.018687776029382312,,,0.06104539008734709,,-0.0349902004657269,,,,0.01230249195767266,
CD58,-0.05253966559226561,0.06861740711523029,0.09173431997903571,-0.007529036203903432,0.09875615415798177,-0.003106701727711243,-0.02975225324906869,-0.060269233542572936,0.025383929406678732,0.041864264376778156,0.05486337481322424,-0.03955270755124114,0.07505969503008998,-0.0338975765727533,0.04677227908786613
TNFSF14,0.05897622553370364,0.04543428426164804,0.06410478386172386,-0.057683613967528,-0.036990461671430434,,0.15283748396435545,-0.01999407857072929,0.008395581236021821,-0.04084841359296086,,,0.009534533248460148,0.03720299267974253,-0.036284241746984434
CNTN4,0.037535113825167686,0.05619413203112175,-0.015321183232739627,0.06968017849801542,0.06085695741496047,0.05532107991912342,-0.05987069418774009,-0.012492880976702413,-0.0675912131499437,0.1689295162806054,-0.03597379580549592,,-0.022468473902720196,0.03761477089903811,0.017265695599665686
NTF4,,,,0.02079123714379028,,,,,,,,,,,
INSL3,,-0.014609671302977674,,-0.011327115132636565,,,,-0.008271763052766242,,,,,-0.018080113334388692,,
BTLA,,,,0.014107049361288778,-0.019482628624831765,,,,-0.0032406093745856947,,,,0.030410570407749807,,
MFNG,0.0648226579186048,0.004308108181530214,-0.033122064368802495,0.04968404775379993,0.047672201047391276,-0.07677793355703635,0.01912753370287425,0.03467105327962309,-0.016275554231655366,-0.03790340479228712,-0.042013573679814564,-0.023640035126182925,0.055998798273208056,0.004634944171991308,-0.034624666691301605
ICAM1,-0.019366635150565848,0.018353956429390788,0.029678016867357868,-0.055110197925854476,-0.045580016540402266,-0.04109141796284973,-0.014665291645273424,0.014830128428100145,-0.0013134550299229793,-0.05179209802478348,0.015283097430375741,0.050965768360598976,0.04273292309748786,-0.035000924213726796,0.11490717902590275
PROS1,-0.001618587344465172,0.020134043401637793,0.022122434298084734,0.02836016061782361,-0.08001723099021213,-0.02523431741285695,-0.06212274943561047,-0.05233684609689242,0.05157729211913154,-0.05276839674809383,-0.004940113312270412,0.007242594594648535,-0.011543793277452469,-0.02028388691274863,-0.01925297186172769
CLCF1,-0.02405394836966245,0.07216594339066028,0.04169508098197967,0.049232355317572245,0.0021990536514066316,-0.026142752820156837,-0.037134108169696284,0.006680818603829601,0.013717279430872389,-0.06135661927420084,0.012526393245673907,0.09726910105848634,-0.011687140704857489,-0.05005703640601805,
PSAP,0.05370714589060319,0.07343298925274727,-0.0036678182522069543,-0.007380409297075138,0.01774293665628708,-0.006705356718610436,-0.04539647551027893,-0.0009852360694130608,-0.013880157718955528,-0.09345846090168118,-0.02841916926227058,0.021213768542386272,-0.014899166146760994,-0.05194687207998694,-0.023116993045078315
EFEMP1,-0.07657449103083873,0.008651201210207458,-0.014454607368301804,0.0770723271942726,-0.05583456134542753,-0.03138558109624742,-0.07139291251714987,0.04293393479862407,0.053046976527109435,-0.1999106319010335,0.02601329191864821,-0.0018833608447219696,-0.07060672796385281,-0.02388610775571181,-0.020248826525758438
C1QTNF1,-0.0989874988864556,0.03430912713716439,0.04327239741172226,0.028327052304178264,0.06920012837149442,-0.029578041709485397,-0.05114468412210213,0.0073114379041373904,0.040354237996819226,0.01913161365442075,0.07014102306991968,0.021119953248191197,-0.01863935197806696,-0.046376895940181316,0.07217214260131724
ALB,0.02654494448586066,0.06824615829074097,-0.025818756424078413,-0.005647469775375349,-0.020045111313747106,-0.026900923384285395,-0.018845229066228895,-0.02319461480101837,-0.028725248730304163,0.03538410613809798,0.05849718566527839,0.0005075851538231801,-0.020444278692888253,-0.03198764994717936,0.04275018796784147
EFNA3,0.08789860890923497,-0.04088353309969938,-0.029664374668509418,-0.038320507650847,-0.028049573818114844,0.025579574876009606,0.06681614280195931,0.0053937544351502645,0.008340048286589572,0.1435082442503717,0.045529754540418826,0.016714002900562987,0.011062599913212626,0.05421840433446486,0.04187519028292347
DRAXIN,0.06322494702042944,-0.008121241138135319,0.04497860817886989,0.027814021424469457,-0.05157729691422213,-0.025214827137294303,-0.03128882245828918,-0.05131463978536971,0.027544780277408514,-0.03651776405028087,0.056786572275103205,-0.028870473820872718,0.02493537706570947,0.02297152243285096,0.0044619079739408995
RAET1L,,0.10784916410479181,,,,,,,0.023340595270066627,,,,,,
NPTX2,0.0537792167017109,0.047989966485994844,0.03176092688150637,-0.0707528647359606,0.019205004151133312,0.09972521903614683,-0.015026423664446979,0.04325477545570908,0.029412159328454656,-0.03825439593235987,0.04056430654097165,,-0.030688419451538874,0.018451065865624658,0.036464266051140976
FGF11,-0.09623249386765903,0.011696909607902473,0.0323578946704129,0.018531385320359722,-0.03849762432257557,-0.03356763861153782,-0.009199476730370408,0.007886629202118479,-0.013877596626489852,0.0797599805958978,0.06554179890005173,0.04350744323769182,0.02274751401762878,0.05513185094140782,0.09168281066275186
CD59,0.06750505475605577,0.026544599138094125,0.054644958166994204,-0.03398085124679762,0.0102148222141146,-0.00032400029158164014,0.028853321012612305,0.06443453520084114,0.045573249239016074,-0.0495692970019509,-0.07050495981158918,-0.00043703224253710017,-0.04187219255073322,-0.026007365792391227,0.09074022499304578
COL9A2,-0.01991165034756728,0.024308318963695456,-0.03768048623546377,-0.025492623644226033,0.0006563290115107123,0.08151432375774877,-0.0061578769859312295,-0.009068052758593903,0.0024358043390257447,-0.05727465268904871,0.020556583210633743,0.04253277544119921,0.0639892843679172,0.019222866894190137,0.03023923798124923
DLL3,0.06717290206918358,-0.031132475766228997,0.03751794276503698,-0.010430890877195313,0.05891169919137067,-0.012969466721515301,-0.0002524384527707867,0.046969699660207184,-0.0013781371671836476,0.15793418844275917,-0.015056947860942431,0.07368879981430686,0.06359849816143152,-0.03344336752422196,-0.08593901900165489
FGF5,,,,,,,-0.009208721559842594,,,0.08362758877889633,,,-0.04631843743524872,-0.03818895681108385,
LIN7C,-0.013152027529314074,0.011832899964099619,-0.0036971284167537284,0.029344154296008142,0.016309644630585075,-0.015348631573237445,-0.035089418138190005,0.04056508715886636,0.020696386264614907,0.027357194067277633,0.0014237008234757652,0.007814354709428642,0.016042391542440634,0.03669540365536843,0.1048990796696024
GDF7,-0.02629972626317381,-0.026839396341913555,-0.016440719846152543,-0.020210880356765874,,0.012696367565969435,0.0573520527254937,-0.021230964076468874,0.003244625933108048,0.1807250430718166,,,-0.025790416853308674,0.02816645720891422,
PSPN,0.031265603659975,-0.019503276145703113,-0.029621826586174453,0.05746249717955528,-0.025724469014938356,0.0026935587506490668,-0.007310767415727884,0.06896038435862523,-0.010034608555556716,0.06119944516530483,-0.014231438523556848,0.0016884722592173495,0.0332579459055357,-0.007316462960824413,0.12850917913053037
ANGPT1,0.08693228664446952,0.0428668875153505,-0.022212711669949793,0.004382466651694546,0.030058932729528934,-0.030306289991813742,0.03139432545992779,0.007435752385195786,0.03547935385272254,-0.08190816053162085,0.007399117170782404,-0.009971929682846076,0.010074521359975651,-0.05932915940331427,0.06931189742527802
PNOC,0.0577350578421854,0.011276234104996494,-0.015076663335926027,0.0020559059680333373,0.09646325770814636,0.037703293798385586,0.05372673760881297,-0.02134866014081355,-0.04728876673969629,0.14424006837652567,-0.03442866334316296,,0.025561842704443578,0.06218764436013904,0.00509891560564943
L1CAM,0.15573427237312018,0.08573524584932883,-0.011332639801929554,0.05483990148906256,-0.02279558962257246,0.04219001597752214,0.010481758632169,-0.01806830045293184,0.025944373437354222,0.14793903982465062,-0.005739626879145784,0.13564006764945533,0.031885195439832564,-0.015154193003357628,0.0739077728577717
APOA1,0.020959692198715962,-0.021708946741113885,-0.02276818986349345,0.04787304687165382,-0.018911255574249074,-0.04439148958412163,0.021350223438290173,0.04565472637514826,0.014294904372832394,0.0037735040101573355,0.04177149409313105,-0.052770499590241784,-0.00419528344304749,0.0016621375246484715,-0.030310503782955182
PSEN1,-0.029102187109896316,0.02902021387030641,0.014726846141046569,0.030703073239734993,0.04227661543197983,-0.025621745603581228,-0.045010457862288494,0.02260707447754902,-0.02823620952062039,-0.1088386757910776,0.037942153163824786,-0.05964752912202648,-0.004508200444599622,-0.006372864951929542,-0.062065632774615846
CALM2,0.09361947231945968,0.0444602370915244,0.023865774080756203,0.007564476282849884,0.07017749835068386,0.05895989341201183,0.056022223688663,0.022648560944113084,-0.08484437519226307,0.2228090716474012,0.003832047315769765,0.08101075735579213,0.0899607914338256,0.0391564079462997,0.07749763099447753
CLEC2B,-0.017158931903878506,0.03846802507569181,-0.030221864173366038,-0.0399072850734139,0.011093673803080356,-0.02716061960013659,0.009873541424548622,-0.028744864204520867,-0.04753814307000671,-0.04632958652059426,-0.031235161249144525,-0.002295384126803439,0.029466586044726156,-0.03649453398554196,0.045566144955180896
NTNG1,0.12197565781986222,-0.0018860765964977147,0.048373027159452485,-0.024092093042879913,0.0014181178223114828,0.08311897355710551,0.02843641824773083,0.01690155203595831,0.002574210659816518,0.12593263618060324,0.010367544976805667,-0.03733641697435612,-0.04401594149229369,-0.007686171828773728,0.007092466613364472
LRIG1,-0.0353202498191862,0.047936871570545714,-0.030301136715516833,0.029748136096985314,-0.04270611666117295,-0.03813987858901036,-0.06525561507862837,-0.04821329150906192,0.048299833977402805,-0.05418701335690429,0.0715192797357542,-0.05087283091186564,0.06628791488227835,-0.049698057766431165,-0.04421942491535876
CPAMD8,,-0.022865758156506596,,-0.013397956037428068,0.02289195910716389,0.0298721083110794,0.01050887248355239,-0.023566267567910217,-0.021606100708177235,0.026975904138376233,-0.02262548913788111,-0.04813213696812501,0.0038303617727140867,0.017866607639104307,-0.020742084926847537
GHRL,,-0.03032292459313853,-0.00562734204238516,0.04532399985454935,-0.01250963402051234,-0.02859782521531668,0.09516800421113845,0.030898285849569763,0.026687688026986848,-0.028612533261697715,0.011062312921168197,-0.03760412833676791,-0.026006530391435523,-0.021587236534551815,
NPY,-0.012732852532626657,0.04575067801478671,0.013476033818420483,-0.023243719106665187,-0.025065547221291524,0.02981436217931267,0.033607526209733014,0.010392006815038924,-0.006313450716668229,-0.02344190716215358,0.05592826188812564,,-0.02283076115589684,0.041683928733712024,0.03932339566338587
MMP2,0.06316077293291121,-0.007722731771062446,0.02118474072839785,2.5995468212326187e-05,0.019672888327345428,0.007590563041993786,0.011067556782405986,-0.020230323349634566,0.008590664267982284,-0.03212503191533362,-0.003556891450164547,0.11115101046945246,0.009825659575730209,-0.0237649964846619,-0.03308529199188803
LHB,,,,-0.011668607891446059,,,,,,,,,,,
PPY,,0.016485685723320036,,-0.020311643152349262,,,,-0.017223107626664708,,,,,0.003244685243561686,-0.04383816580756633,
ALKAL2,-0.017919590982686723,0.10957950300784314,-0.013196371328206707,-0.011499081218687283,,0.07026439768281871,-0.025656236169980126,0.01560193571974169,-0.00817724604602468,-0.10090002343533486,0.010354270072528855,,0.057023630826394264,-0.08346728141067836,0.11484109427451665
CSF1,0.010689885169415462,0.008824643649726982,-0.012322115158503275,-0.0023523282823401112,-0.072549892419824,-0.021449543089613953,-0.0509579716358449,0.008508365159774234,0.0010656984926228398,-0.019817028795733705,0.06331787890239064,-0.06858715911230336,-0.008760385004608275,0.021181153629105283,0.14743525885984704
SEMA4C,0.03102731607482248,0.028007830548678184,0.0073651648795728195,0.023644734134794152,0.017953461091596682,0.0038194870742765718,-0.04703294708911638,-0.02641244782772175,0.0058159669402484205,0.01980655089857447,0.004932748185675317,0.07902320681481376,0.07710135228544467,-0.0043934772415275235,0.08178519297025819
BMP8A,,,,,,,,,,,,,-0.0162278749557598,,
ICAM2,0.14314758093822583,0.010454422737535964,0.02782484530486913,-0.003569497989293217,-0.005122036164345027,-0.03294264241371564,0.03259317429281076,0.0003244038579808819,0.06605584158053987,0.08074764580585103,0.014786689779278593,0.07565615124546604,0.024033249305690053,-0.001694721490213354,0.013182386152723975
SYTL3,0.052158026945135966,-0.04563430008271855,-0.005752765139262617,0.021954417682826226,-0.032477748861239907,0.05478620168365253,-0.03524814732273744,0.018638752024478865,0.043815511239801146,-0.03589425276041171,0.09842773481209456,-0.03283037699818785,-0.003018678679451266,-0.07757139935434824,
IL1A,0.002540805865219519,-0.0289675049061841,-0.026331568272967922,0.009264477371993662,-0.04850964239592694,0.031270179669622984,-0.03045292149126463,-5.646203325198499e-05,-0.028231520255531283,-0.06328203488420762,-0.011518029871105588,-0.03344009907422375,-0.008502339587936725,0.012251801405949662,0.04402110050026908
HLA-G,-0.04159505615022506,-0.017512758110477335,,0.1510454501639632,,-0.020754525482085368,,,,,,-0.042174140445674003,,,
PGF,0.02651301492119395,-0.0344054186188951,-0.04183755762183782,-0.01367742711567046,-0.0065836386571078665,-0.010011098490212611,0.03181954755014014,-0.040351262519655214,-0.02960493223489269,-0.045853581162480256,0.04614178007071082,0.01803082049974625,0.013535543193987079,-0.10318931094364103,-0.05233293327607422
LGALS8,0.10272478324945665,0.05170750657285435,0.02657028024314266,-0.031078994798345708,0.01682448362349941,0.01491280422210298,-0.016685591400869157,-0.04416746472399105,-0.04058891175936796,0.08733626272008414,0.02380947320811582,-0.07597530983857916,-0.03785849057201448,0.0015085382090959398,0.047532543504048605
DKK3,0.09064574425506396,0.04298998538188308,-0.004772581258123933,0.0014645612434322037,0.08202727422909986,0.046181449205613276,0.019473889212713046,-0.030402443138651186,-0.015454606098350492,0.18589456301441618,-0.04048397459492837,-0.10248421365451327,0.04885806221528274,0.01210599361625415,0.07445093108169139
COL16A1,0.0040183588362526805,-0.0013374795075143512,0.029484125715394046,0.028140463442678072,0.008265483189593265,-0.031715049006965534,-0.017548690987890914,-0.01777747543423349,0.033048345065784135,-0.005671338579605462,0.04578932487344035,-0.012124799315967856,0.037328118432557796,0.0427281358792452,0.035416216185910294
TPH1,4.492531547945072e-05,0.03934641830745295,,0.002936033556168962,-0.023291301542125366,-0.021992313978989635,-0.026898823491121347,-0.0398334338605512,,,-0.030019667709777757,-0.016125150912628942,-0.03876648859330601,-0.05098632882457879,-0.028986817637559587
TNC,-0.08919368626158902,-0.013654712482549753,0.0016802933009073403,0.03633951552655211,-0.015576741964473204,-0.041482142782283044,-0.039172281155777,-0.02434320851772876,-0.0240612047003897,-0.17625659856854864,0.0714653266563456,0.07650935706190183,-0.07831881142092349,-0.05897747389710132,-0.0053160726395988355
TNFSF9,0.12934531810164818,-0.007622482050394091,-0.02206734130287737,-0.006116565827796929,0.06965479052989157,0.024570383800823915,0.05085653257518098,-0.020399688059255846,0.00451560615539912,0.01617396987678446,-0.020779050351094876,0.003909979077841777,-0.025681806077242554,0.008681445532043959,0.0238311782109399
C4A,,,0.011685211133080426,-0.013833811757962146,,,,-0.020417130202622282,,-0.03087379363795511,0.07862094424381376,,-0.021853313672255667,,
CNTN2,0.01996455728756087,0.0862099102263826,0.008958282762462463,-0.04511707498501038,0.029426837637180615,0.016355334930624223,-0.06260118442442889,0.02010014877029353,-0.07855405394796569,-0.1317175363167735,0.038059561907098256,-0.009406961413337847,0.048568710331516864,0.08438425069500162,-0.08272028502674472
F7,,-0.01254474033589292,,,,-0.019100387447362727,-0.004771665935371551,,,,,,,0.002879675003511059,
