,UKF259,UKF275,UKF313,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk
TNFSF13B,0.015019150633765304,-0.024160012168082015,0.03193631663690254,-0.0849059727180977,-0.04161333045393147,-0.03413074069788312,0.027130146876360183
HSPG2,0.007475302023285262,0.0271308612650296,0.023814553371671873,5.084936076751083e-05,0.04224539996274648,0.027640333681958843,0.0015252830967668533
FAM3C,0.0348257093235778,0.007065709400974573,-0.03967949971896497,-0.01994931264775171,0.03239910196960579,0.01728470789064194,-0.012463440544357489
FLT3LG,0.030180644285518535,0.0074211263389854926,-0.006749636422341316,-0.0169020549573211,-0.018525844611592904,-0.05070767887092606,0.14935848531982296
A2M,-0.059613472677750835,0.018636578476627887,-0.0022293504513483833,-0.06681364686331873,0.1081410309962643,-0.006194133580760437,0.010898721227930952
VCL,0.050886336050453077,0.05319842265902817,0.0024952602827696753,-0.09595000496340614,0.06644754659455085,0.015302522545011034,-0.03180716833865059
FGF2,0.028322112080580726,-0.00788597691184915,-0.02701213628289362,0.048895007952537484,0.030885669530062276,0.028528860205082947,-0.023364789179094833
AGRP,-0.010797638488908377,0.01345389356189234,-0.01659772336456885,-0.06857525395343138,0.012289817039376929,-0.016352012341676467,-0.014998777764877222
CNTN3,-0.027946683297693682,-0.028476667016034685,,,0.09407993151108472,0.06791578347205086,0.07689695948354075
RNASE2,-0.008072267359931176,-0.003494505055919365,-0.015832158594667894,0.09693642455136685,0.12044249496752356,-0.009480188494795337,-0.016559601867882103
ADM2,0.04561787653368035,,-0.023636015879469396,,-0.0068756584793142304,,
GAL,0.01517729102874431,0.003761201545816107,-0.019341443325807554,0.1064437870115008,0.05071697714298563,-0.013489874461685588,-0.04402240285618927
CXCL6,,,,,,0.00960870662498258,0.027316467862708377
PDGFC,0.04319127125643987,0.039197888327901664,-0.020072749706002743,-0.04955959633216944,-0.11087340507224336,0.0008173378244508889,0.03723011485404135
COL8A2,0.001795525466368882,0.03205235871183993,-0.01668357725711519,0.02796404378901669,0.017807599618724454,-0.022571079380048747,0.045913348327407164
SPON2,0.02020507655227077,-0.0464856884234529,0.017098910741226558,-0.12424731496290951,0.05091328420449679,0.02016073579666379,0.045662311924869435
LCN2,-0.017525622236544185,,,,,-0.034566213245664716,-0.031581341922673443
SEMA3D,-0.027560658134660965,0.041726675863391,-0.02049207222797422,,0.005263821268570147,,
BMP6,-0.012483073722839638,-0.010273964881404507,,,,0.0015455300920176772,0.010274073890894736
TIMP2,0.04892858154465516,-0.014606184554237296,-0.0298982797959272,0.13649511861175212,0.1082187545730013,-0.009526889057377095,-0.07224487386155495
EFNA1,0.034017602662073626,-0.0038621366155223704,-0.002472994220638792,-0.02072206173516702,0.026447561882215913,0.07145996233021194,0.08422517053882675
S100A12,-0.014395516706503252,,-0.020115282476852445,,,-0.017499474027239458,
TFPI,0.05346326883161914,-0.0054287247833263354,0.04384362816330235,0.012914734562544553,-0.08111887608073313,0.06973471657381779,0.08053242100728505
GPC3,-0.01809143718006271,0.028122559560699506,-0.0193414435987435,,-0.03565893298768296,0.02914942943294063,0.08342181210508869
NMU,,,-0.03127496000011229,-0.0018945650476247659,-0.08200627317122175,0.052303881770305496,0.08296057200949455
SCGB3A2,,,,,,-0.019805641036927158,-0.02716962071018997
LAMB3,0.0059101730718660594,0.004515533706436655,0.005341596174525137,-0.08045108935802879,-0.01560305166062771,-0.004395648965905211,-0.018491066179452047
LGALS9,0.0016260410372702,0.0023181762235432927,0.04955889712465121,-0.15366858260535032,0.05930252122425755,-0.011043033968567203,0.04994421689253879
VIM,0.08387336085078706,0.03438613718810792,0.021466696534589307,0.17017650510415155,0.00908988534947892,-0.04516271783641571,-0.11207709223736015
PLAU,0.03281064864742469,0.007898591225479418,0.027906969022221863,-0.04398658691038681,0.04868311462837816,-0.002657166595986184,0.005319068458322995
TGFB3,0.023501085377257605,-0.024523942318026133,-0.010379091210192731,-0.04135222222690031,-0.0017642398045346456,0.018700959946723647,0.0951491024070179
APLN,0.0777562957216057,-0.010452205507269632,0.015717664976675795,-0.04590947462460228,0.08432960339826372,0.021476456612803948,-0.030014659496064168
SHANK2,-0.03160126323751981,0.01728393328367465,,0.1066970191452058,,-0.017791298921841517,0.11491461857543665
LTF,0.014359790910194438,0.02001699750890072,,0.020429612185696656,0.06793047980520693,0.006767972421710219,0.01990488615281647
PYY,,-0.01277335301709915,0.055706167238585645,,,0.014524704848834934,-0.021518448565753617
PENK,0.027156398461564552,-0.0020062435411943263,,,,,
CTF1,0.07876180874455496,0.03629461351966116,-0.011025221846273667,-0.08125368799624505,0.0030096163624629955,0.02668422627149997,-0.00922304949053165
COL3A1,-0.02647562812857683,-0.009790895269761324,-0.014599576909278067,-0.08729881061175788,0.024498152084637802,-0.009060374502129074,-0.038793188235083
S100A10,0.04144499911595596,-0.0046198596078485055,0.013941803329284923,0.08218661571059452,-0.04799504533774349,-0.06420540597684297,-0.1193860150650346
FGF13,-0.023129040771562207,0.007686297992737217,-0.01992442779281303,,,0.0358653105410376,0.05517788442262563
SEMA4A,0.02683555957523205,0.014780740326906208,0.04530673888857065,0.11059954378642889,0.03098727874218337,0.042403794246280144,0.048983610997427304
EFNA4,0.07703816925477427,-0.002611536909520605,-0.011420211031897286,-0.013536160438893979,0.03736971242176421,0.08006009078452324,0.03715438094766037
HSPA8,0.043006648769593446,-0.015874687228128643,-0.029244163209933154,-0.10000852642708177,0.0787106967055013,0.014330846990206812,0.09010648149163974
NPB,0.07802911884574322,-0.015235460838732303,,0.07649652483415312,-0.05201532729423413,0.007252347698308642,0.03583992530065042
ULBP1,0.006200649526650986,-0.015668173576360345,0.04157967281180014,0.01864166851579299,-0.037958880272413106,0.01920406756175499,0.0035000614315855456
SEMA3E,-0.045018838364992486,-0.017316645960536926,-0.023471362132392464,0.011805914296148402,-0.04273539210662678,0.013971994520933891,0.030497353767422426
FGF3,,,,,,0.0332109150820191,0.05338116399835689
ADAM9,-0.007121870273493773,0.01117406979103847,0.009431236233292404,0.15461330584362384,-0.011156758410581703,-0.06024516590924787,-0.017380870432765115
ASIP,0.03906228755405429,-0.014054130194319938,0.012847829554597548,0.034249489967384646,0.008875301399826735,0.04601327460398075,0.023827842319126272
IBSP,-0.03455781128111428,,-0.011939450988627079,-0.06072487908363345,0.06512732229607322,-0.06510222786582794,-0.04912503623465872
MMP12,,,-0.017913027701536632,,,,
FAT4,0.027164734382497464,-0.020759714830513164,0.03736804021209962,0.1456929688064189,-0.02407539138290188,0.018334965202578723,0.008431846147598607
MDK,0.04001357061951878,-0.02194534488948338,-0.006845633961739723,-0.007857014664407632,-0.05812440813472109,0.011641743736886274,0.043396129052950816
BMP5,-0.018857603034475777,,,,,0.0008140060484933399,0.09369745114233723
CAMP,0.02927038791039651,,,,,0.016981205297458658,0.01830642423351004
HSPA1A,-0.044759576259710034,0.007240955946854161,-0.08469563116357903,0.11080261189632935,0.057769931173751454,-0.04868080885759463,-0.06407228956133197
SOST,,,,,0.04186184643843005,,
SEMA3F,-0.03196371025623944,-0.011571630730847157,-0.043131397252417464,-0.03245620525754986,-0.028239320926255675,0.047564856796987194,0.03535710650636355
ARF6,0.06835950767328061,0.006397218250780568,-0.04232111681494777,0.08996622914630703,-0.04457418110120975,0.0051053459366391316,0.008224530510462447
IL6,0.02875156036275602,0.052682329866957534,0.11389166402366085,0.020803795753751263,-0.023940114375969847,0.13466536681764818,0.00811482357884965
CALM1,-0.08567578531134606,-0.05390380236060194,-0.02209131525477979,-0.1754696069286911,0.05236947223764213,-0.01165941905436826,-0.057383323704968764
VIP,-0.004835087933620352,-0.02479315499343637,,,,,
NMB,0.06820387502739399,-0.023546371970653665,0.052777763834743016,-0.01836496582036961,0.0012579689592510873,0.00023539834784217528,0.0631615212558768
CCL26,0.014448837365861306,-0.009484823230030867,0.054099095728906435,-0.023178030662640667,-0.005919566153247671,-0.006478140060395512,-0.043526441211206156
FBLN1,0.04611881473113672,-0.008905029651193481,-0.03053396352443263,-0.0569705110279084,0.025399147891418557,0.04991182102421538,-0.0018950527860759655
SAA1,-0.02153898981560514,0.023813450197138635,-0.02031066851230443,-0.10400836961284535,-0.02306106988034388,-0.04120366299062213,-0.10568282494495189
MICB,0.02044025903823528,0.0035376363500953813,-0.019142848762728617,-0.06874690195047096,0.07663085258240801,0.04375056377611451,-0.023239519126666178
MMP13,,,-0.003891295352970155,,-0.03321842397986689,,
F13A1,-0.0031778979081267564,0.007428272380802231,-0.031566784764855325,-0.06632443011778312,,-0.06269563842326564,-0.05755689673000889
CXCL11,-0.003346615634768982,0.04923026417554788,,-0.04761659451902242,-0.08998361171872292,,
COL5A2,-0.04028801954796987,0.0013104806996845325,-0.035350831532388056,0.049170221479375435,0.025448877357436634,0.05229867483945219,0.0026421544701580807
EFNA5,0.025262323482260995,0.006224021997964821,0.11261399542486666,0.03612060213914865,-0.04422895016132756,-0.004704112520018933,-0.017131562830630147
AREG,-0.028631080405799276,-0.010973185194774615,0.007256649885842456,,,0.030107058901653525,0.09025168410571223
EDIL3,0.060833132286127675,-0.019912126566163205,0.013079775063357564,-0.0494602461947345,0.053150177859215955,-0.026143434770400775,0.013545915511149413
CD86,0.007150905170226025,-0.013542940816212979,0.08020455315971071,0.03926810371597631,-0.04154639972251152,0.022763164513134326,0.030511852614478016
AHSG,,,,-0.04539493367571608,,,-0.018121320905389614
WNT9B,-0.01132711802568836,-0.011243783733039055,,,,,
HRAS,0.01893006252243008,-0.0028781445866905425,0.016300748976656905,0.043031742855728465,-0.07193019024814278,-0.03410453974228216,-0.06531812627205417
C1QTNF5,,,,0.0604473971785775,-0.06911268806128827,-0.02453296632603019,0.054718027494692574
RLN1,,,,0.0038490547451914925,,-0.017720613639067042,-0.020259502463340455
COL4A1,-0.03463794342164049,0.004401296284128574,0.005494896204676968,0.024312361677468662,0.0874033521723774,-0.0008614447490056886,0.017880467999945346
CCL3,-0.005126035784668263,0.019335842736680677,0.07371277415870708,-0.07492844409769847,-0.07103927478100736,-3.093466899466362e-05,-0.05348989498351615
BGN,-0.0009578278657917067,0.026250270011935372,0.021753744804094977,-0.09637217013264679,0.00955045475433421,-0.00046932967277080255,-0.012959149913141716
RETN,-0.013976232992509122,,0.008317650771659026,-0.01526637241205135,0.048659478695790195,-0.02931308020599487,0.03116891324670479
S100A9,0.06993077349229983,-0.018013708611339288,0.022418502888705498,-0.031550467533423665,0.013548113073887546,-0.049566407920415154,-0.05748053597565848
HCRT,0.038382264993894216,-0.013477029169440952,,-0.016087701484705466,-0.019572457118923497,0.08521340045515051,0.0015404357815451547
FADD,-0.023107642117703685,0.009687475922817483,0.006675058895387014,-0.01659522968782671,0.034138861670690135,0.053675471678139096,-0.022818674707131382
ACTR2,0.002948502914373213,-0.03793448351212525,-0.045984589166731316,-0.06903137459335797,-0.021591006328564862,0.010636959164753509,-0.05258548572302573
BMP2,0.05217340081832147,-0.021589467607358446,-0.0250423631040889,-0.043432231955704476,0.04773993872428845,0.055922282896034826,0.011686796315751766
PDYN,0.00017441185767165212,-0.011369154310260081,,,,-0.005924187990633188,-0.0010016441721032382
CD55,-0.04365806906541262,0.013419797036493559,0.009412809938760387,-0.023376295942049503,0.020935284982643028,0.009360689686017113,0.08448256094972864
OSTN,-0.023422199870227766,0.006295154373082677,,,,,
PDX1,,-0.014427030357200726,,,,0.006982486524271118,0.05088035803781978
CD6,0.0031146427282317773,0.04111551181887996,0.0024687935598002773,0.04379691861176244,-0.033247678132917784,0.02167238836339827,
IL16,-0.04971280900915527,-0.026749722043764242,0.013191969430579993,0.0627736609425882,-0.037548233536827534,0.0835705633823101,0.032177056706198776
LAMA5,0.023619946182386144,0.0009720682936911397,0.027337140325483913,0.15055838830663706,0.13231017179954707,-0.010242979023881566,-0.0010109214146129422
RGMB,0.06019604119316933,0.021379214240222703,0.014858637717651025,0.13393283433029096,0.0497340096345641,0.006996279447377327,0.04679389520847788
INSL5,0.02565142851649835,-0.017223107003812802,,,0.03219097197378847,,
IL12A,0.054631373887314504,-0.007917573649863204,,-0.07204254205939649,0.04363957456628354,-0.027337397794902428,-0.0012832829609494224
S100A8,0.0833968150023947,0.02885491203137388,0.06659622003333576,-0.018765260596382352,-0.04348642009905297,-0.04453248993593511,-0.026879396755292183
TAC3,-0.024123852538280505,0.015351399299971057,,,,-0.011573887894416072,0.12550639339667236
TAC4,0.030864500910621828,,,,-0.06205038914462467,,
MFAP5,,,-0.07183618930397619,,-0.03622588547739481,0.02415143865424853,0.001633515479944415
CXCL16,0.0046505946386481275,0.018161362977601413,0.04397263779867909,0.022424989251011933,0.03151110055366113,0.0025781807111644245,0.06470353465321076
AGRN,-0.043096822623883306,-0.00930326049210049,0.005207780480556303,-0.06700959544194676,0.038628758368811134,0.006174107700211657,0.1157469459521754
COL4A6,-0.015461288986668636,-0.01730149369983994,,0.061261315079758745,0.13787112455556608,0.09787136802462443,0.04563993921618921
FST,-0.025312136913375853,0.009212250962908657,-0.030095221328370877,-0.011295036113344252,0.025497513221817474,0.03246915548156206,0.03135792095512186
MEGF10,-0.0572446864082266,-0.03268991813853573,-0.0250744746066687,-0.01314281989764861,0.037040748151259816,0.06601649190153536,0.08192981189740857
C1QB,-0.008162526984106216,0.003681033290471084,0.015577809034940463,-0.1039303006052075,0.056063663633854566,-0.04627129336375725,0.019041016049445282
HLA-B,0.02623110655502308,-0.0021963857807603946,0.05130688748672239,0.11921999504112661,0.06825629445630754,-0.0003796013549640597,-0.060959564409400646
PDGFA,0.0009719149765212474,-0.004085772349188446,-0.03776509171880737,-0.09823265069644091,-0.026526806201463728,-0.031127536597368975,-0.07135833874039951
LAMA3,0.03134805549109509,-0.021679469552855147,-0.028319525315155275,,0.033605769400599936,,-0.01594975904885969
DKK1,,-0.02335514609782289,,0.09415076822933309,0.034430409878415884,0.01643109777368615,0.05450755802770649
INHBA,0.02046660440686859,-0.0319938573855439,-0.04124920580746794,-0.06033682833118389,0.030055177994068167,0.018984214677600558,0.015686305678518746
IL7,-0.01874988476253721,-0.0212893093954615,0.04909536952148417,,-0.06317518438107743,0.050200335362970486,0.02577504160696902
FABP5,0.03334655186277919,-0.0019255336022391658,-0.007415692928253654,-0.10608915790268149,-0.029324897927284106,-0.011059765067962742,0.019606391644417256
CCL4,-0.03574553727612775,0.03660322381945539,0.02935246785055064,-0.07434122830754586,-0.057922816549268494,0.09882239639336358,0.035375959041537834
FBN1,0.06690721020688958,-0.01598296032971334,0.023544622709745232,-0.04725313582355353,0.07723452369098908,-0.006193755889090898,0.0139840632867275
TCTN1,-0.0011114486689253595,-0.0326753532918874,0.03433895512711827,-0.009278480302859335,0.12234979057843824,0.06673622111444212,0.006576462762251012
NCR3LG1,,,,,,-0.028168849605719606,-0.024015323967344005
BMP7,-0.008421594933717302,0.0013329640791400778,0.012501434685436144,0.12081433172805306,0.03596546406589134,-0.07626599169220044,-0.0374785531641133
NLGN2,-0.000622885690814727,0.04781132832456236,0.012963967881790016,0.04473023639830176,0.04614595682163171,-0.014079206425275478,0.05293083606333379
CCL25,-0.0192830442782935,,,-0.004160552799307454,,0.016448767522358722,0.017832378549445957
NPNT,-0.0072733816119742644,-0.020187077377422886,-0.02479544869984961,-0.036017520637402,0.013398580113232134,0.040280536616420934,0.03418739072828756
KITLG,0.005329765571389586,0.03616573489232435,0.08884037464270748,0.02090303839864582,-0.022259674071469747,0.03289881453024545,0.013907311611656635
MADCAM1,0.003061611067246189,-0.018881474072785235,,0.11045579350822064,0.02049395421674791,0.01949526970521129,-0.018726797216404065
F12,-0.006786952247876472,0.046746764152649695,0.07173970143690246,0.006669982843008199,0.0044378743675389035,0.0006034823780948998,0.05356615317225236
S100B,-0.08197930737093082,-0.04147888180751666,0.005003951707225238,-0.0050138522133874605,0.058986623765702906,0.07454808486966728,0.11865155013738653
IL27,-0.012783377072733965,0.033271806948413425,,-0.04614564753759422,,,-0.022714141734204885
CD99,-0.00041656577821376706,-0.009133242865299504,-0.05385255114541739,0.10195412418287407,0.05721276552991508,0.08006541825228976,0.04190416953818296
PDGFB,-0.048651723457889866,-0.019395193310680386,-0.04156310896059606,-0.03332021265646603,0.13044325609318544,0.04008640285574929,0.029745167080381222
CLEC2D,-0.011666367448857287,-0.02389469041498708,0.0487148029504202,-0.018070656323137983,0.04312772698975331,0.030689731379363996,0.0777931233684999
F8,0.038757310419404674,-0.03613347570116628,-0.02602353320415962,0.0013580706373614432,-0.06484246231557676,0.10290549592468055,-0.010335622910223304
C3,-0.03917864740653408,0.028245015141229447,0.05944939339073366,-0.06350065988329369,0.08257170469711132,-0.015704900669251586,-0.024158465159894945
DLK2,0.048500548226063256,-0.02681892531909251,0.007908932215801396,0.11141276522753515,0.014497765653825533,-0.04718562163202327,0.03556796558096645
TSLP,0.013690119126445249,-0.023186217790864924,-0.01894356615803709,-0.05002112485291128,,-0.028168845197777802,-0.013629302542977903
OSM,0.05269224231204158,0.05189631419746519,0.026567535990891775,0.003610100235430815,0.016150162417398854,0.09086600055667454,0.04762627569149294
PRND,,,0.03583089778929411,,-0.007406765254257843,,
SLPI,0.05478274801049535,0.059317874524820464,-0.035557527639789956,0.039393475918724115,-0.014178205382405412,-0.059366150655691875,-0.13278009549656158
AFDN,0.011266946761833206,-0.011805296796471054,0.06828928612698748,0.07010296385860867,0.02211907372424358,0.03693297318801614,-0.010885639078135025
KISS1,0.09084232089442534,,,0.0177115964904646,,-0.024305748898167025,-0.017915274436503956
ULBP2,0.02706002855289859,0.009981023974496482,0.06218337695356789,0.0017260855367388327,0.058336993578027956,0.01362765590495221,0.04231558158068609
ICAM4,-0.011327116873670664,-0.01395947565382727,,,-0.037958880272413106,,-0.015717128879679836
TDGF1,,-0.01039990401694065,,,,,
ANGPTL1,-0.004404084678753218,-0.006975538197478491,0.054104473088124085,,-0.027202120344557143,0.017824352166283954,0.053308740626546565
LTBP1,0.05338073907545123,-0.023141547725845646,-0.001858096800041143,0.10270810861184479,0.04776570959448386,0.024308363813809578,0.0333002851559463
NTN4,0.01025700303384353,0.0016875769050739774,-0.028925211753001428,-0.019302339251115325,-0.045491416767743396,0.08451498858778919,0.012544732964091906
APP,0.001969327128548526,0.04128955241313839,-0.00488047975325691,0.09305387479758986,0.09057292064781344,0.06139729505549463,-0.05203036831493958
RIMS2,0.03473274058565718,0.027604367621221048,0.046293314300386655,-0.01755426635058599,,0.0060106438778279245,0.04239536082806378
WNT7A,0.014971530581064967,-0.0009374834220733534,,0.1483448627531029,0.02488364984520284,0.04591735326802813,-0.00951211611116191
GAST,,,,,,,0.07474060901664659
GPI,0.03745697327692819,0.04969455759049386,0.0007250416928020453,0.13170752926660972,-0.0041804249543629605,-0.028999283780050154,-0.08267409006594341
IL1B,-0.0012387675930669714,0.016023439234371425,0.028872688278111635,0.04023277227340752,-0.02358032660809767,-0.0589577768521955,0.029337463106228846
SFTPA2,,,,,,0.08566464158206163,-0.015481196854409383
HAS2,0.05697055878906575,0.03802280372743758,0.042264027455735535,-0.007414021029053009,-0.0022651734397624436,0.006042427193446168,-0.08010780564090804
IL11,0.03186803022894031,0.08417094558322594,-0.015175447435821394,0.13241059223605847,-0.03682476149087283,0.052040199777796975,0.024365071623611824
SEMA4B,-0.012160180695570866,-0.017354744420139047,0.07250107632087763,-0.02285615569723997,0.0028193641328220637,-0.0070774151140067095,-0.014657686123514854
FGF12,-0.05544740335484023,0.021464387287991386,0.05126526730411323,-0.12881573922115377,0.00912347598991436,0.02869974839196641,0.018736290957817193
CP,0.02241080723227909,0.008312495358242817,0.040139767021613065,-0.038241937781405215,-0.06207471925852609,-0.009289278707632109,-0.03370297860997106
NLGN3,-0.06949993525111618,-0.027015532693469138,0.001861243161559468,0.015524747795943749,0.00605079285935997,0.050351443421840766,0.08692075930129466
GZMB,-0.014395517252197775,-0.023611063602947176,-0.0228021230809272,,,0.01131421994982371,-0.022208772387811115
PROC,0.046460718177730294,0.03739629234535344,,0.07975095151401468,-0.005518947874397683,-0.024470310986090416,-0.01892462965091408
TNFSF11,,,-0.025690885262405844,,,-0.016352011506745805,-0.018924622379733743
AGT,-0.041493220442641525,-0.04169895853054116,0.061864637624747885,-0.0033426885307092564,0.0993123346076051,-0.08660417188247975,-0.036999429132135005
PTHLH,0.044295660024013236,0.0020510485805266235,0.01412177647950552,0.06497895385926493,0.050972285346515885,-0.014522827876867367,0.10686267850453678
COL1A1,0.019625753548649035,-0.010620717951016262,-0.015529964169821856,-0.10425521841818733,0.0011338942580572501,-0.033247327008615234,-0.03486342814354337
LAMB2,0.058310823975132015,0.017037895182318206,0.02117646884289201,0.15180339201626913,0.056703631729239166,0.029886467808053166,0.052953648455562274
DSC2,0.007172974553028108,0.047526606909846725,0.034232944920743226,-0.025850885207940016,-0.05124511019253132,-0.008095597959267481,0.02214699500540918
WNT5B,0.06359094733273046,0.0229644884106663,0.035922751868983055,-0.0053752203541821844,-0.058849008592596036,0.026757703769579554,0.0019682597693642424
LEFTY1,-0.02059297014730791,0.009993104045935015,,0.0031922706881083607,-0.054133379809675704,-0.00408383222108685,-0.052526078869303564
FGL1,-0.01232430654792288,,,,,-0.006266540674749352,0.056286168568686776
CXCL5,-0.01132711563936638,-0.012669861415958933,-0.0006135307505261867,0.015614661893685504,,0.03394215604912013,-0.031207938189668875
S100A1,-0.034200129992368516,-0.03467745777025136,-0.018123518472486878,0.06630962095925416,-0.0017966763095653634,0.04667044479943565,0.12973252501217075
C4BPA,-0.022346631660952156,-0.015059227697814892,,,,,
NPTX1,-0.02421034537307806,-0.008066280712035934,-0.014925885668888231,0.0975458137781938,-0.010972008141150316,0.04441561084980033,0.0011603710240861585
TGS1,0.018607637083399697,-0.052935763013425265,0.07693203486640116,0.020172376871809408,0.09293707011298147,0.006822088752144935,0.045450559738940764
SST,-0.028534251097776513,0.00454200526962511,,,,-0.004629095375278949,-0.017178410565968034
IL34,-0.0038894361420469467,0.0032453524090520227,0.06039188037521792,-0.012191070686905104,0.024507121576704604,0.030980139829403036,0.05034760423314558
DHH,,,,,,-0.003527474829333095,0.06060547862545856
XCL2,,-0.0161736207456827,0.07724648562680007,,,,
TF,0.04791708817304939,-0.020171922435217142,-0.029286921552423517,0.06800951921914143,-0.004011850084046116,-0.009628444338196672,0.12389158157335818
IL33,-0.010167816168069069,0.0344615425224484,-0.018581116222986076,0.006101539837008182,-0.05024982270248164,0.026002393525288738,0.06593837711508321
RBP4,0.0400606691400941,-0.00047379950531621304,-0.023138910291602158,0.0062745648418338126,,0.08878477228308164,0.02299447448887625
CCL19,,-0.009620658699755496,0.05773046506515795,,,,
CCL20,-0.028328520268407792,0.011877274519685486,0.043426610193689014,0.097225692537412,0.04611744604162691,-0.006835942446948933,-0.05616742111041204
NAMPT,0.07340582751377127,0.07087804689252855,0.023720282134038165,0.05688082593201948,0.028806167900366688,-0.056267184866645205,-0.09406411045948865
