,MGH258,UKF243,UKF255,UKF260,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
EDN3,0.11381782180287917,-0.027690475027559537,0.02555477051690813,-0.01699729013912568,-0.018134453028867834,-0.02102720030530665,,,0.012954637745020245,-0.024973971685698673,-0.010350598704395628,0.0022648949902292965,0.005748751368792701,-0.01812258659522121
CCL22,,,,,-4.7248523421344474e-05,,,,0.0018668151811596684,-0.03715592500654876,-0.02833084710698175,-0.021230762174023348,-0.020547532011187156,
CCL2,-0.06568390998424378,-0.015137252717137974,-0.009266095869058702,-0.00217055319592465,0.10873246510347516,0.09603997948185818,-0.0106027916029573,-0.02677411615696212,0.025595665172349177,-0.06057680902113603,0.0021160369902193,0.04075003867918136,-0.001563945161488688,-0.0767573852171868
DSCAM,0.024243607655302805,-0.03299184088224115,-0.06722405178206657,-0.006060695507764133,0.021013016749241456,0.02751001764080923,0.07906952175982544,-0.049864528799210515,0.030423414722958012,0.11977618155607471,0.048279495090296956,0.02685841257065291,-0.0016682041891393584,0.021549067663200232
ANG,0.06944235768030797,0.018790355950229366,0.007314887286130878,-0.006219737094582725,0.026703131499646475,0.021772024996263562,0.055630340170487624,0.03690138153813852,0.05382965404498306,-0.025288539398619993,0.005645194761850566,-0.0023688261349301518,0.051647822881839604,0.03857160462807346
FBLN2,0.07195629997955756,0.004774398380571405,-0.02581052171907768,-0.04140715389811026,0.035963576230302705,-0.000893409641383158,-0.05234190598467547,0.022248042671429772,0.09140511066757666,0.053075468442691044,0.018903676227522738,-0.0023533002091469884,-2.437516929615602e-05,0.007626622418779992
VTN,,-0.025973914088923803,-0.02196036037944581,-0.01672776732758519,0.009493537268137979,0.10098557904131347,0.07939634796132608,0.10397256129679812,-0.020588462174379558,-0.028570513815878596,,-0.031330296742699215,-0.03476330049331109,0.026684782093646046
VEGFA,0.1011942120205972,0.005886412022265935,0.0061685875090396166,0.0203551967139192,0.016024487559712006,0.0830493004759082,0.04690071210567185,0.08203132379185035,-0.09518329950692081,-0.16128974384057465,-0.013563355228615648,-0.0246069608450814,-0.03407595134342803,-0.020760887752974258
F10,,,,-0.015607289989840263,0.03104542025514342,,-0.036714595339019766,,,0.01975573622348242,0.11639977203414176,0.02305065504435718,0.010753187876956474,0.04496480884320301
SERPINA1,-0.054765260148111033,3.831558947362636e-05,-0.04854498684806704,-0.03029715933487324,0.007253265042306858,-0.003738410750123245,0.02143323588490113,0.0822043529216567,-0.08170692054161452,-0.09267267199347966,0.01721748325282815,-0.011851590692478967,-0.0024785957071819047,-0.01666765260708799
VWF,0.07146030856003706,-0.08484809974730247,-0.01062505370971081,-0.010844728799514406,0.022675434706592477,0.019731207184486167,-0.12208895225326968,-0.14718207953226584,0.04605183259431153,0.07155473028542655,-0.0008414242079435259,-0.03718250808068886,-0.008479614589056507,0.03855190056540992
GDNF,,,0.06744195253145197,,,0.011446576038596602,,,0.04389708241449861,0.04004446453840984,,-0.033881464911067444,,
VASP,-0.05360272357876762,-0.02338057678772303,-0.011297848244933902,0.04607881417230098,0.0044852258679260225,0.03293885318789813,-1.6229378866283548e-06,-0.060886778366660156,0.02467600456744622,-0.041969202506876406,-0.0335142182565909,-0.03958866603478638,0.02567026182258115,0.015105404591710536
ADAM15,0.060013054658247224,-0.037599318605359824,-0.0011396877657503435,0.029173580567673416,0.06562581328791706,0.03789708384850025,-0.04574981204962597,-0.04880274604639351,-0.01142193930379232,0.007280237102878041,-0.008787869831192311,0.037183526616305,0.04664625229075948,-0.04107851785839134
WNT2,,-0.023329927928238098,0.05694796004271636,-0.013441634793587088,,-0.01947736301219995,,0.020311023378464625,-0.006389576452685407,-0.001027596787330772,,-0.003937690426247624,-0.051838304668814034,-0.005438099757322463
CALCB,,-0.02441833995739429,-0.03350935938691487,-0.020205417771467865,,,,,0.019229427479617582,-0.040786361426733864,,-0.027066337563384276,,-0.032298001861946986
OLFM2,0.0245231546160459,-0.00695480754180809,0.021935575179782615,0.020478199055533053,-0.05588497944153226,0.04160687200403013,-0.08059897294679365,-0.0014185884288147818,-0.007550024464982705,0.07088812195942801,0.022277505376560792,0.06064655614328914,0.06144405605038767,0.02745340245019518
MFAP2,0.042698807451127,-0.03130549311271938,,-0.027037642714588077,-0.012922571865099498,-0.002127386411312879,-0.014449726919643649,-0.03869679298407144,0.0021764024659121192,0.08141278567636394,-0.02411013164648361,-0.023602532385525295,0.0012900703348062044,-0.03783370694702306
HLA-C,0.13979098065374732,-0.05115857989346671,-0.009552997567499834,0.043849820214552644,0.07841698382718075,0.06206955847114016,-0.04230064860907066,-0.0631104374530846,-0.01787872593294978,-0.055333782100399534,0.019863355597114392,-0.031334988556457395,0.012284098693431706,0.039675921765355414
THBS1,-0.05019497059036233,-0.010646489765108182,0.07633275824570977,-0.07358070624762168,0.04342751953982923,-0.0390709103672522,-0.0174894415749541,-0.022556512527258914,-0.04444906826784824,-0.0567255665668547,-0.05170072439566289,0.006316153116422956,-0.0576340754771861,-0.04872595863126576
HSPA4,-0.055197600846115524,0.002083444273532901,0.007715680083267161,-0.023539576889211926,-0.011957141275454474,0.025364287306557428,-0.11267299491900802,-0.022770261949155077,-0.052774403612387485,0.03988387138142834,-0.01095602249583149,0.010233733892126649,-0.04911397489025587,0.0027221159741759836
LMAN1,0.0023574964936653314,0.015343063439802485,0.014814850830201813,0.03078201078422607,0.002242799487962988,0.06768538184114074,-0.022149728812712825,0.16192100384209349,-0.0841609350290129,-0.09563998300546664,0.03888754229406472,0.007395734908621323,-0.02508003104470261,-0.034773500843219236
LYPD3,,,-0.025810545284179844,-0.016727768766869218,0.01717259038684665,,-0.00021674524635156226,0.0028129491817778587,0.011111175300607366,-0.021608005604294805,,0.012049250374517371,-0.014441019099457003,0.03507242197926694
APOE,-0.06156520688963923,-0.023402269171074946,-0.03402873033811068,-0.011558051980541632,0.03371092196428475,-0.06276974737102735,-0.01826234042362647,-0.004384726337245591,0.006783921850323675,0.005634011626787026,0.08430470790242942,-0.004920889015123446,-0.025234709380330962,-0.011266196935294136
SOSTDC1,-0.010091702762057906,0.01072918678410493,,-0.020883391452667276,-0.02829846887862749,-0.031647151533627814,,,0.04571276989795647,0.035625154078831024,,0.0032933264086867638,0.11260484755669882,-0.04189239497625798
ANXA1,-0.085228352433255,-0.013768286059613232,0.03785229186017274,0.0353334015521477,0.055904334134872655,0.02907372601228479,0.04029546615840449,0.021199123429866146,-0.0007623742188287914,-0.02544469080037979,-0.036478196371424756,-0.06787051357418084,-0.009224830268336835,-0.07629624672386909
WNT2B,0.05378801537802231,-0.04458926681313036,-0.02581055006089761,0.007055184306374349,0.006571823164876109,-0.014316361911235602,-0.01734845711098685,0.04241839590539299,0.025705297053666764,0.0041842292094431185,-0.03332714629480849,0.04941086468024193,-0.02287478278537409,-0.031464406821986375
AMH,,-0.04962747821075533,0.10332559919380445,-0.020771732777404395,0.2099218815304891,0.02073375141517679,,,-0.046121211813216566,0.012673773427902855,-0.0332659756393977,-0.035240194542088335,0.05567269167781176,-0.024995614621225102
GDF10,,-0.022768151887121335,,-0.023018153066127443,-0.015756588743154665,-0.04004040490313478,0.08813480737162571,-0.03944778892065991,0.08227257710271593,0.02803105174943137,-0.041985397198529464,0.018490279284236473,-0.010069741875840794,-0.0020526181107606723
EFNB3,0.049333804057714876,-0.029067097633089498,0.00180100974567668,0.0013466286939198926,-0.02957249024424313,0.013979942340642267,0.01981139794621038,-0.02076040966028942,0.07272400035393786,0.023610206925930043,-0.021201198256163584,0.04332749830694187,0.0968040064714999,0.06548388353812894
LTB,-0.006755973552644961,-0.006069746263140838,,0.05248312822490484,-0.0203571297668258,-0.0386830728700268,-0.03552124801186344,-0.023489994688724595,0.11093231910764625,0.09339802563346478,0.006648044735216536,0.03750923824834468,0.05077138042183211,0.04285087723413704
ANGPT2,0.06760849597529699,-0.033030772992300075,-0.03401116209635667,0.05869349141567232,0.029585339318964295,0.04183146530448047,-0.03725754431665253,-0.061707137413556316,0.05673030278673191,-0.010158997190323543,0.005026917487329108,-0.04689281940024932,0.023818866059183288,0.02309942315539997
NRTN,,,,,,,,,,,0.043048693266684354,0.08452103273449355,,
ADAM17,0.04879229324162066,-0.002769965189944423,-0.009811561430397867,0.05004038284893734,-0.0023203556281470483,0.010387605788213914,-0.015423015688696758,-0.014736871364310443,-0.0695428389244581,-0.049958248533579,-0.017873890782341223,-0.06555092641737487,0.04685698164331127,-0.02215461602141457
LRPAP1,0.049016344569081965,0.03678127419943166,-0.020521579074671135,-0.01564174023282882,0.002842853672049668,-0.04074391715483495,0.04031740934225512,-0.07646230115737211,0.04801331425533109,0.052606573653355936,0.06094723547336634,0.005283424029116457,0.01596878006723049,0.016975208292030756
NID1,0.12624112928905404,-0.014503703110568209,0.03183367578611642,-0.006435315837232051,0.07772393229579537,0.043068575106851484,-0.05396394728628717,-0.02265903658407095,-0.040150991316099706,0.028232459449211048,-0.00287508103835002,-0.04298475307490092,0.0068794747717908665,0.05846580902398487
MST1,0.014301848293855989,-0.028110680585109665,-0.028060168772705403,0.050268138238154625,-0.021967815221301305,0.07929737792599245,0.06017794362159987,-0.009255965553705829,0.05288437672053866,0.11960594095553029,-0.035854621469722146,-0.009854916879275175,0.11677960498910721,0.006944754829566887
IL13,,,,,,0.12747887044422096,,-0.05289433520791468,,,,,,
DCN,0.04826722134316469,0.0004368233749102553,-0.016508175368042943,0.01126941625547152,0.024622585840609387,0.0306765505751593,-0.08555642251780328,-0.017034176941895872,0.014385694225595151,0.05325373913176053,0.01983837241070878,-0.02558665654055817,-0.049822482287237346,-0.012730012558492902
IGFL2,,,,,-0.013869787004511093,,,,,-0.008988565808611846,,,-0.0012294743984754646,
COL7A1,0.02280900471244339,-0.04497840173018954,0.03057533199137192,0.04005558636088965,-0.006545621878093691,0.029023293700427746,-0.012392323912267666,-0.008409291624474385,-0.028749886402811026,0.010146301995516657,0.06537631295280864,-0.014160722965222196,0.001880016364381135,-0.0073281515381098195
CALR,-0.054661840658946435,-0.07290488167445834,-0.0304243116567,0.01290049379816602,0.005504598075412979,0.036583360264897065,-0.01711821339527492,0.009046208266394143,-0.03283787610873543,-0.11408510213622039,-0.007227690869502539,-0.012153648222107254,0.011894125398506258,-0.02292165271670445
PIGA,0.005506879333085871,0.03855766803443528,0.017937448104003707,-0.013174662900004202,0.008817545797839069,0.07044318505411537,0.08845657187138713,0.09681699087675426,-0.0025184360329998405,0.02890298997869558,-0.03387392530861315,0.03711093044104113,0.04318297883025268,-0.000686020532857771
CD200,0.014470933133103167,-0.003300852080052797,-0.0419878227396002,0.0015165312401223213,0.013665890056289608,-0.05687290673899789,-0.06475918697332186,-0.08710329600982032,0.09902780308172034,0.0847945324425953,0.053657202487870176,0.026854400493481194,0.06168174272293008,0.03663965569587381
GRP,,,,,0.029261682523806506,0.010462992491518898,0.0328519291817652,,,-0.015415400212164865,-0.0352627365871163,-0.007617863722631687,0.04226194972962922,-0.03132840880480778
CDH1,-0.03274652718544359,,,,-0.0301624732814982,0.016401834473702723,-0.05174804506279302,0.008597882856128768,0.04847894568579034,0.01814283466153782,0.006983140477286674,0.03305744545039287,0.057786128164203775,-0.045373239131560696
LPL,0.10514606467830763,0.06450451124163373,-0.008924092143916703,0.05732020525034325,0.01890497981603028,0.015179583632146144,0.03947753234389126,-0.03760612470961665,0.15314661501772447,0.10390950273968508,-0.004919159721592687,-0.008019645156912687,0.026266779918391228,-0.021521289332545636
SEMA5A,0.08695847415940508,0.008162373901725993,0.010706916496496542,0.008097683786744943,-0.021926234696766148,0.053389925637417915,-0.07082906247684523,-0.09306998894100837,0.008230194049997265,0.0818992928483126,-0.023269066738354778,-0.024937111153854098,0.010960745169363791,-0.025618148722949662
SEMA7A,-0.015747795987780578,0.008922299619653965,0.050769617664755816,0.05860298105628589,-0.019160756158909293,0.03712360287122651,-0.07900117481862824,-0.04071282450078505,0.05875011033857626,0.024754982972259632,0.00016349920601937016,-0.026044566181422552,0.10363546313323425,0.06858545230569112
SEMA4G,0.049502270566827024,-0.0488731263119347,-0.03941094352411384,-0.027352556589030026,0.0073643080734816435,0.031567118318756776,-0.0015066269501678477,0.05123856557432526,0.04521079023692594,0.07908310195447281,0.05074761804484311,0.02399060087249692,0.06703876047567726,-0.008575951812340096
SEMA3B,-0.05440481593998121,0.05662007029023875,-0.03334436506388598,-0.018368272807590826,-0.06256056239097255,0.008099368830559818,-0.02974470751002869,0.02319467631268678,0.020774712486148542,-0.0016650276206251551,0.03089582041335716,-0.012688760351746384,0.017441937926960353,-0.004907681105572079
RPH3A,0.13853999998397815,0.011013590313411021,0.06930704679989863,-0.007592178716383962,0.041769410783902075,0.03860959117876721,0.050290743516395474,-0.05842814557551842,0.026864798637977853,0.13111676548722756,0.04931996777208598,0.02841345355621777,0.03138986757483747,-0.011062011630657793
JAG2,0.028223331995164778,-0.051055665763143195,0.04087393151842365,0.06411794856282214,0.007969229385663494,0.024277911343262747,0.004627184665674311,0.03069912661677092,0.0700878002524084,0.01560793457079978,-0.03518274234305061,0.001956848519126198,0.00590960433496502,-0.0421547058498702
CGN,-0.020926374287036517,-0.006466970578953324,-0.03822318282189256,-0.0032508004956623092,-0.016508613817729136,0.04676908271987936,-0.031235915950711006,0.02053798874878095,0.047664966511216815,0.06969015129625382,0.05462029621632318,-0.016356057092749676,-0.037204900130713904,0.05560111142716863
GDF15,0.06667002056681755,-0.0032366110950272117,0.0065691815747744645,0.07985869477760474,0.0344624300264066,0.07071861043421729,0.06684807723956601,-0.040566904861108886,0.05683161628942495,-0.06636433601364941,-0.02669833597985412,-0.028537423278807345,0.0819523877968061,0.012739989869455615
SEMA4F,-0.015088920900316714,0.09179818276884137,0.056433418198260095,-0.045105979225988864,0.00959646060241316,0.020862198803708928,-0.039202368000894106,0.008953165303651488,0.05883288660462778,0.05443925290757409,-0.04577174715610749,0.0675681153074823,0.02652297759917297,0.03843702183742998
NXPH1,0.049371392615662174,0.001298830060616905,-0.03019289093915131,0.012959368256621964,0.021349896320126283,-0.01642520301122474,0.07611795321898904,-0.011057678826450966,-0.01160105016632615,0.11942549941250749,-0.009088585782635324,-0.06874684265362836,0.07224554183566914,0.0454374579037628
ARF1,0.03945588522278932,-0.04357780248226891,0.010455253546784874,0.03884735650215036,-0.011979924053353493,0.05908821086755595,-0.016925212898805227,0.03431951260878855,0.0033098637390139483,0.024414319129219472,-0.003891437273027977,0.020084246513182132,0.004240844865685504,0.07439752275248006
DSC3,,,,,,,,,,,,,0.057937597305987264,
EBI3,-0.03276822603404628,0.009349105566181327,-0.035009454522193124,-0.02270939124158457,-0.016129205572115165,0.02452093432519513,0.049739558992085695,0.06508532613205803,0.07425244363076275,0.08566262744753873,0.04615651620058446,0.04778987306555154,0.07875927673121225,-0.00903633374381082
TIMP1,0.07123759980324541,-0.03029022097452265,0.019902124488812508,-0.0023824307185074836,0.03806145753494001,0.05272267776635755,0.05092616568335237,0.11414109789421076,-0.10184935637960725,-0.16593972274428415,-0.020904674598558392,-0.03389165664064583,-0.06013083822531482,-0.03916838049812842
SEMA3C,-0.02597868624762655,-0.0693749066070517,0.0030823361269829504,-0.03998364066755355,0.010317988869349086,-0.04635043831532986,-0.06471116662445157,0.007650091544477563,0.0015108701041033005,-0.04375050018472372,0.012006805289909937,0.05292539070990342,0.021624648151113184,-0.019284066609105914
GNRH2,,,,,,,,,,,,,-0.005040648414662556,
GAS6,-0.10975273189645336,-0.009408608818387454,0.009119226761207761,0.02855741826222489,0.03854928583090444,0.037522327127471326,0.03278060756130034,-0.03655079432523047,-0.025498879895812652,0.03861574138539135,0.06233098913348342,0.02237804015371224,-0.0013551683580634404,0.022518281361443702
MEPE,,-0.02360628940431575,-0.034680559905967676,-0.03144201817186614,-0.0412895359003108,-0.038557787214069314,-0.0003910703038216946,,-0.020385744520973376,0.02993529295219311,,-0.00512775581369452,0.026799349250972486,0.06657587635286276
SERPINE1,0.04861399524057555,0.007177018558725982,0.02879896637240812,-0.03925543802365194,0.056890196466010956,0.03217423124428982,0.07889335434168594,-0.005664448499336426,-0.05496880666325626,-0.17557332601084052,0.04078513601765066,0.031841307722745675,-0.050559881282019485,-0.04351344266023369
RSPO2,0.005056926954909189,0.07616063910461383,-0.019102486027440798,-0.02748433087108822,-0.027684676941531323,-0.04559192910175206,,,0.024865703722022722,0.0706901084836112,0.0030232306207563994,0.006409460766813884,-0.02514129412900732,0.05431062600298633
SHBG,-0.0013265283722121912,-0.032572922377662954,,0.03693428887013676,0.022920587208849118,-0.01677202447990619,0.16260943279212903,-0.0037317332687393633,0.014432115509449192,0.0673356964487419,-0.02507166952875323,-0.034290262896192934,-0.025382331759972676,0.016403524635916315
LGALS3BP,0.02173272172224711,0.06222547438589233,0.00499491710819807,0.03565000501092012,0.09099021135765183,-0.024641254678308723,-0.06132708291492325,-0.01027963455936088,0.006866672441037059,-0.0077755116452344905,-0.08304485880150005,0.02780366414786596,0.026918835547785396,-0.1273244603230113
LAMB1,0.06582517862702293,0.05760126474895763,0.0027364597099657356,-0.026601818307248414,-0.00889361437873473,0.018145931206388584,-0.049403369142681335,-0.0067459505631199,-0.05428883209387064,-0.03585016610993371,-0.022683687102066395,-0.03391333031412587,0.002667758635777711,-0.03405009591511429
SPTBN2,-0.04659908209576241,-0.04987561791634414,0.018182247094030053,0.043628289845716435,-0.04601687964048502,0.0020719734962837753,0.007512162082343858,-0.05305388621901428,0.05536168493759839,0.06146770777303863,0.002411091887078963,0.0006370274477215913,0.03676760822403305,0.0199745411529818
COL1A2,0.029866331398965346,-0.04139344217442679,-0.06124711214987845,0.0001513951176857525,0.020917579670654225,0.06848510926648334,-0.0765990162962576,-0.007622561394132545,-0.0318623570286935,-0.008686154503561068,-0.029701156971459572,-0.040475371615142273,-0.037608049049123585,-0.0038688867741219464
DEFB1,,,,-0.013607001097767683,-0.012357163377512819,,,,,,,,-0.04564978074295883,-0.026028258799541272
CEACAM16,,,,,,-0.01921581150556644,,-0.06262176657406739,,,,,,
SCT,,,,,-0.011357755938735174,,,,,,,,,
WNT11,,,,,,,,,0.031824631755801,0.10693328604859326,,-0.01888130844354094,-0.02828938546385259,-0.023367372657469028
LGALS1,-0.17154280121546978,-0.042887567093073044,0.06713757373643632,0.020618404570909618,0.025095824150172606,0.046584072224596235,0.05735382168805128,0.13967061326992067,-0.08274127860781873,-0.15765413762346178,-0.0673935749222125,-0.024226196094846098,-0.03417153310334837,-0.053089851368568294
BCAN,0.1618721189885944,0.016773519001172025,-0.01764158064855464,0.026189066745535547,0.03626387764883199,0.08074385828403659,-0.002878563238899523,-0.07804219235413735,0.07836220341690843,0.17815274542623533,0.07147741144040583,0.0435977554026985,0.0387363783146142,0.046310539396528086
ANOS1,0.06788835565316656,-0.036017721681231955,0.03689550328731895,0.010927020748510059,0.04131407493104724,0.02493531292884505,-0.08337416600887365,-0.04984840293651243,0.07987839904532508,0.11868497137498721,-0.0013044162051729642,0.029581366661790624,0.07776461039383387,0.0971043290309454
EDA,0.01015789120071579,0.031043376871559482,0.004669486205760231,-0.015766215047319034,-0.017796485396344094,-0.02707612956322783,0.006477806586779007,0.013555832364041344,0.02824576789702751,-0.03436279018936338,0.047050316014624685,-0.04029453919837055,-0.045985919220993446,0.013032531249281179
FGF22,,-0.035770874692158325,,-0.019742177145078452,,-0.0018191150946569412,,,-0.006986947147243322,0.1039910746994423,-0.021510502817869422,-0.02565592985621793,0.16261743481437005,0.0937616883575844
SHANK1,0.023723393034617762,,,,-0.01662460857307992,-0.02346124256705858,,,0.04944051011757316,0.02213669581375362,,0.037409210257739196,-0.002993149613783802,0.025697786904814515
NPVF,,,,,,,,,-0.020692030017214334,-0.03466192996517647,,,,
RAET1G,,,,,,,,,,,,,-0.026579112056996777,-0.021520244947902663
TGFB1,0.013209461355606794,0.14255378889549938,-0.04481542843303757,-0.025567134150028287,-0.027059687049113216,-0.015921529726970706,-0.05200878783221403,-0.03962644355101288,-0.02545404666848823,-0.043170374144402536,0.06565285940482397,-0.007238608146544185,-0.012801654682281824,0.020777626301734672
MSTN,0.07441748151069995,-0.033800860414252204,,0.0019395266880344291,0.08294718860564418,0.14574442019759173,-0.03615765035284934,-0.08428443747690864,-0.028314345971196166,-0.02220091756617801,-0.010928787449522194,-0.036658942398159575,0.031148060823586895,-0.02909982986542129
WNT4,,-0.025973910802309094,-0.0025963404622586428,0.01105558840668626,-0.017452535786350146,-0.023267439233732267,-0.04431465126169118,,0.10456978874134192,0.05614252021113292,0.028191827846231095,-0.01760650189464371,0.04385056751389888,0.025054056794091617
TNFSF4,-0.026962553369082175,0.00599083593153649,0.00030836302253719577,-0.028100376885045707,-0.009364536387877348,-0.02461961554299497,-0.051335878452473664,0.026633956959758853,0.046255558167152766,0.03307803152410867,0.06293909730326971,-0.014279285318000807,0.006452196572806724,0.021195127194738306
NTN1,0.04982645309322452,0.044952676819865645,-0.019740082632864284,0.026710973319381576,0.008827735231279044,-0.006426902268299767,0.042354351954011105,-0.053657471345468985,0.006070208559035564,0.055013392161904845,-0.023764545250689623,0.02169805710499055,0.062239915850938535,-0.033022278332261346
CXCL12,-0.014751707267309481,-0.02249034101278456,-0.048689733871801824,-0.008788070631572687,-0.02120978946641804,-0.020492699950697184,-0.037658366341367586,0.011247725861573257,-0.008190503218155308,-0.00757654871423295,0.020860683445913242,0.019778281940036956,0.028111588152425992,0.07833657266952035
GNRH1,-0.043838936928619496,-0.030215520572931764,-0.012439822417296575,-0.02490202744694697,0.015976907892234264,0.051569092996443404,0.05778367999639406,-0.03357872245790083,-0.01387768990745935,0.02646996375319352,-0.03283944370422244,-0.03408640455597326,0.04490487287468225,0.005395855455842104
FGF8,,,,,,,,,-0.021050334498044308,0.014792154265889977,,0.07534821116984727,,
RIMS1,-0.010036373417399505,0.021386477640792125,0.05717757651657916,0.011342063914193195,-0.007098954748665622,-0.061264523215255676,-0.0505032689582935,,0.045588624253806755,-0.024376104311864145,0.02105697547260273,-0.0008804294146344525,-0.036116585455081625,0.05624487798360947
FGF14,0.12466805474541658,0.04328615230328043,0.07838146898668391,-0.02896260800481532,0.07152147864885408,-0.061435548784820805,0.12734988971515612,0.019700332592733488,0.07680457743202698,0.040596464097458665,0.0624275565590778,-0.02964952123584555,0.04148650347697858,0.04884015442432044
IGF1,-0.02672673179092759,-0.016830194201886153,-0.031953300521742604,0.004706114015342265,0.06252803792549944,0.017980936448486043,0.0004917690106169579,-0.020148332020425458,0.004864760980995734,0.0471105802226404,0.018351560894148786,-0.038738794196408834,0.03091099325518977,-0.0777534139893666
TNFSF10,0.07252096619472888,0.05330474401961455,0.003440725142855936,0.04636732775716878,0.009512836875500627,0.03132902321880172,-0.04802732074547698,-0.057911022689172094,0.054357735242100996,0.032492889122308584,-0.06351202126012472,0.0063390988148435135,0.07025285294804105,0.04604192507388662
GDF5,-0.028524349196486547,-0.03692740382154528,,-0.018038761042042096,,-0.017034870817599475,,,0.06798765141145346,-0.0568101334691496,-0.04225239235536545,-0.0122551708796586,0.08922186276244186,0.011829334218792368
CHAD,,,-0.014031705594025588,0.07714227763780167,,,,,0.005614362485422939,-0.003765766494249824,-0.036512767655522325,-0.011606157681864184,,
RGMA,-0.04051164245203422,0.017656539007910463,0.01578649374627897,0.005721498611854613,-0.03331316028891871,0.051700232368806893,0.0006933485115323489,-0.027250356475824612,0.040259470353492324,0.12379309164319634,0.006889164904162349,0.015026463114924489,0.05915223860693511,0.03349046052155949
WNT16,0.11698519768531361,0.03997984616251935,-0.01910248895536268,-0.011855987648464687,-0.019537318804899555,,,,,,-0.03016343431035551,-0.021544621923788494,0.015637394573264664,0.12603677041199998
CX3CL1,0.095581636269029,-0.002981031669397301,0.06332434584609106,-0.030330265276028796,0.02683608713992484,-0.018328767772150582,0.04494976511390513,-0.02622176203555915,0.05946119610086765,0.0753751556393751,-0.015669690192824298,-0.011456369352839384,-0.023479619217880453,-0.03294273797502715
FGF1,-0.09283180580102615,-0.04322022737340557,0.04171634607302413,-0.012405171891628918,-0.07169423116316004,-0.06271311856678162,-0.06983609271078489,-0.11864080784756863,0.016388930888856647,0.04491973663064846,0.01716671226292657,0.004351310513012755,0.07410868915278652,0.06920876589125662
ALOX5AP,-0.09581010510368501,-0.02685104201753596,-0.07090381931523672,0.009034092918285644,0.01476803872214306,-0.010853427692840865,0.017712171405710356,0.1144662520143274,-0.02411852491245996,-0.08515469040429692,0.04054385799874311,-0.03905396360787246,0.02687718324635849,-0.08354466888632942
IL1RN,0.011957850105951403,0.03529390364668706,-0.02501110941890317,0.048891164982597914,0.023555624384218085,-0.01829492466898913,,-0.019009826673020855,-0.08376533555559437,-0.06635515851599785,,-0.01890726083332532,0.0018539758256064431,-0.036766368724156034
PCSK9,,,,,,,,,0.011365602538544921,0.008758927872013272,,-0.02091242116061634,,
NPW,,0.02145211076986426,0.021745278421487102,-0.02154279893502635,0.018629403793214844,-0.0041285759098916444,0.0035821103313787538,0.046116879549981254,-0.03192431006720244,-0.0398270746781694,0.10226784758741551,0.037774397857837407,-0.0018899038140009277,0.0522510117381477
CXCL9,-0.0771741822195892,0.07103706360804736,,-0.018907541375924444,0.05755346325301313,,-0.030690008485988286,,,,-0.013699678055552547,,0.020058974190170723,-0.0516494896335647
ANGPTL4,0.007541090952032698,0.03230033285023134,0.04031168330584295,0.009322457067471151,-0.012016698188552976,0.058702729107458,-0.035253045186444676,0.0712584226929095,-0.017237237014848864,-0.1261942300117869,0.04515980863575321,0.01401038348140768,-0.03627858505870267,-0.07043617091388636
UCN2,,,0.03354563730487143,,-0.017796486493902017,,,-0.020407014012172795,0.014570742275768414,-0.029970702223731525,,-0.02363093189312138,,
OBP2A,,,,,,,0.04790048979464125,-0.03827206790013828,,,,,-0.02394376565368435,
COL4A3,,0.10859208738717459,-0.039388207870096906,-0.01278328737013571,0.024907353822890166,-0.023072129012332975,,,,-0.02908199209947166,-0.038183433695922385,-0.03305053866032899,-0.027378504545514562,-0.025796578879917795
NRG3,0.006487757437962816,0.013908591862822207,-0.0201848632572166,-0.03494179710059043,-0.02786370289849308,0.009058446238006996,0.042625607208580246,,-0.01371508130626807,0.0823645319011208,-0.007242156073186849,0.011588154070446166,-0.0019116337567430005,0.13749712214539744
IL23A,,0.0039330640315478555,0.0008908477238803757,0.0520395818833962,,0.05780414850088711,0.03460329081328656,-0.06331822650873219,0.02615524674880527,0.04213446602803032,,,-0.03456473643767622,-0.028889934000952914
COLQ,0.12330498729325122,-0.03194442843838346,-0.04783010534198193,0.0822417944291355,0.06726202705116076,0.023736790812442052,0.013334587815436148,-0.1002572541570713,0.05015428205515634,0.11993557366007605,0.08590621441677153,0.05087822655045746,-0.016568503153288963,-0.029508815651315568
SCGB1A1,,,,,,,,,,0.027202127458147683,,-0.02419580097375304,,
TNFSF12,-0.04684056006649364,-0.04642694371718827,-0.004020704379216975,-0.062147937237858865,0.03475384501285605,0.047924931659411266,0.01647812112793724,-0.030664990142552695,0.05773420188128983,0.07452630673190716,-0.021243139029860844,0.021267977224712603,-0.050649709632437166,0.050854929897630546
DKK2,,0.012807334675441536,,-0.01310501103692133,-0.018245836124618272,,,,-0.042690950831218315,,,0.026860454490435687,0.01083857105357872,-0.022203033126230048
FYN,0.0012812083946417549,0.0033016379073648105,-0.06963259579200615,-0.023698016796701814,0.004257153076956482,0.040756770629856186,-0.03579571992207428,-0.06644314309303885,0.0722339064682824,0.1721599917169917,0.017121973528296336,0.09519862817987781,0.0029388086474379134,0.0399463134670977
